
[00:00:00.000 --> 00:00:03.460]  今天選讀和大家砌思想的經文
[00:02:15.460 --> 00:02:17.380]  就叫做Secularization
[00:02:17.380 --> 00:02:18.420]  世俗化
[00:02:18.420 --> 00:02:19.880]  什麼叫世俗化呢?
[00:02:19.880 --> 00:02:21.880]  世俗化和以前的社會
[00:02:21.880 --> 00:02:23.500]  對信仰有什麼不同呢?
[00:02:23.500 --> 00:02:24.740]  以前的社會
[00:02:24.740 --> 00:02:26.380]  比如你看回三百年前
[00:02:26.380 --> 00:02:29.040]  你看回當時那些人所寫的字
[00:02:29.040 --> 00:02:31.840]  所寫的信件
[00:02:31.840 --> 00:02:33.460]  早上起床所做的事情
[00:02:33.460 --> 00:02:34.200]  晚上
[00:02:34.200 --> 00:02:35.420]  每天裡面
[00:02:35.420 --> 00:02:36.620]  很多時候
[00:02:36.620 --> 00:02:38.540]  無論他明不明
[00:02:38.540 --> 00:02:40.080]  他做不做也好
[00:02:40.080 --> 00:02:41.200]  他知不知道也好
[00:02:41.200 --> 00:02:42.700]  習慣不習慣也好
[00:02:42.700 --> 00:02:44.920]  他都已經是不斷的
[00:02:44.920 --> 00:02:45.700]  在信仰
[00:02:45.700 --> 00:02:48.500]  在生命裡面是一個很重要的部分
[00:02:48.500 --> 00:02:49.740]  每一封寫的信
[00:02:49.740 --> 00:02:50.940]  你看回當時的
[00:02:50.940 --> 00:02:52.240]  或者美國的時候
[00:02:52.240 --> 00:02:55.740]  托方者的時候
[00:02:55.740 --> 00:02:57.900]  那個時代的清教徒
[00:02:57.900 --> 00:03:00.480]  星期天全天由早到晚
[00:03:00.480 --> 00:03:02.480]  做一件事就是敬拜神
[00:03:02.480 --> 00:03:03.740]  然後分享
[00:03:03.740 --> 00:03:05.740]  神自己的恩典
[00:03:05.740 --> 00:03:07.940]  然後晚上大家一起祈禱
[00:03:07.940 --> 00:03:08.980]  家庭也是
[00:03:08.980 --> 00:03:10.280]  整個社區也是
[00:03:10.280 --> 00:03:12.060]  沒有店鋪開的
[00:03:12.060 --> 00:03:13.400]  這個就是
[00:03:13.400 --> 00:03:15.240]  信仰在他們生命裡面
[00:03:15.240 --> 00:03:17.600]  佔一個最重要的位置
[00:03:17.600 --> 00:03:18.880]  我知道有些人說
[00:03:18.880 --> 00:03:20.380]  哎呀,這些很老套的
[00:03:20.380 --> 00:03:21.680]  這些事情以前是這樣
[00:03:21.680 --> 00:03:22.880]  現在不行了
[00:03:22.880 --> 00:03:23.600]  是的
[00:03:23.600 --> 00:03:26.460]  或者那時候做得有時候很虛偽
[00:03:26.460 --> 00:03:27.460]  會表面化
[00:03:27.460 --> 00:03:30.180]  但是起碼信仰在生命當中
[00:03:30.180 --> 00:03:32.180]  是佔一個很重要的位置
[00:03:32.180 --> 00:03:36.840]  如果你跟我一樣信了幾十年的
[00:03:36.840 --> 00:03:38.340]  你可能記得當年
[00:03:38.340 --> 00:03:39.840]  我們在教會裡面
[00:03:39.840 --> 00:03:41.840]  70年代的時候
[00:03:41.840 --> 00:03:43.600]  那時候討論些什麼呢?
[00:03:43.600 --> 00:03:44.640]  在教會裡面
[00:03:44.640 --> 00:03:45.600]  那時候華人教會
[00:03:45.600 --> 00:03:48.800]  我們是整個團契的聚會
[00:03:48.800 --> 00:03:49.800]  在那裡討論什麼呢?
[00:03:49.800 --> 00:03:52.180]  討論可不可以穿牛仔褲回來禮拜堂
[00:03:52.180 --> 00:03:57.140]  牧師說你千萬不要
[00:03:57.140 --> 00:03:59.760]  約人的時候
[00:03:59.760 --> 00:04:01.520]  約他在戲院門口等
[00:04:01.520 --> 00:04:04.100]  無謂被人誤會你是看戲
[00:04:04.100 --> 00:04:05.840]  現在回想起來
[00:04:05.840 --> 00:04:06.680]  這很好笑
[00:04:06.680 --> 00:04:07.300]  是不是?
[00:04:07.300 --> 00:04:08.300]  這樣也可以的
[00:04:08.300 --> 00:04:09.020]  是
[00:04:09.020 --> 00:04:11.220]  那時候可能有很多事情好像很
[00:04:11.220 --> 00:04:12.560]  變得表面僵化
[00:04:12.560 --> 00:04:13.640]  律法主義
[00:04:13.640 --> 00:04:15.060]  但是今天起碼我們又轉到
[00:04:15.060 --> 00:04:16.060]  另外一樣東西
[00:04:16.060 --> 00:04:17.840]  轉到一個世俗化的地方
[00:04:17.840 --> 00:04:18.840]  我們不需要神
[00:04:18.840 --> 00:04:21.840]  今天我們在多倫多的街頭
[00:04:21.840 --> 00:04:22.840]  你隨便問一個人
[00:04:22.840 --> 00:04:24.840]  整個禮拜
[00:04:24.840 --> 00:04:25.340]  上個禮拜
[00:04:25.340 --> 00:04:26.340]  由早到晚
[00:04:26.340 --> 00:04:27.840]  24小時
[00:04:27.840 --> 00:04:28.340]  7天
[00:04:28.340 --> 00:04:31.340]  他可以不需要神
[00:04:31.340 --> 00:04:32.840]  而活得好好的
[00:04:32.840 --> 00:04:34.340]  恐怕有時候
[00:04:34.340 --> 00:04:34.840]  你和我
[00:04:34.840 --> 00:04:36.340]  基督徒有時候也是這樣
[00:04:36.340 --> 00:04:38.340]  假如我們星期六日回來
[00:04:38.340 --> 00:04:38.840]  禮拜堂
[00:04:38.840 --> 00:04:39.840]  第一至六的時候
[00:04:39.840 --> 00:04:41.340]  你發覺你自己
[00:04:41.340 --> 00:04:44.340]  根本是不需要神的
[00:04:44.840 --> 00:04:45.840]  由早上起床
[00:04:45.840 --> 00:04:46.840]  吃東西
[00:04:46.840 --> 00:04:47.340]  上班
[00:04:47.340 --> 00:04:47.840]  開車
[00:04:47.840 --> 00:04:48.840]  解決
[00:04:48.840 --> 00:04:50.840]  你自己公司裏面的問題
[00:04:50.840 --> 00:04:52.840]  然後解決家裏面的問題
[00:04:52.840 --> 00:04:54.840]  你沒有想過用神
[00:04:54.840 --> 00:04:57.840]  沒有想過在神那裏得到甚麼意思
[00:04:57.840 --> 00:04:59.340]  沒有想過去尋求祂
[00:04:59.340 --> 00:05:00.340]  去怎樣去解答
[00:05:00.340 --> 00:05:02.340]  然後你憑著你自己的經驗
[00:05:02.340 --> 00:05:03.340]  和所擁有的東西
[00:05:03.340 --> 00:05:04.840]  而足以解決
[00:05:04.840 --> 00:05:05.840]  所以神
[00:05:05.840 --> 00:05:06.840]  所以我們的信仰
[00:05:06.840 --> 00:05:07.840]  在我們的生活裏面
[00:05:07.840 --> 00:05:09.840]  很窄
[00:05:09.840 --> 00:05:11.840]  窄到星期六日在團契
[00:05:11.840 --> 00:05:13.340]  或者在主日學
[00:05:13.340 --> 00:05:14.340]  或者在教堂裏面
[00:05:14.340 --> 00:05:15.340]  才出現的
[00:05:15.340 --> 00:05:17.340]  跟著其他時間就消失了
[00:05:17.340 --> 00:05:18.340]  這個叫世俗化
[00:05:18.340 --> 00:05:22.340]  我們就是一個這樣的社會
[00:05:22.340 --> 00:05:24.340]  我們不知不覺
[00:05:24.340 --> 00:05:26.340]  我們已經在這樣的社會當中
[00:05:26.340 --> 00:05:27.340]  我們過著這樣的生活
[00:05:27.340 --> 00:05:29.840]  所以神呼籲我們說
[00:05:29.840 --> 00:05:31.340]  你要回歸
[00:05:31.340 --> 00:05:33.340]  究竟甚麼叫做回歸
[00:05:33.340 --> 00:05:34.340]  怎樣去回歸
[00:05:34.340 --> 00:05:35.840]  今天我們用這段聖經
[00:05:35.840 --> 00:05:37.340]  一起來思想
[00:05:37.340 --> 00:05:38.340]  我相信這段聖經
[00:05:38.340 --> 00:05:40.340]  不是很多頂智媒很熟悉
[00:05:40.340 --> 00:05:41.340]  剛才讀的時候
[00:05:41.340 --> 00:05:42.340]  可能你會發覺
[00:05:42.340 --> 00:05:43.340]  是較為陌生
[00:05:44.340 --> 00:05:45.340]  如果是的話
[00:05:45.340 --> 00:05:46.340]  你和我一起
[00:05:46.340 --> 00:05:47.340]  不如打開
[00:05:47.340 --> 00:05:48.340]  如果有聖經的話
[00:05:48.340 --> 00:05:50.340]  你打開《以徹夏書》第57章
[00:05:50.340 --> 00:05:52.340]  我們今天就看第10節
[00:05:52.340 --> 00:05:53.340]  到第21節
[00:05:53.340 --> 00:05:54.340]  你打開的時候
[00:05:54.340 --> 00:05:55.340]  讀起來
[00:05:55.340 --> 00:05:57.340]  前後文裏面所講的東西
[00:05:57.340 --> 00:05:59.340]  比較容易把握
[00:05:59.340 --> 00:06:02.340]  我們的情緒丹裏面
[00:06:02.340 --> 00:06:04.340]  第3頁第4頁
[00:06:04.340 --> 00:06:05.340]  是我們講到的大綱
[00:06:05.340 --> 00:06:07.340]  你都可以打開一起來
[00:06:07.340 --> 00:06:08.340]  思想
[00:06:08.340 --> 00:06:09.340]  這樣就比較容易
[00:06:11.340 --> 00:06:13.340]  知道究竟這段聖經
[00:06:13.340 --> 00:06:15.340]  我們要看的是甚麼
[00:06:15.340 --> 00:06:22.340]  《以徹夏書》第57章
[00:06:22.340 --> 00:06:24.340]  如果你將它
[00:06:24.340 --> 00:06:26.340]  去分析的時候
[00:06:26.340 --> 00:06:27.340]  我自己個人覺得
[00:06:27.340 --> 00:06:30.340]  最核心的主題
[00:06:30.340 --> 00:06:33.340]  反而是跳到中間那兩節聖經
[00:06:33.340 --> 00:06:35.340]  第14和第15節
[00:06:35.340 --> 00:06:37.340]  第14和第15節
[00:06:37.340 --> 00:06:39.340]  就告訴你
[00:06:39.340 --> 00:06:41.340]  為甚麼我們要回歸神
[00:06:41.340 --> 00:06:42.340]  剛才我們說
[00:06:42.340 --> 00:06:44.340]  為甚麼我們要回歸神
[00:06:44.340 --> 00:06:45.340]  我們現在的生活
[00:06:45.340 --> 00:06:47.340]  不是很好嗎
[00:06:47.340 --> 00:06:49.340]  聖經這裏
[00:06:49.340 --> 00:06:51.340]  神用祂自己的說話
[00:06:51.340 --> 00:06:52.340]  來提醒我們
[00:06:52.340 --> 00:06:53.340]  第14節那裏說
[00:06:53.340 --> 00:06:54.340]  必有人算
[00:06:54.340 --> 00:06:56.340]  你們要填高填高
[00:06:56.340 --> 00:06:58.340]  要修平道路
[00:06:58.340 --> 00:06:59.340]  把障礙物
[00:06:59.340 --> 00:07:03.340]  從我的子民的路上除掉
[00:07:03.340 --> 00:07:07.340]  為甚麼要回歸神
[00:07:07.340 --> 00:07:09.340]  因為我們人生的路
[00:07:09.340 --> 00:07:10.340]  遲早
[00:07:10.340 --> 00:07:12.340]  你沒有辦法逃避的
[00:07:12.340 --> 00:07:14.340]  要填很多填的
[00:07:14.340 --> 00:07:16.340]  填高填高的意思
[00:07:16.340 --> 00:07:18.340]  因為有填的
[00:07:18.340 --> 00:07:20.340]  人生的路上會有填的
[00:07:20.340 --> 00:07:22.340]  你還要甚麼呢
[00:07:22.340 --> 00:07:23.340]  要修平那些
[00:07:23.340 --> 00:07:24.340]  它還要的
[00:07:24.340 --> 00:07:25.340]  是障礙物
[00:07:25.340 --> 00:07:26.340]  要移開
[00:07:26.340 --> 00:07:28.340]  因為它還有阻礙
[00:07:28.340 --> 00:07:29.340]  有山的
[00:07:29.340 --> 00:07:30.340]  人生會有山
[00:07:30.340 --> 00:07:32.340]  人生要有填
[00:07:32.340 --> 00:07:34.340]  你喜歡不喜歡都可以
[00:07:34.340 --> 00:07:35.340]  要填很多填
[00:07:35.340 --> 00:07:37.340]  我們每天都要填很多填
[00:07:37.340 --> 00:07:38.340]  你今天不用填
[00:07:38.340 --> 00:07:39.340]  明天可能填
[00:07:39.340 --> 00:07:41.340]  要填很多錢的填
[00:07:41.340 --> 00:07:42.340]  你簽了簽證卡
[00:07:42.340 --> 00:07:44.340]  你要填那個填
[00:07:44.340 --> 00:07:47.340]  你的兒子現在要去讀大學了
[00:07:47.340 --> 00:07:49.340]  你要填很多填
[00:07:49.340 --> 00:07:51.340]  不斷想辦法去填
[00:07:51.340 --> 00:07:54.340]  當然不單單是錢的問題
[00:07:54.340 --> 00:07:57.340]  這人生的填不只是錢
[00:07:57.340 --> 00:08:02.340]  有時候我欠了人的情
[00:08:03.340 --> 00:08:06.340]  我們欠了人一個道歉
[00:08:06.340 --> 00:08:08.340]  我們填這些填
[00:08:08.340 --> 00:08:13.340]  有時候我們人家所做的錯事
[00:08:13.340 --> 00:08:15.340]  或者我們父母所做的錯事
[00:08:15.340 --> 00:08:18.340]  我們還幫他填這些填
[00:08:18.340 --> 00:08:20.340]  有時候我們做的錯事
[00:08:20.340 --> 00:08:22.340]  一生都填這些填
[00:08:22.340 --> 00:08:25.340]  人生有很多填要填的
[00:08:25.340 --> 00:08:26.340]  聖經那裡說
[00:08:26.340 --> 00:08:29.340]  所以人生的路你要填的
[00:08:29.340 --> 00:08:31.340]  你今天不填
[00:08:31.340 --> 00:08:32.340]  你不要以為沒事
[00:08:32.340 --> 00:08:34.340]  明天你都要填
[00:08:34.340 --> 00:08:36.340]  人生還有很多山
[00:08:36.340 --> 00:08:38.340]  要移開的
[00:08:38.340 --> 00:08:39.340]  你不知道走到哪裡
[00:08:39.340 --> 00:08:41.340]  你會碰到山
[00:08:41.340 --> 00:08:42.340]  一些障礙物
[00:08:42.340 --> 00:08:44.340]  你要移開的
[00:08:44.340 --> 00:08:46.340]  這些移開的山可能是
[00:08:46.340 --> 00:08:48.340]  很多不同的東西
[00:08:48.340 --> 00:08:55.340]  可能是你人生所面對的
[00:08:55.340 --> 00:08:59.340]  經濟上的困難
[00:09:00.340 --> 00:09:02.340]  可能要移開的
[00:09:02.340 --> 00:09:04.340]  是你的病痛
[00:09:04.340 --> 00:09:06.340]  可能你要面對
[00:09:06.340 --> 00:09:07.340]  所以要移開的
[00:09:07.340 --> 00:09:10.340]  是你家裡所碰到的
[00:09:10.340 --> 00:09:12.340]  人際之間的困難
[00:09:12.340 --> 00:09:14.340]  傳染你
[00:09:14.340 --> 00:09:16.340]  你要去將它移開
[00:09:16.340 --> 00:09:18.340]  神說我們人生的路
[00:09:18.340 --> 00:09:21.340]  個人也好
[00:09:21.340 --> 00:09:23.340]  我們教會也好
[00:09:23.340 --> 00:09:24.340]  我們不斷要知道
[00:09:24.340 --> 00:09:26.340]  我們有填要填
[00:09:26.340 --> 00:09:28.340]  有障礙物要移開
[00:09:29.340 --> 00:09:32.340]  就在這些挑戰的面前
[00:09:32.340 --> 00:09:33.340]  神派出一個問題
[00:09:33.340 --> 00:09:35.340]  你依靠誰?
[00:09:35.340 --> 00:09:37.340]  你要尋找
[00:09:37.340 --> 00:09:39.340]  在這個時間你要尋找誰?
[00:09:39.340 --> 00:09:43.340]  這裡神給了我們兩個選擇
[00:09:43.340 --> 00:09:45.340]  第一
[00:09:45.340 --> 00:09:47.340]  你是否尋找那些
[00:09:47.340 --> 00:09:50.340]  昏暗的低沉的人?
[00:09:50.340 --> 00:09:52.340]  聖經就問
[00:09:52.340 --> 00:09:54.340]  你尋找誰?
[00:09:54.340 --> 00:09:56.340]  你尋找那些
[00:09:56.340 --> 00:09:58.340]  根本他自己也不行的
[00:09:58.340 --> 00:10:01.340]  好像第十六節
[00:10:01.340 --> 00:10:02.340]  第十五節說到
[00:10:02.340 --> 00:10:05.340]  他的心也需要被甦醒的人
[00:10:05.340 --> 00:10:07.340]  那些低沉的人
[00:10:07.340 --> 00:10:09.340]  抑或
[00:10:09.340 --> 00:10:11.340]  你尋找那位
[00:10:11.340 --> 00:10:14.340]  聖經裡面用了三個形容
[00:10:14.340 --> 00:10:16.340]  永遠存在
[00:10:16.340 --> 00:10:19.340]  至高無上
[00:10:19.340 --> 00:10:23.340]  他名為聖的神
[00:10:24.340 --> 00:10:26.340]  這就是我們
[00:10:26.340 --> 00:10:30.340]  所要面對神給我們的挑戰
[00:10:30.340 --> 00:10:32.340]  很直接了當
[00:10:32.340 --> 00:10:34.340]  為什麼要回歸神?
[00:10:34.340 --> 00:10:36.340]  因為我們人生有填要填
[00:10:36.340 --> 00:10:37.340]  你有一天
[00:10:37.340 --> 00:10:40.340]  你要面對這些障礙物
[00:10:40.340 --> 00:10:41.340]  要移開
[00:10:41.340 --> 00:10:42.340]  在這個時間
[00:10:42.340 --> 00:10:43.340]  你不道理
[00:10:43.340 --> 00:10:44.340]  不作一個選擇
[00:10:44.340 --> 00:10:46.340]  你用什麼去移開它?
[00:10:46.340 --> 00:10:49.340]  你靠什麼去填它?
[00:10:49.340 --> 00:10:51.340]  你說我很厲害
[00:10:51.340 --> 00:10:52.340]  我有很多辦法
[00:10:52.340 --> 00:10:54.340]  神說是嗎?
[00:10:54.340 --> 00:10:56.340]  不如你聽下去
[00:10:56.340 --> 00:10:59.340]  神對你所繼續發出的挑戰
[00:10:59.340 --> 00:11:02.340]  這些挑戰可能好像成為一個測試
[00:11:02.340 --> 00:11:04.340]  可以成為一些測試
[00:11:04.340 --> 00:11:06.340]  來看看你和我自己
[00:11:06.340 --> 00:11:08.340]  究竟怎麼去回答
[00:11:08.340 --> 00:11:10.340]  剛才這個十四十五節
[00:11:10.340 --> 00:11:12.340]  作為一個中間的分界的時候
[00:11:12.340 --> 00:11:15.340]  我們發覺之前的幾節聖經
[00:11:15.340 --> 00:11:17.340]  由第十節到第十三節
[00:11:17.340 --> 00:11:18.340]  短短的四節裡面
[00:11:18.340 --> 00:11:22.340]  神提出了兩個挑戰的問題
[00:11:22.340 --> 00:11:23.340]  要我們回答
[00:11:23.340 --> 00:11:26.340]  然後十六節到二十一節
[00:11:26.340 --> 00:11:31.340]  後面又提出了一些路讓我們去選擇
[00:11:31.340 --> 00:11:33.340]  好像這段聖經
[00:11:33.340 --> 00:11:35.340]  經常在我們面前兩個方向
[00:11:35.340 --> 00:11:36.340]  你要這邊
[00:11:36.340 --> 00:11:37.340]  要這邊
[00:11:37.340 --> 00:11:38.340]  你走這邊
[00:11:38.340 --> 00:11:39.340]  你走那邊
[00:11:39.340 --> 00:11:40.340]  不斷問我們
[00:11:40.340 --> 00:11:42.340]  今天我們就聽到神的說話
[00:11:42.340 --> 00:11:43.340]  希望我們今早
[00:11:43.340 --> 00:11:45.340]  就在這段聖經的面前
[00:11:45.340 --> 00:11:46.340]  在神的說話面前
[00:11:46.340 --> 00:11:48.340]  成為一個測試問我們自己
[00:11:48.340 --> 00:11:49.340]  既然神問我
[00:11:49.340 --> 00:11:51.340]  既然神問你的時候
[00:11:51.340 --> 00:11:53.340]  你和我怎麼去回答
[00:11:53.340 --> 00:11:56.340]  你自己知道
[00:11:56.340 --> 00:11:59.340]  希望大家和我們一起來思想
[00:11:59.340 --> 00:12:02.340]  聽一聽神問到些什麼
[00:12:02.340 --> 00:12:06.340]  首先我們看第十節到第十三節
[00:12:06.340 --> 00:12:08.340]  在這四節聖經裡面
[00:12:08.340 --> 00:12:12.340]  剛才我們說神提出了一些挑戰
[00:12:12.340 --> 00:12:14.340]  提出了什麼挑戰呢
[00:12:14.340 --> 00:12:16.340]  我覺得神提出了兩個問題
[00:12:16.340 --> 00:12:19.340]  很嚴厲的問題
[00:12:19.340 --> 00:12:21.340]  要我們去回答
[00:12:21.340 --> 00:12:23.340]  我不知道你們怎麼去回答
[00:12:23.340 --> 00:12:28.340]  第一個問題
[00:12:28.340 --> 00:12:30.340]  第十一節
[00:12:30.340 --> 00:12:32.340]  他說你怕誰呢
[00:12:32.340 --> 00:12:35.340]  你因誰而懼怕
[00:12:35.340 --> 00:12:38.340]  以至你對我夠膽說謊呢
[00:12:38.340 --> 00:12:40.340]  你不紀念我
[00:12:40.340 --> 00:12:42.340]  也不把我放在心上
[00:12:42.340 --> 00:12:45.340]  是不是因為我長久監牢
[00:12:45.340 --> 00:12:48.340]  你就不懼怕我呢
[00:12:48.340 --> 00:12:49.340]  第一個問題
[00:12:49.340 --> 00:12:51.340]  神說你怕誰
[00:12:51.340 --> 00:12:52.340]  第二個問題
[00:12:52.340 --> 00:12:53.340]  第十三節
[00:12:53.340 --> 00:12:55.340]  那你呼求的時候
[00:12:55.340 --> 00:12:57.340]  當你面對人生的風雨的時候
[00:12:57.340 --> 00:12:59.340]  不濟的時候
[00:12:59.340 --> 00:13:01.340]  你靠誰
[00:13:01.340 --> 00:13:03.340]  神說你將
[00:13:03.340 --> 00:13:04.340]  如果你這麼厲害
[00:13:04.340 --> 00:13:07.340]  你就將你那些所收集的偶像
[00:13:07.340 --> 00:13:09.340]  來拯救你
[00:13:09.340 --> 00:13:11.340]  這兩個問題
[00:13:11.340 --> 00:13:13.340]  我覺得神很嚴厲
[00:13:13.340 --> 00:13:15.340]  今天你和我都要面對
[00:13:15.340 --> 00:13:17.340]  祂問這兩個問題
[00:13:17.340 --> 00:13:19.340]  第一
[00:13:19.340 --> 00:13:21.340]  神說你怕什麼
[00:13:21.340 --> 00:13:24.340]  沒錯今天我們有很多事情怕
[00:13:24.340 --> 00:13:27.340]  我們無可防禦
[00:13:27.340 --> 00:13:30.340]  我們怕我們的工作不行
[00:13:30.340 --> 00:13:32.340]  怕我們身體突然有一天
[00:13:32.340 --> 00:13:36.340]  醫生宣佈我們驗身的結果的時候
[00:13:36.340 --> 00:13:38.340]  晴天霹靂
[00:13:38.340 --> 00:13:41.340]  甚至我們怕我們不知道
[00:13:41.340 --> 00:13:43.340]  有什麼災禍
[00:13:43.340 --> 00:13:44.340]  有什麼災難會突然間
[00:13:44.340 --> 00:13:46.340]  淋到你和我的身上
[00:13:46.340 --> 00:13:48.340]  或者我們家人的身上
[00:13:48.340 --> 00:13:50.340]  我最近看一篇文章
[00:13:50.340 --> 00:13:53.340]  叫做為什麼21世紀
[00:13:53.340 --> 00:13:55.340]  這個恐怖主義
[00:13:55.340 --> 00:13:59.340]  成為我們最嚴重的焦慮
[00:13:59.340 --> 00:14:03.340]  焦慮是因為不是恐懼這麼簡單
[00:14:03.340 --> 00:14:05.340]  我一直都好像解過
[00:14:05.340 --> 00:14:07.340]  在心理學或者哲學裡面
[00:14:07.340 --> 00:14:11.340]  恐懼和憂慮是不同的
[00:14:11.340 --> 00:14:14.340]  恐懼就是我知道有一個
[00:14:14.340 --> 00:14:18.340]  有一個威脅我的對象
[00:14:18.340 --> 00:14:20.340]  東西正在來
[00:14:20.340 --> 00:14:21.340]  有一個獅子撲過來
[00:14:21.340 --> 00:14:23.340]  我恐懼當然恐懼
[00:14:23.340 --> 00:14:25.340]  但是我知道它撲過來
[00:14:25.340 --> 00:14:26.340]  我知道是什麼
[00:14:26.340 --> 00:14:29.340]  焦慮是我也不知道是什麼
[00:14:29.340 --> 00:14:31.340]  不知道是什麼事
[00:14:31.340 --> 00:14:33.340]  但是我總是知道有些事情不妥的
[00:14:33.340 --> 00:14:34.340]  會來的
[00:14:34.340 --> 00:14:36.340]  但是我又無法防備
[00:14:36.340 --> 00:14:40.340]  這種焦慮足以令我們精神崩潰
[00:14:40.340 --> 00:14:42.340]  今天我們這個焦慮
[00:14:42.340 --> 00:14:45.340]  新的焦慮那篇文章說
[00:14:45.340 --> 00:14:49.340]  就是這種恐怖主義者
[00:14:49.340 --> 00:14:51.340]  恐怖主義者為什麼成為焦慮
[00:14:51.340 --> 00:14:52.340]  因為我們不知道他什麼時候
[00:14:52.340 --> 00:14:54.340]  他在哪裡會做些什麼
[00:14:54.340 --> 00:14:56.340]  而最恐怖的就是
[00:14:56.340 --> 00:14:57.340]  最焦慮的
[00:14:57.340 --> 00:14:58.340]  因為你和我都想不到
[00:14:58.340 --> 00:15:00.340]  什麼時候我們都有份
[00:15:00.340 --> 00:15:02.340]  或者我家人有份
[00:15:02.340 --> 00:15:04.340]  我們以前都說
[00:15:04.340 --> 00:15:06.340]  要小心一點
[00:15:06.340 --> 00:15:08.340]  有些地方不要去
[00:15:08.340 --> 00:15:10.340]  你不要得罪人
[00:15:10.340 --> 00:15:11.340]  你吃宵夜的時候
[00:15:11.340 --> 00:15:12.340]  一眼就看著旁邊那個
[00:15:12.340 --> 00:15:13.340]  被人打了一身
[00:15:13.340 --> 00:15:14.340]  就該死了
[00:15:14.340 --> 00:15:16.340]  雖然也是很無辜
[00:15:16.340 --> 00:15:18.340]  這樣被人打了一身
[00:15:18.340 --> 00:15:20.340]  你還是不要去找他
[00:15:20.340 --> 00:15:22.340]  但是今天我們都不知道他去到哪裡
[00:15:22.340 --> 00:15:23.340]  我們度假的時候
[00:15:23.340 --> 00:15:24.340]  他砰一聲
[00:15:24.340 --> 00:15:26.340]  他就來殺我們了
[00:15:26.340 --> 00:15:28.340]  而且他殺的不是那些得罪他的人
[00:15:28.340 --> 00:15:31.340]  是無關的無辜者
[00:15:31.340 --> 00:15:34.340]  還有他們的做法
