
[00:00:00.000 --> 00:00:07.000]  聽姐妹平安,我們很快就去到11月了,接近年底了。
[00:10:18.000 --> 00:10:29.000]  好像小朋友哭著,小時候的小朋友,哭著表示他需要別人幫忙,可能想餓死。
[00:10:29.000 --> 00:10:40.000]  但是長大了一點,懂得走路,你沒發現小朋友都很自我,不是現在的那種,小朋友你牽著他會怎樣?
[00:10:40.000 --> 00:10:46.000]  會甩開你的手,自己走,不要你牽著。
[00:10:46.000 --> 00:10:56.000]  我記得有一次教會有一個初信的青少年人,他很認真信不住,我們小組通常是查經。
[00:10:56.000 --> 00:11:02.000]  當時是實體聖經,沒有電子遮蓋。
[00:11:02.000 --> 00:11:10.000]  他提摩太后書三章的一節,每個人都要揭,他又揭,但他又不懂得揭。
[00:11:10.000 --> 00:11:24.000]  旁邊的導師很心,讓我幫你揭吧,他就搶回本聖經,不用我自己揭,樣子很生氣,但他又揭不到。
[00:11:24.000 --> 00:11:32.000]  導師很愛心,其實在後一點,再前一點,你又不能鬥他。
[00:11:32.000 --> 00:11:42.000]  有時候我們侍奉都是這樣,我們靠自己,第一第二,不是很想人幫,甚至不想神幫,其實落了一個陷阱。
[00:11:42.000 --> 00:11:47.000]  我們需要彼此相愛,彼此相助。
[00:11:47.000 --> 00:12:03.000]  亞國的舊約,他的人生經歷,其實亞國是很厲害的,大家認識他,靠自己,他和他爸爸很不同,他爸爸是以殺娶老婆,家裡有獨人,怎樣幫他找回來,結婚。
[00:12:03.000 --> 00:12:13.000]  亞國很厲害,用方法,我選擇的,我喜歡那個,我用多少代價,多少年,我都要最後得到。
[00:12:13.000 --> 00:12:25.000]  其實亞國的人生最像我們的人生,一般人,用方法找,亞國也有成績,不過是否滿足快樂呢?
[00:12:25.000 --> 00:12:37.000]  特別是家庭之後,有十一二個子女有很多爭拗,痛苦,甚至曾經以為兒子虐室死了,兄弟相殘。
[00:12:37.000 --> 00:12:46.000]  到年老才學習信服敬拜神,我相信我們不想到很多挫折,很多困難,最後才發現原來很單純依靠神。
[00:12:46.000 --> 00:12:54.000]  所以依靠神是我自己覺得容易又困難的事情,生命需要不斷成長。
[00:12:54.000 --> 00:13:08.000]  所以這裡提到,重要的聖經說,遵守法則其實最重要的一件事,你成為怎樣的人,而不是你做了什麼,不是你做了什麼,或者你擁有什麼。
[00:13:08.000 --> 00:13:17.000]  什麼意思呢?我們會想我們要侍奉神是重要的,我們希望神感動我們做什麼,但是你先要成為怎樣的人。
[00:13:17.000 --> 00:13:34.000]  但我們不是一個基督死給我們的生命,或者整個生命的最後,你盡心盡意愛著你的神,想一樣事情,想你的生命成為合神心意的生命,是一個being。
[00:13:34.000 --> 00:13:56.000]  你先要成為怎樣的人,才影響你做doing,做對的事。而如果你以為我做了很多事情才是基督徒,搞錯了次序,或者你擁有多少,擁有什麼來決定你的價值,就是這個世界一般的情況。
[00:13:56.000 --> 00:14:06.000]  我仍然覺得doing和擁有是重要的,不過如果你讓你擁有的東西和你做的東西來決定你的價值,我們搞錯了。
[00:14:06.000 --> 00:14:23.000]  我們先要成為怎樣的人,好像四重福音裡面,除了救主之外,洗人成性的主就是上帝,就像一塊大磁鐵,祂磁化了我們,本來沒有這種磁力的特質,變成一塊有磁力的金屬。
[00:14:23.000 --> 00:14:30.000]  意思就是你讓基督在你生命裡塑造,改變你成為一個怎樣的人。
[00:14:30.000 --> 00:14:40.000]  如果世界告訴你,你做多少,擁有多少,或者你是怎樣才是有價值呢?我們會落了一個陷阱的時間。
[00:14:40.000 --> 00:14:46.000]  耶穌想我和你,上神的教會,成為怎樣的教會是重要的。
[00:14:46.000 --> 00:15:07.000]  神的話是怎樣去塑造我們呢?最近我們住在大街,有一個流動景點,如果你們熟悉大街就知道,有一隻很大的雪橇,很大的狗,像獅子一樣,走過街道就很厲害,我也有機會認識牠的主人。
[00:15:07.000 --> 00:15:18.000]  牠平時很懶洋洋的,沒有精打采,趴在地上。最近這隻狗很精神,我覺得牠很威武,很精神。
[00:15:18.000 --> 00:15:27.000]  原來牠的主人告訴我,因為牠年紀大了,所以給牠一些藥或者補充劑,像我們一樣吃維他命。
[00:15:27.000 --> 00:15:40.000]  牠吃了一些藥,現在正在調藥,牠的動作不一樣,以前牠會趴在地上,不動,拉著牠,牠也不肯走。現在牠很醒目,很精神,眼神也變得很明顯。
[00:15:40.000 --> 00:15:45.000]  我看著這隻狗,牠的動作很厲害,有沒有一些給我試試呢?
[00:15:45.000 --> 00:15:59.000]  我們有時候也想快,快速,吃藥就不用做運動,精神好。香港人很有效率,又要我怎樣做運動才能有健康精神?
[00:15:59.000 --> 00:16:05.000]  吃藥好,快,牠這麼聰明,牠可能比我的狗重很多。
[00:16:05.000 --> 00:16:17.000]  當然,牠們說牧師不應該,我們不應該濫藥,是的,藥物要很小心,醫生叫吃的就吃,不要叫吃的就不要吃太多。
[00:16:17.000 --> 00:16:29.000]  還是想到上帝華語形容聖經,我們吃在裡面,我們再禱告,幫助我們消化,生命有一種光彩,有一種淑靈的素質。
[00:16:29.000 --> 00:16:43.000]  所以常提「附帶價操練」,讀聖經,或者我們在未來新唐點,黃竹坑那裡,因為開放時間遲了,我們也計劃有一些禱告祭壇,
[00:16:43.000 --> 00:16:55.000]  或者一些空間希望乞兒給我們靜下來,祈禱回家就可以了,如果你在家裡有間房可以關上門,沒有人敲門騷擾你,那就夠了。
[00:16:55.000 --> 00:17:04.000]  而你又真的會祈禱,家裡很誘惑,關上床,又看手機,又睡覺了。
[00:17:04.000 --> 00:17:14.000]  意思是附帶價,你刻意去一個地點,能夠提供一個安靜,半個小時,一個小時也好,安靜。
[00:17:14.000 --> 00:17:20.000]  不用等到有退休日才去,教會有退休營,那天原來遇上了又去不了。
[00:17:20.000 --> 00:17:30.000]  希望我們常規一些,有同工我們一起也會禱告,我們不是代禱,不是祈禱會的儀式,是讓你安靜。
[00:17:30.000 --> 00:17:36.000]  有些經文資料或者方式,也會和大家一起學習禱告操練。
[00:17:36.000 --> 00:17:49.000]  有時候我們不是聽的聖經不夠多,資訊不夠多,我們是要禱告去幫我們消化神的話,成為我們的營養,要時間。
[00:17:49.000 --> 00:17:56.000]  你吃補充劑也要消化系統才能吸收,不會有捷徑的。
[00:17:56.000 --> 00:18:03.000]  所以倚靠神也是一個學習的過程,不懂倚靠神也一起學習。
[00:18:03.000 --> 00:18:14.000]  十五至十八節提醒,不是難守之後,其實在十一節已經提到今天,
[00:18:14.000 --> 00:18:18.000]  他很強調十五節再提到,十八節也提到今天,什麼事呢?
[00:18:18.000 --> 00:18:35.000]  將生與福、死與禍的陳明在你面前,吩咐你愛耶華的神要遵守他的道,遵守他的誡命理法,又重複提到,臨死的最重要的事情,
[00:18:35.000 --> 00:18:47.000]  他還提到,例如第一章、第二章、第六章到現在三十章都仍然提到,使你可以存活人數增多,所以關於群體事不是個人福祉的問題,
[00:18:47.000 --> 00:18:52.000]  而是神在你們所要進去的遺孽地上賜福於你。
[00:18:52.000 --> 00:19:00.000]  相反,如果你偏離,不肯聽,被勾引去敬拜別神,今天明明告訴你們,你們必滅亡,
[00:19:00.000 --> 00:19:07.000]  即使你能夠得到那地,日子必不長久,即使你得到也不長久。
[00:19:07.000 --> 00:19:17.000]  是現在的事,根據延續著埃及整個以色列歷史,強調今天十一、十五、十八節都提到,
[00:19:17.000 --> 00:19:31.000]  回到現在的境況,現在式來的,不是遲一點才開始,有時我們也會想遲一點才開始,洗禮遲一點,做什麼遲一點,侍奉遲一點,賺錢後有時間才開始,
[00:19:31.000 --> 00:19:40.000]  但我們不確定有沒有命,我們可以計劃的,遲一點先開始,究竟遲一點是上帝想你遲一點,
[00:19:40.000 --> 00:19:49.000]  我們也試過,很想立即入讀神學,然後上帝說遲一點,是很有趣的,你想做又叫你遲一點,
[00:19:49.000 --> 00:19:59.000]  有時你不想做,上帝說現在,來跟從我,現在式來的,
[00:19:59.000 --> 00:20:08.000]  今天,祂也說你們準備入去,要今天準備好,要做這個抉擇,不是入了迦南地先看看,
[00:20:08.000 --> 00:20:19.000]  我們不是去旅行,有時旅行就簡單,去看看是否去玩這個地方,看是否看到景點,不是,入去迦南地不是一個旅行,而是一個帶著使命,
[00:20:19.000 --> 00:20:28.000]  是一個嚴肅的抉擇,是一個回應,人沒有辦法找藉口,其實申請禍福尋命很清楚,
[00:20:28.000 --> 00:20:39.000]  不過這個抉擇仍然摩西話,上帝沒有逼你的,上帝從來不要人做一個真正的選擇,是甘心樂意去做,
[00:20:39.000 --> 00:20:48.000]  不過很清楚告訴你,你應該作正確的選擇,所以回到上帝跟我們的關係,跟以色列整群從來納約不是交易,
[00:20:48.000 --> 00:21:04.000]  交易就是我和你合約,我買你的那層樓,交易就是你想要到那筆錢,我要到你的那層樓,這個是交易,上帝和我們不是交易,
[00:21:04.000 --> 00:21:13.000]  進去我們為業,不是旅行,不是遊覽,是有使命目的,上帝要賜福,可以存活,人數少,
[00:21:13.000 --> 00:21:26.000]  他賜福不是交易,我遵行了,交易就是你遵行了,上帝不會多了東西,上帝從來跟人納約,我們決志聖主導你洗禮,
[00:21:26.000 --> 00:21:39.000]  上帝跟我們不是交易,納約的意思是,他不會因為你服事,他多了東西,他也不等你給他多一點東西,侍奉今日就服事作僕人,
[00:21:39.000 --> 00:21:55.000]  上帝不需要我們做了事,他有好處,他榮耀的上帝,我們今日起走,不敬拜他,他榮耀從來沒有缺少,敬拜就侍奉,我們侍奉就敬拜,
[00:21:55.000 --> 00:22:07.000]  今日也不是幫教會,幫哪一個人,是服人,服事上帝,不過耶穌視我們為朋友,只是他竟然這麼重視我們,
[00:22:07.000 --> 00:22:25.000]  以基督的愛服事,盡心盡性,盡義盡力,愛主理晨,去到親約耶穌引進,其次相訪愛人如己,愛鄰舍,所以誡命沒有要求我們交易,不是這個意思,
[00:22:25.000 --> 00:22:44.000]  我們想到約翰福音到約翰一書,最近查考有一個很共通的信息,就是耶穌的一個命令,叫信他人彼此切實相愛,以致見證上帝,榮耀上帝的很重要的命令,
[00:22:44.000 --> 00:23:02.000]  所以想到我們要選擇回應,可以用很多方式,剛才奉獻也是,有些用不同方式,抗疼也是一個,最近上個星期,如果今天早上回來看到外面有些很特別的東西,有些街招,
[00:23:02.000 --> 00:23:23.000]  就是家具奉獻,我們有一系列的家具,椅子等等,電器用品,讓我們每個月都可以用這個迎獻的方式,詳細稍後報告再說,或者直接奉獻去支持我們購買上環要的還款,
[00:23:23.000 --> 00:23:42.000]  不過其中我上個月和大家分享過關於買椅子的故事,我記得第一次是五週年唐慶,我就去彌福堂借那些很重的椅子,現在不知道扔光了,很重,買這麼重的椅子,不夠椅子,
[00:23:42.000 --> 00:24:08.000]  來到坐滿這個地方,當時五週年唐慶,很值得,辛苦,不過我分享完後,原來過了兩年我都試過買椅子,因為以前不是這些膠的黑色那些,爛了一批,買了一批,當時我負責買,因為住油麻地那邊,很多傢俬店都倒閉了,
[00:24:08.000 --> 00:24:36.000]  我記得好像是一張59元,買了30張還是60張,當時年輕,自恃,很多訂,我忘記了是星期二還是星期四,不是,星期三幾都會,等,七點多才送來,送在右下那裡,一箱箱紙皮,年輕真厲害,一個人拆都沒有問題,搬回去,全都扔進去,現在你叫我,骨都斷了,真的不行,
[00:24:36.000 --> 00:25:05.000]  所以不應該一個人收,應該找些人幫,但那時候不知道,想著很簡單,所以這次C23我們買椅子,我就找人幫,找些同工幫,他們去買椅子,你記得之前有三張椅子試坐,很值得,個人感覺關注喜好都不同,你有沒有看到投票結果,16,16,16,想怎樣?
[00:25:05.000 --> 00:25:34.000]  沒有結論,不可能三張椅子都買,結果我們買第四張,聽到大家意見,我們買第四張買些貴一點,穩陣一點,還有些同工去九龍灣倉試坐,貴一點都值得,頂姐妹或者來的頂姐妹一起坐去敬拜神,給我思考,個人喜好不同,
[00:25:34.000 --> 00:26:02.000]  當然我們知道晶打細算,便宜好,合理,有千多元我們不敢買,一張,千多元一張,由千一元,現在性價比高一點,有質素貴賣便宜,坐兩坐,搖了,爛了,不值得,有質素,有保養,不知道十年還是二十年,他聲稱,還沒倒閉的公司,便宜,經濟,性價比高,美觀,坐就好坐,
[00:26:02.000 --> 00:26:29.000]  我們真的坐過,最後訂了,不過一張椅子最重要的是什麼?一張椅子最重要是有人坐,普通一張椅子在街邊都可以祝福人,有時有些老人家走過,累了坐一下,都好,共享空間都很多人治法性,
[00:26:29.000 --> 00:26:57.000]  但一張普通的椅子在神的家裏面就不一樣,為了在上主的座前去敬拜,就不是一張普通的椅子,最重要有人坐,因為神在我們其中一件事,一件物件,一個人,連結於在神的面前,就不單純一個個體,死物都可以有另一種生氣,
[00:26:57.000 --> 00:27:21.000]  所以一張椅子不單止是讓人可以休息,我們新的地方可能有共享空間,可能聚會,當然一定會敬拜,一切實體的椅子坐在主的座前去敬拜他,非虛而可比,最重要是什麼思考其實放在我們的家庭,
[00:27:21.000 --> 00:27:47.000]  我們的工作,我們的教會,我們的小組裏面,都可以有這樣的思想,基督中心,最大誡命,帶著使命,帶著神的心,說真的,剛才說的那些事情,什麼也可以沒有,唯獨除了基督,有基督在那裏,以致連結於我們生命就不同,
[00:27:47.000 --> 00:28:01.000]  所以一張椅子不是一張普通的椅子,期待,一張椅子最重要有人坐在那裏,並且相信倚靠神,經歷神的生命,
[00:28:01.000 --> 00:28:20.000]  所以崇拜由2020年開始,崇拜的視像直播,錄影,都幾年了,我們2024年預計停止,好不好?
[00:28:20.000 --> 00:28:41.000]  好,不過很多做法,教會都,我們就新的堂點開展,會留給有需要的人個別,和我們聯絡,我們提供,讓我們做回敬畏上帝的事情,回來一起聚在一起敬畏,其實逆向思維,
[00:28:41.000 --> 00:29:03.000]  當時我們全港不能聚會的時間,上帝有方法可以視像,當時大家最關心,那不就沒有教會生活,不能敬拜,其實反過來,我們可以重視的最重要是什麼,大家思考一下,
[00:29:03.000 --> 00:29:29.000]  如果在家中,我都在家中崇拜過,知道什麼事,專心到個別人,不要騙自己,當然保留的我們了解,其實很多做法都是這樣,有些教會都是,讓個別真的有需要,聯絡我們,我們提供一些有關的安排服侍,
[00:29:29.000 --> 00:29:55.000]  回來我們戴著依靠神服侍的心,所以生命記是給我們的生命和立命,立約一個安身立命,說我今天呼天喚地向你做見證,你想像摩西的語氣不是輕輕鬆鬆,去這裡玩玩,去那裡看看,準備去新的旅遊點,不是的,我們將生死禍福塵命,生死攸關,
[00:29:55.000 --> 00:30:22.000]  你要揀選生命,你要選擇,使你和你的後裔都得以存活,請愛耶華利的神聽從他話,專靠他,恩耶華利,生命,你的日子長久,也在乎他,這個最重要是什麼意思,最重要的,
[00:30:22.000 --> 00:30:44.000]  教會沒有牧師是沒有問題的,不會這麼簡單,這樣很容易,想打擊教會的人,殺光牧師就可以了,沒有問題,基督在這裡,沒有什麼是沒有問題的,堅強一點的信仰生命,
[00:30:44.000 --> 00:31:10.000]  在初期教會被打擊的時間,越發聖靈的工作,興起信徒,興起所有忠心的人,是最厲害的時間,教會,生命你是否都是這樣成長,和一種堅強,經歷到神呢,在耶華利的列祖阿伯拉罕以色列國,喜世英所設,地球上居住的居住,
[00:31:10.000 --> 00:31:30.000]  展示著得著這種生命的豐盛,上次我們說生命到今天是重要的,進入英許地,所以重複又重複,其實都是守主的誡命,很長,是不是沒有其他東西要說呢,其實也有很多東西要說,不過回到中心,因為最重要,
[00:31:30.000 --> 00:31:57.000]  立命你就是選擇回應,好像我們做信主的決定,做洗禮的決定,但這個決定延續到生活中的每一個時刻,神不強迫人去順從祂的旨意,不過去展示這個最值得,最正確,最對的選擇,真正的安身立命,能夠有容身之處,有精神,靈性,生命那種的依靠,
[00:31:57.000 --> 00:32:16.000]  所以能夠變是重要的,羅馬書說更新,變化,為生命,最近看到一件T恤,我拍不到,一個年輕人背後寫著四個字,寫著有疑萬歲,你不要誤會,他寫有沒有的有,疑問的疑,
[00:32:16.000 --> 00:32:39.000]  怎樣解讀,我不知道,有疑問萬歲還是怎樣,不過我嘗試去解讀,其實表示人能夠有選擇,或者能夠改變是重要的,不過人性矛盾,你問心,我們有得變,要改變,我們怕的,
[00:32:39.000 --> 00:33:07.000]  我都怕年紀越大越,不要變那麼多東西,但有時候又怕不能變,不能變好像不能選擇,在矛盾之間,我們都真的要不斷彼此禱告,社會變,環境變,世界變,在教會的生態我們都在轉變,教會前面發展的新挑戰都是變的,
[00:33:07.000 --> 00:33:29.000]  我還記得去年差不多十一月的時間,十月我們發現要抗糖的目標是怎樣,不能夠達到的時間我們要放棄,當時很多頂姐妹都不知道怎樣辦,包括我自己都怎樣,教院大樓都說原來不行,所以我們都感謝主不要勉強下去,
[00:33:29.000 --> 00:33:58.000]  今年由二月到六月,我們一百二十天,上帝帶領預備,買了現在新的地方,但回想十一月,上帝透過這個IG借記分享經文,祂只給了一句經文,耶和華豈有難成的事,難道上主沒有做不成的事,祂給我一種迷茫裏面,祂有一個信心的導向,
[00:33:58.000 --> 00:34:26.000]  祂展示要變,不過祂有祂的時間心意,祂要做的事祂有足夠的能力去展示,所以當時一種信心去經歷神,生命就是一種這樣的歷程,旅程,有時候你不知道下一步怎樣,但上主仍康固,給到真正的信心,
[00:34:26.000 --> 00:34:41.000]  如果有一個遊戲叫你做一次冒險之旅,告訴你有三條路,你要選哪條路,第一條上山,第二條去水路,第三條穿過山洞,這條冒險之旅你要選哪條路呢?
[00:34:41.000 --> 00:35:07.000]  這當然是一個陷阱,結果應該不是這三條路,如果告訴你要做一個冒險之旅,是選第四條未行過的路,就好像上帝和以色列人說的,選一條新的路,新的挑戰是他們未經歷過,但上帝帶著有應許,我們面對新的挑戰,怎樣去相信行動呢?
[00:35:07.000 --> 00:35:34.000]  這裡說二二年我們定我們尋索耶穌是我時的神,帶著我們為所擁有的地圖或擴展的工作,到二三年今年我們打開羊的門,希望引導人來到得風聲,得草吃的領域,包括我們自己都要這樣經歷被耶穌基督的牧羊,
[00:35:34.000 --> 00:36:02.000]  到二四年我們當有新的改變目標,我們希望我行是耶穌基督是主的神,帶著我們行動,不是還在約旦河外去想,所以有使命是重要的,有熱心也重要,不過在這三件事裡面,我自己覺得最重要的是Vision意象,
[00:36:02.000 --> 00:36:21.000]  使命是領受定的,不同教會不同群體有不同的使命,有些人做基層,有些人做漁民,有些人做不同的宣教,意象在教會裡面怎樣領受去前行呢?
[00:36:21.000 --> 00:36:47.000]  就好像以賽亞有意象的時間,他的意象很特別,你認識以賽亞書,上帝呼召他,他說回應我作為這類,然後上帝說,你講沒有人聽,聽都不明白,看又不曉得,心無滋憂,以賽亞問到什麼時候呢?直到城一荒涼,沒有人居住,沒有人的時間,極其荒涼,
[00:36:47.000 --> 00:37:03.000]  他說叫你做一些沒有果效的事情,我們今天如果這樣講,我們都怕,當然大部分情況我們知道,神都呼召我們去服事,全福音都會經歷到神有不同的福音的果效,或者使命的果效,
[00:37:03.000 --> 00:37:29.000]  但是有意象表示即使有難處,不會那麼容易放棄,而堅持,而是同心去做,這個很重要,榮耀的生命經歷到神的幫助,已經接受了洗禮的弟兄姊妹,你記不記得很儀式感那一刻,
[00:37:29.000 --> 00:37:57.000]  不管你是禮福堂,華記堂,還是哪個地方,或者早期在這個地方,我們有一個浸池,搬到一隻東西,那些纖維缸,要四個大隻佬才搬得出來,我都會斷腰,最重要是上帝下水一刻,你上來,你記不記得你的心情,感恩,你的立志,你的決心,你的熱血,
[00:37:57.000 --> 00:38:22.000]  甚至你是不是流著淚為主做見證,我想起我受洗那一刻很深的感受,原來上主從來沒有欠我什麼,沒有欠過我什麼,上帝,耶穌都沒有,反過來,發現我洗禮的時候,是我虧欠,我欠上帝很多,
[00:38:22.000 --> 00:38:49.000]  當然沒有湊巧,蔡傳道選了那個奇異恩典,剛才那一場我很感動,上帝從來沒有欠過我們什麼,我們追債這樣就傻了,我們只是慕容獨人在神面前服侍他,做得不好,我都在神面前,上帝,做得不夠好,求主幫我們,

