
[00:00:00.000 --> 00:00:05.000]  兄弟姐妹早安,平安,我們是要不要
[00:02:18.000 --> 00:02:22.000]  這次就要不要了,先不要第八章
[00:02:22.000 --> 00:02:27.000]  今天時間所限,我集中說第七章,十五節
[00:02:27.000 --> 00:02:30.000]  整個第七章
[00:02:30.000 --> 00:02:33.000]  再看智慧失敗,其實是一個平衡
[00:02:33.000 --> 00:02:39.000]  就是一章十二至二章二十六,曾經對一個題目
[00:02:39.000 --> 00:02:41.000]  這裏說什麼呢?
[00:02:41.000 --> 00:02:46.000]  他回顧一章十二節的段落
[00:02:46.000 --> 00:02:53.000]  其實是說傳道者在四個範疇去嘗試尋找人生答案
[00:02:53.000 --> 00:03:00.000]  他在哲理上,在吃喝玩樂上去追尋
[00:03:00.000 --> 00:03:04.000]  在品格上去追尋
[00:03:04.000 --> 00:03:08.000]  最後他連同對世界社會有貢獻去追尋
[00:03:08.000 --> 00:03:11.000]  他發覺都找不到,都覺得虛空
[00:03:11.000 --> 00:03:16.000]  作為一個所羅門王,他那麼有能力智慧
[00:03:16.000 --> 00:03:20.000]  他發覺仍然不滿足,仍然有限制
[00:03:20.000 --> 00:03:24.000]  這裏對應一個相應的題目
[00:03:24.000 --> 00:03:29.000]  仍然是追尋有智慧的人生是怎樣呢?
[00:03:29.000 --> 00:03:32.000]  仍然覺得找不到出路
[00:03:32.000 --> 00:03:40.000]  他在創造主權下的結構,我們在說創造主權
[00:03:40.000 --> 00:03:44.000]  我們回到經文,字比較細
[00:03:44.000 --> 00:03:50.000]  但你見淺淺的紫灰色的七章十五和八章十四
[00:03:50.000 --> 00:03:53.000]  其實我想說出整個題目的段落
[00:03:53.000 --> 00:03:59.000]  他要不要人生,他面對善惡報應顛倒的狀況
[00:03:59.000 --> 00:04:03.000]  是怎樣呢?他就有一個人生的疑問
[00:04:03.000 --> 00:04:06.000]  第七章十五和八章十四
[00:04:06.000 --> 00:04:08.000]  剛剛好似漢堡包一樣包著
[00:04:08.000 --> 00:04:13.000]  中間那裏,我主要會說橙色的第一部份
[00:04:13.000 --> 00:04:17.000]  七章那裏,是需要什麼呢?或者不要什麼呢?
[00:04:17.000 --> 00:04:22.000]  需要什麼就是行善和智慧,不需要的就是行惡和智慧
[00:04:22.000 --> 00:04:25.000]  我們先看頭頂那兩節經文
[00:04:25.000 --> 00:04:29.000]  七章十五和八章十四,他定了一個定調
[00:04:29.000 --> 00:04:32.000]  或者一個題目,就是在說什麼叫顛倒報應呢?
[00:04:32.000 --> 00:04:35.000]  他說有義人行義,反智滅亡
[00:04:35.000 --> 00:04:37.000]  有惡人行惡,倒享長壽
[00:04:37.000 --> 00:04:42.000]  這個是虛度之日,在短暫的日光之下的人生
[00:04:42.000 --> 00:04:45.000]  他見過,他觀察,他看到
[00:04:45.000 --> 00:04:48.000]  八章十四包著,他好像在呼應
[00:04:48.000 --> 00:04:51.000]  世上有一件很虛空的事,就是這樣說
[00:04:51.000 --> 00:04:54.000]  就是義人所遭遇,反照惡人所行
[00:04:54.000 --> 00:04:58.000]  這個報應不是我們剛才所說的善有善報
[00:04:58.000 --> 00:05:02.000]  但是惡人遭遇呢,又好像OK好
[00:05:02.000 --> 00:05:07.000]  就是義人善有善報,他做壞事,惡人也
[00:05:07.000 --> 00:05:11.000]  他說看到這些現況,他覺得很虛空
[00:05:11.000 --> 00:05:14.000]  我們誠實一點去面對,的確
[00:05:14.000 --> 00:05:19.000]  在很發達的國家,或者很貧窮的地方
[00:05:19.000 --> 00:05:23.000]  都會有一些不公平、不公義的事出現
[00:05:23.000 --> 00:05:29.000]  傳道者作為一個智慧人去觀察到這個現況
[00:05:29.000 --> 00:05:32.000]  他看到,他怎樣說呢?
[00:05:32.000 --> 00:05:37.000]  他繼續說,十六至十八節
[00:05:37.000 --> 00:05:42.000]  他做了一個教訓,這個教訓在經文的段落都很重要
[00:05:42.000 --> 00:05:48.000]  他說十六節不要行義過分,也不要過於自情自為,何必自取罷呢?
[00:05:48.000 --> 00:05:52.000]  第十七節我們再看,他說不要
[00:05:52.000 --> 00:05:58.000]  不要行惡過分,也不要為人愚昧,何必不到其而死呢?
[00:05:58.000 --> 00:06:00.000]  這是在說什麼呢?
[00:06:00.000 --> 00:06:04.000]  他是不是說做好事不要做得太多?
[00:06:04.000 --> 00:06:07.000]  剛剛好,或者十七節說
[00:06:07.000 --> 00:06:12.000]  做壞事都難免的,都要為了利益
[00:06:12.000 --> 00:06:14.000]  不過不要太過分
[00:06:14.000 --> 00:06:18.000]  所以是不是不要行義過分,不要行惡過分呢?
[00:06:18.000 --> 00:06:23.000]  原來這個不要行義過分,這個過分
[00:06:23.000 --> 00:06:28.000]  可能中文的翻譯這個字令我們感覺,不要太過分就行了
[00:06:28.000 --> 00:06:34.000]  其實應該是說不要增加行義,也不要自以為有智慧,也不要自情自為
[00:06:34.000 --> 00:06:39.000]  什麼意思呢?什麼時候會增加行義呢?
[00:06:39.000 --> 00:06:45.000]  一般人去想,行善積福,做好事,有好報
[00:06:45.000 --> 00:06:53.000]  他在說不要增加行義是為了報仇
[00:06:53.000 --> 00:06:59.000]  他說這是錯誤動機,事實上行義是不是一定好報,是不知道的
[00:06:59.000 --> 00:07:04.000]  有一個牧師見到一個撿紙皮的婆婆
[00:07:04.000 --> 00:07:09.000]  又瘦又沒力,推著大鐵車
[00:07:09.000 --> 00:07:15.000]  他有善心想怎樣呢?幫幫她,走過去
[00:07:15.000 --> 00:07:23.000]  你見她這麼辛苦幫她,她還沒走到,還沒碰到紙皮
[00:07:23.000 --> 00:07:29.000]  婆婆就很空氣地說,不要等我,是我的
[00:07:29.000 --> 00:07:33.000]  如果你是這位牧師,你的反應是怎樣呢?
[00:07:33.000 --> 00:07:40.000]  我心裡見你這麼辛苦,這麼沒力,想幫幫你
[00:07:40.000 --> 00:07:43.000]  不要等我,她馬上就要走開
[00:07:43.000 --> 00:07:49.000]  你心裡可能不太受,如果你是她,我心裡見你這樣幫幫你
[00:07:49.000 --> 00:07:53.000]  不幫就算了,不用罵我吧,很兇
[00:07:53.000 --> 00:07:58.000]  有時候可能你的善意導了一些事,是不是一定好
[00:07:58.000 --> 00:08:01.000]  你說誤會而已,也是誤會
[00:08:01.000 --> 00:08:08.000]  所以這裡說,如果出於正確動機你行義,你覺得做對的事就行
[00:08:08.000 --> 00:08:15.000]  你不會說,以後不幫人了,沒心好報,還被人罵
[00:08:15.000 --> 00:08:21.000]  不是,你的動機不是為了報仇,一定有好的回報你
[00:08:21.000 --> 00:08:28.000]  對的事要做,不要有智慧,不要覺得自己很厲害
[00:08:28.000 --> 00:08:32.000]  不幫人就有種自以為意
[00:08:32.000 --> 00:08:41.000]  你會失望,因為當他所說的,在十五節定了,或八章十四節定了狀況
[00:08:41.000 --> 00:08:45.000]  到十七節,或容易理解,在道德秩序之下
[00:08:45.000 --> 00:08:51.000]  我們知道要行善,要做對的事
[00:08:51.000 --> 00:08:55.000]  所以就不難理解,所以他更加會很清楚地說
[00:08:55.000 --> 00:09:00.000]  不要為了好處,得益處,增加你的行惡
[00:09:00.000 --> 00:09:02.000]  不要行惡要增加
[00:09:02.000 --> 00:09:11.000]  因為你對十七章十九至十七節提了三個敗壞的靈性
[00:09:11.000 --> 00:09:13.000]  敗壞的內心和敗壞的行為
[00:09:13.000 --> 00:09:19.000]  那裡背後也是說,希望改變不了命運
[00:09:19.000 --> 00:09:25.000]  但我想得到我要的東西,就做些勒索賄賂的事
[00:09:25.000 --> 00:09:28.000]  其實上一章已經說了
[00:09:28.000 --> 00:09:32.000]  這裡同樣的意義,增加行惡希望得到益處
[00:09:32.000 --> 00:09:38.000]  更加大的事,你何必不到期而死,朝至遭遇,和還會死
[00:09:38.000 --> 00:09:41.000]  道德秩序仍然是生效的
[00:09:41.000 --> 00:09:51.000]  有時候看到狀況,行義好像沒有報,行惡好像還在殺人放火
[00:09:51.000 --> 00:09:54.000]  還要打去做,好像還在威風,生活很好
[00:09:54.000 --> 00:09:58.000]  那就是和物質秩序有關
[00:09:58.000 --> 00:10:04.000]  物質秩序就是每個人去為人預備了
[00:10:04.000 --> 00:10:07.000]  你覺得他那個怎樣呢?
[00:10:07.000 --> 00:10:10.000]  有好的東西,或者你有不同的
[00:10:10.000 --> 00:10:13.000]  我們知道不是說宿命
[00:10:13.000 --> 00:10:19.000]  所以這裡說的狀況不是忠庸之道
[00:10:19.000 --> 00:10:22.000]  不要行義過分,不要行惡過分
[00:10:22.000 --> 00:10:25.000]  行惡怎樣都不對,這個不難理解
[00:10:25.000 --> 00:10:31.000]  我們去嘗試理解,我們要或不要人生的時間
[00:10:31.000 --> 00:10:37.000]  偏偏遇上善惡報應顛倒的世界,或者一些張力
[00:10:37.000 --> 00:10:42.000]  我不知道你生活裡最不公平不公義的是什麼
[00:10:42.000 --> 00:10:52.000]  有些可能職場很多不公平,拉升誰,機會和關係,有很多手段
[00:10:52.000 --> 00:10:58.000]  社會也會有,或者有小朋友升學的
[00:10:58.000 --> 00:11:06.000]  早年好像派彩,很緊張,搞到父母不知道能不能上去學校
[00:11:06.000 --> 00:11:09.000]  去不到怎麼辦呢?
[00:11:09.000 --> 00:11:15.000]  有時候個人際遇,或者最近看奧運我們都會做一個判斷
[00:11:15.000 --> 00:11:18.000]  那個裁判不公平,這樣判,這樣判
[00:11:18.000 --> 00:11:21.000]  每個人都有一個看法
[00:11:21.000 --> 00:11:28.000]  如果問你,你覺得你的人生暫時,有長有短
[00:11:28.000 --> 00:11:34.000]  你覺得幸運的時間,順利的時間多,還是不順利不幸運的時間多?
[00:11:34.000 --> 00:11:42.000]  看性格,我積極樂觀,好像順利好一點,多一點,或者真的,很難計算
[00:11:42.000 --> 00:11:47.000]  又或者你說,我真是黑仔,地獄黑仔王,很不順利
[00:11:47.000 --> 00:11:54.000]  不過有些分析,我們通常不幸運,不順利的事情,我們會容易放大
[00:11:54.000 --> 00:11:59.000]  順利的事情我們都開心,不過覺得應該是這樣
[00:11:59.000 --> 00:12:07.000]  所以有時候我們聽到厭,就說厭那半杯水和小確幸的樂觀積極的人生大道理
[00:12:07.000 --> 00:12:10.000]  又說,行了,行了
[00:12:10.000 --> 00:12:15.000]  如果你覺得那時間很不順利的時間,你可能聽不進去
[00:12:15.000 --> 00:12:21.000]  你明白而已,複雜困難的處境有時候改變不了
[00:12:21.000 --> 00:12:27.000]  這兩天我也分享了一個最近看書的思考題目
[00:12:27.000 --> 00:12:30.000]  可能聰明的你會有你的答案
[00:12:30.000 --> 00:12:36.000]  第一個題目是,你開著一輛車,我不懂得開車,你懂得開車比我厲害
[00:12:36.000 --> 00:12:45.000]  載著三個乘客,突然間路崩壞,總之是倒塌了,就掉了一塊石頭下來
[00:12:45.000 --> 00:12:52.000]  你有幾個選擇,轉左,你要左,就掉下山崖,那就死定了
[00:12:52.000 --> 00:13:00.000]  轉右,路面站了一個年輕人,你會怎麼選擇呢?
[00:13:00.000 --> 00:13:04.000]  昨天很聰明的年輕人可能會開車,會撞壁
[00:13:04.000 --> 00:13:10.000]  山泥傾瀉,撞壁就撞石頭,你也是沒得選擇
[00:13:10.000 --> 00:13:18.000]  還有電光火石間,你是不是有這樣的聰明,即時的反應也不肯定
[00:13:18.000 --> 00:13:22.000]  所以我會有一個思考,不是要你們回答答案
[00:13:22.000 --> 00:13:28.000]  有時候人生也有些困難,究竟我身後的三個人生命如何呢?
[00:13:28.000 --> 00:13:35.000]  不過你開車比我厲害,我的車是最好防撞的,那個馬上彈出來,不死人的
[00:13:35.000 --> 00:13:42.000]  是不是這樣呢?給你足夠時間,不知道你是否覺得我夠時間決定
[00:13:42.000 --> 00:13:54.000]  如果一間你的工作公司,學校,或者一個單位,你發現了高層的貪污腐敗
[00:13:54.000 --> 00:14:00.000]  而唯獨你有證據在你手上,你會不會揭露它呢?
[00:14:00.000 --> 00:14:08.000]  揭露它,你當然面對一個這麼兇猛的形勢下,可能會麻煩
[00:14:08.000 --> 00:14:20.000]  又會心陷險境,但不揭露的話,這個會持續下去,會不公平,會有人繼續受苦
[00:14:20.000 --> 00:14:24.000]  你覺得會怎樣呢?
[00:14:24.000 --> 00:14:31.000]  廉政主討問,不叫我們預見,不要發生,看不到就看不到
[00:14:31.000 --> 00:14:39.000]  不要恨意過份,不要恨惡過份,但不要錯誤形容
[00:14:39.000 --> 00:14:46.000]  第十八節,他說要敬畏神,不要放棄,他持守這個唯美也不要鬆手
[00:14:46.000 --> 00:14:49.000]  因為敬畏神的人必從兩樣出來
[00:14:49.000 --> 00:14:54.000]  他的意思就是回應十六、十七節的教訓
[00:14:54.000 --> 00:15:01.000]  不是無齡兩可,不是忠庸之道,不是騎牆,不是平衡一下吧
[00:15:01.000 --> 00:15:06.000]  人生處世要不要太過份,不是說這件事
[00:15:06.000 --> 00:15:10.000]  他說這個情況是勸人要敬畏神
[00:15:10.000 --> 00:15:17.000]  回應當時人面對不公義,通常有兩種情況,十六節可以說是自以為義
[00:15:17.000 --> 00:15:24.000]  或者另一個翻譯叫扮演疑人,扮的,他不是疑人,因為下面的經文說一個都沒有
[00:15:24.000 --> 00:15:31.000]  十七節就是說,屈服於罪,妥協,沒有問題,最多是犯罪
[00:15:31.000 --> 00:15:39.000]  他說敬畏神不會自以為義,也不會犯罪
[00:15:39.000 --> 00:15:45.000]  不會在報應益處決定我們恨意或恨惡
[00:15:45.000 --> 00:15:50.000]  因為敬畏神才是做正確的行為,真正的智慧在那裡
[00:15:50.000 --> 00:15:58.000]  仍然有智慧選擇行善行義,做事,或者關係
[00:15:58.000 --> 00:16:08.000]  我曾經就這個假設的思考題目和很多不同的人談過
[00:16:08.000 --> 00:16:12.000]  這個假設的情況就是,我看完這本書覺得是虛空的
[00:16:12.000 --> 00:16:17.000]  就是人與人的關係,好與壞的關係都虛空
[00:16:17.000 --> 00:16:24.000]  他說智慧人與愚拙人,有一樣東西都是一樣,就是死亡
[00:16:24.000 --> 00:16:31.000]  所以不能聰明,聰明有智慧人,愚拙的人都要死亡
[00:16:31.000 --> 00:16:39.000]  我就想,我和我配偶,或者家人,你所愛的人,或者關係很緊密的人
[00:16:39.000 --> 00:16:46.000]  雖然在日光之下短暫的生活,是怎樣呢?
[00:16:46.000 --> 00:16:51.000]  我就想,如果我和我配偶,他很好,很完美的,好不好?
[00:16:51.000 --> 00:16:57.000]  應該好,但如果他要走的時間,慘不慘?
[00:16:57.000 --> 00:17:02.000]  很慘啊,思心涅槃啊,很痛苦啊,我所愛的人走了
[00:17:02.000 --> 00:17:07.000]  我相信會是這樣,如果他很完美的話,我心目中最愛的
[00:17:07.000 --> 00:17:15.000]  反過來,他很差的人,算了,他死了,我OK的,你死得快點
[00:17:15.000 --> 00:17:22.000]  或者我不會難過的,你死了,因為我生平,你和我一起,你令我很痛苦
[00:17:22.000 --> 00:17:28.000]  是不是這樣呢?這個極端思考令我們去想想
[00:17:28.000 --> 00:17:35.000]  在短暫人生裏面,如果他太好,我不捨得他走的時間
[00:17:35.000 --> 00:17:40.000]  如果他太差,他沒走,我會很痛苦
[00:17:40.000 --> 00:17:49.000]  短暫人生的虛空就是,其實從來人與人的關係不是加減數去做的
[00:17:49.000 --> 00:17:55.000]  傳道書都說物質鐵罪是神預備的,不是你可以選擇的
[00:17:55.000 --> 00:17:59.000]  特別是家人,從聖經角度去思考
[00:17:59.000 --> 00:18:04.000]  因為剛才你發覺十六、十七節,他們的問題都是自我中心去思考問題
[00:18:04.000 --> 00:18:08.000]  我想得到我的益處,但十八節帶我們回去
[00:18:08.000 --> 00:18:12.000]  你要敬畏神為中心,才去智慧
[00:18:12.000 --> 00:18:21.000]  為什麼這樣說呢?這個也是值得去想
[00:18:21.000 --> 00:18:28.000]  智慧人和愚昧人都要死的,但是做智慧人好一點,你還是做好
[00:18:28.000 --> 00:18:34.000]  希望有個美好回憶,幸福的回憶,你不會故意做壞自己
[00:18:34.000 --> 00:18:38.000]  我做壞一點,讓你人生不要掛念我,讓你不要那麼痛苦
[00:18:38.000 --> 00:18:44.000]  我走的時候,或者你說我做一個不要太好,不要太差的人就對了
[00:18:44.000 --> 00:18:51.000]  或者你和你老公老婆說,你不要太好,你太好,你走,我不捨得
[00:18:51.000 --> 00:18:55.000]  你不要太差,你縱容之道,沒有人這樣做人
[00:18:55.000 --> 00:19:02.000]  你做真我,或者你去有一個這樣的生命
[00:19:02.000 --> 00:19:09.000]  所以這裡說十八節,你敬畏神有智慧去做正直美善的事情
[00:19:09.000 --> 00:19:14.000]  不要邪惡,不要犯罪,要敬畏神堅持做正確的事
[00:19:14.000 --> 00:19:19.000]  你的良心,你自己對得起神,也不會犯罪
[00:19:19.000 --> 00:19:23.000]  軟弱了,或者偏離了左右
[00:19:23.000 --> 00:19:30.000]  在七章,去到第二個段落,剛才我們看
[00:19:30.000 --> 00:19:39.000]  這個分段,他說十九至二十九節,檢視生命,你需要怎樣的人生
[00:19:39.000 --> 00:19:43.000]  他先說要有恆意和智慧
[00:19:43.000 --> 00:19:49.000]  八章今天沒有時間說,他反過來說不要恆惡和愚昧
[00:19:49.000 --> 00:19:56.000]  雖然他在說顛倒的、報應的人生而難的處境
[00:19:56.000 --> 00:20:01.000]  他仍然鼓勵我們有智慧去做選擇
[00:20:01.000 --> 00:20:09.000]  要義人與智者,他說有智慧使,有智慧人比城中十個官長更有能力
[00:20:09.000 --> 00:20:15.000]  比一些很資深領袖的意見更加優勝
[00:20:15.000 --> 00:20:22.000]  他說幫你脫離困難的智慧,十九至二十節
[00:20:22.000 --> 00:20:29.000]  要增加恆意,確實有困難的限制
[00:20:29.000 --> 00:20:34.000]  他一方面叫我們有智慧,好像很矛盾
[00:20:34.000 --> 00:20:38.000]  但要追尋神給我們的智慧
[00:20:38.000 --> 00:20:45.000]  他卻說不是智慧有問題,而是人的限制,我們都有困難
[00:20:45.000 --> 00:20:52.000]  所以他說二十節有善而不犯罪的義人,世上沒有
[00:20:52.000 --> 00:20:55.000]  像羅馬書說,一個義人也沒有
[00:20:55.000 --> 00:20:58.000]  人所說的一切不要放在心上
[00:20:58.000 --> 00:21:05.000]  他又提醒我們,恐怕聽你的人就受到壓力
[00:21:05.000 --> 00:21:08.000]  因為你心裡知道自己有27年
[00:21:08.000 --> 00:21:12.000]  他說沒有一個義人會不犯罪
[00:21:12.000 --> 00:21:25.000]  通常一些奇怪的事情會在廣播
[00:21:25.000 --> 00:21:28.000]  然後又會被偷聽到秘密
[00:21:28.000 --> 00:21:31.000]  所以我不知道你的耳朵靈不靈
[00:21:31.000 --> 00:21:35.000]  如果你說你的耳朵不靈,可能是福氣
[00:21:35.000 --> 00:21:39.000]  因為你的耳朵靈,經常會聽到是非
[00:21:39.000 --> 00:21:42.000]  聽到廣告壞話
[00:21:42.000 --> 00:21:46.000]  不過你自己也知道,你也知道
[00:21:46.000 --> 00:21:51.000]  你也有時候說人的壞話也不妙
[00:21:51.000 --> 00:21:55.000]  他說到需要智慧分辨,但你又不覺得智慧
[00:21:55.000 --> 00:21:59.000]  有時候聽到是靈,像信封儀
[00:21:59.000 --> 00:22:04.000]  我的眼睛就是法庭,我是審判
[00:22:04.000 --> 00:22:07.000]  你又覺得自己很痛苦,覺得自己是正確
[00:22:07.000 --> 00:22:11.000]  世上很難的,這個世界資訊又多
[00:22:11.000 --> 00:22:13.000]  今天說的東西,明天可能又有新的資訊
[00:22:13.000 --> 00:22:17.000]  打倒昨天的資訊,或者所謂的道理
[00:22:17.000 --> 00:22:21.000]  所以我很喜歡這個故事
[00:22:21.000 --> 00:22:25.000]  叫做父子騎驢,或者這個版本叫夫婦騎驢
[00:22:25.000 --> 00:22:28.000]  這裡說的是四甲漫畫
[00:22:28.000 --> 00:22:31.000]  他說有隻驢和一對夫婦一起騎
[00:22:31.000 --> 00:22:36.000]  被人看到,這兩夫婦真是狠心
[00:22:36.000 --> 00:22:41.000]  這麼重騎在小驢身上,想小驢死嗎?
[00:22:41.000 --> 00:22:45.000]  他就唯有,老公你騎吧
[00:22:45.000 --> 00:22:48.000]  旁邊的那個就說,又有人說
[00:22:48.000 --> 00:22:54.000]  這麼自私的,老公,老婆走到一隻東西都不讓老婆騎
[00:22:54.000 --> 00:22:57.000]  行了,老婆你騎吧,我走一走
[00:22:57.000 --> 00:23:00.000]  然後說,這是公主病
[00:23:00.000 --> 00:23:05.000]  這個女人沒理由不讓老公做事這麼辛苦
[00:23:05.000 --> 00:23:08.000]  自己想著自己享受騎驢
[00:23:08.000 --> 00:23:11.000]  老公走到嘴巴都張開了
[00:23:11.000 --> 00:23:14.000]  最後,行了,我們不騎了
[00:23:14.000 --> 00:23:16.000]  最後又怎樣?
[00:23:16.000 --> 00:23:19.000]  這兩夫婦真是笨蛋
[00:23:19.000 --> 00:23:23.000]  有驢都不會騎,自己走到這麼辛苦
[00:23:23.000 --> 00:23:25.000]  今天天氣34度
[00:23:25.000 --> 00:23:31.000]  真的,你有沒有第五甲?我不知道
[00:23:31.000 --> 00:23:33.000]  只是四甲
[00:23:33.000 --> 00:23:36.000]  如果你在工作是做一個帶領的人
[00:23:36.000 --> 00:23:40.000]  或者你是做一個組長、負責人
[00:23:40.000 --> 00:23:44.000]  你的神隊友都可能會怎樣?
[00:23:44.000 --> 00:23:46.000]  給你很多意見
[00:23:46.000 --> 00:23:48.000]  你每一個都很有道理
[00:23:48.000 --> 00:23:50.000]  都不知道怎樣決定
[00:23:50.000 --> 00:23:52.000]  其實我都不知道怎樣決定
[00:23:52.000 --> 00:23:56.000]  不過我自己去思想,經文帶我們去敬畏神
[00:23:56.000 --> 00:23:58.000]  我相信一件事很重要
[00:23:58.000 --> 00:24:10.000]  我們要學懂聽分辨,更加要知道討神的喜悅
[00:24:10.000 --> 00:24:14.000]  你要神的心意是怎樣?
[00:24:14.000 --> 00:24:16.000]  有時候不知道
[00:24:16.000 --> 00:24:20.000]  可能做一個決定,有人都會說你這麼蠢
[00:24:20.000 --> 00:24:22.000]  或者你這樣不對
[00:24:22.000 --> 00:24:27.000]  但很明顯,如果是道德問題,或是一些是非黑白
[00:24:27.000 --> 00:24:31.000]  很清晰我們知道我們要行善
[00:24:31.000 --> 00:24:33.000]  選擇對的事
[00:24:33.000 --> 00:24:35.000]  但我們敬畏神更加多一層
[00:24:35.000 --> 00:24:41.000]  怎樣決定知道主的心意
[00:24:41.000 --> 00:24:45.000]  這才是我們最重要問的
[00:24:45.000 --> 00:24:50.000]  滿足和討神的喜悅,你才真正得到滿足
[00:24:50.000 --> 00:24:54.000]  接著23節,要知道,要考察
[00:24:54.000 --> 00:24:58.000]  轉念他,一心要知道,要考察
[00:24:58.000 --> 00:25:00.000]  要尋求智慧
[00:25:00.000 --> 00:25:04.000]  人都喜歡想問理由,萬事的理由
[00:25:04.000 --> 00:25:08.000]  又要知道要分辨邪惡為愚昧,愚昧為狂妄
[00:25:08.000 --> 00:25:10.000]  知道不對的東西要分辨
[00:25:10.000 --> 00:25:15.000]  這三節他還用智慧試驗
[00:25:15.000 --> 00:25:18.000]  他覺得要得智慧,23節
[00:25:18.000 --> 00:25:24.000]  但他發現不是智慧問題,而是我們人的限制
[00:25:24.000 --> 00:25:28.000]  與我甚遠,我們有些東西未必能夠掌握
[00:25:28.000 --> 00:25:32.000]  就好像當那個問題出現
[00:25:32.000 --> 00:25:34.000]  在一個顛倒的情況下
[00:25:34.000 --> 00:25:37.000]  我們才會想,難道人會這樣嗎
[00:25:37.000 --> 00:25:45.000]  在這個世界,他堅持要尋尋找找
[00:25:45.000 --> 00:25:51.000]  但他找不到,他找不到正直
[00:25:51.000 --> 00:25:58.000]  他去尋找的時候,他在6節
[00:25:58.000 --> 00:26:02.000]  他講到下半節,他夢神喜悅的人
[00:26:02.000 --> 00:26:08.000]  躲避他,躲避壓制,壓力,手段的東西
[00:26:08.000 --> 00:26:10.000]  但有罪的人卻被他纏著
[00:26:10.000 --> 00:26:14.000]  所以夢神喜悅的人,就是有智慧的人
[00:26:14.000 --> 00:26:20.000]  都有用的,都可以避免一些牢籠,核制
[00:26:20.000 --> 00:26:25.000]  原來上半節是說,有些婦人比死還苦
[00:26:25.000 --> 00:26:28.000]  她的心是網羅手是鎖鏈
[00:26:28.000 --> 00:26:32.000]  她在說有些人很有手段,帶來身邊人的壓力
[00:26:32.000 --> 00:26:37.000]  她說夢神喜悅的人不用怕,都可以躲避脫離這些
[00:26:37.000 --> 00:26:42.000]  但有罪的人,聖經說有罪人不是犯罪
[00:26:42.000 --> 00:26:45.000]  而是在說,詩歌自慰書說有罪人
[00:26:45.000 --> 00:26:51.000]  是在說與智慧人相反的
[00:26:51.000 --> 00:26:54.000]  如果我們早前一直說,心裡沒有神
[00:26:54.000 --> 00:26:57.000]  他就被纏著了
[00:26:57.000 --> 00:27:03.000]  在當時幾乎全部由男性主導時代
[00:27:03.000 --> 00:27:07.000]  傳道者說,他想找有沒有正直的人
[00:27:07.000 --> 00:27:10.000]  即是二人,在27、28節說
[00:27:10.000 --> 00:27:13.000]  看,一千男子中,我找到一個正直的人
[00:27:13.000 --> 00:27:16.000]  但眾女子沒有找到一個
[00:27:16.000 --> 00:27:19.000]  我將事一一比較,要尋求其理
[00:27:19.000 --> 00:27:22.000]  我心裡要尋找,卻未曾找到
