
[00:00:00.000 --> 00:00:03.240]  主內的弟兄姊妹,你們好
[00:09:20.040 --> 00:09:26.040]  他傳講關於耶和華的信息
[00:09:26.040 --> 00:09:29.040]  如果他禁止自己不講
[00:09:29.040 --> 00:09:34.040]  他就覺得他內心裡面有燃燒的火
[00:09:34.040 --> 00:09:37.040]  使他忍受不住
[00:09:37.040 --> 00:09:42.040]  不能自禁的就宣講神的話語了
[00:09:42.040 --> 00:09:45.040]  所以這裡所說的火
[00:09:45.040 --> 00:09:49.040]  就是負擔
[00:09:49.040 --> 00:09:54.040]  內心深處的負擔
[00:09:54.040 --> 00:09:57.040]  他說他不講神話
[00:09:57.040 --> 00:10:01.040]  就在他的骨中骨頭裡面有火
[00:10:01.040 --> 00:10:03.040]  這是無法忍受的
[00:10:03.040 --> 00:10:07.040]  是內在的一種的火
[00:10:07.040 --> 00:10:10.040]  我們從這裡就想到
[00:10:10.040 --> 00:10:15.040]  耶律米是一個有負擔的一個先知
[00:10:15.040 --> 00:10:21.040]  他的工作之中有兩個特殊的表現
[00:10:21.040 --> 00:10:24.040]  第一就是眼淚
[00:10:24.040 --> 00:10:28.040]  我們稱呼耶律米是流淚的先知
[00:10:28.040 --> 00:10:30.040]  哭泣的先知
[00:10:30.040 --> 00:10:34.040]  他也是一個活熱的心
[00:10:34.040 --> 00:10:40.040]  負擔來傳講神的信息的先知
[00:10:40.040 --> 00:10:46.040]  所以他是一個活的先知和淚的先知
[00:10:46.040 --> 00:10:52.040]  也就是何等的難得的一位先知
[00:10:52.040 --> 00:10:57.040]  我們稱呼他為哭泣的先知
[00:10:57.040 --> 00:11:01.040]  有神的心在他的裡面
[00:11:01.040 --> 00:11:06.040]  在聖經裡面我們看見神自己
[00:11:06.040 --> 00:11:13.040]  是有慈愛的父神
[00:11:13.040 --> 00:11:16.040]  他為他的子民流淚
[00:11:16.040 --> 00:11:18.040]  像一位父親一樣
[00:11:18.040 --> 00:11:22.040]  這也是耶律米書給我們看見的
[00:11:22.040 --> 00:11:25.040]  神的心的表現
[00:11:25.040 --> 00:11:28.040]  我們的主耶穌基督在世的時候
[00:11:28.040 --> 00:11:31.040]  至少哭泣三次
[00:11:31.040 --> 00:11:34.040]  我們有一位哭泣的主
[00:11:34.040 --> 00:11:40.040]  我們想到彼得也流出了悔改的眼淚
[00:11:40.040 --> 00:11:43.040]  我們從保祿的書信中
[00:11:43.040 --> 00:11:49.040]  多次看見他一種負擔的眼淚流出來
[00:11:49.040 --> 00:11:53.040]  我們在舊約裡面也看見摩西的哀哭
[00:11:53.040 --> 00:11:55.040]  所以這些人
[00:11:55.040 --> 00:11:59.040]  他們都是從至誠的心裡面
[00:11:59.040 --> 00:12:02.040]  發出來對神的侍奉
[00:12:02.040 --> 00:12:06.040]  有負擔 有熱誠
[00:12:06.040 --> 00:12:09.040]  在教會歷史裡面
[00:12:09.040 --> 00:12:12.040]  有一位傳道人
[00:12:12.040 --> 00:12:18.040]  他被稱為一個活的傳道人
[00:12:18.040 --> 00:12:20.040]  因為他的講道裡面
[00:12:20.040 --> 00:12:23.040]  好像有火的燃燒一樣
[00:12:23.040 --> 00:12:27.040]  他的名字叫金口約翰
[00:12:27.040 --> 00:12:32.040]  是在第四世紀的一位主的僕人
[00:12:32.040 --> 00:12:35.040]  他就講得到
[00:12:35.040 --> 00:12:40.040]  感動了 幫助了許多的人
[00:12:40.040 --> 00:12:42.040]  他講得到因為有負擔
[00:12:42.040 --> 00:12:45.040]  所以對人有很大的幫助
[00:12:45.040 --> 00:12:50.040]  就得到了這個美好的名字金口約翰
[00:12:50.040 --> 00:12:54.040]  好像他的訊息從口中發出來
[00:12:54.040 --> 00:12:57.040]  像金子一樣的寶貴
[00:12:57.040 --> 00:13:01.040]  因此叫金口約翰
[00:13:01.040 --> 00:13:03.040]  在教會歷史裡面
[00:13:03.040 --> 00:13:10.040]  十八世紀我們也注意到一個傳道人
[00:13:10.040 --> 00:13:15.040]  是約翰威斯裡的統公之一
[00:13:15.040 --> 00:13:21.040]  他的名字叫惠特菲
[00:13:21.040 --> 00:13:24.040]  他也是每一次講道
[00:13:24.040 --> 00:13:26.040]  好像有數量的火
[00:13:26.040 --> 00:13:30.040]  在他的心中 在他的訊息中
[00:13:30.040 --> 00:13:32.040]  感動許多的人
[00:13:32.040 --> 00:13:34.040]  在中國教會歷史裡面
[00:13:34.040 --> 00:13:37.040]  宋商傑弟兄
[00:13:37.040 --> 00:13:40.040]  他在講道的時候
[00:13:40.040 --> 00:13:43.040]  也真是像火燃燒一樣
[00:13:43.040 --> 00:13:46.040]  是聽見的人感動融化
[00:13:46.040 --> 00:13:50.040]  被主的話感動融化
[00:13:50.040 --> 00:13:53.040]  被主的愛感動融化
[00:13:53.040 --> 00:13:58.040]  因為宋商傑自己這樣的先輩融化
[00:13:58.040 --> 00:14:01.040]  就從他的融化的
[00:14:01.040 --> 00:14:07.040]  活熱的心裡頭 口裡頭發出來寶貴的訊息
[00:14:07.040 --> 00:14:13.040]  使許多的人得到幫助造就
[00:14:13.040 --> 00:14:19.040]  另外一種的火好像是不同
[00:14:19.040 --> 00:14:23.040]  但是也是從負擔的心裡
[00:14:23.040 --> 00:14:26.040]  發出來一種安靜的火
[00:14:26.040 --> 00:14:30.040]  那就是在美國的教會歷史裡頭
[00:14:30.040 --> 00:14:33.040]  也是在18世紀
[00:14:33.040 --> 00:14:37.040]  有一位大大實用的僕人
[00:14:37.040 --> 00:14:40.040]  他是一個學者
[00:14:40.040 --> 00:14:44.040]  他的名字叫愛德華茲
[00:14:44.040 --> 00:14:47.040]  Jonathan Edwards
[00:14:47.040 --> 00:14:50.040]  他是進士嚴的
[00:14:50.040 --> 00:14:55.040]  他講道是讀他的講章的
[00:14:55.040 --> 00:14:57.040]  一邊看著一邊讀出來
[00:14:57.040 --> 00:15:02.040]  這樣講道我們很勇於猜想
[00:15:02.040 --> 00:15:05.040]  這樣講道怎麼能夠有力量呢
[00:15:05.040 --> 00:15:07.040]  怎麼能夠感動人呢
[00:15:07.040 --> 00:15:10.040]  恐怕人聽了會要睡著了
[00:15:10.040 --> 00:15:16.040]  但是事實上聖靈和他同工大有能力
[00:15:16.040 --> 00:15:18.040]  雖然是讀出來
[00:15:18.040 --> 00:15:22.040]  但是他內心裡頭有很重的書靈的負擔
[00:15:22.040 --> 00:15:29.040]  他曾經三天三夜來禱告
[00:15:29.040 --> 00:15:34.040]  他的這樣的禱告引起了他自己的復興
[00:15:34.040 --> 00:15:44.040]  甚至也藉著他引起了美國教會的復興的運動
[00:15:44.040 --> 00:15:48.040]  那麼第三位先知我們要提到的
[00:15:48.040 --> 00:15:52.040]  就是先知一世節
[00:15:52.040 --> 00:15:57.040]  那麼在一世節書第一章
[00:15:57.040 --> 00:16:01.040]  在那裡提到他看見一個意象
[00:16:01.040 --> 00:16:04.040]  是個似火物的意象
[00:16:04.040 --> 00:16:07.040]  在這個似火物的意象中
[00:16:07.040 --> 00:16:09.040]  在一章十三節
[00:16:09.040 --> 00:16:17.040]  在似火物中有火把
[00:16:17.040 --> 00:16:24.040]  那麼火把就是火的第三種性質了
[00:16:24.040 --> 00:16:27.040]  就是光照
[00:16:27.040 --> 00:16:31.040]  火把不是驅熱用的
[00:16:31.040 --> 00:16:35.040]  乃是光照用的
[00:16:35.040 --> 00:16:41.040]  把火把舉起來就能看得清楚了
[00:16:41.040 --> 00:16:47.040]  所以我們看見先知一世節
[00:16:47.040 --> 00:16:52.040]  他將神的真理的話語傳達出來
[00:16:52.040 --> 00:16:55.040]  好像火把一樣
[00:16:55.040 --> 00:17:00.040]  能夠照耀以色列人的心和思想
[00:17:00.040 --> 00:17:05.040]  似火物他們的結構裡面有火把
[00:17:05.040 --> 00:17:11.040]  就表示他們是侍奉的模範
[00:17:11.040 --> 00:17:13.040]  做我們侍奉的榜樣
[00:17:13.040 --> 00:17:18.040]  我們的侍奉中應該有道的亮光
[00:17:18.040 --> 00:17:21.040]  把神的話傳達出來的時候
[00:17:21.040 --> 00:17:29.040]  聖靈就藉著道來光照我們的心
[00:17:29.040 --> 00:17:34.040]  在聖經裡頭提到兩種特別的天使
[00:17:34.040 --> 00:17:37.040]  一種是吉魯伯
[00:17:37.040 --> 00:17:40.040]  他的意思就是知識
[00:17:40.040 --> 00:17:43.040]  另外一種天使是薩拉布
[00:17:43.040 --> 00:17:47.040]  意思就是火
[00:17:47.040 --> 00:17:50.040]  這兩種天使
[00:17:50.040 --> 00:17:55.040]  一種代表知識 屬靈的知識
[00:17:55.040 --> 00:17:58.040]  另外一種帶領屬靈的火
[00:17:58.040 --> 00:18:01.040]  知識和火配搭起來
[00:18:01.040 --> 00:18:05.040]  真是完全的侍奉
[00:18:05.040 --> 00:18:07.040]  這兩樣結合在一起
[00:18:07.040 --> 00:18:12.040]  是一個侍奉族的人所需要的
[00:18:12.040 --> 00:18:17.040]  是我們要努力追求得到的
[00:18:17.040 --> 00:18:21.040]  我們不但把真理的道傳講出來
[00:18:21.040 --> 00:18:24.040]  而且我們傳講的時候
[00:18:24.040 --> 00:18:32.040]  也應該有屬靈的火 熱誠 亮光
[00:18:32.040 --> 00:18:35.040]  在我們傳講的信息之中
[00:18:35.040 --> 00:18:39.040]  照入聽到的人的心靈之中
[00:18:39.040 --> 00:18:43.040]  他們就看見自己的真相
[00:18:43.040 --> 00:18:46.040]  所以有了知識
[00:18:46.040 --> 00:18:50.040]  加上火把的光照
[00:18:50.040 --> 00:18:55.040]  人就認識自己得到造就
[00:18:55.040 --> 00:18:58.040]  得到復興 得到建立
[00:18:58.040 --> 00:19:02.040]  這是很寶貴的
[00:19:02.040 --> 00:19:07.040]  在《新約西伯來書》四章十二節
[00:19:07.040 --> 00:19:13.040]  提到神的道是活潑的 是有功效的
[00:19:13.040 --> 00:19:17.040]  活潑 功效連在一起
[00:19:17.040 --> 00:19:20.040]  那就是美好了
[00:19:20.040 --> 00:19:26.040]  活潑是道的照亮的作用
[00:19:26.040 --> 00:19:30.040]  我們在這個照亮的作用裡頭
[00:19:30.040 --> 00:19:34.040]  產生實際的功效
[00:19:34.040 --> 00:19:37.040]  不是單單用亮光
[00:19:37.040 --> 00:19:43.040]  而是亮光帶來屬靈的效果
[00:19:43.040 --> 00:19:47.040]  這個光解出果子來
[00:19:47.040 --> 00:19:50.040]  所以兩樣加在一起
[00:19:50.040 --> 00:19:54.040]  就是非常的完美了
[00:19:54.040 --> 00:19:57.040]  一方面真理很重要
[00:19:57.040 --> 00:20:00.040]  但是如果單單有真理
[00:20:00.040 --> 00:20:08.040]  可能有火把而沒有功效
[00:20:08.040 --> 00:20:11.040]  而沒有熱誠
[00:20:11.040 --> 00:20:13.040]  我們在《新約》裡頭
[00:20:13.040 --> 00:20:16.040]  看見一個很好的人物
[00:20:16.040 --> 00:20:18.040]  做我們的榜樣
[00:20:18.040 --> 00:20:23.040]  在《石頭行傳》第十九章
[00:20:23.040 --> 00:20:27.040]  我們看見 乃至十八章
[00:20:27.040 --> 00:20:30.040]  我們看見一個人物
[00:20:30.040 --> 00:20:33.040]  他的名字叫亞伯羅
[00:20:33.040 --> 00:20:39.040]  在《聖經》裡頭怎麼介紹他呢?
[00:20:39.040 --> 00:20:42.040]  第二十四節說
[00:20:42.040 --> 00:20:44.040]  他是一個有學問的人
[00:20:44.040 --> 00:20:48.040]  最能講解《聖經》
[00:20:48.040 --> 00:20:54.040]  他能把《聖經》解開發出亮光
[00:20:54.040 --> 00:20:56.040]  二十五節跟著說
[00:20:56.040 --> 00:21:01.040]  這人已經在主的道上受了教訓
[00:21:01.040 --> 00:21:03.040]  心裡火熱
[00:21:03.040 --> 00:21:08.040]  將基督的事詳細講論教訓人
[00:21:08.040 --> 00:21:10.040]  在這裡提到
[00:21:10.040 --> 00:21:15.040]  他不但自己了解《聖經》
[00:21:15.040 --> 00:21:18.040]  能講解《聖經》
[00:21:18.040 --> 00:21:21.040]  同時在另外一方面
[00:21:21.040 --> 00:21:25.040]  他心裡火熱
[00:21:25.040 --> 00:21:28.040]  所以有了真理 又有了熱誠
[00:21:28.040 --> 00:21:30.040]  這兩樣配合起來
[00:21:30.040 --> 00:21:37.040]  就是這個蒙恩的一位傳道人
[00:21:37.040 --> 00:21:43.040]  他在主的道上得到了真正的造就
[00:21:43.040 --> 00:21:46.040]  就產生了知識和熱心
[00:21:46.040 --> 00:21:52.040]  配合在一起大有樹林的果效
[00:21:52.040 --> 00:21:54.040]  在教父歷史裡面
[00:21:54.040 --> 00:21:56.040]  宗教革命時期
[00:21:56.040 --> 00:22:00.040]  有一位領袖叫加爾文
[00:22:00.040 --> 00:22:05.040]  他常常在他的信上 書上
[00:22:05.040 --> 00:22:08.040]  打一個印記
[00:22:08.040 --> 00:22:14.040]  這個印有一個圖案在上面
[00:22:14.040 --> 00:22:22.040]  就是燃燒的心在手中被舉起來
[00:22:22.040 --> 00:22:27.040]  舉起來的手中有一顆燃燒的心
[00:22:27.040 --> 00:22:32.040]  他用這個圖章的意思就是要提醒自己
[00:22:32.040 --> 00:22:35.040]  他應該把他的心
[00:22:35.040 --> 00:22:38.040]  燃燒的心 火熱的心
[00:22:38.040 --> 00:22:42.040]  舉起來奉獻給神
[00:22:42.040 --> 00:22:45.040]  他是一個很有學問的人
[00:22:45.040 --> 00:22:50.040]  他在神學上有很深的造就
[00:22:50.040 --> 00:22:58.040]  所以他說寫的基督教真道
[00:22:58.040 --> 00:23:03.040]  他的這本書已經經過了幾百年
[00:23:03.040 --> 00:23:07.040]  幫助造就了許多的人
[00:23:07.040 --> 00:23:14.040]  但是他的學問是和火熱的心
[00:23:14.040 --> 00:23:17.040]  奉獻的心結連在一起
[00:23:17.040 --> 00:23:20.040]  不是單單理論而已
[00:23:20.040 --> 00:23:26.040]  所以神大大使用他的學問
[00:23:26.040 --> 00:23:28.040]  我們再看丹一黎
[00:23:28.040 --> 00:23:37.040]  丹一黎也是有火的表現在他的生活中
[00:23:37.040 --> 00:23:41.040]  在他的身上 火的意義是什麼呢?
[00:23:41.040 --> 00:23:43.040]  是試煉
[00:23:43.040 --> 00:23:46.040]  丹一黎為了他的信仰
[00:23:46.040 --> 00:23:48.040]  願意付代價
[00:23:48.040 --> 00:23:52.040]  經受了如火的試煉
[00:23:52.040 --> 00:23:57.040]  他為了信奉耶和華
[00:23:57.040 --> 00:24:01.040]  為耶和華所堅強的見證
[00:24:01.040 --> 00:24:05.040]  雖然面對火藥的痛苦
[00:24:05.040 --> 00:24:09.040]  他也不退縮
[00:24:09.040 --> 00:24:13.040]  他的心智是非常的堅強
[00:24:13.040 --> 00:24:18.040]  他的信心真是令我們感謝神
[00:24:18.040 --> 00:24:21.040]  他願意為了他的信仰
[00:24:21.040 --> 00:24:23.040]  丟在火藥裡面
[00:24:23.040 --> 00:24:29.040]  付了如火的迫害的試煉
[00:24:29.040 --> 00:24:32.040]  付上這樣的代價
[00:24:32.040 --> 00:24:36.040]  所以我們看見這四位先知
[00:24:36.040 --> 00:24:41.040]  都有火的特性的見證
[00:24:41.040 --> 00:24:44.040]  最後一位先知
[00:24:44.040 --> 00:24:49.040]  那就是伊利亞
[00:24:49.040 --> 00:24:52.040]  在列王居上十八章
[00:24:52.040 --> 00:24:57.040]  我們看見在加密山上
[00:24:57.040 --> 00:25:00.040]  先知伊利亞
[00:25:00.040 --> 00:25:06.040]  他用十二塊石頭建築了巨壇
[00:25:06.040 --> 00:25:09.040]  代表以色列人十二個支派
[00:25:09.040 --> 00:25:15.040]  在這個巨壇上向耶和華神獻祭
[00:25:15.040 --> 00:25:17.040]  當他獻祭的時候
[00:25:17.040 --> 00:25:20.040]  神就降降伏來
[00:25:20.040 --> 00:25:23.040]  將祭燃燒
[00:25:23.040 --> 00:25:25.040]  表示神悅納
[00:25:25.040 --> 00:25:27.040]  祂所獻的祭
[00:25:27.040 --> 00:25:30.040]  這個燃燒祭物的火
[00:25:30.040 --> 00:25:33.040]  是神降降的火
[00:25:33.040 --> 00:25:36.040]  那麼這個火和祭壇連在一起
[00:25:36.040 --> 00:25:40.040]  所以對於伊利亞來講
[00:25:40.040 --> 00:25:45.040]  是獻身的火
[00:25:45.040 --> 00:25:50.040]  祂把自己完全擺在祭壇上
[00:25:50.040 --> 00:25:51.040]  不錯
[00:25:51.040 --> 00:25:54.040]  祂是用十二塊石頭鑄成祭壇
[00:25:54.040 --> 00:25:59.040]  代表以色列人的十二個支派
[00:25:59.040 --> 00:26:01.040]  但是在事實上
[00:26:01.040 --> 00:26:07.040]  那個奉獻的心智熱誠
[00:26:07.040 --> 00:26:12.040]  像火一樣的一種現象
[00:26:12.040 --> 00:26:15.040]  是與祂自己的表現
[00:26:15.040 --> 00:26:17.040]  是非常的符合的
[00:26:17.040 --> 00:26:19.040]  所以祂代表了
[00:26:19.040 --> 00:26:21.040]  以色列人將自己
[00:26:21.040 --> 00:26:25.040]  完全無保留的奉獻給神
[00:26:25.040 --> 00:26:33.040]  祂面對八百五十位的假先知
[00:26:33.040 --> 00:26:36.040]  那麼這些假先知
[00:26:36.040 --> 00:26:41.040]  構成了很強的迫害的力量
[00:26:41.040 --> 00:26:44.040]  在王侯耶穌別的指揮之下
[00:26:44.040 --> 00:26:48.040]  來敵對神
[00:26:48.040 --> 00:26:50.040]  先知伊利亞一個人
[00:26:50.040 --> 00:26:53.040]  面對八十五位敵人
[00:26:53.040 --> 00:26:55.040]  但是他因為把自己
[00:26:55.040 --> 00:26:58.040]  完全奉獻給神了
[00:26:58.040 --> 00:27:00.040]  就不顧性命那樣
[00:27:00.040 --> 00:27:02.040]  不計代價那樣
[00:27:02.040 --> 00:27:05.040]  把自己放在祭壇上
[00:27:05.040 --> 00:27:09.040]  也代表以色列人向神獻祭
[00:27:09.040 --> 00:27:11.040]  蒙神悅納
[00:27:11.040 --> 00:27:17.040]  結果神就做了大事
[00:27:17.040 --> 00:27:21.040]  所以我們看見這五位的先知
[00:27:21.040 --> 00:27:23.040]  他們的表現和在一起
[00:27:23.040 --> 00:27:29.040]  將火的四種的特性表達出來
[00:27:29.040 --> 00:27:33.040]  潔淨、熱誠負擔
[00:27:33.040 --> 00:27:37.040]  照耀的火法就是真理
[00:27:37.040 --> 00:27:40.040]  也有在試煉中、考驗中
[00:27:40.040 --> 00:27:43.040]  剛強壯膽、站立的穩
[00:27:43.040 --> 00:27:46.040]  為神所美好的見證
[00:27:46.040 --> 00:27:49.040]  也求神恩戴我們
[00:27:49.040 --> 00:27:51.040]  在我們的侍奉中
[00:27:51.040 --> 00:27:55.040]  也有一些火的性質的表現
[00:27:55.040 --> 00:27:56.040]  阿們
