
[00:00:00.000 --> 00:00:02.000]  我希望大家都能夠打開聖經
[00:03:22.000 --> 00:03:24.000]  不是很多人找得到
[00:03:24.000 --> 00:03:26.000]  走過他沒有留意
[00:03:26.000 --> 00:03:30.000]  就是說帶向生命的路
[00:03:30.000 --> 00:03:33.000]  很多時候那個起始點
[00:03:33.000 --> 00:03:35.000]  是不起眼的
[00:03:35.000 --> 00:03:37.000]  沒有吸引力
[00:03:37.000 --> 00:03:39.000]  不是花花碌碌的
[00:03:39.000 --> 00:03:42.000]  有門牌在那裡,有燈光
[00:03:42.000 --> 00:03:44.000]  你就會知道
[00:03:44.000 --> 00:03:47.000]  但是聖經說找著的人少
[00:03:47.000 --> 00:03:49.000]  就是因為這條路很不起眼
[00:03:49.000 --> 00:03:52.000]  第一,引向真正生命豐盛的路
[00:03:52.000 --> 00:03:55.000]  起始點有時候是不起眼的
[00:03:55.000 --> 00:03:57.000]  很容易人們走過了忽略了
[00:03:57.000 --> 00:03:59.000]  發覺了,後來找不到的時候
[00:03:59.000 --> 00:04:01.000]  到將來後來發覺
[00:04:01.000 --> 00:04:03.000]  想去進的時候
[00:04:03.000 --> 00:04:05.000]  已經太遲了,卻是不能
[00:04:05.000 --> 00:04:07.000]  這是第一個很重要的信息
[00:04:07.000 --> 00:04:10.000]  我們看看,要留意他想說什麼
[00:04:10.000 --> 00:04:13.000]  第二,就是這條路
[00:04:13.000 --> 00:04:15.000]  為什麼這麼少人進去
[00:04:15.000 --> 00:04:18.000]  除了找不到之外,不起眼之外
[00:04:18.000 --> 00:04:21.000]  這條路要付很大的代價
[00:04:21.000 --> 00:04:25.000]  主耶穌在路加福音那裡被記載就更加清楚了
[00:04:25.000 --> 00:04:26.000]  他說我們要什麼?
[00:04:26.000 --> 00:04:28.000]  竭力
[00:04:28.000 --> 00:04:30.000]  竭力就是用盡力
[00:04:30.000 --> 00:04:31.000]  很辛苦的
[00:04:31.000 --> 00:04:33.000]  沒有人喜歡付代價
[00:04:33.000 --> 00:04:34.000]  沒有人這麼辛苦的喜歡
[00:04:34.000 --> 00:04:36.000]  於是很多人就不願意了
[00:04:36.000 --> 00:04:38.000]  不想付代價的人
[00:04:38.000 --> 00:04:39.000]  又進不了這條路
[00:04:39.000 --> 00:04:41.000]  所以進這條路的人很少
[00:04:41.000 --> 00:04:42.000]  這兩個原因
[00:04:42.000 --> 00:04:44.000]  要付代價的,要竭力的
[00:04:44.000 --> 00:04:45.000]  所以不容易進
[00:04:45.000 --> 00:04:48.000]  第二,這條路很多人不起眼的
[00:04:48.000 --> 00:04:49.000]  所以看不到
[00:04:49.000 --> 00:04:50.000]  那就沒有進去
[00:04:50.000 --> 00:04:53.000]  這兩個我覺得是很重要的信息
[00:04:53.000 --> 00:04:54.000]  究竟想說什麼
[00:04:54.000 --> 00:04:56.000]  我想和大家再進一點
[00:04:56.000 --> 00:04:58.000]  我們的時間來看
[00:04:58.000 --> 00:05:00.000]  首先我們說
[00:05:00.000 --> 00:05:03.000]  生命其實真的很奇妙
[00:05:03.000 --> 00:05:05.000]  神創造生命
[00:05:05.000 --> 00:05:06.000]  不單止我們身體的生命
[00:05:06.000 --> 00:05:08.000]  我們屬靈的生命
[00:05:08.000 --> 00:05:09.000]  我們心靈的生命
[00:05:09.000 --> 00:05:11.000]  一個豐盛的生命
[00:05:11.000 --> 00:05:13.000]  有時候不是像我們想像中
[00:05:13.000 --> 00:05:16.000]  或者我們說不是像我們希望那樣
[00:05:16.000 --> 00:05:19.000]  要得到豐盛的生命
[00:05:19.000 --> 00:05:21.000]  我們沒有人喜歡付代價的
[00:05:21.000 --> 00:05:24.000]  這個世界每個人都喜歡快手捷徑
[00:05:24.000 --> 00:05:25.000]  隨手可得
[00:05:25.000 --> 00:05:26.000]  這樣就行了
[00:05:26.000 --> 00:05:28.000]  我們今天每個人都喜歡這樣
[00:05:28.000 --> 00:05:30.000]  但是有時候生命就是這麼弔詭
[00:05:30.000 --> 00:05:33.000]  生命就是不讓你這樣
[00:05:33.000 --> 00:05:36.000]  我最近和太太聊天的時候
[00:05:36.000 --> 00:05:37.000]  她有很多感觸
[00:05:37.000 --> 00:05:38.000]  她說近這十年
[00:05:38.000 --> 00:05:40.000]  她是做這個語言治療的
[00:05:40.000 --> 00:05:41.000]  她說近這十年
[00:05:41.000 --> 00:05:43.000]  很多來看她的弟弟
[00:05:43.000 --> 00:05:44.000]  說話很不清楚
[00:05:44.000 --> 00:05:46.000]  到三四歲都說不到一句話
[00:05:46.000 --> 00:05:48.000]  唸唸唸唸的
[00:05:48.000 --> 00:05:50.000]  但是幫她研究過
[00:05:50.000 --> 00:05:53.000]  她整個口部結構條理沒有問題
[00:05:53.000 --> 00:05:55.000]  她腦的思維能力也沒有問題
[00:05:55.000 --> 00:05:57.000]  為什麼她說不到呢
[00:05:57.000 --> 00:05:59.000]  後來她說越來越多這個問題
[00:05:59.000 --> 00:06:00.000]  為什麼呢
[00:06:00.000 --> 00:06:02.000]  因為這些小朋友
[00:06:02.000 --> 00:06:05.000]  他們的父母太疼愛他們
[00:06:05.000 --> 00:06:06.000]  到三四歲
[00:06:06.000 --> 00:06:08.000]  他們吃東西還幫他們剪爛東西
[00:06:08.000 --> 00:06:10.000]  磨碎了
[00:06:10.000 --> 00:06:11.000]  她跟我說
[00:06:11.000 --> 00:06:13.000]  有一個四歲多
[00:06:13.000 --> 00:06:16.000]  只吃菜肉雲吞
[00:06:16.000 --> 00:06:19.000]  一次過吃
[00:06:19.000 --> 00:06:21.000]  多方便
[00:06:21.000 --> 00:06:23.000]  不肯照菜
[00:06:23.000 --> 00:06:25.000]  不肯照牛肉
[00:06:25.000 --> 00:06:27.000]  不肯照豬肉
[00:06:27.000 --> 00:06:28.000]  連魚都難照
[00:06:28.000 --> 00:06:29.000]  都吐出來
[00:06:29.000 --> 00:06:31.000]  因為她父母幫她剪掉
[00:06:31.000 --> 00:06:32.000]  她說慘了
[00:06:32.000 --> 00:06:35.000]  她說神做人是很奇妙的
[00:06:35.000 --> 00:06:37.000]  人的結構裡面
[00:06:37.000 --> 00:06:38.000]  你到二三歲
[00:06:38.000 --> 00:06:40.000]  你就要開始用牙去咬
[00:06:40.000 --> 00:06:41.000]  很辛苦的
[00:06:41.000 --> 00:06:43.000]  要照來照去
[00:06:43.000 --> 00:06:45.000]  要條舌頭去頂來頂去
[00:06:45.000 --> 00:06:47.000]  就是在這個這樣的
[00:06:47.000 --> 00:06:48.000]  操練的過程裡面
[00:06:48.000 --> 00:06:50.000]  那條舌頭和牙齒
[00:06:50.000 --> 00:06:52.000]  和上顎下顎
[00:06:52.000 --> 00:06:53.000]  就開始受到
[00:06:53.000 --> 00:06:54.000]  就有一種訓練
[00:06:54.000 --> 00:06:56.000]  這種訓練她就控制得到
[00:06:56.000 --> 00:06:57.000]  她就能說話了
[00:06:57.000 --> 00:06:59.000]  於是你不訓練她的時候
[00:06:59.000 --> 00:07:01.000]  三四歲都說不了話
[00:07:01.000 --> 00:07:03.000]  她說越來越多這些問題
[00:07:03.000 --> 00:07:04.000]  我覺得這個就是一個
[00:07:04.000 --> 00:07:06.000]  很諷刺的
[00:07:06.000 --> 00:07:07.000]  這個世界是這樣的
[00:07:07.000 --> 00:07:09.000]  等於姐妹神做人的時候
[00:07:09.000 --> 00:07:11.000]  在我們的生命裡面
[00:07:11.000 --> 00:07:12.000]  是落下了這些標準
[00:07:12.000 --> 00:07:13.000]  這些原則
[00:07:13.000 --> 00:07:15.000]  你沒有絕境走的
[00:07:15.000 --> 00:07:16.000]  你是要付代價的
[00:07:16.000 --> 00:07:17.000]  沒有人喜歡付代價
[00:07:17.000 --> 00:07:18.000]  你不付代價
[00:07:18.000 --> 00:07:19.000]  你學不到的
[00:07:19.000 --> 00:07:20.000]  你不付代價
[00:07:20.000 --> 00:07:22.000]  你得不到的
[00:07:22.000 --> 00:07:23.000]  這個就是擇路
[00:07:23.000 --> 00:07:25.000]  所以我們要竭力進去的
[00:07:25.000 --> 00:07:26.000]  但這個世界多可惜
[00:07:26.000 --> 00:07:28.000]  我們個個都喜歡絕境
[00:07:28.000 --> 00:07:30.000]  尤其是這個消費主義的
[00:07:30.000 --> 00:07:31.000]  商業的世界裡面
[00:07:31.000 --> 00:07:33.000]  一個這麼競爭的
[00:07:33.000 --> 00:07:35.000]  那些商品全部都給我們絕境的
[00:07:35.000 --> 00:07:36.000]  是不是
[00:07:36.000 --> 00:07:37.000]  天天都告訴我們
[00:07:37.000 --> 00:07:38.000]  很快的
[00:07:38.000 --> 00:07:39.000]  你肯給錢
[00:07:39.000 --> 00:07:40.000]  馬上有的了
[00:07:40.000 --> 00:07:41.000]  馬上有的了
[00:07:41.000 --> 00:07:42.000]  你查那些東西一晚
[00:07:42.000 --> 00:07:43.000]  第二天早上你就滑的了
[00:07:43.000 --> 00:07:44.000]  是不是
[00:07:44.000 --> 00:07:45.000]  對不對
[00:07:45.000 --> 00:07:46.000]  你不想
[00:07:46.000 --> 00:07:47.000]  你想減肥
[00:07:47.000 --> 00:07:48.000]  很簡單的
[00:07:48.000 --> 00:07:49.000]  你不用做運動
[00:07:49.000 --> 00:07:50.000]  你不用流汗的
[00:07:50.000 --> 00:07:51.000]  不用減肥的
[00:07:51.000 --> 00:07:53.000]  站著一邊看DVD
[00:07:53.000 --> 00:07:54.000]  一邊這樣震就行了
[00:07:54.000 --> 00:07:56.000]  他幫你震的
[00:07:56.000 --> 00:07:57.000]  你很方便的
[00:07:57.000 --> 00:08:00.000]  這個是一個方便的世界
[00:08:00.000 --> 00:08:02.000]  是教我們不用付代價
[00:08:02.000 --> 00:08:03.000]  弟兄姊妹
[00:08:03.000 --> 00:08:04.000]  生命是要付代價的
[00:08:04.000 --> 00:08:05.000]  耶穌說
[00:08:05.000 --> 00:08:06.000]  這個是很奇脈
[00:08:06.000 --> 00:08:07.000]  你有多少錢
[00:08:07.000 --> 00:08:08.000]  你都買不到的
[00:08:08.000 --> 00:08:10.000]  父母陪著子女成長
[00:08:10.000 --> 00:08:11.000]  你放多少錢
[00:08:11.000 --> 00:08:12.000]  請多少工人
[00:08:12.000 --> 00:08:13.000]  二十五個保鏢
[00:08:13.000 --> 00:08:15.000]  我不想說哪個
[00:08:15.000 --> 00:08:16.000]  有人請了二十五個保鏢
[00:08:16.000 --> 00:08:17.000]  去保護他的兒子
[00:08:17.000 --> 00:08:19.000]  他的兒子一樣是不正常的
[00:08:19.000 --> 00:08:20.000]  成長
[00:08:20.000 --> 00:08:21.000]  我告訴你
[00:08:21.000 --> 00:08:22.000]  為什麼
[00:08:22.000 --> 00:08:23.000]  他就是要父母的愛
[00:08:23.000 --> 00:08:24.000]  和陪他聊天
[00:08:24.000 --> 00:08:25.000]  說故事
[00:08:25.000 --> 00:08:27.000]  你給一百二百萬
[00:08:27.000 --> 00:08:29.000]  請人和他專業說故事
[00:08:29.000 --> 00:08:31.000]  沒有幫助的
[00:08:31.000 --> 00:08:32.000]  是你父母和他
[00:08:32.000 --> 00:08:34.000]  這樣買都有些幫助的
[00:08:34.000 --> 00:08:36.000]  那就像說故事那個
[00:08:36.000 --> 00:08:37.000]  你想像誰
[00:08:37.000 --> 00:08:38.000]  你就說誰
[00:08:38.000 --> 00:08:39.000]  和他一起長大
[00:08:39.000 --> 00:08:40.000]  是不是
[00:08:40.000 --> 00:08:41.000]  你知道的
[00:08:41.000 --> 00:08:42.000]  你沒得取代的
[00:08:42.000 --> 00:08:43.000]  你明不明
[00:08:43.000 --> 00:08:44.000]  我大把錢
[00:08:44.000 --> 00:08:46.000]  大把錢都是要你走下去
[00:08:46.000 --> 00:08:47.000]  這條路是沒得取代的
[00:08:47.000 --> 00:08:48.000]  頂智妹
[00:08:48.000 --> 00:08:50.000]  今天我又不是很想和大家
[00:08:50.000 --> 00:08:53.000]  批評人家一些靈恩的教會
[00:08:53.000 --> 00:08:54.000]  但我告訴你
[00:08:54.000 --> 00:08:55.000]  有時候我們發覺
[00:08:55.000 --> 00:08:56.000]  那些很多捷徑
[00:08:56.000 --> 00:08:57.000]  我告訴你
[00:08:57.000 --> 00:08:58.000]  你去一個聚會
[00:08:58.000 --> 00:09:00.000]  你去到一個敬拜會裏面
[00:09:00.000 --> 00:09:01.000]  嘩!好high
[00:09:01.000 --> 00:09:02.000]  哭了
[00:09:02.000 --> 00:09:04.000]  有時是虛火來的
[00:09:04.000 --> 00:09:07.000]  我不是一定說他錯
[00:09:07.000 --> 00:09:08.000]  都好好過你不冷不熱
[00:09:08.000 --> 00:09:10.000]  但那些詞讀了多久呢
[00:09:10.000 --> 00:09:11.000]  我告訴你
[00:09:11.000 --> 00:09:13.000]  真正的生命
[00:09:13.000 --> 00:09:15.000]  是要講義志上那種堅忍
[00:09:15.000 --> 00:09:16.000]  所以保羅
[00:09:16.000 --> 00:09:17.000]  你看保羅用什麼
[00:09:17.000 --> 00:09:18.000]  用軍人
[00:09:18.000 --> 00:09:20.000]  用農夫
[00:09:20.000 --> 00:09:21.000]  用運動員
[00:09:21.000 --> 00:09:23.000]  這些全部都是什麼
[00:09:23.000 --> 00:09:24.000]  捱過的
[00:09:24.000 --> 00:09:25.000]  這些舉例
[00:09:25.000 --> 00:09:26.000]  全部都要捱的
[00:09:26.000 --> 00:09:27.000]  為什麼
[00:09:27.000 --> 00:09:29.000]  因為意志那種堅忍的力量
[00:09:29.000 --> 00:09:31.000]  你不是好像肌肉那樣
[00:09:31.000 --> 00:09:32.000]  你不練著
[00:09:32.000 --> 00:09:34.000]  到時你想
[00:09:34.000 --> 00:09:35.000]  心靈願意
[00:09:35.000 --> 00:09:36.000]  肉體卻軟弱了
[00:09:36.000 --> 00:09:37.000]  現在我們成為了
[00:09:37.000 --> 00:09:39.000]  很多年青人的金句
[00:09:39.000 --> 00:09:40.000]  是不是
[00:09:40.000 --> 00:09:41.000]  成為他們的藉口
[00:09:41.000 --> 00:09:43.000]  其實是真實
[00:09:43.000 --> 00:09:45.000]  耶穌是真實的
[00:09:45.000 --> 00:09:46.000]  你要去
[00:09:46.000 --> 00:09:49.000]  意志你面對隱憂的時候
[00:09:49.000 --> 00:09:50.000]  所有的隱憂
[00:09:50.000 --> 00:09:51.000]  我告訴你
[00:09:51.000 --> 00:09:52.000]  一定是吸引你的
[00:09:52.000 --> 00:09:53.000]  不吸引你就不成為隱憂
[00:09:53.000 --> 00:09:55.000]  在這個吸引的面前
[00:09:55.000 --> 00:09:56.000]  你告訴自己我不做
[00:09:56.000 --> 00:09:57.000]  老實說
[00:09:57.000 --> 00:09:59.000]  主耶穌四十天不吃東西
[00:09:59.000 --> 00:10:00.000]  你以為對著那塊石頭
[00:10:00.000 --> 00:10:01.000]  可以變麵包
[00:10:01.000 --> 00:10:02.000]  他不吸引嗎
[00:10:02.000 --> 00:10:03.000]  一樣吸引的
[00:10:03.000 --> 00:10:04.000]  但主耶穌說
[00:10:04.000 --> 00:10:05.000]  我不會做這件事
[00:10:05.000 --> 00:10:07.000]  因為這個不是我要做的事
[00:10:07.000 --> 00:10:08.000]  能夠在這個時間裏
[00:10:08.000 --> 00:10:10.000]  我可以做而我不做
[00:10:10.000 --> 00:10:12.000]  這種張力
[00:10:12.000 --> 00:10:15.000]  是在很大的訓練之後才得到的
[00:10:15.000 --> 00:10:16.000]  另外一個例子
[00:10:16.000 --> 00:10:18.000]  你走上神要你走的路
[00:10:18.000 --> 00:10:19.000]  你信服神的時候
[00:10:19.000 --> 00:10:20.000]  很多時候
[00:10:20.000 --> 00:10:21.000]  神要你走上的路
[00:10:21.000 --> 00:10:22.000]  你都不是很想走
[00:10:22.000 --> 00:10:23.000]  是不是
[00:10:23.000 --> 00:10:26.000]  到時就考驗你有多大的意志力量
[00:10:26.000 --> 00:10:27.000]  說神啊
[00:10:27.000 --> 00:10:28.000]  好啊
[00:10:28.000 --> 00:10:29.000]  我是不喜歡走這條路
[00:10:29.000 --> 00:10:31.000]  不過如果你要我走上去
[00:10:31.000 --> 00:10:32.000]  我帶著眼淚都走上去
[00:10:32.000 --> 00:10:33.000]  這種功夫
[00:10:33.000 --> 00:10:34.000]  沒有捷徑的
[00:10:34.000 --> 00:10:36.000]  聽兄姊妹
[00:10:36.000 --> 00:10:38.000]  差差就是我們今天這個
[00:10:38.000 --> 00:10:39.000]  消費主義的社會裏面
[00:10:39.000 --> 00:10:41.000]  天天教我們捷徑
[00:10:41.000 --> 00:10:43.000]  我們聽到主耶穌跟我們說
[00:10:43.000 --> 00:10:44.000]  要竭力的
[00:10:44.000 --> 00:10:45.000]  這件事
[00:10:45.000 --> 00:10:48.000]  生命是要竭力付代價的
[00:10:48.000 --> 00:10:49.000]  還有生命是不容易
[00:10:49.000 --> 00:10:51.000]  不顯眼的
[00:10:51.000 --> 00:10:55.000]  所以我們有很多時候看不到
[00:10:55.000 --> 00:10:57.000]  如果你讀過這個
[00:10:57.000 --> 00:10:58.000]  Abraham Maslow
[00:10:58.000 --> 00:11:00.000]  這個心理學家所說
[00:11:00.000 --> 00:11:02.000]  這個生命的需求
[00:11:02.000 --> 00:11:03.000]  那個金字塔的時候
[00:11:03.000 --> 00:11:04.000]  你知道
[00:11:04.000 --> 00:11:06.000]  最直接的
[00:11:06.000 --> 00:11:07.000]  吸引力的地方
[00:11:07.000 --> 00:11:08.000]  吃啊
[00:11:08.000 --> 00:11:09.000]  這些呢
[00:11:09.000 --> 00:11:12.000]  每個人都會馬上知道的
[00:11:12.000 --> 00:11:13.000]  OK
[00:11:13.000 --> 00:11:14.000]  你今天再遲一點
[00:11:14.000 --> 00:11:15.000]  遲了兩個小時
[00:11:15.000 --> 00:11:16.000]  你沒有吃午餐
[00:11:16.000 --> 00:11:17.000]  你一定知道的
[00:11:17.000 --> 00:11:18.000]  你一吃完之後
[00:11:18.000 --> 00:11:20.000]  馬上滿足的
[00:11:20.000 --> 00:11:21.000]  很顯眼的
[00:11:21.000 --> 00:11:22.000]  他會提醒你的
[00:11:22.000 --> 00:11:25.000]  但是再高層次一點的需求
[00:11:25.000 --> 00:11:26.000]  心靈的需求
[00:11:26.000 --> 00:11:27.000]  譬如愛與被愛
[00:11:27.000 --> 00:11:29.000]  安全感
[00:11:29.000 --> 00:11:32.000]  最後你自己能夠找到生命的意義
[00:11:32.000 --> 00:11:33.000]  這些呢
[00:11:33.000 --> 00:11:34.000]  這些需求
[00:11:34.000 --> 00:11:35.000]  其實你跟我一樣
[00:11:35.000 --> 00:11:36.000]  是這麼需要的
[00:11:36.000 --> 00:11:37.000]  不過呢
[00:11:37.000 --> 00:11:38.000]  特色跟剛才那些不同
[00:11:38.000 --> 00:11:39.000]  就是他不起眼
[00:11:39.000 --> 00:11:41.000]  你有兩天沒什麼人愛你
[00:11:41.000 --> 00:11:42.000]  你又沒什麼愛人
[00:11:42.000 --> 00:11:43.000]  你不是很覺的
[00:11:43.000 --> 00:11:44.000]  不過過了兩個月
[00:11:44.000 --> 00:11:45.000]  還是這樣
[00:11:45.000 --> 00:11:46.000]  你會病的
[00:11:46.000 --> 00:11:47.000]  一樣病的
[00:11:47.000 --> 00:11:49.000]  你心靈會病的
[00:11:49.000 --> 00:11:50.000]  開始會病的
[00:11:50.000 --> 00:11:52.000]  有些人到了四五十歲
[00:11:52.000 --> 00:11:53.000]  突然發覺
[00:11:53.000 --> 00:11:54.000]  我一輩子做了這份工作
[00:11:54.000 --> 00:11:55.000]  做什麼
[00:11:55.000 --> 00:11:56.000]  為了什麼
[00:11:56.000 --> 00:11:57.000]  他才發覺原來沒意思的
[00:11:57.000 --> 00:11:59.000]  拍開來拍去
[00:11:59.000 --> 00:12:01.000]  幾十年才發覺
[00:12:01.000 --> 00:12:03.000]  原來他真的要找的東西
[00:12:03.000 --> 00:12:04.000]  並不是吃和吃
[00:12:04.000 --> 00:12:06.000]  但這件事很隱晦的
[00:12:06.000 --> 00:12:09.000]  生命有時就是這麼矛盾的
[00:12:09.000 --> 00:12:11.000]  那些你真的需要的東西
[00:12:11.000 --> 00:12:13.000]  長遠需要的東西
[00:12:13.000 --> 00:12:14.000]  反而不是即時你見到
[00:12:14.000 --> 00:12:15.000]  就好起眼
[00:12:15.000 --> 00:12:17.000]  你就會喜歡他的東西
[00:12:17.000 --> 00:12:18.000]  所以難怪說
[00:12:18.000 --> 00:12:21.000]  很多人走過都看不到路口
[00:12:21.000 --> 00:12:22.000]  因為他不吸引
[00:12:22.000 --> 00:12:23.000]  但是走過之後
[00:12:23.000 --> 00:12:25.000]  將來他就後悔了
[00:12:25.000 --> 00:12:26.000]  哎呀為什麼我不剛才進去
[00:12:26.000 --> 00:12:28.000]  想要進去
[00:12:28.000 --> 00:12:29.000]  卻是不能
[00:12:29.000 --> 00:12:30.000]  頂姐妹你聽清楚
[00:12:30.000 --> 00:12:35.000]  這個很厲害的警告
[00:12:35.000 --> 00:12:37.000]  頂姐妹當我們去侍奉的時候
[00:12:37.000 --> 00:12:39.000]  當我們操練我們自己的時候
[00:12:39.000 --> 00:12:40.000]  我告訴你
[00:12:40.000 --> 00:12:41.000]  我們真的有時候
[00:12:41.000 --> 00:12:42.000]  你不知道你做了什麼
[00:12:42.000 --> 00:12:43.000]  有什麼結果
[00:12:43.000 --> 00:12:44.000]  很多人說
[00:12:44.000 --> 00:12:45.000]  哎呀我沒見到那些
[00:12:45.000 --> 00:12:46.000]  即時的效果的時候
[00:12:46.000 --> 00:12:47.000]  我就不做了
[00:12:47.000 --> 00:12:48.000]  頂姐妹如果你這樣的時候
[00:12:48.000 --> 00:12:50.000]  你就忘記了生命的真理
[00:12:50.000 --> 00:12:51.000]  耶穌說生命的真理
[00:12:51.000 --> 00:12:53.000]  有時候是不起眼的
[00:12:53.000 --> 00:12:56.000]  我前天在學校收到一個包裹
[00:12:56.000 --> 00:12:58.000]  這個包裹是杭州寄來的
[00:12:58.000 --> 00:13:00.000]  打開的時候
[00:13:00.000 --> 00:13:02.000]  是一包茶葉
[00:13:02.000 --> 00:13:04.000]  這包茶葉上面寫著一封信
[00:13:04.000 --> 00:13:06.000]  原來是一個杭州大學裡面
[00:13:06.000 --> 00:13:08.000]  一位教授寄給我的
[00:13:08.000 --> 00:13:09.000]  龍泉
[00:13:09.000 --> 00:13:10.000]  明泉龍井
[00:13:10.000 --> 00:13:12.000]  真的很有心
[00:13:12.000 --> 00:13:13.000]  我不知道多少錢
[00:13:13.000 --> 00:13:15.000]  但是他很有心
[00:13:15.000 --> 00:13:16.000]  這位教授
[00:13:16.000 --> 00:13:17.000]  我八年沒見過他
[00:13:17.000 --> 00:13:19.000]  八年前他來香港
[00:13:19.000 --> 00:13:21.000]  我們神學院給一個暑期班
[00:13:21.000 --> 00:13:22.000]  他來參加
[00:13:22.000 --> 00:13:23.000]  那時候他不是基督徒
[00:13:23.000 --> 00:13:25.000]  他都沒有說他自己是基督徒
[00:13:25.000 --> 00:13:26.000]  後來他走的時候
[00:13:26.000 --> 00:13:28.000]  都沒有說他自己是基督徒
[00:13:28.000 --> 00:13:30.000]  我們就盡我們的力量
[00:13:30.000 --> 00:13:31.000]  去教他聖經
[00:13:31.000 --> 00:13:33.000]  我們將神的話和他分享
[00:13:33.000 --> 00:13:34.000]  他就走了
