
[00:00:00.000 --> 00:00:05.840]  我們今天思想的是驕傲自恃和行善
[00:10:40.840 --> 00:10:43.840]  女朋友就是今天的蕭思武
[00:10:43.840 --> 00:10:48.840]  在那個時候我們的關係都很成熟
[00:10:48.840 --> 00:10:50.840]  都在想結婚的事
[00:10:50.840 --> 00:10:54.840]  但是當時蕭思武他很想讀書
[00:10:54.840 --> 00:10:57.840]  很多年他很想有機會再進修
[00:10:57.840 --> 00:10:59.840]  因此他申請了學校
[00:10:59.840 --> 00:11:01.840]  就申請了UC Riverside
[00:11:01.840 --> 00:11:03.840]  讀他們的碩士課程
[00:11:03.840 --> 00:11:05.840]  但是很奇怪
[00:11:05.840 --> 00:11:06.840]  很久沒有收到消息
[00:11:06.840 --> 00:11:08.840]  其他自己認識的朋友和同學
[00:11:08.840 --> 00:11:10.840]  曾經未必有他那麼好
[00:11:10.840 --> 00:11:12.840]  都接受到取錄的消息
[00:11:12.840 --> 00:11:14.840]  所以他一直在等候
[00:11:14.840 --> 00:11:16.840]  為什麼會沒有消息呢
[00:11:16.840 --> 00:11:18.840]  在過程當中
[00:11:18.840 --> 00:11:19.840]  他一直有些不安
[00:11:19.840 --> 00:11:20.840]  他就祈禱
[00:11:20.840 --> 00:11:22.840]  一直在祈禱的時候
[00:11:22.840 --> 00:11:24.840]  很清楚神給他一種感動
[00:11:24.840 --> 00:11:26.840]  你應該先結婚
[00:11:32.840 --> 00:11:34.840]  不是我告訴他的
[00:11:34.840 --> 00:11:38.840]  他告訴我的時候
[00:11:38.840 --> 00:11:39.840]  我祈禱的時候
[00:11:39.840 --> 00:11:42.840]  知道應該先走這一步
[00:11:42.840 --> 00:11:46.840]  當然我很高興
[00:11:46.840 --> 00:11:49.840]  因為當時的處境
[00:11:49.840 --> 00:11:51.840]  如果一個人去了讀書
[00:11:51.840 --> 00:11:52.840]  去海外
[00:11:52.840 --> 00:11:54.840]  其實能否維持感情
[00:11:54.840 --> 00:11:56.840]  是很難說的
[00:11:56.840 --> 00:11:58.840]  那時候不會有WhatsApp
[00:11:58.840 --> 00:11:59.840]  不會有FaceTime
[00:11:59.840 --> 00:12:01.840]  全部都是寫信
[00:12:01.840 --> 00:12:03.840]  就是這樣
[00:12:03.840 --> 00:12:05.840]  隔了一個星期之後
[00:12:05.840 --> 00:12:06.840]  他收到信
[00:12:06.840 --> 00:12:08.840]  這間大學通知他
[00:12:08.840 --> 00:12:10.840]  我們取錄你
[00:12:10.840 --> 00:12:12.840]  去修讀我們的碩士課程
[00:12:12.840 --> 00:12:14.840]  他收到這封信之後
[00:12:14.840 --> 00:12:16.840]  他說感謝上帝
[00:12:16.840 --> 00:12:17.840]  我決定了
[00:12:17.840 --> 00:12:19.840]  我決定了不去
[00:12:19.840 --> 00:12:22.840]  事情放下了
[00:12:22.840 --> 00:12:25.840]  後來過了一段時間
[00:12:25.840 --> 00:12:26.840]  我們結了婚
[00:12:26.840 --> 00:12:28.840]  後來神帶領我們一起去讀書
[00:12:28.840 --> 00:12:29.840]  不是去美國
[00:12:29.840 --> 00:12:30.840]  是去加拿大
[00:12:30.840 --> 00:12:32.840]  我讀神學
[00:12:32.840 --> 00:12:33.840]  蕭少武讀音樂
[00:12:33.840 --> 00:12:36.840]  也是神改變了他的方向
[00:12:36.840 --> 00:12:38.840]  無論讀書
[00:12:38.840 --> 00:12:40.840]  或者讀的地方
[00:12:40.840 --> 00:12:42.840]  而且入學的過程
[00:12:42.840 --> 00:12:44.840]  是神即性地進入的
[00:12:44.840 --> 00:12:46.840]  我想到不多說了
[00:12:46.840 --> 00:12:49.840]  當我這次去第一大學的時候
[00:12:49.840 --> 00:12:50.840]  我突然想起
[00:12:50.840 --> 00:12:53.840]  如果當時女朋友
[00:12:53.840 --> 00:12:56.840]  真的去了這間大學讀書
[00:12:57.840 --> 00:12:59.840]  後來發生什麼事呢
[00:12:59.840 --> 00:13:01.840]  我會怎樣呢
[00:13:01.840 --> 00:13:03.840]  我突然會感覺
[00:13:03.840 --> 00:13:05.840]  我再不是可能現在的我
[00:13:05.840 --> 00:13:09.840]  有太多可能中間發生的事情
[00:13:09.840 --> 00:13:12.840]  會改變整個人生的歷程
[00:13:12.840 --> 00:13:14.840]  去到那個地方的時候
[00:13:14.840 --> 00:13:16.840]  只是再一次感受到
[00:13:16.840 --> 00:13:19.840]  神掌管我們的人生
[00:13:19.840 --> 00:13:23.840]  也感受到當人承認神的掌權
[00:13:23.840 --> 00:13:25.840]  全盡謙卑的心
[00:13:25.840 --> 00:13:27.840]  去尋求祂的帶領
[00:13:27.840 --> 00:13:29.840]  行在神的路上
[00:13:29.840 --> 00:13:31.840]  而不是自己的路
[00:13:31.840 --> 00:13:33.840]  祂是真正蒙恩
[00:13:33.840 --> 00:13:36.840]  在我們後來回到香港的時候
[00:13:36.840 --> 00:13:38.840]  很深刻體會到
[00:13:38.840 --> 00:13:40.840]  我們所接受的訓練
[00:13:40.840 --> 00:13:42.840]  對於將來我們在教會的服事
[00:13:42.840 --> 00:13:44.840]  是非常配合
[00:13:44.840 --> 00:13:45.840]  和產生更好的
[00:13:45.840 --> 00:13:47.840]  一種互相支援的
[00:13:47.840 --> 00:13:49.840]  一種關係
[00:13:49.840 --> 00:13:52.840]  在香港教會服事
[00:13:53.840 --> 00:13:56.840]  當你去真的承認祂的掌權
[00:13:56.840 --> 00:13:59.840]  你會經歷恩典
[00:13:59.840 --> 00:14:02.840]  你會領受祂給你的保守
[00:14:02.840 --> 00:14:03.840]  但相對來說
[00:14:03.840 --> 00:14:05.840]  當你向神驕傲
[00:14:05.840 --> 00:14:06.840]  《下帝聖經》再說
[00:14:06.840 --> 00:14:07.840]  你留意十六節
[00:14:07.840 --> 00:14:12.840]  「但現在你們竟然將狂自誇
[00:14:12.840 --> 00:14:15.840]  這一切自誇都是邪惡的」
[00:14:15.840 --> 00:14:18.840]  聖經提到那種自誇
[00:14:18.840 --> 00:14:20.840]  是人內心那種沾沾自喜
[00:14:20.840 --> 00:14:23.840]  覺得我可以控制自己一切
[00:14:23.840 --> 00:14:25.840]  控制其他的事情
[00:14:25.840 --> 00:14:26.840]  但這種自誇
[00:14:26.840 --> 00:14:28.840]  聖經說是邪惡的
[00:14:28.840 --> 00:14:31.840]  因為否定了神的主權
[00:14:31.840 --> 00:14:34.840]  只是以自己為主
[00:14:34.840 --> 00:14:40.840]  聖經說這種情況是一種對神的否定
[00:14:40.840 --> 00:14:42.840]  當我們看聖經的時候
[00:14:42.840 --> 00:14:44.840]  聖經說這種自誇
[00:14:44.840 --> 00:14:46.840]  延伸出一種驕傲
[00:14:46.840 --> 00:14:47.840]  或者我們很多時候
[00:14:47.840 --> 00:14:49.840]  生活上都會體驗
[00:14:49.840 --> 00:14:53.840]  何時當你發覺自己內心出現一種對神的驕傲的時候
[00:14:53.840 --> 00:14:59.840]  就會產生一種要操控環境的一種情慾
[00:14:59.840 --> 00:15:01.840]  因為你覺得在你控制裏面
[00:15:01.840 --> 00:15:04.840]  所以你很想能夠達到某些目的
[00:15:04.840 --> 00:15:06.840]  甚至有時會不擇手段
[00:15:06.840 --> 00:15:08.840]  甚至會不理一切
[00:15:08.840 --> 00:15:11.840]  付出一切自己能夠付出的代價
[00:15:11.840 --> 00:15:14.840]  拼搏地去達到目的
[00:15:14.840 --> 00:15:17.840]  又或者不理人家究竟是怎樣
[00:15:17.840 --> 00:15:22.840]  最主要是我能夠完成我的心願
[00:15:22.840 --> 00:15:24.840]  最後的時候你發覺
[00:15:24.840 --> 00:15:26.840]  一個人很忙碌
[00:15:26.840 --> 00:15:28.840]  或者因為他勤力
[00:15:28.840 --> 00:15:31.840]  又或者因為他內心驕傲
[00:15:31.840 --> 00:15:34.840]  我一定要拼搏上位
[00:15:34.840 --> 00:15:38.840]  我一定要去超越別人的業績
[00:15:38.840 --> 00:15:40.840]  我一定要去做到一件
[00:15:40.840 --> 00:15:44.840]  我很相信我會得到的事情
[00:15:44.840 --> 00:15:47.840]  不是叫我們去放棄一些理想
[00:15:47.840 --> 00:15:53.840]  而是知道去尋求神給你的理想
[00:15:53.840 --> 00:15:58.840]  不是你自己那種自我中心的理想
[00:15:58.840 --> 00:16:00.840]  在過程裏面
[00:16:00.840 --> 00:16:02.840]  這種內心的驕傲
[00:16:02.840 --> 00:16:06.840]  亦都帶來了一個相應的後果
[00:16:06.840 --> 00:16:10.840]  就是心裏面會充塞了很多不同的自己的事情
[00:16:10.840 --> 00:16:15.840]  因此你不能夠去做你知道要做的善事
[00:16:15.840 --> 00:16:17.840]  好的事情
[00:16:17.840 --> 00:16:19.840]  所以來到第十七節的時候
[00:16:19.840 --> 00:16:21.840]  亦都總結了上面的小段經文
[00:16:21.840 --> 00:16:22.840]  聖經就說
[00:16:22.840 --> 00:16:25.840]  人若知道該行的善事
[00:16:25.840 --> 00:16:27.840]  卻不去行
[00:16:27.840 --> 00:16:29.840]  這就是他的罪
[00:16:29.840 --> 00:16:32.840]  他不是不知道應該這樣做
[00:16:32.840 --> 00:16:34.840]  不是不知道要這樣去愛護
[00:16:34.840 --> 00:16:36.840]  這樣去關心別人
[00:16:36.840 --> 00:16:38.840]  這樣去做一些美善的事情
[00:16:38.840 --> 00:16:42.840]  內心的驕傲要掌控環境
[00:16:42.840 --> 00:16:44.840]  要去掌握一切
[00:16:44.840 --> 00:16:45.840]  這種關注
[00:16:45.840 --> 00:16:49.840]  遮蓋了他內心裏面行善的心
[00:16:49.840 --> 00:16:52.840]  或者說行善的空間
[00:16:52.840 --> 00:16:54.840]  心裏面都充塞著很多自己的事情
[00:16:54.840 --> 00:16:59.840]  因此他不能夠去行善
[00:16:59.840 --> 00:17:02.840]  很想能夠出人頭地
[00:17:02.840 --> 00:17:04.840]  所以媽媽病了
[00:17:04.840 --> 00:17:05.840]  要關心她
[00:17:05.840 --> 00:17:06.840]  當然啦
[00:17:06.840 --> 00:17:08.840]  不過沒有時間
[00:17:08.840 --> 00:17:11.840]  不理她那麼多了
[00:17:11.840 --> 00:17:13.840]  知道是要行的善事
[00:17:13.840 --> 00:17:15.840]  但是內心裏面那種驕傲
[00:17:15.840 --> 00:17:18.840]  以致他裏面不再有一種空間
[00:17:18.840 --> 00:17:21.840]  不再有一種動力去行
[00:17:21.840 --> 00:17:23.840]  當行的善
[00:17:23.840 --> 00:17:24.840]  聖經說一件事情
[00:17:24.840 --> 00:17:27.840]  這就是他的罪
[00:17:27.840 --> 00:17:30.840]  他未必做了一些惡的事情
[00:17:30.840 --> 00:17:32.840]  或者你會記得
[00:17:32.840 --> 00:17:35.840]  聖經裏面提到有一個比喻
[00:17:35.840 --> 00:17:37.840]  就是有幾個僕人
[00:17:37.840 --> 00:17:39.840]  有一千兩、二千兩
[00:17:39.840 --> 00:17:41.840]  還有五千兩
[00:17:41.840 --> 00:17:43.840]  二千兩、五千兩的人
[00:17:43.840 --> 00:17:45.840]  按照他們所領受的
[00:17:45.840 --> 00:17:47.840]  來去再運用
[00:17:47.840 --> 00:17:50.840]  另外賺了二千兩、五千兩
[00:17:50.840 --> 00:17:53.840]  主人回來的時候是怎樣說的呢
[00:17:53.840 --> 00:17:55.840]  你們是良善
[00:17:55.840 --> 00:17:57.840]  又是忠心的僕人
[00:17:57.840 --> 00:17:59.840]  但是那個領了一千兩的
[00:17:59.840 --> 00:18:00.840]  雖然少了一點
[00:18:00.840 --> 00:18:02.840]  似乎應該賺少一點
[00:18:02.840 --> 00:18:04.840]  但是他沒有去運用一筆錢
[00:18:04.840 --> 00:18:07.840]  他將它埋藏了
[00:18:07.840 --> 00:18:09.840]  當主人回來的時候
[00:18:09.840 --> 00:18:11.840]  主人就說你是那個
[00:18:11.840 --> 00:18:15.840]  又懶又惡的僕人
[00:18:15.840 --> 00:18:16.840]  沒錯他懶
[00:18:16.840 --> 00:18:19.840]  他沒有去最基本的運用
[00:18:19.840 --> 00:18:21.840]  他都不去做
[00:18:21.840 --> 00:18:23.840]  但是聖經說他是惡
[00:18:23.840 --> 00:18:25.840]  他是邪惡
[00:18:25.840 --> 00:18:27.840]  他是Evil
[00:18:27.840 --> 00:18:30.840]  因為他做了惡事
[00:18:30.840 --> 00:18:31.840]  不是
[00:18:31.840 --> 00:18:33.840]  聖經沒有說他做了什麼惡事
[00:18:33.840 --> 00:18:36.840]  但是他沒有運用他有的一千兩
[00:18:36.840 --> 00:18:38.840]  去做良善的事
[00:18:38.840 --> 00:18:41.840]  做當作的事情
[00:18:41.840 --> 00:18:45.840]  聖經說他是惡的
[00:18:45.840 --> 00:18:47.840]  人內心的驕傲
[00:18:47.840 --> 00:18:49.840]  引發出來的情形就是
[00:18:49.840 --> 00:18:53.840]  他明明知道什麼是當行的事情
[00:18:53.840 --> 00:18:55.840]  但是他不去行
[00:18:55.840 --> 00:18:56.840]  聖經就說
[00:18:56.840 --> 00:18:59.840]  這就是他的罪了
[00:18:59.840 --> 00:19:01.840]  一個人
[00:19:01.840 --> 00:19:02.840]  他因為驕傲
[00:19:02.840 --> 00:19:04.840]  而能夠聽從主
