
[00:00:00.000 --> 00:00:05.240]  大家再看《翻開聖經》的《少林傳》第十一章
[00:01:43.160 --> 00:01:46.040]  首先聖靈當時如何引導門徒
[00:01:46.040 --> 00:01:48.360]  以及給他們能力去見證呢?
[00:01:48.360 --> 00:01:51.240]  在第十九節就說
[00:01:51.240 --> 00:01:52.800]  「那些因斯提反的士
[00:01:52.800 --> 00:01:54.560]  遭患難四散的門徒
[00:01:54.560 --> 00:01:58.640]  直走到菲利基和塞浦路斯並安提阿
[00:01:58.640 --> 00:02:00.320]  他們不向別人講道
[00:02:00.320 --> 00:02:02.080]  只向猶太人講
[00:02:02.080 --> 00:02:04.640]  但內中有塞浦路斯和古利內人
[00:02:04.640 --> 00:02:06.080]  他們到了安提阿
[00:02:06.080 --> 00:02:09.920]  也向希臘人傳講主耶穌」
[00:02:09.920 --> 00:02:12.640]  聖經提到當時有一個人物叫斯提反
[00:02:12.640 --> 00:02:16.000]  大家知道聖經曾經在第八章提及過
[00:02:16.000 --> 00:02:20.320]  斯提反殉道第七章第八章
[00:02:20.320 --> 00:02:23.760]  當時他被猶太人用石頭打死
[00:02:23.760 --> 00:02:28.400]  但殉道之後問題繼續延伸出去
[00:02:28.400 --> 00:02:31.280]  教會受到很大的逼迫
[00:02:31.280 --> 00:02:34.240]  當時聖經提到很多使徒
[00:02:34.240 --> 00:02:36.640]  他們留守在耶路撒冷
[00:02:36.640 --> 00:02:38.480]  但其他的門徒
[00:02:38.480 --> 00:02:42.000]  他們被分散到各處的地方
[00:02:42.000 --> 00:02:43.840]  聖經第十一章再說
[00:02:43.840 --> 00:02:46.960]  當時斯提反遭患難之後
[00:02:46.960 --> 00:02:49.200]  門徒就四散了
[00:02:49.200 --> 00:02:50.320]  去到哪裡呢?
[00:02:50.320 --> 00:02:51.840]  在佛尼基
[00:02:51.840 --> 00:02:54.080]  在耶路撒冷北面的地方
[00:02:54.080 --> 00:02:56.240]  再上去到塞浦路斯
[00:02:56.240 --> 00:02:58.720]  大家知道塞浦路斯島在哪裡嗎?
[00:02:58.720 --> 00:03:01.600]  在定中海接近東面的地方
[00:03:01.600 --> 00:03:04.320]  塞浦路斯現在今天也在這裡
[00:03:04.320 --> 00:03:05.360]  不單止塞浦路斯
[00:03:05.360 --> 00:03:08.320]  再去北上接近敘利亞
[00:03:08.320 --> 00:03:10.880]  北面的近土耳其的地方
[00:03:10.880 --> 00:03:13.920]  就是安提阿的地方
[00:03:13.920 --> 00:03:15.120]  他們去到不同的地方
[00:03:15.120 --> 00:03:18.560]  他們向人講述福音
[00:03:18.560 --> 00:03:20.560]  或者大家會覺得很驚訝
[00:03:20.560 --> 00:03:22.160]  你小心想一想
[00:03:22.160 --> 00:03:24.080]  如果你剛剛被人逼迫
[00:03:24.080 --> 00:03:27.520]  離開了你自己本身的城鎮
[00:03:27.520 --> 00:03:29.040]  去到新的地方
[00:03:29.040 --> 00:03:32.000]  一般的感覺會怎樣?
[00:03:32.000 --> 00:03:32.880]  很害怕
[00:03:32.880 --> 00:03:34.160]  不知道有沒有追兵
[00:03:34.160 --> 00:03:36.720]  有沒有人再追殺我們到這個地方
[00:03:36.720 --> 00:03:38.080]  沒有被人知道我們是教徒
[00:03:38.080 --> 00:03:39.440]  很危險的
[00:03:39.440 --> 00:03:40.800]  或者會很擔心
[00:03:40.800 --> 00:03:42.240]  要住哪裡呢?
[00:03:42.240 --> 00:03:43.680]  有沒有工作呢?
[00:03:43.680 --> 00:03:46.000]  有沒有生活費呢?
[00:03:46.000 --> 00:03:48.400]  很自然會有很多的擔憂
[00:03:48.400 --> 00:03:50.320]  但是你會發覺一班的門徒
[00:03:50.320 --> 00:03:52.800]  很明顯他們經歷過聖靈的充滿
[00:03:52.800 --> 00:03:54.800]  他們領受神的能力
[00:03:54.800 --> 00:03:59.520]  去到的時候他們不掛心自己的事
[00:03:59.520 --> 00:04:03.040]  然後他們就向周圍的人傳福音
[00:04:03.040 --> 00:04:05.680]  神自己的工作是奇妙的
[00:04:05.680 --> 00:04:08.400]  沒有人做一些這樣的策劃
[00:04:08.400 --> 00:04:10.880]  而是神容許教會受迫迫
[00:04:10.880 --> 00:04:13.360]  而讓祂的子民分散出去
[00:04:13.360 --> 00:04:15.920]  是最有效的宣教策略
[00:04:15.920 --> 00:04:20.720]  這些人在不同的地方作主的見證
[00:04:20.720 --> 00:04:21.680]  各位弟兄姐妹
[00:04:21.680 --> 00:04:23.760]  有時候你會意想不到
[00:04:23.760 --> 00:04:26.480]  在你認為人生最低潮的時候
[00:04:26.480 --> 00:04:28.560]  以為最多困難的時候
[00:04:28.560 --> 00:04:32.560]  往往是神去用你的時候
[00:04:32.560 --> 00:04:34.880]  我曾經和大家分享過的弟兄
[00:04:34.880 --> 00:04:36.960]  我簡單再說一下
[00:04:36.960 --> 00:04:39.680]  這位弟兄他家搬了一件傢俬
[00:04:39.680 --> 00:04:40.880]  一搬而已
[00:04:40.880 --> 00:04:45.280]  突然間脊骨有一節就脫了出來
[00:04:45.280 --> 00:04:48.720]  痛得大叫
[00:04:48.720 --> 00:04:49.440]  進了醫院之後
[00:04:49.440 --> 00:04:51.520]  醫生說你這樣的情況
[00:04:51.520 --> 00:04:54.000]  起碼要睡六個星期
[00:04:54.000 --> 00:04:56.160]  就睡吧
[00:04:56.160 --> 00:04:57.600]  進了醫院之後
[00:04:57.600 --> 00:04:59.520]  有些弟兄姐妹來探望他
[00:04:59.520 --> 00:05:01.520]  弟兄姐妹走了之後
[00:05:01.520 --> 00:05:04.560]  隔壁病床的病人就問他
[00:05:04.560 --> 00:05:06.880]  先生 你是教徒吧?
[00:05:06.880 --> 00:05:08.640]  我說是的
[00:05:08.640 --> 00:05:10.960]  我聽恩與知聲
[00:05:10.960 --> 00:05:15.280]  告訴我如何將自己交託給上天
[00:05:15.280 --> 00:05:16.640]  如何交託法
[00:05:16.640 --> 00:05:19.280]  你告訴我吧
[00:05:19.280 --> 00:05:21.040]  弟兄還很痛
[00:05:21.040 --> 00:05:23.520]  人家問及當然要說
[00:05:23.520 --> 00:05:26.320]  就告訴他有關信耶穌的事
[00:05:26.320 --> 00:05:27.600]  接著對方說
[00:05:27.600 --> 00:05:30.960]  可不可以你幫我信耶穌
[00:05:30.960 --> 00:05:32.720]  幫我信耶穌之後
[00:05:32.720 --> 00:05:34.480]  接著這位朋友就說
[00:05:34.480 --> 00:05:36.560]  我患了癌症
[00:05:36.560 --> 00:05:39.280]  我太太有第三者離開了我
[00:05:39.280 --> 00:05:42.080]  不過我突然間覺得我可以原諒她
[00:05:42.080 --> 00:05:43.920]  接著你聽著
[00:05:43.920 --> 00:05:46.960]  他打電話給他太太
[00:05:46.960 --> 00:05:48.560]  手機打給她
[00:05:48.560 --> 00:05:50.000]  然後告訴她
[00:05:50.000 --> 00:05:53.040]  我原諒你
[00:05:53.040 --> 00:05:56.080]  因為我剛剛信了耶穌
[00:05:56.080 --> 00:05:59.760]  然後跟著跟太太一路聊天
[00:05:59.760 --> 00:06:00.560]  這位弟兄說
[00:06:00.560 --> 00:06:02.880]  我沒有想到這麼大的轉變
[00:06:02.880 --> 00:06:05.920]  接著那晚這位朋友又叫醒他
[00:06:05.920 --> 00:06:09.360]  是不是信耶穌之後要受洗
[00:06:09.360 --> 00:06:12.560]  你可不可以幫我安排
[00:06:12.560 --> 00:06:15.360]  這位弟兄就安排一位牧師來探望他
[00:06:15.360 --> 00:06:17.120]  問他信仰的情況
[00:06:17.120 --> 00:06:19.280]  然後幫他施洗
[00:06:19.280 --> 00:06:21.520]  出乎意料這位弟兄入院之後
[00:06:21.520 --> 00:06:24.240]  九天就出院了
[00:06:24.240 --> 00:06:25.360]  很快就出院了
[00:06:25.360 --> 00:06:26.800]  但他知道這九天
[00:06:26.800 --> 00:06:29.200]  好像有特別的原因來到
[00:06:29.200 --> 00:06:31.920]  是為了這位朋友
[00:06:31.920 --> 00:06:34.960]  有些時候你會想不到神自己的安排
[00:06:34.960 --> 00:06:37.120]  也會想不到聖靈的工作
[00:06:37.120 --> 00:06:38.720]  是感動人的心
[00:06:38.720 --> 00:06:40.320]  或者感動你的心
[00:06:40.320 --> 00:06:42.640]  也為祂作見證
[00:06:42.640 --> 00:06:43.680]  當時我們看到
[00:06:43.680 --> 00:06:44.720]  看回聖經的時候
[00:06:44.720 --> 00:06:46.160]  一群門徒
[00:06:46.160 --> 00:06:48.240]  他們四散去不同的地方
[00:06:48.240 --> 00:06:50.080]  特別是去到安提阿的時候
[00:06:50.080 --> 00:06:52.320]  不單是向猶太人傳福音
[00:06:52.320 --> 00:06:54.320]  也向講希臘話的人
[00:06:54.320 --> 00:06:55.200]  可能是猶太人
[00:06:55.200 --> 00:06:56.880]  可能是非猶太人
[00:06:56.880 --> 00:06:59.600]  因為當中有很多不同民族的人
[00:06:59.600 --> 00:07:02.160]  都向他們傳福音
[00:07:02.160 --> 00:07:05.040]  安提阿是一個甚麼地方呢?
[00:07:05.040 --> 00:07:09.600]  當時的安提阿是一個很發達的大都會
[00:07:09.600 --> 00:07:13.040]  是當時希臘的一個重要的城鎮
[00:07:13.040 --> 00:07:16.640]  後來的人估計當時已經有50萬人口
[00:07:16.640 --> 00:07:18.640]  這個地方有很多東方人來到
[00:07:18.640 --> 00:07:20.720]  包括印度人、波斯人
[00:07:20.720 --> 00:07:23.360]  甚至人估計有中國人在這裡
[00:07:23.360 --> 00:07:25.600]  為甚麼他們聚集在這個地方?
[00:07:25.600 --> 00:07:27.120]  因為這個城市特別的就是
[00:07:27.120 --> 00:07:28.720]  他們接受所有民族
[00:07:28.720 --> 00:07:33.360]  都可以得到一個平等的公民地位
[00:07:33.360 --> 00:07:34.960]  所以他們可以一起
[00:07:34.960 --> 00:07:37.040]  可以很平等地生活
[00:07:37.040 --> 00:07:39.360]  很多人擁有這個城市
[00:07:39.360 --> 00:07:41.040]  這個城市很發達
[00:07:41.040 --> 00:07:44.000]  它叫做東方
[00:07:44.000 --> 00:07:45.760]  不是蜘蛛
[00:07:45.760 --> 00:07:47.760]  是東方之後
[00:07:47.760 --> 00:07:50.080]  The Queen of the East
[00:07:50.080 --> 00:07:53.120]  因此裡面有很多的商業
[00:07:53.120 --> 00:07:55.280]  以及各方面的發展
[00:07:55.280 --> 00:07:56.320]  所以你會明白
[00:07:56.320 --> 00:08:00.320]  為甚麼神當時特別要在這個城市當中工作
[00:08:00.320 --> 00:08:02.880]  安提阿教會開始的時候
[00:08:02.880 --> 00:08:06.560]  成為第一間的國際教會
[00:08:06.560 --> 00:08:08.240]  不同的民族的人
[00:08:08.240 --> 00:08:12.640]  而且他們是第一間猜出宣教士的教會
[00:08:12.640 --> 00:08:17.680]  然後我想起香港都是東方、蜘蛛
[00:08:17.680 --> 00:08:19.920]  是一個很富裕的城市
[00:08:19.920 --> 00:08:24.480]  一個是全世界都會留心的城市
[00:08:24.480 --> 00:08:28.000]  在當中裡面有很多不同的人等
[00:08:28.000 --> 00:08:31.440]  我想起我們的北角宣道會
[00:08:31.440 --> 00:08:32.960]  我們的教會
[00:08:32.960 --> 00:08:35.200]  神很奇妙地讓我們在北角聚集
[00:08:35.200 --> 00:08:38.320]  在北角凝聚了大群祂的子民
[00:08:38.320 --> 00:08:39.600]  我們當中很多第一次會
[00:08:39.600 --> 00:08:41.520]  都有很多海外的讀書
[00:08:41.520 --> 00:08:43.920]  或者生活的經驗
[00:08:43.920 --> 00:08:45.840]  神讓我們聚集在這個地方
[00:08:45.840 --> 00:08:49.120]  有沒有祂對我們特別的心意?
[00:08:49.120 --> 00:08:52.240]  神對我們的期望在哪裡?
[00:08:52.240 --> 00:08:56.080]  很明顯當時神對安提阿教會有期望
[00:08:56.080 --> 00:08:59.360]  然後你發覺當他們在當中傳福音的時候
[00:08:59.360 --> 00:09:03.120]  你看回聖經第21節
[00:09:03.120 --> 00:09:04.320]  在21節
[00:09:04.320 --> 00:09:06.480]  「主與他們同在」
[00:09:06.480 --> 00:09:08.800]  這些人當他們傳福音的時候
[00:09:08.800 --> 00:09:10.320]  很大的果效
[00:09:10.320 --> 00:09:14.880]  「信而歸主的人就很多了」
[00:09:14.880 --> 00:09:16.320]  很多人信主
[00:09:16.320 --> 00:09:17.280]  很奇妙
[00:09:17.280 --> 00:09:19.280]  聖靈在當中一直工作
[00:09:19.280 --> 00:09:21.120]  一直很多人信主
[00:09:21.120 --> 00:09:24.160]  然後耶路撒冷的使徒看到這樣的情況
[00:09:24.160 --> 00:09:26.720]  就差派巴拿巴去了解
[00:09:26.720 --> 00:09:28.000]  23節
[00:09:28.000 --> 00:09:31.520]  「他到了那裡看見神所賜的恩就歡喜
[00:09:31.520 --> 00:09:36.000]  勸勉眾人立定心志行久」
[00:09:36.000 --> 00:09:38.960]  不要短短一兩天就放棄
[00:09:38.960 --> 00:09:41.360]  要堅定地信主
[00:09:41.360 --> 00:09:43.760]  「這巴拿巴原是個好人
[00:09:43.760 --> 00:09:46.000]  被聖靈充滿大有信心
[00:09:46.000 --> 00:09:46.960]  於是」
[00:09:46.960 --> 00:09:48.000]  什麼?
[00:09:48.000 --> 00:09:51.120]  「許多人歸服了主」
[00:09:51.120 --> 00:09:52.880]  當我自己看到這段經文的時候
[00:09:52.880 --> 00:09:56.080]  我心裏面就有一種很大的渴慕
[00:09:56.080 --> 00:09:57.440]  我給主聽主
[00:09:57.440 --> 00:09:59.440]  求祢賜給我聖靈
[00:09:59.440 --> 00:10:02.320]  更充滿我的心靈
[00:10:02.320 --> 00:10:03.840]  讓我可以在祢面前
[00:10:03.840 --> 00:10:06.240]  可以被祢所使用
[00:10:06.240 --> 00:10:08.160]  巴拿巴是一個很平凡的人
[00:10:08.160 --> 00:10:10.320]  其實他也是塞浦路斯的人
[00:10:10.320 --> 00:10:11.360]  他是一個猶太人
[00:10:11.360 --> 00:10:13.680]  在外國生長
[00:10:13.680 --> 00:10:15.360]  他是利美人
[00:10:15.360 --> 00:10:16.480]  神就使用他
[00:10:16.480 --> 00:10:17.520]  在那個時候
[00:10:17.520 --> 00:10:18.640]  大家認定
[00:10:18.640 --> 00:10:21.440]  猜派他回到那個地方
[00:10:21.440 --> 00:10:22.320]  他去到的時候
[00:10:22.320 --> 00:10:23.360]  看到神的工作
[00:10:23.360 --> 00:10:26.000]  他很開心、很快樂
[00:10:26.000 --> 00:10:28.880]  但是神用他一個被聖靈充滿的人
[00:10:28.880 --> 00:10:30.400]  在當中工作
[00:10:30.400 --> 00:10:34.880]  因此很多人就歸向主
[00:10:34.880 --> 00:10:35.680]  各位弟兄姊妹
[00:10:35.680 --> 00:10:37.520]  人生裏面能夠給主用
[00:10:37.520 --> 00:10:40.480]  是很快樂的事情
[00:10:40.480 --> 00:10:43.040]  因此當時巴拿巴給神用
[00:10:43.040 --> 00:10:44.720]  你特別留心聖經說
[00:10:44.720 --> 00:10:48.800]  「於是許多人歸服了主」
[00:10:48.800 --> 00:10:52.160]  這個字在其他經文有另外的翻譯
[00:10:52.160 --> 00:10:55.600]  在聖經當彼得向三千人講道的時候
[00:10:55.600 --> 00:10:57.520]  三千人信主
[00:10:57.520 --> 00:11:02.000]  聖經說主將這些人加添給教會
[00:11:02.000 --> 00:11:03.280]  所以你記得聖經說
[00:11:03.280 --> 00:11:08.560]  主將得救的人數天天加給他們
[00:11:08.560 --> 00:11:12.560]  這個加給和這個字是同一個字
[00:11:12.560 --> 00:11:14.560]  同一個「歸服」的字
[00:11:14.560 --> 00:11:16.560]  但是法國聖經所說的
[00:11:16.560 --> 00:11:18.640]  是加給教會
[00:11:18.640 --> 00:11:19.840]  教會要很醒覺
[00:11:19.840 --> 00:11:22.000]  不是我們某些策略、某些資源
[00:11:22.000 --> 00:11:24.960]  所令人信主、加入教會
[00:11:24.960 --> 00:11:27.440]  是主自己藉著他的聖靈
[00:11:27.440 --> 00:11:31.760]  將得救人數加給誰?
[00:11:31.760 --> 00:11:33.520]  「歸服了」是誰?
[00:11:33.520 --> 00:11:34.720]  主
[00:11:34.720 --> 00:11:37.840]  是加給自己的名銜
[00:11:37.840 --> 00:11:39.920]  不是加給哪一個組織
[00:11:39.920 --> 00:11:41.440]  因為他自己的慈愛
[00:11:41.440 --> 00:11:44.160]  將生命帶進他的名下
[00:11:44.160 --> 00:11:47.040]  叫人歸入他的陽圈
[00:11:47.040 --> 00:11:48.640]  完全是神自己的工作
[00:11:48.640 --> 00:11:51.520]  為了榮耀祂自己的聖名
[00:11:51.520 --> 00:11:53.600]  所以我們看到聖靈是這樣來到工作
[00:11:53.600 --> 00:11:55.440]  用這些被聖靈充滿的人
[00:11:55.440 --> 00:11:58.240]  成就這些奇妙的事情
[00:11:58.240 --> 00:12:00.080]  我記得有一次我去到中東
[00:12:00.080 --> 00:12:01.280]  探望一些宣教士
[00:12:01.280 --> 00:12:03.200]  一對宣教士夫婦
[00:12:03.200 --> 00:12:04.320]  和他們聊天的時候
[00:12:04.320 --> 00:12:06.400]  他們就說到來到這個地方
[00:12:06.400 --> 00:12:08.240]  開展工作很困難
[00:12:08.240 --> 00:12:09.200]  但是神很奇妙
[00:12:09.200 --> 00:12:11.520]  帶領他們認識一些在當地
[00:12:11.520 --> 00:12:14.960]  一些工場工作的中國勞工
[00:12:14.960 --> 00:12:17.600]  後來去到他們住的工地
[00:12:17.600 --> 00:12:19.600]  因為他們平時不准出來
[00:12:19.600 --> 00:12:20.880]  去探望他們
[00:12:20.880 --> 00:12:21.920]  竟然很奇妙
[00:12:21.920 --> 00:12:22.720]  很多人
[00:12:22.720 --> 00:12:24.160]  幾十人、一百人
[00:12:24.160 --> 00:12:26.000]  來聽他們講道
[00:12:26.000 --> 00:12:28.880]  後來幫他們一邊查經一邊查聖經
[00:12:28.880 --> 00:12:30.160]  但是查經久了之後
[00:12:30.160 --> 00:12:32.720]  被工地的一位經理看見
[00:12:32.720 --> 00:12:34.400]  他就說你們不准來
[00:12:34.400 --> 00:12:37.760]  因此禁止他們再進去工地
[00:12:37.760 --> 00:12:40.960]  大概是最後一次
[00:12:40.960 --> 00:12:42.240]  他們一班弟兄姊妹
[00:12:42.240 --> 00:12:45.840]  和宣教士夫婦一起祈禱
[00:12:45.840 --> 00:12:46.960]  他們很難過
[00:12:46.960 --> 00:12:50.240]  將來他們不能夠再聽到福音信息
[00:12:50.240 --> 00:12:52.480]  宣教士帶了很多聖經來送給他們
[00:12:52.480 --> 00:12:55.120]  勸勉他們要自己幫助自己
[00:12:55.120 --> 00:12:57.280]  小心讀聖經
[00:12:57.280 --> 00:12:58.960]  然後跟著他們一起祈禱
[00:12:58.960 --> 00:12:59.920]  宣教士告訴我
[00:12:59.920 --> 00:13:01.600]  當時他們流著眼淚
[00:13:01.600 --> 00:13:03.680]  將弟兄姊妹交託給神
[00:13:03.680 --> 00:13:05.440]  不知道將來會怎樣
[00:13:05.440 --> 00:13:08.000]  因為沒有機會再去了
[00:13:08.000 --> 00:13:09.280]  其中的弟兄就祈禱
[00:13:09.280 --> 00:13:12.240]  神啊 求你幫我們改變另一個
[00:13:12.240 --> 00:13:14.880]  轉變另一個經理
[00:13:14.880 --> 00:13:19.520]  給一個經理可以讓宣教士來吧
[00:13:19.520 --> 00:13:21.600]  之後他們就離開了
[00:13:21.600 --> 00:13:24.160]  離開之後很奇妙的事情發生
[00:13:24.160 --> 00:13:26.480]  就是有一位中國籍的工程師
[00:13:26.480 --> 00:13:28.240]  來到英國的工地
[00:13:28.240 --> 00:13:28.880]  他來到之後
[00:13:28.880 --> 00:13:31.440]  有一位工友將一本聖經交給他
[00:13:31.440 --> 00:13:32.720]  聖靈感動他的心
[00:13:32.720 --> 00:13:34.080]  他很歡喜讀
[00:13:34.080 --> 00:13:38.560]  兩個月之內讀完整本聖經
[00:13:38.560 --> 00:13:41.760]  然後跟著他出去找一位宣教士
[00:13:41.760 --> 00:13:43.920]  宣教士帶領他信耶穌
[00:13:43.920 --> 00:13:46.080]  然後問他為何能夠出來
[00:13:46.080 --> 00:13:47.520]  他說工程師沒有限制
[00:13:47.520 --> 00:13:49.520]  可以隨時出入
[00:13:49.520 --> 00:13:50.560]  宣教士想
[00:13:50.560 --> 00:13:55.280]  行了 你可以幫我通知裡面的弟兄
[00:13:55.280 --> 00:13:57.920]  我們何時何時在你們放假的時候
[00:13:57.920 --> 00:13:59.520]  在外面有教會聚會
[00:13:59.520 --> 00:14:00.400]  你們出來
[00:14:00.400 --> 00:14:02.480]  因為假期他們可以出來
[00:14:02.480 --> 00:14:03.680]  在哪裡集合
[00:14:03.680 --> 00:14:07.120]  我們找巴士來載你們去教會
[00:14:07.120 --> 00:14:10.480]  從此之後工程師成為了一個中間人
[00:14:10.480 --> 00:14:12.080]  有親聚會的時候
[00:14:12.080 --> 00:14:13.360]  他們有假期
[00:14:13.360 --> 00:14:14.400]  就請他們出來
[00:14:14.400 --> 00:14:15.520]  在哪個地方集合
[00:14:15.520 --> 00:14:17.520]  就載他們去教會
[00:14:17.520 --> 00:14:18.880]  因此這班弟兄
[00:14:18.880 --> 00:14:22.320]  他們很快樂地可以參加教會崇拜
[00:14:22.320 --> 00:14:24.720]  教會突然間多了很多人
[00:14:24.720 --> 00:14:28.560]  是誰將人家給教會
[00:14:28.560 --> 00:14:31.440]  是聖靈自己奇妙地引導
[00:14:31.440 --> 00:14:32.480]  因為宣教士說
[00:14:32.480 --> 00:14:34.000]  是聖靈奇妙地工作
[00:14:34.000 --> 00:14:36.000]  超過環境的限制
[00:14:36.000 --> 00:14:38.000]  還有神的確聽他們祈禱
[00:14:38.000 --> 00:14:44.800]  後來那位經理就轉到第二個工地
[00:14:44.800 --> 00:14:45.760]  真的轉了
[00:14:45.760 --> 00:14:47.040]  換了一個新的來
[00:14:47.040 --> 00:14:49.280]  新的人對教教很開放
[00:14:49.280 --> 00:14:52.800]  他就讓宣教士進去探望工友
[00:14:52.800 --> 00:15:00.480]  因此在宿舍裡面的福音查經班就繼續開展
[00:15:00.480 --> 00:15:01.760]  弟兄姊妹
[00:15:01.760 --> 00:15:04.640]  很多時候我們以為自己工作
[00:15:04.640 --> 00:15:06.320]  但當我們祈禱的時候
[00:15:06.320 --> 00:15:10.080]  我們看到的是神自己工作
[00:15:10.080 --> 00:15:13.200]  當時伯拿巴在當中工作的時候
[00:15:13.200 --> 00:15:14.480]  很大的果效
[00:15:14.480 --> 00:15:16.400]  聖靈很奇妙地作供
[00:15:16.400 --> 00:15:19.120]  然後他領受一種提醒引導
[00:15:19.120 --> 00:15:20.640]  第25節
[00:15:20.640 --> 00:15:23.280]  他又往大掃去找掃羅
[00:15:23.280 --> 00:15:25.120]  你記得掃羅嗎?
[00:15:25.120 --> 00:15:27.280]  之前他在大馬色路上的經歷
[00:15:27.280 --> 00:15:30.560]  後來他被使徒接納之後
[00:15:30.560 --> 00:15:32.320]  很多人迫使他
[00:15:32.320 --> 00:15:34.560]  他就連夜走回大掃
[00:15:34.560 --> 00:15:37.120]  大掃距離安提阿很近
[00:15:37.120 --> 00:15:40.160]  在大掃相信有八九年時間
[00:15:40.160 --> 00:15:41.120]  但在這個時候
[00:15:41.120 --> 00:15:43.760]  聖靈工作引導伯拿巴去找掃羅
[00:15:43.760 --> 00:15:46.880]  第26節「找著了」這個字的意思是
[00:15:46.880 --> 00:15:49.040]  很艱難才找到
[00:15:49.040 --> 00:15:50.880]  找到保羅之後很開心
[00:15:50.880 --> 00:15:53.040]  將他帶到安提阿
[00:15:53.040 --> 00:15:56.880]  大家記得保羅是哪一個使徒
[00:15:56.880 --> 00:16:00.080]  他稱為哪些人的使徒
[00:16:00.080 --> 00:16:02.400]  「愛邦人」的使徒
[00:16:02.400 --> 00:16:03.920]  神經一早呼召他
[00:16:03.920 --> 00:16:05.920]  但他未正式地工作
[00:16:05.920 --> 00:16:07.040]  在這個時候
[00:16:07.040 --> 00:16:08.880]  伯拿巴就帶領他來到
[00:16:08.880 --> 00:16:12.480]  正式開始他「愛邦人」的侍奉
[00:16:12.480 --> 00:16:13.840]  工作產生果效
[00:16:13.840 --> 00:16:15.200]  因此一年之久
[00:16:15.200 --> 00:16:17.120]  在教會裏面和弟兄姊妹聚集
[00:16:17.120 --> 00:16:19.280]  將很多的真理教導他們
[00:16:19.280 --> 00:16:23.760]  奠納了教會的重要的屬靈根基
[00:16:23.760 --> 00:16:26.000]  因此基督徒被稱為基督徒
[00:16:26.000 --> 00:16:27.760]  從哪裏開始?
[00:16:27.760 --> 00:16:29.680]  從安提阿開始
[00:16:29.680 --> 00:16:32.400]  可能他們上上講說話都提及基督
[00:16:32.400 --> 00:16:34.960]  人們說「基督徒來了」
[00:16:34.960 --> 00:16:38.160]  又或者說他們的生活很像耶穌基督
[00:16:38.160 --> 00:16:42.800]  所以人們就稱他們為基督徒
[00:16:42.800 --> 00:16:44.160]  在他們當中
[00:16:44.160 --> 00:16:46.400]  神清楚地工作
[00:16:46.400 --> 00:16:47.920]  聖靈也用他們
[00:16:47.920 --> 00:16:51.280]  作出很多重要的宣教工作
[00:16:51.280 --> 00:16:58.080]  因此你再看第十三章
[00:16:58.080 --> 00:17:01.840]  第十三章講到他們在敬拜和禁食當中
[00:17:01.840 --> 00:17:05.520]  繼續領受聖靈的指示來工作
