
[00:00:00.000 --> 00:00:03.400]  我們今天的講題是「救走新平」
[00:03:22.040 --> 00:03:23.360]  以利亞又回答
[00:03:23.360 --> 00:03:25.920]  然後神又說不是這樣的
[00:03:25.920 --> 00:03:28.040]  然後還有一些指示
[00:03:28.040 --> 00:03:30.080]  有些交代要他做的
[00:03:30.080 --> 00:03:32.680]  就是舊約裡面的聖經裡面
[00:03:32.680 --> 00:03:35.400]  人們和神聊天是很自然的事情
[00:03:35.400 --> 00:03:37.120]  很清楚的
[00:03:37.120 --> 00:03:38.760]  你說新約是不是?
[00:03:38.760 --> 00:03:39.960]  新約一樣是的
[00:03:39.960 --> 00:03:42.200]  你看看《使徒行傳》
[00:03:42.200 --> 00:03:46.000]  在十三章裡面說到安提阿教會
[00:03:46.000 --> 00:03:47.280]  祈禱的時候
[00:03:47.680 --> 00:03:49.040]  大英姐妹祈禱的時候
[00:03:49.040 --> 00:03:50.960]  神對他們說
[00:03:50.960 --> 00:03:53.040]  聖靈就告訴他們
[00:03:53.040 --> 00:03:57.200]  就派保羅和巴拿巴出去做宣教士
[00:03:57.200 --> 00:04:00.320]  這個說法和看法
[00:04:00.320 --> 00:04:02.840]  一定不是人們自己想著想著
[00:04:02.840 --> 00:04:03.480]  想出來的
[00:04:03.480 --> 00:04:04.480]  開會想出來的
[00:04:04.480 --> 00:04:07.120]  因為保羅和巴拿巴是他們教會裡面
[00:04:07.120 --> 00:04:08.960]  最重要的主任牧師
[00:04:08.960 --> 00:04:11.200]  怎麼會派主任牧師出去做宣教士
[00:04:11.200 --> 00:04:13.000]  那麼以後我們教會怎麼辦?
[00:04:13.000 --> 00:04:14.400]  不合理的
[00:04:14.400 --> 00:04:16.040]  但是他們真的聽到
[00:04:16.040 --> 00:04:17.040]  於是就說
[00:04:17.040 --> 00:04:18.040]  保羅和巴拿巴
[00:04:18.040 --> 00:04:19.280]  我們聽神的話
[00:04:19.280 --> 00:04:20.160]  去吧
[00:04:20.160 --> 00:04:21.000]  所以
[00:04:21.000 --> 00:04:24.280]  聽神說話是一個最典型的聖經
[00:04:24.280 --> 00:04:25.600]  到處都有的
[00:04:25.600 --> 00:04:28.080]  第二個特色
[00:04:28.080 --> 00:04:30.280]  經常有的經歷就是
[00:04:30.280 --> 00:04:32.640]  他在人生當中
[00:04:32.640 --> 00:04:33.600]  那些人
[00:04:33.600 --> 00:04:37.600]  他經歷到神有動作在他的際遇上
[00:04:37.600 --> 00:04:39.760]  就是在這裡經常介入的
[00:04:39.760 --> 00:04:42.200]  他不只是自己過自己的人生的
[00:04:42.200 --> 00:04:45.640]  甚至不是一個很宗教虔誠的方式來過人生的
[00:04:45.640 --> 00:04:46.800]  在聖事事
[00:04:46.920 --> 00:04:48.080]  想都沒想過
[00:04:48.080 --> 00:04:49.560]  鏟進去他的生命裡面
[00:04:49.560 --> 00:04:51.360]  就改了他的東西
[00:04:51.360 --> 00:04:52.920]  那就是
[00:04:52.920 --> 00:04:55.640]  有扭轉有動作的
[00:04:55.640 --> 00:04:57.400]  就好像
[00:04:57.400 --> 00:04:59.640]  比例
[00:04:59.640 --> 00:05:01.960]  《士郎傳》十二章
[00:05:01.960 --> 00:05:03.120]  彼得
[00:05:03.120 --> 00:05:03.920]  彼得因為
[00:05:03.920 --> 00:05:06.080]  聖經記載彼得傳福音
[00:05:06.080 --> 00:05:07.760]  被人抓了
[00:05:07.760 --> 00:05:08.680]  去坐牢
[00:05:08.680 --> 00:05:10.880]  那些人就怕死他走
[00:05:10.880 --> 00:05:14.840]  聖經說兩個鎖鏈鎖住他兩條腳
[00:05:14.840 --> 00:05:15.720]  兩個腳
[00:05:16.040 --> 00:05:17.840]  兩條腳怕死他走
[00:05:17.840 --> 00:05:20.480]  還要將他放在兩個冰釘中間
[00:05:20.480 --> 00:05:22.080]  保證他不能走
[00:05:22.080 --> 00:05:25.120]  但是神介入他這個際遇裡面的時候
[00:05:25.120 --> 00:05:26.400]  鎖鏈斷了
[00:05:26.400 --> 00:05:29.160]  那他自己起來走的時候門開了
[00:05:29.160 --> 00:05:30.280]  走出去
[00:05:30.280 --> 00:05:32.640]  就是連彼得自己
[00:05:32.640 --> 00:05:33.360]  都說
[00:05:33.360 --> 00:05:37.600]  現在我真知道神原來這麼真這麼厲害
[00:05:37.600 --> 00:05:39.800]  就是彼得經驗到
[00:05:39.800 --> 00:05:41.760]  這個肯定不是他來的
[00:05:41.760 --> 00:05:43.800]  是一些外來的
[00:05:43.920 --> 00:05:46.440]  力量介入他的生命裡面
[00:05:46.440 --> 00:05:47.600]  改了他
[00:05:47.600 --> 00:05:49.040]  扭轉了他
[00:05:49.040 --> 00:05:53.040]  第三種我們經常看到在聖經裡面的
[00:05:53.040 --> 00:05:56.440]  經歷神的體會就是
[00:05:56.440 --> 00:05:57.880]  他經歷到一種
[00:05:57.880 --> 00:06:01.160]  從神而來的力量和智慧
[00:06:01.160 --> 00:06:02.600]  這個呢
[00:06:02.600 --> 00:06:03.400]  我們說一種
[00:06:03.400 --> 00:06:06.680]  如果我們再仔細一點去描述的時候
[00:06:06.680 --> 00:06:08.640]  那種智慧和力量
[00:06:08.640 --> 00:06:11.200]  那個人本身和周圍的人都知道
[00:06:11.200 --> 00:06:13.560]  根本不是他自己可以有的
[00:06:13.920 --> 00:06:16.640]  我們可以說是一種超然的力量和智慧
[00:06:16.640 --> 00:06:19.200]  甚至我們說是一種神蹟來的
[00:06:19.200 --> 00:06:22.520]  那種力量智慧有時候可能不是說我們一定
[00:06:22.520 --> 00:06:23.760]  就好像耶穌
[00:06:23.760 --> 00:06:25.480]  從水面走
[00:06:25.480 --> 00:06:27.680]  或者可以在水面行走
[00:06:27.680 --> 00:06:28.320]  這種的
[00:06:28.320 --> 00:06:30.200]  所謂超自然的
[00:06:30.200 --> 00:06:31.200]  的事件
[00:06:31.200 --> 00:06:31.920]  但是呢
[00:06:31.920 --> 00:06:33.720]  他真的知道這種力量
[00:06:33.720 --> 00:06:36.520]  不可能是從他自己的訓練出來的
[00:06:36.520 --> 00:06:39.000]  有時候他說一句話
[00:06:39.000 --> 00:06:39.880]  那句話
[00:06:39.880 --> 00:06:42.680]  明顯不是他自己可以說得到的
[00:06:43.480 --> 00:06:46.440]  就好像以利亞在加密山上
[00:06:46.440 --> 00:06:48.640]  你看以利亞的背景
[00:06:48.640 --> 00:06:50.520]  以他一個小鄉鎮
[00:06:50.520 --> 00:06:53.160]  這樣出來的一個小先知
[00:06:53.160 --> 00:06:54.240]  又沒有經驗
[00:06:54.240 --> 00:06:55.720]  又沒有見過大場面
[00:06:55.720 --> 00:06:58.560]  一個人對850個
[00:06:58.560 --> 00:07:00.720]  假先知和異教
[00:07:00.720 --> 00:07:02.520]  而且他們等著殺他
[00:07:02.520 --> 00:07:04.120]  一有什麼差錯
[00:07:04.120 --> 00:07:04.840]  一說錯了
[00:07:04.840 --> 00:07:06.560]  做不到就殺他
[00:07:06.560 --> 00:07:09.160]  但是你看看在山上的以利亞
[00:07:09.160 --> 00:07:10.280]  說的話
[00:07:10.280 --> 00:07:13.800]  肯定不是這個沒有不受教育背景的人
[00:07:13.800 --> 00:07:16.240]  說出來的那種勇氣
[00:07:16.240 --> 00:07:18.520]  那種大膽的挑戰
[00:07:18.520 --> 00:07:20.280]  然後他看到整件事情上
[00:07:20.280 --> 00:07:21.600]  神一直介入
[00:07:21.600 --> 00:07:23.200]  最後他勝利了
[00:07:23.200 --> 00:07:26.960]  這個就是那種力量和智慧
[00:07:26.960 --> 00:07:28.320]  他經驗到的
[00:07:28.320 --> 00:07:30.280]  不是從他自己出來的
[00:07:30.280 --> 00:07:32.280]  是另外一個源頭來的
[00:07:32.280 --> 00:07:34.440]  就是神自己介入
[00:07:34.440 --> 00:07:36.280]  給他力量和智慧
[00:07:36.280 --> 00:07:39.160]  還有一些人我們看到了
[00:07:39.440 --> 00:07:42.040]  就是他本來人生是這麼走的
[00:07:42.040 --> 00:07:44.360]  因為神的介入他改了
[00:07:44.360 --> 00:07:46.440]  他改了不是說他想著想著
[00:07:46.440 --> 00:07:48.120]  這條路也不是很值得走
[00:07:48.120 --> 00:07:50.280]  不如我試試走這條路
[00:07:50.280 --> 00:07:53.160]  有時你和我都會這樣考慮改變
[00:07:53.160 --> 00:07:56.160]  但是聖經裡面記載了很多人
[00:07:56.160 --> 00:07:57.920]  他們有神自己介入之後
[00:07:57.920 --> 00:07:58.760]  本來那個計劃
[00:07:58.760 --> 00:07:59.720]  本來是這麼走的
[00:07:59.720 --> 00:08:00.400]  左邊走的
[00:08:00.400 --> 00:08:01.120]  怎知道呢
[00:08:01.120 --> 00:08:02.240]  他就走到右邊
[00:08:02.240 --> 00:08:03.600]  最典型的就是
[00:08:03.600 --> 00:08:07.400]  保羅在馬其頓異象的經驗
[00:08:07.400 --> 00:08:10.160]  就是以保羅當時他所看見
[00:08:10.160 --> 00:08:12.360]  知道和計劃的全部就是
[00:08:12.360 --> 00:08:13.880]  在小亞細亞的地方
[00:08:13.880 --> 00:08:16.760]  做向猶太人傳教的工作
[00:08:16.760 --> 00:08:18.360]  這是天經地義的
[00:08:18.360 --> 00:08:19.120]  他是猶太人
[00:08:19.120 --> 00:08:20.040]  向猶太人
[00:08:20.040 --> 00:08:21.320]  去回到會堂裡面
[00:08:21.320 --> 00:08:23.000]  和那些人說耶穌
[00:08:23.000 --> 00:08:24.680]  這個是他應該做的
[00:08:24.680 --> 00:08:25.960]  於是他就努力在那裡做
[00:08:25.960 --> 00:08:26.720]  在小亞細亞
[00:08:26.720 --> 00:08:28.080]  就是現在土耳其的地方
[00:08:28.080 --> 00:08:29.200]  到處去這樣做
[00:08:29.200 --> 00:08:31.320]  但是聖經很奇怪的說
[00:08:31.320 --> 00:08:34.160]  神的靈是禁止的
[00:08:34.160 --> 00:08:35.800]  全封印都可以禁止的
[00:08:35.800 --> 00:08:37.080]  不讓他們說的
[00:08:37.080 --> 00:08:39.360]  這個經驗都不讓我說
[00:08:39.360 --> 00:08:40.480]  那怎麼辦呢
[00:08:40.480 --> 00:08:41.480]  直到那一晚
[00:08:41.480 --> 00:08:43.360]  他在異象裡面看到
[00:08:43.360 --> 00:08:44.560]  在歐洲人
[00:08:44.560 --> 00:08:46.280]  這個馬其頓的人
[00:08:46.280 --> 00:08:48.480]  叫他說你過來幫我
[00:08:48.480 --> 00:08:49.680]  真的厲害
[00:08:49.680 --> 00:08:52.920]  保羅本來他想著計劃的東西
[00:08:52.920 --> 00:08:54.200]  他馬上停了
[00:08:54.200 --> 00:08:55.320]  就改
[00:08:55.320 --> 00:08:56.760]  很清楚
[00:08:56.760 --> 00:09:00.320]  聖經說他們隨即第二天就坐船過去
[00:09:00.320 --> 00:09:02.080]  去希臘那邊
[00:09:02.080 --> 00:09:02.720]  是不是
[00:09:02.720 --> 00:09:05.680]  那邊他就向西邊做全封印
[00:09:05.840 --> 00:09:08.800]  我們2000年之後回頭看
[00:09:08.800 --> 00:09:09.680]  真的覺得
[00:09:09.680 --> 00:09:12.360]  就是整個歷史就改了
[00:09:12.360 --> 00:09:14.040]  基督教的歷史就是由
[00:09:14.040 --> 00:09:16.400]  向西邊歐洲那裡這樣去
[00:09:16.400 --> 00:09:17.680]  我們發覺
[00:09:17.680 --> 00:09:19.480]  人的想法
[00:09:19.480 --> 00:09:21.800]  是被神完全扭轉了
[00:09:21.800 --> 00:09:22.400]  改了
[00:09:22.400 --> 00:09:23.600]  他的決定是不同的
[00:09:23.600 --> 00:09:25.360]  甚至習慣都是
[00:09:25.360 --> 00:09:27.440]  他自己不可能改的習慣
[00:09:27.440 --> 00:09:28.600]  就被他改了
[00:09:28.600 --> 00:09:31.200]  這個是第四方面
[00:09:31.200 --> 00:09:34.120]  最後更多的是
[00:09:34.120 --> 00:09:37.480]  你看到因為有神自己的加入他的生命
[00:09:37.480 --> 00:09:39.880]  他本來的心情
[00:09:39.880 --> 00:09:41.560]  他那種心境
[00:09:41.560 --> 00:09:43.560]  本來是很憂愁的
[00:09:43.560 --> 00:09:45.760]  很難過的
[00:09:45.760 --> 00:09:47.720]  很恐懼的
[00:09:47.720 --> 00:09:49.760]  會突然間變得
[00:09:49.760 --> 00:09:51.400]  有了神自己加入之後
[00:09:51.400 --> 00:09:52.560]  變得很平安
[00:09:52.560 --> 00:09:53.880]  很有把握
[00:09:53.880 --> 00:09:57.160]  這種改變不是他自己
[00:09:57.160 --> 00:09:59.960]  熟讀哲學
[00:09:59.960 --> 00:10:01.400]  想通了
[00:10:01.400 --> 00:10:02.680]  放下
[00:10:02.680 --> 00:10:03.680]  不是的
[00:10:03.680 --> 00:10:05.600]  是一種超然的力量
[00:10:05.600 --> 00:10:06.280]  我們剛才說的
[00:10:06.280 --> 00:10:08.000]  可以說是一種神蹟
[00:10:08.000 --> 00:10:09.840]  沒理由這樣的情況下
[00:10:09.840 --> 00:10:11.160]  還可以這麼開心的
[00:10:11.160 --> 00:10:14.560]  還可以變成這樣有把握的
[00:10:14.560 --> 00:10:17.440]  好像路加夫人第一章
[00:10:17.440 --> 00:10:19.200]  瑪麗亞這樣
[00:10:19.200 --> 00:10:21.040]  瑪麗亞聽到
[00:10:21.040 --> 00:10:22.880]  神告訴她
[00:10:22.880 --> 00:10:25.040]  你要懷孕生子
[00:10:25.040 --> 00:10:26.640]  你還沒結婚
[00:10:26.640 --> 00:10:27.960]  不過你會性靈懷孕
[00:10:27.960 --> 00:10:28.920]  你會生一個
[00:10:28.920 --> 00:10:30.960]  兒子出來
[00:10:30.960 --> 00:10:33.240]  瑪麗亞第一句的反應就是
[00:10:33.240 --> 00:10:36.680]  為什麼會有這樣的事情呢?
[00:10:36.680 --> 00:10:38.720]  這句話不是一個
[00:10:38.720 --> 00:10:41.000]  生理學的問題
[00:10:41.000 --> 00:10:42.520]  這是一個很恐懼的問題
[00:10:42.520 --> 00:10:43.040]  因為
[00:10:43.040 --> 00:10:46.400]  我們都知道當時那個環境裡面
[00:10:46.400 --> 00:10:48.320]  一個還沒結婚的女孩子
[00:10:48.320 --> 00:10:50.640]  她懷孕的時候只有一個解釋
[00:10:50.640 --> 00:10:52.280]  就是她跟別人通姦
[00:10:52.280 --> 00:10:54.000]  只有一個結果
[00:10:54.000 --> 00:10:55.360]  就是被人推出去城外
[00:10:55.360 --> 00:10:57.000]  被人用鐮石打死
[00:10:57.000 --> 00:11:00.000]  這是一個死刑的宣佈
[00:11:00.640 --> 00:11:03.640]  這麼無辜無端端的淋在我身上
[00:11:03.640 --> 00:11:04.640]  怎麼會這樣呢?
[00:11:04.640 --> 00:11:08.320]  你發覺這個肯定是很擔憂
[00:11:08.320 --> 00:11:11.040]  很恐懼的一個消息
[00:11:11.040 --> 00:11:13.280]  但是你發覺接著聖經記載
[00:11:13.280 --> 00:11:17.200]  當神進入她的生命跟她說的時候
[00:11:17.200 --> 00:11:19.200]  她變了
[00:11:19.200 --> 00:11:22.480]  我們很熟悉的瑪麗亞頌
[00:11:22.480 --> 00:11:23.480]  她接著唱歌
[00:11:23.480 --> 00:11:26.040]  她說萬世都以我為有福
[00:11:26.040 --> 00:11:27.120]  有什麼福啊?
[00:11:27.120 --> 00:11:29.040]  不死也算是幸運了
[00:11:29.040 --> 00:11:31.240]  她感覺到自己很有福
[00:11:31.240 --> 00:11:32.400]  還有呢
[00:11:32.400 --> 00:11:34.720]  我以我的神、我的主為樂
[00:11:34.720 --> 00:11:36.400]  還快樂?快什麼樂啊?
[00:11:36.400 --> 00:11:38.640]  是不是?擔心死了
[00:11:38.640 --> 00:11:41.480]  但是你發覺整個心情是扭轉了
[00:11:41.480 --> 00:11:44.600]  沒理由可以有這樣的心情
[00:11:44.600 --> 00:11:45.680]  就變成這樣的心情
[00:11:45.680 --> 00:11:46.960]  因為有神的界
[00:11:46.960 --> 00:11:48.560]  這個就叫做經歷神
[00:11:48.560 --> 00:11:51.280]  神的經歷去改變她
[00:11:51.280 --> 00:11:53.200]  改變她
[00:11:53.200 --> 00:11:54.960]  完全不同了
[00:11:54.960 --> 00:11:58.200]  我相信剛才我這樣描述的時候
[00:11:58.200 --> 00:12:00.320]  描述了一幅聖經裡面的圖畫
[00:12:00.320 --> 00:12:01.400]  大大略略
[00:12:01.400 --> 00:12:03.560]  這幅是什麼圖畫呢?
[00:12:03.560 --> 00:12:05.560]  這幅圖畫就是很多
[00:12:05.560 --> 00:12:09.240]  所有這些聖經裡面的人物
[00:12:09.240 --> 00:12:11.600]  他們很活潑的
[00:12:11.600 --> 00:12:14.360]  很真實的經驗
[00:12:14.360 --> 00:12:15.600]  神在她的生命裡面
[00:12:15.600 --> 00:12:17.360]  事實上跟她說話
[00:12:17.360 --> 00:12:18.600]  事實上有動作
[00:12:18.600 --> 00:12:20.400]  因為神自己的介入
[00:12:20.400 --> 00:12:23.000]  事實上有不同的人生的改變
[00:12:23.000 --> 00:12:24.720]  連她自己都很驚訝
[00:12:24.720 --> 00:12:25.440]  對不對?
[00:12:25.440 --> 00:12:26.280]  OK
[00:12:26.280 --> 00:12:27.840]  這個就是聖經的圖畫
[00:12:28.840 --> 00:12:30.960]  那我想用聖經這幅圖畫
[00:12:30.960 --> 00:12:33.520]  來和你和我一起量度
[00:12:33.520 --> 00:12:35.120]  那你自己又如何呢?
[00:12:35.120 --> 00:12:39.040]  你的經歷神是不是這樣?
[00:12:39.040 --> 00:12:44.080]  要說我們有些信徒
[00:12:44.080 --> 00:12:46.920]  做了這麼久基督徒了
[00:12:46.920 --> 00:12:49.480]  但是神在她的生命
[00:12:49.480 --> 00:12:50.960]  她的經歷裡面
[00:12:50.960 --> 00:12:53.160]  很少出現的
[00:12:53.160 --> 00:12:55.560]  很模糊的
[00:12:56.280 --> 00:12:57.800]  很少跟她說話的
[00:12:57.800 --> 00:12:59.280]  甚至神跟我說話
[00:12:59.280 --> 00:13:00.840]  我都沒有聽過的
[00:13:00.840 --> 00:13:01.960]  是不是?
[00:13:01.960 --> 00:13:04.280]  你對不起我今天
[00:13:04.280 --> 00:13:06.800]  不是要給你一種的罪疚感
[00:13:06.800 --> 00:13:08.480]  不過我只是很坦白的告訴你
[00:13:08.480 --> 00:13:09.520]  如果你對比聖經
[00:13:09.520 --> 00:13:11.280]  剛才你講得清楚了
[00:13:11.280 --> 00:13:11.680]  是不是?
[00:13:11.680 --> 00:13:12.840]  我做了這個
[00:13:12.840 --> 00:13:14.680]  總結那幅圖畫的時候
[00:13:14.680 --> 00:13:17.440]  明顯是不正常的
[00:13:17.440 --> 00:13:21.600]  如果神是想跟人有這種
[00:13:21.600 --> 00:13:25.600]  這麼深切的、這麼活躍的溝通
[00:13:25.880 --> 00:13:28.000]  在她的生命裡面時常出現的
[00:13:28.000 --> 00:13:29.280]  時常說話
[00:13:29.280 --> 00:13:30.680]  你又時常聽到的
[00:13:30.680 --> 00:13:33.000]  而你竟然做了基督徒這麼久
[00:13:33.000 --> 00:13:34.120]  都沒有的話
[00:13:34.120 --> 00:13:36.360]  都這麼模糊的話
[00:13:36.360 --> 00:13:37.920]  對不起
[00:13:37.920 --> 00:13:39.320]  我真的很坦白告訴你
[00:13:39.320 --> 00:13:41.320]  是不正常的
[00:13:41.320 --> 00:13:46.360]  用一個不是很貼切的比喻
[00:13:46.360 --> 00:13:48.920]  如果你家裡多養了一隻貓
[00:13:48.920 --> 00:13:50.160]  你都不同了
[00:13:50.160 --> 00:13:52.520]  這樣說很壞
[00:13:52.520 --> 00:13:54.160]  你家裡多養了一隻貓
[00:13:54.160 --> 00:13:54.960]  多養了一隻狗
[00:13:54.960 --> 00:13:56.760]  你發覺你整個生活都不同了
[00:13:56.760 --> 00:13:57.440]  對不對?
[00:13:57.440 --> 00:13:59.400]  你回到家的時候
[00:13:59.400 --> 00:14:01.440]  平時在家裡就打開冰箱
[00:14:01.440 --> 00:14:02.240]  找些東西吃
[00:14:02.240 --> 00:14:03.440]  現在從今之後
[00:14:03.440 --> 00:14:04.280]  你一回到家的時候
[00:14:04.280 --> 00:14:04.640]  你問一問
[00:14:04.640 --> 00:14:05.560]  貓在哪裡?
[00:14:05.560 --> 00:14:06.160]  對不對?
[00:14:06.160 --> 00:14:09.840]  為什麼天地的主宰神跟你相處了這麼久
[00:14:09.840 --> 00:14:11.680]  你沒有什麼不同的
[00:14:11.680 --> 00:14:14.560]  怎麼可能沒有什麼不同的
[00:14:14.560 --> 00:14:17.520]  而這個聖經裡面又不是這樣的
[00:14:17.520 --> 00:14:18.200]  你明白嗎?
[00:14:18.200 --> 00:14:18.840]  對不起
[00:14:18.840 --> 00:14:21.320]  我今天可能令你有一點點壓力
[00:14:21.320 --> 00:14:22.560]  我不是想罵你
[00:14:22.560 --> 00:14:23.120]  我不想說你
[00:14:23.120 --> 00:14:24.160]  但是這是一個事實
[00:14:24.160 --> 00:14:24.880]  我還要問
[00:14:24.880 --> 00:14:26.280]  你也要問你自己的問題
[00:14:26.280 --> 00:14:27.920]  為什麼會這樣呢?
[00:14:27.920 --> 00:14:32.240]  為什麼跟聖經裡面的那種經歷這麼不同呢?
[00:14:32.240 --> 00:14:33.600]  好了
[00:14:33.600 --> 00:14:35.720]  現在我們接著進入第二部分
[00:14:35.720 --> 00:14:36.440]  就去問一下
[00:14:36.440 --> 00:14:37.240]  怎麼辦
[00:14:37.240 --> 00:14:37.880]  對不對?
[00:14:37.880 --> 00:14:41.480]  可能有些人說
[00:14:41.480 --> 00:14:42.000]  哎
[00:14:42.000 --> 00:14:43.640]  聖經就是這樣
[00:14:43.640 --> 00:14:46.440]  現在神不是這樣的了
[00:14:46.440 --> 00:14:47.480]  對不對?
