
[00:00:00.000 --> 00:00:03.480]  歡迎大家來到《神學四重奏》第二集
[00:05:37.720 --> 00:05:38.800]  又或者這樣說
[00:05:38.800 --> 00:05:42.440]  我們今天說的靈因教會裏面的大姐妹
[00:05:42.440 --> 00:05:46.840]  其實會不會都不是很喜歡這個稱呼
[00:05:46.840 --> 00:05:48.520]  這個絕對是
[00:05:48.520 --> 00:05:50.040]  靈因派這個詞
[00:05:50.040 --> 00:05:53.320]  其實一聽人們就會覺得很奇怪
[00:05:53.320 --> 00:05:55.920]  甚至覺得好像很異端的這些字
[00:05:55.920 --> 00:05:58.080]  但這個詞其實是怎樣來的呢
[00:05:58.080 --> 00:06:00.960]  西方其實他們通常會用
[00:06:00.960 --> 00:06:02.920]  Pentecostal或者Charismatic
[00:06:02.920 --> 00:06:05.080]  去說這班人
[00:06:05.080 --> 00:06:06.120]  但在西方來說
[00:06:06.120 --> 00:06:07.240]  特別是英文世界
[00:06:07.240 --> 00:06:09.640]  其實無論是Pentecostal還是Charismatic
[00:06:09.640 --> 00:06:11.760]  都不是一個比較負面的字
[00:06:11.760 --> 00:06:13.040]  但去到華人地區
[00:06:13.040 --> 00:06:15.320]  我們其實很籠統的就叫做靈因派
[00:06:15.320 --> 00:06:17.600]  但這個字其實不是直接翻譯
[00:06:17.600 --> 00:06:19.160]  Pentecostal或者Charismatic
[00:06:19.160 --> 00:06:21.880]  靈因這個字是怎樣創造出來的呢
[00:06:21.880 --> 00:06:24.480]  根據一位台灣的學者
[00:06:24.480 --> 00:06:26.600]  就是葉仙秦老師
[00:06:26.600 --> 00:06:29.200]  他就找到其實這個靈因的起源
[00:06:29.200 --> 00:06:31.120]  很可能是在山東
[00:06:31.120 --> 00:06:34.600]  是在當時20世紀
[00:06:34.600 --> 00:06:37.600]  20年代30年代的時候
[00:06:37.600 --> 00:06:39.360]  出現的一件事
[00:06:39.360 --> 00:06:40.920]  就是21世紀
[00:06:40.920 --> 00:06:43.160]  當時就是因為有些人
[00:06:43.160 --> 00:06:45.560]  比較開放的敬拜
[00:06:45.560 --> 00:06:47.280]  甚至有講方言的現象
[00:06:47.280 --> 00:06:50.760]  被一些其他所謂主流教會的人
[00:06:50.760 --> 00:06:53.040]  覺得他們是很奇怪的一類人
[00:06:53.040 --> 00:06:54.800]  所以就弄了一個名字出來
[00:06:54.800 --> 00:06:56.480]  就叫做靈因
[00:06:56.480 --> 00:06:58.480]  所以由可能30年代開始
[00:06:58.480 --> 00:07:00.320]  去到現在一直靈因這個字
[00:07:00.320 --> 00:07:01.600]  都是被污名化的一件事
[00:07:01.600 --> 00:07:03.520]  就是refer那班很奇怪的
[00:07:03.520 --> 00:07:05.240]  和我們不同的人
[00:07:05.240 --> 00:07:07.160]  所以直至用到現在
[00:07:07.160 --> 00:07:09.760]  這個名字就是會這樣存在
[00:07:09.760 --> 00:07:12.880]  其實這個名字對於他們來說
[00:07:12.880 --> 00:07:16.240]  不是那麼喜歡這樣的稱呼
[00:07:16.240 --> 00:07:20.320]  他們會覺得是有聖靈的工作
[00:07:20.320 --> 00:07:22.480]  但他們就比較抗拒
[00:07:22.480 --> 00:07:26.800]  用這個名字去稱呼他們
[00:07:26.800 --> 00:07:28.800]  以我所認知的
[00:07:28.800 --> 00:07:31.120]  五神至靈因教會的信徒
[00:07:31.120 --> 00:07:32.720]  你問他們你是甚麼派
[00:07:32.720 --> 00:07:35.840]  我想有九成以上
[00:07:35.840 --> 00:07:37.240]  甚至100%接近
[00:07:37.240 --> 00:07:38.080]  就是會告訴你
[00:07:38.080 --> 00:07:39.680]  我絕對不是靈因派
[00:07:39.680 --> 00:07:40.760]  你問他甚麼派
[00:07:40.760 --> 00:07:41.960]  他有時會說
[00:07:41.960 --> 00:07:46.880]  我們是被上帝所差派
[00:07:46.880 --> 00:07:48.160]  或者他們會說
[00:07:48.160 --> 00:07:49.760]  我們的教會是一個
[00:07:49.760 --> 00:07:53.040]  對聖靈的工作開放的教會
[00:07:53.040 --> 00:07:55.120]  他們會用這些字眼去描述自己
[00:07:55.120 --> 00:07:58.720]  不會說自己是靈因派
[00:07:58.720 --> 00:08:00.800]  你剛才說了很多
[00:08:00.800 --> 00:08:03.400]  中派的內心人
[00:08:03.400 --> 00:08:08.080]  他們怎樣看五神中或靈因
[00:08:08.080 --> 00:08:11.120]  或者說了這個字的來源是怎樣
[00:08:11.120 --> 00:08:13.040]  我們華人或西方
[00:08:13.040 --> 00:08:14.760]  Pentecostalism這個字
[00:08:14.760 --> 00:08:16.000]  可否多說一點
[00:08:16.000 --> 00:08:18.960]  這個字的定義是怎樣
[00:08:18.960 --> 00:08:22.000]  在學界裏面
[00:08:22.000 --> 00:08:24.840]  其中一個比較主流去定義
[00:08:24.840 --> 00:08:27.400]  何謂五神節運動
[00:08:27.400 --> 00:08:29.160]  或者他們叫五神中
[00:08:29.160 --> 00:08:31.600]  可以源自於Edward Anderson
[00:08:31.600 --> 00:08:34.320]  這位英國的學者
[00:08:34.320 --> 00:08:36.840]  他提出一個方法
[00:08:36.840 --> 00:08:39.200]  就是銜接性定義
[00:08:39.200 --> 00:08:43.240]  他根據一個很銜接性的標準
[00:08:43.240 --> 00:08:48.360]  認為凡是強調聖靈工作經驗
[00:08:48.360 --> 00:08:51.080]  和屬靈因次的實踐
[00:08:51.080 --> 00:08:55.720]  包括講方言、醫治、講鬼、建議像
[00:08:55.720 --> 00:08:59.400]  等等屬靈因次的教會群或運動
[00:08:59.400 --> 00:09:01.520]  就可以被定義為
[00:09:01.520 --> 00:09:05.160]  五神節運動的其中一份子
[00:09:05.160 --> 00:09:10.640]  這是普遍學界比較常用的定義方法
[00:09:10.640 --> 00:09:11.960]  會稱他們為
[00:09:11.960 --> 00:09:13.920]  例如教會的話
[00:09:13.920 --> 00:09:16.160]  就是Pentecostal Church
[00:09:16.160 --> 00:09:18.840]  如果是五神節運動
[00:09:18.840 --> 00:09:21.920]  就會稱他們為Pentecostal Movement
[00:09:21.920 --> 00:09:26.080]  亦有一個比較相同的概念
[00:09:26.080 --> 00:09:27.480]  就是會稱他們為
[00:09:27.480 --> 00:09:30.160]  五神節及靈因基督教
[00:09:30.160 --> 00:09:33.520]  例如是Joe Robbins提出的
[00:09:33.520 --> 00:09:36.840]  Pentecostal and Charismatic Christianity
[00:09:36.840 --> 00:09:38.960]  其實背後的理念
[00:09:38.960 --> 00:09:43.720]  都是來自於一個銜接性的準則去判斷
[00:09:43.720 --> 00:09:46.560]  至於如何界定
[00:09:46.560 --> 00:09:51.520]  基督教運動或基督教教會
[00:09:51.520 --> 00:09:56.320]  是否五神節運動或五神宗的其中一份子
[00:09:56.320 --> 00:09:58.800]  亦有另一個主流的聲音
[00:09:58.800 --> 00:10:00.960]  來自Michael Bergender
[00:10:00.960 --> 00:10:04.320]  即是德國的宗教研究學者
[00:10:04.320 --> 00:10:09.200]  在Bergender和Daniel提到的葉先秦學者
[00:10:09.200 --> 00:10:12.320]  他們的研究中我們可以得知
[00:10:12.320 --> 00:10:14.320]  其實我們可以用一個方法
[00:10:14.320 --> 00:10:16.880]  叫做論述性的網絡
[00:10:16.880 --> 00:10:19.960]  去判斷他們是否一份子
[00:10:19.960 --> 00:10:21.760]  而這裏我們可以看到
[00:10:21.760 --> 00:10:23.640]  其實他們的研究是
[00:10:23.640 --> 00:10:25.880]  以一個比較簡單的方法
[00:10:25.880 --> 00:10:28.440]  去判斷他們是否一份子
[00:10:28.440 --> 00:10:30.160]  而這裏我們可以看到
[00:10:30.160 --> 00:10:31.880]  其實他們的研究是
[00:10:31.880 --> 00:10:34.240]  以一個比較簡單的方法
[00:10:34.240 --> 00:10:36.680]  去判斷他們是否一份子
[00:10:36.680 --> 00:10:38.360]  而這裏我們可以看到
[00:10:38.360 --> 00:10:40.440]  其實他們的研究是
[00:10:40.440 --> 00:10:42.440]  以一個比較簡單的方法
[00:10:42.440 --> 00:10:45.040]  去判斷他們是否一份子
[00:10:45.040 --> 00:10:46.800]  而論述性網絡
[00:10:46.800 --> 00:10:49.280]  其中包括兩個準則
[00:10:49.280 --> 00:10:51.000]  一個是共時性網絡
[00:10:51.000 --> 00:10:53.080]  另一個是歷時性網絡
[00:10:53.080 --> 00:10:55.280]  共時性網絡是指
[00:10:55.280 --> 00:10:57.480]  在同一個時間點裏
[00:10:57.480 --> 00:10:59.880]  究竟那群教會群
[00:10:59.880 --> 00:11:02.080]  是否互相分享一個
[00:11:02.080 --> 00:11:05.440]  所謂五神節或五神宗的身份
[00:11:05.440 --> 00:11:07.840]  彼此在這個網絡裏面
[00:11:07.840 --> 00:11:09.120]  互相承認
[00:11:09.120 --> 00:11:11.920]  分享一些很一致
[00:11:11.920 --> 00:11:15.520]  或相近的實踐或思想
[00:11:15.520 --> 00:11:18.080]  歷時性網絡是指
[00:11:18.080 --> 00:11:20.640]  在歷史的流程裏面
[00:11:20.640 --> 00:11:22.960]  究竟他們是否有一個
[00:11:22.960 --> 00:11:24.480]  連續性在裏面
[00:11:24.480 --> 00:11:27.560]  而這個論述性網絡
[00:11:27.560 --> 00:11:29.600]  即是Panacosism
[00:11:29.600 --> 00:11:30.800]  即是Michael Burgundy
[00:11:30.800 --> 00:11:31.720]  他會理解是
[00:11:31.720 --> 00:11:33.960]  它不單止是一個概念
[00:11:33.960 --> 00:11:35.800]  或是一個運動
[00:11:35.800 --> 00:11:37.400]  又或者是一個宗派
[00:11:37.400 --> 00:11:40.280]  這是一個論述性的網絡
[00:11:40.280 --> 00:11:44.080]  而在這個論述性網絡裏面
[00:11:44.080 --> 00:11:48.920]  這兩個條件是互相扣連的
[00:11:48.920 --> 00:11:52.760]  即是說那群教會群或運動
[00:11:52.760 --> 00:11:55.320]  在歷史發展的進程裏面
[00:11:55.320 --> 00:11:57.360]  他們彼此互相扣連
[00:11:57.360 --> 00:11:58.640]  互相承認
[00:11:58.640 --> 00:12:00.960]  互相分享一些很一致
[00:12:00.960 --> 00:12:03.000]  或相近的概念
[00:12:03.000 --> 00:12:04.520]  這兩種
[00:12:04.520 --> 00:12:06.080]  即是Anna Anderson
[00:12:06.080 --> 00:12:07.880]  和Michael Burgundy
[00:12:07.880 --> 00:12:10.560]  他們提出的定義方法
[00:12:10.560 --> 00:12:13.200]  其實都是在我們俗稱為
[00:12:13.200 --> 00:12:15.480]  全球五重節研究裏面
[00:12:15.480 --> 00:12:18.120]  比較主流的一些理論
[00:12:18.120 --> 00:12:20.360]  去幫助我們如何去理解
[00:12:20.360 --> 00:12:22.120]  何謂五重節運動
[00:12:22.120 --> 00:12:24.600]  又或者是五重宗
[00:12:24.600 --> 00:12:26.800]  我想你提出這兩個學者
[00:12:26.800 --> 00:12:28.400]  不同觀點的原因是
[00:12:28.400 --> 00:12:29.880]  因為如果我們用Anna Anderson
[00:12:29.880 --> 00:12:31.720]  比較涵蓋性的定義
[00:12:31.720 --> 00:12:34.240]  就發現好像很多的教會
[00:12:34.240 --> 00:12:34.960]  很多的群體
[00:12:34.960 --> 00:12:37.080]  很多的教徒都可以包含在裏面
[00:12:37.080 --> 00:12:37.800]  因為如果你說
[00:12:37.800 --> 00:12:39.760]  只是著重聖靈的恩賜等等
[00:12:39.760 --> 00:12:42.440]  或者一些聖靈的工作
[00:12:42.440 --> 00:12:44.240]  可能很多天主教都說
[00:12:44.240 --> 00:12:45.600]  我都很著重聖靈
[00:12:45.600 --> 00:12:46.880]  其實是一個問題
[00:12:46.880 --> 00:12:48.640]  所以為何去到最後
[00:12:48.640 --> 00:12:50.920]  Michael Burgundy用共事性網絡
[00:12:50.920 --> 00:12:52.160]  或歷史性網絡
[00:12:52.160 --> 00:12:53.400]  兩個一起去看
[00:12:53.400 --> 00:12:55.080]  可能會更加好的表述
[00:12:55.080 --> 00:12:56.360]  可不可以這樣去理解
[00:12:56.360 --> 00:12:58.200]  其實可以的
[00:12:58.200 --> 00:13:01.320]  因為太廣泛的去到
[00:13:01.320 --> 00:13:03.360]  凡是強調聖靈工作
[00:13:03.360 --> 00:13:06.040]  又或者屬靈恩賜的實踐的教會
[00:13:06.040 --> 00:13:08.360]  就可以被定義為
[00:13:08.360 --> 00:13:12.000]  五項節運動的其中一份子
[00:13:12.000 --> 00:13:14.680]  其實這個可能有機會牽涉到
[00:13:14.680 --> 00:13:16.840]  就是學術界所謂的
[00:13:16.840 --> 00:13:18.840]  由上而下角度
[00:13:18.840 --> 00:13:21.200]  產生出來的話語霸權
[00:13:21.200 --> 00:13:23.080]  因為其實如果我們從
[00:13:23.080 --> 00:13:27.280]  譬如在教會群眾裏面入手
[00:13:27.280 --> 00:13:29.440]  很多時候他們都不是很了解
[00:13:29.440 --> 00:13:31.560]  自己究竟那個身份
[00:13:31.560 --> 00:13:33.600]  是否可以被界定為
[00:13:33.600 --> 00:13:38.120]  五旬節派或五旬宗的教會或信徒
[00:13:38.120 --> 00:13:40.720]  他們可能一方面不承認
[00:13:40.720 --> 00:13:41.840]  就像之前所說
[00:13:41.840 --> 00:13:44.080]  另一方面他們根本不知道
[00:13:44.080 --> 00:13:48.200]  原來自己是Pentecostal
[00:13:48.200 --> 00:13:50.480]  這只不過是一個學者
[00:13:50.480 --> 00:13:52.320]  即是外國人眼中
[00:13:52.320 --> 00:13:55.560]  如何去到設立一些條件
[00:13:55.560 --> 00:13:58.880]  然後做一個Pentecostalism
[00:13:58.880 --> 00:14:01.280]  一個很闊的暗啡拉詞
[00:14:01.280 --> 00:14:04.080]  然後包攬所有教會
[00:14:04.080 --> 00:14:05.960]  這樣其實都會產生一個
[00:14:05.960 --> 00:14:07.640]  很混亂的問題
[00:14:07.640 --> 00:14:09.840]  所以Anna Anderson
[00:14:09.840 --> 00:14:11.240]  其實她都有想過
[00:14:11.240 --> 00:14:12.920]  其實這麼闊的話
[00:14:12.920 --> 00:14:17.280]  會否有一個類型學的發展會好一點
[00:14:17.280 --> 00:14:20.040]  所以在她提出一個
[00:14:20.040 --> 00:14:22.200]  很銜接性的定義之後
[00:14:22.200 --> 00:14:24.480]  她亦都提出一個
[00:14:24.480 --> 00:14:26.880]  進行一個分類的可能性
[00:14:26.880 --> 00:14:29.720]  基本上我們可以將Pentecostalism
[00:14:29.720 --> 00:14:31.120]  分為四類
[00:14:31.120 --> 00:14:33.960]  第一類就是古典五旬宗
[00:14:33.960 --> 00:14:37.480]  泛指那些在二十世紀初興起的
[00:14:37.480 --> 00:14:40.800]  很強調方言為聖靈的洗
[00:14:40.800 --> 00:14:45.120]  或靈浸初始群聚的群體
[00:14:45.120 --> 00:14:48.280]  另外一群叫做靈恩復興教會
[00:14:48.280 --> 00:14:51.040]  泛指在二十世紀中期
[00:14:51.040 --> 00:14:54.080]  即是五旬節運動流入一些
[00:14:54.080 --> 00:14:58.480]  主流教會、天主教教會的群體
[00:14:58.480 --> 00:15:01.880]  第三類就是新五旬節教會
[00:15:01.880 --> 00:15:04.120]  或新靈恩教會
[00:15:04.120 --> 00:15:07.840]  這個比較複雜和多樣化
[00:15:07.840 --> 00:15:12.280]  第四類就是一些本地的獨立教會
[00:15:12.280 --> 00:15:16.800]  或一些聖靈教會等等
[00:15:16.800 --> 00:15:18.120]  如果聽你這樣說
[00:15:18.120 --> 00:15:21.480]  其實如果根據很涵蓋性的定義
[00:15:21.480 --> 00:15:24.960]  其實靈恩的
[00:15:24.960 --> 00:15:28.160]  我們稱他們未必喜歡靈恩
[00:15:28.160 --> 00:15:29.680]  但五旬節
[00:15:29.680 --> 00:15:30.760]  強調聖靈
[00:15:30.760 --> 00:15:32.640]  其實他們的工作可以很闊
[00:15:32.640 --> 00:15:35.400]  於是我們回說一開始
[00:15:35.400 --> 00:15:40.000]  那些驅鬼、治病、講方言
[00:15:40.000 --> 00:15:43.200]  其實只不過是這麼涵蓋性的定義
[00:15:43.200 --> 00:15:46.400]  一小撮的表現
[00:15:46.400 --> 00:15:47.400]  可否這樣說
[00:15:47.400 --> 00:15:48.200]  沒錯
[00:15:48.200 --> 00:15:51.280]  正如剛才Daniel指出
[00:15:51.280 --> 00:15:54.760]  那些聖笑、聖哭
[00:15:54.760 --> 00:15:57.560]  或聖靈激悼等等
[00:15:57.560 --> 00:15:59.400]  坊間常見
[00:15:59.400 --> 00:16:01.440]  用這些現象去描繪
[00:16:01.440 --> 00:16:05.440]  靈恩派、靈恩運動或五旬節運動
[00:16:05.440 --> 00:16:10.040]  其實可能只不過是很闊的光譜中的
[00:16:10.040 --> 00:16:12.000]  其中一些現象
[00:16:12.000 --> 00:16:13.600]  整體而言
[00:16:13.600 --> 00:16:16.400]  我們去到理解五旬節運動
[00:16:16.400 --> 00:16:19.720]  如果用英語的想法
[00:16:19.720 --> 00:16:21.800]  我們會加個S給它
[00:16:21.800 --> 00:16:24.520]  是Panacosalism
[00:16:24.520 --> 00:16:26.480]  意味著這個運動
[00:16:26.480 --> 00:16:28.920]  或這個涵攝性的概念
[00:16:28.920 --> 00:16:30.240]  是很多樣化
[00:16:30.240 --> 00:16:33.440]  包括林林總總的思想和實踐
[00:16:33.440 --> 00:16:36.880]  我想我們今節的時間也差不多了
[00:16:36.880 --> 00:16:40.040]  因為我們也說了很豐富的內容
[00:16:40.040 --> 00:16:41.520]  我想我們今一節
[00:16:41.520 --> 00:16:44.120]  其實是最想讓大家知道甚麼
[00:16:44.120 --> 00:16:46.600]  其實想讓大家知道
[00:16:46.600 --> 00:16:48.600]  五旬中或靈恩派
[00:16:48.600 --> 00:16:49.960]  我們平時所說的
[00:16:49.960 --> 00:16:53.360]  其實不是我們平時想得那麼簡單
[00:16:53.360 --> 00:16:55.320]  是很闊、很多元
[00:16:55.320 --> 00:16:56.640]  很多不同的東西
[00:16:56.640 --> 00:16:58.280]  就算我們說的定義
[00:16:58.280 --> 00:17:00.560]  剛才聽到Christian說得很複雜
[00:17:00.560 --> 00:17:01.360]  有很多東西
[00:17:01.360 --> 00:17:03.640]  其實它本身真的很複雜
[00:17:03.640 --> 00:17:04.840]  不是我們想得那麼簡單
[00:17:04.840 --> 00:17:07.120]  只有謊言、說鬼
[00:17:07.120 --> 00:17:10.080]  在教會跑、笑
[00:17:10.080 --> 00:17:14.720]  所以我們不要把那些當成整個五旬中
[00:17:14.720 --> 00:17:18.640]  或整個靈恩教會
[00:17:18.640 --> 00:17:20.440]  它們就只有這些
[00:17:20.440 --> 00:17:22.320]  其實最想讓大家知道的就是這樣
[00:17:22.320 --> 00:17:24.960]  我們今節的時間就到這裡
[00:17:24.960 --> 00:17:26.360]  我們下節再見
[00:17:26.360 --> 00:17:27.360]  再見
[00:17:27.360 --> 00:17:29.360]  (CC字幕製作:貝爾)
[00:17:29.360 --> 00:17:31.360]  (CC字幕製作:貝爾)
[00:17:31.360 --> 00:17:33.360]  MING PAO CANADA | MING PAO TORONTO

