
[00:00:00.000 --> 00:00:01.480]  好,頂姐妹平安
[00:13:22.560 --> 00:13:27.360]  這是耶穌關心最重要的地方
[00:13:27.360 --> 00:13:29.760]  而不是我是否靠一句承諾
[00:13:29.760 --> 00:13:34.160]  我是否靠一些來保證我是真誠呢?
[00:13:34.160 --> 00:13:35.480]  你保證不了
[00:13:35.480 --> 00:13:39.920]  而真正是怎麼活出一個誠實呢?
[00:13:39.920 --> 00:13:41.720]  第九誡不難理解
[00:13:41.720 --> 00:13:44.360]  不要做假見證陷害人
[00:13:44.360 --> 00:13:46.080]  一個比較消極的方向
[00:13:46.080 --> 00:13:47.960]  如果積極的方向
[00:13:47.960 --> 00:13:50.200]  嘗試轉化一下
[00:13:50.200 --> 00:13:54.240]  說是那種真誠誠實
[00:13:54.240 --> 00:13:58.480]  我就去想
[00:13:58.480 --> 00:14:01.080]  是用一個正面去表達
[00:14:01.080 --> 00:14:06.200]  就是誠實的見證主和建立別人
[00:14:06.200 --> 00:14:09.280]  消極就是不要做假見證陷害人
[00:14:09.280 --> 00:14:10.800]  這樣才對
[00:14:10.800 --> 00:14:12.720]  刺手
[00:14:12.720 --> 00:14:17.760]  我是誠實的去見證上主和建立別人
[00:14:17.760 --> 00:14:21.000]  這是我們基於信仰觀
[00:14:21.000 --> 00:14:24.800]  影響我們價值觀而有的動機和行為
[00:14:24.800 --> 00:14:32.560]  但是人為什麼這麼難去誠實
[00:14:32.560 --> 00:14:34.560]  代價價值是什麼呢?
[00:14:34.560 --> 00:14:36.560]  因為有人想到
[00:14:36.560 --> 00:14:38.040]  見死不救
[00:14:38.040 --> 00:14:39.560]  明知道就不要說了
[00:14:39.560 --> 00:14:41.560]  在你的處境
[00:14:41.560 --> 00:14:43.400]  可能再壞一點見利忘義
[00:14:43.400 --> 00:14:44.360]  為利益
[00:14:44.360 --> 00:14:45.480]  不要說了
[00:14:45.480 --> 00:14:49.640]  我們上一代都是有這樣的教導的
[00:14:49.640 --> 00:14:51.640]  我不知道
[00:14:51.640 --> 00:14:54.640]  你不要亂說
[00:14:54.640 --> 00:14:57.760]  你幫了他就連累了自己
[00:14:57.760 --> 00:14:59.680]  我自己
[00:14:59.680 --> 00:15:00.840]  未必是全部人
[00:15:00.840 --> 00:15:02.920]  會有機會
[00:15:02.920 --> 00:15:05.000]  多事不如少事
[00:15:05.000 --> 00:15:06.200]  你沒有權務
[00:15:06.200 --> 00:15:08.200]  或者你的小職員
[00:15:08.200 --> 00:15:10.200]  不要再跟別人鬥了
[00:15:10.200 --> 00:15:13.200]  徹底
[00:15:13.200 --> 00:15:16.760]  真誠好像不是很容易
[00:15:16.760 --> 00:15:20.600]  負代價可能是一些自保
[00:15:20.600 --> 00:15:23.080]  不過在十誡大家理解
[00:15:23.080 --> 00:15:26.160]  耶穌上帝定下是說
[00:15:26.160 --> 00:15:31.600]  一個正面我們跟從上帝的律法法則、律例
[00:15:31.600 --> 00:15:32.560]  反面就是說
[00:15:32.560 --> 00:15:33.840]  你不跟從
[00:15:33.840 --> 00:15:36.120]  會得罪上帝
[00:15:36.120 --> 00:15:38.120]  甚至是落在罪裡面
[00:15:38.120 --> 00:15:39.840]  在詩篇120篇
[00:15:39.840 --> 00:15:41.280]  剛剛前一星期
[00:15:41.280 --> 00:15:43.080]  跟一個小組查經
[00:15:43.080 --> 00:15:45.080]  這篇詩篇你知道
[00:15:45.080 --> 00:15:47.080]  120篇到130多篇
[00:15:47.080 --> 00:15:48.200]  是上行之詩
[00:15:48.200 --> 00:15:50.840]  上行之詩是朝聖敬拜的
[00:15:50.840 --> 00:15:52.240]  在詩篇特別地方
[00:15:52.240 --> 00:15:54.240]  他不是在說風花雪月
[00:15:54.240 --> 00:15:58.640]  而是他回顧感恩上主的困難請救和恩典
[00:15:58.640 --> 00:15:59.920]  困難請救就是說
[00:15:59.920 --> 00:16:01.520]  他流落在異鄉裡面
[00:16:01.520 --> 00:16:07.480]  面對很多詭詐和謊言的處境
[00:16:07.480 --> 00:16:10.000]  他向上主求救
[00:16:10.000 --> 00:16:12.840]  求救我脫離這些謊言和詭詐
[00:16:12.840 --> 00:16:15.840]  一方面可能是很多謊言和詭詐
[00:16:15.840 --> 00:16:16.680]  第二方面
[00:16:16.680 --> 00:16:19.680]  你在這麼謊言和詭詐的外邦
[00:16:19.680 --> 00:16:21.160]  流落異鄉的地方
[00:16:21.160 --> 00:16:21.960]  你會怎樣?
[00:16:21.960 --> 00:16:23.960]  很可能你會被同化
[00:16:23.960 --> 00:16:28.400]  或者影響你也要用謊言和詭詐來生活、面對
[00:16:28.400 --> 00:16:31.320]  上行之詩原來不是說上去敬拜
[00:16:31.320 --> 00:16:34.080]  輕鬆地像自由行一樣去玩
[00:16:34.080 --> 00:16:34.920]  我們有時候想
[00:16:34.920 --> 00:16:37.520]  敬拜是感謝主
[00:16:37.520 --> 00:16:39.200]  上行之詩120篇
[00:16:39.200 --> 00:16:41.680]  他講的是一個
[00:16:41.680 --> 00:16:43.920]  當然也是上帝的請救和恩典
[00:16:43.920 --> 00:16:45.520]  不過他只是在講
[00:16:45.520 --> 00:16:49.640]  回顧一個很困難的處境
[00:16:49.640 --> 00:16:51.680]  充滿謊言
[00:16:51.680 --> 00:16:53.880]  充滿詭詐的處境
[00:16:53.880 --> 00:16:57.920]  他夢上帝救他脫離這個困境
[00:16:57.920 --> 00:17:00.520]  撒巴薩說
[00:17:00.520 --> 00:17:03.840]  在一個不容易的社會
[00:17:03.840 --> 00:17:05.040]  在任何的挑戰
[00:17:05.040 --> 00:17:06.080]  人都是
[00:17:06.080 --> 00:17:08.400]  不知道是不是
[00:17:08.400 --> 00:17:10.320]  我們有很多潛質
[00:17:10.320 --> 00:17:12.400]  講謊言的潛質是
[00:17:12.400 --> 00:17:14.120]  我們的罪性
[00:17:14.120 --> 00:17:17.440]  你說成年人有成年人講謊言的方式
[00:17:17.440 --> 00:17:19.240]  小朋友講謊言也
[00:17:19.240 --> 00:17:20.360]  他最多是差一點
[00:17:20.360 --> 00:17:22.520]  但是不知道為什麼
[00:17:22.520 --> 00:17:24.960]  很多時候他們不用別人教
[00:17:24.960 --> 00:17:26.680]  不過可能學大人的
[00:17:26.680 --> 00:17:29.080]  不要這麼老實
[00:17:29.080 --> 00:17:31.680]  或者想多拿一點利益
[00:17:31.680 --> 00:17:33.280]  這個罪的問題的話
[00:17:33.280 --> 00:17:35.200]  我們就看見誠實
