
[00:00:00.000 --> 00:00:13.120]  歡迎大家來到神話茶館 我是陳偉光牧師
[00:03:23.840 --> 00:03:26.400]  果性原罪
[00:03:26.400 --> 00:03:31.520]  新教徒認為這個罪的傾向
[00:03:31.520 --> 00:03:36.640]  或者亞當犯罪令人有原罪的果傾向也好
[00:03:36.640 --> 00:03:40.000]  令到他的自由意志不是完整
[00:03:40.000 --> 00:03:42.800]  對於基督或者後來的人而言
[00:03:42.800 --> 00:03:46.240]  這個自由意志就是一種所謂敗壞了的自由意志
[00:03:46.240 --> 00:03:49.120]  所以他認為你仍然有選擇
[00:03:49.120 --> 00:03:53.360]  你仍然有一個做決定的能力
[00:03:53.360 --> 00:03:56.240]  你去承擔你的惡果
[00:03:56.240 --> 00:04:03.120]  但是你的選擇會傾向做一些不得天主
[00:04:03.120 --> 00:04:05.520]  上帝所合心意的
[00:04:05.520 --> 00:04:07.520]  所以人必然會同罪博德
[00:04:07.520 --> 00:04:09.520]  所以回到魯德的實行裏面
[00:04:09.520 --> 00:04:12.880]  你只能夠每天都同罪博德
[00:04:12.880 --> 00:04:14.400]  你可以在基督裏面
[00:04:14.400 --> 00:04:18.000]  用加爾文所說在基督裏面能夠做得好的
[00:04:18.000 --> 00:04:20.160]  但這不是一個經常慣性的事
[00:04:20.160 --> 00:04:21.840]  你都要不斷地做
[00:04:21.840 --> 00:04:23.840]  所以特別是Reformed 傳統就說
[00:04:23.840 --> 00:04:26.560]  這是一個敗壞了的意志
[00:04:26.560 --> 00:04:30.560]  甚至回看卡爾巴頓和伊麥布萊納的說法
[00:04:30.560 --> 00:04:32.560]  他們兩個的說法
[00:04:32.560 --> 00:04:34.560]  一個叫做formal imago Dei
[00:04:34.560 --> 00:04:36.560]  一個叫做material imago Dei
[00:04:36.560 --> 00:04:38.560]  就好像印記一樣
[00:04:38.560 --> 00:04:40.560]  印記是壞了的
[00:04:40.560 --> 00:04:41.520]  壞都壞不完
[00:04:41.520 --> 00:04:43.040]  它仍然可以印出來
[00:04:43.040 --> 00:04:45.040]  它仍然有一個能力去印出來
[00:04:45.040 --> 00:04:47.040]  但印出來的都是一些花樣
[00:04:47.040 --> 00:04:49.040]  不要這樣
[00:04:49.040 --> 00:04:51.040]  所以基督徒和新教徒就這樣看
[00:04:51.040 --> 00:04:53.040]  人有自由意志
[00:04:53.040 --> 00:04:55.040]  幫助自己做了很多事
[00:04:55.040 --> 00:04:57.040]  但某些事做得不正確
[00:04:57.040 --> 00:04:59.040]  所以不知道天主教怎樣看這個敗壞了的意志
[00:04:59.040 --> 00:05:01.040]  明白
[00:05:01.040 --> 00:05:03.040]  我們就不會這樣說
[00:05:03.040 --> 00:05:05.040]  因為意志實際上
[00:05:05.040 --> 00:05:07.040]  是一個禮物
[00:05:07.040 --> 00:05:09.040]  是天主賜給我們一個美好的禮物
[00:05:09.040 --> 00:05:11.040]  只要我們好好地運用它
[00:05:11.040 --> 00:05:13.040]  就會結出這個善的果實
[00:05:13.040 --> 00:05:15.040]  成為基督徒
[00:05:15.040 --> 00:05:17.040]  但是
[00:05:17.040 --> 00:05:19.040]  因為有果性原罪
[00:05:19.040 --> 00:05:21.040]  所以人有偏情思慾
[00:05:21.040 --> 00:05:23.040]  偏情思慾就是一種
[00:05:23.040 --> 00:05:25.040]  因為我們人正受到傷害
[00:05:25.040 --> 00:05:27.040]  受到原罪的傷害
[00:05:27.040 --> 00:05:29.040]  所以裏面
[00:05:29.040 --> 00:05:31.040]  我們有一個內在的偏情思慾
[00:05:31.040 --> 00:05:33.040]  偏情思慾
[00:05:33.040 --> 00:05:35.040]  就會讓我們要相反於天主
[00:05:35.040 --> 00:05:37.040]  做一些相反天主的事
[00:05:37.040 --> 00:05:39.040]  去追求自我的滿足
[00:05:39.040 --> 00:05:41.040]  所以其實人的鬥爭
[00:05:41.040 --> 00:05:43.040]  一方面
[00:05:43.040 --> 00:05:45.040]  我受到內在的偏情思慾影響
[00:05:45.040 --> 00:05:47.040]  驅動我做一些錯誤的事
[00:05:47.040 --> 00:05:49.040]  去犯罪
[00:05:49.040 --> 00:05:51.040]  這是偏情思慾
[00:05:51.040 --> 00:05:53.040]  但另一方面我有自由選擇
[00:05:53.040 --> 00:05:55.040]  其實我裏面有兩種力量在鬥爭
[00:05:55.040 --> 00:05:57.040]  上帝或天主給我
[00:05:57.040 --> 00:05:59.040]  一個恩寵
[00:05:59.040 --> 00:06:01.040]  我是有足夠力量
[00:06:01.040 --> 00:06:03.040]  可以戰勝我的偏情思慾
[00:06:03.040 --> 00:06:05.040]  但因為有些人不重視信仰
[00:06:05.040 --> 00:06:07.040]  他又不祈禱
[00:06:07.040 --> 00:06:09.040]  他又不重視信仰
[00:06:09.040 --> 00:06:11.040]  所以他就讓
[00:06:11.040 --> 00:06:13.040]  他的偏情思慾戰勝了自己
[00:06:13.040 --> 00:06:15.040]  基督徒也是這樣
[00:06:15.040 --> 00:06:17.040]  所以我們一生
[00:06:17.040 --> 00:06:19.040]  不斷在裏面
[00:06:19.040 --> 00:06:21.040]  我們藉著天主的恩寵
[00:06:21.040 --> 00:06:23.040]  我們運用天主的恩寵
[00:06:23.040 --> 00:06:25.040]  去不斷和我們的偏情思慾
[00:06:25.040 --> 00:06:27.040]  去戰鬥
[00:06:27.040 --> 00:06:29.040]  我們靠恩寵去戰勝偏情思慾
[00:06:29.040 --> 00:06:31.040]  所以我們成為一個真真正正的基督徒
[00:06:31.040 --> 00:06:33.040]  但很多時候
[00:06:33.040 --> 00:06:35.040]  我們不是真真正正
[00:06:35.040 --> 00:06:37.040]  全心全靈
[00:06:37.040 --> 00:06:39.040]  全意全力地愛天主
[00:06:39.040 --> 00:06:41.040]  所以有時候
[00:06:41.040 --> 00:06:43.040]  我們會向偏情思慾屈服
[00:06:43.040 --> 00:06:45.040]  這個時候我們便會犯罪
[00:06:45.040 --> 00:06:47.040]  但我們犯了罪之後
[00:06:47.040 --> 00:06:49.040]  天主不會拋棄我們
[00:06:49.040 --> 00:06:51.040]  祂仍然願意
[00:06:51.040 --> 00:06:53.040]  我們回頭改過
[00:06:53.040 --> 00:06:55.040]  福音講得很清楚
[00:06:55.040 --> 00:06:57.040]  主耶穌願意罪人回頭
[00:06:57.040 --> 00:06:59.040]  所以當我意識到我犯罪
[00:06:59.040 --> 00:07:01.040]  我要洗心革面
[00:07:01.040 --> 00:07:03.040]  真誠地悔改
[00:07:03.040 --> 00:07:05.040]  我就能夠
[00:07:05.040 --> 00:07:07.040]  真真正正
[00:07:07.040 --> 00:07:09.040]  脫離罪惡
[00:07:09.040 --> 00:07:11.040]  歸於基督
[00:07:11.040 --> 00:07:13.040]  藉著基督的恩寵
[00:07:13.040 --> 00:07:15.040]  我又一次成為一個義人
[00:07:15.040 --> 00:07:17.040]  基督一生不斷地
[00:07:17.040 --> 00:07:19.040]  和罪惡鬥爭
[00:07:19.040 --> 00:07:21.040]  這是事實
[00:07:21.040 --> 00:07:23.040]  直至我們離開這個世界那一刻
[00:07:23.040 --> 00:07:25.040]  我們都要和罪惡鬥爭
[00:07:25.040 --> 00:07:27.040]  只不過
[00:07:27.040 --> 00:07:29.040]  這個鬥爭我們不只是靠自己的力量
[00:07:29.040 --> 00:07:31.040]  我們為什麼能夠得勝
[00:07:31.040 --> 00:07:33.040]  就是靠天主的恩寵
[00:07:33.040 --> 00:07:35.040]  有天主的恩寵我是可以得勝的
[00:07:35.040 --> 00:07:37.040]  這是聖經的教導
[00:07:37.040 --> 00:07:39.040]  很清楚地講出來的
[00:07:39.040 --> 00:07:41.040]  人不是靠自己的努力得勝
[00:07:41.040 --> 00:07:43.040]  是靠天主的恩寵得勝
[00:07:43.040 --> 00:07:45.040]  所以我們能夠戰勝內在的偏執私慾
[00:07:45.040 --> 00:07:47.040]  我們會這樣看
[00:07:47.040 --> 00:07:49.040]  所以是同一個現象
[00:07:49.040 --> 00:07:51.040]  是看兩個不同的理解
[00:07:51.040 --> 00:07:53.040]  一個是敗壞了的自由現象
[00:07:53.040 --> 00:07:55.040]  一個是自由現象加上
[00:07:55.040 --> 00:07:57.040]  偏執私慾
[00:07:57.040 --> 00:07:59.040]  兩個是爭戰
[00:07:59.040 --> 00:08:01.040]  所以是同一個現象
[00:08:01.040 --> 00:08:03.040]  都是人會失敗的
[00:08:03.040 --> 00:08:05.040]  解釋方式不一樣
[00:08:05.040 --> 00:08:07.040]  比較根本的狀態
[00:08:07.040 --> 00:08:09.040]  就是一個敗壞了的自由意志
[00:08:09.040 --> 00:08:11.040]  所以人一出生
[00:08:11.040 --> 00:08:13.040]  就有自由
[00:08:13.040 --> 00:08:15.040]  有意志
[00:08:15.040 --> 00:08:17.040]  但在犯罪裏面
[00:08:17.040 --> 00:08:19.040]  就會因為意志犯罪
[00:08:19.040 --> 00:08:21.040]  我們為什麼不接受這個敗壞了自由意志的講法呢
[00:08:21.040 --> 00:08:23.040]  因為如果接受這個講法
[00:08:23.040 --> 00:08:25.040]  等於我們有藉口
[00:08:25.040 --> 00:08:27.040]  因為我自由意志敗壞所以我會犯罪
[00:08:27.040 --> 00:08:29.040]  我會傾向於不負責任
[00:08:29.040 --> 00:08:31.040]  我會傾向於不負責任
[00:08:31.040 --> 00:08:33.040]  我會傾向於不負責任
[00:08:33.040 --> 00:08:35.040]  我對於我的行為不負責任
[00:08:35.040 --> 00:08:37.040]  因為我自由意志敗壞了
[00:08:37.040 --> 00:08:39.040]  我控制不了自己
[00:08:39.040 --> 00:08:41.040]  我會犯罪
[00:08:41.040 --> 00:08:43.040]  這個講法就變成了
[00:08:43.040 --> 00:08:45.040]  我有一個犯罪的藉口
[00:08:45.040 --> 00:08:47.040]  我們不想人有這個藉口
[00:08:47.040 --> 00:08:49.040]  因為天主的恩寵會幫助我們
[00:08:49.040 --> 00:08:51.040]  能夠戰勝這個罪惡
[00:08:51.040 --> 00:08:53.040]  戰勝偏執私慾
[00:08:53.040 --> 00:08:55.040]  所以我不會給一個藉口
[00:08:55.040 --> 00:08:57.040]  這是正常的
[00:08:57.040 --> 00:08:59.040]  我們不想被這個藉口
[00:08:59.040 --> 00:09:01.040]  這個也不是事實
[00:09:01.040 --> 00:09:03.040]  明白
[00:09:03.040 --> 00:09:05.040]  我們也不是說藉口
[00:09:05.040 --> 00:09:07.040]  我們也覺得基督徒
[00:09:07.040 --> 00:09:09.040]  也要在基督裡面
[00:09:09.040 --> 00:09:11.040]  能夠有這樣的力量
[00:09:11.040 --> 00:09:13.040]  去不做某些事情
[00:09:13.040 --> 00:09:15.040]  但這個不是很恆常的狀態
[00:09:15.040 --> 00:09:17.040]  大家都是相似
[00:09:17.040 --> 00:09:19.040]  但似乎是那個default的狀態
[00:09:19.040 --> 00:09:21.040]  是什麼位置呢
[00:09:21.040 --> 00:09:23.040]  似乎是有不同的理解
[00:09:23.040 --> 00:09:25.040]  我們談一下信心
[00:09:25.040 --> 00:09:27.040]  和清義的問題
[00:09:27.040 --> 00:09:29.040]  兩者的關係
[00:09:29.040 --> 00:09:31.040]  我們之前也談過
[00:09:31.040 --> 00:09:33.040]  清義是一種法庭的判審判官
[00:09:33.040 --> 00:09:35.040]  是一個綜合的概念
[00:09:35.040 --> 00:09:37.040]  所以路德或新環島
[00:09:37.040 --> 00:09:39.040]  覺得這個義
[00:09:39.040 --> 00:09:41.040]  這個狀態
[00:09:41.040 --> 00:09:43.040]  能夠透過自己的意志
[00:09:43.040 --> 00:09:45.040]  能夠去完美
[00:09:45.040 --> 00:09:47.040]  或者去義人
[00:09:47.040 --> 00:09:49.040]  是一個不是今生的狀態
[00:09:49.040 --> 00:09:51.040]  這似乎是新教裡面
[00:09:51.040 --> 00:09:53.040]  也挺強調的
[00:09:53.040 --> 00:09:55.040]  所以就覺得這個義
[00:09:55.040 --> 00:09:57.040]  在一個綜合裡面
[00:09:57.040 --> 00:09:59.040]  在審判的時候就被歸算為義
[00:09:59.040 --> 00:10:01.040]  你不是義人
[00:10:01.040 --> 00:10:03.040]  但耶穌也在十字架上代替你去懲罰
[00:10:03.040 --> 00:10:07.040]  所以他就看你為義人
[00:10:07.040 --> 00:10:09.040]  出於上帝的恩典和憐憫
[00:10:09.040 --> 00:10:11.040]  明明你不是
[00:10:11.040 --> 00:10:13.040]  但最後也回到上帝那裡
[00:10:13.040 --> 00:10:15.040]  所以我覺得這個正正是
[00:10:15.040 --> 00:10:17.040]  不是一種義是什麼的問題
[00:10:17.040 --> 00:10:19.040]  而是一種歸算的概念
[00:10:19.040 --> 00:10:21.040]  一個真實的概念
[00:10:21.040 --> 00:10:23.040]  也明白
[00:10:23.040 --> 00:10:25.040]  之前曾輝說過
[00:10:25.040 --> 00:10:27.040]  神天父能夠
[00:10:27.040 --> 00:10:29.040]  能力
[00:10:29.040 --> 00:10:31.040]  人可以去到
[00:10:31.040 --> 00:10:33.040]  成為義人
[00:10:33.040 --> 00:10:35.040]  轉化
[00:10:35.040 --> 00:10:37.040]  我也相信有這個能力
[00:10:37.040 --> 00:10:39.040]  但似乎在一個
[00:10:39.040 --> 00:10:41.040]  似乎在上帝的創造
[00:10:41.040 --> 00:10:43.040]  和新創造裡面
[00:10:43.040 --> 00:10:45.040]  上帝在終末的時候
[00:10:45.040 --> 00:10:47.040]  才透過新創造
[00:10:47.040 --> 00:10:49.040]  才有一個最終的完美狀態
[00:10:49.040 --> 00:10:51.040]  新教徒也不是
[00:10:51.040 --> 00:10:53.040]  反對上帝有這種能力
[00:10:53.040 --> 00:10:55.040]  不過就不是現在
[00:10:55.040 --> 00:10:57.040]  所以就出現了一個在終末的時候
[00:10:57.040 --> 00:10:59.040]  在天堂
[00:10:59.040 --> 00:11:01.040]  才有一個完美的
[00:11:01.040 --> 00:11:03.040]  不犯罪狀態
[00:11:03.040 --> 00:11:05.040]  所以對於今世裡面
[00:11:05.040 --> 00:11:07.040]  悲觀
[00:11:07.040 --> 00:11:09.040]  對於人的誠意可能
[00:11:09.040 --> 00:11:11.040]  比較悲觀
[00:11:11.040 --> 00:11:13.040]  導致神上都覺得
[00:11:13.040 --> 00:11:15.040]  上帝的德救
[00:11:15.040 --> 00:11:17.040]  不是在今生裡面
[00:11:17.040 --> 00:11:19.040]  完全轉化
[00:11:19.040 --> 00:11:21.040]  這方面
[00:11:21.040 --> 00:11:23.040]  我們公教會覺得
[00:11:23.040 --> 00:11:25.040]  因為天主的恩寵
[00:11:25.040 --> 00:11:27.040]  有一個無窮的轉化力量
[00:11:27.040 --> 00:11:29.040]  我們真的可以
[00:11:29.040 --> 00:11:31.040]  藉著信心
[00:11:31.040 --> 00:11:33.040]  我們真的成為一個義人
[00:11:33.040 --> 00:11:35.040]  本質上成為一個義人
[00:11:35.040 --> 00:11:37.040]  不過留意
[00:11:37.040 --> 00:11:39.040]  縱然我們可以成為義人
[00:11:39.040 --> 00:11:41.040]  但我們可以再跌倒
[00:11:41.040 --> 00:11:43.040]  因為我們有偏情私慾
[00:11:43.040 --> 00:11:45.040]  就好像聖經所說
[00:11:45.040 --> 00:11:47.040]  人人都犯了罪
[00:11:47.040 --> 00:11:49.040]  虧負了天主的光榮
[00:11:49.040 --> 00:11:51.040]  是事實
[00:11:51.040 --> 00:11:53.040]  基督徒一生
[00:11:53.040 --> 00:11:55.040]  不斷努力和罪惡鬥爭
[00:11:55.040 --> 00:11:57.040]  但不表示他每次都贏
[00:11:57.040 --> 00:11:59.040]  他贏了十次
[00:11:59.040 --> 00:12:01.040]  他贏了兩次
[00:12:01.040 --> 00:12:03.040]  他輸了八次
[00:12:03.040 --> 00:12:05.040]  無論如何
[00:12:05.040 --> 00:12:07.040]  天主不會拋棄我們
[00:12:07.040 --> 00:12:09.040]  縱然我們真的
[00:12:09.040 --> 00:12:11.040]  被我們的偏情戰勝了
[00:12:11.040 --> 00:12:13.040]  我們犯罪和經濟決裂
[00:12:13.040 --> 00:12:15.040]  但天主不會拋棄我們
[00:12:15.040 --> 00:12:17.040]  祂會憐憫我們
[00:12:17.040 --> 00:12:19.040]  祂會幫助我們 祂會推動我們
[00:12:19.040 --> 00:12:21.040]  我們的良心會刺痛我們
[00:12:21.040 --> 00:12:23.040]  讓我們知道自己犯了罪
[00:12:23.040 --> 00:12:25.040]  我們會誠心誠意悔改
[00:12:25.040 --> 00:12:27.040]  只要我們誠心誠意悔改
[00:12:27.040 --> 00:12:29.040]  主耶穌的救恩
[00:12:29.040 --> 00:12:31.040]  就會真真正正將我們轉化為義人
[00:12:31.040 --> 00:12:33.040]  是真正的義人
[00:12:33.040 --> 00:12:35.040]  所以誠意就不只是末日
[00:12:35.040 --> 00:12:37.040]  或者是天國
[00:12:37.040 --> 00:12:39.040]  我們今生已經可以誠意
[00:12:39.040 --> 00:12:41.040]  因為這個我們不可以否定
[00:12:41.040 --> 00:12:43.040]  主耶穌的恩寵
[00:12:43.040 --> 00:12:45.040]  有這樣的力量
[00:12:45.040 --> 00:12:47.040]  我們沒有理由否定祂的恩寵有這樣的力量
[00:12:47.040 --> 00:12:49.040]  但我們知道這個誠意
[00:12:49.040 --> 00:12:51.040]  不是因為我的努力
[00:12:51.040 --> 00:12:53.040]  是因為恩寵祂給我力量
[00:12:53.040 --> 00:12:55.040]  沒有恩寵什麼都不能說
[00:12:55.040 --> 00:12:57.040]  所以我們會認為
[00:12:57.040 --> 00:12:59.040]  信德本身
[00:12:59.040 --> 00:13:01.040]  都是一個恩寵
[00:13:01.040 --> 00:13:03.040]  不是因為我的努力
[00:13:03.040 --> 00:13:05.040]  是因為天主
[00:13:05.040 --> 00:13:07.040]  祂百百賜恩寵給我
[00:13:07.040 --> 00:13:09.040]  而我也很樂意去接受
[00:13:09.040 --> 00:13:11.040]  所以我有這個力量
[00:13:11.040 --> 00:13:13.040]  可以戰勝罪惡
[00:13:13.040 --> 00:13:15.040]  我真的成為一個義人
[00:13:15.040 --> 00:13:17.040]  不過我不要沾沾自喜
[00:13:17.040 --> 00:13:19.040]  因為一個義人都可以再跌倒
[00:13:19.040 --> 00:13:21.040]  有這樣的可能性
[00:13:21.040 --> 00:13:23.040]  雖然不是一定
[00:13:23.040 --> 00:13:25.040]  我們知道人類只有一個人
[00:13:25.040 --> 00:13:27.040]  一定不會犯罪 就是主耶穌
[00:13:27.040 --> 00:13:29.040]  這個肯定是他一定不會犯罪
[00:13:29.040 --> 00:13:31.040]  其他人 甚至聖人都可以犯很多罪
[00:13:31.040 --> 00:13:33.040]  但重點是
[00:13:33.040 --> 00:13:35.040]  他有悔改的心
[00:13:35.040 --> 00:13:37.040]  所以我們藉著
[00:13:37.040 --> 00:13:39.040]  天主給我們信德
[00:13:39.040 --> 00:13:41.040]  信心的恩寵
[00:13:41.040 --> 00:13:43.040]  我們努力去修德成性
[00:13:43.040 --> 00:13:45.040]  我們就真的成為天父的兒女
[00:13:45.040 --> 00:13:47.040]  不是一個
[00:13:47.040 --> 00:13:49.040]  名稱上是真正的天父的兒女
[00:13:49.040 --> 00:13:51.040]  我們真的享受天父的兒女
[00:13:51.040 --> 00:13:53.040]  真正的自由
[00:13:53.040 --> 00:13:55.040]  即是我們有能力戰勝罪惡
[00:13:55.040 --> 00:13:57.040]  的自由
[00:13:57.040 --> 00:13:59.040]  所以這個就是我們對於
[00:13:59.040 --> 00:14:01.040]  信心和
[00:14:01.040 --> 00:14:05.040]  清義和率誠義的看法
[00:14:05.040 --> 00:14:07.040]  我覺得有點像
[00:14:07.040 --> 00:14:09.040]  其實大家都說差不多的東西
[00:14:09.040 --> 00:14:11.040]  似乎是對於
[00:14:11.040 --> 00:14:13.040]  這樣的狀態之下
[00:14:13.040 --> 00:14:15.040]  是義人還是罪人
[00:14:15.040 --> 00:14:17.040]  就像一個小朋友考試
[00:14:17.040 --> 00:14:19.040]  十次考試 有八次合格
[00:14:19.040 --> 00:14:21.040]  有兩次不合格
[00:14:21.040 --> 00:14:23.040]  或者有五次合格
[00:14:23.040 --> 00:14:25.040]  五次不合格
[00:14:25.040 --> 00:14:27.040]  是不是都叫他讀書好呢
[00:14:27.040 --> 00:14:29.040]  就是這樣
[00:14:29.040 --> 00:14:31.040]  其實都不是 你讀書
[00:14:31.040 --> 00:14:33.040]  十次都叫做合格
[00:14:33.040 --> 00:14:35.040]  才叫做好
[00:14:35.040 --> 00:14:37.040]  所以義人就應該叫做
[00:14:37.040 --> 00:14:39.040]  所謂義人
[00:14:39.040 --> 00:14:41.040]  我們不敢稱之為義人
[00:14:41.040 --> 00:14:43.040]  因為十次裡面都隔不盡幾次
[00:14:43.040 --> 00:14:45.040]  是不合格的 做得不好的 跌倒的
[00:14:45.040 --> 00:14:47.040]  所以我們都會覺得
[00:14:47.040 --> 00:14:49.040]  既然十次裏面
[00:14:49.040 --> 00:14:51.040]  你不能夠保證自己十次都考得好
[00:14:51.040 --> 00:14:53.040]  都會跌倒的話
[00:14:53.040 --> 00:14:55.040]  那我就叫自己做罪人
[00:14:55.040 --> 00:14:57.040]  大家對於同一個現象裏面
[00:14:57.040 --> 00:14:59.040]  怎樣看呢
[00:14:59.040 --> 00:15:01.040]  我覺得十次裏面都不是包合格
[00:15:01.040 --> 00:15:03.040]  都不是得分的話
[00:15:03.040 --> 00:15:05.040]  那就不敢稱為義人
[00:15:05.040 --> 00:15:07.040]  正如我上次所說
[00:15:07.040 --> 00:15:09.040]  十次裏面就算義人都好
[00:15:09.040 --> 00:15:11.040]  他都可以賭的
[00:15:11.040 --> 00:15:13.040]  十次裏面都不保證
[00:15:13.040 --> 00:15:15.040]  但都會稱為義人
[00:15:15.040 --> 00:15:17.040]  所以我們就會
[00:15:17.040 --> 00:15:19.040]  其實大家都知道
[00:15:19.040 --> 00:15:21.040]  人是不能夠一勞永逸地
[00:15:21.040 --> 00:15:23.040]  靠自己能夠做到
[00:15:23.040 --> 00:15:25.040]  都仍然會跌倒
[00:15:25.040 --> 00:15:27.040]  就算是義人
[00:15:27.040 --> 00:15:29.040]  都會跌倒
[00:15:29.040 --> 00:15:31.040]  似乎大家對於
[00:15:31.040 --> 00:15:33.040]  今世裏面的
[00:15:33.040 --> 00:15:35.040]  誠意狀態是這樣
[00:15:35.040 --> 00:15:37.040]  我們都不否定人
[00:15:37.040 --> 00:15:39.040]  是做得開好的
[00:15:39.040 --> 00:15:41.040]  有美善 基督裏面
[00:15:41.040 --> 00:15:43.040]  那種誠盛的觀念
[00:15:43.040 --> 00:15:45.040]  後來雞文
[00:15:45.040 --> 00:15:47.040]  他在新加坡說
[00:15:47.040 --> 00:15:49.040]  人的
[00:15:49.040 --> 00:15:51.040]  怎樣能夠像耶穌呢
[00:15:53.040 --> 00:15:55.040]  但都是以一個
[00:15:55.040 --> 00:15:57.040]  罪人悲觀的框框
[00:15:57.040 --> 00:15:59.040]  有意地
[00:15:59.040 --> 00:16:01.040]  神跡地能夠做得好
[00:16:01.040 --> 00:16:03.040]  但都不敢稱為義人
[00:16:03.040 --> 00:16:05.040]  是一個罪人
[00:16:05.040 --> 00:16:07.040]  所以大家都肯定了
[00:16:07.040 --> 00:16:09.040]  人是罪人 能夠做得好
[00:16:09.040 --> 00:16:11.040]  不過十次裏面
[00:16:11.040 --> 00:16:13.040]  有八次 兩次 叫什麼名字呢
[00:16:13.040 --> 00:16:15.040]  似乎大家有不同的說法
[00:16:15.040 --> 00:16:17.040]  其實我覺得重要
[00:16:17.040 --> 00:16:19.040]  重要的不是次數
[00:16:19.040 --> 00:16:21.040]  重要的是態度
[00:16:21.040 --> 00:16:23.040]  我真真正正明白到
[00:16:23.040 --> 00:16:25.040]  我之所以
[00:16:25.040 --> 00:16:27.040]  能夠成為一個真正的基督徒
