
[00:00:00.000 --> 00:00:08.000]  生活與侍奉的十四個律者,或者定律,或者規律
[00:04:42.000 --> 00:04:51.000]  因為多給水,就向水多取,多託水,就向水多要
[00:04:51.000 --> 00:04:53.000]  這是主的話
[00:04:53.000 --> 00:05:02.000]  多給水,就向水多取,多託水,就向水多要
[00:05:02.000 --> 00:05:06.000]  神把祂的恩典給人的時候
[00:05:06.000 --> 00:05:10.000]  把這個原則講得清清楚楚
[00:05:10.000 --> 00:05:16.000]  如果一個人解受恩典多,解受福份多
[00:05:16.000 --> 00:05:20.000]  神就要向他多要求
[00:05:20.000 --> 00:05:25.000]  他就要多分享,他要多給予
[00:05:25.000 --> 00:05:29.000]  解受的多,要給予的多
[00:05:29.000 --> 00:05:34.000]  一隻手解受,一隻手分享
[00:05:34.000 --> 00:05:36.000]  也是應該這樣
[00:05:36.000 --> 00:05:43.000]  一隻手從上面解受恩典,一隻手把解受的恩典與人分享
[00:05:43.000 --> 00:05:47.000]  這是基督徒的正常的姿態
[00:05:47.000 --> 00:05:50.000]  有的人只有一隻手
[00:05:50.000 --> 00:05:54.000]  舉起來了,神啊,恩典,恩典,恩典
[00:05:54.000 --> 00:05:56.000]  越多越好,越多越好
[00:05:56.000 --> 00:05:59.000]  但停在這裡了,這隻手沒有作用
[00:05:59.000 --> 00:06:03.000]  這隻手越來越小,越來越小,數小數小
[00:06:03.000 --> 00:06:08.000]  這是一個小神沒有作用的一個部分
[00:06:08.000 --> 00:06:11.000]  我們要這樣的配合
[00:06:11.000 --> 00:06:14.000]  一隻手解受,一隻手分享
[00:06:14.000 --> 00:06:18.000]  我們抓住最基本的姿態,我們不會錯
[00:06:18.000 --> 00:06:23.000]  這就是主耶穌在這裡所講的意義
[00:06:23.000 --> 00:06:29.000]  我們立刻想到神主楊伯來很講的話
[00:06:29.000 --> 00:06:34.000]  創世紀十二章第二節
[00:06:34.000 --> 00:06:37.000]  那裡說神對楊伯來
[00:06:37.000 --> 00:06:41.000]  那個時候他還叫楊伯來,沒有改名
[00:06:41.000 --> 00:06:45.000]  神說我要賜福給你
[00:06:45.000 --> 00:06:48.000]  你也要叫別人得福
[00:06:48.000 --> 00:06:51.000]  兩件事在一起講
[00:06:51.000 --> 00:06:55.000]  一二二,二二一,東不開的
[00:06:55.000 --> 00:06:57.000]  神說我要賜福給你
[00:06:57.000 --> 00:07:01.000]  你呢,要叫別人得福
[00:07:01.000 --> 00:07:03.000]  這是神的旨意計畫
[00:07:03.000 --> 00:07:07.000]  為了楊伯來也為了他的後裔
[00:07:07.000 --> 00:07:12.000]  我們今天基督徒是楊伯來孫臨的後裔
[00:07:12.000 --> 00:07:15.000]  孫臨的子孫
[00:07:15.000 --> 00:07:18.000]  講到太書三章八節
[00:07:18.000 --> 00:07:22.000]  今天以信為本的人
[00:07:22.000 --> 00:07:25.000]  就是以信心為基礎的人
[00:07:25.000 --> 00:07:29.000]  都是楊伯來的後裔子孫
[00:07:29.000 --> 00:07:32.000]  所以神對楊伯來的旨意
[00:07:32.000 --> 00:07:34.000]  也是對我們的旨意
[00:07:34.000 --> 00:07:36.000]  我們接受了恩典
[00:07:36.000 --> 00:07:41.000]  我們要分享恩典做賜福的紀念
[00:07:41.000 --> 00:07:45.000]  我們立刻也想到主的話
[00:07:45.000 --> 00:07:50.000]  約翰福音七章三十七到三十九節
[00:07:50.000 --> 00:07:53.000]  主耶穌在祝彭節最後一天
[00:07:53.000 --> 00:07:56.000]  就是第八天最大的一天
[00:07:56.000 --> 00:07:58.000]  站起來高聲說
[00:07:58.000 --> 00:08:02.000]  人若可聊可以到我這裡來喝
[00:08:02.000 --> 00:08:05.000]  信我的人就如經上所說
[00:08:05.000 --> 00:08:09.000]  從他的福中就是內在的生命裡頭
[00:08:09.000 --> 00:08:13.000]  要流出活水的江河來
[00:08:13.000 --> 00:08:15.000]  這是祂的宣告
[00:08:15.000 --> 00:08:17.000]  一個重大的宣告
[00:08:17.000 --> 00:08:18.000]  祂原來坐在那裡
[00:08:18.000 --> 00:08:20.000]  現在站起來
[00:08:20.000 --> 00:08:21.000]  原來小聲講
[00:08:21.000 --> 00:08:24.000]  現在高聲宣講
[00:08:24.000 --> 00:08:26.000]  這個雙重的宣告
[00:08:26.000 --> 00:08:29.000]  第一我們從祂的滿足
[00:08:29.000 --> 00:08:33.000]  人若可聊可以到主這裡來喝
[00:08:33.000 --> 00:08:34.000]  自己的滿足
[00:08:34.000 --> 00:08:36.000]  但是不停止在這裡
[00:08:36.000 --> 00:08:40.000]  這個人從他的內在生命裡面
[00:08:40.000 --> 00:08:43.000]  要流出活水的江河來
[00:08:43.000 --> 00:08:46.000]  流出去與別人分享
[00:08:46.000 --> 00:08:48.000]  活水流到哪裡
[00:08:48.000 --> 00:08:49.000]  哪裡流到滋潤
[00:08:49.000 --> 00:08:52.000]  是神的恩典教官
[00:08:52.000 --> 00:08:55.000]  這是主耶穌的宣告
[00:08:55.000 --> 00:08:57.000]  兩件事連在一起
[00:08:57.000 --> 00:08:58.000]  第一自己的滿足
[00:08:58.000 --> 00:09:00.000]  我們在主裡的喜樂
[00:09:00.000 --> 00:09:04.000]  平安滿足充足的部分
[00:09:04.000 --> 00:09:06.000]  但是不停止在那裡
[00:09:06.000 --> 00:09:09.000]  神要用我們把祂的恩典流出去
[00:09:09.000 --> 00:09:12.000]  和別人分享
[00:09:12.000 --> 00:09:14.000]  我好多次聽見
[00:09:14.000 --> 00:09:22.000]  從大陸來的一些留學生學者和他們的家人
[00:09:22.000 --> 00:09:26.000]  他們中間有不少的人信主
[00:09:26.000 --> 00:09:30.000]  他們的談話中表達
[00:09:30.000 --> 00:09:33.000]  他們有相當高的比例
[00:09:33.000 --> 00:09:36.000]  所以受感動的原因
[00:09:36.000 --> 00:09:41.000]  就是因為面對基督徒的實際的愛
[00:09:41.000 --> 00:09:44.000]  他們的心受感動
[00:09:44.000 --> 00:09:49.000]  他們基督教的信仰他們都聽清楚了
[00:09:49.000 --> 00:09:51.000]  他們覺得有些困難接受
[00:09:51.000 --> 00:09:55.000]  但是基督徒在基督裡的愛那麼真實
[00:09:55.000 --> 00:09:56.000]  感動他們
[00:09:56.000 --> 00:09:58.000]  他們的心開了
[00:09:58.000 --> 00:09:59.000]  心一開了
[00:09:59.000 --> 00:10:02.000]  信仰上的問題都解決了
[00:10:02.000 --> 00:10:04.000]  一個人信主以前
[00:10:04.000 --> 00:10:06.000]  面對基督教這個問題
[00:10:06.000 --> 00:10:08.000]  那個問題一大堆
[00:10:08.000 --> 00:10:12.000]  信主以後問題都沒有了
[00:10:12.000 --> 00:10:14.000]  還是一樣的沒有了
[00:10:14.000 --> 00:10:17.000]  不成問題的問題
[00:10:17.000 --> 00:10:18.000]  為什麼
[00:10:18.000 --> 00:10:21.000]  那就是所有基督徒的經驗
[00:10:21.000 --> 00:10:23.000]  一個人進到基督裡頭
[00:10:23.000 --> 00:10:25.000]  面對祂的真實
[00:10:25.000 --> 00:10:26.000]  祂的寶貴
[00:10:26.000 --> 00:10:27.000]  祂的真理
[00:10:27.000 --> 00:10:28.000]  祂的愛
[00:10:28.000 --> 00:10:30.000]  我們被融化了
[00:10:30.000 --> 00:10:34.000]  我們就發現在這個大前提裡頭
[00:10:34.000 --> 00:10:37.000]  其他的信仰的要點
[00:10:37.000 --> 00:10:40.000]  都是合理的明白了
[00:10:40.000 --> 00:10:41.000]  我們接受
[00:10:41.000 --> 00:10:48.000]  這是許多人信主的一個主要的過程
[00:10:48.000 --> 00:10:50.000]  今天早上我和一個弟兄
[00:10:50.000 --> 00:10:52.000]  早餐的時候交通
[00:10:52.000 --> 00:10:54.000]  他是竹內的弟兄
[00:10:54.000 --> 00:10:56.000]  從台灣來
[00:10:56.000 --> 00:10:59.000]  他說他在這裡有一個感受
[00:10:59.000 --> 00:11:03.000]  就是竹內的弟兄之間的愛很真實
[00:11:03.000 --> 00:11:06.000]  不是一次兩次一天兩天
[00:11:06.000 --> 00:11:10.000]  是一個繼續的情況
[00:11:10.000 --> 00:11:15.000]  這是他在美國教會的感受
[00:11:15.000 --> 00:11:22.000]  我相信許多的人信主的主要的那個插腳石
[00:11:22.000 --> 00:11:28.000]  那個起初的感動
[00:11:28.000 --> 00:11:31.000]  和信主最後的決定的因素
[00:11:31.000 --> 00:11:32.000]  是在這裡
[00:11:32.000 --> 00:11:36.000]  所以我們看見主述一點也不錯
[00:11:36.000 --> 00:11:39.000]  我們自己充足得到滿足
[00:11:39.000 --> 00:11:41.000]  然後分享
[00:11:41.000 --> 00:11:48.000]  分享這個責任在這裡
[00:11:48.000 --> 00:11:50.000]  多給水就向水多取
[00:11:50.000 --> 00:11:54.000]  多潑水就向水多要
[00:11:54.000 --> 00:11:58.000]  有一次我看見一本書
[00:11:58.000 --> 00:12:00.000]  這本書裡頭我翻的時候
[00:12:00.000 --> 00:12:02.000]  在一個書店裡頭
[00:12:02.000 --> 00:12:03.000]  我看見這本書
[00:12:03.000 --> 00:12:07.000]  我就把書架上拿下來翻一翻
[00:12:07.000 --> 00:12:10.000]  看見中間有一個人講的話
[00:12:10.000 --> 00:12:14.000]  這個人是很出名的一個學生教師
[00:12:14.000 --> 00:12:15.000]  從美國到印度
[00:12:15.000 --> 00:12:21.000]  他在印度建立了許多的模範鄉村
[00:12:21.000 --> 00:12:23.000]  基督化的鄉村
[00:12:23.000 --> 00:12:30.000]  建立了好幾個這樣的叫做Christian Communities
[00:12:30.000 --> 00:12:37.000]  要實行基督的教訓來管理引導自己的生活
[00:12:37.000 --> 00:12:40.000]  這樣的模範的村莊
[00:12:40.000 --> 00:12:42.000]  他建立了好幾處
[00:12:42.000 --> 00:12:47.000]  他名字叫Stanley Jones
[00:12:47.000 --> 00:12:50.000]  他講的這句話
[00:12:50.000 --> 00:12:53.000]  我就留有很深刻的印象
[00:12:53.000 --> 00:12:57.000]  他說有七種的死罪
[00:12:57.000 --> 00:12:59.000]  最嚴重的罪過
[00:12:59.000 --> 00:13:04.000]  第一呢就是沒有正義的戰爭
[00:13:04.000 --> 00:13:08.000]  戰爭沒有正義是死罪
[00:13:08.000 --> 00:13:13.000]  禍害千萬的人
[00:13:13.000 --> 00:13:15.000]  屠炭生靈
[00:13:15.000 --> 00:13:17.000]  極大的罪惡
[00:13:17.000 --> 00:13:21.000]  第二是沒有原則的政治
[00:13:21.000 --> 00:13:23.000]  是政客
[00:13:23.000 --> 00:13:29.000]  是玩弄政治為了自己的好處來做政治的活動
[00:13:29.000 --> 00:13:31.000]  沒有原則
[00:13:31.000 --> 00:13:33.000]  什麼對自己好就怎麼做
[00:13:33.000 --> 00:13:35.000]  這是死罪
[00:13:35.000 --> 00:13:41.000]  第三是沒有道德的商業
[00:13:41.000 --> 00:13:44.000]  只要賺錢不問道德
[00:13:44.000 --> 00:13:49.000]  第四是沒有品格的教育
[00:13:49.000 --> 00:13:52.000]  造就出來一些有學問
[00:13:52.000 --> 00:13:56.000]  但是沒有人格的學者
[00:13:56.000 --> 00:13:58.000]  一些社會的領袖
[00:13:58.000 --> 00:14:00.000]  死罪
[00:14:00.000 --> 00:14:05.000]  第五沒有這個
[00:14:05.000 --> 00:14:09.000]  沒有這個信實的婚姻
[00:14:09.000 --> 00:14:13.000]  就是Marriage without faithfulness
[00:14:13.000 --> 00:14:15.000]  丈夫妻子不忠實
[00:14:15.000 --> 00:14:17.000]  丈夫對妻子不忠實
[00:14:17.000 --> 00:14:19.000]  妻子對丈夫不忠實
[00:14:19.000 --> 00:14:20.000]  結婚了
[00:14:20.000 --> 00:14:24.000]  但是每一個人有婚外情
[00:14:24.000 --> 00:14:28.000]  自己的丈夫妻子不忠實
[00:14:28.000 --> 00:14:30.000]  Marriage without faithfulness
[00:14:30.000 --> 00:14:32.000]  是一個死罪
[00:14:32.000 --> 00:14:38.000]  第六就是權力而沒有責任
[00:14:38.000 --> 00:14:39.000]  死罪
[00:14:39.000 --> 00:14:42.000]  享受權力但沒有責任
[00:14:42.000 --> 00:14:46.000]  這就是社會裡面所謂的privileged class
[00:14:46.000 --> 00:14:49.000]  特權階級
[00:14:49.000 --> 00:14:51.000]  享受享受
[00:14:51.000 --> 00:14:54.000]  沒有顧及有許多的民眾
[00:14:54.000 --> 00:14:58.000]  他們是在貧窮線下面的
[00:14:58.000 --> 00:15:02.000]  第七敬拜而沒有奉獻
[00:15:02.000 --> 00:15:05.000]  worship without sacrifice
[00:15:05.000 --> 00:15:07.000]  是死罪
[00:15:07.000 --> 00:15:10.000]  所以第六樣
[00:15:10.000 --> 00:15:12.000]  權力沒有責任
[00:15:12.000 --> 00:15:14.000]  很嚴重的一件事
[00:15:14.000 --> 00:15:17.000]  社會上許多的問題
[00:15:17.000 --> 00:15:19.000]  許多的病態
[00:15:19.000 --> 00:15:20.000]  都是這樣產生的
[00:15:20.000 --> 00:15:25.000]  只要權力不要責任
[00:15:25.000 --> 00:15:28.000]  我們看見主耶穌來
[00:15:28.000 --> 00:15:30.000]  告訴人類
[00:15:30.000 --> 00:15:33.000]  誰領受多
[00:15:33.000 --> 00:15:36.000]  神要向他多要
[00:15:36.000 --> 00:15:38.000]  他的責任越大
[00:15:38.000 --> 00:15:40.000]  他必須負起
[00:15:40.000 --> 00:15:47.000]  他的特權而產生的相對的責任
[00:15:47.000 --> 00:15:50.000]  這是一個非常重要的
[00:15:50.000 --> 00:15:53.000]  一個影響整個歷史
[00:15:53.000 --> 00:15:55.000]  整個人類基本觀念的
[00:15:55.000 --> 00:15:58.000]  一個真理的教訓
[00:15:58.000 --> 00:16:04.000]  從主耶穌的口裡發出來
[00:16:04.000 --> 00:16:07.000]  在這裡提到
[00:16:07.000 --> 00:16:13.000]  權力與責任的正比例
[00:16:13.000 --> 00:16:16.000]  跟著我們看另外一個角度來講
[00:16:16.000 --> 00:16:18.000]  這個責任律
[00:16:18.000 --> 00:16:23.000]  那就是神給我們的託付
[00:16:23.000 --> 00:16:25.000]  我們要接受
[00:16:25.000 --> 00:16:27.000]  要負擔起來
[00:16:27.000 --> 00:16:30.000]  而且要忠心去完成
[00:16:30.000 --> 00:16:32.000]  我們蒙了神的恩典
[00:16:32.000 --> 00:16:35.000]  我們就要侍奉他
[00:16:35.000 --> 00:16:37.000]  要報答他的恩典
[00:16:37.000 --> 00:16:39.000]  要擔起他給我們的
[00:16:39.000 --> 00:16:42.000]  侍奉的責任
[00:16:42.000 --> 00:16:45.000]  忠心的侍奉
[00:16:45.000 --> 00:16:51.000]  這是在路加福音16章第10節
[00:16:51.000 --> 00:16:52.000]  主耶穌說
[00:16:52.000 --> 00:16:55.000]  在小事上忠心的
[00:16:55.000 --> 00:16:58.000]  在大事上也會忠心
[00:16:58.000 --> 00:17:00.000]  在小事上不忠心
[00:17:00.000 --> 00:17:03.000]  在大事上也不忠心
[00:17:03.000 --> 00:17:05.000]  主耶穌的意思就是說
[00:17:05.000 --> 00:17:08.000]  我們對神的侍奉
[00:17:08.000 --> 00:17:11.000]  不分大事小事
[00:17:11.000 --> 00:17:15.000]  而且小事是個考驗
[00:17:15.000 --> 00:17:17.000]  神先給我們小的責任
[00:17:17.000 --> 00:17:20.000]  如果小的責任我們不盡責
[00:17:20.000 --> 00:17:22.000]  不忠心
[00:17:22.000 --> 00:17:25.000]  神不會把大的責任給我們
[00:17:25.000 --> 00:17:28.000]  每個人的侍奉從小開始
[00:17:28.000 --> 00:17:33.000]  有的人心驕氣傲
[00:17:33.000 --> 00:17:36.000]  我這個人不做便罷
[00:17:36.000 --> 00:17:38.000]  一做一定做大事
[00:17:38.000 --> 00:17:41.000]  在社會上他可以有這個志氣
[00:17:41.000 --> 00:17:44.000]  在教會裡要不得
[00:17:44.000 --> 00:17:46.000]  就是說我如果不做主席
[00:17:46.000 --> 00:17:50.000]  我什麼都不做
[00:17:50.000 --> 00:17:54.000]  那麼這種的侍奉
[00:17:54.000 --> 00:17:57.000]  最好沒有
[00:17:57.000 --> 00:17:59.000]  不做比做還好
[00:17:59.000 --> 00:18:04.000]  因為他做的時候一定是為自己
[00:18:04.000 --> 00:18:07.000]  對象是自我不是主
[00:18:07.000 --> 00:18:09.000]  一個真的愛主的人
[00:18:09.000 --> 00:18:11.000]  認識主的偉大的人
[00:18:11.000 --> 00:18:12.000]  他的反應是什麼
[00:18:12.000 --> 00:18:15.000]  我不配
[00:18:15.000 --> 00:18:18.000]  南韓的總統
[00:18:18.000 --> 00:18:20.000]  他做教會的長老
[00:18:20.000 --> 00:18:22.000]  他做僕人
[00:18:22.000 --> 00:18:25.000]  做僕人要不是弟兄姊妹
[00:18:25.000 --> 00:18:28.000]  長老不是地位
[00:18:28.000 --> 00:18:31.000]  長老是侍奉的崗位
[00:18:31.000 --> 00:18:36.000]  地位崗位不同
[00:18:36.000 --> 00:18:38.000]  很受我感動的就是
[00:18:38.000 --> 00:18:41.000]  美國過去的一個總統
[00:18:41.000 --> 00:18:44.000]  他是哲學的老師
[00:18:44.000 --> 00:18:47.000]  哲學的老師
[00:18:47.000 --> 00:18:50.000]  一個做總統的人還要教哲學嗎
[00:18:50.000 --> 00:18:56.000]  他要向所有的傳道人訓話才對
[00:18:56.000 --> 00:18:58.000]  不是這樣的心態
[00:18:58.000 --> 00:19:02.000]  哲學是哲學的老師
[00:19:02.000 --> 00:19:03.000]  謙卑
[00:19:03.000 --> 00:19:07.000]  我們要有這樣的一個心態
[00:19:07.000 --> 00:19:09.000]  在小事上忠心
[00:19:09.000 --> 00:19:12.000]  在大事上主就託付他
[00:19:12.000 --> 00:19:15.000]  因為主說小事不忠心
[00:19:15.000 --> 00:19:16.000]  大事也不忠心
[00:19:16.000 --> 00:19:22.000]  在小事上看見一個人的大體的心態精神
[00:19:22.000 --> 00:19:26.000]  看得清清楚楚
[00:19:26.000 --> 00:19:27.000]  第三
[00:19:27.000 --> 00:19:31.000]  我們在單其侍奉的責任的時候
[00:19:31.000 --> 00:19:33.000]  還需要見識
[00:19:33.000 --> 00:19:36.000]  馬太福音24章45節
[00:19:36.000 --> 00:19:44.000]  主說誰是那有忠心有見識的僕人呢
[00:19:44.000 --> 00:19:47.000]  僕人有忠心
[00:19:47.000 --> 00:19:48.000]  這是很基本
[00:19:48.000 --> 00:19:51.000]  但是單單忠心還不夠
[00:19:51.000 --> 00:19:53.000]  還要加上見識
[00:19:53.000 --> 00:19:55.000]  見識是什麼
[00:19:55.000 --> 00:19:58.000]  就是曉得怎麼去忠心
[00:19:58.000 --> 00:20:01.000]  這個是與智慧有關的
[00:20:01.000 --> 00:20:05.000]  我們要按照神的旨意去侍奉
[00:20:05.000 --> 00:20:11.000]  不是按照自己的喜好看法想法觀念去侍奉
[00:20:11.000 --> 00:20:14.000]  所以在詩篇裡頭
[00:20:14.000 --> 00:20:19.000]  一百三十一百二十三篇
[00:20:19.000 --> 00:20:23.000]  很重要的一個指示
[00:20:23.000 --> 00:20:26.000]  對我們侍奉上有份的人
[00:20:26.000 --> 00:20:29.000]  很重要的一個提醒
[00:20:29.000 --> 00:20:35.000]  詩篇一百二十三篇第二節
[00:20:35.000 --> 00:20:38.000]  看吶僕人的眼睛
[00:20:38.000 --> 00:20:41.000]  怎樣望族人的手
[00:20:41.000 --> 00:20:44.000]  使你的眼睛怎樣望祖母的手
[00:20:44.000 --> 00:20:47.000]  我們的眼睛也照樣望
[00:20:47.000 --> 00:20:54.000]  因為我們神的手知道祂憐憫我們
[00:20:54.000 --> 00:20:56.000]  這裡有一幅圖畫
[00:20:56.000 --> 00:21:00.000]  一個僕人他的眼睛注定在族人的手上
[00:21:00.000 --> 00:21:01.000]  為什麼
[00:21:01.000 --> 00:21:06.000]  手代表法號使令指揮
[00:21:06.000 --> 00:21:10.000]  他的眼睛注定在族人指揮的手上
[00:21:10.000 --> 00:21:12.000]  意思就是說
[00:21:12.000 --> 00:21:15.000]  族人的手怎麼指揮他就怎麼去做
[00:21:15.000 --> 00:21:18.000]  他的眼睛望住表示預備好了
[00:21:18.000 --> 00:21:21.000]  預備好了
[00:21:21.000 --> 00:21:25.000]  指揮的手一動就按照那個指揮去做
[00:21:25.000 --> 00:21:27.000]  不是按照自己的意思去做
[00:21:27.000 --> 00:21:30.000]  如果一個僕人很努力做做做做
[00:21:30.000 --> 00:21:33.000]  但是都不知道族人的意思
[00:21:33.000 --> 00:21:36.000]  你來看我叫你做你都沒有做
[00:21:36.000 --> 00:21:39.000]  你自己所做的
[00:21:39.000 --> 00:21:41.000]  不能夠滿足族人的心
[00:21:41.000 --> 00:21:43.000]  所以我們侍奉
[00:21:43.000 --> 00:21:49.000]  不能夠用我們自己的觀念標準想法做法來侍奉
[00:21:49.000 --> 00:21:52.000]  必須按照神的心意來侍奉
[00:21:52.000 --> 00:21:55.000]  所以我們必須熟悉神的話
[00:21:55.000 --> 00:21:56.000]  祂要我們怎麼做
[00:21:56.000 --> 00:21:57.000]  我們怎麼做
[00:21:57.000 --> 00:22:03.000]  就是有見識我們就做得好
[00:22:03.000 --> 00:22:09.000]  那麼第一個責任律也包括恩賜律在裡頭
[00:22:09.000 --> 00:22:13.000]  我們的恩賜是神給我們
[00:22:13.000 --> 00:22:14.000]  要我們怎麼用呢
[00:22:14.000 --> 00:22:17.000]  這個恩賜的律則是什麼呢
[00:22:17.000 --> 00:22:20.000]  我們來分析一下來看
[00:22:20.000 --> 00:22:24.000]  首先我們注意到恩賜的雙重的目的
[00:22:24.000 --> 00:22:29.000]  神把恩賜給我們有兩個目的在裡頭
[00:22:29.000 --> 00:22:31.000]  我們要清清楚楚
[00:22:31.000 --> 00:22:33.000]  第一個目的我們看
[00:22:33.000 --> 00:22:38.000]  依附所書四章十一節十二節
[00:22:38.000 --> 00:22:42.000]  依附所書第四章十一十二
[00:22:42.000 --> 00:22:48.000]  他所賜的有使徒有先知有傳福音的
[00:22:48.000 --> 00:22:50.000]  有牧師和教師
[00:22:50.000 --> 00:22:54.000]  為要為要這個目的
[00:22:54.000 --> 00:23:01.000]  成全聖徒各盡其職建立基督的身體
[00:23:01.000 --> 00:23:05.000]  所有的恩賜目的要把基督的身體
[00:23:05.000 --> 00:23:11.000]  就是教會這個群體建立起來
[00:23:11.000 --> 00:23:13.000]  第二個目的
[00:23:13.000 --> 00:23:17.000]  格林多前書十二章七節
[00:23:17.000 --> 00:23:21.000]  林前十二章第七節
[00:23:21.000 --> 00:23:25.000]  聖靈顯在個人身上
[00:23:25.000 --> 00:23:28.000]  是要叫人的一處
[00:23:28.000 --> 00:23:31.000]  這裡說聖靈顯在人身上
[00:23:31.000 --> 00:23:36.000]  就是藉著恩賜顯明在個人身上
[00:23:36.000 --> 00:23:38.000]  目的何在呢
[00:23:38.000 --> 00:23:41.000]  聖靈給人恩賜為了什麼
[00:23:41.000 --> 00:23:45.000]  是要叫人的一處
[00:23:45.000 --> 00:23:47.000]  不是叫自己的一處
[00:23:47.000 --> 00:23:52.000]  叫別人的一處
[00:23:52.000 --> 00:23:53.000]  這是很重要的
[00:23:53.000 --> 00:23:55.000]  有人有了恩賜
[00:23:55.000 --> 00:23:56.000]  會為自己用
[00:23:56.000 --> 00:23:58.000]  為自己的地位
[00:23:58.000 --> 00:23:59.000]  為自己的榮耀
[00:23:59.000 --> 00:24:00.000]  為人的稱讚
[00:24:00.000 --> 00:24:02.000]  為自己的成功
[00:24:02.000 --> 00:24:06.000]  為自己的利益來著想
[00:24:06.000 --> 00:24:08.000]  這是為了自己
[00:24:08.000 --> 00:24:11.000]  自私自利的用恩賜
[00:24:11.000 --> 00:24:14.000]  而聖靈給我們恩賜的目的
[00:24:14.000 --> 00:24:19.000]  與剛剛相反是要叫別人的一處
[00:24:19.000 --> 00:24:23.000]  這個基本的目的原則一定要抓住
[00:24:23.000 --> 00:24:25.000]  抓緊
[00:24:25.000 --> 00:24:27.000]  所以我們有了恩賜
[00:24:27.000 --> 00:24:29.000]  預刻就要注意
[00:24:29.000 --> 00:24:30.000]  這個恩賜怎麼用
[00:24:30.000 --> 00:24:31.000]  為什麼用
[00:24:31.000 --> 00:24:32.000]  目的何在
[00:24:32.000 --> 00:24:35.000]  第一為了建立基督的教會
[00:24:35.000 --> 00:24:36.000]  基督的身體
[00:24:36.000 --> 00:24:38.000]  第二為了叫別人
