
[00:00:00.000 --> 00:00:03.000]  這世界要變成怎樣
[00:15:45.200 --> 00:15:48.080]  美國有些地方已經開始
[00:15:48.080 --> 00:15:50.080]  有些注射毒品不夠厲害
[00:15:50.080 --> 00:15:51.000]  就注射它
[00:15:51.000 --> 00:15:52.360]  很乾淨很漂亮
[00:15:52.360 --> 00:15:54.080]  有護士幫你注射的
[00:15:54.080 --> 00:15:55.040]  很安全的
[00:15:55.040 --> 00:15:56.640]  很舒服的進去
[00:15:56.640 --> 00:15:58.200]  注射完之後還可以休息一下
[00:15:58.200 --> 00:16:00.200]  喝一杯東西才走的
[00:16:00.200 --> 00:16:02.200]  毒品來的
[00:16:02.200 --> 00:16:03.720]  這樣都行
[00:16:03.720 --> 00:16:05.480]  這個世界的良性的關係
[00:16:05.480 --> 00:16:06.720]  這樣都行
[00:16:06.720 --> 00:16:08.320]  填表填到說
[00:16:08.320 --> 00:16:09.920]  第三種就是你自己填
[00:16:09.920 --> 00:16:12.320]  你覺得你是男人還是女人
[00:16:12.320 --> 00:16:14.200]  Your choice
[00:16:14.200 --> 00:16:16.080]  有些廁所
[00:16:16.080 --> 00:16:17.160]  可能香港都還沒來
[00:16:17.160 --> 00:16:18.920]  下午就來了
[00:16:18.920 --> 00:16:20.440]  進去男廁女廁
[00:16:20.440 --> 00:16:21.200]  沒有所謂的
[00:16:21.200 --> 00:16:23.040]  你覺得你是男人你就進去
[00:16:23.040 --> 00:16:24.560]  是吧
[00:16:24.560 --> 00:16:27.560]  今天今天明天可能去那邊也行
