
[00:00:00.000 --> 00:00:02.560]  謝謝周地生的介紹
[00:04:04.420 --> 00:04:07.260]  所以你們該彼此勸諱
[00:04:07.260 --> 00:04:08.620]  互相建立
[00:04:08.620 --> 00:04:10.740]  正如你們庶長所行的
[00:04:10.740 --> 00:04:15.100]  就是說在談完宗末的場景之後
[00:04:15.100 --> 00:04:19.060]  保羅的結論是什麼
[00:04:19.060 --> 00:04:21.860]  我們當下要彼此勸諱
[00:04:21.860 --> 00:04:23.860]  還要互相建立
[00:04:23.860 --> 00:04:25.740]  如你們庶長所行的
[00:04:25.740 --> 00:04:29.860]  所以保羅談論宗末以及主再來
[00:04:29.860 --> 00:04:32.140]  更重要的是他的落腳點
[00:04:32.140 --> 00:04:33.500]  都是在什麼
[00:04:33.500 --> 00:04:35.540]  勸勉弟兄姊妹們
[00:04:35.540 --> 00:04:39.340]  你們當下當如何生活
[00:04:39.340 --> 00:04:40.300]  換句話說
[00:04:40.300 --> 00:04:42.220]  當我們說末世 宗末
[00:04:42.220 --> 00:04:45.900]  其實不應該是離我們很遙遠的事情
[00:04:45.900 --> 00:04:49.740]  實際上信徒當下的生活如何
[00:04:49.740 --> 00:04:52.140]  是跟我們如何思想
[00:04:52.140 --> 00:04:54.700]  將來宗末是息息相關的
[00:04:54.700 --> 00:04:58.460]  我們如何看待主再來
[00:04:58.460 --> 00:05:02.580]  反過來會影響我們當下的生活
[00:05:02.580 --> 00:05:05.980]  這是什麼意思呢
[00:05:05.980 --> 00:05:08.220]  在我們當下充滿壓力
[00:05:08.220 --> 00:05:10.020]  困境的環境中
[00:05:10.020 --> 00:05:12.540]  我們會面臨各式各樣的難處
[00:05:12.540 --> 00:05:14.580]  我不知道大家當下可能聽過什麼
[00:05:14.580 --> 00:05:16.300]  或者自己經歷著什麼
[00:05:16.300 --> 00:05:19.660]  譬如家人突然的病重 住院
[00:05:19.660 --> 00:05:21.940]  親人朋友突然的離世
[00:05:21.940 --> 00:05:24.980]  帶來的種種的傷痛難過
[00:05:24.980 --> 00:05:26.740]  世事變幻無常
[00:05:26.740 --> 00:05:29.060]  我們其實不知道什麼時候
[00:05:29.060 --> 00:05:31.780]  可能疾病就突然臨到我們
[00:05:31.780 --> 00:05:33.780]  或者我們家人的身上
[00:05:33.780 --> 00:05:36.500]  那我們如何帶著
[00:05:36.500 --> 00:05:40.580]  宗末的盼望去過好當下的生活呢
[00:05:40.580 --> 00:05:43.380]  這就是我想透著這段經文
[00:05:43.380 --> 00:05:46.780]  跟弟兄姊妹一同去思想的
[00:05:46.780 --> 00:05:48.860]  今天的這個分享
[00:05:48.860 --> 00:05:54.300]  好 我們下面一起來做一個禱告
[00:05:54.300 --> 00:05:55.260]  向著主
[00:05:55.260 --> 00:05:58.460]  當我們來到這裡一同聚集的時候
[00:05:58.460 --> 00:06:00.580]  求你的靈在我們當中
[00:06:00.580 --> 00:06:02.500]  一起來鄰居我們
[00:06:02.500 --> 00:06:03.860]  那我們在這個時候
[00:06:03.860 --> 00:06:06.420]  我們單單的要遇見你
[00:06:06.420 --> 00:06:08.380]  被你的話語所抓住
[00:06:08.380 --> 00:06:10.180]  求你開啟我們裡面的眼睛
[00:06:10.180 --> 00:06:11.660]  讓我們得以遇見你
[00:06:11.660 --> 00:06:13.660]  我們切切地交託給你
[00:06:13.660 --> 00:06:15.780]  將我們下面的時間全然地仰望
[00:06:15.780 --> 00:06:18.500]  將我們每位弟兄姊妹都擺在你的面前
[00:06:18.500 --> 00:06:20.140]  謝謝你這樣的禱告
[00:06:20.140 --> 00:06:22.420]  奉我主耶穌基督聖名祈求
[00:06:22.420 --> 00:06:24.020]  Amen
[00:06:24.020 --> 00:06:28.780]  好 那我們具體地來看經文
[00:06:28.780 --> 00:06:31.180]  4章13到18節
[00:06:31.180 --> 00:06:34.060]  在基督裡與逝者相連
[00:06:34.060 --> 00:06:38.140]  剛才大家讀過了
[00:06:38.140 --> 00:06:39.820]  或者我給大家讀一遍吧
[00:06:39.820 --> 00:06:41.500]  4章13到18節
[00:06:41.500 --> 00:06:43.220]  論到遂了的人
[00:06:43.220 --> 00:06:45.220]  我們不願意弟兄們不知道
[00:06:45.220 --> 00:06:46.740]  恐怕你們憂傷
[00:06:46.740 --> 00:06:49.260]  像那些沒有指望的人一樣
[00:06:49.260 --> 00:06:51.940]  我們若信耶穌死而復活了
[00:06:51.940 --> 00:06:54.020]  那已經在耶穌裡遂了的人
[00:06:54.020 --> 00:06:57.220]  神也必將他們與耶穌一同帶來
[00:06:57.220 --> 00:06:58.900]  我們現在造主的話
[00:06:58.900 --> 00:07:00.180]  告訴你們一件事
[00:07:00.180 --> 00:07:01.380]  我們這活著
[00:07:01.380 --> 00:07:03.580]  還存留到主降臨的人
[00:07:03.580 --> 00:07:06.900]  斷不忍在那已經遂了的人之先
[00:07:06.900 --> 00:07:10.340]  因為主必親自從天降臨
[00:07:10.340 --> 00:07:12.940]  有呼叫的聲音和天使掌的聲音
[00:07:12.940 --> 00:07:14.740]  又有神的號吹響
[00:07:14.740 --> 00:07:18.380]  那在基督裡死了的人必先復活
[00:07:18.380 --> 00:07:20.220]  以後我們這活著
[00:07:20.220 --> 00:07:24.020]  還存留的人必和他們一同被提到雲裡
[00:07:24.020 --> 00:07:26.020]  在空中與主相遇
[00:07:26.020 --> 00:07:28.980]  這樣我們就要和主永遠同在
[00:07:28.980 --> 00:07:33.420]  所以你們當用這些話彼此勸慰
[00:07:33.420 --> 00:07:34.940]  這部分的經文
[00:07:34.940 --> 00:07:37.700]  根據原色分可以基本上分成兩類
[00:07:37.700 --> 00:07:40.780]  就是13到18節是保羅
[00:07:40.780 --> 00:07:43.700]  對當時信徒群體的一個勸勉
[00:07:43.700 --> 00:07:48.220]  那14到17節是關於宗末描寫的部分
[00:07:48.220 --> 00:07:49.220]  對不對
[00:07:49.220 --> 00:07:51.220]  好 那我們先看13節
[00:07:51.220 --> 00:07:53.460]  他說 論到遂了的人
[00:07:53.460 --> 00:07:54.980]  我們不願意
[00:07:54.980 --> 00:07:56.300]  弟兄們不知道
[00:07:56.300 --> 00:07:57.820]  恐怕你們憂傷
[00:07:57.820 --> 00:08:00.420]  像那些沒有指望的人一樣
[00:08:00.420 --> 00:08:03.660]  我不知道當我們面對親人的病痛
[00:08:03.660 --> 00:08:06.940]  或者甚至親人朋友的離世的時候
[00:08:06.940 --> 00:08:08.940]  我們會如何
[00:08:08.940 --> 00:08:13.060]  保羅在13節這裡勸勉弟兄姊妹說
[00:08:13.060 --> 00:08:16.740]  不要憂傷像那些沒有指望的人一樣
[00:08:16.740 --> 00:08:19.940]  保羅這裡指出我們要活出與那些沒有指望的人
[00:08:19.940 --> 00:08:21.140]  不一樣的狀態
[00:08:21.140 --> 00:08:22.020]  13、13節
[00:08:22.020 --> 00:08:24.100]  那這裡沒有指望的人
[00:08:24.100 --> 00:08:25.820]  很明顯指的是那
[00:08:25.820 --> 00:08:27.980]  是什麼 指的是
[00:08:27.980 --> 00:08:28.860]  不幸的 對吧
[00:08:28.860 --> 00:08:30.500]  不幸的外邦人
[00:08:30.500 --> 00:08:31.780]  那因為我們就祖母
[00:08:31.780 --> 00:08:33.380]  我們是充滿盼望的群體
[00:08:33.380 --> 00:08:34.220]  對不對
[00:08:34.220 --> 00:08:35.300]  那些沒有耶穌基督
[00:08:35.300 --> 00:08:37.860]  沒有永生的人才是沒有指望的人
[00:08:37.860 --> 00:08:42.180]  但我們信徒作為有盼望的人
[00:08:42.180 --> 00:08:46.540]  當我們面對親人朋友的離世
[00:08:46.540 --> 00:08:49.660]  我們會憂傷難過嗎
[00:08:49.660 --> 00:08:51.380]  會
[00:08:51.380 --> 00:08:52.380]  其實我不知道
[00:08:52.380 --> 00:08:55.900]  前一段時間就經常聽到身邊的朋友在經歷
[00:08:55.900 --> 00:09:00.420]  時不時會聽到親人朋友的離世
[00:09:00.420 --> 00:09:04.860]  當你在那當中的時候
[00:09:04.860 --> 00:09:07.020]  心裡憂傷難過
[00:09:07.020 --> 00:09:09.820]  這個是很自然的
[00:09:09.820 --> 00:09:11.700]  當這件事發生的時候
[00:09:11.700 --> 00:09:13.140]  所以我們可以不難過呢
[00:09:13.140 --> 00:09:15.500]  你想想家裡如果有人
[00:09:15.500 --> 00:09:17.820]  突然離開了
[00:09:17.820 --> 00:09:21.900]  那種難過你是很難不難過的
[00:09:21.900 --> 00:09:23.020]  就是說
[00:09:23.020 --> 00:09:26.660]  我想這種時候憂傷是人之常情
[00:09:26.660 --> 00:09:27.740]  不憂傷呢
[00:09:27.740 --> 00:09:29.660]  反而讓人覺得不盡人情
[00:09:29.660 --> 00:09:31.780]  是不是
[00:09:31.780 --> 00:09:34.340]  但是這裡保羅為何要
[00:09:34.340 --> 00:09:36.700]  勸勉當時的天城信徒
[00:09:36.700 --> 00:09:38.460]  不要為那些已經過世的人憂傷
[00:09:38.460 --> 00:09:42.460]  保羅在這裡做什麼
[00:09:42.460 --> 00:09:44.060]  那其實
[00:09:44.060 --> 00:09:46.380]  需要留意的是
[00:09:46.380 --> 00:09:48.540]  這裡的重點
[00:09:48.540 --> 00:09:49.540]  不是
[00:09:49.540 --> 00:09:51.700]  我其實都看不到PPT
[00:09:51.700 --> 00:09:54.060]  我的眼神有點
[00:09:54.060 --> 00:09:55.060]  沒有關係
[00:09:55.060 --> 00:09:57.380]  我大概能猜到
[00:09:57.380 --> 00:09:58.860]  因為是我眼睛不好
[00:09:58.860 --> 00:10:00.340]  跟你們沒關係
[00:10:00.340 --> 00:10:03.460]  這視力太差
[00:10:03.460 --> 00:10:05.300]  iPhone大
[00:10:05.300 --> 00:10:06.580]  謝謝IT的弟兄
[00:10:06.580 --> 00:10:07.500]  真的是很好
[00:10:07.500 --> 00:10:09.180]  謝謝你們
[00:10:09.180 --> 00:10:10.740]  可以
[00:10:10.740 --> 00:10:12.740]  所以這裡的重點呢
[00:10:12.740 --> 00:10:14.900]  不在於憂傷
[00:10:14.900 --> 00:10:17.100]  重點是什麼呢
[00:10:17.100 --> 00:10:19.980]  像那些沒有指望的人一樣
[00:10:19.980 --> 00:10:21.660]  也就是說沒有盼望的人
[00:10:21.660 --> 00:10:24.460]  那樣的憂傷是保羅所要勸勉的
[00:10:24.460 --> 00:10:25.700]  什麼意思呢
[00:10:25.700 --> 00:10:26.820]  就是當時
[00:10:26.820 --> 00:10:29.140]  當時因為大家可能要了解一點點
[00:10:29.140 --> 00:10:31.060]  天上羅尼加前書的寫作背景
[00:10:31.060 --> 00:10:32.180]  就是當時
[00:10:32.180 --> 00:10:34.020]  就是零星的會面臨一些逼迫
[00:10:34.020 --> 00:10:35.140]  當時的弟兄姊妹
[00:10:35.140 --> 00:10:36.740]  有一些有人就是說
[00:10:36.740 --> 00:10:38.500]  初期教會有一些人殉道
[00:10:38.500 --> 00:10:39.700]  為主而死
[00:10:39.700 --> 00:10:41.660]  所以當有些學者就指出來
[00:10:41.660 --> 00:10:43.220]  當時的天城信徒
[00:10:43.220 --> 00:10:44.740]  他誤以為
[00:10:44.740 --> 00:10:46.740]  只有活著被提的人
[00:10:46.740 --> 00:10:47.780]  才能與主相遇
[00:10:47.780 --> 00:10:48.700]  就是你提早死了
[00:10:48.700 --> 00:10:50.020]  他就沒有這種
[00:10:50.020 --> 00:10:52.380]  跟主相遇就沒有得救的機會了
[00:10:52.380 --> 00:10:54.740]  其實如果你看一些這種
[00:10:54.740 --> 00:10:57.340]  這個舊約在猶太的文獻裡
[00:10:57.340 --> 00:10:58.580]  就是譬如說以洛
[00:10:58.580 --> 00:10:59.700]  大家記得的話
[00:10:59.700 --> 00:11:00.980]  就是以洛與神同行
[00:11:00.980 --> 00:11:02.660]  最後是活著被提的
[00:11:02.660 --> 00:11:04.020]  《創世紀》五章
[00:11:04.020 --> 00:11:05.500]  22到24節說
[00:11:05.500 --> 00:11:07.900]  以洛在生馬圖桑那之後
[00:11:07.900 --> 00:11:09.740]  與神同行三百年
[00:11:09.740 --> 00:11:11.180]  並且生兒養女
[00:11:11.180 --> 00:11:13.620]  以洛共活了三百六十五歲
[00:11:13.620 --> 00:11:15.460]  以洛與神同行
[00:11:15.460 --> 00:11:17.500]  神將他取去
[00:11:17.500 --> 00:11:18.860]  他就不在世了
[00:11:18.860 --> 00:11:20.820]  所以他是活著被提的
[00:11:20.820 --> 00:11:22.740]  那先知以利亞也是活著被提的
[00:11:22.740 --> 00:11:25.340]  根據《列丸記》下的
[00:11:25.340 --> 00:11:27.780]  二章一到十一節的記載
[00:11:27.780 --> 00:11:30.620]  就以和華是以旋風接以利亞升天的
[00:11:30.620 --> 00:11:32.860]  以和華要用旋風接以利亞升天的時候
[00:11:32.860 --> 00:11:34.100]  以利亞與以麗莎
[00:11:34.100 --> 00:11:36.180]  往吉甲前往
[00:11:36.180 --> 00:11:38.580]  我們正走著說話
[00:11:38.580 --> 00:11:40.820]  忽有火車火馬將二人隔開
[00:11:40.820 --> 00:11:43.700]  以利亞就趁著旋風升天去了
[00:11:43.700 --> 00:11:45.540]  所以以利亞也是活著被提
[00:11:45.540 --> 00:11:47.740]  也就是說當時天城信徒
[00:11:47.740 --> 00:11:50.180]  誤以為已經離世的信徒
[00:11:50.180 --> 00:11:52.300]  他不能在救恩上有份
[00:11:52.300 --> 00:11:54.300]  所以他們憂傷難過
[00:11:54.300 --> 00:11:56.380]  就是他們憂傷難過的是
[00:11:56.380 --> 00:11:58.860]  不曉得已經離開的信徒
[00:11:58.860 --> 00:12:01.540]  是否跟救恩有份
[00:12:01.540 --> 00:12:03.660]  如果已經逝去的人失去救恩
[00:12:03.660 --> 00:12:05.340]  那真的是一點指望沒有了
[00:12:05.340 --> 00:12:06.820]  所以保羅說不要像那些
[00:12:06.820 --> 00:12:08.140]  沒有指望的人一樣
[00:12:08.140 --> 00:12:10.620]  這個是保羅的一個勸勉
[00:12:10.620 --> 00:12:12.740]  所以我們今日為親人朋友的
[00:12:12.740 --> 00:12:15.020]  逝去憂傷原因是不一樣的
[00:12:15.020 --> 00:12:17.260]  不是因為我們沒有盼望
[00:12:17.260 --> 00:12:19.260]  而是感覺就是生命中一個
[00:12:19.260 --> 00:12:21.900]  可能重要關係的離開之後
[00:12:21.900 --> 00:12:24.300]  我們跟已經離開的人
[00:12:24.300 --> 00:12:27.660]  這種離開的人就是關係的一個轉化
[00:12:27.660 --> 00:12:30.140]  或者說不在我們的身邊
[00:12:30.140 --> 00:12:34.300]  那種的關係的轉變
[00:12:34.300 --> 00:12:35.980]  那種的難過是那樣的
[00:12:35.980 --> 00:12:36.900]  就不太一樣
[00:12:36.900 --> 00:12:38.900]  所以保羅這裡勸勉的重點
[00:12:38.900 --> 00:12:42.420]  不在是主要是說你們不要憂傷
[00:12:42.420 --> 00:12:44.740]  是不要憂傷像那些
[00:12:44.740 --> 00:12:45.980]  沒有指望的人一樣
[00:12:45.980 --> 00:12:48.740]  是這樣來看的 可以嗎
[00:12:48.740 --> 00:12:50.540]  那我們再看多一點點
[00:12:50.540 --> 00:12:52.740]  因為當親人朋友離開之後
[00:12:52.740 --> 00:12:55.020]  我們跟已經離開的人
[00:12:55.020 --> 00:12:58.020]  是否還能有團契的關係
[00:12:58.020 --> 00:12:59.860]  我們跟已經逝去的人
[00:12:59.860 --> 00:13:02.620]  逝者的關係是否改變
[00:13:02.620 --> 00:13:08.020]  生者與逝者又是什麼樣的關係呢
[00:13:08.020 --> 00:13:10.900]  就有一個學者就說了這樣一段話
[00:13:10.900 --> 00:13:13.980]  基本的意思跟下面這個
[00:13:13.980 --> 00:13:17.860]  莫爾特曼說的意思基本上是差不了太多的
[00:13:17.860 --> 00:13:19.740]  我們還有這個community of saints
[00:13:19.740 --> 00:13:21.300]  就是聖徒相通
[00:13:21.300 --> 00:13:25.300]  我們還是在基督裡還是弟兄跟姊妹的關係
[00:13:25.300 --> 00:13:28.140]  那莫爾特曼在他的《來臨中的上帝》
[00:13:28.140 --> 00:13:30.180]  這本書裡面就談到說
[00:13:30.180 --> 00:13:33.180]  在基督與活人死人的團契中
[00:13:33.180 --> 00:13:36.140]  活人跟死人之間有一個永存的
[00:13:36.140 --> 00:13:38.300]  不會毀壞的團契
[00:13:38.300 --> 00:13:39.900]  它不是一個贖罪的團契
[00:13:39.900 --> 00:13:41.420]  而是一個愛的團契
[00:13:41.420 --> 00:13:45.460]  因為它是一個在同樣盼望中的團契等等
[00:13:45.460 --> 00:13:48.060]  我們和死去的人在愛中還是彼此相連
[00:13:48.060 --> 00:13:50.700]  這個共同的盼望最後使我們
[00:13:50.700 --> 00:13:53.060]  其實還是可以緊密相連的
[00:13:53.060 --> 00:13:57.900]  所以面對已經離開的親人朋友
[00:13:57.900 --> 00:14:00.860]  我們還是可以處在一個愛的團契當中
[00:14:00.860 --> 00:14:02.340]  可以為他們禱告
[00:14:02.340 --> 00:14:06.100]  也期盼等候將來的再相遇
[00:14:06.100 --> 00:14:07.500]  Amen
[00:14:07.500 --> 00:14:10.700]  好 我們看中間的部分
[00:14:10.700 --> 00:14:13.900]  14到17節保羅說明
[00:14:13.900 --> 00:14:15.580]  諸默的情況如何
[00:14:15.580 --> 00:14:17.300]  說已經離開的信徒
[00:14:17.300 --> 00:14:19.020]  他們的命運是怎樣的
[00:14:19.020 --> 00:14:20.780]  14節
[00:14:20.780 --> 00:14:22.700]  在耶穌裡睡的人
[00:14:22.700 --> 00:14:25.740]  也就是已經死了的信徒
[00:14:25.740 --> 00:14:27.700]  將來
[00:14:27.700 --> 00:14:32.980]  在將來神也必將他們與
[00:14:32.980 --> 00:14:35.380]  在將來的時候
[00:14:35.380 --> 00:14:37.980]  神也必將他們與耶穌一同帶來
[00:14:37.980 --> 00:14:40.020]  這個經文裡面這麼提到
[00:14:40.020 --> 00:14:41.420]  那這裡明確說明
[00:14:41.420 --> 00:14:44.220]  已經死了的信徒不會失去救恩
[00:14:44.220 --> 00:14:45.580]  而是會復活
[00:14:45.580 --> 00:14:48.580]  這就特別針對當時信徒的情況
[00:14:48.580 --> 00:14:51.620]  而且是主耶穌親自帶著他們來
[00:14:51.620 --> 00:14:54.220]  與活著的信徒再次相遇
[00:14:54.220 --> 00:14:57.980]  我們留意這裡保羅是如何談論
[00:14:57.980 --> 00:15:03.060]  將來諸默主再來的情形
[00:15:03.060 --> 00:15:07.180]  當保羅談論將來諸默的時候
[00:15:07.180 --> 00:15:10.780]  他是否在做一種脫離現實的
[00:15:10.780 --> 00:15:14.420]  預言式的報導
[00:15:14.420 --> 00:15:16.820]  實際上 如果了解多一點點
[00:15:16.820 --> 00:15:20.940]  實際上從14節一直到17節
[00:15:20.940 --> 00:15:23.820]  默示基督再來時的景象
[00:15:23.820 --> 00:15:27.860]  是一幅當時期描寫
[00:15:27.860 --> 00:15:31.780]  君王得勝歸來的畫面
[00:15:31.780 --> 00:15:34.020]  可以沒關係
[00:15:34.020 --> 00:15:35.020]  我不用看那PPT
[00:15:35.020 --> 00:15:37.020]  可以回到原來的畫面
[00:15:37.020 --> 00:15:39.460]  就是這個樣子的 是嗎
[00:15:39.460 --> 00:15:41.220]  好 對
[00:15:41.220 --> 00:15:45.100]  就是將來君王得勝時的畫面
[00:15:45.100 --> 00:15:47.260]  是一幅裡面談到的是什麼
[00:15:47.260 --> 00:15:48.380]  有呼叫的聲音
[00:15:48.380 --> 00:15:49.900]  就是君王得勝呼叫的聲音
[00:15:49.900 --> 00:15:52.660]  號角吹響的聲音等等這樣的一些畫面
[00:15:52.660 --> 00:15:54.980]  也就是說這裡所描寫的
[00:15:54.980 --> 00:15:56.500]  將來諸默的景象
[00:15:56.500 --> 00:15:59.180]  是當時第一世紀的信徒
[00:15:59.180 --> 00:16:01.940]  在他們的日常生活當中
[00:16:01.940 --> 00:16:04.700]  可以觀察得到的
[00:16:04.700 --> 00:16:05.940]  你知道那個時候
[00:16:05.940 --> 00:16:06.660]  第一世紀的時候
[00:16:06.660 --> 00:16:09.180]  時不時就是會有一些戰爭時有發生
[00:16:09.180 --> 00:16:10.740]  其實有類似的場景
[00:16:10.740 --> 00:16:13.340]  這君王凱旋得勝歸來的畫面
[00:16:13.340 --> 00:16:15.900]  對當時的信徒而言
[00:16:15.900 --> 00:16:18.300]  並非陌生的畫面
[00:16:18.300 --> 00:16:19.980]  好 那我們再往下看
[00:16:19.980 --> 00:16:24.980]  那如何理解17節信徒在空中與主相遇
[00:16:24.980 --> 00:16:28.100]  當君王凱旋歸來的時候
[00:16:28.100 --> 00:16:31.100]  民眾會到城門口去迎接君王
[00:16:31.100 --> 00:16:33.620]  這裡信徒在空中與主相遇
[00:16:33.620 --> 00:16:37.340]  實際上類似於迎接君王彌撒亞的再來
[00:16:37.340 --> 00:16:39.260]  就是我們去到空中與主相遇
[00:16:39.260 --> 00:16:42.260]  就是我們去迎接君王彌撒亞再來
[00:16:42.260 --> 00:16:44.900]  不過有一點我們需要提出來的是
[00:16:44.900 --> 00:16:49.580]  這裡為什麼要特別提到在空中與主相遇
[00:16:49.580 --> 00:16:52.100]  空中有什麼特別的含義嗎
[00:16:52.100 --> 00:16:57.940]  提到空中大家會想到什麼
[00:16:57.940 --> 00:17:00.460]  沒有
[00:17:00.460 --> 00:17:07.580]  空中 為什麼一定要在空中與主相遇
[00:17:07.580 --> 00:17:08.700]  有些想法
[00:17:08.700 --> 00:17:10.860]  那大家看以佛所說二章二節
[00:17:10.860 --> 00:17:13.260]  他說那時你們在其中行事為能
[00:17:13.260 --> 00:17:15.700]  隨從經世的分殊
[00:17:15.700 --> 00:17:18.460]  順服空中掌權者的手裡
[00:17:18.460 --> 00:17:22.700]  就是現今在悖逆之子心中運行的賢靈
[00:17:22.700 --> 00:17:23.660]  什麼意思呢
