
[00:00:00.000 --> 00:00:02.500]  今天是第六講
[00:03:40.500 --> 00:03:44.000]  這些人得到撒旦給他們的好處
[00:03:44.000 --> 00:03:46.500]  什麼好處?可以做買賣
[00:03:46.500 --> 00:03:51.000]  換句話說,可以在物質上有所獲得
[00:03:51.000 --> 00:03:54.500]  這是撒旦給人的魚食
[00:03:54.500 --> 00:03:58.500]  好像釣魚的人把魚食放在魚鉤上
[00:03:58.500 --> 00:04:00.500]  這樣去釣魚
[00:04:00.500 --> 00:04:03.000]  當魚看見魚食的時候
[00:04:03.000 --> 00:04:05.000]  他想很好喫
[00:04:05.000 --> 00:04:07.000]  所以他被吸引
[00:04:07.000 --> 00:04:10.000]  就開口來吞這個魚食
[00:04:10.000 --> 00:04:13.500]  想不到就被鉤住,被釣上來
[00:04:13.500 --> 00:04:15.500]  撒旦也是這樣
[00:04:15.500 --> 00:04:17.500]  用物質的好處
[00:04:17.500 --> 00:04:19.500]  去迷惑人,勾引人
[00:04:19.500 --> 00:04:21.500]  叫人上鉤
[00:04:21.500 --> 00:04:23.500]  結果就上他的當
[00:04:23.500 --> 00:04:25.500]  現在看第二個對比
[00:04:25.500 --> 00:04:28.500]  就是兩個夫人
[00:04:28.500 --> 00:04:32.500]  一個就是伊斯列人
[00:04:32.500 --> 00:04:35.500]  一個是大淫婦
[00:04:35.500 --> 00:04:38.500]  我們現在看第十二章
[00:04:38.500 --> 00:04:42.500]  第十二章第一節到第六節
[00:04:42.500 --> 00:04:45.500]  這裏說說的夫人
[00:04:45.500 --> 00:04:47.500]  是代表伊斯列人
[00:04:47.500 --> 00:04:49.500]  我讀給大家聽
[00:04:49.500 --> 00:04:52.500]  十二章第一節到第六節
[00:04:52.500 --> 00:04:55.500]  天上顯出大異象來
[00:04:55.500 --> 00:04:56.500]  有一個夫人
[00:04:56.500 --> 00:04:59.500]  身披日頭,腳扎月亮
[00:04:59.500 --> 00:05:01.500]  頭戴十二星的冠冕
[00:05:01.500 --> 00:05:03.500]  她懷了孕
[00:05:03.500 --> 00:05:05.500]  在生產的艱難中
[00:05:05.500 --> 00:05:07.500]  疼痛呼叫
[00:05:07.500 --> 00:05:09.500]  天上又顯出異象來
[00:05:09.500 --> 00:05:11.500]  有一條大紅龍
[00:05:11.500 --> 00:05:13.500]  七頭十角
[00:05:13.500 --> 00:05:15.500]  七頭上戴着七個冠冕
[00:05:15.500 --> 00:05:17.500]  他的尾巴托拉着
[00:05:17.500 --> 00:05:19.500]  天上星辰的三分之一
[00:05:19.500 --> 00:05:21.500]  摔在地上
[00:05:21.500 --> 00:05:25.500]  龍就站在將要生產的夫人面前
[00:05:25.500 --> 00:05:27.500]  等他生產之後
[00:05:27.500 --> 00:05:30.500]  要吞喫他的孩子
[00:05:30.500 --> 00:05:32.500]  夫人生了一個男孩子
[00:05:32.500 --> 00:05:36.500]  將來要用鐵杖挾管萬國
[00:05:36.500 --> 00:05:40.500]  他的孩子被提到神寶座去療
[00:05:40.500 --> 00:05:44.500]  在這裏我們看見一個夫人的異象
[00:05:44.500 --> 00:05:48.500]  她身披日頭,腳扎月亮
[00:05:48.500 --> 00:05:51.500]  頭戴十二星的冠冕
[00:05:51.500 --> 00:05:55.500]  這是代表以色列人有十二個支派
[00:05:55.500 --> 00:06:00.500]  日頭月亮是代表以色列人的先祖
[00:06:00.500 --> 00:06:02.500]  這個異象的意義
[00:06:02.500 --> 00:06:05.500]  我們可以從《創世紀》第37章
[00:06:05.500 --> 00:06:08.500]  約瑟所做的夢的意義
[00:06:08.500 --> 00:06:10.500]  得到啓發
[00:06:10.500 --> 00:06:11.500]  可以明白
[00:06:11.500 --> 00:06:14.500]  以色列人蒙神的恩典
[00:06:14.500 --> 00:06:16.500]  是神所檢選的
[00:06:16.500 --> 00:06:20.500]  從這個夫人就生出了耶穌基督
[00:06:20.500 --> 00:06:24.500]  與此相對比的就是大陰符
[00:06:24.500 --> 00:06:30.500]  那就是第17章第1節到第6節所說的
[00:06:30.500 --> 00:06:33.500]  17章第1節到第6節
[00:06:33.500 --> 00:06:35.500]  我讀給大家聽
[00:06:35.500 --> 00:06:38.500]  拿着七碗的七位天使中
[00:06:38.500 --> 00:06:40.500]  有一位前來對我說
[00:06:40.500 --> 00:06:42.500]  你到這裏來
[00:06:42.500 --> 00:06:45.500]  我將坐在重水上的大陰符
[00:06:45.500 --> 00:06:47.500]  說要受的刑罰
[00:06:47.500 --> 00:06:48.500]  只給你看
[00:06:48.500 --> 00:06:50.500]  地上的君王與他行飲
[00:06:50.500 --> 00:06:52.500]  住在地上的人
[00:06:52.500 --> 00:06:54.500]  喝醉了他淫亂的酒
[00:06:54.500 --> 00:06:56.500]  我被聖靈感動
[00:06:56.500 --> 00:06:58.500]  天使帶我到曠野去
[00:06:58.500 --> 00:07:00.500]  我就看見一個女人
[00:07:00.500 --> 00:07:02.500]  騎在硃紅色的獸上
[00:07:02.500 --> 00:07:05.500]  那獸有七頭十角
[00:07:05.500 --> 00:07:07.500]  遍體有邪毒的名號
[00:07:07.500 --> 00:07:11.500]  那女人穿着紫色和硃紅色的衣服
[00:07:11.500 --> 00:07:14.500]  用金子、寶石、珍珠爲裝飾
[00:07:14.500 --> 00:07:16.500]  手拿金盃
[00:07:16.500 --> 00:07:18.500]  杯中盛滿了可憎之物
[00:07:18.500 --> 00:07:21.500]  就是她淫亂的烏灰
[00:07:21.500 --> 00:07:25.500]  在這裏我們看見大陰符的意象
[00:07:25.500 --> 00:07:28.500]  這個意象裏面有一個特點
[00:07:28.500 --> 00:07:31.500]  就是這個大陰符手中拿了一個金盃
[00:07:31.500 --> 00:07:34.500]  這個金盃裏面裝的是什麼呢?
[00:07:34.500 --> 00:07:37.500]  就是她淫亂的烏灰
[00:07:37.500 --> 00:07:40.500]  把淫亂的烏灰放在金盃裏面
[00:07:40.500 --> 00:07:43.500]  這就是以淫亂爲榮耀
[00:07:43.500 --> 00:07:45.500]  她把這個杯舉起來
[00:07:45.500 --> 00:07:48.500]  這是她所誇耀的
[00:07:48.500 --> 00:07:51.500]  這個大陰符以罪惡爲榮耀
[00:07:51.500 --> 00:07:54.500]  它迷惑許多的人
[00:07:54.500 --> 00:07:59.500]  這個大陰符就代表撒旦迷惑人的作爲
[00:07:59.500 --> 00:08:02.500]  利用人的情慾
[00:08:02.500 --> 00:08:05.500]  叫人落在他的陷阱之中
[00:08:05.500 --> 00:08:09.500]  叫人跌倒、失敗、滅亡
[00:08:09.500 --> 00:08:12.500]  這是何等的可怕
[00:08:12.500 --> 00:08:17.500]  現在我們看第三個對比
[00:08:17.500 --> 00:08:23.500]  就是新耶路撒冷城和大巴比倫城
[00:08:23.500 --> 00:08:28.500]  新耶路撒冷城在第21章給我們看見
[00:08:28.500 --> 00:08:31.500]  是何等的美麗雄偉
[00:08:31.500 --> 00:08:34.500]  21章第一節這樣說
[00:08:34.500 --> 00:08:37.500]  我又看見一個新天新地
[00:08:37.500 --> 00:08:40.500]  因爲先前的天地已經過去了
[00:08:40.500 --> 00:08:42.500]  還也不再有了
[00:08:42.500 --> 00:08:45.500]  我又看見聖城新耶路撒冷
[00:08:45.500 --> 00:08:47.500]  由神那裏從天而降
[00:08:47.500 --> 00:08:50.500]  預備好了就如新夫
[00:08:50.500 --> 00:08:54.500]  裝飾整齊等候丈夫
[00:08:54.500 --> 00:08:57.500]  這裏我們看見新耶路撒冷城
[00:08:57.500 --> 00:09:03.500]  這就是所有屬神、愛神的人所構成的
[00:09:03.500 --> 00:09:06.500]  這些人在這個城裏面
[00:09:06.500 --> 00:09:10.500]  榮耀神、愛神、侍奉神
[00:09:10.500 --> 00:09:15.500]  他們永遠享受神的莫大的恩典
[00:09:15.500 --> 00:09:20.500]  這裏用新夫來形容耶路撒冷
[00:09:20.500 --> 00:09:23.500]  這就表示凡是在這個城裏的人
[00:09:23.500 --> 00:09:27.500]  都是愛神的人、愛主的人
[00:09:27.500 --> 00:09:30.500]  這個特點是何等的寶貴
[00:09:30.500 --> 00:09:34.500]  如果你我是在這個城裏的話
[00:09:34.500 --> 00:09:37.500]  我們必然也有同樣的特點
[00:09:37.500 --> 00:09:39.500]  就是有愛主的心
[00:09:39.500 --> 00:09:43.500]  你我今天愛主心到底如何呢?
[00:09:43.500 --> 00:09:47.500]  遠主藉着這段經文提醒我們
[00:09:47.500 --> 00:09:50.500]  與新耶路撒冷城對比的
[00:09:50.500 --> 00:09:52.500]  就是大巴比倫城
[00:09:52.500 --> 00:09:55.500]  這是在第十八章第一段
[00:09:55.500 --> 00:09:57.500]  所告訴我們的
[00:09:57.500 --> 00:09:59.500]  我讀給大家聽
[00:09:59.500 --> 00:10:03.500]  十八章第一節到第三節
[00:10:03.500 --> 00:10:06.500]  此後,我看見另有一位
[00:10:06.500 --> 00:10:09.500]  有大權柄的天使從天降下
[00:10:09.500 --> 00:10:12.500]  帝就因他的榮耀發光
[00:10:12.500 --> 00:10:14.500]  他大聲喊着說
[00:10:14.500 --> 00:10:17.500]  巴比倫大城傾倒了,傾倒了
[00:10:17.500 --> 00:10:19.500]  成了鬼魔的住處
[00:10:19.500 --> 00:10:22.500]  和各樣烏灰之靈的巢穴
[00:10:22.500 --> 00:10:26.500]  並各樣烏灰可增至全鳥的巢穴
[00:10:26.500 --> 00:10:31.500]  因爲列國都被他邪引大怒的酒傾倒了
[00:10:31.500 --> 00:10:33.500]  地上的君王與他行淫
[00:10:33.500 --> 00:10:39.500]  地上的客商因他策劃太過就發了財
[00:10:39.500 --> 00:10:41.500]  這裏說的大巴比倫城
[00:10:41.500 --> 00:10:45.500]  表面看是很成功的
[00:10:45.500 --> 00:10:48.500]  是很繁華的
[00:10:48.500 --> 00:10:51.500]  但是是與神爲敵的
[00:10:51.500 --> 00:10:56.500]  它代表一切與神爲敵的事物的總和
[00:10:56.500 --> 00:10:58.500]  所以撒旦在這個城裏面
[00:10:58.500 --> 00:11:02.500]  有他的巢穴,有他的大本營
[00:11:02.500 --> 00:11:05.500]  他在這裏發動各樣的罪惡
[00:11:05.500 --> 00:11:09.500]  人間真是一個充滿罪惡的地方
[00:11:09.500 --> 00:11:11.500]  哪裏有人,哪裏就有罪惡
[00:11:11.500 --> 00:11:14.500]  因爲撒旦在人羣當中
[00:11:14.500 --> 00:11:21.500]  做各樣罪惡和令人墮落的工作
[00:11:21.500 --> 00:11:25.500]  我們看見許許多多的人在這個城裏
[00:11:25.500 --> 00:11:28.500]  表面上有很好的享受
[00:11:28.500 --> 00:11:30.500]  有物質上的富足
[00:11:30.500 --> 00:11:33.500]  但是在他們的心靈裏面是痛苦的
[00:11:33.500 --> 00:11:35.500]  是受撒旦的奴役
[00:11:35.500 --> 00:11:38.500]  他們等候最後的滅亡
[00:11:38.500 --> 00:11:41.500]  現在看第四個對比
[00:11:41.500 --> 00:11:44.500]  就是羔羊和龍的對比
[00:11:44.500 --> 00:11:48.500]  耶穌基督被稱爲羔羊
[00:11:48.500 --> 00:11:53.500]  這是第五章第五節和第六節
[00:11:53.500 --> 00:11:55.500]  給我們看見的
[00:11:55.500 --> 00:11:58.500]  這個羔羊是被殺的羔羊
[00:11:58.500 --> 00:12:00.500]  就是贖罪的羔羊
[00:12:00.500 --> 00:12:04.500]  表面上看這個羔羊是很軟弱的
[00:12:04.500 --> 00:12:06.500]  因爲軟弱所以被殺
[00:12:06.500 --> 00:12:11.500]  但是這個軟弱不是他本來的軟弱
[00:12:11.500 --> 00:12:14.500]  乃是因爲他順服父神的旨意
[00:12:14.500 --> 00:12:16.500]  甘心犧牲自己
[00:12:16.500 --> 00:12:19.500]  所以才被釘在獅子架上
[00:12:19.500 --> 00:12:23.500]  這個軟弱是從他的順服而來的
[00:12:23.500 --> 00:12:26.500]  從這個軟弱就產生了他的能力
[00:12:26.500 --> 00:12:28.500]  我們感謝主
[00:12:28.500 --> 00:12:31.500]  羔羊起初好像是失敗的
[00:12:31.500 --> 00:12:34.500]  但是後來卻得到勝利
[00:12:34.500 --> 00:12:37.500]  最後的勝利是屬於羔羊的
[00:12:37.500 --> 00:12:41.500]  在羔羊的頭上有七眼七角
[00:12:41.500 --> 00:12:44.500]  七眼代表完全的智慧
[00:12:44.500 --> 00:12:47.500]  七角代表完全的能力
[00:12:47.500 --> 00:12:51.500]  羔羊有完全的智慧和完全的能力
[00:12:51.500 --> 00:12:54.500]  藉着聖靈的工作而表明出來
[00:12:54.500 --> 00:12:59.500]  這一位羔羊是最後得勝的羔羊
[00:12:59.500 --> 00:13:00.500]  我們跟從他
[00:13:00.500 --> 00:13:01.500]  我們屬於他
[00:13:01.500 --> 00:13:03.500]  我們見證他
[00:13:03.500 --> 00:13:07.500]  我們所見證的羔羊是被殺的羔羊
[00:13:07.500 --> 00:13:11.500]  就是爲我們舌身流血贖罪的羔羊
[00:13:11.500 --> 00:13:14.500]  如果羔羊沒有被殺的記號
[00:13:14.500 --> 00:13:17.500]  他就不是贖罪的羔羊
[00:13:17.500 --> 00:13:22.500]  所以我們相信保血贖罪的真理
[00:13:22.500 --> 00:13:25.500]  我們保持這個真理的信仰
[00:13:25.500 --> 00:13:30.500]  我們也見證基督保血救贖的福音的信息
[00:13:30.500 --> 00:13:34.500]  羔羊成爲對比的就是龍
[00:13:34.500 --> 00:13:39.500]  龍在表面上看是很強的
[00:13:39.500 --> 00:13:41.500]  是很有能力的
[00:13:41.500 --> 00:13:44.500]  但是最後他要失敗
[00:13:44.500 --> 00:13:48.500]  羔羊是開始的時候好像軟弱失敗
[00:13:48.500 --> 00:13:51.500]  但是後來就得到勝利
[00:13:51.500 --> 00:13:53.500]  龍正相反
[00:13:53.500 --> 00:13:57.500]  開始的時候好像強壯有力得勝
[00:13:57.500 --> 00:14:00.500]  但是最後卻被摔下去
[00:14:00.500 --> 00:14:02.500]  完全的失敗
[00:14:02.500 --> 00:14:07.500]  龍代表一種神祕的能力
[00:14:07.500 --> 00:14:09.500]  撒旦有這樣的能力
[00:14:09.500 --> 00:14:13.500]  撒旦是空中藏權者的首領
[00:14:13.500 --> 00:14:16.500]  空中的意思就是超過人類
[00:14:16.500 --> 00:14:18.500]  撒旦的能力是超過人類
[00:14:18.500 --> 00:14:22.500]  但是空中是在神的寶座之下
[00:14:22.500 --> 00:14:24.500]  所以在對神而言
[00:14:24.500 --> 00:14:27.500]  撒旦是失敗者
[00:14:27.500 --> 00:14:30.500]  是神所管轄的
[00:14:30.500 --> 00:14:34.500]  神有祂的奇妙的奧祕的旨意
[00:14:34.500 --> 00:14:38.500]  暫時准許撒旦仍然在世界上有作爲
[00:14:38.500 --> 00:14:40.500]  但是神已經定了時候
[00:14:40.500 --> 00:14:43.500]  最後要擊敗撒旦
[00:14:43.500 --> 00:14:45.500]  要審判他
[00:14:45.500 --> 00:14:47.500]  要鎖拿他
[00:14:47.500 --> 00:14:49.500]  要消滅他
[00:14:49.500 --> 00:14:54.500]  所以感謝主,我們屬羔羊的人可以得勝
[00:14:54.500 --> 00:14:59.500]  雖然我們現在也分擔羔羊所受的逼迫
[00:14:59.500 --> 00:15:05.500]  但是我們將來有永遠榮耀的盼望
[00:15:05.500 --> 00:15:08.500]  現在看第五個對比
[00:15:08.500 --> 00:15:11.500]  那就是三位一體的對比
[00:15:11.500 --> 00:15:12.500]  在七十路里面
[00:15:12.500 --> 00:15:15.500]  我們看見神的三位一體
[00:15:15.500 --> 00:15:18.500]  聖父、聖子、聖靈
[00:15:18.500 --> 00:15:21.500]  很清楚地顯明出來
[00:15:21.500 --> 00:15:25.500]  但是撒旦也有他的三位一體
[00:15:25.500 --> 00:15:28.500]  在七十路里面給我們看見
[00:15:28.500 --> 00:15:30.500]  哪三位一體呢?
[00:15:30.500 --> 00:15:32.500]  就是龍、獸和蛙
[00:15:32.500 --> 00:15:34.500]  青蛙的蛙
[00:15:34.500 --> 00:15:37.500]  我們看第十六章十三節
[00:15:37.500 --> 00:15:40.500]  十六章第十三節
[00:15:40.500 --> 00:15:42.500]  我讀給大家聽
[00:15:42.500 --> 00:15:45.500]  我又看見三個烏灰的靈
[00:15:45.500 --> 00:15:48.500]  好像青蛙從龍口、獸口
[00:15:48.500 --> 00:15:51.500]  並夾先知的口中出來
[00:15:51.500 --> 00:15:52.500]  十四節
[00:15:52.500 --> 00:15:54.500]  他們本是鬼魔的靈
[00:15:54.500 --> 00:15:59.500]  是行騎士出去到普天下衆王那裏
[00:15:59.500 --> 00:16:04.500]  叫他們在神全能者的大日聚集征戰
[00:16:04.500 --> 00:16:08.500]  我們看見三個烏灰的靈
[00:16:08.500 --> 00:16:11.500]  這個撒旦的靈是烏灰的靈
[00:16:11.500 --> 00:16:15.500]  剛剛和神的靈就是聖靈相反
[00:16:15.500 --> 00:16:19.500]  聖靈的作爲是讓人成爲聖潔
[00:16:19.500 --> 00:16:21.500]  離開一切的罪惡
[00:16:21.500 --> 00:16:24.500]  而撒旦的靈是烏灰的靈
[00:16:24.500 --> 00:16:29.500]  用青蛙或者用蛤蟆來代表
[00:16:29.500 --> 00:16:31.500]  他叫人犯罪
[00:16:31.500 --> 00:16:33.500]  放縱情慾
[00:16:33.500 --> 00:16:36.500]  落在各樣烏灰的罪惡裏面
[00:16:36.500 --> 00:16:39.500]  撒旦的靈在世上工作
[00:16:39.500 --> 00:16:44.500]  所以這個世界上充滿了各樣罪惡的烏灰
[00:16:44.500 --> 00:16:48.500]  我們看見這個對比就讓我們得到提醒
[00:16:48.500 --> 00:16:51.500]  在這樣一個充滿罪惡的世界裏面
[00:16:51.500 --> 00:16:54.500]  每一個屬於耶穌基督的人
[00:16:54.500 --> 00:17:00.500]  都應該接受聖靈在他心裏的感動造就建立
[00:17:00.500 --> 00:17:05.500]  按照聖靈的感動形式爲人說話
[00:17:05.500 --> 00:17:09.500]  漸漸地達到完全聖潔的地步
[00:17:09.500 --> 00:17:11.500]  我們感謝天父
[00:17:11.500 --> 00:17:12.500]  祂是聖潔的
[00:17:12.500 --> 00:17:14.500]  祂的靈是聖潔的
[00:17:14.500 --> 00:17:18.500]  屬祂的人也要漸漸成爲聖潔
[00:17:18.500 --> 00:17:21.500]  當聖靈在我們裏面做工的時候
[00:17:21.500 --> 00:17:23.500]  我們就失去了自由
[00:17:23.500 --> 00:17:25.500]  失去了什麼自由呢
[00:17:25.500 --> 00:17:27.500]  失去了犯罪的自由
[00:17:27.500 --> 00:17:30.500]  沒有聖靈在我們裏面感動工作的時候
[00:17:30.500 --> 00:17:32.500]  我們可以任意而行
[00:17:32.500 --> 00:17:35.500]  可以隨便放縱情慾
[00:17:35.500 --> 00:17:38.500]  貪行種種的烏灰
[00:17:38.500 --> 00:17:42.500]  但是當聖靈在我們裏面開始工作以後
[00:17:42.500 --> 00:17:46.500]  我們就想到神的聖善的旨意
[00:17:46.500 --> 00:17:50.500]  我們就不再按照自己的意思放縱私慾
[00:17:50.500 --> 00:17:53.500]  來去追求聖潔
[00:17:53.500 --> 00:17:56.500]  我們願意真真實實地成爲聖徒
[00:17:56.500 --> 00:17:59.500]  聖徒有地位上的成聖
[00:17:59.500 --> 00:18:02.500]  也有生活上的成聖
[00:18:02.500 --> 00:18:06.500]  耶穌基督的寶學是我們有地位的成聖
[00:18:06.500 --> 00:18:08.500]  因爲我們一切的罪惡
[00:18:08.500 --> 00:18:11.500]  都被耶穌基督的寶學所洗乾淨
[00:18:11.500 --> 00:18:14.500]  我們可以站在神的面前
[00:18:14.500 --> 00:18:16.500]  被祂看爲聖潔
[00:18:16.500 --> 00:18:19.500]  因爲基督的寶學遮蓋我們一切的罪
[00:18:19.500 --> 00:18:23.500]  神只看基督的寶學而不看我們的罪
[00:18:23.500 --> 00:18:27.500]  就好像我們的罪被寶學遮蓋一樣
[00:18:27.500 --> 00:18:31.500]  同時我們在行爲上也成聖
[00:18:31.500 --> 00:18:33.500]  這就是實際的成聖
[00:18:33.500 --> 00:18:35.500]  我們有了成聖的地位
[00:18:35.500 --> 00:18:40.500]  以後我們在言語、行爲、思想上都要注意
[00:18:40.500 --> 00:18:43.500]  我們必須把我們成聖的地位
[00:18:43.500 --> 00:18:46.500]  在我們的實際生活裏面表明出來
[00:18:46.500 --> 00:18:52.500]  這樣我們纔是真正的成爲聖潔了
[00:18:52.500 --> 00:18:57.500]  烏灰的靈好像烏灰的青蛙一樣
[00:18:57.500 --> 00:19:00.500]  在世間運行
[00:19:00.500 --> 00:19:02.500]  而且它能夠行神蹟
[00:19:02.500 --> 00:19:05.500]  剛纔我們讀的16章14節告訴我們說
[00:19:05.500 --> 00:19:09.500]  他們是鬼魔的靈實行奇事
[00:19:09.500 --> 00:19:12.500]  撒旦能夠用很神奇的事
[00:19:12.500 --> 00:19:14.500]  也吸引人的注意
[00:19:14.500 --> 00:19:15.500]  迷惑人
[00:19:15.500 --> 00:19:16.500]  叫人歸心他
[00:19:16.500 --> 00:19:18.500]  撒旦能行神蹟
[00:19:18.500 --> 00:19:24.500]  所以我們不可以按照神蹟作爲判斷的標準
[00:19:24.500 --> 00:19:25.500]  我們不可以說
[00:19:25.500 --> 00:19:28.500]  能夠行神蹟的都是出於神
[00:19:28.500 --> 00:19:29.500]  我們要小心
[00:19:29.500 --> 00:19:31.500]  撒旦也能夠行神蹟
[00:19:31.500 --> 00:19:34.500]  所以我們必須接受主的話說
[00:19:34.500 --> 00:19:38.500]  從人、從樹的果子就可以認出樹來
[00:19:38.500 --> 00:19:40.500]  從人的行爲的果子
[00:19:40.500 --> 00:19:43.500]  我們也可以認出這個人的生命到底如何
[00:19:43.500 --> 00:19:44.500]  是屬神的呢
[00:19:44.500 --> 00:19:46.500]  還是屬撒旦的
[00:19:46.500 --> 00:19:50.500]  這樣我們才能夠有正確的分辨
[00:19:50.500 --> 00:19:52.500]  現在看第六個對比
[00:19:52.500 --> 00:19:59.500]  那就是真基督和底基督或者假基督的對比
[00:19:59.500 --> 00:20:03.500]  耶穌基督是神的道
[00:20:03.500 --> 00:20:07.500]  耶穌基督道承入神
[00:20:07.500 --> 00:20:09.500]  他是我們的救主
[00:20:09.500 --> 00:20:11.500]  但是在七十六里面
[00:20:11.500 --> 00:20:14.500]  我們有看見冒充基督的
[00:20:14.500 --> 00:20:18.500]  就是底基督也是與神爲敵的
[00:20:18.500 --> 00:20:22.500]  在六章第二節提到白馬
[00:20:22.500 --> 00:20:26.500]  這個白馬成爲人類的禍患
[00:20:26.500 --> 00:20:28.500]  白馬在表面上看
[00:20:28.500 --> 00:20:31.500]  就好像第十九章所說的
[00:20:31.500 --> 00:20:33.500]  耶穌基督騎了白馬一樣
[00:20:33.500 --> 00:20:37.500]  在表面上看好像沒有什麼分別
[00:20:37.500 --> 00:20:40.500]  基督騎在白馬上
[00:20:40.500 --> 00:20:44.500]  而這個底基督也是騎在白馬上
[00:20:44.500 --> 00:20:47.500]  但是實質上是不同的
[00:20:47.500 --> 00:20:49.500]  表面相似
[00:20:49.500 --> 00:20:52.500]  但是真正卻是不同
[00:20:52.500 --> 00:20:53.500]  這就讓我們看出來
[00:20:53.500 --> 00:20:59.500]  底基督或者說假基督的詭詐
[00:20:59.500 --> 00:21:03.500]  表面上他打了耶穌基督的幌子
[00:21:03.500 --> 00:21:06.500]  打着耶穌基督的旗號
[00:21:06.500 --> 00:21:10.500]  但是骨子裏面是撒旦的勾當
[00:21:10.500 --> 00:21:13.500]  撒旦常常這樣的來迷惑人
[00:21:13.500 --> 00:21:14.500]  讓我們想到
[00:21:14.500 --> 00:21:17.500]  想到在舊約裏面
[00:21:17.500 --> 00:21:21.500]  埃及的法老有許多的術士
