
[00:00:00.000 --> 00:00:09.000]  今天我們來到認識撒旦的詭計的第三個分題
[00:08:19.000 --> 00:08:22.000]  唯獨尊心神之一的人
[00:08:22.000 --> 00:08:26.000]  是永遠長存的
[00:08:26.000 --> 00:08:28.000]  所以我們看見
[00:08:28.000 --> 00:08:30.000]  世界的神
[00:08:30.000 --> 00:08:33.000]  把這世界上的事
[00:08:33.000 --> 00:08:36.000]  這三樣三瑞
[00:08:36.000 --> 00:08:40.000]  來迷惑人
[00:08:40.000 --> 00:08:47.000]  讓人在這些裏面打滾
[00:08:47.000 --> 00:08:49.000]  這樣
[00:08:49.000 --> 00:08:50.000]  道
[00:08:50.000 --> 00:08:52.000]  福音的道
[00:08:52.000 --> 00:09:00.000]  就不能夠產生絕食的作用
[00:09:00.000 --> 00:09:02.000]  我們再看
[00:09:02.000 --> 00:09:05.000]  一部說書第六章
[00:09:05.000 --> 00:09:08.000]  十節到十八節
[00:09:08.000 --> 00:09:13.000]  一部說書第六章
[00:09:13.000 --> 00:09:16.000]  第十節到第十八節
[00:09:16.000 --> 00:09:22.000]  這是我們很熟悉的經文
[00:09:22.000 --> 00:09:26.000]  在這裏提到蜀靈的戰爭
[00:09:26.000 --> 00:09:31.000]  這個戰爭的對象是什麼人呢
[00:09:31.000 --> 00:09:36.000]  我們看見這裏第十二節告訴我們
[00:09:36.000 --> 00:09:42.000]  因我們並不是與蜀學系的征戰
[00:09:42.000 --> 00:09:46.000]  乃是與那些執政的張權的
[00:09:46.000 --> 00:09:51.000]  管轄這幽暗世界的
[00:09:51.000 --> 00:09:57.000]  以及天空蜀靈系的惡魔征戰
[00:09:57.000 --> 00:10:00.000]  這是撒旦
[00:10:00.000 --> 00:10:07.000]  撒旦是管轄這幽暗世界的
[00:10:07.000 --> 00:10:10.000]  這個世界怎麼這麼幽暗呢
[00:10:10.000 --> 00:10:19.000]  因為是被這個黑暗之王撒旦來控制
[00:10:19.000 --> 00:10:23.000]  來管轄
[00:10:23.000 --> 00:10:29.000]  所以在這個惡魔的控制之下
[00:10:29.000 --> 00:10:33.000]  這個世界變得黑暗
[00:10:33.000 --> 00:10:40.000]  成為一個黑暗的社會
[00:10:40.000 --> 00:10:46.000]  有世上的人不愛光倒愛黑暗
[00:10:46.000 --> 00:10:50.000]  定他們的罪就是在此
[00:10:50.000 --> 00:10:55.000]  這個管轄這個幽暗世界的世界的神
[00:10:55.000 --> 00:11:02.000]  他能夠叫人生活在黑暗裏頭
[00:11:02.000 --> 00:11:05.000]  不愛光愛黑暗
[00:11:05.000 --> 00:11:09.000]  恨光愛黑暗
[00:11:09.000 --> 00:11:11.000]  撒旦在那裏工作
[00:11:11.000 --> 00:11:15.000]  那裏充滿了黑暗
[00:11:15.000 --> 00:11:18.000]  有一次一個人在晚上走路
[00:11:18.000 --> 00:11:20.000]  他提了燈籠
[00:11:20.000 --> 00:11:22.000]  走的時候
[00:11:22.000 --> 00:11:25.000]  他看見路邊有一個人
[00:11:25.000 --> 00:11:28.000]  在窩在那裏
[00:11:28.000 --> 00:11:31.000]  他心裏想這個人一定是受傷了
[00:11:31.000 --> 00:11:34.000]  所以他就把燈籠偷過去
[00:11:34.000 --> 00:11:37.000]  想找他幫助他
[00:11:37.000 --> 00:11:40.000]  但是想不到那個人飛起一腳
[00:11:40.000 --> 00:11:42.000]  把燈籠撲滅
[00:11:42.000 --> 00:11:43.000]  為什麼
[00:11:43.000 --> 00:11:45.000]  他在挖洞
[00:11:45.000 --> 00:11:47.000]  在偷東西
[00:11:47.000 --> 00:11:51.000]  見不得光的事
[00:11:51.000 --> 00:11:52.000]  愛黑暗
[00:11:52.000 --> 00:11:56.000]  在黑暗裏要做他要做的事
[00:11:56.000 --> 00:11:58.000]  他恨光
[00:11:58.000 --> 00:12:02.000]  光將他的惡行顯露出來
[00:12:02.000 --> 00:12:04.000]  一腳踢開
[00:12:04.000 --> 00:12:06.000]  不要光
[00:12:06.000 --> 00:12:07.000]  拒絕光
[00:12:07.000 --> 00:12:15.000]  這是撒旦幽暗世界的所為
[00:12:15.000 --> 00:12:18.000]  有一次在香港的報紙上
[00:12:18.000 --> 00:12:21.000]  登載這樣的一個政府的
[00:12:21.000 --> 00:12:29.000]  對於色情場所的玩具的一個法律
[00:12:29.000 --> 00:12:32.000]  說在這樣的場所
[00:12:32.000 --> 00:12:36.000]  燈光有一個限制
[00:12:36.000 --> 00:12:40.000]  要三次燈光
[00:12:40.000 --> 00:12:42.000]  意思是什麼呢
[00:12:42.000 --> 00:12:46.000]  就在三次之內可以看見
[00:12:46.000 --> 00:12:50.000]  這是法律
[00:12:50.000 --> 00:12:54.000]  你看在那個內瑞的地方
[00:12:54.000 --> 00:12:56.000]  色情的場所
[00:12:56.000 --> 00:12:58.000]  怕光
[00:12:58.000 --> 00:13:00.000]  怕光
[00:13:00.000 --> 00:13:05.000]  那裏有三次燈光顯露
[00:13:05.000 --> 00:13:10.000]  要叫人不能做想做的事
[00:13:10.000 --> 00:13:13.000]  但是那些地方的人
[00:13:13.000 --> 00:13:18.000]  跑到那個三次燈光外面去
[00:13:18.000 --> 00:13:25.000]  所以這個法律一點作用也沒有
[00:13:25.000 --> 00:13:32.000]  管轄這幽暗世界的
[00:13:32.000 --> 00:13:38.000]  我們看見在這個負雲的征戰中
[00:13:38.000 --> 00:13:44.000]  有七樣的裝備
[00:13:44.000 --> 00:13:49.000]  要勝過這個空中的
[00:13:49.000 --> 00:13:53.000]  管轄幽暗的王
[00:13:53.000 --> 00:13:57.000]  所用的武器是什麼
[00:13:57.000 --> 00:13:59.000]  軍裝
[00:13:59.000 --> 00:14:03.000]  我們看看這裡說說的
[00:14:03.000 --> 00:14:05.000]  第一個軍裝
[00:14:05.000 --> 00:14:06.000]  十四戒
[00:14:06.000 --> 00:14:09.000]  所以要站穩了
[00:14:09.000 --> 00:14:12.000]  站穩了
[00:14:12.000 --> 00:14:17.000]  用真理當作袋子住咬
[00:14:17.000 --> 00:14:22.000]  我們用這個真理的袋子
[00:14:22.000 --> 00:14:30.000]  來面對虛晃的撒旦的工作
[00:14:30.000 --> 00:14:33.000]  第二個裝備
[00:14:33.000 --> 00:14:38.000]  用公義當作護心鏡
[00:14:38.000 --> 00:14:40.000]  第三
[00:14:40.000 --> 00:14:44.000]  第十五戒
[00:14:44.000 --> 00:14:46.000]  用平安的服膺
[00:14:46.000 --> 00:14:49.000]  當作預備走路的鞋
[00:14:49.000 --> 00:14:52.000]  穿在腳上
[00:14:52.000 --> 00:14:55.000]  服膺鞋
[00:14:55.000 --> 00:14:57.000]  一個人走路
[00:14:57.000 --> 00:15:01.000]  他不會鞋
[00:15:01.000 --> 00:15:03.000]  在腳後面
[00:15:03.000 --> 00:15:06.000]  不會的
[00:15:06.000 --> 00:15:08.000]  這個服膺鞋
[00:15:08.000 --> 00:15:12.000]  是每一個走著的道路的人
[00:15:12.000 --> 00:15:14.000]  要穿上的
[00:15:14.000 --> 00:15:19.000]  我們不是不穿鞋的人
[00:15:19.000 --> 00:15:22.000]  我們每一個人都穿鞋
[00:15:22.000 --> 00:15:26.000]  每一個人有服膺鞋
[00:15:26.000 --> 00:15:29.000]  服膺鞋
[00:15:29.000 --> 00:15:31.000]  走到哪裡
[00:15:31.000 --> 00:15:33.000]  服膺到哪裡
[00:15:33.000 --> 00:15:40.000]  還有這是何等寶貴的事情
[00:15:40.000 --> 00:15:43.000]  有許多的基督徒
[00:15:43.000 --> 00:15:49.000]  從來沒有穿過服膺
[00:15:49.000 --> 00:15:51.000]  他們無論到哪裡去
[00:15:51.000 --> 00:15:56.000]  服膺沒有跟著他們一起去
[00:15:56.000 --> 00:15:57.000]  我們感謝神
[00:15:57.000 --> 00:15:59.000]  在教會裡我們看見
[00:15:59.000 --> 00:16:02.000]  那些穿服膺鞋的人
[00:16:02.000 --> 00:16:06.000]  帶著服膺到了普天下去
[00:16:06.000 --> 00:16:08.000]  我們想到
[00:16:08.000 --> 00:16:12.000]  莫拉維亞的弟兄會
[00:16:12.000 --> 00:16:15.000]  他們受迫害
[00:16:15.000 --> 00:16:18.000]  移民到莫拉維亞
[00:16:18.000 --> 00:16:21.000]  他們在那裡
[00:16:21.000 --> 00:16:26.000]  經過了十天的禱告
[00:16:26.000 --> 00:16:32.000]  就組織了他們的服膺的才會
[00:16:32.000 --> 00:16:36.000]  他們開前宣教士
[00:16:36.000 --> 00:16:40.000]  到五大洲去
[00:16:40.000 --> 00:16:44.000]  在一百五十年的時間裡頭
[00:16:44.000 --> 00:16:45.000]  他們開出去
[00:16:45.000 --> 00:16:51.000]  兩千一百五十二位的宣教士
[00:16:51.000 --> 00:16:52.000]  他們的宣教士
[00:16:52.000 --> 00:16:56.000]  甚至在北邊的格陵蘭
[00:16:56.000 --> 00:16:59.000]  穿服膺
[00:16:59.000 --> 00:17:01.000]  他們也開遣了兩個宣教士
[00:17:01.000 --> 00:17:04.000]  那個時候到了中國的西藏
[00:17:04.000 --> 00:17:06.000]  穿服膺
[00:17:06.000 --> 00:17:12.000]  傳遍了世界這些地區
[00:17:12.000 --> 00:17:15.000]  也就是布音血
[00:17:15.000 --> 00:17:18.000]  他們穿了布音血
[00:17:18.000 --> 00:17:20.000]  莫拉維亞的弟兄會的
[00:17:20.000 --> 00:17:23.000]  這個拆船的工作
[00:17:23.000 --> 00:17:26.000]  實在是使我們驚奇
[00:17:26.000 --> 00:17:30.000]  使我們感謝在內神
[00:17:30.000 --> 00:17:33.000]  有一個弟兄
[00:17:33.000 --> 00:17:37.000]  他在中國大陸
[00:17:37.000 --> 00:17:44.000]  他常常從香港去中國大陸
[00:17:44.000 --> 00:17:47.000]  他找了一個地方
[00:17:47.000 --> 00:17:49.000]  沒有布音
[00:17:49.000 --> 00:17:53.000]  他就經常地旅遊到那個地方去
[00:17:53.000 --> 00:17:55.000]  到了那個地方
[00:17:55.000 --> 00:17:57.000]  就穿布音
[00:17:57.000 --> 00:17:59.000]  很謹慎
[00:17:59.000 --> 00:18:01.000]  很小心
[00:18:01.000 --> 00:18:04.000]  但是還是穿布音
[00:18:04.000 --> 00:18:10.000]  結果在那裡建立了教會
[00:18:10.000 --> 00:18:14.000]  後來他做監
[00:18:14.000 --> 00:18:18.000]  後來出來了
[00:18:18.000 --> 00:18:20.000]  回到香港
[00:18:20.000 --> 00:18:23.000]  不久以後又去了
[00:18:23.000 --> 00:18:26.000]  又去了
[00:18:26.000 --> 00:18:30.000]  他這樣的在不同的地方
[00:18:30.000 --> 00:18:32.000]  建立了教會
[00:18:32.000 --> 00:18:36.000]  穿了布音血
[00:18:36.000 --> 00:18:38.000]  他到哪裡
[00:18:38.000 --> 00:18:41.000]  他的血也到哪裡
[00:18:41.000 --> 00:18:45.000]  還有這樣的布音使者
[00:18:45.000 --> 00:18:50.000]  何等寶貴
[00:18:50.000 --> 00:18:52.000]  十六節
[00:18:52.000 --> 00:18:55.000]  拿著信德當成藤牌
[00:18:55.000 --> 00:19:00.000]  信心的藤牌
[00:19:00.000 --> 00:19:02.000]  可以滅盡
[00:19:02.000 --> 00:19:07.000]  拿二者一切的火箭
[00:19:07.000 --> 00:19:13.000]  還有戴上救恩的頭盔
[00:19:13.000 --> 00:19:16.000]  拿著聖靈的寶劍
[00:19:16.000 --> 00:19:21.000]  就是神的道
[00:19:21.000 --> 00:19:23.000]  這個寶劍
[00:19:23.000 --> 00:19:24.000]  神的道
[00:19:24.000 --> 00:19:26.000]  是靜態的
[00:19:26.000 --> 00:19:29.000]  聖經是神的道
[00:19:29.000 --> 00:19:31.000]  但是
[00:19:31.000 --> 00:19:34.000]  它在聖經裡是文字
[00:19:34.000 --> 00:19:35.000]  字句
[00:19:35.000 --> 00:19:38.000]  是靜態的寶劍
[00:19:38.000 --> 00:19:41.000]  一般最鋒利的寶劍
[00:19:41.000 --> 00:19:42.000]  如果是靜態的
[00:19:42.000 --> 00:19:46.000]  沒有作用
[00:19:46.000 --> 00:19:47.000]  感謝主
[00:19:47.000 --> 00:19:50.000]  到了十八節
[00:19:50.000 --> 00:19:52.000]  這一個道
[00:19:52.000 --> 00:19:54.000]  就變成了
[00:19:54.000 --> 00:19:57.000]  重態的道
[00:19:57.000 --> 00:19:59.000]  鋒利無比
[00:19:59.000 --> 00:20:03.000]  十八節靠著聖靈
[00:20:03.000 --> 00:20:06.000]  隨時多方禱告祈求
[00:20:06.000 --> 00:20:08.000]  在此精心不懈
[00:20:08.000 --> 00:20:11.000]  為眾聖徒祈求
[00:20:11.000 --> 00:20:13.000]  也為我祈求
[00:20:13.000 --> 00:20:14.000]  使我帶著口才
[00:20:14.000 --> 00:20:17.000]  能以放膽開口
[00:20:17.000 --> 00:20:19.000]  講明
[00:20:19.000 --> 00:20:21.000]  布音的奧秘
[00:20:21.000 --> 00:20:23.000]  我為這布音的奧秘
[00:20:23.000 --> 00:20:27.000]  做了戴索鍊的使者
[00:20:27.000 --> 00:20:29.000]  並使我照著當今的本分
[00:20:29.000 --> 00:20:34.000]  放膽講論
[00:20:34.000 --> 00:20:40.000]  我們在聖靈裡禱告的時候
[00:20:40.000 --> 00:20:42.000]  神的道
[00:20:42.000 --> 00:20:46.000]  就變成了動態的寶劍
[00:20:46.000 --> 00:20:49.000]  鋒利無比
[00:20:49.000 --> 00:20:50.000]  這個道
[00:20:50.000 --> 00:20:53.000]  刺入人的心
[00:20:53.000 --> 00:20:58.000]  在頭踩前面一切
[00:20:58.000 --> 00:21:01.000]  成了生命的道
[00:21:01.000 --> 00:21:06.000]  那麼這是我們看見
[00:21:06.000 --> 00:21:13.000]  布音的征戰的七種的武裝
[00:21:13.000 --> 00:21:18.000]  我們再看關於布音撒旦的詭計
[00:21:18.000 --> 00:21:20.000]  是怎麼樣的呢
[00:21:20.000 --> 00:21:25.000]  請大家翻到石圖行傳十六章
[00:21:25.000 --> 00:21:31.000]  石圖行傳十六章
[00:21:31.000 --> 00:21:37.000]  第十六節到第十八節
[00:21:37.000 --> 00:21:41.000]  後來我們往禱告的地方去
[00:21:41.000 --> 00:21:44.000]  有一個使女迎著面來
[00:21:44.000 --> 00:21:46.000]  她被烏龜所附
[00:21:46.000 --> 00:21:51.000]  用法術教她族人們大德財力
[00:21:51.000 --> 00:21:54.000]  她跟隨保羅和我們
[00:21:54.000 --> 00:21:55.000]  含著說
[00:21:55.000 --> 00:21:57.000]  這些人是至高神的僕人
[00:21:57.000 --> 00:22:01.000]  對你們傳說救人的道
[00:22:01.000 --> 00:22:04.000]  她欲臉多慈這樣含笑
[00:22:04.000 --> 00:22:07.000]  保羅心中厭煩
[00:22:07.000 --> 00:22:09.000]  轉身對那鬼說
[00:22:09.000 --> 00:22:11.000]  我奉耶穌基督的名
[00:22:11.000 --> 00:22:14.000]  吩咐你從他身上出來
[00:22:14.000 --> 00:22:17.000]  那鬼當時就出來了
[00:22:17.000 --> 00:22:20.000]  你看在這裡我們見到
[00:22:20.000 --> 00:22:25.000]  一位見證者
[00:22:25.000 --> 00:22:29.000]  在那裡含著做見證
[00:22:29.000 --> 00:22:32.000]  說這些人是至高神的僕人
[00:22:32.000 --> 00:22:36.000]  對你們傳講救人的道
[00:22:36.000 --> 00:22:38.000]  什麼人含笑
[00:22:38.000 --> 00:22:43.000]  是被鬼扶著的人含笑
[00:22:43.000 --> 00:22:47.000]  鬼為耶穌做見證
[00:22:47.000 --> 00:22:52.000]  這是怎麼回事
[00:22:52.000 --> 00:22:57.000]  這是一個凡的見證
[00:22:57.000 --> 00:22:59.000]  怎麼知道呢
[00:22:59.000 --> 00:23:04.000]  你看保羅心中厭煩
[00:23:04.000 --> 00:23:06.000]  保羅感受到
[00:23:06.000 --> 00:23:12.000]  這一個見證裡面的鬼在
[00:23:12.000 --> 00:23:17.000]  所以他就奉附這個鬼
[00:23:17.000 --> 00:23:23.000]  從那個女子的身上出來了
[00:23:23.000 --> 00:23:25.000]  這個時候
[00:23:25.000 --> 00:23:29.000]  我們就看見這一個十女的族人
[00:23:29.000 --> 00:23:38.000]  他就見到這個寺裡面的靈秀
[00:23:38.000 --> 00:23:43.000]  對他們說這個人是猶太人
[00:23:43.000 --> 00:23:47.000]  來騷擾我們的城
[00:23:47.000 --> 00:23:51.000]  傳我們羅馬人說不可受不可行的規矩
[00:23:51.000 --> 00:23:55.000]  眾人一起起來攻擊他們
[00:23:55.000 --> 00:23:57.000]  館長吩咐補了他們的衣服
[00:23:57.000 --> 00:24:00.000]  用棍打了許多棍
[00:24:00.000 --> 00:24:03.000]  便將他們下在監裡
[00:24:03.000 --> 00:24:06.000]  祝福禁足嚴謹看守
[00:24:06.000 --> 00:24:09.000]  禁足領了這樣的命
[00:24:09.000 --> 00:24:11.000]  就把他們下在內監裡
[00:24:11.000 --> 00:24:15.000]  兩腳下了木狗
[00:24:15.000 --> 00:24:24.000]  這是一個很詭詐的
[00:24:24.000 --> 00:24:29.000]  對於婦孕使者的公批
[00:24:29.000 --> 00:24:32.000]  好像他成功了
[00:24:32.000 --> 00:24:38.000]  把婦孕使者放到內監裡去了
[00:24:38.000 --> 00:24:41.000]  但是在這個時刻
[00:24:41.000 --> 00:24:43.000]  二十五節
[00:24:43.000 --> 00:24:45.000]  月在半月
[00:24:45.000 --> 00:24:51.000]  保羅和希臘禱告唱詩讚美神
[00:24:51.000 --> 00:24:55.000]  在半月的時候最黑暗的時候
[00:24:55.000 --> 00:25:01.000]  是在手靠腳踉的處境下
[00:25:01.000 --> 00:25:07.000]  在那裡唱詩禱告讚美神
[00:25:07.000 --> 00:25:08.000]  哎呀
[00:25:08.000 --> 00:25:13.000]  這是撒旦所預料不到的
[00:25:13.000 --> 00:25:16.000]  在這樣一個時刻
[00:25:16.000 --> 00:25:21.000]  重要的婦孕廣傳的歷史中的一個時刻
[00:25:21.000 --> 00:25:26.000]  突然地大震動
[00:25:26.000 --> 00:25:35.000]  這是婦孕最初傳到歐洲去的一個關鍵
[00:25:35.000 --> 00:25:37.000]  地大震動
[00:25:37.000 --> 00:25:41.000]  我們在聖經中看見
[00:25:41.000 --> 00:25:45.000]  有七次的震動地震
[00:25:45.000 --> 00:25:52.000]  都是在舊恩歷史裡面的關頭時刻
[00:25:52.000 --> 00:25:59.000]  每一個時刻都有地震產生
[00:25:59.000 --> 00:26:03.000]  我們稍微提一提
[00:26:03.000 --> 00:26:08.000]  神賜給他律法的時候
[00:26:08.000 --> 00:26:12.000]  有地震
[00:26:12.000 --> 00:26:16.000]  以色列人進入迦南的時候
[00:26:16.000 --> 00:26:19.000]  就是到了約里戈
[00:26:19.000 --> 00:26:25.000]  他們憑著信心圍繞約里戈
[00:26:25.000 --> 00:26:29.000]  他們這樣做的時候
[00:26:29.000 --> 00:26:31.000]  地大震動
[00:26:31.000 --> 00:26:36.000]  約里戈城倒塌
[00:26:36.000 --> 00:26:39.000]  誅死的時候有地震
[00:26:39.000 --> 00:26:42.000]  舊恩完成的時候
[00:26:42.000 --> 00:26:46.000]  誅復活的時候有地震
[00:26:46.000 --> 00:26:49.000]  生命的主
[00:26:49.000 --> 00:26:52.000]  勝利的時刻
[00:26:52.000 --> 00:26:55.000]  聖靈降臨的時候
[00:26:55.000 --> 00:26:57.000]  有地震
[00:26:57.000 --> 00:26:59.000]  在十六行傳第二章
[00:26:59.000 --> 00:27:02.000]  天上有響聲下來
[00:27:02.000 --> 00:27:04.000]  是個震動的響聲
[00:27:04.000 --> 00:27:05.000]  這個要對照
[00:27:05.000 --> 00:27:08.000]  儀式解說三十七章第七節
[00:27:08.000 --> 00:27:12.000]  那裡提到的震動
[00:27:12.000 --> 00:27:17.000]  聖靈降臨的重要的關鍵時刻
[00:27:17.000 --> 00:27:19.000]  地震
[00:27:19.000 --> 00:27:22.000]  還有福音
[00:27:22.000 --> 00:27:24.000]  初次傳到歐洲
[00:27:24.000 --> 00:27:26.000]  就是到菲律賓
[00:27:26.000 --> 00:27:29.000]  這裡有地震
[00:27:29.000 --> 00:27:32.000]  福音傳到歐洲
[00:27:32.000 --> 00:27:35.000]  這是福音廣傳歷史裡面
[00:27:35.000 --> 00:27:39.000]  一個重要的關鍵的時刻
[00:27:39.000 --> 00:27:40.000]  有地震
[00:27:40.000 --> 00:27:42.000]  主再來的時候
[00:27:42.000 --> 00:27:44.000]  有地震
[00:27:44.000 --> 00:27:47.000]  所以在三個舊恩計劃的
[00:27:47.000 --> 00:27:49.000]  七個重要的關頭
[00:27:49.000 --> 00:27:53.000]  都是用地震來表達
[00:27:53.000 --> 00:27:57.000]  這是創造萬物的神
[00:27:57.000 --> 00:28:02.000]  給特別的基督徒的一個記號
[00:28:02.000 --> 00:28:04.000]  一個標誌
[00:28:04.000 --> 00:28:07.000]  感謝三位主
[00:28:07.000 --> 00:28:12.000]  在這個地道震動的時候
[00:28:12.000 --> 00:28:15.000]  產生一個神蹟
[00:28:15.000 --> 00:28:18.000]  監獄的門開了
