
[00:00:00.000 --> 00:00:04.000]  各位弟兄姊妹 主人平安
[00:03:07.000 --> 00:03:10.000]  她是否還有資格或者能力去參加
[00:03:10.000 --> 00:03:14.000]  其實是很大的未知數
[00:03:14.000 --> 00:03:18.000]  或者有些人覺得可能沒有太大的可能
[00:03:18.000 --> 00:03:21.000]  還有其實大眾 我不知道大家都是
[00:03:21.000 --> 00:03:24.000]  可能對運動員我們都有一個很大的期望
[00:03:24.000 --> 00:03:27.000]  就是運動員的內心會很強大
[00:03:27.000 --> 00:03:31.000]  面對著多大的壓力 多大的挑戰都好
[00:03:31.000 --> 00:03:33.000]  都是可以克服的
[00:03:33.000 --> 00:03:37.000]  運動員是我們的榜樣
[00:03:37.000 --> 00:03:39.000]  另外其實要退出賽事
[00:03:39.000 --> 00:03:42.000]  也會惹來很多的閒言閒語
[00:03:42.000 --> 00:03:43.000]  甚至一些揣測
[00:03:43.000 --> 00:03:45.000]  我看到網上的人都說
[00:03:45.000 --> 00:03:47.000]  其實她不是心理因素的
[00:03:47.000 --> 00:03:49.000]  她是懷孕了
[00:03:49.000 --> 00:03:51.000]  很多人會說很多的說話
[00:03:51.000 --> 00:03:55.000]  所以其實西蒙·拜爾斯她要在這屆奧運裏面
[00:03:55.000 --> 00:03:56.000]  她選擇去退賽
[00:03:56.000 --> 00:04:00.000]  其實承受的壓力都是真的不少的
[00:04:00.000 --> 00:04:03.000]  不過西蒙·拜爾斯她決定
[00:04:03.000 --> 00:04:07.000]  她不是由世人的期望和世人的聲音
[00:04:07.000 --> 00:04:10.000]  去決定她怎樣去做出選擇
[00:04:10.000 --> 00:04:14.000]  而是她選擇將注意力集中在自己的生命裏面
[00:04:14.000 --> 00:04:17.000]  是她的心理健康是最重要的
[00:04:17.000 --> 00:04:19.000]  她勇敢地活出她真實的自己
[00:04:19.000 --> 00:04:21.000]  活在真實之中
[00:04:21.000 --> 00:04:23.000]  這個決定不容易
[00:04:23.000 --> 00:04:26.000]  要活出真實的自己
[00:04:26.000 --> 00:04:28.000]  而今天我們一起去看的這件經文
[00:04:28.000 --> 00:04:30.000]  二弗所書四章二十五節
[00:04:30.000 --> 00:04:32.000]  去到五章二節這裏
[00:04:32.000 --> 00:04:35.000]  保羅其實正是勸告我們
[00:04:35.000 --> 00:04:38.000]  做信徒的就是要成為真實的人
[00:04:38.000 --> 00:04:40.000]  要脫去舊人
[00:04:40.000 --> 00:04:43.000]  不要再過一些虛偽的生活
[00:04:43.000 --> 00:04:47.000]  不要再用各種的方式去騙我們自己
[00:04:47.000 --> 00:04:49.000]  或者騙其他的人
[00:04:49.000 --> 00:04:52.000]  保羅指出我們做信徒的
[00:04:52.000 --> 00:04:54.000]  能夠活在真實裏面
[00:04:54.000 --> 00:05:01.000]  那個原因就是記載在二弗所書四章二十至二十四節那裏
[00:05:01.000 --> 00:05:03.000]  那裏講得很清楚
[00:05:03.000 --> 00:05:05.000]  就是因為耶穌基督所成就的舊因
[00:05:05.000 --> 00:05:09.000]  我們做信徒的已經成為上帝新的創造
[00:05:09.000 --> 00:05:11.000]  我們是新人
[00:05:11.000 --> 00:05:13.000]  是新的人類
[00:05:13.000 --> 00:05:17.000]  所以就要在實際的生活裏面活出一個真實的面貌
[00:05:17.000 --> 00:05:19.000]  不是停留在我們認知上
[00:05:19.000 --> 00:05:21.000]  而是要在我們的生命
[00:05:21.000 --> 00:05:25.000]  在我們的生活裏面去實踐出來
[00:05:25.000 --> 00:05:29.000]  到底作為這個新人類要怎樣做呢
[00:05:29.000 --> 00:05:31.000]  在二十五節那裏
[00:05:31.000 --> 00:05:34.000]  保羅對我們第一個的勸告
[00:05:34.000 --> 00:05:38.000]  他在二十五節那裏有一個很重要的動詞
[00:05:38.000 --> 00:05:40.000]  也是一個命名詞
[00:05:40.000 --> 00:05:41.000]  就是「說」
[00:05:41.000 --> 00:05:42.000]  他說我們要說實話
[00:05:42.000 --> 00:05:44.000]  而我們說實話的理由
[00:05:44.000 --> 00:05:47.000]  原因就是因為我們互相為肢體
[00:05:47.000 --> 00:05:51.000]  我們是耶穌基督身體的一部份
[00:05:51.000 --> 00:05:55.000]  建立群體一個很重要的基礎
[00:05:55.000 --> 00:05:58.000]  就是要有信任
[00:05:58.000 --> 00:06:00.000]  因為這個人與人之間的信任
[00:06:00.000 --> 00:06:02.000]  我們就可以很坦誠地去分享
[00:06:02.000 --> 00:06:04.000]  我們生命裏面的掙扎
[00:06:04.000 --> 00:06:06.000]  我們的幽暗面
[00:06:06.000 --> 00:06:08.000]  我們裏面很多很多的東西
[00:06:08.000 --> 00:06:09.000]  在群體裏面
[00:06:09.000 --> 00:06:11.000]  我們因為從主義來的那份愛
[00:06:11.000 --> 00:06:12.000]  那份信任
[00:06:12.000 --> 00:06:15.000]  我們就可以坦誠地去做這件事情
[00:06:15.000 --> 00:06:17.000]  也因為這種坦誠
[00:06:17.000 --> 00:06:19.000]  我們才可以彼此去支持
[00:06:19.000 --> 00:06:21.000]  互相去守望
[00:06:21.000 --> 00:06:23.000]  所以關係裏面一旦有謊言
[00:06:23.000 --> 00:06:25.000]  有說謊的話
[00:06:25.000 --> 00:06:27.000]  其實就沒有了信任
[00:06:27.000 --> 00:06:28.000]  而一旦沒有了的時候
[00:06:28.000 --> 00:06:30.000]  要去修補是非常艱難
[00:06:30.000 --> 00:06:32.000]  大家要想想
[00:06:32.000 --> 00:06:33.000]  如果有人騙了你的話
[00:06:33.000 --> 00:06:35.000]  你要重新去信任他
[00:06:35.000 --> 00:06:37.000]  其實是非常艱難的
[00:06:37.000 --> 00:06:40.000]  接著寶代向我們提出一個
[00:06:40.000 --> 00:06:42.000]  叫做條件性的命令
[00:06:42.000 --> 00:06:46.000]  就是在二弗所書四章二十六至二十七節
[00:06:46.000 --> 00:06:47.000]  他在那裏跟我們說
[00:06:47.000 --> 00:06:49.000]  生氣卻不要犯罪
[00:06:49.000 --> 00:06:51.000]  不可含怒道日落
[00:06:51.000 --> 00:06:53.000]  也不可給魔鬼留地道
[00:06:53.000 --> 00:06:55.000]  他接納我們做信徒的
[00:06:55.000 --> 00:06:57.000]  我們是會有憤怒的情緒
[00:06:57.000 --> 00:07:00.000]  但他很快就說我們生氣
[00:07:00.000 --> 00:07:02.000]  但需要留意三個規範
[00:07:02.000 --> 00:07:05.000]  包括不要因為生氣而犯罪
[00:07:05.000 --> 00:07:08.000]  還有這個怒氣只可以是短暫的
[00:07:08.000 --> 00:07:09.000]  而很重要的就是
[00:07:09.000 --> 00:07:11.000]  不可以給魔鬼留地步
[00:07:11.000 --> 00:07:14.000]  其實地步直接去說就是地方
[00:07:14.000 --> 00:07:16.000]  寶代是跟我們說
[00:07:16.000 --> 00:07:19.000]  叫我們絕對不可以給魔鬼有機可乘
[00:07:19.000 --> 00:07:21.000]  讓魔鬼在我們生活裏面
[00:07:21.000 --> 00:07:24.000]  有任何一絲有活動的地方
[00:07:24.000 --> 00:07:26.000]  或者是空間
[00:07:26.000 --> 00:07:32.000]  我不知道當大家說起生氣這個情緒的時候
[00:07:32.000 --> 00:07:36.000]  你是有什麼想法的
[00:07:36.000 --> 00:07:40.000]  一般人對我們基督徒都有一個印象
[00:07:40.000 --> 00:07:42.000]  不知道大家有沒有聽過
[00:07:42.000 --> 00:07:45.000]  就是基督徒都是很溫和的一些人
[00:07:45.000 --> 00:07:47.000]  是很有愛心的
[00:07:47.000 --> 00:07:50.000]  因為這個印象或者形象
[00:07:50.000 --> 00:07:53.000]  其實在我信了主之後
[00:07:53.000 --> 00:07:55.000]  都給我挺大的壓力的
[00:07:55.000 --> 00:07:59.000]  因為我想做了基督徒
[00:07:59.000 --> 00:08:01.000]  所以其實要很坦白承認自己
[00:08:01.000 --> 00:08:04.000]  會對某些人或者某些事很生氣
[00:08:04.000 --> 00:08:06.000]  要坦白去說出來真的不容易
[00:08:06.000 --> 00:08:08.000]  因為說的時候
[00:08:08.000 --> 00:08:09.000]  那些人會不會覺得
[00:08:09.000 --> 00:08:12.000]  「阿輝輝你真是一個沒什麼愛心的人」
[00:08:12.000 --> 00:08:14.000]  「為什麼你的愛心這麼少」
[00:08:14.000 --> 00:08:17.000]  所以通常都是微笑著
[00:08:17.000 --> 00:08:25.000]  我不知道大家有沒有這些經歷或者感受
[00:08:25.000 --> 00:08:28.000]  不過我記得有一個導師跟我們說
[00:08:28.000 --> 00:08:30.000]  在大家做基督徒之前
[00:08:30.000 --> 00:08:31.000]  你不要忘記一件事
[00:08:31.000 --> 00:08:34.000]  就是你是一個人
[00:08:34.000 --> 00:08:35.000]  是一個活生生的人
[00:08:35.000 --> 00:08:37.000]  所以是會有情緒的
[00:08:37.000 --> 00:08:41.000]  會生氣是正常的事
[00:08:41.000 --> 00:08:42.000]  也有一個學者
[00:08:42.000 --> 00:08:43.000]  他說了一句話
[00:08:43.000 --> 00:08:45.000]  我覺得帶給人很大的安慰
[00:08:45.000 --> 00:08:47.000]  他說在群體裡面
[00:08:47.000 --> 00:08:49.000]  只有那些目不關心的人
[00:08:49.000 --> 00:08:52.000]  才不會生氣
[00:08:52.000 --> 00:08:54.000]  這句話當我去想的時候
[00:08:54.000 --> 00:08:57.000]  我想有些什麼人或者事
[00:08:57.000 --> 00:09:00.000]  會令我容易牽動我的情緒
[00:09:00.000 --> 00:09:02.000]  大家都可以去想一想
[00:09:02.000 --> 00:09:05.000]  那些人通常是你在乎的人
[00:09:05.000 --> 00:09:08.000]  而那些事通常是你在意的事
[00:09:08.000 --> 00:09:11.000]  所以才會牽動到我們的情緒
[00:09:11.000 --> 00:09:16.000]  如果不是,你可以當對方只是在說棟篤笑
[00:09:16.000 --> 00:09:20.000]  或者只不過是一套荒誕劇
[00:09:20.000 --> 00:09:21.000]  笑一下就算了
[00:09:21.000 --> 00:09:23.000]  用不著這麼認真
[00:09:23.000 --> 00:09:25.000]  我們之所以會賞心認真
[00:09:25.000 --> 00:09:26.000]  就是因為在乎
[00:09:26.000 --> 00:09:30.000]  就是因為在意
[00:09:30.000 --> 00:09:32.000]  生氣是正常的情緒
[00:09:32.000 --> 00:09:34.000]  但保羅在這裡很清楚提醒我們
[00:09:34.000 --> 00:09:37.000]  要懂得適可而止
[00:09:37.000 --> 00:09:40.000]  不要被魔鬼有機可乘
[00:09:40.000 --> 00:09:43.000]  不知不覺
[00:09:43.000 --> 00:09:45.000]  原來我從神學院畢業
[00:09:45.000 --> 00:09:47.000]  回到熙唐這個舞會服侍
[00:09:47.000 --> 00:09:50.000]  已經差不多六年了
[00:09:50.000 --> 00:09:52.000]  現在五年多了
[00:09:52.000 --> 00:09:54.000]  很感謝弟兄姊妹的信任
[00:09:54.000 --> 00:09:57.000]  有時候跟弟兄姊妹聊天的時候
[00:09:57.000 --> 00:09:59.000]  他們都會跟我說
[00:09:59.000 --> 00:10:02.000]  他們對於教會裡面的一些肢體
[00:10:02.000 --> 00:10:03.000]  不是很滿意
[00:10:03.000 --> 00:10:06.000]  甚至會生氣
[00:10:06.000 --> 00:10:08.000]  我相信他們這樣說
[00:10:08.000 --> 00:10:14.000]  是因為他們對弟兄姊妹有期望
[00:10:14.000 --> 00:10:18.000]  希望對方有改進的空間
[00:10:18.000 --> 00:10:20.000]  當聽到這些說話的時候
[00:10:20.000 --> 00:10:23.000]  我會跟聊天的人說
[00:10:23.000 --> 00:10:28.000]  不如你嘗試跟對方溝通
[00:10:28.000 --> 00:10:30.000]  將你所看到的感受
[00:10:30.000 --> 00:10:33.000]  可不可以跟他表達
[00:10:33.000 --> 00:10:34.000]  因為坦白說
[00:10:34.000 --> 00:10:36.000]  我又不是在那件事裡面
[00:10:36.000 --> 00:10:38.000]  不知道情境發生了什麼
[00:10:38.000 --> 00:10:40.000]  其實是很難去做任何判斷
[00:10:40.000 --> 00:10:43.000]  但我幾乎收到的回應都是
[00:10:43.000 --> 00:10:44.000]  No
[00:10:44.000 --> 00:10:45.000]  不要
[00:10:45.000 --> 00:10:47.000]  甚至有弟兄姊妹說
[00:10:47.000 --> 00:10:48.000]  我只是跟你說
[00:10:48.000 --> 00:10:50.000]  你不要跟他說
[00:10:50.000 --> 00:10:52.000]  老實說
[00:10:52.000 --> 00:10:53.000]  面對這些情況
[00:10:53.000 --> 00:10:57.000]  我真的不知道怎麼處理
[00:10:57.000 --> 00:10:58.000]  我又擔心
[00:10:58.000 --> 00:11:00.000]  我跟弟兄姊妹聊天的時候
[00:11:00.000 --> 00:11:02.000]  他們的怒氣會不會繼續積壓呢
[00:11:02.000 --> 00:11:04.000]  雖然有時候他們說
[00:11:04.000 --> 00:11:06.000]  你沒事了
[00:11:06.000 --> 00:11:07.000]  但我覺得
[00:11:07.000 --> 00:11:09.000]  好像說完又再說
[00:11:09.000 --> 00:11:11.000]  即是有些不開心的事
[00:11:11.000 --> 00:11:13.000]  還沒處理好
[00:11:13.000 --> 00:11:15.000]  所以我經常擔心
[00:11:15.000 --> 00:11:18.000]  會不會像吹氣球一樣
[00:11:18.000 --> 00:11:19.000]  其實那些怒氣
[00:11:19.000 --> 00:11:21.000]  你沒有好好去抒發
[00:11:21.000 --> 00:11:22.000]  去疏導的時候
[00:11:22.000 --> 00:11:23.000]  就像吹氣球一樣
[00:11:23.000 --> 00:11:25.000]  其實越吹就越脹越大
[00:11:25.000 --> 00:11:26.000]  其實有一天
[00:11:26.000 --> 00:11:28.000]  受不了的時候就爆
[00:11:28.000 --> 00:11:29.000]  而爆的時候
[00:11:29.000 --> 00:11:31.000]  其實就對你帶來很大的傷害
[00:11:31.000 --> 00:11:32.000]  不單對自己
[00:11:32.000 --> 00:11:34.000]  對整個群體都是受損的
[00:11:34.000 --> 00:11:36.000]  因為我們是基督的身體
[00:11:36.000 --> 00:11:38.000]  每個都是有份的
[00:11:38.000 --> 00:11:39.000]  所以只能夠求的是
[00:11:39.000 --> 00:11:43.000]  求主去憐憫我們
[00:11:43.000 --> 00:11:46.000]  接著在經文裏面
[00:11:46.000 --> 00:11:47.000]  保羅提出
[00:11:47.000 --> 00:11:50.000]  要活在真實之中的第三項
[00:11:50.000 --> 00:11:54.000]  我們要戒除的行為是偷竊
[00:11:54.000 --> 00:11:56.000]  也和大家分享一下
[00:11:56.000 --> 00:11:58.000]  那時候他們的時代背景
[00:11:58.000 --> 00:12:00.000]  那時候在新約的時期
[00:12:00.000 --> 00:12:02.000]  馬太福音20章中
[00:12:02.000 --> 00:12:04.000]  提到葡萄園工人比喻
[00:12:04.000 --> 00:12:06.000]  那時候要找工作的工人
[00:12:06.000 --> 00:12:09.000]  真的每天都要去市集站著
[00:12:09.000 --> 00:12:13.000]  等待一些聘請的人來選擇
[00:12:13.000 --> 00:12:14.000]  這個網水不錯
[00:12:14.000 --> 00:12:15.000]  我選這個
[00:12:15.000 --> 00:12:16.000]  這個也挺健碩
[00:12:16.000 --> 00:12:17.000]  擔擔駝駝也行
[00:12:17.000 --> 00:12:18.000]  可以幫我
[00:12:18.000 --> 00:12:19.000]  這個樣貌也挺聰明
[00:12:19.000 --> 00:12:20.000]  好吧 我選他
[00:12:20.000 --> 00:12:22.000]  其實他們站著被人選擇
[00:12:22.000 --> 00:12:24.000]  選不中的人怎麼辦呢
[00:12:24.000 --> 00:12:27.000]  其實那天他們就沒錢拿回家
[00:12:27.000 --> 00:12:30.000]  也都沒有固定的收入
[00:12:30.000 --> 00:12:32.000]  所以有些人就唯有鋌而走險
[00:12:32.000 --> 00:12:35.000]  去做一些偷竊
[00:12:35.000 --> 00:12:38.000]  來維持他們的生活
[00:12:38.000 --> 00:12:39.000]  不過在這裏
[00:12:39.000 --> 00:12:42.000]  其實保羅不單單要信徒
[00:12:42.000 --> 00:12:45.000]  不要去偷竊
[00:12:45.000 --> 00:12:48.000]  他還為信徒定下更加高的標準
[00:12:48.000 --> 00:12:51.000]  就是我們要藉著很努力地去工作
[00:12:51.000 --> 00:12:53.000]  以至於我們是有能力
[00:12:53.000 --> 00:12:56.000]  去幫助到其他的弟兄姊妹
[00:12:56.000 --> 00:12:57.000]  有學者形容
[00:12:57.000 --> 00:13:01.000]  他說以弗所書四章28至這裏是怎樣呢
[00:13:01.000 --> 00:13:05.000]  他們說這節經文就好像一個炸彈
[00:13:05.000 --> 00:13:11.000]  是投向所有以自我為中心的思想那裏
[00:13:11.000 --> 00:13:13.000]  這節經文其實是告訴我們
[00:13:13.000 --> 00:13:16.000]  我們不是為自己而活
[00:13:16.000 --> 00:13:17.000]  當我們跟隨主耶穌之後
[00:13:17.000 --> 00:13:19.000]  我們是為主而活
[00:13:19.000 --> 00:13:25.000]  而我們也是很關心其他人的需要
[00:13:25.000 --> 00:13:27.000]  除了之外
[00:13:27.000 --> 00:13:29.000]  這節裏面也有一個很重要的
[00:13:29.000 --> 00:13:31.000]  對我們的全面
[00:13:31.000 --> 00:13:34.000]  就是在群體裏面的每一位成員
[00:13:34.000 --> 00:13:36.000]  是每一位成員
[00:13:36.000 --> 00:13:39.000]  其實我們都是要去關注其他人的需要
[00:13:39.000 --> 00:13:43.000]  不只是某些人的責任
[00:13:43.000 --> 00:13:45.000]  在這兩年裏面
[00:13:45.000 --> 00:13:46.000]  其實很感恩
[00:13:46.000 --> 00:13:49.000]  在喜棠這裏也有不少弟兄姊妹家裏
[00:13:49.000 --> 00:13:51.000]  有些新的BB出生
[00:13:51.000 --> 00:13:52.000]  有BB仔出生
[00:13:52.000 --> 00:13:53.000]  BB女出生
[00:13:53.000 --> 00:13:55.000]  是很開心的
[00:13:55.000 --> 00:13:58.000]  但大家如果稍為了解一下
[00:13:58.000 --> 00:14:00.000]  BB的用品其實真的一點也不便宜
[00:14:00.000 --> 00:14:03.000]  隨時比我們大人要用的東西還要貴
[00:14:03.000 --> 00:14:06.000]  所以當時有些家庭BB出生
[00:14:06.000 --> 00:14:08.000]  也需要一些物品的時候
[00:14:08.000 --> 00:14:11.000]  我也會問一些幼兒的家長
[00:14:11.000 --> 00:14:14.000]  問他們有沒有一些嬰兒物品可以分享出來
[00:14:14.000 --> 00:14:17.000]  因為他們的小朋友也是剛剛過了那個時期
[00:14:17.000 --> 00:14:21.000]  可能有些物品可以分享
[00:14:21.000 --> 00:14:27.000]  我發現常常回應得最快的是一位媽媽
[00:14:27.000 --> 00:14:30.000]  這位媽媽我認識了她很久
[00:14:30.000 --> 00:14:33.000]  所以比較了解她家裏的情況
[00:14:33.000 --> 00:14:37.000]  其實她家裏的家庭經濟環境
[00:14:37.000 --> 00:14:39.000]  其實真的不是很寬裕
[00:14:39.000 --> 00:14:44.000]  每個月的收入其實僅僅夠她們三個人去生活
[00:14:44.000 --> 00:14:48.000]  不過她是非常樂意去分享物品出來的人
[00:14:48.000 --> 00:14:52.000]  而且她跟我說當她每一次去分享這些物品
[00:14:52.000 --> 00:14:54.000]  去給其他弟兄姊妹家的時候
[00:14:54.000 --> 00:14:57.000]  她心裏面是有很大的感恩
[00:14:57.000 --> 00:15:00.000]  她每一件物品都是在數算上帝的恩典
[00:15:00.000 --> 00:15:04.000]  因為雖然她們家裏的經濟環境不是很好
[00:15:04.000 --> 00:15:09.000]  但是她說上帝對她家裏的小朋友的供應從來沒有缺少
[00:15:09.000 --> 00:15:13.000]  甚至還可以分享給其他的人成為祝福
[00:15:13.000 --> 00:15:16.000]  所以她說有很大的喜樂
[00:15:16.000 --> 00:15:20.000]  弟兄姊妹我們都可以想一想
[00:15:20.000 --> 00:15:23.000]  其實我們身邊的人有什麼需要呢?
[00:15:23.000 --> 00:15:28.000]  我們是否願意去分享我們所擁有的東西呢?
[00:15:28.000 --> 00:15:32.000]  不是要有那些擁有很多
[00:15:32.000 --> 00:15:34.000]  要什麼有什麼的人
[00:15:34.000 --> 00:15:37.000]  才可以去做分享者
[00:15:37.000 --> 00:15:40.000]  這節經文很清楚提醒我們
[00:15:40.000 --> 00:15:42.000]  原來當我們有的時候
[00:15:42.000 --> 00:15:43.000]  當我們願意的時候
[00:15:43.000 --> 00:15:49.000]  其實我們就可以成為分享的那一個
[00:15:49.000 --> 00:15:53.000]  之後去到四章二十九節的時候
[00:15:53.000 --> 00:15:59.000]  補奈又再一次地將焦點放在言語各方面
[00:15:59.000 --> 00:16:01.000]  你知道有些東西提完又提
[00:16:01.000 --> 00:16:02.000]  講完又講
[00:16:02.000 --> 00:16:04.000]  證明那些東西是非常重要的
[00:16:04.000 --> 00:16:06.000]  所以在群體裏面補奈提醒我們
[00:16:06.000 --> 00:16:09.000]  其實慎言即是謹慎我們所說的話
[00:16:09.000 --> 00:16:11.000]  其實是非常重要的
[00:16:11.000 --> 00:16:13.000]  在二十九節那裏講污穢的言語
[00:16:13.000 --> 00:16:15.000]  可能我們一看污穢的
[00:16:15.000 --> 00:16:18.000]  就覺得一定是在說粗言穢語
[00:16:18.000 --> 00:16:20.000]  不關我們的事
[00:16:20.000 --> 00:16:22.000]  我不說粗口的
[00:16:22.000 --> 00:16:24.000]  但其實污穢這個字眼
[00:16:24.000 --> 00:16:28.000]  其實它的意思是在說一些變質的語
[00:16:28.000 --> 00:16:30.000]  或者是腐爛的水果
[00:16:30.000 --> 00:16:32.000]  而在現代中文
[00:16:32.000 --> 00:16:35.000]  譯本那裏很直接地去翻譯
[00:16:35.000 --> 00:16:37.000]  我覺得都譯得非常好
[00:16:37.000 --> 00:16:42.000]  污穢的言語其實是在說傷害別人的說話
[00:16:42.000 --> 00:16:44.000]  可能你會說
[00:16:44.000 --> 00:16:47.000]  回去教會的人都是很善良的
[00:16:47.000 --> 00:16:51.000]  怎會說一些傷害別人的說話
[00:16:51.000 --> 00:16:55.000]  在這裏我也想和大家分享一件真實的事情
[00:16:55.000 --> 00:16:58.000]  亦都成為我們彼此的提醒
[00:16:58.000 --> 00:17:00.000]  我記得在幾年前
[00:17:00.000 --> 00:17:02.000]  有一位姐妹
[00:17:02.000 --> 00:17:04.000]  她患上癌症
[00:17:04.000 --> 00:17:06.000]  接受化療
[00:17:06.000 --> 00:17:09.000]  而那化療帶給她的副作用是非常大
[00:17:09.000 --> 00:17:12.000]  知道每一次她都是非常痛苦
[00:17:12.000 --> 00:17:14.000]  辛苦
[00:17:14.000 --> 00:17:16.000]  有一天她收到一個弟兄
[00:17:16.000 --> 00:17:18.000]  發給她的WhatsApp訊息
[00:17:18.000 --> 00:17:20.000]  裏面是怎樣說的呢
[00:17:20.000 --> 00:17:22.000]  姐妹呀
[00:17:22.000 --> 00:17:24.000]  你要加油呀
[00:17:24.000 --> 00:17:26.000]  還有你要學會感恩呀
[00:17:26.000 --> 00:17:28.000]  因為是上帝看得起你
[00:17:28.000 --> 00:17:30.000]  才讓你承受這麼大的痛苦
[00:17:32.000 --> 00:17:36.000]  我不知道大家如果是姐妹收到的訊息
[00:17:36.000 --> 00:17:38.000]  即是那些說話
[00:17:38.000 --> 00:17:40.000]  你會有什麼反應呢
[00:17:40.000 --> 00:17:42.000]  這位姐妹呢
[00:17:42.000 --> 00:17:44.000]  其實她一向都是很溫柔的
[00:17:44.000 --> 00:17:46.000]  但她說
[00:17:46.000 --> 00:17:49.000]  當她過去收到這個訊息的時候
[00:17:49.000 --> 00:17:51.000]  她幾乎是想扔爛電話
[00:17:51.000 --> 00:17:53.000]  她說
[00:17:53.000 --> 00:17:56.000]  其實這番說話比粗口更加難聽
[00:17:56.000 --> 00:17:58.000]  她很生氣
[00:17:58.000 --> 00:18:00.000]  她說她很想去
[00:18:00.000 --> 00:18:02.000]  回覆對方
[00:18:02.000 --> 00:18:04.000]  她沒有做 但她很想做
[00:18:04.000 --> 00:18:06.000]  她說很想跟對方說
[00:18:06.000 --> 00:18:08.000]  如果這就是我受苦的原因
[00:18:08.000 --> 00:18:10.000]  不如叫上帝不要太看得起我
[00:18:10.000 --> 00:18:12.000]  看得起你呀
