
[00:00:00.000 --> 00:00:04.000]  如果你明白生命記
[00:09:13.000 --> 00:09:14.000]  第二節說
[00:09:14.000 --> 00:09:16.000]  你就愛耀華
[00:09:16.000 --> 00:09:18.000]  你的神
[00:09:18.000 --> 00:09:19.000]  第二
[00:09:19.000 --> 00:09:21.000]  行在他一切的道路當中
[00:09:21.000 --> 00:09:22.000]  第三
[00:09:22.000 --> 00:09:24.000]  緊緊的依靠他
[00:09:24.000 --> 00:09:26.000]  我覺得幾千年前的作品
[00:09:26.000 --> 00:09:28.000]  很美麗
[00:09:28.000 --> 00:09:30.000]  如果你想抄這句
[00:09:30.000 --> 00:09:31.000]  就抄這幾節
[00:09:31.000 --> 00:09:34.000]  愛耀華你的神
[00:09:34.000 --> 00:09:37.000]  行在他一切的道路當中
[00:09:37.000 --> 00:09:39.000]  緊緊的依靠他
[00:09:39.000 --> 00:09:41.000]  我想如果你真的能夠
[00:09:41.000 --> 00:09:44.000]  明白、體會和實踐這三句話
[00:09:44.000 --> 00:09:46.000]  一世都受益
[00:09:46.000 --> 00:09:47.000]  是不是
[00:09:47.000 --> 00:09:49.000]  愛你的神
[00:09:49.000 --> 00:09:52.000]  行在他一切的道路當中
[00:09:52.000 --> 00:09:55.000]  然後緊緊的依靠他
[00:09:55.000 --> 00:09:57.000]  最蒙福的三句話
[00:09:57.000 --> 00:09:59.000]  就結束了這十點
[00:09:59.000 --> 00:10:02.000]  十點怎麼說
[00:10:02.000 --> 00:10:04.000]  我也想了很久
[00:10:04.000 --> 00:10:06.000]  可以說幾堂書
[00:10:06.000 --> 00:10:07.000]  不如我們總結一下
[00:10:07.000 --> 00:10:09.000]  重點在哪裡
[00:10:09.000 --> 00:10:12.000]  其實前面第一、第二、第三、第四
[00:10:12.000 --> 00:10:14.000]  接著到第六話要寫
[00:10:14.000 --> 00:10:15.000]  就是說
[00:10:15.000 --> 00:10:16.000]  說什麼
[00:10:16.000 --> 00:10:18.000]  你要放在心裡
[00:10:18.000 --> 00:10:20.000]  存在你裡面
[00:10:20.000 --> 00:10:22.000]  還要是
[00:10:22.000 --> 00:10:23.000]  綁在手上
[00:10:23.000 --> 00:10:25.000]  戴在額上
[00:10:25.000 --> 00:10:26.000]  寫在柱子上
[00:10:26.000 --> 00:10:27.000]  走到外面的時候
[00:10:27.000 --> 00:10:28.000]  寫在城門上
[00:10:28.000 --> 00:10:31.000]  說這麼多為了什麼
[00:10:31.000 --> 00:10:33.000]  我相信很直接的一件事
[00:10:33.000 --> 00:10:35.000]  使你記得
[00:10:35.000 --> 00:10:37.000]  記得
[00:10:37.000 --> 00:10:38.000]  為什麼要記得
[00:10:38.000 --> 00:10:41.000]  因為這樣才可以遵行
[00:10:41.000 --> 00:10:44.000]  神所要求
[00:10:44.000 --> 00:10:47.000]  為什麼摩西在最後總結的時候
[00:10:47.000 --> 00:10:48.000]  說這件事
[00:10:48.000 --> 00:10:50.000]  因為最大的問題
[00:10:50.000 --> 00:10:51.000]  摩西的意思就是說
[00:10:51.000 --> 00:10:53.000]  我剛才說了幾張聖經
[00:10:53.000 --> 00:10:54.000]  所說的歷史
[00:10:54.000 --> 00:10:56.000]  十誡那些
[00:10:56.000 --> 00:10:59.000]  以色列人都聽過了
[00:10:59.000 --> 00:11:01.000]  你聽了很多你知道的
[00:11:01.000 --> 00:11:04.000]  不過你不做而已
[00:11:04.000 --> 00:11:06.000]  你看到分別嗎
[00:11:06.000 --> 00:11:08.000]  其實我們剛才所讀的聖經
[00:11:08.000 --> 00:11:10.000]  如果你再看前面那幾張聖經
[00:11:10.000 --> 00:11:12.000]  很多話其實重複了很多次
[00:11:12.000 --> 00:11:14.000]  如果你真的有心機讀聖經
[00:11:14.000 --> 00:11:15.000]  出埃及記
[00:11:15.000 --> 00:11:16.000]  生命記
[00:11:16.000 --> 00:11:17.000]  利未記
[00:11:17.000 --> 00:11:19.000]  有很多話說完又說
[00:11:19.000 --> 00:11:20.000]  為什麼這麼沉
[00:11:20.000 --> 00:11:21.000]  重複又重複
[00:11:21.000 --> 00:11:22.000]  何必浪費那麼多字
[00:11:22.000 --> 00:11:23.000]  不是
[00:11:23.000 --> 00:11:25.000]  以色列人聽過了這些
[00:11:25.000 --> 00:11:26.000]  為什麼還要說
[00:11:26.000 --> 00:11:28.000]  因為他們沒有做
[00:11:28.000 --> 00:11:30.000]  沒有做就等於知道是沒用的
[00:11:30.000 --> 00:11:32.000]  只是知道是沒用的
[00:11:32.000 --> 00:11:33.000]  摩西的意思就是說
[00:11:33.000 --> 00:11:35.000]  你要記得
[00:11:35.000 --> 00:11:36.000]  你還要遵行
[00:11:36.000 --> 00:11:38.000]  你將它放在心裡
[00:11:38.000 --> 00:11:39.000]  這個就是摩西心裡
[00:11:39.000 --> 00:11:42.000]  最想跟世人說的話
[00:11:42.000 --> 00:11:44.000]  今天你和我都有一個問題
[00:11:44.000 --> 00:11:47.000]  今天我們這個資訊爆炸的時間
[00:11:47.000 --> 00:11:49.000]  我們知道很多東西
[00:11:49.000 --> 00:11:50.000]  如果今天問你
[00:11:50.000 --> 00:11:53.000]  你以為你不知道怎麼為之愛神嗎
[00:11:53.000 --> 00:11:54.000]  你以為你不知道
[00:11:54.000 --> 00:11:56.000]  應該怎麼做一個基督徒嗎
[00:11:56.000 --> 00:11:57.000]  難道你不知道
[00:11:57.000 --> 00:12:00.000]  怎麼才可以不犯罪嗎
[00:12:00.000 --> 00:12:01.000]  是不是
[00:12:01.000 --> 00:12:03.000]  難道你不懂得讀聖經嗎
[00:12:03.000 --> 00:12:04.000]  這些你都知道的
[00:12:04.000 --> 00:12:05.000]  坦白說
[00:12:05.000 --> 00:12:07.000]  尤其是今天資訊這麼多
[00:12:07.000 --> 00:12:09.000]  一上網什麼都有了
[00:12:09.000 --> 00:12:10.000]  以前我們
[00:12:10.000 --> 00:12:11.000]  很多年前教主學的時候
[00:12:11.000 --> 00:12:13.000]  找到一本秘密武器
[00:12:13.000 --> 00:12:14.000]  哇 多高興
[00:12:14.000 --> 00:12:16.000]  整個學期都拿著那本書就可以教
[00:12:16.000 --> 00:12:18.000]  現在你一邊上面說
[00:12:18.000 --> 00:12:20.000]  一邊在下面的ipad數
[00:12:20.000 --> 00:12:22.000]  什麼都被人知道了
[00:12:22.000 --> 00:12:24.000]  資訊是有的
[00:12:24.000 --> 00:12:25.000]  不過做
[00:12:25.000 --> 00:12:27.000]  做不做得到
[00:12:27.000 --> 00:12:28.000]  有沒有去做
[00:12:28.000 --> 00:12:29.000]  摩西說你知道的
[00:12:29.000 --> 00:12:31.000]  聽了四十年了你們
[00:12:31.000 --> 00:12:32.000]  知道
[00:12:32.000 --> 00:12:33.000]  有沒有做
[00:12:33.000 --> 00:12:34.000]  要做
[00:12:34.000 --> 00:12:36.000]  怎麼才可以做得到
[00:12:36.000 --> 00:12:38.000]  要將這些說話神的教訓
[00:12:38.000 --> 00:12:40.000]  放在心裡
[00:12:40.000 --> 00:12:42.000]  等在你裡面
[00:12:42.000 --> 00:12:43.000]  哇 真是很抽象
[00:12:43.000 --> 00:12:45.000]  什麼叫等在我裡面
[00:12:45.000 --> 00:12:46.000]  什麼叫放在心裡
[00:12:46.000 --> 00:12:49.000]  我一直很想來解釋
[00:12:49.000 --> 00:12:50.000]  了解
[00:12:50.000 --> 00:12:52.000]  告訴大家這句話是什麼意思
[00:12:52.000 --> 00:12:53.000]  直到後來我想起
[00:12:53.000 --> 00:12:55.000]  有另外一段短短的經文
[00:12:55.000 --> 00:12:57.000]  我覺得是最好最好的解釋
[00:12:57.000 --> 00:13:00.000]  就是耶利米蘇三十一章
[00:13:00.000 --> 00:13:03.000]  如果你不記得的話
[00:13:03.000 --> 00:13:04.000]  我讀給你聽
[00:13:04.000 --> 00:13:05.000]  短短的
[00:13:05.000 --> 00:13:07.000]  耶利米蘇三十一章
[00:13:07.000 --> 00:13:10.000]  三十一至三十三節
[00:13:10.000 --> 00:13:12.000]  那段說話和這段差不多
[00:13:12.000 --> 00:13:14.000]  不過加以解釋
[00:13:14.000 --> 00:13:16.000]  作為一個最好的意思的詮釋
[00:13:16.000 --> 00:13:18.000]  耶利米蘇三十一章三十一節
[00:13:18.000 --> 00:13:19.000]  說耶和華說
[00:13:19.000 --> 00:13:20.000]  日子將到
[00:13:20.000 --> 00:13:23.000]  我要與以色列家和猶太家
[00:13:23.000 --> 00:13:25.000]  另立新約
[00:13:25.000 --> 00:13:27.000]  新約不是新約聖經
[00:13:27.000 --> 00:13:29.000]  新約聖經當然也是
[00:13:29.000 --> 00:13:30.000]  新的約
[00:13:30.000 --> 00:13:32.000]  什麼叫新約
[00:13:32.000 --> 00:13:33.000]  約是一個關係
[00:13:33.000 --> 00:13:35.000]  約
[00:13:35.000 --> 00:13:37.000]  神說我要與以色列人
[00:13:37.000 --> 00:13:38.000]  我的子民
[00:13:38.000 --> 00:13:40.000]  立一個新的關係
[00:13:40.000 --> 00:13:41.000]  為什麼
[00:13:41.000 --> 00:13:42.000]  因為一直以來的關係
[00:13:42.000 --> 00:13:43.000]  我很討厭
[00:13:43.000 --> 00:13:45.000]  神說我很厭煩這種關係
[00:13:45.000 --> 00:13:46.000]  這種關係是什麼
[00:13:46.000 --> 00:13:47.000]  然後說
[00:13:47.000 --> 00:13:50.000]  不是像我拉著他們祖宗的手
[00:13:50.000 --> 00:13:52.000]  帶他們出埃及的時候
[00:13:52.000 --> 00:13:53.000]  為什麼會拉著他們的手
[00:13:53.000 --> 00:13:55.000]  因為很被動
[00:13:55.000 --> 00:13:57.000]  神說我很討厭這種關係
[00:13:57.000 --> 00:13:58.000]  我不要再有這種關係
[00:13:58.000 --> 00:13:59.000]  以色列人很被動
[00:13:59.000 --> 00:14:00.000]  拉著他
[00:14:00.000 --> 00:14:01.000]  拉著他就走
[00:14:01.000 --> 00:14:03.000]  放手他就不肯走
[00:14:03.000 --> 00:14:05.000]  罵他就做一點點
[00:14:05.000 --> 00:14:07.000]  打他之後就快快地做
[00:14:07.000 --> 00:14:08.000]  兩下又不記得
[00:14:08.000 --> 00:14:09.000]  又再犯罪
[00:14:09.000 --> 00:14:11.000]  不出聲他就不理
[00:14:11.000 --> 00:14:12.000]  這種關係
[00:14:12.000 --> 00:14:14.000]  神說我很討厭
[00:14:14.000 --> 00:14:16.000]  這種關係不是我想要建立的關係
[00:14:16.000 --> 00:14:17.000]  我要與他建立一個新約
[00:14:17.000 --> 00:14:19.000]  所以我不要舊的約
[00:14:19.000 --> 00:14:21.000]  以前我告訴他
[00:14:21.000 --> 00:14:22.000]  他都做不到
[00:14:22.000 --> 00:14:24.000]  這個新的約是什麼
[00:14:24.000 --> 00:14:25.000]  那些日子後
[00:14:25.000 --> 00:14:28.000]  我要與以色列家所立的新約
[00:14:28.000 --> 00:14:29.000]  乃是者人
