
[00:00:00.000 --> 00:00:02.000]  我們看回今天的筆記
[00:02:14.000 --> 00:02:16.000]  地、海都交出他的死人出來
[00:02:16.000 --> 00:02:21.000]  那是表示所有歷代裡面不信的人都出來了
[00:02:21.000 --> 00:02:22.000]  都復活了
[00:02:22.000 --> 00:02:25.000]  在這兩次復活之前
[00:02:25.000 --> 00:02:29.000]  那些沒有了身體的靈魂去了哪裡
[00:02:29.000 --> 00:02:33.000]  我們稱這種狀態為中間狀態
[00:02:33.000 --> 00:02:35.000]  大家聽得明白嗎
[00:02:35.000 --> 00:02:37.000]  現在我們處理這些狀態
[00:02:37.000 --> 00:02:40.000]  我想說兩件事
[00:02:40.000 --> 00:02:42.000]  應該說三件事
[00:02:42.000 --> 00:02:45.000]  第一就是中間狀態究竟
[00:02:45.000 --> 00:02:47.000]  是有意識還是無意識
[00:02:47.000 --> 00:02:50.000]  是conscious還是unconscious
[00:02:50.000 --> 00:02:51.000]  它存在是必然的
[00:02:51.000 --> 00:02:53.000]  這個我們聖經說得很清楚
[00:02:53.000 --> 00:02:54.000]  我們不需要慢慢查聖經
[00:02:54.000 --> 00:02:57.000]  它大概存在的靈魂
[00:02:57.000 --> 00:02:59.000]  沒有身體的靈魂
[00:02:59.000 --> 00:03:03.000]  它存在的還是有意識還是無意識呢
[00:03:03.000 --> 00:03:05.000]  我自己看聖經
[00:03:05.000 --> 00:03:07.000]  有很多不同的神學家的了解
[00:03:07.000 --> 00:03:10.000]  應該是絕對有意識
[00:03:10.000 --> 00:03:11.000]  是conscious
[00:03:11.000 --> 00:03:13.000]  有意識表示他知道
[00:03:13.000 --> 00:03:15.000]  他明白他認識
[00:03:15.000 --> 00:03:17.000]  他有溝通
[00:03:17.000 --> 00:03:19.000]  那就是有意識了
[00:03:19.000 --> 00:03:21.000]  無意識就是他沒有溝通
[00:03:21.000 --> 00:03:24.000]  沒有知道任何東西
[00:03:24.000 --> 00:03:28.000]  在一種完全不能有反應的狀態當中
[00:03:28.000 --> 00:03:30.000]  為什麼呢
[00:03:30.000 --> 00:03:32.000]  很多人認為
[00:03:32.000 --> 00:03:35.000]  有些人覺得
[00:03:35.000 --> 00:03:39.000]  一個中間狀態的靈魂應該是無意識的
[00:03:39.000 --> 00:03:41.000]  多數都是引用聖經所說的
[00:03:41.000 --> 00:03:43.000]  很多時候聖經提到
[00:03:43.000 --> 00:03:45.000]  死亡的人
[00:03:45.000 --> 00:03:47.000]  用的形容詞是睡了
[00:03:47.000 --> 00:03:49.000]  睡了
[00:03:49.000 --> 00:03:51.000]  睡了
[00:03:51.000 --> 00:03:54.000]  睡了當然是表示一種無意識的狀態
[00:03:54.000 --> 00:03:57.000]  但是如果我們真的詳細查聖經
[00:03:57.000 --> 00:03:59.000]  我引用了很多段
[00:03:59.000 --> 00:04:01.000]  有空慢慢看看
[00:04:01.000 --> 00:04:03.000]  留心看上下文的結構
[00:04:03.000 --> 00:04:05.000]  和要表達的東西
[00:04:05.000 --> 00:04:06.000]  我們就知道
[00:04:06.000 --> 00:04:07.000]  當聖經的作者
[00:04:07.000 --> 00:04:08.000]  尤其是保羅或耶穌
[00:04:08.000 --> 00:04:10.000]  說到睡了
[00:04:10.000 --> 00:04:12.000]  形容這種中間狀態的時候
[00:04:12.000 --> 00:04:15.000]  不是強調他沒有意識這回事
[00:04:15.000 --> 00:04:17.000]  而是在綜合聖經裏
[00:04:17.000 --> 00:04:19.000]  我覺得他強調三樣東西
[00:04:19.000 --> 00:04:20.000]  第一
[00:04:20.000 --> 00:04:22.000]  睡了是強調
[00:04:22.000 --> 00:04:24.000]  睡了是一種形容詞
[00:04:24.000 --> 00:04:26.000]  睡了有很多種情況
[00:04:26.000 --> 00:04:28.000]  睡了可以打喊
[00:04:28.000 --> 00:04:32.000]  睡了可以打鼻鼾
[00:04:32.000 --> 00:04:35.000]  睡了可以流口水
[00:04:35.000 --> 00:04:38.000]  睡了可以做夢
[00:04:38.000 --> 00:04:40.000]  睡了可以表示
[00:04:40.000 --> 00:04:47.000]  他和世間的生活暫時斷絕了認識和了解的關係
[00:04:47.000 --> 00:04:50.000]  睡了可以表達很多東西
[00:04:50.000 --> 00:04:57.000]  因為這是一個比喻
[00:04:57.000 --> 00:04:59.000]  睡了是一個比喻
[00:04:59.000 --> 00:05:03.000]  比喻當然不是全部都應用在中間狀態裏
[00:05:03.000 --> 00:05:05.000]  究竟睡了想比喻些什麼
[00:05:05.000 --> 00:05:08.000]  我和上下文的比喻是三樣東西
[00:05:08.000 --> 00:05:09.000]  第一
[00:05:09.000 --> 00:05:11.000]  他強調睡了是強調休息
[00:05:11.000 --> 00:05:13.000]  免了勞苦
[00:05:13.000 --> 00:05:18.000]  睡覺是代表休息
[00:05:18.000 --> 00:05:22.000]  聖經裏面所強調他們睡了是代表
[00:05:22.000 --> 00:05:27.000]  這個靈魂在世間的勞苦已經斷了
[00:05:27.000 --> 00:05:28.000]  他不需要再那麼辛苦
[00:05:28.000 --> 00:05:29.000]  他可以休息
[00:05:29.000 --> 00:05:31.000]  好像我們做完一天很累的時候
[00:05:31.000 --> 00:05:32.000]  我們睡了
[00:05:32.000 --> 00:05:34.000]  睡覺是代表這樣
[00:05:34.000 --> 00:05:35.000]  第二
[00:05:35.000 --> 00:05:39.000]  聖經中間狀態的靈魂睡了是強調
[00:05:39.000 --> 00:05:43.000]  這個活動的範圍轉到另外一邊
[00:05:43.000 --> 00:05:48.000]  因為睡了的人已經停止了世上的活動
[00:05:48.000 --> 00:05:50.000]  因為他暫時睡了六個小時
[00:05:50.000 --> 00:05:51.000]  這六個小時裏面
[00:05:51.000 --> 00:05:52.000]  世上所發生的事
[00:05:52.000 --> 00:05:54.000]  如果你不吵醒他的話
[00:05:54.000 --> 00:05:56.000]  是和他無關的
[00:05:56.000 --> 00:05:57.000]  他在自己的範圍裏面
[00:05:57.000 --> 00:06:00.000]  可能他腦的電波仍然有活動
[00:06:00.000 --> 00:06:01.000]  他仍然有身體的機能活動
[00:06:01.000 --> 00:06:05.000]  但是你在他前面走來走去
[00:06:05.000 --> 00:06:07.000]  弄他的手弄他的樣子
[00:06:07.000 --> 00:06:08.000]  他不知道的
[00:06:08.000 --> 00:06:14.000]  他和世上未睡覺的活動範圍已經分開了
[00:06:14.000 --> 00:06:16.000]  這是指他睡了覺的意思
[00:06:16.000 --> 00:06:17.000]  睡了的意思
[00:06:17.000 --> 00:06:19.000]  第三
[00:06:19.000 --> 00:06:22.000]  睡了在保羅神話裏面很清楚
[00:06:22.000 --> 00:06:25.000]  特別是說到那些人以為沒有復活這回事
[00:06:25.000 --> 00:06:27.000]  他就說不是
[00:06:27.000 --> 00:06:28.000]  其實只不過是睡了
[00:06:28.000 --> 00:06:29.000]  他們沒有什麼
[00:06:29.000 --> 00:06:32.000]  睡了表示他只是過渡的時間
[00:06:32.000 --> 00:06:35.000]  睡了表示他還會再醒
[00:06:35.000 --> 00:06:39.000]  消失了表示他永遠不會再存在
[00:06:39.000 --> 00:06:41.000]  保羅所說的睡了
[00:06:41.000 --> 00:06:43.000]  對比永恆不會消失
[00:06:43.000 --> 00:06:46.000]  有一天他會再醒起來
[00:06:46.000 --> 00:06:51.000]  大家記得在古林多前書和後來的前書
[00:06:51.000 --> 00:06:52.000]  說到睡了的意思
[00:06:52.000 --> 00:06:56.000]  很明顯說到信徒將來會復活
[00:06:56.000 --> 00:07:00.000]  現在只不過是暫時過渡的事情
[00:07:00.000 --> 00:07:03.000]  所謂睡了的意思
[00:07:03.000 --> 00:07:06.000]  是對比起再醒來的意思
[00:07:06.000 --> 00:07:10.000]  不是強調沒有知覺無意識的意思
[00:07:10.000 --> 00:07:17.000]  這是對於睡了字眼的解經的注釋
[00:07:17.000 --> 00:07:18.000]  另一方面
[00:07:18.000 --> 00:07:20.000]  直接的積極的證明
[00:07:20.000 --> 00:07:24.000]  很多次聖經說到這種中間狀態的時候
[00:07:24.000 --> 00:07:30.000]  是直接間接提到離開世界之後是有意識的
[00:07:30.000 --> 00:07:33.000]  馬太福音八章十一節說到
[00:07:33.000 --> 00:07:37.000]  我們和阿巴拉罕爾薩雅國同坐直
[00:07:37.000 --> 00:07:41.000]  老實說如果中間狀態沒有意識的話
[00:07:41.000 --> 00:07:43.000]  阿巴拉罕爾薩雅國都沒有意識
[00:07:43.000 --> 00:07:46.000]  我們和阿巴拉罕爾薩雅國坐直沒有意識
[00:07:46.000 --> 00:07:48.000]  怎麼坐直呢
[00:07:48.000 --> 00:07:51.000]  幾塊東西在這裡
[00:07:51.000 --> 00:07:53.000]  不可以叫坐直
[00:07:53.000 --> 00:07:55.000]  坐直表示有溝通
[00:07:55.000 --> 00:07:57.000]  有分享
[00:07:57.000 --> 00:07:59.000]  有榮耀
[00:07:59.000 --> 00:08:01.000]  這是坐直的意思
[00:08:01.000 --> 00:08:04.000]  很多時候我們討論到中間狀態
[00:08:04.000 --> 00:08:07.000]  都很喜歡引用老加翁第十六章
[00:08:07.000 --> 00:08:13.000]  耶穌所說的財主和拉薩路死後的事
[00:08:13.000 --> 00:08:15.000]  我們解這章的聖經
[00:08:15.000 --> 00:08:17.000]  就不可以走到極端
[00:08:17.000 --> 00:08:19.000]  耶穌是說比喻
[00:08:19.000 --> 00:08:24.000]  我們不能逐字逐句說到一定是這樣
[00:08:24.000 --> 00:08:27.000]  不過耶穌這麼詳細說這個比喻
[00:08:27.000 --> 00:08:29.000]  我們要稍為留意
[00:08:29.000 --> 00:08:32.000]  如果他完全不相信
[00:08:32.000 --> 00:08:35.000]  他知道人死後是沒有任何事情發生
[00:08:35.000 --> 00:08:38.000]  他也無謂說這樣的例子
[00:08:38.000 --> 00:08:41.000]  這樣的比喻
[00:08:41.000 --> 00:08:43.000]  所以如果我們認為
[00:08:43.000 --> 00:08:45.000]  老加翁第十六章
[00:08:45.000 --> 00:08:50.000]  講到財主和拉薩路死後的比喻
[00:08:50.000 --> 00:08:54.000]  如果有一定的指向
[00:08:54.000 --> 00:08:57.000]  我們多多少少肯定幾件事
[00:08:57.000 --> 00:08:59.000]  第一
[00:08:59.000 --> 00:09:01.000]  信的人不信的人
[00:09:01.000 --> 00:09:03.000]  義人罪人死了之後
[00:09:03.000 --> 00:09:05.000]  仍然有事情會發生
[00:09:05.000 --> 00:09:07.000]  在他的生命裡
[00:09:07.000 --> 00:09:09.000]  第一他知道發生什麼事
[00:09:09.000 --> 00:09:13.000]  當中之間有什麼對話
[00:09:13.000 --> 00:09:16.000]  他知道發生什麼事
[00:09:16.000 --> 00:09:18.000]  他知道自己為什麼會這樣
[00:09:18.000 --> 00:09:22.000]  他也希望在地上
[00:09:22.000 --> 00:09:24.000]  他的親友和朋友
[00:09:24.000 --> 00:09:26.000]  可以有些和他不同的遭遇
[00:09:26.000 --> 00:09:28.000]  他可以看見
[00:09:28.000 --> 00:09:32.000]  義人和罪人離開世界
[00:09:32.000 --> 00:09:34.000]  在中間的狀態裡
[00:09:34.000 --> 00:09:36.000]  去到兩個很自然的分界
[00:09:36.000 --> 00:09:38.000]  想幫都幫不到他
[00:09:38.000 --> 00:09:41.000]  如果你不熟悉我講什麼
[00:09:41.000 --> 00:09:43.000]  就打開聖經老加翁第十六章
[00:09:43.000 --> 00:09:45.000]  如果你記得那個比喻
[00:09:45.000 --> 00:09:47.000]  你就知道我在講
[00:09:47.000 --> 00:09:49.000]  我不想大家重新讀一次
[00:09:49.000 --> 00:09:50.000]  所以無論如何
[00:09:50.000 --> 00:09:51.000]  起碼肯定的
[00:09:51.000 --> 00:09:53.000]  耶穌說這麼多
[00:09:53.000 --> 00:09:55.000]  如果他不是完全無謂的話
[00:09:55.000 --> 00:09:57.000]  起碼他肯定
[00:09:57.000 --> 00:09:59.000]  人離開了這個世界之後
[00:09:59.000 --> 00:10:01.000]  他的靈魂狀態是有意識的
[00:10:01.000 --> 00:10:04.000]  這是很基本的根據
[00:10:04.000 --> 00:10:06.000]  我覺得合理的
[00:10:06.000 --> 00:10:09.000]  當然哥林多前書保羅所講到
[00:10:09.000 --> 00:10:11.000]  將來要面對主的挑戰
[00:10:11.000 --> 00:10:17.000]  如果我們相信審判和神自己的官面
[00:10:17.000 --> 00:10:19.000]  不是等到最後
[00:10:19.000 --> 00:10:21.000]  白色大寶座審判之來的話
[00:10:21.000 --> 00:10:23.000]  如果我們相信千年前的話
[00:10:23.000 --> 00:10:25.000]  當然這個就是一個中間狀態
[00:10:25.000 --> 00:10:28.000]  我們要面對主交仗
[00:10:28.000 --> 00:10:30.000]  尤其是臨時十二至十三節
[00:10:30.000 --> 00:10:32.000]  大家記得嗎
[00:10:32.000 --> 00:10:34.000]  我現在回心看佛對著鏡子觀下無不清
[00:10:34.000 --> 00:10:36.000]  到那時就要面對面
[00:10:36.000 --> 00:10:37.000]  很清楚
[00:10:37.000 --> 00:10:41.000]  我們現在比我們將來還清楚
[00:10:41.000 --> 00:10:43.000]  我們在世的人看的很清楚
[00:10:43.000 --> 00:10:45.000]  我們看見你的樣子
[00:10:45.000 --> 00:10:47.000]  橙色不是橙色是綠色
[00:10:47.000 --> 00:10:50.000]  我們很清楚分得出不同的顏色
[00:10:50.000 --> 00:10:53.000]  但保羅說這些都叫對著鏡子觀下無不清
[00:10:53.000 --> 00:10:56.000]  大家知道保羅時的鏡子是無不清的
[00:10:56.000 --> 00:10:58.000]  和我們現在化妝的不同
[00:10:58.000 --> 00:11:00.000]  因為他那時是用銅做的
[00:11:00.000 --> 00:11:01.000]  當然是無不清
[00:11:01.000 --> 00:11:03.000]  他們到時要看得很清楚
[00:11:03.000 --> 00:11:05.000]  所以我相信他的意識
[00:11:05.000 --> 00:11:07.000]  比我們現在還要強
[00:11:07.000 --> 00:11:09.000]  不單止這樣
[00:11:09.000 --> 00:11:10.000]  應該更加清楚
[00:11:10.000 --> 00:11:11.000]  看的東西更加清楚
[00:11:11.000 --> 00:11:12.000]  更多
[00:11:12.000 --> 00:11:13.000]  知道更多
[00:11:13.000 --> 00:11:15.000]  了解更加寬敞
[00:11:15.000 --> 00:11:17.000]  那麽
[00:11:17.000 --> 00:11:21.000]  路加福音說到那裏
[00:11:21.000 --> 00:11:23.000]  耶穌基督對他身旁那個
[00:11:23.000 --> 00:11:25.000]  剛剛悔改的強盜說
[00:11:25.000 --> 00:11:27.000]  今天你要和我在樂園裏了
[00:11:27.000 --> 00:11:29.000]  今天兩個身體都死了
[00:11:29.000 --> 00:11:31.000]  靈魂就上去了
[00:11:31.000 --> 00:11:33.000]  那就是耶穌在樂園裏
[00:11:33.000 --> 00:11:35.000]  當然有意識
[00:11:35.000 --> 00:11:37.000]  耶穌說你的強盜
[00:11:37.000 --> 00:11:39.000]  今天都和我在樂園裏了
[00:11:39.000 --> 00:11:41.000]  這句話是直接的肯定
[00:11:41.000 --> 00:11:43.000]  你和我在樂園裏享受快樂的歡欣
[00:11:43.000 --> 00:11:45.000]  那時我相信一定有意識
[00:11:45.000 --> 00:11:47.000]  如果沒有意識
[00:11:47.000 --> 00:11:49.000]  耶穌對他說這句話
[00:11:49.000 --> 00:11:51.000]  是騙他的
[00:11:51.000 --> 00:11:53.000]  所以耶穌特別用到今天
[00:11:53.000 --> 00:11:55.000]  表示明顯的
[00:11:55.000 --> 00:11:57.000]  將來復活的時候
[00:11:57.000 --> 00:11:59.000]  你要和我在樂園裏
[00:11:59.000 --> 00:12:01.000]  所以我們看到
[00:12:01.000 --> 00:12:03.000]  信者我們看回比特前書
[00:12:03.000 --> 00:12:05.000]  所說到的
[00:12:05.000 --> 00:12:07.000]  有一種痛苦的感受
[00:12:07.000 --> 00:12:09.000]  意識
[00:12:09.000 --> 00:12:11.000]  我們相信聖經的教訓
[00:12:11.000 --> 00:12:13.000]  一個中間的狀態
[00:12:13.000 --> 00:12:15.000]  是
[00:12:15.000 --> 00:12:17.000]  to be the one of conscious joy to the righteous
[00:12:17.000 --> 00:12:19.000]  and of conscious pain to the wicked
[00:12:19.000 --> 00:12:21.000]  即是說
[00:12:21.000 --> 00:12:23.000]  信的
[00:12:23.000 --> 00:12:25.000]  接受神的人
[00:12:25.000 --> 00:12:27.000]  他死了之後
[00:12:27.000 --> 00:12:29.000]  如果你有朋友或家人
[00:12:29.000 --> 00:12:31.000]  在復活之前
[00:12:31.000 --> 00:12:33.000]  他現在有意識
[00:12:33.000 --> 00:12:35.000]  並且他在神的身邊
[00:12:35.000 --> 00:12:37.000]  一同坐直
[00:12:37.000 --> 00:12:39.000]  享受conscious joy
[00:12:39.000 --> 00:12:41.000]  有意識的快樂
[00:12:41.000 --> 00:12:43.000]  不信的
[00:12:43.000 --> 00:12:45.000]  已經是有意識的痛苦
[00:12:45.000 --> 00:12:47.000]  聖經說得很少
[00:12:47.000 --> 00:12:49.000]  有意識的痛苦是怎樣
[00:12:49.000 --> 00:12:51.000]  很多時候我們分不清楚
[00:12:51.000 --> 00:12:53.000]  究竟是地獄還是火湖
[00:12:53.000 --> 00:12:55.000]  是什麼情況
[00:12:55.000 --> 00:12:57.000]  於是就有天主教
[00:12:57.000 --> 00:12:59.000]  發展了一個煉獄
[00:12:59.000 --> 00:13:01.000]  主要煉獄不是給未信的
[00:13:01.000 --> 00:13:03.000]  是給已信的
[00:13:03.000 --> 00:13:05.000]  我們再提一提
[00:13:05.000 --> 00:13:07.000]  在這裡先交代另外一件事
[00:13:07.000 --> 00:13:09.000]  既然
[00:13:09.000 --> 00:13:11.000]  既然如果他
[00:13:11.000 --> 00:13:13.000]  不消失
[00:13:13.000 --> 00:13:15.000]  靈魂存在
[00:13:15.000 --> 00:13:17.000]  有意識
[00:13:17.000 --> 00:13:19.000]  可能夠溝通
[00:13:19.000 --> 00:13:21.000]  當然我們最有興趣的
[00:13:21.000 --> 00:13:23.000]  會不會和我們溝通
[00:13:23.000 --> 00:13:25.000]  有沒有回魂
[00:13:25.000 --> 00:13:27.000]  有沒有招魂
[00:13:27.000 --> 00:13:29.000]  有沒有回魂
[00:13:29.000 --> 00:13:31.000]  有沒有我們很深愛的人
[00:13:31.000 --> 00:13:33.000]  離開世界
[00:13:33.000 --> 00:13:35.000]  我們可以和他繼續溝通
[00:13:35.000 --> 00:13:37.000]  我們如果看聖經的教訓
[00:13:37.000 --> 00:13:39.000]  我們很相信
[00:13:39.000 --> 00:13:41.000]  如果我們用
[00:13:41.000 --> 00:13:43.000]  譬如六教方十六章
[00:13:43.000 --> 00:13:45.000]  似乎他上去
[00:13:45.000 --> 00:13:47.000]  無論是信的還是未信的
[00:13:47.000 --> 00:13:49.000]  享受conscious joy
[00:13:49.000 --> 00:13:51.000]  conscious pain
[00:13:51.000 --> 00:13:53.000]  似乎他和人間之間有一個很大的鴻溝
[00:13:53.000 --> 00:13:55.000]  財主說不如
[00:13:55.000 --> 00:13:57.000]  差派一些阿拉什
[00:13:57.000 --> 00:13:59.000]  去傳福音
[00:13:59.000 --> 00:14:01.000]  讓我的幾個兄弟
[00:14:01.000 --> 00:14:03.000]  可以
[00:14:03.000 --> 00:14:05.000]  得到見證
[00:14:05.000 --> 00:14:07.000]  他就不會來到像我一樣痛苦的地方
[00:14:07.000 --> 00:14:09.000]  跟著你看見
[00:14:09.000 --> 00:14:11.000]  阿巴拉罕就說
[00:14:11.000 --> 00:14:13.000]  他們已經有私可以聽
[00:14:13.000 --> 00:14:15.000]  我們就不需要給他
[00:14:15.000 --> 00:14:17.000]  意思就是說在上面的
[00:14:17.000 --> 00:14:19.000]  那個界限
[00:14:19.000 --> 00:14:21.000]  不能夠落到人間的界限
[00:14:21.000 --> 00:14:23.000]  去工作
[00:14:23.000 --> 00:14:25.000]  從這個比喻來說
[00:14:25.000 --> 00:14:27.000]  我們相信似乎有一個很強的隔閡在
[00:14:27.000 --> 00:14:29.000]  希望做
[00:14:29.000 --> 00:14:31.000]  但做不到
[00:14:31.000 --> 00:14:33.000]  因為有一定的鴻溝
[00:14:33.000 --> 00:14:35.000]  另外一個就是保羅間接可以提到
[00:14:35.000 --> 00:14:37.000]  保羅
[00:14:37.000 --> 00:14:39.000]  大家記得菲勒比斯第一章
[00:14:39.000 --> 00:14:41.000]  保羅在兩難之間
[00:14:41.000 --> 00:14:43.000]  情願離世與基督同在
[00:14:43.000 --> 00:14:45.000]  好得無比
[00:14:45.000 --> 00:14:47.000]  因為他知道離開世界
[00:14:47.000 --> 00:14:49.000]  能夠和耶穌基督永恆在一起
[00:14:49.000 --> 00:14:51.000]  保羅說了一段時間之後
[00:14:51.000 --> 00:14:53.000]  我還是不要死了
[00:14:53.000 --> 00:14:55.000]  為什麼
[00:14:55.000 --> 00:14:57.000]  保羅為了你們
[00:14:57.000 --> 00:14:59.000]  在基督的恩典裡
[00:14:59.000 --> 00:15:01.000]  又長進又起浪
[00:15:01.000 --> 00:15:03.000]  所以我仍然要留在這裡
[00:15:03.000 --> 00:15:05.000]  其實從一個側面來看
[00:15:05.000 --> 00:15:07.000]  這段經文
[00:15:07.000 --> 00:15:09.000]  保羅這麼想死
[00:15:09.000 --> 00:15:11.000]  離開世界和基督好得無比
[00:15:11.000 --> 00:15:13.000]  但仍然要留在這裡
[00:15:13.000 --> 00:15:15.000]  如果保羅離開這個世界
[00:15:15.000 --> 00:15:17.000]  他的魂仍然可以下來幫助信徒
[00:15:17.000 --> 00:15:19.000]  他就不用這麼大的掙扎
[00:15:19.000 --> 00:15:21.000]  也不用決定
[00:15:21.000 --> 00:15:23.000]  很希望離世與基督同在
[00:15:23.000 --> 00:15:25.000]  都忍心留在這裡
[00:15:25.000 --> 00:15:27.000]  不去自然
[00:15:27.000 --> 00:15:31.000]  因為間接肯定了保羅的看法
[00:15:31.000 --> 00:15:33.000]  我上了去就沒辦法幫你們了
[00:15:33.000 --> 00:15:35.000]  所以我情願不上去幫你們
[00:15:35.000 --> 00:15:37.000]  變成保羅說
[00:15:37.000 --> 00:15:39.000]  我願意幫你們的就是這個現實
[00:15:39.000 --> 00:15:41.000]  我上去的時候我想幫你們也幫不到
[00:15:41.000 --> 00:15:43.000]  都是聖靈不斷幫助信徒
[00:15:43.000 --> 00:15:45.000]  但是那個魂
[00:15:45.000 --> 00:15:47.000]  中間狀態的靈魂
[00:15:47.000 --> 00:15:49.000]  似乎從這些經文來講
[00:15:49.000 --> 00:15:51.000]  都不能夠回來世間
[00:15:51.000 --> 00:15:53.000]  人世間
[00:15:53.000 --> 00:15:55.000]  和他們有所溝通
[00:15:55.000 --> 00:15:57.000]  通常
[00:15:57.000 --> 00:15:59.000]  支持聖經裡面
[00:15:59.000 --> 00:16:01.000]  有回魂這回事的
[00:16:01.000 --> 00:16:03.000]  經文
[00:16:03.000 --> 00:16:05.000]  對多人而言是兩部分
[00:16:05.000 --> 00:16:07.000]  第一個就是
[00:16:07.000 --> 00:16:09.000]  掃羅到了晚年的時候
[00:16:09.000 --> 00:16:11.000]  有如喪家之戀
[00:16:11.000 --> 00:16:13.000]  到處都搞不定
[00:16:13.000 --> 00:16:15.000]  走到沒得做的時候
[00:16:15.000 --> 00:16:17.000]  就去找女巫
[00:16:17.000 --> 00:16:19.000]  招魂
[00:16:19.000 --> 00:16:21.000]  招喪母耳的魂回來
[00:16:21.000 --> 00:16:23.000]  原來喪母耳的魂都招回來了
[00:16:23.000 --> 00:16:25.000]  表示魂可以回到人間
[00:16:25.000 --> 00:16:27.000]  和保羅聊天通過女巫
[00:16:27.000 --> 00:16:29.000]  這段經文
[00:16:29.000 --> 00:16:31.000]  相當古怪
[00:16:31.000 --> 00:16:33.000]  我不想和大家慢慢詳細研究
[00:16:33.000 --> 00:16:35.000]  你看看不同的解經書
[00:16:35.000 --> 00:16:37.000]  我就較為輕鬆的解釋
[00:16:37.000 --> 00:16:39.000]  就是那個女巫招上來
[00:16:39.000 --> 00:16:41.000]  那個根本不是喪母耳
[00:16:41.000 --> 00:16:43.000]  根本就是喪母耳
[00:16:43.000 --> 00:16:45.000]  我就接受一些神學家的看法
[00:16:45.000 --> 00:16:47.000]  就較為傾向的解釋
[00:16:47.000 --> 00:16:49.000]  就是根本這個女巫
[00:16:49.000 --> 00:16:51.000]  是整蠱掃羅的
[00:16:51.000 --> 00:16:53.000]  那段經文
[00:16:53.000 --> 00:16:55.000]  一開始掃羅曾經
[00:16:55.000 --> 00:16:57.000]  大量的殲殺很多女巫
[00:16:57.000 --> 00:16:59.000]  曾經試過
[00:16:59.000 --> 00:17:01.000]  所以女巫在當時
[00:17:01.000 --> 00:17:03.000]  掃羅的
[00:17:03.000 --> 00:17:05.000]  國家裡面
