
[00:00:00.000 --> 00:00:02.720]  世界上最大的一個郵輪
[00:03:26.600 --> 00:03:28.600]  跟他們是同一群人
[00:03:28.600 --> 00:03:30.320]  這群人是不純正的
[00:03:30.320 --> 00:03:31.720]  他們不是屬於上帝的
[00:03:31.720 --> 00:03:34.480]  因為他們有外邦人的血統
[00:03:34.480 --> 00:03:38.760]  在這個故事的一個比喻裏面
[00:03:38.760 --> 00:03:43.200]  一開始一個律法師就來到耶穌的面前去試探他
[00:03:43.200 --> 00:03:47.040]  這裏講明了律法師是試探耶穌
[00:03:47.040 --> 00:03:50.600]  耶穌當時是用了一個很權威式的身份
[00:03:50.600 --> 00:03:54.080]  去教導人明白聖經 明白律法
[00:03:54.080 --> 00:03:55.520]  一群律法師就說
[00:03:55.520 --> 00:03:59.400]  「你不是一個認可聖經的老師」
[00:03:59.400 --> 00:04:01.120]  「你不是在我們當中」
[00:04:01.120 --> 00:04:02.720]  「我們都認可你」
[00:04:02.720 --> 00:04:06.120]  「成為一個你可以有權柄去教導律法的一個人」
[00:04:06.120 --> 00:04:11.960]  所以其實這群傳統猶太人的律法師
[00:04:11.960 --> 00:04:15.280]  經常找一些機會去挑戰耶穌
[00:04:15.280 --> 00:04:16.960]  「你沒有這個資格」
[00:04:16.960 --> 00:04:20.520]  所以其實他們提出很多問題是想刁難耶穌
[00:04:20.520 --> 00:04:23.800]  讓祂在眾人面前出醜
[00:04:23.800 --> 00:04:28.240]  讓祂的教導律法的資格
[00:04:28.240 --> 00:04:31.360]  讓人們覺得祂沒有這個資格去做
[00:04:31.360 --> 00:04:36.960]  當時一個律法師就問了耶穌一個問題
[00:04:36.960 --> 00:04:40.800]  「我怎樣做才可以承受永生呢?」
[00:04:40.800 --> 00:04:42.640]  「我可以做些什麼呢?」
[00:04:42.640 --> 00:04:44.200]  這個是第一個試探問題
[00:04:44.200 --> 00:04:47.080]  如果耶穌具體回答「你做什麼不做什麼呢?」
[00:04:47.080 --> 00:04:48.560]  他們就會繼續問
[00:04:48.560 --> 00:04:50.960]  「為什麼你會說這個內容?」
[00:04:50.960 --> 00:04:54.400]  「為什麼只做一件事而不做另一件事?」
[00:04:54.400 --> 00:04:56.560]  可以繼續去挑戰這個問題
[00:04:56.560 --> 00:04:58.960]  所以這個本身這個題目
[00:04:58.960 --> 00:05:02.200]  它已經是一個試探的內容
[00:05:02.200 --> 00:05:03.960]  不過耶穌回答他
[00:05:03.960 --> 00:05:05.280]  問回他問題
[00:05:05.280 --> 00:05:07.080]  以問題回答問題
[00:05:07.080 --> 00:05:10.120]  就問他「律法上寫的是什麼?」
[00:05:10.120 --> 00:05:12.080]  「你念的是什麼?」
[00:05:12.080 --> 00:05:15.080]  問回他「其實是你知道的」
[00:05:15.080 --> 00:05:16.880]  「那你念的是什麼呢?」
[00:05:16.880 --> 00:05:18.880]  然後這個律法師就說
[00:05:18.880 --> 00:05:22.640]  很快地回答了一個很標準的答案
[00:05:22.640 --> 00:05:24.360]  「你要盡心盡性」
[00:05:24.360 --> 00:05:27.320]  「盡力盡義地愛主你的心」
[00:05:27.320 --> 00:05:29.840]  「又要愛倫社如同自己」
[00:05:29.840 --> 00:05:34.920]  其實在這裡基本上是綜合了兩段經文
[00:05:34.920 --> 00:05:37.640]  第一段在《新命記》第六章第五節
[00:05:37.640 --> 00:05:39.680]  那裡說「以色列你要聽」
[00:05:39.680 --> 00:05:43.120]  耶和說「我們的上帝是獨一的主」
[00:05:43.120 --> 00:05:46.200]  這個其實是成為了猶太人
[00:05:46.200 --> 00:05:48.920]  所有律法的一個很重要的中心
[00:05:48.920 --> 00:05:53.040]  所有律法的規條都是建基於這個經文
[00:05:53.040 --> 00:05:55.360]  耶和說「我們的上帝是獨一的主」
[00:05:55.360 --> 00:05:58.200]  「我們敬拜這個獨一的上帝」
[00:05:58.200 --> 00:06:01.000]  「我們衷心的跟從這個獨一的上帝」
[00:06:01.000 --> 00:06:04.040]  所以就有其他的律法的頒佈
[00:06:04.040 --> 00:06:06.280]  我們很努力地去遵行
[00:06:06.280 --> 00:06:11.280]  所以在這裡耶和說的回應
[00:06:11.280 --> 00:06:13.960]  很肯定律法師你說的是對的
[00:06:13.960 --> 00:06:16.880]  就是真的是這樣
[00:06:16.880 --> 00:06:20.400]  作為上帝的子民最重要的首要的侍奉
[00:06:20.400 --> 00:06:23.760]  就是要敬拜這個獨一的上帝
[00:06:23.760 --> 00:06:25.800]  去全心去愛上帝
[00:06:25.800 --> 00:06:29.120]  接著「愛倫社如同自己」
[00:06:29.120 --> 00:06:31.000]  這一段是出於《利美記》
[00:06:31.000 --> 00:06:33.320]  在十九章的十八節
[00:06:33.320 --> 00:06:38.440]  就是敬拜聖潔的上帝的一種很具體的表現
[00:06:38.440 --> 00:06:41.880]  就是愛倫社
[00:06:41.880 --> 00:06:43.760]  不過在猶太人的傳統裡面
[00:06:43.760 --> 00:06:45.960]  愛倫社有他們自己的解釋
[00:06:45.960 --> 00:06:48.200]  倫社的定義是什麼呢?
[00:06:48.200 --> 00:06:50.080]  倫社的定義就是
[00:06:50.080 --> 00:06:52.240]  猶太人就是我的倫社
[00:06:52.240 --> 00:06:53.160]  我是猶太人
[00:06:53.160 --> 00:06:54.360]  哪些是我的倫社呢?
[00:06:54.360 --> 00:06:55.840]  就是猶太人
[00:06:55.840 --> 00:06:57.320]  外邦人是不是我的倫社呢?
[00:06:57.320 --> 00:06:58.400]  不是
[00:06:58.400 --> 00:07:00.640]  我是聖潔的子民
[00:07:00.640 --> 00:07:02.920]  那些外邦人不聖潔
[00:07:02.920 --> 00:07:04.120]  我們不應該接觸他們
[00:07:04.120 --> 00:07:06.080]  那些不會是我的倫社
[00:07:06.080 --> 00:07:08.360]  所以在他們的理解裡面
[00:07:08.360 --> 00:07:12.800]  倫社這個定義是很狹窄的
[00:07:12.800 --> 00:07:15.520]  在這一段的經文裡面
[00:07:15.520 --> 00:07:17.680]  其實耶穌要告訴這群律法師
[00:07:17.680 --> 00:07:19.400]  告訴當時的猶太人
[00:07:19.400 --> 00:07:21.560]  你們這個觀念是錯的
[00:07:21.560 --> 00:07:24.600]  你們應該打破這個倫社的觀念
[00:07:24.600 --> 00:07:29.280]  倫社是要包括那一個
[00:07:29.280 --> 00:07:33.440]  猶太人之外的一群外邦人
[00:07:33.440 --> 00:07:37.280]  這一句的28節裡面
[00:07:37.280 --> 00:07:42.040]  當一個律法師講完之後
[00:07:42.040 --> 00:07:43.560]  耶穌就跟他說
[00:07:43.560 --> 00:07:45.320]  你回答的事
[00:07:45.320 --> 00:07:47.200]  你說得對
[00:07:47.200 --> 00:07:48.320]  那你去做
[00:07:48.320 --> 00:07:51.760]  你就必得永遠的生命
[00:07:51.760 --> 00:07:52.560]  在這裡
[00:07:52.560 --> 00:07:55.440]  這一句話可以讓人想起
[00:07:55.440 --> 00:07:58.120]  在律法上一句話
[00:07:58.120 --> 00:08:00.400]  你們要遵守我的律例典章
[00:08:00.400 --> 00:08:01.160]  人若遵行
[00:08:01.160 --> 00:08:05.120]  就必因此活著
[00:08:05.120 --> 00:08:05.840]  可以這麼說
[00:08:05.840 --> 00:08:07.120]  在猶太人來說
[00:08:07.120 --> 00:08:08.400]  一個的永生
[00:08:08.400 --> 00:08:10.320]  是代表著進入上帝的閣
[00:08:10.320 --> 00:08:11.320]  在末世當中
[00:08:11.320 --> 00:08:16.680]  得到上帝賜給他們永恆的生命
[00:08:16.680 --> 00:08:22.280]  接著一個律法師就問耶穌一個問題
[00:08:22.280 --> 00:08:23.640]  一個什麼問題呢?
[00:08:23.640 --> 00:08:24.240]  他問
[00:08:24.240 --> 00:08:26.280]  那誰是我的倫社呢?
[00:08:26.280 --> 00:08:29.040]  誰是我的倫社?
[00:08:29.040 --> 00:08:30.880]  誰是我的倫社?
[00:08:30.880 --> 00:08:32.400]  好愛、愛他
[00:08:32.400 --> 00:08:36.000]  以至我能夠實踐上帝的吩咐呢?
[00:08:36.000 --> 00:08:38.240]  接著耶穌就說了一個
[00:08:38.240 --> 00:08:40.920]  撒瑪利亞人的一個比喻
[00:08:40.920 --> 00:08:42.400]  撒瑪利亞人這個比喻
[00:08:42.400 --> 00:08:44.800]  在教會歷世歷代當中
[00:08:44.800 --> 00:08:47.240]  如果說說得最多的
[00:08:47.240 --> 00:08:48.320]  在敬拜的當中
[00:08:48.320 --> 00:08:49.520]  他說得最多的一段經文
[00:08:49.520 --> 00:08:50.880]  都是這個
[00:08:50.880 --> 00:08:52.280]  至少是這一段
[00:08:52.280 --> 00:08:53.000]  不是最多
[00:08:53.000 --> 00:08:55.280]  都是其中之一段的經文
[00:08:55.280 --> 00:08:57.120]  其實在很多國家
[00:08:57.120 --> 00:08:59.000]  都有一個叫做法律
[00:08:59.000 --> 00:09:01.040]  叫做好撒瑪利亞人法的
[00:09:01.040 --> 00:09:02.240]  不知道大家知不知道
[00:09:02.240 --> 00:09:04.360]  就是好撒瑪利亞人法
[00:09:04.360 --> 00:09:08.440]  這個法律的名字是來自聖經這一段的經文
[00:09:08.440 --> 00:09:09.800]  其實這個法律是什麼呢?
[00:09:09.800 --> 00:09:13.760]  就是說去保障一些幫助人
[00:09:13.760 --> 00:09:14.880]  就是幫助人
[00:09:14.880 --> 00:09:17.000]  接著幫助人的那個人
[00:09:17.000 --> 00:09:19.560]  是免受一些法律的刑責
[00:09:19.560 --> 00:09:21.520]  因為幫助人的過程中
[00:09:21.520 --> 00:09:23.640]  可能在現代社會被人告
[00:09:23.640 --> 00:09:26.240]  就是有人車撐
[00:09:26.240 --> 00:09:27.760]  你去幫他
[00:09:27.760 --> 00:09:28.640]  原來你扶一扶他
[00:09:28.640 --> 00:09:29.680]  他就死了
[00:09:29.680 --> 00:09:31.560]  接著可能有人告你
[00:09:31.560 --> 00:09:34.440]  說你不應該這樣幫助他
[00:09:34.440 --> 00:09:37.080]  是有可能附上這些刑責
[00:09:37.080 --> 00:09:38.440]  但是那些國家
[00:09:38.440 --> 00:09:40.560]  就是說為了鼓勵人
[00:09:40.560 --> 00:09:42.520]  你要去幫人
[00:09:42.520 --> 00:09:43.760]  就有一個這樣的法例
[00:09:43.760 --> 00:09:45.440]  好撒瑪利亞人法
[00:09:45.440 --> 00:09:49.080]  以至幫助一些真心願意幫助人的人
[00:09:49.080 --> 00:09:52.800]  你免受法律的一些刑罰的制裁
[00:09:52.800 --> 00:09:54.240]  如果你在過程當中
[00:09:54.240 --> 00:09:56.400]  你做了應該做的事情的話
[00:09:56.400 --> 00:09:57.680]  回到這段經文
[00:09:57.680 --> 00:09:59.280]  就是
[00:09:59.280 --> 00:10:00.160]  這段經文
[00:10:00.160 --> 00:10:01.240]  就是耶穌
[00:10:01.240 --> 00:10:04.320]  其實是可以說是藉著這個比喻
[00:10:04.320 --> 00:10:07.240]  去挑戰猶太人的傳統
[00:10:07.240 --> 00:10:10.360]  對什麼是聖潔的解釋
[00:10:10.360 --> 00:10:11.800]  在他們來說
[00:10:11.800 --> 00:10:13.720]  我們是聖潔的
[00:10:13.720 --> 00:10:15.280]  猶太人是聖潔的
[00:10:15.280 --> 00:10:16.880]  我是上帝的選民
[00:10:16.880 --> 00:10:18.120]  所以我是聖潔的
[00:10:18.120 --> 00:10:20.240]  那些人不是猶太人
[00:10:20.240 --> 00:10:22.160]  是不聖潔的
[00:10:22.160 --> 00:10:24.320]  我們才是聖潔的群體
[00:10:24.320 --> 00:10:27.160]  就是他們除此以外
[00:10:27.160 --> 00:10:30.360]  全部人都不是在上帝的看顧當中
[00:10:30.360 --> 00:10:33.080]  也都不是在上帝照顧的範圍裏面
[00:10:33.080 --> 00:10:35.640]  但是耶穌其實透過這個比喻
[00:10:35.640 --> 00:10:39.040]  去讓一班猶太人去明白
[00:10:39.040 --> 00:10:41.960]  哪些人是屬於上帝的群體呢
[00:10:41.960 --> 00:10:43.600]  屬於上帝的群體
[00:10:43.600 --> 00:10:46.240]  其實最主要是什麼呢
[00:10:46.240 --> 00:10:49.520]  就是對耶穌和對福音的回應
[00:10:49.520 --> 00:10:50.760]  這個才是界定
[00:10:50.760 --> 00:10:54.280]  是否屬於上帝指引的一個很重要的內容
[00:10:54.280 --> 00:10:57.640]  對耶穌和對福音的一個回應
[00:10:57.640 --> 00:11:00.760]  接著在這裡說下去
[00:11:00.760 --> 00:11:01.880]  耶穌說
[00:11:01.880 --> 00:11:03.560]  就是
[00:11:03.560 --> 00:11:09.000]  一個律法師去問了一個問題
[00:11:09.000 --> 00:11:11.280]  誰是我的鄰舍的時候
[00:11:11.280 --> 00:11:14.840]  其實是對耶穌的一個試探
[00:11:14.840 --> 00:11:16.440]  正如剛才所說
[00:11:16.440 --> 00:11:17.600]  其實在猶太人裏面
[00:11:17.600 --> 00:11:20.080]  他對鄰舍的定義雖然很狹窄
[00:11:20.080 --> 00:11:23.120]  但是也有它的爭議性在
[00:11:23.120 --> 00:11:24.640]  因為在利美記裏面說
[00:11:24.640 --> 00:11:27.880]  鄰舍是指他們的同族人
[00:11:27.880 --> 00:11:30.520]  但是在同一個地方也說到
[00:11:30.520 --> 00:11:32.560]  你們是要照顧那些
[00:11:32.560 --> 00:11:35.880]  住在你們中間的那些外邦人
[00:11:35.880 --> 00:11:37.920]  住在你們中間的外邦人有需要
[00:11:37.920 --> 00:11:39.920]  你也要幫助他
[00:11:39.920 --> 00:11:42.360]  所以如果耶穌去說
[00:11:42.360 --> 00:11:43.800]  鄰舍的定義的時候
[00:11:43.800 --> 00:11:45.040]  也有很多的爭論
[00:11:45.040 --> 00:11:46.280]  為什麼你這樣定義
[00:11:46.280 --> 00:11:48.600]  我們不是這樣定義
[00:11:48.600 --> 00:11:53.200]  這樣也會形成很多的爭論在裏面
[00:11:53.200 --> 00:11:58.600]  路加可以說去描述這段事跡的時候
[00:11:58.600 --> 00:12:00.080]  是要再說出
[00:12:00.080 --> 00:12:03.960]  耶穌對鄰舍的界限的討論
[00:12:03.960 --> 00:12:05.880]  其實是代表著
[00:12:05.880 --> 00:12:09.880]  祂在在世的使命的一個很重要的宣言
[00:12:09.880 --> 00:12:13.360]  鄰舍再不是指一群猶太人
[00:12:13.360 --> 00:12:16.720]  鄰舍是指地上所有的人
[00:12:16.720 --> 00:12:20.800]  所以耶穌來到地上不單只是去拯救猶太人
[00:12:20.800 --> 00:12:23.800]  是要拯救地上每一個人
[00:12:23.800 --> 00:12:25.800]  在這段比喻裏面
[00:12:25.800 --> 00:12:29.200]  其實有兩個重要的細節可以這樣說
[00:12:29.200 --> 00:12:31.280]  是說到有一個比喻
[00:12:31.280 --> 00:12:32.560]  我想大家都很熟悉
[00:12:32.560 --> 00:12:35.160]  說到有一個人從耶路撒冷裏面
[00:12:35.160 --> 00:12:36.400]  走到耶利哥
[00:12:36.400 --> 00:12:39.360]  然後在路途中被一個強盜
[00:12:39.360 --> 00:12:40.440]  搶了所有東西
[00:12:40.440 --> 00:12:42.640]  然後打到他半死
[00:12:42.640 --> 00:12:45.200]  被宰在路邊裏面
[00:12:45.200 --> 00:12:47.800]  然後有一個祭司來到
[00:12:47.800 --> 00:12:51.080]  見到他就不理會他
[00:12:51.080 --> 00:12:52.040]  然後有一個利美人
[00:12:52.040 --> 00:12:54.200]  又見到他有需要又不理會他
[00:12:54.200 --> 00:12:56.520]  然後有一個撒瑪利亞人來到
[00:12:56.520 --> 00:12:58.160]  將他好好地照顧
[00:12:58.160 --> 00:13:03.080]  然後安排他去一個好的地方休息
[00:13:03.080 --> 00:13:06.040]  整個的比喻其實不是很長
[00:13:06.040 --> 00:13:09.600]  說了一個這樣的內容
[00:13:09.600 --> 00:13:10.800]  在內容裏面說到
[00:13:10.800 --> 00:13:14.840]  這個人是從耶路撒冷走到耶利哥
[00:13:14.840 --> 00:13:17.120]  耶路撒冷在猶太人來說
[00:13:17.120 --> 00:13:18.880]  是一個相當重要的地方
[00:13:18.880 --> 00:13:20.440]  是屬於上帝的地方
[00:13:20.440 --> 00:13:23.480]  所以在他們更深地去討論
[00:13:23.480 --> 00:13:24.840]  耶路撒冷的時候
[00:13:24.840 --> 00:13:26.600]  當人離開了耶路撒冷
[00:13:26.600 --> 00:13:28.640]  就等於離開了上帝
[00:13:28.640 --> 00:13:31.600]  當然這不是地理上的意思
[00:13:31.600 --> 00:13:33.320]  是更進一步地去看
[00:13:33.320 --> 00:13:37.600]  耶路撒冷所代表的那個屬靈的意義
[00:13:37.600 --> 00:13:38.840]  離開了上帝
[00:13:38.840 --> 00:13:41.160]  去到一個邪惡的地方
[00:13:41.160 --> 00:13:43.000]  其實耶穌在這裏用這個比喻
[00:13:43.000 --> 00:13:44.360]  用這個表達
[00:13:44.360 --> 00:13:46.480]  是說到一班的律法師
[00:13:46.480 --> 00:13:47.560]  一班猶太人
[00:13:47.560 --> 00:13:50.120]  其實你們已經離開了上帝
[00:13:50.120 --> 00:13:53.000]  一段很長很長的路
[00:13:53.000 --> 00:13:57.560]  然後再說到這個人是半死的狀態
[00:13:57.560 --> 00:14:01.240]  也說明了一個不潔的原因
[00:14:01.240 --> 00:14:02.360]  因為猶太人去看
[00:14:02.360 --> 00:14:03.640]  一個屍體
[00:14:03.640 --> 00:14:05.400]  一個死屍其實是不潔的
[00:14:05.400 --> 00:14:07.640]  碰過去也不潔
[00:14:07.640 --> 00:14:09.440]  所以這個可能反映了
[00:14:09.440 --> 00:14:11.200]  為什麼祭司和利未人
[00:14:11.200 --> 00:14:15.800]  不去關顧他的
[00:14:15.800 --> 00:14:18.040]  或者幫他的一個原因
[00:14:18.040 --> 00:14:20.680]  雖然在猶太人的法律裏面
[00:14:20.680 --> 00:14:24.560]  是容許去幫助潔淨的人
[00:14:24.560 --> 00:14:26.240]  就是一個很乾淨的人
[00:14:26.240 --> 00:14:28.240]  去搭配一個半死的人
[00:14:28.240 --> 00:14:30.480]  甚至一個如果你看到路邊
[00:14:30.480 --> 00:14:32.400]  有一個看到有人死在路邊
[00:14:32.400 --> 00:14:35.000]  你應該要好好地埋葬他
[00:14:35.000 --> 00:14:37.160]  不過當時的宗教領袖
[00:14:37.160 --> 00:14:40.240]  定下了一個更加苛刻的要求
[00:14:40.240 --> 00:14:43.960]  就是說他們不會接觸這些屍體
[00:14:43.960 --> 00:14:46.200]  不會接觸這些不潔的物
[00:14:46.200 --> 00:14:49.320]  以顯示我和一般平民百姓
[00:14:49.320 --> 00:14:50.680]  更是有不同的地方
[00:14:50.680 --> 00:14:54.480]  我們是更加聖潔的一群人
[00:14:54.480 --> 00:14:58.200]  所以一個祭司和利未人
[00:14:58.200 --> 00:15:01.720]  為了顯示自己宗教的優越感
[00:15:01.720 --> 00:15:03.760]  他們將輪舍的界限
[00:15:03.760 --> 00:15:06.520]  畫得更加狹窄
[00:15:06.520 --> 00:15:08.640]  當然這個代表著他們不明白
[00:15:08.640 --> 00:15:14.400]  上帝背後說輪舍的意義
[00:15:14.400 --> 00:15:18.320]  祭司和利未人可能是基於宗教的理由
[00:15:18.320 --> 00:15:22.240]  可能他當時要負責一些
[00:15:22.240 --> 00:15:24.520]  聖殿裏面的宗教禮儀
[00:15:24.520 --> 00:15:27.440]  如果我接觸了這個將要死的人
[00:15:27.440 --> 00:15:30.200]  我要自己行一個潔淨的禮
[00:15:30.200 --> 00:15:33.000]  才可以再在聖殿裏面去侍奉
[00:15:33.000 --> 00:15:36.320]  所以這個耽誤了在聖殿裏面的工作
[00:15:36.320 --> 00:15:37.560]  所以就不理會他了
[00:15:37.560 --> 00:15:39.680]  這也是可能的一個原因
[00:15:39.680 --> 00:15:41.880]  不過更直接的原因
[00:15:41.880 --> 00:15:44.000]  其實耶穌已經說了
[00:15:44.000 --> 00:15:46.320]  就是為什麼他們會繞過去呢
[00:15:46.320 --> 00:15:47.720]  更直接的原因
[00:15:47.720 --> 00:15:51.040]  就是因為他們缺乏了一個憐憫的心
[00:15:51.040 --> 00:15:53.680]  他們對人缺乏了一個憐憫的心腸
[00:15:53.680 --> 00:15:57.000]  所以雖然看到這個受苦的
[00:15:57.000 --> 00:15:59.440]  正需要人幫助的
[00:15:59.440 --> 00:16:02.280]  一個在路旁的人
[00:16:02.280 --> 00:16:04.560]  但是他們都沒有這個幫助
[00:16:04.560 --> 00:16:05.840]  雖然這個人
[00:16:05.840 --> 00:16:07.640]  耶穌沒有說是什麼人
[00:16:07.640 --> 00:16:11.200]  不過按經文的了解
[00:16:11.200 --> 00:16:13.320]  他應該都是一個猶太人
[00:16:13.320 --> 00:16:15.600]  就是一群的祭司利美人
[00:16:15.600 --> 00:16:16.760]  可能同族的人
[00:16:16.760 --> 00:16:20.240]  他都沒有伸出一個援手
[00:16:20.240 --> 00:16:23.000]  接著撒瑪利亞人就出場了
[00:16:23.000 --> 00:16:23.560]  就是在這裏
[00:16:23.560 --> 00:16:25.840]  來到的時候他見到這個需要
[00:16:25.840 --> 00:16:27.000]  見到這個人
[00:16:27.000 --> 00:16:30.120]  他就顯出他一個真誠的一份愛
[00:16:30.120 --> 00:16:33.200]  他將油和酒敷在他的傷口上
[00:16:33.200 --> 00:16:37.400]  代表著對他傷勢的治療的一個作用
[00:16:37.400 --> 00:16:39.240]  包紮好他的傷口
[00:16:39.240 --> 00:16:42.800]  接著就將他放在自己的生畜上
[00:16:42.800 --> 00:16:48.040]  安置在一個休息的地方
[00:16:48.040 --> 00:16:50.800]  使得他得到休息和一個痊癒
[00:16:50.800 --> 00:16:53.360]  接著他給了兩錢的銀紙
[00:16:53.360 --> 00:16:55.800]  兩錢的銀紙就足夠當時一個人
[00:16:55.800 --> 00:16:58.120]  三個星期的生活
[00:16:58.120 --> 00:16:59.800]  他不單一次過付出了一個
[00:16:59.800 --> 00:17:02.400]  挺可觀的一個費用
[00:17:02.400 --> 00:17:05.520]  也願意承擔這個人在養傷的期間
[00:17:05.520 --> 00:17:06.960]  一切的所需
[00:17:06.960 --> 00:17:09.440]  他整個行動都表達了
[00:17:09.440 --> 00:17:13.640]  他對這個在路邊受重傷的人
[00:17:13.640 --> 00:17:17.440]  一個無條件的一份憐憫
[00:17:17.440 --> 00:17:19.320]  撒瑪利亞人的表現
[00:17:19.320 --> 00:17:22.240]  和祭司利美人的行為
[00:17:22.240 --> 00:17:24.720]  成為了一個很強烈的對比
[00:17:24.720 --> 00:17:26.320]  一群的利美人
[00:17:26.320 --> 00:17:27.400]  一群的祭司
[00:17:27.400 --> 00:17:29.760]  他們說我是一個聖潔的人
[00:17:29.760 --> 00:17:31.120]  我在上帝的眼中
[00:17:31.120 --> 00:17:33.120]  我是一個聖潔的身份
[00:17:33.120 --> 00:17:35.760]  不過他對一個有需要的人
[00:17:35.760 --> 00:17:37.840]  卻缺乏一個憐憫的心
[00:17:37.840 --> 00:17:38.840]  在他們來說
[00:17:38.840 --> 00:17:40.520]  撒瑪利亞人是不潔的
