
[00:00:00.000 --> 00:00:03.900]  在《爾花所書》第二章上次我們所聽的講道裡
[00:01:39.300 --> 00:01:42.700]  如果大家熟知保羅的生平
[00:01:42.700 --> 00:01:44.000]  保羅為了福音
[00:01:44.000 --> 00:01:46.600]  尤其為了福音傳給外邦人
[00:01:46.600 --> 00:01:48.400]  即不是猶太人的人
[00:01:48.400 --> 00:01:52.200]  他成為了一個階下囚
[00:01:52.200 --> 00:01:56.000]  保羅蒙召成為外邦人的仕途
[00:01:56.000 --> 00:02:02.200]  他也領受了外邦仕途的職份
[00:02:02.200 --> 00:02:04.500]  甚至因為這個緣故
[00:02:04.500 --> 00:02:07.800]  他自己被捕成為階下囚
[00:02:07.800 --> 00:02:11.200]  不過保羅去看自己這個階下囚
[00:02:11.200 --> 00:02:15.700]  他覺得我能夠坐牢也是一個恩典
[00:02:15.700 --> 00:02:18.700]  我能夠坐牢也是我的福氣
[00:02:18.700 --> 00:02:23.500]  保羅沒有看他自己坐牢是一個受苦的過程
[00:02:23.500 --> 00:02:25.100]  他只是覺得
[00:02:25.100 --> 00:02:26.500]  我能夠坐牢
[00:02:26.500 --> 00:02:27.700]  也是上帝給我的恩典
[00:02:27.700 --> 00:02:29.300]  我才可以坐牢
[00:02:29.300 --> 00:02:30.300]  上帝不給我的恩典
[00:02:30.300 --> 00:02:31.900]  我不可以坐牢
[00:02:31.900 --> 00:02:34.000]  其實就是說
[00:02:34.000 --> 00:02:37.900]  因為我有領受了福音
[00:02:37.900 --> 00:02:42.100]  然後去為你們的緣故傳福音給你們
[00:02:42.100 --> 00:02:43.900]  我才會坐牢
[00:02:43.900 --> 00:02:47.700]  所以保羅是從這個結果去看
[00:02:47.700 --> 00:02:49.500]  這個最重要的核心
[00:02:49.500 --> 00:02:51.600]  所以他覺得
[00:02:51.600 --> 00:02:54.900]  他整個生命都是上帝給我的恩典
[00:02:54.900 --> 00:02:56.900]  所以他會感恩的
[00:02:56.900 --> 00:02:58.100]  去分享
[00:02:58.100 --> 00:03:00.500]  和一群外邦人的信徒
[00:03:00.500 --> 00:03:03.100]  去分享他這個仕途
[00:03:03.100 --> 00:03:04.900]  這個職份
[00:03:04.900 --> 00:03:08.100]  保羅在這裡說出了
[00:03:08.100 --> 00:03:11.700]  上帝給我的恩典不是讓我去炫耀
[00:03:11.700 --> 00:03:13.500]  而是上帝為什麼給我的恩典呢?
[00:03:13.500 --> 00:03:14.700]  是為了你們
[00:03:14.700 --> 00:03:16.300]  為了你們
[00:03:16.300 --> 00:03:19.900]  我才會現在成為一個階下囚
[00:03:19.900 --> 00:03:22.300]  一方面保羅是一個蒙恩的人
[00:03:22.300 --> 00:03:23.100]  保羅覺得
[00:03:23.100 --> 00:03:26.500]  我能夠有機會去領受這個職份
[00:03:26.500 --> 00:03:28.100]  是上帝給我的恩典
[00:03:28.100 --> 00:03:29.100]  為了這個職份
[00:03:29.100 --> 00:03:30.100]  我成為階下囚
[00:03:30.100 --> 00:03:31.300]  是上帝的恩典
[00:03:31.300 --> 00:03:32.300]  另一方面
[00:03:32.300 --> 00:03:32.900]  他們也說
[00:03:32.900 --> 00:03:34.300]  我蒙受這個恩典
[00:03:34.300 --> 00:03:37.300]  是和你們有一個很密切的關係
[00:03:37.300 --> 00:03:39.300]  然後在第三至第五節
[00:03:39.300 --> 00:03:40.900]  保羅說
[00:03:40.900 --> 00:03:43.300]  用啟示使我知道福音的奧秘
[00:03:43.300 --> 00:03:45.100]  正如我以前略略寫過的
[00:03:45.100 --> 00:03:48.700]  你們唸了就能了解我心知基督的奧秘
[00:03:48.700 --> 00:03:50.700]  這奧秘就是在以前的世代
[00:03:50.700 --> 00:03:52.500]  沒有叫人知道
[00:03:52.500 --> 00:03:53.900]  像如今藉著聖靈
[00:03:53.900 --> 00:03:55.300]  啟示他的聖士徒
[00:03:55.300 --> 00:03:56.300]  才知一樣
[00:03:56.300 --> 00:03:58.300]  這奧秘就是外邦人
[00:03:58.300 --> 00:03:59.300]  在基督耶穌裡
[00:03:59.300 --> 00:04:01.900]  藉著福音得以同為後持
[00:04:01.900 --> 00:04:02.700]  同為一體
[00:04:02.700 --> 00:04:04.700]  同蒙應許
[00:04:04.700 --> 00:04:06.500]  在這裡
[00:04:06.500 --> 00:04:11.100]  保羅帶出一個很重要的方向
[00:04:11.100 --> 00:04:13.300]  就是奧秘
[00:04:13.300 --> 00:04:15.900]  就是上帝所給人的奧秘
[00:04:15.900 --> 00:04:17.900]  奧秘的字
[00:04:17.900 --> 00:04:18.900]  這個意思就是
[00:04:18.900 --> 00:04:20.300]  以前是沒辦法知道
[00:04:20.300 --> 00:04:21.700]  是一個秘密
[00:04:21.700 --> 00:04:22.900]  但是現在
[00:04:22.900 --> 00:04:25.300]  在這個時代裡
[00:04:25.300 --> 00:04:27.300]  藉著上帝
[00:04:27.300 --> 00:04:29.700]  藉著宗師和先知
[00:04:29.700 --> 00:04:32.300]  已經將這個奧秘打開了
[00:04:32.300 --> 00:04:33.500]  在這裡的重點就是
[00:04:33.500 --> 00:04:35.700]  現在這個奧秘是人所共知
[00:04:35.700 --> 00:04:36.700]  你也知,我也知
[00:04:36.700 --> 00:04:37.900]  每個人都知道
[00:04:37.900 --> 00:04:39.700]  上帝已經將一個秘密
[00:04:39.700 --> 00:04:41.900]  可以說是公諸於世
[00:04:41.900 --> 00:04:43.900]  上帝的靈
[00:04:43.900 --> 00:04:47.300]  主動透過宗師徒和先知
[00:04:47.300 --> 00:04:48.700]  在新的時代
[00:04:48.700 --> 00:04:51.100]  透過不同的人
[00:04:51.100 --> 00:04:52.500]  透過不同的
[00:04:52.500 --> 00:04:54.900]  上帝所揀選的人
[00:04:54.900 --> 00:04:57.500]  去將這個奧秘啟示出來
[00:04:57.500 --> 00:04:58.700]  這個奧秘就是
[00:04:58.700 --> 00:05:02.700]  外邦人可以在基督耶穌裡
[00:05:02.700 --> 00:05:04.900]  藉著福音
[00:05:04.900 --> 00:05:06.300]  藉著救恩
[00:05:06.300 --> 00:05:09.700]  同為上帝的後裔
[00:05:09.700 --> 00:05:12.700]  因為我們外邦人
[00:05:12.700 --> 00:05:14.900]  猶太人同為一體
[00:05:14.900 --> 00:05:17.900]  同受上帝的應許
[00:05:17.900 --> 00:05:20.300]  這個奧秘在以前是隱藏的
[00:05:20.300 --> 00:05:22.100]  但是如今藉著聖靈
[00:05:22.100 --> 00:05:24.100]  已經彰顯了出來
[00:05:24.100 --> 00:05:25.300]  保羅在這裡強調
[00:05:25.300 --> 00:05:27.500]  這個奧秘不是從人來的
[00:05:27.500 --> 00:05:30.300]  也不是想像出來的一個道理
[00:05:30.300 --> 00:05:31.900]  這個奧秘
[00:05:31.900 --> 00:05:34.300]  是上帝很刻意的
[00:05:34.300 --> 00:05:36.900]  一步一步的精心的安排
[00:05:36.900 --> 00:05:38.700]  和一個計劃
[00:05:38.700 --> 00:05:40.100]  這個奧秘就是
[00:05:40.100 --> 00:05:43.100]  外邦人得著上帝的拯救
[00:05:43.100 --> 00:05:47.300]  就好像猶太人得著上帝的拯救一樣
[00:05:47.300 --> 00:05:48.300]  猶太人
[00:05:48.300 --> 00:05:50.100]  如果大家在講道裡
[00:05:50.100 --> 00:05:50.900]  留心去聽
[00:05:50.900 --> 00:05:52.100]  我們經常去說
[00:05:52.100 --> 00:05:54.500]  猶太人有一個很錯誤的理解就是
[00:05:54.500 --> 00:05:57.500]  一直以為只有我們是上帝的選民
[00:05:57.500 --> 00:05:59.700]  其他人是沒有份於上帝的國度
[00:05:59.700 --> 00:06:02.500]  沒有份於和上帝建立的關係裡
[00:06:02.500 --> 00:06:03.900]  但是耶穌來了
[00:06:03.900 --> 00:06:06.700]  耶穌來到就已經顯明了
[00:06:06.700 --> 00:06:08.700]  告訴他所有人
[00:06:08.700 --> 00:06:10.500]  凡是願意跟從耶穌的人
[00:06:10.500 --> 00:06:13.100]  都可以成為上帝的子民
[00:06:13.100 --> 00:06:14.100]  不論猶太人
[00:06:14.100 --> 00:06:16.300]  不論外邦人
[00:06:16.300 --> 00:06:18.300]  猶太人和外邦人
[00:06:18.300 --> 00:06:19.700]  同有一個救恩
[00:06:19.700 --> 00:06:21.700]  同有一個應許
[00:06:21.700 --> 00:06:24.700]  福音就在這個情況裡
[00:06:24.700 --> 00:06:26.700]  成立了教會
[00:06:26.700 --> 00:06:28.300]  教會是藉著福音
[00:06:28.300 --> 00:06:31.900]  才會成立出來
[00:06:31.900 --> 00:06:33.900]  成為同一個群體
[00:06:33.900 --> 00:06:35.500]  不是兩個救恩
[00:06:35.500 --> 00:06:37.100]  上帝沒有設立兩個救恩
[00:06:37.100 --> 00:06:38.700]  救猶太人一個方法
[00:06:38.700 --> 00:06:40.100]  救外邦人一個方法
[00:06:40.100 --> 00:06:40.700]  沒有
[00:06:40.700 --> 00:06:44.100]  救猶太人和救外邦人的方法只有一個
[00:06:44.100 --> 00:06:45.700]  就是耶穌的救恩
[00:06:45.700 --> 00:06:48.900]  所以在以往很多人都有一個錯誤的說法
[00:06:48.900 --> 00:06:50.500]  就是上帝有兩個方法
[00:06:50.500 --> 00:06:51.500]  猶太人
[00:06:51.500 --> 00:06:52.700]  救猶太人一個方法
[00:06:52.700 --> 00:06:55.300]  救外邦人又是一個方法
[00:06:55.300 --> 00:06:57.900]  猶太人藉著行為
[00:06:57.900 --> 00:06:59.700]  你滿足上帝的要求
[00:06:59.700 --> 00:07:01.300]  你就得到上帝的拯救
[00:07:01.300 --> 00:07:04.900]  外邦人就藉著上耶穌的恩典
[00:07:04.900 --> 00:07:05.900]  他就得救了
[00:07:05.900 --> 00:07:08.900]  這是一個不正確的說法
[00:07:08.900 --> 00:07:11.100]  只有一個救恩
[00:07:11.100 --> 00:07:13.100]  在這裡保羅說出了
[00:07:13.100 --> 00:07:17.500]  外邦人和猶太人的關係的聯合
[00:07:17.500 --> 00:07:21.900]  就是因著耶穌基督的救恩
[00:07:21.900 --> 00:07:26.700]  但保羅不單說出了這個真理
[00:07:26.700 --> 00:07:28.300]  更重要的說出了
[00:07:28.300 --> 00:07:31.300]  這個救恩之下一步是什麼呢?
[00:07:31.300 --> 00:07:36.900]  就是要向外邦人傳講這個信仰
[00:07:36.900 --> 00:07:38.900]  保羅在這裡說道
[00:07:38.900 --> 00:07:41.100]  上帝賜給我這個職份
[00:07:41.100 --> 00:07:44.100]  賜下這個啟示給我
[00:07:44.100 --> 00:07:47.500]  讓我成為外邦人的使徒
[00:07:47.500 --> 00:07:49.700]  所以在第七節保羅說
[00:07:49.700 --> 00:07:52.300]  我作了這呼音的執事
[00:07:52.300 --> 00:07:54.100]  是照神的恩賜
[00:07:54.100 --> 00:07:57.500]  這個恩賜是照他運行的大能賜給我的
[00:07:57.500 --> 00:08:01.500]  之前保羅說了這個奧秘的啟示
[00:08:01.500 --> 00:08:03.100]  精髓是什麼呢?
[00:08:03.100 --> 00:08:06.100]  現在他講明在這個奧秘的啟示當中
[00:08:06.100 --> 00:08:08.100]  他自己的角色是什麼
[00:08:08.100 --> 00:08:12.100]  保羅很清楚知道自己是上帝的僕人
[00:08:12.100 --> 00:08:15.700]  他蒙猜猜去傳揚這個救恩
[00:08:15.700 --> 00:08:16.700]  這個呼音
[00:08:16.700 --> 00:08:19.700]  縱然自己成為階下囚
[00:08:19.700 --> 00:08:21.700]  但保羅也說
[00:08:21.700 --> 00:08:26.100]  這正是上帝賜給我恩典的一個名聲
[00:08:26.100 --> 00:08:29.500]  保羅強調這個職份
[00:08:29.500 --> 00:08:31.500]  出於上帝自己的恩典
[00:08:31.500 --> 00:08:33.300]  他能夠侍奉上帝
[00:08:33.300 --> 00:08:36.900]  是按照神在我裡面運行的大能
[00:08:36.900 --> 00:08:39.500]  賜給我的這個恩典的賜予
[00:08:39.500 --> 00:08:41.500]  如果不是上帝的大能
[00:08:41.500 --> 00:08:45.100]  像我保羅一個敵對耶穌的人
[00:08:45.100 --> 00:08:47.100]  我怎麼可以去侍奉上帝呢?
[00:08:47.100 --> 00:08:49.100]  其實保羅是帶出這個意思
[00:08:49.100 --> 00:08:51.100]  他是一個敵對
[00:08:51.100 --> 00:08:53.100]  相當反對耶穌
[00:08:53.100 --> 00:08:56.100]  去捉拿信耶穌的一個人
[00:08:56.100 --> 00:08:58.100]  如果不是上帝的大能
[00:08:58.100 --> 00:09:02.100]  我怎麼可以現在去傳揚我之前敵對的
[00:09:02.100 --> 00:09:05.100]  那一個耶穌的呼音呢?
[00:09:05.100 --> 00:09:09.100]  接著在第8至12節裏面
[00:09:09.100 --> 00:09:11.100]  保羅再次說出了
[00:09:11.100 --> 00:09:13.100]  上帝的大能
[00:09:13.100 --> 00:09:16.100]  再比照自己的微小
[00:09:16.100 --> 00:09:17.100]  人的微小
[00:09:17.100 --> 00:09:20.500]  上帝的工作和人的有限
[00:09:20.500 --> 00:09:22.100]  所以第8、9節說
[00:09:22.100 --> 00:09:25.100]  我本來比眾聖徒中最小的還小
[00:09:25.100 --> 00:09:27.100]  然而他還賜我這恩典
[00:09:27.100 --> 00:09:31.100]  叫我把基督那猜不透的豐富傳給外邦人
[00:09:31.100 --> 00:09:33.100]  由此眾人都明白
[00:09:33.100 --> 00:09:36.100]  這歷代以來隱藏在創造萬物之神的奧秘
[00:09:36.100 --> 00:09:38.100]  是如何安排的
[00:09:38.100 --> 00:09:42.100]  保羅在這裡將他的思路
[00:09:42.100 --> 00:09:46.100]  一路從上帝恩惠的福音
[00:09:46.100 --> 00:09:49.100]  這個福音是上帝的恩惠
[00:09:49.100 --> 00:09:53.100]  推到他宣揚這個福音這個職份
[00:09:53.100 --> 00:09:55.100]  他自己是一個外邦人的仕途
[00:09:55.100 --> 00:09:57.100]  現在更進一步的去說
[00:09:57.100 --> 00:10:01.100]  上帝如何將這個福音
[00:10:01.100 --> 00:10:03.100]  一步一步的擴展
[00:10:03.100 --> 00:10:05.100]  在第3章第1節
[00:10:05.100 --> 00:10:06.100]  保羅在這裡說到
[00:10:06.100 --> 00:10:09.100]  他自己是外邦仕途的身份
[00:10:09.100 --> 00:10:11.100]  為他們祈求
[00:10:11.100 --> 00:10:17.100]  他們都擔心一群外邦人上道
[00:10:17.100 --> 00:10:21.100]  保羅說你在上帝面前是一個好的身份
[00:10:21.100 --> 00:10:23.100]  但你現在坐牢了
[00:10:23.100 --> 00:10:26.100]  他擔心這群教會中的人
[00:10:26.100 --> 00:10:28.100]  因著他坐牢的緣故
[00:10:28.100 --> 00:10:30.100]  他們有沮喪他們有膽怯
[00:10:30.100 --> 00:10:34.100]  所以保羅在這裡插入一段解釋
[00:10:34.100 --> 00:10:36.100]  上帝的恩典是什麼意思
[00:10:36.100 --> 00:10:38.100]  上帝給他的使命
[00:10:38.100 --> 00:10:42.100]  終然帶來一個苦難
[00:10:42.100 --> 00:10:44.100]  一個很大的艱難
[00:10:44.100 --> 00:10:47.100]  但總最後是一種榮耀
[00:10:47.100 --> 00:10:48.100]  對保羅來說
[00:10:48.100 --> 00:10:51.100]  這是他的榮耀
[00:10:51.100 --> 00:10:54.100]  保羅在這裡的信息
[00:10:54.100 --> 00:10:56.100]  他將焦點放在上帝的身上
[00:10:56.100 --> 00:10:59.100]  他也將自己放在一個
[00:10:59.100 --> 00:11:01.100]  我是一個很渺小的人
[00:11:01.100 --> 00:11:04.100]  他作為襯托上帝的大能
[00:11:04.100 --> 00:11:06.100]  可以說保羅一方面
[00:11:06.100 --> 00:11:12.100]  他也站出來帶領著教會
[00:11:12.100 --> 00:11:15.100]  帶領著大家一起祈求
[00:11:15.100 --> 00:11:17.100]  在上帝面前有一個禱告
[00:11:17.100 --> 00:11:19.100]  但另一方面保羅也有一個張力
[00:11:19.100 --> 00:11:20.100]  這個張力是什麼呢
[00:11:20.100 --> 00:11:23.100]  他也將焦點放在他身上
[00:11:23.100 --> 00:11:25.100]  我們一起去祈禱
[00:11:25.100 --> 00:11:28.100]  但是他的張力就是
[00:11:28.100 --> 00:11:30.100]  他要說出自己的不配
[00:11:30.100 --> 00:11:34.100]  他帶出了上帝的恩典的憐憫
[00:11:34.100 --> 00:11:36.100]  在這裡保羅再一次強調
[00:11:36.100 --> 00:11:42.100]  我們能夠去明白上帝的奧秘
[00:11:42.100 --> 00:11:44.100]  是上帝讓人去明白
[00:11:44.100 --> 00:11:47.100]  人才可以知道上帝的計劃和安排
[00:11:47.100 --> 00:11:49.100]  所以有時眾人都明白
[00:11:49.100 --> 00:11:51.100]  在歷代以來所隱藏在
[00:11:51.100 --> 00:11:53.100]  創造萬物之分裂的奧秘
[00:11:53.100 --> 00:11:55.100]  是如何安排的
[00:11:55.100 --> 00:11:56.100]  所以保羅強調
[00:11:56.100 --> 00:11:58.100]  不是你有智慧去明白
[00:11:58.100 --> 00:12:00.100]  是上帝讓我們明白
[00:12:00.100 --> 00:12:02.100]  我們才會明白
[00:12:03.100 --> 00:12:07.100]  在第十和十一節
[00:12:07.100 --> 00:12:09.100]  在這裡再次帶出了
[00:12:09.100 --> 00:12:11.100]  上帝的智慧是什麼呢
[00:12:11.100 --> 00:12:12.100]  是要藉著教會
[00:12:12.100 --> 00:12:14.100]  使天上執政的掌權的
[00:12:14.100 --> 00:12:17.100]  現在得知神百般的智慧
[00:12:17.100 --> 00:12:19.100]  這是召神從萬世以前
[00:12:19.100 --> 00:12:22.100]  在我們主基督耶穌裡所定的旨意
[00:12:22.100 --> 00:12:24.100]  保羅在這裡再次強調
[00:12:24.100 --> 00:12:27.100]  教會的使命是要彰顯上帝的智慧
[00:12:27.100 --> 00:12:29.100]  上帝的智慧是什麼呢
[00:12:29.100 --> 00:12:32.100]  在這裡他強調
[00:12:32.100 --> 00:12:36.100]  上帝是藉著教會
[00:12:36.100 --> 00:12:39.100]  彰顯上帝在耶穌身上
[00:12:39.100 --> 00:12:41.100]  所成就的恩典
[00:12:41.100 --> 00:12:43.100]  這個拯救世人的智慧
[00:12:43.100 --> 00:12:45.100]  所以耶穌的救恩
[00:12:45.100 --> 00:12:47.100]  不是後來加上去的
[00:12:47.100 --> 00:12:49.100]  也不是無可奈何
[00:12:49.100 --> 00:12:50.100]  耶穌已經來了
[00:12:50.100 --> 00:12:52.100]  本來祂有另一個方法
[00:12:52.100 --> 00:12:54.100]  另一個目的
[00:12:54.100 --> 00:12:55.100]  但現在做不到
[00:12:55.100 --> 00:12:57.100]  還被人釘在十字架上
[00:12:57.100 --> 00:12:59.100]  所以後來的人
[00:12:59.100 --> 00:13:01.100]  會解釋
[00:13:01.100 --> 00:13:03.100]  耶穌其實是一個很偉大的
[00:13:03.100 --> 00:13:06.100]  祂為人類的罪而死
[00:13:06.100 --> 00:13:10.100]  不是後來去講祂的經歷
[00:13:10.100 --> 00:13:12.100]  保羅在這裡說
[00:13:12.100 --> 00:13:14.100]  耶穌的來到世界
[00:13:14.100 --> 00:13:15.100]  祂怎樣死
[00:13:15.100 --> 00:13:17.100]  祂要寫在十字架上
[00:13:17.100 --> 00:13:19.100]  這也是上帝永恆計劃
[00:13:19.100 --> 00:13:21.100]  無可分割的一部分
[00:13:21.100 --> 00:13:23.100]  所以在耶穌基督裡
[00:13:23.100 --> 00:13:27.100]  成就了一切上帝的智慧
[00:13:27.100 --> 00:13:29.100]  教會也唯有憑著
[00:13:29.100 --> 00:13:32.100]  作為耶穌的身體
[00:13:32.100 --> 00:13:34.100]  完全被耶穌充滿
[00:13:34.100 --> 00:13:37.100]  才可以向執政的掌權者
[00:13:37.100 --> 00:13:39.100]  顯明上帝的智慧
[00:13:39.100 --> 00:13:42.100]  這就是上帝在基督耶穌裡
[00:13:42.100 --> 00:13:45.100]  成就的永恆計劃
[00:13:45.100 --> 00:13:47.100]  十二十三節裏
[00:13:47.100 --> 00:13:48.100]  保羅再提
[00:13:48.100 --> 00:13:49.100]  提出
[00:13:49.100 --> 00:13:50.100]  我們恩信耶穌
[00:13:50.100 --> 00:13:52.100]  就在祂裡面放膽無懼
[00:13:52.100 --> 00:13:54.100]  篤信不疑的來到神面前
[00:13:54.100 --> 00:13:55.100]  所以我求你們
[00:13:55.100 --> 00:13:56.100]  不要因我們
[00:13:56.100 --> 00:13:58.100]  為你們所受的患難喪膽
[00:13:58.100 --> 00:14:01.100]  寫完事你們的榮耀
[00:14:01.100 --> 00:14:02.100]  所以保羅在這裡說
[00:14:02.100 --> 00:14:03.100]  如果我們明白
[00:14:03.100 --> 00:14:04.100]  這是上帝的智慧
[00:14:04.100 --> 00:14:06.100]  無論發生什麼事
[00:14:06.100 --> 00:14:08.100]  信徒都可以坦然無懼的
[00:14:08.100 --> 00:14:10.100]  來到上帝的面前
[00:14:10.100 --> 00:14:14.100]  我們都有一個很大的權利
[00:14:14.100 --> 00:14:16.100]  去上帝面前去禱告
[00:14:16.100 --> 00:14:17.100]  保羅暗示
[00:14:17.100 --> 00:14:19.100]  就算他身處的光景
[00:14:19.100 --> 00:14:20.100]  他被囚禁
[00:14:20.100 --> 00:14:23.100]  但他被囚禁並沒有制止到
[00:14:23.100 --> 00:14:29.100]  妨礙他為信徒放膽祈求的行動
[00:14:29.100 --> 00:14:32.100]  所以保羅很深深地知道
[00:14:32.100 --> 00:14:33.100]  他自己有這個權利
[00:14:33.100 --> 00:14:36.100]  還有他希望一群信徒
[00:14:36.100 --> 00:14:38.100]  跟他一起有這樣的禱告
[00:14:38.100 --> 00:14:40.100]  禱告是什麼呢
[00:14:40.100 --> 00:14:41.100]  內容就是
[00:14:41.100 --> 00:14:43.100]  無論我們在什麼情況下
[00:14:43.100 --> 00:14:44.100]  讓我們知道
[00:14:44.100 --> 00:14:48.100]  我們都是上帝智慧的一個成果
[00:14:48.100 --> 00:14:49.100]  無論什麼處境裡
[00:14:49.100 --> 00:14:52.100]  我們仍然要放膽無懼的
[00:14:52.100 --> 00:14:54.100]  將這個福音傳開
[00:14:54.100 --> 00:14:56.100]  保羅在這裡察覺到
[00:14:56.100 --> 00:14:58.100]  當時有一些信徒
[00:14:58.100 --> 00:14:59.100]  他們沒有信心和把握
[00:14:59.100 --> 00:15:01.100]  來到上帝的面前
[00:15:01.100 --> 00:15:04.100]  祈求上帝給他們的豐富
[00:15:04.100 --> 00:15:06.100]  保羅作為一個牧者
[00:15:06.100 --> 00:15:08.100]  所以在上帝面前
[00:15:08.100 --> 00:15:09.100]  他有一個祈求
[00:15:09.100 --> 00:15:12.100]  求上帝賜給一群信徒
[00:15:12.100 --> 00:15:15.100]  好像他有一個信心
[00:15:15.100 --> 00:15:16.100]  篤信不疑地
[00:15:16.100 --> 00:15:19.100]  來到上帝面前去禱告
[00:15:19.100 --> 00:15:21.100]  他這樣為信徒祈禱
[00:15:21.100 --> 00:15:24.100]  他也希望信徒同樣地祈禱
[00:15:24.100 --> 00:15:26.100]  祈禱內容是什麼呢
[00:15:26.100 --> 00:15:27.100]  從反面的角度去講
[00:15:27.100 --> 00:15:31.100]  就是不會因為保羅的際遇
[00:15:31.100 --> 00:15:33.100]  他的坐牢而有沮喪
[00:15:33.100 --> 00:15:35.100]  正面去講就是說
[00:15:35.100 --> 00:15:36.100]  保羅在說
[00:15:36.100 --> 00:15:40.100]  我的坐牢正正是你們的榮耀
[00:15:40.100 --> 00:15:42.100]  在這裡保羅帶出了
[00:15:42.100 --> 00:15:45.100]  一樣很重要的一個內容
[00:15:45.100 --> 00:15:47.100]  保羅在說我的召命
[00:15:47.100 --> 00:15:51.100]  就是上帝呼召我成為外邦人的使徒
[00:15:51.100 --> 00:15:52.100]  我的職份
[00:15:52.100 --> 00:15:53.100]  我的受苦
[00:15:53.100 --> 00:15:56.100]  都是在上帝的計劃當中
[00:15:56.100 --> 00:15:57.100]  為了什麼呢
[00:15:57.100 --> 00:16:00.100]  帶你們去到一個境地
[00:16:00.100 --> 00:16:03.100]  使你們的生命和生活
[00:16:03.100 --> 00:16:06.100]  能夠顯出上帝的智慧
[00:16:06.100 --> 00:16:09.100]  這個就是你們的榮耀
[00:16:09.100 --> 00:16:12.100]  保羅在這裡帶出
[00:16:12.100 --> 00:16:14.100]  第一
[00:16:14.100 --> 00:16:16.100]  好像第三章第一節那樣
[00:16:16.100 --> 00:16:19.100]  希望你們要放膽和我一起
[00:16:19.100 --> 00:16:21.100]  去到一個基土
[00:16:21.100 --> 00:16:22.100]  就是你們的生命
[00:16:22.100 --> 00:16:23.100]  你們的生活
[00:16:23.100 --> 00:16:25.100]  能夠真正顯出
[00:16:25.100 --> 00:16:27.100]  上帝的智慧
[00:16:27.100 --> 00:16:29.100]  上帝的權能
[00:16:29.100 --> 00:16:31.100]  第十二節那裡
[00:16:31.100 --> 00:16:33.100]  其實是回應第十節
[00:16:33.100 --> 00:16:35.100]  什麼是上帝的智慧呢
[00:16:35.100 --> 00:16:36.100]  上帝的智慧就是
[00:16:36.100 --> 00:16:38.100]  可以在耶穌基督裡面
[00:16:38.100 --> 00:16:39.100]  直著相信他
[00:16:39.100 --> 00:16:40.100]  坦然無懼
[00:16:40.100 --> 00:16:41.100]  很有把握的
[00:16:41.100 --> 00:16:44.100]  來到上帝的面前
[00:16:44.100 --> 00:16:45.100]  去祈求
[00:16:45.100 --> 00:16:47.100]  去跟蹤他
[00:16:47.100 --> 00:16:49.100]  接著十三節
[00:16:49.100 --> 00:16:50.100]  其實是一個總結
[00:16:50.100 --> 00:16:51.100]  保羅在這裡說
[00:16:51.100 --> 00:16:54.100]  保羅分享他領受使徒的職份之後
[00:16:54.100 --> 00:16:56.100]  他勉勵教會的信徒
