
[00:00:00.000 --> 00:00:03.840]  我們剛才讀過的《獵王記》下第一章
[00:07:49.200 --> 00:07:51.760]  神有一個忌邪的心
[00:07:51.760 --> 00:07:53.120]  並不是我們人所說的
[00:07:53.120 --> 00:07:54.560]  就好像說他比我厲害
[00:07:54.560 --> 00:07:55.680]  所以我妒忌他
[00:07:55.680 --> 00:07:57.280]  不是那種
[00:07:57.280 --> 00:07:59.200]  而是說一種神與人
[00:07:59.200 --> 00:08:01.760]  納約的關係裡面
[00:08:01.760 --> 00:08:07.600]  一種要求排他的愛情
[00:08:07.600 --> 00:08:09.280]  大家會明白
[00:08:09.280 --> 00:08:12.240]  如果一位丈夫有第三者
[00:08:12.240 --> 00:08:13.680]  有外遇
[00:08:13.680 --> 00:08:15.600]  太太知道之後
[00:08:15.600 --> 00:08:17.600]  她會很心痛
[00:08:17.600 --> 00:08:19.280]  她會期望丈夫能夠
[00:08:19.280 --> 00:08:21.360]  專一的毀身給她
[00:08:21.360 --> 00:08:23.920]  她也毀身給丈夫
[00:08:23.920 --> 00:08:26.640]  如果有一位太太聽到先生說
[00:08:26.640 --> 00:08:28.480]  我有個第三者
[00:08:28.480 --> 00:08:30.320]  她說:這樣?不要緊
[00:08:30.320 --> 00:08:32.320]  你找第四、第五都無所謂
[00:08:32.320 --> 00:08:36.160]  有空叫你上來家裡坐坐聊聊
[00:08:36.160 --> 00:08:37.920]  你會很驚訝
[00:08:37.920 --> 00:08:39.920]  因為人明白
[00:08:39.920 --> 00:08:43.040]  一種真正毀身的納約愛情
[00:08:43.040 --> 00:08:46.400]  是期望、是專注的
[00:08:46.400 --> 00:08:47.680]  所以你發覺聖經所說
[00:08:47.680 --> 00:08:52.480]  因為上帝紀念他所納的約
[00:08:52.480 --> 00:08:56.000]  他的慈愛是永遠長存
[00:08:56.000 --> 00:08:59.040]  守約斯慈愛
[00:08:59.040 --> 00:09:01.280]  當神見到人遠離他的時候
[00:09:01.280 --> 00:09:03.760]  他的心有一種憤怒
[00:09:03.760 --> 00:09:07.200]  聖經稱為忌邪的心
[00:09:07.200 --> 00:09:08.640]  如果神不愛我們
[00:09:08.640 --> 00:09:11.920]  他也不會介意我們偏向其他
[00:09:11.920 --> 00:09:13.440]  但是他介意
[00:09:13.440 --> 00:09:15.600]  因為他愛我們
[00:09:15.600 --> 00:09:16.720]  在聖經裡面提及
[00:09:16.720 --> 00:09:18.480]  在《亞國書》提及
[00:09:18.480 --> 00:09:21.440]  哪一個人與世俗為友
[00:09:21.440 --> 00:09:24.560]  就是與神為敵
[00:09:24.560 --> 00:09:26.880]  你很想與世界做朋友
[00:09:26.880 --> 00:09:29.360]  用世界的價值觀念來做事
[00:09:29.360 --> 00:09:33.840]  尋求世界所追求的物質名利等等
[00:09:33.840 --> 00:09:35.120]  你發覺在那個時候
[00:09:35.120 --> 00:09:38.320]  可能你會與神做了敵人
[00:09:38.320 --> 00:09:41.120]  但是每當我再看第四章經文的時候
[00:09:41.120 --> 00:09:42.240]  聖經所說
[00:09:42.240 --> 00:09:43.920]  給我心裡面很大的感動
[00:09:43.920 --> 00:09:46.080]  《亞國書》第四章五節這樣說
[00:09:46.080 --> 00:09:48.000]  「你們豈不是知道
[00:09:48.000 --> 00:09:52.320]  神賜在我們心裡面的聖靈
[00:09:52.320 --> 00:09:57.760]  是戀愛以至於嫉妒嗎?」
[00:09:57.760 --> 00:10:00.640]  這個「嫉妒」就是「忌邪」的同一個意思
[00:10:00.640 --> 00:10:02.560]  同一個字
[00:10:02.560 --> 00:10:03.680]  聖經提到
[00:10:03.680 --> 00:10:05.120]  何時我們不留心
[00:10:05.120 --> 00:10:09.200]  以為我們可以在裡面隨便地做的時候
[00:10:09.200 --> 00:10:13.920]  其實是在傷害我們心中的聖靈
[00:10:13.920 --> 00:10:15.440]  各位電影節目的觀眾大家都知道
[00:10:15.440 --> 00:10:16.720]  神賜給我們的聖靈
[00:10:16.720 --> 00:10:19.120]  是永遠與我們同在的
[00:10:19.120 --> 00:10:20.000]  就算我們軟弱
[00:10:20.000 --> 00:10:21.840]  祂不會離開我們
[00:10:21.840 --> 00:10:23.040]  所以聖經提醒我們
[00:10:23.040 --> 00:10:24.640]  你們要小心
[00:10:24.640 --> 00:10:27.840]  不要叫聖靈擔憂
[00:10:27.840 --> 00:10:29.360]  「擔憂」這個字
[00:10:29.360 --> 00:10:32.080]  是說一種人際之間的關係
[00:10:32.080 --> 00:10:34.640]  你去傷對方的心
[00:10:34.640 --> 00:10:37.680]  就叫做擔憂
[00:10:37.680 --> 00:10:38.720]  你想想
[00:10:38.720 --> 00:10:41.120]  這位創造天地偉大的上帝
[00:10:41.120 --> 00:10:45.920]  竟然人可以令祂傷心
[00:10:45.920 --> 00:10:49.120]  你可以叫聖靈擔憂
[00:10:49.120 --> 00:10:50.240]  因為聖經說到
[00:10:50.240 --> 00:10:52.240]  「神愛我們到一個地步
[00:10:52.240 --> 00:10:56.000]  祂戀愛而至於嫉妒」
[00:10:56.000 --> 00:10:57.760]  祂不願意見到我們
[00:10:57.760 --> 00:11:00.480]  來到離開祂
[00:11:00.480 --> 00:11:02.000]  我在預備的時候
[00:11:02.000 --> 00:11:04.320]  想起一件陳年的往事
[00:11:04.320 --> 00:11:06.960]  大家不介意我又分享一下
[00:11:06.960 --> 00:11:07.680]  很多年之前
[00:11:07.680 --> 00:11:09.440]  當我在中學的時期
[00:11:09.440 --> 00:11:11.840]  我在當時有一段時間
[00:11:11.840 --> 00:11:14.240]  很醉心於小提琴
[00:11:14.240 --> 00:11:16.560]  我很喜歡拉小提琴
[00:11:16.560 --> 00:11:18.960]  因此後來一直學的時候
[00:11:18.960 --> 00:11:20.320]  也加入了當時的
[00:11:20.320 --> 00:11:22.800]  香港青年管弦樂團
[00:11:22.800 --> 00:11:24.560]  入圍後很開心
[00:11:24.560 --> 00:11:25.600]  很威風
[00:11:25.600 --> 00:11:28.480]  所以我很緊張每次練習
[00:11:28.480 --> 00:11:30.080]  一直練習的時候
[00:11:30.080 --> 00:11:31.600]  甚麼都忘記了
[00:11:31.600 --> 00:11:33.200]  當時我已經信了主
[00:11:33.200 --> 00:11:35.280]  但忘記了讀聖經、祈禱
[00:11:35.280 --> 00:11:37.440]  好像忘記了神
[00:11:37.440 --> 00:11:38.240]  一直練習的時候
[00:11:38.240 --> 00:11:40.000]  有一次我上學
[00:11:40.000 --> 00:11:41.520]  我坐巴士
[00:11:41.520 --> 00:11:43.680]  當時的巴士有些售票員
[00:11:43.680 --> 00:11:45.600]  站在巴士門口
[00:11:45.600 --> 00:11:47.600]  是開關對門的
[00:11:47.600 --> 00:11:50.960]  年長的朋友會知道
[00:11:50.960 --> 00:11:52.640]  我一踏上去的車
[00:11:52.640 --> 00:11:53.680]  拿著扶手
[00:11:53.680 --> 00:11:55.680]  還未企入車內
[00:11:55.680 --> 00:11:57.840]  車已經開行
[00:11:57.840 --> 00:12:01.120]  當時我很大掙扎
[00:12:01.120 --> 00:12:03.920]  我在車的旁邊站著
[00:12:03.920 --> 00:12:05.200]  拿著扶手
[00:12:05.200 --> 00:12:06.960]  我計算錯了
[00:12:06.960 --> 00:12:09.360]  為甚麼我應該放手呢?
[00:12:09.360 --> 00:12:11.040]  當時放手
[00:12:11.040 --> 00:12:12.080]  一放手
[00:12:12.080 --> 00:12:14.640]  我就跌落馬路中心
[00:12:14.640 --> 00:12:17.680]  當時整個人撞到地上
[00:12:17.680 --> 00:12:20.880]  右手壓著地上
[00:12:20.880 --> 00:12:22.720]  大家可以想像是甚麼情況
[00:12:22.720 --> 00:12:24.320]  那時沒有很大的傷害
[00:12:24.320 --> 00:12:26.720]  不過看一看左手
[00:12:26.720 --> 00:12:28.080]  看一看左手
[00:12:28.080 --> 00:12:30.240]  整個手就腫起來
[00:12:30.240 --> 00:12:32.640]  像一個球
[00:12:32.640 --> 00:12:35.120]  當然後來就要去醫院檢查
[00:12:35.120 --> 00:12:37.840]  醫生說你的左手骨
[00:12:37.840 --> 00:12:40.080]  你的腕骨裂了
[00:12:40.080 --> 00:12:42.080]  然後打石膏
[00:12:42.080 --> 00:12:43.440]  大家知道拉小提琴
[00:12:43.440 --> 00:12:47.760]  用哪隻手按完線呢?
[00:12:47.760 --> 00:12:49.120]  我托著石膏
[00:12:49.120 --> 00:12:51.520]  怎樣按完線呢?
[00:12:51.520 --> 00:12:52.560]  所以那段日子
[00:12:52.560 --> 00:12:56.400]  是完全不能再拉小提琴
[00:12:56.400 --> 00:12:58.160]  當我在當中思想時
[00:12:58.160 --> 00:12:59.200]  為甚麼會這樣呢?
[00:12:59.200 --> 00:13:00.320]  我最喜歡的事情
[00:13:00.320 --> 00:13:04.640]  突然間好像要放棄了
[00:13:04.640 --> 00:13:06.560]  有一次在靈修的時候
[00:13:06.560 --> 00:13:10.480]  突然間看到詩篇137篇
[00:13:10.480 --> 00:13:11.520]  當時說到
[00:13:11.520 --> 00:13:14.400]  以色列人被擄到巴比倫
[00:13:14.400 --> 00:13:15.040]  有人就說
[00:13:15.040 --> 00:13:17.840]  你唱首文歌給我聽聽
[00:13:17.840 --> 00:13:19.200]  這些猶太人
[00:13:19.200 --> 00:13:21.040]  以色列人就說
[00:13:21.040 --> 00:13:26.880]  若我忘記耶路撒冷
[00:13:26.880 --> 00:13:32.720]  情願我的右手忘記技巧
[00:13:32.720 --> 00:13:36.080]  如果我不愛神過於其他
[00:13:36.080 --> 00:13:39.040]  情願我的舌頭貼於上膛
[00:13:39.040 --> 00:13:41.520]  寧願我的手不會彈奏任何樂器
[00:13:41.520 --> 00:13:43.840]  寧願我的口不能唱詩歌
[00:13:43.840 --> 00:13:47.120]  如果我忘記我的神
[00:13:47.120 --> 00:13:50.160]  這段經文對我太大的震撼
[00:13:50.160 --> 00:13:51.680]  成為我當時青年時期
[00:13:51.680 --> 00:13:55.120]  一個很重要的宿命提醒
[00:13:55.120 --> 00:13:56.640]  要留心
[00:13:56.640 --> 00:13:58.560]  不要讓其他事情
[00:13:58.560 --> 00:14:03.280]  佔據了神在你心中的位置
[00:14:03.280 --> 00:14:04.400]  這個提醒
[00:14:04.400 --> 00:14:06.640]  叫我有很多悔改
[00:14:06.640 --> 00:14:08.640]  很多反省
[00:14:08.640 --> 00:14:12.000]  提醒我不要忘記神
[00:14:12.000 --> 00:14:12.800]  各位電影節目人員
[00:14:12.800 --> 00:14:15.360]  很多時候神會有些情況
[00:14:15.360 --> 00:14:17.200]  不斷提醒我們
[00:14:17.200 --> 00:14:18.560]  要留心
[00:14:18.560 --> 00:14:21.200]  其實當阿哈謝王
[00:14:21.200 --> 00:14:22.720]  面對著以利亞的時候
[00:14:22.720 --> 00:14:24.800]  好像被他控訴
[00:14:24.800 --> 00:14:25.840]  但其實很明顯
[00:14:25.840 --> 00:14:28.640]  神想透過以利亞
[00:14:28.640 --> 00:14:32.080]  是想勸他能夠悔改
[00:14:32.080 --> 00:14:33.760]  如果神要他死
[00:14:33.760 --> 00:14:35.360]  不用猜探先知告訴他
[00:14:35.360 --> 00:14:37.200]  「你就死吧」
[00:14:37.200 --> 00:14:39.360]  他可以立即讓他死
[00:14:39.360 --> 00:14:41.600]  當他宣告你就快死的時候
[00:14:41.600 --> 00:14:43.200]  其實給他一個空間
[00:14:43.200 --> 00:14:44.960]  要他改變
[00:14:44.960 --> 00:14:46.880]  要他回轉
[00:14:46.880 --> 00:14:49.520]  而神亦是這樣常常提醒我們
[00:14:49.520 --> 00:14:50.560]  要留心
[00:14:50.560 --> 00:14:52.800]  因為他是忌邪的神
[00:14:52.800 --> 00:14:55.040]  他盼望我們愛他
[00:14:55.040 --> 00:14:59.280]  好像他愛我們般專一
[00:14:59.280 --> 00:15:00.640]  另一方面我們再看
[00:15:00.640 --> 00:15:02.160]  在《聖經》裏面再提到
[00:15:02.160 --> 00:15:07.120]  當時阿哈不肯聽這句話
[00:15:07.120 --> 00:15:10.080]  他找人去捉拿以利亞
[00:15:10.080 --> 00:15:11.760]  大家會明白
[00:15:11.760 --> 00:15:13.600]  一些說話如果合心意
[00:15:13.600 --> 00:15:16.000]  就覺得是神給他說的話
[00:15:16.000 --> 00:15:17.520]  如果不合心意
[00:15:17.520 --> 00:15:21.280]  就會拒絕這個說話的人
[00:15:21.280 --> 00:15:22.560]  我們要小心
[00:15:22.560 --> 00:15:24.480]  有些時候合心意的說話
[00:15:24.480 --> 00:15:26.320]  未必來自神
[00:15:26.320 --> 00:15:28.080]  不合心意的說話
[00:15:28.080 --> 00:15:32.320]  亦未必不一定是神對你的提醒
[00:15:32.320 --> 00:15:33.360]  但要留心
[00:15:33.360 --> 00:15:34.320]  我曾經提到
[00:15:34.320 --> 00:15:37.040]  這位以利亞有一種很淑女的勇氣
[00:15:37.040 --> 00:15:40.880]  在整個過程當中顯現出來
[00:15:40.880 --> 00:15:46.800]  當時當她向五十夫長說話時
[00:15:46.800 --> 00:15:50.480]  大家看回第九節
[00:15:50.480 --> 00:15:52.240]  「王差遣五十夫長
[00:15:52.240 --> 00:15:54.560]  帶領五十人去見以利亞
[00:15:54.560 --> 00:15:58.400]  他說:神人啊!王吩咐你下來
[00:15:58.400 --> 00:16:01.280]  一個很不尊重
[00:16:01.280 --> 00:16:04.400]  嚴格要求他遵從她的話
[00:16:04.400 --> 00:16:08.160]  下來王要你回來跟我去」
[00:16:08.160 --> 00:16:11.040]  當時面對著這樣的情況
[00:16:11.040 --> 00:16:14.480]  以利亞有一種很重要的淑女的勇氣
[00:16:14.480 --> 00:16:16.640]  因此她說出
[00:16:16.640 --> 00:16:18.000]  「如果我是神人
[00:16:18.000 --> 00:16:20.480]  願火從天上降下來」
[00:16:20.480 --> 00:16:21.360]  當她這樣做的時候
[00:16:21.360 --> 00:16:22.560]  我們不要誤會
[00:16:22.560 --> 00:16:25.600]  不是因為以利亞現在想自保
[00:16:25.600 --> 00:16:28.080]  所以想殺光他們
[00:16:28.080 --> 00:16:29.920]  在當時以利亞的信心當中
[00:16:29.920 --> 00:16:32.000]  很想再次顯明出
[00:16:32.000 --> 00:16:35.360]  唯獨耶和華是神
[00:16:35.360 --> 00:16:37.360]  大家記得在加密山上
[00:16:37.360 --> 00:16:40.080]  有甚麼降下來消滅繁祭
[00:16:40.080 --> 00:16:41.600]  燒盡繁祭?
[00:16:41.600 --> 00:16:43.280]  有火
[00:16:43.280 --> 00:16:44.400]  火降下來的時候
[00:16:44.400 --> 00:16:47.680]  顯明出這位降火的就是上帝
[00:16:47.680 --> 00:16:49.600]  巴黎的先知祈禱了很久
[00:16:49.600 --> 00:16:52.560]  但沒有任何事情發生
[00:16:52.560 --> 00:16:54.880]  當火消滅這五十個人的時候
[00:16:54.880 --> 00:16:56.800]  很多民眾聽見消息
[00:16:56.800 --> 00:16:59.280]  我相信他們會立刻回想
[00:16:59.280 --> 00:17:02.720]  在加密山頂所發生的事
[00:17:02.720 --> 00:17:05.760]  然後提醒他們唯獨耶和華是神
[00:17:05.760 --> 00:17:07.600]  第二個五十夫長來到的時候
[00:17:07.600 --> 00:17:10.400]  更加不尊重神
[00:17:10.400 --> 00:17:12.160]  他說你們快快下來
[00:17:12.160 --> 00:17:14.000]  本來第一個沒有這樣說
[00:17:14.000 --> 00:17:16.640]  第二個你看看
[00:17:16.640 --> 00:17:18.480]  第十一節最後
[00:17:18.480 --> 00:17:19.520]  神人說
[00:17:19.520 --> 00:17:20.560]  神人啊
[00:17:20.560 --> 00:17:23.200]  王吩咐你快快下來
[00:17:23.200 --> 00:17:24.800]  在這樣的情況下
[00:17:24.800 --> 00:17:29.040]  再面對同樣的後果
