
[00:00:00.000 --> 00:00:04.760]  今天我先簡單講出埃及記的背景
[00:05:17.120 --> 00:05:18.120]  投身的
[00:05:18.120 --> 00:05:21.120]  在那一晚都要被懲罰
[00:05:21.120 --> 00:05:22.120]  第二
[00:05:22.120 --> 00:05:23.120]  經文說到
[00:05:23.120 --> 00:05:26.120]  祂會摧毀整個的
[00:05:26.120 --> 00:05:27.120]  所有敗壞
[00:05:27.120 --> 00:05:29.120]  所有埃及的神
[00:05:29.120 --> 00:05:31.120]  耶和華神是獨一的
[00:05:31.120 --> 00:05:33.120]  真實的
[00:05:33.120 --> 00:05:36.120]  並且是絕對的
[00:05:36.120 --> 00:05:38.120]  祂不容許有第二個神出現
[00:05:38.120 --> 00:05:41.120]  所以耶和華神掌管萬有的時候
[00:05:41.120 --> 00:05:43.120]  祂要懲罰所有埃及的神
[00:05:43.120 --> 00:05:44.120]  摧毀他們
[00:05:44.120 --> 00:05:45.120]  第三
[00:05:45.120 --> 00:05:47.120]  耶和華神在那一晚
[00:05:47.120 --> 00:05:49.120]  會拯救和祂立約的子民
[00:05:49.120 --> 00:05:52.120]  門框塗了血的記號
[00:05:52.120 --> 00:05:53.120]  就是表示了
[00:05:53.120 --> 00:05:56.120]  當神差派滅命天使
[00:05:56.120 --> 00:05:58.120]  去殺所有投身的時候
[00:05:58.120 --> 00:06:00.120]  看到門有個血
[00:06:00.120 --> 00:06:01.120]  有個框
[00:06:01.120 --> 00:06:03.120]  有高揚的血的時候
[00:06:03.120 --> 00:06:05.120]  祂就越過
[00:06:05.120 --> 00:06:06.120]  越過祂
[00:06:06.120 --> 00:06:08.120]  這個越過的意思
[00:06:08.120 --> 00:06:10.120]  在《耳塞亞書》第31章第5節
[00:06:10.120 --> 00:06:12.120]  同樣出現的越過
[00:06:12.120 --> 00:06:14.120]  就是在說保護和守衛
[00:06:14.120 --> 00:06:15.120]  就是說
[00:06:15.120 --> 00:06:17.120]  這個血守住
[00:06:17.120 --> 00:06:18.120]  保護住
[00:06:18.120 --> 00:06:20.120]  裡面住的人
[00:06:20.120 --> 00:06:24.120]  以致免去了滅長子之災
[00:06:24.120 --> 00:06:26.120]  所以總括來說
[00:06:26.120 --> 00:06:28.120]  如月節
[00:06:28.120 --> 00:06:30.120]  展現了上帝的審判
[00:06:30.120 --> 00:06:32.120]  祂的主權
[00:06:32.120 --> 00:06:33.120]  和祂的救贖
[00:06:33.120 --> 00:06:35.120]  這三樣的東西
[00:06:35.120 --> 00:06:36.120]  我們都看到
[00:06:36.120 --> 00:06:37.120]  好
[00:06:37.120 --> 00:06:39.120]  我就很快速地說完
[00:06:39.120 --> 00:06:41.120]  1到12章的《出埃及記》
[00:06:41.120 --> 00:06:43.120]  大家應該聽過的
[00:06:43.120 --> 00:06:44.120]  認識的
[00:06:44.120 --> 00:06:45.120]  好
[00:06:45.120 --> 00:06:49.120]  今天我還跟大家做一些思考
[00:06:49.120 --> 00:06:52.120]  就是這段經文和我們有什麼關係
[00:06:52.120 --> 00:06:53.120]  我們很多時候讀舊約
[00:06:53.120 --> 00:06:55.120]  就覺得舊約就舊約
[00:06:55.120 --> 00:06:56.120]  舊是舊
[00:06:56.120 --> 00:06:57.120]  新約就是新
[00:06:57.120 --> 00:06:58.120]  所以我們很多時候
[00:06:58.120 --> 00:07:00.120]  讀新約為主
[00:07:00.120 --> 00:07:03.120]  但是舊約和新約是一體的
[00:07:03.120 --> 00:07:05.120]  聖經乃是神所物是的
[00:07:05.120 --> 00:07:06.120]  與教訓
[00:07:06.120 --> 00:07:07.120]  督責
[00:07:07.120 --> 00:07:08.120]  使人歸正
[00:07:08.120 --> 00:07:09.120]  教導人學而
[00:07:09.120 --> 00:07:10.120]  都是有益的
[00:07:10.120 --> 00:07:11.120]  叫熟神的人得以完全
[00:07:11.120 --> 00:07:12.120]  與避行各樣的善事
[00:07:12.120 --> 00:07:14.120]  整本聖經都是神的啟示
[00:07:14.120 --> 00:07:16.120]  是一體的
[00:07:16.120 --> 00:07:17.120]  所以這個故事
[00:07:17.120 --> 00:07:19.120]  和我們很有關係
[00:07:19.120 --> 00:07:22.120]  這個故事是說福音的核心
[00:07:22.120 --> 00:07:24.120]  福音的核心
[00:07:24.120 --> 00:07:25.120]  這個故事
[00:07:25.120 --> 00:07:26.120]  是讓我們知道
[00:07:26.120 --> 00:07:29.120]  我們每一天都需要
[00:07:29.120 --> 00:07:31.120]  有如月節的救贖
[00:07:31.120 --> 00:07:33.120]  每一天都要
[00:07:33.120 --> 00:07:35.120]  每一天我們都要過節
[00:07:35.120 --> 00:07:37.120]  我們每一天都需要
[00:07:37.120 --> 00:07:39.120]  有如月節發生在我們身上
[00:07:39.120 --> 00:07:40.120]  好
[00:07:40.120 --> 00:07:42.120]  這個故事說到什麼呢
[00:07:42.120 --> 00:07:44.120]  說到有一個法老王
[00:07:44.120 --> 00:07:46.120]  在第31至32節
[00:07:46.120 --> 00:07:48.120]  告訴摩西亞人
[00:07:48.120 --> 00:07:50.120]  你們要叫那些以色列人離開
[00:07:50.120 --> 00:07:52.120]  因為我們受了很大的懲罰
[00:07:52.120 --> 00:07:54.120]  所以以色列人就
[00:07:54.120 --> 00:07:56.120]  催逼
[00:07:56.120 --> 00:07:57.120]  埃及人催逼
[00:07:57.120 --> 00:07:59.120]  以色列人就離開了埃及
[00:07:59.120 --> 00:08:03.120]  以色列人就拿了所有金銀珠寶
[00:08:03.120 --> 00:08:05.120]  還有很多衣服走
[00:08:05.120 --> 00:08:06.120]  整個故事
[00:08:06.120 --> 00:08:07.120]  今天的故事
[00:08:07.120 --> 00:08:08.120]  如月節的故事
[00:08:08.120 --> 00:08:09.120]  告訴我們
[00:08:09.120 --> 00:08:12.120]  埃及人和法老王是很差的
[00:08:12.120 --> 00:08:14.120]  我們就覺得
[00:08:14.120 --> 00:08:16.120]  咦,那以色列人都不錯
[00:08:16.120 --> 00:08:19.120]  所以耶和華神請救他們
[00:08:19.120 --> 00:08:21.120]  他們受苦
[00:08:21.120 --> 00:08:22.120]  所以
[00:08:22.120 --> 00:08:23.120]  是不是這樣呢
[00:08:23.120 --> 00:08:26.120]  是不是以色列人比埃及人好呢
[00:08:26.120 --> 00:08:32.120]  在這段如月節經文後的兩章後
[00:08:32.120 --> 00:08:34.120]  過紅海事件
[00:08:34.120 --> 00:08:36.120]  法老王突然
[00:08:36.120 --> 00:08:37.120]  不知為何
[00:08:37.120 --> 00:08:38.120]  醒一醒
[00:08:38.120 --> 00:08:41.120]  為什麼我放了所有以色列人走呢
[00:08:41.120 --> 00:08:43.120]  誰來幫我煮飯掃地呢
[00:08:43.120 --> 00:08:45.120]  誰來幫我洗衣服呢
[00:08:45.120 --> 00:08:48.120]  誰來幫我建造房屋呢
[00:08:48.120 --> 00:08:49.120]  突然摑自己臉
[00:08:49.120 --> 00:08:50.120]  啪一聲
[00:08:50.120 --> 00:08:53.120]  不行,為什麼要放所有以色列人走呢
[00:08:53.120 --> 00:08:59.120]  馬上派了600輛戰車追趕所有的以色列人
[00:08:59.120 --> 00:09:02.120]  所以到了紅海的時候
[00:09:02.120 --> 00:09:07.120]  以色列人看到600輛戰車的時候
[00:09:07.120 --> 00:09:10.120]  以色列人說了這批話
[00:09:10.120 --> 00:09:11.120]  法老臨近的時候
[00:09:11.120 --> 00:09:14.120]  以色列人舉目看見埃及人來到
[00:09:14.120 --> 00:09:15.120]  就心懼怕
[00:09:15.120 --> 00:09:17.120]  向耶和華哀求
[00:09:17.120 --> 00:09:19.120]  挺好的,遇上困難
[00:09:19.120 --> 00:09:20.120]  向耶和華哀求
[00:09:20.120 --> 00:09:22.120]  接著他們對摩西說了什麼呢
[00:09:22.120 --> 00:09:25.120]  摩西是神的代言人
[00:09:25.120 --> 00:09:28.120]  記得摩西是整個十災
[00:09:28.120 --> 00:09:31.120]  神透過他顯現十災
[00:09:31.120 --> 00:09:35.120]  摩西是代表著耶和華神自己的說話
[00:09:35.120 --> 00:09:38.120]  他們對摩西說了什麼呢
[00:09:38.120 --> 00:09:40.120]  難道我們在埃及沒有墳地
[00:09:40.120 --> 00:09:44.120]  你把我們帶到死在曠野嗎
[00:09:44.120 --> 00:09:48.120]  你摩西為什麼這樣對待我們
[00:09:48.120 --> 00:09:51.120]  把我們從埃及領出來呢
[00:09:51.120 --> 00:09:54.120]  我們在埃及起碼跟你說過嗎
[00:09:54.120 --> 00:09:55.120]  不要搞我們
[00:09:55.120 --> 00:09:57.120]  用我們來服侍埃及人吧
[00:09:57.120 --> 00:10:01.120]  因為服侍埃及人比死在曠野還好
[00:10:01.120 --> 00:10:03.120]  我看到這裡
[00:10:03.120 --> 00:10:07.120]  我懷疑以色列人真的患了腦退化症
[00:10:07.120 --> 00:10:08.120]  很嚴重
[00:10:08.120 --> 00:10:12.120]  嚴重到比任何一個老年人更加嚴重
[00:10:12.120 --> 00:10:17.120]  他們在埃及的第二章呼求耶和華神
[00:10:17.120 --> 00:10:19.120]  叫祂救他們離開埃及嗎
[00:10:19.120 --> 00:10:23.120]  他們在摩西亞倫的時候說感謝神
[00:10:23.120 --> 00:10:28.120]  耶和華神猜測這兩個人來救我們嗎
[00:10:28.120 --> 00:10:31.120]  在紅海見到埃及人的時候說
[00:10:31.120 --> 00:10:33.120]  我寧願死在埃及
[00:10:33.120 --> 00:10:35.120]  也比死在曠野好
[00:10:35.120 --> 00:10:38.120]  這段經文很明顯告訴我們
[00:10:38.120 --> 00:10:40.120]  整個埃及的故事告訴我們
[00:10:40.120 --> 00:10:45.120]  其實以色列人不是比埃及人更加好
[00:10:45.120 --> 00:10:49.120]  又或者可以這樣說
[00:10:49.120 --> 00:10:52.120]  沒錯,以色列人離開了埃及
[00:10:52.120 --> 00:10:55.120]  肉身上離開了埃及
[00:10:55.120 --> 00:10:58.120]  但是心仍然在埃及
[00:10:58.120 --> 00:11:01.120]  心仍然被困
[00:11:01.120 --> 00:11:02.120]  仍然在最終
[00:11:02.120 --> 00:11:05.120]  為勞之地的心困住
[00:11:05.120 --> 00:11:09.120]  1993年2月18日
[00:11:09.120 --> 00:11:11.120]  聖耶穌在那天
[00:11:11.120 --> 00:11:14.120]  耶和華神救我離開了黑暗
[00:11:14.120 --> 00:11:15.120]  進入光明
[00:11:15.120 --> 00:11:19.120]  但到今天我仍然內心
[00:11:19.120 --> 00:11:22.120]  仍然每天都在肅靈增展中
[00:11:22.120 --> 00:11:25.120]  在罪惡中和罪打滾
[00:11:25.120 --> 00:11:27.120]  這是我們的真相
[00:11:27.120 --> 00:11:31.120]  所以保羅在《羅馬書》第七章說
[00:11:31.120 --> 00:11:33.120]  立志為善的由得我
[00:11:33.120 --> 00:11:35.120]  只是行出為由不得我
[00:11:35.120 --> 00:11:38.120]  我願意的事我不去做
[00:11:38.120 --> 00:11:40.120]  我不想做的惡反去做
[00:11:40.120 --> 00:11:42.120]  這就是我們的本相
[00:11:42.120 --> 00:11:45.120]  沒有一個人比法老更好
[00:11:45.120 --> 00:11:46.120]  比埃及人更好
[00:11:46.120 --> 00:11:47.120]  更加不會
[00:11:47.120 --> 00:11:49.120]  沒有一個人比以色列人好
[00:11:49.120 --> 00:11:51.120]  因為世人都犯了罪
[00:11:51.120 --> 00:11:52.120]  虧欠了神的榮耀
[00:11:52.120 --> 00:11:54.120]  這是一個故事的基礎
[00:11:54.120 --> 00:11:57.120]  讓我們先看到自己的本相
[00:11:57.120 --> 00:12:00.120]  由本相帶我們的思想到如月節
[00:12:00.120 --> 00:12:02.120]  和我們的關係
[00:12:02.120 --> 00:12:04.120]  下面我會說五件事
[00:12:04.120 --> 00:12:09.120]  這五件事未必每一樣都和你有關
[00:12:09.120 --> 00:12:11.120]  或者是有遠有近
[00:12:11.120 --> 00:12:12.120]  在應用程度上
[00:12:12.120 --> 00:12:14.120]  所以聽一下
[00:12:14.120 --> 00:12:16.120]  個人的事也可以整體的
[00:12:16.120 --> 00:12:19.120]  所以我們虛心聆聽
[00:12:19.120 --> 00:12:21.120]  第一件事
[00:12:21.120 --> 00:12:27.120]  出埃及的出埃及這個字就是exit
[00:12:27.120 --> 00:12:28.120]  就是離開的意思
[00:12:29.120 --> 00:12:33.120]  耶和華看到一個很受困的一批人
[00:12:33.120 --> 00:12:36.120]  以色列人受苦
[00:12:36.120 --> 00:12:38.120]  在埃及被奧地
[00:12:38.120 --> 00:12:39.120]  被束縛
[00:12:39.120 --> 00:12:40.120]  沒有自由
[00:12:40.120 --> 00:12:44.120]  所以耶和華神就知道他們的狀況
[00:12:44.120 --> 00:12:46.120]  這個狀況是什麼狀況呢
[00:12:46.120 --> 00:12:49.120]  保羅說是罪和死的律
[00:12:49.120 --> 00:12:52.120]  或者是死在罪惡過犯之中
[00:12:52.120 --> 00:12:54.120]  彼得就說是黑暗
[00:12:54.120 --> 00:12:56.120]  我們在這樣的光景
[00:12:56.120 --> 00:13:00.120]  所以耶穌基督來到世上
[00:13:00.120 --> 00:13:02.120]  不是一定是世人的罪
[00:13:02.120 --> 00:13:05.120]  是要拯救他們出來
[00:13:05.120 --> 00:13:09.120]  耶和華神看到一批以色列子民受困
[00:13:09.120 --> 00:13:11.120]  要帶他們出來
[00:13:11.120 --> 00:13:14.120]  今天神也看到我們受困
[00:13:14.120 --> 00:13:16.120]  在罪惡當中
[00:13:16.120 --> 00:13:18.120]  不論你信了與否
[00:13:18.120 --> 00:13:19.120]  要帶我們出來
[00:13:19.120 --> 00:13:20.120]  如果你還沒有信耶穌
[00:13:20.120 --> 00:13:21.120]  在座當中
[00:13:21.120 --> 00:13:23.120]  我知道有人還沒有信耶穌
[00:13:23.120 --> 00:13:28.120]  今天神透過我向你講說話
[00:13:28.120 --> 00:13:30.120]  你真的要離開罪惡
[00:13:30.120 --> 00:13:32.120]  因為整個《出埃及記》
[00:13:32.120 --> 00:13:33.120]  十宗告訴我們
[00:13:33.120 --> 00:13:34.120]  神是興萬不得的
[00:13:34.120 --> 00:13:36.120]  祂不以有罪為無罪
[00:13:36.120 --> 00:13:38.120]  祂必會追討每一個人的罪
[00:13:38.120 --> 00:13:41.120]  但神不是定義要審判人的罪
[00:13:41.120 --> 00:13:44.120]  祂定義要猜測耶穌基督是救贖我們
[00:13:44.120 --> 00:13:45.120]  明白嗎
[00:13:45.120 --> 00:13:47.120]  所以整個《出埃及記》的故事
[00:13:47.120 --> 00:13:50.120]  是給我們聽到一個訊息
[00:13:50.120 --> 00:13:52.120]  就是我們的神愛我們到一個程度
[00:13:52.120 --> 00:13:56.120]  願意付上代價
[00:13:56.120 --> 00:13:58.120]  救贖我們離開罪惡
[00:13:58.120 --> 00:14:00.120]  你需要接受
[00:14:00.120 --> 00:14:04.120]  你需要離開現在的光景
[00:14:04.120 --> 00:14:06.120]  接受耶穌基督
[00:14:06.120 --> 00:14:09.120]  所以應用來說
[00:14:09.120 --> 00:14:11.120]  如果你還沒有信
[00:14:11.120 --> 00:14:13.120]  我鼓勵你
[00:14:13.120 --> 00:14:14.120]  在聖靈的感動下
[00:14:14.120 --> 00:14:16.120]  你接受這份禮物
[00:14:16.120 --> 00:14:17.120]  光的禮物
[00:14:17.120 --> 00:14:19.120]  如果你信了
[00:14:19.120 --> 00:14:23.120]  因為我們在《屬靈真殲》當中
[00:14:23.120 --> 00:14:25.120]  每天都跟罪打滾
[00:14:25.120 --> 00:14:28.120]  究竟有沒有一些罪纏繞著我們
[00:14:28.120 --> 00:14:32.120]  這些罪可以在埃及人身上
[00:14:32.120 --> 00:14:34.120]  是一些很實體的
[00:14:34.120 --> 00:14:35.120]  拜偶像
[00:14:35.120 --> 00:14:38.120]  但偶像的意思不一定是實體的
[00:14:38.120 --> 00:14:39.120]  可以是無形的
[00:14:39.120 --> 00:14:41.120]  可以是有些東西
[00:14:41.120 --> 00:14:45.120]  你覺得這些東西比耶穌基督更加寶貴
[00:14:45.120 --> 00:14:46.120]  更加重要
[00:14:46.120 --> 00:14:47.120]  或者我藉著這些東西
[00:14:47.120 --> 00:14:49.120]  得到的祝福
[00:14:49.120 --> 00:14:50.120]  幫助
[00:14:50.120 --> 00:14:51.120]  倚靠
[00:14:51.120 --> 00:14:54.120]  那些是我值得去投資的時間
[00:14:54.120 --> 00:14:55.120]  心力
[00:14:55.120 --> 00:14:59.120]  那些東西比神更加寶貴
[00:14:59.120 --> 00:15:01.120]  這是我們要問的
[00:15:01.120 --> 00:15:03.120]  我每天
[00:15:03.120 --> 00:15:05.120]  我經常都在這裡說
[00:15:05.120 --> 00:15:06.120]  你聽我11年講道
[00:15:06.120 --> 00:15:09.120]  我每天花多少時間讀聖經
[00:15:09.120 --> 00:15:12.120]  和每天花多少時間做一些事情
[00:15:12.120 --> 00:15:13.120]  做一個對比
[00:15:13.120 --> 00:15:14.120]  你都知道的
[00:15:14.120 --> 00:15:17.120]  我們現在的手機
[00:15:17.120 --> 00:15:18.120]  社交媒體
[00:15:18.120 --> 00:15:20.120]  你看IG
[00:15:20.120 --> 00:15:22.120]  或者什麼都好
[00:15:22.120 --> 00:15:23.120]  你用的時間
[00:15:23.120 --> 00:15:25.120]  有數據給你的
[00:15:25.120 --> 00:15:27.120]  你知道我現在的應用程式
[00:15:27.120 --> 00:15:28.120]  告訴你每天
[00:15:28.120 --> 00:15:31.120]  在什麼APP用了多少時間
[00:15:31.120 --> 00:15:33.120]  你望一望就知道
[00:15:33.120 --> 00:15:34.120]  究竟我投資
[00:15:34.120 --> 00:15:36.120]  神給我的時間
[00:15:36.120 --> 00:15:37.120]  生命
[00:15:37.120 --> 00:15:39.120]  在什麼的時尚
[00:15:39.120 --> 00:15:41.120]  或者在新的一年
[00:15:41.120 --> 00:15:43.120]  我們都需要做一些調教
[00:15:43.120 --> 00:15:45.120]  有什麼需要求主幫助我們
[00:15:45.120 --> 00:15:46.120]  離開黑暗
[00:15:46.120 --> 00:15:47.120]  離開束縛
[00:15:47.120 --> 00:15:49.120]  進入光明
[00:15:49.120 --> 00:15:52.120]  這是第一樣我們可以思考的
[00:15:52.120 --> 00:15:54.120]  第二樣
[00:15:54.120 --> 00:15:57.120]  在摩西五經
[00:15:57.120 --> 00:16:01.120]  是說到耶和華神救以色列人離開埃及
[00:16:01.120 --> 00:16:03.120]  進入一個什麼呢
[00:16:03.120 --> 00:16:05.120]  要經過曠野進入迦南美地
[00:16:05.120 --> 00:16:06.120]  英許之地
[00:16:06.120 --> 00:16:08.120]  英許之地是什麼呢
[00:16:08.120 --> 00:16:11.120]  是自由起的豐盛之地
[00:16:11.120 --> 00:16:13.120]  新約會說到
[00:16:13.120 --> 00:16:15.120]  這個地是出死入生
[00:16:15.120 --> 00:16:17.120]  生命來的
[00:16:17.120 --> 00:16:20.120]  會說到黑暗入光明
[00:16:20.120 --> 00:16:22.120]  Light
[00:16:22.120 --> 00:16:24.120]  用很多圖像
[00:16:24.120 --> 00:16:26.120]  讓我們知道一個新的生命
[00:16:26.120 --> 00:16:27.120]  是很不同的
[00:16:27.120 --> 00:16:28.120]  截然不同的
[00:16:28.120 --> 00:16:30.120]  是神所命定的
[00:16:30.120 --> 00:16:31.120]  所賜的福氣
[00:16:31.120 --> 00:16:32.120]  知道嗎
[00:16:32.120 --> 00:16:33.120]  丁子梅學
[00:16:33.120 --> 00:16:35.120]  我們知道
[00:16:35.120 --> 00:16:37.120]  若有人在基督是新造的人
[00:16:37.120 --> 00:16:39.120]  這個新造的人
[00:16:39.120 --> 00:16:41.120]  是一個怎樣的人呢
[00:16:41.120 --> 00:16:43.120]  我這麼早就說
[00:16:43.120 --> 00:16:44.120]  要怎樣說
[00:16:44.120 --> 00:16:46.120]  怎樣說生命這東西呢
[00:16:46.120 --> 00:16:47.120]  前幾天
[00:16:47.120 --> 00:16:48.120]  我突然之間
[00:16:48.120 --> 00:16:49.120]  神就
[00:16:49.120 --> 00:16:50.120]  比如說
[00:16:50.120 --> 00:16:54.120]  我上了一課
[00:16:54.120 --> 00:16:56.120]  我覺得這個很好形容
[00:16:56.120 --> 00:16:59.120]  前幾天
