
[00:00:00.000 --> 00:00:02.000]  在我們看這段經文之前
[00:03:28.800 --> 00:03:31.600]  大家一起看聖經《馬太福音》第五章
[00:03:31.600 --> 00:03:37.000]  在第五章大家知道是登山部分
[00:03:37.000 --> 00:03:40.000]  主耶穌說到的八福經文
[00:03:40.000 --> 00:03:42.200]  其中所提及的價值觀念
[00:03:42.200 --> 00:03:45.600]  是和社會一般的觀念截然不同
[00:03:45.600 --> 00:03:47.400]  好像一開始說
[00:03:47.400 --> 00:03:49.800]  「虛心的人有福了」
[00:03:49.800 --> 00:03:52.600]  在今天人的觀念覺得
[00:03:52.800 --> 00:03:55.800]  虛心其實是很吃虧的
[00:03:55.800 --> 00:03:58.000]  你不去爭取你哪裡有
[00:03:58.000 --> 00:04:01.600]  會很吃虧失去很多你想得到的
[00:04:01.600 --> 00:04:04.000]  但聖經說「虛心的人
[00:04:04.000 --> 00:04:06.600]  天國是屬於他們的」
[00:04:06.600 --> 00:04:10.600]  一直提及一個好像很不同的價值觀念
[00:04:10.600 --> 00:04:13.200]  但卻是永恆的價值觀念
[00:04:13.200 --> 00:04:14.800]  去到後面的時候
[00:04:14.800 --> 00:04:15.800]  十一、十二節提及到
[00:04:15.800 --> 00:04:18.200]  這些美善的見證的人
[00:04:18.200 --> 00:04:20.000]  他們卻是會面對著
[00:04:20.000 --> 00:04:22.000]  毀謗和逼迫
[00:04:22.000 --> 00:04:23.600]  好像很奇怪
[00:04:23.600 --> 00:04:26.400]  但耶穌將事實說出來
[00:04:26.400 --> 00:04:28.200]  十三節的時候
[00:04:28.200 --> 00:04:29.600]  一開始主耶穌說
[00:04:29.600 --> 00:04:32.400]  「你們是世上的鹽」
[00:04:32.400 --> 00:04:34.200]  不單是鹽
[00:04:34.200 --> 00:04:36.600]  而是世上的鹽
[00:04:36.600 --> 00:04:40.600]  如果將這個比喻推前一點說
[00:04:40.600 --> 00:04:43.000]  如果說這個世界
[00:04:43.000 --> 00:04:45.400]  好像一張餐桌一樣
[00:04:45.400 --> 00:04:47.600]  在餐桌上很多食物
[00:04:47.600 --> 00:04:49.400]  也都有一些食鹽
[00:04:49.800 --> 00:04:52.000]  當然食物和食鹽
[00:04:52.000 --> 00:04:53.200]  是很大分別
[00:04:53.200 --> 00:04:55.000]  是兩樣不同的東西
[00:04:55.000 --> 00:04:57.800]  但當你要讓食物
[00:04:57.800 --> 00:04:59.800]  可以有一些更好的味道
[00:04:59.800 --> 00:05:01.800]  你灑一些鹽下去
[00:05:01.800 --> 00:05:04.600]  然後就讓那些美味
[00:05:04.600 --> 00:05:06.800]  可以被提升出來
[00:05:06.800 --> 00:05:08.400]  引發出來
[00:05:08.400 --> 00:05:11.800]  如果從一個屬靈的角度去思想
[00:05:11.800 --> 00:05:15.200]  鹽和食物是不同的
[00:05:15.200 --> 00:05:18.600]  基督徒是被分別出來的一群
[00:05:19.200 --> 00:05:21.800]  我們不是自己標榜自己
[00:05:21.800 --> 00:05:24.400]  而是我們的信仰的本質就是
[00:05:24.400 --> 00:05:26.200]  我們的價值觀念
[00:05:26.200 --> 00:05:28.000]  是從聖經而來的
[00:05:28.000 --> 00:05:30.000]  是分別出來的
[00:05:30.000 --> 00:05:31.600]  所以我們常常說
[00:05:31.600 --> 00:05:32.800]  什麼叫聖潔呢?
[00:05:32.800 --> 00:05:35.000]  聖潔是什麼呢?
[00:05:35.000 --> 00:05:37.200]  最基本的解釋就是
[00:05:37.200 --> 00:05:38.800]  分別的意思
[00:05:38.800 --> 00:05:42.000]  所以鹽是被分別出來的
[00:05:42.000 --> 00:05:44.000]  但它不是躲藏在一邊
[00:05:44.000 --> 00:05:46.200]  而是進入食物當中
[00:05:46.200 --> 00:05:47.800]  灑在食物裡面
[00:05:48.600 --> 00:05:51.600]  進入世界裡面去產生影響
[00:05:51.600 --> 00:05:53.400]  所以你記得
[00:05:53.400 --> 00:05:54.600]  保羅曾經說
[00:05:54.600 --> 00:05:56.600]  我們的說話要好像
[00:05:56.600 --> 00:05:59.200]  被鹽調和一樣
[00:05:59.200 --> 00:06:01.200]  上上大作和氣
[00:06:01.200 --> 00:06:04.000]  好像被鹽調和了
[00:06:04.000 --> 00:06:06.600]  鹽是有一種調和的作用
[00:06:06.600 --> 00:06:08.000]  將那些美味
[00:06:08.000 --> 00:06:10.000]  或者說將那些美善
[00:06:10.000 --> 00:06:13.800]  從世界當中去引發出來
[00:06:13.800 --> 00:06:16.000]  因此各位弟兄姊妹
[00:06:16.000 --> 00:06:17.600]  我們是世上的鹽
[00:06:17.800 --> 00:06:19.400]  是能夠產生一種
[00:06:19.400 --> 00:06:23.000]  帶來美善調和的作用
[00:06:23.000 --> 00:06:25.200]  記不記得我們剛才唱的
[00:06:25.200 --> 00:06:27.000]  第二首詩歌是什麼詩歌?
[00:06:27.000 --> 00:06:33.400]  願我們成為和平的栽種之子
[00:06:33.400 --> 00:06:35.800]  Make me a channel of peace
[00:06:35.800 --> 00:06:39.200]  神讓我們在世上帶來和平
[00:06:39.200 --> 00:06:41.000]  是將美善
[00:06:41.000 --> 00:06:43.800]  無論良善或者公義的事情
[00:06:43.800 --> 00:06:45.200]  引發出來
[00:06:45.200 --> 00:06:47.200]  這是鹽的作用
[00:06:48.000 --> 00:06:49.000]  當然大家知道
[00:06:49.000 --> 00:06:50.400]  在當時的社會
[00:06:50.400 --> 00:06:52.000]  他們用鹽
[00:06:52.000 --> 00:06:54.200]  做一種防腐的作用
[00:06:54.200 --> 00:06:56.000]  當時有沒有雪櫃?
[00:06:56.000 --> 00:06:57.400]  沒有
[00:06:57.400 --> 00:06:58.400]  沒有冰箱的
[00:06:58.400 --> 00:07:00.000]  所以他們用的方法
[00:07:00.000 --> 00:07:02.000]  就是用很多鹽放在食物當中
[00:07:02.000 --> 00:07:03.800]  來防止它腐爛
[00:07:03.800 --> 00:07:06.200]  或者正如《路加福音》十四章所說
[00:07:06.200 --> 00:07:08.000]  將它灑在田裡
[00:07:08.000 --> 00:07:10.400]  作為有少許肥田料的作用
[00:07:10.400 --> 00:07:12.200]  又或者有些時候
[00:07:12.200 --> 00:07:14.600]  灑在粉堆當中
[00:07:14.600 --> 00:07:17.200]  防止粉堆有些臭味
[00:07:17.200 --> 00:07:19.000]  辟臭的作用
[00:07:19.000 --> 00:07:21.000]  但是重要的地方就是
[00:07:21.000 --> 00:07:22.800]  鹽是防腐的
[00:07:22.800 --> 00:07:25.200]  是防止這個世界
[00:07:25.200 --> 00:07:27.600]  很多腐化的思想
[00:07:27.600 --> 00:07:30.000]  很多腐化的行動
[00:07:30.000 --> 00:07:34.400]  以至能夠保存這個世界的純淨
[00:07:34.400 --> 00:07:36.800]  所以你會發覺很清楚
[00:07:36.800 --> 00:07:38.000]  聖經告訴我們
[00:07:38.000 --> 00:07:40.200]  鹽是要來防腐的
[00:07:40.200 --> 00:07:41.600]  所以你記得
[00:07:41.600 --> 00:07:43.600]  我們過去曾經很多次說到
[00:07:43.600 --> 00:07:44.600]  約翰·威斯利
[00:07:44.600 --> 00:07:46.000]  約翰·威斯利
[00:07:46.000 --> 00:07:48.600]  十八世紀一位很重要的復興家
[00:07:48.600 --> 00:07:50.200]  帶給教會很大的復興
[00:07:50.200 --> 00:07:51.400]  很多人信主
[00:07:51.400 --> 00:07:52.800]  但是同時你發覺
[00:07:52.800 --> 00:07:56.200]  當時很多教會產生的影響
[00:07:56.200 --> 00:07:57.600]  不單止在教會裡面
[00:07:57.600 --> 00:08:00.200]  大家記不記得當時的社會
[00:08:00.200 --> 00:08:01.600]  有些什麼影響?
[00:08:01.600 --> 00:08:03.600]  簡單說
[00:08:03.600 --> 00:08:07.600]  當時他們很多教徒
[00:08:07.600 --> 00:08:11.200]  推動了奴隸制度的瓦解
[00:08:11.600 --> 00:08:14.200]  消除了奴隸的制度
[00:08:14.200 --> 00:08:16.400]  同時他們改善了很多
[00:08:16.400 --> 00:08:19.400]  工廠和礦坑裡面的工作環境
[00:08:19.400 --> 00:08:21.000]  第三
[00:08:21.000 --> 00:08:22.400]  他們同時做了很多事情
[00:08:22.400 --> 00:08:24.600]  包括讓一些很低下階層的人
[00:08:24.600 --> 00:08:25.800]  有機會讀書
[00:08:25.800 --> 00:08:27.200]  以前不能讀書的
[00:08:27.200 --> 00:08:29.000]  基督徒辦了很多義學
[00:08:29.000 --> 00:08:30.600]  讓他們有機會讀書
[00:08:30.600 --> 00:08:33.400]  基督徒當時很清楚知道
[00:08:33.400 --> 00:08:35.000]  不單止自己的靈魂得救
[00:08:35.000 --> 00:08:37.000]  更加是讓自己的生命
[00:08:37.000 --> 00:08:38.600]  產生鹽的作用
[00:08:38.600 --> 00:08:40.600]  帶給整個社會的影響
[00:08:41.400 --> 00:08:43.400]  所以你發覺當主耶穌說
[00:08:43.400 --> 00:08:46.400]  「你們是世上的鹽」
[00:08:46.400 --> 00:08:49.400]  是一個很清楚的描述
[00:08:49.400 --> 00:08:50.800]  我們的特質
[00:08:50.800 --> 00:08:54.000]  以及對我們的提醒和吩咐
[00:08:54.000 --> 00:08:56.000]  大家再看第十三節
[00:08:56.000 --> 00:08:57.200]  我請大家一起讀一讀
[00:08:57.200 --> 00:08:58.600]  這節經文再讀一次
[00:08:58.600 --> 00:09:01.600]  「你們是世上的鹽」
[00:09:01.600 --> 00:09:03.400]  「鹽若失了味」
[00:09:03.400 --> 00:09:06.000]  「怎能叫它再鹹呢?」
[00:09:06.000 --> 00:09:07.600]  「無用」
[00:09:07.600 --> 00:09:09.800]  「不過凋在外面」
[00:09:10.000 --> 00:09:12.000]  「被人踐踏了」
[00:09:12.000 --> 00:09:14.000]  一個很大的問題就是
[00:09:14.000 --> 00:09:16.400]  鹽若失了鹽味
[00:09:16.400 --> 00:09:18.000]  就沒有用了
[00:09:18.000 --> 00:09:20.400]  如果你用鹽去審
[00:09:20.400 --> 00:09:22.600]  發覺審了和沒有審
[00:09:22.600 --> 00:09:23.600]  是沒有分別的
[00:09:23.600 --> 00:09:26.200]  你就不會要了
[00:09:26.200 --> 00:09:29.200]  基督徒的生命行為
[00:09:29.200 --> 00:09:31.600]  和非基督徒沒有分別的話
[00:09:31.600 --> 00:09:34.400]  我們就失去了鹽味
[00:09:34.400 --> 00:09:37.000]  大家明白我的意思嗎?
[00:09:37.000 --> 00:09:38.200]  不是叫大家鹹
[00:09:38.200 --> 00:09:39.800]  而是你要發覺
[00:09:40.000 --> 00:09:42.000]  那種鹽味是象徵著
[00:09:42.000 --> 00:09:45.000]  你自己生命的毀身程度
[00:09:45.000 --> 00:09:47.600]  剛才我提及《路加福音》第十四章
[00:09:47.600 --> 00:09:48.400]  就提及到
[00:09:48.400 --> 00:09:50.800]  聖經當時很清楚地說
[00:09:50.800 --> 00:09:53.800]  「人若不撇下一切」
[00:09:53.800 --> 00:09:55.400]  「跟隨我」
[00:09:55.400 --> 00:09:57.600]  「就不配作我的門徒」
[00:09:57.600 --> 00:10:00.800]  然後第十四章最後一節就說
[00:10:00.800 --> 00:10:03.000]  「鹽若失了味」
[00:10:03.000 --> 00:10:05.200]  「用甚麼叫它再鹹呢?」
[00:10:05.200 --> 00:10:06.600]  「無用」
[00:10:06.600 --> 00:10:08.400]  「就凋在外面了」
[00:10:08.800 --> 00:10:10.000]  《馬太方案》就說了
[00:10:10.000 --> 00:10:11.800]  「被人踐踏了」
[00:10:11.800 --> 00:10:13.800]  各位弟兄姊妹
[00:10:13.800 --> 00:10:15.800]  甚麼叫「撇下一切」
[00:10:15.800 --> 00:10:17.000]  「跟隨耶穌」呢?
[00:10:17.000 --> 00:10:18.600]  你會說
[00:10:18.600 --> 00:10:21.000]  「都很大代價的」
[00:10:21.000 --> 00:10:23.800]  當時已經提及到撇下一切的時候
[00:10:23.800 --> 00:10:25.400]  最主要說的是一件事
[00:10:25.400 --> 00:10:28.400]  是對神有一個很完全的馴服
[00:10:28.400 --> 00:10:30.400]  對神
[00:10:30.400 --> 00:10:32.000]  因為祂是上帝
[00:10:32.000 --> 00:10:35.200]  因此我們很願意馴服祂
[00:10:35.200 --> 00:10:36.800]  如果祂會
[00:10:37.400 --> 00:10:39.800]  要求我們放下某些事情
[00:10:39.800 --> 00:10:41.600]  我們樂意放下
[00:10:41.600 --> 00:10:42.800]  因為祂是神
[00:10:42.800 --> 00:10:44.800]  我們過去曾經說
[00:10:44.800 --> 00:10:46.200]  「小心」
[00:10:46.200 --> 00:10:48.400]  「不要以為神是一個紙牌」
[00:10:48.400 --> 00:10:49.800]  「站在那裡」
[00:10:49.800 --> 00:10:51.800]  「算了」
[00:10:51.800 --> 00:10:53.400]  「祂也不太留意到我」
[00:10:53.400 --> 00:10:56.600]  當你知道祂是神的時候
[00:10:56.600 --> 00:10:58.800]  你知道祂會毀身給你
[00:10:58.800 --> 00:11:01.400]  當你真正毀身的時候
[00:11:01.400 --> 00:11:02.400]  你就要留意
[00:11:02.400 --> 00:11:04.000]  如果你何時
[00:11:04.600 --> 00:11:07.600]  看到你自己某一些關注的事情
[00:11:07.600 --> 00:11:09.600]  所重視的事情
[00:11:09.600 --> 00:11:10.800]  不斷升級
[00:11:10.800 --> 00:11:12.400]  越來越重要
[00:11:12.400 --> 00:11:13.400]  越來越重要
[00:11:13.400 --> 00:11:14.800]  甚至是你人生最高
[00:11:14.800 --> 00:11:16.400]  最重要的一方面
[00:11:16.400 --> 00:11:18.000]  你就要留心
[00:11:18.000 --> 00:11:20.000]  可能你要不斷祈禱神
[00:11:20.000 --> 00:11:21.200]  幫助我
[00:11:21.200 --> 00:11:24.000]  讓我以你為最重要
[00:11:24.000 --> 00:11:27.400]  多於是我的重視的事
[00:11:27.400 --> 00:11:29.600]  或者是工作
[00:11:29.600 --> 00:11:31.600]  或者是感情
[00:11:31.600 --> 00:11:33.200]  或者是財富
[00:11:34.200 --> 00:11:36.200]  當你留心這樣做的時候
[00:11:36.200 --> 00:11:38.600]  你就配稱為主的門徒
[00:11:38.600 --> 00:11:40.800]  而你發覺當你這樣做的時候
[00:11:40.800 --> 00:11:44.400]  你的生命的嚴度就出來了
[00:11:44.400 --> 00:11:47.600]  就產生了對這個世界的影響
[00:11:47.600 --> 00:11:52.400]  我最近和一班大學生來聊天
[00:11:52.400 --> 00:11:55.800]  和他們分享有關一位醫生的故事
[00:11:55.800 --> 00:11:58.600]  一位醫生叫陳來榮
[00:11:58.600 --> 00:12:02.600]  他是在華裔新加坡人
[00:12:03.600 --> 00:12:05.000]  這位醫生很特別
[00:12:05.000 --> 00:12:06.200]  在在學的時候
[00:12:06.200 --> 00:12:07.600]  同學經常說
[00:12:07.600 --> 00:12:09.200]  我們很清楚
[00:12:09.200 --> 00:12:14.200]  大家都感覺醫學是通往名譽
[00:12:14.200 --> 00:12:18.000]  金錢和成功的一條路
[00:12:18.000 --> 00:12:21.000]  但這位同學常常說
[00:12:21.000 --> 00:12:26.800]  他的醫學是通往更好服侍同胞的一條路
[00:12:26.800 --> 00:12:29.600]  所以大家覺得這個人很特別
[00:12:30.400 --> 00:12:32.800]  陳醫生在畢業後做了幾年工作
[00:12:32.800 --> 00:12:34.000]  帶著他全家
[00:12:34.000 --> 00:12:36.000]  兩個弟弟和太太
[00:12:36.000 --> 00:12:39.000]  去了中國雲南西雙版納
[00:12:39.000 --> 00:12:41.600]  大家有聽過西雙版納的地方
[00:12:41.600 --> 00:12:42.400]  可能去過了
[00:12:42.400 --> 00:12:45.600]  在那些地方和少數民族一起生活
[00:12:45.600 --> 00:12:48.200]  關心他們很貧窮的地方
[00:12:48.200 --> 00:12:49.600]  和他們一起生活
[00:12:49.600 --> 00:12:52.200]  全家一起住在他們中間
[00:12:52.200 --> 00:12:56.400]  他們幫忙訓練赤腳醫生
[00:12:56.400 --> 00:12:59.200]  大家知道赤腳醫生是什麼
[00:12:59.400 --> 00:13:01.800]  他們未經過正規訓練
[00:13:01.800 --> 00:13:03.600]  農閒的時候
[00:13:03.600 --> 00:13:05.600]  撿草藥嘗試幫助人
[00:13:05.600 --> 00:13:09.800]  陳醫生訓練他們更好的幫助人
[00:13:09.800 --> 00:13:12.600]  有一次他去到麻風村
[00:13:12.600 --> 00:13:14.600]  預備去服侍他們
[00:13:14.600 --> 00:13:16.200]  兩個女兒很高興
[00:13:16.200 --> 00:13:17.600]  跟著爸爸一起去
[00:13:17.600 --> 00:13:19.400]  拿了一袋種子
[00:13:19.400 --> 00:13:21.400]  種花的種子
[00:13:21.400 --> 00:13:23.200]  預備去幫助
[00:13:23.200 --> 00:13:25.400]  我們種些花在麻風村
[00:13:27.000 --> 00:13:30.200]  當時陳醫生心裡很掙扎
[00:13:30.200 --> 00:13:33.200]  因為他知道沒什麼用
[00:13:33.200 --> 00:13:35.400]  因為他聽到以前
[00:13:35.400 --> 00:13:37.400]  有些人嘗試幫我們種花
[00:13:37.400 --> 00:13:38.800]  但種不成
[00:13:38.800 --> 00:13:39.600]  為什麼呢?
[00:13:39.600 --> 00:13:42.000]  因為絕大多數
[00:13:42.000 --> 00:13:43.400]  長出來的花
[00:13:43.400 --> 00:13:46.200]  都被麻風病者折斷了
[00:13:46.200 --> 00:13:47.200]  弄爛了
[00:13:47.200 --> 00:13:49.000]  後來明白
[00:13:49.000 --> 00:13:53.800]  原來麻風病人一生有很多悲慘的經歷
[00:13:54.600 --> 00:13:56.400]  因此看到很美麗的花
[00:13:56.400 --> 00:13:57.600]  很完整的花
[00:13:57.600 --> 00:13:58.800]  他們忍受不了
[00:13:58.800 --> 00:14:00.800]  這個世界有這麼美麗的東西
[00:14:00.800 --> 00:14:03.400]  他們就把它們折斷
[00:14:03.400 --> 00:14:04.400]  弄爛了
[00:14:04.400 --> 00:14:08.800]  陳醫生去到麻風病者家
[00:14:08.800 --> 00:14:10.000]  服侍他們之後
[00:14:10.000 --> 00:14:12.200]  這個麻風病人
[00:14:12.200 --> 00:14:13.000]  這個男士
[00:14:13.000 --> 00:14:14.800]  給他泡了一杯茶
[00:14:14.800 --> 00:14:17.800]  陳醫生拿起一杯茶
[00:14:17.800 --> 00:14:19.600]  看一看裡面
[00:14:19.600 --> 00:14:21.800]  發覺有很多東西
[00:14:24.400 --> 00:14:27.600]  裡面很不乾淨
[00:14:27.600 --> 00:14:29.600]  而且杯子是崩的
[00:14:29.600 --> 00:14:32.600]  當他猶豫了一會之後
[00:14:32.600 --> 00:14:33.800]  他不理一切
[00:14:33.800 --> 00:14:35.200]  喝了一杯茶
[00:14:35.200 --> 00:14:37.400]  同樣信心
[00:14:37.400 --> 00:14:38.600]  喝了一杯茶
[00:14:38.600 --> 00:14:40.400]  喝完之後
[00:14:40.400 --> 00:14:41.600]  這個麻風病人
[00:14:41.600 --> 00:14:42.600]  這位男士在旁邊
[00:14:42.600 --> 00:14:44.600]  突然看著他
[00:14:44.600 --> 00:14:46.000]  就哭了
[00:14:46.000 --> 00:14:48.400]  陳醫生很奇怪
[00:14:48.400 --> 00:14:48.800]  就問他
[00:14:48.800 --> 00:14:49.800]  你為什麼哭啊?
[00:14:49.800 --> 00:14:52.000]  這個病人說
[00:14:53.200 --> 00:14:57.200]  我從來沒有見過一個正常人
[00:14:57.200 --> 00:14:58.400]  沒有麻風的
[00:14:58.400 --> 00:15:01.400]  喝過我泡的茶
[00:15:01.400 --> 00:15:03.800]  你是第一個
[00:15:03.800 --> 00:15:08.000]  突然這個病人感覺到
[00:15:08.000 --> 00:15:11.200]  陳醫生是真正接納他們
[00:15:11.200 --> 00:15:13.400]  和關心他們
[00:15:13.400 --> 00:15:16.800]  因此他心中很感動
[00:15:16.800 --> 00:15:17.600]  他就哭了
[00:15:17.600 --> 00:15:20.800]  突然他們明白
[00:15:21.400 --> 00:15:23.400]  什麼叫做神的愛
[00:15:23.400 --> 00:15:27.400]  不再是一些頭腦上的認識
[00:15:27.400 --> 00:15:28.600]  而是很具體的
[00:15:28.600 --> 00:15:30.800]  看到教徒如何將愛
[00:15:30.800 --> 00:15:33.200]  表現在他們面前
[00:15:33.200 --> 00:15:36.400]  接著陳醫生就走了
[00:15:36.400 --> 00:15:38.800]  看到女兒已經殺了種子
[00:15:38.800 --> 00:15:40.200]  他也不敢說什麼
[00:15:40.200 --> 00:15:41.400]  但這個時候
[00:15:41.400 --> 00:15:43.200]  很多麻風的朋友走出來
[00:15:43.200 --> 00:15:45.200]  預備跟他們道別的時候
[00:15:45.200 --> 00:15:46.600]  他們湧過來說
[00:15:46.600 --> 00:15:47.400]  陳醫生
[00:15:47.400 --> 00:15:48.400]  放心
[00:15:48.800 --> 00:15:51.600]  你兩個女兒種下的種子
[00:15:51.600 --> 00:15:54.200]  我一定小心看顧他們長大
[00:15:54.200 --> 00:15:57.200]  將來花長出來不會截斷的
[00:15:57.200 --> 00:16:02.000]  當他們看到神的愛
[00:16:02.000 --> 00:16:04.200]  具體地表達出來的時候
[00:16:04.200 --> 00:16:07.000]  他們可以擁抱未成的事
[00:16:07.000 --> 00:16:10.200]  當我看這個故事的時候
[00:16:10.200 --> 00:16:12.800]  我心中也這樣提醒自己
[00:16:12.800 --> 00:16:14.600]  要明白
[00:16:14.600 --> 00:16:16.200]  真正的愛
[00:16:16.200 --> 00:16:18.400]  背後是一份毀身
[00:16:19.200 --> 00:16:20.800]  在愛的表達當中
[00:16:20.800 --> 00:16:22.800]  也不單是言語
[00:16:22.800 --> 00:16:24.800]  和洩透的愛
[00:16:24.800 --> 00:16:27.000]  而是在行為
[00:16:27.000 --> 00:16:28.800]  和誠實當中
[00:16:28.800 --> 00:16:30.800]  真實地表達出來
[00:16:30.800 --> 00:16:32.800]  要作嚴
[00:16:32.800 --> 00:16:34.800]  不單是一些口號
[00:16:34.800 --> 00:16:36.600]  而是真的知道自己
[00:16:36.600 --> 00:16:38.000]  毀身於基督
[00:16:38.000 --> 00:16:40.000]  然後尋找機會
[00:16:40.000 --> 00:16:43.600]  去將嚴的真實的實況
[00:16:43.600 --> 00:16:45.200]  表達出來
[00:16:45.200 --> 00:16:47.800]  我們再看聖經
[00:16:48.200 --> 00:16:50.600]  在聖經第五章第十四節
[00:16:50.600 --> 00:16:51.800]  十五節
[00:16:51.800 --> 00:16:54.800]  「承認為你們是世上的光
[00:16:54.800 --> 00:16:57.400]  成造在山上是不能隱藏的
[00:16:57.400 --> 00:17:00.000]  人點燈不放在斗底下
[00:17:00.000 --> 00:17:02.000]  是放在燈台上
[00:17:02.000 --> 00:17:04.200]  就照亮一家的人」
[00:17:04.200 --> 00:17:07.400]  我們是世上的光
[00:17:07.400 --> 00:17:10.000]  當然作嚴是分別出來的
[00:17:10.000 --> 00:17:12.600]  但不表示我們要做隱士
[00:17:12.600 --> 00:17:15.000]  而是去到世界當中
[00:17:15.000 --> 00:17:16.800]  不單是去到世界
[00:17:16.800 --> 00:17:19.000]  而是要在世界的一些
[00:17:19.000 --> 00:17:21.400]  被人看到的環境
[00:17:21.400 --> 00:17:24.400]  讓燈放在燈台上
