
[00:00:00.000 --> 00:00:04.320]  我們今天再思想聖經哈佛書第二章的經文
[00:04:56.240 --> 00:05:00.240]  不單單是講述你頭腦上的凝訊
[00:05:00.240 --> 00:05:02.240]  耶穌是基督,這是事實
[00:05:02.240 --> 00:05:06.240]  但更加同時講述你因為這種信心
[00:05:06.240 --> 00:05:12.240]  所以你的行為是願意走在神的路上
[00:05:12.240 --> 00:05:16.240]  表現出你相信這位是神
[00:05:16.240 --> 00:05:20.240]  祂會監察,祂會掌管一切
[00:05:20.240 --> 00:05:24.240]  而聖經特別在希伯來書提到信心的時候
[00:05:24.240 --> 00:05:26.240]  就提到很多信心的人物
[00:05:26.240 --> 00:05:30.240]  他們的行為是良善的
[00:05:30.240 --> 00:05:32.240]  因為他們知道這位是真神
[00:05:32.240 --> 00:05:35.240]  而按他所吩咐的行出來
[00:05:35.240 --> 00:05:38.240]  因此二人因順得生
[00:05:38.240 --> 00:05:42.240]  亦都可以說因為他的信心,他的行義
[00:05:42.240 --> 00:05:45.240]  而因此一生在神面前蒙恩
[00:05:45.240 --> 00:05:47.240]  領受神給他的生命
[00:05:47.240 --> 00:05:50.240]  這些人正正是和剛才所講及
[00:05:50.240 --> 00:05:54.240]  下體人罪的情況剛剛相對
[00:05:54.240 --> 00:05:56.240]  而神在這個時候提醒我們
[00:05:56.240 --> 00:06:00.240]  要留心在一切的罪惡環繞之下
[00:06:00.240 --> 00:06:03.240]  我們因順得生
[00:06:03.240 --> 00:06:04.240]  所以我們一起看看
[00:06:04.240 --> 00:06:08.240]  在下面所提及的那五個災禍
[00:06:08.240 --> 00:06:11.240]  是神發出來對他們的提醒
[00:06:11.240 --> 00:06:14.240]  亦都是對我們今天的提醒
[00:06:14.240 --> 00:06:17.240]  在第一禍和第二禍裏
[00:06:17.240 --> 00:06:20.240]  你見到都是提及關於財富的事情
[00:06:20.240 --> 00:06:23.240]  在第六節中所講
[00:06:23.240 --> 00:06:26.240]  那些濫得他人財物的
[00:06:26.240 --> 00:06:30.240]  滿載別人底下品的,有禍了
[00:06:30.240 --> 00:06:33.240]  加勒底人他們有一件事情
[00:06:33.240 --> 00:06:36.240]  就是他們濫取別人的財物
[00:06:36.240 --> 00:06:40.240]  以免他用各種不同的手段
[00:06:40.240 --> 00:06:44.240]  去奪取屬於別人的財物
[00:06:44.240 --> 00:06:45.240]  不是自己的
[00:06:45.240 --> 00:06:49.240]  但是要得到成為自己的財物
[00:06:49.240 --> 00:06:52.240]  先講他們滿載別人的底下品
[00:06:52.240 --> 00:06:54.240]  大家知道底下品當時很多人
[00:06:54.240 --> 00:06:57.240]  當向人借貸的時候
[00:06:57.240 --> 00:07:00.240]  將自己僅有稍為有些價值的
[00:07:00.240 --> 00:07:02.240]  交給債主作為底下
[00:07:02.240 --> 00:07:06.240]  承諾會將這些財富歸還
[00:07:06.240 --> 00:07:10.240]  但很多貧困的人他們沒有能力歸還
[00:07:10.240 --> 00:07:15.240]  因此底下品亦被債主拿走
[00:07:15.240 --> 00:07:17.240]  這裏所講的奪取
[00:07:17.240 --> 00:07:19.240]  表達出他當時很急速
[00:07:19.240 --> 00:07:22.240]  就將這些底下品奪取了
[00:07:22.240 --> 00:07:24.240]  其實在當時的社會
[00:07:24.240 --> 00:07:26.240]  很多人已經沒有任何底下品
[00:07:26.240 --> 00:07:29.240]  他們只能將自己作為底壓
[00:07:29.240 --> 00:07:31.240]  而後來成為了奴僕
[00:07:31.240 --> 00:07:34.240]  亦因此有很多當時的人
[00:07:34.240 --> 00:07:37.240]  他們因為這樣而成為了失去自由的人
[00:07:37.240 --> 00:07:40.240]  但聖經就講他們這些卡洛底人
[00:07:40.240 --> 00:07:42.240]  他們滿載了別人的底下品
[00:07:42.240 --> 00:07:44.240]  很急速地奪取了
[00:07:44.240 --> 00:07:46.240]  是屬於別人的東西
[00:07:46.240 --> 00:07:48.240]  而帶來給別人的傷害
[00:07:48.240 --> 00:07:50.240]  而聖經在下面
[00:07:50.240 --> 00:07:54.240]  你再下去第二和的第九節
[00:07:54.240 --> 00:07:55.240]  聖經就說
[00:07:55.240 --> 00:07:59.240]  「你這為自己的家積聚不義之財
[00:07:59.240 --> 00:08:03.240]  在高處達禍與逃避災害的」
[00:08:03.240 --> 00:08:05.240]  怎樣?有和
[00:08:05.240 --> 00:08:07.240]  又再提及有和
[00:08:07.240 --> 00:08:10.240]  去積聚那些不義之財
[00:08:10.240 --> 00:08:13.240]  不是經過正義的途徑
[00:08:13.240 --> 00:08:16.240]  正當的途徑得到的金錢
[00:08:16.240 --> 00:08:20.240]  我們不是不可以去賺取金錢
[00:08:20.240 --> 00:08:22.240]  但聖經特別強調
[00:08:22.240 --> 00:08:26.240]  有些錢財如果用不義的方式去得到
[00:08:26.240 --> 00:08:28.240]  其實是不義之財
[00:08:28.240 --> 00:08:30.240]  當然這些人
[00:08:30.240 --> 00:08:32.240]  當他們尋找這些財富的時候
[00:08:32.240 --> 00:08:33.240]  有一個目的
[00:08:33.240 --> 00:08:37.240]  是為了能夠帶給自己保障和安全
[00:08:37.240 --> 00:08:41.240]  這裡提到他們要在高處達禍
[00:08:41.240 --> 00:08:44.240]  為自己預備一些安穩的地方
[00:08:44.240 --> 00:08:46.240]  但聖經就說他們這樣做
[00:08:46.240 --> 00:08:49.240]  好像是逃避災害
[00:08:49.240 --> 00:08:52.240]  這個災害和剛才的不義
[00:08:52.240 --> 00:08:54.240]  原來是同一個字來的
[00:08:54.240 --> 00:08:57.240]  似乎是想逃避災害
[00:08:57.240 --> 00:08:59.240]  如果你看看前面就在說
[00:08:59.240 --> 00:09:03.240]  其實他們是在積聚不義之財
[00:09:03.240 --> 00:09:05.240]  換一句說話來說
[00:09:05.240 --> 00:09:10.240]  他們其實是在積聚災禍
[00:09:10.240 --> 00:09:12.240]  似乎是帶給自己保障
[00:09:12.240 --> 00:09:13.240]  帶給自己安全
[00:09:13.240 --> 00:09:15.240]  但其實剛剛相反
[00:09:15.240 --> 00:09:19.240]  他為自己積聚很多的災害
[00:09:19.240 --> 00:09:22.240]  因為上帝監察人
[00:09:22.240 --> 00:09:24.240]  聖經中第十章有句說話
[00:09:24.240 --> 00:09:27.240]  很特別講到錢財的事情
[00:09:27.240 --> 00:09:29.240]  禎賢就說
[00:09:29.240 --> 00:09:32.240]  不義之財毫無益處
[00:09:32.240 --> 00:09:36.240]  這裡所說的益處是在說收益
[00:09:36.240 --> 00:09:39.240]  以為有金錢有很多收益
[00:09:39.240 --> 00:09:42.240]  但不義之財毫無益處
[00:09:42.240 --> 00:09:44.240]  聖經就繼續說
[00:09:44.240 --> 00:09:48.240]  唯有公義能夠人脫離死亡
[00:09:48.240 --> 00:09:51.240]  真正行義當中的人
[00:09:51.240 --> 00:09:53.240]  才會得到真正的收益
[00:09:53.240 --> 00:09:56.240]  而且得到生命
[00:09:56.240 --> 00:09:58.240]  聖經說到當時的人
[00:09:58.240 --> 00:10:00.240]  其中得罪上帝的事情
[00:10:00.240 --> 00:10:02.240]  是濫得人的財物
[00:10:02.240 --> 00:10:04.240]  爭取不義之財
[00:10:04.240 --> 00:10:08.240]  但其實是帶給自己災禍
[00:10:08.240 --> 00:10:11.240]  帶給自己死亡
[00:10:11.240 --> 00:10:15.240]  再讀的時候聖經提到第三個災禍
[00:10:15.240 --> 00:10:17.240]  第三個災禍說到當時的人
[00:10:17.240 --> 00:10:19.240]  他們如何奴役別人
[00:10:19.240 --> 00:10:21.240]  第十二節
[00:10:21.240 --> 00:10:23.240]  「你者用人血造成
[00:10:23.240 --> 00:10:27.240]  憑赤鶴立陣的有禍」
[00:10:27.240 --> 00:10:30.240]  用人的血來造成一
[00:10:30.240 --> 00:10:32.240]  當時巴比倫帝國
[00:10:32.240 --> 00:10:37.240]  他們周圍征討別人的國家
[00:10:37.240 --> 00:10:39.240]  將很多的國民
[00:10:39.240 --> 00:10:41.240]  努力成為自己的奴隸
[00:10:41.240 --> 00:10:44.240]  去到自己的地方去建築成一
[00:10:44.240 --> 00:10:46.240]  成寶
[00:10:46.240 --> 00:10:48.240]  在歷史當中清楚講述到
[00:10:48.240 --> 00:10:53.240]  他們當時兇狠地對待被擄掠的人
[00:10:53.240 --> 00:10:55.240]  而且多番奴役他們
[00:10:55.240 --> 00:11:01.240]  要他們做很多很強迫做的奴工
[00:11:01.240 --> 00:11:04.240]  聖經說他們似乎在建造偉大的城邑
[00:11:04.240 --> 00:11:09.240]  但其實最終歸於無尤
[00:11:09.240 --> 00:11:11.240]  大家再看十三節
[00:11:11.240 --> 00:11:14.240]  「眾民勞碌得來的」
[00:11:14.240 --> 00:11:16.240]  最終如何?
[00:11:16.240 --> 00:11:18.240]  「烈火焚燒」
[00:11:18.240 --> 00:11:20.240]  「烈國薪勞而得的」
[00:11:20.240 --> 00:11:24.240]  「終歸無尤」
[00:11:24.240 --> 00:11:25.240]  聖經清楚講述到
[00:11:25.240 --> 00:11:27.240]  似乎是在建立偉大的工程
[00:11:27.240 --> 00:11:32.240]  但最終全部倒下
[00:11:32.240 --> 00:11:34.240]  當然今天我們思想
[00:11:34.240 --> 00:11:36.240]  有人用很多詭詐的方式
[00:11:36.240 --> 00:11:40.240]  建造自己的事業
[00:11:40.240 --> 00:11:43.240]  去建立自己的地位身份
[00:11:43.240 --> 00:11:46.240]  好像很被人嫌善
[00:11:46.240 --> 00:11:48.240]  但聖經說出
[00:11:48.240 --> 00:11:53.240]  這些情況最終歸於無尤
[00:11:53.240 --> 00:11:55.240]  系神清楚宣告一件事
[00:11:55.240 --> 00:11:58.240]  這些是神會承傳的事情
[00:11:58.240 --> 00:12:00.240]  因此十三節下第一句說話說
[00:12:00.240 --> 00:12:04.240]  「這不都出於萬君之言和話嗎?」
[00:12:04.240 --> 00:12:11.240]  系神一定會承傳這些審判
[00:12:11.240 --> 00:12:13.240]  我們提到巴比倫帝國
[00:12:13.240 --> 00:12:15.240]  大家會知道這個帝國在歷史當中
[00:12:15.240 --> 00:12:17.240]  是一個很興盛的帝國
[00:12:17.240 --> 00:12:22.240]  曾經把亞述帝國都擊敗
[00:12:22.240 --> 00:12:24.240]  但當它擊敗了亞述帝國
[00:12:24.240 --> 00:12:26.240]  整個國家很興隆的時候
[00:12:26.240 --> 00:12:30.240]  經過了不足七十年的時間
[00:12:30.240 --> 00:12:36.240]  它自己本身都被波斯帝國完全殲滅了
[00:12:36.240 --> 00:12:37.240]  在歷史裏面看到
[00:12:37.240 --> 00:12:39.240]  它們所建造的很多城
[00:12:39.240 --> 00:12:44.240]  很多偉大的城堡後來都滅絕
[00:12:44.240 --> 00:12:46.240]  都倒下了
[00:12:46.240 --> 00:12:47.240]  我想回想一件事
[00:12:47.240 --> 00:12:48.240]  我曾經提及過
[00:12:48.240 --> 00:12:53.240]  有一次我記得自己有機會去到意大利的地方
[00:12:53.240 --> 00:12:55.240]  去到一個Naples的地方
[00:12:55.240 --> 00:12:59.240]  看到一個叫龐貝古城
[00:12:59.240 --> 00:13:01.240]  大家可能有聽過
[00:13:01.240 --> 00:13:03.240]  我以前不認識這個地方
[00:13:03.240 --> 00:13:07.240]  去到的時候突然發現原來是一個遺跡
[00:13:07.240 --> 00:13:11.240]  亦被聯合國稱為文化的遺跡
[00:13:11.240 --> 00:13:15.240]  特別之處就是這個地方在傾刻之間
[00:13:15.240 --> 00:13:17.240]  突然間全部消滅
[00:13:17.240 --> 00:13:20.240]  是因為隔壁的火山爆發
[00:13:20.240 --> 00:13:24.240]  大量的火山灰湧進來
[00:13:24.240 --> 00:13:27.240]  淹沒了這個城市
[00:13:27.240 --> 00:13:32.240]  在公元79年這個城市短時間被淹滅
[00:13:32.240 --> 00:13:34.240]  很多時候後來發掘出來之後
[00:13:34.240 --> 00:13:37.240]  發覺這個城市有一個特別的地方
[00:13:37.240 --> 00:13:41.240]  很多的建築物、很多的人物保存得很完整
[00:13:41.240 --> 00:13:43.240]  包括一些生畜
[00:13:43.240 --> 00:13:45.240]  狗在地上跑動的時候
[00:13:45.240 --> 00:13:49.240]  在那一刻火山灰淹蓋了牠
[00:13:49.240 --> 00:13:54.240]  因此後來發掘出來就保持原本的形態
[00:13:54.240 --> 00:13:59.240]  意味著沒有任何的空間牠可以逃避
[00:13:59.240 --> 00:14:03.240]  裏面有很多宏偉的建築
[00:14:03.240 --> 00:14:05.240]  很豪華的住宅
[00:14:05.240 --> 00:14:10.240]  因為當時這個地方是一個很富裕的城市
[00:14:10.240 --> 00:14:15.240]  但這些東西都變成了遺物
[00:14:15.240 --> 00:14:17.240]  當我看的時候就想起
[00:14:17.240 --> 00:14:19.240]  索多瑪、俄摩拉
[00:14:19.240 --> 00:14:23.240]  聖經所講述的被火焚燒的城市
[00:14:23.240 --> 00:14:26.240]  亦好像主宰提醒我們
[00:14:26.240 --> 00:14:30.240]  不要以為今天是很輝煌、很榮耀
[00:14:30.240 --> 00:14:33.240]  但在罪惡當中所建立的
[00:14:33.240 --> 00:14:39.240]  有一天都會倒下、都會被消滅
[00:14:39.240 --> 00:14:41.240]  我們再看看提及的第四和
[00:14:41.240 --> 00:14:46.240]  聖經提到不單止利用別人
[00:14:46.240 --> 00:14:50.240]  為自己建造成一面對神的審判
[00:14:50.240 --> 00:14:53.240]  第四和提及一件事情第十五節
[00:14:53.240 --> 00:14:59.240]  「你且請淪死喝酒,卻把毒物混入使他醉倒
[00:14:59.240 --> 00:15:03.240]  我要見他赤裸的有禍」
[00:15:03.240 --> 00:15:07.240]  讓別人公開赤裸起來
[00:15:07.240 --> 00:15:13.240]  是當時要人受羞辱的一種刑罰
[00:15:13.240 --> 00:15:17.240]  是要讓對方受到極大的羞辱
[00:15:17.240 --> 00:15:23.240]  而且在這個過程中亦嘗試表現出自己的地位比別人高
[00:15:23.240 --> 00:15:25.240]  因此我羞辱他
[00:15:25.240 --> 00:15:31.240]  我自己的地位就因此更高、更得人尊崇
[00:15:31.240 --> 00:15:36.240]  聖經講述這種情況似乎是讓別人受害
[00:15:36.240 --> 00:15:40.240]  但這個災害最終回到自己身上
[00:15:40.240 --> 00:15:44.240]  你再看下去,第十六節
[00:15:44.240 --> 00:15:47.240]  在中間他說
[00:15:47.240 --> 00:15:52.240]  「耶和華右手的杯必傳回來給你
[00:15:52.240 --> 00:15:57.240]  使極大的羞辱取代你的尊榮」
[00:15:57.240 --> 00:16:03.240]  你帶給別人的羞辱,最終歸回你自己
[00:16:03.240 --> 00:16:07.240]  你被別人的惡,在別人身上的惡
[00:16:07.240 --> 00:16:11.240]  而最終亦落在自己身上
[00:16:11.240 --> 00:16:14.240]  我想在聖經裏,大家都熟悉
[00:16:14.240 --> 00:16:17.240]  羅馬書講述很多人的罪的問題
[00:16:17.240 --> 00:16:19.240]  而羅馬書第二章就講述到
[00:16:19.240 --> 00:16:22.240]  「你必須留意你這一論斷人的」
[00:16:22.240 --> 00:16:26.240]  意味著一種惡意的批評
[00:16:26.240 --> 00:16:30.240]  「你這一論斷人的,你所行的
[00:16:30.240 --> 00:16:34.240]  與別人所作的一樣」
[00:16:34.240 --> 00:16:36.240]  然後聖經就講
[00:16:36.240 --> 00:16:41.240]  「你以為你能逃脫神的審判嗎?」
[00:16:41.240 --> 00:16:43.240]  你指責別人犯錯
[00:16:43.240 --> 00:16:46.240]  但你做你所指責別人的錯
[00:16:46.240 --> 00:16:49.240]  同樣的事情
[00:16:49.240 --> 00:16:53.240]  今天我們其實常常都會講
[00:16:53.240 --> 00:16:57.240]  這個時代有很多雙重標準
[00:16:57.240 --> 00:17:01.240]  對人、對己有不同的標準
[00:17:01.240 --> 00:17:04.240]  你去指責別人所作的事情不是
[00:17:04.240 --> 00:17:08.240]  但用他所作不是的事情
[00:17:08.240 --> 00:17:10.240]  作在他的身上
[00:17:10.240 --> 00:17:11.240]  你認為他不義
[00:17:11.240 --> 00:17:13.240]  認為自己義
[00:17:13.240 --> 00:17:15.240]  雙重的標準
[00:17:15.240 --> 00:17:16.240]  而聖經就說
[00:17:16.240 --> 00:17:19.240]  你所作的事情會轉為
[00:17:19.240 --> 00:17:21.240]  加在你的身上
[00:17:21.240 --> 00:17:23.240]  同樣我就想到
[00:17:23.240 --> 00:17:27.240]  當主耶穌和彼得在黑西瑪利縣
[00:17:27.240 --> 00:17:30.240]  當他們面對別人對他們的捉拿的時候
[00:17:30.240 --> 00:17:32.240]  彼得拿出一把刀
[00:17:32.240 --> 00:17:33.240]  大家知道
[00:17:33.240 --> 00:17:37.240]  他斬掉祭司木人的耳朵
[00:17:37.240 --> 00:17:40.240]  在那個時候主耶穌立刻跟他說
[00:17:40.240 --> 00:17:43.240]  他說「彼得,收刀入肖吧」
[00:17:43.240 --> 00:17:51.240]  「收埋把刀吧,凡動刀的必死在刀下」
[00:17:51.240 --> 00:17:53.240]  你以為你有權力
[00:17:53.240 --> 00:17:57.240]  你去作惡事在別人身上
[00:17:57.240 --> 00:18:01.240]  這些惡事會轉移在你身上
[00:18:01.240 --> 00:18:02.240]  所以聖經再說
[00:18:02.240 --> 00:18:04.240]  你們要留意第十七節
[00:18:04.240 --> 00:18:07.240]  「你向尼巴嫩使用暴力」
[00:18:07.240 --> 00:18:09.240]  「殺滅驚嚇野獸」
[00:18:09.240 --> 00:18:10.240]  「又殺人流血」
[00:18:10.240 --> 00:18:14.240]  「向全帝國城或其中所有居民施行暴力」
[00:18:14.240 --> 00:18:18.240]  「就必受到報應」
[00:18:18.240 --> 00:18:22.240]  「報應」的確是聖經的觀念
[00:18:22.240 --> 00:18:24.240]  但是「報應」裏面含有一個意思
[00:18:24.240 --> 00:18:25.240]  就在此所提及
[00:18:25.240 --> 00:18:27.240]  是遮蓋的意思
[00:18:27.240 --> 00:18:30.240]  是你加在別人身上的暴力
[00:18:30.240 --> 00:18:36.240]  這些暴力會遮蓋著你
[00:18:36.240 --> 00:18:37.240]  我再說
[00:18:37.240 --> 00:18:41.240]  我相信上帝一直說出這些事情的時候
[00:18:41.240 --> 00:18:42.240]  一方面讓我們知道
[00:18:42.240 --> 00:18:46.240]  祂是知道人一切所作的惡
[00:18:46.240 --> 00:18:50.240]  但是祂的心仍然是很想人明白這些事情
[00:18:50.240 --> 00:18:54.240]  會離開這些邪惡的事情
[00:18:54.240 --> 00:18:56.240]  以至不會始終承受
[00:18:56.240 --> 00:19:00.240]  神在公義當中要定的計劃
[00:19:00.240 --> 00:19:01.240]  就是你作的惡
[00:19:01.240 --> 00:19:03.240]  要落在自己的身上
[00:19:03.240 --> 00:19:06.240]  這是一個危險
[00:19:06.240 --> 00:19:09.240]  最後我們再看第五和裏面
[00:19:09.240 --> 00:19:11.240]  第五和裏面特別提及一點
[00:19:11.240 --> 00:19:15.240]  就是他們當時拜偶像
[00:19:15.240 --> 00:19:18.240]  很多猶太人可能會感覺
[00:19:18.240 --> 00:19:22.240]  巴比倫人的偶像是最有能力的
[00:19:22.240 --> 00:19:25.240]  他們可以打敗自己的城市
[00:19:25.240 --> 00:19:28.240]  好像比耶和華神更加有能力
[00:19:28.240 --> 00:19:30.240]  但是神就告訴他們
[00:19:30.240 --> 00:19:35.240]  你們所拜的偶像只不過是人手所做
[00:19:35.240 --> 00:19:37.240]  或者再準確地說
[00:19:37.240 --> 00:19:41.240]  你們所倚靠的是自己
[00:19:41.240 --> 00:19:42.240]  所以在讀聖經的時候
[00:19:42.240 --> 00:19:44.240]  聖經特別提及第十八節
[00:19:44.240 --> 00:19:45.240]  最後一句說
[00:19:45.240 --> 00:19:50.240]  「像人竟倚靠自己所做」
[00:19:50.240 --> 00:19:53.240]  意味著他倚靠的其實是自己
[00:19:53.240 --> 00:19:55.240]  是我所做出來的偶像
[00:19:55.240 --> 00:19:56.240]  就是最偉大的
[00:19:56.240 --> 00:19:59.240]  我倚靠他我就得到幫助
[00:19:59.240 --> 00:20:02.240]  在背後其實偶像是代表著人自己
[00:20:02.240 --> 00:20:05.240]  倚靠自己的能力
[00:20:05.240 --> 00:20:06.240]  但是神告訴他們
[00:20:06.240 --> 00:20:11.240]  這些偶像不能夠給你真正的幫助
[00:20:11.240 --> 00:20:13.240]  唯有第二十節
[00:20:13.240 --> 00:20:14.240]  二十節
[00:20:14.240 --> 00:20:16.240]  這章經文最重要的一節經文
[00:20:16.240 --> 00:20:18.240]  大家一起讀讀二十節
[00:20:18.240 --> 00:20:22.240]  然而耶和華在他的聖殿裏
[00:20:22.240 --> 00:20:26.240]  全地光在他面前肅靜
[00:20:26.240 --> 00:20:33.240]  然而耶和華在他的聖殿當中
[00:20:33.240 --> 00:20:38.240]  意味著因為上帝在他的寶座上掌管萬有
[00:20:38.240 --> 00:20:40.240]  聖經常常將神在聖殿中
[00:20:40.240 --> 00:20:43.240]  和神在寶座上連在一起
[00:20:43.240 --> 00:20:46.240]  好像聖經其中的詩篇第十一篇說
[00:20:46.240 --> 00:20:49.240]  耶和華在他的聖殿裏
[00:20:49.240 --> 00:20:52.240]  耶和華的寶座在天上
[00:20:52.240 --> 00:20:56.240]  他的慧眼察看世人
[00:20:56.240 --> 00:20:59.240]  寶座在表示神的掌權
[00:20:59.240 --> 00:21:02.240]  神的審判
[00:21:02.240 --> 00:21:04.240]  因此唯有這位上帝
[00:21:04.240 --> 00:21:09.240]  是我們在他面前要肅然表達我們的敬畏
[00:21:09.240 --> 00:21:10.240]  我們的尊崇
[00:21:10.240 --> 00:21:14.240]  也表達我們要聽從他
[00:21:14.240 --> 00:21:18.240]  因為唯有去敬畏這位公義的上帝
[00:21:18.240 --> 00:21:21.240]  我們才會得到真正的平安
[00:21:21.240 --> 00:21:23.240]  唯有倚靠這位上帝
[00:21:23.240 --> 00:21:26.240]  得到真正的幫助
[00:21:26.240 --> 00:21:27.240]  各位靈智朋友
[00:21:27.240 --> 00:21:28.240]  我們在讀的時候
[00:21:28.240 --> 00:21:30.240]  你會留意到哈伯谷
[00:21:30.240 --> 00:21:33.240]  面對當時很多邪惡的事情
[00:21:33.240 --> 00:21:35.240]  他問神為甚麼
[00:21:35.240 --> 00:21:37.240]  但神告訴他
[00:21:37.240 --> 00:21:40.240]  這些一切我都知道
[00:21:40.240 --> 00:21:43.240]  但你要記得
[00:21:43.240 --> 00:21:48.240]  你繼續肅然在這位上帝的面前
[00:21:48.240 --> 00:21:51.240]  因著信你得到生
