
[00:00:00.000 --> 00:00:05.120]  現在我們看到一個亞哥書裡比較獨特的一段
[00:03:22.720 --> 00:03:24.720]  激情的方式
[00:03:24.720 --> 00:03:26.720]  完全是我的妹妹 我的佳偶
[00:03:26.720 --> 00:03:28.720]  我的甲子 你開門給我
[00:03:28.720 --> 00:03:29.720]  為什麼呢
[00:03:29.720 --> 00:03:31.720]  因為我的頭滿了露水
[00:03:31.720 --> 00:03:33.720]  我的頭髮急夜露突失
[00:03:33.720 --> 00:03:35.720]  他還很慘
[00:03:35.720 --> 00:03:38.720]  我們說他沒有遮掩
[00:03:38.720 --> 00:03:40.720]  整濕了
[00:03:40.720 --> 00:03:42.720]  因為他很匆忙的要來找這個女子
[00:03:42.720 --> 00:03:44.720]  晚上露水可能下雨
[00:03:44.720 --> 00:03:46.720]  我全身都濕了
[00:03:46.720 --> 00:03:48.720]  我全身都冷了
[00:03:48.720 --> 00:03:50.720]  有受苦的愛
[00:03:50.720 --> 00:03:54.720]  何必我們的無限的偉大主
[00:03:54.720 --> 00:03:56.720]  做這些事呢
[00:03:56.720 --> 00:03:58.720]  真的很難想像
[00:03:58.720 --> 00:04:02.720]  奧古斯丁說
[00:04:02.720 --> 00:04:06.720]  我們的神是豐富的
[00:04:06.720 --> 00:04:10.720]  他能滿足一切的需求
[00:04:10.720 --> 00:04:12.720]  但是
[00:04:12.720 --> 00:04:16.720]  他們都很奇妙的
[00:04:16.720 --> 00:04:20.720]  他也需要我們去滿足他
[00:04:20.720 --> 00:04:22.720]  這個就真的很奇妙
[00:04:22.720 --> 00:04:24.720]  很難想像
[00:04:24.720 --> 00:04:26.720]  神可以滿足一切的需求
[00:04:26.720 --> 00:04:28.720]  但他不能滿足的就是
[00:04:28.720 --> 00:04:32.720]  要我們滿足他的愛
[00:04:32.720 --> 00:04:35.720]  這個就是神的開放
[00:04:35.720 --> 00:04:37.720]  這個愛何必要這樣做
[00:04:37.720 --> 00:04:38.720]  我們都不能明白
[00:04:38.720 --> 00:04:40.720]  神的全能的問題
[00:04:40.720 --> 00:04:44.720]  就好像浪子的父親
[00:04:44.720 --> 00:04:47.720]  父親每天站在門口等浪子回來
[00:04:47.720 --> 00:04:49.720]  多麼可憐
[00:04:49.720 --> 00:04:51.720]  一個可憐的神
[00:04:51.720 --> 00:04:52.720]  不是軟弱的神
[00:04:52.720 --> 00:04:54.720]  是因為愛的緣故
[00:04:54.720 --> 00:04:59.720]  他甘願受受苦的愛的味道
[00:04:59.720 --> 00:05:01.720]  那個地步
[00:05:01.720 --> 00:05:03.720]  女子說我不行了
[00:05:03.720 --> 00:05:05.720]  我脫了衣服了
[00:05:05.720 --> 00:05:06.720]  我自己再想想
[00:05:06.720 --> 00:05:11.720]  那兩天再從門口伸手進來
[00:05:11.720 --> 00:05:13.720]  女子看到她的手大大激動
[00:05:13.720 --> 00:05:15.720]  為什麼呢
[00:05:15.720 --> 00:05:17.720]  中東的風俗很容易明白
[00:05:17.720 --> 00:05:19.720]  中東的風俗裡
[00:05:19.720 --> 00:05:22.720]  把手伸過門給對方看見的時候
[00:05:22.720 --> 00:05:25.720]  是代表一種極懇切的期盼
[00:05:25.720 --> 00:05:27.720]  這樣的動作
[00:05:27.720 --> 00:05:29.720]  這麼懇切的期盼
[00:05:29.720 --> 00:05:35.720]  令女子心裡很受到感動
[00:05:35.720 --> 00:05:37.720]  不過還要等一會才起來
[00:05:37.720 --> 00:05:39.720]  手上滴下的抹藥
[00:05:39.720 --> 00:05:41.720]  肯定是重新塗抹藥才開門
[00:05:41.720 --> 00:05:43.720]  這麼煩的
[00:05:43.720 --> 00:05:45.720]  待會我們會解釋為什麼會這樣做
[00:05:45.720 --> 00:05:46.720]  不過無論如何開了門
[00:05:46.720 --> 00:05:47.720]  那兩天就走了
[00:05:47.720 --> 00:05:49.720]  也是很絕
[00:05:49.720 --> 00:05:51.720]  有很多很難理解的東西
[00:05:51.720 --> 00:05:52.720]  不過先想想
[00:05:52.720 --> 00:05:54.720]  這兩天走來找這個女子的時候
[00:05:54.720 --> 00:05:57.720]  那種這樣的心
[00:05:57.720 --> 00:06:00.720]  聖John of the Cross
[00:06:00.720 --> 00:06:02.720]  因為這一段經文
[00:06:02.720 --> 00:06:04.720]  他寫了一首詩
[00:06:04.720 --> 00:06:06.720]  一首屬靈的詩
[00:06:06.720 --> 00:06:09.720]  我也嘗試翻譯給大家聽
[00:06:09.720 --> 00:06:10.720]  讀出來
[00:06:10.720 --> 00:06:12.720]  我也不詳細解釋了
[00:06:12.720 --> 00:06:14.720]  很有韻味的一首詩
[00:06:14.720 --> 00:06:16.720]  講到神自己的愛
[00:06:16.720 --> 00:06:17.720]  那種受苦的愛
[00:06:17.720 --> 00:06:20.720]  等候人去愛他那種愛的味道
[00:06:20.720 --> 00:06:23.720]  用詩歌寫出來可能真的更好
[00:06:23.720 --> 00:06:25.720]  有五節的詩歌
[00:06:25.720 --> 00:06:26.720]  我就慢慢讀出來
[00:06:26.720 --> 00:06:28.720]  大家可以去欣賞
[00:06:30.720 --> 00:06:33.720]  一位孤單的牧羊人
[00:06:33.720 --> 00:06:36.720]  覺得很痛苦
[00:06:36.720 --> 00:06:38.720]  他沒有快慰
[00:06:38.720 --> 00:06:40.720]  也沒有歡愉
[00:06:40.720 --> 00:06:46.720]  因為他只是時常的記掛著他的羊群
[00:06:46.720 --> 00:06:52.720]  他的心被他的愛壓得很沉重
[00:06:52.720 --> 00:06:53.720]  第一節
[00:06:53.720 --> 00:06:55.720]  第二節
[00:06:55.720 --> 00:06:59.720]  他不會因為他的愛受了傷而哭泣
[00:06:59.720 --> 00:07:03.720]  因為這也不是他最痛的地方
[00:07:03.720 --> 00:07:08.720]  雖然這種痛刺透了他的心
[00:07:08.720 --> 00:07:19.720]  他哭泣是因為他想到自己被他的羊群所遺忘
[00:07:19.720 --> 00:07:23.720]  被遺忘令他哭泣
[00:07:23.720 --> 00:07:25.720]  第三節
[00:07:25.720 --> 00:07:27.720]  他想到自己被遺忘
[00:07:27.720 --> 00:07:33.720]  竟然被自己的羊群所遺忘
[00:07:33.720 --> 00:07:39.720]  這種驚訝的發現是他最痛的
[00:07:39.720 --> 00:07:44.720]  他在遙遠的土地上甚至憤怒
[00:07:44.720 --> 00:07:50.720]  因為他受愛而心碎
[00:07:50.720 --> 00:07:52.720]  第四節
[00:07:52.720 --> 00:07:54.720]  這個牧羊人說
[00:07:54.720 --> 00:07:56.720]  我是不快樂的
[00:07:56.720 --> 00:08:05.720]  因為我所愛的將我的愛從他們的心裡掉到很遠很遠
[00:08:05.720 --> 00:08:09.720]  他們不想再享受我的陪伴
[00:08:09.720 --> 00:08:15.720]  而讓我的愛將我的心壓碎
[00:08:15.720 --> 00:08:19.720]  第五節
[00:08:19.720 --> 00:08:25.720]  這樣慢慢的過了一段很長的時間
[00:08:25.720 --> 00:08:29.720]  牧羊人爬上一棵樹
[00:08:29.720 --> 00:08:32.720]  伸開他的兩臂
[00:08:32.720 --> 00:08:34.720]  他死了
[00:08:34.720 --> 00:08:38.720]  他兩臂死的時候
[00:08:38.720 --> 00:08:45.720]  所緊抓住的只有那些因愛而來的心碎
[00:08:45.720 --> 00:08:54.720]  這就是這個牧羊人和他的羊打擊他的那種創傷
[00:08:54.720 --> 00:09:01.720]  這個詩歌我不會再解釋了
[00:09:01.720 --> 00:09:03.720]  大家可以體會
[00:09:03.720 --> 00:09:07.720]  神的愛很奇妙
[00:09:07.720 --> 00:09:09.720]  有神學家說
[00:09:09.720 --> 00:09:12.720]  神的愛最奇妙的地方
[00:09:12.720 --> 00:09:18.720]  就是那位神是最無所不能的神
[00:09:18.720 --> 00:09:22.720]  和最智慧的神
[00:09:22.720 --> 00:09:27.720]  竟然做了一件事是很蠢的
[00:09:27.720 --> 00:09:29.720]  和很脆弱的
[00:09:29.720 --> 00:09:31.720]  是什麼呢
[00:09:31.720 --> 00:09:36.720]  竟然他創造了那些可以反叛他
[00:09:36.720 --> 00:09:40.720]  又可以不愛他和拒絕他的人
[00:09:40.720 --> 00:09:43.720]  你明白我說什麼嗎
[00:09:43.720 --> 00:09:45.720]  很難理解
[00:09:45.720 --> 00:09:49.720]  這位無所不能絕對智慧的主
[00:09:49.720 --> 00:09:52.720]  做了一件很脆弱的事
[00:09:52.720 --> 00:09:54.720]  做了一個人出來可以反對他
[00:09:54.720 --> 00:09:56.720]  拒絕他不看他不理他
[00:09:56.720 --> 00:09:58.720]  反叛他
[00:09:58.720 --> 00:10:04.720]  他無所不知的智慧的主竟然做了這麼蠢的事
[00:10:04.720 --> 00:10:07.720]  只有一個解釋
[00:10:07.720 --> 00:10:09.720]  就是愛
[00:10:09.720 --> 00:10:16.720]  他極愛極尊重他親手做出來的創造品
[00:10:16.720 --> 00:10:19.720]  就是你和我
[00:10:19.720 --> 00:10:23.720]  我相信這就是那位尋找人的主
[00:10:23.720 --> 00:10:26.720]  背後生命的痛楚
[00:10:26.720 --> 00:10:28.720]  他情願痛楚
[00:10:28.720 --> 00:10:30.720]  但不情願控制
[00:10:30.720 --> 00:10:32.720]  就是這位主
[00:10:32.720 --> 00:10:34.720]  剛才說了
[00:10:34.720 --> 00:10:39.720]  為什麼這個女子都不肯開門
[00:10:39.720 --> 00:10:42.720]  或者這麼遲才開門呢
[00:10:42.720 --> 00:10:46.720]  我相信這有他的問題
[00:10:46.720 --> 00:10:50.720]  我們先從這個女子的內心世界說
[00:10:50.720 --> 00:10:52.720]  我們比較共鳴一點
[00:10:52.720 --> 00:10:54.720]  我講神就比較要努力去明白
[00:10:54.720 --> 00:10:56.720]  我講人就很明白
[00:10:56.720 --> 00:10:58.720]  這個女子在想什麼
[00:10:58.720 --> 00:11:00.720]  我們嘗試同情她
[00:11:00.720 --> 00:11:02.720]  她有一點意思
[00:11:02.720 --> 00:11:07.720]  因為這個女子是一個中東的女子
[00:11:07.720 --> 00:11:09.720]  可能是一個牧羊女
[00:11:09.720 --> 00:11:12.720]  我們說牧羊女的背景
[00:11:12.720 --> 00:11:14.720]  嫁入澳門
[00:11:14.720 --> 00:11:16.720]  對於她來說
[00:11:16.720 --> 00:11:20.720]  其實是一個生活上很大的改變
[00:11:20.720 --> 00:11:24.720]  可能從來沒有試過這麼多應酬
[00:11:24.720 --> 00:11:26.720]  如果真的嫁給索羅門就夠慘了
[00:11:26.720 --> 00:11:27.720]  你覺得很爽嗎
[00:11:27.720 --> 00:11:28.720]  做妃嬪
[00:11:28.720 --> 00:11:29.720]  做皇后
[00:11:29.720 --> 00:11:30.720]  很難的
[00:11:30.720 --> 00:11:31.720]  要見很多群臣
[00:11:31.720 --> 00:11:32.720]  又很多東西
[00:11:32.720 --> 00:11:33.720]  帶珠寶
[00:11:33.720 --> 00:11:35.720]  每次形容她都很多珠寶
[00:11:35.720 --> 00:11:37.720]  其實帶珠寶很辛苦
[00:11:37.720 --> 00:11:38.720]  老實說你也試過
[00:11:38.720 --> 00:11:40.720]  你喝一次就夠本
[00:11:40.720 --> 00:11:42.720]  你結婚那次到現在還記得
[00:11:42.720 --> 00:11:43.720]  累了想死
[00:11:43.720 --> 00:11:46.720]  那些東西全身都帶了
[00:11:46.720 --> 00:11:47.720]  因為你姨媽姑姑
[00:11:47.720 --> 00:11:49.720]  每個人都來看看有沒有帶給你的東西
[00:11:49.720 --> 00:11:51.720]  是折磨
[00:11:51.720 --> 00:11:53.720]  你不要以為很漂亮
[00:11:53.720 --> 00:11:55.720]  今晚最漂亮
[00:11:55.720 --> 00:11:56.720]  最辛苦
[00:11:56.720 --> 00:11:59.720]  這個女子其實不容易
[00:11:59.720 --> 00:12:01.720]  婚姻是一個很大的適應
[00:12:01.720 --> 00:12:03.720]  然後就好了
[00:12:03.720 --> 00:12:05.720]  你不要管了
[00:12:05.720 --> 00:12:06.720]  你去吧
[00:12:06.720 --> 00:12:07.720]  我現在能夠睡覺
[00:12:07.720 --> 00:12:09.720]  女子說我已經上床了
[00:12:09.720 --> 00:12:11.720]  中東的帳幕上了床
[00:12:11.720 --> 00:12:12.720]  其實意思是
[00:12:12.720 --> 00:12:13.720]  中東以前沒有我們這樣睡衣的
[00:12:13.720 --> 00:12:14.720]  脫光衣服
[00:12:14.720 --> 00:12:17.720]  一件衣服一件頭就睡覺
[00:12:17.720 --> 00:12:18.720]  甚至不用穿衣服
[00:12:18.720 --> 00:12:19.720]  那件被就睡覺
[00:12:19.720 --> 00:12:20.720]  好
[00:12:20.720 --> 00:12:21.720]  是最放鬆的時候
[00:12:21.720 --> 00:12:22.720]  我已經洗了腳
[00:12:22.720 --> 00:12:23.720]  大家知道洗腳
[00:12:23.720 --> 00:12:24.720]  因為她已經可以
[00:12:24.720 --> 00:12:25.720]  有條毯子鋪著
[00:12:25.720 --> 00:12:26.720]  可以睡在地上
[00:12:26.720 --> 00:12:27.720]  一出了毯子
[00:12:27.720 --> 00:12:29.720]  那些就是沙
[00:12:29.720 --> 00:12:30.720]  泥
[00:12:30.720 --> 00:12:31.720]  髒的
[00:12:31.720 --> 00:12:33.720]  所以其實是
[00:12:33.720 --> 00:12:34.720]  好像很有理由
[00:12:34.720 --> 00:12:36.720]  我現在最放鬆的時候
[00:12:36.720 --> 00:12:38.720]  我剛剛睡著
[00:12:38.720 --> 00:12:40.720]  我們今天就調鬧鐘
[00:12:40.720 --> 00:12:42.720]  這樣就好了
[00:12:42.720 --> 00:12:43.720]  你才敲門
[00:12:43.720 --> 00:12:45.720]  你怎麼搞的
[00:12:45.720 --> 00:12:51.720]  你看不看得到我那個需要
[00:12:51.720 --> 00:12:53.720]  或者可能你敲門
[00:12:53.720 --> 00:12:56.720]  群臣說想見美麗的新娘
[00:12:56.720 --> 00:12:57.720]  一起喝東西
[00:12:57.720 --> 00:12:58.720]  又重新來過
[00:12:58.720 --> 00:13:00.720]  一起來就說了
[00:13:00.720 --> 00:13:01.720]  起床的時候要怎樣
[00:13:01.720 --> 00:13:03.720]  很多事情要搞
[00:13:03.720 --> 00:13:04.720]  你說我來了
[00:13:04.720 --> 00:13:06.720]  扎條帶出去
[00:13:06.720 --> 00:13:07.720]  不行的
[00:13:07.720 --> 00:13:09.720]  你有身份的
[00:13:09.720 --> 00:13:11.720]  又抹藥又香水
[00:13:11.720 --> 00:13:12.720]  重新來過
[00:13:12.720 --> 00:13:13.720]  我不知道要搞多久
[00:13:13.720 --> 00:13:14.720]  不過搞了一會
[00:13:14.720 --> 00:13:15.720]  開門就走了
[00:13:15.720 --> 00:13:17.720]  搞了這麼久
[00:13:17.720 --> 00:13:18.720]  希望做老公
[00:13:18.720 --> 00:13:19.720]  不會這樣做
[00:13:19.720 --> 00:13:23.720]  其實背後有很多東西
[00:13:23.720 --> 00:13:24.720]  你明不明白
[00:13:24.720 --> 00:13:26.720]  有一個很長的過程
[00:13:26.720 --> 00:13:28.720]  如果你說從那個
[00:13:28.720 --> 00:13:30.720]  內心世界
[00:13:30.720 --> 00:13:31.720]  那個女生的內心世界來說
[00:13:31.720 --> 00:13:33.720]  她有理由的
[00:13:33.720 --> 00:13:34.720]  不過這個理由
[00:13:34.720 --> 00:13:36.720]  能不能夠足夠
[00:13:36.720 --> 00:13:38.720]  令她拒絕
[00:13:38.720 --> 00:13:40.720]  那份這麼強烈的邀請和愛
[00:13:40.720 --> 00:13:42.720]  我覺得都是不對的
[00:13:42.720 --> 00:13:43.720]  不過這個反映了
[00:13:43.720 --> 00:13:45.720]  一個很真的事情
[00:13:45.720 --> 00:13:46.720]  這個事情不單單是
[00:13:46.720 --> 00:13:47.720]  淑玲上的婚姻
[00:13:47.720 --> 00:13:48.720]  我想大家
[00:13:48.720 --> 00:13:49.720]  所以我也不是很贊成
[00:13:49.720 --> 00:13:50.720]  神學家說
[00:13:50.720 --> 00:13:51.720]  這段證明
[00:13:51.720 --> 00:13:53.720]  她一定有淑玲的意思
[00:13:53.720 --> 00:13:54.720]  不是的
[00:13:54.720 --> 00:13:55.720]  婚姻也有的
[00:13:55.720 --> 00:13:57.720]  婚姻真正的考驗
[00:13:57.720 --> 00:13:59.720]  就是當大家衝突的時候
[00:13:59.720 --> 00:14:01.720]  大家明白這個道理
[00:14:01.720 --> 00:14:02.720]  我相信你結婚
[00:14:02.720 --> 00:14:03.720]  或者拍拖
[00:14:03.720 --> 00:14:04.720]  你還沒吵架
[00:14:04.720 --> 00:14:06.720]  你也不用指望成熟
[00:14:06.720 --> 00:14:07.720]  當然要吵架
[00:14:07.720 --> 00:14:08.720]  為什麼
[00:14:08.720 --> 00:14:09.720]  因為永遠都是兩個
[00:14:09.720 --> 00:14:10.720]  完全不同的人
[00:14:10.720 --> 00:14:11.720]  你有你的想法
[00:14:11.720 --> 00:14:12.720]  我有我的想法
[00:14:12.720 --> 00:14:14.720]  兩個不同的世界
[00:14:14.720 --> 00:14:15.720]  除非這兩個人的關係
[00:14:15.720 --> 00:14:17.720]  是拿表面的東西來玩
[00:14:17.720 --> 00:14:19.720]  這個不會傷的
[00:14:19.720 --> 00:14:20.720]  老實說
[00:14:20.720 --> 00:14:22.720]  那些嘻嘻哈哈的
[00:14:22.720 --> 00:14:23.720]  見面的
[00:14:23.720 --> 00:14:24.720]  吃飯的朋友
[00:14:24.720 --> 00:14:25.720]  不會傷
[00:14:25.720 --> 00:14:26.720]  你會傷什麼
[00:14:26.720 --> 00:14:27.720]  你拿生命裡的小部分
[00:14:27.720 --> 00:14:28.720]  跟他玩玩而已
[00:14:28.720 --> 00:14:30.720]  他要不要跟你沒有關係
[00:14:30.720 --> 00:14:31.720]  但是你結婚的時候
[00:14:31.720 --> 00:14:33.720]  你把生命裡最深的東西
[00:14:33.720 --> 00:14:34.720]  拿出來的時候
[00:14:34.720 --> 00:14:36.720]  那一刻是短兵相接
[00:14:36.720 --> 00:14:38.720]  這一下傷一就傷得最深
[00:14:38.720 --> 00:14:40.720]  通常傷得最深
[00:14:40.720 --> 00:14:42.720]  我們的人是我們最親的人
[00:14:42.720 --> 00:14:43.720]  這肯定是
[00:14:43.720 --> 00:14:44.720]  那些不親的人
[00:14:44.720 --> 00:14:45.720]  怎麼傷得到你
[00:14:45.720 --> 00:14:46.720]  那些叫做怒氣
[00:14:46.720 --> 00:14:48.720]  怒氣一會就沒事了
[00:14:48.720 --> 00:14:50.720]  傷得最深是對親的人
[00:14:50.720 --> 00:14:51.720]  因為進入一種很親切的
[00:14:51.720 --> 00:14:53.720]  最深切的關係裡的時候
[00:14:53.720 --> 00:14:56.720]  不可能沒試過
[00:14:56.720 --> 00:14:59.720]  感覺到那個粉碎自己生命
[00:14:59.720 --> 00:15:01.720]  寫那本書
[00:15:01.720 --> 00:15:02.720]  他說很多時候
[00:15:02.720 --> 00:15:03.720]  我們一般人的觀念
[00:15:03.720 --> 00:15:06.720]  以為結婚是兩個世界的
[00:15:06.720 --> 00:15:09.720]  不同的世界結合起來
[00:15:09.720 --> 00:15:10.720]  互相扶持
[00:15:10.720 --> 00:15:11.720]  這個說得很漂亮
[00:15:11.720 --> 00:15:13.720]  其實一個婚姻是什麼呢
[00:15:13.720 --> 00:15:15.720]  不是兩個世界結合起來
[00:15:15.720 --> 00:15:16.720]  婚姻是什麼呢
[00:15:16.720 --> 00:15:18.720]  摧毀兩個世界
[00:15:18.720 --> 00:15:21.720]  以至另一個新的世界
[00:15:21.720 --> 00:15:22.720]  不屬於本來的兩個
[00:15:22.720 --> 00:15:23.720]  任何一個世界
[00:15:23.720 --> 00:15:25.720]  慢慢重新建立起來
[00:15:25.720 --> 00:15:26.720]  我想很有意思
[00:15:26.720 --> 00:15:28.720]  聽起來不是很好聽
[00:15:28.720 --> 00:15:31.720]  很少結婚的港島會這樣說
[00:15:31.720 --> 00:15:33.720]  多數說些好聽點的東西
[00:15:33.720 --> 00:15:35.720]  其實是真的
[00:15:35.720 --> 00:15:38.720]  但很多人帶著這種錯覺
[00:15:38.720 --> 00:15:40.720]  想著結婚的時候
[00:15:40.720 --> 00:15:42.720]  結婚之後就好了
[00:15:42.720 --> 00:15:43.720]  有時候我們做婚前輔導
[00:15:43.720 --> 00:15:44.720]  聽男人說
[00:15:44.720 --> 00:15:45.720]  結婚就好了
[00:15:45.720 --> 00:15:46.720]  多了人幫忙
[00:15:46.720 --> 00:15:48.720]  多了人支持我
[00:15:48.720 --> 00:15:50.720]  想著下班回去的時候
[00:15:50.720 --> 00:15:52.720]  有人幫他預備報紙
[00:15:52.720 --> 00:15:54.720]  煮飯
[00:15:54.720 --> 00:15:56.720]  於是老公你坐下吧
[00:15:56.720 --> 00:15:58.720]  一天工作辛苦之後
[00:15:58.720 --> 00:16:00.720]  回去真的舒服了
[00:16:00.720 --> 00:16:03.720]  女兒想著結婚之後
[00:16:03.720 --> 00:16:05.720]  有人陪她去買東西
[00:16:05.720 --> 00:16:07.720]  可以去燭光晚會
[00:16:07.720 --> 00:16:10.720]  可以在睡前在床邊聊天
[00:16:10.720 --> 00:16:11.720]  心事
[00:16:11.720 --> 00:16:12.720]  自己一個人睡
[00:16:12.720 --> 00:16:13.720]  現在多慘
[00:16:13.720 --> 00:16:16.720]  日後有個老公陪我慢慢聊天
[00:16:16.720 --> 00:16:18.720]  然後我們一起睡覺多好
[00:16:18.720 --> 00:16:20.720]  這些都是我們結婚前的嚮往
[00:16:20.720 --> 00:16:22.720]  但最慘的是
[00:16:22.720 --> 00:16:24.720]  這兩種嚮往是不會實現的
[00:16:24.720 --> 00:16:26.720]  所以男人下班的時候
[00:16:26.720 --> 00:16:28.720]  就想著回來煮飯
[00:16:28.720 --> 00:16:30.720]  煮飯的時候
[00:16:30.720 --> 00:16:33.720]  兒子女兒和老婆在門口迎接他
[00:16:33.720 --> 00:16:37.720]  女兒以為老公終於等到下班了
[00:16:37.720 --> 00:16:39.720]  下班回來馬上放下公事包
[00:16:39.720 --> 00:16:41.720]  陪我出去購物
[00:16:41.720 --> 00:16:46.720]  誰知道下班就是兩個要粉碎世界的時間的開始
[00:16:46.720 --> 00:16:48.720]  你明不明白
[00:16:48.720 --> 00:16:49.720]  真是的
[00:16:49.720 --> 00:16:51.720]  事實上
[00:16:51.720 --> 00:16:54.720]  如果我們早知道這是這樣的事實
[00:16:54.720 --> 00:16:56.720]  就不會有這麼多離婚
[00:16:56.720 --> 00:16:58.720]  因為
[00:16:58.720 --> 00:17:01.720]  明白婚姻不是賺多過生命
[00:17:01.720 --> 00:17:04.720]  而是要摧毀粉碎自己的生命
[00:17:04.720 --> 00:17:05.720]  這個女子也是
[00:17:05.720 --> 00:17:09.720]  突然間她發覺要粉碎自己的生命
[00:17:09.720 --> 00:17:11.720]  她喜歡休息
[00:17:11.720 --> 00:17:13.720]  其實她根本不喜歡這麼多應酬
[00:17:13.720 --> 00:17:16.720]  她最放鬆最快樂的時間
[00:17:16.720 --> 00:17:17.720]  就是脫光衣服
