
[00:00:00.000 --> 00:00:07.000]  今天我們從聖經裏面繼續地領受關於侍奉的信息和真理
[00:06:05.500 --> 00:06:07.500]  因爲我們過去好
[00:06:07.500 --> 00:06:10.500]  現在和將來不一定同樣的好
[00:06:10.500 --> 00:06:13.500]  如果我們不繼續地依靠主
[00:06:13.500 --> 00:06:15.000]  繼續地努力追求
[00:06:15.000 --> 00:06:18.000]  我們可能漸漸地退後
[00:06:18.000 --> 00:06:20.500]  失去我們原來的好成績
[00:06:20.500 --> 00:06:24.500]  這是一個很重要的提醒和勉勵
[00:06:24.500 --> 00:06:26.500]  第三點
[00:06:26.500 --> 00:06:30.000]  那就是耶穌基督是在這件事上
[00:06:30.000 --> 00:06:32.000]  我們最高的榜樣
[00:06:32.000 --> 00:06:35.000]  十三節我讀出來給大家聽
[00:06:35.000 --> 00:06:38.000]  我在叫萬物生活的神面前
[00:06:38.000 --> 00:06:40.500]  並在向本丟彼拉多
[00:06:40.500 --> 00:06:44.500]  做過那美好見證的基督耶穌面前
[00:06:44.500 --> 00:06:45.500]  囑咐你
[00:06:45.500 --> 00:06:47.000]  這裏提到耶穌基督
[00:06:47.000 --> 00:06:50.000]  在彼拉多面前做美好的見證
[00:06:50.000 --> 00:06:54.500]  那就是當主耶穌面對十字架的時候
[00:06:54.500 --> 00:06:56.000]  做的美好的見證
[00:06:56.000 --> 00:06:59.000]  雖然他面對生命的死亡
[00:06:59.000 --> 00:07:04.000]  威脅痛苦他仍然堅定做美好的見證
[00:07:04.000 --> 00:07:07.000]  這是至高的榜樣
[00:07:07.000 --> 00:07:08.000]  第四點
[00:07:08.000 --> 00:07:11.000]  就是保羅亞提瑪泰
[00:07:11.000 --> 00:07:16.000]  常常想到最後建築的那個時候
[00:07:16.000 --> 00:07:18.000]  第十四節末了一句
[00:07:18.000 --> 00:07:21.500]  直到我們的主耶穌基督顯現
[00:07:21.500 --> 00:07:26.000]  那個時候是賞賜先民的時候
[00:07:26.000 --> 00:07:31.000]  榮耀等候每一個忠心侍奉的人的時候
[00:07:31.000 --> 00:07:36.000]  這是提瑪泰要向前注視的一件事情
[00:07:36.000 --> 00:07:39.000]  最後的結果可以決定一個人
[00:07:39.000 --> 00:07:43.000]  在侍奉的道路當中的心態
[00:07:43.000 --> 00:07:45.000]  那麼現在我們要看
[00:07:45.000 --> 00:07:48.000]  保羅對提瑪泰第四方面的
[00:07:48.000 --> 00:07:50.000]  第三方面的囑咐
[00:07:50.000 --> 00:07:55.000]  那就是要他小心處理教會的事情
[00:07:55.000 --> 00:08:01.000]  記載在提瑪泰前書五章十九節到二十二節
[00:08:01.000 --> 00:08:04.000]  我讀給大家聽
[00:08:04.000 --> 00:08:08.000]  前書的第五章十九到二十二
[00:08:08.000 --> 00:08:10.000]  控告長老的臣子
[00:08:10.000 --> 00:08:14.000]  非有兩三個見證就不要受犯罪的人
[00:08:14.000 --> 00:08:16.000]  當在衆人面前責備他
[00:08:16.000 --> 00:08:19.000]  就要去的人也可以懼怕
[00:08:19.000 --> 00:08:21.000]  我在神和基督耶穌並蒙
[00:08:21.000 --> 00:08:25.000]  揀選的天使面前囑咐你
[00:08:25.000 --> 00:08:26.000]  要遵守這話
[00:08:26.000 --> 00:08:27.000]  不可存成見
[00:08:27.000 --> 00:08:30.000]  行事也不可有偏心
[00:08:30.000 --> 00:08:33.000]  別人行暗手的禮不可擠出
[00:08:33.000 --> 00:08:36.000]  不要在別人的罪上有份
[00:08:36.000 --> 00:08:39.000]  要保守自己的清潔
[00:08:39.000 --> 00:08:41.000]  在這裏提到三種的處境
[00:08:41.000 --> 00:08:44.000]  在這三種的處境當中
[00:08:44.000 --> 00:08:47.000]  要小心處理教會的事情
[00:08:47.000 --> 00:08:49.000]  第一種的處境就是
[00:08:49.000 --> 00:08:53.000]  當有人犯罪的時候應該怎麼樣處理呢
[00:08:53.000 --> 00:08:59.000]  在第十九節和二十節提到這個處境
[00:08:59.000 --> 00:09:02.000]  十九節說控告長老的臣子
[00:09:02.000 --> 00:09:05.000]  非有兩三個見證就不要受
[00:09:05.000 --> 00:09:09.000]  因爲長老在教會里面有代表性的地位
[00:09:09.000 --> 00:09:12.000]  所以處理這樣的事必須十分小心
[00:09:12.000 --> 00:09:17.000]  不能夠單憑一個人的指控就處理
[00:09:17.000 --> 00:09:20.000]  必須至少有兩三個人做見證
[00:09:20.000 --> 00:09:22.000]  纔可以處理
[00:09:22.000 --> 00:09:25.000]  這樣表示小心
[00:09:25.000 --> 00:09:28.000]  不要給撒旦留地步
[00:09:28.000 --> 00:09:31.000]  如果有人真是犯了罪
[00:09:31.000 --> 00:09:34.000]  怎麼樣來處理呢
[00:09:34.000 --> 00:09:35.000]  在這裏包羅說
[00:09:35.000 --> 00:09:38.000]  當在衆人面前責備他
[00:09:38.000 --> 00:09:41.000]  就其餘的人也可以懼怕
[00:09:41.000 --> 00:09:45.000]  但是在這樣的處理事情之中
[00:09:45.000 --> 00:09:47.000]  我們還要注意到
[00:09:47.000 --> 00:09:52.000]  有的人他犯的罪不是與衆人有關的
[00:09:52.000 --> 00:09:55.000]  那我們就要先和他個別的談話
[00:09:55.000 --> 00:09:56.000]  指出他的罪來
[00:09:56.000 --> 00:09:59.000]  勸勉他在神的面前悔改認罪
[00:09:59.000 --> 00:10:02.000]  如果他接受這樣的勸告
[00:10:02.000 --> 00:10:06.000]  就不必在衆人的面前責備他
[00:10:06.000 --> 00:10:09.000]  但是如果有人不接受
[00:10:09.000 --> 00:10:12.000]  那就需要在衆人的面前責備他
[00:10:12.000 --> 00:10:14.000]  這樣其餘的人也可以懼怕
[00:10:14.000 --> 00:10:17.000]  第二樣的處境中處理事情
[00:10:17.000 --> 00:10:22.000]  就是第二世一節所說的
[00:10:22.000 --> 00:10:28.000]  我們必須有正確的心態
[00:10:28.000 --> 00:10:30.000]  二世一節這樣說
[00:10:30.000 --> 00:10:32.000]  我在神和基督耶穌
[00:10:32.000 --> 00:10:34.000]  並蒙全權的天使面前
[00:10:34.000 --> 00:10:36.000]  囑咐你要遵守這話
[00:10:36.000 --> 00:10:38.000]  不可存成見
[00:10:38.000 --> 00:10:40.000]  行事也不可有偏心
[00:10:40.000 --> 00:10:42.000]  這裏提到兩件事
[00:10:42.000 --> 00:10:45.000]  是心態的問題
[00:10:45.000 --> 00:10:47.000]  第一是成見
[00:10:47.000 --> 00:10:49.000]  第二是偏心
[00:10:49.000 --> 00:10:51.000]  在處理教會的事情的時候
[00:10:51.000 --> 00:10:54.000]  很容易有這兩種情況出現
[00:10:54.000 --> 00:10:56.000]  我們要小心
[00:10:56.000 --> 00:10:58.000]  不可有成見
[00:10:58.000 --> 00:11:00.000]  也不可偏心
[00:11:00.000 --> 00:11:03.000]  我們有主的公正的心態
[00:11:03.000 --> 00:11:05.000]  在我們的裏面
[00:11:05.000 --> 00:11:07.000]  第三點
[00:11:07.000 --> 00:11:13.000]  那就是我們自己要保守聖潔
[00:11:13.000 --> 00:11:15.000]  做教會領袖的人
[00:11:15.000 --> 00:11:17.000]  不但要處理別人的事
[00:11:17.000 --> 00:11:20.000]  要首先保守自己
[00:11:20.000 --> 00:11:22.000]  過一個聖潔的生活
[00:11:22.000 --> 00:11:25.000]  這是二十二節所說的
[00:11:25.000 --> 00:11:27.000]  不要在別人的罪上有份
[00:11:27.000 --> 00:11:30.000]  要保守自己清潔
[00:11:30.000 --> 00:11:33.000]  那麼現在我們看
[00:11:33.000 --> 00:11:37.000]  第四件事情
[00:11:37.000 --> 00:11:41.000]  在提摩太後書四章二節
[00:11:41.000 --> 00:11:44.000]  提摩太後書四章二節
[00:11:44.000 --> 00:11:46.000]  我們從第一節開始看
[00:11:46.000 --> 00:11:49.000]  兩節都讀更加清楚
[00:11:49.000 --> 00:11:50.000]  我在神面前
[00:11:50.000 --> 00:11:51.000]  並在將來
[00:11:51.000 --> 00:11:55.000]  審判活人私人的基督耶穌面前
[00:11:55.000 --> 00:11:56.000]  憑着祂的顯現
[00:11:56.000 --> 00:11:58.000]  和祂的果度囑咐你
[00:11:58.000 --> 00:11:59.000]  勿要傳導
[00:11:59.000 --> 00:12:01.000]  無論得是不得是
[00:12:01.000 --> 00:12:03.000]  總要專心
[00:12:03.000 --> 00:12:05.000]  在這裏保羅庸的字眼
[00:12:05.000 --> 00:12:07.000]  是很着重的
[00:12:07.000 --> 00:12:09.000]  他說在神的面前
[00:12:09.000 --> 00:12:12.000]  又加上說在基督耶穌面前
[00:12:12.000 --> 00:12:17.000]  祂就是那審判活人私人的主
[00:12:17.000 --> 00:12:22.000]  又加上指着基督將來的顯現
[00:12:22.000 --> 00:12:24.000]  再一次加上說
[00:12:24.000 --> 00:12:28.000]  和祂的果度囑咐你
[00:12:28.000 --> 00:12:30.000]  這是四重的重點
[00:12:30.000 --> 00:12:34.000]  合在一起來傳達這個囑咐
[00:12:34.000 --> 00:12:37.000]  是非常非常的值得我們注意的
[00:12:37.000 --> 00:12:40.000]  是到底是講到什麼事情呢
[00:12:40.000 --> 00:12:42.000]  勿要傳導
[00:12:42.000 --> 00:12:44.000]  是傳導的事
[00:12:44.000 --> 00:12:45.000]  無論得是不得是
[00:12:45.000 --> 00:12:47.000]  就是無論方便不方便
[00:12:47.000 --> 00:12:49.000]  都要傳導
[00:12:49.000 --> 00:12:51.000]  而且要專心傳導
[00:12:51.000 --> 00:12:53.000]  這是每一個侍奉神的人的
[00:12:53.000 --> 00:12:55.000]  首要的工作
[00:12:55.000 --> 00:12:56.000]  傳福音
[00:12:56.000 --> 00:12:59.000]  不管我們在教父裏多忙
[00:12:59.000 --> 00:13:01.000]  內部的事物
[00:13:01.000 --> 00:13:03.000]  佔據多少的時間精神
[00:13:03.000 --> 00:13:05.000]  我們要永遠的記得
[00:13:05.000 --> 00:13:08.000]  首要的工作是傳福音
[00:13:08.000 --> 00:13:10.000]  教人得救
[00:13:10.000 --> 00:13:13.000]  擴展神的果度
[00:13:13.000 --> 00:13:15.000]  那麼現在我們要看
[00:13:15.000 --> 00:13:18.000]  保羅要提莫泰對信徒的囑咐
[00:13:18.000 --> 00:13:20.000]  一共有五方面
[00:13:20.000 --> 00:13:21.000]  第一方面
[00:13:21.000 --> 00:13:24.000]  是在提莫泰前書一章三節
[00:13:24.000 --> 00:13:27.000]  要他們持守純正的信仰
[00:13:27.000 --> 00:13:28.000]  第二方面
[00:13:28.000 --> 00:13:32.000]  是提前四章八節到十一節
[00:13:32.000 --> 00:13:36.000]  要他們操練境遷
[00:13:36.000 --> 00:13:39.000]  操練身體益處還少
[00:13:39.000 --> 00:13:41.000]  但是境遷的操練
[00:13:41.000 --> 00:13:45.000]  有今生和來生的允許
[00:13:45.000 --> 00:13:48.000]  是最大的部分
[00:13:48.000 --> 00:13:49.000]  第三個囑咐
[00:13:49.000 --> 00:13:52.000]  就是在提前六章十七節
[00:13:52.000 --> 00:13:54.000]  在這裏保羅說
[00:13:54.000 --> 00:13:56.000]  不要依靠錢財
[00:13:56.000 --> 00:14:00.000]  乃是要依靠厚賜百物的神
[00:14:00.000 --> 00:14:03.000]  一般的人很容易把重點
[00:14:03.000 --> 00:14:05.000]  放在錢財上
[00:14:05.000 --> 00:14:08.000]  今生的利益上
[00:14:08.000 --> 00:14:10.000]  保羅要提莫泰避免
[00:14:10.000 --> 00:14:13.000]  這種負面的心態的影響
[00:14:13.000 --> 00:14:15.000]  要單單仰望
[00:14:15.000 --> 00:14:18.000]  依靠厚賜百物的神
[00:14:18.000 --> 00:14:20.000]  祂是一切恩典的來源
[00:14:20.000 --> 00:14:22.000]  各樣美善的事物
[00:14:22.000 --> 00:14:25.000]  都是從上頭賜給我們的
[00:14:25.000 --> 00:14:28.000]  從衆光之父那裏賜下來的
[00:14:28.000 --> 00:14:31.000]  我們要抓住恩典的源頭
[00:14:31.000 --> 00:14:36.000]  我們就會實實地蒙恩典
[00:14:36.000 --> 00:14:38.000]  第四
[00:14:38.000 --> 00:14:40.000]  保羅要提莫泰
[00:14:40.000 --> 00:14:43.000]  囑咐一般的弟兄姊妹行善
[00:14:43.000 --> 00:14:47.000]  我把提莫泰前書六章十八節
[00:14:47.000 --> 00:14:50.000]  讀給大家聽
[00:14:50.000 --> 00:14:53.000]  又要囑咐他們行善
[00:14:53.000 --> 00:14:55.000]  在好事上富足
[00:14:55.000 --> 00:14:56.000]  甘心施捨
[00:14:56.000 --> 00:14:58.000]  樂意供給人
[00:14:58.000 --> 00:15:01.000]  爲自己繼承美好的根基
[00:15:01.000 --> 00:15:02.000]  預備將來
[00:15:02.000 --> 00:15:06.000]  叫他們喫定那真正的生命
[00:15:06.000 --> 00:15:08.000]  然後第五
[00:15:08.000 --> 00:15:10.000]  保羅要提莫泰
[00:15:10.000 --> 00:15:13.000]  囑咐一般的弟兄姊妹
[00:15:13.000 --> 00:15:16.000]  不要爲一些小事來爭辯
[00:15:16.000 --> 00:15:19.000]  一直與邪黨對立
[00:15:19.000 --> 00:15:24.000]  這是在後書二章十四節所說的
[00:15:24.000 --> 00:15:26.000]  我讀給大家聽
[00:15:26.000 --> 00:15:29.000]  二章十四節
[00:15:29.000 --> 00:15:32.000]  你要使衆人回想這些事
[00:15:32.000 --> 00:15:34.000]  在主面前囑咐他們
[00:15:34.000 --> 00:15:36.000]  不可爲言與爭辯
[00:15:36.000 --> 00:15:37.000]  這是沒有益處的
[00:15:37.000 --> 00:15:40.000]  只能敗壞聽見的人
[00:15:40.000 --> 00:15:43.000]  不要把相對的事當作絕對的
[00:15:43.000 --> 00:15:46.000]  也不要把絕對的當作相對的
[00:15:46.000 --> 00:15:50.000]  現在我們來到保羅對提莫泰的勸勉
[00:15:50.000 --> 00:15:53.000]  一共有五樣的事情
[00:15:53.000 --> 00:15:57.000]  第一樣事情非常的重要
[00:15:57.000 --> 00:16:00.000]  前書一章三節
[00:16:00.000 --> 00:16:02.000]  前書一章三節
[00:16:02.000 --> 00:16:04.000]  我讀給大家聽
[00:16:04.000 --> 00:16:06.000]  我往馬其頓去的時候
[00:16:06.000 --> 00:16:07.000]  曾勸你
[00:16:07.000 --> 00:16:11.000]  勸你仍住在伊夫所
[00:16:11.000 --> 00:16:15.000]  意思就是說保羅要提莫泰守住
[00:16:15.000 --> 00:16:17.000]  他的崗位
[00:16:17.000 --> 00:16:20.000]  不要隨便電動侍奉的崗位
[00:16:20.000 --> 00:16:23.000]  因爲神在我們侍奉的崗位中
[00:16:23.000 --> 00:16:26.000]  有他的旨意
[00:16:26.000 --> 00:16:29.000]  只有當我們清楚知道神的引導的時候
[00:16:29.000 --> 00:16:33.000]  我們才改變我們侍奉的崗位
[00:16:33.000 --> 00:16:35.000]  不然我們應該守住
[00:16:35.000 --> 00:16:38.000]  原來的崗位中心到底
[00:16:38.000 --> 00:16:40.000]  這是每一個侍奉主的人
[00:16:40.000 --> 00:16:42.000]  要注意的、小心的
[00:16:42.000 --> 00:16:44.000]  第二方面的勸勉
[00:16:44.000 --> 00:16:47.000]  就是要提莫泰禱告
[00:16:47.000 --> 00:16:52.000]  記載在前書二章一節和二節
[00:16:52.000 --> 00:16:54.000]  我讀給大家聽
[00:16:54.000 --> 00:16:56.000]  我勸你
[00:16:56.000 --> 00:16:57.000]  我勸你
[00:16:57.000 --> 00:17:00.000]  第一要爲萬人懇求禱告
[00:17:00.000 --> 00:17:02.000]  代求祝謝
[00:17:02.000 --> 00:17:06.000]  爲君王和一切在位的也該如此
[00:17:06.000 --> 00:17:08.000]  使我們可以盡天端正
[00:17:08.000 --> 00:17:11.000]  平安無事地度日
[00:17:11.000 --> 00:17:14.000]  在這裏包羅用第一這兩個字
[00:17:14.000 --> 00:17:17.000]  就表示這是很重要的
[00:17:17.000 --> 00:17:19.000]  這裏說的第一不是跟着下面
[00:17:19.000 --> 00:17:21.000]  有第二第三不是
[00:17:21.000 --> 00:17:25.000]  那是表示最重要的事情
[00:17:25.000 --> 00:17:28.000]  這是包羅對禱告的評價
[00:17:28.000 --> 00:17:32.000]  在這裏也提到禱告的內容
[00:17:32.000 --> 00:17:34.000]  有四個名詞
[00:17:34.000 --> 00:17:38.000]  來形容禱告的完全的內容
[00:17:38.000 --> 00:17:41.000]  第一是懇求
[00:17:41.000 --> 00:17:42.000]  第二是禱告
[00:17:42.000 --> 00:17:44.000]  第三是代求
[00:17:44.000 --> 00:17:46.000]  第四是祝謝
[00:17:46.000 --> 00:17:48.000]  那麼懇求就是
[00:17:48.000 --> 00:17:51.000]  有許多很重要的事情
[00:17:51.000 --> 00:17:55.000]  我們必須懇切向神祈求的
[00:17:55.000 --> 00:17:56.000]  第二禱告
[00:17:56.000 --> 00:17:59.000]  那就是與神的交通
[00:17:59.000 --> 00:18:01.000]  第三代求
[00:18:01.000 --> 00:18:03.000]  是爲別人禱告
[00:18:03.000 --> 00:18:06.000]  第四祝謝就是敬拜賽美
[00:18:06.000 --> 00:18:11.000]  這四樣就是禱告的主要的內容
[00:18:11.000 --> 00:18:13.000]  很多的人的禱告
[00:18:13.000 --> 00:18:16.000]  只有爲事情代禱
[00:18:16.000 --> 00:18:19.000]  爲一些事來懇求
[00:18:19.000 --> 00:18:23.000]  卻忘記了敬拜賽美
[00:18:23.000 --> 00:18:25.000]  忘記了與神的交通
[00:18:25.000 --> 00:18:29.000]  如果我們的禱告都是求求求
[00:18:29.000 --> 00:18:31.000]  那我們就失去了
[00:18:31.000 --> 00:18:34.000]  禱告裏面最重要的一些因素
[00:18:34.000 --> 00:18:37.000]  以至於我們禱告的意義
[00:18:37.000 --> 00:18:41.000]  就打折扣不完全了
[00:18:41.000 --> 00:18:43.000]  我們在這裏有注意到
[00:18:43.000 --> 00:18:48.000]  保羅亞提瑪泰爲萬人禱告
[00:18:48.000 --> 00:18:50.000]  包括了君王
[00:18:50.000 --> 00:18:52.000]  一切在位的
[00:18:52.000 --> 00:18:53.000]  換句話說
[00:18:53.000 --> 00:18:55.000]  我們應該爲國家
[00:18:55.000 --> 00:18:56.000]  爲領袖
[00:18:56.000 --> 00:18:58.000]  爲僕士
[00:18:58.000 --> 00:18:59.000]  爲社會
[00:18:59.000 --> 00:19:02.000]  爲福音來工作
[00:19:02.000 --> 00:19:03.000]  來禱告
[00:19:03.000 --> 00:19:04.000]  那麼這樣
[00:19:04.000 --> 00:19:06.000]  我們就可以
[00:19:06.000 --> 00:19:09.000]  有合乎神的心意
[00:19:09.000 --> 00:19:11.000]  保羅說這是好的
[00:19:11.000 --> 00:19:13.000]  在神我們救主面前
[00:19:13.000 --> 00:19:16.000]  克蒙悅納
[00:19:16.000 --> 00:19:19.000]  第三樣
[00:19:19.000 --> 00:19:21.000]  對提瑪泰的勸勉
[00:19:21.000 --> 00:19:25.000]  就是要他把恩賜眺望起來
[00:19:25.000 --> 00:19:28.000]  記載在後書一章第六節
[00:19:28.000 --> 00:19:33.000]  後書一章第六節
[00:19:33.000 --> 00:19:36.000]  我讀給大家聽
[00:19:36.000 --> 00:19:39.000]  爲此我提醒你
[00:19:39.000 --> 00:19:40.000]  提醒你
[00:19:40.000 --> 00:19:42.000]  使你將神借我暗手
[00:19:42.000 --> 00:19:44.000]  所給你的恩賜
[00:19:44.000 --> 00:19:46.000]  再如火眺望起來
[00:19:46.000 --> 00:19:47.000]  因爲神賜給我們
[00:19:47.000 --> 00:19:49.000]  不是膽怯的心
[00:19:49.000 --> 00:19:51.000]  乃是剛強仁愛
[00:19:51.000 --> 00:19:54.000]  堅守的心
[00:19:54.000 --> 00:19:56.000]  保羅亞提瑪泰
[00:19:56.000 --> 00:19:58.000]  不但接受了恩賜
[00:19:58.000 --> 00:20:02.000]  而且要常常眺望他的恩賜
[00:20:02.000 --> 00:20:04.000]  在這裏提到
[00:20:04.000 --> 00:20:07.000]  保羅暗手在提瑪泰的身上
[00:20:07.000 --> 00:20:09.000]  使他得到恩賜
