
[00:00:00.000 --> 00:00:04.320]  我覺得文化不只是抽象的理論
[00:10:53.720 --> 00:10:55.720]  有些人回過一兩次
[00:10:55.720 --> 00:10:57.720]  但是有很多的片段
[00:10:57.720 --> 00:10:59.720]  告訴你這個土地
[00:10:59.720 --> 00:11:03.720]  究竟過去發生過什麼事
[00:11:03.720 --> 00:11:05.720]  一定要畫地圖
[00:11:05.720 --> 00:11:07.720]  我對於畫地圖
[00:11:07.720 --> 00:11:13.720]  特別是發展得慢的
[00:11:13.720 --> 00:11:17.720]  大概是台灣
[00:11:17.720 --> 00:11:23.720]  大家知道這是什麼河嗎?
[00:11:23.720 --> 00:11:27.720]  這是長江,這是黃河
[00:11:27.720 --> 00:11:29.720]  搞清楚了
[00:11:29.720 --> 00:11:31.720]  中國人不懂這兩個就不行了
[00:11:31.720 --> 00:11:37.720]  這是中國
[00:11:37.720 --> 00:11:41.720]  中國的歷史
[00:11:41.720 --> 00:11:45.720]  如果我們很快的回顧
[00:11:45.720 --> 00:11:47.720]  我們發覺有一個特色
[00:11:47.720 --> 00:11:49.720]  這個特色和我們下一課
[00:11:49.720 --> 00:11:51.720]  要分析中國文化
[00:11:51.720 --> 00:11:53.720]  有一個很重要的資料
[00:11:53.720 --> 00:11:57.720]  中國過去幾千年的歷史
[00:11:57.720 --> 00:12:01.720]  是比較世界任何國家的歷史
[00:12:01.720 --> 00:12:03.720]  有一個不同的特色
[00:12:03.720 --> 00:12:09.720]  擁有相當長時間的朝代
[00:12:09.720 --> 00:12:13.720]  比較穩定的朝代
[00:12:13.720 --> 00:12:15.720]  這個不簡單
[00:12:15.720 --> 00:12:19.720]  長到300年,400年都有漢朝
[00:12:19.720 --> 00:12:21.720]  短的都有290多年
[00:12:21.720 --> 00:12:23.720]  當然有些很短的
[00:12:23.720 --> 00:12:25.720]  是過渡的時間
[00:12:25.720 --> 00:12:29.720]  究竟為什麼中國這麼長的朝代
[00:12:29.720 --> 00:12:31.720]  有存在和什麼力量
[00:12:31.720 --> 00:12:33.720]  使用這麼龐大的地圖
[00:12:33.720 --> 00:12:35.720]  這麼多不同的民族
[00:12:35.720 --> 00:12:37.720]  說這麼多不同的話
[00:12:37.720 --> 00:12:41.720]  有時候很自私的人
[00:12:41.720 --> 00:12:43.720]  可以維繫這麼久
[00:12:43.720 --> 00:12:45.720]  這麼順服地過這麼久
[00:12:45.720 --> 00:12:47.720]  這是很重要的中文化問題
[00:12:47.720 --> 00:12:49.720]  如果我們知道
[00:12:49.720 --> 00:12:51.720]  我們會明白中國歷史
[00:12:51.720 --> 00:12:53.720]  我們先說中國的歷史
[00:12:53.720 --> 00:12:55.720]  中國人經常說
[00:12:55.720 --> 00:12:57.720]  我們有5000年的歷史
[00:12:57.720 --> 00:12:59.720]  誇張的
[00:12:59.720 --> 00:13:01.720]  哪有5000年這麼多
[00:13:01.720 --> 00:13:03.720]  從考古學的角度來說
[00:13:03.720 --> 00:13:05.720]  最早中國的開始
[00:13:05.720 --> 00:13:07.720]  可以從兩個路去看
[00:13:07.720 --> 00:13:09.720]  一個從考古學的角度
[00:13:09.720 --> 00:13:13.720]  另外一個從中國傳統的傳說
[00:13:13.720 --> 00:13:15.720]  大家當然知道
[00:13:15.720 --> 00:13:17.720]  從科學的角度來說
[00:13:17.720 --> 00:13:19.720]  考古學的準確很多
[00:13:19.720 --> 00:13:21.720]  傳說代表了中國人的
[00:13:21.720 --> 00:13:27.720]  對先人或祖先的期望或理想
[00:13:27.720 --> 00:13:29.720]  兩者都很有意思
[00:13:29.720 --> 00:13:31.720]  我先從兩個角度
[00:13:31.720 --> 00:13:33.720]  簡單地來交代
[00:13:33.720 --> 00:13:37.720]  中國真正有可靠的歷史
[00:13:37.720 --> 00:13:39.720]  是由商朝開始的
[00:13:39.720 --> 00:13:43.720]  商朝是1600BC
[00:13:43.720 --> 00:13:45.720]  即是千多年
[00:13:45.720 --> 00:13:47.720]  如果說中國文化
[00:13:47.720 --> 00:13:49.720]  就是三千多年
[00:13:49.720 --> 00:13:51.720]  不過三千多年已經很久了
[00:13:51.720 --> 00:13:53.720]  不簡單了
[00:13:53.720 --> 00:13:55.720]  我們不比較其他文化了
[00:13:55.720 --> 00:13:59.720]  公元前1600年
[00:13:59.720 --> 00:14:01.720]  之前是什麼世界呢
[00:14:01.720 --> 00:14:03.720]  從考古學角度來說
[00:14:03.720 --> 00:14:05.720]  當然和其他世界的民族一樣
[00:14:05.720 --> 00:14:07.720]  有舊石器時代
[00:14:07.720 --> 00:14:09.720]  新石器時代
[00:14:09.720 --> 00:14:11.720]  舊石器時代的數字
[00:14:11.720 --> 00:14:13.720]  已經很模糊
[00:14:13.720 --> 00:14:15.720]  可以追溯到
[00:14:15.720 --> 00:14:19.720]  20,000至5000年才算
[00:14:19.720 --> 00:14:21.720]  主要是在考古裡
[00:14:21.720 --> 00:14:23.720]  發掘頭骨
[00:14:23.720 --> 00:14:25.720]  或是北京人
[00:14:25.720 --> 00:14:27.720]  大家都知道是北京人
[00:14:27.720 --> 00:14:31.720]  還有很多懸案
[00:14:31.720 --> 00:14:33.720]  我們叫做Homo sapiens
[00:14:33.720 --> 00:14:37.720]  即是他已經開始懂得用手藝
[00:14:37.720 --> 00:14:39.720]  可以摸石頭
[00:14:39.720 --> 00:14:41.720]  但我不詳細說
[00:14:41.720 --> 00:14:43.720]  比較值得注意的
[00:14:43.720 --> 00:14:45.720]  就是新石器時代
[00:14:45.720 --> 00:14:47.720]  新石器時代
[00:14:47.720 --> 00:14:49.720]  大概公元前5000年
[00:14:49.720 --> 00:14:51.720]  至公元前1000年
[00:14:51.720 --> 00:14:55.720]  即是商朝以前的時代
[00:14:55.720 --> 00:14:57.720]  新石器時代
[00:14:57.720 --> 00:14:59.720]  重要性是
[00:14:59.720 --> 00:15:01.720]  它已經在黃河流域裡
[00:15:01.720 --> 00:15:03.720]  大家知道
[00:15:03.720 --> 00:15:05.720]  中國文化的發源
[00:15:05.720 --> 00:15:07.720]  一直在黃河
[00:15:07.720 --> 00:15:09.720]  像頂帽子的地方
[00:15:09.720 --> 00:15:11.720]  主要是中原
[00:15:11.720 --> 00:15:13.720]  就是這些
[00:15:13.720 --> 00:15:15.720]  中國文化一直在發展
[00:15:15.720 --> 00:15:17.720]  一直到現在
[00:15:17.720 --> 00:15:19.720]  我們廣東人
[00:15:19.720 --> 00:15:21.720]  這是南蠻
[00:15:21.720 --> 00:15:25.720]  宋朝以後才慢慢開發
[00:15:25.720 --> 00:15:27.720]  我們很遲開發
[00:15:27.720 --> 00:15:29.720]  不過現在文化越來越厲害
[00:15:29.720 --> 00:15:31.720]  孫中山先生也是廣東人
[00:15:31.720 --> 00:15:35.720]  所以文化越來越重要
[00:15:35.720 --> 00:15:37.720]  早期就在上面
[00:15:37.720 --> 00:15:39.720]  在考古學發現裡
[00:15:39.720 --> 00:15:41.720]  中國最早的文化
[00:15:41.720 --> 00:15:43.720]  在這裡很多地方
[00:15:43.720 --> 00:15:45.720]  有很多考古遺跡
[00:15:45.720 --> 00:15:47.720]  我們發現到
[00:15:47.720 --> 00:15:49.720]  有什麼東西
[00:15:49.720 --> 00:15:51.720]  表示出它這種時代的特色呢
[00:15:51.720 --> 00:15:53.720]  我們說文化開始
[00:15:53.720 --> 00:15:55.720]  多數用陶器來表達
[00:15:55.720 --> 00:15:57.720]  因為這些人
[00:15:57.720 --> 00:15:59.720]  懂得燒
[00:15:59.720 --> 00:16:01.720]  用泥
[00:16:01.720 --> 00:16:03.720]  用某種溫度的火
[00:16:03.720 --> 00:16:05.720]  用一種陶器
[00:16:05.720 --> 00:16:07.720]  這已經是文化上
[00:16:07.720 --> 00:16:09.720]  典型的發展
[00:16:09.720 --> 00:16:11.720]  已經脫離原始的文化
[00:16:11.720 --> 00:16:13.720]  在河南的地方
[00:16:13.720 --> 00:16:15.720]  有一種
[00:16:15.720 --> 00:16:17.720]  仰笑文化的彩圖
[00:16:17.720 --> 00:16:19.720]  彩圖就是
[00:16:19.720 --> 00:16:21.720]  有不同的顏色
[00:16:21.720 --> 00:16:23.720]  燒成的陶器
[00:16:23.720 --> 00:16:25.720]  龍山在山東的地方
[00:16:25.720 --> 00:16:27.720]  大家熟不熟悉地圖
[00:16:27.720 --> 00:16:29.720]  如果你不熟悉
[00:16:29.720 --> 00:16:31.720]  就有空去找地圖
[00:16:31.720 --> 00:16:33.720]  例如河北、河南
[00:16:33.720 --> 00:16:35.720]  那些你自己知道
[00:16:35.720 --> 00:16:37.720]  山東比較北一點
[00:16:37.720 --> 00:16:39.720]  有些黑圖
[00:16:39.720 --> 00:16:41.720]  那些泥燒出來是較為深色的
[00:16:41.720 --> 00:16:43.720]  中國人的陶器
[00:16:43.720 --> 00:16:45.720]  比較西方
[00:16:45.720 --> 00:16:47.720]  進步很多
[00:16:47.720 --> 00:16:49.720]  比起希臘進步很多
[00:16:49.720 --> 00:16:51.720]  中國人能夠用一種
[00:16:51.720 --> 00:16:53.720]  高度高溫
[00:16:53.720 --> 00:16:55.720]  所燒出的陶器
[00:16:55.720 --> 00:16:57.720]  表示它的科技相當發達
[00:16:57.720 --> 00:16:59.720]  因為如果科技不夠高
[00:16:59.720 --> 00:17:01.720]  就不能燒出高溫
[00:17:01.720 --> 00:17:03.720]  這個題外話
[00:17:03.720 --> 00:17:05.720]  簡單說
[00:17:05.720 --> 00:17:07.720]  在新石利時代
[00:17:07.720 --> 00:17:09.720]  商朝
[00:17:09.720 --> 00:17:11.720]  在有文字記載歷史之前
[00:17:11.720 --> 00:17:13.720]  就有這些東西
[00:17:13.720 --> 00:17:15.720]  至於傳說當中的歷史
[00:17:15.720 --> 00:17:17.720]  大家都很熟悉
[00:17:17.720 --> 00:17:19.720]  是誰開始的呢
[00:17:19.720 --> 00:17:21.720]  是誰開始的呢
[00:17:21.720 --> 00:17:23.720]  是誰開始的呢
[00:17:23.720 --> 00:17:25.720]  皇帝或女倭
[00:17:25.720 --> 00:17:27.720]  寶天
[00:17:27.720 --> 00:17:29.720]  那些我們就不詳細交代
[00:17:29.720 --> 00:17:31.720]  傳說當中
[00:17:31.720 --> 00:17:33.720]  早一個朝代
[00:17:33.720 --> 00:17:35.720]  商朝之前叫夏
[00:17:35.720 --> 00:17:37.720]  夏朝
[00:17:37.720 --> 00:17:41.720]  但是夏朝歷史的記載就很少
[00:17:41.720 --> 00:17:43.720]  傳說就有
[00:17:43.720 --> 00:17:45.720]  夏朝當中
[00:17:45.720 --> 00:17:47.720]  有所謂三皇五帝考過你的
[00:17:47.720 --> 00:17:49.720]  今天考一下大家的中國歷史
[00:17:49.720 --> 00:17:51.720]  很有趣
[00:17:51.720 --> 00:17:53.720]  難得有60多人坐在這裡
[00:17:53.720 --> 00:17:55.720]  三皇在哪裏呢
[00:17:55.720 --> 00:17:57.720]  姚昇
[00:17:57.720 --> 00:17:59.720]  不是
[00:17:59.720 --> 00:18:01.720]  不過是五帝
[00:18:01.720 --> 00:18:03.720]  我數了五個給你看
[00:18:03.720 --> 00:18:05.720]  特意不寫三皇讓你考考
[00:18:05.720 --> 00:18:07.720]  OK
[00:18:07.720 --> 00:18:09.720]  很難回答的問題
[00:18:09.720 --> 00:18:11.720]  有幾個不同的傳統在這裏
[00:18:11.720 --> 00:18:13.720]  對
[00:18:13.720 --> 00:18:15.720]  一個最多人贊成的傳統
[00:18:15.720 --> 00:18:17.720]  就是瑞人氏
[00:18:17.720 --> 00:18:19.720]  伏羲氏和神農氏
[00:18:19.720 --> 00:18:21.720]  記得嗎
[00:18:21.720 --> 00:18:23.720]  聽過那些名字
[00:18:23.720 --> 00:18:25.720]  瑞人氏教人做甚麼的
[00:18:25.720 --> 00:18:27.720]  瑞人氏教人做甚麼的
[00:18:27.720 --> 00:18:29.720]  娶房
[00:18:29.720 --> 00:18:31.720]  伏羲呢
[00:18:31.720 --> 00:18:33.720]  看四時
[00:18:33.720 --> 00:18:35.720]  神農呢
[00:18:35.720 --> 00:18:37.720]  大家知道了
[00:18:37.720 --> 00:18:39.720]  監縱
[00:18:39.720 --> 00:18:41.720]  但是也有些不同的傳統
[00:18:41.720 --> 00:18:43.720]  三皇是指天皇地皇人皇
[00:18:43.720 --> 00:18:45.720]  這些東西
[00:18:45.720 --> 00:18:47.720]  或者是伏羲女倭和神農
[00:18:47.720 --> 00:18:49.720]  不過這些
[00:18:49.720 --> 00:18:51.720]  提我一下
[00:18:51.720 --> 00:18:53.720]  五帝大家知道
[00:18:53.720 --> 00:18:55.720]  皇帝一直到姚昇
[00:18:55.720 --> 00:18:57.720]  這個五帝
[00:18:57.720 --> 00:18:59.720]  最獨特的地方
[00:18:59.720 --> 00:19:01.720]  不是歷史
[00:19:01.720 --> 00:19:03.720]  而是後來的中國的文人裏
[00:19:03.720 --> 00:19:05.720]  經常都推舉
[00:19:05.720 --> 00:19:07.720]  這個五帝
[00:19:07.720 --> 00:19:09.720]  推舉甚麼呢
[00:19:09.720 --> 00:19:11.720]  就是禪讓
[00:19:11.720 --> 00:19:13.720]  推舉是一個政治的理想
[00:19:13.720 --> 00:19:15.720]  這個政治理想
[00:19:15.720 --> 00:19:17.720]  遲些我們會和大家講
[00:19:17.720 --> 00:19:19.720]  很重要的
[00:19:19.720 --> 00:19:21.720]  這個政治理想
