
[00:00:00.000 --> 00:00:04.600]  當你提到假教師要面對審判的時候
[00:05:00.200 --> 00:05:04.200]  譬如最近我們所講及的所謂的女基督
[00:05:04.200 --> 00:05:10.200]  傳承說是要將耶穌基督的身份否認了
[00:05:10.200 --> 00:05:13.200]  沒有了耶穌基督就沒有救恩
[00:05:13.200 --> 00:05:16.200]  就只有審判
[00:05:16.200 --> 00:05:17.200]  所以你看見聖經提醒
[00:05:17.200 --> 00:05:22.200]  這些人他們否認曾經買熟他們的主
[00:05:22.200 --> 00:05:25.200]  是自取滅亡的
[00:05:25.200 --> 00:05:28.200]  但你不要以為只是這些假教師
[00:05:28.200 --> 00:05:32.200]  聖經說甚至有許多人會跟隨的
[00:05:32.200 --> 00:05:35.200]  第二節再說
[00:05:35.200 --> 00:05:38.200]  許多人會隨從他們的淫行
[00:05:38.200 --> 00:05:44.200]  因此真理的道就因他們的緣故被人毀謗
[00:05:44.200 --> 00:05:47.200]  有許多人會跟隨了
[00:05:47.200 --> 00:05:49.200]  因為不明白真道
[00:05:49.200 --> 00:05:51.200]  接受了這些教訓
[00:05:51.200 --> 00:05:53.200]  認為耶穌不是基督
[00:05:53.200 --> 00:05:58.200]  因此有許多人跟隨了他們淫亂的行為
[00:05:58.200 --> 00:06:00.200]  這裡所說的淫亂行為是說
[00:06:00.200 --> 00:06:04.200]  多次重複犯一些淫亂的行為
[00:06:04.200 --> 00:06:08.200]  是多次在犯罪當中
[00:06:08.200 --> 00:06:09.200]  這些情況聖經說
[00:06:09.200 --> 00:06:11.200]  沒錯 神會赦免我們
[00:06:11.200 --> 00:06:14.200]  有些時候我們軟弱會跌倒
[00:06:14.200 --> 00:06:16.200]  神會很樂意
[00:06:16.200 --> 00:06:18.200]  當我們承認自己的過犯的時候
[00:06:18.200 --> 00:06:20.200]  恃下赦罪
[00:06:20.200 --> 00:06:23.200]  但當人多次重複犯罪
[00:06:23.200 --> 00:06:26.200]  而不願意去面對自己的錯
[00:06:26.200 --> 00:06:28.200]  在當中聖經說
[00:06:28.200 --> 00:06:32.200]  神的審判都要臨到他們的身上
[00:06:32.200 --> 00:06:34.200]  然後第三節就提及
[00:06:34.200 --> 00:06:36.200]  有些人他們會有貪心
[00:06:36.200 --> 00:06:39.200]  會有劣造的說話等等
[00:06:39.200 --> 00:06:40.200]  然後就說
[00:06:40.200 --> 00:06:41.200]  你留心
[00:06:41.200 --> 00:06:43.200]  第三節中間
[00:06:43.200 --> 00:06:49.200]  懲罰他們的自古以來就沒有鬆懈
[00:06:49.200 --> 00:06:53.200]  毀滅他們的也都不會打盹
[00:06:53.200 --> 00:06:55.200]  不會不知道的
[00:06:55.200 --> 00:06:59.200]  不會知道和監察著這些情況
[00:06:59.200 --> 00:07:01.200]  但在這樣的情況你發覺
[00:07:01.200 --> 00:07:03.200]  這些被稱為基督徒
[00:07:03.200 --> 00:07:05.200]  甚至在教會裡面出現的事情
[00:07:05.200 --> 00:07:09.200]  真理就被受毀謗
[00:07:09.200 --> 00:07:11.200]  很多人說為什麼教會發生這樣的事
[00:07:11.200 --> 00:07:13.200]  為什麼有些基督徒會這樣做
[00:07:13.200 --> 00:07:17.200]  因此就會輕視基督教
[00:07:17.200 --> 00:07:18.200]  各位電影姐妹
[00:07:18.200 --> 00:07:20.200]  當我們講述這些事的時候
[00:07:20.200 --> 00:07:22.200]  其實我們都會留意到
[00:07:22.200 --> 00:07:25.200]  有些問題不單在世界裡面發生
[00:07:25.200 --> 00:07:27.200]  在教會裡面
[00:07:27.200 --> 00:07:29.200]  甚至在牧師傳道當中
[00:07:29.200 --> 00:07:31.200]  會發生一些事情
[00:07:31.200 --> 00:07:34.200]  在這些情況會令人很難受
[00:07:34.200 --> 00:07:38.200]  但你記得聖經上上講到末世的時候
[00:07:38.200 --> 00:07:41.200]  若你記得在《馬太福音》24章
[00:07:41.200 --> 00:07:44.200]  不如大家揭一揭前面
[00:07:44.200 --> 00:07:48.200]  我們再看回《馬太福音》24章
[00:07:51.200 --> 00:07:54.200]  24章第十節
[00:07:54.200 --> 00:08:04.200]  我們看回和學本
[00:08:04.200 --> 00:08:07.200]  《馬太福音》24章第十節
[00:08:07.200 --> 00:08:14.200]  聖經說那時必有許多人跌倒
[00:08:14.200 --> 00:08:18.200]  也要彼此陷害彼此行惡
[00:08:18.200 --> 00:08:21.200]  這裡說屬神的人
[00:08:21.200 --> 00:08:23.200]  有一些這樣的情況
[00:08:23.200 --> 00:08:25.200]  第十一節
[00:08:25.200 --> 00:08:28.200]  且有好些假先知起來
[00:08:28.200 --> 00:08:30.200]  迷惑多人
[00:08:30.200 --> 00:08:32.200]  只因不法的事
[00:08:32.200 --> 00:08:35.200]  或者說是邪惡的事增多
[00:08:35.200 --> 00:08:40.200]  許多人的愛心才漸漸冷淡了
[00:08:40.200 --> 00:08:44.200]  唯有忍耐到底的必然得救
[00:08:44.200 --> 00:08:46.200]  這天國的福音要全遍天下
[00:08:46.200 --> 00:08:48.200]  對萬民作見證
[00:08:48.200 --> 00:08:52.200]  然後末期才來到
[00:08:52.200 --> 00:08:54.200]  邪惡的事情出現的時候
[00:08:54.200 --> 00:08:57.200]  你會發覺有些教徒
[00:08:57.200 --> 00:09:00.200]  愛心開始冷淡
[00:09:00.200 --> 00:09:01.200]  為什麼冷淡呢?
[00:09:01.200 --> 00:09:04.200]  因為開始有些灰心
[00:09:04.200 --> 00:09:06.200]  見到那個曾經帶領自己的道師
[00:09:06.200 --> 00:09:08.200]  竟然這樣
[00:09:08.200 --> 00:09:09.200]  見到自己一些認識的教徒
[00:09:09.200 --> 00:09:11.200]  或者不認識的教徒
[00:09:11.200 --> 00:09:12.200]  竟然都是這樣
[00:09:12.200 --> 00:09:14.200]  因此開始灰心
[00:09:14.200 --> 00:09:16.200]  開始後退
[00:09:16.200 --> 00:09:18.200]  甚至覺得有些厭惡
[00:09:18.200 --> 00:09:21.200]  怎可以再去愛呢?
[00:09:21.200 --> 00:09:24.200]  自己可能已經不再能夠去愛人
[00:09:24.200 --> 00:09:27.200]  因為覺得很多人都是很虛假的
[00:09:27.200 --> 00:09:29.200]  這些情況出現的時候
[00:09:29.200 --> 00:09:32.200]  會產生一些壞的影響
[00:09:32.200 --> 00:09:34.200]  但聖經就接著說
[00:09:34.200 --> 00:09:37.200]  唯有忍耐到底
[00:09:37.200 --> 00:09:39.200]  這個忍耐是說一個教徒
[00:09:39.200 --> 00:09:42.200]  在這些不好的榜樣之下
[00:09:42.200 --> 00:09:45.200]  仍然知道自己所信的是什麼
[00:09:45.200 --> 00:09:47.200]  仍然堅定地跟隨著
[00:09:47.200 --> 00:09:50.200]  仍然堅定地去行善
[00:09:50.200 --> 00:09:53.200]  這些人必然領受神給他們
[00:09:53.200 --> 00:09:56.200]  最終的完全的拯救
[00:09:56.200 --> 00:09:57.200]  所以聖經說到
[00:09:57.200 --> 00:09:59.200]  唯有忍耐到底的
[00:09:59.200 --> 00:10:01.200]  必然得救
[00:10:01.200 --> 00:10:04.200]  我自己在教會裡
[00:10:04.200 --> 00:10:06.200]  是奉一段一旨
[00:10:06.200 --> 00:10:08.200]  當然也聽過一些
[00:10:08.200 --> 00:10:13.200]  令我很難受的假見證
[00:10:13.200 --> 00:10:15.200]  甚至一些壞的榜樣
[00:10:15.200 --> 00:10:17.200]  但每一次我見到一些事的時候
[00:10:17.200 --> 00:10:19.200]  有一句聖經的話
[00:10:19.200 --> 00:10:20.200]  常常鼓勵我的心
[00:10:20.200 --> 00:10:22.200]  我都多次跟弟兄姊妹說
[00:10:22.200 --> 00:10:24.200]  聖經教育裡提及
[00:10:24.200 --> 00:10:28.200]  就是神仍然留下七千人
[00:10:28.200 --> 00:10:31.200]  未曾向巴力屈膝
[00:10:31.200 --> 00:10:34.200]  沒錯有些人已經轉向偶像
[00:10:34.200 --> 00:10:37.200]  轉向錯誤的道
[00:10:37.200 --> 00:10:38.200]  但仍然有很多人
[00:10:38.200 --> 00:10:41.200]  七千人這裡說的是完整的數目
[00:10:41.200 --> 00:10:44.200]  是未曾向巴力屈膝
[00:10:44.200 --> 00:10:46.200]  大家記不記得我們上個季度
[00:10:46.200 --> 00:10:50.200]  我們講及到有四維
[00:10:50.200 --> 00:10:53.200]  有雲彩
[00:10:53.200 --> 00:10:56.200]  什麼呢?環繞著我們
[00:10:56.200 --> 00:10:57.200]  當你小心投意的時候
[00:10:57.200 --> 00:11:00.200]  仍然見到很多很寶貴的見證
[00:11:00.200 --> 00:11:03.200]  很多很重要的生命的榜樣
[00:11:03.200 --> 00:11:05.200]  在我們旁邊出現
[00:11:05.200 --> 00:11:07.200]  這些見證好像雲彩一樣
[00:11:07.200 --> 00:11:08.200]  環繞著我們
[00:11:08.200 --> 00:11:10.200]  鼓勵著我們的心
[00:11:10.200 --> 00:11:12.200]  沒錯有軟弱的事情
[00:11:12.200 --> 00:11:15.200]  但仍然有很多美善的事
[00:11:15.200 --> 00:11:17.200]  勉勵我們都要成為其中一個
[00:11:17.200 --> 00:11:19.200]  好的例子
[00:11:19.200 --> 00:11:21.200]  好的榜樣
[00:11:21.200 --> 00:11:25.200]  剛才大家聽到施班的獻詩
[00:11:25.200 --> 00:11:28.200]  都給我們一個很清楚的提醒
[00:11:28.200 --> 00:11:29.200]  沒錯有黑暗
[00:11:29.200 --> 00:11:34.200]  但有光明驅逐黑暗
[00:11:34.200 --> 00:11:37.200]  光明有些時候好像我們見不到
[00:11:37.200 --> 00:11:39.200]  好像我們有些時候常常說
[00:11:39.200 --> 00:11:41.200]  在蜜雲滿佈的時候
[00:11:41.200 --> 00:11:44.200]  不要忘記在雲層的上方
[00:11:44.200 --> 00:11:48.200]  仍然有陽光的照耀
[00:11:48.200 --> 00:11:50.200]  但這個事實我們仍然知道
[00:11:50.200 --> 00:11:51.200]  沒錯有些這樣的事情
[00:11:51.200 --> 00:11:56.200]  但神的審判是仍然真實的
[00:11:56.200 --> 00:11:59.200]  只是天國的福音要全遍天下
[00:11:59.200 --> 00:12:01.200]  對萬民作見證
[00:12:01.200 --> 00:12:05.200]  然後末期審判才來到
[00:12:05.200 --> 00:12:13.200]  我們回到彼得後書
[00:12:13.200 --> 00:12:15.200]  在第三節剛才我們讀到
[00:12:15.200 --> 00:12:19.200]  神的審判是不會打盹的
[00:12:19.200 --> 00:12:23.200]  神在他的時候會審判惡人
[00:12:23.200 --> 00:12:24.200]  審判罪惡的
[00:12:24.200 --> 00:12:26.200]  然後在第四節開始
[00:12:26.200 --> 00:12:30.200]  提到神的審判有三個歷史事例
[00:12:30.200 --> 00:12:32.200]  勉勵我們要警覺
[00:12:32.200 --> 00:12:34.200]  不要跌入這些審判當中
[00:12:34.200 --> 00:12:36.200]  第一聖經就說
[00:12:36.200 --> 00:12:37.200]  第四節
[00:12:37.200 --> 00:12:39.200]  神沒有姑息犯罪的天使
[00:12:39.200 --> 00:12:41.200]  反而把他們丟下
[00:12:41.200 --> 00:12:43.200]  丟入地獄
[00:12:43.200 --> 00:12:45.200]  囚禁在幽暗的坑裡
[00:12:45.200 --> 00:12:47.200]  等候審判
[00:12:47.200 --> 00:12:49.200]  沒錯天使比人
[00:12:49.200 --> 00:12:52.200]  是他們的權能稍為大一點
[00:12:52.200 --> 00:12:54.200]  但他們是神所創造
[00:12:54.200 --> 00:12:56.200]  是服役的靈
[00:12:56.200 --> 00:12:57.200]  聖經說
[00:12:57.200 --> 00:12:58.200]  但當他們犯罪的時候
[00:12:58.200 --> 00:13:02.200]  神仍然要他們面對神的審判
[00:13:02.200 --> 00:13:03.200]  你留心聖經說
[00:13:03.200 --> 00:13:05.200]  把他們丟入地獄
[00:13:05.200 --> 00:13:07.200]  這個地方不是一個永久的地方
[00:13:07.200 --> 00:13:08.200]  聖經就說
[00:13:08.200 --> 00:13:11.200]  囚禁在幽暗的坑裡
[00:13:11.200 --> 00:13:14.200]  這個坑是對地獄的描寫
[00:13:14.200 --> 00:13:15.200]  但聖經說
[00:13:15.200 --> 00:13:18.200]  等候審判
[00:13:18.200 --> 00:13:20.200]  在這個苦困的地方
[00:13:20.200 --> 00:13:23.200]  他們等候將來的大審判
[00:13:23.200 --> 00:13:24.200]  而聖經說
[00:13:24.200 --> 00:13:27.200]  撒旦的永遠的居所
[00:13:27.200 --> 00:13:29.200]  就是永遠的火壺
[00:13:29.200 --> 00:13:35.200]  是被審判之後永遠的地方
[00:13:35.200 --> 00:13:37.200]  這些犯罪的天使
[00:13:37.200 --> 00:13:40.200]  神要他們面對審判
[00:13:40.200 --> 00:13:41.200]  聖經沒有特別說明
[00:13:41.200 --> 00:13:43.200]  是指哪些天使
[00:13:43.200 --> 00:13:45.200]  但很多聖經學者就說
[00:13:45.200 --> 00:13:47.200]  應該是說到《創世紀》第六章
[00:13:47.200 --> 00:13:49.200]  若你記得當時提及到
[00:13:49.200 --> 00:13:51.200]  有一些神的使者
[00:13:51.200 --> 00:13:54.200]  其實是在說天使
[00:13:54.200 --> 00:13:57.200]  當地上人類繁多的時候
[00:13:57.200 --> 00:13:59.200]  這些天使就隨著自己的意思
[00:13:59.200 --> 00:14:01.200]  去揀選一些地上的女子
[00:14:01.200 --> 00:14:03.200]  娶為妻子
[00:14:03.200 --> 00:14:05.200]  產生很多淫亂的事情
[00:14:05.200 --> 00:14:07.200]  然後生出的人
[00:14:07.200 --> 00:14:09.200]  聖經那裡叫做「偉人」
[00:14:09.200 --> 00:14:13.200]  另一個翻譯是「跌倒者」
[00:14:13.200 --> 00:14:15.200]  這些人帶來了很多的混亂
[00:14:15.200 --> 00:14:19.200]  因此地上充滿著很多的邪惡
[00:14:19.200 --> 00:14:22.200]  無論是哪個講及犯罪的天使
[00:14:22.200 --> 00:14:25.200]  但神要將他們囚禁在
[00:14:25.200 --> 00:14:27.200]  一個幽暗的地方
[00:14:27.200 --> 00:14:30.200]  等候將來的大審判
[00:14:30.200 --> 00:14:32.200]  第二個歷史事例
[00:14:32.200 --> 00:14:33.200]  聖經就說了
[00:14:33.200 --> 00:14:34.200]  在第五節
[00:14:34.200 --> 00:14:36.200]  神也沒有姑息上古的世界
[00:14:36.200 --> 00:14:40.200]  反而使洪水淋到那不敬虔的世人
[00:14:40.200 --> 00:14:44.200]  只保存了傳異度的羅亞一家八口
[00:14:44.200 --> 00:14:46.200]  這裡大家都熟悉的故事
[00:14:46.200 --> 00:14:48.200]  這裡提到一家八口
[00:14:48.200 --> 00:14:50.200]  讓我們想起很多中國人
[00:14:50.200 --> 00:14:52.200]  研究一些上古的文字
[00:14:52.200 --> 00:14:55.200]  就說到中國文字開創的時候
[00:14:55.200 --> 00:14:59.200]  應該有一些聖經的訊息傳到中國
[00:14:59.200 --> 00:15:03.200]  所以有些字你小心分拆的時候
[00:15:03.200 --> 00:15:06.200]  就發現有些聖經的訊息在裡面
[00:15:06.200 --> 00:15:09.200]  我們說中國人的字「船」
[00:15:09.200 --> 00:15:11.200]  左邊是一個「舟」字
[00:15:11.200 --> 00:15:13.200]  一隻船的「舟」
[00:15:13.200 --> 00:15:16.200]  右邊是八個口
[00:15:16.200 --> 00:15:20.200]  為什麼用八個口講「船」呢?
[00:15:20.200 --> 00:15:21.200]  有些人就想
[00:15:21.200 --> 00:15:24.200]  或者是說羅亞這隻方舟
[00:15:24.200 --> 00:15:30.200]  裡面得到逃脫審判的是這八個人
[00:15:30.200 --> 00:15:31.200]  無論如何
[00:15:31.200 --> 00:15:32.200]  聖經裡面所強調的
[00:15:32.200 --> 00:15:34.200]  反而就是說
[00:15:34.200 --> 00:15:36.200]  沒錯 上帝審判當時的人
[00:15:36.200 --> 00:15:40.200]  全部受洪水毀滅
[00:15:40.200 --> 00:15:45.200]  但是神保留著傳異度的羅亞
[00:15:45.200 --> 00:15:46.200]  你回看重世紀的時候
[00:15:46.200 --> 00:15:49.200]  聖經說到羅亞是當時的一個異人
[00:15:49.200 --> 00:15:51.200]  沒錯 周圍的異人
[00:15:51.200 --> 00:15:54.200]  聖經提及他們罪惡滔天
[00:15:54.200 --> 00:15:57.200]  但是這個羅亞
[00:15:57.200 --> 00:16:00.200]  他保存著自己的生命
[00:16:00.200 --> 00:16:02.200]  能夠行在異異當中
[00:16:02.200 --> 00:16:04.200]  聖經提到他在當時
[00:16:04.200 --> 00:16:06.200]  他是與神同行的
[00:16:06.200 --> 00:16:10.200]  他是在凡事上聽從神的吩咐
[00:16:10.200 --> 00:16:13.200]  大家記得他怎樣在取笑當中
[00:16:13.200 --> 00:16:16.200]  去做這隻方舟
[00:16:16.200 --> 00:16:19.200]  因此他就能夠逃避當時的審判
[00:16:19.200 --> 00:16:22.200]  領受神給他的拯救
[00:16:22.200 --> 00:16:24.200]  不單止他傳異度
[00:16:24.200 --> 00:16:26.200]  他是行異度
[00:16:26.200 --> 00:16:29.200]  而領受神給他的拯救
[00:16:29.200 --> 00:16:32.200]  第三 聖經提到第三個歷史的事例
[00:16:32.200 --> 00:16:35.200]  就是第六節所說
[00:16:35.200 --> 00:16:38.200]  神判定了所多馬俄摩拉二城的罪
[00:16:38.200 --> 00:16:41.200]  把他們傾覆 銷城灰燼
[00:16:41.200 --> 00:16:44.200]  作為後世不敬虔的人的尷尬
[00:16:44.200 --> 00:16:47.200]  第七大八節 我請大家一起再讀一次
[00:16:47.200 --> 00:16:51.200]  「只救了那因惡人的淫行
[00:16:51.200 --> 00:16:54.200]  而上受委屈的二人羅德」
[00:16:54.200 --> 00:16:58.200]  「兩位聖人處在貪污中間」
[00:16:58.200 --> 00:17:02.200]  「天天看見 聽不聽見貪污迫害的事情」
[00:17:02.200 --> 00:17:05.200]  「他正是深受貪污傷痛」
[00:17:05.200 --> 00:17:08.200]  聖經提到兩個的犯罪之情
[00:17:08.200 --> 00:17:10.200]  面對火的焚燒
[00:17:10.200 --> 00:17:13.200]  因此在當中面對神的審判
[00:17:13.200 --> 00:17:17.200]  大家都會聽過聖經所講及的事
[00:17:17.200 --> 00:17:22.200]  但聽到羅德能夠逃避這個審判
[00:17:22.200 --> 00:17:24.200]  你覺得有些不太明白
[00:17:24.200 --> 00:17:26.200]  因為一般來說
[00:17:26.200 --> 00:17:29.200]  我們的觀念就是羅德不是一個太好的人
[00:17:29.200 --> 00:17:33.200]  為甚麼呢?當時羅德和阿伯蘭
[00:17:33.200 --> 00:17:36.200]  你也知道是他的叔父
[00:17:36.200 --> 00:17:39.200]  或者說他是他的侄兒
[00:17:39.200 --> 00:17:42.200]  因此在當時兩批人
[00:17:42.200 --> 00:17:44.200]  他們有爭執的時候
[00:17:44.200 --> 00:17:46.200]  阿伯蘭很謙卑地說
[00:17:46.200 --> 00:17:51.200]  「你隨意按你的心意選擇最好的地方」
[00:17:51.200 --> 00:17:54.200]  羅德一個不客氣
[00:17:54.200 --> 00:17:58.200]  他就選擇最美的約旦河的平原
[00:17:58.200 --> 00:18:02.200]  然後他就自己去尋找自己的發展
[00:18:02.200 --> 00:18:05.200]  不尊敬他的長輩
[00:18:05.200 --> 00:18:07.200]  去到的時候不單止這樣
[00:18:07.200 --> 00:18:10.200]  他見到索多瑪俄摩拉是一個發展的城市
[00:18:10.200 --> 00:18:13.200]  就漸漸移到這個城市
[00:18:13.200 --> 00:18:16.200]  進入這個罪惡之城裏面
[00:18:16.200 --> 00:18:20.200]  所以一般對他的了解似乎不是太好
[00:18:20.200 --> 00:18:22.200]  但聖經亦很公平地講述
[00:18:22.200 --> 00:18:24.200]  在《創世紀》十九章
[00:18:24.200 --> 00:18:28.200]  你記得就是神要派人來了解這個城市
[00:18:28.200 --> 00:18:32.200]  差派兩個天使去到這兩個城市當中
[00:18:32.200 --> 00:18:35.200]  但當地的人想淫慾他們
[00:18:35.200 --> 00:18:38.200]  誰救了這兩個使者?
[00:18:38.200 --> 00:18:40.200]  是羅德
[00:18:40.200 --> 00:18:43.200]  羅德見到他們的時候就很樂意接待他們回家
[00:18:43.200 --> 00:18:47.200]  大家回到家的時候聖經就提及當地的人
[00:18:47.200 --> 00:18:51.200]  聖經就提及這個人其實原文是男士
[00:18:51.200 --> 00:18:55.200]  這些男士從老到少聚集在他們家前
[00:18:55.200 --> 00:18:58.200]  就要求羅德將兩個使者交出來
[00:18:58.200 --> 00:19:00.200]  羅德知道他們想做甚麼
[00:19:00.200 --> 00:19:06.200]  因為他們說你們將這兩個使者帶出來
[00:19:06.200 --> 00:19:12.200]  任我們所為來待他們
[00:19:12.200 --> 00:19:14.200]  羅德就說不可以
[00:19:14.200 --> 00:19:17.200]  不要作惡事
[00:19:17.200 --> 00:19:19.200]  他知道是惡事
[00:19:19.200 --> 00:19:22.200]  但群人馬上就和羅德爭論
[00:19:22.200 --> 00:19:24.200]  你這個寄居者
[00:19:24.200 --> 00:19:26.200]  你都是來到我們中間寄居的人
[00:19:26.200 --> 00:19:29.200]  你怎可以做我們的官呢?
[00:19:29.200 --> 00:19:32.200]  意味著是我們的審判官
[00:19:32.200 --> 00:19:35.200]  你竟然說我們所做的事情是不對
[00:19:35.200 --> 00:19:37.200]  你是甚麼人?
[00:19:37.200 --> 00:19:43.200]  這一群男士要和這兩位使者有淫行
[00:19:43.200 --> 00:19:47.200]  你會知道今天所說的同性戀的事情
[00:19:47.200 --> 00:19:50.200]  在當時已經描述出來
