
[00:00:00.000 --> 00:00:02.040]  這份所書的第二章
[00:02:00.880 --> 00:02:04.440]  不過教會是一個非一般的建築物
[00:02:04.440 --> 00:02:06.680]  教會好像一個身體
[00:02:06.680 --> 00:02:09.600]  但教會是一個非一般的身體
[00:02:09.600 --> 00:02:15.360]  我們就試試留意聖經的真理是怎樣
[00:02:15.360 --> 00:02:18.880]  首先我們先看第四章
[00:02:18.880 --> 00:02:25.640]  教會是一個身體
[00:02:25.640 --> 00:02:30.800]  教會是一個身體,就好像一個有機的生物
[00:02:30.800 --> 00:02:33.040]  它會長大的,這裡說了幾次
[00:02:33.040 --> 00:02:35.920]  慢慢地長大,慢慢地會長大
[00:02:35.920 --> 00:02:37.600]  它有生命的活力
[00:02:37.600 --> 00:02:41.000]  這個我們都知道,今天我們不需要發揮
[00:02:41.000 --> 00:02:42.880]  不過我想和大家說
[00:02:42.880 --> 00:02:46.560]  為甚麼我們說教會雖然是一個身體
[00:02:46.560 --> 00:02:47.600]  好像身體一樣
[00:02:47.600 --> 00:02:49.800]  你和我的身體一樣
[00:02:49.800 --> 00:02:53.720]  一個有機的生物的身體一樣
[00:02:53.720 --> 00:02:57.640]  但教會是一個非一般的身體
[00:02:57.640 --> 00:02:59.520]  非一般在哪裡
[00:02:59.520 --> 00:03:02.080]  如果你留意看的時候就知道
[00:03:02.080 --> 00:03:04.120]  我們的身體,人的身體
[00:03:04.120 --> 00:03:06.240]  就是我們一定要長大的
[00:03:06.240 --> 00:03:07.720]  你喜歡不喜歡都是這樣
[00:03:07.720 --> 00:03:09.640]  每天都有變化
[00:03:09.640 --> 00:03:12.920]  又長大,又成長,然後又衰老
[00:03:12.920 --> 00:03:17.560]  這個就是生活或生命中必然的情況
[00:03:17.560 --> 00:03:21.240]  這個沒有甚麼意義或目標
[00:03:21.240 --> 00:03:23.600]  但聖經告訴我們
[00:03:23.600 --> 00:03:26.600]  教會作為一個身體
[00:03:26.600 --> 00:03:29.000]  是有目標和方向的
[00:03:29.000 --> 00:03:32.200]  不是這樣聚在一起就能生存
[00:03:32.200 --> 00:03:34.000]  教會不單單是生存的
[00:03:34.000 --> 00:03:35.520]  它有一個方向的
[00:03:35.520 --> 00:03:36.880]  甚麼方向呢?
[00:03:36.880 --> 00:03:38.040]  看聖經就很清楚了
[00:03:38.040 --> 00:03:40.440]  第四章和第二章告訴我們
[00:03:40.440 --> 00:03:41.640]  教會第一
[00:03:41.640 --> 00:03:46.960]  它是向著一個基督的身體的方向
[00:03:46.960 --> 00:03:49.440]  即是教會的存在和生存
[00:03:49.440 --> 00:03:51.880]  是向著一個目的,有一個目標的
[00:03:51.880 --> 00:03:54.120]  它不是就這樣生存的
[00:03:54.120 --> 00:03:56.240]  正如教會不是一群人聚在一起
[00:03:56.240 --> 00:03:58.720]  老實說聚在一起,社團都可以
[00:03:58.720 --> 00:03:59.840]  是不是?
[00:03:59.840 --> 00:04:02.400]  我去過很多不同的教會
[00:04:02.400 --> 00:04:05.240]  有些教會真的想不清楚它為了甚麼
[00:04:05.240 --> 00:04:06.720]  只不過在城市裏面
[00:04:06.720 --> 00:04:09.040]  大家華人聚在一起
[00:04:09.040 --> 00:04:10.240]  沒那麼悶
[00:04:10.240 --> 00:04:11.920]  這個就叫教會嗎?
[00:04:11.920 --> 00:04:13.520]  不是的,聖經告訴我們
[00:04:13.520 --> 00:04:15.040]  第四章說了幾次
[00:04:15.040 --> 00:04:18.080]  教會的生長會長大
[00:04:18.080 --> 00:04:19.600]  它會像身體一樣
[00:04:19.600 --> 00:04:20.680]  不過它有一個很不同
[00:04:20.680 --> 00:04:21.880]  它有一個目的
[00:04:21.880 --> 00:04:25.400]  它的目標就是成為基督的身體
[00:04:25.400 --> 00:04:27.480]  意思就是說它有一個目的
[00:04:27.480 --> 00:04:29.080]  教會會成為甚麼呢?
[00:04:29.080 --> 00:04:31.840]  在面貌上越來越像基督
[00:04:31.840 --> 00:04:34.080]  這個才是真正的教會
[00:04:34.080 --> 00:04:35.720]  這是非一般的身體
[00:04:35.720 --> 00:04:38.920]  非一般的身體可能不用方向的
[00:04:38.920 --> 00:04:40.040]  第二
[00:04:40.040 --> 00:04:42.920]  教會作為一個身體
[00:04:42.920 --> 00:04:44.280]  它生長的時候
[00:04:44.280 --> 00:04:47.880]  它有一種重要的存在意義和力量
[00:04:47.880 --> 00:04:50.800]  就是它成為聖靈所居住的殿
[00:04:50.800 --> 00:04:51.520]  是不是?
[00:04:51.520 --> 00:04:53.240]  第二章所說的
[00:04:53.240 --> 00:04:57.480]  教會的存在不單單是一種生存
[00:04:57.480 --> 00:05:00.840]  它在生存裏面有一種很特別的力量
[00:05:00.840 --> 00:05:03.240]  進來的人,在裏面的人都經歷得到
[00:05:03.240 --> 00:05:06.360]  原來神的靈是住在這裏
[00:05:06.360 --> 00:05:07.400]  在這裏經驗到
[00:05:07.400 --> 00:05:10.520]  原來有些東西在外面世界經驗不到
[00:05:10.520 --> 00:05:12.520]  我講了這麼多,想講甚麼呢?
[00:05:12.520 --> 00:05:15.080]  就是其實我們的生命
[00:05:15.080 --> 00:05:16.520]  是否也可以生長呢?
[00:05:16.520 --> 00:05:19.240]  不過如果生命並沒有方向
[00:05:19.240 --> 00:05:21.000]  並沒有目標的話
[00:05:21.000 --> 00:05:24.880]  這個生命是沒有意思的
[00:05:24.880 --> 00:05:27.120]  其實人都是這樣,是不是?
[00:05:27.120 --> 00:05:28.640]  我認識一些人
[00:05:28.640 --> 00:05:32.120]  有些朋友的女兒
[00:05:32.120 --> 00:05:35.400]  由早到晚,天天去銅鑼灣走
[00:05:35.400 --> 00:05:37.320]  為了甚麼?
[00:05:37.320 --> 00:05:39.440]  由晚上想想去哪裏吃東西
[00:05:39.440 --> 00:05:41.360]  去哪裏喝東西,跟朋友聊天
[00:05:41.360 --> 00:05:43.880]  聊的都是很無聊的事
[00:05:43.880 --> 00:05:45.560]  每天就是這樣,節度生命
[00:05:45.560 --> 00:05:46.720]  有時想想她做甚麼?
[00:05:46.720 --> 00:05:48.160]  她生存來做甚麼?
[00:05:48.160 --> 00:05:50.840]  這個就是只有生存而沒有目標的
[00:05:50.840 --> 00:05:51.840]  是不是?
[00:05:51.840 --> 00:05:53.720]  我不要說年輕人
[00:05:53.720 --> 00:05:55.800]  我現在差不多年紀這麼大的時候
[00:05:55.800 --> 00:05:58.160]  我老的朋友都是這樣
[00:05:58.160 --> 00:05:59.320]  你跟他聊天的時候
[00:05:59.320 --> 00:06:01.480]  你發覺整個人每天的生活
[00:06:01.480 --> 00:06:04.040]  就是為了遲一點死的
[00:06:04.040 --> 00:06:04.640]  是不是?
[00:06:04.640 --> 00:06:06.040]  吃甚麼、穿甚麼
[00:06:06.040 --> 00:06:08.440]  就是想想小心又怎樣
[00:06:08.440 --> 00:06:10.360]  我不是說不重視健康
[00:06:10.360 --> 00:06:11.160]  健康重要
[00:06:11.160 --> 00:06:12.640]  不過她整個生活
[00:06:12.640 --> 00:06:13.160]  你明不明白?
[00:06:13.160 --> 00:06:13.960]  有些人
[00:06:13.960 --> 00:06:15.720]  可能你認識一些人是這樣的
[00:06:15.720 --> 00:06:17.880]  她所有關注她的朋友
[00:06:17.880 --> 00:06:18.600]  她的生活
[00:06:18.600 --> 00:06:19.560]  她所有想的事情
[00:06:19.560 --> 00:06:21.240]  由早到晚都是想想
[00:06:21.240 --> 00:06:22.680]  怎樣可以保住自己的身體
[00:06:22.680 --> 00:06:23.960]  不死的
[00:06:23.960 --> 00:06:24.920]  我想想她不死的
[00:06:24.920 --> 00:06:26.400]  拿來做甚麼呢?
[00:06:26.400 --> 00:06:28.480]  這麼長命
[00:06:28.480 --> 00:06:30.600]  我不是詛咒別人
[00:06:30.600 --> 00:06:31.640]  你不要誤會
[00:06:31.640 --> 00:06:32.680]  我經常在想
[00:06:32.680 --> 00:06:34.680]  如果生命沒有一個目標的話
[00:06:34.680 --> 00:06:35.400]  是沒有意思的
[00:06:35.400 --> 00:06:36.600]  沒有一個方向
[00:06:36.600 --> 00:06:38.280]  你為了生存而已
[00:06:38.280 --> 00:06:38.960]  但是弟兄姊妹
[00:06:38.960 --> 00:06:39.480]  我告訴你
[00:06:39.480 --> 00:06:40.640]  今天很多
[00:06:40.640 --> 00:06:41.840]  我四十多年的時空
[00:06:41.840 --> 00:06:43.720]  我見到很多的教會
[00:06:43.720 --> 00:06:45.160]  甚麼教會我們見過
[00:06:45.160 --> 00:06:48.120]  有些教會真的為了生存而生存而已
[00:06:48.120 --> 00:06:49.680]  為了甚麼?
[00:06:49.680 --> 00:06:50.800]  它沒有一個方向
[00:06:50.800 --> 00:06:53.080]  沒有一個目標
[00:06:53.080 --> 00:06:53.600]  弟兄姊妹
[00:06:53.600 --> 00:06:56.680]  今天我們北宣家系神給我們很大的恩典
[00:06:56.680 --> 00:06:58.160]  但我們提醒我們自己
[00:06:58.160 --> 00:06:59.640]  我們是基督的身體
[00:06:59.640 --> 00:07:01.360]  但我們有一個目標
[00:07:01.360 --> 00:07:03.840]  我們有一個生存的方向
[00:07:03.840 --> 00:07:04.680]  就是我們的目標是甚麼
[00:07:04.680 --> 00:07:07.840]  我們每年當然都定了一些主題
[00:07:07.840 --> 00:07:09.280]  但不是單單一個主題
[00:07:09.280 --> 00:07:11.600]  而是我們記住
[00:07:11.600 --> 00:07:13.280]  教會作為基督的身體
[00:07:13.280 --> 00:07:15.160]  向著一個方向來發展的
[00:07:15.160 --> 00:07:16.920]  就是越來越像耶穌基督
[00:07:16.920 --> 00:07:18.880]  那個面貌越來越像耶穌基督
[00:07:18.880 --> 00:07:22.600]  這個就是我們教會的存在意義
[00:07:22.600 --> 00:07:23.880]  究竟我們周圍的人
[00:07:23.880 --> 00:07:25.200]  見不見到我們北宣家
[00:07:25.200 --> 00:07:27.560]  越來越像耶穌基督
[00:07:27.560 --> 00:07:29.360]  我們今天在周圍問問人的時候
[00:07:29.360 --> 00:07:30.560]  你想起北宣是甚麼
[00:07:30.560 --> 00:07:31.960]  他們會不會想起
[00:07:31.960 --> 00:07:34.840]  耶穌基督這班人是很像耶穌基督
[00:07:34.840 --> 00:07:36.120]  一說起北宣
[00:07:36.120 --> 00:07:37.240]  就覺得那裡人很多
[00:07:37.240 --> 00:07:38.480]  星期天很煩
[00:07:38.480 --> 00:07:41.000]  經常阻礙著排隊
[00:07:41.000 --> 00:07:42.600]  就是認識這麼多人嗎?
[00:07:42.600 --> 00:07:44.200]  如果給人的印象就是這麼多
[00:07:44.200 --> 00:07:45.000]  我告訴你
[00:07:45.000 --> 00:07:46.760]  我們不屑
[00:07:46.760 --> 00:07:51.160]  我們在聖經裡面說是基督的身體
[00:07:51.160 --> 00:07:53.720]  這個身體是有一個方向
[00:07:53.720 --> 00:07:55.080]  這個身體你進來的時候
[00:07:55.080 --> 00:08:00.600]  你經歷到有聖靈在當中的生命
[00:08:00.600 --> 00:08:03.840]  這個生命不僅僅是為了生存
[00:08:03.840 --> 00:08:06.080]  它有個生命的
[00:08:06.080 --> 00:08:06.920]  如果不是的話
[00:08:06.920 --> 00:08:07.960]  沒有了目的的話
[00:08:07.960 --> 00:08:09.600]  為了生存的話
[00:08:09.600 --> 00:08:11.920]  是真是一個教會也好
[00:08:11.920 --> 00:08:13.440]  一個人也好
[00:08:13.440 --> 00:08:17.480]  你有時覺得它真是沒有意思
[00:08:17.480 --> 00:08:19.800]  很若干年前我聽到美國
[00:08:19.800 --> 00:08:20.920]  看到一些資料
[00:08:20.920 --> 00:08:22.120]  有一間教會
[00:08:22.120 --> 00:08:24.760]  它出了一些絕招
[00:08:24.760 --> 00:08:25.560]  它不收奉獻
[00:08:25.560 --> 00:08:26.960]  不僅每個人來崇拜
[00:08:26.960 --> 00:08:30.480]  派五塊
[00:08:30.480 --> 00:08:33.040]  我最近深水清再上網查一下
[00:08:33.040 --> 00:08:36.520]  原來那間教會結業了
[00:08:36.520 --> 00:08:38.200]  我覺得很有教訓的
[00:08:38.200 --> 00:08:39.000]  很有意思的
[00:08:39.000 --> 00:08:40.320]  你知不知道
[00:08:40.320 --> 00:08:41.400]  你以為你派五塊
[00:08:41.400 --> 00:08:42.400]  那些人就來了
[00:08:42.400 --> 00:08:44.480]  它以為出一些絕招
[00:08:44.480 --> 00:08:45.200]  派五塊
[00:08:45.200 --> 00:08:46.040]  每個人來崇拜
[00:08:46.040 --> 00:08:47.760]  派五塊又不收你奉獻
[00:08:47.760 --> 00:08:49.720]  肯定是發到很癢
[00:08:49.720 --> 00:08:50.160]  沒有的
[00:08:50.160 --> 00:08:52.480]  結業了
[00:08:52.480 --> 00:08:53.800]  你明白嗎?
[00:08:53.800 --> 00:08:54.840]  生命
[00:08:54.840 --> 00:08:55.680]  你沒有一個目標
[00:08:55.680 --> 00:08:57.560]  你不像耶穌基督
[00:08:57.560 --> 00:08:59.200]  你可以仍然搞很多東西出來
[00:08:59.200 --> 00:09:02.160]  但這個不是一個基督的身體
[00:09:02.160 --> 00:09:03.640]  身體不是為了這樣
[00:09:03.640 --> 00:09:04.440]  所以我們說
[00:09:04.440 --> 00:09:04.960]  沒錯
[00:09:04.960 --> 00:09:06.280]  教會就好像身體一樣
[00:09:06.280 --> 00:09:07.040]  但我們記住
[00:09:07.040 --> 00:09:08.520]  教會是一個非一般的身體
[00:09:08.520 --> 00:09:09.240]  有方向
[00:09:09.240 --> 00:09:10.040]  有目標
[00:09:10.040 --> 00:09:10.600]  沒有方向
[00:09:10.600 --> 00:09:11.720]  沒有目標的時候
[00:09:11.720 --> 00:09:13.960]  它生存是沒有意思的
[00:09:13.960 --> 00:09:15.080]  第二
[00:09:15.080 --> 00:09:17.200]  教會是一個建築物
[00:09:17.200 --> 00:09:19.320]  這是第二章
[00:09:19.320 --> 00:09:21.120]  第二章19至22節提到
[00:09:21.120 --> 00:09:23.320]  教會是一個建築物
[00:09:23.320 --> 00:09:24.080]  建造
[00:09:24.080 --> 00:09:24.640]  根基
[00:09:24.640 --> 00:09:25.240]  剛才說過
[00:09:25.240 --> 00:09:29.000]  這些全部都用了一個建築物的意象
[00:09:29.000 --> 00:09:31.240]  來描述教會
[00:09:31.240 --> 00:09:31.920]  沒錯
[00:09:31.920 --> 00:09:35.400]  教會是一個建築物
[00:09:35.400 --> 00:09:36.240]  不過
[00:09:36.240 --> 00:09:37.360]  我們剛才說
[00:09:37.360 --> 00:09:38.360]  我想跟大家提醒
[00:09:38.360 --> 00:09:40.560]  你留心看聖經的時候
[00:09:40.560 --> 00:09:41.600]  聖經告訴我們
[00:09:41.600 --> 00:09:43.360]  保羅說教會是一個建築物
[00:09:43.360 --> 00:09:47.440]  但是一個非一般的建築物
[00:09:47.440 --> 00:09:48.520]  非一般的建築物
[00:09:48.520 --> 00:09:50.720]  為什麼非一般?
[00:09:50.720 --> 00:09:52.360]  因為第一節說到
[00:09:52.360 --> 00:09:55.840]  「這樣看來你們不是外人和客裡
[00:09:55.840 --> 00:09:58.560]  而是與聖徒一同作國民
[00:09:58.560 --> 00:10:00.520]  是臣家裡的人」
[00:10:00.520 --> 00:10:03.800]  很有意思
[00:10:03.800 --> 00:10:06.800]  教會不是單單一個建築物
[00:10:06.800 --> 00:10:08.480]  是一個家
[00:10:08.480 --> 00:10:09.000]  是吧
[00:10:09.000 --> 00:10:10.120]  這裡說
[00:10:10.120 --> 00:10:12.280]  雖然它有建築物的結構
[00:10:12.280 --> 00:10:14.160]  和必須要的東西
[00:10:14.160 --> 00:10:16.200]  不過它最重要的
[00:10:16.200 --> 00:10:17.120]  聖經告訴你
[00:10:17.120 --> 00:10:18.800]  教會不只是一個建築物
[00:10:18.800 --> 00:10:20.040]  是一個家
[00:10:20.040 --> 00:10:21.880]  家和建築物是兩回事
[00:10:21.880 --> 00:10:23.880]  你有個建築物
[00:10:23.880 --> 00:10:25.880]  不等於一個家
[00:10:25.880 --> 00:10:27.320]  我時常都說
[00:10:27.320 --> 00:10:31.880]  碧桂園給你一個五星級的家
[00:10:31.880 --> 00:10:35.800]  碧桂園最多可以給你一個五星級的屋
[00:10:35.800 --> 00:10:36.280]  是吧
[00:10:36.280 --> 00:10:37.480]  給你一個五星級的屋
[00:10:37.480 --> 00:10:40.880]  但不保證你有一個五星級的家
[00:10:40.880 --> 00:10:42.800]  有屋不等於有家
[00:10:42.800 --> 00:10:45.080]  有建築物不等於有家
[00:10:45.080 --> 00:10:47.160]  家是一個
[00:10:47.160 --> 00:10:49.040]  如果你要聖經裡面所說的
[00:10:49.040 --> 00:10:50.720]  保羅很有意思
[00:10:50.720 --> 00:10:51.560]  他跟什麼人說
[00:10:51.560 --> 00:10:54.680]  他跟希臘人
[00:10:54.680 --> 00:10:56.400]  羅馬人的伊弗所
[00:10:56.400 --> 00:10:58.160]  伊弗所的人說
[00:10:58.160 --> 00:11:00.800]  你們本來是外人和客女
[00:11:00.800 --> 00:11:02.560]  保羅一點都不客氣
[00:11:02.560 --> 00:11:04.760]  你們本來沒有份的
[00:11:04.760 --> 00:11:06.160]  你們不是神的選民
[00:11:06.160 --> 00:11:07.480]  你們沒有份的
[00:11:07.480 --> 00:11:09.280]  福音本來不是給你們的
[00:11:09.280 --> 00:11:10.720]  不過
[00:11:10.720 --> 00:11:11.920]  因著神的恩典
[00:11:11.920 --> 00:11:13.560]  你現在進來了
[00:11:13.560 --> 00:11:15.960]  進來成為神家裡的人
[00:11:15.960 --> 00:11:17.920]  這句話真的很美麗
[00:11:17.920 --> 00:11:19.640]  現在成為家人
[00:11:19.640 --> 00:11:20.880]  你以為是必然的嗎
[00:11:20.880 --> 00:11:22.400]  不是必然的
[00:11:22.400 --> 00:11:24.400]  是神恩代你的
[00:11:24.400 --> 00:11:26.840]  神說過很多人犧牲了給你的
[00:11:26.840 --> 00:11:28.000]  所以第四章
[00:11:28.000 --> 00:11:29.080]  我覺得很有意思
[00:11:29.080 --> 00:11:29.840]  其實是對應的
[00:11:29.840 --> 00:11:30.440]  呼應的
[00:11:30.440 --> 00:11:32.040]  第四章第一節說
[00:11:32.040 --> 00:11:32.600]  保羅說
[00:11:32.600 --> 00:11:35.120]  因此我為主被囚的勸你們
[00:11:35.120 --> 00:11:35.920]  行事為人
[00:11:35.920 --> 00:11:38.120]  要配得上你們所受的呼召
[00:11:38.120 --> 00:11:40.440]  有時候大家想
[00:11:40.440 --> 00:11:42.800]  為什麼保羅無緣無故說教會
[00:11:42.800 --> 00:11:44.680]  突然間等了一句
[00:11:44.680 --> 00:11:45.480]  第一節說
[00:11:45.480 --> 00:11:46.880]  我為主被囚
[00:11:46.880 --> 00:11:49.400]  保羅是在坐牢裡面寫伊弗所書
[00:11:49.400 --> 00:11:51.160]  保羅我坐牢他跟你說
[00:11:51.160 --> 00:11:52.280]  為什麼無緣無故要加他
[00:11:52.280 --> 00:11:53.000]  我坐牢
[00:11:53.000 --> 00:11:54.720]  其實保羅很深的意思就是說
[00:11:54.720 --> 00:11:56.760]  你知不知道今天你成為神家裡的人
[00:11:56.760 --> 00:11:58.080]  不是必然的
[00:11:58.080 --> 00:11:59.200]  是我坐牢
[00:11:59.200 --> 00:12:00.720]  很多人的犧牲
[00:12:00.720 --> 00:12:02.000]  付出的代價
[00:12:02.000 --> 00:12:04.120]  我保羅坐牢被人用石頭扔
[00:12:04.120 --> 00:12:05.640]  就是為了將福音傳給你們
[00:12:05.640 --> 00:12:06.920]  現在你成為神家裡的人
[00:12:06.920 --> 00:12:08.880]  請你珍惜
[00:12:08.880 --> 00:12:12.360]  請你珍惜你成為一個家人的機會
[00:12:12.360 --> 00:12:13.640]  是很多人
[00:12:13.640 --> 00:12:14.960]  保羅說包括我
[00:12:14.960 --> 00:12:16.400]  付出了很大的代價
[00:12:16.400 --> 00:12:18.000]  當然有主耶穌基督的恩典
[00:12:18.000 --> 00:12:18.960]  和他的十字架
[00:12:18.960 --> 00:12:21.080]  如果不是我們也沒辦法成為神家裡的人
[00:12:21.080 --> 00:12:22.720]  所以頂姐妹我們說
[00:12:22.720 --> 00:12:23.280]  我們是
[00:12:23.280 --> 00:12:25.160]  沒錯我們進來教會的時候
[00:12:25.160 --> 00:12:27.720]  我們是立了一間建築物
[00:12:27.720 --> 00:12:30.040]  但是神每一次提醒我們
[00:12:30.040 --> 00:12:32.360]  頂姐妹我也經常提醒我們
[00:12:32.360 --> 00:12:33.280]  是在我自己
[00:12:33.280 --> 00:12:35.160]  當我來到教會門口的時候
[00:12:35.160 --> 00:12:36.640]  現在我走進這間教會
[00:12:36.640 --> 00:12:38.880]  不是必然的
[00:12:38.880 --> 00:12:41.080]  為什麼今天我可以走進來這裡
[00:12:41.080 --> 00:12:42.760]  為什麼我不是像其他街上的人
[00:12:42.760 --> 00:12:43.320]  投降獲禍那樣
[00:12:43.320 --> 00:12:44.040]  這間是什麼來的
[00:12:44.040 --> 00:12:46.160]  這樣走進去
[00:12:46.160 --> 00:12:48.440]  為什麼我可以進來坐在這裡敬拜神
[00:12:48.440 --> 00:12:50.440]  你以為是必然的嗎
[00:12:50.440 --> 00:12:51.560]  是恩典來的
[00:12:51.560 --> 00:12:53.760]  很多人付出了很大的代價
[00:12:53.760 --> 00:12:56.160]  最近我自己重新走機會
[00:12:56.160 --> 00:12:57.280]  因為這個原因
[00:12:57.280 --> 00:12:57.800]  講道
[00:12:57.800 --> 00:13:02.240]  我再看一些我們近代的宣教士
[00:13:02.240 --> 00:13:03.600]  尤其是內地的宣教士
[00:13:03.600 --> 00:13:04.840]  我一路看他們的見證人
[00:13:04.840 --> 00:13:05.680]  一個一個
[00:13:05.680 --> 00:13:06.920]  有些名字都沒聽過
[00:13:06.920 --> 00:13:09.200]  心裡面很感動
[00:13:09.200 --> 00:13:11.080]  突然間我發覺我是中國人來的
[00:13:11.080 --> 00:13:12.320]  我本來在福音之外
[00:13:12.320 --> 00:13:13.920]  好像保羅所說的
[00:13:13.920 --> 00:13:16.240]  我是客裡是外人來的
[00:13:16.240 --> 00:13:19.560]  在神本來的選照裡面
[00:13:19.560 --> 00:13:22.080]  但是就因為這些一個一個的生命
[00:13:22.080 --> 00:13:23.360]  來到我們中國
[00:13:23.360 --> 00:13:24.000]  老實說
[00:13:24.000 --> 00:13:25.040]  如果不是他們
[00:13:25.040 --> 00:13:27.720]  不是感動的人犧牲他們自己
[00:13:27.720 --> 00:13:30.280]  我們今天都不是神家裡的人
[00:13:30.280 --> 00:13:34.400]  所以我們真的不要以為是必然的
[00:13:34.400 --> 00:13:36.720]  那些宣教士付出的代價
[00:13:36.720 --> 00:13:38.480]  我一路看心裡面很感動
[00:13:38.480 --> 00:13:39.920]  我們都不知道他是誰
[00:13:39.920 --> 00:13:41.080]  都沒聽過他的名字
[00:13:41.080 --> 00:13:43.080]  但是他付出了代價
[00:13:43.080 --> 00:13:47.680]  20世紀來中國的內地宣教士
[00:13:47.680 --> 00:13:50.800]  他在當年年輕20多歲的時候
[00:13:50.800 --> 00:13:52.280]  已經在蘇格蘭
[00:13:52.280 --> 00:13:54.560]  被譽為明日之星的一個
[00:13:54.560 --> 00:13:58.000]  一個最著名最出名的一個醫生
[00:13:58.000 --> 00:14:00.080]  幾間名校畢業
[00:14:00.080 --> 00:14:03.120]  然後他奉獻自己說要來中國
[00:14:03.120 --> 00:14:05.760]  來到中國的時候就去到新疆
[00:14:05.760 --> 00:14:07.120]  去到最內地的地方
[00:14:07.120 --> 00:14:08.760]  一去到的時候打仗
[00:14:08.760 --> 00:14:09.840]  在打仗的時候
[00:14:09.840 --> 00:14:10.880]  他這個名醫
[00:14:10.880 --> 00:14:12.080]  他這個手術的
[00:14:12.080 --> 00:14:13.640]  所以他就立刻
[00:14:13.640 --> 00:14:15.480]  二話不說就投入那些
[00:14:15.480 --> 00:14:18.640]  每天湧來的傷兵
[00:14:18.640 --> 00:14:20.240]  炸傷了的人
[00:14:20.240 --> 00:14:22.240]  他說每天做到他沒得睡覺
[00:14:22.240 --> 00:14:23.480]  不斷地跟他們開刀
[00:14:23.480 --> 00:14:24.680]  去保守他們
[00:14:24.680 --> 00:14:26.680]  但是在他的日記裡面怎麼寫的
[00:14:26.680 --> 00:14:28.480]  說很感謝神
[00:14:28.480 --> 00:14:30.520]  這個實在很奇妙的恩典
[00:14:30.520 --> 00:14:31.560]  因為恩典就死了
[00:14:31.560 --> 00:14:33.280]  做到快要想死
[00:14:33.280 --> 00:14:34.000]  為什麼是恩典
[00:14:34.000 --> 00:14:35.440]  因為我還沒學中文
[00:14:35.440 --> 00:14:38.040]  中國人就已經不斷來到我面前了
[00:14:38.040 --> 00:14:40.040]  你想一想那些人是這麼想的
[00:14:40.040 --> 00:14:40.920]  然後我告訴你
[00:14:40.920 --> 00:14:42.120]  這個孫教士
[00:14:42.120 --> 00:14:43.760]  你沒聽過他的名字
[00:14:43.760 --> 00:14:44.760]  叫Fishbach
[00:14:44.760 --> 00:14:45.320]  聽過名字嗎
[00:14:45.320 --> 00:14:45.840]  沒聽過
[00:14:45.840 --> 00:14:47.560]  Emil Fishbach
[00:14:47.560 --> 00:14:49.720]  可能我們當中沒人聽過他的名字
[00:14:49.720 --> 00:14:50.920]  我自己也是
[00:14:50.920 --> 00:14:51.640]  從來沒聽過他的名字
[00:14:51.640 --> 00:14:53.640]  看到他的傳記才知道
[00:14:53.640 --> 00:14:55.040]  他來到中國不夠四個月
[00:14:55.040 --> 00:14:57.640]  他就病死了
[00:14:57.640 --> 00:15:00.480]  病死的時候還不夠三十歲
[00:15:00.480 --> 00:15:02.880]  明日之星一流的醫生
[00:15:02.880 --> 00:15:04.840]  從蘇格蘭這個
[00:15:04.840 --> 00:15:07.000]  所有擁有一切他可以有的東西
[00:15:07.000 --> 00:15:08.560]  放下來到中國
