
[00:00:00.000 --> 00:00:12.000]  新約聖經第1章277頁
[00:18:14.000 --> 00:18:23.000]  是啊,一切都不順心軟,但是福音卻,信息卻能夠促銷。
[00:18:23.000 --> 00:18:34.000]  今日的字眼就是,商業社會的字眼就是促銷,興旺就是促銷,越辣越多越次旺,是不是?
[00:18:34.000 --> 00:18:41.000]  這個是我們香港人的廣東版的保羅這一句話的一個演繹,
[00:18:41.000 --> 00:18:51.000]  他何等表達了保羅對福音傳達那種忠誠徹底的態度。
[00:18:51.000 --> 00:18:57.000]  他沒有因為這種困鎖,他就停頓了下來,不會。
[00:18:57.000 --> 00:19:05.000]  他也沒有說,呼冤大聲疾呼,冤枉啊我,我福為傳福音,就沒有為任何政治理由,你為什麼要禁鎖我?
[00:19:05.000 --> 00:19:15.000]  保羅沒有用任何的所謂辯論,來去打脫他不用坐牢這種理由,他沒有。
[00:19:15.000 --> 00:19:28.000]  他完全沒有做任何的反駁,他甘願被人鎖,但是他知道這個鎖反而更叫福音興旺。
[00:19:28.000 --> 00:19:35.000]  所以我們看到保羅是用一種信心、盼望、決心,面對他的困境,
[00:19:35.000 --> 00:19:50.000]  用今天流行的所謂逆境的雙數,現在近年很流行講幾樣Q,EQ,以前是講IQ,現在講EQ,
[00:19:50.000 --> 00:20:01.000]  EQ之後現在又講一個最流行的是什麼呢?就是AQ,Adversary Quotient,逆境的雙數。
[00:20:01.000 --> 00:20:14.000]  有一位美國作者保羅,史多斯所寫的一本書,他談論到我們在逆境裡面怎樣去應付人生,
[00:20:14.000 --> 00:20:22.000]  他對逆境的雙數的定義是什麼呢?他說人在追求一生的目標的時候,他能夠克服所有障礙,
[00:20:22.000 --> 00:20:33.000]  他對其他形式的逆境,他能夠向前、向上、移動的程度,這種就是他有相當高的逆境的雙數。
[00:20:33.000 --> 00:20:44.000]  保羅雖然他不明白這些現在流行的研究,但是保羅他真的表現出逆境雙數這種質素,
[00:20:44.000 --> 00:20:56.000]  沒有因為逆境而叫他平頓、平濟或者灰心喪志,放棄以後,用香港人經常講英文那句話,
[00:20:56.000 --> 00:21:11.000]  我不再嘟下去了,不是,不是,他能夠勝過逆境,他能夠繼續保持向前為呼應,
[00:21:11.000 --> 00:21:21.000]  努力傳揚這種心態,繼續奮鬥下去,所以神就用得著這個生命,
[00:21:21.000 --> 00:21:31.000]  為此我們可以這樣評論保羅,在逆境裡面他經歷了勝利而不是挫敗,
[00:21:31.000 --> 00:21:37.000]  他沒有因為不幸的遭遇而氣餒,也沒有因為福音受了某些限制,
[00:21:37.000 --> 00:21:44.000]  但是相反他有信心知道福音更加能夠在人的心裡面大得鼓舞,
[00:21:44.000 --> 00:21:53.000]  所以他更加在這段聖經當中給大家喜樂之情。
[00:21:53.000 --> 00:21:58.000]  在這裡我想講及我神樂院一位的學生,
[00:21:58.000 --> 00:22:12.000]  他怎樣在多年來的逆境裡面,他卻仍然像保羅一樣活出保羅這種美麗的勝過逆境生命的質素。
[00:22:12.000 --> 00:22:18.000]  這位學生他已經回到天父處了,
[00:22:18.000 --> 00:22:26.000]  在幾年前很不幸,在神樂院裡面首次發生有學生暴斃在神樂院的,
[00:22:26.000 --> 00:22:31.000]  他回來神樂院上課,上到來之後都還沒有進門課室,
[00:22:31.000 --> 00:22:40.000]  就已經暈倒在課室門外,送去長洲醫院沒多久就已經回到天父處。
[00:22:40.000 --> 00:22:43.000]  但是這位姐妹的生命卻非常美麗,
[00:22:43.000 --> 00:22:49.000]  她寫了一本見證集叫作《再續生命源》,
[00:22:49.000 --> 00:22:52.000]  它本身是伊利沙伯醫院的院目,
[00:22:52.000 --> 00:22:55.000]  她在神樂院讀了四年之後就畢業了出去,
[00:22:55.000 --> 00:22:59.000]  她覺得在醫院裡面幫助病人,傳呼音給病人,
[00:22:59.000 --> 00:23:02.000]  她覺得非常有價值,所以她就利用她的生命,
[00:23:02.000 --> 00:23:05.000]  但是她的生命是殘缺不全的,
[00:23:05.000 --> 00:23:17.000]  因為她十二歲的時候就被發現有了一種長期的所謂風濕性的心臟病,
[00:23:17.000 --> 00:23:21.000]  這是很纏累人的,有兩種病都會纏累姐妹,
[00:23:21.000 --> 00:23:27.000]  第一種就是狼班瘡狼症,很多女性都患過這些症,
[00:23:27.000 --> 00:23:32.000]  就好像我們某位很著名的牧師的女兒,她也患了這種症,
[00:23:32.000 --> 00:23:38.000]  因為很困擾性,一輩子都要遮住遮住,不可以曝曬,
[00:23:38.000 --> 00:23:41.000]  但是這位姐妹就患了風濕性的心臟病,
[00:23:41.000 --> 00:23:46.000]  又不是那些普通的心臟病,但是風濕性的心臟病,很纏繞她,
[00:23:46.000 --> 00:23:52.000]  所以從十二歲開始她小學時代,就經常要長期吃藥,
[00:23:52.000 --> 00:24:02.000]  但是沒有影響她生命的救治,很堅強,後來在中學的時候就信了主,
[00:24:02.000 --> 00:24:06.000]  信了主之後,更加因為福音在她生命裏面那種產生的希望,
[00:24:06.000 --> 00:24:13.000]  所以她更加的為主,努力,更加神在她生命上顯明對她的心意,
[00:24:13.000 --> 00:24:19.000]  呼召她做傳道人,當她到考我們神學院的時候,
[00:24:19.000 --> 00:24:26.000]  我們所有的老師都是不放心的,因為醫生的記錄告訴我們她有這種心臟病,
[00:24:26.000 --> 00:24:32.000]  從學院的角度一定會懷疑她可不可以做傳道人,做得多久,
[00:24:32.000 --> 00:24:39.000]  難怪我們神學院是這樣看的,栽培一個人,但是我們看到她的心智相當好,
[00:24:39.000 --> 00:24:47.000]  所以那些老師就說給你試毒,好,她也來神學院,
[00:24:47.000 --> 00:24:52.000]  雖然身體有毛病,她多動了兩次手術,換個心板,
[00:24:52.000 --> 00:25:00.000]  但是她在學院的時候,我記得她仍然在我印象非常深刻,
[00:25:00.000 --> 00:25:04.000]  是一個相當豪爽,相當能夠幫助別人的姐妹,
[00:25:04.000 --> 00:25:11.000]  沒有因為她自身的限制,沒有因為她自己困在這種身體軟弱的裡面,
[00:25:11.000 --> 00:25:16.000]  她就悶悶不樂,或者減低她侍奉的那種熱情,沒有,
[00:25:16.000 --> 00:25:21.000]  即使她畢業之後去到醫院裡面探訪,每一天都帶著很開心的態度,
[00:25:21.000 --> 00:25:25.000]  去到國家的病房裡面去傳福音,令到很多人跪主,
[00:25:25.000 --> 00:25:35.000]  雖然她不夠兩年,侍奉不夠兩年,主就接她回去,但是非常的樂觀,
[00:25:35.000 --> 00:25:40.000]  她雖然經常都要吃藥,每隔幾個小時就吃藥,都很困擾的,
[00:25:40.000 --> 00:25:48.000]  又要經常都要很小心自己的等等,但是她知道她自己生命無多,
[00:25:48.000 --> 00:25:54.000]  有幾多她就用盡幾多,她勝過她的逆境,
[00:25:54.000 --> 00:26:02.000]  所以出去侍奉之後,覺得自己不夠,所以回到醫院再進修一個碩士的課程,
[00:26:02.000 --> 00:26:07.000]  我們都叫她,你放慢一點來讀,我們知道她的背景是什麼,
[00:26:07.000 --> 00:26:13.000]  所以你放慢一點來讀,你不要心急,人家讀兩年畢業,你讀四年或者五年,慢慢讀,
[00:26:13.000 --> 00:26:17.000]  每個學期之間選一科就好了,
[00:26:17.000 --> 00:26:23.000]  但是她說牧師,我知道我自己在人面前的分明不是多,
[00:26:23.000 --> 00:26:35.000]  如果我考得太長,如果裝備得不好,我侍奉的質素就受限制,我盡量做呢?
[00:26:35.000 --> 00:26:46.000]  雖然我們勸告她,但是她自己都仍然如常的生活,如常的工作,如常的活著,
[00:26:46.000 --> 00:26:51.000]  在她所寫的封信當中,她曾經這樣說過,
[00:26:51.000 --> 00:26:55.000]  我並未如,我雖然現在我的生命好像這樣,
[00:26:55.000 --> 00:27:00.000]  但我還未能夠像保羅慧主經歷那種極大的困所,
[00:27:00.000 --> 00:27:08.000]  有無愧在你們面前,覺得我所擺出的生命是足夠滿足神的心意,
[00:27:08.000 --> 00:27:13.000]  我只是覺得我仍然很軟弱,我需要主時時加力給我,
[00:27:13.000 --> 00:27:21.000]  讓我這個小子能夠作出愛心的行動。
[00:27:21.000 --> 00:27:27.000]  大家看,她極積極繼續活出她基督徒生命中散發出來的清香之氣,
[00:27:27.000 --> 00:27:40.000]  她沒有因為困境,都有悟在她身上被束縛,約束,相反,浮現出一個極美麗的生命。
[00:27:40.000 --> 00:27:46.000]  難怪在喪禮的時候,很多弟兄姊妹,包括我們建築神學院的師生,
[00:27:46.000 --> 00:27:49.000]  我們都前言下勵,非常受感動,
[00:27:49.000 --> 00:27:55.000]  很多人在喪禮裡面再一次奉獻給神,將自己奉獻給神,
[00:27:55.000 --> 00:28:01.000]  在逆境裡面能夠保持繼續的全陽福音,
[00:28:01.000 --> 00:28:06.000]  這個活生生的保羅現代的保羅見證。
[00:28:06.000 --> 00:28:15.000]  請姐妹從這位主的侍女的身上,我們真的看到,保羅這種困擾的環境,
[00:28:15.000 --> 00:28:21.000]  使得不單止保羅自己,也使得不少真是信靠主的人,
[00:28:21.000 --> 00:28:24.000]  雖然生命受到折磨,環境受到限制,
[00:28:24.000 --> 00:28:32.000]  但用積極的動力,成為神手中合用的器皿,為福音有力的繼續建正。
[00:28:32.000 --> 00:28:38.000]  教會歷史裡面充滿了許多這樣的建正人,
[00:28:38.000 --> 00:28:44.000]  在人眼看來,這些人都不是什麼了不起的人,
[00:28:44.000 --> 00:28:48.000]  但他們都是作為神用得著的器皿,
[00:28:48.000 --> 00:28:55.000]  在困難的環境裡面,他們的生命散發出清香之氣。
[00:28:55.000 --> 00:29:05.000]  你看看保羅說:「短短在我所困所,愈盈全軍中的奇緣人中,已經顯明,我為基督的緣故,
[00:29:05.000 --> 00:29:12.000]  在困境裡面,他的生命更加發放出福音那種清香之氣,
[00:29:12.000 --> 00:29:18.000]  使得神的名大得全陽,要更多人得到造就。」
[00:29:18.000 --> 00:29:25.000]  所以德國有一句諺語,很有意義的,
[00:29:25.000 --> 00:29:29.000]  如果你得到這句諺語,請你抄下這句話,
[00:29:29.000 --> 00:29:34.000]  寫在保羅這段話旁邊作為你的鼓勵。
[00:29:34.000 --> 00:29:41.000]  他說:「弱者是困於環境,但智者卻利用環境,
[00:29:41.000 --> 00:29:45.000]  有信心動力的人,是懂得利用環境的人,
[00:29:45.000 --> 00:29:51.000]  積起力量,有勇氣,為神作更有力的見證,
[00:29:51.000 --> 00:30:00.000]  就是最能夠描述保羅當時的生命的流露表現。」
[00:30:00.000 --> 00:30:05.000]  我再說一次,弱者是困於環境。
[00:30:05.000 --> 00:30:10.000]  今日在香港,無論是經濟或者其他逆境,
[00:30:10.000 --> 00:30:16.000]  我們不要做弱者,我們要做強者,做智者,
[00:30:16.000 --> 00:30:20.000]  有信心有動力的人,就能夠懂得利用環境的人,
[00:30:20.000 --> 00:30:28.000]  積起力量,有勇氣地為主的福音,為神作有力的見證。
[00:30:28.000 --> 00:30:31.000]  有一次在一個溜冰場上,
[00:30:31.000 --> 00:30:40.000]  有一個小朋友穿起了一雙新的溜冰的冰刀鞋,嘗試溜冰。
[00:30:40.000 --> 00:30:44.000]  大家要知道,未學過的人一定會跌倒,
[00:30:44.000 --> 00:30:49.000]  因為要平衡,時日都要平衡。
[00:30:49.000 --> 00:30:53.000]  這個小朋友第一次穿上一雙新的鞋,
[00:30:53.000 --> 00:30:57.000]  當然跌了很多,跌到四肢都受傷了,
[00:30:57.000 --> 00:31:01.000]  他繼續沒有放棄,今日有一個太太就站在旁邊,
[00:31:01.000 --> 00:31:06.000]  很忍不住地說一句話,這句話其實很傻的,
[00:31:06.000 --> 00:31:10.000]  她說:「細蚊仔,你看你全身都瘀了,
[00:31:10.000 --> 00:31:15.000]  如果是我,我快點就扔下鞋子,
[00:31:15.000 --> 00:31:24.000]  我寧願喝杯可樂享受一下,這麼慘幹什麼?」
[00:31:24.000 --> 00:31:28.000]  這位小孩子帶著憤怒的回應說:
[00:31:28.000 --> 00:31:32.000]  「我因為有了這雙新的冰刀鞋,所以不是為了放棄的,
[00:31:32.000 --> 00:31:37.000]  是為了要學習,叫我能夠真的學得更加好,
[00:31:37.000 --> 00:31:41.000]  叫我能夠像哥哥姐姐那樣,在整個溜冰場上,
[00:31:41.000 --> 00:31:45.000]  走很飄逸地來來去去,
[00:31:45.000 --> 00:31:48.000]  我是為了這個目標而學習的,我不是為了放棄的,
[00:31:48.000 --> 00:31:53.000]  你走開一點,不要阻礙我。」
[00:31:53.000 --> 00:31:56.000]  這位小孩子的說話,
[00:31:56.000 --> 00:32:01.000]  真是包含了世界上一切訓練的全部哲理,
[00:32:01.000 --> 00:32:04.000]  生命雖然有艱難的事,
[00:32:04.000 --> 00:32:06.000]  但不是叫我們放棄的,
[00:32:06.000 --> 00:32:12.000]  凡事都是為了激起我們心裏面的力量、技巧、勇氣,
[00:32:12.000 --> 00:32:16.000]  學習如何去利用困擾的環境,
[00:32:16.000 --> 00:32:20.000]  讓我們成就一些不平凡的事。
[00:32:20.000 --> 00:32:25.000]  很多世上在某些技巧上有成就的人,
[00:32:25.000 --> 00:32:27.000]  他們都是不放棄,
[00:32:27.000 --> 00:32:30.000]  何況我們基督徒屬靈的生命,
[00:32:30.000 --> 00:32:33.000]  是否那麼小小事臨到我們的身上,
[00:32:33.000 --> 00:32:38.000]  就放棄、氣餒、懷疑灰心呢?
[00:32:38.000 --> 00:32:41.000]  我今日發覺香港教會一個最大的毛病,
[00:32:41.000 --> 00:32:43.000]  很多弟兄姊妹是很努力地侍奉,
[00:32:43.000 --> 00:32:46.000]  但做了一段時間之後就崩潰了,
[00:32:46.000 --> 00:32:50.000]  香港人所說的就殘了,
[00:32:50.000 --> 00:32:52.000]  走法就退去了,不再侍奉了,
[00:32:52.000 --> 00:32:54.000]  甚至有些執事做了一兩屆之後,
[00:32:54.000 --> 00:32:56.000]  不再做執事了,
[00:32:56.000 --> 00:32:58.000]  就說各樣的困難,
[00:32:58.000 --> 00:32:59.000]  解釋說同權在行,
[00:32:59.000 --> 00:33:02.000]  不做了,不做了,不做了,
[00:33:02.000 --> 00:33:07.000]  反映出香港人真的只是親身,
[00:33:07.000 --> 00:33:08.000]  口裏說是毀身,
[00:33:08.000 --> 00:33:11.000]  但沒有真的依靠主,
[00:33:11.000 --> 00:33:15.000]  能勝過逆境,勝過自己自身的困難,
[00:33:15.000 --> 00:33:20.000]  我們真的連李大山這些都不如,
[00:33:20.000 --> 00:33:23.000]  所以我們從保羅身上看到困境,
[00:33:23.000 --> 00:33:28.000]  但是要敬志地繼續顯揚福音,
[00:33:28.000 --> 00:33:31.000]  然後第十五到十九節,
[00:33:31.000 --> 00:33:33.000]  保羅是明顯受到傷害,
[00:33:33.000 --> 00:33:36.000]  但他保持歡懷的氣度,
[00:33:36.000 --> 00:33:42.000]  和全然靠主得力去勝過這一切人對他的重傷,
[00:33:42.000 --> 00:33:45.000]  第十五到十九節,
[00:33:45.000 --> 00:33:50.000]  保羅說有些人傳基督是出於嫉妒紛爭,
[00:33:50.000 --> 00:33:52.000]  其中有些人出於好意,
[00:33:52.000 --> 00:33:54.000]  這一等人出於愛心,
[00:33:54.000 --> 00:33:56.000]  知道我是為辨明福音而設立,
[00:33:56.000 --> 00:33:58.000]  但那一等人傳基督是出於結黨,
[00:33:58.000 --> 00:34:00.000]  並不誠實,
[00:34:00.000 --> 00:34:05.000]  意思是加增我困所的苦楚,
[00:34:05.000 --> 00:34:07.000]  保羅雖然很努力地傳福音,
[00:34:07.000 --> 00:34:09.000]  但是在他努力傳福音之際,
[00:34:09.000 --> 00:34:11.000]  卻受到攻擊傷害,
[00:34:11.000 --> 00:34:16.000]  這些傷害不是來自羅馬的政府或市民,
[00:34:16.000 --> 00:34:19.000]  而是來自教會的本身,
[00:34:19.000 --> 00:34:22.000]  敵人就是來自屬主的群體,
[00:34:22.000 --> 00:34:25.000]  這就是最令人困擾的一件事,
[00:34:25.000 --> 00:34:28.000]  羅馬教會裏面有些人起來搞事,
[00:34:28.000 --> 00:34:32.000]  由於他們對保羅的名氣十分嫉妒,
[00:34:32.000 --> 00:34:35.000]  因為他們說這些人出於嫉妒紛爭,
[00:34:35.000 --> 00:34:38.000]  保羅在使徒之中慢慢冒起上來,
[00:34:38.000 --> 00:34:41.000]  成為知名度的使徒,
[00:34:41.000 --> 00:34:45.000]  所以很嫉妒保羅的名氣,
[00:34:45.000 --> 00:34:48.000]  因為保羅的名氣吸引了很多人,
