
[00:00:00.000 --> 00:00:03.460]  我們今天會再思想伊斯拉基的經文
[00:01:38.360 --> 00:01:42.440]  這份工作的要求和他的資歷是很配合的
[00:01:42.440 --> 00:01:45.680]  所要求的專業訓練都是他所有的
[00:01:45.680 --> 00:01:50.300]  而且其中一個部門的主管
[00:01:50.300 --> 00:01:53.060]  有十多位的下屬跟著他
[00:01:53.060 --> 00:01:55.520]  而且公司很強調那個研究
[00:01:55.520 --> 00:01:58.580]  因此給他有機會做一些研究
[00:01:58.580 --> 00:01:59.760]  當他一邊看一邊看的時候
[00:01:59.760 --> 00:02:01.900]  他再看 原來那個公司
[00:02:01.900 --> 00:02:05.400]  地方距離他家只是十五分鐘路程
[00:02:05.400 --> 00:02:07.600]  各方面都非常理想
[00:02:07.600 --> 00:02:11.500]  所以他就說這是他夢寐以求的工作
[00:02:11.500 --> 00:02:13.400]  當他嘗試去申請的時候
[00:02:13.400 --> 00:02:15.200]  經過兩次的約見
[00:02:15.200 --> 00:02:17.540]  公司就決定請他
[00:02:17.540 --> 00:02:20.220]  當他收到消息說聘用他的時候
[00:02:20.220 --> 00:02:21.620]  他的心就想
[00:02:21.620 --> 00:02:23.940]  「神既然沒有關閉這條路
[00:02:23.940 --> 00:02:28.220]  他也不太想我去全職做工作」
[00:02:28.220 --> 00:02:32.060]  他就決心去做這份工作
[00:02:32.060 --> 00:02:35.380]  有一次他說當他預備去打電腦
[00:02:35.380 --> 00:02:38.660]  預備去回覆一封信接受聘任
[00:02:38.660 --> 00:02:40.540]  當他一邊打信的時候
[00:02:40.540 --> 00:02:43.380]  突然間他心裡有一個很大的感動
[00:02:43.380 --> 00:02:45.300]  他不可以不放下
[00:02:45.300 --> 00:02:47.420]  暫時不要打字
[00:02:47.420 --> 00:02:50.900]  在他心靈當中一句很清晰的話就出現
[00:02:50.900 --> 00:02:55.020]  這句話就好像主耶穌曾經問彼得的說話
[00:02:55.020 --> 00:03:01.260]  就問他「你愛我比這些更深」
[00:03:01.260 --> 00:03:04.020]  「你愛我比這些更深」
[00:03:04.020 --> 00:03:06.100]  當他一邊聽到這句話的時候
[00:03:06.100 --> 00:03:07.780]  他心裡很感動
[00:03:07.780 --> 00:03:11.740]  也忍不住一邊流眼淚一邊流眼淚
[00:03:11.740 --> 00:03:13.020]  他當時就想
[00:03:13.020 --> 00:03:15.140]  神母按照他的祈禱
[00:03:15.140 --> 00:03:17.540]  封了這些工作的路
[00:03:17.540 --> 00:03:20.780]  甚至給他一份很理想的工作
[00:03:20.780 --> 00:03:26.100]  但他所期望的不是他沒有選擇地去工作
[00:03:26.100 --> 00:03:28.100]  或者去侍奉神
[00:03:28.100 --> 00:03:30.460]  而是神將選擇放在他面前
[00:03:30.460 --> 00:03:35.180]  問他「你是否願意因為愛我的緣故」
[00:03:35.180 --> 00:03:38.580]  「去選擇去服侍我」
[00:03:38.580 --> 00:03:42.340]  不是因為你沒有一個理想的工程工作
[00:03:42.340 --> 00:03:47.540]  而是問他「我給你理想的工作」
[00:03:47.540 --> 00:03:50.100]  「但你是否願意因為愛我的緣故」
[00:03:50.100 --> 00:03:53.180]  「選擇去服侍我」
[00:03:53.180 --> 00:03:55.660]  這位弟兄一邊思想一邊流淚的時候
[00:03:55.660 --> 00:03:57.100]  他就向神說
[00:03:57.100 --> 00:04:00.860]  「我願意愛你 願意服侍你」
[00:04:00.860 --> 00:04:03.340]  因此在他再打電腦的時候
[00:04:03.340 --> 00:04:04.860]  他所打出來的信件
[00:04:04.860 --> 00:04:07.900]  和他原初的原意就完全不同
[00:04:07.900 --> 00:04:09.260]  當初想接納
[00:04:09.260 --> 00:04:13.500]  但這封信是拒絕這個聘任
[00:04:13.500 --> 00:04:15.780]  後來很快他就在教會當中
[00:04:15.780 --> 00:04:17.020]  教會接受了他
[00:04:17.020 --> 00:04:19.540]  他正式成為一個傳道者
[00:04:19.540 --> 00:04:22.940]  他當中很快樂很開心地服侍
[00:04:22.940 --> 00:04:24.100]  當我和他聊天的時候
[00:04:24.100 --> 00:04:25.380]  他一直告訴我
[00:04:25.380 --> 00:04:29.860]  他有感謝神讓他服侍他
[00:04:29.860 --> 00:04:30.580]  各位弟兄姊妹
[00:04:30.580 --> 00:04:31.860]  在我們人生的路上
[00:04:31.860 --> 00:04:33.700]  我們常常都會問一個問題
[00:04:33.700 --> 00:04:37.220]  或許你未必有呼召做傳道的工作
[00:04:37.220 --> 00:04:40.020]  但人生裏面最主要的方向
[00:04:40.020 --> 00:04:42.500]  是能夠服侍神
[00:04:42.500 --> 00:04:44.620]  透過你所做的工作
[00:04:44.620 --> 00:04:46.260]  直接的、間接的
[00:04:46.260 --> 00:04:48.180]  來服侍這位上帝
[00:04:48.180 --> 00:04:51.580]  是你最首要的人生的方向
[00:04:51.580 --> 00:04:53.500]  但有些時候或許我們有些情況
[00:04:53.500 --> 00:04:55.860]  會將這種感動放下
[00:04:55.860 --> 00:04:58.620]  我們或許會不想再參與
[00:04:58.620 --> 00:05:02.220]  但很多時候神的聖靈感動我們的心
[00:05:02.220 --> 00:05:06.260]  呼籲我們重新收拾這種決心
[00:05:06.260 --> 00:05:10.620]  重新去決定來侍奉祂
[00:05:10.620 --> 00:05:11.660]  當時的猶太人
[00:05:11.660 --> 00:05:13.820]  他們曾經建造神的聖殿
[00:05:13.820 --> 00:05:15.500]  他們放下了
[00:05:15.500 --> 00:05:17.220]  但神再一次感動他們的心
[00:05:17.220 --> 00:05:19.380]  他們再一次激動起來
[00:05:19.380 --> 00:05:23.740]  他們再一次重拾建殿的決心
[00:05:23.740 --> 00:05:26.620]  今天願神也如此告訴我們
[00:05:26.620 --> 00:05:28.900]  讓我們再一次來服侍祂
[00:05:28.900 --> 00:05:30.020]  因此我們看聖經
[00:05:30.020 --> 00:05:32.820]  以斯拉記
[00:05:32.820 --> 00:05:36.540]  思想神怎樣來感動他的百姓
[00:05:36.540 --> 00:05:40.780]  來重拾建殿的決心
[00:05:40.780 --> 00:05:42.580]  在聖經第三章以斯拉記
[00:05:42.580 --> 00:05:43.980]  我們過去曾經讀到
[00:05:43.980 --> 00:05:46.460]  他們建立聖殿的根基之後
[00:05:46.460 --> 00:05:47.460]  他們很快樂
[00:05:47.460 --> 00:05:50.620]  就以詩歌和樂器來讚美神
[00:05:50.620 --> 00:05:53.140]  很歡喜地獻祭
[00:05:53.140 --> 00:05:56.260]  但想不到很快地到了第四章的時候
[00:05:56.260 --> 00:05:58.580]  他們就面對著很大的障礙
[00:05:58.580 --> 00:06:00.060]  就是當時的撒瑪利亞人
[00:06:00.060 --> 00:06:01.900]  去擾亂他們的工程
[00:06:01.900 --> 00:06:05.420]  甚至他們控訴猶太人叛變
[00:06:05.420 --> 00:06:07.580]  說他們叛逆君王
[00:06:07.580 --> 00:06:11.020]  因此上書給當時的亞達舍西王
[00:06:11.020 --> 00:06:12.620]  控告他們
[00:06:12.620 --> 00:06:14.700]  亞達舍西王聽到這種情況下
[00:06:14.700 --> 00:06:17.500]  信以為真就下了禁令
[00:06:17.500 --> 00:06:20.260]  不讓他們再建造聖殿
[00:06:20.260 --> 00:06:25.900]  所以大家看看聖經第四章第23節
[00:06:25.900 --> 00:06:27.980]  「亞達舍西王的上諭
[00:06:27.980 --> 00:06:31.140]  獨在利弘和書記身上
[00:06:31.140 --> 00:06:33.020]  並他們的同黨面前
[00:06:33.020 --> 00:06:36.020]  他們就急忙往耶路撒冷去見猶太人
[00:06:36.020 --> 00:06:39.820]  用勢力強迫他們停工
[00:06:39.820 --> 00:06:43.340]  於是在耶路撒冷神殿的工程就停止了
[00:06:43.340 --> 00:06:48.300]  直停到波斯王大樓市第二年」
[00:06:48.300 --> 00:06:51.820]  聖經提到他們當時被迫停工
[00:06:51.820 --> 00:06:54.940]  一停工就停到大樓市王第二年
[00:06:54.940 --> 00:06:58.500]  很多聖經學者研究這段時間有多長
[00:06:58.500 --> 00:07:02.860]  思想多數是在十年至十五年之間
[00:07:02.860 --> 00:07:04.540]  一停就十多年的時間
[00:07:04.540 --> 00:07:08.140]  就停止了建殿的工作
[00:07:08.140 --> 00:07:11.820]  在那時候 當神再一次感動他們的時候
[00:07:11.820 --> 00:07:13.980]  神是用什麼方法呢?
[00:07:13.980 --> 00:07:15.500]  神興起先知
[00:07:15.500 --> 00:07:18.060]  在第五章第一節
[00:07:18.060 --> 00:07:22.420]  「那時先知哈該和亦多的孫子撒加利亞
[00:07:22.420 --> 00:07:24.740]  奉以色列神的名
[00:07:24.740 --> 00:07:29.980]  向猶太和耶路撒冷的猶太人說勸勉的話」
[00:07:29.980 --> 00:07:31.300]  神當時很特別
[00:07:31.300 --> 00:07:34.500]  用兩個先知來感動他們
[00:07:34.500 --> 00:07:35.740]  奉神的聖名
[00:07:35.740 --> 00:07:40.060]  用神的說話來勸告他們
[00:07:40.060 --> 00:07:40.820]  各位弟兄姊妹
[00:07:40.820 --> 00:07:42.700]  很多時候神勸告我們
[00:07:42.700 --> 00:07:45.820]  是藉著祂自己的說話
[00:07:45.820 --> 00:07:48.340]  藉著某些人透過祂自己的說話
[00:07:48.340 --> 00:07:49.580]  來勸告我們
[00:07:49.580 --> 00:07:52.020]  來服侍祂 跟隨祂
[00:07:52.020 --> 00:07:53.020]  因此我們中間
[00:07:53.020 --> 00:07:55.740]  如果你有機會是教專學
[00:07:55.740 --> 00:07:59.260]  或者有些時候帶領小組查經等等
[00:07:59.260 --> 00:08:01.660]  神的說話是極其寶貴
[00:08:01.660 --> 00:08:03.900]  因此你不要手軟
[00:08:03.900 --> 00:08:05.820]  你不要放鬆
[00:08:05.820 --> 00:08:07.700]  神能夠透過你的服侍
[00:08:07.700 --> 00:08:09.140]  藉著神的說話
[00:08:09.140 --> 00:08:10.300]  去幫助很多人
[00:08:10.300 --> 00:08:12.860]  從新來服侍神
[00:08:12.860 --> 00:08:15.420]  當時神就透過先知
[00:08:15.420 --> 00:08:17.140]  哈該和撒加利亞
[00:08:17.140 --> 00:08:19.020]  來幫助他們
[00:08:19.020 --> 00:08:20.820]  但這裡的經文沒有提到
[00:08:20.820 --> 00:08:23.260]  當時哈該說了甚麼話
[00:08:23.260 --> 00:08:24.980]  但後來的哈該書
[00:08:24.980 --> 00:08:27.220]  就有再記述這件事情
[00:08:27.220 --> 00:08:28.940]  大家看到後面的
[00:08:28.940 --> 00:08:31.060]  大家知道哈該書在哪裏了
[00:08:31.060 --> 00:08:35.460]  在聖經的舊約尾三一卷書
[00:08:35.460 --> 00:08:39.060]  哈該書
[00:08:39.060 --> 00:08:50.100]  聖經新舊約一千零五十二頁
[00:08:50.100 --> 00:08:52.900]  在哈該書的第一章開始
[00:08:52.900 --> 00:08:55.500]  就記述到同一件事情
[00:08:55.500 --> 00:08:59.140]  大劉氏王第二年六月初一日
[00:08:59.140 --> 00:09:01.220]  耶和華的話籍先知哈該
[00:09:01.220 --> 00:09:04.340]  向猶大省長撒拉特的兒子
[00:09:04.340 --> 00:09:05.140]  所羅巴伯
[00:09:05.140 --> 00:09:09.220]  和約撒達的兒子大祭司約書亞說
[00:09:09.220 --> 00:09:11.460]  萬君子耶和華如此說
[00:09:11.460 --> 00:09:13.940]  這百姓說建造耶和華殿的時候
[00:09:13.940 --> 00:09:15.740]  尚未來到
[00:09:15.740 --> 00:09:16.820]  那時耶和華的話
[00:09:16.820 --> 00:09:18.540]  臨到先知哈該說
[00:09:18.540 --> 00:09:20.580]  這殿仍然荒涼你們自己
[00:09:20.580 --> 00:09:23.540]  還住天花板的房屋嗎?
[00:09:23.540 --> 00:09:24.780]  現在耶和華
[00:09:24.780 --> 00:09:26.900]  萬君子耶和華如此說
[00:09:26.900 --> 00:09:29.020]  你們要醒察自己的行為
[00:09:29.020 --> 00:09:31.660]  你們殺的眾多收的卻少
[00:09:31.660 --> 00:09:33.780]  你們吃卻不得飽
[00:09:33.780 --> 00:09:35.540]  喝卻不得足
[00:09:35.540 --> 00:09:37.380]  穿衣服卻不得暖
[00:09:37.380 --> 00:09:39.580]  得工錢的將工錢
[00:09:39.580 --> 00:09:43.460]  裝在破漏的囊中
[00:09:43.460 --> 00:09:46.380]  聖經提到當時哈該說什麼呢?
[00:09:46.380 --> 00:09:47.700]  他奉神的名說
[00:09:47.700 --> 00:09:50.460]  你們說建造神的殿的時候
[00:09:50.460 --> 00:09:52.460]  尚未來到
[00:09:52.460 --> 00:09:54.060]  這四個字很特別
[00:09:54.060 --> 00:09:56.940]  因為當時已經隔了差不多十五年的時間
[00:09:56.940 --> 00:09:58.820]  但他仍然覺得未是時機
[00:09:58.820 --> 00:10:02.740]  再一次建造神的殿
[00:10:02.740 --> 00:10:04.660]  表面上是一些客觀環境
[00:10:04.660 --> 00:10:06.100]  很大的障礙
[00:10:06.100 --> 00:10:08.900]  但事實上不是外在的環境
[00:10:08.900 --> 00:10:12.180]  是人內心那種不願意
[00:10:12.180 --> 00:10:14.140]  為什麼說他們不願意呢?
[00:10:14.140 --> 00:10:16.260]  你看到聖經第四節說到
[00:10:16.260 --> 00:10:18.740]  「這殿仍然荒涼
[00:10:18.740 --> 00:10:22.980]  你們還住天花板的房屋嗎?
[00:10:22.980 --> 00:10:24.580]  他們有時間有精力
[00:10:24.580 --> 00:10:28.380]  有經濟能力去建造華麗的住宅
[00:10:28.380 --> 00:10:31.020]  天花板意味著華麗的意思
[00:10:31.020 --> 00:10:35.220]  但卻覺得未是時間建造神的殿
[00:10:35.220 --> 00:10:36.860]  因此神將這個矛盾
[00:10:36.860 --> 00:10:39.180]  清楚陳明在他們面前
[00:10:39.180 --> 00:10:40.820]  你們說時候未到
[00:10:40.820 --> 00:10:42.500]  但為什麼我的殿荒涼
[00:10:42.500 --> 00:10:45.980]  你們卻住天花板的房屋呢?
[00:10:45.980 --> 00:10:50.620]  當人有些時候放下對神的服侍的時候
[00:10:50.620 --> 00:10:53.900]  很多時候就會轉移向自己的需要
[00:10:53.900 --> 00:10:56.340]  或者說自己的事情
[00:10:56.340 --> 00:10:58.020]  為自己各樣的理想
[00:10:58.020 --> 00:10:59.860]  自己各樣的意願
[00:10:59.860 --> 00:11:02.580]  來擺上很多的心思時間
[00:11:02.580 --> 00:11:07.100]  因此忘記了神自己的事情
[00:11:07.100 --> 00:11:08.940]  我想像當時
[00:11:08.940 --> 00:11:10.740]  當他們建立殿的根基的時候
[00:11:10.740 --> 00:11:11.260]  大家記得
[00:11:11.260 --> 00:11:13.860]  他們曾經向西頓人
[00:11:13.860 --> 00:11:16.380]  來買很多的木材回來
[00:11:16.380 --> 00:11:18.300]  用油、酒、糧食
[00:11:18.300 --> 00:11:20.500]  去將這些木材運回來
[00:11:20.500 --> 00:11:22.060]  但木材運到了
[00:11:22.060 --> 00:11:23.340]  擺在一個地方
[00:11:23.340 --> 00:11:24.340]  如果十五年之後
[00:11:24.340 --> 00:11:26.620]  木材變成怎樣呢?
[00:11:26.620 --> 00:11:29.340]  木材可能都扭爛了
[00:11:29.340 --> 00:11:32.740]  他們當時請了很多木匠、石匠
[00:11:32.740 --> 00:11:34.500]  請他們預備工程
[00:11:34.500 --> 00:11:36.420]  但拖延了十多年
[00:11:36.420 --> 00:11:39.180]  因此工匠可能都已經離開了
[00:11:39.180 --> 00:11:40.220]  沒有工開
[00:11:40.220 --> 00:11:42.500]  他們就離開了
[00:11:42.500 --> 00:11:43.660]  但當時他們說
[00:11:43.660 --> 00:11:46.260]  「時候還未到」
[00:11:46.260 --> 00:11:50.020]  有時候我們不願意侍奉的時候
[00:11:50.020 --> 00:11:50.780]  我們就會說
[00:11:50.780 --> 00:11:54.140]  「時候還未到,我將來會的」
[00:11:54.140 --> 00:11:56.500]  這是一個最容易有的藉口
[00:11:56.500 --> 00:11:57.660]  不單是侍奉的時候
[00:11:57.660 --> 00:11:59.260]  我們靈修生活
[00:11:59.260 --> 00:12:02.020]  我們有時候有些緣故放下了
[00:12:02.020 --> 00:12:03.180]  心裏就想
[00:12:03.180 --> 00:12:05.140]  「時候還未到」
[00:12:05.140 --> 00:12:07.540]  「遲些再開始吧」
[00:12:07.540 --> 00:12:08.420]  我很多時候
[00:12:08.420 --> 00:12:11.580]  和一些新受浸的靈體師傭來分享
[00:12:11.580 --> 00:12:12.340]  大家知道
[00:12:12.340 --> 00:12:13.420]  在浸禮班的時候
[00:12:13.420 --> 00:12:14.220]  如果你上過浸禮班
[00:12:14.220 --> 00:12:15.580]  你就知道了
[00:12:15.580 --> 00:12:17.860]  是有很多功課的
[00:12:17.860 --> 00:12:21.060]  要鼓勵大家每天做一些靈修筆記
[00:12:21.060 --> 00:12:23.380]  然後交功課
[00:12:23.380 --> 00:12:24.980]  所以弟兄姊妹都很用心
[00:12:24.980 --> 00:12:27.700]  來做功課、看聖經
[00:12:27.700 --> 00:12:29.580]  接著接受洗禮了
[00:12:29.580 --> 00:12:30.500]  洗禮完畢
[00:12:30.500 --> 00:12:32.500]  大功告成
[00:12:32.500 --> 00:12:34.900]  接著就暫時放下
[00:12:34.900 --> 00:12:35.620]  休息一會
[00:12:35.620 --> 00:12:38.540]  不要再做那麼多功課
[00:12:38.540 --> 00:12:39.820]  但一放下
[00:12:39.820 --> 00:12:42.660]  突然間發覺自己要炒一個專業的屎
[00:12:42.660 --> 00:12:43.540]  然後很忙碌
[00:12:43.540 --> 00:12:46.100]  暫時「時候尚未到」
[00:12:46.100 --> 00:12:48.460]  「不要靈修」
[00:12:48.460 --> 00:12:49.740]  考完專業試之後
[00:12:49.740 --> 00:12:52.700]  發覺公司把新的高職給他
[00:12:52.700 --> 00:12:54.460]  突然間責任很大
[00:12:54.460 --> 00:12:56.180]  很忙碌
[00:12:56.180 --> 00:12:57.820]  然後告訴自己
[00:12:57.820 --> 00:12:59.220]  「時候尚未到」
[00:12:59.220 --> 00:13:03.300]  「遲些吧 讓我開始靈修生活」
[00:13:03.300 --> 00:13:08.900]  尚未到是人對自己一個最容易有的藉口
[00:13:08.900 --> 00:13:09.500]  我這樣說
[00:13:09.500 --> 00:13:11.500]  沒有意思責備哪一位
[00:13:11.500 --> 00:13:12.780]  我只是心裏知道
[00:13:12.780 --> 00:13:14.780]  我們很需要神幫助我們
[00:13:14.780 --> 00:13:19.900]  重新確認「時候就是今天」
[00:13:19.900 --> 00:13:21.340]  當時神告訴他們
[00:13:21.340 --> 00:13:22.500]  「你們為何這樣做呢?」
[00:13:22.500 --> 00:13:25.540]  然後聖經再繼續說
[00:13:25.540 --> 00:13:28.780]  大家再看經文
[00:13:28.780 --> 00:13:30.100]  聖經說
[00:13:30.100 --> 00:13:33.180]  「你們雖然殺的種多第六節
[00:13:33.180 --> 00:13:34.900]  收的卻少
[00:13:34.900 --> 00:13:37.260]  你們吃卻不得飽
[00:13:37.260 --> 00:13:38.780]  喝卻不得足
[00:13:38.780 --> 00:13:40.340]  穿衣服卻不得暖
[00:13:40.340 --> 00:13:44.700]  得功錢的將功錢裝在破漏的囊中
[00:13:44.700 --> 00:13:46.180]  其中提到
[00:13:46.180 --> 00:13:50.020]  他們所做的工作徒勞無功
[00:13:50.020 --> 00:13:52.900]  神破壞他們工作的成效
[00:13:52.900 --> 00:13:54.180]  以致做很多事都好
[00:13:54.180 --> 00:13:56.700]  但得不到應得的果效
[00:13:56.700 --> 00:13:58.580]  並不是神要懲罰我們
[00:13:58.580 --> 00:14:00.340]  而是祂想提醒我們
[00:14:00.340 --> 00:14:01.780]  「你回頭吧 回頭吧」
[00:14:01.780 --> 00:14:06.700]  「不要將自己浸在這條路上」
[00:14:06.700 --> 00:14:08.820]  是透過這些情況
[00:14:08.820 --> 00:14:11.540]  祂想呼喚我們回轉
[00:14:11.540 --> 00:14:13.820]  回頭
[00:14:13.820 --> 00:14:14.660]  各位弟兄姊妹
[00:14:14.660 --> 00:14:18.940]  有些時候我們過去可能曾經熱心地服侍過神
[00:14:18.940 --> 00:14:20.700]  可能曾經做過團長
[00:14:20.700 --> 00:14:21.620]  做過職員
[00:14:21.620 --> 00:14:23.620]  做過等等的職位
[00:14:23.620 --> 00:14:25.900]  但我聽到有弟兄姊妹跟我說
[00:14:25.900 --> 00:14:29.340]  聽到有人批評她
[00:14:29.340 --> 00:14:30.580]  明明有很好的侍奉
[00:14:30.580 --> 00:14:32.420]  但竟然批評她
[00:14:32.420 --> 00:14:34.100]  我又聽到一些弟兄姊妹
[00:14:34.100 --> 00:14:35.020]  做著侍奉的時候
[00:14:35.020 --> 00:14:36.140]  突然間不知為何
[00:14:36.140 --> 00:14:37.500]  有很多身體的毛病
[00:14:37.500 --> 00:14:38.420]  很軟弱
[00:14:38.420 --> 00:14:40.300]  她就放下了
[00:14:40.300 --> 00:14:41.660]  放下之後
[00:14:41.660 --> 00:14:44.700]  很多時間就放在其他的事上
[00:14:44.700 --> 00:14:48.500]  心就開始冷淡了
[00:14:48.500 --> 00:14:50.900]  早前我參加一個很特別的壽宴
[00:14:50.900 --> 00:14:52.700]  我曾經提及過唐柚子博士
[00:14:52.700 --> 00:14:54.660]  她八十歲的壽辰
[00:14:54.660 --> 00:14:57.020]  我去出席她的壽宴
[00:14:57.020 --> 00:14:58.420]  開始聚會之前
[00:14:58.420 --> 00:14:59.420]  有一個書攤
[00:14:59.420 --> 00:15:00.620]  我就過去看看
[00:15:00.620 --> 00:15:03.420]  全部都是唐柚子博士所寫的書
[00:15:03.420 --> 00:15:05.700]  大家可能都看過其中一些
[00:15:05.700 --> 00:15:06.740]  我好有好奇心
[00:15:06.740 --> 00:15:07.500]  我就問
[00:15:07.500 --> 00:15:10.380]  唐柚子博士到八十歲
[00:15:10.380 --> 00:15:13.140]  寫了多少本書呢?
[00:15:13.140 --> 00:15:14.500]  後來我就知道了
[00:15:14.500 --> 00:15:18.140]  是110本書
[00:15:18.140 --> 00:15:20.300]  其中很多是鉅書
[00:15:20.300 --> 00:15:21.180]  我就想
[00:15:21.180 --> 00:15:23.420]  有什麼可能寫了這麼多書呢?
[00:15:23.420 --> 00:15:24.500]  我到八十歲的時候
[00:15:24.500 --> 00:15:25.380]  要看完她的書
[00:15:25.380 --> 00:15:26.700]  可能都看不完
[00:15:26.700 --> 00:15:29.980]  不要說寫了百粒十本
[00:15:29.980 --> 00:15:31.940]  為什麼她會寫這麼多書呢?
[00:15:31.940 --> 00:15:33.940]  後來我就知道
[00:15:33.940 --> 00:15:35.260]  她自己出來講見證
[00:15:35.260 --> 00:15:37.180]  她說在我年輕的時候
[00:15:37.180 --> 00:15:39.300]  曾經寫過一篇文章
[00:15:39.300 --> 00:15:41.860]  寫完之後交給一位長者看
[00:15:41.860 --> 00:15:44.660]  一直期待她給予意見
[00:15:44.660 --> 00:15:46.020]  誰知道長者之後
[00:15:46.020 --> 00:15:47.580]  給回她一篇文章
[00:15:47.580 --> 00:15:49.060]  就告訴她
[00:15:49.060 --> 00:15:50.300]  我想你應該考慮一下
[00:15:50.300 --> 00:15:54.660]  在其它方面侍奉了
[00:15:54.660 --> 00:15:55.620]  她聽了之後
[00:15:55.620 --> 00:15:57.500]  很大的打擊
[00:15:57.500 --> 00:15:59.580]  覺得自己沒有這方面的恩賜
[00:15:59.580 --> 00:16:01.460]  她就放下了
[00:16:01.460 --> 00:16:04.420]  一放下就是二十年
[00:16:04.420 --> 00:16:05.540]  她說那二十年
[00:16:05.540 --> 00:16:07.540]  她沒有寫什麼
[00:16:07.540 --> 00:16:08.660]  但二十年之後
[00:16:08.660 --> 00:16:11.020]  好像神特別再感動她的心
[00:16:11.020 --> 00:16:14.300]  她就開始文字的侍奉
[00:16:14.300 --> 00:16:15.060]  寫的時候
[00:16:15.060 --> 00:16:16.380]  神很賜福
[00:16:16.380 --> 00:16:17.900]  然後很大的鼓勵
[00:16:17.900 --> 00:16:19.540]  然後繼續寫
[00:16:19.540 --> 00:16:21.180]  然後她告訴我們
[00:16:21.180 --> 00:16:22.060]  她說弟兄姊妹
[00:16:22.060 --> 00:16:23.580]  我放棄了二十年
[00:16:23.580 --> 00:16:25.340]  所以我要急起直追
[00:16:25.340 --> 00:16:26.420]  在我再寫之後
[00:16:26.420 --> 00:16:28.780]  我就很努力地來寫
[00:16:28.780 --> 00:16:33.220]  因此她寫了110本書
[00:16:33.220 --> 00:16:35.460]  沒錯 這些時候可能放下了
[00:16:35.460 --> 00:16:37.740]  但在神的恩典當中
[00:16:37.740 --> 00:16:39.820]  我們可以再次起來
[00:16:39.820 --> 00:16:42.020]  而且可能會追回以前
[00:16:42.020 --> 00:16:44.060]  所浪費的時間
[00:16:44.060 --> 00:16:47.660]  給神繼續使用
[00:16:47.660 --> 00:16:49.380]  當神感動人的心的時候
[00:16:49.380 --> 00:16:50.580]  人的心回應
[00:16:50.580 --> 00:16:54.300]  就向神作出一種侍奉的心
[00:16:54.300 --> 00:16:58.820]  所以我們看聖經哈格律斯第一章
[00:16:58.820 --> 00:17:02.300]  在第一章的第八節
[00:17:02.300 --> 00:17:03.700]  當時神就呼籲他們
[00:17:03.700 --> 00:17:06.300]  你們要上山取木材
[00:17:06.300 --> 00:17:07.900]  建造這殿
