
[00:00:00.000 --> 00:00:02.680]  講清講楚系列主要是
[00:03:32.160 --> 00:03:33.640]  是不是因為
[00:03:33.640 --> 00:03:36.160]  太難將這幾章聖經
[00:03:36.160 --> 00:03:40.040]  去接合到我們現在越來越多外面的考古學
[00:03:40.040 --> 00:03:42.040]  人類學的聲音
[00:03:42.040 --> 00:03:47.800]  我想我在這個宣傳單張也提出了一些問題
[00:03:47.800 --> 00:03:49.240]  我也是重複了
[00:03:49.240 --> 00:03:51.240]  大家可以立刻想到這個問題
[00:03:51.240 --> 00:03:54.360]  當然
[00:03:54.360 --> 00:03:57.400]  你說如果將聖經、創世記
[00:03:57.400 --> 00:03:58.880]  或者聖經某一段
[00:03:58.880 --> 00:04:03.800]  不看成為一個字面的真實的意思
[00:04:03.800 --> 00:04:05.240]  也不一定是錯的
[00:04:05.240 --> 00:04:06.440]  聽清楚
[00:04:06.440 --> 00:04:08.040]  我們很尊重聖經
[00:04:08.040 --> 00:04:11.880]  因為聖經有些說話不一定要你字面直解的
[00:04:11.880 --> 00:04:13.400]  啟示錄第六章
[00:04:13.400 --> 00:04:15.200]  揭開那七個印
[00:04:15.200 --> 00:04:17.840]  第一個印、第二個印、第三個印、第四個印
[00:04:17.840 --> 00:04:18.400]  是不是?
[00:04:18.400 --> 00:04:20.600]  有白馬、紅馬、黑馬、灰馬
[00:04:20.600 --> 00:04:21.400]  我想
[00:04:21.400 --> 00:04:23.560]  大部分就算是最篤信聖經的頂尖
[00:04:23.560 --> 00:04:25.720]  我們也不會相信到時候真的揭開那個印
[00:04:25.720 --> 00:04:27.200]  馬上飛出來
[00:04:27.200 --> 00:04:28.720]  是擋一種趨勢
[00:04:28.720 --> 00:04:30.560]  就是說是一種文學的手法來寫
[00:04:30.560 --> 00:04:33.360]  我們不需要當它是一種真的紅馬飛了出來
[00:04:33.360 --> 00:04:35.360]  這個我們也可以接受
[00:04:35.360 --> 00:04:36.880]  現在問題就是我們
[00:04:36.880 --> 00:04:39.160]  能不能夠同樣的角度來看
[00:04:39.160 --> 00:04:41.480]  創世記前面的三章
[00:04:41.480 --> 00:04:42.920]  這個就是一個大問題
[00:04:42.920 --> 00:04:44.360]  或者
[00:04:44.360 --> 00:04:47.240]  如果我們抓回創世記的作者
[00:04:47.840 --> 00:04:48.840]  問他
[00:04:48.840 --> 00:04:51.840]  你覺得阿當是不是真是其人
[00:04:51.840 --> 00:04:53.360]  他會怎麼回答
[00:04:53.360 --> 00:04:54.200]  這是一個問題
[00:04:54.200 --> 00:04:55.400]  或者
[00:04:55.400 --> 00:04:58.560]  我們抓回一些新約的作者來問他的時候
[00:04:58.560 --> 00:05:00.240]  他會覺得怎麼回答
[00:05:00.240 --> 00:05:01.160]  這個就很重要了
[00:05:01.160 --> 00:05:02.280]  因為聖經呢
[00:05:02.280 --> 00:05:04.400]  如果他是神的話語
[00:05:04.400 --> 00:05:05.800]  他是我們信仰的權威的話
[00:05:05.800 --> 00:05:08.240]  我們就要尊重聖經怎麼看待自己
[00:05:08.240 --> 00:05:09.840]  我不能夠說聖經你這麼看而已
[00:05:09.840 --> 00:05:10.720]  你作者是這麼寫而已
[00:05:10.720 --> 00:05:12.000]  其實你搞錯了
[00:05:12.000 --> 00:05:13.520]  我們還知道得比你多
[00:05:13.520 --> 00:05:14.600]  那麼
[00:05:14.600 --> 00:05:15.800]  問題就很大了
[00:05:15.800 --> 00:05:16.640]  大家明白嗎?
[00:05:16.640 --> 00:05:18.400]  我先把問題鋪出來
[00:05:18.400 --> 00:05:18.800]  好了
[00:05:18.800 --> 00:05:20.840]  我們接著就跟大家講一講
[00:05:20.840 --> 00:05:22.680]  我今天預備了的部分
[00:05:22.680 --> 00:05:25.120]  接著我想請鄺博士
[00:05:25.120 --> 00:05:26.920]  從一個人類學
[00:05:26.920 --> 00:05:28.840]  考古人類學和科學的角度
[00:05:28.840 --> 00:05:29.840]  回應一下
[00:05:29.840 --> 00:05:31.000]  我這麼說
[00:05:31.000 --> 00:05:32.280]  我多數是從神學角度
[00:05:32.280 --> 00:05:34.080]  因為我不是這方面的專家
[00:05:34.080 --> 00:05:35.800]  請專家上來講一下
[00:05:35.800 --> 00:05:36.800]  這樣看法
[00:05:36.800 --> 00:05:38.360]  接下去行不行
[00:05:38.360 --> 00:05:38.960]  好
[00:05:38.960 --> 00:05:40.400]  那麼我們呢
[00:05:40.400 --> 00:05:43.160]  十個還有九個舊約研究的人
[00:05:43.320 --> 00:05:46.720]  看《創世記》前面那三章
[00:05:46.720 --> 00:05:48.000]  亞當、夏娃
[00:05:48.000 --> 00:05:51.120]  就是從舊約那三章開始的
[00:05:51.120 --> 00:05:52.800]  我想倒轉
[00:05:52.800 --> 00:05:54.880]  我想從新約開始來看
[00:05:54.880 --> 00:05:59.800]  新約怎麼看亞當
[00:05:59.800 --> 00:06:03.800]  我在這裡列出了一些經文
[00:06:03.800 --> 00:06:05.640]  有些大家可以揭
[00:06:05.640 --> 00:06:06.880]  有些不需要揭的
[00:06:06.880 --> 00:06:11.480]  如果我們誠實的
[00:06:12.120 --> 00:06:15.360]  去面對新約的作者
[00:06:15.360 --> 00:06:16.880]  包括耶穌的自己
[00:06:16.880 --> 00:06:19.320]  路加福音的路加
[00:06:19.320 --> 00:06:20.880]  還有保羅
[00:06:20.880 --> 00:06:22.760]  這三個可以很有代表性的
[00:06:22.760 --> 00:06:24.400]  路加就不是隨手寫的
[00:06:24.400 --> 00:06:25.720]  是醫生很小心的
[00:06:25.720 --> 00:06:29.840]  耶穌基督更加是我們的信仰核心
[00:06:29.840 --> 00:06:31.760]  保羅呢
[00:06:31.760 --> 00:06:34.640]  他所看的也是神自己的啟示
[00:06:34.640 --> 00:06:38.080]  詮釋神自己最重要的救恩
[00:06:38.080 --> 00:06:40.800]  這三個人
[00:06:40.920 --> 00:06:42.720]  他們怎麼看亞當
[00:06:42.720 --> 00:06:46.120]  如果我們拿一個很簡單的結論
[00:06:46.120 --> 00:06:50.280]  我們不能夠說他當亞當是故事
[00:06:50.280 --> 00:06:53.360]  他們真的相信亞當是真有其人
[00:06:53.360 --> 00:06:55.600]  並且在歷史上存在過
[00:06:55.600 --> 00:06:56.920]  何以見得呢?
[00:06:56.920 --> 00:06:58.680]  這純粹是從一個解經的角度
[00:06:58.680 --> 00:07:00.320]  給大家很簡單的看看
[00:07:00.320 --> 00:07:03.040]  第一,我們先看路加福音
[00:07:03.040 --> 00:07:06.000]  路加福音第三章說到耶穌的家譜
[00:07:06.000 --> 00:07:06.800]  大家知道
[00:07:06.800 --> 00:07:09.400]  耶穌的家譜就是由
[00:07:09.520 --> 00:07:12.360]  耶穌是弱勢的兒子
[00:07:12.360 --> 00:07:15.760]  一直數上去
[00:07:15.760 --> 00:07:17.200]  那麼
[00:07:17.200 --> 00:07:20.360]  路加福音第三章說
[00:07:20.360 --> 00:07:21.880]  依人看來
[00:07:21.880 --> 00:07:24.080]  就是用人的角度來看
[00:07:24.080 --> 00:07:27.560]  純粹是一個事實歷史的角度
[00:07:27.560 --> 00:07:29.240]  我們不說耶穌是神的兒子
[00:07:29.240 --> 00:07:33.080]  從人的生育角度
[00:07:33.080 --> 00:07:34.640]  從家譜來看
[00:07:34.640 --> 00:07:36.600]  耶穌是弱勢的兒子
[00:07:36.600 --> 00:07:37.720]  一直數上去
[00:07:37.720 --> 00:07:43.680]  數到以羅圖是瑟特的兒子
[00:07:43.680 --> 00:07:47.240]  然後最後就說瑟特是亞當的兒子
[00:07:47.240 --> 00:07:49.520]  現在這個問題就是這樣
[00:07:49.520 --> 00:07:51.840]  這個家譜一直連上去的
[00:07:51.840 --> 00:07:52.720]  OK
[00:07:52.720 --> 00:07:54.120]  是不是他的兒子
[00:07:54.120 --> 00:07:55.080]  或者是隔了幾代
[00:07:55.080 --> 00:07:56.200]  這也是小事
[00:07:56.200 --> 00:07:56.960]  不過呢
[00:07:56.960 --> 00:07:58.720]  弱勢肯定是歷史人物
[00:07:58.720 --> 00:08:00.800]  沒有人敢說弱勢不是歷史人物
[00:08:00.800 --> 00:08:02.840]  不然的話你也不用相信基督教了
[00:08:02.840 --> 00:08:04.800]  一直數上去的時候
[00:08:04.800 --> 00:08:07.280]  當中也有些是舊約裡面肯定的歷史人物
[00:08:07.480 --> 00:08:09.400]  數到瑟特的時候
[00:08:09.400 --> 00:08:11.880]  然後瑟特是亞當的兒子
[00:08:11.880 --> 00:08:14.560]  如果我們說亞當是虛構的
[00:08:14.560 --> 00:08:16.240]  是一個象徵而已
[00:08:16.240 --> 00:08:17.560]  亞當就是人類
[00:08:17.560 --> 00:08:19.440]  人類是一個總稱而已
[00:08:19.440 --> 00:08:21.640]  那就是瑟特是人類
[00:08:21.640 --> 00:08:23.480]  我們這樣看的時候
[00:08:23.480 --> 00:08:25.320]  我們對於路加的說法
[00:08:25.320 --> 00:08:26.800]  是很難這樣解釋的
[00:08:26.800 --> 00:08:28.480]  突然間跳了
[00:08:28.480 --> 00:08:30.280]  一直都是一個人一個人一個人
[00:08:30.280 --> 00:08:31.600]  然後最後就是人類
[00:08:31.600 --> 00:08:32.760]  那還用說嗎?
[00:08:32.760 --> 00:08:35.280]  瑟特是人類的兒子
[00:08:35.560 --> 00:08:37.640]  那就不用前面的伊人看來了
[00:08:37.640 --> 00:08:38.640]  這是第一個
[00:08:38.640 --> 00:08:39.960]  看耶穌
[00:08:39.960 --> 00:08:43.440]  耶穌基督在馬拉科音那裡
[00:08:43.440 --> 00:08:44.680]  大家都比較熟悉了
[00:08:44.680 --> 00:08:46.600]  論這個優妻的問題
[00:08:46.600 --> 00:08:50.960]  那麼我今天就不詳細去研究那個教義本身對不對
[00:08:50.960 --> 00:08:51.800]  或者什麼問題
[00:08:51.800 --> 00:08:53.760]  我們看看耶穌怎麼論證這件事情
[00:08:53.760 --> 00:08:56.040]  耶穌說
[00:08:56.040 --> 00:08:57.400]  你們優妻行不行?
[00:08:57.400 --> 00:08:58.920]  耶穌說其實不行的
[00:08:58.920 --> 00:08:59.920]  不對的
[00:08:59.920 --> 00:09:01.840]  但是摩西呢
[00:09:01.840 --> 00:09:03.440]  就因為你們心硬
[00:09:03.440 --> 00:09:05.680]  所以容許你們優妻
[00:09:05.680 --> 00:09:06.480]  但是
[00:09:06.480 --> 00:09:09.680]  起初並不是這樣的
[00:09:09.680 --> 00:09:11.680]  馬拉科音十九章那裡
[00:09:11.680 --> 00:09:13.000]  接著耶穌就說
[00:09:13.000 --> 00:09:15.080]  怎麼去論證這件事情呢?
[00:09:15.080 --> 00:09:16.480]  在第四節那裡說
[00:09:16.480 --> 00:09:18.520]  "那起初做人的是做男做女"
[00:09:18.520 --> 00:09:21.160]  "並且說人因此要離開父母與妻子聯合"
[00:09:21.160 --> 00:09:22.160]  "二人成為一體"
[00:09:22.160 --> 00:09:24.320]  "這經你們會不會有念過嗎?"
[00:09:24.320 --> 00:09:25.520]  大家很熟悉的
[00:09:25.520 --> 00:09:27.840]  這幾節全部是引用
[00:09:27.840 --> 00:09:30.200]  現在我們《教育聖經》的創世記
[00:09:30.200 --> 00:09:30.920]  是不是?
[00:09:31.080 --> 00:09:33.160]  第二章
[00:09:33.160 --> 00:09:34.200]  二十四節那裡
[00:09:34.200 --> 00:09:36.760]  而且耶穌是很小心的
[00:09:36.760 --> 00:09:40.760]  "那起初做人的是做男做女"
[00:09:40.760 --> 00:09:45.840]  "並且說人因此要離開父母與妻子聯合"
[00:09:45.840 --> 00:09:46.800]  "二人成為一體"
[00:09:46.800 --> 00:09:49.000]  這句話是耶穌在神說的
[00:09:49.000 --> 00:09:51.120]  就是說耶穌很小心地看聖經
[00:09:51.120 --> 00:09:53.120]  前面其實是在說亞當說的
[00:09:53.120 --> 00:09:53.920]  "你是我骨中的骨"
[00:09:53.920 --> 00:09:55.120]  那一節大家很熟悉的
[00:09:55.120 --> 00:09:56.200]  "你是我肉中的肉"
[00:09:56.200 --> 00:09:57.120]  這樣這樣
[00:09:57.120 --> 00:10:00.880]  "所以因此人要離開父母與妻子聯合"
[00:10:00.880 --> 00:10:02.720]  聖經的舊約那裡不是很清楚
[00:10:02.720 --> 00:10:04.800]  究竟這句話是亞當說的
[00:10:04.800 --> 00:10:05.880]  還是不是亞當說的
[00:10:05.880 --> 00:10:08.520]  還是摩西五經的作者說的
[00:10:08.520 --> 00:10:09.800]  這個我也不管的
[00:10:09.800 --> 00:10:11.440]  但是耶穌很清楚的
[00:10:11.440 --> 00:10:13.800]  他說前面那句"你是我骨中的骨肉中的肉"
[00:10:13.800 --> 00:10:14.520]  是亞當說的
[00:10:14.520 --> 00:10:16.680]  接著這一句是神說的
[00:10:16.680 --> 00:10:19.720]  所以耶穌看舊約聖經
[00:10:19.720 --> 00:10:20.800]  看創世記
[00:10:20.800 --> 00:10:22.320]  看得很仔細的
[00:10:22.320 --> 00:10:23.640]  哪一句是誰說的
[00:10:23.640 --> 00:10:24.240]  他都說
[00:10:24.240 --> 00:10:26.240]  更加重要的就是說
[00:10:26.240 --> 00:10:28.240]  "這經你們會不會有念過嗎?"
[00:10:28.240 --> 00:10:31.400]  這個肯定是指到創世記來說的
[00:10:31.400 --> 00:10:32.680]  你們大家都讀過的
[00:10:32.680 --> 00:10:33.360]  你們很熟悉的
[00:10:33.360 --> 00:10:34.720]  知道這件事的事實
[00:10:34.720 --> 00:10:36.000]  為什麼呢?
[00:10:36.000 --> 00:10:37.360]  接著就是說
[00:10:37.360 --> 00:10:41.480]  但是後來摩西因為你們心硬
[00:10:41.480 --> 00:10:43.600]  所以容許你們
[00:10:43.600 --> 00:10:44.440]  不過
[00:10:44.440 --> 00:10:45.000]  接著他說
[00:10:45.000 --> 00:10:48.280]  "但起初並不是這樣"
[00:10:48.280 --> 00:10:49.360]  意思就是耶穌說了
[00:10:49.360 --> 00:10:50.360]  現在就和你們爭辯了
[00:10:50.360 --> 00:10:51.640]  你說摩西比嘛
[00:10:51.640 --> 00:10:52.360]  是啊
[00:10:52.360 --> 00:10:54.600]  摩西的做法是一種
[00:10:54.600 --> 00:10:55.480]  不過
[00:10:55.480 --> 00:10:57.200]  摩西之前
[00:10:57.200 --> 00:10:58.600]  亞當的做法
[00:10:58.600 --> 00:11:01.000]  才是真正比摩西更早
[00:11:01.000 --> 00:11:02.120]  耶穌這麼爭辯的時候
[00:11:02.120 --> 00:11:03.880]  如果摩西是一個具體的歷史人物
[00:11:03.880 --> 00:11:05.880]  他做的成為一個典範
[00:11:05.880 --> 00:11:07.160]  他成為一個標準
[00:11:07.160 --> 00:11:09.280]  那麼亞當所做的
[00:11:09.280 --> 00:11:10.360]  就成為一個典範
[00:11:10.360 --> 00:11:11.040]  成為一個標準
[00:11:11.040 --> 00:11:11.560]  是不是?
[00:11:11.560 --> 00:11:12.400]  不然是沒得爭辯的
[00:11:12.400 --> 00:11:15.120]  如果摩西只不過是一個虛構的故事的話
[00:11:15.120 --> 00:11:19.560]  他不可能對應著摩西這麼清楚的律法
[00:11:19.560 --> 00:11:20.720]  的頒佈者
[00:11:20.720 --> 00:11:21.880]  和他所做的事情
[00:11:21.880 --> 00:11:23.840]  所以從這種角度來講
[00:11:23.840 --> 00:11:26.040]  你不可以說耶穌當
[00:11:26.040 --> 00:11:27.560]  只是
[00:11:27.560 --> 00:11:31.840]  亞當是一個預道故事
[00:11:31.840 --> 00:11:33.120]  諸如此類的事情
[00:11:33.120 --> 00:11:40.000]  因為他和摩西是平排來辯論的標準
[00:11:40.000 --> 00:11:40.800]  好了
[00:11:40.800 --> 00:11:42.480]  保羅就更加清楚了
[00:11:42.480 --> 00:11:43.880]  到了保羅
[00:11:43.880 --> 00:11:45.080]  我自己覺得
[00:11:45.080 --> 00:11:46.200]  如果保羅翻身
[00:11:46.200 --> 00:11:46.880]  我問他
[00:11:46.880 --> 00:11:48.240]  我想他也是一樣地回答
[00:11:48.240 --> 00:11:49.960]  為什麼呢?
[00:11:49.960 --> 00:11:53.760]  羅馬書第五章就比較出名的那一段
[00:11:53.760 --> 00:11:55.200]  大家都很熟悉的
[00:11:55.200 --> 00:11:57.200]  羅馬書第五章十二至二十一節
[00:11:57.200 --> 00:12:02.280]  就講到亞當和耶穌基督的對比
[00:12:02.280 --> 00:12:03.560]  大家都很熟悉的
[00:12:03.560 --> 00:12:04.760]  一個人
[00:12:04.760 --> 00:12:07.600]  罪從一個人入了世界
[00:12:07.600 --> 00:12:08.920]  死又從罪而來
[00:12:08.920 --> 00:12:10.160]  所以什麼什麼的
[00:12:10.160 --> 00:12:11.440]  因為一個人的犯罪
[00:12:11.440 --> 00:12:12.200]  眾人都死了
[00:12:12.200 --> 00:12:14.160]  一個人的恩典
[00:12:14.160 --> 00:12:15.200]  眾人都得到賞賜
[00:12:15.200 --> 00:12:16.200]  大家都很熟悉的
[00:12:16.200 --> 00:12:17.960]  就是一個亞當
[00:12:17.960 --> 00:12:19.520]  他所做的錯事
[00:12:19.520 --> 00:12:22.360]  連累到所有人類都在錯當中
[00:12:22.360 --> 00:12:23.840]  一個耶穌
[00:12:23.840 --> 00:12:26.120]  他的信服和他的清義
[00:12:26.120 --> 00:12:29.280]  使得大家都可以成為義德著神的恩典
[00:12:29.280 --> 00:12:30.080]  大家都很熟悉
[00:12:30.080 --> 00:12:31.760]  十八節
[00:12:31.760 --> 00:12:32.480]  十九節
[00:12:32.480 --> 00:12:33.280]  二十一節
[00:12:33.280 --> 00:12:35.040]  保羅講了三節
[00:12:35.040 --> 00:12:35.960]  照樣的
[00:12:35.960 --> 00:12:37.840]  照樣的
[00:12:37.840 --> 00:12:39.000]  就是亞當這樣
[00:12:39.000 --> 00:12:39.960]  耶穌這樣
[00:12:39.960 --> 00:12:40.480]  一
[00:12:40.480 --> 00:12:42.200]  影響了全群的人
[00:12:42.200 --> 00:12:43.160]  照樣照樣
[00:12:43.160 --> 00:12:44.880]  很平衡的文學手法
[00:12:44.880 --> 00:12:45.760]  沒得爭辯的
[00:12:45.760 --> 00:12:49.600]  加上如果你看過哥林多前書十五章二十一二十二節
[00:12:49.600 --> 00:12:50.840]  我再引述出來
[00:12:50.840 --> 00:12:52.840]  死既因一人而來
[00:12:52.840 --> 00:12:54.320]  復活也因一人而來
[00:12:54.320 --> 00:12:55.680]  在亞當裡眾人都死了
[00:12:55.680 --> 00:12:57.400]  照樣在基督裡眾人也復活
[00:12:57.400 --> 00:12:59.600]  就是加上羅馬書那三個
[00:12:59.600 --> 00:13:00.960]  就四個照樣的
[00:13:00.960 --> 00:13:02.960]  照樣照樣照樣
[00:13:02.960 --> 00:13:04.160]  現在問題就是
[00:13:04.160 --> 00:13:05.680]  怎麼照樣呢?
[00:13:05.680 --> 00:13:12.000]  亞當和耶穌照樣
[00:13:12.000 --> 00:13:13.840]  一個平衡的對比的時候
[00:13:13.840 --> 00:13:16.520]  耶穌所做的
[00:13:16.520 --> 00:13:18.000]  和耶穌
[00:13:18.000 --> 00:13:20.400]  當然是一個歷史的人物
[00:13:20.400 --> 00:13:22.040]  耶穌是一個歷史的人物
[00:13:22.040 --> 00:13:23.440]  做了一件歷史的事件
[00:13:23.440 --> 00:13:24.440]  就是釘十字架
[00:13:24.440 --> 00:13:25.880]  亞當呢
[00:13:25.880 --> 00:13:27.600]  就是一個歷史的人物
[00:13:27.600 --> 00:13:29.160]  做了一件歷史的事件
[00:13:29.160 --> 00:13:30.160]  就是他犯罪
[00:13:30.160 --> 00:13:32.440]  你沒理由照樣照樣
[00:13:32.440 --> 00:13:34.560]  如果亞當只不過是一個
[00:13:34.560 --> 00:13:37.480]  人類都會墮落的故事
[00:13:37.480 --> 00:13:39.880]  一個虛構的故事的話
[00:13:39.880 --> 00:13:42.400]  保羅不可以這樣照樣
[00:13:42.400 --> 00:13:45.720]  尤其是罪因一個人進入世界
[00:13:45.720 --> 00:13:47.120]  你很難當他咬的
[00:13:47.120 --> 00:13:50.080]  而且一次的犯罪
[00:13:50.080 --> 00:13:51.120]  是不是?
[00:13:51.360 --> 00:13:53.280]  是很具體的
[00:13:53.280 --> 00:13:55.800]  一個人一次的犯罪
[00:13:55.800 --> 00:13:59.800]  到了哥倫多前書
[00:13:59.800 --> 00:14:02.080]  哥倫多前書第二章
[00:14:02.080 --> 00:14:03.800]  繼續說
[00:14:03.800 --> 00:14:06.440]  那裡再深入一點
[00:14:06.440 --> 00:14:08.680]  提摩太前書
[00:14:08.680 --> 00:14:09.680]  對不起
[00:14:09.680 --> 00:14:12.960]  提摩太前書第二章十三十四節
[00:14:12.960 --> 00:14:14.960]  這裡就在爭辯
[00:14:14.960 --> 00:14:17.920]  我們不說教義的問題
[00:14:17.920 --> 00:14:18.960]  我們先在說
[00:14:18.960 --> 00:14:20.680]  因為保羅是在引證
[00:14:20.680 --> 00:14:21.720]  女人
[00:14:21.720 --> 00:14:25.120]  姐妹應該要尋正學道
[00:14:25.120 --> 00:14:29.480]  是要比較
[00:14:29.480 --> 00:14:32.640]  不可以去管轄男人
[00:14:32.640 --> 00:14:34.600]  我們今天不討論這個教義
[00:14:34.600 --> 00:14:37.920]  不過保羅的引申證明就很清楚
[00:14:37.920 --> 00:14:39.680]  為什麼
[00:14:39.680 --> 00:14:41.480]  他可以這麼說呢?
[00:14:41.480 --> 00:14:42.320]  他說因為
[00:14:42.320 --> 00:14:44.680]  先做的是亞當
[00:14:44.680 --> 00:14:45.880]  後做的是夏娃
[00:14:45.880 --> 00:14:47.400]  而且不是亞當被引誘
[00:14:47.400 --> 00:14:48.920]  那是女人被引誘
[00:14:48.920 --> 00:14:49.880]  喊在嘴裡
[00:14:49.880 --> 00:14:51.760]  這裡很清楚是一對一的
[00:14:51.760 --> 00:14:53.400]  就是說
[00:14:53.400 --> 00:14:55.240]  為什麼
[00:14:55.240 --> 00:14:57.880]  女人
[00:14:57.880 --> 00:15:03.000]  不可以管轄男人呢?
[00:15:03.000 --> 00:15:05.080]  因為神先創造男人
[00:15:05.080 --> 00:15:06.240]  然後才做女人
[00:15:06.240 --> 00:15:07.800]  這個很清楚
