
[00:00:00.000 --> 00:00:05.000]  我們為什麼要講釋迦道路?
[00:08:25.000 --> 00:08:27.000]  放下權利
[00:08:27.000 --> 00:08:29.000]  一直到最後
[00:08:29.000 --> 00:08:32.000]  最自由的主卻說
[00:08:32.000 --> 00:08:35.000]  父王不要照我的意思
[00:08:35.000 --> 00:08:38.000]  不要照你的意思
[00:08:38.000 --> 00:08:40.000]  讓父的意思
[00:08:40.000 --> 00:08:45.000]  父的計劃來決定祂的道路
[00:08:45.000 --> 00:08:47.000]  馬草是父的旨意
[00:08:47.000 --> 00:08:49.000]  所以祂生在馬草裡頭
[00:08:49.000 --> 00:08:52.000]  貧窮是父的旨意
[00:08:52.000 --> 00:08:55.000]  所以祂在十字架上的時候
[00:08:55.000 --> 00:08:58.000]  赤身露體
[00:08:58.000 --> 00:09:00.000]  野地裡的狐狸有動
[00:09:00.000 --> 00:09:02.000]  天上的飛鳥有吵
[00:09:02.000 --> 00:09:06.000]  但是人子沒有人頭的地方
[00:09:06.000 --> 00:09:08.000]  他沒有家
[00:09:08.000 --> 00:09:12.000]  他沒有享受過家的溫暖
[00:09:12.000 --> 00:09:19.000]  他是一直的在漂流船夫音
[00:09:19.000 --> 00:09:22.000]  到處圍家
[00:09:22.000 --> 00:09:24.000]  到了最後
[00:09:24.000 --> 00:09:26.000]  他把他的生命捨棄
[00:09:26.000 --> 00:09:30.000]  在十字架上留出生命的寶學
[00:09:30.000 --> 00:09:33.000]  來洗淨我們的罪
[00:09:33.000 --> 00:09:36.000]  這一切都是為了我們
[00:09:36.000 --> 00:09:38.000]  他走這條路
[00:09:38.000 --> 00:09:39.000]  在前面
[00:09:39.000 --> 00:09:41.000]  留下腳蹤
[00:09:41.000 --> 00:09:43.000]  我們想到這位主
[00:09:43.000 --> 00:09:46.000]  我們看見他的腳蹤的時候
[00:09:46.000 --> 00:09:48.000]  我們說主啊
[00:09:48.000 --> 00:09:50.000]  我這個孟恩的人
[00:09:50.000 --> 00:09:53.000]  我願意與你同行
[00:09:53.000 --> 00:09:54.000]  主啊
[00:09:54.000 --> 00:09:56.000]  禰十字架的愛
[00:09:56.000 --> 00:10:00.000]  永遠是我的力量
[00:10:00.000 --> 00:10:02.000]  我們在主的愛中
[00:10:02.000 --> 00:10:04.000]  靈受
[00:10:04.000 --> 00:10:06.000]  我們繼續的靈受
[00:10:06.000 --> 00:10:07.000]  我們走這條路的時候
[00:10:07.000 --> 00:10:10.000]  主的愛更加寶貴
[00:10:10.000 --> 00:10:13.000]  更加真實
[00:10:13.000 --> 00:10:17.000]  什麼時候我們感受主的愛最深
[00:10:17.000 --> 00:10:21.000]  就是我們和主同行的時候
[00:10:21.000 --> 00:10:23.000]  就是我們更多體會到
[00:10:23.000 --> 00:10:27.000]  主的愛原來是那樣的真實
[00:10:27.000 --> 00:10:29.000]  那樣的無為不致
[00:10:29.000 --> 00:10:32.000]  我們的內心就被這個愛包圍
[00:10:32.000 --> 00:10:33.000]  感動
[00:10:33.000 --> 00:10:35.000]  永化
[00:10:35.000 --> 00:10:37.000]  那個時候我們說主啊
[00:10:37.000 --> 00:10:40.000]  還有什麼我不能夠給你的
[00:10:40.000 --> 00:10:43.000]  還有什麼我不能擺上
[00:10:43.000 --> 00:10:47.000]  主你已經把你自己為我擺上
[00:10:47.000 --> 00:10:50.000]  你已經把你自己完全給了我
[00:10:50.000 --> 00:10:51.000]  主啊
[00:10:51.000 --> 00:10:53.000]  面對你這個愛
[00:10:53.000 --> 00:10:57.000]  我還有什麼不可以擺上的呢
[00:10:57.000 --> 00:10:59.000]  昨天上午
[00:10:59.000 --> 00:11:04.000]  我們看見有大概四十位的弟兄姊妹
[00:11:04.000 --> 00:11:09.000]  樂意走上這條全職侍奉的路
[00:11:09.000 --> 00:11:14.000]  這是他們衝出靈受的感動和呼召
[00:11:14.000 --> 00:11:17.000]  不是說每一個弟兄姊妹
[00:11:17.000 --> 00:11:19.000]  一定要全職侍奉
[00:11:19.000 --> 00:11:22.000]  但是他們感受到主
[00:11:22.000 --> 00:11:25.000]  對他們的旨意是如此
[00:11:25.000 --> 00:11:28.000]  所以他們願意對著說
[00:11:28.000 --> 00:11:29.000]  是的
[00:11:29.000 --> 00:11:37.000]  我樂意把自己獻上來順從你引導呼召
[00:11:37.000 --> 00:11:40.000]  來全職的侍奉
[00:11:40.000 --> 00:11:43.000]  在這條路上還有許多的難度
[00:11:43.000 --> 00:11:45.000]  許多的困難
[00:11:45.000 --> 00:11:48.000]  許多的問題要解決
[00:11:48.000 --> 00:11:51.000]  所以我們要為他們禱告
[00:11:51.000 --> 00:11:54.000]  因為我們中間如果有主呼召
[00:11:54.000 --> 00:11:58.000]  要我們全時間侍奉的弟兄姊妹
[00:11:58.000 --> 00:12:02.000]  我們也為這樣的人禱告
[00:12:02.000 --> 00:12:05.000]  求主最好的旨意
[00:12:05.000 --> 00:12:07.000]  領到我們身上
[00:12:07.000 --> 00:12:10.000]  剛才我們唱的那一首詩
[00:12:10.000 --> 00:12:14.000]  說如果主從我們拿去什麼
[00:12:14.000 --> 00:12:18.000]  他就把自己來代替
[00:12:18.000 --> 00:12:20.000]  如果我們得了主自己
[00:12:20.000 --> 00:12:23.000]  那是何等的寶貴
[00:12:23.000 --> 00:12:26.000]  何等的令我們心滿意足
[00:12:26.000 --> 00:12:30.000]  他把更好的來代替他拿去的
[00:12:30.000 --> 00:12:34.000]  他把他自己來代替他從我們拿去的
[00:12:34.000 --> 00:12:39.000]  所以那個拿去是變相的給予
[00:12:39.000 --> 00:12:41.000]  變相的恩典
[00:12:41.000 --> 00:12:45.000]  他說拿去的都成了恩典
[00:12:45.000 --> 00:12:47.000]  不是尋世
[00:12:47.000 --> 00:12:50.000]  乃是真利益
[00:12:50.000 --> 00:12:53.000]  萬事互相效力
[00:12:53.000 --> 00:12:56.000]  叫愛神的人的益處
[00:12:56.000 --> 00:13:00.000]  那個益處是真利益
[00:13:00.000 --> 00:13:03.000]  有的時候我們當時還不瞭解
[00:13:03.000 --> 00:13:05.000]  是什麼益處
[00:13:05.000 --> 00:13:08.000]  我們感受的是尋世
[00:13:08.000 --> 00:13:10.000]  是傷害
[00:13:10.000 --> 00:13:12.000]  但是慢慢的
[00:13:12.000 --> 00:13:16.000]  聖靈來指教我們
[00:13:16.000 --> 00:13:18.000]  我們要記得
[00:13:18.000 --> 00:13:23.000]  羅馬書的八章二十六節和二十八節
[00:13:23.000 --> 00:13:26.000]  是連在一起不能分開的
[00:13:26.000 --> 00:13:30.000]  二十六節說聖靈用說不出來的嘆息
[00:13:30.000 --> 00:13:32.000]  為我們禱告
[00:13:32.000 --> 00:13:36.000]  二十七節說這位聖靈曉得神的意思
[00:13:36.000 --> 00:13:39.000]  按照神的意思為我們禱告
[00:13:39.000 --> 00:13:42.000]  這兩節引到二十八節
[00:13:42.000 --> 00:13:44.000]  這樣的帶導
[00:13:44.000 --> 00:13:46.000]  把我們帶到一個地步
[00:13:46.000 --> 00:13:51.000]  在那個地步我們能深深的瞭解感受
[00:13:51.000 --> 00:13:54.000]  萬事互相效力
[00:13:54.000 --> 00:13:57.000]  叫愛神的人的益處
[00:13:57.000 --> 00:14:01.000]  萬事包括如意不如意的事
[00:14:01.000 --> 00:14:03.000]  順利不順利的事
[00:14:03.000 --> 00:14:05.000]  這一切的事
[00:14:05.000 --> 00:14:07.000]  互相效力
[00:14:07.000 --> 00:14:11.000]  在一起有一個共同的作用
[00:14:11.000 --> 00:14:15.000]  讓愛神的人得益處
[00:14:15.000 --> 00:14:17.000]  我們不能瞭解
[00:14:17.000 --> 00:14:19.000]  很難瞭解這個真理
[00:14:19.000 --> 00:14:23.000]  但是聖靈在那裡用說不出來的嘆息
[00:14:23.000 --> 00:14:24.000]  為我們禱告
[00:14:24.000 --> 00:14:27.000]  按照父的旨意為我們禱告
[00:14:27.000 --> 00:14:32.000]  為要把我們帶到二十八節的這個地步
[00:14:32.000 --> 00:14:36.000]  讓我們從心底下來接受
[00:14:36.000 --> 00:14:38.000]  我們能夠說
[00:14:38.000 --> 00:14:43.000]  不啊,是的,因為你的沒意本是如此
[00:14:43.000 --> 00:14:45.000]  這是聖靈的工作
[00:14:45.000 --> 00:14:50.000]  你看路加福音第十章二十一節
[00:14:50.000 --> 00:14:52.000]  在那裡說
[00:14:52.000 --> 00:14:56.000]  主耶穌被聖靈感動
[00:14:56.000 --> 00:14:57.000]  就說
[00:14:57.000 --> 00:15:00.000]  不啊,天地的主
[00:15:00.000 --> 00:15:01.000]  最後
[00:15:01.000 --> 00:15:04.000]  你的沒意本是如此
[00:15:04.000 --> 00:15:08.000]  是的,你的沒意本是如此
[00:15:08.000 --> 00:15:10.000]  他什麼時候講這個話
[00:15:10.000 --> 00:15:12.000]  聖靈感動他
[00:15:12.000 --> 00:15:14.000]  聖靈充滿他
[00:15:14.000 --> 00:15:18.000]  他就在當時被許多人拒絕
[00:15:18.000 --> 00:15:21.000]  不接受的那個處境裡頭
[00:15:21.000 --> 00:15:22.000]  能夠說
[00:15:22.000 --> 00:15:24.000]  不啊,天地的主
[00:15:24.000 --> 00:15:30.000]  是的,不啊,你的沒意本是如此
[00:15:30.000 --> 00:15:35.000]  就為聖靈來成全十字架的道路
[00:15:35.000 --> 00:15:37.000]  我們在這條道路上
[00:15:37.000 --> 00:15:41.000]  需要聖靈不斷這樣的為我們禱告
[00:15:41.000 --> 00:15:43.000]  我們的心裡就有安慰
[00:15:43.000 --> 00:15:45.000]  就有喜樂
[00:15:45.000 --> 00:15:46.000]  就感覺榮耀
[00:15:46.000 --> 00:15:49.000]  感覺這是我們的特權
[00:15:49.000 --> 00:15:51.000]  所以我們能夠繼續的
[00:15:51.000 --> 00:15:52.000]  一面感謝
[00:15:52.000 --> 00:15:54.000]  一面歌唱
[00:15:54.000 --> 00:15:56.000]  來走這條路
[00:15:56.000 --> 00:15:58.000]  最後我們發現
[00:15:58.000 --> 00:16:01.000]  原來十字架帶領我們進入
[00:16:01.000 --> 00:16:05.000]  觀眠的榮耀裡頭
[00:16:05.000 --> 00:16:06.000]  哎呀,這些
[00:16:06.000 --> 00:16:09.000]  講起來何等的簡單
[00:16:09.000 --> 00:16:11.000]  何等的明顯
[00:16:11.000 --> 00:16:17.000]  但是在我們的真正的人生的路途上
[00:16:17.000 --> 00:16:19.000]  卻變得
[00:16:19.000 --> 00:16:22.000]  因會不明
[00:16:22.000 --> 00:16:25.000]  有許許多多的事情
[00:16:25.000 --> 00:16:27.000]  把這樣的簡單的
[00:16:27.000 --> 00:16:30.000]  寶貴的真理遮蓋起來
[00:16:30.000 --> 00:16:31.000]  讓我們看不見
[00:16:31.000 --> 00:16:33.000]  讓我們覺不到
[00:16:33.000 --> 00:16:36.000]  所以我們的奔走十字架的道路
[00:16:36.000 --> 00:16:38.000]  有的時候
[00:16:38.000 --> 00:16:40.000]  上雙腳
[00:16:40.000 --> 00:16:41.000]  發酸了
[00:16:41.000 --> 00:16:42.000]  兩手
[00:16:42.000 --> 00:16:43.000]  下錘了
[00:16:43.000 --> 00:16:45.000]  就在這個時候
[00:16:45.000 --> 00:16:47.000]  我們需要再一次
[00:16:47.000 --> 00:16:49.000]  彼此的提醒說
[00:16:49.000 --> 00:16:51.000]  十字架的道路
[00:16:51.000 --> 00:16:52.000]  是我的道路
[00:16:52.000 --> 00:16:54.000]  是你的道路
[00:16:54.000 --> 00:16:55.000]  是主的道路
[00:16:55.000 --> 00:16:58.000]  所以是你是我的道路
[00:16:58.000 --> 00:17:02.000]  讓我們再有這樣的一個相聯會的機會
[00:17:02.000 --> 00:17:04.000]  一起來思想
[00:17:04.000 --> 00:17:07.000]  讓我們再一次把十字架的真理
[00:17:07.000 --> 00:17:09.000]  和我們的道路連在一起
[00:17:09.000 --> 00:17:12.000]  永遠不把它分開
[00:17:12.000 --> 00:17:14.000]  永遠不讓十字架的真理
[00:17:14.000 --> 00:17:19.000]  變成了抽象的理論
[00:17:19.000 --> 00:17:22.000]  今天的最後的一次
[00:17:22.000 --> 00:17:26.000]  我們來到講義的第四講
[00:17:26.000 --> 00:17:30.000]  十字架與自由
[00:17:30.000 --> 00:17:33.000]  十字架與自由
[00:17:33.000 --> 00:17:36.000]  我們來看三節的聖經
[00:17:36.000 --> 00:17:41.000]  請翻到加勒太書
[00:17:41.000 --> 00:17:43.000]  先看五章
[00:17:43.000 --> 00:17:47.000]  我們先看第三章
[00:17:47.000 --> 00:17:52.000]  三章十三節
[00:17:52.000 --> 00:17:56.000]  三章十三節
[00:17:56.000 --> 00:18:00.000]  基督既為我們受了咒詛
[00:18:00.000 --> 00:18:05.000]  就贖圖我們脫離律法的咒詛
[00:18:05.000 --> 00:18:08.000]  現在脫離了律法的咒詛
[00:18:08.000 --> 00:18:10.000]  脫離了律法的捆綁
[00:18:10.000 --> 00:18:13.000]  脫離了律法的管制
[00:18:13.000 --> 00:18:15.000]  審判
[00:18:15.000 --> 00:18:19.000]  是怎麼樣把我們救出來的呢
[00:18:19.000 --> 00:18:22.000]  是因為下面說
[00:18:22.000 --> 00:18:25.000]  基督被掛在木頭上
[00:18:25.000 --> 00:18:28.000]  擔當了我們的咒詛
[00:18:28.000 --> 00:18:30.000]  擔當了律法的捆綁
[00:18:30.000 --> 00:18:32.000]  把我們釋放出來
[00:18:32.000 --> 00:18:34.000]  得以自由
[00:18:34.000 --> 00:18:38.000]  我們再看第五章第一節
[00:18:38.000 --> 00:18:40.000]  五章第一節
[00:18:40.000 --> 00:18:42.000]  基督釋放了我們
[00:18:42.000 --> 00:18:44.000]  讓我們得以自由
[00:18:44.000 --> 00:18:47.000]  所以要站立得穩
[00:18:47.000 --> 00:18:51.000]  不要再被奴僕的訛挾制
[00:18:51.000 --> 00:18:54.000]  基督接了他的十字架
[00:18:54.000 --> 00:18:56.000]  釋放了我們
[00:18:56.000 --> 00:18:59.000]  我們得到了自由
[00:18:59.000 --> 00:19:02.000]  十字架帶領我們進入自由
[00:19:02.000 --> 00:19:06.000]  我們得到了這個自由的地位的時候
[00:19:06.000 --> 00:19:08.000]  我們要小心
[00:19:08.000 --> 00:19:14.000]  不要再回到奴僕的挾制的訛之下
[00:19:14.000 --> 00:19:16.000]  我們要在事實上
[00:19:16.000 --> 00:19:21.000]  離開了這個挾制的訛
[00:19:21.000 --> 00:19:27.000]  然後我們再看五章十三節
[00:19:27.000 --> 00:19:29.000]  五章十三節
[00:19:29.000 --> 00:19:30.000]  弟兄們
[00:19:30.000 --> 00:19:33.000]  你們蒙造是要得自由
[00:19:33.000 --> 00:19:36.000]  只是不可將你們的自由
[00:19:36.000 --> 00:19:39.000]  作放縱情慾的機會
[00:19:39.000 --> 00:19:43.000]  總要用愛心互相服侍
[00:19:43.000 --> 00:19:47.000]  我們十字架的恩造目的
[00:19:47.000 --> 00:19:50.000]  是要我們得自由
[00:19:50.000 --> 00:19:56.000]  十字架把我們從自我中心裡面釋放出來
[00:19:56.000 --> 00:19:59.000]  我已經與基督通定十字架
[00:19:59.000 --> 00:20:05.000]  十字架把我們從肉體的罪惡裡面釋放出來
[00:20:05.000 --> 00:20:11.000]  把肉體和肉體的邪情私慾都釘在十字架上了
[00:20:11.000 --> 00:20:15.000]  把我們從肉體的罪惡裡面釋放出來
[00:20:15.000 --> 00:20:17.000]  得以自由
[00:20:17.000 --> 00:20:23.000]  十字架把我們從世界的困防之中釋放出來
[00:20:23.000 --> 00:20:28.000]  讓我們為了人的國而活
[00:20:28.000 --> 00:20:32.000]  這是何等大的釋放
[00:20:32.000 --> 00:20:37.000]  讓我們在這個釋放中享受榮耀的自由
[00:20:37.000 --> 00:20:41.000]  那就是神兒女榮耀的自由
[00:20:41.000 --> 00:20:47.000]  或者是自由的榮耀
[00:20:47.000 --> 00:20:50.000]  保羅在第五章十三節
[00:20:50.000 --> 00:20:54.000]  告訴我們十字架的恩造
[00:20:54.000 --> 00:21:02.000]  教我們進入自由的兩個基本的原則
[00:21:02.000 --> 00:21:06.000]  總要用愛心互相服侍
[00:21:06.000 --> 00:21:10.000]  愛心服侍
[00:21:10.000 --> 00:21:16.000]  這兩樣包括了自由的其他的所有原則
[00:21:16.000 --> 00:21:23.000]  在講義裡頭我提到十字架的自由裡面有許多的細則
[00:21:23.000 --> 00:21:29.000]  但是所有的那些細則都包裹在這兩個總則裡頭
[00:21:29.000 --> 00:21:30.000]  一愛
[00:21:30.000 --> 00:21:34.000]  第二服侍
[00:21:34.000 --> 00:21:38.000]  愛把我們從自我裡面釋放出來
[00:21:38.000 --> 00:21:39.000]  服侍呢
[00:21:39.000 --> 00:21:44.000]  服侍的基本的一個意義就是奉獻自己
[00:21:44.000 --> 00:21:48.000]  你看這羅馬書的六章十三節
[00:21:48.000 --> 00:21:50.000]  在那裡保羅說
[00:21:50.000 --> 00:21:56.000]  我們把自己當作異的器皿獻給神
[00:21:56.000 --> 00:21:58.000]  我們把自己獻給神
[00:21:58.000 --> 00:22:02.000]  成為器皿來被祂使用
[00:22:02.000 --> 00:22:05.000]  器皿的作用就是服侍
[00:22:05.000 --> 00:22:07.000]  服侍神
[00:22:07.000 --> 00:22:12.000]  讓神的計劃工作恩典
[00:22:12.000 --> 00:22:15.000]  透過我們流出去
[00:22:15.000 --> 00:22:18.000]  怎麼樣來被神所用
[00:22:18.000 --> 00:22:22.000]  或者說怎麼樣來服侍神成為祂的器皿呢
[00:22:22.000 --> 00:22:25.000]  把自己獻給神
[00:22:25.000 --> 00:22:29.000]  所以服侍的基本的意義是奉獻
[00:22:29.000 --> 00:22:33.000]  這樣呢我們就換兩個字來說
[00:22:33.000 --> 00:22:38.000]  自由的基本的兩個原則就是愛和奉獻
[00:22:38.000 --> 00:22:42.000]  其他的都包裹在這兩點裡頭
[00:22:42.000 --> 00:22:45.000]  只要我抓住愛
[00:22:45.000 --> 00:22:47.000]  愛主愛人
[00:22:47.000 --> 00:22:49.000]  我就得以自由
[00:22:49.000 --> 00:22:53.000]  只要我抓住我奉獻的心志
[00:22:53.000 --> 00:22:55.000]  奉獻的道路
[00:22:55.000 --> 00:22:57.000]  在這個奉獻裡頭
[00:22:57.000 --> 00:23:03.000]  我就自然的許多其他的自由的原則的流露出來了
[00:23:03.000 --> 00:23:08.000]  所以我們簡化這兩個基本的原則
[00:23:08.000 --> 00:23:14.000]  在這裡保羅是這樣簡明的告訴了我們
[00:23:14.000 --> 00:23:18.000]  自由不是放縱的機會
[00:23:18.000 --> 00:23:23.000]  乃是要在愛裡面彼此服侍
[00:23:23.000 --> 00:23:28.000]  愛奉獻而產生的服侍
[00:23:28.000 --> 00:23:32.000]  世上的人把自由當作放縱
