
[00:00:00.000 --> 00:00:06.600]  天父,我們感謝祢賜給我們這個安靜的時間和地方
[00:04:48.000 --> 00:04:53.000]  是表示那些國家搬強搬弱
[00:04:53.000 --> 00:04:56.000]  有的強一些有的弱一些
[00:04:56.000 --> 00:04:58.000]  阿拉伯國家實際是這樣
[00:04:58.000 --> 00:05:01.000]  這句預言的描寫
[00:05:01.000 --> 00:05:09.000]  好像很符合今天阿拉伯國家的情況
[00:05:09.000 --> 00:05:11.000]  但是總結起來
[00:05:11.000 --> 00:05:17.000]  這種解釋有正確的可能性
[00:05:17.000 --> 00:05:20.000]  但是最後是不是這樣呢
[00:05:20.000 --> 00:05:25.000]  我們不能夠絕對百分之百地確定
[00:05:25.000 --> 00:05:28.000]  因為歷史中的轉變
[00:05:28.000 --> 00:05:31.000]  時時有新的局面
[00:05:31.000 --> 00:05:33.000]  很難以預料的
[00:05:33.000 --> 00:05:34.000]  但是儒家看來
[00:05:34.000 --> 00:05:41.000]  好像這種解釋是有最強的理由
[00:05:41.000 --> 00:05:43.000]  另外一點
[00:05:43.000 --> 00:05:47.000]  來到高強這種解釋的理由
[00:05:47.000 --> 00:05:50.000]  就是第十三章
[00:05:50.000 --> 00:05:53.000]  開始到第十三章
[00:05:53.000 --> 00:05:56.000]  我們看到這個壽
[00:05:56.000 --> 00:06:01.000]  事實上有兩個壽
[00:06:01.000 --> 00:06:04.000]  一個壽從河裏面上來
[00:06:04.000 --> 00:06:07.000]  另外一個壽是從地中上來
[00:06:07.000 --> 00:06:09.000]  十三章十一節
[00:06:09.000 --> 00:06:12.000]  我又看見另有一個壽
[00:06:12.000 --> 00:06:15.000]  從地中上來
[00:06:15.000 --> 00:06:19.000]  第二個壽是從地中上來
[00:06:19.000 --> 00:06:21.000]  有樣的解釋就是
[00:06:21.000 --> 00:06:26.000]  海是代表政治的變動
[00:06:26.000 --> 00:06:28.000]  好像輕風阻浪那樣
[00:06:28.000 --> 00:06:30.000]  波浪翻騰那樣
[00:06:30.000 --> 00:06:34.000]  用來描寫政局的多變
[00:06:34.000 --> 00:06:37.000]  是很適當的
[00:06:37.000 --> 00:06:40.000]  地是比較穩、平穩
[00:06:40.000 --> 00:06:45.000]  所以用地來象徵宗教界
[00:06:45.000 --> 00:06:47.000]  所以從地中出來的
[00:06:47.000 --> 00:06:52.000]  第二個壽就是宗教界的領袖
[00:06:52.000 --> 00:06:54.000]  另外有人解釋
[00:06:54.000 --> 00:06:57.000]  這個地中就是海
[00:06:57.000 --> 00:07:02.000]  既然海是指著真正的地中海來講
[00:07:02.000 --> 00:07:11.000]  這個地應該是地中海附近的陸地
[00:07:11.000 --> 00:07:14.000]  那個地區
[00:07:14.000 --> 00:07:17.000]  不是海邊
[00:07:17.000 --> 00:07:20.000]  但是對岸海邊有一段路
[00:07:20.000 --> 00:07:28.000]  是真正指著那個陸地來講的
[00:07:28.000 --> 00:07:33.000]  這個才知道宗教的領袖
[00:07:33.000 --> 00:07:38.000]  是從這樣的地區產生出來的
[00:07:38.000 --> 00:07:40.000]  這樣的描寫
[00:07:40.000 --> 00:07:43.000]  都是很符合會教的情況
[00:07:43.000 --> 00:07:46.000]  會教的領袖
[00:07:46.000 --> 00:07:49.000]  是宗教性的領袖
[00:07:49.000 --> 00:07:52.000]  好像這個魚浪
[00:07:52.000 --> 00:07:54.000]  不是海邊
[00:07:54.000 --> 00:07:58.000]  是內陸的一個國家
[00:07:58.000 --> 00:08:01.000]  雖然它是近波斯灣
[00:08:01.000 --> 00:08:06.000]  有這個River Euphrates在那邊
[00:08:06.000 --> 00:08:09.000]  但是對地中海來講
[00:08:09.000 --> 00:08:14.000]  是內陸離開地中海的
[00:08:14.000 --> 00:08:19.000]  好像一個最極端的會教領袖
[00:08:19.000 --> 00:08:23.000]  是從魚浪出來
[00:08:23.000 --> 00:08:26.000]  是教士的博士
[00:08:26.000 --> 00:08:31.000]  他們是最積極的來反對以色列人
[00:08:31.000 --> 00:08:39.000]  而且是鼓動全世界的極端的會教主義者聯合起來
[00:08:39.000 --> 00:08:43.000]  爭取政權
[00:08:43.000 --> 00:08:51.000]  這樣的情況我們都時時從新聞報紙裡面看見
[00:08:51.000 --> 00:08:57.000]  所以這一點也是很符合阿拉伯集團
[00:08:57.000 --> 00:09:04.000]  所以這三個因素就引起很多人將來以來
[00:09:04.000 --> 00:09:10.000]  集中在阿拉伯國家集團的想法和想像
[00:09:10.000 --> 00:09:15.000]  是有它的理由的
[00:09:15.000 --> 00:09:20.000]  所以最後各人的力氣都
[00:09:20.000 --> 00:09:26.000]  就是阿拉伯集團裡面最高的宗教領袖
[00:09:26.000 --> 00:09:33.000]  是極端的會教原教旨主義者
[00:09:33.000 --> 00:09:38.000]  最後以色列人和阿拉伯人的戰爭
[00:09:38.000 --> 00:09:43.000]  從第九章開始來看
[00:09:43.000 --> 00:09:49.000]  好像是無可避免的一件事情
[00:09:49.000 --> 00:09:53.000]  好,關於這件事
[00:09:53.000 --> 00:10:02.000]  到現在為止我們只可以根據各方面的資料來推想
[00:10:02.000 --> 00:10:06.000]  來暫時的解釋
[00:10:06.000 --> 00:10:10.000]  以後會不會有大改變呢?我們不知道
[00:10:10.000 --> 00:10:16.000]  最後是不是這樣的意義呢?我們都不能夠絕對地來確定
[00:10:16.000 --> 00:10:23.000]  但是現在我們就要去給予一種解釋的路線
[00:10:23.000 --> 00:10:29.000]  好,那我們再回到第五個七
[00:10:29.000 --> 00:10:32.000]  七個數目
[00:10:32.000 --> 00:10:37.000]  有七個好的數目,有七個壞的數目
[00:10:37.000 --> 00:10:42.000]  先看七個好的數目
[00:10:42.000 --> 00:10:51.000]  這裡提到的數目都是連到歷史裡面要發生的一些事上面去
[00:10:51.000 --> 00:10:57.000]  雖然是數字,但是和歷史連在一起的
[00:10:57.000 --> 00:11:01.000]  第一個好的數目是七,七個教會
[00:11:01.000 --> 00:11:06.000]  七夫、七教、七言、七靈、七團火等等
[00:11:06.000 --> 00:11:14.000]  這些都是表示完全,一個正面的、屬靈的完全
[00:11:14.000 --> 00:11:19.000]  第二個好的數字是十二,十二個支派
[00:11:19.000 --> 00:11:27.000]  還有新耶路撒冷城的十二個門
[00:11:27.000 --> 00:11:30.000]  都是表示完全
[00:11:30.000 --> 00:11:35.000]  第三個好的數字是二十四,是代表雙重的完全
[00:11:35.000 --> 00:11:42.000]  二十四位長老代表新約舊約裡面所有屬神的人
[00:11:42.000 --> 00:11:46.000]  舊約的十二個支派,新約的十二個師徒
[00:11:46.000 --> 00:11:51.000]  代表所有教會,合在一起是二十四
[00:11:51.000 --> 00:11:57.000]  所以二十四位長老在天上的異象中多次地出現
[00:11:57.000 --> 00:12:03.000]  表示各時代裡面所有屬神的人
[00:12:03.000 --> 00:12:06.000]  第四個好的數字一百四十四
[00:12:06.000 --> 00:12:09.000]  也是代表雙重的完全
[00:12:09.000 --> 00:12:16.000]  是十二乘十二等於一百四十四
[00:12:16.000 --> 00:12:22.000]  那麼跟這個一百四十四連在一起的就是十四萬四千
[00:12:22.000 --> 00:12:26.000]  那就是十二乘十二再乘一千
[00:12:26.000 --> 00:12:30.000]  就是十四萬四千
[00:12:30.000 --> 00:12:35.000]  第五個好的數字一千是表示時間上的完全
[00:12:35.000 --> 00:12:42.000]  所以千禧年是代表神的一個完全的計劃
[00:12:42.000 --> 00:12:46.000]  在千禧年的時候成就
[00:12:46.000 --> 00:12:54.000]  第六一千二百六十天是和三年半一樣
[00:12:54.000 --> 00:12:56.000]  這裡沒有用三年半
[00:12:56.000 --> 00:13:00.000]  因為三年半是意義外的一個數字
[00:13:00.000 --> 00:13:02.000]  代表大災難
[00:13:02.000 --> 00:13:09.000]  那麼一千二百六十天是用來代表神的看顧
[00:13:09.000 --> 00:13:14.000]  就是那個婦人她生下孩子以後
[00:13:14.000 --> 00:13:17.000]  孩子被提到神寶座那裡去以後
[00:13:17.000 --> 00:13:20.000]  這個婦人就逃到曠野
[00:13:20.000 --> 00:13:25.000]  神在曠野供養她一千二百六十天
[00:13:25.000 --> 00:13:30.000]  所以那個一千二百六十天是代表神的看護
[00:13:30.000 --> 00:13:37.000]  神的供給是一個好的意思
[00:13:37.000 --> 00:13:42.000]  第七二兩個見證人
[00:13:42.000 --> 00:13:50.000]  那麼這兩個見證人在信約裡面好幾次的出現
[00:13:50.000 --> 00:13:56.000]  我們看講義裡面講經文就提出來了
[00:13:56.000 --> 00:14:01.000]  第一次的出現是記得《麻太福音》十七章第三節
[00:14:01.000 --> 00:14:06.000]  那就是主耶穌登山變相
[00:14:06.000 --> 00:14:12.000]  主耶穌在高山上彰顯祂的神性的榮耀的時候
[00:14:12.000 --> 00:14:18.000]  有先知伊利亞和摩西出現
[00:14:18.000 --> 00:14:22.000]  那麼這兩個人摩西代表律法
[00:14:22.000 --> 00:14:25.000]  伊利亞代表先知
[00:14:25.000 --> 00:14:30.000]  舊約的律法和先知都是為耶穌做見證
[00:14:30.000 --> 00:14:37.000]  所以主耶穌在高山上彰顯祂神的榮耀
[00:14:37.000 --> 00:14:40.000]  談到什麼事情呢?
[00:14:40.000 --> 00:14:45.000]  這兩個人出現和耶穌談到耶穌去世的事
[00:14:45.000 --> 00:14:49.000]  就是祂要釘獅子匠的事
[00:14:49.000 --> 00:14:57.000]  那麼這兩個見證人代表律法的見證和先知的見證
[00:14:57.000 --> 00:15:02.000]  重點、中心是耶穌基督的贖罪
[00:15:02.000 --> 00:15:08.000]  祂的獅子匠的救恩之功
[00:15:08.000 --> 00:15:12.000]  所以那兩個見證人就是摩西和伊利亞
[00:15:12.000 --> 00:15:15.000]  代表律法和先知
[00:15:15.000 --> 00:15:20.000]  那麼後來在《路加福音》24章第4節
[00:15:20.000 --> 00:15:22.000]  是記載主復活
[00:15:22.000 --> 00:15:28.000]  主復活的時候墳墓旁邊也有兩個人在那裡
[00:15:28.000 --> 00:15:31.000]  見證主的復活
[00:15:31.000 --> 00:15:36.000]  登山變相的時候是見證主的獅子匠、主的死
[00:15:36.000 --> 00:15:41.000]  主耶穌復活的時候一兩位見證主的復活
[00:15:41.000 --> 00:15:45.000]  還有《詩圖行傳》一章十節主升天的時候
[00:15:45.000 --> 00:15:50.000]  也有兩個穿白衣的人在空中宣告
[00:15:50.000 --> 00:15:56.000]  說祂怎麼樣去將來還要怎麼樣來
[00:15:56.000 --> 00:16:02.000]  所以那是一個主再來的見證人
[00:16:02.000 --> 00:16:03.000]  都是兩位
[00:16:03.000 --> 00:16:07.000]  每一個場合都是兩位
[00:16:07.000 --> 00:16:15.000]  所以在《聖經》裏頭見證主的死、見證主的復活、見證主的再來
[00:16:15.000 --> 00:16:22.000]  三次就把救恩的三個重點都包裹在內
[00:16:22.000 --> 00:16:26.000]  就是完全的見證
[00:16:26.000 --> 00:16:30.000]  現在看七個壞的數目
[00:16:30.000 --> 00:16:32.000]  第一個約十七
[00:16:32.000 --> 00:16:37.000]  七之路裏面的十用是中立性的
[00:16:37.000 --> 00:16:43.000]  可好可壞就看它的聯繫是如何
[00:16:43.000 --> 00:16:51.000]  七個頭、七個印的災害、七個號的災害、七個丸的災害等等
[00:16:51.000 --> 00:16:58.000]  都是代表神的刑罰、神的憤怒臨到罪惡的世界
[00:16:58.000 --> 00:17:03.000]  第二就是十也是一個中立的數字
[00:17:03.000 --> 00:17:04.000]  可好可壞
[00:17:04.000 --> 00:17:09.000]  這裏有提到底基督的十個角
[00:17:09.000 --> 00:17:13.000]  還有提十個王
[00:17:13.000 --> 00:17:22.000]  都是底基督的詮釋的個體因素
[00:17:22.000 --> 00:17:25.000]  第三六百六十六
[00:17:25.000 --> 00:17:29.000]  在十三章十八節我們過去看過了
[00:17:29.000 --> 00:17:31.000]  也提到它的解釋
[00:17:31.000 --> 00:17:36.000]  在這裏講一說有兩種主要的解法
[00:17:36.000 --> 00:17:40.000]  第一早期的教父艾倫紐
[00:17:40.000 --> 00:17:47.000]  他代表許多其他的人有同樣的這種的解釋
[00:17:47.000 --> 00:17:52.000]  就是希臘文的拉丁這個字
[00:17:52.000 --> 00:17:55.000]  它的字母
[00:17:55.000 --> 00:18:01.000]  每一個字母所代表的數字加在一起剛好是六百六十六
[00:18:01.000 --> 00:18:05.000]  而拉丁是羅馬帝國的一個稱呼
[00:18:05.000 --> 00:18:09.000]  所以是代表羅馬帝國
[00:18:09.000 --> 00:18:13.000]  六百六十六是羅馬帝國的一個別號
[00:18:13.000 --> 00:18:17.000]  一個code
[00:18:17.000 --> 00:18:18.000]  第二種的解釋
[00:18:18.000 --> 00:18:22.000]  希臘文耶穌這個字
[00:18:22.000 --> 00:18:27.000]  它的字母所代表的數字是八百八十八
[00:18:27.000 --> 00:18:31.000]  八是超越七
[00:18:31.000 --> 00:18:33.000]  七是完全
[00:18:33.000 --> 00:18:36.000]  八是豐富
[00:18:36.000 --> 00:18:39.000]  不但完全而是豐富豐盛
[00:18:39.000 --> 00:18:41.000]  八八八
[00:18:41.000 --> 00:18:44.000]  既然八八八象徵超過完全
[00:18:44.000 --> 00:18:47.000]  也就是豐富豐盛
[00:18:47.000 --> 00:18:50.000]  那麼六六六就象徵不完全
[00:18:50.000 --> 00:18:51.000]  不到七
[00:18:51.000 --> 00:18:52.000]  不合格
[00:18:52.000 --> 00:19:00.000]  但是它是在不合格之中的最高度的表現
[00:19:00.000 --> 00:19:02.000]  所以在世人的眼中
[00:19:02.000 --> 00:19:04.000]  大有權勢
[00:19:04.000 --> 00:19:05.000]  大有榮耀
[00:19:05.000 --> 00:19:08.000]  大有成功
[00:19:08.000 --> 00:19:11.000]  所以用六六六來代表
[00:19:11.000 --> 00:19:15.000]  你們去看西斯路的注釋
[00:19:15.000 --> 00:19:17.000]  提到許多的解釋
[00:19:17.000 --> 00:19:19.000]  但是歸納起來
[00:19:19.000 --> 00:19:24.000]  歸納起來有這兩個基本的路線在裡頭
[00:19:24.000 --> 00:19:26.000]  第四個不好的數字
[00:19:26.000 --> 00:19:29.000]  三年半或者三天半
[00:19:29.000 --> 00:19:34.000]  那都是災禍的意思
[00:19:34.000 --> 00:19:37.000]  是代表大災難的期間
[00:19:37.000 --> 00:19:39.000]  和但與離疏
[00:19:39.000 --> 00:19:44.000]  久讓的三年半是有密切的關係
[00:19:44.000 --> 00:19:48.000]  第五四十二個月也就是三年半
[00:19:48.000 --> 00:19:53.000]  我們剛才看過1260天是三年半
[00:19:53.000 --> 00:19:54.000]  但是那是好的意思
[00:19:54.000 --> 00:19:56.000]  代表是每天的看顧
[00:19:56.000 --> 00:19:58.000]  不是整體說三年半
[00:19:58.000 --> 00:20:01.000]  那是一天一天分開來看
[00:20:01.000 --> 00:20:04.000]  代表是每天的看顧
[00:20:04.000 --> 00:20:05.000]  供應
[00:20:05.000 --> 00:20:07.000]  四十二個月呢
[00:20:07.000 --> 00:20:09.000]  剛剛相反的意思
[00:20:09.000 --> 00:20:15.000]  是一個很難過的一個時間
[00:20:15.000 --> 00:20:18.000]  相當長的災難的時間
[00:20:18.000 --> 00:20:22.000]  三年半好像是一個小的數字
[00:20:22.000 --> 00:20:24.000]  四十二就是大的數字
[00:20:24.000 --> 00:20:25.000]  雖然時間一樣
[00:20:25.000 --> 00:20:27.000]  但代表的意思不同
[00:20:27.000 --> 00:20:32.000]  就是說很難過的一個長的苦難
[00:20:32.000 --> 00:20:34.000]  三分之一六
[00:20:34.000 --> 00:20:35.000]  三分之一
[00:20:35.000 --> 00:20:41.000]  那就是表示受控制的意思是少數
[00:20:41.000 --> 00:20:43.000]  雖然有災難
[00:20:43.000 --> 00:20:46.000]  但是在這個前三年半裡面
[00:20:46.000 --> 00:20:50.000]  還是受控制的災難
[00:20:50.000 --> 00:20:52.000]  第七六百里
[00:20:52.000 --> 00:20:57.000]  原文是一千六百斯塔迪斯德里
[00:20:57.000 --> 00:21:04.000]  是當時的一種長度的算法
[00:21:04.000 --> 00:21:10.000]  一千六就是四乘四乘一百
[00:21:10.000 --> 00:21:15.000]  四是地的數字
[00:21:15.000 --> 00:21:19.000]  四乘四表示全地
[00:21:19.000 --> 00:21:23.000]  然後再乘一百就是十乘十
[00:21:23.000 --> 00:21:24.000]  那就是完全
[00:21:24.000 --> 00:21:33.000]  所以那就是基督在全地施行他的完全的審判
[00:21:33.000 --> 00:21:35.000]  第六個七
[00:21:35.000 --> 00:21:37.000]  七次的大戰
[00:21:37.000 --> 00:21:40.000]  這個經文都列在這裡
[00:21:40.000 --> 00:21:43.000]  我們沒有時間去一一的來看
[00:21:43.000 --> 00:21:47.000]  大家可以自己去看
[00:21:47.000 --> 00:21:51.000]  最後我們來到了第七個七
[00:21:51.000 --> 00:21:57.000]  也就是最高的團圓
[00:21:57.000 --> 00:21:59.000]  大團圓
[00:21:59.000 --> 00:22:04.000]  新耶路撒冷的七種的完全
[00:22:04.000 --> 00:22:09.000]  我們稍微多用一點時間來看一看
[00:22:09.000 --> 00:22:16.000]  因為這是全部聖經的高峰
[00:22:16.000 --> 00:22:18.000]  是大團圓
[00:22:18.000 --> 00:22:22.000]  神的救恩的成全
[00:22:22.000 --> 00:22:26.000]  我們把經文都看一看
[00:22:26.000 --> 00:22:32.000]  第一是完全的平安與喜樂
[00:22:32.000 --> 00:22:35.000]  二十一章一節和四節
[00:22:35.000 --> 00:22:37.000]  我們看到二十一章
[00:22:37.000 --> 00:22:42.000]  先看第一節
[00:22:42.000 --> 00:22:45.000]  我又看見一個新天新地
[00:22:45.000 --> 00:22:49.000]  因為先前的天地已經過去了
[00:22:49.000 --> 00:22:52.000]  海也不再有了
[00:22:52.000 --> 00:22:56.000]  這裡提到沒有海
[00:22:56.000 --> 00:23:00.000]  意思不是字面的意思
[00:23:00.000 --> 00:23:04.000]  因為我們一直看見底氣都從海裡上來
[00:23:04.000 --> 00:23:11.000]  所以這個海代表不安的正局
[00:23:11.000 --> 00:23:14.000]  正當不安
[00:23:14.000 --> 00:23:20.000]  沒有海就是代表完全的平安
[00:23:20.000 --> 00:23:22.000]  如果真是沒有海
[00:23:22.000 --> 00:23:25.000]  愛海的人就很失望了
[00:23:25.000 --> 00:23:29.000]  很多人特別歡喜到海邊去
[00:23:29.000 --> 00:23:31.000]  如果在新耶路撒冷沒有海
[00:23:31.000 --> 00:23:34.000]  我想很多人覺得不美滿
[00:23:34.000 --> 00:23:39.000]  我相信有海
[00:23:39.000 --> 00:23:44.000]  所以說沒有海是一個象徵的意義
[00:23:44.000 --> 00:23:46.000]  第四節
[00:23:46.000 --> 00:23:50.000]  神要擦去他們一切的眼淚
[00:23:50.000 --> 00:23:51.000]  不再有死亡
[00:23:51.000 --> 00:23:55.000]  也不再有悲哀哭嚎疼痛
[00:23:55.000 --> 00:24:00.000]  因為一切的事都過去了
[00:24:00.000 --> 00:24:02.000]  沒有眼淚
[00:24:02.000 --> 00:24:04.000]  真的沒有眼淚嗎
[00:24:04.000 --> 00:24:08.000]  我想可能還有眼淚
[00:24:08.000 --> 00:24:11.000]  不過不是痛苦的眼淚
[00:24:11.000 --> 00:24:15.000]  哭的眼淚是喜樂的眼淚
[00:24:15.000 --> 00:24:19.000]  我們人快樂高興的時候還會流眼淚
[00:24:19.000 --> 00:24:23.000]  所以那個眼淚代表心情的激動
[00:24:23.000 --> 00:24:26.000]  是痛悲哀的激動
[00:24:26.000 --> 00:24:31.000]  也可能是喜樂的激動
[00:24:31.000 --> 00:24:35.000]  我們在天上沒有悲哀的眼淚
[00:24:35.000 --> 00:24:42.000]  但是我相信還有一種喜樂的興奮的眼淚
[00:24:42.000 --> 00:24:44.000]  第二方面
[00:24:44.000 --> 00:24:50.000]  就是完全的愛與團契
[00:24:50.000 --> 00:24:54.000]  第21章第二節
[00:24:54.000 --> 00:24:57.000]  我又看見聖城新耶路撒冷
[00:24:57.000 --> 00:25:00.000]  由神那裡有天而降
[00:25:00.000 --> 00:25:01.000]  預備好了
[00:25:01.000 --> 00:25:06.000]  就如新婦裝飾整齊等候丈夫
[00:25:06.000 --> 00:25:13.000]  新耶路撒冷也代表所有住在新耶路撒冷裡面的人
[00:25:13.000 --> 00:25:19.000]  這些人也都是基督的新婦
[00:25:19.000 --> 00:25:24.000]  新耶路撒冷是一個集體的稱呼
[00:25:24.000 --> 00:25:29.000]  裡面居住的人是個別的關係
[00:25:29.000 --> 00:25:33.000]  所以在新約裡面
[00:25:33.000 --> 00:25:37.000]  我們看見教會是基督的新婦
[00:25:37.000 --> 00:25:40.000]  那是一個集體的稱呼
[00:25:40.000 --> 00:25:42.000]  The church as a whole
[00:25:42.000 --> 00:25:46.000]  Collectively the church is the bride of Christ
[00:25:46.000 --> 00:25:47.000]  但是個別呢
[00:25:47.000 --> 00:25:48.000]  每一個基督徒
[00:25:48.000 --> 00:25:51.000]  Individually every person
[00:25:51.000 --> 00:25:54.000]  Every Christian is a bride of Christ
[00:25:54.000 --> 00:25:58.000]  這是一個雙重的意義
[00:25:58.000 --> 00:26:01.000]  在這裡也是一樣
[00:26:01.000 --> 00:26:09.000]  那麼這個丈夫新婦是一個愛的關係
[00:26:09.000 --> 00:26:13.000]  用這樣的來形容
[00:26:13.000 --> 00:26:15.000]  這樣的形容在新約裡面
[00:26:15.000 --> 00:26:17.000]  也是有雙重的意義
[00:26:17.000 --> 00:26:25.000]  一方面是表示在基督教的婚姻的神聖的觀念
[00:26:25.000 --> 00:26:27.000]  神聖到一個地步
[00:26:27.000 --> 00:26:31.000]  甚至用主耶穌和教會之間的愛
[00:26:31.000 --> 00:26:36.000]  來形容夫婦之間的神聖的愛
[00:26:36.000 --> 00:26:42.000]  這是基督教的一個很特殊的地方
[00:26:42.000 --> 00:26:55.000]  這也是基督徒的神聖的婚姻觀念的根據
[00:26:55.000 --> 00:27:00.000]  另外一方面也是代表主和基督之間
[00:27:00.000 --> 00:27:09.000]  永遠的神聖的愛
[00:27:09.000 --> 00:27:12.000]  在這裡又提到裝飾
[00:27:12.000 --> 00:27:14.000]  裝飾整體
[00:27:14.000 --> 00:27:19.000]  裝飾是有一個預備的過程
[00:27:19.000 --> 00:27:21.000]  在聖經裡面告訴我們
[00:27:21.000 --> 00:27:25.000]  聖靈是教會的裝飾者
[00:27:25.000 --> 00:27:29.000]  是淑靈的新婦的裝飾
[00:27:29.000 --> 00:27:37.000]  聖靈的工作就是使基督徒能夠有基督的樣式
[00:27:37.000 --> 00:27:39.000]  配得過基督
[00:27:39.000 --> 00:27:43.000]  所以在格林多後書三章十八節
[00:27:43.000 --> 00:27:45.000]  我們很熟悉的經文
[00:27:45.000 --> 00:27:50.000]  格林多後書三章十八節這樣說
[00:27:50.000 --> 00:28:02.000]  就變成主的形狀 容上加容 如同從主的靈變成的
[00:28:02.000 --> 00:28:08.000]  如同就是正式
[00:28:08.000 --> 00:28:11.000]  從主的靈變成的
[00:28:11.000 --> 00:28:14.000]  這裡提到容上加容
[00:28:14.000 --> 00:28:18.000]  就是說越像主就越榮耀
[00:28:18.000 --> 00:28:23.000]  所以基督徒的淑靈的榮美是什麼
[00:28:23.000 --> 00:28:26.000]  就是更多的相助
