
[00:00:00.000 --> 00:00:03.120]  大家一定知道今天是甚麼主日
[00:06:08.760 --> 00:06:10.760]  心裡充滿著感謝
[00:06:10.760 --> 00:06:12.760]  原來當時是這樣的
[00:06:12.760 --> 00:06:15.200]  神這樣保守了我
[00:06:15.200 --> 00:06:17.840]  去回想神在你身上的恩典
[00:06:17.840 --> 00:06:19.120]  祂的作為
[00:06:19.120 --> 00:06:22.200]  你的心可以常常快樂
[00:06:22.200 --> 00:06:23.880]  看到眼前的問題的時候
[00:06:23.880 --> 00:06:25.120]  就告訴自己
[00:06:25.120 --> 00:06:28.120]  過去神怎樣保守你
[00:06:28.120 --> 00:06:32.640]  可以以快樂的心面對眼前的困難
[00:06:32.640 --> 00:06:37.640]  當時門徒他們看到耶穌的作為
[00:06:37.640 --> 00:06:39.160]  他們就歡樂起來
[00:06:39.160 --> 00:06:41.120]  大聲讚美神
[00:06:41.120 --> 00:06:42.360]  其中一件事情
[00:06:42.360 --> 00:06:44.120]  就是你會記得
[00:06:44.120 --> 00:06:45.080]  耶穌復活之外
[00:06:45.080 --> 00:06:48.480]  有哪一個是復活了的?
[00:06:48.480 --> 00:06:50.240]  在福音書記載
[00:06:50.240 --> 00:06:50.840]  哪一個人
[00:06:50.840 --> 00:06:53.320]  耶穌將他復活過來?
[00:06:53.320 --> 00:06:55.120]  拉撒路
[00:06:55.120 --> 00:06:57.320]  當然後來他再死
[00:06:57.320 --> 00:06:58.760]  拉撒路復活了之後
[00:06:58.760 --> 00:07:00.960]  很多人很驚訝耶穌的作為
[00:07:00.960 --> 00:07:03.480]  因此很多人就因為拉撒路的緣故
[00:07:03.480 --> 00:07:05.360]  就信耶穌了
[00:07:05.360 --> 00:07:08.320]  大家看看聖經的後面
[00:07:08.320 --> 00:07:10.400]  約翰福音十二章
[00:07:10.400 --> 00:07:21.880]  拉撒路他所在的地方是伯大尼
[00:07:21.880 --> 00:07:24.120]  他們耶路撒冷只是三公里的地方
[00:07:24.120 --> 00:07:25.720]  很近
[00:07:25.720 --> 00:07:27.560]  所以當他們在當中
[00:07:27.560 --> 00:07:30.480]  看到拉撒路復活的時候
[00:07:30.480 --> 00:07:32.360]  他們很驚訝
[00:07:32.360 --> 00:07:33.520]  在十二章
[00:07:33.520 --> 00:07:36.880]  聖經提及的其中的三十
[00:07:36.880 --> 00:07:38.000]  大家看看
[00:07:38.000 --> 00:07:38.320]  對不起
[00:07:38.320 --> 00:07:39.800]  十七節
[00:07:39.800 --> 00:07:43.600]  十二章第十七節
[00:08:01.280 --> 00:08:03.960]  很多人去到耶路撒冷門口迎接耶穌
[00:08:03.960 --> 00:08:06.920]  是因為聽見拉撒路的見證
[00:08:06.920 --> 00:08:08.840]  很多人經歷過神自己的工作
[00:08:08.840 --> 00:08:10.000]  他們作見證
[00:08:10.000 --> 00:08:11.720]  因此讓很多生命
[00:08:11.720 --> 00:08:15.680]  能夠有動力去尋找耶穌
[00:08:15.680 --> 00:08:17.800]  當你經歷神的恩典的時候
[00:08:17.800 --> 00:08:20.160]  你要去作見證
[00:08:20.160 --> 00:08:22.960]  或者你未必親眼見過什麼神蹟
[00:08:22.960 --> 00:08:24.960]  但你或多或少經歷過神
[00:08:24.960 --> 00:08:27.720]  怎樣改變你的生命
[00:08:27.720 --> 00:08:31.160]  一位姊妹說她很感謝神
[00:08:31.160 --> 00:08:33.880]  未信主之前工作壓力很大
[00:08:33.880 --> 00:08:36.320]  因此她常常夜晚都失眠
[00:08:36.320 --> 00:08:39.280]  一個星期平均兩晚睡不到
[00:08:39.280 --> 00:08:40.000]  但她很奇妙
[00:08:40.000 --> 00:08:41.000]  信耶穌之後
[00:08:41.000 --> 00:08:44.080]  她臨睡前就會讀聖經
[00:08:44.080 --> 00:08:46.440]  然後她祈禱、教堂
[00:08:46.440 --> 00:08:53.320]  然後一晚通宵安眠
[00:08:53.320 --> 00:08:54.680]  在她信耶穌之後
[00:08:54.680 --> 00:08:57.080]  她一直睡得很好
[00:08:57.080 --> 00:08:58.840]  不是什麼偉大的神蹟
[00:08:58.840 --> 00:09:00.200]  但她知道對她來說
[00:09:00.200 --> 00:09:01.320]  是很真實
[00:09:01.320 --> 00:09:03.520]  神在她生命的工作
[00:09:03.520 --> 00:09:04.760]  另一位朋友
[00:09:04.760 --> 00:09:06.720]  問她為什麼信耶穌的時候
[00:09:06.720 --> 00:09:07.160]  她說沒有
[00:09:07.160 --> 00:09:09.720]  因為她見到那個同事信耶穌
[00:09:09.720 --> 00:09:12.040]  那個同事是怎樣的同事呢?
[00:09:12.040 --> 00:09:15.320]  她說是一個很混亂的同事
[00:09:15.320 --> 00:09:16.320]  生活很混亂
[00:09:16.320 --> 00:09:18.960]  人際關係很惡劣、很差
[00:09:18.960 --> 00:09:20.640]  但竟然見到她信耶穌之後
[00:09:20.640 --> 00:09:22.680]  整個人都變了
[00:09:22.680 --> 00:09:24.280]  這位朋友就說
[00:09:24.280 --> 00:09:27.840]  她都變得,我也應該變得
[00:09:27.840 --> 00:09:30.200]  因此信耶穌
[00:09:30.200 --> 00:09:32.760]  很多人見到基督徒生命的轉變
[00:09:32.760 --> 00:09:36.120]  好像聽見人作見證一樣
[00:09:36.120 --> 00:09:39.200]  他們就去尋找耶穌
[00:09:39.200 --> 00:09:41.880]  當然,有些時候
[00:09:41.880 --> 00:09:43.640]  人以為沒有神蹟
[00:09:43.640 --> 00:09:45.680]  其實是有神蹟
[00:09:45.680 --> 00:09:47.440]  有些癌病病患者
[00:09:47.440 --> 00:09:49.400]  一直祈禱求神醫治
[00:09:49.400 --> 00:09:51.760]  但最終沒有得醫治
[00:09:51.760 --> 00:09:52.920]  在過程當中有人說
[00:09:52.920 --> 00:09:53.800]  耶穌都不幫你
[00:09:53.800 --> 00:09:56.600]  你為何還要信靠祂呢?
[00:09:56.600 --> 00:09:59.320]  她說我不信靠祂
[00:09:59.320 --> 00:10:00.520]  如果不是因為耶穌
[00:10:00.520 --> 00:10:03.560]  我怎會有一種平安
[00:10:03.560 --> 00:10:04.520]  我也解釋不了
[00:10:04.520 --> 00:10:05.760]  為何我面對癌症
[00:10:05.760 --> 00:10:06.960]  仍然可以有力量
[00:10:06.960 --> 00:10:09.640]  有平安去面對
[00:10:09.640 --> 00:10:12.040]  那是神蹟
[00:10:12.040 --> 00:10:13.160]  很多弟兄姊妹
[00:10:13.160 --> 00:10:14.640]  經歷這些一切的時候
[00:10:14.640 --> 00:10:15.720]  一想起
[00:10:15.720 --> 00:10:18.040]  他們心裏就會感謝神
[00:10:18.040 --> 00:10:20.920]  就會歡欣、就會感恩
[00:10:20.920 --> 00:10:22.000]  當然當時的門徒
[00:10:22.000 --> 00:10:23.840]  不單止他們歡欣快樂
[00:10:23.840 --> 00:10:26.320]  他們一齊去讚美神
[00:10:26.320 --> 00:10:28.000]  剛才我們讀聖經說到
[00:10:28.000 --> 00:10:30.440]  「奉主名來的王
[00:10:30.440 --> 00:10:33.440]  是應當稱頌的」
[00:10:33.440 --> 00:10:36.360]  大家今天看到周刊的封面
[00:10:36.360 --> 00:10:38.200]  設計漂亮嗎?
[00:10:38.200 --> 00:10:39.480]  很漂亮
[00:10:39.480 --> 00:10:40.720]  除了有鐘樹枝之外
[00:10:40.720 --> 00:10:42.400]  還有甚麼?
[00:10:42.400 --> 00:10:43.760]  還有皇冠
[00:10:43.760 --> 00:10:47.560]  皇冠代表君王
[00:10:47.560 --> 00:10:49.040]  耶穌基督來到的時候
[00:10:49.040 --> 00:10:52.000]  祂是以王的身份進入來的
[00:10:52.000 --> 00:10:55.000]  因此大家試試看前面的馬太福音
[00:10:55.000 --> 00:11:03.360]  我們看其中的第21章
[00:11:03.360 --> 00:11:13.760]  馬太福音第21章第4節
[00:11:13.760 --> 00:11:15.600]  21章第4節這樣說
[00:11:15.600 --> 00:11:18.480]  「這件事應驗了先知所說
[00:11:18.480 --> 00:11:21.520]  以下所說的是先知的預言」
[00:11:21.520 --> 00:11:22.480]  第5節
[00:11:22.480 --> 00:11:25.760]  「要對石安的居民說
[00:11:25.760 --> 00:11:29.680]  看啊!你的王來到你這裏了
[00:11:29.680 --> 00:11:31.200]  他是溫柔的
[00:11:31.200 --> 00:11:34.960]  他騎著驢是騎著小驢」
[00:11:34.960 --> 00:11:37.760]  這位君王聖經用一個字形容
[00:11:37.760 --> 00:11:40.040]  是溫柔的
[00:11:40.040 --> 00:11:42.040]  在當時的人會很明白
[00:11:42.040 --> 00:11:43.600]  這位君王來到的時候
[00:11:43.600 --> 00:11:45.600]  是騎著甚麼?
[00:11:45.600 --> 00:11:47.760]  是騎著高頭進馬
[00:11:47.760 --> 00:11:52.240]  前呼後應很多兵兵來襲擁
[00:11:52.240 --> 00:11:54.000]  是滿有權威
[00:11:54.000 --> 00:11:56.160]  滿有力量
[00:11:56.160 --> 00:11:57.720]  但是基督耶穌來到
[00:11:57.720 --> 00:11:59.160]  沒錯祂是君王
[00:11:59.160 --> 00:12:01.760]  但是祂是溫柔的
[00:12:01.760 --> 00:12:03.960]  意味著祂是慈愛的
[00:12:03.960 --> 00:12:06.440]  祂是體貼人的軟弱
[00:12:06.440 --> 00:12:08.160]  祂是憐憫人的
[00:12:08.160 --> 00:12:11.800]  這位憐憫人的君王來到我們當中
[00:12:11.800 --> 00:12:13.880]  祂騎著驢在小驢區
[00:12:13.880 --> 00:12:16.640]  這個小驢區從沒有人坐過
[00:12:16.640 --> 00:12:18.520]  可能很不起眼
[00:12:18.520 --> 00:12:19.960]  或者別人覺得它太小
[00:12:19.960 --> 00:12:22.040]  都不可以再讓人坐
[00:12:22.040 --> 00:12:23.600]  不可以讓人坐著
[00:12:23.600 --> 00:12:27.440]  但是主耶穌刻意選擇一隻小驢驢
[00:12:27.440 --> 00:12:29.920]  向人表達出
[00:12:29.920 --> 00:12:33.480]  祂是一個溫柔的君王
[00:12:33.480 --> 00:12:35.040]  有些時候我會想起
[00:12:35.040 --> 00:12:37.200]  當聖經大家剛才讀的時候
[00:12:37.200 --> 00:12:39.080]  有人問這些門徒
[00:12:39.080 --> 00:12:42.040]  你們拿走這隻驢驢子做甚麼?
[00:12:42.040 --> 00:12:44.520]  門徒怎麼回答?
[00:12:44.520 --> 00:12:47.520]  主需要它
[00:12:47.520 --> 00:12:51.280]  我就想永恆的君王
[00:12:51.280 --> 00:12:56.080]  為甚麼需要一隻小驢驢?
[00:12:56.080 --> 00:12:58.200]  不是祂需要
[00:12:58.200 --> 00:13:03.720]  而是神容許這隻小驢驢可以服侍祂
[00:13:03.720 --> 00:13:07.720]  在其中讓人能夠分享神的恩惠
[00:13:07.720 --> 00:13:11.120]  在當中我們體會到甚麼叫做溫柔
[00:13:11.120 --> 00:13:15.120]  那種憐憫、那種對人的體貼
[00:13:15.120 --> 00:13:17.120]  在當中表達出來
[00:13:17.120 --> 00:13:19.440]  這位王來到你們當中
[00:13:19.440 --> 00:13:24.440]  聖經說:看呀!你的王來到你這淚寮
[00:13:24.440 --> 00:13:25.800]  我看過一些文章
[00:13:25.800 --> 00:13:27.560]  關於在中國早年
[00:13:27.560 --> 00:13:31.120]  有些宣教士開設一些醫院
[00:13:31.120 --> 00:13:33.600]  設備不是很好
[00:13:33.600 --> 00:13:36.320]  但是當地很多居民很感動
[00:13:36.320 --> 00:13:38.400]  因為這些醫生護士是基督徒
[00:13:38.400 --> 00:13:39.840]  一些宣教士
[00:13:39.840 --> 00:13:43.440]  他們的幫助不單單在醫學上幫助他們
[00:13:43.440 --> 00:13:44.840]  到了某個時候
[00:13:44.840 --> 00:13:46.840]  他們需要輸血
[00:13:46.840 --> 00:13:49.040]  但是血庫沒有血
[00:13:49.040 --> 00:13:50.440]  他們很慌張
[00:13:50.440 --> 00:13:52.920]  突然間有醫生走過來告訴他們
[00:13:52.920 --> 00:13:56.720]  不用擔心,我輸給你
[00:13:56.720 --> 00:13:57.920]  你有沒有見過
[00:13:57.920 --> 00:14:00.840]  在醫院當中不夠血庫血的時候
[00:14:00.840 --> 00:14:04.120]  醫生說:我輸給你了
[00:14:04.120 --> 00:14:06.920]  就假設有一次你遇到這樣的經歷
[00:14:06.920 --> 00:14:08.560]  血庫裡面沒有血
[00:14:08.560 --> 00:14:10.840]  但你急需要輸血
[00:14:10.840 --> 00:14:12.600]  你很慌張
[00:14:12.600 --> 00:14:14.320]  到處都問:怎麼辦?
[00:14:14.320 --> 00:14:16.440]  他說:沒辦法
[00:14:16.440 --> 00:14:18.600]  突然間院長走過來
[00:14:18.600 --> 00:14:20.040]  不要擔心
[00:14:20.040 --> 00:14:22.560]  我驗過我的血跟你配合
[00:14:22.560 --> 00:14:24.960]  我輸給你了
[00:14:24.960 --> 00:14:27.480]  你的感受會是怎樣?
[00:14:27.480 --> 00:14:31.080]  不可能的,為什麼你要輸給我?
[00:14:31.080 --> 00:14:32.040]  各位弟兄姊妹
[00:14:32.040 --> 00:14:33.640]  我所說的你都知道
[00:14:33.640 --> 00:14:35.680]  因為耶穌基督是君王
[00:14:35.680 --> 00:14:38.560]  來到耶路撒冷,來到你的面前
[00:14:38.560 --> 00:14:40.760]  祂來訪問你
[00:14:40.760 --> 00:14:42.560]  祂來到你的面前
[00:14:42.560 --> 00:14:45.520]  祂要去憐憫你
[00:14:45.520 --> 00:14:47.600]  《聖經》裡面很簡單的說話說
[00:14:47.600 --> 00:14:52.280]  「看那,你的王來到你這裡了」
[00:14:52.280 --> 00:14:54.720]  《原文福音》第十二章同樣經文說
[00:14:54.720 --> 00:14:59.480]  「不要懼怕,你的王來到了」
[00:14:59.480 --> 00:15:00.640]  不要怕
[00:15:00.640 --> 00:15:03.560]  弟兄姊妹有時候面對一些生活上的難處
[00:15:03.560 --> 00:15:05.320]  大家都有這樣的經歷
[00:15:05.320 --> 00:15:06.520]  但是不要怕
[00:15:06.520 --> 00:15:08.040]  上上去讚美上帝
[00:15:08.040 --> 00:15:09.200]  去感謝祂
[00:15:09.200 --> 00:15:11.400]  因為你知道你的王
[00:15:11.400 --> 00:15:12.960]  能力的君王
[00:15:12.960 --> 00:15:14.840]  溫柔憐憫的君王
[00:15:14.840 --> 00:15:17.160]  已經進入你的生命中
[00:15:17.160 --> 00:15:19.840]  祂要幫助你
[00:15:19.840 --> 00:15:22.520]  當時主耶穌來到耶路撒冷
[00:15:22.520 --> 00:15:25.520]  同樣帶著這樣的一種情況
[00:15:25.520 --> 00:15:28.560]  來到他們當中
[00:15:28.560 --> 00:15:29.880]  這個時候大家去看一看
[00:15:29.880 --> 00:15:37.320]  詩篇一百零五篇我們剛才讀過的經文
[00:15:37.320 --> 00:15:39.360]  一百零五、一百零六篇
[00:15:39.360 --> 00:15:42.120]  是講述以色列人經歷神的歷史
[00:15:42.120 --> 00:15:44.240]  很多很多奇妙的經歷
[00:15:44.240 --> 00:15:48.080]  因此詩人一開始的時候就讚揚神的作為
[00:15:48.080 --> 00:15:49.920]  所以一百零五篇
[00:15:49.920 --> 00:15:52.480]  在第一節最後一句
[00:15:52.480 --> 00:15:56.120]  「在萬民中傳揚祂的作為」
[00:15:56.120 --> 00:15:58.040]  然後第二節
[00:15:58.040 --> 00:16:03.960]  最後一句「講論祂一切奇妙的作為」
[00:16:03.960 --> 00:16:06.160]  然後在第五節
[00:16:06.160 --> 00:16:10.680]  「紀念祂所作的奇事、祂的神蹟」
[00:16:10.680 --> 00:16:15.480]  因此我們回到前面第三節
[00:16:15.480 --> 00:16:18.120]  「你們要以祂的聖名誇耀
[00:16:18.120 --> 00:16:22.000]  願尋求耶和華的人都心裡歡喜」
[00:16:22.000 --> 00:16:23.640]  要歡喜
[00:16:23.640 --> 00:16:27.000]  在當中去想念祂的奇妙、祂的作為
[00:16:27.000 --> 00:16:29.120]  心裡就歡喜了
[00:16:29.120 --> 00:16:31.440]  我剛才在普通話崇拜講道
[00:16:31.440 --> 00:16:34.880]  完了之後有位姊妹很開心走過來跟我講
[00:16:34.880 --> 00:16:36.920]  講出一些她自己的經歷
[00:16:36.920 --> 00:16:39.040]  一路跟我分享
[00:16:39.040 --> 00:16:40.680]  我看著她的面容
[00:16:40.680 --> 00:16:45.160]  很開心告訴我她怎樣經歷神的作為
[00:16:45.160 --> 00:16:46.680]  當你去回想的時候
[00:16:46.680 --> 00:16:49.880]  你會回想很多
[00:16:49.880 --> 00:16:51.920]  我也回想自己
[00:16:51.920 --> 00:16:55.640]  很多頂尖尾指導師牧師做過一個心臟的大手術
[00:16:55.640 --> 00:17:00.080]  但我已經開始有週年紀念了
[00:17:00.080 --> 00:17:03.240]  是第二週年
[00:17:03.240 --> 00:17:09.080]  現今我的身體狀況應該比手術之前更好
[00:17:09.080 --> 00:17:10.880]  在當時向神祈禱神
[00:17:10.880 --> 00:17:14.120]  「如果可以,祢不用我做手術
[00:17:14.120 --> 00:17:16.600]  祢直接醫治我」
[00:17:16.600 --> 00:17:18.560]  但神沒有聽我祈禱
[00:17:18.560 --> 00:17:21.160]  祂要我經歷這件事情
[00:17:21.160 --> 00:17:23.520]  四月二十七日應該入院
[00:17:23.520 --> 00:17:25.200]  預備做手術
[00:17:25.200 --> 00:17:27.360]  四月二十六日
[00:17:27.360 --> 00:17:30.560]  我講完最後一篇道
[00:17:30.560 --> 00:17:32.200]  當時我想休息
[00:17:32.200 --> 00:17:34.040]  預備入院做手術
[00:17:34.040 --> 00:17:35.840]  突然收到電話醫生說
[00:17:35.840 --> 00:17:39.160]  有特別的緣故要押後兩個星期
[00:17:39.160 --> 00:17:42.080]  我心想糟糕了,又要押後兩個星期
[00:17:42.080 --> 00:17:44.400]  因此我安排好事情
[00:17:44.400 --> 00:17:46.400]  我就給自己放假
[00:17:46.400 --> 00:17:48.560]  有很多時間和家人一起相聚
[00:17:48.560 --> 00:17:52.280]  我和太太去了廣東省一些地方自己休息
[00:17:52.280 --> 00:17:54.760]  星期日去到當地的教會崇拜
[00:17:54.760 --> 00:17:56.560]  牧師有機會不講道
[00:17:56.560 --> 00:17:58.360]  在崇拜當中安靜聽道
[00:17:58.360 --> 00:18:01.720]  都是一種很大的福氣
[00:18:01.720 --> 00:18:06.280]  當時我就安靜地預備敬拜
[00:18:06.280 --> 00:18:09.680]  主席上台帶領大家唱詩
[00:18:09.680 --> 00:18:13.360]  他教我們唱一首詩歌叫做《耶穌領我》
[00:18:13.360 --> 00:18:14.760]  一唱的時候
[00:18:14.760 --> 00:18:17.240]  我的眼淚就流出來
[00:18:17.240 --> 00:18:20.200]  這首詩歌很多人都可能知道
[00:18:20.200 --> 00:18:24.560]  是我在三十年前結婚
[00:18:24.560 --> 00:18:27.000]  新娘子走進禮堂的時候
