
[00:00:00.000 --> 00:00:03.300]  今天我們思想聖經加拉提書的經文
[00:03:10.200 --> 00:03:12.600]  是耶路撒冷過來的猶太人
[00:03:12.600 --> 00:03:15.600]  這幫猶太人他們有一個信念
[00:03:15.600 --> 00:03:18.600]  認為要能夠行律法
[00:03:18.600 --> 00:03:21.600]  或者說守國禮才可以得救
[00:03:21.600 --> 00:03:23.000]  不可以單單信耶穌
[00:03:23.000 --> 00:03:25.800]  必須要行律法
[00:03:25.800 --> 00:03:27.200]  而在那個時候
[00:03:27.200 --> 00:03:29.400]  彼得他已經明白了
[00:03:29.400 --> 00:03:30.600]  如果大家記得
[00:03:30.600 --> 00:03:32.400]  他在哥尼留的家中
[00:03:32.400 --> 00:03:35.000]  見到有天上降下來的異象
[00:03:35.000 --> 00:03:38.800]  他知道神沒有去偏待人
[00:03:38.800 --> 00:03:41.000]  無論是猶太人、外族人
[00:03:41.000 --> 00:03:44.000]  都一樣能夠蒙恩得救
[00:03:44.000 --> 00:03:45.800]  後來在耶路撒冷的會議
[00:03:45.800 --> 00:03:47.800]  《少林主第十五章》裡面
[00:03:47.800 --> 00:03:50.600]  他們很清楚查察神的心意
[00:03:50.600 --> 00:03:53.600]  很清楚大家一齊來認定
[00:03:53.600 --> 00:03:56.400]  外族人是不需要去行律法
[00:03:56.400 --> 00:03:58.400]  才可以得救
[00:03:58.400 --> 00:04:02.400]  經過這些尋索認識之後
[00:04:02.400 --> 00:04:03.600]  出現了一件事情
[00:04:03.600 --> 00:04:06.600]  就是彼得來到安提阿這個地方
[00:04:06.600 --> 00:04:09.200]  因此他跟當地的一些外族人
[00:04:09.200 --> 00:04:11.200]  有一個團契的關係
[00:04:11.200 --> 00:04:13.400]  他們一齊來吃飯
[00:04:13.400 --> 00:04:17.000]  聖經說到他們吃飯不是一次兩次
[00:04:17.000 --> 00:04:20.600]  是一個習慣性的關係
[00:04:20.600 --> 00:04:23.400]  雖然是一種習慣性的關係
[00:04:23.400 --> 00:04:27.600]  但突然間見到一些猶太人來到的時候
[00:04:27.600 --> 00:04:30.800]  彼得就很受威脅
[00:04:30.800 --> 00:04:32.200]  有一種壓力
[00:04:32.200 --> 00:04:35.200]  所以聖經就說他裝假了
[00:04:35.200 --> 00:04:39.200]  大家可以看回剛才讀的聖經第十二節
[00:04:39.200 --> 00:04:43.800]  從雅各那裡來的人還沒有到以前
[00:04:43.800 --> 00:04:46.400]  彼得和外族人一同吃飯
[00:04:46.400 --> 00:04:47.800]  但他們來到了
[00:04:47.800 --> 00:04:50.800]  他因為怕那些守國禮的人
[00:04:50.800 --> 00:04:55.200]  就從外族人中退出來和他們分開
[00:04:55.200 --> 00:04:59.400]  而其他的人也都和他一同裝假
[00:04:59.400 --> 00:05:01.800]  甚至巴拿巴也都受了影響
[00:05:01.800 --> 00:05:06.200]  跟著他們來裝假
[00:05:06.200 --> 00:05:11.800]  聖經提到當時彼得面對這種處境
[00:05:11.800 --> 00:05:14.400]  他心裏面感覺到一種壓力
[00:05:14.400 --> 00:05:16.200]  他就避開
[00:05:16.200 --> 00:05:18.800]  不讓猶太人知道他和外族人
[00:05:18.800 --> 00:05:22.200]  是一齊有團契、一齊用飯
[00:05:22.200 --> 00:05:26.400]  當然這裡所說的不單止是一些表面的禮儀
[00:05:26.400 --> 00:05:28.200]  或一些守則
[00:05:28.200 --> 00:05:30.000]  而是他所做的事情
[00:05:30.000 --> 00:05:35.600]  其實正正是和福音的本質是相違背的
[00:05:35.600 --> 00:05:41.200]  如果他以為一個人必須要憑自己的力量
[00:05:41.200 --> 00:05:44.800]  去行律法、去行義
[00:05:44.800 --> 00:05:46.400]  他才能夠得救
[00:05:46.400 --> 00:05:50.000]  而沒有按律法來生活的人
[00:05:50.000 --> 00:05:53.200]  或者沒有遵守猶太的律法來生活的人
[00:05:53.200 --> 00:05:55.000]  他們就是低一級
[00:05:55.000 --> 00:05:57.800]  他們不被上帝所接納
[00:05:57.800 --> 00:06:03.000]  因此就說得救是要靠人的行為
[00:06:03.000 --> 00:06:05.600]  而他這樣避開的時候
[00:06:05.600 --> 00:06:09.000]  好像就指出猶太人他們是高一級
[00:06:09.000 --> 00:06:10.400]  所以他自己是猶太人
[00:06:10.400 --> 00:06:13.200]  他不應該和外邦人、外族人
[00:06:13.200 --> 00:06:20.600]  來相處、來一同平等的關係
[00:06:20.600 --> 00:06:23.000]  當你這樣做的時候
[00:06:23.000 --> 00:06:27.800]  很久留意到這個背後很重要的一件事情
[00:06:27.800 --> 00:06:30.400]  是和真理不合的
[00:06:30.400 --> 00:06:32.600]  所以第十四節稱
[00:06:32.600 --> 00:06:37.200]  「但我一見他們所行的不合福音的真理
[00:06:37.200 --> 00:06:39.800]  就當眾對羈髮說
[00:06:39.800 --> 00:06:43.200]  你是猶太人生活既然仗愛不愛族人
[00:06:43.200 --> 00:06:45.200]  而不仗猶太人
[00:06:45.200 --> 00:06:50.600]  怎麼還勉強外族人跟隨猶太人的規矩呢?」
[00:06:50.600 --> 00:06:55.400]  要外族人跟隨猶太人的規矩
[00:06:55.400 --> 00:06:59.000]  我們剛才說到福音的本質
[00:06:59.000 --> 00:07:03.000]  是說到當神去接納人的時候
[00:07:03.000 --> 00:07:06.400]  不是因為人有什麼行為
[00:07:06.400 --> 00:07:09.800]  而是說到是出於神的恩典
[00:07:09.800 --> 00:07:12.200]  這份恩典是在耶穌基督的
[00:07:12.200 --> 00:07:15.200]  待死和復活當中
[00:07:15.200 --> 00:07:17.800]  來得很清楚地表明出來
[00:07:17.800 --> 00:07:19.200]  也正因為這樣
[00:07:19.200 --> 00:07:21.200]  不是因為人的行為
[00:07:21.200 --> 00:07:26.000]  所以沒有任何可以在神面前誇口的地方
[00:07:26.000 --> 00:07:29.400]  你不可以說我有一百分
[00:07:29.400 --> 00:07:31.800]  沒錯 他也不錯 他有九十
[00:07:31.800 --> 00:07:34.000]  不過我比他好一點
[00:07:34.000 --> 00:07:35.000]  因為我一百分
[00:07:35.000 --> 00:07:36.600]  所以上帝接納我
[00:07:36.600 --> 00:07:40.200]  你九十分不夠
[00:07:40.200 --> 00:07:42.200]  不因為你有什麼自己的行為
[00:07:42.200 --> 00:07:46.200]  所以你沒有任何的根據來對他誇口
[00:07:46.200 --> 00:07:47.400]  聖經裏面提到
[00:07:47.400 --> 00:07:51.600]  在福音裏面每一個蒙恩的人都是平等的
[00:07:51.600 --> 00:07:54.200]  猶太人信了主
[00:07:54.200 --> 00:07:56.400]  外族人信了主
[00:07:56.400 --> 00:07:58.600]  並不會因為這些猶太人
[00:07:58.600 --> 00:08:01.200]  有某些特別的民族傳統
[00:08:01.200 --> 00:08:04.000]  或者他們有一些崇高的律法典章
[00:08:04.000 --> 00:08:08.600]  所以他們比其他信主的人高級一點
[00:08:08.600 --> 00:08:10.000]  因此聖經就說
[00:08:10.000 --> 00:08:12.000]  當彼得這樣做的時候
[00:08:12.200 --> 00:08:18.000]  他是違背了福音真理的本質
[00:08:18.000 --> 00:08:21.800]  在那裏我們也會想一件事情
[00:08:21.800 --> 00:08:24.000]  其實我們信了主之後
[00:08:24.000 --> 00:08:27.000]  我們沒錯知道我們是因為恩典得救的
[00:08:27.000 --> 00:08:28.400]  但有時候也會不知不覺
[00:08:28.400 --> 00:08:30.400]  有時候會再一次
[00:08:30.400 --> 00:08:35.600]  要重新去依靠自己那種力量
[00:08:35.600 --> 00:08:38.600]  那個自我的聰明才智
[00:08:38.600 --> 00:08:40.000]  自己的拼搏
[00:08:40.000 --> 00:08:44.600]  去爭取上帝面前的地位
[00:08:44.600 --> 00:08:49.400]  最近我看到一些宣教弟兄姊妹
[00:08:49.400 --> 00:08:51.400]  他們分享的見證
[00:08:51.400 --> 00:08:53.600]  其中有提到我們有些弟兄姊妹
[00:08:53.600 --> 00:08:55.000]  他們去到中國內地
[00:08:55.000 --> 00:08:58.000]  有一些醫療的培訓服務
[00:08:58.000 --> 00:09:00.000]  去到的時候
[00:09:00.000 --> 00:09:02.800]  當地有一些官員接待
[00:09:02.800 --> 00:09:06.200]  在接待過程當中就跟他們說
[00:09:06.200 --> 00:09:10.800]  你們一班醫護人員來到
[00:09:10.800 --> 00:09:14.400]  你們教會給你們多少錢?
[00:09:14.400 --> 00:09:17.000]  你們收了多少籌報?
[00:09:17.000 --> 00:09:19.000]  所以來幫我們
[00:09:19.000 --> 00:09:20.400]  弟兄姊妹說
[00:09:20.400 --> 00:09:23.000]  不是的 是我們自己來的
[00:09:23.000 --> 00:09:25.400]  機票都是我們自己出錢的
[00:09:25.400 --> 00:09:27.800]  不是教會給你們錢
[00:09:27.800 --> 00:09:29.600]  請你們過來幫我們嗎?
[00:09:29.600 --> 00:09:31.600]  他說不是 是我們自己自願
[00:09:31.600 --> 00:09:34.000]  是我們來服侍的
[00:09:34.000 --> 00:09:36.200]  接著那位官員就說
[00:09:36.200 --> 00:09:38.000]  你們真的很奇怪
[00:09:38.000 --> 00:09:41.400]  我們見到很多醫生很有價值的
[00:09:41.400 --> 00:09:43.200]  你們那些大醫生
[00:09:43.200 --> 00:09:44.400]  或者是護士
[00:09:44.400 --> 00:09:46.600]  或者是其他做總務的
[00:09:46.600 --> 00:09:48.600]  又或者是幫忙做傳譯的
[00:09:48.600 --> 00:09:50.800]  見到你們是彼此尊重
[00:09:50.800 --> 00:09:55.400]  沒有分彼此一起拍檔服侍
[00:09:55.400 --> 00:09:57.800]  為什麼會這樣?
[00:09:57.800 --> 00:10:00.200]  這個官員有一些不明白
[00:10:00.200 --> 00:10:01.800]  以為背後有什麼原因
[00:10:01.800 --> 00:10:04.400]  或者某些人 或者所有人都收了很多錢
[00:10:04.400 --> 00:10:07.600]  所以大家都無所謂的來服侍
[00:10:07.600 --> 00:10:09.800]  但那個時候弟兄姊妹就跟他說
[00:10:09.800 --> 00:10:13.000]  因為我們是教徒
[00:10:13.000 --> 00:10:16.200]  很自然的跟他們分享自己的信仰
[00:10:16.200 --> 00:10:17.800]  而且在過程當中
[00:10:17.800 --> 00:10:19.400]  他們很清楚的看見
[00:10:19.400 --> 00:10:25.200]  是因為他們知道我們是平等的
[00:10:25.200 --> 00:10:27.000]  這個平等不單止是一種
[00:10:27.000 --> 00:10:29.800]  好像地位上是一樣的
[00:10:29.800 --> 00:10:33.800]  而是體會到我一切一切所能夠有的
[00:10:33.800 --> 00:10:36.400]  是完全是神的恩惠
[00:10:36.400 --> 00:10:40.000]  既然我沒有一個自誇的地方
[00:10:40.000 --> 00:10:42.200]  所以我和他和他和他
[00:10:42.200 --> 00:10:44.400]  在這些屬神的人當中
[00:10:44.400 --> 00:10:47.200]  我們都可以彼此的尊重
[00:10:47.200 --> 00:10:51.000]  亦都可以彼此的去接納
[00:10:51.000 --> 00:10:55.200]  這個正正是你和我在福音的信仰裏面所體會到
[00:10:55.200 --> 00:10:57.600]  上帝所賜的救恩
[00:10:57.600 --> 00:11:03.000]  帶來給人與人之間的生命上的聯繫
[00:11:03.000 --> 00:11:05.800]  和尊重的關係
[00:11:05.800 --> 00:11:08.200]  其實大家都可能會接觸過
[00:11:08.200 --> 00:11:09.800]  有些弟兄姊妹見到
[00:11:09.800 --> 00:11:14.400]  他們家裏有一些傭工
[00:11:14.400 --> 00:11:19.000]  有時見到他們那種對自己的傭工的尊重
[00:11:19.000 --> 00:11:21.600]  當然有不同的角色會做不同的事情
[00:11:21.600 --> 00:11:24.000]  但仍然是可以有一種很尊重的態度
[00:11:24.000 --> 00:11:28.200]  因為都是屬神的人
[00:11:28.200 --> 00:11:32.000]  亦都我聽到一位弟兄講到他信主的時候
[00:11:32.000 --> 00:11:34.800]  他說我信主是因為我老闆的
[00:11:34.800 --> 00:11:36.600]  我那次都問他
[00:11:36.600 --> 00:11:38.400]  他說因為我的老闆
[00:11:38.400 --> 00:11:40.800]  雖然我們有不同的崗位
[00:11:40.800 --> 00:11:41.600]  我們做不同的事
[00:11:41.600 --> 00:11:44.400]  其實我在公司裏面是一些基層的工作
[00:11:44.400 --> 00:11:48.200]  但老闆對我們都是很尊重
[00:11:48.200 --> 00:11:53.400]  他會和我們都是很自然地談一些事情
[00:11:53.400 --> 00:11:56.400]  不會好像高高在上指示我們做什麼
[00:11:56.400 --> 00:11:58.200]  在工作上他會指示
[00:11:58.200 --> 00:12:02.800]  但在關係上感覺到他對我的那種接納
[00:12:02.800 --> 00:12:05.800]  後來老闆邀請他回教會
[00:12:05.800 --> 00:12:07.200]  他覺得很欣然
[00:12:07.200 --> 00:12:10.200]  然後就回來信主
[00:12:10.200 --> 00:12:13.400]  在福音的內涵裏面
[00:12:13.400 --> 00:12:17.400]  是會延伸到在你的人際關係上
[00:12:17.400 --> 00:12:19.000]  因為聖經正是這樣講
[00:12:19.200 --> 00:12:21.600]  他說我們所得到的福音
[00:12:21.600 --> 00:12:24.000]  不是我們的行為
[00:12:24.000 --> 00:12:26.000]  免得有人自誇
[00:12:26.000 --> 00:12:29.600]  一切都是他工作在耶穌基督裏面造成
[00:12:29.600 --> 00:12:33.000]  是為了叫我們行善
[00:12:33.000 --> 00:12:38.400]  因此你看見自己身份的來源的時候
[00:12:38.400 --> 00:12:40.600]  你會更加知道去服侍
[00:12:40.600 --> 00:12:46.400]  更可以謙卑地去尊重別人
[00:12:46.400 --> 00:12:47.400]  我們再看的時候
[00:12:47.400 --> 00:12:49.800]  我們再看法國聖經裏面說到的
[00:12:49.800 --> 00:12:53.000]  不單止是一種平等的生命關係
[00:12:53.000 --> 00:12:57.400]  而且是一種不再是我乃是基督的人生
[00:12:57.400 --> 00:13:01.800]  在那種福音的真光之下表達出來
[00:13:01.800 --> 00:13:05.800]  我請大家再看聖經第十六節
[00:13:05.800 --> 00:13:08.800]  下面的第十六節
[00:13:08.800 --> 00:13:11.800]  保羅再繼續講述這件事情
[00:13:11.800 --> 00:13:15.000]  他說:既然知道人稱義不是靠行律法
[00:13:15.000 --> 00:13:17.200]  而是因信耶穌基督
[00:13:17.200 --> 00:13:22.400]  我們也就信了基督耶穌使我們因信基督稱義
[00:13:22.400 --> 00:13:24.400]  不是靠行律法
[00:13:24.400 --> 00:13:29.000]  因為沒有人能靠行律法稱義
[00:13:29.000 --> 00:13:31.400]  這裡重複地講一件事情
[00:13:31.400 --> 00:13:33.800]  是神稱我們為義
[00:13:33.800 --> 00:13:35.800]  這個稱義大家會留意到
[00:13:35.800 --> 00:13:37.800]  聖經裏面說到稱義的時候
[00:13:37.800 --> 00:13:41.400]  是用一些法庭用的字眼
[00:13:41.400 --> 00:13:45.200]  法庭宣告這個人沒有罪了
[00:13:45.200 --> 00:13:47.200]  或者有罪
[00:13:47.200 --> 00:13:49.200]  大家最近看報紙說到
[00:13:49.200 --> 00:13:51.200]  很多香港的名人
[00:13:51.200 --> 00:13:53.200]  很多重要的人物
[00:13:53.200 --> 00:13:56.200]  他們被法庭宣告有罪
[00:13:56.200 --> 00:13:59.800]  但這裡說的是一位天地的上帝
[00:13:59.800 --> 00:14:03.400]  他宣告人是沒有罪的
[00:14:03.400 --> 00:14:05.400]  是因為信靠主
[00:14:05.400 --> 00:14:07.800]  而神賜人赦罪
[00:14:07.800 --> 00:14:10.800]  因此人被神接納了
[00:14:10.800 --> 00:14:15.800]  而他的生命在神面前重新得到確認
[00:14:15.800 --> 00:14:20.800]  他的價值肯定是因為他被神接納
[00:14:20.800 --> 00:14:24.800]  被神稱為義
[00:14:24.800 --> 00:14:26.800]  當然我們有些時候會想
[00:14:26.800 --> 00:14:31.200]  在領受裏面有些時候會有些變動
[00:14:31.200 --> 00:14:35.400]  或者用大家熟悉的童話作一個比喻
[00:14:35.400 --> 00:14:38.000]  黑丐王子大家熟悉的故事
[00:14:38.000 --> 00:14:39.600]  黑丐覺得很被羞辱
[00:14:39.600 --> 00:14:43.000]  因為大家覺得他沒有地位沒有身份
[00:14:43.000 --> 00:14:49.000]  突然間一夜之間突然發現自己是王子
[00:14:49.000 --> 00:14:56.000]  因此裏面有一種很崇高的身份出現了
[00:14:56.000 --> 00:14:58.000]  他是王子
[00:14:58.000 --> 00:15:01.000]  但如果這個時候突然間他覺得
[00:15:01.000 --> 00:15:03.000]  人家都不太尊重我
[00:15:03.000 --> 00:15:07.600]  我要找一些方法再次肯定自己的地位
[00:15:07.600 --> 00:15:09.600]  自己再去拼搏一下
[00:15:09.600 --> 00:15:13.000]  因此他去到自己國家裏面很多不同的城鎮
[00:15:13.000 --> 00:15:16.000]  去周圍攻打其他的城鎮
[00:15:16.000 --> 00:15:21.400]  去證明他是一個勇猛的王子
[00:15:21.400 --> 00:15:23.200]  他不需要這樣做
[00:15:23.200 --> 00:15:27.600]  因為其實他已經是王子
[00:15:27.600 --> 00:15:29.200]  我想說的是
[00:15:29.200 --> 00:15:32.000]  當我們領受了救恩之後
[00:15:32.000 --> 00:15:35.800]  我們知道在我們裏面有神給我們的生命
[00:15:35.800 --> 00:15:38.600]  但有些時候會不知不覺
[00:15:38.600 --> 00:15:41.600]  會想用自己的力量
[00:15:41.600 --> 00:15:45.800]  在這個世界上爭一席位
[00:15:45.800 --> 00:15:48.600]  很能夠出人頭地
[00:15:48.600 --> 00:15:53.200]  或者可以有自己可以誇口的事情
[00:15:53.200 --> 00:15:55.600]  甚至有些時候在自己的教會裏面
[00:15:55.600 --> 00:15:57.600]  在熟神的群體當中
[00:15:57.600 --> 00:16:01.400]  也都希望自己能夠被人認為是比較熟齡
[00:16:01.400 --> 00:16:03.600]  因此自己去做很多事情
[00:16:03.600 --> 00:16:07.400]  要表現得更加好
[00:16:07.400 --> 00:16:13.400]  前兩天我剛剛看到一份教會的周報
[00:16:13.400 --> 00:16:15.000]  就講及一件事情
[00:16:15.000 --> 00:16:20.800]  這篇文章提到香港現在的照顧孩子是很大的挑戰
[00:16:20.800 --> 00:16:23.800]  不過這裏提及一位精神科醫生
[00:16:23.800 --> 00:16:26.800]  這位醫生就說他很無奈
[00:16:26.800 --> 00:16:29.600]  這位作者就問他為甚麼無奈
[00:16:29.600 --> 00:16:33.000]  因為現在有很多家長要求我
[00:16:33.000 --> 00:16:37.200]  開精神科藥品給他們的小孩子吃
[00:16:37.200 --> 00:16:40.000]  他問是否有些精神病患
[00:16:40.000 --> 00:16:41.200]  他說不是
[00:16:41.200 --> 00:16:45.400]  因為他們覺得孩子專注力不足
[00:16:45.400 --> 00:16:47.800]  所以要開一些精神藥給他們吃
[00:16:47.800 --> 00:16:50.000]  讓他們可以專注力好一點
[00:16:50.000 --> 00:16:52.800]  考試成績好一點
[00:16:52.800 --> 00:16:56.200]  免得輸給別人
[00:16:56.200 --> 00:16:58.000]  然後跟著這位醫生說
[00:16:58.000 --> 00:17:00.400]  他說我知道一間名校
[00:17:00.400 --> 00:17:04.600]  有一班差不多一半學生
[00:17:04.600 --> 00:17:08.000]  被認為專注力不足
[00:17:08.000 --> 00:17:13.400]  所以大多數都找精神科醫生開藥給子女吃
[00:17:13.400 --> 00:17:15.600]  因為如果不是這樣
[00:17:15.600 --> 00:17:18.200]  別人專注力很好
[00:17:18.200 --> 00:17:23.000]  所以自己的子女的成績就會比下去
[00:17:23.000 --> 00:17:25.800]  所以這位醫生就說很無奈
[00:17:25.800 --> 00:17:27.600]  如果那些家長找我開藥
[00:17:27.600 --> 00:17:32.000]  我都要問清楚他開來做甚麼
[00:17:32.000 --> 00:17:34.200]  當你察覺一個情況就是
[00:17:34.200 --> 00:17:38.200]  沒錯 人是要去學習 要去成長
[00:17:38.200 --> 00:17:43.000]  但是如果目的是要讓他能夠出人頭地
[00:17:43.000 --> 00:17:45.200]  一定要比別人強
[00:17:45.200 --> 00:17:48.800]  因此有些時候甚至用盡自己各種的方法
[00:17:48.800 --> 00:17:54.400]  甚至是傷害自己都不自知
[00:17:54.400 --> 00:17:56.600]  當然這個社會上的現象
[00:17:56.600 --> 00:17:59.400]  其實我們都會留意到
[00:17:59.400 --> 00:18:06.000]  有時候都會在我們信仰的路上出現
[00:18:06.000 --> 00:18:09.400]  有些時候會很想能夠自己
[00:18:09.400 --> 00:18:12.000]  沒錯我是基督徒有神給我的救恩
[00:18:12.000 --> 00:18:14.800]  但仍然很想用很多不同的方法
[00:18:14.800 --> 00:18:18.800]  去爭取一些可誇口的地位
[00:18:18.800 --> 00:18:21.600]  一些可以被別人捍衛
[00:18:21.600 --> 00:18:24.400]  一些偉大的成就
[00:18:24.400 --> 00:18:26.200]  這次當《聖經》一路說到
[00:18:26.200 --> 00:18:28.000]  彼得應見聖情之後
[00:18:28.000 --> 00:18:29.600]  保羅一路強調
[00:18:29.600 --> 00:18:33.800]  不是憑著律法清義接著他就說了
[00:18:33.800 --> 00:18:37.800]  大家這個時候讀一讀《聖經》的第二十節
[00:18:37.800 --> 00:18:42.400]  我請大家讀剛才的第二章二十節
[00:18:42.400 --> 00:18:46.400]  我已經與基督同釘十字架
[00:18:46.400 --> 00:18:49.600]  現在活著的不再是我
[00:18:49.600 --> 00:18:52.600]  而是基督活在我裏面
[00:18:52.600 --> 00:18:55.800]  如今再在身中活著的
[00:18:55.800 --> 00:18:59.200]  是因信神的兒子而活
[00:18:59.200 --> 00:19:02.600]  他愛我 為我捨己
[00:19:02.600 --> 00:19:07.800]  保羅說這個「我」在福音的真理之下
[00:19:07.800 --> 00:19:12.600]  這個「我」已經與耶穌基督同釘十字架
[00:19:12.600 --> 00:19:14.800]  這個舊的「我」
[00:19:14.800 --> 00:19:20.400]  這個要憑著自己的力量來建立自己的「我」
[00:19:20.400 --> 00:19:23.400]  已經釘在十字架上
[00:19:23.400 --> 00:19:28.800]  這個要爭取可以有自己個人誇口的地方的「我」
[00:19:28.800 --> 00:19:31.200]  釘在十字架上
[00:19:31.200 --> 00:19:38.200]  甚至這個要在教徒的朋友當中
[00:19:38.200 --> 00:19:44.600]  在教會當中要能夠去尋找有誇口之處的「我」
[00:19:44.600 --> 00:19:47.400]  都釘在十字架上
[00:19:47.400 --> 00:19:50.000]  這個釘十字架也意味著
[00:19:50.000 --> 00:19:57.000]  放下了對世界的渴望和慾望
[00:19:57.000 --> 00:20:00.800]  釘十字架也意味著向自己很多個人
[00:20:00.800 --> 00:20:03.000]  很多的大計
[00:20:03.000 --> 00:20:05.600]  很多個人的意向
[00:20:05.600 --> 00:20:08.200]  個人的自我中心
[00:20:08.200 --> 00:20:12.400]  只是想到我怎樣可以飛黃騰達
[00:20:12.400 --> 00:20:17.000]  或者我怎樣可以有自己的成就
[00:20:17.000 --> 00:20:21.200]  這種的自我來去死去
[00:20:21.200 --> 00:20:23.600]  這個「我」被釘十字架
[00:20:23.600 --> 00:20:25.400]  在這個時候你才會發覺
[00:20:25.400 --> 00:20:28.400]  耶穌基督在你裏面活著
[00:20:28.400 --> 00:20:31.800]  因為你知道正如剛才我們所說的
[00:20:31.800 --> 00:20:34.800]  在世為人不再靠自己的聰明
[00:20:34.800 --> 00:20:38.800]  當然我們不是在說不用自己的聰明
[00:20:38.800 --> 00:20:42.800]  而是你不再依靠自己的聰明
[00:20:42.800 --> 00:20:45.200]  在世為人不靠自己的聰明
[00:20:45.200 --> 00:20:48.000]  而是靠著神的恩惠
[00:20:48.000 --> 00:20:52.200]  只是靠著神的恩惠來生活行事
[00:20:52.200 --> 00:20:56.200]  以至耶穌基督活在你裏面
[00:20:56.200 --> 00:20:57.800]  祂活在你裏面的時候
[00:20:57.800 --> 00:21:00.600]  也意味著你的心轉向祂
[00:21:00.600 --> 00:21:04.800]  順著主給你的引導來行事
