
[00:00:00.000 --> 00:00:02.520]  今次想從一個橫面跟大家說
[00:01:45.800 --> 00:01:49.800]  想起一些坊間的解釋方法
[00:01:49.800 --> 00:01:52.200]  又說是像水一樣
[00:01:52.200 --> 00:01:54.800]  結冰、水蒸氣
[00:01:54.800 --> 00:01:56.000]  三種形態
[00:01:56.000 --> 00:01:57.600]  然後一個主體
[00:01:57.600 --> 00:02:04.000]  這樣的情況恐怕會令人有困惑
[00:02:04.000 --> 00:02:05.600]  困惑就是
[00:02:05.600 --> 00:02:06.600]  知道又如何呢?
[00:02:06.600 --> 00:02:09.600]  知道靈性會好一點嗎?
[00:02:09.600 --> 00:02:13.600]  說清楚水、冰能傳到福音嗎?
[00:02:13.600 --> 00:02:16.200]  通常中國人比較實際
[00:02:16.200 --> 00:02:17.000]  問這些問題
[00:02:17.000 --> 00:02:18.200]  幫不了傳福音
[00:02:18.200 --> 00:02:19.000]  越搞越亂
[00:02:19.000 --> 00:02:21.400]  尤其是有人上門敲門
[00:02:21.800 --> 00:02:23.400]  幫你討論異端的時候
[00:02:23.400 --> 00:02:25.400]  通常是用三位一體開始討論
[00:02:25.400 --> 00:02:27.400]  這樣會令你很亂
[00:02:27.400 --> 00:02:29.400]  或者有些人認為
[00:02:29.400 --> 00:02:32.200]  知識和屬靈是對立的
[00:02:32.200 --> 00:02:34.200]  這些系統神學
[00:02:34.200 --> 00:02:36.400]  我經常說很多知識的討論
[00:02:36.400 --> 00:02:38.200]  越多知識
[00:02:38.200 --> 00:02:40.000]  個人的靈性就越差
[00:02:40.000 --> 00:02:44.800]  中國人很喜歡津津樂道
[00:02:44.800 --> 00:02:48.200]  譬如說教會的婆婆
[00:02:48.200 --> 00:02:49.200]  她沒有讀書
[00:02:49.200 --> 00:02:50.400]  你看她多愛主
[00:02:51.200 --> 00:02:54.000]  或者我們會友那裡
[00:02:54.000 --> 00:02:55.400]  很多都不是讀大學的
[00:02:55.400 --> 00:02:56.800]  反而讀了大學的不相信
[00:02:56.800 --> 00:02:58.600]  就是說我們有一種傾向
[00:02:58.600 --> 00:03:00.000]  越想知識那件事
[00:03:00.000 --> 00:03:03.400]  在屬靈的品質上就越亂
[00:03:03.400 --> 00:03:06.000]  於是系統神學強調
[00:03:06.000 --> 00:03:09.600]  要用思想、理性去分析一些事情
[00:03:09.600 --> 00:03:12.200]  對中國人來說有一種抗拒性
[00:03:12.200 --> 00:03:15.600]  另外一個觀念
[00:03:15.600 --> 00:03:19.400]  就是所謂我稱它為純正靈脈的立場
[00:03:19.800 --> 00:03:24.000]  認為信仰是講求聖經裡面的純正靈脈
[00:03:24.000 --> 00:03:26.000]  而不是用人的智慧
[00:03:26.000 --> 00:03:28.000]  越用多人的智慧
[00:03:28.000 --> 00:03:29.400]  就越加了雜質
[00:03:29.400 --> 00:03:32.000]  在自己純正的話語裡面
[00:03:32.000 --> 00:03:34.200]  但這種看法的人
[00:03:34.200 --> 00:03:36.800]  甚至你看聖經
[00:03:36.800 --> 00:03:38.000]  用解經書也不准
[00:03:38.000 --> 00:03:38.600]  是不是?
[00:03:38.600 --> 00:03:39.800]  一用解經書
[00:03:39.800 --> 00:03:43.000]  就將那些純正聖經裡面的道理
[00:03:43.000 --> 00:03:46.600]  加雜了人的那種雜質、思想
[00:03:46.600 --> 00:03:48.200]  人的那種智慧
[00:03:48.200 --> 00:03:49.600]  智慧的言語
[00:03:49.600 --> 00:03:51.000]  那些這樣的說話
[00:03:51.000 --> 00:03:52.400]  變成了
[00:03:52.400 --> 00:03:55.200]  如果解經書也不准看
[00:03:55.200 --> 00:03:58.600]  何況用這麼多理性、哲學
[00:03:58.600 --> 00:04:01.400]  參雜進去討論的神學問題
[00:04:01.400 --> 00:04:03.800]  所以對於他們來說
[00:04:03.800 --> 00:04:06.000]  聖經有的真理已經足夠了
[00:04:06.000 --> 00:04:08.000]  何必再加人的智慧進去呢?
[00:04:08.000 --> 00:04:10.600]  耶穌基督是神
[00:04:10.600 --> 00:04:11.600]  聖經講得很清楚
[00:04:11.600 --> 00:04:12.800]  耶穌基督是人
[00:04:12.800 --> 00:04:14.400]  講得很清楚就足夠了
[00:04:14.400 --> 00:04:16.600]  為什麼要搞這麼多百年呢?
[00:04:16.600 --> 00:04:19.800]  想想神性和人性之間怎樣配搭呢?
[00:04:19.800 --> 00:04:21.400]  為什麼神的本質
[00:04:21.400 --> 00:04:22.800]  人的本質
[00:04:22.800 --> 00:04:24.200]  為什麼什麼潛質
[00:04:24.200 --> 00:04:26.800]  為什麼各方面的意志
[00:04:26.800 --> 00:04:29.200]  耶穌基督究竟是怎樣的呢?
[00:04:29.200 --> 00:04:30.200]  我覺得
[00:04:30.200 --> 00:04:33.200]  這種討論對耶穌基督很不敬
[00:04:33.200 --> 00:04:35.000]  很不敬
[00:04:35.000 --> 00:04:37.400]  所以對於他們來說
[00:04:37.400 --> 00:04:39.000]  聖經、神學
[00:04:39.000 --> 00:04:40.200]  就是一切的神學了
[00:04:40.200 --> 00:04:41.400]  聖經有這麼說
[00:04:41.400 --> 00:04:42.000]  就是這樣
[00:04:42.000 --> 00:04:43.800]  聖經沒有這麼說就不要再問了
[00:04:43.800 --> 00:04:45.400]  明明不要緊
[00:04:45.400 --> 00:04:46.400]  最重要的是
[00:04:46.400 --> 00:04:47.400]  忠於聖經
[00:04:47.400 --> 00:04:48.400]  再問多兩句
[00:04:48.400 --> 00:04:50.200]  就進入了魔鬼的圈套
[00:04:50.200 --> 00:04:53.400]  我想這個就是很多人的看法
[00:04:53.400 --> 00:04:56.200]  通常他們會再說
[00:04:56.200 --> 00:04:57.400]  你看看有多少神學家
[00:04:57.400 --> 00:05:00.000]  他在讀神學之前很愛主的
[00:05:00.000 --> 00:05:03.200]  讀了神學之後越來越
[00:05:03.200 --> 00:05:04.600]  你看看他變異端了
[00:05:04.600 --> 00:05:05.600]  有些人
[00:05:05.600 --> 00:05:06.600]  有越來越
[00:05:06.600 --> 00:05:09.000]  說得很虛妙的事情
[00:05:09.000 --> 00:05:09.400]  但是
[00:05:09.400 --> 00:05:11.000]  他的屬靈生命就越來越差
[00:05:11.000 --> 00:05:12.600]  都會有這樣的情況
[00:05:12.600 --> 00:05:15.800]  第三種就不是一種價值的判斷
[00:05:15.800 --> 00:05:16.600]  很多人來說
[00:05:16.600 --> 00:05:19.000]  可能沒有這麼反面的價值判斷
[00:05:19.000 --> 00:05:20.000]  但是對於他們來說
[00:05:20.000 --> 00:05:21.800]  系統神學都是很深奧的東西
[00:05:21.800 --> 00:05:23.200]  很難明白的
[00:05:23.200 --> 00:05:25.600]  所用的名相
[00:05:25.600 --> 00:05:29.000]  所用到的所謂哲學的概念
[00:05:29.000 --> 00:05:29.800]  很難明白的
[00:05:29.800 --> 00:05:31.400]  系統神學
[00:05:31.400 --> 00:05:32.200]  想到
[00:05:32.200 --> 00:05:33.400]  預定論
[00:05:33.400 --> 00:05:37.000]  預定和人的自由意志
[00:05:37.000 --> 00:05:38.800]  一聽見這些字眼
[00:05:38.800 --> 00:05:39.800]  已經開始頭痛了
[00:05:39.800 --> 00:05:40.800]  自由意志
[00:05:40.800 --> 00:05:42.200]  這些東西很難明白
[00:05:42.200 --> 00:05:42.800]  預定
[00:05:42.800 --> 00:05:44.400]  神預定了一切
[00:05:44.800 --> 00:05:45.800]  一想到的時候
[00:05:45.800 --> 00:05:46.600]  立刻覺得
[00:05:46.600 --> 00:05:49.200]  這個問題不是我能夠碰到的
[00:05:49.200 --> 00:05:50.800]  或者再進一步說
[00:05:50.800 --> 00:05:52.800]  人的智慧在這裡根本沒有用的
[00:05:52.800 --> 00:05:54.600]  你討論完一段時間之後
[00:05:54.600 --> 00:05:55.200]  就發覺
[00:05:55.200 --> 00:05:56.800]  其實答案很簡單的
[00:05:56.800 --> 00:05:58.600]  關於神的東西是奧秘
[00:05:58.600 --> 00:05:59.800]  人這麼有限的智慧
[00:05:59.800 --> 00:06:00.800]  怎麼可以明白
[00:06:00.800 --> 00:06:01.800]  既然不能夠明白
[00:06:01.800 --> 00:06:03.200]  就不需要去了解它
[00:06:03.200 --> 00:06:06.200]  這個就是很多人對系統神學之間
[00:06:06.200 --> 00:06:07.800]  的了解
[00:06:07.800 --> 00:06:09.400]  有一種的
[00:06:09.400 --> 00:06:10.600]  抗拒性
[00:06:10.600 --> 00:06:14.000]  我在這裡不是嘗試逐個問題去回答
[00:06:14.000 --> 00:06:15.400]  因為這裡不是難題解答
[00:06:15.400 --> 00:06:16.600]  我們就想
[00:06:16.600 --> 00:06:18.800]  從另外一個角度給大家看看
[00:06:18.800 --> 00:06:21.800]  其實
[00:06:21.800 --> 00:06:23.000]  系統神學
[00:06:23.000 --> 00:06:25.000]  是探討什麼的
[00:06:25.000 --> 00:06:28.000]  系統神學其實探討的東西
[00:06:28.000 --> 00:06:30.400]  和我們很切身
[00:06:30.400 --> 00:06:32.200]  特別是我們的信仰很切身
[00:06:32.200 --> 00:06:34.600]  我直下給一個看法
[00:06:34.600 --> 00:06:36.600]  其實系統神學
[00:06:36.600 --> 00:06:38.600]  它所探討的東西
[00:06:38.600 --> 00:06:40.200]  就是我們
[00:06:40.200 --> 00:06:42.800]  很真實的信仰的經歷
[00:06:42.800 --> 00:06:44.800]  信仰的旅程當中
[00:06:44.800 --> 00:06:47.000]  所面對的問題
[00:06:47.000 --> 00:06:48.000]  不過呢
[00:06:48.000 --> 00:06:49.000]  系統神學呢
[00:06:49.000 --> 00:06:51.600]  就不甘願停下來
[00:06:51.600 --> 00:06:54.000]  不加思想接受
[00:06:54.000 --> 00:06:55.000]  而是呢
[00:06:55.000 --> 00:06:57.200]  多問一個或者兩個問題
[00:06:57.200 --> 00:07:00.000]  只要我們對我們信仰有了反省
[00:07:00.000 --> 00:07:03.600]  多問一兩個較為深入一點的問題的時候
[00:07:03.600 --> 00:07:06.200]  其實就已經去到系統神學所要解的問題了
[00:07:06.200 --> 00:07:09.600]  在這裡我就舉一些例子給大家
[00:07:09.600 --> 00:07:12.000]  這些例子其實不完全包括了
[00:07:12.000 --> 00:07:14.200]  不過呢 我覺得給大家一個觀念看見
[00:07:14.200 --> 00:07:17.000]  其實系統神學和我們的信仰是很切身的
[00:07:17.000 --> 00:07:19.800]  如果我們說信仰是什麼呢
[00:07:19.800 --> 00:07:20.800]  每個人都懂得
[00:07:20.800 --> 00:07:21.800]  每個人都明白
[00:07:21.800 --> 00:07:22.800]  這個是真的
[00:07:22.800 --> 00:07:25.200]  沒有讀書的人明白
[00:07:25.200 --> 00:07:29.400]  讀了很多書的人都明白
[00:07:29.400 --> 00:07:32.200]  或者是大學教授會知道
[00:07:32.200 --> 00:07:35.600]  萬方的人
[00:07:35.600 --> 00:07:37.400]  他聽了很少就知道
[00:07:37.400 --> 00:07:38.400]  所以這些呢
[00:07:38.400 --> 00:07:39.800]  是屬於所有的人
[00:07:39.800 --> 00:07:41.200]  但是呢
[00:07:41.200 --> 00:07:44.600]  其實當我們去看回這個信仰的歷程的時候
[00:07:44.600 --> 00:07:46.000]  我們多問幾個問題
[00:07:46.000 --> 00:07:48.600]  系統神學就出來了
[00:07:48.600 --> 00:07:50.200]  那麼我們信仰歷程是什麼呢
[00:07:50.200 --> 00:07:51.400]  大概基本上呢
[00:07:51.400 --> 00:07:53.400]  是幾句話而已
[00:07:53.400 --> 00:07:55.400]  對我們每一個人都重要的
[00:07:55.400 --> 00:07:56.200]  第一
[00:07:56.200 --> 00:07:57.800]  就是我們本來是罪人
[00:07:57.800 --> 00:08:00.000]  利器臣的
[00:08:00.000 --> 00:08:02.800]  因著我們信主耶穌基督
[00:08:02.800 --> 00:08:05.400]  就成為一個基督徒了
[00:08:05.400 --> 00:08:07.600]  成為基督徒之後
[00:08:07.600 --> 00:08:09.400]  我們的生命有所改變
[00:08:09.800 --> 00:08:11.000]  在這個新的生命
[00:08:11.000 --> 00:08:12.000]  新的生活裡面
[00:08:12.000 --> 00:08:13.000]  我們要侍奉神
[00:08:13.000 --> 00:08:14.200]  在地上
[00:08:14.200 --> 00:08:15.200]  愛神
[00:08:15.200 --> 00:08:15.800]  愛人
[00:08:15.800 --> 00:08:16.600]  傳福音
[00:08:16.600 --> 00:08:18.000]  然後將來
[00:08:18.000 --> 00:08:19.400]  離開這個世界
[00:08:19.400 --> 00:08:20.800]  或者主耶穌再來的時候
[00:08:20.800 --> 00:08:22.400]  我們有永生的盼望
[00:08:22.400 --> 00:08:23.000]  是嗎
[00:08:23.000 --> 00:08:24.800]  就是不外三四句
[00:08:24.800 --> 00:08:25.800]  將信仰講完了
[00:08:25.800 --> 00:08:26.800]  所以是很簡單的
[00:08:26.800 --> 00:08:27.200]  真是
[00:08:27.200 --> 00:08:28.200]  是人都明白的
[00:08:28.200 --> 00:08:32.000]  但是如果我們在這個信仰的歷程裡面
[00:08:32.000 --> 00:08:33.400]  我們在這個圖表上可以看到
[00:08:33.400 --> 00:08:34.200]  五樣東西
[00:08:34.200 --> 00:08:36.000]  每樣東西
[00:08:36.000 --> 00:08:37.800]  我們多問一兩個問題
[00:08:37.800 --> 00:08:39.200]  這兩個問題呢
[00:08:39.400 --> 00:08:40.400]  我們很強調
[00:08:40.400 --> 00:08:42.800]  不是一些無關痛癢的問題
[00:08:42.800 --> 00:08:44.800]  而是當我們在這個信仰的歷程裡面
[00:08:44.800 --> 00:08:45.800]  作一個反省
[00:08:45.800 --> 00:08:47.000]  或者面對一些的
[00:08:47.000 --> 00:08:48.400]  衝擊的時候
[00:08:48.400 --> 00:08:51.000]  我們要問清楚一點
[00:08:51.000 --> 00:08:52.400]  一問清楚一點呢
[00:08:52.400 --> 00:08:54.000]  其實就進入了信仰
[00:08:54.000 --> 00:08:56.200]  那個系統神學的內涵了
[00:08:56.200 --> 00:08:58.000]  我們每一道呢
[00:08:58.000 --> 00:08:59.400]  我舉幾個例子給大家聽
[00:08:59.400 --> 00:09:00.400]  譬如我們說
[00:09:00.400 --> 00:09:02.000]  我們是
[00:09:02.000 --> 00:09:02.600]  罪人
[00:09:02.600 --> 00:09:04.200]  我們承認我們是一個
[00:09:04.200 --> 00:09:05.800]  得罪神的罪人
[00:09:05.800 --> 00:09:07.600]  那麼這句話很清楚的了
[00:09:07.600 --> 00:09:08.000]  是嗎
[00:09:08.000 --> 00:09:08.600]  夠了
[00:09:09.000 --> 00:09:09.800]  大家都夠了
[00:09:09.800 --> 00:09:10.400]  但是呢
[00:09:10.400 --> 00:09:11.800]  你如果多問一兩句的時候
[00:09:11.800 --> 00:09:12.200]  你發覺呢
[00:09:12.200 --> 00:09:13.400]  還沒有完全回答這個問題
[00:09:13.400 --> 00:09:16.000]  很多時候我們傳福音的時候
[00:09:16.000 --> 00:09:17.600]  就不知不覺會面對這些的了
[00:09:17.600 --> 00:09:19.800]  我們不傳福音的時候還好
[00:09:19.800 --> 00:09:21.200]  或者我們在傳福音的時候呢
[00:09:21.200 --> 00:09:23.200]  我們就被逼做半個神學家的了
[00:09:23.200 --> 00:09:25.000]  因為在傳福音的時候呢
[00:09:25.000 --> 00:09:25.600]  人家說
[00:09:25.600 --> 00:09:26.400]  就是
[00:09:26.400 --> 00:09:27.400]  犯罪
[00:09:27.400 --> 00:09:30.400]  如果我們說我們犯罪的時候
[00:09:30.400 --> 00:09:31.800]  那麼究竟我犯錯
[00:09:31.800 --> 00:09:33.200]  是社會的錯
[00:09:33.200 --> 00:09:35.000]  還是我自己的錯呢
[00:09:35.000 --> 00:09:37.600]  那麼其中一個
[00:09:37.800 --> 00:09:39.200]  很多時候我們會聽見的問題
[00:09:39.200 --> 00:09:40.400]  其實我們一問這個問題
[00:09:40.400 --> 00:09:41.600]  我們要回答的時候呢
[00:09:41.600 --> 00:09:43.400]  就已經牽涉了所謂罪的
[00:09:43.400 --> 00:09:44.800]  連累性的問題
[00:09:44.800 --> 00:09:46.800]  別人的罪會不會連累你
[00:09:46.800 --> 00:09:49.800]  你的罪是不是完全自己擔當
[00:09:49.800 --> 00:09:50.400]  因為別人
[00:09:50.400 --> 00:09:51.800]  是為你擔當
[00:09:51.800 --> 00:09:53.600]  這關於罪的一個
[00:09:53.600 --> 00:09:54.800]  教義上面
[00:09:54.800 --> 00:09:55.800]  是神學的問題
[00:09:55.800 --> 00:09:57.600]  或者很多時候
[00:09:57.600 --> 00:09:59.000]  我們會聽見關於罪的時候
[00:09:59.000 --> 00:10:00.200]  我們會問到一些問題
[00:10:00.200 --> 00:10:01.000]  別人問我們
[00:10:01.000 --> 00:10:03.000]  我做好人就夠了
[00:10:03.000 --> 00:10:04.200]  中國人經常都這樣說
[00:10:04.200 --> 00:10:07.000]  那麼如果我們做好人的時候
[00:10:07.000 --> 00:10:08.000]  我不用相信神的
[00:10:08.000 --> 00:10:09.000]  用不著相信神的
[00:10:09.000 --> 00:10:11.400]  那麼這裡我們回答的時候
[00:10:11.400 --> 00:10:12.400]  就要告訴你
[00:10:12.400 --> 00:10:13.800]  道德上可能你是很好
[00:10:13.800 --> 00:10:15.400]  但是你得罪神仍然是罪人
[00:10:15.400 --> 00:10:18.200]  這裡其實已經分出了
[00:10:18.200 --> 00:10:19.800]  兩種不同的罪的意義
[00:10:19.800 --> 00:10:23.000]  道德犯罪有沒有得罪人
[00:10:23.000 --> 00:10:24.400]  和有沒有得罪神
[00:10:24.400 --> 00:10:25.800]  是兩件完全不同的事情
[00:10:25.800 --> 00:10:27.600]  有的人一生沒有得罪人
[00:10:27.600 --> 00:10:29.400]  很少得罪人
[00:10:29.400 --> 00:10:31.200]  但是他一生是背逆神
[00:10:31.200 --> 00:10:32.600]  有的人呢
[00:10:32.600 --> 00:10:34.000]  就是他呢
[00:10:34.000 --> 00:10:36.000]  對神有一種很深的信念
[00:10:36.000 --> 00:10:37.000]  但是他信錯了神
[00:10:37.000 --> 00:10:39.200]  但是他對人很好
[00:10:39.200 --> 00:10:41.600]  那麼這些算不算罪人呢
[00:10:41.600 --> 00:10:43.200]  哪樣叫做罪呢
[00:10:43.200 --> 00:10:44.200]  那麼這裡牽涉到
[00:10:44.200 --> 00:10:45.200]  罪的本質的問題
[00:10:45.200 --> 00:10:46.000]  什麼叫做罪
[00:10:46.000 --> 00:10:47.400]  那麼立刻呢
[00:10:47.400 --> 00:10:48.600]  亦都是系統神學呢
[00:10:48.600 --> 00:10:49.800]  就要問的問題了
[00:10:49.800 --> 00:10:51.800]  其實你已經打開系統神學書
[00:10:51.800 --> 00:10:52.600]  就可以找到答案
[00:10:52.600 --> 00:10:55.800]  那麼如果你說
[00:10:55.800 --> 00:10:57.200]  哎呀人會犯罪的
[00:10:57.200 --> 00:10:59.400]  那麼我說我做好人就算了
[00:10:59.400 --> 00:11:00.200]  那麼如果很多時候
[00:11:00.200 --> 00:11:01.000]  我們會回答說
[00:11:01.000 --> 00:11:02.000]  你根本做不到好人
[00:11:02.000 --> 00:11:02.800]  聖經告訴我們
[00:11:02.800 --> 00:11:04.200]  根本人就不可以做好人
[00:11:04.200 --> 00:11:05.200]  那麼於是呢
[00:11:05.200 --> 00:11:06.200]  我們聽見很多時候
[00:11:06.200 --> 00:11:06.800]  會有個反駁說
[00:11:06.800 --> 00:11:07.200]  好啊
[00:11:07.200 --> 00:11:08.000]  如果我一生下來
[00:11:08.000 --> 00:11:09.200]  都沒辦法做好人的時候
[00:11:09.200 --> 00:11:10.000]  那麼我做不到好人
[00:11:10.000 --> 00:11:10.800]  關我什麼事呢
[00:11:10.800 --> 00:11:12.400]  其實這裡牽涉到
[00:11:12.400 --> 00:11:13.200]  所謂原罪了
[00:11:13.200 --> 00:11:14.800]  原罪呢
[00:11:14.800 --> 00:11:16.600]  就一碰上去的時候呢
[00:11:16.600 --> 00:11:18.400]  哇一大堆的神學問題在這裡了
[00:11:18.400 --> 00:11:20.000]  一生下來就有罪
[00:11:20.000 --> 00:11:21.400]  那麼那些罪怎麼來的呢
[00:11:21.400 --> 00:11:22.800]  誰連累我們的呢
[00:11:22.800 --> 00:11:23.800]  亞當犯罪
[00:11:23.800 --> 00:11:24.800]  為什麼我們有份呢
[00:11:24.800 --> 00:11:27.600]  那麼這些呢
[00:11:27.600 --> 00:11:28.800]  牽涉到
[00:11:28.800 --> 00:11:29.800]  系統神學裡面
[00:11:29.800 --> 00:11:30.800]  一大堆的問題
[00:11:30.800 --> 00:11:32.600]  那我們看看信耶穌
[00:11:32.600 --> 00:11:34.000]  那麼信耶穌夠清楚了
[00:11:35.000 --> 00:11:36.200]  誠心相信的
[00:11:36.200 --> 00:11:38.000]  如果再加多一兩句聖經
[00:11:38.000 --> 00:11:39.200]  那麼就很清楚了
[00:11:39.200 --> 00:11:40.800]  口裡承認
[00:11:40.800 --> 00:11:41.600]  心裡相信
[00:11:41.600 --> 00:11:42.400]  就必得夠
[00:11:42.400 --> 00:11:44.000]  那麼其實我們想想
[00:11:44.000 --> 00:11:45.000]  如果信耶穌的時候
[00:11:45.000 --> 00:11:46.200]  再問多幾個問題呢
[00:11:46.200 --> 00:11:47.200]  你發覺不是那麼簡單
[00:11:47.200 --> 00:11:49.600]  你以為你很明白
[00:11:49.600 --> 00:11:50.600]  什麼叫信耶穌
[00:11:50.600 --> 00:11:53.400]  什麼叫信
[00:11:53.400 --> 00:11:55.400]  怎樣才算是信呢
[00:11:55.400 --> 00:11:57.600]  他舉了手是不是就信呢
[00:11:57.600 --> 00:12:01.000]  為什麼有些人信了
[00:12:01.000 --> 00:12:02.400]  後來他又不信呢
[00:12:02.400 --> 00:12:04.000]  那些算不算得夠呢
[00:12:04.000 --> 00:12:06.000]  怎樣才能判斷一個人
[00:12:06.000 --> 00:12:07.000]  是不是真的悔改呢
[00:12:07.000 --> 00:12:09.000]  怎樣才能判斷
[00:12:09.000 --> 00:12:10.000]  這個人現在重生了沒有呢
[00:12:10.000 --> 00:12:12.000]  是不是
[00:12:12.000 --> 00:12:14.000]  我們無論如何
[00:12:14.000 --> 00:12:15.000]  我們傳福音也好
[00:12:15.000 --> 00:12:16.000]  我們做輔導也好
[00:12:16.000 --> 00:12:17.000]  或者我們做跟進也好
[00:12:17.000 --> 00:12:19.000]  都會突然間面對這個問題
[00:12:19.000 --> 00:12:21.000]  究竟什麼叫信
[00:12:21.000 --> 00:12:22.000]  有一天我們會坐下來
[00:12:22.000 --> 00:12:23.000]  問自己的問題
[00:12:23.000 --> 00:12:24.000]  問別人的問題
[00:12:24.000 --> 00:12:25.000]  究竟你怎樣才算是信
[00:12:25.000 --> 00:12:28.000]  或者從另一個角度來說
[00:12:28.000 --> 00:12:30.000]  很多人都是這樣反駁
[00:12:30.000 --> 00:12:32.000]  信有什麼用呢
[00:12:33.000 --> 00:12:34.000]  第一
[00:12:34.000 --> 00:12:35.000]  如果神早知道
[00:12:35.000 --> 00:12:36.000]  誰是得救的
[00:12:36.000 --> 00:12:38.000]  誰是永遠滅亡的
[00:12:38.000 --> 00:12:40.000]  在神裡面
[00:12:40.000 --> 00:12:41.000]  神全知道的
[00:12:41.000 --> 00:12:42.000]  預定的
[00:12:42.000 --> 00:12:43.000]  那時候我信
[00:12:43.000 --> 00:12:44.000]  或者不信
[00:12:44.000 --> 00:12:45.000]  有什麼分別呢
[00:12:45.000 --> 00:12:47.000]  如果我預定是死亡的
[00:12:47.000 --> 00:12:49.000]  永恆的死亡
[00:12:49.000 --> 00:12:50.000]  那我信也沒用
[00:12:50.000 --> 00:12:51.000]  日後始終都會落地獄
[00:12:51.000 --> 00:12:53.000]  如果我預定得救的
[00:12:53.000 --> 00:12:54.000]  現在不用信了
[00:12:54.000 --> 00:12:55.000]  遲早我都會上去
[00:12:55.000 --> 00:12:57.000]  當然有機會
[00:12:57.000 --> 00:12:59.000]  這個其實立刻牽涉到
[00:12:59.000 --> 00:13:00.000]  一個在神裡面
[00:13:00.000 --> 00:13:01.000]  剛才我們所說的
[00:13:01.000 --> 00:13:02.000]  我們很害怕的問題
[00:13:02.000 --> 00:13:03.000]  神的預定
[00:13:03.000 --> 00:13:05.000]  和人的抉擇
[00:13:05.000 --> 00:13:06.000]  究竟是不是衝突的
[00:13:06.000 --> 00:13:08.000]  這個亦都是
[00:13:08.000 --> 00:13:11.000]  我們必然會碰見的
[00:13:11.000 --> 00:13:13.000]  另一個就是
[00:13:13.000 --> 00:13:15.000]  譬如我們信耶穌
[00:13:15.000 --> 00:13:17.000]  那耶穌是誰呢
[00:13:17.000 --> 00:13:20.000]  如果我們信耶穌
[00:13:20.000 --> 00:13:22.000]  就能夠得救了
[00:13:22.000 --> 00:13:23.000]  為什麼一定要信耶穌呢
[00:13:23.000 --> 00:13:28.000]  當然聖經說
[00:13:28.000 --> 00:13:29.000]  除他以外
[00:13:29.000 --> 00:13:30.000]  別無拯救
[00:13:30.000 --> 00:13:31.000]  這個聖經裡面很肯定
[00:13:31.000 --> 00:13:32.000]  我們不會反對
[00:13:32.000 --> 00:13:34.000]  但是對於還沒相信耶穌的人來說
[00:13:34.000 --> 00:13:36.000]  為什麼耶穌才有資格救呢
[00:13:36.000 --> 00:13:37.000]  其他人行不行呢
[00:13:37.000 --> 00:13:38.000]  孔子行不行呢
[00:13:38.000 --> 00:13:40.000]  這個牽涉到
