
[00:00:00.000 --> 00:00:03.400]  第一節我們繼續思想聖經瑪利基書的經文
[00:03:16.400 --> 00:03:19.400]  就算人不斷偏離上帝
[00:03:19.400 --> 00:03:21.800]  但是只要他們現在
[00:03:22.200 --> 00:03:24.000]  他們轉向神
[00:03:24.000 --> 00:03:27.000]  神就必轉向他們
[00:03:27.000 --> 00:03:30.600]  當然我們從人的經驗說
[00:03:30.600 --> 00:03:32.200]  如果你有些朋友
[00:03:32.200 --> 00:03:33.600]  他告訴你
[00:03:33.600 --> 00:03:36.000]  「對不起,我做錯了,下次不會了」
[00:03:36.000 --> 00:03:38.000]  然後第二次
[00:03:38.000 --> 00:03:39.000]  又做錯了
[00:03:39.000 --> 00:03:41.000]  「不會了,下次再不會了」
[00:03:41.000 --> 00:03:43.600]  三、四次跟你說之後
[00:03:43.600 --> 00:03:45.400]  我想你都會很灰心
[00:03:45.400 --> 00:03:47.400]  你都不會再相信
[00:03:47.400 --> 00:03:49.600]  他下次是不會這樣做
[00:03:49.600 --> 00:03:51.800]  你不會再理會他
[00:03:52.800 --> 00:03:54.800]  但聖經講述這位上帝
[00:03:54.800 --> 00:03:59.400]  當人多次來到他遠離上帝
[00:03:59.400 --> 00:04:02.600]  但是何時他們願意轉向神
[00:04:02.600 --> 00:04:03.800]  聖經就說
[00:04:03.800 --> 00:04:06.800]  「我就必轉向你們」
[00:04:06.800 --> 00:04:09.600]  我記得有一次
[00:04:09.600 --> 00:04:13.000]  在過去曾經崇拜文鼎接一個問題
[00:04:13.000 --> 00:04:13.800]  我問
[00:04:13.800 --> 00:04:17.400]  有哪位鼎接過去曾經信主
[00:04:17.400 --> 00:04:19.800]  但是有些日子就軟弱
[00:04:19.800 --> 00:04:21.400]  跌倒了,離開神
[00:04:21.800 --> 00:04:23.400]  後來神透過某些事情
[00:04:23.400 --> 00:04:24.400]  又感動我們
[00:04:24.400 --> 00:04:26.800]  帶領我們回到主的面前
[00:04:26.800 --> 00:04:31.400]  我心裏想可能有十幾二十個
[00:04:31.400 --> 00:04:34.400]  但是我當時是完全出奇
[00:04:34.400 --> 00:04:37.400]  接近三分之一的弟兄姊妹舉手
[00:04:37.400 --> 00:04:41.800]  很多人都經歷過自己曾經軟弱
[00:04:41.800 --> 00:04:43.200]  甚至覺得
[00:04:43.200 --> 00:04:46.200]  都沒有意思再回到神面前
[00:04:46.200 --> 00:04:50.000]  但是聖經裏面常常告訴我們
[00:04:50.000 --> 00:04:51.200]  你們放心
[00:04:51.600 --> 00:04:54.400]  當你願意轉向神的時候
[00:04:54.400 --> 00:04:56.800]  祂就必轉向你
[00:04:56.800 --> 00:05:00.600]  我想回到一位在美國生活的姐妹
[00:05:00.600 --> 00:05:01.400]  這位姐妹
[00:05:01.400 --> 00:05:04.000]  她在少年時期已經信主
[00:05:04.000 --> 00:05:05.800]  信主之後
[00:05:05.800 --> 00:05:07.000]  她後來進了大學
[00:05:07.000 --> 00:05:09.400]  在大學的時間遇到很多不同的
[00:05:09.400 --> 00:05:10.600]  吸引
[00:05:10.600 --> 00:05:12.600]  她就放棄了信仰
[00:05:12.600 --> 00:05:14.800]  不但放棄了信仰
[00:05:14.800 --> 00:05:16.400]  她離開了自己的家人
[00:05:16.400 --> 00:05:17.600]  自己的朋友
[00:05:17.600 --> 00:05:19.000]  離開了教會
[00:05:20.800 --> 00:05:22.200]  一段很長的時間
[00:05:22.200 --> 00:05:23.000]  她就說
[00:05:23.000 --> 00:05:26.600]  我開始走一條充滿著錯誤的路
[00:05:26.600 --> 00:05:31.200]  她說人生中有很多錯誤的人生的抉擇
[00:05:31.200 --> 00:05:32.800]  在感情上
[00:05:32.800 --> 00:05:33.800]  在工作上
[00:05:33.800 --> 00:05:35.600]  在學業上
[00:05:35.600 --> 00:05:37.000]  很多的錯誤
[00:05:37.000 --> 00:05:40.400]  她說經過了幾年的時間
[00:05:40.400 --> 00:05:42.400]  有一次她有朋友
[00:05:42.400 --> 00:05:45.200]  就叫她聖誕節不如去一下教會
[00:05:45.200 --> 00:05:46.200]  她說好
[00:05:46.200 --> 00:05:47.400]  然後回到教會
[00:05:47.400 --> 00:05:49.000]  第一次回到教會
[00:05:49.600 --> 00:05:51.400]  她說當她回到教會
[00:05:51.400 --> 00:05:54.600]  唱一些以前熟悉的聖誕詩歌
[00:05:54.600 --> 00:05:57.000]  突然間她覺得
[00:05:57.000 --> 00:06:00.000]  一把很特別的聲音一直在跟她說
[00:06:00.000 --> 00:06:02.200]  但是說一句話
[00:06:02.200 --> 00:06:03.400]  英文說
[00:06:03.400 --> 00:06:05.000]  It's enough
[00:06:05.000 --> 00:06:06.600]  It's enough
[00:06:06.600 --> 00:06:08.000]  一直告訴她
[00:06:08.000 --> 00:06:08.600]  夠了
[00:06:08.600 --> 00:06:09.200]  夠了
[00:06:09.200 --> 00:06:10.600]  重複地跟她說
[00:06:10.600 --> 00:06:12.800]  她說當時她在聽的時候
[00:06:12.800 --> 00:06:15.000]  她感覺自己的身體在抖動
[00:06:15.000 --> 00:06:16.200]  她也控制不了
[00:06:16.200 --> 00:06:18.600]  她知道是神跟她說
[00:06:18.800 --> 00:06:20.000]  這裡錯的路
[00:06:20.000 --> 00:06:21.000]  走不夠了
[00:06:21.000 --> 00:06:23.000]  你回來吧
[00:06:23.000 --> 00:06:26.000]  就在那一次這位姐妹說
[00:06:26.000 --> 00:06:27.800]  我回來了
[00:06:27.800 --> 00:06:33.800]  後來她搬回自己家所在的地區
[00:06:33.800 --> 00:06:37.800]  重新跟她的家人建立關係
[00:06:37.800 --> 00:06:40.400]  又重新回到教會
[00:06:40.400 --> 00:06:42.600]  回到神的前面
[00:06:42.600 --> 00:06:45.800]  有很多靈異姐妹都常常經歷
[00:06:46.000 --> 00:06:49.200]  上帝透過不同的方式來呼喚我們
[00:06:49.200 --> 00:06:50.800]  轉回
[00:06:50.800 --> 00:06:52.400]  歸向我們
[00:06:52.400 --> 00:06:57.400]  因為祂太渴望能夠親近我們
[00:06:57.400 --> 00:07:00.600]  渴望來賜福我們
[00:07:00.600 --> 00:07:03.400]  當你這樣讀的時候
[00:07:03.400 --> 00:07:06.000]  你會發覺當時的猶太人
[00:07:06.000 --> 00:07:08.600]  他們不覺得這是神的恩典
[00:07:08.600 --> 00:07:11.800]  只是懷疑上帝所說的話不正確
[00:07:11.800 --> 00:07:13.600]  所以你再看下去的時候
[00:07:13.800 --> 00:07:15.000]  神就告訴他們
[00:07:15.000 --> 00:07:18.400]  其實他們沒有把屬神的歸回給神
[00:07:18.400 --> 00:07:21.400]  就是轉離開我們
[00:07:21.400 --> 00:07:23.600]  第七節大家再看
[00:07:23.600 --> 00:07:30.000]  祂說你們還問我們要怎樣回轉呢?
[00:07:30.000 --> 00:07:32.800]  意味著我們沒有轉離開你們
[00:07:32.800 --> 00:07:34.200]  我們還在這裡
[00:07:34.200 --> 00:07:38.000]  但是第八節神就用一個很明顯的例子提出來
[00:07:38.000 --> 00:07:41.400]  「任怎可以搶奪神之物呢?
[00:07:41.800 --> 00:07:44.200]  你們卻搶奪屬我之物
[00:07:44.200 --> 00:07:48.000]  你竟還問我們搶奪了你的甚麼呢?
[00:07:48.000 --> 00:07:51.000]  就是搶奪了當立的十分之一
[00:07:51.000 --> 00:07:53.200]  和當獻的祭物」
[00:07:53.200 --> 00:07:55.600]  聖經提到當時
[00:07:55.600 --> 00:07:57.800]  上帝和以色列人納約
[00:07:57.800 --> 00:08:00.000]  稱他們為自己的子民
[00:08:00.000 --> 00:08:01.800]  他們稱神為神
[00:08:01.800 --> 00:08:04.000]  在納約的關係當中
[00:08:04.000 --> 00:08:05.400]  神的律法吩咐他們
[00:08:05.400 --> 00:08:07.800]  要把他們的收入
[00:08:07.800 --> 00:08:11.000]  他們的十分之一獻為祭
[00:08:11.600 --> 00:08:14.000]  聖經提到的十分之一的獻祭
[00:08:14.000 --> 00:08:16.000]  在獻祭的過程中
[00:08:16.000 --> 00:08:17.200]  聖經很清楚地說出
[00:08:17.200 --> 00:08:20.200]  有很多不同的時刻
[00:08:20.200 --> 00:08:22.600]  他們需要獻上祭品
[00:08:22.600 --> 00:08:24.000]  舊的聖經中
[00:08:24.000 --> 00:08:27.000]  基本上有提到三種十一的奉獻
[00:08:27.000 --> 00:08:28.400]  簡單說
[00:08:28.400 --> 00:08:29.400]  第一種
[00:08:29.400 --> 00:08:32.600]  是人在他們的土產收成
[00:08:32.600 --> 00:08:34.200]  當時是一些農業社會
[00:08:34.200 --> 00:08:36.000]  他們的生畜當中
[00:08:36.000 --> 00:08:38.200]  得到的十分之一
[00:08:38.200 --> 00:08:40.800]  來獻入神的殿當中
[00:08:41.000 --> 00:08:43.800]  作為祭司利美人的供應
[00:08:43.800 --> 00:08:46.200]  第二種十一的奉獻
[00:08:46.200 --> 00:08:47.800]  是神吩咐他們
[00:08:47.800 --> 00:08:50.000]  當他們有收成的時候
[00:08:50.000 --> 00:08:51.800]  把十分之一分別出來
[00:08:51.800 --> 00:08:54.000]  到節期的時候
[00:08:54.000 --> 00:08:55.600]  拿到聖殿當中
[00:08:55.600 --> 00:08:58.800]  讓其中的祭品可以拿出來
[00:08:58.800 --> 00:09:00.400]  和自己的家人
[00:09:00.400 --> 00:09:04.200]  包括自己家裡的奴僕婢女
[00:09:04.200 --> 00:09:07.200]  和祭司利美人一起享用
[00:09:07.200 --> 00:09:09.400]  帶著感謝的心
[00:09:09.400 --> 00:09:11.000]  在神面前歡喜快樂
[00:09:11.000 --> 00:09:12.400]  享受食物
[00:09:12.400 --> 00:09:14.000]  第三種
[00:09:14.000 --> 00:09:15.000]  聖經提到
[00:09:15.000 --> 00:09:16.800]  在聖經中提到
[00:09:16.800 --> 00:09:18.800]  以色列人他們每三年
[00:09:18.800 --> 00:09:20.800]  從他們的祭品當中
[00:09:20.800 --> 00:09:22.600]  分別十分之一出來
[00:09:22.600 --> 00:09:25.600]  把祂獻上給上帝
[00:09:25.600 --> 00:09:29.000]  收藏在城市的倉庫裡面
[00:09:29.000 --> 00:09:31.200]  供應給城裡面很多
[00:09:31.200 --> 00:09:35.000]  沒有依沒有靠的寡婦
[00:09:35.000 --> 00:09:36.000]  那些孤兒
[00:09:36.000 --> 00:09:37.800]  那些寄居的人
[00:09:38.000 --> 00:09:40.200]  讓他們得到食物的供應
[00:09:40.200 --> 00:09:44.200]  在聖經裡面充滿著這些提醒
[00:09:44.200 --> 00:09:45.400]  勉勵著以色列人
[00:09:45.400 --> 00:09:46.800]  他們要奉獻
[00:09:46.800 --> 00:09:50.200]  將所得的獻情給神
[00:09:50.200 --> 00:09:52.600]  但你發覺那個重點
[00:09:52.600 --> 00:09:54.600]  不一定是
[00:09:54.600 --> 00:09:57.000]  什麼物品
[00:09:57.000 --> 00:10:00.000]  或者甚至是什麼數量
[00:10:00.000 --> 00:10:02.400]  而是當獻情的時候
[00:10:02.400 --> 00:10:06.200]  在過程當中向神表達對神的尊崇
[00:10:07.200 --> 00:10:09.200]  是真的以神為神
[00:10:09.200 --> 00:10:12.800]  承認一切都是神賜給我們的
[00:10:12.800 --> 00:10:16.000]  我們只不過是受託付
[00:10:16.000 --> 00:10:18.400]  去管理所有的
[00:10:18.400 --> 00:10:21.200]  然後在獻情的過程當中
[00:10:21.200 --> 00:10:23.400]  承認我們都是屬於神
[00:10:23.400 --> 00:10:25.600]  因此按照祂的吩咐
[00:10:25.600 --> 00:10:27.000]  奉獻所有
[00:10:27.000 --> 00:10:29.200]  表達對神的尊崇
[00:10:29.200 --> 00:10:32.800]  這時你發覺當神告訴他們
[00:10:32.800 --> 00:10:36.000]  你們沒有將當獻的獻給我
[00:10:36.200 --> 00:10:39.600]  你們搶奪了屬於我的
[00:10:39.600 --> 00:10:42.600]  本來是屬於上帝的
[00:10:42.600 --> 00:10:45.000]  但現在他們搶奪了
[00:10:45.000 --> 00:10:46.800]  這個字很嚴重
[00:10:46.800 --> 00:10:48.800]  英文用robbed God
[00:10:48.800 --> 00:10:52.800]  將本來屬於神的搶回來
[00:10:52.800 --> 00:10:56.800]  當他們沒有奉獻的時候
[00:10:56.800 --> 00:10:58.400]  聖經就說
[00:10:58.400 --> 00:11:01.800]  他們沒有轉向神
[00:11:02.600 --> 00:11:07.600]  也表示他們奪取了神自己的物品
[00:11:07.600 --> 00:11:10.400]  在當時如果大家都記得
[00:11:10.400 --> 00:11:12.000]  這段經文的背景
[00:11:12.000 --> 00:11:14.400]  是猶太人已經返回到耶路撒冷
[00:11:14.400 --> 00:11:16.400]  已經重新建造聖殿
[00:11:16.400 --> 00:11:17.600]  回歸了
[00:11:17.600 --> 00:11:19.400]  但歷史讓我們知道
[00:11:19.400 --> 00:11:22.200]  當時出現了很多自然界的災禍
[00:11:22.200 --> 00:11:24.600]  有很多蝗蟲之災
[00:11:24.600 --> 00:11:27.200]  因此他們的修成很差
[00:11:27.200 --> 00:11:29.400]  有修成不過少很多
[00:11:29.400 --> 00:11:32.400]  就是那個時候他們拒絕奉獻
[00:11:33.400 --> 00:11:36.000]  他們覺得上帝不再祝福他們
[00:11:36.000 --> 00:11:39.200]  因此失去了對神那份尊重的心
[00:11:39.200 --> 00:11:40.200]  尊崇的心
[00:11:40.200 --> 00:11:43.200]  他們轉而依靠自己去想辦法
[00:11:43.200 --> 00:11:45.200]  我行我素
[00:11:45.200 --> 00:11:46.200]  不再奉獻
[00:11:46.200 --> 00:11:49.400]  因此你發覺聖經在那個時候
[00:11:49.400 --> 00:11:51.000]  在第九節
[00:11:51.000 --> 00:11:53.000]  聖經就說
[00:11:53.000 --> 00:11:55.800]  你們要受嚴厲的奏助
[00:11:55.800 --> 00:11:57.800]  因為你們全國的人
[00:11:57.800 --> 00:12:00.800]  都搶奪了屬我之物
[00:12:02.200 --> 00:12:04.000]  我想問一位牧師
[00:12:04.000 --> 00:12:06.200]  好幾年前
[00:12:06.200 --> 00:12:09.200]  我有機會在美國的港島的時候
[00:12:09.200 --> 00:12:12.200]  一位牧者跟我分享他的經歷
[00:12:12.200 --> 00:12:15.200]  這位牧師本身是一間宣道會
[00:12:15.200 --> 00:12:20.200]  一間宣教機構的一位總幹事
[00:12:20.200 --> 00:12:22.800]  但他們的機構因為缺乏經費
[00:12:22.800 --> 00:12:25.200]  所以很緊張的情況
[00:12:25.200 --> 00:12:28.600]  他自己一直祈禱求神供應需要
[00:12:28.600 --> 00:12:30.200]  他後來說
[00:12:30.200 --> 00:12:32.200]  有一次收到一個電話
[00:12:32.200 --> 00:12:37.200]  一間在偏遠的小城鎮的華人教會
[00:12:37.200 --> 00:12:39.200]  打電話給他
[00:12:39.200 --> 00:12:40.200]  他說你不如來我們教會
[00:12:40.200 --> 00:12:42.200]  幫我們崇拜港島
[00:12:42.200 --> 00:12:45.200]  你也可以分享你們的事工
[00:12:45.200 --> 00:12:46.200]  你們的需要
[00:12:46.200 --> 00:12:48.200]  鼓勵頂尖智慧奉獻支持你們
[00:12:48.200 --> 00:12:51.200]  這位牧者聽見很高興
[00:12:51.200 --> 00:12:52.200]  他就去了
[00:12:52.200 --> 00:12:53.200]  因為地方比較遠
[00:12:53.200 --> 00:12:55.200]  他需要長時間開車去到
[00:12:55.200 --> 00:12:57.200]  去到的時候
[00:12:57.200 --> 00:13:00.000]  他知道無論怎樣都是一個崇拜
[00:13:00.000 --> 00:13:02.000]  他應該將重心放在神的話上
[00:13:02.000 --> 00:13:04.000]  所以他到台上港島
[00:13:04.000 --> 00:13:07.000]  很小心講述神的話
[00:13:07.000 --> 00:13:08.000]  講完之後
[00:13:08.000 --> 00:13:09.000]  他就下來
[00:13:09.000 --> 00:13:12.000]  突然間他想起
[00:13:12.000 --> 00:13:14.000]  我忘記介紹自己的機構
[00:13:14.000 --> 00:13:18.000]  好像最優先要做的事情忘記了
[00:13:18.000 --> 00:13:22.000]  忘記了分享自己機構的需要
[00:13:22.000 --> 00:13:25.000]  崇拜之後
[00:13:25.000 --> 00:13:27.000]  和幾個人簡單談談
[00:13:27.000 --> 00:13:28.000]  就走了
[00:13:29.000 --> 00:13:31.000]  他覺得好像有點失望
[00:13:31.000 --> 00:13:33.000]  做不到自己想做的事情
[00:13:33.000 --> 00:13:35.000]  那天晚上回到旅館
[00:13:35.000 --> 00:13:38.000]  他說那天晚上風雪很大
[00:13:38.000 --> 00:13:40.000]  突然間有位弟兄打電話來
[00:13:40.000 --> 00:13:43.000]  就說我今天在教會崇拜看到你
[00:13:43.000 --> 00:13:45.000]  我想拿些東西過來給你
[00:13:45.000 --> 00:13:47.000]  牧師就說如果風雪大
[00:13:47.000 --> 00:13:48.000]  你不要過來
[00:13:48.000 --> 00:13:49.000]  他說不要緊
[00:13:49.000 --> 00:13:50.000]  我開餐館的
[00:13:50.000 --> 00:13:52.000]  我送外賣的
[00:13:52.000 --> 00:13:53.000]  很熟悉這個地方的
[00:13:53.000 --> 00:13:56.000]  他就來了
[00:13:56.000 --> 00:14:00.000]  來到的時候拿了一個很大的紙包
[00:14:00.000 --> 00:14:02.000]  牧師看到
[00:14:02.000 --> 00:14:04.000]  真的送外賣
[00:14:04.000 --> 00:14:07.000]  弟兄來到就說
[00:14:07.000 --> 00:14:09.000]  他說牧師我是做一些快餐館的
[00:14:09.000 --> 00:14:13.000]  我知道上帝恩待我
[00:14:13.000 --> 00:14:14.000]  供應我的需要
[00:14:14.000 --> 00:14:16.000]  所以每次
[00:14:16.000 --> 00:14:18.000]  我有一些收入
[00:14:18.000 --> 00:14:20.000]  我會分別一些出來
[00:14:20.000 --> 00:14:22.000]  留下它預備奉獻
[00:14:22.000 --> 00:14:24.000]  但是那段時間
[00:14:24.000 --> 00:14:26.000]  我都不知道奉獻給誰
[00:14:26.000 --> 00:14:27.000]  給誰
[00:14:27.000 --> 00:14:29.000]  所以我祈禱求神引領我
[00:14:29.000 --> 00:14:32.000]  但是很長時間
[00:14:32.000 --> 00:14:34.000]  神都好像叫我等一下
[00:14:34.000 --> 00:14:36.000]  直到今天
[00:14:36.000 --> 00:14:37.000]  我在教會
[00:14:37.000 --> 00:14:38.000]  我照顧小孩子
[00:14:38.000 --> 00:14:40.000]  所以我沒有機會參加崇拜
[00:14:40.000 --> 00:14:41.000]  聽不到你說
[00:14:41.000 --> 00:14:44.000]  不過崇拜之後我看到你
[00:14:44.000 --> 00:14:46.000]  我就知道是你
[00:14:46.000 --> 00:14:49.000]  好像聖靈告訴我
[00:14:49.000 --> 00:14:50.000]  就是你了
[00:14:50.000 --> 00:14:52.000]  我問了一萬人
[00:14:52.000 --> 00:14:55.000]  知道你是這間宗教機構的
[00:14:55.000 --> 00:14:57.000]  負責同工
[00:14:57.000 --> 00:14:59.000]  所以我更加清楚知道
[00:14:59.000 --> 00:15:00.000]  是你了
[00:15:00.000 --> 00:15:01.000]  所以我拿來了
[00:15:01.000 --> 00:15:03.000]  這個大的紙包
[00:15:03.000 --> 00:15:04.000]  一打開
[00:15:04.000 --> 00:15:07.000]  原來是一疊一疊的現金
[00:15:07.000 --> 00:15:11.000]  這位牧師一看見的時候
[00:15:11.000 --> 00:15:13.000]  他心裡面很感動
[00:15:13.000 --> 00:15:16.000]  就算他沒有怎樣分享
[00:15:16.000 --> 00:15:18.000]  但是神有他的方法
[00:15:18.000 --> 00:15:20.000]  來供應他們的需要
[00:15:21.000 --> 00:15:22.000]  但我同時聽見的時候
[00:15:22.000 --> 00:15:25.000]  也很為這位弟兄感動
[00:15:25.000 --> 00:15:28.000]  這位弟兄他知道
[00:15:28.000 --> 00:15:30.000]  去尊崇上帝
[00:15:30.000 --> 00:15:32.000]  知道所有的
[00:15:32.000 --> 00:15:34.000]  是神所給他的
[00:15:34.000 --> 00:15:37.000]  也留心神的引導
[00:15:37.000 --> 00:15:40.000]  他按他的心意奉獻
[00:15:40.000 --> 00:15:42.000]  去表達對神那種的
[00:15:42.000 --> 00:15:45.000]  信服和尊敬的心
[00:15:45.000 --> 00:15:47.000]  你知不知道你發覺
[00:15:47.000 --> 00:15:48.000]  在你人生的路上
[00:15:48.000 --> 00:15:49.000]  無論是金錢
[00:15:49.000 --> 00:15:51.000]  無論是時間
[00:15:51.000 --> 00:15:53.000]  無論是各種的才幹
[00:15:53.000 --> 00:15:55.000]  你要常常記得
[00:15:55.000 --> 00:15:57.000]  是屬於神的
[00:15:57.000 --> 00:15:59.000]  上帝不需要我們
[00:15:59.000 --> 00:16:01.000]  給他甚麼
[00:16:01.000 --> 00:16:03.000]  好像他有缺乏一樣
[00:16:03.000 --> 00:16:05.000]  但他常常渴望我們會透過
[00:16:05.000 --> 00:16:08.000]  他所賜給我們的東西
[00:16:08.000 --> 00:16:12.000]  來表達對他的尊崇
[00:16:12.000 --> 00:16:14.000]  承認他是神
[00:16:14.000 --> 00:16:15.000]  他是你的神
[00:16:17.000 --> 00:16:20.000]  這些他所賜給你的物品
[00:16:20.000 --> 00:16:21.000]  或者生命
[00:16:21.000 --> 00:16:22.000]  或者時間
[00:16:22.000 --> 00:16:24.000]  不會成為你的綑綁
[00:16:24.000 --> 00:16:26.000]  甚至成為你的神
[00:16:26.000 --> 00:16:28.000]  當你知道
[00:16:28.000 --> 00:16:29.000]  將這些奉獻的時候
[00:16:29.000 --> 00:16:31.000]  你是向神清楚表示
[00:16:31.000 --> 00:16:33.000]  唯有你是神
[00:16:33.000 --> 00:16:36.000]  是配得我的尊崇
[00:16:36.000 --> 00:16:37.000]  我的奉獻
[00:16:37.000 --> 00:16:39.000]  而你也看到
[00:16:39.000 --> 00:16:40.000]  上帝不斷說
[00:16:40.000 --> 00:16:41.000]  你要留意
[00:16:41.000 --> 00:16:44.000]  去轉向我
[00:16:44.000 --> 00:16:46.000]  透過你的奉獻
[00:16:46.000 --> 00:16:48.000]  將你的心轉向我
[00:16:48.000 --> 00:16:51.000]  在下面你再看
[00:16:51.000 --> 00:16:54.000]  當神吩咐人去奉獻的時候
[00:16:54.000 --> 00:16:57.000]  原來神是尋找一些
[00:16:57.000 --> 00:16:59.000]  向人施恩的窗口
[00:16:59.000 --> 00:17:01.000]  大家看下面的時候
[00:17:01.000 --> 00:17:02.000]  在第十節
[00:17:02.000 --> 00:17:04.000]  《聖經》說
[00:17:04.000 --> 00:17:05.000]  「萬君子耶和華說
[00:17:05.000 --> 00:17:07.000]  你們要把當立的十分之一
[00:17:07.000 --> 00:17:09.000]  全部送入倉庫
[00:17:09.000 --> 00:17:11.000]  使我家中有糧
[00:17:11.000 --> 00:17:12.000]  藉此試驗我
[00:17:12.000 --> 00:17:15.000]  看我是不是為你們闖開天窗
[00:17:15.000 --> 00:17:17.000]  把福氣賭給你們
[00:17:17.000 --> 00:17:20.000]  直到充足有餘」
[00:17:20.000 --> 00:17:24.000]  神竟然叫我們去試驗祂
[00:17:24.000 --> 00:17:26.000]  其實你想清楚
[00:17:26.000 --> 00:17:28.000]  很特別
[00:17:28.000 --> 00:17:32.000]  上帝其實是想向我們說
[00:17:32.000 --> 00:17:35.000]  祂是必然會賜福我們
[00:17:35.000 --> 00:17:37.000]  祂是確實會這樣
[00:17:37.000 --> 00:17:40.000]  是驚喜一切的考驗
[00:17:40.000 --> 00:17:43.000]  你可以放心試驗我
[00:17:43.000 --> 00:17:46.000]  試驗我 看我會不會真的這樣做
[00:17:46.000 --> 00:17:48.000]  言下之意是說
[00:17:48.000 --> 00:17:50.000]  祂一定會這樣做
