
[00:00:00.000 --> 00:00:05.400]  從前我是習慣站在這邊講道
[00:07:49.000 --> 00:07:54.000]  還沒有開放的花朵會慢慢地
[00:07:54.000 --> 00:07:57.000]  有一天要開放
[00:07:57.000 --> 00:07:59.000]  這個還沒有開放的花朵
[00:07:59.000 --> 00:08:02.000]  慢慢地有一天都要開放
[00:08:02.000 --> 00:08:04.000]  希望我們每一個人的心
[00:08:04.000 --> 00:08:07.000]  有一天都開放
[00:08:07.000 --> 00:08:09.000]  沒有一個人的心不開放
[00:08:09.000 --> 00:08:12.000]  希望我們每一位的心都要開放
[00:08:12.000 --> 00:08:15.000]  每一位的心是未開放的
[00:08:15.000 --> 00:08:22.000]  在哥羅西書講感恩有一個背景
[00:08:22.000 --> 00:08:26.000]  我們讀三節的聖經
[00:08:26.000 --> 00:08:30.000]  這是感恩的背景
[00:08:30.000 --> 00:08:34.000]  我們看一章二十節
[00:08:34.000 --> 00:08:37.000]  到二十二節
[00:08:37.000 --> 00:08:41.000]  既然藉著他在十字架上所流的血
[00:08:41.000 --> 00:08:43.000]  成就了和平
[00:08:43.000 --> 00:08:45.000]  便藉著他叫萬有
[00:08:45.000 --> 00:08:48.000]  無論是地上的天上的
[00:08:48.000 --> 00:08:50.000]  都與自己和好了
[00:08:50.000 --> 00:08:52.000]  你們從前與神隔絕
[00:08:52.000 --> 00:08:55.000]  因著惡行心裡與他為敵
[00:08:55.000 --> 00:08:59.000]  但如今他藉著基督的肉身受死
[00:08:59.000 --> 00:09:01.000]  叫你們與自己和好
[00:09:01.000 --> 00:09:03.000]  都成了聖傑
[00:09:03.000 --> 00:09:04.000]  沒有瑕疵
[00:09:04.000 --> 00:09:06.000]  無可指責
[00:09:06.000 --> 00:09:09.000]  把你們引到自己面前
[00:09:09.000 --> 00:09:11.000]  這裡提到十字架
[00:09:11.000 --> 00:09:13.000]  要提到十字架
[00:09:13.000 --> 00:09:20.000]  我們再看第二章
[00:09:20.000 --> 00:09:22.000]  我們再看第二章
[00:09:22.000 --> 00:09:25.000]  第十二節到第十五節
[00:09:25.000 --> 00:09:28.000]  第十二到十五節
[00:09:28.000 --> 00:09:32.000]  你們既受洗與他一同埋葬
[00:09:32.000 --> 00:09:35.000]  也就在此與他一同復活
[00:09:35.000 --> 00:09:41.000]  都因信那叫他從死裡復活神的功容
[00:09:41.000 --> 00:09:43.000]  你們從前在過犯
[00:09:43.000 --> 00:09:46.000]  和未受割賴的肉體中死了
[00:09:46.000 --> 00:09:50.000]  上帝赦免了你們一切過犯
[00:09:50.000 --> 00:09:53.000]  便叫你們與基督一同活過來
[00:09:53.000 --> 00:09:56.000]  由圖滿了在律例上所寫
[00:09:56.000 --> 00:09:59.000]  攻擊我們有礙於我們的自據
[00:09:59.000 --> 00:10:02.000]  把他撇去釘在十字架上
[00:10:02.000 --> 00:10:05.000]  既將一切執政的掌權的腦去
[00:10:05.000 --> 00:10:10.000]  明顯給眾人看就像著十字架跨城
[00:10:10.000 --> 00:10:14.000]  這裡又提到十字架
[00:10:14.000 --> 00:10:17.000]  也提到復活
[00:10:17.000 --> 00:10:23.000]  我們面對十字架的恩典慈愛
[00:10:23.000 --> 00:10:30.000]  我們在那裡看見主赦免流血
[00:10:30.000 --> 00:10:36.000]  我們看見主在那裡擔當我們的罪
[00:10:36.000 --> 00:10:41.000]  使我們從律法的審判之下得到釋放
[00:10:41.000 --> 00:10:44.000]  使我們從律法的審判之下得到釋放
[00:10:44.000 --> 00:10:47.000]  又使我們和主一同復活
[00:10:47.000 --> 00:10:49.000]  又使我們與主一同復活
[00:10:49.000 --> 00:10:53.000]  這樣的一個恩典救贖的背景
[00:10:53.000 --> 00:10:56.000]  叫我們怎麼能夠不感恩
[00:10:56.000 --> 00:10:58.000]  在這個恩典救贖的背景
[00:10:58.000 --> 00:11:00.000]  叫我們怎麼能夠不感恩呢
[00:11:00.000 --> 00:11:05.000]  我們的感恩是最自然的一個反應和表現
[00:11:05.000 --> 00:11:08.000]  我們的感恩是最自然的一個反應和表現
[00:11:08.000 --> 00:11:13.000]  一個面對十字架而沒有反應的人是很特別的人
[00:11:13.000 --> 00:11:20.000]  一個面對十字架而沒有反應的人是很特別的人
[00:11:20.000 --> 00:11:27.000]  我們在受苦節復活節的時候
[00:11:27.000 --> 00:11:32.000]  我們願意按照哥羅西蘇所講的來感恩
[00:11:32.000 --> 00:11:35.000]  我們願意按照哥羅西蘇所講的來感恩
[00:11:35.000 --> 00:11:38.000]  我們願意按照哥羅西蘇所講的來感恩
[00:11:38.000 --> 00:11:40.000]  在感恩上來長進
[00:11:40.000 --> 00:11:45.000]  我們看第一方面的長進
[00:11:45.000 --> 00:11:53.000]  就是從感恩長進到報恩
[00:11:53.000 --> 00:11:58.000]  我們看第三章
[00:11:58.000 --> 00:12:03.000]  第十五節
[00:12:03.000 --> 00:12:07.000]  「又叫基督的平安在你們心裡作主
[00:12:07.000 --> 00:12:11.000]  你們也為此蒙召歸為一體
[00:12:11.000 --> 00:12:14.000]  且要傳感謝的心」
[00:12:14.000 --> 00:12:18.000]  在這裡提到神的旨意
[00:12:18.000 --> 00:12:23.000]  神呼召我們到祂這裡來做什麼
[00:12:23.000 --> 00:12:26.000]  神呼召我們到祂這裡來做什麼
[00:12:26.000 --> 00:12:29.000]  這裡提到兩件事
[00:12:29.000 --> 00:12:30.000]  第一件事
[00:12:30.000 --> 00:12:38.000]  你們為此蒙召歸為一體
[00:12:38.000 --> 00:12:42.000]  我們和所有得救的人成為一個大家庭
[00:12:42.000 --> 00:12:45.000]  我們和所有得救的人成為一個大家庭
[00:12:45.000 --> 00:12:49.000]  就是主的大家庭
[00:12:49.000 --> 00:12:54.000]  在這個家庭裡有基督的平安在我們心裡
[00:12:54.000 --> 00:12:58.000]  在這個大家庭裡有基督的平安在我們心裡
[00:12:58.000 --> 00:13:01.000]  這是天父的旨意
[00:13:01.000 --> 00:13:03.000]  第二個旨意
[00:13:03.000 --> 00:13:09.000]  「且要傳感恩的心」
[00:13:09.000 --> 00:13:12.000]  這是神的旨意
[00:13:12.000 --> 00:13:19.000]  神要在大家庭裡教導祂的兒女都有感謝的心
[00:13:19.000 --> 00:13:24.000]  神在這個大家庭裡教導祂的子女都要有感謝的心
[00:13:24.000 --> 00:13:27.000]  我們在地上的家庭裡
[00:13:27.000 --> 00:13:33.000]  家庭教育是很重要的一部分
[00:13:33.000 --> 00:13:37.000]  教導小孩子多謝
[00:13:37.000 --> 00:13:40.000]  要教導小孩子要有多謝的心
[00:13:40.000 --> 00:13:47.000]  我在美國發現美國人對孩子說多謝非常注意
[00:13:47.000 --> 00:13:52.000]  我在美國發現家庭裡教導孩子要經常說多謝
[00:13:52.000 --> 00:13:54.000]  這是一個基本的教育
[00:13:54.000 --> 00:13:56.000]  這是一個基本的教育
[00:13:56.000 --> 00:13:59.000]  如果哪一個孩子還不會說多謝
[00:13:59.000 --> 00:14:02.000]  他就還沒有受過好的家庭教育
[00:14:02.000 --> 00:14:05.000]  如果哪一個小孩不懂得說多謝
[00:14:05.000 --> 00:14:08.000]  他就還沒有受到好的家庭教育
[00:14:08.000 --> 00:14:11.000]  就像在香港也是一樣
[00:14:11.000 --> 00:14:14.000]  在神的大家庭裡
[00:14:14.000 --> 00:14:16.000]  在神的大家庭裡
[00:14:16.000 --> 00:14:19.000]  神教導我們就是祂的兒女們
[00:14:19.000 --> 00:14:22.000]  神教導我們就是祂的兒女們
[00:14:22.000 --> 00:14:26.000]  要會說多謝
[00:14:26.000 --> 00:14:29.000]  如果一個基督徒還不會感恩
[00:14:29.000 --> 00:14:33.000]  他還沒有受好基本的屬靈教育
[00:14:33.000 --> 00:14:36.000]  如果基督徒還沒有感恩的話
[00:14:36.000 --> 00:14:39.000]  他還沒有受好基本的屬靈教育
[00:14:39.000 --> 00:14:42.000]  當我們向天父有感謝的時候
[00:14:42.000 --> 00:14:44.000]  他的心非常快樂
[00:14:44.000 --> 00:14:46.000]  當我們向天父說感恩的時候
[00:14:46.000 --> 00:14:48.000]  天父會非常快樂
[00:14:48.000 --> 00:14:51.000]  在一個月之前
[00:14:51.000 --> 00:14:54.000]  我在紐約一個教會講道
[00:14:54.000 --> 00:14:56.000]  我在紐約一個教會講道
[00:14:56.000 --> 00:15:00.000]  我住在一個牧師家裡
[00:15:00.000 --> 00:15:03.000]  他開車把我送到聚會的地方
[00:15:03.000 --> 00:15:06.000]  他開車把我送到聚會的地方
[00:15:06.000 --> 00:15:08.000]  當我進了車子
[00:15:08.000 --> 00:15:09.000]  當我坐下
[00:15:09.000 --> 00:15:11.000]  當我進到車子裡坐下
[00:15:11.000 --> 00:15:17.000]  我發現他的八歲女兒還站在車門口
[00:15:17.000 --> 00:15:21.000]  我發現他的八歲女兒還站在車門口
[00:15:21.000 --> 00:15:24.000]  我就問她:你怎麼還不上車坐下
[00:15:24.000 --> 00:15:26.000]  我就問她:你怎麼還不上車
[00:15:26.000 --> 00:15:28.000]  她說:我等著給你關門
[00:15:28.000 --> 00:15:30.000]  她說:我等著給你關門
[00:15:30.000 --> 00:15:33.000]  我聽到這句話覺得心裡很甜
[00:15:33.000 --> 00:15:35.000]  我聽到這句話覺得心裡很甜
[00:15:35.000 --> 00:15:37.000]  一個老人家住在那裡
[00:15:37.000 --> 00:15:40.000]  一個年輕女孩
[00:15:40.000 --> 00:15:44.000]  我去等候關門
[00:15:44.000 --> 00:15:48.000]  你不用上車了
[00:15:48.000 --> 00:15:53.000]  我相信做父母的都會有這個感覺
[00:15:53.000 --> 00:15:53.000]  我相信做父母的都會有這個感覺
[00:15:53.000 --> 00:15:56.000]  我相信做父母的都會有這個感覺
[00:15:56.000 --> 00:15:58.000]  尤其在美國做父母的
[00:15:58.000 --> 00:16:00.000]  如果他的孩子能這樣
[00:16:00.000 --> 00:16:01.000]  他會很高興
[00:16:01.000 --> 00:16:06.000]  因為美國很多青少年都不會這樣對父母
[00:16:06.000 --> 00:16:09.000]  特別是在美國的父母非常欣賞這些
[00:16:09.000 --> 00:16:12.000]  因為在美國一般都不會這樣做
[00:16:12.000 --> 00:16:14.000]  有這樣的一個表現
[00:16:14.000 --> 00:16:16.000]  覺得很難得
[00:16:16.000 --> 00:16:17.000]  很寶貴
[00:16:17.000 --> 00:16:18.000]  很甜
[00:16:18.000 --> 00:16:19.000]  這樣的表現
[00:16:19.000 --> 00:16:20.000]  很寶貴
[00:16:20.000 --> 00:16:22.000]  很難得
[00:16:22.000 --> 00:16:24.000]  令我們心裡覺得很甜
[00:16:24.000 --> 00:16:26.000]  天父有不少的兒女
[00:16:26.000 --> 00:16:28.000]  忘記了感恩
[00:16:28.000 --> 00:16:31.000]  天父有不少的兒女都忘記了感恩
[00:16:31.000 --> 00:16:37.000]  但是當有的兒女真實地感恩的時候
[00:16:37.000 --> 00:16:40.000]  向天父的心裡覺得很甜
[00:16:40.000 --> 00:16:42.000]  但是當他的兒女真的向他感恩的時候
[00:16:42.000 --> 00:16:45.000]  你看天父的心是多麼地甜
[00:16:45.000 --> 00:16:47.000]  在天父的大家庭裡
[00:16:47.000 --> 00:16:51.000]  我們每一個都要學這個功課
[00:16:51.000 --> 00:16:52.000]  就是感謝
[00:16:52.000 --> 00:16:54.000]  在天父的大家庭裡
[00:16:54.000 --> 00:16:57.000]  我們每一個都要學這個感謝
[00:16:57.000 --> 00:17:04.000]  這裡說要存感謝的心
[00:17:04.000 --> 00:17:06.000]  我們有了感謝的心
[00:17:06.000 --> 00:17:11.000]  還要長進到感恩的行動
[00:17:11.000 --> 00:17:13.000]  我們有了這個感謝的心
[00:17:13.000 --> 00:17:16.000]  還要進到去有感恩的行動
[00:17:16.000 --> 00:17:20.000]  我們看第23節
[00:17:20.000 --> 00:17:23.000]  無論作什麼都要從心裡作
[00:17:23.000 --> 00:17:26.000]  像是給主作的不是給人作的
[00:17:26.000 --> 00:17:29.000]  這裡提到做了
[00:17:29.000 --> 00:17:32.000]  無論做什麼
[00:17:32.000 --> 00:17:35.000]  要從心裡為主做
[00:17:35.000 --> 00:17:38.000]  要從心裡為主而做
[00:17:38.000 --> 00:17:41.000]  這是一顆感恩的心
[00:17:41.000 --> 00:17:43.000]  這是一個感恩的心
[00:17:43.000 --> 00:17:45.000]  從感恩的心裡
[00:17:45.000 --> 00:17:48.000]  形作出來一些事情
[00:17:48.000 --> 00:17:52.000]  從感恩的心裡做出事情
[00:17:52.000 --> 00:17:55.000]  感謝兩個字的寫法很有意思
[00:17:55.000 --> 00:17:58.000]  感謝這兩個字的寫法非常有意思
[00:17:58.000 --> 00:18:02.000]  感字裡面有個心
[00:18:02.000 --> 00:18:07.000]  謝旁邊有個言
[00:18:07.000 --> 00:18:10.000]  旁邊有個言字邊是說話
[00:18:10.000 --> 00:18:15.000]  當中有個身體的身
[00:18:15.000 --> 00:18:20.000]  這個身也代表做的意思
[00:18:20.000 --> 00:18:23.000]  不但說話
[00:18:23.000 --> 00:18:26.000]  感恩的心 感恩的話
[00:18:26.000 --> 00:18:29.000]  感恩的心 感恩的話
[00:18:29.000 --> 00:18:36.000]  還要加上感恩的實行
[00:18:36.000 --> 00:18:42.000]  我們把我們感恩的心表達出來
[00:18:42.000 --> 00:18:48.000]  化為行動來奉獻給神
[00:18:48.000 --> 00:18:52.000]  這是非常的寶貴
[00:18:52.000 --> 00:18:55.000]  去年的十一月
[00:18:55.000 --> 00:18:58.000]  第三個禮拜四
[00:18:58.000 --> 00:19:02.000]  是美國的感恩節
[00:19:02.000 --> 00:19:09.000]  這是我到了美國以後的
[00:19:09.000 --> 00:19:11.000]  第一個感恩節在家裡
[00:19:11.000 --> 00:19:13.000]  這是我第一次到美國以後
[00:19:13.000 --> 00:19:15.000]  在家裡過的第一個感恩節
[00:19:15.000 --> 00:19:18.000]  87年的感恩節不在家裡
[00:19:18.000 --> 00:19:20.000]  87年的感恩節我不在家裡
[00:19:20.000 --> 00:19:25.000]  88年的感恩節在家裡
[00:19:25.000 --> 00:19:28.000]  在感恩節當中
[00:19:28.000 --> 00:19:33.000]  有一些電視的節目
[00:19:33.000 --> 00:19:35.000]  其中有一項
[00:19:35.000 --> 00:19:38.000]  就是美國的國父
[00:19:38.000 --> 00:19:42.000]  華盛頓是怎樣開始感恩節
[00:19:42.000 --> 00:19:44.000]  就是講到美國的國父
[00:19:44.000 --> 00:19:47.000]  華盛頓是怎樣開始感恩節
[00:19:47.000 --> 00:19:52.000]  他發起全國感恩
[00:19:52.000 --> 00:19:56.000]  是非常有意思
[00:19:56.000 --> 00:19:58.000]  全國向神感恩
[00:19:58.000 --> 00:20:02.000]  這真是很寶貴的一件事
[00:20:02.000 --> 00:20:04.000]  全國向神感恩
[00:20:04.000 --> 00:20:06.000]  實在是一件很寶貴的事
[00:20:06.000 --> 00:20:10.000]  他發起感恩是什麼時候呢
[00:20:10.000 --> 00:20:14.000]  是美國很困難的時候
[00:20:14.000 --> 00:20:19.000]  那個環境不是感恩的環境
[00:20:19.000 --> 00:20:27.000]  但是美國的國父華盛頓對神有信心
[00:20:27.000 --> 00:20:29.000]  在那個困難的環境裡面
[00:20:29.000 --> 00:20:33.000]  要全國來表達對神的感恩
[00:20:33.000 --> 00:20:35.000]  在這樣困難的環境裡
[00:20:35.000 --> 00:20:38.000]  全國表達向神有感謝心
[00:20:38.000 --> 00:20:42.000]  這個背景使感恩節更有價值
[00:20:42.000 --> 00:20:43.000]  更有意義
[00:20:43.000 --> 00:20:47.000]  這樣的背景使感恩節更有價值
[00:20:47.000 --> 00:20:50.000]  更有意義
[00:20:50.000 --> 00:20:53.000]  我們在生活裡面
[00:20:53.000 --> 00:20:59.000]  我們對感恩有什麼背景呢
[00:20:59.000 --> 00:21:02.000]  我們是不是單單在順利的時候感恩呢
[00:21:02.000 --> 00:21:05.000]  我們是不是單單在順利的時候感恩呢
[00:21:05.000 --> 00:21:09.000]  無論在什麼環境都有感恩的心
[00:21:09.000 --> 00:21:14.000]  無論在什麼環境我們都有感恩的心呢
[00:21:14.000 --> 00:21:16.000]  這是第一方面的感恩
[00:21:16.000 --> 00:21:18.000]  這是第一方面的感恩
[00:21:18.000 --> 00:21:20.000]  感恩的長進
[00:21:20.000 --> 00:21:21.000]  感恩的長進
[00:21:21.000 --> 00:21:26.000]  從感恩到報恩
[00:21:26.000 --> 00:21:31.000]  或者說從感恩的心長進到感恩的行動
[00:21:31.000 --> 00:21:35.000]  或者說從感恩的心長進到感恩的行動
[00:21:35.000 --> 00:21:39.000]  第二方面的長進
[00:21:39.000 --> 00:21:45.000]  那就是從為自己感恩長進到為別人感恩
[00:21:45.000 --> 00:21:50.000]  那就是從為自己感恩長進到為別人感恩
[00:21:50.000 --> 00:21:54.000]  請大家回到第一章
[00:21:54.000 --> 00:21:58.000]  第三節
[00:21:58.000 --> 00:22:02.000]  我們感謝神我們主耶穌基督的父上
[00:22:02.000 --> 00:22:04.000]  上為你們禱告
[00:22:04.000 --> 00:22:07.000]  跟著他就講下去
[00:22:07.000 --> 00:22:08.000]  跟著他就講下去
[00:22:08.000 --> 00:22:12.000]  為了哥羅西的弟兄姊妹感謝神
[00:22:12.000 --> 00:22:15.000]  為了哥羅西的弟兄姊妹感謝神
[00:22:15.000 --> 00:22:19.000]  保羅寫書信的時候
[00:22:19.000 --> 00:22:21.000]  常常是這樣做
[00:22:21.000 --> 00:22:23.000]  上上是這樣做的
[00:22:23.000 --> 00:22:26.000]  開始的時候就提到
[00:22:26.000 --> 00:22:31.000]  接受書信的人有什麼什麼好處
[00:22:31.000 --> 00:22:38.000]  為了他們的好處感謝神
[00:22:38.000 --> 00:22:40.000]  為了他們的好處感謝神
[00:22:40.000 --> 00:22:44.000]  他很欣賞那些弟兄姊妹們的好的表現
[00:22:44.000 --> 00:22:51.000]  這是他寫書信的開頭就做的事
[00:22:51.000 --> 00:22:55.000]  這是他寫書信的開頭就做的事
[00:22:55.000 --> 00:23:00.000]  這是非常好的表現
[00:23:00.000 --> 00:23:04.000]  我們也應該這樣
[00:23:04.000 --> 00:23:09.000]  很多人是單單為自己感恩
[00:23:09.000 --> 00:23:12.000]  沒有為別人感恩
[00:23:12.000 --> 00:23:17.000]  會為別人感恩的人是有靈性進步的表示
[00:23:17.000 --> 00:23:21.000]  會為別人感恩的人是有靈性進步的表示
[00:23:21.000 --> 00:23:24.000]  當一個人為別人感恩的時候
[00:23:24.000 --> 00:23:26.000]  他整個態度都會改變
[00:23:26.000 --> 00:23:28.000]  當一個人為別人感恩的時候
[00:23:28.000 --> 00:23:29.000]  他整個態度都會改變
[00:23:29.000 --> 00:23:32.000]  他立刻開始欣賞別人
[00:23:32.000 --> 00:23:34.000]  他立刻開始欣賞別人
[00:23:34.000 --> 00:23:36.000]  一個不會為別人感恩的人
[00:23:36.000 --> 00:23:41.000]  很容易單單看別人的缺點和弱點
[00:23:41.000 --> 00:23:43.000]  如果不會為別人感恩的人
[00:23:43.000 --> 00:23:45.000]  就會單單容易看到別人的弱點
[00:23:45.000 --> 00:23:47.000]  如果為別人感恩的人
[00:23:47.000 --> 00:23:49.000]  這個態度就會改變
[00:23:49.000 --> 00:23:51.000]  如果為別人感謝的人
[00:23:51.000 --> 00:23:53.000]  他們的態度就會改變
[00:23:53.000 --> 00:23:56.000]  開始注意別人的優點和長處
[00:23:56.000 --> 00:24:00.000]  開始注意別人的優點和長處
[00:24:00.000 --> 00:24:03.000]  這樣的態度是屬靈的態度
[00:24:03.000 --> 00:24:06.000]  這樣的態度是屬靈的態度
[00:24:06.000 --> 00:24:10.000]  有的人認為稱讚人是不屬靈的
[00:24:10.000 --> 00:24:12.000]  有人認為稱讚人是不屬靈的
[00:24:12.000 --> 00:24:14.000]  但是保羅是屬靈的
[00:24:14.000 --> 00:24:16.000]  保羅是屬靈的嗎?
[00:24:16.000 --> 00:24:19.000]  我節目中沒有一個人說保羅不屬靈
[00:24:19.000 --> 00:24:22.000]  我們沒有一個人說保羅不屬靈
[00:24:22.000 --> 00:24:25.000]  但是保羅稱讚別人
[00:24:25.000 --> 00:24:27.000]  保羅是稱讚別人
[00:24:27.000 --> 00:24:29.000]  當然我們稱讚別人的時候
[00:24:29.000 --> 00:24:31.000]  不是要為榮耀別人
[00:24:31.000 --> 00:24:33.000]  而是為榮耀神
[00:24:33.000 --> 00:24:35.000]  當然我們稱讚別人的時候
[00:24:35.000 --> 00:24:36.000]  不是將榮耀歸給人
[00:24:36.000 --> 00:24:38.000]  而是將榮耀歸給神
