
[00:00:00.000 --> 00:00:05.000]  今天早上有不少的弟兄姊妹告訴我
[00:05:53.000 --> 00:05:55.000]  他說我是誰
[00:05:55.000 --> 00:05:59.000]  怎麼可以傷害又華的受告者呢
[00:05:59.000 --> 00:06:02.000]  為了歸於榮耀與神
[00:06:02.000 --> 00:06:04.000]  尊重神
[00:06:04.000 --> 00:06:07.000]  他放下王位
[00:06:07.000 --> 00:06:12.000]  這是何等難得的放下和捨棄
[00:06:12.000 --> 00:06:17.000]  我們想到伊斯田是波斯帝國的王侯
[00:06:17.000 --> 00:06:21.000]  他願意為了拯救本國的人
[00:06:21.000 --> 00:06:26.000]  而冒生命的危險去見王
[00:06:26.000 --> 00:06:28.000]  他把生命置於度外
[00:06:28.000 --> 00:06:30.000]  把尊貴置於度外
[00:06:30.000 --> 00:06:32.000]  為要完成神
[00:06:32.000 --> 00:06:35.000]  要用他的事工
[00:06:35.000 --> 00:06:36.000]  我們想到保羅
[00:06:36.000 --> 00:06:41.000]  他在同輩人中是最有前途的
[00:06:41.000 --> 00:06:42.000]  他是當時
[00:06:42.000 --> 00:06:46.000]  用今天的話來講是國會的議員
[00:06:46.000 --> 00:06:49.000]  他是一個很出色的青年人
[00:06:49.000 --> 00:06:51.000]  但是為了福音的緣故
[00:06:51.000 --> 00:06:54.000]  他放下這一切
[00:06:54.000 --> 00:06:56.000]  我們看見這些人
[00:06:56.000 --> 00:06:58.000]  都是甘心樂意
[00:06:58.000 --> 00:07:00.000]  為了神的旨意
[00:07:00.000 --> 00:07:01.000]  而撇棄
[00:07:01.000 --> 00:07:02.000]  而放下
[00:07:02.000 --> 00:07:05.000]  而犧牲
[00:07:05.000 --> 00:07:08.000]  犧牲這個字不大恰當
[00:07:08.000 --> 00:07:13.000]  但是在有一種的意義上是恰當的
[00:07:13.000 --> 00:07:15.000]  就是有很多的基督徒
[00:07:15.000 --> 00:07:17.000]  沒有盡自己的本分
[00:07:17.000 --> 00:07:19.000]  所以另外有許多的基督徒
[00:07:19.000 --> 00:07:22.000]  要替那些不肯盡本分的基督徒
[00:07:22.000 --> 00:07:24.000]  來盡本分
[00:07:24.000 --> 00:07:25.000]  在這個意義上
[00:07:25.000 --> 00:07:28.000]  我覺得犧牲兩個字就很恰當
[00:07:28.000 --> 00:07:31.000]  對神而言沒有犧牲
[00:07:31.000 --> 00:07:33.000]  都是恩典
[00:07:33.000 --> 00:07:34.000]  但是當一個基督徒
[00:07:34.000 --> 00:07:37.000]  要替別人補上代價的時候
[00:07:37.000 --> 00:07:40.000]  那是犧牲
[00:07:40.000 --> 00:07:41.000]  我們感謝父神
[00:07:41.000 --> 00:07:44.000]  有很多的輸他的人
[00:07:44.000 --> 00:07:46.000]  肯這樣甘心樂意的
[00:07:46.000 --> 00:07:49.000]  歡歡喜喜的付代價
[00:07:49.000 --> 00:07:52.000]  摩西是其中的一個人
[00:07:52.000 --> 00:07:53.000]  這讓我們想到
[00:07:53.000 --> 00:07:55.000]  主耶穌所講的一個比喻
[00:07:55.000 --> 00:07:57.000]  天國的比喻
[00:07:57.000 --> 00:07:59.000]  有人在一塊地裡面
[00:07:59.000 --> 00:08:01.000]  發現了寶貝
[00:08:01.000 --> 00:08:04.000]  他回去歡歡喜喜
[00:08:04.000 --> 00:08:06.000]  變賣他一切所有的
[00:08:06.000 --> 00:08:08.000]  來買這塊地
[00:08:08.000 --> 00:08:10.000]  別人不了解他為什麼這樣做
[00:08:10.000 --> 00:08:12.000]  但是他自己知道
[00:08:12.000 --> 00:08:15.000]  他知道這是值得的
[00:08:15.000 --> 00:08:17.000]  別人看他是傻
[00:08:17.000 --> 00:08:18.000]  但是他這樣做
[00:08:18.000 --> 00:08:21.000]  卻是最聰明最有智慧
[00:08:21.000 --> 00:08:24.000]  主耶穌講第一個比喻的目的
[00:08:24.000 --> 00:08:25.000]  就是告訴我們
[00:08:25.000 --> 00:08:28.000]  在天國的過程裡面
[00:08:28.000 --> 00:08:33.000]  需要許多輸神的人付代價
[00:08:33.000 --> 00:08:37.000]  有這個找寶貝的人的精神
[00:08:37.000 --> 00:08:38.000]  發現了寶貝
[00:08:38.000 --> 00:08:40.000]  願意付上一切的代價
[00:08:40.000 --> 00:08:42.000]  來得到他
[00:08:42.000 --> 00:08:44.000]  求神是我們今天在這的
[00:08:44.000 --> 00:08:46.000]  中弟兄姊妹
[00:08:46.000 --> 00:08:48.000]  為了基督的國度
[00:08:48.000 --> 00:08:50.000]  有這樣的精神
[00:08:50.000 --> 00:08:53.000]  付代價的心智
[00:08:53.000 --> 00:08:57.000]  在大家手中的大綱裡面
[00:08:57.000 --> 00:09:00.000]  提到了在摩西的一生中
[00:09:00.000 --> 00:09:04.000]  他的父母有很重要的影響
[00:09:04.000 --> 00:09:07.000]  希伯來書第十一章二十三節
[00:09:07.000 --> 00:09:08.000]  告訴我們
[00:09:08.000 --> 00:09:10.000]  他的父母看家
[00:09:10.000 --> 00:09:13.000]  看見所生下來的孩子
[00:09:13.000 --> 00:09:14.000]  是俊美的
[00:09:14.000 --> 00:09:18.000]  就因若性把他藏起來
[00:09:18.000 --> 00:09:21.000]  為什麼他看見孩子是俊美的
[00:09:21.000 --> 00:09:23.000]  就把他藏起來呢
[00:09:23.000 --> 00:09:26.000]  是不是單單因為看見孩子美麗可愛
[00:09:26.000 --> 00:09:27.000]  因為愛他
[00:09:27.000 --> 00:09:29.000]  所以把他藏起來呢
[00:09:29.000 --> 00:09:30.000]  不是
[00:09:30.000 --> 00:09:32.000]  聖經告訴我們
[00:09:32.000 --> 00:09:35.000]  是因若性而這樣做
[00:09:35.000 --> 00:09:36.000]  由此可見
[00:09:36.000 --> 00:09:38.000]  當摩西的父母
[00:09:38.000 --> 00:09:40.000]  看見孩子俊美的時候
[00:09:40.000 --> 00:09:41.000]  就想到
[00:09:41.000 --> 00:09:44.000]  可能 很可能
[00:09:44.000 --> 00:09:47.000]  這個孩子就是神要興起來
[00:09:47.000 --> 00:09:49.000]  拯救以色列人
[00:09:49.000 --> 00:09:51.000]  完成神的計畫的那個人
[00:09:51.000 --> 00:09:54.000]  因此就不怕枉命
[00:09:54.000 --> 00:09:56.000]  把他藏起來
[00:09:56.000 --> 00:09:58.000]  他的母親用智慧
[00:09:58.000 --> 00:10:00.000]  做了摩西的奶媽
[00:10:00.000 --> 00:10:04.000]  在法老女兒的宮中
[00:10:04.000 --> 00:10:07.000]  親自的照顧摩西
[00:10:07.000 --> 00:10:10.000]  教導他認識以後華
[00:10:10.000 --> 00:10:12.000]  愛以後華
[00:10:12.000 --> 00:10:14.000]  愛他的同袍
[00:10:14.000 --> 00:10:16.000]  我們想到摩西的犧牲
[00:10:16.000 --> 00:10:19.000]  我們也應該想到摩西的父母
[00:10:19.000 --> 00:10:22.000]  的信心的犧牲
[00:10:22.000 --> 00:10:23.000]  摩西的母親
[00:10:23.000 --> 00:10:25.000]  在教導摩西的時候
[00:10:25.000 --> 00:10:27.000]  一定告訴他說
[00:10:27.000 --> 00:10:30.000]  將來你的責任
[00:10:30.000 --> 00:10:32.000]  是要救以色列人
[00:10:32.000 --> 00:10:34.000]  從埃及出去
[00:10:34.000 --> 00:10:37.000]  如果他的母親有這樣一個盼望
[00:10:37.000 --> 00:10:38.000]  他一定決心
[00:10:38.000 --> 00:10:40.000]  不要他的孩子
[00:10:40.000 --> 00:10:43.000]  享受法老王公的一切
[00:10:43.000 --> 00:10:46.000]  乃是要他和神的百姓
[00:10:46.000 --> 00:10:48.000]  同受苦害
[00:10:48.000 --> 00:10:51.000]  所以他的母親的犧牲的心智
[00:10:51.000 --> 00:10:54.000]  和摩西的犧牲的心智
[00:10:54.000 --> 00:10:56.000]  是在一起的
[00:10:56.000 --> 00:10:57.000]  使我們感動
[00:10:57.000 --> 00:11:01.000]  使我們覺得何等的寶貴
[00:11:01.000 --> 00:11:03.000]  摩西在埃及的王宮中
[00:11:03.000 --> 00:11:07.000]  勝過父華的勢力
[00:11:07.000 --> 00:11:10.000]  一個人能夠在衣食絕緻
[00:11:10.000 --> 00:11:12.000]  要做某一件事
[00:11:12.000 --> 00:11:14.000]  他咬緊牙根
[00:11:14.000 --> 00:11:17.000]  可以下一個決心
[00:11:17.000 --> 00:11:20.000]  但是他在日常的生活裡面
[00:11:20.000 --> 00:11:25.000]  是否能夠按照他的決心的方向去行
[00:11:25.000 --> 00:11:30.000]  能夠勝過一切父華的力量作用因素呢
[00:11:30.000 --> 00:11:32.000]  那是另外一件事
[00:11:32.000 --> 00:11:35.000]  摩西不但有信心
[00:11:35.000 --> 00:11:38.000]  不但有堅強的力志
[00:11:38.000 --> 00:11:41.000]  同時他在王宮裡面
[00:11:41.000 --> 00:11:43.000]  四十年那麼長的時間裡面
[00:11:43.000 --> 00:11:47.000]  勝過了一切父華的作用
[00:11:47.000 --> 00:11:51.000]  他沒有讓他的信心愛心被腐蝕
[00:11:51.000 --> 00:11:54.000]  仍然保持
[00:11:54.000 --> 00:11:58.000]  這是非常難能可貴的一件事
[00:11:58.000 --> 00:12:02.000]  有的時候我們力志要愛祖
[00:12:02.000 --> 00:12:06.000]  這個志向的本身是相當寶貴
[00:12:06.000 --> 00:12:07.000]  不錯
[00:12:07.000 --> 00:12:10.000]  但是在這一個摩西的潮流裡面
[00:12:10.000 --> 00:12:14.000]  有多少父華的勢力包圍我們
[00:12:14.000 --> 00:12:17.000]  我們能否讓我們的心智
[00:12:17.000 --> 00:12:19.000]  靠著祖的恩典
[00:12:19.000 --> 00:12:24.000]  有一個每天勝過父華的表現呢
[00:12:24.000 --> 00:12:29.000]  求神在這件事上幫助我們
[00:12:29.000 --> 00:12:33.000]  這裡又提到神在適當的時刻
[00:12:33.000 --> 00:12:38.000]  就向摩西賜下護照與意象
[00:12:38.000 --> 00:12:40.000]  出埃及記的三章
[00:12:40.000 --> 00:12:42.000]  第一節到第二節
[00:12:42.000 --> 00:12:45.000]  這個意象有雙重的意義
[00:12:45.000 --> 00:12:50.000]  第一重的意義是代表神的保守
[00:12:50.000 --> 00:12:54.000]  第二重的意義代表神的供應
[00:12:54.000 --> 00:12:57.000]  荊棘被火燒而燒不回
[00:12:57.000 --> 00:12:59.000]  表示一世列人在埃及
[00:12:59.000 --> 00:13:03.000]  經過如火的試煉而得到神的保守
[00:13:03.000 --> 00:13:05.000]  不至於消滅
[00:13:05.000 --> 00:13:07.000]  但是還有另外一重的意義
[00:13:07.000 --> 00:13:09.000]  同樣的寶貴
[00:13:09.000 --> 00:13:13.000]  就是荊棘燃燒繼續的燃燒
[00:13:13.000 --> 00:13:17.000]  而不停止它的燃燒
[00:13:17.000 --> 00:13:23.000]  摩西一生好像燃燒那樣的侍奉神
[00:13:23.000 --> 00:13:28.000]  神自己做他的殊靈的燃燒的能源
[00:13:28.000 --> 00:13:30.000]  四十年的侍奉
[00:13:30.000 --> 00:13:33.000]  在神的全家盡忠
[00:13:33.000 --> 00:13:35.000]  這不是簡單的事
[00:13:35.000 --> 00:13:38.000]  神經歷了很多的艱難困苦
[00:13:38.000 --> 00:13:40.000]  他有的時候甚至於求死
[00:13:40.000 --> 00:13:42.000]  他說神啊
[00:13:42.000 --> 00:13:43.000]  你把我殺了吧
[00:13:43.000 --> 00:13:46.000]  我死了比活著還好
[00:13:46.000 --> 00:13:48.000]  不至於見我的苦情
[00:13:48.000 --> 00:13:50.000]  這表示他的工作的壓力
[00:13:50.000 --> 00:13:53.000]  在他的身上非常的沉重
[00:13:53.000 --> 00:13:55.000]  他經歷了這一切這一切
[00:13:55.000 --> 00:13:58.000]  但是神給他的評語
[00:13:58.000 --> 00:14:01.000]  是在神的全家盡忠
[00:14:01.000 --> 00:14:03.000]  神做了他這樣
[00:14:03.000 --> 00:14:08.000]  為神燃燒到底的能源
[00:14:08.000 --> 00:14:09.000]  第四
[00:14:09.000 --> 00:14:14.000]  我們看見當摩西得到神的護照的時候
[00:14:14.000 --> 00:14:16.000]  他推辭
[00:14:16.000 --> 00:14:18.000]  三次的推辭
[00:14:18.000 --> 00:14:19.000]  每一次的推辭
[00:14:19.000 --> 00:14:23.000]  神給他解決問題
[00:14:23.000 --> 00:14:24.000]  第一次他說
[00:14:24.000 --> 00:14:25.000]  神啊
[00:14:25.000 --> 00:14:27.000]  法老和法老王公的人
[00:14:27.000 --> 00:14:30.000]  一定不相信是你派遣我去
[00:14:30.000 --> 00:14:33.000]  他們不相信你曾經向我獻獻
[00:14:33.000 --> 00:14:35.000]  這怎麼辦呢
[00:14:35.000 --> 00:14:37.000]  我做不成這個工作
[00:14:37.000 --> 00:14:38.000]  神對他說
[00:14:38.000 --> 00:14:40.000]  我給你杖
[00:14:40.000 --> 00:14:43.000]  我給你行神蹟的能力
[00:14:43.000 --> 00:14:46.000]  所以他經歷了三個神蹟
[00:14:46.000 --> 00:14:49.000]  神的杖就代表神的權力
[00:14:49.000 --> 00:14:50.000]  神的能力
[00:14:50.000 --> 00:14:51.000]  神的統戰
[00:14:51.000 --> 00:14:55.000]  他手中得到了這個杖
[00:14:55.000 --> 00:14:59.000]  就得到了最寶貴的條件和資格
[00:14:59.000 --> 00:15:01.000]  但是
[00:15:01.000 --> 00:15:02.000]  他還不了解
[00:15:02.000 --> 00:15:04.000]  這一個恩典的寶貴
[00:15:04.000 --> 00:15:06.000]  所以他第二次的推辭
[00:15:06.000 --> 00:15:07.000]  他說
[00:15:07.000 --> 00:15:08.000]  神啊
[00:15:08.000 --> 00:15:11.000]  我是一個不能言的人
[00:15:11.000 --> 00:15:12.000]  沒有口才的人
[00:15:12.000 --> 00:15:15.000]  我素日就是不能說話的人
[00:15:15.000 --> 00:15:17.000]  他這樣講
[00:15:17.000 --> 00:15:19.000]  是什麼意思呢
[00:15:19.000 --> 00:15:22.000]  在《十字行傳》七章二十二節
[00:15:22.000 --> 00:15:24.000]  告訴我們
[00:15:24.000 --> 00:15:26.000]  摩西在王宮裡長大
[00:15:26.000 --> 00:15:27.000]  說話
[00:15:27.000 --> 00:15:28.000]  行事
[00:15:28.000 --> 00:15:30.000]  都有才能
[00:15:30.000 --> 00:15:32.000]  那就表示他原來是個有口才的人
[00:15:32.000 --> 00:15:34.000]  為什麼摩西對神說
[00:15:34.000 --> 00:15:38.000]  我是一個素日不能言的人呢
[00:15:38.000 --> 00:15:40.000]  他這樣講
[00:15:40.000 --> 00:15:43.000]  可能有幾個原因
[00:15:43.000 --> 00:15:44.000]  一個原因
[00:15:44.000 --> 00:15:47.000]  他在曠野已經四十年
[00:15:47.000 --> 00:15:48.000]  講另外一種話
[00:15:48.000 --> 00:15:51.000]  所以他原來的埃及文
[00:15:51.000 --> 00:15:53.000]  可能已經生鏽了
[00:15:53.000 --> 00:15:55.000]  所以他說
[00:15:55.000 --> 00:15:58.000]  我已經不像過去一樣了
[00:15:58.000 --> 00:16:00.000]  我現在口才退步了
[00:16:00.000 --> 00:16:02.000]  我怕現在去建法老
[00:16:02.000 --> 00:16:04.000]  隔開了四十年
[00:16:04.000 --> 00:16:05.000]  我說錯的話
[00:16:05.000 --> 00:16:07.000]  不能夠說服他
[00:16:07.000 --> 00:16:08.000]  還有可能有一個原因
[00:16:08.000 --> 00:16:10.000]  就是他感覺到
[00:16:10.000 --> 00:16:14.000]  他面對一個極其艱鉅的責任
[00:16:14.000 --> 00:16:16.000]  他自己的口才
[00:16:16.000 --> 00:16:20.000]  無論在一般人的眼光中是多麼好
[00:16:20.000 --> 00:16:22.000]  都不可能完成
[00:16:22.000 --> 00:16:25.000]  做一個艱鉅的使命
[00:16:25.000 --> 00:16:26.000]  所以他說
[00:16:26.000 --> 00:16:29.000]  我是一個沒有口才的人
[00:16:29.000 --> 00:16:31.000]  面對這麼艱鉅的事工
[00:16:31.000 --> 00:16:34.000]  我的口才算得什麼
[00:16:34.000 --> 00:16:37.000]  神對他說
[00:16:37.000 --> 00:16:40.000]  誰賜口才給人呢
[00:16:40.000 --> 00:16:42.000]  人的口才的來源是什麼呢
[00:16:42.000 --> 00:16:45.000]  豈不是我將口才給人嗎
[00:16:45.000 --> 00:16:46.000]  我既然拆遷你
[00:16:46.000 --> 00:16:50.000]  我就能夠供應你口才方面的需要
[00:16:50.000 --> 00:16:53.000]  同時神又為他預備了亞倫
[00:16:53.000 --> 00:16:56.000]  但是摩西第三次的推辭
[00:16:56.000 --> 00:16:59.000]  這次的推辭沒有理由
[00:16:59.000 --> 00:17:00.000]  就是不肯
[00:17:00.000 --> 00:17:01.000]  他說神啊
[00:17:01.000 --> 00:17:04.000]  你要拆遷誰就拆遷誰吧
[00:17:04.000 --> 00:17:08.000]  把他真正的推辭的那個基本的意願
[00:17:08.000 --> 00:17:09.000]  就講出來了
[00:17:09.000 --> 00:17:13.000]  這個時候神就向他發怒
[00:17:13.000 --> 00:17:15.000]  現在不是理由的問題了
[00:17:15.000 --> 00:17:17.000]  是不可能的問題了
[00:17:17.000 --> 00:17:22.000]  所以神就用他的全力向他發怒
[00:17:22.000 --> 00:17:27.000]  最後摩西接受了神的拆遷
[00:17:27.000 --> 00:17:31.000]  我們從這三次的推辭裡面
[00:17:31.000 --> 00:17:34.000]  學了很重要的功課
[00:17:34.000 --> 00:17:36.000]  我們一切的需要
[00:17:36.000 --> 00:17:37.000]  神為我們供應
[00:17:37.000 --> 00:17:41.000]  但是我們必須有一個基本願意
[00:17:41.000 --> 00:17:44.000]  接受神託付的態度
[00:17:44.000 --> 00:17:46.000]  有了這個基本的條件
[00:17:46.000 --> 00:17:48.000]  其他一切的需要
[00:17:48.000 --> 00:17:50.000]  神都賜給我們
[00:17:50.000 --> 00:17:52.000]  供應我們
[00:17:52.000 --> 00:17:55.000]  而且豐富的奇妙的賜給我們
[00:17:55.000 --> 00:17:56.000]  供應我們
[00:17:56.000 --> 00:18:00.000]  如果一個人是神所揀選的
[00:18:00.000 --> 00:18:04.000]  神向他要求的一個基本的條件
[00:18:04.000 --> 00:18:05.000]  就是肯
[00:18:05.000 --> 00:18:06.000]  當他肯的時候
[00:18:06.000 --> 00:18:09.000]  其他的一切神要負責
[00:18:09.000 --> 00:18:12.000]  讓我們有這個認識
[00:18:12.000 --> 00:18:14.000]  如果你是神所呼召的
[00:18:14.000 --> 00:18:15.000]  所揀選的
[00:18:15.000 --> 00:18:19.000]  要去做某一樣特別的施工
[00:18:19.000 --> 00:18:21.000]  神向你要求的
[00:18:21.000 --> 00:18:24.000]  就是你樂意的順服
[00:18:24.000 --> 00:18:25.000]  其他的
[00:18:25.000 --> 00:18:29.000]  神要為你預備安排供應
[00:18:29.000 --> 00:18:30.000]  使你好無缺少
[00:18:30.000 --> 00:18:32.000]  好像摩西一樣
[00:18:32.000 --> 00:18:33.000]  一生四十年裡面
[00:18:33.000 --> 00:18:37.000]  經歷神奇妙的供應
[00:18:37.000 --> 00:18:41.000]  我們在大綱裡面看見第五
[00:18:41.000 --> 00:18:45.000]  摩西在神的全家境中
[00:18:45.000 --> 00:18:47.000]  這是神自己對他的評語
[00:18:47.000 --> 00:18:51.000]  記載在明書記十二章第七節裡面
[00:18:51.000 --> 00:18:55.000]  這是個很高的稱讚
[00:18:55.000 --> 00:18:58.000]  在神的全家境中
[00:18:58.000 --> 00:19:00.000]  一個忠心的婦人
[00:19:00.000 --> 00:19:02.000]  第六
[00:19:02.000 --> 00:19:07.000]  神的意象的應許成就在他身上
[00:19:07.000 --> 00:19:10.000]  神明記三十四章第七節
[00:19:10.000 --> 00:19:12.000]  在這裡告訴我們
[00:19:12.000 --> 00:19:16.000]  摩西一百二十歲離開世界
[00:19:16.000 --> 00:19:18.000]  他死的時候
[00:19:18.000 --> 00:19:20.000]  他的體力沒有衰敗
[00:19:20.000 --> 00:19:24.000]  他的眼力沒有昏黃
[00:19:24.000 --> 00:19:27.000]  他保持他的力量健康
[00:19:27.000 --> 00:19:29.000]  一直到去世的時候
[00:19:29.000 --> 00:19:32.000]  這正是那個經濟被火燃燒
[00:19:32.000 --> 00:19:37.000]  而沒有燒毀的意象的應許的應驗
[00:19:37.000 --> 00:19:39.000]  請大家翻到生命記
[00:19:39.000 --> 00:19:41.000]  第三十四章
[00:19:41.000 --> 00:19:43.000]  在這一章裡面
[00:19:43.000 --> 00:19:45.000]  就是生命記最後的一章裡面
[00:19:45.000 --> 00:19:50.000]  我們看見神對摩西這個人的幾方面的評語
[00:19:50.000 --> 00:19:53.000]  我們來大概的看一看
[00:19:53.000 --> 00:19:57.000]  生命記第三十四章
[00:19:57.000 --> 00:20:01.000]  我們先注意第十節
[00:20:01.000 --> 00:20:03.000]  三十四章第十節
[00:20:03.000 --> 00:20:09.000]  以後以色列中再沒有興起先知像摩西的
[00:20:09.000 --> 00:20:13.000]  摩西是一個偉大的先知
[00:20:13.000 --> 00:20:17.000]  而且在生命記十八章十八節
[00:20:17.000 --> 00:20:18.000]  告訴我們
[00:20:18.000 --> 00:20:22.000]  他是主耶穌基督的育表
[00:20:22.000 --> 00:20:26.000]  耶穌基督成為神的先知
[00:20:26.000 --> 00:20:30.000]  而摩西是他的表象
[00:20:30.000 --> 00:20:34.000]  我們再看下去還是第十節下面的一句
[00:20:34.000 --> 00:20:38.000]  他是以後和面對面所認識的
