
[00:00:00.000 --> 00:00:08.000]  在最近我有機會再和一些在突破機構裡面服務的同工來聊天
[00:05:37.000 --> 00:05:39.000]  然後你再讀的時候
[00:05:39.000 --> 00:05:44.000]  她就說看吶今後萬代都要稱我為有福
[00:05:44.000 --> 00:05:48.000]  全能者為我行了大事
[00:05:48.000 --> 00:05:50.000]  她的名為聖
[00:05:50.000 --> 00:05:56.000]  她的憐憫世世代代歸於敬畏她的人
[00:05:56.000 --> 00:06:00.000]  因為瑪利亞她本來是卑微的
[00:06:00.000 --> 00:06:02.000]  很平凡的
[00:06:02.000 --> 00:06:05.000]  她原來是被人所輕視的
[00:06:05.000 --> 00:06:08.000]  但神的能力臨到她的身上
[00:06:08.000 --> 00:06:10.000]  改變她的人生
[00:06:10.000 --> 00:06:13.000]  她體會到從今之後
[00:06:13.000 --> 00:06:16.000]  她要被稱為有福的
[00:06:16.000 --> 00:06:18.000]  各位弟兄姊妹
[00:06:18.000 --> 00:06:22.000]  當聖經講述到神自己的恩惠臨在的時候
[00:06:22.000 --> 00:06:25.000]  就純粹講到兩方面
[00:06:25.000 --> 00:06:29.000]  一方面講述到神的憐憫臨到她身上
[00:06:29.000 --> 00:06:31.000]  我們知道憐憫表示
[00:06:31.000 --> 00:06:35.000]  不是一個人值得神來幫助
[00:06:35.000 --> 00:06:37.000]  不是我們值得
[00:06:37.000 --> 00:06:41.000]  而是神自己的憐憫讓恩惠臨到我們
[00:06:41.000 --> 00:06:45.000]  但同時講到神的能力臨到
[00:06:45.000 --> 00:06:47.000]  所以剛才你讀聖經的時候提到
[00:06:47.000 --> 00:06:51.000]  全能者為我行了大事
[00:06:51.000 --> 00:06:53.000]  一位的上帝
[00:06:53.000 --> 00:06:57.000]  如果祂只是有能力而沒有憐憫
[00:06:57.000 --> 00:07:01.000]  我們會很恐懼
[00:07:01.000 --> 00:07:04.000]  如果祂只是有憐憫
[00:07:04.000 --> 00:07:06.000]  但沒有能力
[00:07:06.000 --> 00:07:08.000]  我們會感覺很無奈
[00:07:08.000 --> 00:07:10.000]  因為祂幫不到我們
[00:07:10.000 --> 00:07:12.000]  但聖經描述這位的上帝
[00:07:12.000 --> 00:07:15.000]  有憐憫、有能力
[00:07:15.000 --> 00:07:17.000]  我自己很多時候很歡喜
[00:07:17.000 --> 00:07:19.000]  來到這裡祝福弟兄姊妹
[00:07:19.000 --> 00:07:24.000]  願滿有能力、憐憫的上帝賜福於你們
[00:07:24.000 --> 00:07:27.000]  這位上帝是滿有能力和憐憫
[00:07:27.000 --> 00:07:33.000]  來恩待地上很多微小、很多卑微的人
[00:07:33.000 --> 00:07:36.000]  而聖經提到祂是全能者
[00:07:36.000 --> 00:07:38.000]  這位全能者沒有難成的事情
[00:07:38.000 --> 00:07:41.000]  祂能夠在我們生命當中
[00:07:41.000 --> 00:07:45.000]  去成就很奇妙的生命改變
[00:07:45.000 --> 00:07:50.000]  我聽過很多頂智慧講述他們自己的經歷
[00:07:50.000 --> 00:07:53.000]  而一種結論就是
[00:07:53.000 --> 00:07:56.000]  想不到神這樣來改變我
[00:07:56.000 --> 00:07:58.000]  昨晚一位姐妹分享
[00:07:58.000 --> 00:08:03.000]  她自己的脾氣很暴躁
[00:08:03.000 --> 00:08:05.000]  自己也覺得沒辦法改變
[00:08:05.000 --> 00:08:07.000]  但竟然信了主之後
[00:08:07.000 --> 00:08:11.000]  上帝讓她的性情一路平和下來
[00:08:11.000 --> 00:08:15.000]  她身邊的人也會覺得她有很大的轉變
[00:08:15.000 --> 00:08:18.000]  上帝憐憫人、有慈善能力
[00:08:18.000 --> 00:08:20.000]  因此卑微的人、平凡的人
[00:08:20.000 --> 00:08:26.000]  在神面前有盼望、有出路
[00:08:26.000 --> 00:08:29.000]  我想講一件事情是我以前提及的
[00:08:29.000 --> 00:08:32.000]  我很記得我有一次去一個營會
[00:08:32.000 --> 00:08:38.000]  在營地裏面見到一群中老年弟兄姊妹
[00:08:38.000 --> 00:08:42.000]  他們說他們是一起成長的
[00:08:42.000 --> 00:08:44.000]  我見到他們十幾個
[00:08:44.000 --> 00:08:46.000]  我說你們怎樣一起成長
[00:08:46.000 --> 00:08:48.000]  又不是兄弟姐妹
[00:08:48.000 --> 00:08:52.000]  他們告訴我他們是一起在孤兒院成長
[00:08:52.000 --> 00:08:54.000]  一起長大
[00:08:54.000 --> 00:08:58.000]  然後我慢慢知道他們的關係很密切
[00:08:58.000 --> 00:09:00.000]  甚至密切過很多其他親人
[00:09:00.000 --> 00:09:01.000]  雖然是孤兒
[00:09:01.000 --> 00:09:04.000]  但後來他們也個別結婚
[00:09:04.000 --> 00:09:06.000]  有孩子、有孫兒
[00:09:06.000 --> 00:09:08.000]  但仍然定期見面
[00:09:08.000 --> 00:09:09.000]  在營地一起會面
[00:09:09.000 --> 00:09:11.000]  大家很密切的關係
[00:09:11.000 --> 00:09:14.000]  慢慢我知道他們來自一個地方
[00:09:14.000 --> 00:09:17.000]  叫做烏溪沙兒童院
[00:09:17.000 --> 00:09:19.000]  不知道大家知不知道烏溪沙營地
[00:09:19.000 --> 00:09:22.000]  以前是叫做兒童新村
[00:09:22.000 --> 00:09:26.000]  這個營地早期在1950年的時候
[00:09:26.000 --> 00:09:28.000]  是因為中國政權的轉變
[00:09:28.000 --> 00:09:31.000]  有很多的難民逃離香港
[00:09:31.000 --> 00:09:36.000]  其中有三百多個從廣州來的孤兒
[00:09:36.000 --> 00:09:38.000]  他們原本住在當地
[00:09:38.000 --> 00:09:41.000]  但因為政局的情況就來到香港
[00:09:41.000 --> 00:09:43.000]  香港當時的環境很惡劣
[00:09:43.000 --> 00:09:45.000]  但有一位姓微
[00:09:45.000 --> 00:09:46.000]  微小的微
[00:09:46.000 --> 00:09:49.000]  微牧師是美國一位宣教士
[00:09:49.000 --> 00:09:52.000]  帶著這班孤兒來到香港
[00:09:52.000 --> 00:09:54.000]  但當時的環境很惡劣
[00:09:54.000 --> 00:09:56.000]  也很缺乏資源
[00:09:56.000 --> 00:09:59.000]  很難有地方可以讓他們安居
[00:09:59.000 --> 00:10:02.000]  但這位微牧師他沒有放棄
[00:10:02.000 --> 00:10:06.000]  他仍然相信那位上帝是有憐憫的上帝
[00:10:06.000 --> 00:10:09.000]  會憐憫這班小孩子
[00:10:09.000 --> 00:10:12.000]  也有能力可以幫助他們
[00:10:12.000 --> 00:10:15.000]  所以那個時候他就決定向政府
[00:10:15.000 --> 00:10:19.000]  申請一塊地來建立孤兒院
[00:10:19.000 --> 00:10:23.000]  這塊地就是現在烏溪沙營地的一塊土地
[00:10:23.000 --> 00:10:26.000]  當時他知道會是很高的價錢
[00:10:26.000 --> 00:10:31.000]  但他就放膽來參與投標
[00:10:31.000 --> 00:10:33.000]  投標不知道會最終多少錢
[00:10:33.000 --> 00:10:34.000]  但他就參與
[00:10:34.000 --> 00:10:38.000]  但後來很奇妙就是很多當時的地產商
[00:10:38.000 --> 00:10:42.000]  就發現一位微牧師會來投標
[00:10:42.000 --> 00:10:46.000]  到後來當投標的活動進行的時候
[00:10:46.000 --> 00:10:50.000]  微牧師發覺只有一個人落標
[00:10:50.000 --> 00:10:52.000]  就是他自己
[00:10:52.000 --> 00:10:55.000]  其他的地產商聽到事情全部退出
[00:10:55.000 --> 00:10:57.000]  就讓他一個人投標
[00:10:57.000 --> 00:11:02.000]  所以用極低的價錢就買了這塊地
[00:11:02.000 --> 00:11:04.000]  不知道有沒有人知道
[00:11:04.000 --> 00:11:08.000]  當時他用了12萬港幣
[00:11:08.000 --> 00:11:14.000]  投了120萬平方呎的土地
[00:11:14.000 --> 00:11:17.000]  平均是一呎是一毫子
[00:11:17.000 --> 00:11:20.000]  來買了這塊地
[00:11:20.000 --> 00:11:22.000]  沒有人相信他可以這樣做
[00:11:22.000 --> 00:11:24.000]  但跟著一路來的發展
[00:11:24.000 --> 00:11:28.000]  上帝讓他們在那個地方建了60多間平房
[00:11:28.000 --> 00:11:31.000]  後來逐步發展了中小學
[00:11:31.000 --> 00:11:34.000]  醫院和很多宿舍
[00:11:34.000 --> 00:11:39.000]  在這個地方有過千的孤兒在成長
[00:11:39.000 --> 00:11:44.000]  成為了很多人生命中重要的一種支持
[00:11:44.000 --> 00:11:47.000]  而這班人他們在後來成長之後
[00:11:47.000 --> 00:11:49.000]  很多成為了教徒
[00:11:49.000 --> 00:11:52.000]  而我見到那班是其中一群
[00:11:52.000 --> 00:11:55.000]  他們說當時很多的家長
[00:11:55.000 --> 00:12:00.000]  那些做宿舍的負責人
[00:12:00.000 --> 00:12:04.000]  帶給他們很多的關懷很多的幫助
[00:12:04.000 --> 00:12:09.000]  他們感受愛而繼續在後來一路的成長
[00:12:09.000 --> 00:12:12.000]  我想起這群長者的時候
[00:12:12.000 --> 00:12:15.000]  我見到他們我想起過去的歷史
[00:12:15.000 --> 00:12:18.000]  體會到在這個世界裡面有很多很多的人
[00:12:18.000 --> 00:12:22.000]  很多的生命他們經歷上帝的憐憫
[00:12:22.000 --> 00:12:25.000]  在神的憐憫和能力裡面
[00:12:25.000 --> 00:12:27.000]  他們體會生命的改變
[00:12:27.000 --> 00:12:31.000]  而你和我都是其中一個
[00:12:31.000 --> 00:12:36.000]  在當中領受神的憐憫和能力在我們身上
[00:12:36.000 --> 00:12:39.000]  而上帝當給我們這份恩惠的時候
[00:12:39.000 --> 00:12:42.000]  他同樣來勉勵我們學習他的樣式
[00:12:42.000 --> 00:12:45.000]  所以他在聖經裡面也提醒我們
[00:12:45.000 --> 00:12:50.000]  你們當學習天父的樣式來愛
[00:12:50.000 --> 00:12:52.000]  《瑪德科》第五章大家記得
[00:12:52.000 --> 00:12:54.000]  聖經提到這位天父
[00:12:54.000 --> 00:12:57.000]  他不單止愛那些值得愛的人
[00:12:57.000 --> 00:13:01.000]  也包括那些不值得愛甚至是仇敵的人
[00:13:01.000 --> 00:13:05.000]  所以他就說你們要愛你們的仇敵
[00:13:05.000 --> 00:13:10.000]  因為天父讓陽光賜給好人
[00:13:10.000 --> 00:13:14.000]  也賜給什麼人?打人
[00:13:14.000 --> 00:13:17.000]  而陽光照耀好的人壞的人
[00:13:17.000 --> 00:13:20.000]  雨水可以淋到異人
[00:13:20.000 --> 00:13:23.000]  也可以淋到不異的人
[00:13:23.000 --> 00:13:26.000]  所以他表明這位上帝無論是哪些人
[00:13:26.000 --> 00:13:29.000]  他都願意來向他們施憐憫
[00:13:29.000 --> 00:13:32.000]  也就是說你們要學習你們的天父
[00:13:32.000 --> 00:13:37.000]  去憐憫去愛你們身邊的很多不同的人
[00:13:37.000 --> 00:13:41.000]  當瑪利亞來講述他自己的經歷的時候
[00:13:41.000 --> 00:13:46.000]  他說萬代要稱我為有福
[00:13:46.000 --> 00:13:49.000]  因為這位全能者憐憫我
[00:13:49.000 --> 00:13:52.000]  而今天同樣上帝呼籲我們
[00:13:52.000 --> 00:13:56.000]  同樣去憐憫你身邊很多
[00:13:56.000 --> 00:14:00.000]  未能夠領受經歷上帝恩典的人
[00:14:00.000 --> 00:14:04.000]  在當中來服侍去愛護他們
[00:14:04.000 --> 00:14:06.000]  當我們再讀的時候
[00:14:06.000 --> 00:14:08.000]  你發覺聖經裏面讀到神的憐憫
[00:14:08.000 --> 00:14:10.000]  也同時講到上帝的公義
[00:14:10.000 --> 00:14:15.000]  我們再看後面的51節
[00:14:15.000 --> 00:14:22.000]  他用膀胱施展大能驅散心裡妄想的狂傲人
[00:14:22.000 --> 00:14:26.000]  他使有權能的失慧叫卑微的升高
[00:14:26.000 --> 00:14:32.000]  讓飢餓的得飽美食使富足的空手回去
[00:14:32.000 --> 00:14:36.000]  這位尼創亞基督來到的時候赐下憐憫
[00:14:36.000 --> 00:14:40.000]  同時他要糾正很多世界上不義的事情
[00:14:40.000 --> 00:14:44.000]  聖經講到那些驕傲的人
[00:14:44.000 --> 00:14:48.000]  就算他們未曾做出來
[00:14:48.000 --> 00:14:53.000]  但他心裡妄想的驕傲的意念
[00:14:53.000 --> 00:14:55.000]  神都監察
[00:14:55.000 --> 00:14:58.000]  神要抵擋這些驕傲的人
[00:14:58.000 --> 00:15:00.000]  那些有權能的人
[00:15:00.000 --> 00:15:03.000]  意味著有一定的權位
[00:15:03.000 --> 00:15:06.000]  或者是政權的一種力量
[00:15:06.000 --> 00:15:11.000]  但神就說他使他的權位失為
[00:15:11.000 --> 00:15:14.000]  失去了那些權位
[00:15:14.000 --> 00:15:17.000]  但反而讓謙卑的升高
[00:15:17.000 --> 00:15:19.000]  這些事情你會見到
[00:15:19.000 --> 00:15:23.000]  在今天世界仍然出現的事情
[00:15:23.000 --> 00:15:26.000]  突然間你會見到某一個政權
[00:15:26.000 --> 00:15:29.000]  在不知什麼原因情況下
[00:15:29.000 --> 00:15:31.000]  政治的轉變
[00:15:31.000 --> 00:15:34.000]  他的權位突然間失去
[00:15:34.000 --> 00:15:36.000]  聖經就講述這些情況
[00:15:36.000 --> 00:15:38.000]  再講到一些富足的人
[00:15:38.000 --> 00:15:40.000]  竟然他們會空手回去
[00:15:40.000 --> 00:15:43.000]  反而飢餓的人他們得到食物
[00:15:43.000 --> 00:15:45.000]  各位靈姐妹剛才講到的
[00:15:45.000 --> 00:15:46.000]  那些狂傲的
[00:15:46.000 --> 00:15:48.000]  那些有權位的
[00:15:48.000 --> 00:15:49.000]  那些富足的
[00:15:49.000 --> 00:15:52.000]  這三類的人在這個世界裡面
[00:15:52.000 --> 00:15:54.000]  其實被認為是最穩妥
[00:15:54.000 --> 00:15:56.000]  最有安全感的人
[00:15:56.000 --> 00:15:58.000]  但神卻是講到
[00:15:58.000 --> 00:16:02.000]  這些人相對於剛才說謙卑的
[00:16:02.000 --> 00:16:04.000]  那些貧困的人
[00:16:04.000 --> 00:16:08.000]  突然間發現他們的地位調轉了
[00:16:08.000 --> 00:16:12.000]  突然間見到一個位置的轉移出現
[00:16:12.000 --> 00:16:15.000]  那些好像卑微的人反而被神升高
[00:16:15.000 --> 00:16:17.000]  但那些在狂傲
[00:16:17.000 --> 00:16:19.000]  在不義當中的人
[00:16:19.000 --> 00:16:23.000]  他們卻是被降下
[00:16:23.000 --> 00:16:25.000]  聖經就描述這種
[00:16:25.000 --> 00:16:26.000]  很重要的一種
[00:16:26.000 --> 00:16:29.000]  好像價值觀念的轉移
[00:16:29.000 --> 00:16:31.000]  被認為最穩妥的人
[00:16:31.000 --> 00:16:33.000]  反而是一種的困惑
[00:16:33.000 --> 00:16:38.000]  是一種被神否定的情況之下
[00:16:38.000 --> 00:16:40.000]  當我們讀《斷聖經》的時候
[00:16:40.000 --> 00:16:43.000]  你會發覺聖經所講的文字的內容
[00:16:43.000 --> 00:16:46.000]  是在講已經發生的事情
[00:16:46.000 --> 00:16:50.000]  但並不是講一件已經完成的事情
[00:16:50.000 --> 00:16:52.000]  是將要完成的事情
[00:16:52.000 --> 00:16:55.000]  現在未能夠完全的完成
[00:16:55.000 --> 00:16:59.000]  但將會來到成就的事情
[00:16:59.000 --> 00:17:00.000]  因此我們知道
[00:17:00.000 --> 00:17:02.000]  這是神給我們的盼望
[00:17:02.000 --> 00:17:06.000]  給我們一種對將來
[00:17:06.000 --> 00:17:10.000]  一種確定的公義的盼望
[00:17:10.000 --> 00:17:11.000]  各位聽眾
[00:17:11.000 --> 00:17:13.000]  我不知道大家有沒有留意到
[00:17:13.000 --> 00:17:15.000]  在最近這幾天
[00:17:15.000 --> 00:17:16.000]  這幾個星期
[00:17:16.000 --> 00:17:19.000]  都特別報導到美國的一件事情
[00:17:19.000 --> 00:17:21.000]  美國的最高法院
[00:17:21.000 --> 00:17:23.000]  五票對四票
[00:17:23.000 --> 00:17:28.000]  是通過了同性婚姻的事
[00:17:28.000 --> 00:17:32.000]  這件事情令我們很驚動
[00:17:32.000 --> 00:17:33.000]  因為大家知道
[00:17:33.000 --> 00:17:35.000]  只是多一票
[00:17:35.000 --> 00:17:39.000]  少微的票數增加的多
[00:17:39.000 --> 00:17:41.000]  就通過了這個法案
[00:17:41.000 --> 00:17:46.000]  宣佈全美國同性戀人士的結婚
[00:17:46.000 --> 00:17:49.000]  是憲法給他們的一個權利
[00:17:49.000 --> 00:17:51.000]  所以從此之後
[00:17:51.000 --> 00:17:57.000]  五十個州要接受同性戀的結婚
[00:17:57.000 --> 00:18:00.000]  也都表明今後在美國
[00:18:00.000 --> 00:18:03.000]  全國各地都會陸續不斷出現
[00:18:03.000 --> 00:18:05.000]  有很多不同的課程
[00:18:05.000 --> 00:18:07.000]  中小學要教導
[00:18:07.000 --> 00:18:09.000]  學生就是同性婚姻
[00:18:09.000 --> 00:18:11.000]  是一個可以被接受
[00:18:11.000 --> 00:18:15.000]  一個是其中一個正常的婚姻的關係
[00:18:15.000 --> 00:18:20.000]  整個的改變是帶來很深遠的影響
[00:18:20.000 --> 00:18:22.000]  有一些地方
[00:18:22.000 --> 00:18:24.000]  他們整條街佈滿了
[00:18:24.000 --> 00:18:26.000]  拿著彩旗的人
[00:18:26.000 --> 00:18:31.000]  他們慶賀他們的一種
[00:18:31.000 --> 00:18:36.000]  所謂平權的一個特性
[00:18:36.000 --> 00:18:38.000]  當很多基督徒見到這件事情的時候
[00:18:38.000 --> 00:18:40.000]  心裏面有一種很大的失望
[00:18:40.000 --> 00:18:42.000]  感覺到好像
[00:18:42.000 --> 00:18:45.000]  現在自己好像成為了少數
[00:18:45.000 --> 00:18:46.000]  感覺到好像
[00:18:46.000 --> 00:18:50.000]  為什麼這個世界變得這麼快槌
[00:18:50.000 --> 00:18:53.000]  當然有些人小心讀這些資料的時候
[00:18:53.000 --> 00:18:55.000]  就會發覺有四個法官
[00:18:55.000 --> 00:18:57.000]  反對這件事情的時候
[00:18:57.000 --> 00:18:59.000]  他們的判詞裏面
[00:18:59.000 --> 00:19:00.000]  很詳細列出
[00:19:00.000 --> 00:19:03.000]  很清楚的一種法理的理據
[00:19:03.000 --> 00:19:07.000]  是不應該這樣通過這件事情
[00:19:07.000 --> 00:19:10.000]  但是過程裏面很多的基督徒都會想
[00:19:10.000 --> 00:19:13.000]  沒錯有些失望的情緒
[00:19:13.000 --> 00:19:14.000]  但是仍然體會到
[00:19:14.000 --> 00:19:20.000]  因為上帝的應許是永遠真實的
[00:19:20.000 --> 00:19:21.000]  基督來到世上
[00:19:21.000 --> 00:19:25.000]  要施行公平和公義
[00:19:25.000 --> 00:19:29.000]  公義的事情仍然是神的
[00:19:29.000 --> 00:19:31.000]  永遠要承傳的事情
[00:19:31.000 --> 00:19:35.000]  不因為人將婚姻的制度改變了
[00:19:35.000 --> 00:19:39.000]  神就會改變他對婚姻的看法
[00:19:39.000 --> 00:19:43.000]  神對婚姻的設計仍然不會改變
[00:19:43.000 --> 00:19:46.000]  地上通過了同性的婚姻
[00:19:46.000 --> 00:19:47.000]  不表示這位上帝
[00:19:47.000 --> 00:19:50.000]  祂不是再是掌權的上帝
[00:19:50.000 --> 00:19:54.000]  祂仍然是天上掌權的上帝
[00:19:54.000 --> 00:19:58.000]  因此在這種信念裏面
[00:19:58.000 --> 00:20:00.000]  我們不需要去咒罵
[00:20:00.000 --> 00:20:03.000]  不需要在一種很激憤的情況下
[00:20:03.000 --> 00:20:06.000]  而忘記了神仍然是慈愛的神
[00:20:06.000 --> 00:20:08.000]  我們仍然可以以愛
[00:20:08.000 --> 00:20:11.000]  來愛其他的人
[00:20:11.000 --> 00:20:14.000]  包括了同性戀者
[00:20:14.000 --> 00:20:17.000]  仍然在那種憐憫裏面
[00:20:17.000 --> 00:20:21.000]  可以繼續堅持我們的公義的生活
[00:20:21.000 --> 00:20:24.000]  因為有盼望
[00:20:24.000 --> 00:20:26.000]  我想說一件事情
[00:20:26.000 --> 00:20:28.000]  最近大家看報紙
[00:20:28.000 --> 00:20:30.000]  香港提及到一件事情
[00:20:30.000 --> 00:20:33.000]  就是關於在新界一個屋邨
[00:20:33.000 --> 00:20:36.000]  有個地產商圍標
[00:20:36.000 --> 00:20:39.000]  以至有廉署來起訴
