
[00:00:00.000 --> 00:00:02.000]  第七课
[00:03:59.000 --> 00:04:02.000]  他醒了以后
[00:04:02.000 --> 00:04:04.000]  不记得这个梦
[00:04:04.000 --> 00:04:09.000]  那么他就要人来把梦讲给他听
[00:04:09.000 --> 00:04:12.000]  那么这是谁也做不到的事
[00:04:12.000 --> 00:04:14.000]  但是丹一李
[00:04:14.000 --> 00:04:19.000]  他就从神得到智慧
[00:04:19.000 --> 00:04:22.000]  他就把梦的内容告诉他
[00:04:22.000 --> 00:04:24.000]  说了一遍
[00:04:24.000 --> 00:04:28.000]  又把其中的意义讲解出来
[00:04:28.000 --> 00:04:35.000]  那么这个梦是关于将来要发生的大事
[00:04:35.000 --> 00:04:38.000]  在巴比伦帝国以后
[00:04:38.000 --> 00:04:42.000]  要兴起好几个大帝国
[00:04:42.000 --> 00:04:46.000]  这里就用一个大的人像
[00:04:46.000 --> 00:04:48.000]  一个巨人的像
[00:04:48.000 --> 00:04:55.000]  来表示将来的一个一个的强大的帝国
[00:04:55.000 --> 00:04:59.000]  是在巴比伦王之后
[00:04:59.000 --> 00:05:08.000]  同时这个意象也把那些国的要点特点都预先表达出来
[00:05:08.000 --> 00:05:20.000]  那么这个巨人的像是代表与神为敌的权势的一个综合体
[00:05:20.000 --> 00:05:24.000]  为什么说这些帝国是与神为敌的呢
[00:05:24.000 --> 00:05:29.000]  最主要的原因就是这些大的强的帝国
[00:05:29.000 --> 00:05:34.000]  都是迫害神的玄冥
[00:05:34.000 --> 00:05:35.000]  以色列人的
[00:05:35.000 --> 00:05:39.000]  他们与以色列人神的玄冥为敌
[00:05:39.000 --> 00:05:45.000]  所以事实上也就是与神耶和华为敌了
[00:05:45.000 --> 00:05:53.000]  所以这些大帝国就代表与神敌对的权势
[00:05:53.000 --> 00:05:59.000]  那么这些大帝国在历史里面陆续的出现
[00:05:59.000 --> 00:06:04.000]  到了最后世界的末了的一段时间里面
[00:06:04.000 --> 00:06:07.000]  这一个与神为敌的权势
[00:06:07.000 --> 00:06:09.000]  我们把它叫做底基督
[00:06:09.000 --> 00:06:15.000]  要再一次与顶峰的状态出现
[00:06:15.000 --> 00:06:23.000]  末世的那个底基督和历史里面这样陆续出现的底基督
[00:06:23.000 --> 00:06:25.000]  他们的特性是一样
[00:06:25.000 --> 00:06:31.000]  不过他们在历史里面出现的时间有分别
[00:06:31.000 --> 00:06:34.000]  他们基本的性质是一样
[00:06:34.000 --> 00:06:36.000]  都是与神为敌
[00:06:36.000 --> 00:06:39.000]  都是与神的百姓以色列人为敌
[00:06:39.000 --> 00:06:45.000]  但是他们在历史里面出现的方式时间都不同
[00:06:45.000 --> 00:06:52.000]  那么在这个意象里头就清楚的预先的说明
[00:06:52.000 --> 00:06:55.000]  所以这是一个预言的意象
[00:06:55.000 --> 00:06:58.000]  当我们看后来的历史
[00:06:58.000 --> 00:07:06.000]  发现历史的实际的情况正是和这个预言相符合
[00:07:06.000 --> 00:07:10.000]  我们就感觉到非常的稀奇
[00:07:10.000 --> 00:07:11.000]  惊讶
[00:07:11.000 --> 00:07:16.000]  我们同时就看出来这是神的作为
[00:07:16.000 --> 00:07:21.000]  就表示耶稣华神是历史的主宰
[00:07:21.000 --> 00:07:24.000]  历史里面发生的一切事
[00:07:24.000 --> 00:07:25.000]  他预先知道
[00:07:25.000 --> 00:07:30.000]  而且也是在他的管理之下
[00:07:30.000 --> 00:07:33.000]  在他的许可之下来发生的
[00:07:33.000 --> 00:07:35.000]  来进行的
[00:07:35.000 --> 00:07:41.000]  为要完成他最后的救恩的大计划
[00:07:41.000 --> 00:07:45.000]  所以神坐在宝座上
[00:07:45.000 --> 00:07:48.000]  这是丹与李书的要点
[00:07:48.000 --> 00:07:50.000]  也是七十路的要点
[00:07:50.000 --> 00:07:53.000]  这一位神是历史的主
[00:07:53.000 --> 00:07:55.000]  是宇宙的主
[00:07:55.000 --> 00:07:57.000]  是以色列人的主
[00:07:57.000 --> 00:07:59.000]  是教会的主
[00:07:59.000 --> 00:08:02.000]  也是这个世界的主
[00:08:02.000 --> 00:08:07.000]  那么从这个意象我们看见
[00:08:07.000 --> 00:08:09.000]  在事情发生前
[00:08:09.000 --> 00:08:14.000]  神已经把将要发生的事预先说明
[00:08:14.000 --> 00:08:15.000]  不但说明
[00:08:15.000 --> 00:08:18.000]  而且表明这个大的意象
[00:08:18.000 --> 00:08:20.000]  身体的每一部分
[00:08:20.000 --> 00:08:27.000]  刚好符合后来的那些大帝国的特殊的情况
[00:08:27.000 --> 00:08:31.000]  这种的预言和历史之间的配合
[00:08:31.000 --> 00:08:34.000]  不是在事后才显明的
[00:08:34.000 --> 00:08:37.000]  是在事先显明的
[00:08:37.000 --> 00:08:42.000]  这就表示这一位神确实是管理一切
[00:08:42.000 --> 00:08:44.000]  掌握一切
[00:08:44.000 --> 00:08:46.000]  是天地的主宰
[00:08:46.000 --> 00:08:49.000]  他在一切之上
[00:08:49.000 --> 00:08:57.000]  那么我们现在就要把这个预言的奥秘来看一看
[00:08:57.000 --> 00:09:02.000]  我们在看的时候就看见在历史中
[00:09:02.000 --> 00:09:07.000]  虽然有许多的诠释是与神为敌
[00:09:07.000 --> 00:09:09.000]  要破坏神的计划
[00:09:09.000 --> 00:09:11.000]  要拦阻神的计划
[00:09:11.000 --> 00:09:15.000]  但是最后却在神的管理之下
[00:09:15.000 --> 00:09:20.000]  他利用之下成全了神的计划
[00:09:20.000 --> 00:09:27.000]  这一个奥秘在没有发生以前没有人知道
[00:09:27.000 --> 00:09:32.000]  在发生以后我们回头看这些历史的事实
[00:09:32.000 --> 00:09:35.000]  就让我们清楚清楚地看见
[00:09:35.000 --> 00:09:42.000]  是一个神所完成的作为一件事情
[00:09:42.000 --> 00:09:46.000]  那么现在我们开始看这个异象
[00:09:46.000 --> 00:09:49.000]  这是一个关于与神为敌
[00:09:49.000 --> 00:09:54.000]  也就是与以色列人为敌的诠释的异象
[00:09:54.000 --> 00:10:00.000]  这个异象又在但异理书第七章第八章这两章里面
[00:10:00.000 --> 00:10:04.000]  用不同的形式再一次地出现
[00:10:04.000 --> 00:10:09.000]  最后在七十路十三章和十七章又出现
[00:10:09.000 --> 00:10:13.000]  这个敌对神的诠释在信约里面称为
[00:10:13.000 --> 00:10:17.000]  底基督约翰一书二章十八节
[00:10:17.000 --> 00:10:21.000]  所以我们就用底基督这个名称来形容
[00:10:21.000 --> 00:10:26.000]  来代表这一切与神为敌的诠释
[00:10:26.000 --> 00:10:30.000]  那么在这一段里面给我们看见
[00:10:30.000 --> 00:10:37.000]  这个敌对神的诠释用不同的形式在圣经里出现
[00:10:37.000 --> 00:10:43.000]  先是在但异理书第二章以一个巨人的形式出现
[00:10:43.000 --> 00:10:48.000]  然后在第七章里面以兽
[00:10:48.000 --> 00:10:55.000]  这个凶恶的兽来出现
[00:10:55.000 --> 00:11:03.000]  到了第八章里面又用其他的动物的形式来出现
[00:11:03.000 --> 00:11:08.000]  到了七十路十三章和十七章里面
[00:11:08.000 --> 00:11:10.000]  就有一个怪兽
[00:11:10.000 --> 00:11:13.000]  一个无名兽
[00:11:13.000 --> 00:11:20.000]  七个头十个脚这样的一个大兽的形式来出现
[00:11:20.000 --> 00:11:27.000]  所以事实上是有了四种的形式
[00:11:27.000 --> 00:11:36.000]  我再说第一种的形式就是但异理书第二章里面所提的巨人的像的形式
[00:11:36.000 --> 00:11:43.000]  第二种形式是第七章里面用四个兽的形式出现
[00:11:43.000 --> 00:11:49.000]  第三种的形式是在第八章里面用其他的动物的形式出现
[00:11:49.000 --> 00:11:56.000]  第四种的形式就是但异理书第七十路第十三章和第十七章里面
[00:11:56.000 --> 00:11:59.000]  用一个无名怪兽
[00:11:59.000 --> 00:12:03.000]  七头十脚的怪兽的形式出现
[00:12:03.000 --> 00:12:16.000]  我们现在开始看用ABCD这四个英文的字母来表达
[00:12:16.000 --> 00:12:23.000]  A就是王义的底基督
[00:12:23.000 --> 00:12:29.000]  凡与神和基督为敌的人或物
[00:12:29.000 --> 00:12:34.000]  凡是与神和基督为敌的人或事物
[00:12:34.000 --> 00:12:37.000]  通称为底基督
[00:12:37.000 --> 00:12:46.000]  这是约翰一书二章十八节所用的一个名词
[00:12:46.000 --> 00:12:50.000]  Antichrist
[00:12:50.000 --> 00:12:53.000]  反基督
[00:12:53.000 --> 00:13:05.000]  所以在神学里面就把这个字来形容所有与神为敌的人或者事物
[00:13:05.000 --> 00:13:07.000]  是一个综的名词
[00:13:07.000 --> 00:13:11.000]  是一个综合的称呼
[00:13:11.000 --> 00:13:13.000]  现在来到B
[00:13:13.000 --> 00:13:17.000]  历史上的底基督
[00:13:17.000 --> 00:13:25.000]  这是在历史的过程里面陆续出现的底基督
[00:13:25.000 --> 00:13:28.000]  也就是与神为敌的诠释
[00:13:28.000 --> 00:13:39.000]  那么现在就分开了两方面来看
[00:13:39.000 --> 00:13:45.000]  第一方面就是但异离书里面的底基督的形象
[00:13:45.000 --> 00:13:53.000]  第二方面就是歧视录里面底基督的形象
[00:13:53.000 --> 00:14:03.000]  现在我们就看这两方面都归在历史上的底基督的范围里面
[00:14:03.000 --> 00:14:07.000]  因为它是在历史里面陆续出现的
[00:14:07.000 --> 00:14:17.000]  那么现在我们先看第一方面就是但异离书里面说闲适的底基督的意象
[00:14:17.000 --> 00:14:21.000]  这个意象分作两个形式
[00:14:21.000 --> 00:14:24.000]  一个形式就是巨人的形式
[00:14:24.000 --> 00:14:29.000]  第二种的形式就是兽的形式
[00:14:29.000 --> 00:14:32.000]  巨人的形象
[00:14:32.000 --> 00:14:36.000]  但异离书第二章三十余节到四十五节
[00:14:36.000 --> 00:14:38.000]  我已经读过了
[00:14:38.000 --> 00:14:43.000]  这是一般人眼中的底基督
[00:14:43.000 --> 00:14:47.000]  这是在人眼中所看见的底基督
[00:14:47.000 --> 00:14:50.000]  是怎么样的形象式呢
[00:14:50.000 --> 00:14:53.000]  我们再回到三十一节
[00:14:53.000 --> 00:14:55.000]  二章三十一节
[00:14:55.000 --> 00:15:02.000]  在这里有总的形容词
[00:15:02.000 --> 00:15:05.000]  王啊你梦见一个大象
[00:15:05.000 --> 00:15:08.000]  身高极其光耀
[00:15:08.000 --> 00:15:13.000]  站在你面前形状甚是可怕
[00:15:13.000 --> 00:15:16.000]  这里有三个形容词
[00:15:16.000 --> 00:15:18.000]  第一是身高
[00:15:18.000 --> 00:15:20.000]  第二是极其光耀
[00:15:20.000 --> 00:15:24.000]  第三甚是可怕
[00:15:24.000 --> 00:15:30.000]  这就表示这些与神为敌的大帝国
[00:15:30.000 --> 00:15:33.000]  他们的成就很高
[00:15:33.000 --> 00:15:38.000]  所以用身高这样的字来形容它
[00:15:38.000 --> 00:15:43.000]  他们的成就也很光耀
[00:15:43.000 --> 00:15:47.000]  所以就用光耀两个字来形容它
[00:15:47.000 --> 00:15:50.000]  在人的眼中是辉煌的
[00:15:50.000 --> 00:15:55.000]  他们有glorious achievement
[00:15:55.000 --> 00:16:00.000]  所以用光耀就是glorious的意思
[00:16:00.000 --> 00:16:02.000]  这是人的感受
[00:16:02.000 --> 00:16:05.000]  第三呢就是可怕
[00:16:05.000 --> 00:16:09.000]  因为他们的军事的力量很强
[00:16:09.000 --> 00:16:13.000]  他们的military power是非常的强
[00:16:13.000 --> 00:16:16.000]  所以用terrible来形容
[00:16:16.000 --> 00:16:21.000]  高代表他们的文化的成就
[00:16:21.000 --> 00:16:27.000]  光耀就代表他们的建设的成就
[00:16:27.000 --> 00:16:31.000]  可怕代表他们军事的成就
[00:16:31.000 --> 00:16:36.000]  所以各方面都有很高的成就
[00:16:36.000 --> 00:16:40.000]  所以在人的眼中是很伟大的
[00:16:40.000 --> 00:16:42.000]  所以用一个巨人
[00:16:42.000 --> 00:16:48.000]  一个巨大的人就是一个伟大的意思
[00:16:48.000 --> 00:16:55.000]  那么这个巨人的像代表了四个大的帝国
[00:16:55.000 --> 00:16:59.000]  第一个帝国就是头所代表的
[00:16:59.000 --> 00:17:02.000]  这个头代表巴比伦帝国
[00:17:02.000 --> 00:17:06.000]  而巴比伦帝国的最主要的一个王
[00:17:06.000 --> 00:17:10.000]  就是尼布加利萨王
[00:17:10.000 --> 00:17:14.000]  这是在《但弈理书》本书里面
[00:17:14.000 --> 00:17:17.000]  向我们解释清楚的
[00:17:17.000 --> 00:17:20.000]  所以在第二章37、38节
[00:17:20.000 --> 00:17:23.000]  这样清楚地告诉我们
[00:17:23.000 --> 00:17:27.000]  王啊就是尼布加利萨王啊
[00:17:27.000 --> 00:17:30.000]  你是诸王之王
[00:17:30.000 --> 00:17:37.000]  天上的神已将国度、权柄、能力、尊荣都赐给你
[00:17:37.000 --> 00:17:40.000]  凡是人所住之地的走兽
[00:17:40.000 --> 00:17:42.000]  并天空的飞鸟
[00:17:42.000 --> 00:17:44.000]  他都交付你手
[00:17:44.000 --> 00:17:47.000]  使你掌管这一切
[00:17:47.000 --> 00:17:50.000]  你就是那金头
[00:17:50.000 --> 00:17:55.000]  所以这个解释不必我们去思想了
[00:17:55.000 --> 00:17:58.000]  圣经已经清楚地告诉我们了
[00:17:58.000 --> 00:18:02.000]  因为这是当时的历史的事实了
[00:18:02.000 --> 00:18:04.000]  所以当时的人都知道了
[00:18:04.000 --> 00:18:08.000]  就把当时的继承的历史的事实
[00:18:08.000 --> 00:18:13.000]  这样的宣告出来就可以了
[00:18:13.000 --> 00:18:18.000]  但是第二个帝国就是将来的帝国了
[00:18:18.000 --> 00:18:21.000]  所以从第二个帝国开始
[00:18:21.000 --> 00:18:25.000]  已经是预言的宣告了
[00:18:25.000 --> 00:18:30.000]  第二个帝国就是波斯帝国
[00:18:30.000 --> 00:18:39.000]  这个帝国是用巨人的像的胸和背来代表的
[00:18:39.000 --> 00:18:42.000]  他的胸部、他的膀背
[00:18:42.000 --> 00:18:46.000]  这两部分来代表波斯帝国
[00:18:46.000 --> 00:18:51.000]  这是第三十九节所说的
[00:18:51.000 --> 00:18:57.000]  在你以后必另兴一国
[00:18:57.000 --> 00:19:00.000]  这里没有提他的名字了
[00:19:00.000 --> 00:19:02.000]  因为是在将来
[00:19:02.000 --> 00:19:04.000]  不及于你
[00:19:04.000 --> 00:19:07.000]  那么这个波斯帝国
[00:19:07.000 --> 00:19:14.000]  为什么用胸和背来象征呢
[00:19:14.000 --> 00:19:17.000]  在讲义里面解释了
[00:19:17.000 --> 00:19:19.000]  这个帝国就是波斯帝国
[00:19:19.000 --> 00:19:23.000]  是由两个民族合成的
[00:19:23.000 --> 00:19:26.000]  就是马代族和波斯族
[00:19:26.000 --> 00:19:29.000]  这两个民族合在一起
[00:19:29.000 --> 00:19:33.000]  就构成了波斯帝国
[00:19:33.000 --> 00:19:37.000]  那么这就正像人的两只手背
[00:19:37.000 --> 00:19:42.000]  那么在胸部联合起来
[00:19:42.000 --> 00:19:46.000]  联合于胸膛
[00:19:46.000 --> 00:19:53.000]  波斯族强于马代族
[00:19:53.000 --> 00:19:57.000]  正如右臂强于左臂
[00:19:57.000 --> 00:20:01.000]  波斯族、马代族两个族
[00:20:01.000 --> 00:20:05.000]  合起来成了一个人的身体
[00:20:05.000 --> 00:20:08.000]  所以在胸部就结连为一
[00:20:08.000 --> 00:20:11.000]  但是这两个族一强一弱
[00:20:11.000 --> 00:20:13.000]  波斯族比较强
[00:20:13.000 --> 00:20:15.000]  马代族比较弱
[00:20:15.000 --> 00:20:21.000]  所以正像右手右背比左背更强一样
[00:20:21.000 --> 00:20:23.000]  所以这是表达的
[00:20:23.000 --> 00:20:26.000]  象征的非常的恰当
[00:20:26.000 --> 00:20:28.000]  非常的贴切
[00:20:28.000 --> 00:20:31.000]  这也是神用他的智慧
[00:20:31.000 --> 00:20:34.000]  使历史里面发生的事
[00:20:34.000 --> 00:20:37.000]  刚好可以很贴切地
[00:20:37.000 --> 00:20:43.000]  用一个巨人的形象表达出来
[00:20:43.000 --> 00:20:46.000]  那么第三个帝国
[00:20:46.000 --> 00:20:52.000]  是用肚和腰来象征
[00:20:52.000 --> 00:20:55.000]  那么这是代表希腊帝国
[00:20:55.000 --> 00:20:58.000]  三章二章三十九节说
[00:20:58.000 --> 00:21:00.000]  又有第三国
[00:21:00.000 --> 00:21:02.000]  这就是第三个帝国
[00:21:02.000 --> 00:21:05.000]  那就是希腊帝国
[00:21:05.000 --> 00:21:10.000]  为什么希腊帝国用腹和腰
[00:21:10.000 --> 00:21:13.000]  这两部分来象征呢
[00:21:13.000 --> 00:21:16.000]  也是非常的恰当
[00:21:16.000 --> 00:21:21.000]  以肚腹代表希腊帝国很恰当
[00:21:21.000 --> 00:21:26.000]  因为希腊帝国的君王是以宴乐出名
[00:21:26.000 --> 00:21:31.000]  他们非常的贪爱宴乐享受
[00:21:31.000 --> 00:21:34.000]  常常地吃喝宴乐
[00:21:34.000 --> 00:21:37.000]  所以用肚子来象征他们
[00:21:37.000 --> 00:21:42.000]  最恰当不过
[00:21:42.000 --> 00:21:44.000]  讲义里面又提到
[00:21:44.000 --> 00:21:47.000]  希腊帝国的军队
[00:21:47.000 --> 00:21:49.000]  他们是戴了铜甲
[00:21:49.000 --> 00:21:55.000]  这是历史里面最早用铜甲的记载
[00:21:55.000 --> 00:21:58.000]  所以用铜来形容它
[00:21:58.000 --> 00:22:01.000]  第二章三十九节
[00:22:01.000 --> 00:22:05.000]  又有第三国就是铜的
[00:22:05.000 --> 00:22:10.000]  用铜来形容希腊帝国很恰当
[00:22:10.000 --> 00:22:15.000]  因为他的军队都是戴了铜甲
[00:22:15.000 --> 00:22:17.000]  那么还有一个形容词
[00:22:17.000 --> 00:22:22.000]  就是掌管天下也在三十九节
[00:22:22.000 --> 00:22:24.000]  这就表示希腊帝国
[00:22:24.000 --> 00:22:29.000]  征服了当时所知的天下
[00:22:29.000 --> 00:22:36.000]  希腊帝国那就是我们在历史里面说的
[00:22:36.000 --> 00:22:39.000]  The Macedonian Empire
[00:22:39.000 --> 00:22:41.000]  马其顿大帝国
[00:22:41.000 --> 00:22:48.000]  马其顿是希腊的一个部分
[00:22:48.000 --> 00:22:55.000]  所以就用马其顿来称呼他
[00:22:55.000 --> 00:22:57.000]  The Greek Empire
[00:22:57.000 --> 00:23:00.000]  或者叫做Macedonian Empire
[00:23:00.000 --> 00:23:04.000]  大家都知道Alexander the Great
[00:23:04.000 --> 00:23:06.000]  亚历山大大帝
[00:23:06.000 --> 00:23:08.000]  就是希腊帝国的皇帝
[00:23:08.000 --> 00:23:12.000]  也就是马其顿帝国的皇帝
[00:23:12.000 --> 00:23:16.000]  两个不同的名字说直相同
[00:23:16.000 --> 00:23:22.000]  在历史里面一个很动人的一个记载
[00:23:22.000 --> 00:23:24.000]  就是他三十岁的时候
[00:23:24.000 --> 00:23:27.000]  已经征服了许许多多的地方
[00:23:27.000 --> 00:23:30.000]  没有更多的地方可以征服了
[00:23:30.000 --> 00:23:33.000]  他就哭起来了
[00:23:33.000 --> 00:23:38.000]  He wept because he had no more places to conquer
[00:23:38.000 --> 00:23:42.000]  这就是我们平常说的英雄作风
[00:23:42.000 --> 00:23:45.000]  英雄乞丐在那里哭起来
[00:23:45.000 --> 00:23:48.000]  但是他三十二岁就过世了
[00:23:48.000 --> 00:23:51.000]  三十二岁就离开世界
[00:23:51.000 --> 00:23:57.000]  历史里面记载他离开世界以前
[00:23:57.000 --> 00:24:00.000]  他有一个遗嘱
[00:24:00.000 --> 00:24:03.000]  他说将来你们预备我的棺材
[00:24:03.000 --> 00:24:06.000]  棺材两边要留两个洞
[00:24:06.000 --> 00:24:08.000]  把我的两只手伸出来
[00:24:08.000 --> 00:24:11.000]  大家看我征服了全世界
[00:24:11.000 --> 00:24:14.000]  但是我是两手空空的
[00:24:14.000 --> 00:24:16.000]  这是很特别的
[00:24:16.000 --> 00:24:20.000]  所以他真是一个特别的人物
[00:24:20.000 --> 00:24:24.000]  他是能够在那么短的时间里面
[00:24:24.000 --> 00:24:27.000]  征服了当时所知道的天下
[00:24:27.000 --> 00:24:30.000]  The then known world
[00:24:30.000 --> 00:24:34.000]  几年的时间就征服了这一切
[00:24:34.000 --> 00:24:37.000]  可以说he conquered the whole world
[00:24:37.000 --> 00:24:43.000]  但是最后he had nothing in his hands when he died
[00:24:43.000 --> 00:24:50.000]  这是一个很风刺性的事实
[00:24:50.000 --> 00:24:52.000]  提醒人类
[00:24:52.000 --> 00:24:56.000]  不管一个人所得到的有多少
[00:24:56.000 --> 00:24:58.000]  一个人赚得全世界
[00:24:58.000 --> 00:25:04.000]  却赔上自己的生命有什么益处呢
[00:25:04.000 --> 00:25:08.000]  那就好像英国的维多利亚女皇
[00:25:08.000 --> 00:25:10.000]  Queen Victoria
[00:25:10.000 --> 00:25:13.000]  在位做女皇六十年
[00:25:13.000 --> 00:25:16.000]  到了最后她要过世的时候
[00:25:16.000 --> 00:25:18.000]  她叹息
[00:25:18.000 --> 00:25:21.000]  她说多么大的荣耀
[00:25:21.000 --> 00:25:24.000]  但是多么短的时间
[00:25:24.000 --> 00:25:26.000]  多么大的荣耀
[00:25:26.000 --> 00:25:30.000]  但是多么短的时间
[00:25:30.000 --> 00:25:34.000]  同样的感慨叹息
[00:25:34.000 --> 00:25:37.000]  所以人生最重要的
[00:25:37.000 --> 00:25:40.000]  不是好像得到了多少
[00:25:40.000 --> 00:25:47.000]  而是是否得到了永恒的价值
[00:25:47.000 --> 00:25:53.000]  我们现在看第四个帝国
[00:25:53.000 --> 00:25:58.000]  就是用两条腿来象征代表
[00:25:58.000 --> 00:26:01.000]  这个是罗马帝国
[00:26:01.000 --> 00:26:03.000]  这个帝国怎么样被形容呢
[00:26:03.000 --> 00:26:05.000]  第四十节
[00:26:05.000 --> 00:26:09.000]  第四国比坚壮如铁
[00:26:09.000 --> 00:26:14.000]  铁比坚强坚壮如铁
[00:26:14.000 --> 00:26:17.000]  也就是坚强如铁
[00:26:17.000 --> 00:26:19.000]  铁是最硬
[00:26:19.000 --> 00:26:21.000]  比金子更硬
[00:26:21.000 --> 00:26:22.000]  比银更硬
[00:26:22.000 --> 00:26:24.000]  这个比铜更硬
[00:26:24.000 --> 00:26:29.000]  就是坚强好像铁一样
[00:26:29.000 --> 00:26:33.000]  这就表示罗马帝国的武力很强
[00:26:33.000 --> 00:26:36.000]  所以在这里描写的很清楚
[00:26:36.000 --> 00:26:39.000]  铁能够打碎克制白雾
[00:26:39.000 --> 00:26:41.000]  能够压碎一切
[00:26:41.000 --> 00:26:44.000]  这一个帝国也有这样
[00:26:44.000 --> 00:26:50.000]  打碎裂国的军力兵力武力
[00:26:50.000 --> 00:26:54.000]  后来罗马帝国分为东西两个帝国
[00:26:54.000 --> 00:26:56.000]  东罗马帝国西罗马帝国
[00:26:56.000 --> 00:27:01.000]  这是我们在历史里面很熟悉的一件事
[00:27:01.000 --> 00:27:06.000]  那这正像一个人的两条腿一样
[00:27:06.000 --> 00:27:07.000]  再看下去
