
[00:00:00.000 --> 00:00:08.000]  我們再看聖經前書第十二章的經文
[00:03:43.000 --> 00:03:46.000]  第十二節
[00:03:46.000 --> 00:03:49.000]  聖經說正如身體是一個
[00:03:49.000 --> 00:03:51.000]  確有許多肢體
[00:03:51.000 --> 00:03:52.000]  而且肢體雖然很多
[00:03:52.000 --> 00:03:54.000]  身體仍是一個
[00:03:54.000 --> 00:03:57.000]  基督也是這樣
[00:03:57.000 --> 00:04:00.000]  沒錯我們是一個的身體
[00:04:00.000 --> 00:04:03.000]  但是身體裡面有很多不同的肢體部分
[00:04:03.000 --> 00:04:05.000]  但是很多肢體部分
[00:04:05.000 --> 00:04:09.000]  但是仍然是一個身體
[00:04:09.000 --> 00:04:12.000]  整段經文是不斷重複這件事情說
[00:04:12.000 --> 00:04:15.000]  我們是一個身體
[00:04:15.000 --> 00:04:16.000]  如果你再看下去
[00:04:16.000 --> 00:04:19.000]  譬如第二十節又再重複說
[00:04:19.000 --> 00:04:22.000]  但現在肢體雖然很多
[00:04:22.000 --> 00:04:28.000]  身體卻只是一個
[00:04:28.000 --> 00:04:33.000]  可能因為這個世界太講求個人主義
[00:04:33.000 --> 00:04:35.000]  太講求個人的權益
[00:04:35.000 --> 00:04:37.000]  很多時候都會認為
[00:04:37.000 --> 00:04:40.000]  我是一個絕對的個體
[00:04:40.000 --> 00:04:42.000]  沒錯我們是一個個體
[00:04:42.000 --> 00:04:43.000]  但聖經清楚說
[00:04:43.000 --> 00:04:46.000]  屬神的人成為了一個身體
[00:04:46.000 --> 00:04:49.000]  是一個聯合體
[00:04:49.000 --> 00:04:51.000]  而在這個聯合體裡面
[00:04:51.000 --> 00:04:54.000]  聖經說到之間有一種很真實的關係
[00:04:54.000 --> 00:04:59.000]  是我們不可以否定或忘記的
[00:04:59.000 --> 00:05:01.000]  所以你再看下一節聖經說
[00:05:01.000 --> 00:05:03.000]  在第十三節繼續說
[00:05:03.000 --> 00:05:05.000]  無論是猶太人
[00:05:05.000 --> 00:05:06.000]  是希臘人
[00:05:06.000 --> 00:05:07.000]  作奴隸的
[00:05:07.000 --> 00:05:09.000]  自由的
[00:05:09.000 --> 00:05:12.000]  都在那一位聖靈裡受了洗
[00:05:12.000 --> 00:05:14.000]  成為一個身體
[00:05:14.000 --> 00:05:18.000]  都飲了那一位聖靈
[00:05:18.000 --> 00:05:20.000]  沒錯有很多不同的肢體
[00:05:20.000 --> 00:05:22.000]  可能有很多不同的背景
[00:05:22.000 --> 00:05:24.000]  民族背景
[00:05:24.000 --> 00:05:25.000]  社會的地位
[00:05:25.000 --> 00:05:28.000]  或者不同的可能是學歷等等
[00:05:28.000 --> 00:05:29.000]  但無論怎樣都好
[00:05:29.000 --> 00:05:32.000]  聖經都說是一個的身體
[00:05:32.000 --> 00:05:36.000]  都是從一位聖靈受洗
[00:05:36.000 --> 00:05:38.000]  成為一個身體
[00:05:38.000 --> 00:05:40.000]  信主的人都好清楚知道
[00:05:40.000 --> 00:05:41.000]  當我們信主的時候
[00:05:41.000 --> 00:05:42.000]  聖經清楚說到
[00:05:42.000 --> 00:05:45.000]  聖靈重生了我們
[00:05:45.000 --> 00:05:48.000]  我們過去是死在過範裡面
[00:05:48.000 --> 00:05:50.000]  但神給我們有新生命
[00:05:50.000 --> 00:05:52.000]  但是透過聖靈
[00:05:52.000 --> 00:05:56.000]  在我們生命當中所成就的事情
[00:05:56.000 --> 00:05:58.000]  而聖靈在我們生命裡面
[00:05:58.000 --> 00:05:59.000]  給我們生命的改變
[00:05:59.000 --> 00:06:01.000]  聖經就繼續說
[00:06:01.000 --> 00:06:03.000]  因為聖靈重生了我們
[00:06:03.000 --> 00:06:07.000]  我們就進入了基督的身體裡面
[00:06:07.000 --> 00:06:10.000]  所以你和我也會知道
[00:06:10.000 --> 00:06:12.000]  我們信主絕對不是
[00:06:12.000 --> 00:06:14.000]  好像只是你和神之間的關係
[00:06:14.000 --> 00:06:16.000]  有些人說我信了耶穌
[00:06:16.000 --> 00:06:18.000]  我和耶穌有個別的關係
[00:06:18.000 --> 00:06:19.000]  是的
[00:06:19.000 --> 00:06:20.000]  但不單止這樣
[00:06:20.000 --> 00:06:22.000]  聖經清楚說
[00:06:22.000 --> 00:06:23.000]  你信主之後
[00:06:23.000 --> 00:06:26.000]  是進入了基督的身體裡面
[00:06:26.000 --> 00:06:31.000]  與別人成為了身體的一部分
[00:06:31.000 --> 00:06:33.000]  而聖經就說
[00:06:33.000 --> 00:06:35.000]  我們都飲尿一位聖靈
[00:06:35.000 --> 00:06:37.000]  有人問
[00:06:37.000 --> 00:06:39.000]  聖靈都可以飲的嗎?
[00:06:39.000 --> 00:06:42.000]  聖經說到我們從聖靈得到生命
[00:06:42.000 --> 00:06:46.000]  同時我們是不斷從聖靈
[00:06:46.000 --> 00:06:49.000]  領受神給我們生命的囂冠
[00:06:49.000 --> 00:06:53.000]  這個囂冠是說一個長久的情況
[00:06:53.000 --> 00:06:56.000]  是我們不斷繼續在神的裡面
[00:06:56.000 --> 00:07:00.000]  聖靈帶給我們生命的其他的恩惠
[00:07:00.000 --> 00:07:02.000]  也都將我們連結在一起
[00:07:02.000 --> 00:07:05.000]  飲於聖靈
[00:07:05.000 --> 00:07:09.000]  也都在聖靈裡面彼此連合成為一體
[00:07:09.000 --> 00:07:11.000]  因此聖經就提到
[00:07:11.000 --> 00:07:14.000]  我們是一個整體
[00:07:14.000 --> 00:07:16.000]  因此接著就會發覺
[00:07:16.000 --> 00:07:18.000]  有些情況聖經特別留意的就是
[00:07:18.000 --> 00:07:22.000]  不要讓自己從這個身體分別出來
[00:07:22.000 --> 00:07:25.000]  甚至將自己孤立了
[00:07:25.000 --> 00:07:27.000]  所以聖經下第十四節
[00:07:27.000 --> 00:07:29.000]  大家再看
[00:07:29.000 --> 00:07:31.000]  第十四節說
[00:07:31.000 --> 00:07:33.000]  原來身體有許多肢體
[00:07:33.000 --> 00:07:36.000]  並不是只有一個肢體
[00:07:36.000 --> 00:07:38.000]  假如腳說我不是手
[00:07:38.000 --> 00:07:40.000]  所以我不屬於身體
[00:07:40.000 --> 00:07:43.000]  他不能因此就不屬於身體
[00:07:43.000 --> 00:07:45.000]  如果耳朵說我不是眼睛
[00:07:45.000 --> 00:07:48.000]  所以我不屬於身體
[00:07:48.000 --> 00:07:53.000]  他也不能因此就不屬於身體
[00:07:53.000 --> 00:07:58.000]  有些部分比較明顯是有強一些的作用
[00:07:58.000 --> 00:08:00.000]  有些部分可能沒那麼強
[00:08:00.000 --> 00:08:03.000]  但仍然是非常重要
[00:08:03.000 --> 00:08:07.000]  但如果腳和手說
[00:08:07.000 --> 00:08:09.000]  我沒你那麼重要
[00:08:09.000 --> 00:08:11.000]  沒你那麼靈活
[00:08:11.000 --> 00:08:15.000]  因此我不屬於身體
[00:08:15.000 --> 00:08:19.000]  又或者如果是耳朵對眼睛說
[00:08:19.000 --> 00:08:20.000]  你就好了
[00:08:20.000 --> 00:08:22.000]  你就很明亮
[00:08:22.000 --> 00:08:23.000]  可以一眼觀測
[00:08:23.000 --> 00:08:25.000]  看到很多東西
[00:08:25.000 --> 00:08:27.000]  我不如你那麼強
[00:08:27.000 --> 00:08:30.000]  所以我不屬於身體
[00:08:30.000 --> 00:08:32.000]  大家都自然會體會到
[00:08:32.000 --> 00:08:35.000]  就算他覺得自己不屬於身體
[00:08:35.000 --> 00:08:37.000]  但事實上他不會因此
[00:08:37.000 --> 00:08:42.000]  絲毫減少屬於身體的事實
[00:08:42.000 --> 00:08:44.000]  聖經重覆說
[00:08:44.000 --> 00:08:48.000]  他不會因此就不屬於身體
[00:08:48.000 --> 00:08:51.000]  但一個的後果是甚麼呢
[00:08:51.000 --> 00:08:54.000]  當他覺得自己不如別人
[00:08:54.000 --> 00:08:56.000]  甚至有一種自卑的情緒
[00:08:56.000 --> 00:09:00.000]  他很快就會從這個群體中退縮出來
[00:09:00.000 --> 00:09:02.000]  或者會孤立自己
[00:09:02.000 --> 00:09:03.000]  我和他們不同
[00:09:03.000 --> 00:09:05.000]  他們不需要我了
[00:09:05.000 --> 00:09:09.000]  這種情況帶來一個很嚴重的後果
[00:09:09.000 --> 00:09:13.000]  就是身體因此受到虧損
[00:09:13.000 --> 00:09:17.000]  甚至可以變得殘缺
[00:09:17.000 --> 00:09:20.000]  何時如果覺得自己不屬於身體
[00:09:20.000 --> 00:09:24.000]  就會帶來對整個身體的一種影響
[00:09:24.000 --> 00:09:26.000]  甚至傷害
[00:09:26.000 --> 00:09:29.000]  剛剛前幾天我和一位
[00:09:29.000 --> 00:09:31.000]  我們警察出獄的宣教士聊天
[00:09:31.000 --> 00:09:33.000]  在分享過程當中
[00:09:33.000 --> 00:09:34.000]  這位宣教士說
[00:09:34.000 --> 00:09:35.000]  我很感謝神
[00:09:35.000 --> 00:09:38.000]  感受到背後很多支持
[00:09:38.000 --> 00:09:40.000]  他頂尖的祈禱
[00:09:40.000 --> 00:09:42.000]  有一些警察小組成員
[00:09:42.000 --> 00:09:46.000]  定期探訪他的父母
[00:09:46.000 --> 00:09:50.000]  他在遠方未必能夠常常見到父母
[00:09:50.000 --> 00:09:52.000]  但警察小組關心他的父母
[00:09:52.000 --> 00:09:56.000]  又打電話去常常接觸他們
[00:09:56.000 --> 00:09:58.000]  關心他們
[00:09:58.000 --> 00:10:00.000]  如果一個人說
[00:10:00.000 --> 00:10:02.000]  我不是宣教士
[00:10:02.000 --> 00:10:04.000]  我沒有他們那麼熟齡
[00:10:04.000 --> 00:10:05.000]  因此他覺得
[00:10:05.000 --> 00:10:07.000]  我都不屬於這個群體
[00:10:07.000 --> 00:10:09.000]  他們很多都很熟齡
[00:10:09.000 --> 00:10:12.000]  但當他這樣去看的時候
[00:10:12.000 --> 00:10:15.000]  他就看不到自己有另外一些的角色
[00:10:15.000 --> 00:10:20.000]  而是重要地產生對宣教的影響
[00:10:20.000 --> 00:10:26.000]  如果所有人都是守這個身體
[00:10:26.000 --> 00:10:27.000]  很危險
[00:10:27.000 --> 00:10:30.000]  所有人都是眼這個身體
[00:10:30.000 --> 00:10:32.000]  都是殘缺的身體
[00:10:32.000 --> 00:10:34.000]  所以聖經很清楚讓我們知道
[00:10:34.000 --> 00:10:38.000]  要留意不要因此將自己分別出來
[00:10:38.000 --> 00:10:40.000]  甚至孤立出來
[00:10:40.000 --> 00:10:42.000]  每一部分有它的重要
[00:10:42.000 --> 00:10:44.000]  有它的價值
[00:10:44.000 --> 00:10:47.000]  或者你再看看前面的其中一節經文
[00:10:47.000 --> 00:10:48.000]  同樣說到這件事情
[00:10:48.000 --> 00:10:52.000]  大家看看前面第七節
[00:10:52.000 --> 00:10:53.000]  第七節聖經說
[00:10:53.000 --> 00:10:56.000]  「聖靈顯現在各人的身上
[00:10:56.000 --> 00:11:00.000]  為的是要使人得著益處」
[00:11:00.000 --> 00:11:04.000]  前面說到每個人都領受神給我們不同的恩賜
[00:11:04.000 --> 00:11:08.000]  然後第七節就說「聖靈顯現」
[00:11:08.000 --> 00:11:13.000]  「聖靈的顯現等同於恩賜」
[00:11:13.000 --> 00:11:15.000]  也讓我們看到
[00:11:15.000 --> 00:11:20.000]  何時能夠真是讓自己的恩賜發揮出來的時候
[00:11:20.000 --> 00:11:24.000]  亦都是讓聖靈彰顯在你的生命當中
[00:11:24.000 --> 00:11:25.000]  讓你的生命
[00:11:25.000 --> 00:11:27.000]  讓神的生命流通
[00:11:27.000 --> 00:11:29.000]  以致發揮那種美善
[00:11:29.000 --> 00:11:32.000]  顯明出神自己的工作
[00:11:32.000 --> 00:11:36.000]  因此無論是好像重要或者像樣的部分
[00:11:36.000 --> 00:11:38.000]  都能夠按自己的部分
[00:11:38.000 --> 00:11:40.000]  忠心來發揮自己
[00:11:40.000 --> 00:11:46.000]  聖靈的恩惠工作就在當中顯明出來
[00:11:46.000 --> 00:11:47.000]  有些人會感覺
[00:11:47.000 --> 00:11:50.000]  好像在教會裏面某一些人
[00:11:50.000 --> 00:11:52.000]  譬如說一些年長的
[00:11:52.000 --> 00:11:56.000]  好像是比較沒那麼重要
[00:11:56.000 --> 00:11:58.000]  有這樣的想法
[00:11:58.000 --> 00:12:00.000]  我想起一件事情
[00:12:00.000 --> 00:12:01.000]  在我們中間一位弟兄
[00:12:01.000 --> 00:12:03.000]  他自己信主的經過
[00:12:03.000 --> 00:12:06.000]  有一次他跟我們分享他自己信主的經過
[00:12:06.000 --> 00:12:08.000]  他不在香港
[00:12:08.000 --> 00:12:11.000]  在他最初工作的一個地方
[00:12:11.000 --> 00:12:13.000]  這個地方在東南亞
[00:12:13.000 --> 00:12:16.000]  他做一間旅行社的工作
[00:12:16.000 --> 00:12:18.000]  有一次在一個商場上
[00:12:18.000 --> 00:12:20.000]  在商場擺一個攤位
[00:12:20.000 --> 00:12:23.000]  介紹他們旅行社一些產品
[00:12:23.000 --> 00:12:25.000]  一些團
[00:12:25.000 --> 00:12:26.000]  在介紹的時候
[00:12:26.000 --> 00:12:31.000]  有一位長者就走過來跟他聊天
[00:12:31.000 --> 00:12:34.000]  這位老太太就一直跟他聊
[00:12:34.000 --> 00:12:36.000]  一些旅遊的事情
[00:12:36.000 --> 00:12:38.000]  聊著聊著就開始問他
[00:12:38.000 --> 00:12:41.000]  你有沒有信耶穌?
[00:12:41.000 --> 00:12:44.000]  然後開始跟他說關於信仰的事情
[00:12:44.000 --> 00:12:48.000]  這位男士因為責任在身
[00:12:48.000 --> 00:12:51.000]  不可以拒絕這些人士對他查詢
[00:12:51.000 --> 00:12:53.000]  有關於旅行的事情
[00:12:53.000 --> 00:12:55.000]  都繼續要說一下
[00:12:55.000 --> 00:12:58.000]  關於一些其他他想提出的一些事情
[00:12:58.000 --> 00:13:00.000]  一邊聊一邊聊
[00:13:00.000 --> 00:13:01.000]  聊了一會之後
[00:13:01.000 --> 00:13:02.000]  這位太太就說
[00:13:02.000 --> 00:13:03.000]  不如這樣吧
[00:13:03.000 --> 00:13:04.000]  你把電話給我
[00:13:04.000 --> 00:13:07.000]  我再跟你聊聊
[00:13:07.000 --> 00:13:10.000]  當然不知道他想聊的是關於旅行社
[00:13:10.000 --> 00:13:11.000]  想訂機票
[00:13:11.000 --> 00:13:12.000]  訂酒店
[00:13:12.000 --> 00:13:13.000]  還是其他的事情
[00:13:13.000 --> 00:13:16.000]  但他都照樣把電話給了他
[00:13:16.000 --> 00:13:18.000]  想不到很快
[00:13:18.000 --> 00:13:21.000]  這位長者繼續聯絡他
[00:13:21.000 --> 00:13:23.000]  聯絡他的時候就邀請他
[00:13:23.000 --> 00:13:25.000]  不如你回我們教會
[00:13:25.000 --> 00:13:28.000]  你多聽一些關於耶穌的事情
[00:13:28.000 --> 00:13:33.000]  這位男士當時答應了回教會
[00:13:33.000 --> 00:13:34.000]  後來就是這樣
[00:13:34.000 --> 00:13:37.000]  在教會裡面有機會更多認識耶穌
[00:13:37.000 --> 00:13:40.000]  後來他在當地信了主
[00:13:40.000 --> 00:13:42.000]  然後他說很奇妙的就是
[00:13:42.000 --> 00:13:44.000]  每一次見到這位老姐妹
[00:13:44.000 --> 00:13:46.000]  在教會出現的時候
[00:13:46.000 --> 00:13:49.000]  他身邊總有一個陌生人
[00:13:49.000 --> 00:13:53.000]  這個陌生人可能都在商場認識
[00:13:53.000 --> 00:13:56.000]  然後這位老太太
[00:13:56.000 --> 00:13:58.000]  有很多很多的新朋友
[00:13:58.000 --> 00:14:00.000]  就帶了回來教會崇拜
[00:14:00.000 --> 00:14:03.000]  而認識了主
[00:14:03.000 --> 00:14:05.000]  有一些朋友
[00:14:05.000 --> 00:14:07.000]  有一些弟兄姊妹
[00:14:07.000 --> 00:14:09.000]  有時候你會發覺
[00:14:09.000 --> 00:14:11.000]  好像不是很顯眼
[00:14:11.000 --> 00:14:13.000]  但是他會留意
[00:14:13.000 --> 00:14:16.000]  讓他自己那種很特別的
[00:14:16.000 --> 00:14:19.000]  神給他的力量恩賜
[00:14:19.000 --> 00:14:20.000]  這位老姐妹
[00:14:20.000 --> 00:14:22.000]  她很不怕接觸陌生人
[00:14:22.000 --> 00:14:25.000]  也都很能夠跟人家聊天
[00:14:25.000 --> 00:14:27.000]  而神就使用她
[00:14:27.000 --> 00:14:29.000]  將很多福音的恩惠
[00:14:29.000 --> 00:14:32.000]  帶給很多很多的朋友
[00:14:32.000 --> 00:14:33.000]  在教會裡面
[00:14:33.000 --> 00:14:34.000]  在神的家裡面
[00:14:34.000 --> 00:14:37.000]  有很多不同的部分
[00:14:37.000 --> 00:14:39.000]  而在當中仍然留心
[00:14:39.000 --> 00:14:41.000]  按著神給我們的恩賜
[00:14:41.000 --> 00:14:43.000]  來去發揮出來
[00:14:43.000 --> 00:14:44.000]  這個目的聖經所說
[00:14:44.000 --> 00:14:47.000]  不是為了要來去表現自己
[00:14:47.000 --> 00:14:50.000]  但是使人得著益處
[00:14:50.000 --> 00:14:52.000]  是讓別人得到益處
[00:14:52.000 --> 00:14:53.000]  而自己的生命
[00:14:53.000 --> 00:14:55.000]  也要讓性命在我裡面
[00:14:55.000 --> 00:14:56.000]  在你的裡面
[00:14:56.000 --> 00:14:59.000]  能夠可以更加清楚的
[00:14:59.000 --> 00:15:02.000]  彰顯榮耀神的名字
[00:15:02.000 --> 00:15:03.000]  當然聖經所說的
[00:15:03.000 --> 00:15:04.000]  也不單單說
[00:15:04.000 --> 00:15:06.000]  在你的相處當中
[00:15:06.000 --> 00:15:08.000]  不要將自己分別出來
[00:15:08.000 --> 00:15:09.000]  孤立出來
[00:15:09.000 --> 00:15:10.000]  然後聖經再說
[00:15:10.000 --> 00:15:11.000]  你都要小心
[00:15:11.000 --> 00:15:13.000]  不要去排斥其他人
[00:15:13.000 --> 00:15:16.000]  以為你自己比別人強
[00:15:16.000 --> 00:15:17.000]  大家再讀下去
[00:15:17.000 --> 00:15:20.000]  第二十一節
[00:15:20.000 --> 00:15:21.000]  二十一節
[00:15:21.000 --> 00:15:23.000]  眼睛不能對手說
[00:15:23.000 --> 00:15:24.000]  我不需要你
[00:15:24.000 --> 00:15:26.000]  頭也不能對腳說
[00:15:26.000 --> 00:15:28.000]  我不需要你們
[00:15:28.000 --> 00:15:29.000]  二十二節
[00:15:29.000 --> 00:15:31.000]  請大家一起讀
[00:15:31.000 --> 00:15:32.000]  相反地
[00:15:32.000 --> 00:15:36.000]  身體上那些似乎比較軟弱的肢體
[00:15:36.000 --> 00:15:39.000]  更是不可缺少的
[00:15:39.000 --> 00:15:43.000]  如果眼睛對手說
[00:15:43.000 --> 00:15:44.000]  你不及我
[00:15:44.000 --> 00:15:47.000]  我不需要你
[00:15:47.000 --> 00:15:49.000]  然後頭對著腳說
[00:15:49.000 --> 00:15:52.000]  我是整個身體的核心
[00:15:52.000 --> 00:15:54.000]  我不需要你的腳
[00:15:54.000 --> 00:15:57.000]  因此他說我不需要你
[00:15:57.000 --> 00:16:00.000]  大家自然就會想到
[00:16:00.000 --> 00:16:02.000]  如果是一個身體
[00:16:02.000 --> 00:16:05.000]  每一部份都重要
[00:16:05.000 --> 00:16:07.000]  如果頭對著腳說
[00:16:07.000 --> 00:16:08.000]  我不需要你
[00:16:08.000 --> 00:16:09.000]  腳就說
[00:16:09.000 --> 00:16:10.000]  好啊
[00:16:10.000 --> 00:16:12.000]  如果你覺得我都不重要
[00:16:12.000 --> 00:16:13.000]  不需要我
[00:16:13.000 --> 00:16:15.000]  我就走
[00:16:15.000 --> 00:16:17.000]  或者我不需要回應你
[00:16:17.000 --> 00:16:20.000]  如果頭想去某個地方
[00:16:20.000 --> 00:16:22.000]  腳罷工
[00:16:22.000 --> 00:16:24.000]  不走了
[00:16:24.000 --> 00:16:26.000]  整個身體都會受虧損
[00:16:26.000 --> 00:16:29.000]  失去一些他們可以得到的好處
[00:16:29.000 --> 00:16:32.000]  幾時一個的教徒
[00:16:32.000 --> 00:16:36.000]  在教會裏面認為自己比別人優勝一點
[00:16:36.000 --> 00:16:38.000]  因此排斥別人
[00:16:38.000 --> 00:16:40.000]  帶來的是自己的損失
[00:16:40.000 --> 00:16:42.000]  和整體的傷害
[00:16:42.000 --> 00:16:43.000]  因此講到
[00:16:43.000 --> 00:16:45.000]  這種的情況
[00:16:45.000 --> 00:16:48.000]  亦都表明了我們是彼此需要
[00:16:48.000 --> 00:16:51.000]  是彼此互為之體
[00:16:51.000 --> 00:16:53.000]  剛剛在昨日崇拜的時候
[00:16:53.000 --> 00:16:55.000]  周六崇拜
[00:16:55.000 --> 00:16:58.000]  教會的音響出現了一些問題
[00:16:58.000 --> 00:17:00.000]  在台上的講者
[00:17:00.000 --> 00:17:04.000]  發覺講出來大家聽不到
[00:17:04.000 --> 00:17:06.000]  在那個時候
[00:17:06.000 --> 00:17:07.000]  影音室的弟兄姊妹
[00:17:07.000 --> 00:17:09.000]  他們很快就立刻留意
[00:17:09.000 --> 00:17:11.000]  如何調教音響
[00:17:11.000 --> 00:17:14.000]  很快就響了
[00:17:14.000 --> 00:17:16.000]  大家繼續會聽到
[00:17:16.000 --> 00:17:17.000]  在過程當中
[00:17:17.000 --> 00:17:19.000]  我就立刻體會到
[00:17:19.000 --> 00:17:21.000]  一個崇拜
[00:17:21.000 --> 00:17:22.000]  大家敬拜上帝
[00:17:22.000 --> 00:17:25.000]  絕對不是單是一個人的事情
[00:17:25.000 --> 00:17:27.000]  很多弟兄姊妹在背後
[00:17:27.000 --> 00:17:29.000]  配合著一同的侍奉
[00:17:29.000 --> 00:17:31.000]  而發揮作用
[00:17:31.000 --> 00:17:33.000]  就算一個的講員
[00:17:33.000 --> 00:17:36.000]  他會覺得他有很重要的訊息
[00:17:36.000 --> 00:17:38.000]  但如果沒有適當的配合
[00:17:38.000 --> 00:17:41.000]  我們大家都不會得到任何的好處
[00:17:41.000 --> 00:17:43.000]  因為聽不到
[00:17:43.000 --> 00:17:44.000]  在教會裏面
[00:17:44.000 --> 00:17:46.000]  有其他生活上的相處
[00:17:46.000 --> 00:17:47.000]  服侍
[00:17:47.000 --> 00:17:48.000]  同樣是這樣
[00:17:48.000 --> 00:17:50.000]  是彼此需要
[00:17:50.000 --> 00:17:52.000]  是互為之體
[00:17:52.000 --> 00:17:53.000]  但有些時候
[00:17:53.000 --> 00:17:56.000]  如果我們覺得我們不需要他
[00:17:56.000 --> 00:17:59.000]  你就會發覺問題就出現了
[00:17:59.000 --> 00:18:02.000]  甚至有些時候你覺得他很軟弱
[00:18:02.000 --> 00:18:04.000]  他沒什麼用
[00:18:04.000 --> 00:18:06.000]  今天有很多人會批評
[00:18:06.000 --> 00:18:07.000]  其他弟兄姊妹
[00:18:07.000 --> 00:18:10.000]  這個人不關心社會
[00:18:10.000 --> 00:18:12.000]  這個人是政治冷感的
[00:18:12.000 --> 00:18:14.000]  他很軟弱的
[00:18:14.000 --> 00:18:16.000]  但你看不到
[00:18:16.000 --> 00:18:19.000]  其實他仍然有他重要的部分
