
[00:00:00.000 --> 00:00:05.880]  剛才說的時候已經將我們過去兩晚所說的傳道書一些很重要的訊息
[00:11:46.800 --> 00:11:48.800]  我說這也是虛空
[00:11:48.800 --> 00:11:50.800]  義人所做的事得不到義人
[00:11:50.800 --> 00:11:52.800]  得到的補償
[00:11:52.800 --> 00:11:54.800]  惡人的報應
[00:11:54.800 --> 00:11:56.800]  惡人做生了
[00:11:56.800 --> 00:11:58.800]  得到義人應該有的補償
[00:11:58.800 --> 00:12:00.800]  相信你們會明白
[00:12:00.800 --> 00:12:02.800]  公司裏面就是這樣
[00:12:02.800 --> 00:12:04.800]  因為老闆總是相信他
[00:12:04.800 --> 00:12:06.800]  這個人一轉頭
[00:12:06.800 --> 00:12:08.800]  另一副面孔
[00:12:08.800 --> 00:12:10.800]  又懶又衰
[00:12:10.800 --> 00:12:12.800]  又狡猾
[00:12:12.800 --> 00:12:14.800]  為什麼老闆總是相信他
[00:12:14.800 --> 00:12:16.800]  所有獎賞都給他
[00:12:16.800 --> 00:12:18.800]  好像我昨天說的
[00:12:18.800 --> 00:12:20.800]  財他拿
[00:12:20.800 --> 00:12:22.800]  惡你揹
[00:12:22.800 --> 00:12:24.800]  這個就是
[00:12:24.800 --> 00:12:26.800]  好人壞人
[00:12:26.800 --> 00:12:28.800]  荒謬的結局
[00:12:28.800 --> 00:12:30.800]  第七章十五節又再說
[00:12:30.800 --> 00:12:32.800]  在我虛空日子裏看見的兩件事
[00:12:32.800 --> 00:12:34.800]  是義人行義
[00:12:34.800 --> 00:12:36.800]  反而滅亡
[00:12:36.800 --> 00:12:38.800]  惡人行惡倒享長壽
[00:12:38.800 --> 00:12:40.800]  傳道者真是
[00:12:40.800 --> 00:12:42.800]  很tough的
[00:12:42.800 --> 00:12:44.800]  這個世界就是這樣
[00:12:44.800 --> 00:12:46.800]  告訴你
[00:12:46.800 --> 00:12:48.800]  他不想隱隱藏藏
[00:12:48.800 --> 00:12:50.800]  這個世界就是這樣
[00:12:50.800 --> 00:12:52.800]  事實
[00:12:52.800 --> 00:12:54.800]  並不如我們期望的出現
[00:12:54.800 --> 00:12:56.800]  這個就是公平的問題
[00:12:56.800 --> 00:12:58.800]  公平就是
[00:12:58.800 --> 00:13:00.800]  什麼叫公平
[00:13:00.800 --> 00:13:02.800]  公平不是人人一樣
[00:13:02.800 --> 00:13:04.800]  公平就是你做得多
[00:13:04.800 --> 00:13:06.800]  你懶一點
[00:13:06.800 --> 00:13:08.800]  你得到少一點
[00:13:08.800 --> 00:13:10.800]  這個才是公平
[00:13:10.800 --> 00:13:12.800]  你考試努力一點
[00:13:12.800 --> 00:13:14.800]  你高分一點
[00:13:14.800 --> 00:13:16.800]  考試懶散一點
[00:13:16.800 --> 00:13:18.800]  你低分一點
[00:13:18.800 --> 00:13:20.800]  你高分一點
[00:13:20.800 --> 00:13:22.800]  你低分一點
[00:13:22.800 --> 00:13:24.800]  這個才是公平
[00:13:24.800 --> 00:13:26.800]  不是一樣分才是公平
[00:13:26.800 --> 00:13:28.800]  這個就是那種拉平的時候
[00:13:28.800 --> 00:13:30.800]  你玩夏令會遊戲都不肯
[00:13:30.800 --> 00:13:32.800]  這個走啊走啊走
[00:13:32.800 --> 00:13:34.800]  死者出了
[00:13:34.800 --> 00:13:36.800]  我們很有愛心
[00:13:36.800 --> 00:13:38.800]  你以為玩遊戲都不放過你
[00:13:38.800 --> 00:13:40.800]  走到深水深河
[00:13:40.800 --> 00:13:42.800]  幾辛苦都跑到第一名
[00:13:42.800 --> 00:13:44.800]  誰知道每個人都派一盒糖
[00:13:44.800 --> 00:13:46.800]  每個人都派一包糖
[00:13:46.800 --> 00:13:48.800]  聖經這樣說
[00:13:48.800 --> 00:13:50.800]  我在日光之下
[00:13:50.800 --> 00:13:52.800]  游漢戰審判的地方有間鱷
[00:13:52.800 --> 00:13:54.800]  維護公義的地方
[00:13:54.800 --> 00:13:56.800]  也有間鱷
[00:13:56.800 --> 00:13:58.800]  因為死人所遭遇和畜類
[00:13:58.800 --> 00:14:00.800]  生畜所遭遇的都
[00:14:00.800 --> 00:14:02.800]  是一樣
[00:14:02.800 --> 00:14:04.800]  這個怎樣死那個又怎樣死
[00:14:04.800 --> 00:14:06.800]  兩者的氣息
[00:14:06.800 --> 00:14:08.800]  都是一樣
[00:14:08.800 --> 00:14:10.800]  所以人並不勝於畜生
[00:14:10.800 --> 00:14:12.800]  一切都是去空
[00:14:12.800 --> 00:14:14.800]  大家都最後到同一個地方去
[00:14:14.800 --> 00:14:16.800]  回塵土也都歸回塵土
[00:14:16.800 --> 00:14:18.800]  他真的很悲
[00:14:18.800 --> 00:14:20.800]  說得很怒氣
[00:14:20.800 --> 00:14:22.800]  人和畜生沒有分別
[00:14:22.800 --> 00:14:24.800]  人要死畜生也要死
[00:14:24.800 --> 00:14:26.800]  人做了一輩子那麼辛苦
[00:14:26.800 --> 00:14:28.800]  豬在那裏嘆世界
[00:14:28.800 --> 00:14:30.800]  唯一的分別就是動物畜生
[00:14:30.800 --> 00:14:32.800]  不知死我們還知死
[00:14:32.800 --> 00:14:34.800]  還知死就更慘
[00:14:34.800 --> 00:14:36.800]  不知死好過知死
[00:14:36.800 --> 00:14:38.800]  你明不明意思
[00:14:38.800 --> 00:14:40.800]  那隻牛做了一餐
[00:14:40.800 --> 00:14:42.800]  他自己沒有意識
[00:14:42.800 --> 00:14:44.800]  突然間掩了禽流感
[00:14:44.800 --> 00:14:46.800]  他也不知道
[00:14:46.800 --> 00:14:48.800]  他日日等禽流感
[00:14:48.800 --> 00:14:50.800]  不知何時來
[00:14:50.800 --> 00:14:52.800]  最後都死
[00:14:52.800 --> 00:14:54.800]  還怕一輪才死
[00:14:54.800 --> 00:14:56.800]  這是很不公平
[00:14:56.800 --> 00:14:58.800]  他說日光之下
[00:14:58.800 --> 00:15:00.800]  所見的審判的地方
[00:15:00.800 --> 00:15:02.800]  即是法庭
[00:15:02.800 --> 00:15:04.800]  法庭是應該伸張正義的地方
[00:15:04.800 --> 00:15:06.800]  但差在法庭裏
[00:15:06.800 --> 00:15:08.800]  有間鱷
[00:15:08.800 --> 00:15:10.800]  維護公義的地方
[00:15:10.800 --> 00:15:12.800]  有間鱷
[00:15:12.800 --> 00:15:14.800]  我們不是想批評香港的法庭
[00:15:14.800 --> 00:15:16.800]  也不是想批評香港的警局
[00:15:16.800 --> 00:15:18.800]  不過除非不要
[00:15:18.800 --> 00:15:20.800]  都不要去
[00:15:20.800 --> 00:15:22.800]  因為就算是法庭
[00:15:22.800 --> 00:15:24.800]  是應該伸張正義的地方
[00:15:24.800 --> 00:15:26.800]  但都是很多
[00:15:26.800 --> 00:15:28.800]  如果不是沒有那麼多戲做
[00:15:28.800 --> 00:15:30.800]  沒有那麼多電視片集做
[00:15:30.800 --> 00:15:32.800]  是的
[00:15:32.800 --> 00:15:34.800]  應該伸張正義的地方
[00:15:34.800 --> 00:15:36.800]  沒有正義
[00:15:36.800 --> 00:15:38.800]  沒有正義
[00:15:38.800 --> 00:15:40.800]  這個就是
[00:15:40.800 --> 00:15:42.800]  我們所說的
[00:15:42.800 --> 00:15:44.800]  荒謬
[00:15:44.800 --> 00:15:46.800]  所以傳道者九章二字說
[00:15:46.800 --> 00:15:48.800]  眾人的命運都是一樣
[00:15:48.800 --> 00:15:50.800]  剛才我們讀過
[00:15:50.800 --> 00:15:52.800]  義人和惡人
[00:15:52.800 --> 00:15:54.800]  好人和壞人
[00:15:54.800 --> 00:15:56.800]  潔淨的人和不潔淨的人
[00:15:56.800 --> 00:15:58.800]  在信仰上
[00:15:58.800 --> 00:16:00.800]  憲制和不憲制
[00:16:00.800 --> 00:16:02.800]  因為憲制的就是虔誠的
