
[00:00:00.000 --> 00:00:03.000]  斷捨離,大家一定不陌生
[00:02:38.000 --> 00:02:42.000]  或者刻意有素餐或簡約
[00:02:42.000 --> 00:02:45.000]  提醒,在經文裡說
[00:02:45.000 --> 00:02:47.000]  人活著不是單靠食物
[00:02:47.000 --> 00:02:51.000]  節省了錢就不是代多了錢用
[00:02:51.000 --> 00:02:55.000]  而是可以將錢用在一些有需要的事
[00:02:55.000 --> 00:02:59.000]  可能是周祭,社會需要
[00:02:59.000 --> 00:03:02.000]  或者教會需要等等的事情
[00:03:02.000 --> 00:03:09.000]  這也合乎一個信仰群體的思想去實踐
[00:03:09.000 --> 00:03:13.000]  有些教會如乎其就會有很多密相之路
[00:03:13.000 --> 00:03:15.000]  甚至行動
[00:03:15.000 --> 00:03:19.000]  計劃中靠近復活節的日子
[00:03:19.000 --> 00:03:23.000]  我們也會有一些鼓勵大家一起操練
[00:03:23.000 --> 00:03:26.000]  所以在抗野的日子
[00:03:26.000 --> 00:03:31.000]  耶穌受試探,去瑪太福音四章一至十一節
[00:03:31.000 --> 00:03:35.000]  其實四章後準備正式傳道
[00:03:35.000 --> 00:03:37.000]  之前受洗
[00:03:37.000 --> 00:03:39.000]  試探就像考試
[00:03:39.000 --> 00:03:43.000]  試就讓我想起試探
[00:03:43.000 --> 00:03:44.000]  經文裡說
[00:03:44.000 --> 00:03:47.000]  亦有試煉,試驗
[00:03:47.000 --> 00:03:51.000]  一個讓我們去思考
[00:03:51.000 --> 00:03:57.000]  當時背景是耶穌面對被聖靈引導去抗野
[00:03:57.000 --> 00:04:00.000]  但是他是受魔鬼的試探
[00:04:00.000 --> 00:04:03.000]  試探是負面的含義
[00:04:03.000 --> 00:04:07.000]  試圖用一些說話詢問
[00:04:07.000 --> 00:04:10.000]  誘使人落圈套
[00:04:10.000 --> 00:04:16.000]  其中一個解釋就是誘惑、唆擺他
[00:04:16.000 --> 00:04:18.000]  做些不對的事
[00:04:18.000 --> 00:04:24.000]  就像夏娃被魔鬼射的形態來試探他
[00:04:24.000 --> 00:04:26.000]  叫他吃金果
[00:04:26.000 --> 00:04:31.000]  聖經很多地方都會有這樣的表達
[00:04:31.000 --> 00:04:35.000]  試探是由聖靈引導去抗野
[00:04:35.000 --> 00:04:37.000]  當然聖靈不會害耶穌
[00:04:37.000 --> 00:04:39.000]  引導去抗野
[00:04:39.000 --> 00:04:42.000]  但後面說是受魔鬼試探
[00:04:42.000 --> 00:04:44.000]  因為耶穌來到很清楚
[00:04:44.000 --> 00:04:48.000]  知道要完成他來到地方的使命
[00:04:48.000 --> 00:04:51.000]  所以這位置剛好準備傳道
[00:04:51.000 --> 00:04:52.000]  就像考試
[00:04:52.000 --> 00:04:54.000]  我們不知道你的專業是什麼
[00:04:54.000 --> 00:04:57.000]  你的專業往往都可能是考試
[00:04:57.000 --> 00:05:03.000]  合格你就可以在你的專業領域工作、實踐
[00:05:03.000 --> 00:05:07.000]  我自己覺得這是否神學院的考試準備出來傳道呢?
[00:05:07.000 --> 00:05:10.000]  要考試,某程度上是
[00:05:10.000 --> 00:05:13.000]  所以似乎上帝更高
[00:05:13.000 --> 00:05:16.000]  魔鬼不安好心來想破壞
[00:05:16.000 --> 00:05:18.000]  或者阻止耶穌
[00:05:18.000 --> 00:05:20.000]  讓你考試不合格
[00:05:20.000 --> 00:05:23.000]  你沒有資格、沒有能力出來傳道
[00:05:23.000 --> 00:05:26.000]  反而上帝說
[00:05:26.000 --> 00:05:29.000]  我們往往說信心是經過考驗才是真實
[00:05:29.000 --> 00:05:30.000]  我對神很有信心
[00:05:30.000 --> 00:05:32.000]  但很多事情我原來不是
[00:05:32.000 --> 00:05:36.000]  當生活裡我靠的不是依靠神
[00:05:36.000 --> 00:05:40.000]  我的信心都是虛、假、不是真實
[00:05:40.000 --> 00:05:45.000]  所以耶穌透過試探、考驗
[00:05:45.000 --> 00:05:48.000]  當他能夠得勝
[00:05:48.000 --> 00:05:53.000]  更加確定他那種依靠神的信心是真實
[00:05:53.000 --> 00:05:54.000]  因為他是完全的神
[00:05:54.000 --> 00:05:56.000]  但在地上的日子,他是完全的人
[00:05:56.000 --> 00:05:59.000]  所以在這件事情
[00:05:59.000 --> 00:06:02.000]  說到他去到曠野
[00:06:02.000 --> 00:06:04.000]  曠野,大部分人沒有去過
[00:06:04.000 --> 00:06:05.000]  或者你去過以色列旅行
[00:06:05.000 --> 00:06:07.000]  有機會感受一下
[00:06:07.000 --> 00:06:10.000]  或者香港,不知道有沒有很空曠的地方
[00:06:10.000 --> 00:06:12.000]  甚至什麼都沒有的地方
[00:06:12.000 --> 00:06:15.000]  有的對照翻譯是說沙漠
[00:06:15.000 --> 00:06:19.000]  沙漠沒有的,去過中東的沙漠
[00:06:19.000 --> 00:06:21.000]  打卡就好
[00:06:21.000 --> 00:06:23.000]  如果在那裡,不知道做什麼
[00:06:23.000 --> 00:06:27.000]  沒有什麼,拍照只是拍一會而已
[00:06:27.000 --> 00:06:30.000]  但我相信曠野最重要是告訴我們
[00:06:30.000 --> 00:06:33.000]  是一個獨處的時間
[00:06:33.000 --> 00:06:34.000]  一個空間是最真實的
[00:06:34.000 --> 00:06:36.000]  現在你和我生活在家裡
[00:06:36.000 --> 00:06:39.000]  工作環境
[00:06:39.000 --> 00:06:42.000]  其實是很多事情
[00:06:42.000 --> 00:06:45.000]  因為環境我們會保護自己
[00:06:45.000 --> 00:06:47.000]  或者我們會小心說話
[00:06:47.000 --> 00:06:50.000]  或者會有一些最真實的那句話
[00:06:50.000 --> 00:06:52.000]  未必會說出來
[00:06:52.000 --> 00:06:54.000]  說了一句話可能你不喜歡
[00:06:54.000 --> 00:06:57.000]  就不說出口
[00:06:57.000 --> 00:07:00.000]  但曠野不需要再避免任何環境
[00:07:00.000 --> 00:07:04.000]  你最真實面對自己和上帝
[00:07:04.000 --> 00:07:09.000]  這個時刻甚至魔鬼來到的時刻
[00:07:09.000 --> 00:07:12.000]  耶穌確立他是神的兒子身份
[00:07:12.000 --> 00:07:14.000]  並且是他天父的關係
[00:07:14.000 --> 00:07:17.000]  也好像考驗這種關係是否那麼真實
[00:07:17.000 --> 00:07:19.000]  你是和神的那種關係
[00:07:19.000 --> 00:07:21.000]  因為在剛剛受洗的時刻
[00:07:21.000 --> 00:07:25.000]  展示了這種關係
[00:07:25.000 --> 00:07:26.000]  斷捨來說
[00:07:26.000 --> 00:07:28.000]  斷絕肉體的慾望
[00:07:28.000 --> 00:07:31.000]  捨去財富和權力
[00:07:31.000 --> 00:07:34.000]  那種誘惑
[00:07:34.000 --> 00:07:36.000]  離開今生的驕傲
[00:07:36.000 --> 00:07:39.000]  我自己看了司徒長的經文
[00:07:39.000 --> 00:07:41.000]  耶穌面對三個試探
[00:07:41.000 --> 00:07:44.000]  都像是這三方面的一個
[00:07:44.000 --> 00:07:47.000]  第一方面他禁食四十晝夜
[00:07:47.000 --> 00:07:48.000]  就餓了 肚子餓了
[00:07:48.000 --> 00:07:50.000]  因為他完全是人
[00:07:50.000 --> 00:07:51.000]  雖然他是神的兒子
[00:07:51.000 --> 00:07:54.000]  但在地上他不會不肚子餓
[00:07:54.000 --> 00:07:59.000]  他會一樣有人的需要和感覺
[00:07:59.000 --> 00:08:02.000]  試探人的正前來跟他說
[00:08:02.000 --> 00:08:03.000]  你如果是神的兒子
[00:08:03.000 --> 00:08:07.000]  可以吩咐將石頭變成食物
[00:08:07.000 --> 00:08:09.000]  剛才我們一開始的那個
[00:08:09.000 --> 00:08:10.000]  不知道大家有沒有留意到
[00:08:10.000 --> 00:08:12.000]  第一個其實
[00:08:12.000 --> 00:08:15.000]  當時我相信表達也是
[00:08:15.000 --> 00:08:18.000]  石頭和麵包都是很相似的
[00:08:18.000 --> 00:08:23.000]  就是某些食物的形態
[00:08:23.000 --> 00:08:25.000]  他就考驗
[00:08:25.000 --> 00:08:28.000]  變吧 你是神的兒子
[00:08:28.000 --> 00:08:30.000]  你那個有能力
[00:08:30.000 --> 00:08:31.000]  不讓魚變到
[00:08:31.000 --> 00:08:33.000]  何況是這樣的
[00:08:33.000 --> 00:08:35.000]  很合理的需要
[00:08:35.000 --> 00:08:37.000]  我肚子餓了 又沒有東西吃
[00:08:37.000 --> 00:08:38.000]  但耶穌說經上幾句說
[00:08:38.000 --> 00:08:40.000]  人活著不是單靠食物
[00:08:40.000 --> 00:08:42.000]  乃是靠神口裡所出的齊華
[00:08:42.000 --> 00:08:44.000]  我們都熟悉的經文
[00:08:44.000 --> 00:08:48.000]  這指示耶穌雖然是完全的人
[00:08:48.000 --> 00:08:50.000]  他都有掙扎
[00:08:50.000 --> 00:08:52.000]  但他去到這個時間
[00:08:52.000 --> 00:08:55.000]  他不濫用他神子的身份
[00:08:55.000 --> 00:08:57.000]  沒有運用他可以有的能力
[00:08:57.000 --> 00:09:01.000]  滿足自己的需要
[00:09:01.000 --> 00:09:03.000]  他寧願放棄了
[00:09:03.000 --> 00:09:05.000]  在剛剛準備出來的傳道
[00:09:05.000 --> 00:09:08.000]  如果他已經只是用這些能力
[00:09:08.000 --> 00:09:10.000]  滿足自己的需要
[00:09:10.000 --> 00:09:15.000]  反而摧毀了他要準備出來的
[00:09:15.000 --> 00:09:17.000]  服侍他的事工
[00:09:17.000 --> 00:09:19.000]  他寧願忍受
[00:09:19.000 --> 00:09:22.000]  為了完成使命
[00:09:22.000 --> 00:09:26.000]  放棄了本身有的能力權利
[00:09:26.000 --> 00:09:28.000]  而面對這個事態
[00:09:28.000 --> 00:09:31.000]  我們正常合理的需要
[00:09:31.000 --> 00:09:34.000]  必須從正確的方法
[00:09:34.000 --> 00:09:37.000]  或合適的時間去做
[00:09:37.000 --> 00:09:42.000]  哪些人才會在任何時間都大叫大讓
[00:09:42.000 --> 00:09:45.000]  要滿足自己的需要
[00:09:45.000 --> 00:09:47.000]  嬰兒吧
[00:09:47.000 --> 00:09:48.000]  嬰兒不懂分辨
[00:09:48.000 --> 00:09:50.000]  肚子餓就叫東西吃
[00:09:50.000 --> 00:09:54.000]  或是小朋友肚子餓就要
[00:09:54.000 --> 00:09:58.000]  但我們能夠學習長大成熟
[00:09:58.000 --> 00:10:00.000]  雖然肚子餓
[00:10:00.000 --> 00:10:04.000]  但不會拿出杯麵
[00:10:04.000 --> 00:10:06.000]  可能今早未吃早餐
[00:10:06.000 --> 00:10:08.000]  影響到我們全部
[00:10:08.000 --> 00:10:10.000]  那些未吃肚子餓的人
[00:10:10.000 --> 00:10:14.000]  成熟的人可能會先忍一忍
[00:10:14.000 --> 00:10:17.000]  真的有需要可能會出去處理
[00:10:17.000 --> 00:10:20.000]  不會在這個時間去吃
[00:10:20.000 --> 00:10:25.000]  耶穌更加超越他知道魔鬼的計劃
[00:10:25.000 --> 00:10:27.000]  想破壞他
[00:10:27.000 --> 00:10:30.000]  濫用他的權力
[00:10:30.000 --> 00:10:33.000]  他寧願放下權力
[00:10:33.000 --> 00:10:35.000]  甚至好像超義務
[00:10:35.000 --> 00:10:38.000]  可能你說變一個石頭食物
[00:10:38.000 --> 00:10:39.000]  不是很過份
[00:10:39.000 --> 00:10:41.000]  你又是神的兒子
[00:10:41.000 --> 00:10:43.000]  你應該有特權
[00:10:43.000 --> 00:10:44.000]  耶穌來到地上
[00:10:44.000 --> 00:10:47.000]  祂就說我不用特權去生活
[00:10:47.000 --> 00:10:49.000]  其實我們沒有人會怪祂
[00:10:49.000 --> 00:10:51.000]  如果我們在現場
[00:10:51.000 --> 00:10:52.000]  神的兒子不同
[00:10:52.000 --> 00:10:54.000]  我們一定會給祂倒水
[00:10:54.000 --> 00:10:58.000]  沒有早餐我們去哪裡買給祂
[00:10:58.000 --> 00:10:59.000]  是嘉賓
[00:10:59.000 --> 00:11:02.000]  但耶穌的榜樣不是這樣
[00:11:02.000 --> 00:11:04.000]  祂反而斷絕肉體的慾望
[00:11:04.000 --> 00:11:07.000]  活著表示將要活著
[00:11:07.000 --> 00:11:10.000]  或是形態表示要延續
[00:11:10.000 --> 00:11:13.000]  因為我們小朋友或嬰兒
[00:11:13.000 --> 00:11:16.000]  沒有一個視野和知識分別
[00:11:16.000 --> 00:11:19.000]  但如果他們懂得成熟長大
[00:11:19.000 --> 00:11:21.000]  就像耶穌的榜樣
[00:11:21.000 --> 00:11:23.000]  我不是只這一刻滿足
[00:11:23.000 --> 00:11:25.000]  我還有其他東西
[00:11:25.000 --> 00:11:26.000]  所以我忍受
[00:11:26.000 --> 00:11:28.000]  就像我們要考試
[00:11:28.000 --> 00:11:29.000]  先不要玩了
[00:11:29.000 --> 00:11:30.000]  考完再說
[00:11:30.000 --> 00:11:31.000]  讀書先
[00:11:31.000 --> 00:11:34.000]  如果考得不好就肥了怎麼辦
[00:11:34.000 --> 00:11:38.000]  這個視野就是耶穌看他終極的使命
[00:11:38.000 --> 00:11:41.000]  不是只單滿足
[00:11:41.000 --> 00:11:44.000]  而不是將合理的肉體
[00:11:44.000 --> 00:11:47.000]  都要成為我絕對或優先的需要
[00:11:47.000 --> 00:11:50.000]  不將合理的需要變成絕對優先
[00:11:50.000 --> 00:11:52.000]  有時真的很吸引
[00:11:52.000 --> 00:11:54.000]  或是有肉體的需要
[00:11:54.000 --> 00:11:56.000]  這是第一個試探
[00:11:56.000 --> 00:11:58.000]  第二個試探魔鬼帶他們去聖城
[00:11:58.000 --> 00:12:00.000]  叫他們站在燕頂
[00:12:00.000 --> 00:12:01.000]  你是神的兒子
[00:12:01.000 --> 00:12:02.000]  如果不是如果
[00:12:02.000 --> 00:12:03.000]  如果是真是
[00:12:03.000 --> 00:12:04.000]  跳下來吧
[00:12:04.000 --> 00:12:06.000]  因為聖經詩篇九下
[00:12:06.000 --> 00:12:09.000]  一篇這樣說
[00:12:09.000 --> 00:12:12.000]  主要吩咐使者托住你保護你
[00:12:12.000 --> 00:12:14.000]  我告訴你
[00:12:14.000 --> 00:12:16.000]  你今天開車的那個
[00:12:16.000 --> 00:12:20.000]  防備彈過氣球出來的那個
[00:12:20.000 --> 00:12:22.000]  我忘記了那個叫什麼
[00:12:22.000 --> 00:12:25.000]  總之撞車就會出來的那個
[00:12:25.000 --> 00:12:27.000]  很正的那個
[00:12:27.000 --> 00:12:30.000]  防護你那個
[00:12:30.000 --> 00:12:31.000]  不痛的
[00:12:31.000 --> 00:12:33.000]  不如我們試一下好嗎
[00:12:33.000 --> 00:12:35.000]  我覺得魔鬼一點點像這樣
[00:12:35.000 --> 00:12:37.000]  試一下吧
[00:12:37.000 --> 00:12:39.000]  全世界最
[00:12:39.000 --> 00:12:41.000]  好像枕頭般舒服的
[00:12:41.000 --> 00:12:42.000]  撞車
[00:12:42.000 --> 00:12:43.000]  試一下吧
[00:12:43.000 --> 00:12:45.000]  一定沒事的
[00:12:45.000 --> 00:12:47.000]  不會傷的不會痛的
[00:12:47.000 --> 00:12:49.000]  你以為是神的兒子
[00:12:49.000 --> 00:12:51.000]  肯定這樣試一下
[00:12:51.000 --> 00:12:54.000]  不過我們先留意
[00:12:54.000 --> 00:12:56.000]  他說帶去燕頂
[00:12:56.000 --> 00:12:58.000]  猶太民族的聖殿
[00:12:58.000 --> 00:13:00.000]  是猶太民族宗教中心
[00:13:00.000 --> 00:13:01.000]  當時期望
[00:13:01.000 --> 00:13:04.000]  李焯華在這裡降身就真是好了
[00:13:04.000 --> 00:13:07.000]  甚至政治的背景
[00:13:07.000 --> 00:13:10.000]  那些希律王都為了討好猶太人
[00:13:10.000 --> 00:13:13.000]  懷柔也好要管理
[00:13:13.000 --> 00:13:16.000]  猶太人我們讓你重修
[00:13:16.000 --> 00:13:18.000]  漂亮的聖殿好不好
[00:13:18.000 --> 00:13:21.000]  成為那個區當時
[00:13:21.000 --> 00:13:23.000]  相信是最高的建築物
[00:13:23.000 --> 00:13:24.000]  最高代表什麼
[00:13:24.000 --> 00:13:26.000]  香港最高的建築物
[00:13:26.000 --> 00:13:27.000]  我都不知道
[00:13:27.000 --> 00:13:30.000]  要考常識才知道在哪裡
[00:13:30.000 --> 00:13:33.000]  如果世界又最高
[00:13:33.000 --> 00:13:34.000]  其實你無論去到
[00:13:34.000 --> 00:13:37.000]  我試過去卡塔爾某個地方
[00:13:37.000 --> 00:13:39.000]  最高的建築物就是那個
[00:13:39.000 --> 00:13:42.000]  通常是一個地標去打卡拍照
[00:13:42.000 --> 00:13:43.000]  其實是在說什麼
[00:13:43.000 --> 00:13:44.000]  權力
[00:13:44.000 --> 00:13:47.000]  一個權力的象徵是最高
[00:13:47.000 --> 00:13:49.000]  權力我們知道
[00:13:49.000 --> 00:13:51.000]  和財富往往有一個有關
[00:13:51.000 --> 00:13:52.000]  因為有錢的人
[00:13:52.000 --> 00:13:55.000]  多少個零開始沒有意義
[00:13:55.000 --> 00:13:58.000]  就很想在權力和某些東西
[00:13:58.000 --> 00:14:01.000]  告訴你我有個全世界獨一的跑車
[00:14:01.000 --> 00:14:03.000]  只有一輛
[00:14:03.000 --> 00:14:07.000]  那就很放閃很厲害
[00:14:07.000 --> 00:14:12.000]  或者我現在坐在某個行政崗位
[00:14:12.000 --> 00:14:14.000]  或者某某的位
[00:14:14.000 --> 00:14:17.000]  那個是一個權力的表示
[00:14:17.000 --> 00:14:21.000]  對人來說是一種榮耀
[00:14:21.000 --> 00:14:23.000]  所以無論權力財富
[00:14:23.000 --> 00:14:29.000]  象徵著不是耶穌帶他去墊頂這麼簡單的事
[00:14:29.000 --> 00:14:30.000]  他看到的東西
[00:14:30.000 --> 00:14:34.000]  甚至說試一下你的權力可以去到什麼
[00:14:34.000 --> 00:14:35.000]  你有宗教的權力
[00:14:35.000 --> 00:14:39.000]  可以上帝都說聖經這樣說保護你
[00:14:39.000 --> 00:14:43.000]  不過這個不是真正的敬拜和相信上帝
[00:14:43.000 --> 00:14:45.000]  所以耶穌回應
[00:14:45.000 --> 00:14:47.000]  《新命紀錄》16節說
[00:14:47.000 --> 00:14:48.000]  不要試探主你的神
[00:14:48.000 --> 00:14:50.000]  在這個引用的經文
[00:14:50.000 --> 00:14:52.000]  像那些馬剎那樣試探
[00:14:52.000 --> 00:14:57.000]  馬剎是當時舊約的一個地方
[00:14:57.000 --> 00:15:03.000]  那個馬剎的意思就是測試試驗
[00:15:03.000 --> 00:15:08.000]  耶穌要提醒或避免舊約以色列人犯錯和失敗
[00:15:08.000 --> 00:15:14.000]  當時摩西在西乃的曠野擊打盤石出水
[00:15:14.000 --> 00:15:17.000]  不是只摩西是整個群眾
[00:15:17.000 --> 00:15:20.000]  耶穌說他們試探神
[00:15:20.000 --> 00:15:25.000]  試探不是真正的敬拜和相信他
[00:15:25.000 --> 00:15:27.000]  所以耶穌的回應就是
[00:15:27.000 --> 00:15:32.000]  不要寧願我要捨棄這些財富和權力
[00:15:32.000 --> 00:15:34.000]  以神為神去信靠他
[00:15:34.000 --> 00:15:39.000]  勉強上帝一定要按我心意救我
[00:15:39.000 --> 00:15:41.000]  試試吧
[00:15:41.000 --> 00:15:45.000]  因為我們相信神就像耶穌一樣
[00:15:45.000 --> 00:15:48.000]  不是將上帝阿拉丁神燈
[00:15:48.000 --> 00:15:52.000]  這樣服役服侍我的服役
[00:15:52.000 --> 00:15:54.000]  按我心意去做
[00:15:54.000 --> 00:15:56.000]  不如跳下去
[00:15:56.000 --> 00:15:58.000]  魔鬼的心態有恥
[00:15:58.000 --> 00:16:03.000]  所以耶穌要做更大的權力
[00:16:03.000 --> 00:16:07.000]  控制和操控上帝來滿足自己
[00:16:07.000 --> 00:16:09.000]  我們不是憑奇蹟去生活
[00:16:09.000 --> 00:16:11.000]  我們是憑信心信靠
[00:16:11.000 --> 00:16:15.000]  的確上帝可以用獨行其事
[00:16:15.000 --> 00:16:20.000]  祂很奇妙的方法去幫助和拯救
[00:16:20.000 --> 00:16:25.000]  但亦可以沒有用我們所期望的神蹟
[00:16:25.000 --> 00:16:28.000]  是否祂不在呢?
[00:16:28.000 --> 00:16:30.000]  我們有心愛人
[00:16:30.000 --> 00:16:33.000]  我們希望祂不要離世
[00:16:33.000 --> 00:16:37.000]  但上帝亦會讓祂被接去
[00:16:37.000 --> 00:16:42.000]  我們如何理解背後相信上帝有祂美意呢?
[00:16:42.000 --> 00:16:44.000]  這是憑信心生活
[00:16:44.000 --> 00:16:48.000]  還是只是指信一些合我心意的奇蹟呢?
[00:16:48.000 --> 00:16:53.000]  事實上第三個考驗來到時更直接
[00:16:53.000 --> 00:16:55.000]  再帶他去最高的山
[00:16:55.000 --> 00:16:58.000]  可能剛才是墊頂已經夠高
[00:16:58.000 --> 00:17:00.000]  他說到山上
[00:17:00.000 --> 00:17:05.000]  我將世上萬國榮華都指給他看
[00:17:05.000 --> 00:17:07.000]  如果耶穌你俯伏拜我
[00:17:07.000 --> 00:17:09.000]  我就將一切賜給你
[00:17:09.000 --> 00:17:13.000]  俯伏就是五體投地對神或最高神的領導
[00:17:13.000 --> 00:17:16.000]  表示一種完全全全的效忠
[00:17:16.000 --> 00:17:19.000]  魔鬼最厲害的武器不過是說謊
[00:17:19.000 --> 00:17:22.000]  他說我擁有世界權柄可以給你
[00:17:22.000 --> 00:17:25.000]  其實他並非這個世界的主
[00:17:25.000 --> 00:17:29.000]  不過他想影響耶穌已經帶他去看最高
[00:17:29.000 --> 00:17:31.000]  萬國榮華給你
[00:17:31.000 --> 00:17:35.000]  更超越了權力和才
[00:17:35.000 --> 00:17:39.000]  更加一種虛榮
[00:17:39.000 --> 00:17:42.000]  如你物質不缺
[00:17:42.000 --> 00:17:44.000]  有時也挺吸引的
[00:17:44.000 --> 00:17:46.000]  更加擁有一種虛榮
[00:17:46.000 --> 00:17:51.000]  一種存在給我的實在安全感
[00:17:51.000 --> 00:17:54.000]  原來可以超越了物質
[00:17:54.000 --> 00:17:58.000]  使他的目光在世上的權勢
[00:17:58.000 --> 00:18:00.000]  最好耶穌忘記了他的計劃
[00:18:00.000 --> 00:18:02.000]  就是在上十字架
[00:18:02.000 --> 00:18:03.000]  吸引過
[00:18:03.000 --> 00:18:06.000]  誰喜歡釘在十字架受苦受死
[00:18:06.000 --> 00:18:08.000]  不如轉一轉
[00:18:08.000 --> 00:18:12.000]  我在地上建立一個有權有勢的王國去控制
[00:18:12.000 --> 00:18:14.000]  是不是也能幫到人呢
[00:18:14.000 --> 00:18:18.000]  有時我們也會計算覺得怎樣最有效
[00:18:18.000 --> 00:18:19.000]  我曾經分享
[00:18:19.000 --> 00:18:21.000]  耶穌不死應該挺好的
[00:18:21.000 --> 00:18:24.000]  醫院應該都倒閉了
[00:18:24.000 --> 00:18:26.000]  他治療就行了
[00:18:26.000 --> 00:18:29.000]  何必考醫科五年七年
[00:18:29.000 --> 00:18:30.000]  做醫生那麼辛苦
[00:18:30.000 --> 00:18:31.000]  做別的吧
[00:18:31.000 --> 00:18:33.000]  一個耶穌就行了
[00:18:33.000 --> 00:18:36.000]  我們計算多厲害吧
[00:18:36.000 --> 00:18:38.000]  或者多幾個耶穌
[00:18:38.000 --> 00:18:39.000]  多幾個先知
[00:18:39.000 --> 00:18:41.000]  每個香港有一個先知就行了
[00:18:41.000 --> 00:18:42.000]  治療好
[00:18:42.000 --> 00:18:46.000]  又有才又有權又有名
[00:18:46.000 --> 00:18:48.000]  耶穌真是笨
[00:18:48.000 --> 00:18:51.000]  死了
[00:18:51.000 --> 00:18:53.000]  正在想的不是那樣東西
[00:18:53.000 --> 00:18:55.000]  耶穌引用聖經對魔鬼說
[00:18:55.000 --> 00:18:56.000]  當敗主你是神
[00:18:56.000 --> 00:18:58.000]  單要侍奉他
[00:18:58.000 --> 00:18:59.000]  在永恆的價值裡
[00:18:59.000 --> 00:19:02.000]  不只是停留在今生的事情
[00:19:02.000 --> 00:19:06.000]  魔鬼用今生的驕傲有恥
[00:19:06.000 --> 00:19:08.000]  耶穌
[00:19:08.000 --> 00:19:09.000]  但是耶穌說
[00:19:09.000 --> 00:19:11.000]  已四人經歷失敗
[00:19:11.000 --> 00:19:13.000]  同樣引用生命紀錄
[00:19:13.000 --> 00:19:15.000]  章至八章提到
[00:19:15.000 --> 00:19:17.000]  耶穌預備出來傳道
[00:19:17.000 --> 00:19:19.000]  必須以信服神為原則
[00:19:19.000 --> 00:19:25.000]  以勝過失敗過的以色列民
[00:19:25.000 --> 00:19:28.000]  離開今生驕傲的虛榮
[00:19:28.000 --> 00:19:30.000]  我們也給一次提醒
[00:19:30.000 --> 00:19:31.000]  專心敬拜神
[00:19:31.000 --> 00:19:32.000]  其實我也是
[00:19:32.000 --> 00:19:35.000]  再一次在神的面前分別為聖
