
[00:00:00.000 --> 00:00:02.440]  我相信這個題目大家都有機會去聽
[00:02:35.640 --> 00:02:38.560]  我不管你生意發展得怎麼樣
[00:02:38.560 --> 00:02:41.400]  我關心的就是你和神的關係
[00:02:41.400 --> 00:02:43.080]  現在怎麼樣
[00:02:43.080 --> 00:02:45.280]  這位弟兄就低頭
[00:02:45.280 --> 00:02:46.600]  不太知道怎麼說
[00:02:46.600 --> 00:02:50.800]  神關心我們的都是我們和祂之間的關係
[00:02:50.800 --> 00:02:52.560]  過於我們的工作
[00:02:52.880 --> 00:02:54.720]  並不是說我們工作不重要
[00:02:54.720 --> 00:02:56.680]  但是那個次序很清楚
[00:02:56.680 --> 00:02:58.040]  生命在先
[00:02:58.040 --> 00:02:59.600]  工作在後
[00:02:59.600 --> 00:03:02.520]  這個是我們需要重新確認的
[00:03:02.520 --> 00:03:04.560]  如果大家留意到聖經
[00:03:04.560 --> 00:03:05.920]  或者大家可以不用翻
[00:03:05.920 --> 00:03:08.040]  在《約書亞記》第五章提到
[00:03:08.040 --> 00:03:09.760]  約書亞見到一個人物
[00:03:09.760 --> 00:03:11.360]  他就問他
[00:03:11.360 --> 00:03:13.640]  你是不是來幫助我們
[00:03:13.640 --> 00:03:15.280]  為什麼幫助敵人呢
[00:03:15.280 --> 00:03:15.920]  大家知道
[00:03:15.920 --> 00:03:17.400]  在進入迦南地之前
[00:03:17.400 --> 00:03:18.840]  他遇到這個人物
[00:03:18.840 --> 00:03:20.880]  後來這個人物就說
[00:03:20.880 --> 00:03:24.040]  我來是做耶和華軍隊的元帥
[00:03:24.040 --> 00:03:26.000]  約書亞立刻醒覺
[00:03:26.000 --> 00:03:27.440]  他立刻就說
[00:03:27.440 --> 00:03:28.720]  如果這樣
[00:03:28.720 --> 00:03:31.720]  我主有什麼話吩咐僕人呢
[00:03:31.720 --> 00:03:32.240]  好
[00:03:32.240 --> 00:03:35.840]  小心地試試問及一些吩咐
[00:03:35.840 --> 00:03:37.280]  但是奇怪的
[00:03:37.280 --> 00:03:38.680]  這個元帥不是吩咐他
[00:03:38.680 --> 00:03:38.960]  好
[00:03:38.960 --> 00:03:40.200]  你統領大軍
[00:03:40.200 --> 00:03:41.800]  在西邊入侵
[00:03:41.800 --> 00:03:42.680]  等等
[00:03:42.680 --> 00:03:43.480]  沒有
[00:03:43.480 --> 00:03:45.120]  他只是說一句話
[00:03:45.120 --> 00:03:48.400]  把你腳上的鞋脫下
[00:03:49.440 --> 00:03:52.360]  因為你所站的地方是聖地
[00:03:52.360 --> 00:03:55.200]  以為討論一些軍事大計
[00:03:55.200 --> 00:03:57.080]  突然間脫下鞋子
[00:03:57.080 --> 00:04:00.320]  這是更加首要
[00:04:00.320 --> 00:04:01.920]  是元帥關注
[00:04:01.920 --> 00:04:03.600]  在你的侍奉裡面
[00:04:03.600 --> 00:04:05.520]  你嘗試問自己的問題
[00:04:05.520 --> 00:04:08.720]  我有沒有脫去我的鞋子呢
[00:04:08.720 --> 00:04:10.800]  當然我不是叫大家脫鞋子
[00:04:10.800 --> 00:04:12.360]  我的意思是說
[00:04:12.360 --> 00:04:13.840]  你的生命如何呢
[00:04:13.840 --> 00:04:15.840]  能否帶著聖潔的步伐
[00:04:15.840 --> 00:04:17.800]  來跟隨主侍奉主
[00:04:18.320 --> 00:04:21.160]  這是更加優先的考慮
[00:04:21.160 --> 00:04:23.240]  我們常常提到
[00:04:23.240 --> 00:04:25.120]  我們說在大戶人家
[00:04:25.120 --> 00:04:27.600]  有金氣銀氣木氣瓦氣
[00:04:27.600 --> 00:04:30.280]  有不同的配搭
[00:04:30.280 --> 00:04:31.960]  不同的質素
[00:04:31.960 --> 00:04:34.240]  有些人是做得比較
[00:04:34.240 --> 00:04:35.600]  顯眼一些的崗位
[00:04:35.600 --> 00:04:36.920]  有些是被動
[00:04:36.920 --> 00:04:39.120]  或者後勤一些的崗位
[00:04:39.120 --> 00:04:40.000]  無論如何
[00:04:40.000 --> 00:04:40.640]  聖經說
[00:04:40.640 --> 00:04:41.760]  無論如何
[00:04:41.760 --> 00:04:44.480]  人若自結脫離
[00:04:44.480 --> 00:04:46.560]  卑賤的事情
[00:04:46.560 --> 00:04:49.760]  就必作貴重的器皿
[00:04:49.760 --> 00:04:52.000]  我自己的女兒
[00:04:52.000 --> 00:04:53.040]  有一次有機會
[00:04:53.040 --> 00:04:54.640]  我們上不了特口
[00:04:54.640 --> 00:04:56.320]  她拿了一個獎杯回來
[00:04:56.320 --> 00:04:57.800]  那獎杯很漂亮
[00:04:57.800 --> 00:05:00.600]  我們不斷欣賞欣賞
[00:05:00.600 --> 00:05:01.680]  突然兒子就說
[00:05:01.680 --> 00:05:02.760]  不如這樣
[00:05:02.760 --> 00:05:04.040]  倒點水下去喝
[00:05:04.040 --> 00:05:05.520]  當杯子喝
[00:05:05.520 --> 00:05:08.680]  但當我們小心看一看杯子的中間
[00:05:08.680 --> 00:05:10.520]  就發覺有很多塵埃
[00:05:10.520 --> 00:05:13.440]  沒有人肯用杯子倒水喝
[00:05:13.440 --> 00:05:15.200]  一隻很漂亮的獎杯
[00:05:15.200 --> 00:05:16.720]  銀杯、金杯什麼都好
[00:05:16.720 --> 00:05:18.960]  但當它裡面不乾淨的時候
[00:05:18.960 --> 00:05:21.280]  你不會用它來倒水喝
[00:05:21.280 --> 00:05:23.520]  你寧願拿個紙杯給我
[00:05:23.520 --> 00:05:25.480]  反而會安心一些
[00:05:25.480 --> 00:05:26.480]  乾淨一些
[00:05:26.480 --> 00:05:28.120]  生命
[00:05:28.120 --> 00:05:29.560]  無論是金、銀
[00:05:29.560 --> 00:05:30.200]  或者木
[00:05:30.200 --> 00:05:30.960]  或者是瓦
[00:05:30.960 --> 00:05:31.800]  或者是石
[00:05:31.800 --> 00:05:33.440]  重要的是乾淨
[00:05:33.440 --> 00:05:35.040]  能夠被神所使用
[00:05:35.040 --> 00:05:36.360]  我相信應該是
[00:05:36.360 --> 00:05:37.840]  大家需要常常警覺
[00:05:37.840 --> 00:05:39.040]  一位弟兄跟我說
[00:05:39.040 --> 00:05:41.360]  他說我很喜歡教會
[00:05:41.360 --> 00:05:44.000]  但當我見到一位執事之後
[00:05:44.400 --> 00:05:47.200]  我就沒有心機去服侍
[00:05:47.200 --> 00:05:48.600]  我問為什麼
[00:05:48.600 --> 00:05:50.920]  因為那位執事他認識
[00:05:50.920 --> 00:05:52.400]  在教會裡面有很好的帶領
[00:05:52.400 --> 00:05:54.280]  但在外面是做生意
[00:05:54.280 --> 00:05:57.520]  而他的手法、手段
[00:05:57.520 --> 00:05:58.800]  是他知道的
[00:05:58.800 --> 00:06:00.680]  透過某些渠道
[00:06:00.680 --> 00:06:02.120]  他知道他做的方法
[00:06:02.120 --> 00:06:04.040]  很多時候是搶別人的客人
[00:06:04.040 --> 00:06:06.280]  用一些不正當的手段做生意
[00:06:06.280 --> 00:06:09.000]  所以當我見到他在教會的形貌
[00:06:09.000 --> 00:06:10.360]  和在外面的工作
[00:06:10.360 --> 00:06:11.920]  他突然間就有很大的打擊
[00:06:11.920 --> 00:06:13.200]  他說我不想侍奉
[00:06:14.200 --> 00:06:15.480]  有時候我們的侍奉
[00:06:15.480 --> 00:06:17.120]  不是真的在幫神
[00:06:17.120 --> 00:06:18.640]  而是在破壞
[00:06:18.640 --> 00:06:20.640]  有一位牧師
[00:06:20.640 --> 00:06:22.080]  一位資深的牧者
[00:06:22.080 --> 00:06:24.280]  就去問一位屬靈操練
[00:06:24.280 --> 00:06:25.800]  一位屬靈的道師
[00:06:25.800 --> 00:06:27.080]  他就說我怎麼可以
[00:06:27.080 --> 00:06:28.400]  更好的侍奉呢
[00:06:28.400 --> 00:06:32.160]  這位道師想了一段時間之後
[00:06:32.160 --> 00:06:33.000]  跟他說
[00:06:33.000 --> 00:06:34.920]  用英文跟他說
[00:06:34.920 --> 00:06:38.160]  Don't hinder the work of the Lord
[00:06:38.160 --> 00:06:40.600]  因為那位牧師以為
[00:06:40.600 --> 00:06:41.360]  他會告訴他
[00:06:41.360 --> 00:06:42.440]  應該怎麼發展
[00:06:42.440 --> 00:06:44.600]  怎麼去敬虔操練等等
[00:06:44.600 --> 00:06:45.800]  他說
[00:06:45.800 --> 00:06:48.560]  不要妨礙著神的工作
[00:06:48.560 --> 00:06:52.040]  有時候我們一邊侍奉一邊侍奉
[00:06:52.040 --> 00:06:53.800]  可能是在妨礙神的工作
[00:06:53.800 --> 00:06:55.600]  多於是在建立神的工作
[00:06:55.600 --> 00:06:57.200]  可能首要第一步
[00:06:57.200 --> 00:06:58.120]  我們問的問題就是
[00:06:58.120 --> 00:07:00.560]  我今天有沒有妨礙神的工作
[00:07:00.560 --> 00:07:01.720]  然後再問
[00:07:01.720 --> 00:07:03.800]  我怎麼可以更好的侍奉神
[00:07:03.800 --> 00:07:05.720]  這句話也成為了
[00:07:05.720 --> 00:07:07.040]  我今天事上的提醒
[00:07:07.040 --> 00:07:08.600]  不要讓自己成為阻礙
[00:07:08.600 --> 00:07:11.960]  要更加在生命當中留意警覺
[00:07:12.800 --> 00:07:13.720]  在聖經一段經文
[00:07:13.720 --> 00:07:14.880]  我想給大家看一看
[00:07:14.880 --> 00:07:15.800]  或者大家前面有聖經
[00:07:15.800 --> 00:07:18.040]  可以揭開聖經的《馬太福音》
[00:07:18.040 --> 00:07:19.480]  第20章
[00:07:19.480 --> 00:07:26.160]  除了說我們需要重視生命
[00:07:26.160 --> 00:07:28.600]  過於其他一切之外
[00:07:28.600 --> 00:07:30.920]  聖經提出一件事情
[00:07:30.920 --> 00:07:32.920]  就是前後的問題
[00:07:32.920 --> 00:07:34.280]  第20章
[00:07:34.280 --> 00:07:36.760]  《馬太福音》第20章
[00:07:36.760 --> 00:07:40.800]  這裡提到有葡萄園的比喻
[00:07:41.080 --> 00:07:43.600]  有提到有葡萄園的主人
[00:07:43.600 --> 00:07:45.080]  出去市集裡面
[00:07:45.080 --> 00:07:46.800]  請一些工人來工作
[00:07:46.800 --> 00:07:49.640]  說定了一天工作是一錢銀子
[00:07:49.640 --> 00:07:51.320]  但是到了後期再出去的時候
[00:07:51.320 --> 00:07:52.840]  發覺還有工人閒暫
[00:07:52.840 --> 00:07:54.000]  再請他們來
[00:07:54.000 --> 00:07:56.400]  也再邀請他們工作
[00:07:56.400 --> 00:07:58.160]  主人五次出去
[00:07:58.160 --> 00:08:01.000]  差不多到到埃曼的時候
[00:08:01.000 --> 00:08:02.200]  仍然發覺有人閒暫
[00:08:02.200 --> 00:08:03.680]  因此再叫他們進來工作
[00:08:03.680 --> 00:08:06.160]  仍然給一錢銀子給他們
[00:08:06.160 --> 00:08:07.560]  到後來
[00:08:07.560 --> 00:08:09.360]  這些先前去的人
[00:08:09.360 --> 00:08:10.720]  就很不甘心
[00:08:11.720 --> 00:08:13.560]  因此他們就來到埋怨家主
[00:08:13.560 --> 00:08:14.480]  在第十一節
[00:08:14.480 --> 00:08:16.200]  20章第十一節
[00:08:16.200 --> 00:08:19.240]  他們得了就埋怨家主說
[00:08:19.240 --> 00:08:20.960]  我們整天勞苦受熱
[00:08:20.960 --> 00:08:23.080]  那後來的只做了一小事
[00:08:23.080 --> 00:08:25.160]  你竟叫他們和我們一樣嗎?
[00:08:25.160 --> 00:08:27.480]  家主回答其中的一人說
[00:08:27.480 --> 00:08:29.280]  朋友我不虧負你
[00:08:29.280 --> 00:08:32.800]  你與我說定的不是一錢銀子嗎?
[00:08:32.800 --> 00:08:34.400]  那你的酒吧
[00:08:34.400 --> 00:08:36.680]  我給那後來的
[00:08:36.680 --> 00:08:38.040]  我給你一樣
[00:08:38.040 --> 00:08:40.240]  這是我願意的
[00:08:40.640 --> 00:08:41.480]  第十五節
[00:08:41.480 --> 00:08:45.240]  我的東西難道不可隨我的意思用嗎?
[00:08:45.240 --> 00:08:46.920]  因為我作好人
[00:08:46.920 --> 00:08:48.760]  你就紅了眼嗎?
[00:08:48.760 --> 00:08:51.200]  這樣那就後的將要在前
[00:08:51.200 --> 00:08:53.720]  在前的將要在後
[00:08:53.720 --> 00:08:56.320]  聖經提到生命
[00:08:56.320 --> 00:08:58.080]  同時提到我們侍奉裏面
[00:08:58.080 --> 00:09:00.400]  要保持那份謙卑
[00:09:00.400 --> 00:09:04.080]  在這裏所提到的一些比喻
[00:09:04.080 --> 00:09:06.880]  一個人可能會很不想別人
[00:09:06.880 --> 00:09:09.840]  得到比自己更多的賞賜
[00:09:10.120 --> 00:09:11.840]  我做那麼多他做那麼少
[00:09:11.840 --> 00:09:13.520]  既然他夢那麼多的賞賜
[00:09:13.520 --> 00:09:14.560]  我也是那麼多
[00:09:14.560 --> 00:09:16.120]  眼紅
[00:09:16.120 --> 00:09:20.200]  我記得我自己在很久之前讀神學的時候
[00:09:20.200 --> 00:09:22.200]  我們讀希臘文
[00:09:22.200 --> 00:09:23.400]  有時候也很賤經
[00:09:23.400 --> 00:09:25.200]  因為要很多時間
[00:09:25.200 --> 00:09:26.480]  也不知道成績如何
[00:09:26.480 --> 00:09:30.240]  我們每一個同學有自己的信格
[00:09:30.240 --> 00:09:31.200]  一個pigeon hole
[00:09:31.200 --> 00:09:33.760]  大概十個八個人用一個pigeon hole
[00:09:33.760 --> 00:09:38.040]  因此那些測驗的表就放在這裏
[00:09:38.040 --> 00:09:39.280]  一張張的
[00:09:39.560 --> 00:09:41.400]  老師當然不會蓋著分數
[00:09:41.400 --> 00:09:43.560]  我姓蕭
[00:09:43.560 --> 00:09:44.560]  所以S字
[00:09:44.560 --> 00:09:46.080]  通常答得很微
[00:09:46.080 --> 00:09:47.600]  我整疊拿出來
[00:09:47.600 --> 00:09:50.000]  逐張揭起自己的分數
[00:09:50.000 --> 00:09:53.280]  當然我揭的時候也會不自覺
[00:09:53.280 --> 00:09:54.640]  有時候也可能是故意的
[00:09:54.640 --> 00:09:56.200]  也會留意一下
[00:09:56.200 --> 00:09:58.160]  別人不知道得到多少分數
[00:09:58.160 --> 00:10:01.360]  當抽到自己的分數的時候發覺
[00:10:01.360 --> 00:10:03.400]  原來我這麼低分
[00:10:03.400 --> 00:10:06.560]  自己就發覺有點不舒服
[00:10:06.560 --> 00:10:07.920]  為甚麼他們那麼高分
[00:10:08.480 --> 00:10:10.880]  怎麼可能拿到所有的成績
[00:10:10.880 --> 00:10:12.400]  一條也不錯
[00:10:12.400 --> 00:10:15.520]  就察覺自己裏面有一種很不安樂
[00:10:15.520 --> 00:10:16.840]  很不舒服的感覺
[00:10:16.840 --> 00:10:18.760]  當我後來自己再想想
[00:10:18.760 --> 00:10:19.840]  為甚麼我會這樣
[00:10:19.840 --> 00:10:23.480]  我就察覺自己內心有一些妒忌
[00:10:23.480 --> 00:10:25.800]  妒忌別人的成績比我好
[00:10:25.800 --> 00:10:27.680]  但我再想的時候
[00:10:27.680 --> 00:10:29.480]  豈不是應該開心呢
[00:10:29.480 --> 00:10:31.920]  有這麼多同學能夠在希臘文上
[00:10:31.920 --> 00:10:33.120]  有這麼好的成績
[00:10:33.120 --> 00:10:35.440]  我是不是應該為他們高興呢
[00:10:36.600 --> 00:10:39.360]  但自己的自我出現的時候
[00:10:39.360 --> 00:10:40.600]  就不會高興
[00:10:40.600 --> 00:10:43.120]  突然之間在你的侍奉裏面
[00:10:43.120 --> 00:10:45.680]  有時候你會發覺你無形中
[00:10:45.680 --> 00:10:47.320]  不自覺地比較
[00:10:47.320 --> 00:10:49.640]  他做得比我好
[00:10:49.640 --> 00:10:52.400]  我好像比他差一點
[00:10:52.400 --> 00:10:56.000]  以致內心很多時候是關注表現
[00:10:56.000 --> 00:10:59.560]  多於是對神的一份馴服的侍奉
[00:10:59.560 --> 00:11:03.320]  摩西當我見到有一些七十人
[00:11:03.320 --> 00:11:04.920]  神父召你們去輔助他
[00:11:04.920 --> 00:11:06.720]  神將聖靈降在他們身上
[00:11:06.720 --> 00:11:08.880]  有兩個沒有出來接受
[00:11:08.880 --> 00:11:10.880]  聖靈降臨的工作
[00:11:10.880 --> 00:11:14.000]  但在營裏面仍然有聖靈充滿他們
[00:11:14.000 --> 00:11:16.200]  當時約書亞過來
[00:11:16.200 --> 00:11:18.000]  摩西他們倆不聽話
[00:11:18.000 --> 00:11:19.320]  沒有來到我們中間
[00:11:19.320 --> 00:11:21.160]  不過他們現在在營裏面說話
[00:11:21.160 --> 00:11:22.320]  應不應該禁止他們
[00:11:22.320 --> 00:11:24.440]  摩西怎麼說
[00:11:24.440 --> 00:11:29.320]  「難道你為了我而嫉妒嗎
[00:11:29.320 --> 00:11:32.920]  但願神的百姓都受感說話
[00:11:33.200 --> 00:11:35.200]  但願他們都被聖靈充滿
[00:11:35.200 --> 00:11:38.280]  我們都很需要在侍奉當中保持一個心
[00:11:38.280 --> 00:11:41.560]  我們很願意所有人都能夠一起侍奉
[00:11:41.560 --> 00:11:43.120]  都能夠被聖靈感動
[00:11:43.120 --> 00:11:45.320]  都能夠可以發揮大的作用
[00:11:45.320 --> 00:11:47.240]  但我見到不少
[00:11:47.240 --> 00:11:49.920]  不少弟兄姊妹 不少同工
[00:11:49.920 --> 00:11:52.440]  在過程當中內心那份疾度
[00:11:52.440 --> 00:11:54.720]  引致他本來在前面
[00:11:54.720 --> 00:11:57.480]  慢慢慢慢神不再用他
[00:11:57.480 --> 00:11:59.400]  變成在後面
[00:12:00.320 --> 00:12:02.320]  在前的推到後面
[00:12:02.320 --> 00:12:04.120]  後面的上到前面
[00:12:04.120 --> 00:12:06.200]  雖然在不同的經文
[00:12:06.200 --> 00:12:08.000]  《伊節聖經》有不同的理解
[00:12:08.000 --> 00:12:09.640]  但在這裏的經文給我們發現
[00:12:09.640 --> 00:12:11.280]  神給我們一個很大的提醒
[00:12:11.280 --> 00:12:13.560]  在侍奉當中留心你的生命
[00:12:13.560 --> 00:12:17.440]  同時留心怎樣保持著那種謙卑敬畏的心
[00:12:17.440 --> 00:12:20.800]  以致你的侍奉是不斷前進
[00:12:20.800 --> 00:12:22.800]  你的生命都可以成長
[00:12:22.800 --> 00:12:25.880]  第二方面我再說
[00:12:25.880 --> 00:12:28.280]  除了我們注意重視生命
[00:12:28.280 --> 00:12:29.720]  留心不要
[00:12:30.240 --> 00:12:33.320]  被驕傲、窒度充滿我們的心之外
[00:12:33.320 --> 00:12:35.320]  第三方面我所提的
[00:12:35.320 --> 00:12:39.520]  生命的成長是在乎關係的
[00:12:39.520 --> 00:12:41.440]  什麼關係呢
[00:12:41.440 --> 00:12:43.840]  和神的關係和和人的關係
[00:12:43.840 --> 00:12:46.280]  有一次有位小女孩
[00:12:46.280 --> 00:12:47.600]  她很小心
[00:12:47.600 --> 00:12:51.640]  每天放學之後都躲在房間裏弄東西
[00:12:51.640 --> 00:12:53.640]  她爸爸每一次放工
[00:12:53.640 --> 00:12:55.080]  通常女兒就會出來
[00:12:55.080 --> 00:12:56.240]  走過來抱著爸爸
[00:12:56.240 --> 00:12:58.440]  「爸爸,我很喜歡你,可以回來啦」
[00:12:58.440 --> 00:12:59.600]  她爸爸很開心
[00:13:00.280 --> 00:13:01.520]  有一陣子很奇怪
[00:13:01.520 --> 00:13:05.000]  兩三個星期她女兒都不出來迎接爸爸
[00:13:05.000 --> 00:13:06.400]  每一次爸爸回來
[00:13:06.400 --> 00:13:07.720]  她都躲在房間裏面
[00:13:07.720 --> 00:13:08.640]  不知道在做什麼
[00:13:08.640 --> 00:13:10.040]  很忙碌
[00:13:10.040 --> 00:13:11.680]  有一天
[00:13:11.680 --> 00:13:13.200]  爸爸回來了
[00:13:13.200 --> 00:13:14.600]  她女兒這次出來了
[00:13:14.600 --> 00:13:16.640]  很神秘地把東西放在後面
[00:13:16.640 --> 00:13:17.880]  走到爸爸面前
[00:13:17.880 --> 00:13:20.360]  「爸爸,今天你記得什麼日子嗎?」
[00:13:20.360 --> 00:13:22.360]  爸爸就知道了
[00:13:22.360 --> 00:13:24.360]  「哦,今天是我生日嘛」
[00:13:24.360 --> 00:13:26.680]  她女兒就在後面
[00:13:26.680 --> 00:13:29.080]  一條織了很漂亮的頸巾
[00:13:29.320 --> 00:13:30.560]  送給爸爸
[00:13:30.560 --> 00:13:33.920]  她說「爸爸,我每天都在織給你」
[00:13:33.920 --> 00:13:37.120]  然後爸爸抱著女兒
[00:13:37.120 --> 00:13:39.000]  很開心地多謝她
[00:13:39.000 --> 00:13:41.280]  「多謝你織了一條頸巾給我」
[00:13:41.280 --> 00:13:43.160]  「不過女兒,你知不知道」
[00:13:43.160 --> 00:13:45.960]  「我寧願你每天出來抱抱我」
[00:13:45.960 --> 00:13:48.120]  「多過你送一條頸巾給我」
[00:13:48.120 --> 00:13:51.400]  大家明白
[00:13:51.400 --> 00:13:54.200]  我們的神歡喜常常和我們在一起
[00:13:54.200 --> 00:13:56.720]  多過是不見我們
[00:13:57.000 --> 00:13:59.280]  到某個時候把禮物送給神
[00:13:59.280 --> 00:14:01.920]  在我們的時空裡
[00:14:01.920 --> 00:14:03.720]  如果你忙碌到一個地步
[00:14:03.720 --> 00:14:06.160]  忙到沒有時間和神一起
[00:14:06.160 --> 00:14:07.960]  你就真的太忙了
[00:14:07.960 --> 00:14:10.000]  有些人可以很忙
[00:14:10.000 --> 00:14:13.200]  但很有成就、成果
[00:14:13.200 --> 00:14:14.840]  所謂很productive
[00:14:14.840 --> 00:14:16.400]  但有些人很忙
[00:14:16.400 --> 00:14:18.920]  但忙得很受煩
[00:14:18.920 --> 00:14:21.000]  忙得很辛苦
[00:14:21.000 --> 00:14:22.320]  神不歡喜
[00:14:22.320 --> 00:14:24.640]  我們可以忙
[00:14:24.760 --> 00:14:26.040]  但忙到亂
[00:14:26.040 --> 00:14:27.320]  忙到煩
[00:14:27.320 --> 00:14:29.120]  就不應該太忙
[00:14:29.120 --> 00:14:31.080]  可能是太忙的時候
[00:14:31.080 --> 00:14:34.040]  可能是你應該重新反省自己的時候
[00:14:34.040 --> 00:14:37.840]  我們需要每每反省自己的時候
[00:14:37.840 --> 00:14:41.200]  將更多時間和神交通
[00:14:41.200 --> 00:14:42.720]  祈禱、讀聖經
[00:14:42.720 --> 00:14:44.240]  安靜在神面前
[00:14:44.240 --> 00:14:45.080]  這是重要的
[00:14:45.080 --> 00:14:46.440]  是你的侍奉之一
[00:14:46.440 --> 00:14:49.320]  我鼓勵我們中間侍奉弟兄姊妹
[00:14:49.320 --> 00:14:50.120]  常常留心
[00:14:50.120 --> 00:14:52.800]  定期分配時間出來有退休的機會
[00:14:53.960 --> 00:14:56.320]  常常讓你的心貼近神
[00:14:56.320 --> 00:14:58.600]  以至你的侍奉是神所歡喜
[00:14:58.600 --> 00:15:00.040]  是神所圓立的
[00:15:00.040 --> 00:15:01.240]  這是很重要的
[00:15:01.240 --> 00:15:02.280]  另一方面
[00:15:02.280 --> 00:15:03.200]  不單是和神的關係
[00:15:03.200 --> 00:15:04.520]  和人的關係也是重要的
[00:15:04.520 --> 00:15:06.680]  我今早在教會崇拜的時候說
[00:15:06.680 --> 00:15:08.600]  很多時候弟兄姊妹開會
[00:15:08.600 --> 00:15:09.680]  覺得好像很熟
[00:15:09.680 --> 00:15:11.720]  開完會之後沒有話題
[00:15:11.720 --> 00:15:13.920]  在開會的時候有很多話題
[00:15:13.920 --> 00:15:15.120]  開完會之後沒有話題
[00:15:15.120 --> 00:15:16.480]  大家之間的關係
[00:15:16.480 --> 00:15:18.200]  只是能夠有工作的關係
[00:15:18.200 --> 00:15:20.720]  一種真正侍奉
