
[00:00:00.000 --> 00:00:04.840]  今天和大家思想承認主耶穌的名
[00:01:35.600 --> 00:01:40.040]  他說當我看見天上那種窮滄宇宙
[00:01:40.040 --> 00:01:41.720]  那種的奧秘
[00:01:41.720 --> 00:01:43.640]  他心裡就覺得一定有一位
[00:01:43.640 --> 00:01:47.280]  智慧又奇妙的創造主
[00:01:47.280 --> 00:01:51.040]  但我都不知道究竟怎樣去尋索認識
[00:01:51.040 --> 00:01:53.640]  他說有時候他一個人開車去到山頂
[00:01:53.640 --> 00:01:56.720]  帶著望遠鏡到處去看星
[00:01:56.720 --> 00:01:59.800]  在那種很安寧的處境裡面
[00:01:59.800 --> 00:02:01.920]  面對著宇宙窮滄
[00:02:01.920 --> 00:02:04.320]  心裡很震撼
[00:02:04.320 --> 00:02:07.240]  他說我一定要尋找這位神
[00:02:07.240 --> 00:02:09.000]  後來他一次去到外地
[00:02:09.000 --> 00:02:10.560]  有機會在一間酒店當中
[00:02:10.560 --> 00:02:13.280]  拿一本聖經走路看
[00:02:13.280 --> 00:02:15.040]  看的時候突然間一種很大的
[00:02:15.040 --> 00:02:16.200]  很溫暖的感覺
[00:02:16.200 --> 00:02:18.360]  就充滿著他的內心
[00:02:18.360 --> 00:02:21.160]  他說那種溫暖是我從沒有感受到
[00:02:21.160 --> 00:02:22.720]  原來他開始知道
[00:02:22.720 --> 00:02:25.520]  聖經所描寫的這位主耶穌基督
[00:02:25.520 --> 00:02:27.920]  祂是他生命的主
[00:02:27.920 --> 00:02:31.400]  其實這位老師在當時很有地位
[00:02:31.400 --> 00:02:32.800]  很有名聲
[00:02:32.800 --> 00:02:36.040]  有一顆小行星以他的名字命名的
[00:02:36.040 --> 00:02:38.040]  我曾經說過
[00:02:38.040 --> 00:02:39.880]  很多人都會認識他
[00:02:39.880 --> 00:02:41.640]  但他並未因此覺得
[00:02:41.640 --> 00:02:42.880]  我很偉大
[00:02:42.880 --> 00:02:44.720]  所以我不需要神
[00:02:44.720 --> 00:02:48.080]  反而一個認識天象的人
[00:02:48.080 --> 00:02:52.000]  他體會到人的微小、渺小
[00:02:52.000 --> 00:02:53.680]  所以他說在那時候
[00:02:53.680 --> 00:02:57.120]  我自己就向這位創造主祈禱
[00:02:57.120 --> 00:02:58.760]  我承認主耶穌
[00:02:58.760 --> 00:03:00.920]  祢是我生命的主宰
[00:03:00.920 --> 00:03:04.240]  因此很開心地成為了教徒
[00:03:04.240 --> 00:03:05.320]  做了教徒之後
[00:03:05.320 --> 00:03:07.800]  不一定就是一帆風順
[00:03:07.800 --> 00:03:10.600]  後來他發現自己患了癌症
[00:03:10.600 --> 00:03:12.040]  在癌症裡面
[00:03:12.040 --> 00:03:13.880]  他仍然很平安地面對
[00:03:13.880 --> 00:03:14.960]  拍他的照片
[00:03:14.960 --> 00:03:17.720]  把照片送給他的朋友
[00:03:17.720 --> 00:03:20.320]  一種很特別的平安在他裡面
[00:03:20.320 --> 00:03:21.480]  神都很恩待他
[00:03:21.480 --> 00:03:23.680]  後來他就得到治療
[00:03:23.680 --> 00:03:27.000]  現在繼續平安地生活
[00:03:27.000 --> 00:03:29.080]  當我見到這位老師的時候
[00:03:29.080 --> 00:03:30.760]  我就很深體會到
[00:03:30.760 --> 00:03:33.400]  當人謙卑自己
[00:03:33.400 --> 00:03:35.960]  去留心整個大地
[00:03:35.960 --> 00:03:37.680]  整個宇宙
[00:03:37.680 --> 00:03:40.920]  就會體會到自己的微小
[00:03:40.920 --> 00:03:45.320]  就會體會到很想跟那位創造主重建關係
[00:03:45.320 --> 00:03:48.440]  因此信仰不是單單是一種信念
[00:03:48.440 --> 00:03:50.080]  而是一種關係
[00:03:50.080 --> 00:03:55.000]  是承認那位天地的主是你的主
[00:03:55.000 --> 00:04:00.520]  那種承認也會重新把新的生命賜給你
[00:04:00.520 --> 00:04:01.400]  因此當聖經
[00:04:01.400 --> 00:04:04.000]  當主耶穌不斷地講述福音的時候
[00:04:04.000 --> 00:04:06.080]  祂是提出一個邀請
[00:04:06.080 --> 00:04:10.560]  邀請我們跟祂建立一種正常的關係
[00:04:10.560 --> 00:04:14.040]  以致祂可以把生命賜給我們
[00:04:14.040 --> 00:04:15.440]  而今天我們讀聖經
[00:04:15.440 --> 00:04:17.760]  也是主耶穌向我們發出呼籲
[00:04:17.760 --> 00:04:20.760]  邀請我們跟祂建立一個公開的
[00:04:20.760 --> 00:04:22.800]  一種真正的關係
[00:04:22.800 --> 00:04:24.280]  大家一起揭開聖經
[00:04:24.280 --> 00:04:32.360]  我們剛才讀的《路加福音》第十二章
[00:04:32.360 --> 00:04:35.720]  如何能夠建立真實的關係呢?
[00:04:35.720 --> 00:04:36.760]  在十二章
[00:04:36.760 --> 00:04:40.120]  當時耶穌就提到一些法利賽人
[00:04:40.120 --> 00:04:42.760]  承認說他們是假冒為善的
[00:04:42.760 --> 00:04:45.480]  其實之前十一章的後半部分
[00:04:45.480 --> 00:04:46.960]  都不斷提到一些人士
[00:04:46.960 --> 00:04:49.040]  他們那種虛假
[00:04:49.040 --> 00:04:50.800]  他們的錯失
[00:04:50.800 --> 00:04:52.720]  因此十二章第一節
[00:04:52.720 --> 00:04:55.080]  耶穌就跟這些門徒說
[00:04:55.080 --> 00:04:56.040]  中間說
[00:04:56.040 --> 00:04:59.200]  「你們要防備法利賽人的教
[00:04:59.200 --> 00:05:02.720]  就是假冒為善」
[00:05:02.720 --> 00:05:03.720]  一說到教的時候
[00:05:03.720 --> 00:05:04.920]  當時的人就很明白
[00:05:04.920 --> 00:05:07.640]  因為他們經常會遇到這些教
[00:05:07.640 --> 00:05:10.160]  發酵的時候有幾個特徵
[00:05:10.160 --> 00:05:13.600]  第一 這些情況是慢慢出現的
[00:05:13.600 --> 00:05:15.880]  而且是不斷地發出來的
[00:05:15.880 --> 00:05:17.240]  影響到周圍的食物
[00:05:17.240 --> 00:05:18.640]  周圍的東西
[00:05:18.640 --> 00:05:20.880]  所以是一種很深遠的
[00:05:20.880 --> 00:05:22.880]  不知不覺的影響
[00:05:22.880 --> 00:05:26.160]  耶穌說要留心這些教是什麼呢?
[00:05:26.160 --> 00:05:28.960]  就是假冒為善
[00:05:28.960 --> 00:05:31.000]  表面上很敬虔
[00:05:31.000 --> 00:05:33.800]  但裡面有很多罪惡
[00:05:33.800 --> 00:05:38.240]  耶穌甚至說他們是隱藏了的墳墓
[00:05:38.240 --> 00:05:40.280]  墳墓裡面有什麼呢?
[00:05:40.280 --> 00:05:41.920]  有骨頭
[00:05:41.920 --> 00:05:43.600]  有死人的骸骨
[00:05:43.600 --> 00:05:45.920]  但表面上看好像很漂亮的
[00:05:45.920 --> 00:05:48.240]  粉色了的一個墳墓
[00:05:48.240 --> 00:05:53.200]  你看看前面的第十一章第四十二節
[00:05:53.200 --> 00:05:54.240]  就是旁邊那一頁
[00:05:54.240 --> 00:05:56.200]  十一章四十二節
[00:05:56.200 --> 00:05:58.720]  「你們法利賽人有禍了
[00:05:58.720 --> 00:06:01.240]  因為你們將薄荷、芸香
[00:06:01.240 --> 00:06:04.080]  和各樣菜蔬獻上十分之一
[00:06:04.080 --> 00:06:09.280]  但那公義和愛神的事反倒不行了
[00:06:09.280 --> 00:06:11.600]  這原是你們當行的
[00:06:11.600 --> 00:06:14.480]  也是不可不行的」
[00:06:14.480 --> 00:06:18.120]  很留心表面上一些形象
[00:06:18.120 --> 00:06:19.520]  很希望讓人感受到
[00:06:19.520 --> 00:06:21.200]  他們是很守律法的
[00:06:21.200 --> 00:06:25.440]  最微小的律法也很留心地去遵從
[00:06:25.440 --> 00:06:27.920]  但那些真正行公義
[00:06:27.920 --> 00:06:30.960]  愛神愛人的事情就不去行
[00:06:30.960 --> 00:06:35.760]  是一個很表面言行不一的情況
[00:06:35.760 --> 00:06:37.360]  所以主耶穌就提醒他們
[00:06:37.360 --> 00:06:38.320]  要留心
[00:06:38.320 --> 00:06:39.680]  不要被他們影響
[00:06:39.680 --> 00:06:41.920]  學了他們這樣
[00:06:41.920 --> 00:06:43.640]  然後主耶穌就說
[00:06:43.640 --> 00:06:44.720]  「你要小心」
[00:06:44.720 --> 00:06:45.600]  第二節
[00:06:45.600 --> 00:06:49.600]  在十二章第二節
[00:06:49.600 --> 00:06:53.160]  「掩蓋的事沒有不露出來的
[00:06:53.160 --> 00:06:56.080]  隱藏的事沒有不被人知道的
[00:06:56.080 --> 00:06:58.520]  因此你們暗中所說的
[00:06:58.520 --> 00:07:00.640]  在明處被人聽見
[00:07:00.640 --> 00:07:02.880]  在內室最隱藏的地方
[00:07:02.880 --> 00:07:05.200]  在耳邊說的話
[00:07:05.200 --> 00:07:10.160]  將要在房上被人宣揚出來」
[00:07:10.160 --> 00:07:10.720]  主耶穌說
[00:07:10.720 --> 00:07:11.680]  「你們不要以為
[00:07:11.680 --> 00:07:13.120]  你暗中所做的事
[00:07:13.120 --> 00:07:13.920]  所說的事情
[00:07:13.920 --> 00:07:16.240]  別人不知道」
[00:07:16.240 --> 00:07:16.960]  聖經就說
[00:07:16.960 --> 00:07:18.520]  「一切隱藏的事情
[00:07:18.520 --> 00:07:21.240]  終會被顯露出來
[00:07:21.240 --> 00:07:22.320]  因此不要以為
[00:07:22.320 --> 00:07:24.720]  你隱藏著你的罪的本性
[00:07:24.720 --> 00:07:28.640]  你的錯失就可以給人好的形象
[00:07:28.640 --> 00:07:31.720]  這些一切都會被顯露出來」
[00:07:31.720 --> 00:07:33.680]  最近大家也會追一些新聞
[00:07:33.680 --> 00:07:35.200]  因為新聞不斷說
[00:07:35.200 --> 00:07:38.520]  就是有警察被人槍擊案的
[00:07:38.520 --> 00:07:40.920]  一連串的審訊
[00:07:40.920 --> 00:07:41.560]  很多人都問
[00:07:41.560 --> 00:07:45.040]  為什麼查到真兇呢?
[00:07:45.040 --> 00:07:45.800]  我們也發現
[00:07:45.800 --> 00:07:50.160]  原來有些罪案的監察科
[00:07:50.160 --> 00:07:52.880]  叫做鑑證科
[00:07:52.880 --> 00:07:54.840]  鑑證科查什麼呢?
[00:07:54.840 --> 00:07:57.520]  查有沒有DNA
[00:07:57.520 --> 00:07:59.040]  撿到一個口罩
[00:07:59.040 --> 00:08:00.760]  有一點血跡
[00:08:00.760 --> 00:08:01.280]  可以了
[00:08:01.280 --> 00:08:02.640]  查一查
[00:08:02.640 --> 00:08:06.720]  原來DNA和某一個人的DNA是相似的
[00:08:06.720 --> 00:08:07.800]  所以就可以證明
[00:08:07.800 --> 00:08:10.560]  他曾經戴過這個口罩
[00:08:10.560 --> 00:08:11.920]  現在科技的發展
[00:08:11.920 --> 00:08:12.680]  很少事情
[00:08:12.680 --> 00:08:16.680]  可能找出一些原本的兇手
[00:08:16.680 --> 00:08:18.400]  曾經做過什麼事情
[00:08:18.400 --> 00:08:21.200]  可以證明出來
[00:08:21.200 --> 00:08:22.160]  你可以想像
[00:08:22.160 --> 00:08:24.080]  這位創造生命的上帝
[00:08:24.080 --> 00:08:25.600]  難道他不可以知道
[00:08:25.600 --> 00:08:27.800]  我們過去曾經所說
[00:08:27.800 --> 00:08:30.240]  所做的事情
[00:08:30.240 --> 00:08:31.920]  大家記得我們曾經說過
[00:08:31.920 --> 00:08:35.440]  一本書叫做《死亡怎麼回事》
[00:08:35.440 --> 00:08:37.800]  一位心臟科專科醫生
[00:08:37.800 --> 00:08:41.400]  專門研究瀕死經驗
[00:08:41.400 --> 00:08:44.120]  心臟的病人死了一會
[00:08:44.120 --> 00:08:45.480]  被搶救回來
[00:08:45.480 --> 00:08:47.760]  那一段片刻的死亡
[00:08:47.760 --> 00:08:49.120]  發生什麼事呢?
[00:08:49.120 --> 00:08:52.080]  這位心臟專科就寫了這本書
[00:08:52.080 --> 00:08:53.920]  大家記得曾經說過
[00:08:53.920 --> 00:08:55.280]  很多焦圖發現
[00:08:55.280 --> 00:08:57.520]  他們在死後的那一刻
[00:08:57.520 --> 00:08:59.960]  進入了一條黑的隧道
[00:08:59.960 --> 00:09:02.760]  但隧道的出口是光明的
[00:09:02.760 --> 00:09:04.040]  很快地經過隧道之後
[00:09:04.040 --> 00:09:05.360]  去到出口
[00:09:05.360 --> 00:09:07.000]  就看到一片光明
[00:09:07.000 --> 00:09:09.040]  就遇到主耶穌
[00:09:09.040 --> 00:09:11.200]  是很多焦圖的經歷
[00:09:11.200 --> 00:09:13.160]  但其中一點特別提到的就是
[00:09:13.160 --> 00:09:14.920]  在那個過程當中
[00:09:14.920 --> 00:09:18.040]  突然發現自己過一生所經歷的事情
[00:09:18.040 --> 00:09:20.920]  所說過的話
[00:09:20.920 --> 00:09:22.480]  好像一些錄影帶
[00:09:22.480 --> 00:09:25.480]  快速地重播
[00:09:25.480 --> 00:09:26.720]  很短的時間
[00:09:26.720 --> 00:09:28.120]  一生所經歷的事情
[00:09:28.120 --> 00:09:31.480]  重現在自己的心思裏面
[00:09:31.480 --> 00:09:33.200]  各位朋友弟兄姊妹
[00:09:33.200 --> 00:09:35.040]  難道這位創造生命的神
[00:09:35.040 --> 00:09:40.320]  不會知道你曾經在暗室所說的話?
[00:09:40.320 --> 00:09:41.560]  祂知道
[00:09:41.560 --> 00:09:43.520]  主耶穌說你們要留意
[00:09:43.520 --> 00:09:45.120]  不要以為假冒
[00:09:45.120 --> 00:09:47.960]  就給人一個良善的形象
[00:09:47.960 --> 00:09:48.680]  你們要知道
[00:09:48.680 --> 00:09:52.280]  掩蓋的事沒有不露出來的
[00:09:52.280 --> 00:09:54.680]  這是很真實的事
[00:09:54.680 --> 00:09:56.240]  當然有些時候我們做錯事
[00:09:56.240 --> 00:09:57.600]  我們想掩飾它
[00:09:57.600 --> 00:09:59.280]  說不關我的事
[00:09:59.280 --> 00:10:00.400]  大家看到新聞
[00:10:00.400 --> 00:10:02.560]  最近有很多交通意外
[00:10:02.560 --> 00:10:05.920]  有些司機開著泥頭車撞死人之後
[00:10:05.920 --> 00:10:07.440]  就怎樣呢?
[00:10:07.440 --> 00:10:09.760]  就開車走
[00:10:09.760 --> 00:10:10.840]  別人抓住他的時候
[00:10:10.840 --> 00:10:12.680]  他就說我看不到
[00:10:12.680 --> 00:10:14.960]  是他在背後突然衝出來
[00:10:14.960 --> 00:10:16.880]  所以我看不到他
[00:10:16.880 --> 00:10:18.120]  是他的責任
[00:10:18.120 --> 00:10:20.400]  不是我的責任
[00:10:20.400 --> 00:10:23.960]  很多時候我們會怕承受犯錯的後果
[00:10:23.960 --> 00:10:28.200]  所以就不肯承認去掩飾這些後果
[00:10:28.200 --> 00:10:30.880]  其實你和我都曾經經歷過
[00:10:30.880 --> 00:10:32.880]  我記得我年輕的時候
[00:10:32.880 --> 00:10:36.400]  未信耶穌都常常掩飾自己的錯失
[00:10:36.400 --> 00:10:37.880]  現在可以說出來
[00:10:37.880 --> 00:10:41.600]  應該大家可以接受
[00:10:41.600 --> 00:10:45.000]  我記得在五年級六年級
[00:10:45.000 --> 00:10:46.000]  在小學的時候
[00:10:46.000 --> 00:10:48.840]  一到小息很想去食物部買食物
[00:10:48.840 --> 00:10:52.040]  買雪條買食物
[00:10:52.040 --> 00:10:56.120]  幾十人百幾個學生湧去那個小小的食物部
[00:10:56.120 --> 00:11:00.520]  每個人拿著一毛錢兩毛錢去買雪條
[00:11:00.520 --> 00:11:04.800]  我記得我拿著毛錢就去買雪條
[00:11:04.800 --> 00:11:07.480]  很多人湧過去收錢的人
[00:11:07.480 --> 00:11:09.120]  那個校工
[00:11:09.120 --> 00:11:11.200]  收了錢來給不到雪條
[00:11:11.200 --> 00:11:13.080]  給了雪條來收不到錢
[00:11:13.080 --> 00:11:14.960]  就手忙腳亂
[00:11:14.960 --> 00:11:16.920]  我拿著毛錢就走進去
[00:11:16.920 --> 00:11:17.920]  就湧進去
[00:11:17.920 --> 00:11:19.160]  「雪條雪條」
[00:11:19.160 --> 00:11:23.320]  拿了雪條之後就拿走那條雪條
[00:11:23.320 --> 00:11:27.240]  連毛錢一起拿走
[00:11:27.240 --> 00:11:29.040]  退了出來之後
[00:11:29.040 --> 00:11:32.920]  就有雪條又不用給錢
[00:11:32.920 --> 00:11:34.880]  後來終於被人發現
[00:11:34.880 --> 00:11:35.600]  試了幾次之後
[00:11:35.600 --> 00:11:37.880]  「為什麼你不給錢啊」
[00:11:37.880 --> 00:11:39.040]  我就大條道理
[00:11:39.040 --> 00:11:43.840]  「不關我的事啊 同學逼了我出來」
[00:11:43.840 --> 00:11:46.440]  「同學逼了我出來」
[00:11:46.440 --> 00:11:52.600]  「他逼我的時候 我的腳自己退出來」
[00:11:52.600 --> 00:11:54.200]  有時候回想起來都不明白
[00:11:54.200 --> 00:11:58.440]  為什麼這麼小就懂得掩飾自己的錯失
[00:11:58.440 --> 00:12:01.680]  或者說欺騙
[00:12:01.680 --> 00:12:02.920]  在你的經歷裡面
[00:12:02.920 --> 00:12:04.880]  或者你也會想起一些事情
[00:12:04.880 --> 00:12:07.800]  甚至今天你也見到很多朋友
[00:12:07.800 --> 00:12:09.600]  有時候做一些事情會很自然地說
[00:12:09.600 --> 00:12:12.520]  「不關我的事啊 是他的責任」
[00:12:12.520 --> 00:12:14.400]  好像見過一次
[00:12:14.400 --> 00:12:17.720]  有一個青年人在玩狗
[00:12:17.720 --> 00:12:19.440]  一邊玩的時候
[00:12:19.440 --> 00:12:21.120]  他就拔他的頸
[00:12:21.120 --> 00:12:23.360]  踢他的腳
[00:12:23.360 --> 00:12:25.680]  當然狗就咬他
[00:12:25.680 --> 00:12:28.640]  但是狗很小的 咬不傷
[00:12:28.640 --> 00:12:30.840]  當狗咬他的時候
[00:12:30.840 --> 00:12:32.320]  這個青年就說
[00:12:32.320 --> 00:12:36.360]  「喂 看不看得到啊 他咬我啊」
[00:12:36.360 --> 00:12:38.360]  我在旁邊立刻說
[00:12:38.360 --> 00:12:43.240]  「當然啦 你拔他的腳 踢他的頭 他一定會咬你的」
[00:12:43.240 --> 00:12:45.760]  他立刻就不出聲
[00:12:45.760 --> 00:12:48.440]  我們看到別人怎樣傷害我們
[00:12:48.440 --> 00:12:53.960]  但是不會去說出我們之前怎樣傷害對方
[00:12:53.960 --> 00:12:55.600]  人的生命很多時候
[00:12:55.600 --> 00:12:57.360]  當你慢慢成長的時候
[00:12:57.360 --> 00:13:00.440]  就會體會到那種詭詐
[00:13:00.440 --> 00:13:03.000]  那種掩飾
[00:13:03.000 --> 00:13:03.960]  主耶穌說
[00:13:03.960 --> 00:13:06.360]  「不要以為你能夠隱藏」
[00:13:06.360 --> 00:13:10.160]  「這些一切有一天都會顯露出來」
[00:13:10.160 --> 00:13:11.040]  而且還說
[00:13:11.040 --> 00:13:13.040]  「你要小心 不要學這些情形」
[00:13:13.040 --> 00:13:14.960]  「不要學校的情況」
[00:13:14.960 --> 00:13:16.200]  接著聖經就再說
[00:13:16.200 --> 00:13:18.360]  在下面的第四節
[00:13:18.360 --> 00:13:21.120]  「我的朋友 我對你們說」
[00:13:21.120 --> 00:13:27.280]  「那殺身體以後 不能再做什麼的 不要怕他們」
[00:13:27.280 --> 00:13:29.520]  「我要指示你們 當怕的是誰」
[00:13:29.520 --> 00:13:33.720]  「當怕那殺了以後 又有權並丟在地獄裡的」
[00:13:33.720 --> 00:13:38.480]  「我實在告訴你們 正要怕他」
[00:13:38.480 --> 00:13:40.800]  剛才提到一種影響
[00:13:40.800 --> 00:13:45.520]  我們學習了一種假冒為善
[00:13:45.520 --> 00:13:47.040]  第二種的影響就是
[00:13:47.040 --> 00:13:48.920]  有時候我們怕那些人
[00:13:48.920 --> 00:13:51.080]  他們排斥我們
[00:13:51.080 --> 00:13:53.760]  怕他們會不接受我們
[00:13:53.760 --> 00:13:56.160]  因此我們就按他們的要求
[00:13:56.160 --> 00:14:00.440]  按他們生活的標準來行事
[00:14:00.440 --> 00:14:02.800]  一位教徒
[00:14:02.800 --> 00:14:04.920]  這位教徒他很多時候就說
[00:14:04.920 --> 00:14:08.000]  「我不想讓別人知道我是教徒」
[00:14:08.000 --> 00:14:11.480]  因為老闆有時候要我去學他
[00:14:11.480 --> 00:14:13.480]  去做一些風水
[00:14:13.480 --> 00:14:16.480]  把辦公室的東西調來調去
[00:14:16.480 --> 00:14:18.080]  我不想別人告訴我
[00:14:18.080 --> 00:14:20.800]  「你教徒也相信風水的嗎?」
[00:14:20.800 --> 00:14:23.440]  因此我就不想讓別人知道我是教徒
[00:14:23.440 --> 00:14:25.280]  老闆叫我做 我就做
[00:14:25.280 --> 00:14:26.640]  讓他開心一點
[00:14:26.640 --> 00:14:29.160]  我又不用受老闆的責備
[00:14:29.160 --> 00:14:32.960]  或者甚至有機會升職
[00:14:32.960 --> 00:14:36.920]  有些時候不想去表露教徒的身份
[00:14:36.920 --> 00:14:40.320]  不想去公開地承認這位天地的上帝
[00:14:40.320 --> 00:14:43.840]  是因為怕被人排斥
[00:14:43.840 --> 00:14:46.840]  這是我們大家常常會明白的事情
[00:14:46.840 --> 00:14:48.600]  當時這些法利賽人
[00:14:48.600 --> 00:14:52.160]  是宗教的領袖 有權勢的人
[00:14:52.160 --> 00:14:54.160]  因此有些人就怕了他們
[00:14:54.160 --> 00:14:57.320]  就按他們的方式來生活
[00:14:57.320 --> 00:14:58.240]  聖經就說
[00:14:58.240 --> 00:15:00.240]  「就算他們要殺你們
[00:15:00.240 --> 00:15:01.880]  殺你們的身體
[00:15:01.880 --> 00:15:03.480]  你們都不要怕」
[00:15:03.480 --> 00:15:04.960]  反而要怕甚麼呢?
[00:15:04.960 --> 00:15:07.200]  就是殺了之後 死了之後
[00:15:07.200 --> 00:15:10.800]  有權並將你們丟在地獄裡的
[00:15:10.800 --> 00:15:12.480]  是誰?
[00:15:12.480 --> 00:15:15.280]  是那位創造生命的主宰
[00:15:15.280 --> 00:15:17.440]  也就意味著在你死亡之後
[00:15:17.440 --> 00:15:20.960]  有更長遠的永恆的生命
[00:15:20.960 --> 00:15:23.440]  誰能夠將你的生命
[00:15:23.440 --> 00:15:26.120]  永遠放在地獄裡的
[00:15:26.120 --> 00:15:29.920]  那個更加是你要怕的對象
[00:15:29.920 --> 00:15:31.200]  這裡所說的地獄
[00:15:31.200 --> 00:15:33.280]  當時人一聽的時候就馬上明白
[00:15:33.280 --> 00:15:37.040]  是在宴會一些垃圾池
[00:15:37.040 --> 00:15:38.960]  或者堆填區
[00:15:38.960 --> 00:15:41.600]  當中經常有火燒垃圾
[00:15:41.600 --> 00:15:43.560]  這些火是不斷燃燒的
[00:15:43.560 --> 00:15:44.680]  所以說到地獄的時候
[00:15:44.680 --> 00:15:45.880]  當時人就明白
[00:15:45.880 --> 00:15:49.080]  是一些不滅的火
[00:15:49.080 --> 00:15:53.280]  是常常會面對著那種長久的苦難
[00:15:53.280 --> 00:15:58.000]  苦痛在當中承受那種永恆的煎熬
[00:15:58.000 --> 00:15:59.200]  聖經告訴我們
[00:15:59.200 --> 00:16:02.760]  要去怕的 要去敬畏的
[00:16:02.760 --> 00:16:04.880]  是那位掌管生命的神
[00:16:04.880 --> 00:16:08.600]  最終要給你將來永恆的保守
[00:16:08.600 --> 00:16:11.560]  還是永恆的審判
[00:16:11.560 --> 00:16:13.600]  聖經很多時候都說到慈愛
[00:16:13.600 --> 00:16:15.240]  但聖經不是避諱
[00:16:15.240 --> 00:16:18.360]  都說到神的公義和審判
[00:16:18.360 --> 00:16:23.800]  神的審判是我們要留心
[00:16:23.800 --> 00:16:25.320]  我間中會看一些電影
[00:16:25.320 --> 00:16:26.720]  我記得以前看過
[00:16:26.720 --> 00:16:28.280]  大家可能都會看過
[00:16:28.280 --> 00:16:31.000]  那套《鐵達尼號》
[00:16:31.000 --> 00:16:32.400]  其中的片段
[00:16:32.400 --> 00:16:34.040]  每當我想起神的憤怒的時候
[00:16:34.040 --> 00:16:35.600]  就會想起
[00:16:35.600 --> 00:16:36.360]  是什麼片段呢
[00:16:36.360 --> 00:16:37.560]  就是那艘船
[00:16:37.560 --> 00:16:40.120]  當它在下沉的時候
[00:16:40.120 --> 00:16:42.800]  很多的海水湧入船艙
[00:16:42.800 --> 00:16:44.240]  然後鏡頭拍到
[00:16:44.240 --> 00:16:49.480]  在房間裡面一道一道的門
[00:16:49.480 --> 00:16:50.720]  那些水湧進來的時候
[00:16:50.720 --> 00:16:51.840]  衝進房間
[00:16:51.840 --> 00:16:54.280]  將門打下來
[00:16:54.280 --> 00:16:56.200]  一對一對的門打下來
[00:16:56.200 --> 00:16:58.040]  因為水的衝力很強
[00:16:58.040 --> 00:17:00.000]  將木門打破
[00:17:00.000 --> 00:17:02.160]  水湧進來
[00:17:02.160 --> 00:17:03.920]  我記得當時立即想到
[00:17:03.920 --> 00:17:06.880]  就是神的憤怒
[00:17:06.880 --> 00:17:09.520]  臨到驕傲的人
[00:17:09.520 --> 00:17:10.840]  聖經提到
[00:17:10.840 --> 00:17:11.760]  要怕的
[00:17:11.760 --> 00:17:13.120]  要真的畏懼的
[00:17:13.120 --> 00:17:16.640]  是那位知道一切隱藏的意念的神
[00:17:16.640 --> 00:17:19.520]  而祂是行公義的上帝
[00:17:19.520 --> 00:17:21.440]  但同時聖經又告訴我們
[00:17:21.440 --> 00:17:22.640]  沒錯祂是行公義
[00:17:22.640 --> 00:17:24.840]  但同時祂是沒有慈愛的神
[00:17:24.840 --> 00:17:27.200]  你再看回聖經接著所說
[00:17:27.200 --> 00:17:29.920]  在第十二章第六節
