
[00:00:00.000 --> 00:00:05.000]  我們提到安息就是活在神此刻的同在當中
[00:04:06.000 --> 00:04:07.000]  蕭秀華
[00:04:07.000 --> 00:04:09.000]  我認識你
[00:04:09.000 --> 00:04:11.000]  自你出生
[00:04:11.000 --> 00:04:13.000]  你未出沒福
[00:04:13.000 --> 00:04:14.000]  直到今天
[00:04:14.000 --> 00:04:16.000]  我都認識你
[00:04:16.000 --> 00:04:17.000]  我提你的名
[00:04:17.000 --> 00:04:20.000]  呼召你作我的門徒
[00:04:20.000 --> 00:04:22.000]  因此神認識我們
[00:04:22.000 --> 00:04:23.000]  而他告訴我們
[00:04:23.000 --> 00:04:25.000]  我們是屬於他的
[00:04:25.000 --> 00:04:26.000]  各位弟兄姊妹
[00:04:26.000 --> 00:04:27.000]  不需要害怕
[00:04:27.000 --> 00:04:30.000]  因為我們是屬於神的
[00:04:30.000 --> 00:04:32.000]  神會為我們
[00:04:32.000 --> 00:04:34.000]  來掌管我們的人生
[00:04:34.000 --> 00:04:37.000]  祂會負責任
[00:04:37.000 --> 00:04:39.000]  既然我們屬於祂
[00:04:39.000 --> 00:04:41.000]  祂會負責任
[00:04:41.000 --> 00:04:44.000]  祂會為祂所屬的子民負責任
[00:04:44.000 --> 00:04:47.000]  祂會來看顧我們
[00:04:47.000 --> 00:04:48.000]  人生有些時候
[00:04:48.000 --> 00:04:50.000]  遇到一些特別的經歷
[00:04:50.000 --> 00:04:52.000]  在當中我們學習去依靠神
[00:04:52.000 --> 00:04:54.000]  去經歷祂的保守
[00:04:54.000 --> 00:04:57.000]  就算神容許我們繼續面對困難
[00:04:57.000 --> 00:05:02.000]  在當中同時靠著神的恩典去面對
[00:05:02.000 --> 00:05:03.000]  我記得有一次
[00:05:03.000 --> 00:05:05.000]  我自己去到阿拉伯的地區
[00:05:05.000 --> 00:05:09.000]  去參加當地一些宗教的會議
[00:05:09.000 --> 00:05:10.000]  坐飛機的時候
[00:05:10.000 --> 00:05:12.000]  自己已經感冒不舒服
[00:05:12.000 --> 00:05:15.000]  而且有很多的鼻涕流出來
[00:05:15.000 --> 00:05:19.000]  因此在鼻腔充滿著很多的涕液
[00:05:19.000 --> 00:05:21.000]  下飛機的時候
[00:05:21.000 --> 00:05:22.000]  大家知道氣壓改變了
[00:05:22.000 --> 00:05:24.000]  通常都有少許耳塞
[00:05:24.000 --> 00:05:26.000]  但很快就沒事
[00:05:26.000 --> 00:05:29.000]  但那天用盡各種方法
[00:05:29.000 --> 00:05:31.000]  吃很多香口膠
[00:05:31.000 --> 00:05:32.000]  吞很多口水
[00:05:32.000 --> 00:05:34.000]  仍然兩隻耳塞塞得很厲害
[00:05:34.000 --> 00:05:36.000]  而且很痛
[00:05:36.000 --> 00:05:38.000]  好像有針在刺耳
[00:05:38.000 --> 00:05:39.000]  很辛苦
[00:05:39.000 --> 00:05:41.000]  下飛機之後
[00:05:41.000 --> 00:05:44.000]  想不到24小時
[00:05:44.000 --> 00:05:46.000]  仍然是在塞耳朵
[00:05:46.000 --> 00:05:48.000]  有些擔心
[00:05:48.000 --> 00:05:49.000]  我們開會的教會
[00:05:49.000 --> 00:05:51.000]  旁邊有一間醫院
[00:05:51.000 --> 00:05:53.000]  我就跟教會的牧師說
[00:05:53.000 --> 00:05:56.000]  可否介紹我過去看醫生
[00:05:56.000 --> 00:05:58.000]  他認識的那位耳鼻喉專科
[00:05:58.000 --> 00:05:59.000]  帶我去看
[00:05:59.000 --> 00:06:00.000]  去看醫生的時候
[00:06:00.000 --> 00:06:01.000]  醫生就說
[00:06:01.000 --> 00:06:03.000]  讓我檢查一下
[00:06:03.000 --> 00:06:04.000]  原來在鼻腔
[00:06:04.000 --> 00:06:08.000]  耳腔充滿著很多的涕液
[00:06:08.000 --> 00:06:11.000]  他說你會不會再坐飛機
[00:06:11.000 --> 00:06:14.000]  我還會很快再坐兩程飛機
[00:06:14.000 --> 00:06:15.000]  有點危險
[00:06:15.000 --> 00:06:17.000]  如果再有很大的壓力
[00:06:17.000 --> 00:06:19.000]  可能裡面會爆裂
[00:06:19.000 --> 00:06:21.000]  我問他
[00:06:21.000 --> 00:06:23.000]  裡面爆裂是什麼意思
[00:06:23.000 --> 00:06:26.000]  (笑)
[00:06:26.000 --> 00:06:29.000]  他說因為耳膜受壓力太大
[00:06:29.000 --> 00:06:31.000]  可能會破裂
[00:06:31.000 --> 00:06:33.000]  我問怎麼辦
[00:06:33.000 --> 00:06:35.000]  他說做個小手術
[00:06:35.000 --> 00:06:37.000]  可以幫你插一條
[00:06:37.000 --> 00:06:39.000]  實用的導管在耳膜上
[00:06:39.000 --> 00:06:42.000]  然後抽出一些涕液
[00:06:42.000 --> 00:06:44.000]  導管很快
[00:06:44.000 --> 00:06:47.000]  幾天之後就會融化
[00:06:47.000 --> 00:06:49.000]  我說哦
[00:06:49.000 --> 00:06:50.000]  我心裡也很擔心
[00:06:50.000 --> 00:06:53.000]  他們安排明天馬上幫我做
[00:06:53.000 --> 00:06:55.000]  因為還在塞耳朵
[00:06:55.000 --> 00:06:56.000]  在那天晚上
[00:06:56.000 --> 00:06:58.000]  聚會七點鐘開始
[00:06:58.000 --> 00:06:59.000]  我心裡一直祈禱
[00:06:59.000 --> 00:07:02.000]  求神保守大明
[00:07:02.000 --> 00:07:03.000]  然後到了晚上的時候
[00:07:03.000 --> 00:07:04.000]  很多人聚集
[00:07:04.000 --> 00:07:05.000]  幾百人在那裡
[00:07:05.000 --> 00:07:07.000]  但是我聽不到他們的聲音
[00:07:07.000 --> 00:07:08.000]  很多人在聊天
[00:07:08.000 --> 00:07:10.000]  但是我聽不到
[00:07:10.000 --> 00:07:11.000]  我就跟神說
[00:07:11.000 --> 00:07:13.000]  神啊這麼遠飛來
[00:07:13.000 --> 00:07:16.000]  我很想聽到這些弟兄姊妹的分享
[00:07:16.000 --> 00:07:19.000]  可不可以讓我聽到
[00:07:19.000 --> 00:07:21.000]  當聚會開始七點鐘的時候
[00:07:21.000 --> 00:07:22.000]  他們唱詩
[00:07:22.000 --> 00:07:23.000]  我就嘗試唱詩
[00:07:23.000 --> 00:07:26.000]  然後我嘗試自己按摩耳朵
[00:07:26.000 --> 00:07:28.000]  突然間
[00:07:28.000 --> 00:07:30.000]  啵
[00:07:30.000 --> 00:07:32.000]  兩隻耳朵一起通了
[00:07:32.000 --> 00:07:33.000]  我心裡很感恩
[00:07:33.000 --> 00:07:34.000]  馬上打電話給醫生
[00:07:34.000 --> 00:07:39.000]  醫生明天的手術可以取消了
[00:07:39.000 --> 00:07:40.000]  當我繼續有機會聽到
[00:07:40.000 --> 00:07:42.000]  很多很寶貴的分享的時候
[00:07:42.000 --> 00:07:44.000]  我心裡感謝神
[00:07:44.000 --> 00:07:46.000]  我知道是祂憐憫我
[00:07:46.000 --> 00:07:49.000]  祂給我有即時的幫助
[00:07:49.000 --> 00:07:50.000]  各位弟兄姊妹
[00:07:50.000 --> 00:07:51.000]  在你內心裡
[00:07:51.000 --> 00:07:53.000]  常常記得不要害怕
[00:07:53.000 --> 00:07:55.000]  因為我們是屬於神的
[00:07:55.000 --> 00:07:56.000]  無論災禍
[00:07:56.000 --> 00:07:58.000]  無論順利
[00:07:58.000 --> 00:08:00.000]  我們都是屬於祂的
[00:08:00.000 --> 00:08:02.000]  因此一位牧師常常這樣說
[00:08:02.000 --> 00:08:03.000]  他說每天早上
[00:08:03.000 --> 00:08:06.000]  我一定向神做一個祈禱
[00:08:06.000 --> 00:08:07.000]  我向神承認
[00:08:07.000 --> 00:08:09.000]  我不可以依靠自己
[00:08:09.000 --> 00:08:11.000]  我不可以靠自己的力量
[00:08:11.000 --> 00:08:12.000]  渡過今天
[00:08:12.000 --> 00:08:14.000]  我每天早上祈禱神啊
[00:08:14.000 --> 00:08:17.000]  求祢今天與我同在
[00:08:17.000 --> 00:08:19.000]  求祢將我心裡那些恐懼
[00:08:19.000 --> 00:08:21.000]  移走了它
[00:08:21.000 --> 00:08:22.000]  拿走它
[00:08:22.000 --> 00:08:23.000]  讓我不會恐懼
[00:08:23.000 --> 00:08:27.000]  只是知道祢有祢的同在
[00:08:27.000 --> 00:08:28.000]  各位弟兄姊妹
[00:08:28.000 --> 00:08:29.000]  聖經再說
[00:08:29.000 --> 00:08:31.000]  不單止因為我們屬於神
[00:08:31.000 --> 00:08:32.000]  不要害怕
[00:08:32.000 --> 00:08:35.000]  接著第五節
[00:08:35.000 --> 00:08:37.000]  聖經說出第二個原因
[00:08:37.000 --> 00:08:38.000]  不要害怕
[00:08:38.000 --> 00:08:42.000]  因我與你同在
[00:08:42.000 --> 00:08:43.000]  聖經提到
[00:08:43.000 --> 00:08:44.000]  不需要害怕
[00:08:44.000 --> 00:08:45.000]  因為神與我們同在
[00:08:45.000 --> 00:08:49.000]  或者待會我們問安的時候可以說
[00:08:49.000 --> 00:08:50.000]  你彼此祝福
[00:08:50.000 --> 00:08:53.000]  不需要害怕
[00:08:53.000 --> 00:08:55.000]  神與你同在
[00:08:55.000 --> 00:08:56.000]  神與我們同在的時候
[00:08:56.000 --> 00:08:57.000]  聖經再說
[00:08:57.000 --> 00:08:59.000]  我必令你的後裔從東方來
[00:08:59.000 --> 00:09:01.000]  從西方焦聚你來
[00:09:01.000 --> 00:09:03.000]  對北方說交出來
[00:09:03.000 --> 00:09:05.000]  對南方說不要拘留
[00:09:05.000 --> 00:09:08.000]  對他的眾子、眾女
[00:09:08.000 --> 00:09:11.000]  將他們從遠方、從地極
[00:09:11.000 --> 00:09:14.000]  都領回頭
[00:09:14.000 --> 00:09:16.000]  當我們知道神與我們同在的時候
[00:09:16.000 --> 00:09:18.000]  就對將來有盼望
[00:09:18.000 --> 00:09:21.000]  當時以色列人面對神給他的管教
[00:09:21.000 --> 00:09:23.000]  他們面對著艱難
[00:09:23.000 --> 00:09:25.000]  但神沒有忘記他們
[00:09:25.000 --> 00:09:26.000]  告訴他們
[00:09:26.000 --> 00:09:28.000]  我與你們同在
[00:09:28.000 --> 00:09:31.000]  你們會經歷我對你們
[00:09:31.000 --> 00:09:33.000]  給你們的盼望
[00:09:33.000 --> 00:09:35.000]  很多人都問一個問題
[00:09:35.000 --> 00:09:37.000]  我們將來會怎樣?
[00:09:37.000 --> 00:09:39.000]  到中年的朋友就問
[00:09:39.000 --> 00:09:42.000]  我退休之後會怎樣?
[00:09:42.000 --> 00:09:44.000]  染了病的人會問
[00:09:44.000 --> 00:09:47.000]  我的病會不會惡化?
[00:09:47.000 --> 00:09:51.000]  這些思想帶給我們很多擔憂
[00:09:51.000 --> 00:09:53.000]  很多恐懼
[00:09:53.000 --> 00:09:55.000]  但這個問題基本上問錯了
[00:09:55.000 --> 00:09:58.000]  因為你不會知道將來會怎樣
[00:09:58.000 --> 00:10:00.000]  你要問的問題就是
[00:10:00.000 --> 00:10:05.000]  我今天怎樣可以活在神的同在當中?
[00:10:05.000 --> 00:10:08.000]  當你今天在神的同在裡
[00:10:08.000 --> 00:10:11.000]  你就知道將來有盼望
[00:10:11.000 --> 00:10:14.000]  神掌管著你的將來
[00:10:14.000 --> 00:10:18.000]  重要的就是你今天活在神的同在裡
[00:10:18.000 --> 00:10:23.000]  大家會記得一位朋友叫勞倫斯弟兄
[00:10:23.000 --> 00:10:24.000]  Brother Lawrence
[00:10:24.000 --> 00:10:28.000]  這位弟兄不是什麼出名的學者
[00:10:28.000 --> 00:10:31.000]  他是一位在廚房工作的人
[00:10:31.000 --> 00:10:33.000]  他不斷講述
[00:10:33.000 --> 00:10:35.000]  在他做廚房的雜務的時候
[00:10:35.000 --> 00:10:38.000]  他去經歷神的同在
[00:10:38.000 --> 00:10:40.000]  不單單是讀聖經祈禱的時候
[00:10:40.000 --> 00:10:41.000]  神的同在
[00:10:41.000 --> 00:10:45.000]  而是每天在好雜務上
[00:10:45.000 --> 00:10:47.000]  他都可以經歷神的同在
[00:10:47.000 --> 00:10:48.000]  因此他寫了一本書
[00:10:48.000 --> 00:10:49.000]  很多人看
[00:10:49.000 --> 00:10:52.000]  就是怎樣去操練神的同在
[00:10:52.000 --> 00:10:54.000]  他就講
[00:10:54.000 --> 00:10:56.000]  親愛的弟兄姊妹
[00:10:56.000 --> 00:10:59.000]  人生最重要的
[00:10:59.000 --> 00:11:03.000]  就是要討神的喜悅
[00:11:03.000 --> 00:11:05.000]  按他所講
[00:11:05.000 --> 00:11:07.000]  我們的生命最重要的
[00:11:07.000 --> 00:11:10.000]  就是單單去取悅神
[00:11:10.000 --> 00:11:13.000]  因此他經歷神的同在
[00:11:13.000 --> 00:11:15.000]  正如主耶穌所說
[00:11:15.000 --> 00:11:16.000]  主耶穌說
[00:11:16.000 --> 00:11:19.000]  我的父神沒有將我放下
[00:11:19.000 --> 00:11:20.000]  獨自一人
[00:11:20.000 --> 00:11:25.000]  因為我常作他喜悅的事
[00:11:25.000 --> 00:11:27.000]  當我們作神所喜悅的事情的時候
[00:11:27.000 --> 00:11:30.000]  我們就肯定神的同在
[00:11:30.000 --> 00:11:33.000]  而我們就有對將來的盼望
[00:11:33.000 --> 00:11:36.000]  可以不害怕
[00:11:36.000 --> 00:11:38.000]  聖經除了提到兩個原因
[00:11:38.000 --> 00:11:40.000]  不要害怕之外
[00:11:40.000 --> 00:11:42.000]  亦提醒我們不要掛慮
[00:11:42.000 --> 00:11:45.000]  我們所面對的水和火
[00:11:45.000 --> 00:11:47.000]  在第二節
[00:11:47.000 --> 00:11:51.000]  你從水中經過
[00:11:51.000 --> 00:11:53.000]  我必與你同在
[00:11:53.000 --> 00:11:54.000]  你通過江河
[00:11:54.000 --> 00:11:56.000]  水必不慢過你
[00:11:56.000 --> 00:11:57.000]  你從火中行過
[00:11:57.000 --> 00:11:58.000]  必不被燒
[00:11:58.000 --> 00:12:01.000]  火焰也不著在你身上
[00:12:01.000 --> 00:12:03.000]  面對水火的時候
[00:12:03.000 --> 00:12:05.000]  很多時候都會感到害怕
[00:12:05.000 --> 00:12:06.000]  很多的掛慮
[00:12:06.000 --> 00:12:08.000]  很多的憂愁
[00:12:08.000 --> 00:12:10.000]  但在其中
[00:12:10.000 --> 00:12:12.000]  我們產生這些憂愁
[00:12:12.000 --> 00:12:16.000]  令我們不意識神在我們身邊
[00:12:16.000 --> 00:12:18.000]  各位弟兄姊妹
[00:12:18.000 --> 00:12:21.000]  其實很多時候神與我們同在
[00:12:21.000 --> 00:12:24.000]  只不過我們不察覺
[00:12:24.000 --> 00:12:26.000]  大家記不記得二馬五師路上
[00:12:26.000 --> 00:12:28.000]  有兩個門徒在行路
[00:12:28.000 --> 00:12:31.000]  談論耶穌被人釘十字架的事情
[00:12:31.000 --> 00:12:34.000]  當時誰走到他們身邊
[00:12:34.000 --> 00:12:37.000]  復活的主耶穌走到他們身邊
[00:12:37.000 --> 00:12:40.000]  但他們看不見主耶穌
[00:12:40.000 --> 00:12:42.000]  在他們憂愁的時候
[00:12:42.000 --> 00:12:45.000]  他們看不到主耶穌
[00:12:45.000 --> 00:12:47.000]  可能瑪利亞
[00:12:47.000 --> 00:12:48.000]  聖經都描寫
[00:12:48.000 --> 00:12:50.000]  她在墳墓的面前
[00:12:50.000 --> 00:12:52.000]  很想為耶穌的身體
[00:12:52.000 --> 00:12:55.000]  為祂高沒祂的身體
[00:12:55.000 --> 00:12:58.000]  但當時耶穌在她面前顯現
[00:12:58.000 --> 00:13:01.000]  瑪利亞可能兩眼昏花
[00:13:01.000 --> 00:13:02.000]  很多眼淚
[00:13:02.000 --> 00:13:03.000]  看不見
[00:13:03.000 --> 00:13:05.000]  這是耶穌
[00:13:05.000 --> 00:13:06.000]  她說先生
[00:13:06.000 --> 00:13:07.000]  如果你把耶穌的身體
[00:13:07.000 --> 00:13:08.000]  搬到哪裡
[00:13:08.000 --> 00:13:09.000]  你告訴我吧
[00:13:09.000 --> 00:13:11.000]  她以為她是守墓
[00:13:11.000 --> 00:13:15.000]  守墓穴的看守人
[00:13:15.000 --> 00:13:17.000]  在憂愁當中
[00:13:17.000 --> 00:13:19.000]  會看不見耶穌
[00:13:19.000 --> 00:13:21.000]  這次有一本書清楚地說
[00:13:21.000 --> 00:13:23.000]  這本書提到
[00:13:23.000 --> 00:13:25.000]  神是比我們想像中
[00:13:25.000 --> 00:13:27.000]  與我們更加的接近
[00:13:27.000 --> 00:13:29.000]  英文的題目是
[00:13:29.000 --> 00:13:32.000]  God is closer than you think
[00:13:32.000 --> 00:13:33.000]  只不過有些時候
[00:13:33.000 --> 00:13:35.000]  問題就是我們分心
[00:13:35.000 --> 00:13:37.000]  所以看不見耶穌
[00:13:37.000 --> 00:13:39.000]  為什麼分心?
[00:13:39.000 --> 00:13:42.000]  作者說因為我們憂慮
[00:13:42.000 --> 00:13:44.000]  在掛慮當中
[00:13:44.000 --> 00:13:45.000]  耶穌在身邊
[00:13:45.000 --> 00:13:48.000]  都會看不到祂
[00:13:48.000 --> 00:13:51.000]  因此我自己上上提醒自己
[00:13:51.000 --> 00:13:53.000]  面對一些挑戰的時候
[00:13:53.000 --> 00:13:55.000]  面對一些難處的時候
[00:13:55.000 --> 00:13:57.000]  要上上向主禱告
[00:13:57.000 --> 00:13:58.000]  主啊
[00:13:58.000 --> 00:14:01.000]  和我一起同去
[00:14:01.000 --> 00:14:04.000]  面對這個處境
[00:14:04.000 --> 00:14:05.000]  我記得一次
[00:14:05.000 --> 00:14:07.000]  我在美國
[00:14:07.000 --> 00:14:09.000]  我去當地教會講道
[00:14:09.000 --> 00:14:10.000]  在出關的時候
[00:14:10.000 --> 00:14:12.000]  當地的檢查很嚴格
[00:14:12.000 --> 00:14:14.000]  大家都知道
[00:14:14.000 --> 00:14:15.000]  我去到關口
[00:14:15.000 --> 00:14:17.000]  那個關員告訴我
[00:14:17.000 --> 00:14:20.000]  你給我你的朋友的地址
[00:14:20.000 --> 00:14:21.000]  我就說
[00:14:21.000 --> 00:14:22.000]  對不起
[00:14:22.000 --> 00:14:25.000]  我沒有帶他的地址
[00:14:25.000 --> 00:14:26.000]  這樣嗎?
[00:14:26.000 --> 00:14:27.000]  這樣不行
[00:14:27.000 --> 00:14:30.000]  進去房間我們查問一下你
[00:14:30.000 --> 00:14:31.000]  我就想
[00:14:31.000 --> 00:14:32.000]  糟糕了
[00:14:32.000 --> 00:14:34.000]  可大可小
[00:14:34.000 --> 00:14:37.000]  你知道弟兄在機場門口等我
[00:14:37.000 --> 00:14:38.000]  接我
[00:14:38.000 --> 00:14:39.000]  進去房間的時候
[00:14:39.000 --> 00:14:41.000]  發覺有二三十人在
[00:14:41.000 --> 00:14:42.000]  有幾個官員
[00:14:42.000 --> 00:14:44.000]  正在逐個查問
[00:14:44.000 --> 00:14:46.000]  我心裡一沉
[00:14:46.000 --> 00:14:48.000]  不知道要拖多久
[00:14:48.000 --> 00:14:49.000]  當時我都這樣祈禱
[00:14:49.000 --> 00:14:51.000]  上下祢保守住
[00:14:51.000 --> 00:14:53.000]  祢與我同在
[00:14:53.000 --> 00:14:54.000]  在過程當中
[00:14:54.000 --> 00:14:55.000]  我就找找文件
[00:14:55.000 --> 00:15:00.000]  找到這位弟兄的教會地址
[00:15:00.000 --> 00:15:03.000]  這位目者的教會地址
[00:15:03.000 --> 00:15:04.000]  不知道行不行
[00:15:04.000 --> 00:15:05.000]  但就算行
[00:15:05.000 --> 00:15:07.000]  也要等兩三個小時
[00:15:07.000 --> 00:15:09.000]  這麼多人在等
[00:15:09.000 --> 00:15:10.000]  等的時候
[00:15:10.000 --> 00:15:12.000]  突然在前面有個官員
[00:15:12.000 --> 00:15:14.000]  用中文跟我說
[00:15:14.000 --> 00:15:16.000]  你過來
[00:15:16.000 --> 00:15:18.000]  原來他是專門負責
[00:15:18.000 --> 00:15:20.000]  幫那些不懂英文的人
[00:15:20.000 --> 00:15:22.000]  辦理手續
[00:15:24.000 --> 00:15:26.000]  他看到這位華人
[00:15:26.000 --> 00:15:27.000]  這位美國人
[00:15:27.000 --> 00:15:30.000]  用他那些很生硬的中文
[00:15:30.000 --> 00:15:32.000]  跟我說話
[00:15:32.000 --> 00:15:34.000]  叫我上來
[00:15:34.000 --> 00:15:36.000]  然後我跟他說英文
[00:15:36.000 --> 00:15:39.000]  但很快就問他
[00:15:39.000 --> 00:15:42.000]  我有朋友的工作地址
[00:15:42.000 --> 00:15:43.000]  行不行呢
[00:15:43.000 --> 00:15:44.000]  行
[00:15:44.000 --> 00:15:47.000]  就馬上幫我辦手續
[00:15:47.000 --> 00:15:48.000]  十五分鐘後
[00:15:48.000 --> 00:15:51.000]  我就出去門口
[00:15:51.000 --> 00:15:53.000]  很微小的事情
[00:15:53.000 --> 00:15:55.000]  但讓我感受到
[00:15:55.000 --> 00:15:57.000]  其實我不需要擔心
[00:15:57.000 --> 00:15:59.000]  神有祂自己的心意
[00:15:59.000 --> 00:16:01.000]  縱使要留下兩三個小時
[00:16:01.000 --> 00:16:03.000]  也不一定是問題
[00:16:03.000 --> 00:16:05.000]  但神在那次讓我經歷到
[00:16:05.000 --> 00:16:07.000]  神很奇妙地讓我開路
[00:16:07.000 --> 00:16:09.000]  讓我可以出去
[00:16:09.000 --> 00:16:12.000]  很多時候我們的掛慮
[00:16:12.000 --> 00:16:14.000]  是在我們的心思裏
[00:16:14.000 --> 00:16:16.000]  我們的思想裏面
[00:16:16.000 --> 00:16:19.000]  有很多負面的想法
[00:16:19.000 --> 00:16:20.000]  想那些想那些
[00:16:20.000 --> 00:16:21.000]  因此很掛心
[00:16:21.000 --> 00:16:23.000]  當你內心有很多掛慮的時候
[00:16:23.000 --> 00:16:24.000]  你就祈禱
[00:16:24.000 --> 00:16:28.000]  神啊求祢讓我心思成為了祢的居所
