
[00:00:00.000 --> 00:00:03.320]  我們今天繼續思想聖經以色列記的經文
[00:02:56.320 --> 00:03:02.520]  我們一起先看看下面的第七章第十節
[00:03:02.520 --> 00:03:05.720]  使徒提到一位的以斯拉
[00:03:05.720 --> 00:03:08.920]  他說因為以斯拉專心尋求
[00:03:08.920 --> 00:03:11.520]  研究耶和華的律法
[00:03:11.520 --> 00:03:14.200]  並且遵行在以色列宗
[00:03:14.200 --> 00:03:18.640]  來教導律例和典章
[00:03:18.640 --> 00:03:20.680]  使徒提到一位的祭司
[00:03:20.680 --> 00:03:23.720]  他的特點是專心尋求
[00:03:23.720 --> 00:03:27.240]  和研究耶和華的律法
[00:03:27.240 --> 00:03:32.800]  這位人物對神的話是一種很熱切的尋求
[00:03:32.800 --> 00:03:36.680]  使徒提到他是很專心地去尋求
[00:03:36.680 --> 00:03:41.560]  我歡迎英文聖經用字眼描述他怎樣去尋求
[00:03:41.560 --> 00:03:45.640]  他是set his heart to study the words of God
[00:03:45.640 --> 00:03:49.880]  他將他的心定向神的話
[00:03:49.880 --> 00:03:52.800]  他真的知道神的話的寶貴
[00:03:52.800 --> 00:03:54.960]  所以他不是一次兩次
[00:03:54.960 --> 00:03:57.440]  而是整個人心的方向
[00:03:57.440 --> 00:04:00.560]  定向在神的話當中
[00:04:00.560 --> 00:04:04.280]  而他是不斷地尋求認識
[00:04:04.280 --> 00:04:09.160]  所以聖經提到他是專心尋求研究
[00:04:09.160 --> 00:04:13.480]  毁身於認識和明白神的話
[00:04:13.480 --> 00:04:15.760]  不是一天一個月
[00:04:15.760 --> 00:04:19.240]  而是一生地尋求
[00:04:19.240 --> 00:04:20.040]  各位在電影前面
[00:04:20.040 --> 00:04:22.440]  當我們讀到這一句話的時候
[00:04:22.440 --> 00:04:24.880]  我們都會去問自己
[00:04:24.880 --> 00:04:28.760]  如果我們說神的話是永恆的道
[00:04:28.760 --> 00:04:32.240]  我們又是真的放上多少時間
[00:04:32.240 --> 00:04:37.920]  多少心來尋求認識
[00:04:37.920 --> 00:04:39.920]  有一次我記得一位弟兄跟我說
[00:04:39.920 --> 00:04:47.280]  他心裏面很渴望能夠多認識神的話
[00:04:47.280 --> 00:04:52.400]  這位弟兄本身是一方面自己去明白
[00:04:52.400 --> 00:04:55.240]  他也很有心去幫助別人去明白
[00:04:55.240 --> 00:04:59.400]  所以他長時間都是教主學的課程
[00:04:59.400 --> 00:05:00.600]  但他特別告訴我
[00:05:00.600 --> 00:05:03.560]  他很想透過這個教導的服侍
[00:05:03.560 --> 00:05:05.560]  自己不斷地去認識
[00:05:05.560 --> 00:05:08.120]  所以他每個星期六
[00:05:08.120 --> 00:05:11.280]  他就將其他事情放下
[00:05:11.280 --> 00:05:14.800]  每個星期就專心用那一天的時間
[00:05:14.800 --> 00:05:19.400]  不斷地去學習聖經、研習聖經
[00:05:19.400 --> 00:05:20.560]  當我聽到他講的時候
[00:05:20.560 --> 00:05:24.440]  我知道他不單單是自己想去明白
[00:05:24.440 --> 00:05:27.480]  而是他很盼望在明白的過程裏面
[00:05:27.480 --> 00:05:31.200]  來幫助別人去明白
[00:05:31.200 --> 00:05:32.600]  所以你見到聖經裏面
[00:05:32.600 --> 00:05:35.240]  亦都是這樣提到一位的以斯拉
[00:05:35.240 --> 00:05:37.480]  你再讀第十節的時候
[00:05:37.480 --> 00:05:38.760]  聖經就說他
[00:05:38.760 --> 00:05:42.200]  「專心尋求研究耶和華的律法
[00:05:42.200 --> 00:05:49.280]  並且遵行在以斯利宗教導律例及典章」
[00:05:49.280 --> 00:05:51.400]  他自己去明白
[00:05:51.400 --> 00:05:53.840]  而且他很願意去遵行
[00:05:53.840 --> 00:05:55.760]  他知道他去明白的目的
[00:05:55.760 --> 00:05:58.880]  不只是自己有一些聖經的知識
[00:05:58.880 --> 00:06:02.920]  而是他去盡量地明白神的道
[00:06:02.920 --> 00:06:08.200]  以至能夠更加有效地去實踐神的道
[00:06:08.200 --> 00:06:09.200]  不單是明白
[00:06:09.200 --> 00:06:15.800]  而是他深至決心去遵行神的道
[00:06:15.800 --> 00:06:17.400]  大家記得聖經裏面
[00:06:17.400 --> 00:06:19.400]  國書提及一件事情
[00:06:19.400 --> 00:06:23.680]  聖經提醒我們不要單單聽道要行道
[00:06:23.680 --> 00:06:24.920]  然後聖經就說
[00:06:24.920 --> 00:06:30.480]  「你們要詳細察看那使人自由的律法
[00:06:30.480 --> 00:06:33.600]  並且事常如此
[00:06:33.600 --> 00:06:34.920]  是事常如此
[00:06:34.920 --> 00:06:36.520]  不是聽見就忘
[00:06:36.520 --> 00:06:39.200]  乃是實在行出來
[00:06:39.200 --> 00:06:43.680]  就在他所行的事上必然無縛」
[00:06:43.680 --> 00:06:48.040]  聖經提到一個真正尋求神的道的人
[00:06:48.040 --> 00:06:52.000]  他是願意詳細察看的
[00:06:52.000 --> 00:06:58.120]  詳細是一個很小心進入去領受的意思
[00:06:58.120 --> 00:07:02.760]  他詳細察看是為了能夠可以明白之餘
[00:07:02.760 --> 00:07:05.000]  是真正地實行出來
[00:07:05.000 --> 00:07:08.160]  真正地去遵行
[00:07:08.160 --> 00:07:10.600]  聖經就說在他實行的過程中
[00:07:10.600 --> 00:07:13.560]  他就必然得福
[00:07:13.560 --> 00:07:14.680]  當他實行的時候
[00:07:14.680 --> 00:07:17.240]  他心裏面體會到神的話的寶貴
[00:07:17.240 --> 00:07:20.640]  他就會很想能夠幫助別人去明白
[00:07:20.640 --> 00:07:21.480]  正如這裡所說
[00:07:21.480 --> 00:07:26.560]  以色列人當中要去教導別人明白神的律例
[00:07:26.560 --> 00:07:29.320]  和典章
[00:07:29.320 --> 00:07:33.680]  這是極其寶貴的事情
[00:07:33.680 --> 00:07:36.760]  我自己亦都見到有很多弟兄姊妹
[00:07:36.760 --> 00:07:40.360]  在他們一直追求認識神的時候
[00:07:40.360 --> 00:07:41.680]  他們在神的話上
[00:07:41.680 --> 00:07:44.000]  他們裏面有一種渴求
[00:07:44.000 --> 00:07:48.720]  很想別人都可以明白
[00:07:48.720 --> 00:07:53.440]  我記得有一次有一位朋友
[00:07:53.440 --> 00:07:58.880]  他講及到自己追求的一種心情
[00:07:58.880 --> 00:08:02.080]  他說「當我讀聖經的時候
[00:08:02.080 --> 00:08:05.360]  我就讀到哥林多前書十四章
[00:08:05.360 --> 00:08:06.600]  哥林多前書十四章
[00:08:06.600 --> 00:08:10.040]  大家會記得是講關於恩慈
[00:08:10.040 --> 00:08:11.520]  十四章一開始就講
[00:08:11.520 --> 00:08:15.280]  關於切勿屬靈的恩慈
[00:08:15.280 --> 00:08:19.360]  其中更要善務的是甚麼?
[00:08:19.360 --> 00:08:22.560]  是要作先知講道
[00:08:22.560 --> 00:08:23.440]  這位弟兄就說
[00:08:23.440 --> 00:08:24.480]  當我讀到這裡的時候
[00:08:24.480 --> 00:08:26.440]  我心裏面就很渴望
[00:08:26.440 --> 00:08:31.520]  自己能夠可以按照神所吩咐的
[00:08:31.520 --> 00:08:34.240]  去善務作先知講道
[00:08:34.240 --> 00:08:37.400]  但一開始想作先知講道是甚麼意思呢?
[00:08:37.400 --> 00:08:41.200]  是否能夠預言一些將來的事情呢?
[00:08:41.200 --> 00:08:43.360]  但當讀到下面第三節的時候
[00:08:43.360 --> 00:08:44.480]  就留意到
[00:08:44.480 --> 00:08:46.800]  聖經講道這種講道
[00:08:46.800 --> 00:08:52.360]  是講到能夠造就、安慰和勸勉
[00:08:52.360 --> 00:08:55.240]  聖經所講的原來是用神的話
[00:08:55.240 --> 00:08:58.000]  去造就、去建立別人
[00:08:58.000 --> 00:09:00.200]  去安慰、去勸勉
[00:09:00.200 --> 00:09:03.400]  這正正是我們要善務的事情
[00:09:03.400 --> 00:09:05.720]  因此他就一直來尋求
[00:09:05.720 --> 00:09:07.920]  求神讓他能夠有這種恩典
[00:09:07.920 --> 00:09:15.080]  可以用神的話去造就、去安慰、去勸勉
[00:09:15.080 --> 00:09:18.280]  當他這樣來尋求的時候
[00:09:18.280 --> 00:09:22.600]  未必會在很多人面前講神的話
[00:09:22.600 --> 00:09:23.800]  但他發覺很多時候
[00:09:23.800 --> 00:09:26.200]  他心裏面出現了神的話
[00:09:26.200 --> 00:09:33.040]  而適時帶給人一種生命的安慰
[00:09:33.040 --> 00:09:36.120]  我再想起一位弟兄提及
[00:09:36.120 --> 00:09:41.360]  當他有一次跟一位姊妹聊天的時候
[00:09:41.360 --> 00:09:44.440]  這位姊妹就說到他自己初信主
[00:09:44.440 --> 00:09:45.800]  在他初信主的時候
[00:09:45.800 --> 00:09:49.000]  他覺得他有很多地方不明白
[00:09:49.000 --> 00:09:54.160]  然後一直要講出他自己的那種意見
[00:09:54.160 --> 00:09:57.640]  對神的話的一些看法
[00:09:57.640 --> 00:09:58.520]  一邊說的時候
[00:09:58.520 --> 00:10:00.520]  突然間就察覺到這位姊妹
[00:10:00.520 --> 00:10:06.320]  她本身是有一個很高傲的態度
[00:10:06.320 --> 00:10:07.880]  本身她自己是一個很聰明
[00:10:07.880 --> 00:10:10.480]  很能幹的一位姊妹
[00:10:10.480 --> 00:10:13.520]  但當她一邊說她自己的想法的時候
[00:10:13.520 --> 00:10:17.400]  她就很深深地表達她那種不滿
[00:10:17.400 --> 00:10:20.400]  和她那種高傲的態度
[00:10:20.400 --> 00:10:23.480]  這位弟兄是一位很成熟的
[00:10:23.480 --> 00:10:24.480]  一位弟兄
[00:10:24.480 --> 00:10:26.960]  因此大家一起祈禱的時候
[00:10:26.960 --> 00:10:29.120]  他就特別地祈禱
[00:10:29.120 --> 00:10:29.800]  在祈禱的時候
[00:10:29.800 --> 00:10:32.200]  很清楚神的話在他心裡面
[00:10:32.200 --> 00:10:33.480]  他就祈禱
[00:10:33.480 --> 00:10:39.480]  「神啊!你聖經裡面清楚講述
[00:10:39.480 --> 00:10:45.320]  你的國是屬於鷹孩的人
[00:10:45.320 --> 00:10:48.360]  如果不是謙卑自己像小孩子
[00:10:48.360 --> 00:10:51.320]  斷不能進神的國」
[00:10:51.320 --> 00:10:54.640]  然後一直這樣為這位姊妹祈禱
[00:10:54.640 --> 00:10:58.720]  這位姊妹就一直在她的禱告裡面
[00:10:58.720 --> 00:11:02.560]  心裡面有一種很特別的提醒
[00:11:02.560 --> 00:11:05.240]  感受到神一直湧她的說話
[00:11:05.240 --> 00:11:07.080]  來勉勵她
[00:11:07.080 --> 00:11:09.720]  叫她真的要學習像小孩子一樣
[00:11:09.720 --> 00:11:12.680]  來尋求、來認識神
[00:11:12.680 --> 00:11:14.360]  然後在禱告之後
[00:11:14.360 --> 00:11:16.600]  這位姊妹有一個很特別的
[00:11:16.600 --> 00:11:18.440]  一種心靈的體會
[00:11:18.440 --> 00:11:20.120]  然後她在當中
[00:11:20.120 --> 00:11:23.880]  來感謝一位弟兄的代求
[00:11:23.880 --> 00:11:25.680]  整件事情當我想起的時候
[00:11:25.680 --> 00:11:27.560]  我就想起很多時候
[00:11:27.560 --> 00:11:30.440]  當一個人內心裡面有神的話
[00:11:30.440 --> 00:11:33.640]  神很多時候會透過他來對別人
[00:11:33.640 --> 00:11:35.480]  在很多不同的處境之下
[00:11:35.480 --> 00:11:37.320]  產生生命的造就
[00:11:37.320 --> 00:11:39.280]  安慰和怨念
[00:11:39.280 --> 00:11:41.800]  這正是聖經裡面所提醒我們
[00:11:41.800 --> 00:11:45.360]  去尋求一種屬靈的恩惠
[00:11:45.360 --> 00:11:46.440]  我們剛才看到
[00:11:46.440 --> 00:11:48.800]  以色列她專心尋求
[00:11:48.800 --> 00:11:49.880]  她遵行
[00:11:49.880 --> 00:11:52.120]  亦都去教導別人
[00:11:52.120 --> 00:11:54.160]  如果你留心回第十節的開始
[00:11:54.160 --> 00:11:56.080]  有兩個字
[00:11:56.080 --> 00:11:57.480]  是什麼呢?
[00:11:57.480 --> 00:12:01.200]  是因為她專心尋求
[00:12:01.200 --> 00:12:02.320]  她因為這樣做
[00:12:02.320 --> 00:12:03.720]  神就在那個時候
[00:12:03.720 --> 00:12:07.320]  就將一種感動放在她的心
[00:12:07.320 --> 00:12:09.560]  給她一種意象
[00:12:09.560 --> 00:12:11.120]  她領受一種感動
[00:12:11.120 --> 00:12:12.800]  要帶領其他的人
[00:12:12.800 --> 00:12:14.880]  一起回到聖殿當中
[00:12:14.880 --> 00:12:18.640]  繼續興建神的殿
[00:12:18.640 --> 00:12:23.240]  所以你看到前面的第六節
[00:12:23.240 --> 00:12:24.360]  第六節中間說
[00:12:24.360 --> 00:12:27.640]  因為耶和華他神的手幫助她
[00:12:27.640 --> 00:12:31.120]  所以王賜她所求的一切
[00:12:31.120 --> 00:12:34.240]  她就從巴比倫上來
[00:12:34.240 --> 00:12:36.640]  她的心有一份意象
[00:12:36.640 --> 00:12:40.120]  她就向王尋求幫助
[00:12:40.120 --> 00:12:41.480]  而聖經特別說出
[00:12:41.480 --> 00:12:43.680]  是神的手幫助她
[00:12:43.680 --> 00:12:47.840]  以致她可以得到王的恩准
[00:12:47.840 --> 00:12:50.320]  她可以帶領一大班猶太人
[00:12:50.320 --> 00:12:52.160]  再次上到耶路撒冷
[00:12:52.160 --> 00:12:54.880]  來重建神的殿
[00:12:54.880 --> 00:12:55.440]  不單止這樣
[00:12:55.440 --> 00:12:57.800]  你會發覺她一路尋求的時候
[00:12:57.800 --> 00:13:00.640]  她經歷神給她很明顯的幫助
[00:13:00.640 --> 00:13:06.320]  你再看回後面的第九節
[00:13:06.320 --> 00:13:07.520]  在正月初一
[00:13:07.520 --> 00:13:10.480]  以色列開始從巴比倫上來
[00:13:10.480 --> 00:13:14.200]  五月初一日就來到耶路撒冷
[00:13:14.200 --> 00:13:16.920]  她去了耶路撒冷的時候
[00:13:16.920 --> 00:13:18.320]  是五月初一
[00:13:18.320 --> 00:13:20.720]  中間經過多少個月?
[00:13:20.720 --> 00:13:21.600]  四個
[00:13:21.600 --> 00:13:23.440]  剛剛四個月的時間
[00:13:23.440 --> 00:13:24.520]  然後聖經就說
[00:13:24.520 --> 00:13:27.840]  她神施恩的手幫助她
[00:13:27.840 --> 00:13:30.240]  因為以色列專心尋求
[00:13:30.240 --> 00:13:33.960]  研究神的道
[00:13:33.960 --> 00:13:36.000]  你發覺神在過程中
[00:13:36.000 --> 00:13:38.040]  特別的來幫助那些
[00:13:38.040 --> 00:13:41.440]  尋求神的話的人
[00:13:41.440 --> 00:13:44.520]  讓她能夠領受一份異像
[00:13:44.520 --> 00:13:47.960]  然後帶領別人去重建聖殿
[00:13:47.960 --> 00:13:50.120]  而且過程當中很順利
[00:13:50.120 --> 00:13:52.120]  讓她能夠四個月
[00:13:52.120 --> 00:13:56.720]  在當時從巴比倫到耶路撒冷之間
[00:13:56.720 --> 00:14:00.640]  經過一段很長的荒漠的地方
[00:14:00.640 --> 00:14:03.960]  很不容易四個月能夠順利上到去
[00:14:03.960 --> 00:14:08.640]  但聖經說是因為神的手幫助她
[00:14:08.640 --> 00:14:11.760]  你看到神是用這個人
[00:14:11.760 --> 00:14:15.880]  而帶給她生命那種力量
[00:14:15.880 --> 00:14:18.960]  成為了很多人的祝福和幫助
[00:14:18.960 --> 00:14:21.680]  是因為她專心尋求
[00:14:21.680 --> 00:14:22.880]  明白神的道
[00:14:22.880 --> 00:14:24.120]  又遵行
[00:14:24.120 --> 00:14:26.200]  又來教導別人
[00:14:26.200 --> 00:14:28.080]  來作聖
[00:14:28.080 --> 00:14:32.880]  這正是我們生命的一種提醒
[00:14:32.880 --> 00:14:35.600]  我們再看聖經裏面說到
[00:14:35.600 --> 00:14:36.800]  這位以色拉
[00:14:36.800 --> 00:14:41.480]  當時她如何在王的面前
[00:14:41.480 --> 00:14:43.600]  作美好的見證
[00:14:43.600 --> 00:14:47.120]  請大家看看下面的經文第十八節
[00:14:47.120 --> 00:14:49.120]  我們跳到下面第十八節
[00:14:49.120 --> 00:14:54.680]  當王來吩咐以色拉
[00:14:54.680 --> 00:14:56.800]  她回到耶路撒冷
[00:14:56.800 --> 00:14:59.400]  來建造聖殿的時候
[00:14:59.400 --> 00:15:01.880]  對她有一個很大的信任
[00:15:01.880 --> 00:15:03.880]  這份信任是告訴她
[00:15:03.880 --> 00:15:08.960]  你可以來購買很多的祭品
[00:15:08.960 --> 00:15:11.080]  來到第十八節的時候
[00:15:11.080 --> 00:15:13.280]  她說:剩餘的金銀
[00:15:13.280 --> 00:15:15.120]  你和你的族人
[00:15:15.120 --> 00:15:16.960]  看怎麼辦好
[00:15:16.960 --> 00:15:18.480]  就怎麼用
[00:15:18.480 --> 00:15:23.800]  只要照著你們神的旨意去作就是了
[00:15:23.800 --> 00:15:28.680]  以色拉她在當時作為一個經學家
[00:15:28.680 --> 00:15:30.880]  聖經提及這個經學家
[00:15:30.880 --> 00:15:34.160]  其實也是當時在朝廷裏面的一個官職
[00:15:34.160 --> 00:15:35.680]  一個官位
[00:15:35.680 --> 00:15:37.880]  就是她在朝廷裏面負責
[00:15:37.880 --> 00:15:39.840]  一方面管理猶太人
[00:15:39.840 --> 00:15:43.640]  另一方面也是管理當時一些宗教的事務
[00:15:43.640 --> 00:15:50.400]  這個官員得到王一份很特別的信任
[00:15:50.400 --> 00:15:52.800]  在過程中你會發覺
[00:15:52.800 --> 00:15:57.960]  她很樂意將籌組到的金錢交託給他
[00:15:57.960 --> 00:15:59.880]  上去做這件事情
[00:15:59.880 --> 00:16:01.600]  一份很大的信任
[00:16:01.600 --> 00:16:02.840]  如果有餘的錢
[00:16:02.840 --> 00:16:06.680]  你可以按照你所了解神的意思來去運用
[00:16:06.680 --> 00:16:11.240]  是很願意來交託給他做這件事情
[00:16:11.240 --> 00:16:12.640]  還有你會發覺
[00:16:12.640 --> 00:16:16.240]  這位王雖然不是敬拜耶和華的人
[00:16:16.240 --> 00:16:18.160]  但是他仍然對這份信任
[00:16:18.160 --> 00:16:19.600]  有一份很特別的
[00:16:19.600 --> 00:16:23.400]  一份正面的觀感
[00:16:23.400 --> 00:16:27.080]  甚至他自己也願意來奉獻金錢、禮物
[00:16:27.080 --> 00:16:32.080]  大家看回前面十五節
[00:16:32.080 --> 00:16:33.280]  這位王就說
[00:16:33.280 --> 00:16:37.680]  你要把王和他的七位顧問大臣
[00:16:37.680 --> 00:16:40.480]  來到金森縣的金銀大會
[00:16:40.480 --> 00:16:45.280]  奉獻給住在耶路撒冷的以色列的神
[00:16:45.280 --> 00:16:47.200]  自己拿出金錢
[00:16:47.200 --> 00:16:50.040]  他大臣也很願意這樣做
[00:16:50.040 --> 00:16:52.040]  來奉獻上去耶路撒冷
[00:16:52.040 --> 00:16:55.800]  作為耶和華殿的一個開支
[00:16:55.800 --> 00:16:57.280]  當我們讀這段經文的時候
[00:16:57.280 --> 00:16:59.280]  你會一直看到
[00:16:59.280 --> 00:17:01.120]  以色列在當時
[00:17:01.120 --> 00:17:03.640]  在他的工作環境
[00:17:03.640 --> 00:17:06.240]  或者我們今天所說的職場上
[00:17:06.240 --> 00:17:09.480]  有很寶貴的見證
[00:17:09.480 --> 00:17:10.760]  他的上司
[00:17:10.760 --> 00:17:12.280]  他的王
[00:17:12.280 --> 00:17:14.480]  對他有一種很特別的信任
[00:17:14.480 --> 00:17:16.720]  以及對他所有的信仰
[00:17:16.720 --> 00:17:20.400]  有一種很正面的了解
[00:17:20.400 --> 00:17:22.160]  而產生到後來
[00:17:22.160 --> 00:17:23.760]  王願意參拜他
[00:17:23.760 --> 00:17:28.640]  來到耶路撒冷建造聖殿
[00:17:28.640 --> 00:17:29.680]  說回這件事的時候
[00:17:29.680 --> 00:17:33.920]  我就會想到一個自己的經歷
[00:17:33.920 --> 00:17:35.040]  在幾年之前
[00:17:35.040 --> 00:17:36.720]  我有一次坐飛機
[00:17:36.720 --> 00:17:37.480]  坐飛機的時候
[00:17:37.480 --> 00:17:40.640]  在飛機上就遇到一位弟兄
[00:17:40.640 --> 00:17:42.520]  這位弟兄就走過來和我打招呼
[00:17:42.520 --> 00:17:43.520]  他說施牧師
[00:17:43.520 --> 00:17:45.280]  認不認得我?
[00:17:45.280 --> 00:17:46.360]  我就說
[00:17:46.360 --> 00:17:48.800]  不是很認得
[00:17:48.800 --> 00:17:50.800]  他說我是回北宣的
[00:17:51.800 --> 00:17:53.800]  我也有很多不同的場合
[00:17:53.800 --> 00:17:55.680]  都遇到北宣的弟兄姐妹
[00:17:55.680 --> 00:17:56.560]  有些認得
[00:17:56.560 --> 00:17:58.720]  有些不認得
[00:17:58.720 --> 00:18:00.480]  這位弟兄就坐過來
[00:18:00.480 --> 00:18:02.280]  大家剛好我旁邊有空位
[00:18:02.280 --> 00:18:05.360]  坐在飛機上一邊聊天
[00:18:05.360 --> 00:18:06.560]  我很開心聽到他一些
[00:18:06.560 --> 00:18:07.960]  他自己個人的分享
[00:18:07.960 --> 00:18:09.040]  他告訴我
[00:18:09.040 --> 00:18:10.280]  他說我很感謝神
[00:18:10.280 --> 00:18:13.440]  讓我在工作上很滿足
[00:18:13.440 --> 00:18:15.280]  然後我就問他
[00:18:15.280 --> 00:18:16.960]  你的工作怎樣?
[00:18:16.960 --> 00:18:18.440]  他說其實我這份工作
[00:18:18.440 --> 00:18:21.920]  最初我去認證的時候
[00:18:21.920 --> 00:18:25.600]  我都很清楚地說明自己的信仰
[00:18:25.600 --> 00:18:29.520]  他說他一開始見到老闆的時候
[00:18:29.520 --> 00:18:31.720]  他就開宗明義地說
[00:18:31.720 --> 00:18:34.000]  他說我是一個基督徒
[00:18:34.000 --> 00:18:36.440]  我有位大老闆
[00:18:36.440 --> 00:18:39.880]  老闆一聽見的時候就說
[00:18:39.880 --> 00:18:43.200]  我是這間公司的老闆
[00:18:43.200 --> 00:18:45.880]  這位弟兄就立刻說
[00:18:45.880 --> 00:18:47.560]  先生你不要誤會
[00:18:47.560 --> 00:18:50.080]  因為我自己是基督徒
[00:18:50.080 --> 00:18:52.120]  所以我要求自己
[00:18:52.120 --> 00:18:54.360]  在生活上的事情
[00:18:54.360 --> 00:18:57.520]  都按照神給我的意思去做
[00:18:57.520 --> 00:19:01.960]  聖經是我生命的一個原則
[00:19:01.960 --> 00:19:02.760]  老闆聽了之後
[00:19:02.760 --> 00:19:04.120]  沒有和他討論很多
[00:19:04.120 --> 00:19:05.800]  就繼續來談很多
[00:19:05.800 --> 00:19:08.640]  對他的一些背景
[00:19:08.640 --> 00:19:10.160]  各方面的認識
[00:19:10.160 --> 00:19:13.760]  後來公司邀請了他做裡面的員工
[00:19:13.760 --> 00:19:15.120]  其實是一個很高的職位
[00:19:15.120 --> 00:19:17.760]  是公司的副總裁
[00:19:17.760 --> 00:19:21.240]  進去之後他發覺有另一位副總裁
[00:19:21.240 --> 00:19:24.320]  分別有不同負責的範圍
[00:19:24.320 --> 00:19:27.640]  但這位本來的副總裁
[00:19:27.640 --> 00:19:29.400]  是很不接受他
[00:19:29.400 --> 00:19:32.560]  覺得他來到會影響他的發展
[00:19:32.560 --> 00:19:35.840]  因此很多不同的場合都來批評他
[00:19:35.840 --> 00:19:40.360]  亦都有些說話不斷去否定他的能力
[00:19:40.360 --> 00:19:42.720]  後來上司都接受了這位副總裁
[00:19:42.720 --> 00:19:44.240]  對他一些的意見
[00:19:44.240 --> 00:19:46.800]  所以有些時候刻意將一些他的責任
[00:19:46.800 --> 00:19:48.240]  將他拿走了
[00:19:48.240 --> 00:19:53.080]  交回給原本的副總裁
[00:19:53.080 --> 00:19:54.120]  在整個過程當中
[00:19:54.120 --> 00:19:56.880]  這位鄧英就說他很難受
[00:19:56.880 --> 00:19:59.280]  一直發覺自己有一個職位
[00:19:59.280 --> 00:20:02.680]  但好像沒有人會信任自己
[00:20:02.680 --> 00:20:07.880]  有責任但沒有權柄去推動有關的工作
[00:20:07.880 --> 00:20:09.400]  但他自己都一直這樣說
[00:20:09.400 --> 00:20:13.280]  既然我真的盼望以神為我的大老闆
[00:20:13.280 --> 00:20:18.520]  我就按神給我有機會做我能夠做的事情
