
[00:00:00.000 --> 00:00:03.200]  今天我們剛才讀的那段路加福音第十一章
[00:02:58.400 --> 00:03:00.400]  三十七節那裡說
[00:03:00.400 --> 00:03:01.400]  耶穌罵完他們之後
[00:03:01.400 --> 00:03:03.400]  耶穌很感嘆
[00:03:03.400 --> 00:03:05.400]  耶路撒冷
[00:03:05.400 --> 00:03:08.400]  耶路撒冷,你殺害那些先知有石頭
[00:03:08.400 --> 00:03:13.400]  打死那些我派來拯救你的人的時候
[00:03:13.400 --> 00:03:14.400]  你知不知道
[00:03:14.400 --> 00:03:18.400]  耶穌說,我多次想焦醉你的兒女
[00:03:18.400 --> 00:03:22.400]  好像母雞焦醉小雞到翅膀底下
[00:03:22.400 --> 00:03:25.400]  只是你們不願意
[00:03:25.400 --> 00:03:27.400]  你們有和了
[00:03:27.400 --> 00:03:28.400]  原來我們的主耶穌基督
[00:03:28.400 --> 00:03:33.400]  他罵的時候是因為愛之深責之切
[00:03:33.400 --> 00:03:35.400]  他是出於一種愛去罵的
[00:03:35.400 --> 00:03:37.400]  不是出於一種恨
[00:03:37.400 --> 00:03:40.400]  更加不是出於一種刻薄去罵
[00:03:40.400 --> 00:03:44.400]  耶穌是因為很愛這一群法尼塞人
[00:03:44.400 --> 00:03:48.400]  和法師,今天我們所見到兩類的主角
[00:03:48.400 --> 00:03:50.400]  因為愛他們
[00:03:50.400 --> 00:03:52.400]  不想他們走歪路
[00:03:52.400 --> 00:03:54.400]  覺得他們為什麼會這樣的時候
[00:03:54.400 --> 00:03:56.400]  耶穌就用很厲害
[00:03:56.400 --> 00:03:58.400]  很狠辣的說話去罵他們
[00:03:58.400 --> 00:04:00.400]  希望罵醒他們
[00:04:00.400 --> 00:04:01.400]  這個是我們的主耶穌
[00:04:01.400 --> 00:04:03.400]  他罵人的時候
[00:04:03.400 --> 00:04:04.400]  甚至我們基督徒
[00:04:04.400 --> 00:04:07.400]  有時候也可以去罵人
[00:04:07.400 --> 00:04:08.400]  不過我們要留意
[00:04:08.400 --> 00:04:11.400]  我們是不是從這樣的動機出發
[00:04:11.400 --> 00:04:13.400]  所以主耶穌說你們有和了
[00:04:13.400 --> 00:04:15.400]  他不是咒詛他們
[00:04:15.400 --> 00:04:17.400]  是提醒他們
[00:04:17.400 --> 00:04:20.400]  用真理去揭發他們
[00:04:20.400 --> 00:04:21.400]  以至他們的心
[00:04:21.400 --> 00:04:23.400]  希望可以回轉過來
[00:04:23.400 --> 00:04:24.400]  我們記住
[00:04:24.400 --> 00:04:26.400]  這是一個很重要的標準
[00:04:26.400 --> 00:04:29.400]  所以我們千萬不要搞錯
[00:04:29.400 --> 00:04:30.400]  千萬不要搞錯
[00:04:30.400 --> 00:04:32.400]  擾亂了香港這種文化
[00:04:32.400 --> 00:04:34.400]  香港這種罵人文化是不能夠的
[00:04:34.400 --> 00:04:35.400]  但不等於我們基督徒
[00:04:35.400 --> 00:04:38.400]  不可以用嚴厲的說話去指責
[00:04:38.400 --> 00:04:40.400]  我們花點時間去看看
[00:04:40.400 --> 00:04:44.400]  耶穌嚴厲的指責裡面指責什麼呢
[00:04:44.400 --> 00:04:47.400]  剛才我們在讀老家福音第十一章的時候
[00:04:47.400 --> 00:04:48.400]  我相信你會發現到
[00:04:48.400 --> 00:04:51.400]  主要是兩個方面
[00:04:51.400 --> 00:04:54.400]  第一
[00:04:54.400 --> 00:04:57.400]  責罵這些法利賽人
[00:04:57.400 --> 00:05:00.400]  他們內外不一致
[00:05:00.400 --> 00:05:04.400]  外表內心是虛偽的
[00:05:04.400 --> 00:05:06.400]  外面一套
[00:05:06.400 --> 00:05:08.400]  自己裡面是另外一套
[00:05:08.400 --> 00:05:10.400]  第二
[00:05:10.400 --> 00:05:12.400]  第四十五節
[00:05:12.400 --> 00:05:15.400]  律法師就跟耶穌說
[00:05:15.400 --> 00:05:16.400]  老師你這樣說
[00:05:16.400 --> 00:05:19.400]  這樣就罵我們
[00:05:19.400 --> 00:05:20.400]  自己找來搞
[00:05:20.400 --> 00:05:21.400]  活該耶穌說
[00:05:21.400 --> 00:05:23.400]  是啊你也有問題
[00:05:23.400 --> 00:05:25.400]  不說就好了
[00:05:25.400 --> 00:05:26.400]  其實他自己心虛
[00:05:26.400 --> 00:05:27.400]  我們說
[00:05:27.400 --> 00:05:30.400]  他自己鬼打後尾枕
[00:05:30.400 --> 00:05:31.400]  沒有人叫他出聲
[00:05:31.400 --> 00:05:32.400]  他罵法利賽人
[00:05:32.400 --> 00:05:33.400]  律法師說
[00:05:33.400 --> 00:05:34.400]  那你不就罵我
[00:05:34.400 --> 00:05:35.400]  不是啊耶穌說
[00:05:35.400 --> 00:05:36.400]  就是罵你
[00:05:36.400 --> 00:05:37.400]  然後在罵律法師裡面
[00:05:37.400 --> 00:05:40.400]  有另外一件事是很重要的
[00:05:40.400 --> 00:05:41.400]  耶穌說
[00:05:41.400 --> 00:05:45.400]  你們就把重壓標準
[00:05:45.400 --> 00:05:47.400]  放在別人身上
[00:05:47.400 --> 00:05:49.400]  你自己一個手指都不做
[00:05:49.400 --> 00:05:50.400]  你自己就不做
[00:05:50.400 --> 00:05:51.400]  要別人做
[00:05:51.400 --> 00:05:52.400]  還有
[00:05:52.400 --> 00:05:54.400]  你們拿著一個真理的鑰匙
[00:05:54.400 --> 00:05:56.400]  不過你又不進去
[00:05:56.400 --> 00:05:59.400]  別人想進去都不讓人進去
[00:05:59.400 --> 00:06:01.400]  這個就是對其他人的要求
[00:06:01.400 --> 00:06:05.400]  還有自己根本沒有做到
[00:06:05.400 --> 00:06:06.400]  這兩方面
[00:06:06.400 --> 00:06:07.400]  我相信
[00:06:07.400 --> 00:06:08.400]  就是我們的主耶穌
[00:06:08.400 --> 00:06:11.400]  今天經常提醒我們的地方
[00:06:11.400 --> 00:06:13.400]  我們稍微深入看看
[00:06:13.400 --> 00:06:14.400]  首先我們看
[00:06:14.400 --> 00:06:17.400]  他對法利賽人那種
[00:06:17.400 --> 00:06:21.400]  內外虛偽的罪惡
[00:06:21.400 --> 00:06:24.400]  究竟是一回什麼的斥責呢
[00:06:24.400 --> 00:06:25.400]  聖經說
[00:06:25.400 --> 00:06:27.400]  那裡有一個背景
[00:06:27.400 --> 00:06:29.400]  他去法利賽人家裡吃飯
[00:06:29.400 --> 00:06:30.400]  看得很清楚
[00:06:30.400 --> 00:06:32.400]  耶穌不是
[00:06:32.400 --> 00:06:34.400]  凡是法利賽人就罵的
[00:06:34.400 --> 00:06:36.400]  凡是法利賽人就生氣的
[00:06:36.400 --> 00:06:40.400]  凡是民建聯都不可以說的
[00:06:40.400 --> 00:06:42.400]  說了都要罵他
[00:06:42.400 --> 00:06:44.400]  凡是曾蔭權
[00:06:44.400 --> 00:06:45.400]  說了都是壞話
[00:06:45.400 --> 00:06:47.400]  不是這樣的
[00:06:47.400 --> 00:06:49.400]  我們主耶穌去法利賽人家裡吃飯
[00:06:49.400 --> 00:06:50.400]  你知不知道
[00:06:50.400 --> 00:06:51.400]  一樣的
[00:06:51.400 --> 00:06:53.400]  他一樣愛法利賽人
[00:06:53.400 --> 00:06:55.400]  不過這個法利賽人
[00:06:55.400 --> 00:06:57.400]  就看到耶穌沒有洗手
[00:06:57.400 --> 00:06:59.400]  耶穌沒有洗手
[00:06:59.400 --> 00:07:01.400]  這件事不是單單健康不健康的問題
[00:07:01.400 --> 00:07:02.400]  因為大家都知道
[00:07:02.400 --> 00:07:06.400]  在猶太人很多宗教禮儀裡
[00:07:06.400 --> 00:07:08.400]  法利賽人訂了很多禮儀
[00:07:08.400 --> 00:07:09.400]  吃飯之前要洗手
[00:07:09.400 --> 00:07:10.400]  主要是因為
[00:07:10.400 --> 00:07:13.400]  在信仰上
[00:07:13.400 --> 00:07:15.400]  表示自己聖潔虔誠
[00:07:15.400 --> 00:07:19.400]  以至享受神給他的食物的時候
[00:07:19.400 --> 00:07:21.400]  他傳一個聖潔感恩的心
[00:07:21.400 --> 00:07:23.400]  這其實是很好的
[00:07:23.400 --> 00:07:25.400]  但是耶穌沒有洗手
[00:07:25.400 --> 00:07:26.400]  法利賽人就說
[00:07:26.400 --> 00:07:27.400]  你不洗手
[00:07:27.400 --> 00:07:28.400]  還說什麼神的義子
[00:07:28.400 --> 00:07:30.400]  說什麼神的道理
[00:07:30.400 --> 00:07:32.400]  你連自己洗手都忘記了
[00:07:32.400 --> 00:07:33.400]  有沒有搞錯
[00:07:33.400 --> 00:07:34.400]  心裡就這樣說
[00:07:34.400 --> 00:07:36.400]  耶穌就用這個課題
[00:07:36.400 --> 00:07:38.400]  來講外面乾淨
[00:07:38.400 --> 00:07:40.400]  還是心裡乾淨的問題
[00:07:40.400 --> 00:07:41.400]  很有意思
[00:07:41.400 --> 00:07:42.400]  耶穌用了三個
[00:07:42.400 --> 00:07:43.400]  你留意一下
[00:07:43.400 --> 00:07:45.400]  耶穌用了三個比喻
[00:07:45.400 --> 00:07:48.400]  或者是一種講解
[00:07:48.400 --> 00:07:50.400]  第一,用杯盤的乾淨
[00:07:50.400 --> 00:07:52.400]  還有你究竟載著什麼
[00:07:52.400 --> 00:07:54.400]  你洗了一個漂亮的杯盤
[00:07:54.400 --> 00:07:55.400]  裡面載著的
[00:07:55.400 --> 00:07:57.400]  是搶奪和邪惡
[00:07:57.400 --> 00:07:59.400]  那有什麼用呢
[00:07:59.400 --> 00:08:01.400]  第二,他講到
[00:08:01.400 --> 00:08:03.400]  你們這些人在外面
[00:08:03.400 --> 00:08:05.400]  表現得非常好
[00:08:05.400 --> 00:08:06.400]  獻上十分之一
[00:08:06.400 --> 00:08:07.400]  做到足夠
[00:08:07.400 --> 00:08:09.400]  十分之一回鄉
[00:08:09.400 --> 00:08:11.400]  十分之一薄荷
[00:08:11.400 --> 00:08:13.400]  其他的菜蔬
[00:08:13.400 --> 00:08:14.400]  那又要什麼呢
[00:08:14.400 --> 00:08:17.400]  又要人家在你的會堂裡
[00:08:17.400 --> 00:08:19.400]  要給你坐一個高的位置
[00:08:19.400 --> 00:08:21.400]  又要在街上
[00:08:21.400 --> 00:08:22.400]  人家問你的安
[00:08:22.400 --> 00:08:24.400]  就是外面做得很有面子
[00:08:24.400 --> 00:08:25.400]  很清楚
[00:08:25.400 --> 00:08:26.400]  很漂亮
[00:08:26.400 --> 00:08:28.400]  但其實你的內心
[00:08:28.400 --> 00:08:29.400]  是什麼呢
[00:08:29.400 --> 00:08:34.400]  忽略了公義和愛神的心
[00:08:34.400 --> 00:08:36.400]  有什麼用呢
[00:08:36.400 --> 00:08:38.400]  接著耶穌就用墳墓
[00:08:38.400 --> 00:08:40.400]  這個異象
[00:08:40.400 --> 00:08:41.400]  墳墓呢
[00:08:41.400 --> 00:08:42.400]  他說你們好像
[00:08:42.400 --> 00:08:44.400]  馬太科音就講得更直接
[00:08:44.400 --> 00:08:45.400]  馬太科音那裡說
[00:08:45.400 --> 00:08:47.400]  你們好像粉色的墳墓
[00:08:47.400 --> 00:08:49.400]  但是裡面裝著什麼
[00:08:49.400 --> 00:08:52.400]  是死人的骨頭和污穢
[00:08:52.400 --> 00:08:54.400]  接著再用墳墓的異象
[00:08:54.400 --> 00:08:56.400]  再講多一點
[00:08:56.400 --> 00:08:59.400]  就是說你們在修飾
[00:08:59.400 --> 00:09:02.400]  修飾這些先知的墳墓
[00:09:02.400 --> 00:09:03.400]  猶太人當然覺得
[00:09:03.400 --> 00:09:06.400]  他們以前的先知是偉大
[00:09:06.400 --> 00:09:07.400]  所以修飾
[00:09:07.400 --> 00:09:09.400]  修飾得很漂亮的先知墳墓
[00:09:09.400 --> 00:09:11.400]  耶穌說其實你們的祖先
[00:09:11.400 --> 00:09:12.400]  到你們也是
[00:09:12.400 --> 00:09:14.400]  就是殺先知的那幫人
[00:09:14.400 --> 00:09:16.400]  手就是殺先知
[00:09:16.400 --> 00:09:19.400]  另外一隻手就是粉色先知的墳墓
[00:09:19.400 --> 00:09:21.400]  你說你們多虛偽呢
[00:09:21.400 --> 00:09:24.400]  這個就是耶穌叱咤裡面所說的話
[00:09:24.400 --> 00:09:25.400]  在這些話裡
[00:09:25.400 --> 00:09:27.400]  我相信大家稍微都會明白的了
[00:09:27.400 --> 00:09:30.400]  外表和內心那種虛偽
[00:09:30.400 --> 00:09:32.400]  是一種很嚴重的罪
[00:09:32.400 --> 00:09:34.400]  但我想和大家再深入一點
[00:09:34.400 --> 00:09:36.400]  來看看
[00:09:36.400 --> 00:09:38.400]  有兩節的聖經
[00:09:38.400 --> 00:09:40.400]  正正是很多學者說
[00:09:40.400 --> 00:09:41.400]  有一點點問題的
[00:09:41.400 --> 00:09:42.400]  因為有兩節聖經
[00:09:42.400 --> 00:09:45.400]  如果我們對比路加福音的記載
[00:09:45.400 --> 00:09:47.400]  和馬太科音記載的時候
[00:09:47.400 --> 00:09:48.400]  好像有點出入的
[00:09:48.400 --> 00:09:51.400]  但我自己的研究裡面
[00:09:51.400 --> 00:09:53.400]  正正就是有這些出入
[00:09:53.400 --> 00:09:57.400]  顯出了我們的主耶穌用字
[00:09:57.400 --> 00:09:59.400]  和祂的說法那種精彩
[00:09:59.400 --> 00:10:00.400]  我帶大家稍微看看
[00:10:00.400 --> 00:10:02.400]  你會更加深刻的理解到
[00:10:02.400 --> 00:10:05.400]  耶穌所說的話裡面那種道理
[00:10:05.400 --> 00:10:07.400]  第一句有問題的經文
[00:10:07.400 --> 00:10:09.400]  就是第41節
[00:10:09.400 --> 00:10:12.400]  41節裡面路加福音說什麼呢
[00:10:12.400 --> 00:10:15.400]  他說將裡面的屍體撕開
[00:10:15.400 --> 00:10:16.400]  這樣的時候
[00:10:16.400 --> 00:10:18.400]  裡面就乾淨了
[00:10:18.400 --> 00:10:19.400]  但如果你看回
[00:10:19.400 --> 00:10:21.400]  馬太福音同一個記載
[00:10:21.400 --> 00:10:23.400]  在23章的26節
[00:10:23.400 --> 00:10:25.400]  他說裡面乾淨
[00:10:25.400 --> 00:10:27.400]  外面就乾淨了
[00:10:27.400 --> 00:10:28.400]  這一句話
[00:10:28.400 --> 00:10:30.400]  究竟耶穌想說什麼呢
[00:10:30.400 --> 00:10:33.400]  路加福音說裡面屍體撕開
[00:10:33.400 --> 00:10:36.400]  馬太福音說裡面乾淨
[00:10:36.400 --> 00:10:37.400]  乾淨和屍體撕開
[00:10:37.400 --> 00:10:39.400]  是兩個不同的字
[00:10:39.400 --> 00:10:41.400]  是不是記錯了
[00:10:41.400 --> 00:10:43.400]  記載錯了
[00:10:43.400 --> 00:10:44.400]  究竟耶穌用哪個字
[00:10:44.400 --> 00:10:46.400]  我自己的研究
[00:10:46.400 --> 00:10:47.400]  我不詳細解釋
[00:10:47.400 --> 00:10:48.400]  慢慢慢慢
[00:10:48.400 --> 00:10:49.400]  很複雜的問題
[00:10:49.400 --> 00:10:51.400]  我覺得耶穌用這裡
[00:10:51.400 --> 00:10:52.400]  很精彩
[00:10:52.400 --> 00:10:54.400]  耶穌當日我們沒有錄音
[00:10:54.400 --> 00:10:56.400]  但我相信耶穌用了一個
[00:10:56.400 --> 00:10:58.400]  與耳相關的方式
[00:10:58.400 --> 00:11:02.400]  去更加深刻的提醒聽眾
[00:11:02.400 --> 00:11:03.400]  包括我們
[00:11:03.400 --> 00:11:05.400]  不單止當時的法利賽人
[00:11:05.400 --> 00:11:08.400]  原來我相信是這樣
[00:11:08.400 --> 00:11:11.400]  耶穌基督用的兩個字
[00:11:11.400 --> 00:11:13.400]  是很接近的音
[00:11:13.400 --> 00:11:14.400]  大家記住
[00:11:14.400 --> 00:11:17.400]  聖經我們現在看的是中文
[00:11:17.400 --> 00:11:19.400]  但原文就是希臘文
[00:11:19.400 --> 00:11:20.400]  大家知道
[00:11:20.400 --> 00:11:23.400]  但其實耶穌當日說話的時候
[00:11:23.400 --> 00:11:24.400]  也不是用希臘文
[00:11:24.400 --> 00:11:25.400]  耶穌用什麼
[00:11:25.400 --> 00:11:26.400]  用阿蘭文
[00:11:26.400 --> 00:11:27.400]  大家知道
[00:11:27.400 --> 00:11:29.400]  就是用猶太話
[00:11:29.400 --> 00:11:30.400]  或者土話
[00:11:30.400 --> 00:11:32.400]  就是我們今天的粵語
[00:11:32.400 --> 00:11:33.400]  和普通話的分別
[00:11:33.400 --> 00:11:34.400]  阿蘭文
[00:11:34.400 --> 00:11:36.400]  如果你研究阿蘭文
[00:11:36.400 --> 00:11:37.400]  你就知道原來
[00:11:37.400 --> 00:11:40.400]  那個潔淨了這個字
[00:11:40.400 --> 00:11:44.400]  就是獨疊
[00:11:44.400 --> 00:11:46.400]  施捨出去
[00:11:46.400 --> 00:11:47.400]  放出去
[00:11:47.400 --> 00:11:48.400]  拿出去
[00:11:48.400 --> 00:11:49.400]  就叫做什麼呢
[00:11:49.400 --> 00:11:50.400]  摘溝
[00:11:50.400 --> 00:11:52.400]  只差一個字
[00:11:52.400 --> 00:11:53.400]  摘溝
[00:11:53.400 --> 00:11:54.400]  我相信當日耶穌
[00:11:54.400 --> 00:11:56.400]  用這個字去提醒他們
[00:11:56.400 --> 00:11:59.400]  他說如果你裡面是疊溝的話
[00:11:59.400 --> 00:12:01.400]  你就摘溝就行了
[00:12:01.400 --> 00:12:02.400]  你明不明白我說什麼
[00:12:02.400 --> 00:12:04.400]  就是說你裡面如果是乾淨的
[00:12:04.400 --> 00:12:06.400]  你洗來洗去有什麼用
[00:12:06.400 --> 00:12:09.400]  你裡面乾淨的
[00:12:09.400 --> 00:12:11.400]  就將裡面流露出去
[00:12:11.400 --> 00:12:12.400]  你明不明白
[00:12:12.400 --> 00:12:13.400]  拿出去
[00:12:13.400 --> 00:12:14.400]  放出去的時候
[00:12:14.400 --> 00:12:15.400]  這個就已經
[00:12:15.400 --> 00:12:18.400]  就是你應該做的事情
[00:12:18.400 --> 00:12:20.400]  我們明白
[00:12:20.400 --> 00:12:21.400]  我們每一個人做人
[00:12:21.400 --> 00:12:22.400]  都有不同的角色
[00:12:22.400 --> 00:12:24.400]  這個是事實
[00:12:24.400 --> 00:12:25.400]  我們的角色
[00:12:25.400 --> 00:12:26.400]  也有很多的
[00:12:26.400 --> 00:12:28.400]  因為我們有時候做父親
[00:12:28.400 --> 00:12:29.400]  有時候我們做父母
[00:12:29.400 --> 00:12:30.400]  有時候做子女
[00:12:30.400 --> 00:12:31.400]  我們有時候做員工
[00:12:31.400 --> 00:12:33.400]  有時候做老闆
[00:12:33.400 --> 00:12:35.400]  所以我們其實在不同人的面前
[00:12:35.400 --> 00:12:38.400]  我們也要有所不同的表現
[00:12:38.400 --> 00:12:39.400]  這個不是虛偽
[00:12:39.400 --> 00:12:40.400]  不是錯
[00:12:40.400 --> 00:12:42.400]  我們有角色的扮演
[00:12:42.400 --> 00:12:43.400]  不過問題就是
[00:12:43.400 --> 00:12:45.400]  錯就錯在這些法利賽人
[00:12:45.400 --> 00:12:46.400]  或者很多人
[00:12:46.400 --> 00:12:48.400]  他扮演的角色扮演
[00:12:48.400 --> 00:12:49.400]  扮演之後
[00:12:49.400 --> 00:12:51.400]  就變成表演者
[00:12:51.400 --> 00:12:52.400]  你明不明白
[00:12:52.400 --> 00:12:55.400]  表演就志在表演
[00:12:55.400 --> 00:12:58.400]  就好像這些法利賽人一樣
[00:12:58.400 --> 00:12:59.400]  他整造了
[00:12:59.400 --> 00:13:01.400]  齊了十分之一的奉獻
[00:13:01.400 --> 00:13:03.400]  齊了這些各樣的
[00:13:03.400 --> 00:13:09.400]  外表的一種面子
[00:13:09.400 --> 00:13:12.400]  但是他裡面是什麼呢
[00:13:12.400 --> 00:13:15.400]  耶穌說你最重要的是你裡面
[00:13:15.400 --> 00:13:16.400]  裡面的東西
[00:13:16.400 --> 00:13:20.400]  你流露出來才是真和誠
[00:13:20.400 --> 00:13:24.400]  真和誠才是重要的
[00:13:24.400 --> 00:13:26.400]  我知道說到這裡的時候
[00:13:26.400 --> 00:13:27.400]  大家認為對
[00:13:27.400 --> 00:13:30.400]  不過有些心水清的弟兄姊妹說
[00:13:30.400 --> 00:13:31.400]  都還不是
[00:13:31.400 --> 00:13:32.400]  有時候我們最真最誠
[00:13:32.400 --> 00:13:34.400]  流露出來的東西很壞的
[00:13:34.400 --> 00:13:37.400]  難怪這麼多人回到家裡
[00:13:37.400 --> 00:13:38.400]  是另外一個樣子
[00:13:38.400 --> 00:13:40.400]  因為他真誠
[00:13:40.400 --> 00:13:42.400]  在外面打工的時候
[00:13:42.400 --> 00:13:43.400]  捱了這麼久
[00:13:43.400 --> 00:13:44.400]  笑口沙沙
[00:13:44.400 --> 00:13:46.400]  其實心裡面罵得他飛起來
[00:13:46.400 --> 00:13:47.400]  忍不住了
[00:13:47.400 --> 00:13:48.400]  回到家的時候
[00:13:48.400 --> 00:13:49.400]  真相露出來
[00:13:49.400 --> 00:13:51.400]  最慘就是他老婆了
[00:13:51.400 --> 00:13:53.400]  回到家的時候
[00:13:53.400 --> 00:13:54.400]  原來是這樣的
[00:13:54.400 --> 00:13:56.400]  又脾氣臭
[00:13:56.400 --> 00:13:57.400]  當一個人
[00:13:57.400 --> 00:13:58.400]  因為他沒有
[00:13:58.400 --> 00:13:59.400]  不用染色
[00:13:59.400 --> 00:14:00.400]  不用扮演
[00:14:00.400 --> 00:14:01.400]  不用扮的時候
[00:14:01.400 --> 00:14:02.400]  他會這麼噁心
[00:14:02.400 --> 00:14:03.400]  你知道嗎?
[00:14:03.400 --> 00:14:04.400]  人有罪的
[00:14:04.400 --> 00:14:05.400]  你不要以為很真誠的時候
[00:14:05.400 --> 00:14:06.400]  是很可愛的
[00:14:06.400 --> 00:14:07.400]  你明白嗎?
[00:14:07.400 --> 00:14:10.400]  所以我們真誠的時候
[00:14:10.400 --> 00:14:11.400]  要怎麼樣呢?
[00:14:11.400 --> 00:14:13.400]  耶穌說你真誠的時候
[00:14:13.400 --> 00:14:14.400]  最重要的
[00:14:14.400 --> 00:14:16.400]  不是將你壞的東西拿出來
[00:14:16.400 --> 00:14:18.400]  而是你真誠的時候
[00:14:18.400 --> 00:14:21.400]  將你那個結淨了的自我
[00:14:21.400 --> 00:14:23.400]  結淨了的真我
[00:14:23.400 --> 00:14:24.400]  將它拿出來
[00:14:24.400 --> 00:14:25.400]  這個呢
[00:14:25.400 --> 00:14:28.400]  正正可以解釋了第44節
[00:14:28.400 --> 00:14:31.400]  我再說一句比較有問題的經文
[00:14:31.400 --> 00:14:32.400]  44節
[00:14:32.400 --> 00:14:34.400]  路加福音說
[00:14:34.400 --> 00:14:39.400]  你們好像那些不顯露的墳墓
[00:14:39.400 --> 00:14:41.400]  那些人走在上面
[00:14:41.400 --> 00:14:43.400]  都不知道
[00:14:43.400 --> 00:14:47.400]  但是馬太福音23章27節說
[00:14:47.400 --> 00:14:50.400]  你們好像粉色的墳墓
[00:14:50.400 --> 00:14:54.400]  裡面裝了烏衛和骨頭
[00:14:54.400 --> 00:14:56.400]  現在問題就是
[00:14:56.400 --> 00:14:59.400]  究竟耶穌說的是粉色的墳墓
