
[00:00:00.000 --> 00:00:01.520]  今日和大家思想的就是
[00:01:39.240 --> 00:01:40.360]  我也聽聽
[00:01:40.360 --> 00:01:42.680]  因此來教會崇拜聽道
[00:01:42.680 --> 00:01:44.280]  慢慢慢慢她順了
[00:01:44.280 --> 00:01:46.560]  雖然她順了
[00:01:46.560 --> 00:01:49.040]  但是她先生仍然沒有來教會
[00:01:49.040 --> 00:01:50.400]  而是他們
[00:01:50.400 --> 00:01:53.560]  沒有指來到去參加
[00:01:53.560 --> 00:01:55.080]  但是丈夫就在家裡
[00:01:56.040 --> 00:01:57.440]  當我聽到這件事情的時候
[00:01:57.440 --> 00:01:58.600]  我心裡有很多感受
[00:01:58.600 --> 00:01:59.320]  我就想
[00:01:59.320 --> 00:02:01.920]  這位丈夫一早蒙恩得救
[00:02:01.920 --> 00:02:03.960]  但離開神一段長時間
[00:02:03.960 --> 00:02:06.040]  鼓勵自己的家人去教會
[00:02:06.040 --> 00:02:07.760]  自己的家人蒙恩得救
[00:02:07.760 --> 00:02:11.480]  但自己仍然留在陽圈之外
[00:02:11.480 --> 00:02:15.680]  是一幅很矛盾的圖畫
[00:02:15.680 --> 00:02:18.800]  但我感覺這個情況
[00:02:18.800 --> 00:02:21.000]  在香港有很多不同的地方
[00:02:21.000 --> 00:02:22.200]  同樣出現
[00:02:22.200 --> 00:02:24.520]  在世界很多不同環境的教會
[00:02:24.520 --> 00:02:26.360]  感覺有很多信徒
[00:02:26.360 --> 00:02:27.960]  是沒有回教會
[00:02:27.960 --> 00:02:29.600]  或者是曾經回教會
[00:02:29.600 --> 00:02:31.240]  現在沒有再回教會
[00:02:31.240 --> 00:02:33.240]  有不少這樣的情況
[00:02:33.240 --> 00:02:34.600]  是我們看到的
[00:02:34.600 --> 00:02:36.320]  我作為基督徒
[00:02:36.320 --> 00:02:38.800]  在靈性的成長過程當中
[00:02:38.800 --> 00:02:40.440]  會遇到一定的困難
[00:02:40.440 --> 00:02:43.520]  這裡是會常常出現
[00:02:43.520 --> 00:02:45.360]  基督徒並不是說我們信主之後
[00:02:45.360 --> 00:02:47.080]  就風平浪靜沒問題
[00:02:47.080 --> 00:02:50.080]  有些時候問題甚至是來自你的教會
[00:02:50.080 --> 00:02:52.080]  來自你的基督徒朋友
[00:02:53.240 --> 00:02:54.880]  很多時候有三種反應
[00:02:54.880 --> 00:02:55.480]  第一
[00:02:55.480 --> 00:02:58.400]  面對著困難就覺得灰心喪志
[00:02:58.400 --> 00:02:59.760]  算了我走了
[00:02:59.760 --> 00:03:01.200]  就退走了
[00:03:01.200 --> 00:03:02.240]  離開教會
[00:03:02.240 --> 00:03:05.000]  第二種情況就是面對著困難
[00:03:05.000 --> 00:03:07.640]  心裡面相信神有恩典
[00:03:07.640 --> 00:03:09.280]  因此放膽面對
[00:03:09.280 --> 00:03:11.840]  甚至進入這個困難當中
[00:03:11.840 --> 00:03:15.240]  而神保守他經過了之後
[00:03:15.240 --> 00:03:18.040]  他的靈命進了一步
[00:03:18.040 --> 00:03:19.640]  成長了
[00:03:19.640 --> 00:03:23.000]  但是第三種情況
[00:03:23.320 --> 00:03:24.800]  是一般的情況
[00:03:24.800 --> 00:03:26.440]  面對著困難的時候
[00:03:26.440 --> 00:03:27.840]  就站在困難面前
[00:03:27.840 --> 00:03:28.960]  不知道怎麼辦
[00:03:28.960 --> 00:03:30.240]  也不敢進入去
[00:03:30.240 --> 00:03:31.720]  也不想退後
[00:03:31.720 --> 00:03:33.480]  但是站在那個位置當中
[00:03:33.480 --> 00:03:34.920]  愛濟不前
[00:03:34.920 --> 00:03:37.360]  不退不前
[00:03:37.360 --> 00:03:40.000]  就是停留在那個階段裡面
[00:03:40.000 --> 00:03:42.200]  覺得很多困難
[00:03:42.200 --> 00:03:43.360]  不知道怎麼解決
[00:03:43.360 --> 00:03:45.160]  但也不敢放棄
[00:03:45.160 --> 00:03:47.320]  就在那個地方猶豫不定
[00:03:47.320 --> 00:03:48.680]  愛濟多年
[00:03:48.680 --> 00:03:51.360]  我看到有不少的基督徒弟兄姊妹
[00:03:51.360 --> 00:03:52.920]  在這樣的情況裡面
[00:03:52.920 --> 00:03:53.960]  你說他是一個基督徒
[00:03:53.960 --> 00:03:54.920]  是
[00:03:54.920 --> 00:03:58.240]  說他是一個真正跟隨神的基督徒
[00:03:58.240 --> 00:03:59.440]  又好像不是
[00:03:59.440 --> 00:04:03.440]  而今天我們很盼望
[00:04:03.440 --> 00:04:06.520]  神在天上隨顧一些弟兄姊妹
[00:04:06.520 --> 00:04:09.800]  祂的憐憫淋到我們身上
[00:04:09.800 --> 00:04:11.800]  再一次復甦我們的心靈
[00:04:11.800 --> 00:04:14.480]  能夠可以緊緊地跟隨神
[00:04:14.480 --> 00:04:17.840]  以此他們過了約旦河
[00:04:17.840 --> 00:04:19.280]  他們很感恩
[00:04:19.280 --> 00:04:22.720]  整個過程裡面是一個奇蹟的事情
[00:04:22.720 --> 00:04:24.720]  絕對是一件神蹟的事情
[00:04:24.720 --> 00:04:27.480]  約旦河能夠經過
[00:04:27.480 --> 00:04:30.440]  成為了歷世歷代很多基督徒的激勵
[00:04:30.440 --> 00:04:32.160]  面對著困難
[00:04:32.160 --> 00:04:35.720]  竟然可以在江河當中開路
[00:04:35.720 --> 00:04:39.960]  讓很多的弟兄姊妹在其中深刻地體會
[00:04:39.960 --> 00:04:41.600]  神是我們的幫助
[00:04:41.600 --> 00:04:44.920]  在毫無出路的時候
[00:04:44.920 --> 00:04:46.880]  神讓我們經歷到這位的神
[00:04:46.880 --> 00:04:50.400]  是在江河中開路的上帝
[00:04:50.400 --> 00:04:52.480]  各位弟兄姊妹你想一想
[00:04:52.480 --> 00:04:55.080]  在江河中開路
[00:04:55.080 --> 00:04:56.400]  如果你住在沙田區
[00:04:56.400 --> 00:04:59.120]  看到一條屯門河
[00:04:59.120 --> 00:05:00.880]  突然間你覺得
[00:05:00.880 --> 00:05:02.160]  我很想去對岸
[00:05:02.160 --> 00:05:04.320]  不想走那條行人路
[00:05:04.320 --> 00:05:06.440]  那你就拉高褲腳
[00:05:06.440 --> 00:05:07.160]  閉上眼睛
[00:05:07.160 --> 00:05:08.920]  我走過去
[00:05:08.920 --> 00:05:13.480]  當然你知道不可能
[00:05:13.480 --> 00:05:14.840]  連一條簡單的屯門河
[00:05:14.840 --> 00:05:16.680]  你都不會走得過去
[00:05:16.680 --> 00:05:21.400]  但怎麼可能神可以在約旦這條河裡面
[00:05:21.400 --> 00:05:22.840]  開一條路
[00:05:22.840 --> 00:05:27.480]  讓大概二百萬人走過去
[00:05:27.480 --> 00:05:28.480]  因此我們開始了
[00:05:28.480 --> 00:05:32.440]  先想聖經究竟這個神跡有什麼意思
[00:05:32.440 --> 00:05:34.280]  對我們今天的教徒
[00:05:34.280 --> 00:05:36.520]  有什麼神給我們的訊息
[00:05:36.520 --> 00:05:39.400]  我請大家先看聖經的約書亞記
[00:05:39.400 --> 00:05:42.680]  第三章第十四節
[00:05:42.680 --> 00:05:47.720]  在第三章就提及過
[00:05:47.720 --> 00:05:49.720]  他們將要過約旦河
[00:05:49.720 --> 00:05:50.960]  神就告訴他們知道
[00:05:50.960 --> 00:05:53.160]  他們將要怎樣過河
[00:05:53.160 --> 00:05:55.760]  去到第十四節的時候
[00:05:55.760 --> 00:05:57.680]  百姓離開象棚
[00:05:57.680 --> 00:05:59.640]  要過約旦河的時候
[00:05:59.640 --> 00:06:02.800]  「台約貴的祭司乃在百姓的前頭」
[00:06:02.800 --> 00:06:04.040]  他們到約旦河
[00:06:04.040 --> 00:06:05.800]  腳一入水
[00:06:05.800 --> 00:06:07.600]  原來約旦河水
[00:06:07.600 --> 00:06:08.760]  在修過的日子
[00:06:08.760 --> 00:06:10.200]  漲過兩岸
[00:06:10.200 --> 00:06:14.480]  然後就描寫著河水分開的情況
[00:06:14.480 --> 00:06:16.960]  雖然以前約書亞曾經跟百姓說
[00:06:16.960 --> 00:06:19.520]  神要讓河水分開讓你們過去
[00:06:19.520 --> 00:06:23.120]  但是百姓可相信他們是半信半疑
[00:06:23.120 --> 00:06:24.440]  所以當他們見到祭司
[00:06:24.440 --> 00:06:27.320]  抬著約貴向前行的時候
[00:06:27.320 --> 00:06:29.440]  他們心裡就有很多疑惑
[00:06:29.440 --> 00:06:31.440]  相信是會有很多疑惑
[00:06:31.440 --> 00:06:32.360]  行不行啊
[00:06:32.360 --> 00:06:33.360]  怎樣走啊
[00:06:33.360 --> 00:06:35.680]  怎樣過啊
[00:06:35.680 --> 00:06:39.120]  但是當祭司一腳踏入水中的時候
[00:06:39.120 --> 00:06:42.120]  聖經就描寫出神跡開展
[00:06:42.120 --> 00:06:45.040]  這個神跡由很多個神跡所組成
[00:06:45.040 --> 00:06:46.920]  我簡單將它分為五部分
[00:06:46.920 --> 00:06:48.080]  第一部分
[00:06:48.080 --> 00:06:50.480]  祭司一腳踏入河水中
[00:06:50.480 --> 00:06:55.320]  上流下來的水就立刻斷絕
[00:06:55.320 --> 00:06:57.840]  在上流就斷了河水
[00:06:57.840 --> 00:07:00.640]  因此沒有水再湧下來
[00:07:00.640 --> 00:07:02.480]  大家可以想像一下
[00:07:02.480 --> 00:07:04.760]  如果你說水喉很大
[00:07:04.760 --> 00:07:06.440]  你關了水喉
[00:07:06.440 --> 00:07:07.600]  沒有水出
[00:07:07.600 --> 00:07:10.280]  那當然下面就乾了
[00:07:10.280 --> 00:07:11.640]  但你知道
[00:07:11.640 --> 00:07:14.440]  如果約旦河是一個河流
[00:07:14.440 --> 00:07:16.440]  如果關了河源
[00:07:16.440 --> 00:07:18.280]  即是說源頭沒有水
[00:07:18.280 --> 00:07:20.040]  全部沒有水
[00:07:20.040 --> 00:07:22.320]  那好像容易明白一點
[00:07:22.320 --> 00:07:25.280]  但聖經是說河水一直湧水來
[00:07:25.280 --> 00:07:27.680]  突然間中間斷開
[00:07:27.680 --> 00:07:28.800]  下面沒有水
[00:07:28.800 --> 00:07:31.880]  上面繼續有水
[00:07:31.880 --> 00:07:34.640]  你可以想像是一件超自然
[00:07:34.640 --> 00:07:37.080]  完全是超自然的事情
[00:07:37.080 --> 00:07:40.160]  是一件不可能會發生的事情
[00:07:40.160 --> 00:07:40.560]  第二
[00:07:40.560 --> 00:07:43.040]  聖經提到當時是在一個修葛的日子
[00:07:43.040 --> 00:07:44.320]  大概是四月份
[00:07:44.320 --> 00:07:45.680]  春天的時候
[00:07:45.680 --> 00:07:48.720]  河水是漲到兩岸邊
[00:07:48.720 --> 00:07:51.320]  如果你說河水很乾
[00:07:51.320 --> 00:07:52.800]  只是少許水
[00:07:52.800 --> 00:07:55.200]  剛剛那時候天氣炎熱一點
[00:07:55.200 --> 00:07:56.560]  太陽曬得很厲害
[00:07:56.560 --> 00:07:59.080]  曬乾了水
[00:07:59.080 --> 00:07:59.960]  但不是
[00:07:59.960 --> 00:08:02.480]  是漲水的時候
[00:08:02.480 --> 00:08:05.280]  是很多大水湧流的時候
[00:08:05.280 --> 00:08:06.600]  在那個時候
[00:08:06.600 --> 00:08:09.880]  河水停止了
[00:08:09.880 --> 00:08:10.960]  第三
[00:08:10.960 --> 00:08:13.880]  大家看看第十六節
[00:08:13.880 --> 00:08:16.240]  那從上往下流的水
[00:08:16.240 --> 00:08:21.160]  便在極遠諸次撒拉旦旁的亞當城那裡停住
[00:08:21.160 --> 00:08:22.840]  立起城裡
[00:08:22.840 --> 00:08:24.600]  那往阿拉巴的海
[00:08:24.600 --> 00:08:26.440]  就是沿海下流的水
[00:08:26.440 --> 00:08:28.120]  全員斷絕
[00:08:28.120 --> 00:08:31.880]  於是百姓在耶路哥的對面就過去了
[00:08:31.880 --> 00:08:33.520]  先看到亞當城這個城
[00:08:33.520 --> 00:08:36.840]  是在他們當時過河的地方
[00:08:36.840 --> 00:08:42.480]  的另一處大概十五、十六里外的一個城市
[00:08:42.480 --> 00:08:45.080]  在上流一個很高的地方
[00:08:45.080 --> 00:08:47.320]  升級到在很遠的地方
[00:08:47.320 --> 00:08:49.640]  這些河水就立起成為一個
[00:08:49.640 --> 00:08:52.840]  好像堡壘的情形
[00:08:52.840 --> 00:08:54.320]  我想大家想一想
[00:08:54.320 --> 00:08:57.640]  如果那個河水不是在那麼遠停住
[00:08:57.640 --> 00:09:00.400]  是在你身邊停住的
[00:09:00.400 --> 00:09:02.640]  不知道大家有沒有試過去那些瀑布
[00:09:02.640 --> 00:09:05.400]  有些瀑布是讓你走到很近的
[00:09:05.400 --> 00:09:08.440]  大水的水氣很厲害地湧過來
[00:09:08.440 --> 00:09:09.320]  你都很害怕
[00:09:09.320 --> 00:09:14.160]  一跌下去瀑布就實死無生
[00:09:14.160 --> 00:09:18.160]  如果有一條河在以色列人旁邊停住
[00:09:18.160 --> 00:09:19.920]  當他們過河的時候一路走
[00:09:19.920 --> 00:09:21.720]  兩邊是水
[00:09:21.720 --> 00:09:23.240]  或者側邊是水
[00:09:23.240 --> 00:09:25.520]  剛剛在旁邊停住
[00:09:25.520 --> 00:09:26.720]  有些人伸手過去
[00:09:26.720 --> 00:09:29.320]  拿不拿到魚呢
[00:09:29.320 --> 00:09:30.640]  你會很害怕
[00:09:30.640 --> 00:09:32.360]  不知道會不會突然間水湧過來
[00:09:32.360 --> 00:09:34.560]  將我掩蓋呢
[00:09:34.560 --> 00:09:35.960]  但不是
[00:09:35.960 --> 00:09:38.200]  神給他們一種很大的安全感
[00:09:38.200 --> 00:09:40.760]  在很遠十五十里之外
[00:09:40.760 --> 00:09:42.400]  先蓄起城壘
[00:09:42.400 --> 00:09:46.920]  他們可以很安然地走過這條約旦河
[00:09:46.920 --> 00:09:47.640]  第四
[00:09:47.640 --> 00:09:50.320]  聖經提到當他們走上去的時候
[00:09:50.320 --> 00:09:54.280]  這條河是濕的還是乾的
[00:09:54.280 --> 00:09:58.280]  聖經提到他們行在乾地上面
[00:09:58.280 --> 00:10:00.200]  這條河當他們走上去的時候
[00:10:00.200 --> 00:10:02.880]  很快蓄就乾硬了
[00:10:02.880 --> 00:10:05.960]  他們可以在上面步行而過
[00:10:05.960 --> 00:10:06.720]  你可以想像一下
[00:10:06.720 --> 00:10:09.000]  如果這條河還未曾乾
[00:10:09.000 --> 00:10:11.280]  還是剛剛沒有水
[00:10:11.280 --> 00:10:13.080]  地面應該會怎樣呢
[00:10:13.080 --> 00:10:14.360]  很濕
[00:10:14.360 --> 00:10:15.400]  很軟
[00:10:15.400 --> 00:10:17.720]  甚至有很多的陷阱
[00:10:17.720 --> 00:10:19.360]  走的時候突然間腳
[00:10:19.360 --> 00:10:20.520]  絕了在泥裡
[00:10:20.520 --> 00:10:21.760]  拔不出來
[00:10:21.760 --> 00:10:23.240]  一會兒
[00:10:23.240 --> 00:10:25.560]  阿伯走的時候一滑滑的
[00:10:25.560 --> 00:10:26.080]  跌在地上
[00:10:26.080 --> 00:10:28.240]  很多人又扶著他
[00:10:28.240 --> 00:10:29.080]  你可以想像
[00:10:29.080 --> 00:10:31.280]  很混亂很混亂
[00:10:31.280 --> 00:10:35.480]  但當時他們行在乾地上
[00:10:35.480 --> 00:10:36.040]  第五
[00:10:36.040 --> 00:10:38.600]  聖經提到當祭司回到岸邊的時候
[00:10:38.600 --> 00:10:40.680]  大家可以看看後面的第四章
[00:10:40.680 --> 00:10:45.200]  第十八節
[00:10:45.200 --> 00:10:50.280]  在第四章的第十八節
[00:10:50.280 --> 00:10:51.280]  聖經說
[00:10:51.280 --> 00:10:55.120]  「台耶和華約貴的祭司從約旦河裡上來
[00:10:55.120 --> 00:10:57.360]  腳掌剛落旱地
[00:10:57.360 --> 00:11:00.400]  約旦河的水就流到源處
[00:11:00.400 --> 00:11:03.200]  仍舊漲過兩岸」
[00:11:03.200 --> 00:11:04.800]  時間剛剛好
[00:11:04.800 --> 00:11:06.560]  當他們一踏上岸的時候
[00:11:06.560 --> 00:11:09.240]  水就湧流回到源處
[00:11:09.240 --> 00:11:11.040]  我相信如果你是祭司
[00:11:11.040 --> 00:11:12.440]  其實都會很擔心
[00:11:12.440 --> 00:11:14.720]  因為你站在河床中央
[00:11:14.720 --> 00:11:16.800]  等其他人經過
[00:11:16.800 --> 00:11:18.760]  你會怕他們都走了
[00:11:18.760 --> 00:11:20.160]  會不會突然間河湧過來
[00:11:20.160 --> 00:11:22.600]  將我們淹沒呢
[00:11:22.600 --> 00:11:24.960]  當他們走上岸邊的時候
[00:11:24.960 --> 00:11:26.240]  我猜他們很心急
[00:11:26.240 --> 00:11:27.680]  好像有些人充紅燈
[00:11:27.680 --> 00:11:30.320]  快點,不是轉燈了
[00:11:30.320 --> 00:11:31.840]  他馬上上去
[00:11:31.840 --> 00:11:34.880]  但當他們一踏上岸邊的時候
[00:11:34.880 --> 00:11:38.560]  神先讓河水湧流回源處
[00:11:38.560 --> 00:11:42.080]  是一個很細心的安排
[00:11:42.080 --> 00:11:47.200]  讓人在其中經歷神的完全恩典
[00:11:47.200 --> 00:11:50.480]  這個神跡是由很多神跡所組織而成
[00:11:50.480 --> 00:11:52.720]  是一個大的神跡
[00:11:52.720 --> 00:11:57.200]  在其中清楚顯明神是偉大的上帝
[00:11:57.200 --> 00:11:57.800]  各位聽眾姐妹
[00:11:57.800 --> 00:11:59.960]  其實在你的生命當中
[00:11:59.960 --> 00:12:02.920]  神同時會讓很多大小的神跡
[00:12:02.920 --> 00:12:05.000]  出現在你的生命當中
[00:12:05.000 --> 00:12:06.840]  因為昔日的神
[00:12:06.840 --> 00:12:09.400]  今天都是你的神
[00:12:09.400 --> 00:12:10.520]  我記得有一次
[00:12:10.520 --> 00:12:11.920]  有機會去到泰國
[00:12:11.920 --> 00:12:14.520]  參加一些宣教的服膳
[00:12:14.520 --> 00:12:16.440]  去到遇到一位當地的姐妹
[00:12:16.440 --> 00:12:17.880]  這位姐妹就講述
[00:12:17.880 --> 00:12:22.440]  她自己以前信主初期的時候
[00:12:22.440 --> 00:12:24.280]  後來認識了一個男生
[00:12:24.280 --> 00:12:26.280]  那個男生就還沒有信主
[00:12:26.280 --> 00:12:28.280]  當我們兩個談戀愛的時候
[00:12:28.280 --> 00:12:31.160]  那個男生就說好,我跟你去教會
[00:12:31.160 --> 00:12:33.800]  但是後來他們慢慢慢慢一直去教會
[00:12:33.800 --> 00:12:34.840]  後來結婚之後
[00:12:34.840 --> 00:12:38.840]  結婚之後,那個先生就不信主了
[00:12:38.840 --> 00:12:40.760]  這個太太很傷心
[00:12:40.760 --> 00:12:42.920]  用了很多辦法都沒有用
[00:12:42.920 --> 00:12:44.280]  只能夠不斷地祈禱
[00:12:44.280 --> 00:12:45.400]  求你憐憫
[00:12:45.400 --> 00:12:46.920]  求你顯出你的大能
[00:12:46.920 --> 00:12:49.480]  改變我的丈夫
[00:12:49.480 --> 00:12:50.840]  後來我有機會見到她先生
[00:12:50.840 --> 00:12:52.600]  她先生直接跟我分享
[00:12:52.600 --> 00:12:55.000]  他說當初一見到這個女生
[00:12:55.000 --> 00:12:58.360]  心花怒放,要追求她
[00:12:58.360 --> 00:12:59.400]  用盡一切方法
[00:12:59.400 --> 00:13:01.720]  因此就跟她回教會
[00:13:01.720 --> 00:13:02.840]  心裡就想
[00:13:02.840 --> 00:13:07.160]  沒問題,結婚之後我就可以不用回教會
[00:13:07.160 --> 00:13:08.600]  真的,當我們結婚之後
[00:13:08.600 --> 00:13:11.560]  那個丈夫就回復常態
[00:13:11.560 --> 00:13:12.920]  就沒有回教會
[00:13:12.920 --> 00:13:15.480]  這個先生他開了一間小的飯店
[00:13:15.480 --> 00:13:17.880]  這個飯店是賣酒的
[00:13:17.880 --> 00:13:20.840]  這位先生本身也經常是醉酒
[00:13:20.840 --> 00:13:23.560]  而醉酒很多時候發生很多事情
[00:13:23.560 --> 00:13:26.120]  鬧事也會做很多錯的決定
[00:13:26.120 --> 00:13:26.920]  但沒辦法
[00:13:26.920 --> 00:13:29.000]  多年來是有醉酒的習慣
[00:13:29.000 --> 00:13:30.600]  有一個早上
[00:13:30.600 --> 00:13:33.160]  昨晚喝醉酒,大醉如泥
[00:13:33.160 --> 00:13:34.440]  躺在床上
[00:13:34.440 --> 00:13:35.720]  早上就醒了
[00:13:35.720 --> 00:13:36.840]  一醒的時候
[00:13:36.840 --> 00:13:39.640]  頭昏腦脹,很不舒服
[00:13:39.640 --> 00:13:40.680]  一起床就睜開眼
[00:13:40.680 --> 00:13:42.040]  就見到一些酒
[00:13:42.040 --> 00:13:43.560]  因為他們沒有士多房
[00:13:43.560 --> 00:13:46.200]  把酒放在自己的房間裡
[00:13:46.200 --> 00:13:50.200]  房間裡放滿了要出售的酒
[00:13:50.200 --> 00:13:53.320]  這位先生一起床就見到這樣的情況
[00:13:53.320 --> 00:13:55.880]  突然有一種沒有厭惡自己的感覺
[00:13:55.880 --> 00:13:56.600]  他就說
[00:13:56.600 --> 00:14:00.200]  我當時就向這位神說
[00:14:00.200 --> 00:14:02.920]  如果你真的在這裡
[00:14:02.920 --> 00:14:04.760]  如果你幫我戒酒
[00:14:04.760 --> 00:14:08.520]  我就相信你了
[00:14:08.520 --> 00:14:10.360]  想不到神的憐憫
[00:14:10.360 --> 00:14:13.400]  就淋到這樣一個人的身上
[00:14:13.400 --> 00:14:14.440]  他就說
[00:14:14.440 --> 00:14:16.200]  從那天開始
[00:14:16.200 --> 00:14:17.480]  我不知道為什麼
[00:14:17.480 --> 00:14:20.600]  完全沒有了喝酒的興趣
[00:14:20.600 --> 00:14:22.200]  突然間他就說
[00:14:22.200 --> 00:14:25.000]  這是真的
[00:14:25.000 --> 00:14:27.080]  這個神是真的
[00:14:27.080 --> 00:14:29.000]  他就開始信著
[00:14:29.000 --> 00:14:31.400]  跟太太真心地回教會
[00:14:31.400 --> 00:14:32.120]  不單這樣
[00:14:32.120 --> 00:14:33.480]  當我去到見到他的時候
[00:14:33.480 --> 00:14:34.600]  他當然已經戒了酒
[00:14:34.600 --> 00:14:37.880]  他已經回到教會
[00:14:37.880 --> 00:14:39.480]  他在掙扎著告訴我
[00:14:39.480 --> 00:14:41.240]  他說我自己不喝酒
[00:14:41.240 --> 00:14:43.320]  不過我飯店賣酒
[00:14:43.320 --> 00:14:45.640]  很多人喝到大醉如泥
[00:14:45.640 --> 00:14:48.120]  在我的飯店裡面
[00:14:48.120 --> 00:14:49.480]  但如果我不賣酒
[00:14:49.480 --> 00:14:50.600]  我沒得賺
[00:14:50.600 --> 00:14:51.960]  我最主要的入息
[00:14:51.960 --> 00:14:54.040]  是靠賣酒而來的
[00:14:54.040 --> 00:14:55.000]  我就鼓勵他
[00:14:55.000 --> 00:14:56.200]  你真的憑信心
[00:14:56.200 --> 00:14:58.440]  求問神對你的心意
[00:14:58.440 --> 00:14:59.560]  過了一兩年
[00:14:59.560 --> 00:15:01.000]  我再去到這個地方
[00:15:01.000 --> 00:15:02.440]  再見到他
[00:15:02.440 --> 00:15:03.720]  發覺這個弟兄
[00:15:03.720 --> 00:15:05.960]  已經賣了他的飯店
[00:15:05.960 --> 00:15:07.320]  他說施牧師
[00:15:07.320 --> 00:15:10.440]  我現在沒有賣酒了
[00:15:10.440 --> 00:15:12.440]  我就問你怎麼辦
[00:15:12.440 --> 00:15:14.360]  我找了另一間店
[00:15:14.360 --> 00:15:16.120]  這間店小一點的
[00:15:16.120 --> 00:15:18.840]  我只是賣飯吃
[00:15:18.840 --> 00:15:20.840]  一般的飯菜
[00:15:20.840 --> 00:15:21.560]  我去到的時候
[00:15:21.560 --> 00:15:22.680]  見到他在飯店裡面
[00:15:22.680 --> 00:15:23.800]  自己親自下廚
[00:15:23.800 --> 00:15:24.920]  一直在煮
[00:15:24.920 --> 00:15:25.640]  他說施牧師
[00:15:25.640 --> 00:15:27.000]  現在生意比以前好
[00:15:27.000 --> 00:15:29.720]  一直在炒
[00:15:29.720 --> 00:15:30.600]  他很難明白
[00:15:30.600 --> 00:15:33.800]  為什麼現在竟然比以前好
[00:15:33.800 --> 00:15:34.760]  他坐下來的時候
[00:15:34.760 --> 00:15:35.720]  他告訴我
[00:15:35.720 --> 00:15:36.680]  我考慮著
[00:15:36.680 --> 00:15:39.480]  可不可以更多侍奉神
[00:15:39.480 --> 00:15:41.720]  我再一次去泰國的時候
[00:15:41.720 --> 00:15:44.120]  當時他已經是一個神學生
[00:15:44.120 --> 00:15:46.280]  他放下了他自己的生意
[00:15:46.280 --> 00:15:47.160]  到今天
[00:15:47.160 --> 00:15:49.720]  是泰國一位很好的傳道人
[00:15:49.720 --> 00:15:52.600]  在當中服侍著
[00:15:52.600 --> 00:15:53.320]  整個過程
[00:15:53.320 --> 00:15:55.160]  我有機會幾次見他的面
[00:15:55.160 --> 00:15:56.920]  但是從最初到現在
[00:15:56.920 --> 00:16:02.680]  一個欺騙女朋友
