
[00:00:00.000 --> 00:00:07.260]  我們繼續地查看聖經新約裏面希伯來書的寶貴的信息
[00:03:00.900 --> 00:03:02.900]  第十七節這樣說
[00:03:02.900 --> 00:03:06.000]  神願意爲那承受應許的人
[00:03:06.000 --> 00:03:09.200]  格外鮮明他的旨意是不更改的
[00:03:09.200 --> 00:03:12.400]  就其事爲證
[00:03:12.400 --> 00:03:15.500]  神 其事來做保證
[00:03:15.500 --> 00:03:18.300]  證明他的應許永不改變
[00:03:18.300 --> 00:03:21.800]  原來神是不需要其事的
[00:03:21.800 --> 00:03:26.700]  因爲神永不會違反他自己的旨意
[00:03:26.700 --> 00:03:28.700]  神是信使的
[00:03:28.700 --> 00:03:30.500]  他不需要其事
[00:03:30.500 --> 00:03:34.100]  但是因爲他體貼人的軟弱
[00:03:34.100 --> 00:03:37.500]  又格外鮮明他的旨意是不改變的
[00:03:37.500 --> 00:03:40.800]  所以他就其事爲證
[00:03:40.800 --> 00:03:43.500]  連人其事也不會更改
[00:03:43.500 --> 00:03:46.500]  何況我們的祖 我們的神呢
[00:03:46.500 --> 00:03:48.500]  第三個保證
[00:03:48.500 --> 00:03:51.000]  請看第十八節
[00:03:51.000 --> 00:03:54.000]  藉着良見不更改的事
[00:03:54.000 --> 00:03:56.600]  神絕不能說謊
[00:03:56.600 --> 00:04:00.100]  《帝瑪太后書》二章十三節也說
[00:04:00.100 --> 00:04:02.300]  我們縱然失信
[00:04:02.300 --> 00:04:04.700]  神仍是可信的
[00:04:04.700 --> 00:04:08.000]  因爲他不能夠庇護自己
[00:04:08.000 --> 00:04:11.100]  神不可能庇護他自己
[00:04:11.100 --> 00:04:14.200]  不能夠與他自己的旨意相違反
[00:04:14.200 --> 00:04:16.400]  神不能食言
[00:04:16.400 --> 00:04:20.000]  這是神的本性所給我們的保證
[00:04:20.000 --> 00:04:22.400]  他絕不能說謊
[00:04:22.400 --> 00:04:26.600]  他完完全全百分之百是信使的
[00:04:26.600 --> 00:04:31.000]  在雅各書一章十七節那裏這樣說
[00:04:31.000 --> 00:04:33.300]  在神並沒有改變
[00:04:33.300 --> 00:04:35.800]  也沒有轉動的嬰兒
[00:04:35.800 --> 00:04:39.200]  這就是說主不但沒有轉變
[00:04:39.200 --> 00:04:41.800]  也沒有轉變的可能
[00:04:41.800 --> 00:04:44.400]  他是絕對的信使的
[00:04:44.400 --> 00:04:46.800]  他是永遠不改變的
[00:04:46.800 --> 00:04:51.800]  我們要用信心緊緊地抓住這句話語
[00:04:51.800 --> 00:04:54.100]  好 我們有這三個保證了
[00:04:54.100 --> 00:04:57.100]  正名主的應許永不改變
[00:04:57.100 --> 00:04:58.500]  第一個保證
[00:04:58.500 --> 00:05:02.300]  就是沒有比神更大的能破壞
[00:05:02.300 --> 00:05:04.900]  攔住他完成他的應許
[00:05:04.900 --> 00:05:06.800]  第二就是神
[00:05:06.800 --> 00:05:08.900]  其事爲證
[00:05:08.900 --> 00:05:11.600]  他爲了提示我們的軟弱
[00:05:11.600 --> 00:05:14.000]  其事來做保證
[00:05:14.000 --> 00:05:17.500]  第三個保證就是神的本性的保證
[00:05:17.500 --> 00:05:19.200]  他絕不能說謊
[00:05:19.200 --> 00:05:21.100]  他不能違反自己
[00:05:21.100 --> 00:05:24.500]  我們是信他卻不能是信
[00:05:24.500 --> 00:05:27.400]  好 現在我們看第二方面
[00:05:27.400 --> 00:05:30.400]  我們怎樣才能得到主的應許
[00:05:30.400 --> 00:05:32.300]  成就在我們身上呢
[00:05:32.300 --> 00:05:33.300]  我再說
[00:05:33.300 --> 00:05:36.000]  我們怎樣才能夠得到主的應許
[00:05:36.000 --> 00:05:39.000]  成就在我們身上呢
[00:05:39.000 --> 00:05:40.300]  有人說
[00:05:40.300 --> 00:05:44.300]  每一粒種子都是一個應許
[00:05:44.300 --> 00:05:46.700]  我們把這個種子種下以後
[00:05:46.700 --> 00:05:48.800]  就會發長
[00:05:48.800 --> 00:05:50.300]  就會開花
[00:05:50.300 --> 00:05:51.900]  就會結果
[00:05:51.900 --> 00:05:54.900]  所以在每一粒的種子裏面
[00:05:54.900 --> 00:05:58.500]  都有盼望藏在其中
[00:05:58.500 --> 00:06:00.300]  既然如此
[00:06:00.300 --> 00:06:02.700]  是不是每一粒種子
[00:06:02.700 --> 00:06:05.700]  都會必然生長結果呢
[00:06:05.700 --> 00:06:07.500]  不一定
[00:06:07.500 --> 00:06:09.200]  爲什麼不一定呢
[00:06:09.200 --> 00:06:10.000]  就是
[00:06:10.000 --> 00:06:13.200]  如果我們把種子種下去以後
[00:06:13.200 --> 00:06:14.900]  沒有澆灌
[00:06:14.900 --> 00:06:17.000]  沒有它生長的條件
[00:06:17.000 --> 00:06:20.900]  那麼它就不會生長開花結實
[00:06:20.900 --> 00:06:21.900]  因此
[00:06:21.900 --> 00:06:25.200]  雖然每一粒種子都是一個應許
[00:06:25.200 --> 00:06:27.300]  但是它的發展
[00:06:27.300 --> 00:06:30.900]  還需要有客觀的條件
[00:06:30.900 --> 00:06:32.800]  什麼條件呢
[00:06:32.800 --> 00:06:37.400]  就是我們要把它撒在好的土地裏面
[00:06:37.400 --> 00:06:38.800]  有日光
[00:06:38.800 --> 00:06:40.300]  需要水分
[00:06:40.300 --> 00:06:42.100]  需要適當的溫度
[00:06:42.100 --> 00:06:44.500]  當這些都適合的時候
[00:06:44.500 --> 00:06:48.700]  這個種子的應許就會實現了
[00:06:48.700 --> 00:06:49.500]  照樣
[00:06:49.500 --> 00:06:53.000]  神的應許都是真實的
[00:06:53.000 --> 00:06:53.900]  但是
[00:06:53.900 --> 00:06:57.400]  我們是否有讓神的應許
[00:06:57.400 --> 00:06:59.900]  成全在我們身上的條件
[00:06:59.900 --> 00:07:02.200]  那是另外一個問題
[00:07:02.200 --> 00:07:03.600]  現在我們要看看
[00:07:03.600 --> 00:07:07.900]  我們所需要有的條件是什麼呢
[00:07:07.900 --> 00:07:09.200]  第一個條件
[00:07:09.200 --> 00:07:11.500]  就是信心
[00:07:11.500 --> 00:07:13.700]  第十二節這樣說
[00:07:13.700 --> 00:07:15.300]  並不懈怠
[00:07:15.300 --> 00:07:19.300]  總要效仿那些憑信心和忍耐
[00:07:19.300 --> 00:07:21.900]  承受應許的人
[00:07:21.900 --> 00:07:23.800]  這裏提到信心
[00:07:23.800 --> 00:07:27.500]  信心能夠適足的執意成就
[00:07:27.500 --> 00:07:32.800]  神做公永遠有不改變的兩個原則
[00:07:32.800 --> 00:07:33.900]  第一個原則
[00:07:33.900 --> 00:07:35.500]  就是哪裏有信心
[00:07:35.500 --> 00:07:37.200]  神就在那裏做公
[00:07:37.200 --> 00:07:39.700]  第二個原則就是哪裏有禱告
[00:07:39.700 --> 00:07:41.600]  神就在那裏做公
[00:07:41.600 --> 00:07:44.900]  我們考察全部聖經的時候
[00:07:44.900 --> 00:07:48.600]  我們考察整個的教會歷史的時候
[00:07:48.600 --> 00:07:53.400]  都看見這兩個原則在那裏貫穿一切
[00:07:53.400 --> 00:07:56.300]  從來沒有改變過
[00:07:56.300 --> 00:07:58.100]  沒有信心主就不動公
[00:07:58.100 --> 00:08:00.300]  沒有禱告主就不動公
[00:08:00.300 --> 00:08:04.600]  信心是主成就祂應許的條件
[00:08:04.600 --> 00:08:06.200]  主耶穌這樣說
[00:08:06.200 --> 00:08:10.800]  你若信就必看見神的榮耀
[00:08:10.800 --> 00:08:16.100]  這是約翰福音第十一章第四十節
[00:08:16.100 --> 00:08:18.100]  給我們看見的
[00:08:18.100 --> 00:08:19.200]  同時
[00:08:19.200 --> 00:08:21.800]  聖經裏面也記載這樣的話說
[00:08:21.800 --> 00:08:23.200]  因爲他們不信
[00:08:23.200 --> 00:08:27.000]  主就不在那裏多行神伎倆
[00:08:27.000 --> 00:08:29.300]  在近代的教會歷史裏面
[00:08:29.300 --> 00:08:35.300]  有一件事是一個神恩戴信心的好例子
[00:08:35.300 --> 00:08:39.100]  從前在英國有兄妹兩個人
[00:08:39.100 --> 00:08:42.000]  他們姓摩發德
[00:08:42.000 --> 00:08:44.500]  哥哥的名字叫羅波
[00:08:44.500 --> 00:08:46.800]  妹妹的名字叫瑪麗亞
[00:08:46.800 --> 00:08:50.000]  他們兄妹兩個人到非洲去
[00:08:50.000 --> 00:08:53.200]  在一個河的邊上工作
[00:08:53.200 --> 00:08:55.900]  那個地的地方的途人
[00:08:55.900 --> 00:08:58.400]  他們的心很槓硬
[00:08:58.400 --> 00:09:00.400]  他們不肯信主
[00:09:00.400 --> 00:09:03.600]  那麼他們兩個人在那裏工作了十年
[00:09:03.600 --> 00:09:05.700]  還沒有一個人信主
[00:09:05.700 --> 00:09:08.600]  如果你工作十年還沒有得到一個果子
[00:09:08.600 --> 00:09:10.500]  沒有一個人歸向主
[00:09:10.500 --> 00:09:12.800]  請問你會感覺如何呢?
[00:09:12.800 --> 00:09:14.700]  你還會繼續下去嗎?
[00:09:14.700 --> 00:09:17.000]  恐怕你非常會灰心的
[00:09:17.000 --> 00:09:20.400]  但是這裏兄妹兩個人
[00:09:20.400 --> 00:09:23.200]  仍然繼續地工作
[00:09:23.200 --> 00:09:26.300]  繼續地用信心仰望主
[00:09:26.300 --> 00:09:29.500]  繼續地用禱告懇求主
[00:09:29.500 --> 00:09:33.500]  在英國的親友們好像很憐憫他們
[00:09:33.500 --> 00:09:35.900]  就從英國寫信給他們
[00:09:35.900 --> 00:09:37.500]  問他們需要什麼
[00:09:37.500 --> 00:09:39.900]  他們願意供應他們的需要
[00:09:39.900 --> 00:09:41.700]  他們可以把他們說要的
[00:09:41.700 --> 00:09:43.700]  想辦法寄給他們
[00:09:43.700 --> 00:09:45.600]  他們回信怎麼說呢?
[00:09:45.600 --> 00:09:48.500]  說我們需要聖餐的用具
[00:09:48.500 --> 00:09:50.400]  請你們寄來了
[00:09:50.400 --> 00:09:52.600]  那麼英國人的親友
[00:09:52.600 --> 00:09:55.100]  在英國的親友收到這個信以後
[00:09:55.100 --> 00:09:56.500]  覺得很好笑
[00:09:56.500 --> 00:09:58.200]  也覺得很稀奇
[00:09:58.200 --> 00:10:00.500]  他們現在一個人信主也沒有
[00:10:00.500 --> 00:10:03.900]  爲什麼說要用聖餐的器具呢?
[00:10:03.900 --> 00:10:06.700]  但是他們就按照他們的請求
[00:10:06.700 --> 00:10:10.000]  把聖餐的用具給他們寄去了
[00:10:10.000 --> 00:10:12.200]  在路上有很多的男主
[00:10:12.200 --> 00:10:13.500]  三年以後
[00:10:13.500 --> 00:10:16.900]  這一套聖餐的用具才寄到
[00:10:16.900 --> 00:10:18.600]  寄到的時候
[00:10:18.600 --> 00:10:20.000]  剛剛第二天
[00:10:20.000 --> 00:10:22.000]  就是他們第一次的洗禮
[00:10:22.000 --> 00:10:24.600]  有六個人受洗信主
[00:10:24.600 --> 00:10:27.100]  這件事就表明
[00:10:27.100 --> 00:10:29.900]  神是恩待有信心的人
[00:10:29.900 --> 00:10:33.300]  也透過他們的信心行奇妙的事
[00:10:33.300 --> 00:10:37.600]  使救恩臨到那些剛硬的人身上
[00:10:37.600 --> 00:10:41.200]  信心能夠使我們裏面剛強起來
[00:10:41.200 --> 00:10:44.700]  信心能夠使我們看見入眼
[00:10:44.700 --> 00:10:46.800]  所看不見的事
[00:10:46.800 --> 00:10:51.200]  信心能夠使我們一直奔走主的道路
[00:10:51.200 --> 00:10:54.000]  信心能夠使我們在沒有喜樂的時候
[00:10:54.000 --> 00:10:55.400]  有喜樂
[00:10:55.400 --> 00:10:58.000]  斯不爭牧師這樣說
[00:10:58.000 --> 00:10:59.400]  一點點的信心
[00:10:59.400 --> 00:11:01.800]  能夠叫一個人進到天堂裏面
[00:11:01.800 --> 00:11:03.200]  但是大的信心
[00:11:03.200 --> 00:11:07.400]  可以把天堂帶進人的心裏面
[00:11:07.400 --> 00:11:10.000]  這就是小信和大信的分別
[00:11:10.000 --> 00:11:11.800]  一個大有信心的人
[00:11:11.800 --> 00:11:15.200]  現在就可以好像在天堂一樣
[00:11:15.200 --> 00:11:17.800]  享受神豐富的恩典
[00:11:17.800 --> 00:11:21.700]  得到天上寶貴的一切
[00:11:21.700 --> 00:11:22.900]  穆迪先生
[00:11:22.900 --> 00:11:23.900]  他死了以後
[00:11:23.900 --> 00:11:26.300]  留下一本寶貴的聖經
[00:11:26.300 --> 00:11:27.700]  在這一本聖經裏面
[00:11:27.700 --> 00:11:29.600]  埋了他讀經的時候
[00:11:29.600 --> 00:11:32.900]  所得到的亮光的記載
[00:11:32.900 --> 00:11:34.200]  舉一個例子
[00:11:34.200 --> 00:11:37.000]  在菲利比書四章十九節
[00:11:37.000 --> 00:11:39.600]  這個寶貴的一節的旁邊
[00:11:39.600 --> 00:11:42.200]  穆迪先生有這樣寫
[00:11:42.200 --> 00:11:45.200]  基督徒的銀行
[00:11:45.200 --> 00:11:49.400]  這銀行的經理就是我的神
[00:11:49.400 --> 00:11:51.400]  這個銀行所用的支票
[00:11:51.400 --> 00:11:53.400]  就是主的應許
[00:11:53.400 --> 00:11:55.400]  這個支票的面額
[00:11:55.400 --> 00:11:57.800]  就是這一節所說的
[00:11:57.800 --> 00:12:00.600]  一切所許用的
[00:12:00.600 --> 00:12:02.600]  這個銀行的資本
[00:12:02.600 --> 00:12:05.600]  就是造祂榮耀的全能
[00:12:05.600 --> 00:12:07.600]  這個銀行的出納員
[00:12:07.600 --> 00:12:09.900]  就是主耶穌基督
[00:12:09.900 --> 00:12:11.200]  我把這一節聖經
[00:12:11.200 --> 00:12:13.000]  讀出來給大家聽
[00:12:13.000 --> 00:12:16.400]  神可以造祂榮耀的豐富
[00:12:16.400 --> 00:12:18.100]  在基督耶穌裏
[00:12:18.100 --> 00:12:21.700]  是你們一切所需用的都充足
[00:12:21.700 --> 00:12:23.600]  只要我們有信心
[00:12:23.600 --> 00:12:25.400]  我們所需要的一切
[00:12:25.400 --> 00:12:27.500]  都可以源源不絕地
[00:12:27.500 --> 00:12:30.400]  從神那裏得到供應了
[00:12:30.400 --> 00:12:31.600]  現在我們看
[00:12:31.600 --> 00:12:33.400]  我們得到神的應許
[00:12:33.400 --> 00:12:36.700]  成全在我們身上的第二個條件
[00:12:36.700 --> 00:12:38.000]  就是忍耐
[00:12:38.000 --> 00:12:40.400]  還是第十二節裏面
[00:12:40.400 --> 00:12:43.300]  同一節所告訴我們的
[00:12:43.300 --> 00:12:45.300]  我們不但要有信心
[00:12:45.300 --> 00:12:48.100]  並且要忍耐等候
[00:12:48.100 --> 00:12:51.500]  就好像亞伯拉罕的例子一樣
[00:12:51.500 --> 00:12:53.100]  在第十五節裏面
[00:12:53.100 --> 00:12:55.600]  清楚地告訴我們
[00:12:55.600 --> 00:12:57.600]  有一次在瑞士
[00:12:57.600 --> 00:12:59.300]  要開一個山洞
[00:12:59.300 --> 00:13:01.200]  爲了要節省時間
[00:13:01.200 --> 00:13:04.500]  那個工程師就計劃妥當
[00:13:04.500 --> 00:13:09.500]  要從山的兩邊一起開始工作
[00:13:09.500 --> 00:13:11.300]  那麼雙方面工作的人
[00:13:11.300 --> 00:13:13.300]  都看不見對方的
[00:13:13.300 --> 00:13:14.900]  但是他們相信
[00:13:14.900 --> 00:13:18.700]  工程師的計劃是沒有錯誤的
[00:13:18.700 --> 00:13:21.200]  所以他們就按照工程師
[00:13:21.200 --> 00:13:23.000]  說給他們的圖則
[00:13:23.000 --> 00:13:24.600]  就動工了
[00:13:24.600 --> 00:13:27.400]  他們相信工程師定的方向
[00:13:27.400 --> 00:13:30.100]  計算都沒有絲毫的錯誤
[00:13:30.100 --> 00:13:31.900]  所以他們就忍耐地
[00:13:31.900 --> 00:13:33.700]  在那裏挖山洞
[00:13:33.700 --> 00:13:36.300]  有一天他們真是會面了
[00:13:36.300 --> 00:13:37.100]  通了
[00:13:37.100 --> 00:13:39.600]  他們的心裏面充滿了喜樂
[00:13:39.600 --> 00:13:40.700]  同樣
[00:13:40.700 --> 00:13:42.700]  神的應許成就
[00:13:42.700 --> 00:13:44.700]  也是如此的
[00:13:44.700 --> 00:13:47.000]  神在他的那一方面工作
[00:13:47.000 --> 00:13:48.800]  我們在我們這一方面
[00:13:48.800 --> 00:13:50.200]  按照他的指示
[00:13:50.200 --> 00:13:53.700]  憑着信心、忍耐等候來工作
[00:13:53.700 --> 00:13:55.200]  結果到了主說
[00:13:55.200 --> 00:13:58.500]  定的最美好的時間來到的時候
[00:13:58.500 --> 00:14:01.400]  我們就看到了我們所盼望的
[00:14:01.400 --> 00:14:05.000]  那個時候心裏面就充滿了喜樂
[00:14:05.000 --> 00:14:08.500]  不可言述的喜樂
[00:14:08.500 --> 00:14:09.400]  那麼我們要問
[00:14:09.400 --> 00:14:11.800]  爲什麼神要我們等候呢?
[00:14:11.800 --> 00:14:13.100]  有兩個原因
[00:14:13.100 --> 00:14:14.300]  第一個原因
[00:14:14.300 --> 00:14:18.100]  就是因爲主有他最好的時候的計劃
[00:14:18.100 --> 00:14:19.700]  舉一個例子
[00:14:19.700 --> 00:14:22.200]  主當日吩咐他的門徒
[00:14:22.200 --> 00:14:23.900]  要在耶路撒冷等候
[00:14:23.900 --> 00:14:28.500]  一直到得到從上頭來的能力的時候
[00:14:28.500 --> 00:14:32.900]  神要他們在那禱告、等候、禱告、等候
[00:14:32.900 --> 00:14:36.200]  一直十天那麼久的時間
[00:14:36.200 --> 00:14:39.200]  爲什麼神要他們禱告、等候
[00:14:39.200 --> 00:14:41.200]  那麼長的時間呢?
[00:14:41.200 --> 00:14:44.000]  這個裏面有個很重要的原因
[00:14:44.000 --> 00:14:47.100]  就是當時猶太人相信
[00:14:47.100 --> 00:14:49.300]  律法是在無信節的時候
[00:14:49.300 --> 00:14:51.000]  神賜給他們的
[00:14:51.000 --> 00:14:51.800]  因此
[00:14:51.800 --> 00:14:54.700]  神就揀選了無信節這一天
[00:14:54.700 --> 00:14:56.600]  把聖靈賜下來
[00:14:56.600 --> 00:14:58.400]  意思就是說
[00:14:58.400 --> 00:15:01.000]  神用聖靈代替了律法
[00:15:01.000 --> 00:15:04.100]  屬神的人不再在律法之下
[00:15:04.100 --> 00:15:08.100]  乃是在聖靈所帶來的恩典之中
[00:15:08.100 --> 00:15:10.500]  這是多麼寶貴
[00:15:10.500 --> 00:15:13.400]  多麼重要的一個理由
[00:15:13.400 --> 00:15:16.200]  神要我們等候的第二個原因
[00:15:16.200 --> 00:15:19.600]  就是爲了要造就我們
[00:15:19.600 --> 00:15:22.200]  他知道如果信徒沒有耐心
[00:15:22.200 --> 00:15:24.300]  就不能夠呵護他用
[00:15:24.300 --> 00:15:26.300]  一個沒有耐心的人容易灰心
[00:15:26.300 --> 00:15:29.800]  一個容易灰心的人不能夠爲主做好工作
[00:15:29.800 --> 00:15:32.700]  所以主要造就訓練我們
[00:15:32.700 --> 00:15:36.800]  使我們有的時候暫時得不到所要的
[00:15:36.800 --> 00:15:39.700]  我們得不到的時候能忍耐等候
[00:15:39.700 --> 00:15:42.400]  這就是使我們堅強起來了
[00:15:42.400 --> 00:15:45.300]  一個堅強的人才能夠呵護主用
[00:15:45.300 --> 00:15:49.000]  這兩個原因都是很重要的
[00:15:49.000 --> 00:15:50.400]  幫助我們瞭解
[00:15:50.400 --> 00:15:54.300]  爲什麼神有的時候要我們等候
[00:15:54.300 --> 00:15:59.500]  我們要甘心樂意歡歡喜喜地等候
[00:15:59.500 --> 00:16:02.500]  現在我們要看得到神的應許
[00:16:02.500 --> 00:16:05.900]  成就在我們身上的第三個條件
[00:16:05.900 --> 00:16:10.000]  那就是要效法那些在我們前面的
[00:16:10.000 --> 00:16:12.500]  好榜樣的人
[00:16:12.500 --> 00:16:15.300]  十二節這樣說
[00:16:15.300 --> 00:16:21.100]  效法那些憑信心和忍耐承受應許的人
[00:16:21.100 --> 00:16:25.300]  這些人就是在聖經裏面和教會歷史裏面
[00:16:25.300 --> 00:16:26.800]  所提到的人
[00:16:26.800 --> 00:16:29.400]  他們真是憑着信心和忍耐
[00:16:29.400 --> 00:16:32.600]  得着應許成全在他們身上
[00:16:32.600 --> 00:16:35.100]  所以我們要記得
[00:16:35.100 --> 00:16:37.800]  牢牢地記得他們的好榜樣
[00:16:37.800 --> 00:16:40.200]  使我們可以得到免利
[00:16:40.200 --> 00:16:44.500]  那麼在聖經裏面和在教會歷史裏面
[00:16:44.500 --> 00:16:47.000]  我們可以提到四個例子
[00:16:47.000 --> 00:16:48.700]  很寶貴的例子
[00:16:48.700 --> 00:16:51.500]  第一個例子就是約瑟
[00:16:51.500 --> 00:16:54.900]  他被關在監牢裏面兩年
[00:16:54.900 --> 00:16:58.700]  後來纔出來得到神的旨意成全在他身上
[00:16:58.700 --> 00:17:01.700]  兩年的時間又不算短
[00:17:01.700 --> 00:17:03.900]  坐監兩年很難受
[00:17:03.900 --> 00:17:07.500]  但是約瑟在那裏用信心和忍耐等候
[00:17:07.500 --> 00:17:11.700]  結果得到神最好的最寶貴的旨意
[00:17:11.700 --> 00:17:13.400]  成全在他身上
[00:17:13.400 --> 00:17:16.000]  他出來做了埃及的宰相
[00:17:16.000 --> 00:17:19.300]  真是超過他所想所求的
[00:17:19.300 --> 00:17:21.700]  第二個例子就是摩西
[00:17:21.700 --> 00:17:25.600]  摩西神要他在礦業裏等候四十年
[00:17:25.600 --> 00:17:28.700]  四十年更是長的一個時間了
[00:17:28.700 --> 00:17:30.400]  不容易等候
[00:17:30.400 --> 00:17:33.600]  但是他願意等候
[00:17:33.600 --> 00:17:37.500]  然後神就把拯救以色列人的應許
[00:17:37.500 --> 00:17:39.900]  藉着他成就了
[00:17:39.900 --> 00:17:42.200]  第三個例子是亞伯拉罕
[00:17:42.200 --> 00:17:44.200]  亞伯拉罕在忍耐上
[00:17:44.200 --> 00:17:47.100]  曾經受了極大的試探
[00:17:47.100 --> 00:17:52.700]  他受的試探可以分作長 闊 深三方面
[00:17:52.700 --> 00:17:54.100]  在長的方面
[00:17:54.100 --> 00:17:55.800]  他等候了二十五年
[00:17:55.800 --> 00:17:58.700]  神的應許才成就在他身上
[00:17:58.700 --> 00:18:00.000]  他七十五歲的時候
[00:18:00.000 --> 00:18:02.300]  神就應許給他一個兒子
[00:18:02.300 --> 00:18:03.700]  到了一百歲的時候
[00:18:03.700 --> 00:18:06.700]  這個應許才成就二十五年
[00:18:06.700 --> 00:18:09.000]  真是一個長的時間
[00:18:09.000 --> 00:18:11.600]  但是他用信心等候
[00:18:11.600 --> 00:18:14.600]  結果得到應許成全
[00:18:14.600 --> 00:18:16.700]  那麼他的等候的第二方面
[00:18:16.700 --> 00:18:20.600]  就是深度的試驗
[00:18:20.600 --> 00:18:24.500]  神把兒子給了亞伯拉罕以後
[00:18:24.500 --> 00:18:27.400]  卻要他把這個兒子獻上
[00:18:27.400 --> 00:18:29.900]  哎呀 這個痛苦是多麼深了
[00:18:29.900 --> 00:18:33.400]  這個深度的試驗更是不容易擔受
[00:18:33.400 --> 00:18:35.900]  但是亞伯拉罕也擔受了
[00:18:35.900 --> 00:18:37.900]  因爲他有信心
[00:18:37.900 --> 00:18:41.800]  第三方面就是闊度的試驗
[00:18:41.800 --> 00:18:44.500]  亞伯拉罕得到神的應許以後
[00:18:44.500 --> 00:18:46.800]  就立刻助談
[00:18:46.800 --> 00:18:49.300]  來獻番祭 感謝神
[00:18:49.300 --> 00:18:51.200]  爲什麼他要感謝神
[00:18:51.200 --> 00:18:55.200]  因爲他相信主的應許必然會成就
[00:18:55.200 --> 00:18:57.600]  當時還沒有得到成就
[00:18:57.600 --> 00:18:59.700]  但是他一得到應許
[00:18:59.700 --> 00:19:02.700]  事實還沒有來臨之前
[00:19:02.700 --> 00:19:06.000]  他就見談 獻祭 感謝神
[00:19:06.000 --> 00:19:08.400]  這就是事先的感謝
[00:19:08.400 --> 00:19:11.900]  這是一個寶貴的信心的表現
