
[00:00:00.000 --> 00:00:04.400]  大家會留意到我們這段時間一直思想著一個主題
[00:06:56.000 --> 00:06:58.000]  今天在這個時代
[00:06:58.000 --> 00:07:00.000]  你要去遵行神的道
[00:07:00.000 --> 00:07:03.000]  是真的需要一份的剛強
[00:07:03.000 --> 00:07:05.000]  但聖經所說的這份的剛強
[00:07:05.000 --> 00:07:08.000]  不是一種好像你自己與生俱來
[00:07:08.000 --> 00:07:09.000]  一種好像勇氣
[00:07:09.000 --> 00:07:11.000]  一種比別人強一些的性情
[00:07:11.000 --> 00:07:15.000]  聖經特別強調在神的恩典當中剛強
[00:07:15.000 --> 00:07:17.000]  神是會賜人恩典
[00:07:17.000 --> 00:07:20.000]  而在恩典當中我們倚靠他的時候
[00:07:20.000 --> 00:07:22.000]  可以剛強
[00:07:22.000 --> 00:07:24.000]  因為聖經就說
[00:07:24.000 --> 00:07:25.000]  弟兄姊妹啊
[00:07:25.000 --> 00:07:28.000]  你要在耶穌基督的恩典裡面剛強起來
[00:07:28.000 --> 00:07:33.000]  而且不單止你去堅守所託付你的善道
[00:07:33.000 --> 00:07:37.000]  更加是將這份的恩惠傳達出去
[00:07:37.000 --> 00:07:39.000]  所以保羅馬上就再說
[00:07:39.000 --> 00:07:43.000]  又應當把你在許多見證人面前
[00:07:43.000 --> 00:07:50.000]  從我這裡聽見的教託給那些又忠心又能夠教導別人的人
[00:07:50.000 --> 00:07:54.000]  讓神的道是能夠延續開去
[00:07:54.000 --> 00:07:56.000]  許多的很多的屬神的人
[00:07:56.000 --> 00:07:59.000]  是能夠明白又能夠去遵行
[00:07:59.000 --> 00:08:06.000]  以致這個神的真道是會延展傳遞開去
[00:08:06.000 --> 00:08:09.000]  這個也是你和我所要關心的事情
[00:08:09.000 --> 00:08:12.000]  所重視的事情
[00:08:12.000 --> 00:08:17.000]  在不同的一些歐洲北美的教會
[00:08:17.000 --> 00:08:21.000]  我也去過不少的地方
[00:08:21.000 --> 00:08:23.000]  但是的確發現一個現象
[00:08:23.000 --> 00:08:24.000]  特別是歐洲的
[00:08:24.000 --> 00:08:26.000]  很多教會進去的時候
[00:08:26.000 --> 00:08:30.000]  是見到是清一色的
[00:08:30.000 --> 00:08:33.000]  是長者
[00:08:33.000 --> 00:08:36.000]  長者敬拜上帝是美好的事情
[00:08:36.000 --> 00:08:37.000]  但是突然間你會問
[00:08:37.000 --> 00:08:41.000]  為什麼不見了那些青年的弟兄姊妹
[00:08:41.000 --> 00:08:42.000]  其中一件事情
[00:08:42.000 --> 00:08:43.000]  你會看測到
[00:08:43.000 --> 00:08:46.000]  現今有更多更多的青年人
[00:08:46.000 --> 00:08:50.000]  他們覺得聖經的真道已經過時了
[00:08:50.000 --> 00:08:52.000]  已經似乎不合這個時代了
[00:08:52.000 --> 00:08:57.000]  因此他們很多時候都放棄不再去教會
[00:08:57.000 --> 00:08:58.000]  在這些情況之下
[00:08:58.000 --> 00:09:00.000]  更加需要你去留心
[00:09:00.000 --> 00:09:03.000]  怎樣去保守神的道在我們中間
[00:09:03.000 --> 00:09:05.000]  也都去警覺著
[00:09:05.000 --> 00:09:08.000]  去保護著讓神的道
[00:09:08.000 --> 00:09:11.000]  能夠延伸到我們的下一代
[00:09:11.000 --> 00:09:13.000]  或者是我們同一代
[00:09:13.000 --> 00:09:16.000]  不過已經忘記了神的道的
[00:09:16.000 --> 00:09:18.000]  很多很多的弟兄姊妹
[00:09:18.000 --> 00:09:19.000]  聖經裏面提到
[00:09:19.000 --> 00:09:23.000]  要剛強壯膽去承受神給我們的
[00:09:23.000 --> 00:09:25.000]  這份託付之餘
[00:09:25.000 --> 00:09:27.000]  聖經下面再繼續用三個的角色
[00:09:27.000 --> 00:09:31.000]  來講述到承受託付的人
[00:09:31.000 --> 00:09:33.000]  應該有的表現
[00:09:33.000 --> 00:09:34.000]  大家一起再看下面
[00:09:34.000 --> 00:09:38.000]  聖經的第三節
[00:09:38.000 --> 00:09:39.000]  保羅再繼續說
[00:09:39.000 --> 00:09:42.000]  你應當和我同受磨難
[00:09:42.000 --> 00:09:45.000]  好像基督耶穌的精兵
[00:09:45.000 --> 00:09:48.000]  這個精兵正如我們剛才所說
[00:09:48.000 --> 00:09:52.000]  是一個福音真道的侍奉者
[00:09:52.000 --> 00:09:54.000]  他去自己領受
[00:09:54.000 --> 00:09:56.000]  也都去幫助別人領受
[00:09:56.000 --> 00:09:59.000]  但是他同樣是一個精兵
[00:09:59.000 --> 00:10:00.000]  這個精兵有一個特徵
[00:10:00.000 --> 00:10:03.000]  就是他會同受磨難
[00:10:03.000 --> 00:10:07.000]  他要面對著很多不同的磨難
[00:10:07.000 --> 00:10:09.000]  聖經說同受
[00:10:09.000 --> 00:10:11.000]  也都意味著每一個的教徒
[00:10:11.000 --> 00:10:16.000]  是都在分受著你那一份的苦難
[00:10:16.000 --> 00:10:17.000]  凡是立志敬虔
[00:10:17.000 --> 00:10:21.000]  去遵守神的話的人
[00:10:21.000 --> 00:10:23.000]  他們會經歷苦難
[00:10:23.000 --> 00:10:27.000]  或多或少會體會到這種的困難
[00:10:27.000 --> 00:10:30.000]  正如當主耶穌來到世上的時候
[00:10:30.000 --> 00:10:31.000]  告訴我們知道
[00:10:31.000 --> 00:10:34.000]  祂說你們不屬於這個世界
[00:10:34.000 --> 00:10:36.000]  因為你們屬於我
[00:10:36.000 --> 00:10:40.000]  所以這個世界不接受你們所說的
[00:10:40.000 --> 00:10:43.000]  教徒當要進入神自己的道裡面的時候
[00:10:43.000 --> 00:10:45.000]  你會發覺你同時會進入了一個
[00:10:45.000 --> 00:10:49.000]  和惡勢力的一個戰爭的處境裡面
[00:10:49.000 --> 00:10:51.000]  有不同的惡勢力
[00:10:51.000 --> 00:10:56.000]  要來衝擊、攻擊你
[00:10:56.000 --> 00:10:58.000]  叫你受到困難
[00:10:58.000 --> 00:11:01.000]  但聖經就說一個精兵
[00:11:01.000 --> 00:11:05.000]  是願意同受磨難的
[00:11:05.000 --> 00:11:07.000]  我最近有一兩件事情
[00:11:07.000 --> 00:11:09.000]  特別有一種深刻的感受
[00:11:09.000 --> 00:11:11.000]  甚至難過的感受
[00:11:11.000 --> 00:11:14.000]  大家可能都會留意到一件事情
[00:11:14.000 --> 00:11:18.000]  都是和剛才所提及的一些
[00:11:18.000 --> 00:11:22.000]  聖倫理的關係有關連
[00:11:22.000 --> 00:11:26.000]  加拿大最近很多人都在說一件事情
[00:11:26.000 --> 00:11:29.000]  就是全國公立的學校
[00:11:29.000 --> 00:11:31.000]  已經開始一個課程
[00:11:31.000 --> 00:11:34.000]  這個叫做SOGI課程
[00:11:34.000 --> 00:11:39.000]  這個課程在2016年開始在哥倫比亞的地方
[00:11:39.000 --> 00:11:42.000]  現在延伸到全個加拿大
[00:11:42.000 --> 00:11:45.000]  這個課程就是關於性傾向
[00:11:45.000 --> 00:11:49.000]  和性別認同的課程
[00:11:49.000 --> 00:11:53.000]  這個課程教導很多的小朋友
[00:11:53.000 --> 00:11:58.000]  告訴他們性別是流動的
[00:11:58.000 --> 00:12:01.000]  不是與生俱來你是男生或女生
[00:12:01.000 --> 00:12:05.000]  而是當下你的感覺是男生
[00:12:05.000 --> 00:12:07.000]  你就是男生
[00:12:07.000 --> 00:12:09.000]  當下你的感覺是女生
[00:12:09.000 --> 00:12:11.000]  你就是女生
[00:12:11.000 --> 00:12:13.000]  他們教導很多小朋友唱詩歌
[00:12:13.000 --> 00:12:16.000]  告訴他們有一個叫做Rainbow Song
[00:12:16.000 --> 00:12:18.000]  這首歌你唱的時候
[00:12:18.000 --> 00:12:20.000]  你會發覺歌詞裏面在說什麼呢?
[00:12:20.000 --> 00:12:23.000]  小朋友一邊唱歌跳舞的時候
[00:12:23.000 --> 00:12:26.000]  我看到一些短片講述到這種情況
[00:12:26.000 --> 00:12:28.000]  他們跳舞的時候唱詩歌的時候說
[00:12:28.000 --> 00:12:33.000]  沒有既定的性別都是你決定
[00:12:33.000 --> 00:12:35.000]  男孩扮打扮
[00:12:35.000 --> 00:12:36.000]  喜歡打扮
[00:12:36.000 --> 00:12:38.000]  女孩喜歡捉蛇
[00:12:38.000 --> 00:12:42.000]  一直教小朋友唱詩歌
[00:12:42.000 --> 00:12:48.000]  這些課程在全個加拿大的公校推動
[00:12:48.000 --> 00:12:52.000]  一個小孩子上完課回家的時候
[00:12:52.000 --> 00:12:55.000]  他很不開心
[00:12:55.000 --> 00:12:58.000]  因為老師看到他玩一個玩具
[00:12:58.000 --> 00:13:04.000]  那個玩具有些人認為是男孩才會玩的玩具
[00:13:04.000 --> 00:13:05.000]  但是老師告訴他
[00:13:05.000 --> 00:13:06.000]  你留意一下
[00:13:06.000 --> 00:13:08.000]  在你裏面有一個男孩子
[00:13:08.000 --> 00:13:11.000]  可能你是男孩
[00:13:11.000 --> 00:13:13.000]  小朋友回家很難過
[00:13:13.000 --> 00:13:17.000]  不知道自己是男孩還是女孩
[00:13:17.000 --> 00:13:21.000]  有些教徒他們反對這些課程
[00:13:21.000 --> 00:13:23.000]  但是當他們反對的時候
[00:13:23.000 --> 00:13:27.000]  他們很快就面對著很多社會人士
[00:13:27.000 --> 00:13:30.000]  對他們的凌辱
[00:13:30.000 --> 00:13:31.000]  對他們的辱罵
[00:13:31.000 --> 00:13:33.000]  對他們的攻擊
[00:13:33.000 --> 00:13:35.000]  各位領事館議員
[00:13:35.000 --> 00:13:38.000]  我相信不單單在加拿大發生的事情
[00:13:38.000 --> 00:13:41.000]  今天你會發覺越來越多不同的處境裏面
[00:13:41.000 --> 00:13:46.000]  當你要來去反對一些不合乎聖經的
[00:13:46.000 --> 00:13:49.000]  一些社會的觀念的時候
[00:13:49.000 --> 00:13:53.000]  你都要期待著有攻擊來到
[00:13:53.000 --> 00:13:55.000]  當然當中牽涉很多複雜的問題
[00:13:55.000 --> 00:13:57.000]  我們要小心面對
[00:13:57.000 --> 00:14:00.000]  但是聖經特別強調一件事情
[00:14:00.000 --> 00:14:03.000]  你作耶穌基督的真道的徵兵
[00:14:03.000 --> 00:14:07.000]  你會同受苦難
[00:14:07.000 --> 00:14:09.000]  然後聖經又會提到
[00:14:09.000 --> 00:14:14.000]  這個徵兵有一個重要的特點
[00:14:14.000 --> 00:14:18.000]  它是「不讓世無前身」第四節所說
[00:14:18.000 --> 00:14:22.000]  「為要使那招兵的人歡喜」
[00:14:22.000 --> 00:14:24.000]  不讓世無前身
[00:14:24.000 --> 00:14:26.000]  所說的前身
[00:14:26.000 --> 00:14:29.000]  不是說你不可以有一些世上的活動
[00:14:29.000 --> 00:14:31.000]  我們每個人都有我們的生活
[00:14:31.000 --> 00:14:35.000]  但是何時你讓你的生活成為一種糾纏
[00:14:35.000 --> 00:14:37.000]  以至你不能夠明白聖經
[00:14:37.000 --> 00:14:39.000]  認識聖經
[00:14:39.000 --> 00:14:42.000]  你不能夠去幫助別人去認識聖經
[00:14:42.000 --> 00:14:45.000]  在那個時候你就不能夠做徵兵
[00:14:45.000 --> 00:14:48.000]  在生活上我們需要有飲食
[00:14:48.000 --> 00:14:50.000]  我們需要有衣裳
[00:14:50.000 --> 00:14:52.000]  我們需要有各種的活動
[00:14:52.000 --> 00:14:54.000]  或者有一些享受
[00:14:54.000 --> 00:14:56.000]  有一些娛樂的時候
[00:14:56.000 --> 00:15:00.000]  但是這些事情有的時候是可多可少
[00:15:00.000 --> 00:15:02.000]  甚至可有可無
[00:15:02.000 --> 00:15:05.000]  但是何時你讓它成為必須要很多
[00:15:05.000 --> 00:15:07.000]  必須要足夠
[00:15:07.000 --> 00:15:11.000]  以至這些事情成為一種糾纏的時候
[00:15:11.000 --> 00:15:14.000]  你發覺你不能夠成為了徵兵
[00:15:14.000 --> 00:15:16.000]  成為了一種糾纏的時候
[00:15:16.000 --> 00:15:18.000]  你都不能夠可以
[00:15:18.000 --> 00:15:21.000]  真的活出神給你的託付
[00:15:21.000 --> 00:15:22.000]  因此聖經提醒
[00:15:22.000 --> 00:15:26.000]  要能夠可以成為一個受託者
[00:15:26.000 --> 00:15:30.000]  要留心作基督耶穌的徵兵
[00:15:30.000 --> 00:15:33.000]  然後聖經又用第二個角色來說出這種情況
[00:15:33.000 --> 00:15:34.000]  第五節說
[00:15:34.000 --> 00:15:39.000]  「競賽的人若不遵守規則就不能得到冠冕」
[00:15:39.000 --> 00:15:41.000]  這個競賽者
[00:15:41.000 --> 00:15:43.000]  這個運動場上的選手
[00:15:43.000 --> 00:15:44.000]  有一個目的
[00:15:44.000 --> 00:15:47.000]  當然他是要得獎賞
[00:15:47.000 --> 00:15:48.000]  他要得冠軍
[00:15:48.000 --> 00:15:49.000]  拿到第一名
[00:15:49.000 --> 00:15:55.000]  是每一個場上的一些選手所盼望得到的
[00:15:55.000 --> 00:15:56.000]  但是當他在跑的時候
[00:15:56.000 --> 00:15:58.000]  不單止要跑得快
[00:15:58.000 --> 00:15:59.000]  跑得好
[00:15:59.000 --> 00:16:02.000]  他更加要去遵守規則
[00:16:02.000 --> 00:16:03.000]  大家可以想像
[00:16:03.000 --> 00:16:08.000]  如果一個八百公尺的長跑
[00:16:08.000 --> 00:16:11.000]  那些賽手在場上一直跑的時候
[00:16:11.000 --> 00:16:13.000]  其中一個墮後
[00:16:13.000 --> 00:16:17.000]  突然間他發覺不用跟著圈跑
[00:16:17.000 --> 00:16:19.000]  跟著他跑出草地
[00:16:19.000 --> 00:16:21.000]  然後跑到對面去到終點
[00:16:21.000 --> 00:16:23.000]  馬上到
[00:16:23.000 --> 00:16:26.000]  很高興他第一個到終點
[00:16:26.000 --> 00:16:28.000]  跟著他怎樣
[00:16:28.000 --> 00:16:32.000]  他取消資格
[00:16:32.000 --> 00:16:34.000]  他不單止要跑得快
[00:16:34.000 --> 00:16:36.000]  他要按規矩
[00:16:36.000 --> 00:16:39.000]  在這裡聖經所提及的規矩
[00:16:39.000 --> 00:16:42.000]  我們可以理解是主耶穌的榜樣
[00:16:42.000 --> 00:16:44.000]  祂的生命和祂的教訓
[00:16:44.000 --> 00:16:46.000]  成為了我們的規矩
[00:16:46.000 --> 00:16:49.000]  按照主自己的生命的榜樣
[00:16:49.000 --> 00:16:51.000]  來作事
[00:16:51.000 --> 00:16:54.000]  你才會真正得到冠冕
[00:16:54.000 --> 00:16:58.000]  然後你發覺提摩太前後書上提醒提摩太
[00:16:58.000 --> 00:17:00.000]  當你要來教導神的真理的時候
[00:17:00.000 --> 00:17:05.000]  聖經就說你要謹慎你的自己和你的教訓
[00:17:05.000 --> 00:17:07.000]  要謹慎自己
[00:17:07.000 --> 00:17:09.000]  你能夠救自己
[00:17:09.000 --> 00:17:11.000]  不會被取消資格
[00:17:11.000 --> 00:17:14.000]  又能夠救聽你的人
[00:17:14.000 --> 00:17:17.000]  在生命追求的過程裏面
[00:17:17.000 --> 00:17:21.000]  要留心是按照神自己的規矩
[00:17:21.000 --> 00:17:23.000]  來生活
[00:17:23.000 --> 00:17:26.000]  以至你一直跟隨主的時候
[00:17:26.000 --> 00:17:29.000]  你不會被取消資格
[00:17:29.000 --> 00:17:31.000]  第三聖經再提到
[00:17:31.000 --> 00:17:33.000]  第三個角色是一個農夫
[00:17:33.000 --> 00:17:34.000]  第六節說
[00:17:34.000 --> 00:17:35.000]  勞力的農夫
[00:17:35.000 --> 00:17:38.000]  你當先嘗果實
[00:17:38.000 --> 00:17:40.000]  要特別強調的是
[00:17:40.000 --> 00:17:42.000]  那位農夫是勞力的
[00:17:42.000 --> 00:17:44.000]  當他要來做福音的
[00:17:44.000 --> 00:17:47.000]  真理的一位侍奉者
[00:17:47.000 --> 00:17:49.000]  要接受神給他的託付的時候
[00:17:49.000 --> 00:17:51.000]  他要勞力去做
[00:17:51.000 --> 00:17:53.000]  表示他是付上代價的
[00:17:53.000 --> 00:17:54.000]  他是勤奮的
[00:17:54.000 --> 00:17:57.000]  是願意付出代價
[00:17:57.000 --> 00:18:01.000]  守紀律來學習神的話
[00:18:01.000 --> 00:18:03.000]  亦都去幫助別人
[00:18:03.000 --> 00:18:06.000]  來學習神的話
[00:18:06.000 --> 00:18:08.000]  我很快想分析一位弟兄
[00:18:08.000 --> 00:18:09.000]  這位弟兄
[00:18:09.000 --> 00:18:12.000]  我很欣賞神在他生命當中的工作
[00:18:12.000 --> 00:18:14.000]  他在教會裏面很多年教導
[00:18:14.000 --> 00:18:16.000]  主學的服侍
[00:18:16.000 --> 00:18:19.000]  但我見到他工作很忙
[00:18:19.000 --> 00:18:21.000]  有一次我問他
[00:18:21.000 --> 00:18:25.000]  你怎可以還教導主學
[00:18:25.000 --> 00:18:27.000]  這位弟兄告訴我
[00:18:27.000 --> 00:18:30.000]  我很感謝神幫助我
[00:18:30.000 --> 00:18:31.000]  多年來
[00:18:31.000 --> 00:18:35.000]  我都將星期六的時間騰空出來
[00:18:35.000 --> 00:18:37.000]  我全日用星期六的時間
[00:18:37.000 --> 00:18:39.000]  一直自己研習聖經
[00:18:39.000 --> 00:18:42.000]  自己都反思自己的實踐
[00:18:42.000 --> 00:18:46.000]  亦都預備怎樣去幫別人明白聖經
[00:18:46.000 --> 00:18:47.000]  他就是這樣
[00:18:47.000 --> 00:18:49.000]  每個星期分別一天
[00:18:49.000 --> 00:18:54.000]  專心在聖經的說話上學習追求
[00:18:54.000 --> 00:18:56.000]  我做今日有很多不同的人告訴你
[00:18:56.000 --> 00:18:58.000]  聖經不是這樣解釋的
[00:18:58.000 --> 00:18:59.000]  不是這樣做的
[00:18:59.000 --> 00:19:03.000]  很多不同的講論出現的時候
[00:19:03.000 --> 00:19:05.000]  或者你都覺得究竟
[00:19:05.000 --> 00:19:07.000]  是否有詮釋的問題
[00:19:07.000 --> 00:19:08.000]  引致我們所聽的
[00:19:08.000 --> 00:19:12.000]  好像和現在所講的不同呢
[00:19:12.000 --> 00:19:13.000]  關鍵就是
[00:19:13.000 --> 00:19:15.000]  是否你都仍然能夠學習
[00:19:15.000 --> 00:19:17.000]  作勞力的農夫
[00:19:17.000 --> 00:19:23.000]  你真的會願意付上代價去尋求明白
[00:19:23.000 --> 00:19:25.000]  當你真的願意來尋求的時候
[00:19:25.000 --> 00:19:27.000]  你會知道
[00:19:27.000 --> 00:19:29.000]  究竟是什麼意思
[00:19:29.000 --> 00:19:31.000]  而你都能夠將正確的真道
[00:19:31.000 --> 00:19:34.000]  來幫助別人明白
[00:19:34.000 --> 00:19:36.000]  聖經所提到這三個的角色
[00:19:36.000 --> 00:19:37.000]  無論是精兵
[00:19:37.000 --> 00:19:38.000]  是一個菜手
[00:19:38.000 --> 00:19:40.000]  或者一個農夫
[00:19:40.000 --> 00:19:41.000]  不斷告訴我們
[00:19:41.000 --> 00:19:44.000]  要承擔神給我們的託付
[00:19:44.000 --> 00:19:46.000]  是要付上代價的
[00:19:46.000 --> 00:19:47.000]  你等於今天
[00:19:47.000 --> 00:19:50.000]  當我們有不同的生活需要的時候
[00:19:50.000 --> 00:19:53.000]  你記得你仍然有你的託付在身
[00:19:53.000 --> 00:19:55.000]  神幫助你幫助我
[00:19:55.000 --> 00:19:58.000]  我們能夠在這些事上追求
[00:19:58.000 --> 00:20:02.000]  能夠完成神給我們的託付
[00:20:02.000 --> 00:20:03.000]  我們再看下去
[00:20:03.000 --> 00:20:05.000]  下面一段聖經繼續再講
[00:20:05.000 --> 00:20:07.000]  不僅領受託付
[00:20:07.000 --> 00:20:08.000]  更加要忍耐
[00:20:08.000 --> 00:20:12.000]  預備去為福音的真理來受苦
[00:20:12.000 --> 00:20:14.000]  再重複講到受苦的事情
[00:20:14.000 --> 00:20:18.000]  大家再看回聖經下面第八節
[00:20:18.000 --> 00:20:23.000]  第八節保羅再強調福音的核心內容
