
[00:00:00.000 --> 00:00:03.200]  我們遣返聖經,接受羅尼加前書
[00:02:20.400 --> 00:02:24.000]  他就說當他最初信主的時候
[00:02:24.000 --> 00:02:27.400]  有人通知他,不如參加初信班
[00:02:27.400 --> 00:02:31.000]  他就好像隨意地答應了
[00:02:31.000 --> 00:02:34.000]  但後來就發覺沒有什麼動機去參加
[00:02:34.000 --> 00:02:38.000]  這個班裡面的導師就打電話給他
[00:02:38.000 --> 00:02:40.400]  他就一直退堂
[00:02:40.400 --> 00:02:43.200]  但經過差不多三次
[00:02:43.200 --> 00:02:45.200]  這位導師不斷地邀請他
[00:02:45.200 --> 00:02:47.600]  你還是回來參加初信班吧
[00:02:47.600 --> 00:02:50.000]  幫助你兼顧你的信仰
[00:02:50.000 --> 00:02:52.800]  他就說,不是自己很想參加
[00:02:52.800 --> 00:02:58.000]  不過為了能夠可以不令對方失望
[00:02:58.000 --> 00:02:59.800]  好吧,就回來吧
[00:02:59.800 --> 00:03:02.000]  他就參加了一次
[00:03:02.000 --> 00:03:04.000]  參加之後也沒有再回來
[00:03:04.000 --> 00:03:06.200]  但想不到這位導師不肯放棄
[00:03:06.200 --> 00:03:08.800]  就不斷地聯絡他,接觸他
[00:03:08.800 --> 00:03:10.200]  鼓勵他回來
[00:03:10.200 --> 00:03:13.200]  最終他就完成了整個初信栽培
[00:03:13.200 --> 00:03:15.200]  以及在北宣受浸
[00:03:15.200 --> 00:03:18.200]  今天他不單是一位敬畏神的人
[00:03:18.200 --> 00:03:20.200]  而且成為一位宣教士
[00:03:20.200 --> 00:03:22.200]  當我聽他分享的時候
[00:03:22.200 --> 00:03:24.200]  我就為這位導師感恩
[00:03:24.200 --> 00:03:27.200]  我知道如果不是他的堅持
[00:03:27.200 --> 00:03:29.800]  今天不單少了一個基督徒
[00:03:29.800 --> 00:03:32.200]  這個世界也少了一位宣教士
[00:03:32.200 --> 00:03:35.600]  有很多弟兄姊妹在侍奉的路程
[00:03:35.600 --> 00:03:38.800]  他們很清楚看到很多生命很寶貴
[00:03:38.800 --> 00:03:41.200]  也按照主給我們的吩咐
[00:03:41.200 --> 00:03:44.200]  去留心兼顧自己身邊的弟兄姊妹
[00:03:44.200 --> 00:03:46.800]  當你讀帖索萊尼加前書的時候
[00:03:46.800 --> 00:03:50.200]  你會察覺保羅的心智也是這樣
[00:03:50.200 --> 00:03:52.800]  他也勉勵我們學校權的心智
[00:03:52.800 --> 00:03:56.200]  來兼顧他身邊的弟兄姊妹
[00:03:56.200 --> 00:03:58.200]  大家一起看十三節
[00:03:58.200 --> 00:04:02.200]  從第十三節到十六節
[00:04:02.200 --> 00:04:05.800]  保羅勉勵他們當遇到迫不及待
[00:04:05.800 --> 00:04:08.200]  遇到信仰的衝擊的時候
[00:04:08.200 --> 00:04:11.200]  仍然要很小心緊握著神的道
[00:04:11.200 --> 00:04:13.800]  要忍耐著面對
[00:04:13.800 --> 00:04:16.200]  或者我們給一個簡單的標題
[00:04:16.200 --> 00:04:19.200]  就當是忍耐守道
[00:04:19.800 --> 00:04:22.800]  來說述這幾節經文其中的重點
[00:04:22.800 --> 00:04:24.800]  第十三節保羅說
[00:04:24.800 --> 00:04:27.800]  我們也為這緣故不住感謝神
[00:04:27.800 --> 00:04:31.800]  因為你們接受了我們所傳的神的道
[00:04:31.800 --> 00:04:33.800]  不認為這是人的道
[00:04:33.800 --> 00:04:36.800]  而認為這確實是神的道
[00:04:36.800 --> 00:04:40.800]  這道也運行在你們信的人裏面
[00:04:40.800 --> 00:04:43.800]  保羅不斷為了接受萊尼加的信徒
[00:04:43.800 --> 00:04:45.800]  感謝一件事
[00:04:45.800 --> 00:04:46.800]  是什麼事呢?
[00:04:46.800 --> 00:04:50.800]  就是他們很清楚當神的道傳達給他們的時候
[00:04:50.800 --> 00:04:53.800]  他們體會不是單單是人的道
[00:04:53.800 --> 00:04:56.800]  人的一些哲理
[00:04:56.800 --> 00:04:59.800]  而是心靈裏面有一種印證
[00:04:59.800 --> 00:05:01.800]  知道是神的道
[00:05:01.800 --> 00:05:03.800]  各位弟兄姊妹我們常常說
[00:05:03.800 --> 00:05:06.800]  我們的信仰是合乎理性的
[00:05:06.800 --> 00:05:11.800]  所以可以用悟性、理性去理解信仰
[00:05:11.800 --> 00:05:15.800]  但是我們的信仰也都是超越了理性的
[00:05:16.800 --> 00:05:18.800]  有一些層面
[00:05:18.800 --> 00:05:21.800]  不是憑我們能夠按我們的智慧、理性
[00:05:21.800 --> 00:05:24.800]  能夠去得到、去明白
[00:05:24.800 --> 00:05:26.800]  而是神願意去選擇
[00:05:26.800 --> 00:05:28.800]  去揀選一些謙卑的人
[00:05:28.800 --> 00:05:32.800]  願意去信靠聖經所宣告的神的福音
[00:05:32.800 --> 00:05:35.800]  以致能夠明白、領受
[00:05:35.800 --> 00:05:37.800]  如果憑你的智慧、聰明
[00:05:37.800 --> 00:05:38.800]  可以認識一位上帝
[00:05:38.800 --> 00:05:41.800]  但他那位上帝也不是上帝
[00:05:41.800 --> 00:05:43.800]  他好像你一樣
[00:05:43.800 --> 00:05:46.800]  有很多的理性的限制
[00:05:46.800 --> 00:05:47.800]  因為聖經說到
[00:05:47.800 --> 00:05:49.800]  人能夠領受神的道
[00:05:49.800 --> 00:05:52.800]  有聖靈在其中很真實的工作
[00:05:52.800 --> 00:05:55.800]  以致內心有一種印證
[00:05:55.800 --> 00:05:57.800]  我會很深刻記得
[00:05:57.800 --> 00:06:00.800]  我自己妹妹的一件事情
[00:06:00.800 --> 00:06:02.800]  很多年前當他們教會聽報道會
[00:06:02.800 --> 00:06:04.800]  聽到
[00:06:04.800 --> 00:06:05.800]  但是心裡也很抗拒
[00:06:05.800 --> 00:06:07.800]  未能夠接受福音
[00:06:07.800 --> 00:06:09.800]  我其中一個妹妹
[00:06:09.800 --> 00:06:12.800]  後來她有一次報道會
[00:06:12.800 --> 00:06:14.800]  我看到她站起來
[00:06:14.800 --> 00:06:15.800]  我很開心
[00:06:15.800 --> 00:06:17.800]  但是她立刻坐下來
[00:06:17.800 --> 00:06:20.800]  可能她又突然改變主意
[00:06:20.800 --> 00:06:22.800]  我心裡一直祈禱
[00:06:22.800 --> 00:06:24.800]  我知道是神自己
[00:06:24.800 --> 00:06:27.800]  才能夠叫人真正願意回主
[00:06:27.800 --> 00:06:29.800]  因此一直為她祈禱
[00:06:29.800 --> 00:06:30.800]  過了一段時間
[00:06:30.800 --> 00:06:32.800]  突然她告訴我
[00:06:32.800 --> 00:06:34.800]  哥哥,我信耶穌了
[00:06:34.800 --> 00:06:36.800]  我說你怎麼信耶穌
[00:06:36.800 --> 00:06:38.800]  她說我自己缺志
[00:06:38.800 --> 00:06:41.800]  我說你自己缺志
[00:06:41.800 --> 00:06:43.800]  她說有一個人在自己家
[00:06:43.800 --> 00:06:45.800]  她自己突然有一種感動
[00:06:45.800 --> 00:06:46.800]  很久沒有
[00:06:46.800 --> 00:06:49.800]  很少真的看看聖經說什麼
[00:06:49.800 --> 00:06:51.800]  就翻開聖經
[00:06:51.800 --> 00:06:52.800]  一邊讀的時候
[00:06:52.800 --> 00:06:54.800]  一邊讀的時候
[00:06:54.800 --> 00:06:56.800]  她就感覺聖經這麼好
[00:06:56.800 --> 00:06:58.800]  這麼多很寶貴的道理
[00:06:58.800 --> 00:07:00.800]  主耶穌這麼愛我
[00:07:00.800 --> 00:07:03.800]  為什麼我不信耶穌呢
[00:07:03.800 --> 00:07:06.800]  就在那時候她自己祈禱
[00:07:06.800 --> 00:07:08.800]  願意信靠耶穌
[00:07:09.800 --> 00:07:11.800]  我就問她有沒有人在旁邊幫忙
[00:07:11.800 --> 00:07:13.800]  她說沒有,我自己一個
[00:07:13.800 --> 00:07:15.800]  我很清楚看到
[00:07:15.800 --> 00:07:16.800]  當她信主之後
[00:07:16.800 --> 00:07:18.800]  她的生命有很明顯的改變
[00:07:18.800 --> 00:07:21.800]  過去一些傷風感冒
[00:07:21.800 --> 00:07:23.800]  她都會很擔心
[00:07:23.800 --> 00:07:26.800]  但是後來她身體患了重病
[00:07:26.800 --> 00:07:29.800]  但是她可以很清楚跟我們說
[00:07:29.800 --> 00:07:32.800]  如果神要我回去,就回去吧
[00:07:32.800 --> 00:07:33.800]  如果神給我多一點日子
[00:07:33.800 --> 00:07:36.800]  我就很感恩,很感謝神
[00:07:36.800 --> 00:07:40.800]  生命在神的恩典當中轉變
[00:07:40.800 --> 00:07:44.800]  有很明顯的一種生命的更新
[00:07:44.800 --> 00:07:47.800]  保羅提到當他傳講神的道
[00:07:47.800 --> 00:07:49.800]  他們真的體會到不是人的道
[00:07:49.800 --> 00:07:51.800]  是神的道
[00:07:51.800 --> 00:07:53.800]  而聖經剛才你讀第十三節
[00:07:53.800 --> 00:07:55.800]  最後一句說
[00:07:55.800 --> 00:07:58.800]  「這道也運行在你們」
[00:07:58.800 --> 00:07:59.800]  什麼的人呢
[00:07:59.800 --> 00:08:02.800]  「信的人裡面」
[00:08:02.800 --> 00:08:04.800]  「神賜下信心」
[00:08:04.800 --> 00:08:07.800]  「能夠與所聽的道調和」
[00:08:07.800 --> 00:08:10.800]  「以致神的道進入我們生命當中」
[00:08:10.800 --> 00:08:13.800]  「讓我們經歷生命的更新」
[00:08:13.800 --> 00:08:15.800]  不單在信主的時候
[00:08:15.800 --> 00:08:17.800]  各位弟兄姊妹當你自己讀聖經
[00:08:17.800 --> 00:08:19.800]  當你聽道的時候
[00:08:19.800 --> 00:08:21.800]  你求神賜給你信心
[00:08:21.800 --> 00:08:24.800]  與所聽的道調和
[00:08:24.800 --> 00:08:27.800]  心靈裡面印證是神的話
[00:08:27.800 --> 00:08:31.800]  以致產生對你生命真實的果效
[00:08:31.800 --> 00:08:33.800]  保羅就這樣讚賞他們
[00:08:33.800 --> 00:08:35.800]  為你們不斷地感謝神
[00:08:35.800 --> 00:08:37.800]  因為神在你們當中工作
[00:08:37.800 --> 00:08:39.800]  你們今天知道神的道
[00:08:39.800 --> 00:08:42.800]  是真的神的道
[00:08:42.800 --> 00:08:44.800]  然後十四節大家再看
[00:08:44.800 --> 00:08:47.800]  弟兄們你們很像猶太人
[00:08:47.800 --> 00:08:50.800]  在基督耶穌女神的宗教會一樣
[00:08:50.800 --> 00:08:53.800]  他們怎樣遭受猶太人的迫害
[00:08:53.800 --> 00:08:57.800]  你們也照樣遭受同族人的迫害
[00:08:57.800 --> 00:09:01.800]  「這些猶太人殺了主耶穌和眾先知
[00:09:01.800 --> 00:09:04.800]  又把我們趕出來」
[00:09:04.800 --> 00:09:06.800]  沒錯他們領受了神的真道
[00:09:06.800 --> 00:09:08.800]  但保羅沒有避諱
[00:09:08.800 --> 00:09:10.800]  說出一個事實
[00:09:10.800 --> 00:09:12.800]  就是你們會承受
[00:09:12.800 --> 00:09:15.800]  因為信仰而有的迫拍
[00:09:15.800 --> 00:09:20.800]  在聖經的提摩太后書清楚說
[00:09:20.800 --> 00:09:25.800]  凡是立志在基督耶穌裡面敬虔度日的
[00:09:25.800 --> 00:09:29.800]  他必定要面對迫拍
[00:09:29.800 --> 00:09:33.800]  如果你是沒有堅守自己的信仰
[00:09:33.800 --> 00:09:36.800]  你可能會不受迫拍
[00:09:36.800 --> 00:09:40.800]  主耶穌在《約翰福音》第十五章清楚說
[00:09:40.800 --> 00:09:43.800]  「這個世界恨你們
[00:09:43.800 --> 00:09:47.800]  是因為你們不屬於這個世界
[00:09:47.800 --> 00:09:50.800]  這個世界愛屬於它
[00:09:50.800 --> 00:09:52.800]  因為你們不屬於這個世界
[00:09:52.800 --> 00:09:55.800]  所以世界也恨你們
[00:09:55.800 --> 00:10:01.800]  但你們要知道在恨你們以前已經恨我了」
[00:10:01.800 --> 00:10:03.800]  或者你說在香港我們沒有面對著
[00:10:03.800 --> 00:10:07.800]  一些因為信仰而要面對的迫拍
[00:10:07.800 --> 00:10:09.800]  但我見到很多弟兄姊妹
[00:10:09.800 --> 00:10:11.800]  因為在信仰的路程上
[00:10:11.800 --> 00:10:13.800]  堅守真理的原則
[00:10:13.800 --> 00:10:17.800]  而受到不少的虧損
[00:10:17.800 --> 00:10:20.800]  或者大家都會知道很多不同的例子
[00:10:20.800 --> 00:10:22.800]  但我想說的是
[00:10:22.800 --> 00:10:24.800]  在今天的時代
[00:10:24.800 --> 00:10:27.800]  基督徒是面對著更多的批評
[00:10:27.800 --> 00:10:30.800]  因為你堅守在一些正直的路上
[00:10:30.800 --> 00:10:34.800]  可能也要面對著一些批評
[00:10:34.800 --> 00:10:35.800]  最近我留意到一件事情
[00:10:35.800 --> 00:10:37.800]  在美國發生一件事情
[00:10:37.800 --> 00:10:40.800]  也是早年2007年的時間
[00:10:40.800 --> 00:10:42.800]  在美國的新墨西州的地方
[00:10:42.800 --> 00:10:44.800]  有一位姊妹
[00:10:44.800 --> 00:10:46.800]  這位姊妹Elaine
[00:10:46.800 --> 00:10:48.800]  她開了一間賞樓
[00:10:48.800 --> 00:10:51.800]  幫人拍照、拍照
[00:10:51.800 --> 00:10:53.800]  做一些婚紗照等等
[00:10:53.800 --> 00:10:56.800]  有一次突然有一對同性戀者
[00:10:56.800 --> 00:10:58.800]  來到她的影樓
[00:10:58.800 --> 00:11:00.800]  要求她幫他們拍一套
[00:11:00.800 --> 00:11:04.800]  他們結合的儀式照片
[00:11:04.800 --> 00:11:06.800]  一套的照片
[00:11:06.800 --> 00:11:08.800]  這位姊妹內心很掙扎
[00:11:08.800 --> 00:11:12.800]  她不能夠認同這種的結合
[00:11:12.800 --> 00:11:13.800]  因此她就提出
[00:11:13.800 --> 00:11:19.800]  她說我不打算接你們的生意了
[00:11:19.800 --> 00:11:21.800]  但後來有一對同性戀者
[00:11:21.800 --> 00:11:23.800]  他們就向新墨西州
[00:11:23.800 --> 00:11:26.800]  New Mexico的人權部門
[00:11:26.800 --> 00:11:28.800]  告這位姊妹
[00:11:28.800 --> 00:11:32.800]  這個部門也根據性傾向歧視的條例
[00:11:32.800 --> 00:11:36.800]  來判定這位姊妹是輸數
[00:11:36.800 --> 00:11:39.800]  罰了她幾千元美金
[00:11:39.800 --> 00:11:42.800]  要賠償給這對同性戀者
[00:11:42.800 --> 00:11:44.800]  在過程中你會發覺
[00:11:44.800 --> 00:11:48.800]  當你不能夠按照自己的信仰原則
[00:11:48.800 --> 00:11:52.800]  來提供一些服務的時候
[00:11:52.800 --> 00:11:56.800]  已經面對一些對你的批評
[00:11:56.800 --> 00:11:58.800]  甚至是傷害
[00:11:58.800 --> 00:12:00.800]  在這個時代你會發覺
[00:12:00.800 --> 00:12:03.800]  我們每一個願意敬虔
[00:12:03.800 --> 00:12:05.800]  按真理而行的人
[00:12:05.800 --> 00:12:07.800]  某種程度某種方式
[00:12:07.800 --> 00:12:09.800]  會面對一些逼迫
[00:12:09.800 --> 00:12:12.800]  而且這情況不單止在今天
[00:12:12.800 --> 00:12:14.800]  在歷史當中已經出現了
[00:12:14.800 --> 00:12:18.800]  你留意剛才的第十五節
[00:12:18.800 --> 00:12:21.800]  「這些猶太人殺了主耶穌
[00:12:21.800 --> 00:12:22.800]  我還不知
[00:12:22.800 --> 00:12:25.800]  然後把我們趕出去」
[00:12:25.800 --> 00:12:28.800]  當你為信仰的緣故受到一些虧損的時候
[00:12:28.800 --> 00:12:29.800]  你要記得
[00:12:29.800 --> 00:12:35.800]  你是和主一起分享這種苦楚
[00:12:35.800 --> 00:12:36.800]  某個角度來說
[00:12:36.800 --> 00:12:38.800]  我們是榮耀的
[00:12:38.800 --> 00:12:39.800]  因為在其中
[00:12:39.800 --> 00:12:44.800]  我們可以分享主耶穌所面對的苦難
[00:12:44.800 --> 00:12:46.800]  因此請經理免禮我們
[00:12:46.800 --> 00:12:50.800]  在神的真道當中我們重生得救
[00:12:50.800 --> 00:12:54.800]  也在神的道當中我們堅守忍耐
[00:12:54.800 --> 00:12:57.800]  否則你不單止不能夠堅固別人
[00:12:57.800 --> 00:13:00.800]  你自己也軟弱跌倒
[00:13:00.800 --> 00:13:02.800]  所以保羅提出
[00:13:02.800 --> 00:13:03.800]  你們要留心
[00:13:03.800 --> 00:13:06.800]  要留意堅守在真道上
[00:13:06.800 --> 00:13:11.800]  因此我們再看下第十七節
[00:13:11.800 --> 00:13:12.800]  第十七節
[00:13:12.800 --> 00:13:16.800]  保羅說弟兄們我們被迫暫時離開你們
[00:13:16.800 --> 00:13:17.800]  不過是身體離開
[00:13:17.800 --> 00:13:19.800]  心卻沒有離開
[00:13:19.800 --> 00:13:23.800]  我們非常渴望再見到你們
[00:13:23.800 --> 00:13:25.800]  保羅他自己勉勵弟兄姊妹
[00:13:25.800 --> 00:13:27.800]  要堅守在真道上
[00:13:27.800 --> 00:13:30.800]  但同時勸告他們不單止自己
[00:13:30.800 --> 00:13:34.800]  也要留心堅固你身邊的弟兄姊妹
[00:13:34.800 --> 00:13:39.800]  他說到自己過去曾經想繼續留在鐵索羅尼加
[00:13:39.800 --> 00:13:41.800]  但被迫離開了
[00:13:41.800 --> 00:13:45.800]  離開了之後仍然很渴望再見到他們
[00:13:45.800 --> 00:13:48.800]  很多次嘗試再進入鐵索羅尼加
[00:13:48.800 --> 00:13:50.800]  你看經文就知道
[00:13:50.800 --> 00:13:52.800]  在下面第十八節說
[00:13:52.800 --> 00:13:56.800]  中間我保羅也一再上去
[00:13:56.800 --> 00:14:00.800]  只是撒旦阻擋了我們
[00:14:00.800 --> 00:14:03.800]  一再上去你都要做什麼呢
[00:14:03.800 --> 00:14:06.800]  去堅固他的弟兄姊妹
[00:14:06.800 --> 00:14:09.800]  我知道有些我們中間的弟兄姊妹
[00:14:09.800 --> 00:14:11.800]  很多時候去醫院探訪一些
[00:14:11.800 --> 00:14:13.800]  其他的朋友或弟兄姊妹
[00:14:13.800 --> 00:14:16.800]  很多人說你們教徒經常探訪
[00:14:16.800 --> 00:14:19.800]  去那麼多醫院不是太好
[00:14:19.800 --> 00:14:24.800]  或者某些病房感覺好像多了一些病菌
[00:14:24.800 --> 00:14:27.800]  但似乎一些可能的難處
[00:14:27.800 --> 00:14:30.800]  不會難了很多的教徒
[00:14:30.800 --> 00:14:33.800]  嘗試在弟兄姊妹病患當中去安慰
[00:14:33.800 --> 00:14:36.800]  去堅固去幫助他們
[00:14:36.800 --> 00:14:39.800]  最近一位姊妹給我看一本書
[00:14:39.800 --> 00:14:41.800]  我看完之後就有一種新的感動
[00:14:41.800 --> 00:14:43.800]  大家不知記不記得一位人物
[00:14:43.800 --> 00:14:47.800]  叫做李愛銳先生Eric Liddell
[00:14:47.800 --> 00:14:49.800]  大家有印象吧
[00:14:49.800 --> 00:14:51.800]  這位過去曾經在很早年的時候
[00:14:51.800 --> 00:14:55.800]  在奧運會400米的金牌得主
[00:14:55.800 --> 00:14:58.800]  但之前他的專場在200米
[00:14:58.800 --> 00:15:01.800]  但因為他很清楚表明
[00:15:01.800 --> 00:15:03.800]  星期日他要敬拜上帝
[00:15:03.800 --> 00:15:05.800]  因此拒絕出賽
[00:15:05.800 --> 00:15:09.800]  而損失了他200米的金牌的機會
[00:15:09.800 --> 00:15:13.800]  但上帝給他的不單止是為了得到金牌
[00:15:13.800 --> 00:15:15.800]  他馴服上帝給他的引導
[00:15:15.800 --> 00:15:18.800]  後來在中國成為一位宣教士
[00:15:18.800 --> 00:15:22.800]  去教一些基督教學校的學生
[00:15:22.800 --> 00:15:25.800]  後來他也去到農村做宣教
[00:15:25.800 --> 00:15:27.800]  在大概1944年的時候
[00:15:27.800 --> 00:15:31.800]  中日戰爭到了一個很嚴重的情況
[00:15:31.800 --> 00:15:34.800]  日本人去到他們所身在的地方
[00:15:34.800 --> 00:15:36.800]  將一班外國的宣教士
[00:15:36.800 --> 00:15:39.800]  還有一些有關基督徒和子女
[00:15:39.800 --> 00:15:41.800]  全部抓去一個地方
[00:15:41.800 --> 00:15:43.800]  一個集中營裏面
[00:15:43.800 --> 00:15:45.800]  這位李愛銳先生
[00:15:45.800 --> 00:15:48.800]  照常理去到集中營
[00:15:48.800 --> 00:15:52.800]  一定是很掛心自己的前途
[00:15:52.800 --> 00:15:54.800]  有沒有得吃有沒有得住
[00:15:54.800 --> 00:15:56.800]  自己的將來會怎樣
[00:15:56.800 --> 00:15:58.800]  想不到這位弟兄
[00:15:58.800 --> 00:16:00.800]  他在過程當中
[00:16:00.800 --> 00:16:02.800]  沒有理會環境的限制
[00:16:02.800 --> 00:16:05.800]  但他很熱心去關心
[00:16:05.800 --> 00:16:08.800]  身邊很多弟兄姊妹和朋友
[00:16:08.800 --> 00:16:13.800]  他自己親手寫了一些自然科學的教材
[00:16:13.800 --> 00:16:14.800]  一些書本
[00:16:14.800 --> 00:16:16.800]  當然在集中營沒有課本
[00:16:16.800 --> 00:16:18.800]  自己親手寫之後
[00:16:18.800 --> 00:16:20.800]  就教授那些兒童
[00:16:20.800 --> 00:16:22.800]  讓他們在集中營當中
[00:16:22.800 --> 00:16:24.800]  仍有機會讀書
[00:16:24.800 --> 00:16:27.800]  見到長者在旁邊幫助他們
[00:16:27.800 --> 00:16:29.800]  因為他們很艱難
[00:16:29.800 --> 00:16:31.800]  來輔助他們
[00:16:31.800 --> 00:16:33.800]  在43歲的時候他去世
[00:16:33.800 --> 00:16:36.800]  因為腦裏有腫瘤
[00:16:36.800 --> 00:16:37.800]  在去世的時候
[00:16:37.800 --> 00:16:40.800]  集中營裏面的每一個人
[00:16:40.800 --> 00:16:43.800]  都非常懷念他
[00:16:43.800 --> 00:16:45.800]  有一些修女
[00:16:45.800 --> 00:16:47.800]  是外國來的修女
[00:16:47.800 --> 00:16:49.800]  他們說當他們兩個姐妹
[00:16:49.800 --> 00:16:52.800]  患了很嚴重的傷寒
[00:16:52.800 --> 00:16:54.800]  日本人隔離了一個地方
[00:16:54.800 --> 00:16:56.800]  不讓他們傳染
[00:16:56.800 --> 00:16:59.800]  但沒有人敢去探望他們
[00:16:59.800 --> 00:17:02.800]  李愛蕊樂意去探望他們
[00:17:02.800 --> 00:17:04.800]  關心他們
[00:17:04.800 --> 00:17:05.800]  一位青年人說
[00:17:05.800 --> 00:17:09.800]  這雙鞋子是李愛蕊先生送給我的跑鞋
[00:17:09.800 --> 00:17:11.800]  雖然已經破爛了
[00:17:11.800 --> 00:17:14.800]  但表達出一位青年
[00:17:14.800 --> 00:17:18.800]  領受了對方給他很大的愛護和鼓勵
[00:17:18.800 --> 00:17:23.800]  這位青年後來當集中營結束離開之後
[00:17:23.800 --> 00:17:25.800]  中日戰爭結束之後
[00:17:25.800 --> 00:17:29.800]  他就自己願意一直追求成為一位宣教士
[00:17:29.800 --> 00:17:34.800]  後來去了日本做了三十年的宣教
[00:17:34.800 --> 00:17:37.800]  一個人能夠去愛那些曾經傷害自己的人
[00:17:37.800 --> 00:17:40.800]  甚至在他們當中傳福音三十年
[00:17:40.800 --> 00:17:42.800]  因為他曾經歷過弟兄
[00:17:42.800 --> 00:17:44.800]  滲透過弟兄給他的堅固
[00:17:44.800 --> 00:17:48.800]  給他的關懷而產生的祝福
[00:17:48.800 --> 00:17:49.800]  當我看的時候
[00:17:49.800 --> 00:17:51.800]  我就會體會到保羅說
[00:17:51.800 --> 00:17:54.800]  他在《羅馬書第一章》第十一節說
[00:17:54.800 --> 00:17:55.800]  他說弟兄們啊
[00:17:55.800 --> 00:17:58.800]  我切切地想見你們
[00:17:58.800 --> 00:18:01.800]  很想將一些屬靈的恩惠
[00:18:01.800 --> 00:18:03.800]  分給你們
[00:18:03.800 --> 00:18:06.800]  使你們可以得到堅固
[00:18:06.800 --> 00:18:11.800]  在保羅的內心裡有一種很切切的渴望
[00:18:11.800 --> 00:18:15.800]  能夠將屬靈的恩惠分給其他人
[00:18:15.800 --> 00:18:20.800]  我們中間的一些少年主學的老師
[00:18:20.800 --> 00:18:24.800]  我見到他們很用心教一些學生
[00:18:24.800 --> 00:18:28.800]  當學生長大之後去外國升學
[00:18:28.800 --> 00:18:31.800]  他們仍然繼續聯繫他們
[00:18:31.800 --> 00:18:33.800]  擔心他們放下了信仰
[00:18:33.800 --> 00:18:36.800]  一直接觸他們鼓勵他們
[00:18:36.800 --> 00:18:39.800]  不要放棄去教會
[00:18:39.800 --> 00:18:40.800]  當他們暑假回來的時候
[00:18:40.800 --> 00:18:43.800]  馬上約他們出來聊天
[00:18:43.800 --> 00:18:44.800]  關心他們的情況
[00:18:44.800 --> 00:18:47.800]  鼓勵他們在主裡面繼續追求
[00:18:47.800 --> 00:18:49.800]  很多弟兄姊妹都讓我們見到
[00:18:49.800 --> 00:18:53.800]  他們真的留意將屬靈的好處
[00:18:53.800 --> 00:18:56.800]  分給他們身邊的弟兄姊妹
[00:18:56.800 --> 00:18:57.800]  而這些情況
