
[00:00:00.000 --> 00:00:02.000]  我們今天會接續在思上
[00:02:48.880 --> 00:02:51.160]  而你的最好的朋友死了
[00:02:51.160 --> 00:02:53.760]  那種感受是多麼難受
[00:02:53.760 --> 00:02:56.040]  所以當時蔡醫生內心很難受
[00:02:56.040 --> 00:02:57.960]  接受不到自己這樣的狀況
[00:02:57.960 --> 00:02:58.760]  他很內疚
[00:02:58.760 --> 00:02:59.640]  充滿著內疚
[00:02:59.640 --> 00:03:02.080]  也竟然不能原諒自己
[00:03:02.080 --> 00:03:06.680]  後來他和太太去探望一個死者的父母
[00:03:06.680 --> 00:03:09.640]  很想表達他的歉疚心
[00:03:09.640 --> 00:03:11.240]  去到的時候想不到
[00:03:11.240 --> 00:03:13.760]  這對基督徒的老父母
[00:03:13.760 --> 00:03:15.040]  他們年紀很大
[00:03:15.040 --> 00:03:18.880]  但內心裏面帶著一個很大的寬容
[00:03:18.880 --> 00:03:21.600]  就和這位蔡醫生說
[00:03:21.600 --> 00:03:23.680]  「蔡醫生你不要太難過
[00:03:23.680 --> 00:03:25.400]  一切在神的掌管當中
[00:03:25.400 --> 00:03:26.560]  神愛我們
[00:03:26.560 --> 00:03:28.000]  我們很清楚知道
[00:03:28.000 --> 00:03:32.560]  所以我們都很願意去接受你的道歉
[00:03:32.560 --> 00:03:34.800]  不要放在心裏面」
[00:03:34.800 --> 00:03:37.320]  然後他就說「我失去了女兒
[00:03:37.320 --> 00:03:40.640]  你介不介意你太太做我的乾女兒
[00:03:40.640 --> 00:03:42.800]  做我的乾女兒」
[00:03:42.800 --> 00:03:44.360]  他們一聽見之後
[00:03:44.360 --> 00:03:45.480]  嚇了一跳
[00:03:45.480 --> 00:03:47.400]  竟然他們有這樣的反應
[00:03:47.400 --> 00:03:52.560]  而後來最終他們真的做了他的乾女兒和乾女婿
[00:03:52.560 --> 00:03:55.600]  突然間多了一個親人
[00:03:55.600 --> 00:03:57.680]  是他完全想不到
[00:03:57.680 --> 00:03:59.240]  在他的文章當中提及
[00:03:59.240 --> 00:04:01.480]  這件事情令他震撼
[00:04:01.480 --> 00:04:04.280]  他突然間發覺信仰是這麼大的動力
[00:04:04.280 --> 00:04:07.120]  能夠將很多的怨憤除去
[00:04:07.120 --> 00:04:08.520]  變成為愛
[00:04:08.520 --> 00:04:11.520]  而他明白這對年長的夫婦
[00:04:11.520 --> 00:04:14.040]  是因為他們曾經經歷過神的慈愛
[00:04:14.040 --> 00:04:16.160]  所以他們能夠可以寬容
[00:04:16.160 --> 00:04:18.960]  一個曾經令到他的女兒死亡的人
[00:04:18.960 --> 00:04:22.720]  甚至稱他們為乾女兒、乾女婿
[00:04:22.720 --> 00:04:23.320]  弟兄姊妹
[00:04:23.320 --> 00:04:26.160]  後來這位蔡醫生受到神的感動
[00:04:26.160 --> 00:04:28.320]  因此讀神學成為了一個牧者
[00:04:28.320 --> 00:04:30.360]  專心在牧羊的事上
[00:04:30.360 --> 00:04:31.480]  他的生命的改變
[00:04:31.480 --> 00:04:34.480]  是因為曾經經歷別人的恩典
[00:04:34.480 --> 00:04:37.000]  滲透過別人在他身上的恩典
[00:04:37.000 --> 00:04:38.760]  因此我們今天要思想一件事情
[00:04:38.760 --> 00:04:40.760]  天國子民的關係
[00:04:40.760 --> 00:04:43.160]  不單只是橫的關係
[00:04:43.160 --> 00:04:45.240]  更加是直的關係
[00:04:45.240 --> 00:04:48.560]  當我們上上去體會神給我們的慈愛的時候
[00:04:48.560 --> 00:04:50.040]  神就給我們力量
[00:04:50.040 --> 00:04:52.360]  去更深去愛我們身邊的人
[00:04:52.360 --> 00:04:53.920]  有美好的關係
[00:04:53.920 --> 00:04:55.120]  建立起他們
[00:04:55.120 --> 00:04:58.560]  而我們就透過聖經七章第一節到第十二節
[00:04:58.560 --> 00:05:02.600]  思想如何在蒙慈愛當中與人建立關係
[00:05:02.600 --> 00:05:05.400]  大家請看第一章第一節開始
[00:05:05.400 --> 00:05:10.520]  在這裡開始給我們看見一個論斷人
[00:05:10.520 --> 00:05:13.680]  不可論斷人的提醒和教訓
[00:05:13.680 --> 00:05:15.160]  主耶穌說
[00:05:15.160 --> 00:05:17.000]  你們不要論斷人
[00:05:17.000 --> 00:05:19.160]  免得你們被論斷
[00:05:19.160 --> 00:05:21.000]  因為你們怎樣論斷人
[00:05:21.000 --> 00:05:23.880]  也必怎樣被論斷
[00:05:23.880 --> 00:05:25.920]  你要什麼樣的良器量給人
[00:05:25.920 --> 00:05:30.080]  也必用什麼樣的良器量給你
[00:05:30.080 --> 00:05:32.840]  聖經開始就說不要論斷人
[00:05:32.840 --> 00:05:34.080]  我們首先要明白
[00:05:34.080 --> 00:05:35.560]  我們不要誤會
[00:05:35.560 --> 00:05:39.160]  聖經不是說我們不可以作出判斷
[00:05:39.160 --> 00:05:41.000]  事實上我們教徒很多時候
[00:05:41.000 --> 00:05:45.440]  是太疏忽了一些合適的公正的判斷
[00:05:45.440 --> 00:05:47.000]  主耶穌自己親口這樣說
[00:05:47.000 --> 00:05:50.120]  祂說我們不可以按外貌斷定是非
[00:05:50.120 --> 00:05:52.560]  要看福音第七章二十七節
[00:05:52.560 --> 00:05:56.360]  祂說我們不可以按外貌斷定是非
[00:05:56.360 --> 00:06:01.560]  但是我們要按照公平斷定是非
[00:06:01.560 --> 00:06:05.920]  我們是不應該按外貌去作出結論的
[00:06:05.920 --> 00:06:09.320]  但並不是說我們不可以作出一些判斷
[00:06:09.320 --> 00:06:12.040]  只要我們知道我們按照公平的原則
[00:06:12.040 --> 00:06:14.560]  去作判斷就可以
[00:06:14.560 --> 00:06:16.120]  事實上整個登山補訓
[00:06:16.120 --> 00:06:18.760]  我們發覺主耶穌提出很多方面的教訓
[00:06:18.760 --> 00:06:22.400]  也是要求我們作出一個熟齡的判斷
[00:06:22.400 --> 00:06:24.840]  要分辨法利索人的義
[00:06:24.840 --> 00:06:27.760]  和天國子民的義
[00:06:27.760 --> 00:06:29.960]  要作出好的分辨
[00:06:29.960 --> 00:06:32.360]  另一方面我們後來再看到第七章尾的時候
[00:06:32.360 --> 00:06:35.320]  提到譬如說兩種的果樹
[00:06:35.320 --> 00:06:39.600]  要憑一個人的果子去判斷他生命的質素
[00:06:39.600 --> 00:06:42.480]  也是牽涉判斷的過程
[00:06:42.480 --> 00:06:46.000]  所以聖經從沒告訴我們不應該判斷
[00:06:46.000 --> 00:06:50.080]  但是聖經說不好論斷是什麼意思呢?
[00:06:50.080 --> 00:06:53.720]  論斷含有一種惡意批評的意味
[00:06:53.720 --> 00:06:56.360]  內心帶著一種惡的意念
[00:06:56.360 --> 00:06:59.080]  要去將對方壓低
[00:06:59.080 --> 00:07:00.840]  判斷他、批評他
[00:07:00.840 --> 00:07:02.640]  以至他受到一些傷害
[00:07:02.640 --> 00:07:06.800]  是多方面去尋找對方的過失
[00:07:06.800 --> 00:07:08.320]  對方打電腦
[00:07:08.320 --> 00:07:11.320]  一張紙打得很工整、很漂亮
[00:07:11.320 --> 00:07:13.400]  字體非常之好
[00:07:13.400 --> 00:07:16.280]  這個人就在看的時候很小心地看
[00:07:16.280 --> 00:07:19.040]  接著找一個打字員過來
[00:07:19.040 --> 00:07:20.400]  大罵他一番
[00:07:20.400 --> 00:07:24.200]  「你見不見你打錯兩個字?」
[00:07:24.200 --> 00:07:26.640]  他看不到其他未善的地方
[00:07:26.640 --> 00:07:30.480]  只是不斷留心要抓到對方的過失
[00:07:30.480 --> 00:07:32.720]  這是論斷
[00:07:32.720 --> 00:07:36.680]  一個人要帶著一個很高的標準去挑剔別人
[00:07:36.680 --> 00:07:38.120]  這是論斷
[00:07:38.120 --> 00:07:40.840]  同時很多時候帶著一個很隨意的心情
[00:07:40.840 --> 00:07:43.520]  去猜測別人的動機
[00:07:43.520 --> 00:07:47.320]  「你這樣做,我猜你有些企圖」
[00:07:47.320 --> 00:07:48.960]  這是論斷
[00:07:48.960 --> 00:07:51.840]  有些時候是以一個很權威的地位
[00:07:51.840 --> 00:07:54.520]  來判定別人的過犯
[00:07:54.520 --> 00:07:58.360]  「我認為你是做錯一件事」
[00:07:58.360 --> 00:08:02.760]  很多時候這些情況在我們有意無意之間會出現
[00:08:02.760 --> 00:08:05.840]  大家如果留意到聖經的《雅各書》提到
[00:08:05.840 --> 00:08:11.600]  《雅各書》提到有一些貧窮的人來到會堂
[00:08:11.600 --> 00:08:16.000]  因為見到他的外貌、衣衫比較藍柳、骯髒
[00:08:16.000 --> 00:08:21.680]  因此當時的人就判定他們是值得被輕視的
[00:08:21.680 --> 00:08:23.760]  是羞辱他們
[00:08:23.760 --> 00:08:28.040]  因此聖經就說「你們這樣做是惡意判定」
[00:08:28.040 --> 00:08:29.640]  這些弟兄姊妹
[00:08:29.640 --> 00:08:32.280]  「從外貌作出判斷」
[00:08:32.280 --> 00:08:34.760]  這個判斷不是按公平的
[00:08:34.760 --> 00:08:37.960]  是帶著一種要去審判對方
[00:08:37.960 --> 00:08:40.840]  找出對方的弱點、錯失
[00:08:40.840 --> 00:08:43.320]  在一個惡意批評的狀況下
[00:08:43.320 --> 00:08:46.480]  來令對方受到傷害
[00:08:46.480 --> 00:08:48.920]  這些情況是我們需要常常留心
[00:08:48.920 --> 00:08:51.320]  免得我們在當中得罪神
[00:08:51.320 --> 00:08:54.120]  也得罪我們的人、我們的朋友
[00:08:54.120 --> 00:08:55.240]  聖經說第二節
[00:08:55.240 --> 00:09:00.240]  「因為你們怎樣論斷人也必怎樣被論斷」
[00:09:00.240 --> 00:09:01.800]  惡意去論斷別人
[00:09:01.800 --> 00:09:04.280]  你都要面對同樣的審判
[00:09:04.280 --> 00:09:05.880]  這是聖經很清楚說的
[00:09:05.880 --> 00:09:09.440]  一個對等的處理方法
[00:09:09.440 --> 00:09:11.680]  「你用什麼樣的良器去量給別人?」
[00:09:11.680 --> 00:09:14.760]  用很高的標準去挑剔別人
[00:09:14.760 --> 00:09:19.760]  神都會同樣用這麼高的標準來審判你
[00:09:19.760 --> 00:09:21.680]  聖經說
[00:09:21.680 --> 00:09:23.360]  這位神是公平的
[00:09:23.360 --> 00:09:25.480]  祂是很公平的
[00:09:25.480 --> 00:09:27.040]  聖經告訴我們
[00:09:27.040 --> 00:09:30.280]  一個不憐憫人的
[00:09:30.280 --> 00:09:33.840]  要受到不憐憫的審判
[00:09:33.840 --> 00:09:36.160]  《白鶴書》第二章第十三節
[00:09:36.160 --> 00:09:37.440]  很清楚讓我們知道
[00:09:37.440 --> 00:09:39.840]  你們如果不憐憫別人的判斷方式
[00:09:39.840 --> 00:09:43.280]  會同時在將來面對神不憐憫的審判
[00:09:43.280 --> 00:09:46.240]  這是神公平的對待方式
[00:09:46.240 --> 00:09:49.200]  因此你何時想別人帶著憐憫的心情
[00:09:49.200 --> 00:09:51.000]  來看你的問題
[00:09:51.000 --> 00:09:52.280]  你都要先學習
[00:09:52.280 --> 00:09:56.600]  以憐憫的心情去看別人的問題
[00:09:56.600 --> 00:09:58.680]  一個學校
[00:09:58.680 --> 00:10:00.760]  假如你是其中一個學生
[00:10:00.760 --> 00:10:04.160]  假如學校會按照你的標準
[00:10:04.160 --> 00:10:08.800]  去判定你的同學的成績
[00:10:08.800 --> 00:10:11.320]  你自己的成績不是很清楚
[00:10:11.320 --> 00:10:13.200]  你大概估計自己有八十分
[00:10:13.200 --> 00:10:16.520]  差不多九十分
[00:10:16.520 --> 00:10:21.800]  但當你看到你的同學只有五十分
[00:10:21.800 --> 00:10:23.360]  你就會想
[00:10:23.360 --> 00:10:25.600]  你只有五十分
[00:10:25.600 --> 00:10:28.160]  你的成績很差
[00:10:28.160 --> 00:10:31.360]  我們的標準是六十分才合格
[00:10:31.360 --> 00:10:34.640]  你現在是不合格
[00:10:34.640 --> 00:10:36.040]  於是那個人就很傷心
[00:10:36.040 --> 00:10:37.760]  哎呀 不合格了
[00:10:37.760 --> 00:10:40.800]  誰知後來成績公開了
[00:10:40.800 --> 00:10:44.960]  發現原來自己是五十五分
[00:10:44.960 --> 00:10:46.560]  本來如果五十分合格
[00:10:46.560 --> 00:10:48.040]  你就很厲害了
[00:10:48.040 --> 00:10:51.800]  不過現在你定了成績是六十分才合格
[00:10:51.800 --> 00:10:56.600]  我自己中學的時候是四十分合格
[00:10:56.600 --> 00:10:57.640]  五十分合格
[00:10:57.640 --> 00:11:00.040]  而你是六十分合格
[00:11:00.040 --> 00:11:01.880]  而你是五十五分
[00:11:01.880 --> 00:11:05.120]  因此你都是不合格
[00:11:05.120 --> 00:11:06.840]  大家明白我的意思嗎?
[00:11:06.840 --> 00:11:08.920]  神對我們的判斷
[00:11:08.920 --> 00:11:12.920]  很多時候會計算我們怎樣去判斷別人
[00:11:12.920 --> 00:11:15.880]  聖經很清楚很具體地說
[00:11:15.880 --> 00:11:19.040]  你用什麼樣的良器去量給別人
[00:11:19.040 --> 00:11:23.200]  神以同樣的良器去量你
[00:11:23.200 --> 00:11:26.640]  聖經第二章第十一節告訴我們
[00:11:26.640 --> 00:11:30.560]  「弟兄姊妹,你在什麼事上論斷別人
[00:11:30.560 --> 00:11:35.120]  就在什麼事上定自己的罪?」
[00:11:35.120 --> 00:11:36.680]  本來沒有人定你的罪
[00:11:36.680 --> 00:11:38.560]  主都很願意寬容你
[00:11:38.560 --> 00:11:40.280]  但當你去論斷別人的時候
[00:11:40.280 --> 00:11:42.360]  突然間你就將自己
[00:11:42.360 --> 00:11:45.680]  放在一個被定罪的處境裡
[00:11:45.680 --> 00:11:47.080]  你論斷別人的時候
[00:11:47.080 --> 00:11:50.080]  就是在定自己的罪
[00:11:50.080 --> 00:11:51.480]  聖經很清楚告訴我們
[00:11:51.480 --> 00:11:55.360]  「弟兄姊妹,不要論斷別人」
[00:11:55.360 --> 00:11:57.040]  聖經接著用一個很具體的比喻
[00:11:57.040 --> 00:11:58.920]  再繼續解釋這個真理
[00:11:58.920 --> 00:12:00.200]  在第三節
[00:12:00.200 --> 00:12:03.400]  「為什麼看見你弟兄眼中有刺
[00:12:03.400 --> 00:12:07.880]  卻不想自己眼中有良目呢?」
[00:12:07.880 --> 00:12:09.040]  曾經有一個小朋友
[00:12:09.040 --> 00:12:13.200]  在主學的時候聽老師說這個說話
[00:12:13.200 --> 00:12:15.240]  這個小朋友聽著聽著的時候
[00:12:15.240 --> 00:12:19.520]  突然抱著肚子大聲地笑
[00:12:19.520 --> 00:12:23.680]  「怎麼可以將良目插在眼睛裡?」
[00:12:23.680 --> 00:12:26.600]  當你稍微花一點點的想像
[00:12:26.600 --> 00:12:28.400]  你就會覺得一個很有趣
[00:12:28.400 --> 00:12:30.160]  很卡通的情況
[00:12:30.160 --> 00:12:31.760]  一條良目插在眼睛裡
[00:12:31.760 --> 00:12:33.800]  是怎麼回事呢?
[00:12:33.800 --> 00:12:36.560]  但主要需要一個誇大了的比喻
[00:12:36.560 --> 00:12:39.240]  來讓我們看見那種對比
[00:12:39.240 --> 00:12:43.520]  有時候我們會看見對方眼中的一小小刺
[00:12:43.520 --> 00:12:47.280]  但看不到原來一條良目插在自己眼裡
[00:12:47.280 --> 00:12:50.680]  這就是天大的矛盾的地方
[00:12:50.680 --> 00:12:52.320]  聖經一詞告訴我們
[00:12:52.320 --> 00:12:56.960]  「你們除非你自己眼中有良目
[00:12:56.960 --> 00:12:59.000]  怎能對你弟兄說
[00:12:59.000 --> 00:13:02.640]  『讓我去掉你眼中的刺』呢?」
[00:13:02.640 --> 00:13:03.960]  不可能的
[00:13:03.960 --> 00:13:05.960]  你沒有能力去幫助別人
[00:13:05.960 --> 00:13:07.080]  第五節說
[00:13:07.080 --> 00:13:09.360]  「你這假冒為善的人
[00:13:09.360 --> 00:13:11.320]  先去掉你眼中的良目
[00:13:11.320 --> 00:13:13.440]  然後才能看得清楚
[00:13:13.440 --> 00:13:17.080]  去掉你弟兄眼中的刺」
[00:13:17.080 --> 00:13:18.280]  主耶穌責備他們
[00:13:18.280 --> 00:13:20.440]  「為假冒為善」
[00:13:20.440 --> 00:13:22.560]  為什麼說他們假冒為善呢?
[00:13:22.560 --> 00:13:23.480]  因為很多時候
[00:13:23.480 --> 00:13:25.680]  當人去指出別人的錯失的時候
[00:13:25.680 --> 00:13:28.640]  突然覺得自己輕飄飄
[00:13:28.640 --> 00:13:31.160]  不知道大家有沒有這樣的感受
[00:13:31.160 --> 00:13:32.160]  當你責備別人的時候
[00:13:32.160 --> 00:13:33.960]  突然覺得自己威嚴很多
[00:13:33.960 --> 00:13:35.520]  覺得自己公正很多
[00:13:35.520 --> 00:13:38.360]  正直很多
[00:13:38.360 --> 00:13:40.480]  很多時候有些情況
[00:13:40.480 --> 00:13:43.280]  一個人為了解決愛心的一些罪疚
[00:13:43.280 --> 00:13:44.920]  覺得自己內心有些事情
[00:13:44.920 --> 00:13:46.480]  自己接受不了
[00:13:46.480 --> 00:13:48.920]  因此有些怒氣出了
[00:13:48.920 --> 00:13:50.760]  但怒氣不是轉向自己
[00:13:50.760 --> 00:13:52.360]  而是轉了出去
[00:13:52.360 --> 00:13:53.960]  當他指責別人的時候
[00:13:53.960 --> 00:13:56.200]  突然覺得自己
[00:13:56.200 --> 00:13:58.360]  「我都不錯」
[00:13:58.360 --> 00:14:00.040]  「他比我更差」
[00:14:00.040 --> 00:14:02.440]  「我算得都不錯」
[00:14:02.440 --> 00:14:03.720]  在責備別人當中
[00:14:03.720 --> 00:14:06.960]  自己以為自己已經比別人強
[00:14:06.960 --> 00:14:10.600]  因此這是自欺欺人的一種心理狀況
[00:14:10.600 --> 00:14:11.440]  主耶穌說
[00:14:11.440 --> 00:14:13.240]  「以偽假、誣為善」
[00:14:13.240 --> 00:14:14.640]  以為是「異」
[00:14:14.640 --> 00:14:21.800]  但其實只不過是指責別人當中的錯覺
[00:14:21.800 --> 00:14:23.600]  很多時候當我思想見聖經的時候
[00:14:23.600 --> 00:14:26.360]  我會對自己提醒
[00:14:26.360 --> 00:14:28.080]  作為一個講道者
[00:14:28.080 --> 00:14:29.240]  或者其他弟兄姐妹
[00:14:29.240 --> 00:14:30.680]  經常要分享訊息
[00:14:30.680 --> 00:14:31.840]  或者做同一派的導師
[00:14:31.840 --> 00:14:33.600]  做主學的教師
[00:14:33.600 --> 00:14:35.640]  我們要很警覺著一點
[00:14:35.640 --> 00:14:37.600]  我們會比較容易
[00:14:37.600 --> 00:14:41.400]  拿著聖經去指責別人
[00:14:41.400 --> 00:14:43.080]  在指責完別人之後
[00:14:43.080 --> 00:14:44.560]  回到台上就覺得
[00:14:44.560 --> 00:14:47.080]  他們全部都是值得罵的
[00:14:47.080 --> 00:14:49.800]  除了我
[00:14:49.800 --> 00:14:51.360]  那種試探
[00:14:51.360 --> 00:14:53.120]  很容易讓自己陷入一種
[00:14:53.120 --> 00:14:56.160]  很危險的狀況當中
[00:14:56.160 --> 00:14:59.040]  而聖經常常提醒
[00:14:59.040 --> 00:15:00.800]  作為講道的人
[00:15:00.800 --> 00:15:05.160]  讓你的行為和教訓是配合的
[00:15:05.160 --> 00:15:07.880]  弟兄姐妹不要以為牧師去到天上
[00:15:07.880 --> 00:15:11.440]  在神的審判台前一定會得獎賞多些
[00:15:11.440 --> 00:15:13.520]  我不敢這樣說
[00:15:13.520 --> 00:15:14.560]  因為我知道
[00:15:14.560 --> 00:15:15.880]  我要更加警覺著
[00:15:15.880 --> 00:15:18.680]  按自己所教導的來行出來
[00:15:18.680 --> 00:15:22.560]  神要按這個教導來審判我
[00:15:22.560 --> 00:15:25.360]  而我需要在神面前更加的醒覺
[00:15:25.360 --> 00:15:26.040]  而弟兄姐妹
[00:15:26.040 --> 00:15:27.520]  當你有機會來教導的時候
[00:15:27.520 --> 00:15:29.440]  這是一個榮耀的恩惠
[00:15:29.440 --> 00:15:30.800]  同時神給你恩典
[00:15:30.800 --> 00:15:33.080]  能夠行出你所教訓的
[00:15:33.080 --> 00:15:34.560]  你就能夠救自己
[00:15:34.560 --> 00:15:37.440]  也能夠救聽你的人
[00:15:37.440 --> 00:15:39.320]  因此在聖經裡提到
[00:15:39.320 --> 00:15:40.760]  我們要很小心察覺
[00:15:40.760 --> 00:15:42.280]  如果在某些時間
[00:15:42.280 --> 00:15:43.280]  你察覺自己
[00:15:43.280 --> 00:15:46.680]  常常覺得別人有問題
[00:15:46.680 --> 00:15:47.760]  為何最近
[00:15:47.760 --> 00:15:50.480]  每個人都好像不太順眼
[00:15:50.480 --> 00:15:51.320]  你要小心
[00:15:51.320 --> 00:15:53.920]  問問原本的因緣
[00:15:53.920 --> 00:15:55.040]  是否在你裡面
[00:15:55.040 --> 00:15:56.560]  有很多情況
[00:15:56.560 --> 00:15:59.120]  引致你去指責別人
[00:15:59.120 --> 00:16:01.320]  而不知不覺
[00:16:01.320 --> 00:16:04.800]  不去理會自己眼中的良目
[00:16:04.800 --> 00:16:05.960]  聖經雖然這樣說
[00:16:05.960 --> 00:16:06.760]  但它並不是說
[00:16:06.760 --> 00:16:08.560]  我們不需要去虧欠弟兄姐妹
[00:16:08.560 --> 00:16:10.880]  因此聖經其實在第五節後面
[00:16:10.880 --> 00:16:12.600]  有一句話
[00:16:12.600 --> 00:16:15.480]  「先去掉你眼中的良目
[00:16:15.480 --> 00:16:17.320]  然後才能看得清楚
[00:16:17.320 --> 00:16:20.320]  去掉你弟兄眼中的刺」
[00:16:20.320 --> 00:16:22.360]  先先去掉
[00:16:22.360 --> 00:16:23.920]  你就可以去幫助別人
[00:16:23.920 --> 00:16:25.720]  去除眼中的刺
[00:16:25.720 --> 00:16:28.640]  弟兄姐妹我們是要去彼此虧欠的
[00:16:28.640 --> 00:16:30.360]  我們自己自我審查
[00:16:30.360 --> 00:16:32.640]  努力地留心自己
[00:16:32.640 --> 00:16:35.240]  但同時也警覺著
[00:16:35.240 --> 00:16:36.880]  去幫助弟兄姐妹
[00:16:36.880 --> 00:16:38.760]  除去他們眼中的刺
[00:16:38.760 --> 00:16:40.640]  幫助他們遠離一些罪惡
[00:16:40.640 --> 00:16:43.120]  一些錯失
[00:16:43.120 --> 00:16:44.000]  我自己有一個習慣
[00:16:44.000 --> 00:16:45.280]  就是我學習
[00:16:45.280 --> 00:16:47.320]  常常有一個固定的退休機會
[00:16:47.320 --> 00:16:48.160]  在退休的時候
[00:16:48.160 --> 00:16:51.280]  自己想起過去這段時間所做的
[00:16:51.280 --> 00:16:53.400]  在神面前求聖靈光照我的心
[00:16:53.400 --> 00:16:54.600]  叫我知道有沒有哪些地方
[00:16:54.600 --> 00:16:55.600]  是得罪神
[00:16:55.600 --> 00:16:56.280]  是疏忽
[00:16:56.280 --> 00:16:57.680]  是虧欠的
[00:16:57.680 --> 00:17:00.080]  然後我會歡喜寫下一些札記
[00:17:00.080 --> 00:17:01.200]  將一些經歷寫下
[00:17:01.200 --> 00:17:03.800]  一些自己曾經有的過失寫下
[00:17:03.800 --> 00:17:07.720]  當然那本札記未必要給人看
[00:17:07.720 --> 00:17:09.320]  但每次寫下
[00:17:09.320 --> 00:17:10.840]  就幫自己更深警覺著
[00:17:10.840 --> 00:17:14.280]  有一些問題曾經出現過
[00:17:14.280 --> 00:17:15.320]  我們需要學習
[00:17:15.320 --> 00:17:19.040]  不斷來到有生命誠實的內省
[00:17:19.040 --> 00:17:22.240]  我們很多時候讀詩篇139篇
[00:17:22.240 --> 00:17:24.520]  大家都知道139篇很清楚
