
[00:00:00.000 --> 00:00:03.000]  我們打開聖經的第二章
[00:04:19.000 --> 00:04:21.000]  而反倒虛己
[00:04:21.000 --> 00:04:24.000]  取了奴僕的形象成為人的樣式
[00:04:24.000 --> 00:04:26.000]  既有人的樣子
[00:04:26.000 --> 00:04:27.000]  又自己卑微
[00:04:27.000 --> 00:04:28.000]  全心信服
[00:04:28.000 --> 00:04:29.000]  以至於死
[00:04:29.000 --> 00:04:30.000]  不單止死
[00:04:30.000 --> 00:04:32.000]  還要死在十字架上
[00:04:32.000 --> 00:04:35.000]  由有神的形象與神同等
[00:04:35.000 --> 00:04:37.000]  一路降卑
[00:04:37.000 --> 00:04:39.000]  到死在十字架上
[00:04:39.000 --> 00:04:41.000]  他做神
[00:04:41.000 --> 00:04:42.000]  他是神自己
[00:04:42.000 --> 00:04:44.000]  但他不做神
[00:04:44.000 --> 00:04:46.000]  成為虛己
[00:04:46.000 --> 00:04:47.000]  成為人
[00:04:47.000 --> 00:04:49.000]  他做人也可以做一個偉大的人
[00:04:49.000 --> 00:04:51.000]  做一個有錢的人
[00:04:51.000 --> 00:04:53.000]  做一個有財富的人
[00:04:53.000 --> 00:04:54.000]  有權力的人
[00:04:54.000 --> 00:04:55.000]  他都不做
[00:04:55.000 --> 00:04:56.000]  做一個卑微的
[00:04:56.000 --> 00:04:59.000]  像奴僕的形象那樣的人
[00:04:59.000 --> 00:05:00.000]  然後
[00:05:00.000 --> 00:05:01.000]  信服到一個地步
[00:05:01.000 --> 00:05:03.000]  他做人不一定要這麼早死
[00:05:03.000 --> 00:05:05.000]  他也可以長命
[00:05:05.000 --> 00:05:06.000]  很早死
[00:05:06.000 --> 00:05:08.000]  33歲就死
[00:05:08.000 --> 00:05:10.000]  他死都不需要
[00:05:10.000 --> 00:05:12.000]  都可以安安樂樂地死
[00:05:12.000 --> 00:05:13.000]  他死在十字架上
[00:05:13.000 --> 00:05:15.000]  是最慘的方法
[00:05:15.000 --> 00:05:17.000]  一路一路一路
[00:05:17.000 --> 00:05:19.000]  將他自己
[00:05:19.000 --> 00:05:20.000]  主耶穌基督
[00:05:20.000 --> 00:05:21.000]  最高的榮耀
[00:05:21.000 --> 00:05:23.000]  和最高的身份
[00:05:23.000 --> 00:05:25.000]  降卑到極點
[00:05:25.000 --> 00:05:27.000]  然後
[00:05:27.000 --> 00:05:28.000]  第九節到十一節
[00:05:28.000 --> 00:05:30.000]  就剷上去了
[00:05:30.000 --> 00:05:33.000]  所以神將他升為至高
[00:05:33.000 --> 00:05:37.000]  又賜給他超乎萬名之上的名
[00:05:37.000 --> 00:05:39.000]  升高
[00:05:39.000 --> 00:05:41.000]  又給他一個巨高的名
[00:05:41.000 --> 00:05:43.000]  以至有兩句說話
[00:05:43.000 --> 00:05:45.000]  說到一切的
[00:05:45.000 --> 00:05:46.000]  所有都屬於他的
[00:05:46.000 --> 00:05:49.000]  一切在天上地上地底下
[00:05:49.000 --> 00:05:51.000]  因為耶穌的名無不屈膝
[00:05:51.000 --> 00:05:54.000]  又無不口稱耶穌基督為主
[00:05:54.000 --> 00:05:57.000]  使榮耀歸於父神
[00:05:57.000 --> 00:05:59.000]  這個可以說是這十一節
[00:05:59.000 --> 00:06:00.000]  我都說了給大家聽
[00:06:00.000 --> 00:06:01.000]  讀完之後
[00:06:01.000 --> 00:06:03.000]  對於這十一節聖經
[00:06:03.000 --> 00:06:05.000]  你會比較清楚一點
[00:06:05.000 --> 00:06:07.000]  結構的分析
[00:06:07.000 --> 00:06:09.000]  就會清楚一點
[00:06:09.000 --> 00:06:11.000]  當然今晚我們不是要研究
[00:06:11.000 --> 00:06:13.000]  聖經的結構
[00:06:13.000 --> 00:06:14.000]  最重要是透過
[00:06:14.000 --> 00:06:15.000]  看到這個結構
[00:06:15.000 --> 00:06:18.000]  我們研究這段聖經的訊息
[00:06:18.000 --> 00:06:20.000]  是什麼
[00:06:20.000 --> 00:06:24.000]  現在我們就研究這段聖經的訊息
[00:06:24.000 --> 00:06:26.000]  首先我們要看
[00:06:26.000 --> 00:06:28.000]  如果是這樣的話
[00:06:28.000 --> 00:06:30.000]  我們從哪裡開始看呢
[00:06:30.000 --> 00:06:32.000]  很明顯十一節裏面
[00:06:32.000 --> 00:06:35.000]  第五節就說我們在教會的生活當中
[00:06:35.000 --> 00:06:37.000]  以耶穌基督的心為心
[00:06:37.000 --> 00:06:38.000]  然後一至四節
[00:06:38.000 --> 00:06:40.000]  很濃縮
[00:06:40.000 --> 00:06:41.000]  非常濃縮
[00:06:41.000 --> 00:06:43.000]  保羅真的很有經驗
[00:06:43.000 --> 00:06:44.000]  在教會
[00:06:44.000 --> 00:06:45.000]  他建立教會
[00:06:45.000 --> 00:06:46.000]  牧羊教會
[00:06:46.000 --> 00:06:48.000]  你和我都在教會的生活裏
[00:06:48.000 --> 00:06:49.000]  今晚我們一起看看
[00:06:49.000 --> 00:06:50.000]  我們昨晚說到
[00:06:50.000 --> 00:06:52.000]  要面對一個大時代
[00:06:52.000 --> 00:06:53.000]  一個挑戰的時代
[00:06:53.000 --> 00:06:54.000]  我們要同路人
[00:06:54.000 --> 00:06:56.000]  不是獨行俠的時代
[00:06:56.000 --> 00:06:59.000]  我們要在教會全部一起去面對
[00:06:59.000 --> 00:07:01.000]  一會兒我們休息之後
[00:07:01.000 --> 00:07:03.000]  第四講就更加說到這件事
[00:07:03.000 --> 00:07:06.000]  我們要一起同心合意去面對
[00:07:06.000 --> 00:07:09.000]  但我們同心合意之前
[00:07:09.000 --> 00:07:10.000]  我先說
[00:07:10.000 --> 00:07:13.000]  我們不可以自相殘殺
[00:07:13.000 --> 00:07:14.000]  在教會裏面
[00:07:14.000 --> 00:07:15.000]  不容易的
[00:07:15.000 --> 00:07:17.000]  教會的生活不容易的
[00:07:17.000 --> 00:07:19.000]  理想就是大家同心合意
[00:07:19.000 --> 00:07:21.000]  但很多時候在教會裏面
[00:07:21.000 --> 00:07:24.000]  人與人之間有很多的磨擦
[00:07:24.000 --> 00:07:25.000]  有時回來教會
[00:07:25.000 --> 00:07:27.000]  還會令你消沉
[00:07:27.000 --> 00:07:30.000]  怎樣才可以建造一個
[00:07:30.000 --> 00:07:32.000]  好的教會團體生活
[00:07:32.000 --> 00:07:34.000]  然後站在一起
[00:07:34.000 --> 00:07:35.000]  面對外面
[00:07:35.000 --> 00:07:37.000]  所以這個很基礎
[00:07:37.000 --> 00:07:40.000]  站立得穩的教會生活
[00:07:40.000 --> 00:07:42.000]  在站立得穩的教會生活裏
[00:07:42.000 --> 00:07:44.000]  我們發覺保羅提了幾件事
[00:07:44.000 --> 00:07:45.000]  很重要的
[00:07:45.000 --> 00:07:47.000]  首先我想我們從後面讀上來
[00:07:47.000 --> 00:07:49.000]  第四 第三 第二 第一
[00:07:49.000 --> 00:07:50.000]  讀上來
[00:07:50.000 --> 00:07:53.000]  我們看見第四和第三節
[00:07:53.000 --> 00:07:54.000]  說到兩個危機
[00:07:54.000 --> 00:07:57.000]  我們先從兩個危機開始說
[00:07:57.000 --> 00:07:59.000]  這裡說到兩個危機
[00:07:59.000 --> 00:08:00.000]  剛才我們讀了
[00:08:00.000 --> 00:08:04.000]  其實這兩個危機是很典型的
[00:08:04.000 --> 00:08:07.000]  說到教會裏面兩種性格的人
[00:08:07.000 --> 00:08:11.000]  教會裏面通通常都是兩類型的性格
[00:08:11.000 --> 00:08:14.000]  一類型是比較主動的性格
[00:08:14.000 --> 00:08:18.000]  另一類型的人可能是比較被動的性格
[00:08:18.000 --> 00:08:20.000]  神救贖我們
[00:08:20.000 --> 00:08:21.000]  做了基督徒
[00:08:21.000 --> 00:08:25.000]  在教會裏面不是要我們改掉我們的性格
[00:08:25.000 --> 00:08:27.000]  不是倒模變成同一類型
[00:08:27.000 --> 00:08:29.000]  同一個版 同一個模
[00:08:29.000 --> 00:08:30.000]  不是的
[00:08:30.000 --> 00:08:32.000]  我們是比較急躁的
[00:08:32.000 --> 00:08:33.000]  比較衝動的
[00:08:33.000 --> 00:08:34.000]  比較主動的性格
[00:08:34.000 --> 00:08:36.000]  神救贖我們
[00:08:36.000 --> 00:08:37.000]  我們比較靜的
[00:08:37.000 --> 00:08:38.000]  比較被動的
[00:08:38.000 --> 00:08:40.000]  神一樣救贖我們
[00:08:40.000 --> 00:08:42.000]  不過保羅提醒我們
[00:08:42.000 --> 00:08:43.000]  這些性格都是好的
[00:08:43.000 --> 00:08:45.000]  不過留意這些性格
[00:08:45.000 --> 00:08:47.000]  都有個別的危機
[00:08:47.000 --> 00:08:49.000]  神不是要你改掉這些性格
[00:08:49.000 --> 00:08:51.000]  不過一定要留意這些危機
[00:08:51.000 --> 00:08:52.000]  將這些危機除去
[00:08:52.000 --> 00:08:54.000]  將它變成好處
[00:08:54.000 --> 00:08:58.000]  第一個危機
[00:08:58.000 --> 00:09:00.000]  一類型性格就是我們剛才所說的
[00:09:00.000 --> 00:09:01.000]  比較主動性的
[00:09:01.000 --> 00:09:02.000]  主動一點的人
[00:09:02.000 --> 00:09:04.000]  主動一點的人
[00:09:04.000 --> 00:09:07.000]  多數都是在教會裏面比較活躍的
[00:09:07.000 --> 00:09:09.000]  比較投入的
[00:09:09.000 --> 00:09:11.000]  大團計的
[00:09:11.000 --> 00:09:12.000]  主要是學老師的
[00:09:12.000 --> 00:09:13.000]  玩下手的
[00:09:13.000 --> 00:09:15.000]  做執事的
[00:09:15.000 --> 00:09:17.000]  是那些比較領導性的人
[00:09:17.000 --> 00:09:19.000]  特別下手下腳
[00:09:19.000 --> 00:09:22.000]  於是頂尖的覺得難得有五博命
[00:09:22.000 --> 00:09:24.000]  於是當然選你
[00:09:24.000 --> 00:09:26.000]  團計職員當然選你
[00:09:26.000 --> 00:09:28.000]  慢慢這班人很容易
[00:09:28.000 --> 00:09:32.000]  就會做了教會裏面的領導階層
[00:09:32.000 --> 00:09:33.000]  好不好呢
[00:09:33.000 --> 00:09:35.000]  好 難得有機會侍奉神
[00:09:35.000 --> 00:09:36.000]  當然好
[00:09:36.000 --> 00:09:38.000]  保羅你留意
[00:09:38.000 --> 00:09:39.000]  如果你是這類型的人
[00:09:39.000 --> 00:09:41.000]  你會有危機
[00:09:41.000 --> 00:09:43.000]  保羅提出的很直接
[00:09:44.000 --> 00:09:48.000]  原來有貪圖虛浮的榮耀
[00:09:48.000 --> 00:09:50.000]  又會結黨
[00:09:50.000 --> 00:09:52.000]  這些危機
[00:09:52.000 --> 00:09:55.000]  為什麼會有這些危機呢
[00:09:55.000 --> 00:09:57.000]  我想情況很簡單
[00:09:57.000 --> 00:10:00.000]  剛才我們說這類比較主動性格的人
[00:10:00.000 --> 00:10:02.000]  多數是比較能幹
[00:10:02.000 --> 00:10:04.000]  比較領導才幹
[00:10:04.000 --> 00:10:08.000]  所以多數比較多人看著他
[00:10:08.000 --> 00:10:10.000]  有多些成就感
[00:10:10.000 --> 00:10:12.000]  這個其實是很好的
[00:10:12.000 --> 00:10:13.000]  侍奉侍奉都好
[00:10:13.000 --> 00:10:16.000]  不過當他有成功的時候
[00:10:16.000 --> 00:10:19.000]  他就開始感覺到他比其他人好
[00:10:19.000 --> 00:10:21.000]  因為人家做不到的他做到
[00:10:21.000 --> 00:10:24.000]  人家說不定的他上台說得定
[00:10:24.000 --> 00:10:26.000]  所以慢慢慢慢他就覺得
[00:10:26.000 --> 00:10:28.000]  比較主觀
[00:10:28.000 --> 00:10:30.000]  他覺得我的看法會比其他人好
[00:10:30.000 --> 00:10:33.000]  開始慢慢就未必看得起人家
[00:10:33.000 --> 00:10:35.000]  這裏聖經有一個字
[00:10:35.000 --> 00:10:36.000]  都幾厲害的
[00:10:36.000 --> 00:10:39.000]  有個虛浮的榮耀就慢慢出來
[00:10:39.000 --> 00:10:41.000]  他口說侍奉神
[00:10:41.000 --> 00:10:43.000]  但他心裏其實是一種成就感
[00:10:43.000 --> 00:10:45.000]  一種滿足感
[00:10:45.000 --> 00:10:46.000]  一種領導慾
[00:10:46.000 --> 00:10:47.000]  支持他
[00:10:47.000 --> 00:10:48.000]  如果這樣的話
[00:10:48.000 --> 00:10:49.000]  保羅就很危險了
[00:10:49.000 --> 00:10:52.000]  開始你自己想貪圖虛浮的榮耀
[00:10:52.000 --> 00:10:56.000]  但開始突然有人不贊成你的看法
[00:10:56.000 --> 00:10:58.000]  他的面子就等不及
[00:10:58.000 --> 00:11:00.000]  教會裏面最弊就是這樣
[00:11:00.000 --> 00:11:01.000]  撐著
[00:11:01.000 --> 00:11:02.000]  為什麼你反對我的看法
[00:11:02.000 --> 00:11:03.000]  我的看法是比你好
[00:11:03.000 --> 00:11:04.000]  你有多少經驗
[00:11:04.000 --> 00:11:06.000]  我做了執事這麼多年
[00:11:06.000 --> 00:11:08.000]  我教了主學這麼多年
[00:11:08.000 --> 00:11:09.000]  你教我怎樣教主學
[00:11:09.000 --> 00:11:13.000]  開始在人的主觀和成就感裏面
[00:11:13.000 --> 00:11:16.000]  不喜歡別人的看法
[00:11:16.000 --> 00:11:19.000]  當發現別人的看法越來越強和他不同的時候
[00:11:19.000 --> 00:11:22.000]  他就開始抓那些支持他看法的人
[00:11:22.000 --> 00:11:23.000]  成為結黨
[00:11:23.000 --> 00:11:26.000]  一結黨就不單止陷害到他自己
[00:11:26.000 --> 00:11:28.000]  榮耀就陷害自己
[00:11:28.000 --> 00:11:30.000]  結黨就陷害別人
[00:11:30.000 --> 00:11:33.000]  這類人保羅說很小心
[00:11:33.000 --> 00:11:34.000]  提醒你們
[00:11:34.000 --> 00:11:36.000]  這類多數是教會領導的階層
[00:11:36.000 --> 00:11:38.000]  保羅說如果是這樣的話
[00:11:38.000 --> 00:11:40.000]  應該怎樣對策呢
[00:11:40.000 --> 00:11:41.000]  很清楚了
[00:11:41.000 --> 00:11:42.000]  保羅說
[00:11:42.000 --> 00:11:44.000]  你每個人要全心謙卑
[00:11:44.000 --> 00:11:48.000]  看別人比自己強
[00:11:48.000 --> 00:11:50.000]  坦白說
[00:11:50.000 --> 00:11:51.000]  很容易的
[00:11:51.000 --> 00:11:55.000]  各人看別人比自己強
[00:11:55.000 --> 00:11:56.000]  喂
[00:11:56.000 --> 00:11:58.000]  那些人是這麼差
[00:11:58.000 --> 00:12:01.000]  怎樣看他比自己強
[00:12:01.000 --> 00:12:03.000]  我不是驕傲地看
[00:12:03.000 --> 00:12:05.000]  我是講心裏面那句說話
[00:12:05.000 --> 00:12:10.000]  這也是我曾經試過的心態
[00:12:10.000 --> 00:12:12.000]  我自己不知不覺
[00:12:12.000 --> 00:12:15.000]  我想講我自己的經驗給你們聽
[00:12:15.000 --> 00:12:17.000]  我在加拿大的時候
[00:12:17.000 --> 00:12:19.000]  當然我是教神學院
[00:12:19.000 --> 00:12:21.000]  但我也是不斷在11年裏
[00:12:21.000 --> 00:12:24.000]  做不同的教會顧問牧師
[00:12:24.000 --> 00:12:26.000]  做教會顧問牧師
[00:12:26.000 --> 00:12:28.000]  其中第一間教會
[00:12:28.000 --> 00:12:30.000]  我特別有明顯的感覺
[00:12:30.000 --> 00:12:31.000]  我做他的顧問牧師
[00:12:31.000 --> 00:12:33.000]  因為那間教會
[00:12:33.000 --> 00:12:35.000]  弟兄姊妹都很好
[00:12:35.000 --> 00:12:38.000]  不過那個牧師走了
[00:12:38.000 --> 00:12:42.000]  我只剩下一個剛在神學院畢業的年青傳道人
[00:12:42.000 --> 00:12:44.000]  那個傳道人
[00:12:44.000 --> 00:12:45.000]  他做傳道人的時候
[00:12:45.000 --> 00:12:47.000]  教會就不太安心
[00:12:47.000 --> 00:12:49.000]  叫我幫忙做義務的顧問牧師
[00:12:49.000 --> 00:12:51.000]  就做了
[00:12:51.000 --> 00:12:53.000]  很坦白說
[00:12:53.000 --> 00:12:55.000]  那個傳道人
[00:12:55.000 --> 00:12:57.000]  唉
[00:12:57.000 --> 00:13:00.000]  不行的
[00:13:00.000 --> 00:13:02.000]  不是他靈命不行
[00:13:02.000 --> 00:13:04.000]  我真的很不忿
[00:13:04.000 --> 00:13:06.000]  他真的很不行
[00:13:06.000 --> 00:13:08.000]  講一句話都不行
[00:13:08.000 --> 00:13:10.000]  教一些東西給他又搞錯
[00:13:10.000 --> 00:13:12.000]  很勞氣
[00:13:12.000 --> 00:13:13.000]  他全職
[00:13:13.000 --> 00:13:15.000]  我兼職和義務
[00:13:15.000 --> 00:13:18.000]  但全部都要他做
[00:13:18.000 --> 00:13:20.000]  他上來講幾句話都講錯了
[00:13:20.000 --> 00:13:22.000]  又要上來再講
[00:13:22.000 --> 00:13:24.000]  坦白說
[00:13:24.000 --> 00:13:26.000]  我心裏很不忿
[00:13:26.000 --> 00:13:28.000]  很不忿
[00:13:28.000 --> 00:13:30.000]  人很有趣
[00:13:30.000 --> 00:13:32.000]  尤其是你很厲害的那件事
[00:13:32.000 --> 00:13:34.000]  你很不忿
[00:13:34.000 --> 00:13:36.000]  你唱歌好
[00:13:36.000 --> 00:13:38.000]  你經常覺得師班的走音
[00:13:38.000 --> 00:13:40.000]  為什麼
[00:13:40.000 --> 00:13:42.000]  我們不覺得
[00:13:42.000 --> 00:13:44.000]  但你練過聲樂就慘了
[00:13:44.000 --> 00:13:46.000]  每次唱詩
[00:13:46.000 --> 00:13:48.000]  耳朵都很辛苦
[00:13:48.000 --> 00:13:50.000]  因為你很厲害
[00:13:50.000 --> 00:13:52.000]  可能我喜歡講話
[00:13:52.000 --> 00:13:54.000]  做事比較快
[00:13:54.000 --> 00:13:56.000]  碰到那個講話又不行
[00:13:56.000 --> 00:13:58.000]  做事又慢
[00:13:58.000 --> 00:14:00.000]  我真的很勞氣
[00:14:00.000 --> 00:14:02.000]  如果你問我
[00:14:02.000 --> 00:14:04.000]  我看聖經說
[00:14:04.000 --> 00:14:06.000]  各人看別人比自己強
[00:14:06.000 --> 00:14:08.000]  我真的很坦白
[00:14:08.000 --> 00:14:10.000]  有天我看完聖經
[00:14:10.000 --> 00:14:12.000]  怎可以看別人比自己強
[00:14:12.000 --> 00:14:14.000]  他真的不行
[00:14:14.000 --> 00:14:16.000]  很坦白
[00:14:16.000 --> 00:14:18.000]  我講道就是這樣
[00:14:18.000 --> 00:14:20.000]  我什麼都講給你聽
[00:14:20.000 --> 00:14:22.000]  這是軟弱
[00:14:22.000 --> 00:14:24.000]  直到有一個人給我一個很大的震撼
[00:14:24.000 --> 00:14:26.000]  一個改變
[00:14:26.000 --> 00:14:28.000]  有天我和他一起去探訪
[00:14:28.000 --> 00:14:30.000]  去醫院探訪
[00:14:30.000 --> 00:14:32.000]  探老人家
[00:14:32.000 --> 00:14:34.000]  探老人家的病房
[00:14:34.000 --> 00:14:36.000]  我和他一人帶著單張
[00:14:36.000 --> 00:14:38.000]  去探訪病房
[00:14:38.000 --> 00:14:40.000]  兩個人走進去
[00:14:40.000 --> 00:14:42.000]  我走近病房
[00:14:42.000 --> 00:14:44.000]  老伯睡在那裡
[00:14:44.000 --> 00:14:46.000]  給他一張單張
[00:14:46.000 --> 00:14:48.000]  老伯說: 聖耶穌啊 聖耶穌好啊
[00:14:48.000 --> 00:14:50.000]  那個老伯的脾氣多壞
[00:14:50.000 --> 00:14:52.000]  很難說的
[00:14:52.000 --> 00:14:54.000]  現在我開始明白
[00:14:54.000 --> 00:14:56.000]  為什麼呢
[00:14:56.000 --> 00:14:58.000]  禮貌都需要有能量才有禮貌
[00:14:58.000 --> 00:15:00.000]  一個人病到
[00:15:00.000 --> 00:15:02.000]  用盡所有精力去抵抗
[00:15:02.000 --> 00:15:04.000]  痛楚的時候
[00:15:04.000 --> 00:15:06.000]  他沒什麼禮貌的 請你原諒他
[00:15:06.000 --> 00:15:08.000]  真的 拜託
[00:15:08.000 --> 00:15:10.000]  要有一點能量才能說出來
[00:15:10.000 --> 00:15:12.000]  沒有能量的人就很煩
[00:15:12.000 --> 00:15:14.000]  所以那個老伯看著我
[00:15:14.000 --> 00:15:16.000]  走開 不要吵著我
[00:15:16.000 --> 00:15:18.000]  哇 這麼惡 心裡很不開心
[00:15:18.000 --> 00:15:20.000]  老實說 那怎麼辦
[00:15:20.000 --> 00:15:22.000]  我又不認識你 你又不認識我
[00:15:22.000 --> 00:15:24.000]  我只是來探望你 你不信耶穌
[00:15:24.000 --> 00:15:26.000]  不用這樣罵我
[00:15:26.000 --> 00:15:28.000]  於是我也有色情的
[00:15:28.000 --> 00:15:30.000]  畢竟讀了這麼久的書
[00:15:30.000 --> 00:15:32.000]  就放下單張在桌上
[00:15:32.000 --> 00:15:34.000]  有空看看 我就走開
[00:15:34.000 --> 00:15:36.000]  你不想吵我 騷我
[00:15:36.000 --> 00:15:38.000]  我就走開
[00:15:38.000 --> 00:15:40.000]  後面的傳道人就走過來
[00:15:40.000 --> 00:15:42.000]  神學生 畢業生就走過來
[00:15:42.000 --> 00:15:44.000]  我走到旁邊的床
[00:15:44.000 --> 00:15:46.000]  聽見他和老伯
[00:15:46.000 --> 00:15:48.000]  好好談話
[00:15:50.000 --> 00:15:52.000]  他就說 老伯
[00:15:52.000 --> 00:15:54.000]  怎麼樣 很辛苦吧
[00:15:54.000 --> 00:15:56.000]  老伯就說 是的
[00:15:56.000 --> 00:15:58.000]  姑娘 什麼 你們知道
[00:15:58.000 --> 00:16:00.000]  在外國那些不懂英文的
[00:16:00.000 --> 00:16:02.000]  中國老伯
[00:16:02.000 --> 00:16:04.000]  不知道他在說什麼
[00:16:04.000 --> 00:16:06.000]  他說 以前我媽住醫院
[00:16:06.000 --> 00:16:08.000]  很慘的 西人護士
[00:16:08.000 --> 00:16:10.000]  每個人都不懂得說
[00:16:10.000 --> 00:16:12.000]  我又不可以從早到晚陪她
[00:16:12.000 --> 00:16:14.000]  他就說 是的 兒女不來看我
