
[00:00:00.000 --> 00:00:02.000]  今晚我們來到
[00:02:12.000 --> 00:02:17.000]  曾勸你讓住在醫服所
[00:02:17.000 --> 00:02:21.000]  和祝福那幾個人不可傳異教
[00:02:21.000 --> 00:02:24.000]  保羅懸念提摩體
[00:02:24.000 --> 00:02:27.000]  要守住他的崗位
[00:02:27.000 --> 00:02:32.000]  神將他安排在醫服所的地方
[00:02:32.000 --> 00:02:35.000]  在那間教會裏面侍奉
[00:02:35.000 --> 00:02:38.000]  在那裏有很大的事
[00:02:38.000 --> 00:02:43.000]  保羅為什麼勸他留在醫服所呢?
[00:02:43.000 --> 00:02:46.000]  可能保羅已經看出來
[00:02:46.000 --> 00:02:49.000]  他有意要離開
[00:02:49.000 --> 00:02:53.000]  所以保羅就勸他
[00:02:53.000 --> 00:03:00.000]  這個勸字就是提摩體有意要離開
[00:03:00.000 --> 00:03:03.000]  保羅看見那個需要
[00:03:03.000 --> 00:03:07.000]  我相信提摩體都看見了那個需要
[00:03:07.000 --> 00:03:13.000]  但是他有其他的吸引他的地方
[00:03:13.000 --> 00:03:17.000]  要他放下他現在的崗位
[00:03:17.000 --> 00:03:22.000]  去到第二次地方做第二種的工作
[00:03:22.000 --> 00:03:27.000]  這個懸念對於侍奉祉的人來說
[00:03:27.000 --> 00:03:32.000]  是很重要很值得我們去
[00:03:32.000 --> 00:03:35.000]  無論是傳道人也好
[00:03:35.000 --> 00:03:38.000]  無論是會友
[00:03:38.000 --> 00:03:42.000]  在侍奉上有份的會友也好
[00:03:42.000 --> 00:03:50.000]  都是要從神過去領受一個託付
[00:03:50.000 --> 00:03:55.000]  不是見義思親的那樣
[00:03:55.000 --> 00:03:58.000]  我們很容易感覺
[00:03:58.000 --> 00:04:02.000]  另外一種工作可能更好
[00:04:02.000 --> 00:04:06.000]  受他的吸引
[00:04:06.000 --> 00:04:10.000]  或者感覺其他人做的工作很好
[00:04:10.000 --> 00:04:12.000]  比自己做的好
[00:04:12.000 --> 00:04:18.000]  所以就想改變侍奉崗位
[00:04:18.000 --> 00:04:20.000]  如果一個人
[00:04:20.000 --> 00:04:24.000]  他侍奉的對象是主
[00:04:24.000 --> 00:04:28.000]  他尋求的崗位是主的主義
[00:04:28.000 --> 00:04:31.000]  這樣的侍奉者
[00:04:31.000 --> 00:04:35.000]  他的第一個大前提
[00:04:35.000 --> 00:04:38.000]  是主的安提
[00:04:38.000 --> 00:04:41.000]  是主的引導
[00:04:41.000 --> 00:04:43.000]  這樣的身體
[00:04:43.000 --> 00:04:49.000]  就不會隨便改換他侍奉的崗位
[00:04:49.000 --> 00:04:51.000]  侍奉的工場
[00:04:51.000 --> 00:04:54.000]  有時我們看見傳道人
[00:04:54.000 --> 00:04:57.000]  在工場上轉來轉去
[00:04:57.000 --> 00:05:00.000]  在一次的地方工作
[00:05:00.000 --> 00:05:03.000]  沒多久就離開
[00:05:03.000 --> 00:05:05.000]  又去第二次
[00:05:05.000 --> 00:05:09.000]  又沒多久又去第三次的地方
[00:05:09.000 --> 00:05:15.000]  我們見到這種情況是相當的普遍
[00:05:15.000 --> 00:05:19.000]  所以一個傳道人
[00:05:19.000 --> 00:05:23.000]  平均是一次的侍奉
[00:05:23.000 --> 00:05:27.000]  差不多三年至五年
[00:05:27.000 --> 00:05:30.000]  三年至五年
[00:05:30.000 --> 00:05:32.000]  這樣的情況
[00:05:32.000 --> 00:05:40.000]  就很難建立一個有根有機的工作
[00:05:40.000 --> 00:05:42.000]  如果在會友
[00:05:42.000 --> 00:05:46.000]  在教會裏面所站的崗位
[00:05:46.000 --> 00:05:52.000]  都是需要時間上的穩定
[00:05:52.000 --> 00:05:55.000]  才可以達根
[00:05:55.000 --> 00:05:57.000]  才可以有成效
[00:05:57.000 --> 00:06:02.000]  才可以看見主自己的工作
[00:06:02.000 --> 00:06:05.000]  因為無論哪一種工作
[00:06:05.000 --> 00:06:07.000]  初初那一段時間
[00:06:07.000 --> 00:06:10.000]  都是打基礎的
[00:06:10.000 --> 00:06:13.000]  都是來認識人
[00:06:13.000 --> 00:06:16.000]  來了解自己
[00:06:16.000 --> 00:06:22.000]  來熟悉工作的特性
[00:06:22.000 --> 00:06:25.000]  發現真實的需要
[00:06:25.000 --> 00:06:29.000]  可以有清楚的工作分析
[00:06:29.000 --> 00:06:36.000]  是這樣有了初步的準備之後
[00:06:36.000 --> 00:06:38.000]  接著就離開
[00:06:38.000 --> 00:06:40.000]  這樣一切都落空了
[00:06:40.000 --> 00:06:43.000]  所以我們很少看見
[00:06:43.000 --> 00:06:46.000]  一個主的僕人
[00:06:46.000 --> 00:06:49.000]  在一次的地方工作很短的時間
[00:06:49.000 --> 00:06:52.000]  才可以見到過客
[00:06:52.000 --> 00:06:54.000]  很少很少
[00:06:54.000 --> 00:06:56.000]  所以這件事
[00:06:56.000 --> 00:07:01.000]  是需要我們留心和注意的
[00:07:01.000 --> 00:07:03.000]  特別是美國
[00:07:03.000 --> 00:07:07.000]  青島人轉變工場的情況
[00:07:07.000 --> 00:07:11.000]  非常普遍
[00:07:11.000 --> 00:07:13.000]  所以結果就是
[00:07:13.000 --> 00:07:16.000]  教會很難建立起來
[00:07:16.000 --> 00:07:20.000]  相反我們看見一個青島人
[00:07:20.000 --> 00:07:23.000]  他真是死心塌地
[00:07:23.000 --> 00:07:25.000]  按照主的引導
[00:07:25.000 --> 00:07:27.000]  去到一些地方
[00:07:27.000 --> 00:07:28.000]  去服務
[00:07:28.000 --> 00:07:32.000]  他將經過的心靈
[00:07:32.000 --> 00:07:34.000]  全人投入
[00:07:34.000 --> 00:07:40.000]  來繼續堅持工作
[00:07:40.000 --> 00:07:42.000]  到了這個時候
[00:07:42.000 --> 00:07:45.000]  就有清楚的過後
[00:07:45.000 --> 00:07:50.000]  我相信教會有成長的
[00:07:50.000 --> 00:07:55.000]  多數多數都是青島人很穩定
[00:07:55.000 --> 00:07:59.000]  我相信這個因素是很重要的
[00:07:59.000 --> 00:08:02.000]  我自己開始時
[00:08:02.000 --> 00:08:06.000]  都學這個功課
[00:08:06.000 --> 00:08:10.000]  我是北京工作三十年了
[00:08:10.000 --> 00:08:13.000]  起初的時候
[00:08:13.000 --> 00:08:16.000]  我來的時候
[00:08:16.000 --> 00:08:19.000]  大概五十人左右
[00:08:19.000 --> 00:08:23.000]  而且多數是年長的姐妹
[00:08:23.000 --> 00:08:26.000]  但是我來的時候
[00:08:26.000 --> 00:08:28.000]  感覺是主引導我來的
[00:08:28.000 --> 00:08:33.000]  所以我就不作他想
[00:08:33.000 --> 00:08:37.000]  完全沒有第二個地方的意思
[00:08:37.000 --> 00:08:38.000]  完全沒有
[00:08:38.000 --> 00:08:41.000]  我就從開始
[00:08:41.000 --> 00:08:44.000]  就從護音護師
[00:08:44.000 --> 00:08:47.000]  完全投入其中
[00:08:47.000 --> 00:08:51.000]  我就按部就班
[00:08:51.000 --> 00:08:53.000]  一步一步
[00:08:53.000 --> 00:08:54.000]  一步一步
[00:08:54.000 --> 00:08:58.000]  這樣來工作
[00:08:58.000 --> 00:09:04.000]  慢慢見到工作的過後
[00:09:04.000 --> 00:09:08.000]  所以我們看到
[00:09:08.000 --> 00:09:12.000]  保羅對昨天的訓練的時候
[00:09:12.000 --> 00:09:18.000]  令我們聯想到教會這方面的需要
[00:09:18.000 --> 00:09:20.000]  一個受訓者
[00:09:20.000 --> 00:09:25.000]  選定受訓的崗位之前
[00:09:25.000 --> 00:09:27.000]  就經過祈禱
[00:09:27.000 --> 00:09:28.000]  等候
[00:09:28.000 --> 00:09:30.000]  仰望
[00:09:30.000 --> 00:09:31.000]  清楚之後
[00:09:31.000 --> 00:09:33.000]  就穩定下來
[00:09:33.000 --> 00:09:38.000]  專心去工作
[00:09:38.000 --> 00:09:42.000]  我相信就會自復那種的時刻
[00:09:42.000 --> 00:09:44.000]  越來越紮根
[00:09:44.000 --> 00:09:47.000]  越來越往下紮根
[00:09:47.000 --> 00:09:49.000]  向上結果
[00:09:49.000 --> 00:09:55.000]  所以這件事值得我們留心
[00:09:55.000 --> 00:09:58.000]  我們再看保羅去年
[00:09:58.000 --> 00:09:59.000]  看什麼看
[00:09:59.000 --> 00:10:01.000]  又祈禱
[00:10:01.000 --> 00:10:04.000]  我們看前序
[00:10:04.000 --> 00:10:07.000]  宜將一字
[00:10:07.000 --> 00:10:09.000]  我勸你第一
[00:10:09.000 --> 00:10:11.000]  要為萬人
[00:10:11.000 --> 00:10:12.000]  懇求
[00:10:12.000 --> 00:10:13.000]  禱告
[00:10:13.000 --> 00:10:15.000]  代求
[00:10:15.000 --> 00:10:16.000]  祝節
[00:10:16.000 --> 00:10:18.000]  為君王
[00:10:18.000 --> 00:10:20.000]  和一切在位的
[00:10:20.000 --> 00:10:22.000]  也該如此
[00:10:22.000 --> 00:10:25.000]  使我們可以進前端正
[00:10:25.000 --> 00:10:27.000]  平安無事的度日
[00:10:27.000 --> 00:10:29.000]  這是好的
[00:10:29.000 --> 00:10:32.000]  在神我們救助面前
[00:10:32.000 --> 00:10:34.000]  可蒙悅納
[00:10:34.000 --> 00:10:37.000]  神說悅納的事情
[00:10:37.000 --> 00:10:40.000]  就是在祂的面前
[00:10:40.000 --> 00:10:44.000]  來這樣禱告
[00:10:44.000 --> 00:10:47.000]  為近處的禱告
[00:10:47.000 --> 00:10:49.000]  為遠處的禱告
[00:10:49.000 --> 00:10:50.000]  為小事禱告
[00:10:50.000 --> 00:10:53.000]  為大事禱告
[00:10:53.000 --> 00:10:56.000]  各種的禱告
[00:10:56.000 --> 00:10:59.000]  在這次我們看見
[00:10:59.000 --> 00:11:01.000]  保羅說
[00:11:01.000 --> 00:11:04.000]  我勸你第一
[00:11:04.000 --> 00:11:06.000]  這個第一
[00:11:06.000 --> 00:11:10.000]  很明顯不是地罪上的在先
[00:11:10.000 --> 00:11:13.000]  因為後面沒有第二
[00:11:13.000 --> 00:11:14.000]  所以這個第一
[00:11:14.000 --> 00:11:17.000]  就是表示是最重要的事
[00:11:17.000 --> 00:11:19.000]  最重要的事
[00:11:19.000 --> 00:11:22.000]  在保羅的價值觀裏面
[00:11:22.000 --> 00:11:26.000]  祈禱是很重要的事
[00:11:26.000 --> 00:11:28.000]  是第一重要的事
[00:11:28.000 --> 00:11:32.000]  在這裏保羅提及
[00:11:32.000 --> 00:11:35.000]  禱告的種類
[00:11:35.000 --> 00:11:37.000]  有禱告
[00:11:37.000 --> 00:11:38.000]  有代求
[00:11:38.000 --> 00:11:39.000]  有懇求
[00:11:39.000 --> 00:11:41.000]  有祝節
[00:11:41.000 --> 00:11:44.000]  我們將這四個名稱
[00:11:44.000 --> 00:11:47.000]  分析一下
[00:11:47.000 --> 00:11:50.000]  幫助我們了解到
[00:11:50.000 --> 00:11:53.000]  祈禱的內容的變化
[00:11:53.000 --> 00:11:56.000]  我們先看懇求
[00:11:56.000 --> 00:11:59.000]  很清楚的意思就是
[00:11:59.000 --> 00:12:01.000]  懇切的祈禱
[00:12:01.000 --> 00:12:05.000]  很明顯是為特別的事
[00:12:05.000 --> 00:12:07.000]  特別的事
[00:12:07.000 --> 00:12:10.000]  來懇切的祈禱
[00:12:10.000 --> 00:12:12.000]  我相信
[00:12:12.000 --> 00:12:16.000]  事情之間有所分裂
[00:12:16.000 --> 00:12:19.000]  有些事我們祈禱的時候
[00:12:19.000 --> 00:12:21.000]  沒有這麼懇切
[00:12:21.000 --> 00:12:22.000]  有其他的事
[00:12:22.000 --> 00:12:25.000]  我們會更加懇切的祈禱
[00:12:25.000 --> 00:12:27.000]  這個分裂
[00:12:27.000 --> 00:12:32.000]  我相信是以我們的感覺
[00:12:32.000 --> 00:12:38.000]  對這件事的重要性的衡量有關
[00:12:38.000 --> 00:12:41.000]  如果我們的感覺這件事很重要
[00:12:41.000 --> 00:12:46.000]  我們就會特別懇切的祈禱
[00:12:46.000 --> 00:12:51.000]  所以懇求是與一些特別的事有關的
[00:12:51.000 --> 00:12:55.000]  我們每一個人都會面對一些
[00:12:55.000 --> 00:12:59.000]  特別需要代祷的事
[00:12:59.000 --> 00:13:01.000]  無論是關於自己的
[00:13:01.000 --> 00:13:02.000]  關於他人的
[00:13:02.000 --> 00:13:04.000]  關於教會的
[00:13:04.000 --> 00:13:11.000]  我們會時不時遇見這樣的事情
[00:13:11.000 --> 00:13:17.000]  我們就要特別的來用時間
[00:13:17.000 --> 00:13:20.000]  用懇切的心靈
[00:13:20.000 --> 00:13:23.000]  來向神呼籲
[00:13:23.000 --> 00:13:24.000]  呼求
[00:13:24.000 --> 00:13:27.000]  第二就是代祷
[00:13:27.000 --> 00:13:30.000]  很明顯是為他人的祈禱
[00:13:30.000 --> 00:13:36.000]  我們的祈禱不是只關於自己的
[00:13:36.000 --> 00:13:39.000]  我們看到一個基督徒
[00:13:39.000 --> 00:13:42.000]  剛剛開始祈禱的時候
[00:13:42.000 --> 00:13:45.000]  絕大多數
[00:13:45.000 --> 00:13:48.000]  他所代祷的事
[00:13:48.000 --> 00:13:50.000]  都圍繞自己
[00:13:50.000 --> 00:13:52.000]  以自己為中心
[00:13:52.000 --> 00:13:59.000]  慢慢慢慢就會擴大代祷的範圍
[00:13:59.000 --> 00:14:04.000]  代祷就是將我們的安心
[00:14:04.000 --> 00:14:05.000]  我們的自然
[00:14:05.000 --> 00:14:08.000]  我們的心空擴大
[00:14:08.000 --> 00:14:10.000]  將他人的事物
[00:14:10.000 --> 00:14:13.000]  都包括在我們的祈禱裏
[00:14:13.000 --> 00:14:16.000]  所以當我們看見一個人
[00:14:16.000 --> 00:14:17.000]  祈禱的範圍的時候
[00:14:17.000 --> 00:14:19.000]  就可以體會到
[00:14:19.000 --> 00:14:23.000]  他的心空有多闊
[00:14:23.000 --> 00:14:24.000]  譬如說
[00:14:24.000 --> 00:14:29.000]  有人只是為自己和自己的家庭祈禱
[00:14:29.000 --> 00:14:31.000]  為自己的家庭祈禱
[00:14:31.000 --> 00:14:34.000]  已經是屬於自己了
[00:14:34.000 --> 00:14:39.000]  但是還是屬於自己的親人
[00:14:39.000 --> 00:14:43.000]  有人為自己的天梯祈禱
[00:14:43.000 --> 00:14:50.000]  有人為自己的師父崗位祈禱
[00:14:50.000 --> 00:14:52.000]  和有關崗位的人祈禱
[00:14:52.000 --> 00:14:55.000]  有人為專家會祈禱
[00:14:55.000 --> 00:15:00.000]  有人為普世的福音工作代祷
[00:15:00.000 --> 00:15:05.000]  所以我們看見祈禱的圈子有多闊
[00:15:05.000 --> 00:15:12.000]  那個人關心的闊度有多闊
[00:15:12.000 --> 00:15:16.000]  有一件事令到我很受感動
[00:15:16.000 --> 00:15:21.000]  就是加拿大有一個地方叫Hamilton
[00:15:21.000 --> 00:15:24.000]  那裏有一間大學
[00:15:24.000 --> 00:15:29.000]  是一個Dr. Peckis創立的
[00:15:29.000 --> 00:15:32.000]  他是國民大學的校長
[00:15:32.000 --> 00:15:36.000]  他是很關心普世福音工作
[00:15:36.000 --> 00:15:39.000]  他75歲的時候
[00:15:39.000 --> 00:15:42.000]  主將他接班天家
[00:15:42.000 --> 00:15:45.000]  但是他離世之前
[00:15:45.000 --> 00:15:48.000]  他做了一件事
[00:15:48.000 --> 00:15:51.000]  是很特別的
[00:15:51.000 --> 00:15:56.000]  當他的親友和公家人
[00:15:56.000 --> 00:16:00.000]  環繞他的病床的時候
[00:16:00.000 --> 00:16:04.000]  他知道他要離開世界
[00:16:04.000 --> 00:16:07.000]  他就對他說
[00:16:07.000 --> 00:16:13.000]  我有一個請求請你們幫助我做到
[00:16:13.000 --> 00:16:15.000]  什麼請求呢?
[00:16:15.000 --> 00:16:19.000]  要他們扶著他在床上跪下
[00:16:19.000 --> 00:16:21.000]  他要祈禱
[00:16:21.000 --> 00:16:24.000]  大家就將他扶起來
[00:16:24.000 --> 00:16:27.000]  跪在床上
[00:16:27.000 --> 00:16:29.000]  大家扶著他的時候
[00:16:29.000 --> 00:16:31.000]  他就開始祈禱了
[00:16:31.000 --> 00:16:33.000]  為什麼祈禱呢?
[00:16:33.000 --> 00:16:40.000]  為福音傳遍上帝曾經能扶音的地方祈禱
[00:16:40.000 --> 00:16:45.000]  福音傳遍全世界祈禱
[00:16:45.000 --> 00:16:49.000]  祈禱願望他離開世界
[00:16:49.000 --> 00:17:00.000]  這件事在西天的紀錄上是很寶貴的一件事
[00:17:00.000 --> 00:17:04.000]  我們看到神興起了人
[00:17:04.000 --> 00:17:14.000]  將他們的感受、他們的心態、他們關心的圈子範圍都擴大了很多
[00:17:14.000 --> 00:17:19.000]  所以福音就可能傳遍世界
[00:17:19.000 --> 00:17:24.000]  先有這種抱實的真諦
[00:17:24.000 --> 00:17:27.000]  然後就有這樣的祈禱
[00:17:27.000 --> 00:17:33.000]  然後就有人很奉獻自己往遠方去
[00:17:33.000 --> 00:17:35.000]  往異鄉去
[00:17:35.000 --> 00:17:38.000]  天涯地角去傳福音
[00:17:38.000 --> 00:17:42.000]  之後就可以福音傳遍天下
[00:17:42.000 --> 00:17:47.000]  所以我們看到神的恩典、神的愛、神的激勵
[00:17:47.000 --> 00:17:52.000]  上面的光照輝照引導
[00:17:52.000 --> 00:17:56.000]  將福音傳遍天下
[00:17:56.000 --> 00:18:03.000]  所以普羅提及「懇求、待求」
[00:18:03.000 --> 00:18:11.000]  祈禱的主要意思當然與「待祈」不同
[00:18:11.000 --> 00:18:14.000]  又與「懇求」不同
[00:18:14.000 --> 00:18:24.000]  很明顯是與「為事、為人、祈禱、改去」的祈禱分別出來的
[00:18:24.000 --> 00:18:26.000]  另外一種
[00:18:26.000 --> 00:18:34.000]  雖然這個禱告兩個字的本來的意思是普遍性的
[00:18:34.000 --> 00:18:38.000]  是沒有什麼特殊的性質在裏面的
[00:18:38.000 --> 00:18:42.000]  但是因為有另外幾項對比之下
[00:18:42.000 --> 00:18:46.000]  我們就可以有一個很合理的結論
[00:18:46.000 --> 00:18:48.000]  就是這次講的禱告
[00:18:48.000 --> 00:18:50.000]  不是「待祈」
[00:18:50.000 --> 00:18:55.000]  不是「為事、為人、祈求」
[00:18:55.000 --> 00:18:59.000]  而是與神的溝通的祈禱
[00:18:59.000 --> 00:19:05.000]  這樣的祈禱是進一步的祈禱
[00:19:05.000 --> 00:19:10.000]  所以我們看到我們在祈禱進步的時候
[00:19:10.000 --> 00:19:14.000]  最初我們開始祈禱為自己
[00:19:14.000 --> 00:19:16.000]  接著為太陽
[00:19:16.000 --> 00:19:23.000]  接著為很多廣闊的時空祈禱
[00:19:23.000 --> 00:19:27.000]  我們很容易將我們的祈禱
[00:19:27.000 --> 00:19:32.000]  限於為這個人、為這個時空祈禱
[00:19:32.000 --> 00:19:35.000]  我們在進步的時候
[00:19:35.000 --> 00:19:39.000]  就在這些祈禱之外之上
[00:19:39.000 --> 00:19:43.000]  有了與主溝通的祈禱
[00:19:43.000 --> 00:19:46.000]  這種的祈禱
[00:19:46.000 --> 00:19:53.000]  我相信如果想進入其中的最好的方法
[00:19:53.000 --> 00:19:56.000]  就是在讀經的時候
[00:19:56.000 --> 00:20:02.000]  將你所讀過的對你有意義的
[00:20:02.000 --> 00:20:08.000]  對你感動的、對你有亮光的、你覺得寶貴的
[00:20:08.000 --> 00:20:13.000]  你可以將那一句或那一個意思
[00:20:13.000 --> 00:20:18.000]  來當作你祈禱的內容
[00:20:18.000 --> 00:20:21.000]  這樣你就很自然地
[00:20:21.000 --> 00:20:24.000]  自然地有新的內容
[00:20:24.000 --> 00:20:27.000]  有新的看法
[00:20:27.000 --> 00:20:30.000]  這樣你的祈禱會闊
[00:20:30.000 --> 00:20:33.000]  不會每祈禱來、每祈禱去
[00:20:33.000 --> 00:20:36.000]  都是一件事、兩件事
[00:20:36.000 --> 00:20:38.000]  如果只為事情祈禱
[00:20:38.000 --> 00:20:40.000]  你過了一段時間
[00:20:40.000 --> 00:20:44.000]  你自己就感覺你時間在重複
[00:20:44.000 --> 00:20:46.000]  每次祈禱都是重複
[00:20:46.000 --> 00:20:48.000]  你重複了幾個星期之後
[00:20:48.000 --> 00:20:51.000]  你都不想祈禱了
[00:20:51.000 --> 00:20:55.000]  你感覺不如用西藏人的方法
[00:20:55.000 --> 00:20:58.000]  用祈禱輪更好
[00:20:58.000 --> 00:21:01.000]  祈禱的風聲被風吹
[00:21:01.000 --> 00:21:06.000]  那個祈禱輪就代表我祈禱了
[00:21:06.000 --> 00:21:13.000]  我們很容易會進入這樣的祈禱狀態
[00:21:13.000 --> 00:21:16.000]  我們自己都不滿足
[00:21:16.000 --> 00:21:20.000]  如果我們讀經
[00:21:20.000 --> 00:21:24.000]  將經文裏面對你有意義的地方
[00:21:24.000 --> 00:21:30.000]  當作你祈禱與神溝通的題目
[00:21:30.000 --> 00:21:34.000]  這樣你就祈禱有泥有黃
[00:21:34.000 --> 00:21:38.000]  這個話語是指向你講話
[00:21:38.000 --> 00:21:41.000]  你聽到這個話語
[00:21:41.000 --> 00:21:48.000]  要針對這個話語來講給神聽
[00:21:48.000 --> 00:21:50.000]  所以有泥有黃
[00:21:50.000 --> 00:21:54.000]  這樣才是溝通
[00:21:54.000 --> 00:22:01.000]  所以這個交通就是來往來往的
[00:22:01.000 --> 00:22:04.000]  不同不同的方向
[00:22:04.000 --> 00:22:10.000]  我們要學習這種溝通性的祈禱
[00:22:10.000 --> 00:22:12.000]  我們看見很多人
[00:22:12.000 --> 00:22:15.000]  他們祈禱時間很長
[00:22:15.000 --> 00:22:18.000]  如果只是為了一些事求
[00:22:18.000 --> 00:22:21.000]  他們不可能祈禱這麼久
[00:22:21.000 --> 00:22:26.000]  他們主要是溝通的祈禱
[00:22:26.000 --> 00:22:29.000]  祝謝 祝謝
[00:22:29.000 --> 00:22:36.000]  這個包括我們讚美感謝的祈禱
[00:22:36.000 --> 00:22:39.000]  這個是很重要的
[00:22:39.000 --> 00:22:45.000]  就好像《詩篇》《雅虞篇》第三節說
[00:22:45.000 --> 00:22:51.000]  神是以以斯連的讚美為寶座的
[00:22:51.000 --> 00:22:56.000]  神的寶座就是屬於他人的讚美
[00:22:56.000 --> 00:22:59.000]  神的寶座有他的能力
[00:22:59.000 --> 00:23:02.000]  當我們感謝神的時候
[00:23:02.000 --> 00:23:04.000]  讚美神的時候
[00:23:04.000 --> 00:23:07.000]  神的寶座的能力就釋放出來
[00:23:07.000 --> 00:23:09.000]  證明出來
[00:23:09.000 --> 00:23:13.000]  很多時候是這樣
[00:23:13.000 --> 00:23:21.000]  我記得聽過學院傳道會的會長Bill Wright
[00:23:21.000 --> 00:23:23.000]  他說了一篇道
[00:23:23.000 --> 00:23:25.000]  我一直都記得
[00:23:25.000 --> 00:23:28.000]  他說他自己的經歷
[00:23:28.000 --> 00:23:34.000]  在很不幸的處境之中
[00:23:34.000 --> 00:23:37.000]  他想接受讚美
[00:23:37.000 --> 00:23:40.000]  結果他自己讀功
[00:23:40.000 --> 00:23:45.000]  使他學到很寶貴的功課
[00:23:45.000 --> 00:23:49.000]  有一次他講道的時候面對搗亂
[00:23:49.000 --> 00:23:53.000]  有些學生在搗亂
[00:23:53.000 --> 00:23:58.000]  他心裏面感覺很徬徨
[00:23:58.000 --> 00:23:59.000]  不知道怎麼做好
[00:23:59.000 --> 00:24:02.000]  但是他突然間的感動
[00:24:02.000 --> 00:24:04.000]  大家一起來感謝神
[00:24:04.000 --> 00:24:05.000]  讚美神
[00:24:05.000 --> 00:24:09.000]  大家起來了
[00:24:09.000 --> 00:24:11.000]  不祈求
[00:24:11.000 --> 00:24:14.000]  感謝讚美的祈禱
[00:24:14.000 --> 00:24:15.000]  祈禱完了
[00:24:15.000 --> 00:24:17.000]  一切都安靜了
[00:24:17.000 --> 00:24:18.000]  很奇妙
[00:24:18.000 --> 00:24:20.000]  他們搗亂的人
[00:24:20.000 --> 00:24:22.000]  有些坐在camp
[00:24:22.000 --> 00:24:26.000]  有些離開了
[00:24:26.000 --> 00:24:29.000]  這一類的情況
[00:24:29.000 --> 00:24:35.000]  使他學習到一個很寶貴的功課
[00:24:35.000 --> 00:24:36.000]  祈禱
[00:24:36.000 --> 00:24:38.000]  讚美
[00:24:38.000 --> 00:24:39.000]  敬拜
[00:24:39.000 --> 00:24:46.000]  實在有特殊的效能
[00:24:46.000 --> 00:24:49.000]  值得我們注意
[00:24:49.000 --> 00:24:51.000]  在聖經裏面
[00:24:51.000 --> 00:24:52.000]  在舊約中
[00:24:52.000 --> 00:24:53.000]  新約中
[00:24:53.000 --> 00:24:55.000]  都有這樣的例子
[00:24:55.000 --> 00:24:57.000]  在舊約裏面
[00:24:57.000 --> 00:25:01.000]  利代治下
[00:25:01.000 --> 00:25:05.000]  二十張月三法王
[00:25:05.000 --> 00:25:07.000]  做王的時候
[00:25:07.000 --> 00:25:12.000]  三個聯軍在攻打他
[00:25:12.000 --> 00:25:14.000]  面對強敵的時候
[00:25:14.000 --> 00:25:16.000]  有一個先知
[00:25:16.000 --> 00:25:19.000]  他就被聖靈感動
[00:25:19.000 --> 00:25:22.000]  他就說出一句話
[00:25:22.000 --> 00:25:26.000]  聖拜再會
[00:25:26.000 --> 00:25:32.000]  他這樣宣告的時候
[00:25:32.000 --> 00:25:35.000]  利民人響應了
[00:25:35.000 --> 00:25:38.000]  他們就在那裏讚美神
[00:25:38.000 --> 00:25:42.000]  大聲地讚美神
[00:25:42.000 --> 00:25:44.000]  所有利民人
[00:25:44.000 --> 00:25:46.000]  連同他們的樂器
[00:25:46.000 --> 00:25:48.000]  一切都讚美神
[00:25:48.000 --> 00:25:49.000]  接著
[00:25:49.000 --> 00:25:51.000]  就是第二十章開始
[00:25:51.000 --> 00:25:53.000]  剛剛我說的是
