
[00:00:00.000 --> 00:00:07.000]  格洛西書是許多的弟兄姊妹所喜愛的一件書
[00:06:02.000 --> 00:06:04.000]  能夠生產喜樂
[00:06:04.000 --> 00:06:07.000]  能夠生產樂觀
[00:06:07.000 --> 00:06:10.000]  能夠生產善行
[00:06:10.000 --> 00:06:11.000]  愛心的行為
[00:06:11.000 --> 00:06:15.000]  因為自己蒙了神恩典和別人分享
[00:06:15.000 --> 00:06:19.000]  但最重要的就是感恩
[00:06:19.000 --> 00:06:25.000]  能夠產生更多由神來的恩典
[00:06:25.000 --> 00:06:28.000]  我們的天父很歡喜
[00:06:28.000 --> 00:06:32.000]  把更多的恩典給那些貴感恩
[00:06:32.000 --> 00:06:36.000]  多感恩的兒女
[00:06:36.000 --> 00:06:40.000]  所以我們的感恩升上去
[00:06:40.000 --> 00:06:44.000]  蒙神願拿他的新的恩典
[00:06:44.000 --> 00:06:48.000]  更多的恩典就賜下來
[00:06:48.000 --> 00:06:50.000]  我們感謝神
[00:06:50.000 --> 00:06:56.000]  這是他對於感恩的回應
[00:06:56.000 --> 00:06:59.000]  我們現在就開始看
[00:06:59.000 --> 00:07:03.000]  在大家手中的講義裏面
[00:07:03.000 --> 00:07:06.000]  把這七方面的感恩上的長進
[00:07:06.000 --> 00:07:09.000]  都列出來了
[00:07:09.000 --> 00:07:15.000]  但是我會稍微在講的時候改變一點
[00:07:15.000 --> 00:07:21.000]  現在我們開始看第一方面的長進
[00:07:21.000 --> 00:07:23.000]  從感恩的心
[00:07:23.000 --> 00:07:26.000]  長進到感恩的行動
[00:07:26.000 --> 00:07:33.000]  請大家翻到第三章第十五節和二十三節
[00:07:33.000 --> 00:07:42.000]  格羅西書第三章十五節
[00:07:42.000 --> 00:07:46.000]  又要叫基督的平安在你們心裏做主
[00:07:46.000 --> 00:07:49.000]  你們也為此蒙造
[00:07:49.000 --> 00:07:51.000]  貴為一體
[00:07:51.000 --> 00:07:55.000]  且要存感謝的心
[00:07:55.000 --> 00:07:58.000]  就是說存感謝的心
[00:07:58.000 --> 00:08:01.000]  這是我們理念有的
[00:08:01.000 --> 00:08:06.000]  這是我們對神的基本的態度
[00:08:06.000 --> 00:08:08.000]  跟著第二十三節
[00:08:08.000 --> 00:08:10.000]  無論做什麼
[00:08:10.000 --> 00:08:12.000]  都要從心裏做
[00:08:12.000 --> 00:08:16.000]  像是給豬做的不是給人做的
[00:08:16.000 --> 00:08:21.000]  這個感恩的心在我們裏面產生了作用
[00:08:21.000 --> 00:08:23.000]  推動我們
[00:08:23.000 --> 00:08:26.000]  就引發出來行動
[00:08:26.000 --> 00:08:29.000]  無論做什麼
[00:08:29.000 --> 00:08:32.000]  這是從心進到行動
[00:08:32.000 --> 00:08:34.000]  都要從心裏做
[00:08:34.000 --> 00:08:38.000]  這個外面的行動是從心裏出來的
[00:08:38.000 --> 00:08:42.000]  而這個裏面的心是一顆感恩的心
[00:08:42.000 --> 00:08:48.000]  真正的感恩一定產生感恩的行動
[00:08:48.000 --> 00:08:54.000]  心和行動很自然的連在一起的
[00:08:54.000 --> 00:08:58.000]  在中文的感謝兩個字很有意思
[00:08:58.000 --> 00:09:00.000]  它的寫法很有意思
[00:09:00.000 --> 00:09:04.000]  感字裏面有個心
[00:09:04.000 --> 00:09:06.000]  又有一個口字
[00:09:06.000 --> 00:09:08.000]  我們心裏有感恩
[00:09:08.000 --> 00:09:12.000]  我們口裏也發出來謝
[00:09:12.000 --> 00:09:14.000]  旁邊一個言字
[00:09:14.000 --> 00:09:19.000]  又是說我們從口裏說出我們的感謝
[00:09:19.000 --> 00:09:23.000]  同時當中還有一個身體的身
[00:09:23.000 --> 00:09:25.000]  好像在那裏說
[00:09:25.000 --> 00:09:27.000]  我們口裏的感謝
[00:09:27.000 --> 00:09:29.000]  也用我們的身體
[00:09:29.000 --> 00:09:31.000]  我們的四肢白皮
[00:09:31.000 --> 00:09:33.000]  我們具體的生活
[00:09:33.000 --> 00:09:35.000]  把它表達出來
[00:09:35.000 --> 00:09:36.000]  感謝
[00:09:36.000 --> 00:09:38.000]  我們心裏感謝
[00:09:38.000 --> 00:09:40.000]  我們口裏感謝
[00:09:40.000 --> 00:09:43.000]  在我們的人生裏面感謝
[00:09:43.000 --> 00:09:47.000]  基督徒的人生就是感恩的一生
[00:09:47.000 --> 00:09:52.000]  這是一個很自然的描寫
[00:09:52.000 --> 00:09:56.000]  但是我們有的時候發現
[00:09:56.000 --> 00:09:59.000]  有一些基督徒心裏是有感謝的
[00:09:59.000 --> 00:10:04.000]  但是缺少感恩的行動
[00:10:04.000 --> 00:10:08.000]  在人生裏面把感恩的表現做得不夠
[00:10:08.000 --> 00:10:12.000]  所以今天早上我們要彼此的提醒
[00:10:12.000 --> 00:10:15.000]  讓我們裏面的那個感恩的心
[00:10:15.000 --> 00:10:20.000]  能夠常常的不斷的清楚的
[00:10:20.000 --> 00:10:23.000]  用心動表達出來
[00:10:23.000 --> 00:10:27.000]  當作我們的記物奉獻給神
[00:10:27.000 --> 00:10:31.000]  這是我們做屬靈的祭祀的人
[00:10:31.000 --> 00:10:36.000]  的一個很重要的靈境
[00:10:36.000 --> 00:10:40.000]  在香港有一個醫生
[00:10:40.000 --> 00:10:43.000]  他常常的把錢拿出來
[00:10:43.000 --> 00:10:46.000]  幫助一些青年讀大學
[00:10:46.000 --> 00:10:48.000]  有人問他為什麼
[00:10:48.000 --> 00:10:52.000]  他說他小的時候家庭很貧窮
[00:10:52.000 --> 00:10:55.000]  父母沒有力量供給他讀書
[00:10:55.000 --> 00:10:59.000]  但是有一個愛主的基督徒
[00:10:59.000 --> 00:11:02.000]  幫助他讀了中學
[00:11:02.000 --> 00:11:05.000]  然後讀大學
[00:11:05.000 --> 00:11:08.000]  在大學裏面入了醫科
[00:11:08.000 --> 00:11:12.000]  畢業以後在廣州就做醫生
[00:11:12.000 --> 00:11:16.000]  後來到了香港繼續做醫生
[00:11:16.000 --> 00:11:18.000]  他的收入很好
[00:11:18.000 --> 00:11:22.000]  他心裏想原來我沒有機會做醫生
[00:11:22.000 --> 00:11:24.000]  我不可能做醫生
[00:11:24.000 --> 00:11:27.000]  那是因為有一個愛主的弟兄
[00:11:27.000 --> 00:11:29.000]  這樣的幫助了我
[00:11:29.000 --> 00:11:31.000]  在那一點領導了我
[00:11:31.000 --> 00:11:33.000]  現在我有力量了
[00:11:33.000 --> 00:11:37.000]  我應該把我的力量獻出來
[00:11:37.000 --> 00:11:40.000]  能夠幫助其他的人
[00:11:40.000 --> 00:11:43.000]  一些青年能夠讀大學
[00:11:43.000 --> 00:11:47.000]  這是一個很好的表現
[00:11:47.000 --> 00:11:50.000]  就好像一個人把一塊石子
[00:11:50.000 --> 00:11:53.000]  投在一個池塘裏頭
[00:11:53.000 --> 00:11:57.000]  由那個布紋擴散出去
[00:11:57.000 --> 00:12:01.000]  越擴越廣越擴越遠
[00:12:01.000 --> 00:12:04.000]  而且一直地有一道一道的布紋
[00:12:04.000 --> 00:12:07.000]  這樣地擴散出去
[00:12:07.000 --> 00:12:12.000]  一塊石子產生一個巨大的作用
[00:12:12.000 --> 00:12:14.000]  一個連環的作用
[00:12:14.000 --> 00:12:19.000]  一個人領受了神給他的恩典
[00:12:19.000 --> 00:12:21.000]  有個報恩的心
[00:12:21.000 --> 00:12:23.000]  有個報恩的心
[00:12:23.000 --> 00:12:25.000]  和別人分享神的恩典
[00:12:25.000 --> 00:12:28.000]  有人接受了他的分享
[00:12:28.000 --> 00:12:30.000]  又有報恩的心
[00:12:30.000 --> 00:12:33.000]  再和另外的人分享神的恩典
[00:12:33.000 --> 00:12:36.000]  一圈一圈地擴展出去
[00:12:36.000 --> 00:12:40.000]  叫更多的人領受神的恩典
[00:12:40.000 --> 00:12:42.000]  更多的人感恩
[00:12:42.000 --> 00:12:44.000]  更多的人報恩
[00:12:44.000 --> 00:12:46.000]  有更多感恩的心
[00:12:46.000 --> 00:12:49.000]  有更多報恩的行動
[00:12:49.000 --> 00:12:54.000]  和更美麗的一幅的圖畫
[00:12:54.000 --> 00:12:57.000]  現在我們看第二方面
[00:12:57.000 --> 00:13:00.000]  感恩上的長進
[00:13:00.000 --> 00:13:03.000]  那就是從為自己感恩
[00:13:03.000 --> 00:13:08.000]  長進到為別人感恩
[00:13:08.000 --> 00:13:13.000]  我們現在看第一章
[00:13:13.000 --> 00:13:17.000]  第三節
[00:13:17.000 --> 00:13:19.000]  保羅在這裡
[00:13:19.000 --> 00:13:22.000]  在他的書信的開始就說
[00:13:22.000 --> 00:13:24.000]  我們感謝神
[00:13:24.000 --> 00:13:26.000]  我們主耶穌基督的父
[00:13:26.000 --> 00:13:30.000]  常常為你們禱告
[00:13:30.000 --> 00:13:33.000]  在這裡保羅一開始
[00:13:33.000 --> 00:13:35.000]  就為了哥羅西的弟兄姐妹們
[00:13:35.000 --> 00:13:39.000]  感謝禱告
[00:13:39.000 --> 00:13:42.000]  他下面跟著第四節提出來
[00:13:42.000 --> 00:13:45.000]  哥羅西的基督徒如何的蒙恩
[00:13:45.000 --> 00:13:46.000]  如何的蒙恩
[00:13:46.000 --> 00:13:49.000]  所以他就為這些蒙恩的事
[00:13:49.000 --> 00:13:54.000]  來向父神獻上感謝
[00:13:54.000 --> 00:13:55.000]  在其他的地方
[00:13:55.000 --> 00:13:57.000]  講到為自己感恩
[00:13:57.000 --> 00:14:03.000]  在這裡我們看見為別人感恩
[00:14:03.000 --> 00:14:07.000]  這是一個很重要的長進
[00:14:07.000 --> 00:14:09.000]  我們不但為自己感恩
[00:14:09.000 --> 00:14:13.000]  也學習多為別人感恩
[00:14:13.000 --> 00:14:15.000]  當我們為別人感恩的時候
[00:14:15.000 --> 00:14:18.000]  我們就會像保羅一樣
[00:14:18.000 --> 00:14:20.000]  他立刻想到
[00:14:20.000 --> 00:14:23.000]  這些弟兄姐妹們在哥羅西的地方
[00:14:23.000 --> 00:14:26.000]  如何如何好的表現
[00:14:26.000 --> 00:14:30.000]  如何如何淑麟的幽蓮
[00:14:30.000 --> 00:14:33.000]  神的座位在他們身上
[00:14:33.000 --> 00:14:37.000]  如何如何的接觸果子蘭
[00:14:37.000 --> 00:14:40.000]  他這樣一想的時候
[00:14:40.000 --> 00:14:41.000]  他就感謝
[00:14:41.000 --> 00:14:43.000]  為別人感謝的時候
[00:14:43.000 --> 00:14:45.000]  就看見別人的好處
[00:14:45.000 --> 00:14:46.000]  優點
[00:14:46.000 --> 00:14:48.000]  就看見神的臉
[00:14:48.000 --> 00:14:53.000]  在別人的身上顯明出來
[00:14:53.000 --> 00:14:55.000]  一個為別人感恩的人
[00:14:55.000 --> 00:15:02.000]  立刻有一個欣賞別人的態度
[00:15:02.000 --> 00:15:06.000]  平常我們都是欣賞自己
[00:15:06.000 --> 00:15:08.000]  我們多注意人的缺點
[00:15:08.000 --> 00:15:11.000]  所以我們常常有批評
[00:15:11.000 --> 00:15:15.000]  但是我們一開始為別人感恩
[00:15:15.000 --> 00:15:17.000]  我們整個的心態
[00:15:17.000 --> 00:15:19.000]  都有了一個變化
[00:15:19.000 --> 00:15:21.000]  一個很基本的變化
[00:15:21.000 --> 00:15:23.000]  很重要的變化
[00:15:23.000 --> 00:15:28.000]  這個變化造成我們和人際的關係
[00:15:28.000 --> 00:15:33.000]  人際的關係是用一個普通的字句來講的
[00:15:33.000 --> 00:15:36.000]  淑麟的話,聖經的話
[00:15:36.000 --> 00:15:41.000]  就是說我們立刻和別人之間
[00:15:41.000 --> 00:15:45.000]  有了一個更好更好的交通
[00:15:45.000 --> 00:15:48.000]  有個更好更好的配達
[00:15:48.000 --> 00:15:51.000]  有更好更好的團契
[00:15:51.000 --> 00:15:53.000]  同時在飛機的途中間
[00:15:53.000 --> 00:15:57.000]  我們也能夠有一個好的關係
[00:15:57.000 --> 00:16:04.000]  這樣做成了一個轉音的橋樑
[00:16:04.000 --> 00:16:07.000]  我們為別人感恩的時候
[00:16:07.000 --> 00:16:11.000]  我們就不會嫉妒別人了
[00:16:11.000 --> 00:16:17.000]  我們很少看見
[00:16:17.000 --> 00:16:25.000]  有人欣賞比自己恩賜大的人的恩賜
[00:16:25.000 --> 00:16:27.000]  我們容易看見
[00:16:27.000 --> 00:16:30.000]  一個自己有相當的恩賜
[00:16:30.000 --> 00:16:33.000]  就看見另外一個人比他的恩賜更大
[00:16:33.000 --> 00:16:35.000]  而歡喜的
[00:16:35.000 --> 00:16:37.000]  這樣的人比較少
[00:16:37.000 --> 00:16:39.000]  少
[00:16:39.000 --> 00:16:41.000]  如果我們真會為別人感恩
[00:16:41.000 --> 00:16:43.000]  我們在教會裡面看見
[00:16:43.000 --> 00:16:46.000]  有人的恩賜比我更大更多
[00:16:46.000 --> 00:16:49.000]  更得到主的使用
[00:16:49.000 --> 00:16:53.000]  我們因此為了神的驕傲歡喜
[00:16:53.000 --> 00:16:55.000]  為了神的命的榮耀歡喜
[00:16:55.000 --> 00:16:58.000]  為更多的人的幫助歡喜
[00:16:58.000 --> 00:17:01.000]  為了更多的人奉獻歡喜
[00:17:01.000 --> 00:17:04.000]  為了別人所被主更大的使用
[00:17:04.000 --> 00:17:06.000]  而感謝善美神
[00:17:06.000 --> 00:17:14.000]  這是我們今天教會裡面所需要的一個心態
[00:17:14.000 --> 00:17:17.000]  我們常常在禱告中求神
[00:17:17.000 --> 00:17:22.000]  神啊,今天的教會有許多的缺欠
[00:17:22.000 --> 00:17:25.000]  求祢興起愛祢的人
[00:17:25.000 --> 00:17:28.000]  興起大有恩賜的人
[00:17:28.000 --> 00:17:31.000]  興起被祢大大使用的人
[00:17:31.000 --> 00:17:33.000]  來復興祢的教會
[00:17:33.000 --> 00:17:35.000]  來推動祢的教會
[00:17:35.000 --> 00:17:37.000]  來帶領祢的教會
[00:17:37.000 --> 00:17:40.000]  神啊,求祢更多更多
[00:17:40.000 --> 00:17:42.000]  在各地各方
[00:17:42.000 --> 00:17:44.000]  凡是有祢的教會的地方
[00:17:44.000 --> 00:17:48.000]  求祢興起多興起這樣的人
[00:17:48.000 --> 00:17:51.000]  我們在禱告中這樣求
[00:17:51.000 --> 00:17:53.000]  但是有的時候
[00:17:53.000 --> 00:17:55.000]  我們真的看見了
[00:17:55.000 --> 00:17:57.000]  有恩賜的人起來
[00:17:57.000 --> 00:17:59.000]  在禱告我們的時候
[00:17:59.000 --> 00:18:02.000]  我們心裡酸溜溜的
[00:18:02.000 --> 00:18:05.000]  那個時候如果我們會感謝
[00:18:05.000 --> 00:18:09.000]  我們就透過神來看
[00:18:09.000 --> 00:18:11.000]  對我們更有恩賜的人
[00:18:11.000 --> 00:18:15.000]  我們的反應心態就不同了
[00:18:15.000 --> 00:18:17.000]  那個時候我們沒有嫉妒
[00:18:17.000 --> 00:18:19.000]  我們的唯一的反應
[00:18:19.000 --> 00:18:21.000]  就是感謝神
[00:18:21.000 --> 00:18:23.000]  我們會禱告說求神
[00:18:23.000 --> 00:18:25.000]  保守祂所使用的人
[00:18:25.000 --> 00:18:28.000]  求神更加充滿祂所使用的人
[00:18:28.000 --> 00:18:30.000]  求神把更多的恩賜
[00:18:30.000 --> 00:18:32.000]  給祂所使用的人
[00:18:32.000 --> 00:18:34.000]  我們一起歡喜
[00:18:34.000 --> 00:18:35.000]  一起快樂
[00:18:35.000 --> 00:18:37.000]  一起相應
[00:18:37.000 --> 00:18:40.000]  在主的施恩台前
[00:18:40.000 --> 00:18:46.000]  獻上我們的感謝的禱告
[00:18:46.000 --> 00:18:52.000]  我們再看第三方面的長進
[00:18:52.000 --> 00:18:56.000]  我們的感恩從感情的層面
[00:18:56.000 --> 00:18:58.000]  長進到理性的層面
[00:18:58.000 --> 00:19:02.000]  又長進到意志的層面
[00:19:02.000 --> 00:19:05.000]  我們來看三出的經文
[00:19:05.000 --> 00:19:09.000]  我們先看三章十六節
[00:19:09.000 --> 00:19:13.000]  三章十六節
[00:19:13.000 --> 00:19:16.000]  當用各樣的智慧
[00:19:16.000 --> 00:19:18.000]  把基督的道理
[00:19:18.000 --> 00:19:21.000]  豐豐富富地存在心裡
[00:19:21.000 --> 00:19:24.000]  用詩章、誦詞、領歌
[00:19:24.000 --> 00:19:26.000]  彼此教導
[00:19:26.000 --> 00:19:27.000]  互相勸誡
[00:19:27.000 --> 00:19:31.000]  心被恩感歌頌神
[00:19:31.000 --> 00:19:33.000]  在這裡提到感恩
[00:19:33.000 --> 00:19:35.000]  是怎麼樣的發出來的呢
[00:19:35.000 --> 00:19:38.000]  心被恩感
[00:19:38.000 --> 00:19:40.000]  因為恩典很豐富
[00:19:40.000 --> 00:19:42.000]  恩典很明顯
[00:19:42.000 --> 00:19:45.000]  這恩典臨到我身上
[00:19:45.000 --> 00:19:47.000]  我的感情就受了激動
[00:19:47.000 --> 00:19:50.000]  我就發出了感恩
[00:19:50.000 --> 00:19:52.000]  的話語
[00:19:52.000 --> 00:19:56.000]  或者讚美或者禱告
[00:19:56.000 --> 00:19:58.000]  這個心被恩感
[00:19:58.000 --> 00:20:02.000]  如果你看那個
[00:20:02.000 --> 00:20:06.000]  清定的英文聖經
[00:20:06.000 --> 00:20:08.000]  它的翻譯是這樣
[00:20:08.000 --> 00:20:12.000]  這個心中ringing with grace
[00:20:12.000 --> 00:20:13.000]  ringing
[00:20:13.000 --> 00:20:16.000]  就好像那個鐘響起來
[00:20:16.000 --> 00:20:18.000]  那個鐘響起來
[00:20:18.000 --> 00:20:21.000]  這個恩典在心裡的作用
[00:20:21.000 --> 00:20:24.000]  就好像鐘聲一樣發出來
[00:20:24.000 --> 00:20:26.000]  讓我們的心有一個很自然的
[00:20:26.000 --> 00:20:31.000]  很喜樂的一個情緒上的響應
[00:20:31.000 --> 00:20:33.000]  許多基督徒的感恩
[00:20:33.000 --> 00:20:36.000]  就是停留在這個層面上
[00:20:36.000 --> 00:20:38.000]  這個層面很好
[00:20:38.000 --> 00:20:40.000]  這個層面很好
[00:20:40.000 --> 00:20:42.000]  這是榮耀神的
[00:20:42.000 --> 00:20:46.000]  這是在神的家中的
[00:20:46.000 --> 00:20:49.000]  很喜樂的一個源頭
[00:20:49.000 --> 00:20:51.000]  但是
[00:20:51.000 --> 00:20:55.000]  我們要超越這個層面
[00:20:55.000 --> 00:20:58.000]  要再向上去
[00:20:58.000 --> 00:21:01.000]  我們看第二個層面
[00:21:01.000 --> 00:21:04.000]  就是理性的層面
[00:21:04.000 --> 00:21:06.000]  在這個層面上的感恩
[00:21:06.000 --> 00:21:09.000]  有更高的價值
[00:21:09.000 --> 00:21:13.000]  我們看第四章第二節
[00:21:13.000 --> 00:21:16.000]  第四章第二節
[00:21:16.000 --> 00:21:19.000]  你們要橫切禱告
[00:21:19.000 --> 00:21:22.000]  在此警醒感恩
[00:21:22.000 --> 00:21:25.000]  警醒感恩
[00:21:25.000 --> 00:21:30.000]  有一個德國的聖經著士學者
[00:21:30.000 --> 00:21:31.000]  他講到這裡的時候
[00:21:31.000 --> 00:21:34.000]  他說
[00:21:34.000 --> 00:21:38.000]  當我們的警醒轉向
[00:21:38.000 --> 00:21:40.000]  神的恩典的時候
[00:21:40.000 --> 00:21:42.000]  就產生了感恩
[00:21:42.000 --> 00:21:44.000]  這個話很對
[00:21:44.000 --> 00:21:46.000]  我們的警醒
[00:21:46.000 --> 00:21:50.000]  是與我們的思想有關的
[00:21:50.000 --> 00:21:54.000]  我們想神的恩典
[00:21:54.000 --> 00:21:58.000]  我們俗算神的恩典
[00:21:58.000 --> 00:22:00.000]  當我們用我們的思想
[00:22:00.000 --> 00:22:02.000]  去想神的恩典的時候
[00:22:02.000 --> 00:22:04.000]  我們就會發現更多的恩典
[00:22:04.000 --> 00:22:07.000]  注意到更多的恩典
[00:22:07.000 --> 00:22:08.000]  這個時候
[00:22:08.000 --> 00:22:12.000]  我們的感恩的心就進一步了
[00:22:12.000 --> 00:22:14.000]  所以有一首詩歌說
[00:22:14.000 --> 00:22:17.000]  神的恩典樣樣都要贖
[00:22:17.000 --> 00:22:18.000]  結果呢
[00:22:18.000 --> 00:22:22.000]  必能叫你驚訝而歡呼
[00:22:22.000 --> 00:22:24.000]  驚訝是什麼意思
[00:22:24.000 --> 00:22:28.000]  就是原來不曉得這是恩典
[00:22:28.000 --> 00:22:31.000]  原來不曉得有這麼多的恩典
[00:22:31.000 --> 00:22:33.000]  一想的時候
[00:22:33.000 --> 00:22:34.000]  一俗算的時候
[00:22:34.000 --> 00:22:36.000]  都發現出來了
[00:22:36.000 --> 00:22:39.000]  連自己都驚訝了
[00:22:39.000 --> 00:22:41.000]  這是很多人的經驗
[00:22:41.000 --> 00:22:42.000]  你看
[00:22:42.000 --> 00:22:44.000]  在俗算以前
[00:22:44.000 --> 00:22:45.000]  雖然有恩典
[00:22:45.000 --> 00:22:47.000]  卻不知道是恩典
[00:22:47.000 --> 00:22:49.000]  現在一俗算
[00:22:49.000 --> 00:22:51.000]  理性起了作用了
[00:22:51.000 --> 00:22:54.000]  會思想了
