
[00:00:00.000 --> 00:00:03.000]  大家翻開聖經創世紀第十二章
[00:03:25.640 --> 00:03:28.640]  是指他自己所熟悉的土地
[00:03:28.640 --> 00:03:30.640]  他所屬於的國家
[00:03:30.640 --> 00:03:32.640]  離開自己的國家
[00:03:32.640 --> 00:03:35.640]  離開自己本人的宗族
[00:03:35.640 --> 00:03:39.640]  一個他會感覺被接納的群體
[00:03:39.640 --> 00:03:41.640]  大家共同的語言
[00:03:41.640 --> 00:03:42.640]  共同的背景
[00:03:42.640 --> 00:03:45.640]  一個熟悉的環境
[00:03:45.640 --> 00:03:48.640]  離開他的父家更進一步
[00:03:48.640 --> 00:03:53.640]  離開他自己最親密關連的親屬
[00:03:53.640 --> 00:03:55.640]  這幾個的吩咐
[00:03:55.640 --> 00:03:57.640]  好像很不合理
[00:03:57.640 --> 00:03:58.640]  你會問
[00:03:58.640 --> 00:04:00.640]  那去哪裡呢?
[00:04:00.640 --> 00:04:01.640]  但是神吩咐他
[00:04:01.640 --> 00:04:05.640]  到我指示你的地方去
[00:04:05.640 --> 00:04:07.640]  可能有一個方向
[00:04:07.640 --> 00:04:09.640]  但是究竟去哪裡
[00:04:09.640 --> 00:04:12.640]  過程會是怎樣去
[00:04:12.640 --> 00:04:14.640]  有沒有一些中間的危險
[00:04:14.640 --> 00:04:16.640]  是完全不知道
[00:04:16.640 --> 00:04:18.640]  我想大家今天
[00:04:18.640 --> 00:04:19.640]  如果有人叫你
[00:04:19.640 --> 00:04:22.640]  請你去西伯利亞
[00:04:22.640 --> 00:04:24.640]  你會知道
[00:04:24.640 --> 00:04:26.640]  大概西伯利亞是怎樣
[00:04:26.640 --> 00:04:27.640]  你會說不要緊
[00:04:27.640 --> 00:04:28.640]  坐飛機去
[00:04:28.640 --> 00:04:29.640]  有什麼問題
[00:04:29.640 --> 00:04:30.640]  打電話回來
[00:04:30.640 --> 00:04:31.640]  找支援
[00:04:31.640 --> 00:04:33.640]  買好很多旅行保險
[00:04:33.640 --> 00:04:34.640]  沒事的
[00:04:34.640 --> 00:04:37.640]  你會知道有很多可以有的支援
[00:04:37.640 --> 00:04:39.640]  但當時來說
[00:04:39.640 --> 00:04:41.640]  絕對沒有這些支援
[00:04:41.640 --> 00:04:42.640]  你不可能打電話
[00:04:42.640 --> 00:04:44.640]  不可能有什麼支援
[00:04:44.640 --> 00:04:46.640]  不可以買旅行保險
[00:04:46.640 --> 00:04:48.640]  在當時離開本地
[00:04:48.640 --> 00:04:50.640]  本族父家
[00:04:50.640 --> 00:04:53.640]  是一個極其艱難的行動
[00:04:53.640 --> 00:04:55.640]  甚至將自己一切的安全感
[00:04:55.640 --> 00:04:57.640]  全部放下
[00:04:57.640 --> 00:05:00.640]  沒有任何的保障
[00:05:00.640 --> 00:05:02.640]  就去
[00:05:02.640 --> 00:05:04.640]  這個吩咐
[00:05:04.640 --> 00:05:06.640]  在人的眼中看
[00:05:06.640 --> 00:05:08.640]  是很不合理的
[00:05:08.640 --> 00:05:10.640]  為什麼要我這樣做
[00:05:10.640 --> 00:05:11.640]  為什麼要我這樣做
[00:05:11.640 --> 00:05:13.640]  做一個這樣的決定呢
[00:05:13.640 --> 00:05:14.640]  當然
[00:05:14.640 --> 00:05:17.640]  我想我們大家都會承認一點
[00:05:17.640 --> 00:05:20.640]  重要的其實都不是去哪個地方
[00:05:20.640 --> 00:05:21.640]  最重要的就是
[00:05:21.640 --> 00:05:24.640]  誰叫你去
[00:05:24.640 --> 00:05:27.640]  是誰叫你去呢
[00:05:27.640 --> 00:05:28.640]  如果你清楚知道
[00:05:28.640 --> 00:05:30.640]  是神的心意要你去
[00:05:30.640 --> 00:05:33.640]  那個就是最重要
[00:05:33.640 --> 00:05:34.640]  我記得
[00:05:34.640 --> 00:05:35.640]  很多年之前
[00:05:35.640 --> 00:05:37.640]  當我的孩子小時候
[00:05:37.640 --> 00:05:39.640]  一起全家去旅行
[00:05:39.640 --> 00:05:40.640]  小朋友可能是六七歲
[00:05:40.640 --> 00:05:42.640]  七八歲左右
[00:05:42.640 --> 00:05:43.640]  我們去旅行
[00:05:43.640 --> 00:05:44.640]  他們很開心
[00:05:44.640 --> 00:05:45.640]  安排好了
[00:05:45.640 --> 00:05:46.640]  當日就收拾行李
[00:05:46.640 --> 00:05:48.640]  當然你知道小朋友收拾行李
[00:05:48.640 --> 00:05:50.640]  收拾什麼行李
[00:05:50.640 --> 00:05:52.640]  去房間裡收拾毛公仔
[00:05:52.640 --> 00:05:54.640]  收拾玩具
[00:05:54.640 --> 00:05:57.640]  去到不同地方都可以玩
[00:05:57.640 --> 00:05:59.640]  去到飛機場的時候
[00:05:59.640 --> 00:06:01.640]  你問他去哪裏
[00:06:01.640 --> 00:06:03.640]  去旅行
[00:06:03.640 --> 00:06:05.640]  你問他去哪裏旅行
[00:06:05.640 --> 00:06:07.640]  他不知道
[00:06:07.640 --> 00:06:10.640]  他們不介意去哪裏旅行
[00:06:10.640 --> 00:06:12.640]  甚至你解釋給他知道
[00:06:12.640 --> 00:06:14.640]  可能他不知道那個地方是什麼
[00:06:14.640 --> 00:06:16.640]  最重要的是什麼
[00:06:16.640 --> 00:06:18.640]  是爸爸媽媽叫他去旅行
[00:06:18.640 --> 00:06:22.640]  和爸爸媽媽一起去
[00:06:22.640 --> 00:06:23.640]  最重要的是
[00:06:23.640 --> 00:06:28.640]  知道是神的心意要你去
[00:06:28.640 --> 00:06:30.640]  一位弟兄和我分享到
[00:06:30.640 --> 00:06:32.640]  很多年之前
[00:06:32.640 --> 00:06:34.640]  他知道香港有九七問題
[00:06:34.640 --> 00:06:37.640]  當時他自己很不信任中國的政權
[00:06:37.640 --> 00:06:41.640]  因此就積極申請移民去美國
[00:06:41.640 --> 00:06:43.640]  去了美國之後
[00:06:43.640 --> 00:06:45.640]  他就說在當地找不到工作
[00:06:45.640 --> 00:06:46.640]  失業
[00:06:46.640 --> 00:06:48.640]  但後來終於找到一份工作
[00:06:48.640 --> 00:06:49.640]  上班之後
[00:06:49.640 --> 00:06:51.640]  法國上司告訴他
[00:06:51.640 --> 00:06:53.640]  我派你去中國公幹
[00:06:53.640 --> 00:06:57.640]  他很大的打擊
[00:06:57.640 --> 00:06:58.640]  我逃避那個地方
[00:06:58.640 --> 00:07:00.640]  為什麼要我去那個地方
[00:07:00.640 --> 00:07:02.640]  但如果不去
[00:07:02.640 --> 00:07:04.640]  就失業了
[00:07:04.640 --> 00:07:06.640]  有一次他說去到一個小公園
[00:07:06.640 --> 00:07:08.640]  經過一個地方
[00:07:08.640 --> 00:07:10.640]  看到一個男士坐在一張長椅上
[00:07:10.640 --> 00:07:12.640]  不知道在看什麼
[00:07:12.640 --> 00:07:13.640]  他就奇怪
[00:07:13.640 --> 00:07:15.640]  你當空在看書嗎
[00:07:15.640 --> 00:07:17.640]  他看了一看
[00:07:17.640 --> 00:07:19.640]  原來是一個銅像
[00:07:19.640 --> 00:07:20.640]  不是人
[00:07:20.640 --> 00:07:22.640]  不是真人
[00:07:22.640 --> 00:07:25.640]  留心他手上拿著一本聖經
[00:07:25.640 --> 00:07:28.640]  這本聖經刻著一些字
[00:07:28.640 --> 00:07:30.640]  我過去看一看
[00:07:30.640 --> 00:07:32.640]  當剛強壯膽
[00:07:32.640 --> 00:07:35.640]  因為我願你同在
[00:07:35.640 --> 00:07:37.640]  這位弟兄看見的時候
[00:07:37.640 --> 00:07:38.640]  心裡很深的感受
[00:07:38.640 --> 00:07:39.640]  好像神鼓勵他
[00:07:39.640 --> 00:07:41.640]  你放心去
[00:07:41.640 --> 00:07:45.640]  因此他就移回中國
[00:07:45.640 --> 00:07:48.640]  在中國生活了四年
[00:07:48.640 --> 00:07:50.640]  他說在這四年裡
[00:07:50.640 --> 00:07:52.640]  神給他很大的恩惠
[00:07:52.640 --> 00:07:54.640]  保守他平安
[00:07:54.640 --> 00:07:57.640]  也得到很多生命很深刻的體驗
[00:07:57.640 --> 00:08:00.640]  他感覺基督徒的生命都成長了
[00:08:00.640 --> 00:08:02.640]  他後來說
[00:08:02.640 --> 00:08:04.640]  我最懼怕的地方
[00:08:04.640 --> 00:08:08.640]  反而是神要我蒙福的地方
[00:08:08.640 --> 00:08:10.640]  四年後回到美國
[00:08:10.640 --> 00:08:11.640]  那段時間後
[00:08:11.640 --> 00:08:13.640]  神感動他再回到香港
[00:08:13.640 --> 00:08:15.640]  然後今天
[00:08:15.640 --> 00:08:17.640]  他參與了基督教機構裡
[00:08:17.640 --> 00:08:18.640]  全職的侍奉
[00:08:18.640 --> 00:08:21.640]  直到今天
[00:08:21.640 --> 00:08:22.640]  有些時候
[00:08:22.640 --> 00:08:23.640]  在你意想不到的時候
[00:08:23.640 --> 00:08:26.640]  神要你學習離開
[00:08:26.640 --> 00:08:29.640]  離開不是要傷害你
[00:08:29.640 --> 00:08:32.640]  而是要你放下自我中心
[00:08:32.640 --> 00:08:35.640]  去到神喜悅你去的地方
[00:08:35.640 --> 00:08:37.640]  或者不一定地域上
[00:08:37.640 --> 00:08:39.640]  去很遠的地方
[00:08:39.640 --> 00:08:40.640]  這位姐妹說到
[00:08:40.640 --> 00:08:44.640]  她自己本來是一間基督教的中學教書
[00:08:44.640 --> 00:08:45.640]  但很深刻
[00:08:45.640 --> 00:08:48.640]  神感動她離開一個熟悉的環境
[00:08:48.640 --> 00:08:50.640]  很多熟悉的基督徒的好朋友
[00:08:50.640 --> 00:08:54.640]  去到一間佛教的中學教書
[00:08:54.640 --> 00:08:56.640]  在當中神使用她
[00:08:56.640 --> 00:09:00.640]  建立了在當中的一個基督徒的團契
[00:09:00.640 --> 00:09:04.640]  帶領在當中的學生來認識耶穌
[00:09:04.640 --> 00:09:06.640]  神給她的感動
[00:09:06.640 --> 00:09:09.640]  她就離開這個熟悉的環境
[00:09:09.640 --> 00:09:11.640]  去到一個陌生的地方
[00:09:11.640 --> 00:09:15.640]  但發覺是她能夠服侍的地方
[00:09:15.640 --> 00:09:17.640]  可能是同一個崗位
[00:09:17.640 --> 00:09:21.640]  但離開那種得過且過
[00:09:21.640 --> 00:09:26.640]  離開那種只顧自己發展的心態
[00:09:26.640 --> 00:09:28.640]  去到一個心境
[00:09:28.640 --> 00:09:31.640]  是為了要成為別人的祝福
[00:09:31.640 --> 00:09:33.640]  那也是一種離開
[00:09:33.640 --> 00:09:34.640]  當你看聖經的時候
[00:09:34.640 --> 00:09:37.640]  你發覺聖經說到離開這個字的時候
[00:09:37.640 --> 00:09:40.640]  如果你讀回第一節
[00:09:40.640 --> 00:09:41.640]  聖經就跟
[00:09:41.640 --> 00:09:42.640]  神就跟亞伯蘭說
[00:09:42.640 --> 00:09:45.640]  你要離開
[00:09:45.640 --> 00:09:47.640]  這個字原來的文字很特別
[00:09:47.640 --> 00:09:51.640]  就是前往為自己
[00:09:51.640 --> 00:09:53.640]  翻譯就是這樣
[00:09:53.640 --> 00:09:56.640]  前往是為了自己
[00:09:56.640 --> 00:09:58.640]  是什麼意思呢?
[00:09:58.640 --> 00:10:01.640]  由聖經學者來分析這段經文的時候
[00:10:01.640 --> 00:10:07.640]  就指出離開是為了得到真正的真我
[00:10:07.640 --> 00:10:14.640]  能夠尋找到一個真正的自我的身份
[00:10:14.640 --> 00:10:17.640]  能夠真正發揮神要你發揮的作用
[00:10:17.640 --> 00:10:20.640]  祂命定你人生要做的事情
[00:10:20.640 --> 00:10:22.640]  當你踏上去的時候
[00:10:22.640 --> 00:10:25.640]  你尋找到真的我
[00:10:25.640 --> 00:10:27.640]  你有的特質潛力
[00:10:27.640 --> 00:10:30.640]  能夠在那個崗位當中充分發揮
[00:10:30.640 --> 00:10:33.640]  找到你所存在的價值
[00:10:33.640 --> 00:10:37.640]  因此前往得到自己
[00:10:37.640 --> 00:10:42.640]  或者說前往成全了自己
[00:10:42.640 --> 00:10:45.640]  當神這樣吩咐我們的時候
[00:10:45.640 --> 00:10:47.640]  絕對不是要傷害我們
[00:10:47.640 --> 00:10:52.640]  而是祂要我們得到完整的恩惠
[00:10:52.640 --> 00:10:53.640]  因此你再看的時候
[00:10:53.640 --> 00:10:55.640]  你會發覺神吩咐他離開之後
[00:10:55.640 --> 00:10:57.640]  立時告訴他知道
[00:10:57.640 --> 00:10:59.640]  他的應許有哪幾方面
[00:10:59.640 --> 00:11:02.640]  大家看第二節
[00:11:02.640 --> 00:11:05.640]  我必使你成為大國
[00:11:05.640 --> 00:11:07.640]  不單只是小的國
[00:11:07.640 --> 00:11:11.640]  神要賜大的恩惠給信靠的人
[00:11:11.640 --> 00:11:13.640]  神要賜福給你
[00:11:13.640 --> 00:11:16.640]  神要賜福給阿不蘭
[00:11:16.640 --> 00:11:18.640]  如果你看第二第三節
[00:11:18.640 --> 00:11:22.640]  你就會發覺有多少次說賜福呢?
[00:11:22.640 --> 00:11:23.640]  你數一下
[00:11:23.640 --> 00:11:26.640]  有五次這麼多
[00:11:26.640 --> 00:11:28.640]  神是要不斷地指出
[00:11:28.640 --> 00:11:31.640]  祂要賜福給人
[00:11:31.640 --> 00:11:33.640]  我常常鼓勵弟兄姊妹
[00:11:33.640 --> 00:11:35.640]  包括今天第三堂的弟兄姊妹
[00:11:35.640 --> 00:11:39.640]  我們放膽向神求福
[00:11:39.640 --> 00:11:41.640]  因為上帝是不吝惜的
[00:11:41.640 --> 00:11:43.640]  你放心向祂求
[00:11:43.640 --> 00:11:45.640]  求祂賜福給你
[00:11:45.640 --> 00:11:47.640]  用你的心靈開廠著
[00:11:47.640 --> 00:11:48.640]  神在我等候
[00:11:48.640 --> 00:11:50.640]  你賜恩給我
[00:11:50.640 --> 00:11:53.640]  神是樂意賜恩給尋求的人
[00:11:53.640 --> 00:11:55.640]  當神告訴阿不蘭知道
[00:11:55.640 --> 00:11:56.640]  我要賜福給你
[00:11:56.640 --> 00:11:58.640]  究竟是什麼叫做福呢?
[00:11:58.640 --> 00:11:59.640]  在當時的理解
[00:11:59.640 --> 00:12:04.640]  賜福是表示將生命賜下
[00:12:04.640 --> 00:12:08.640]  或者大家看前面第九章
[00:12:08.640 --> 00:12:14.640]  在第九章的第一節
[00:12:14.640 --> 00:12:19.640]  當時羅亞已經離開了方舟
[00:12:19.640 --> 00:12:22.640]  他向神獻上祭品
[00:12:22.640 --> 00:12:25.640]  然後神就賜福給羅亞
[00:12:25.640 --> 00:12:27.640]  第九章第一節
[00:12:27.640 --> 00:12:29.640]  新譯本說
[00:12:29.640 --> 00:12:32.640]  神賜福給羅亞和他的兒子
[00:12:32.640 --> 00:12:33.640]  對他們說
[00:12:33.640 --> 00:12:35.640]  你們要繁殖增多
[00:12:35.640 --> 00:12:37.640]  充滿大地
[00:12:37.640 --> 00:12:39.640]  神賜福給他
[00:12:39.640 --> 00:12:41.640]  然後就說你們要繁殖增多
[00:12:41.640 --> 00:12:43.640]  充滿大地
[00:12:43.640 --> 00:12:45.640]  神透過一個生命
[00:12:45.640 --> 00:12:48.640]  延伸出許多許多的生命
[00:12:48.640 --> 00:12:51.640]  這是神對當時的人的賜福
[00:12:51.640 --> 00:12:55.640]  你回到第十二章
[00:12:55.640 --> 00:12:58.640]  對阿不蘭來說
[00:12:58.640 --> 00:13:00.640]  延續生命好像遙不可及
[00:13:00.640 --> 00:13:03.640]  你留心十一章第三十節
[00:13:03.640 --> 00:13:05.640]  前面三十節
[00:13:05.640 --> 00:13:09.640]  他的太太薩萊能不能生育呢
[00:13:09.640 --> 00:13:11.640]  是不能生育
[00:13:11.640 --> 00:13:13.640]  沒有孩子
[00:13:13.640 --> 00:13:15.640]  在當時來說是很灰暗的圖畫
[00:13:15.640 --> 00:13:16.640]  很絕望
[00:13:16.640 --> 00:13:17.640]  很快暢
[00:13:17.640 --> 00:13:19.640]  沒有人會記得他們
[00:13:19.640 --> 00:13:21.640]  每個人都忘記了
[00:13:21.640 --> 00:13:22.640]  但那個時候
[00:13:22.640 --> 00:13:23.640]  神告訴他
[00:13:23.640 --> 00:13:25.640]  我要賜福給你
[00:13:25.640 --> 00:13:29.640]  帶給他一個對將來的新盼望
[00:13:29.640 --> 00:13:32.640]  神賜福帶來了生命
[00:13:32.640 --> 00:13:35.640]  而且延續生命
[00:13:35.640 --> 00:13:36.640]  神繼續跟他說
[00:13:36.640 --> 00:13:38.640]  第十二章第二節繼續說
[00:13:38.640 --> 00:13:40.640]  使你的名為大
[00:13:40.640 --> 00:13:45.640]  過去人很想尋求有高的名譽
[00:13:45.640 --> 00:13:48.640]  但名譽永遠都是從神而來
[00:13:48.640 --> 00:13:51.640]  真正的榮耀是神所賜的
[00:13:51.640 --> 00:13:54.640]  你記得主耶穌跟很多服事的人說
[00:13:54.640 --> 00:13:57.640]  若有人服事我
[00:13:57.640 --> 00:14:01.640]  我必尊重他
[00:14:01.640 --> 00:14:03.640]  Honor him
[00:14:03.640 --> 00:14:05.640]  誰要服事神
[00:14:05.640 --> 00:14:08.640]  神樂意將榮耀尊貴賜給他
[00:14:08.640 --> 00:14:10.640]  名是神所賜的
[00:14:10.640 --> 00:14:14.640]  神應許當你聽從我的吩咐
[00:14:14.640 --> 00:14:17.640]  我使你的名為大
[00:14:17.640 --> 00:14:18.640]  然後再看聖經說
[00:14:18.640 --> 00:14:23.640]  你也必使別人得福
[00:14:23.640 --> 00:14:25.640]  不單止你自己得到祝福
[00:14:25.640 --> 00:14:29.640]  神要將福氣都賜給你所幫助
[00:14:29.640 --> 00:14:32.640]  所帶給別人
[00:14:32.640 --> 00:14:34.640]  這裡我們發現一件事
[00:14:34.640 --> 00:14:36.640]  不單止是一個應許
[00:14:36.640 --> 00:14:40.640]  你留心聖經道原來文字是一個吩咐詞句
[00:14:40.640 --> 00:14:44.640]  神吩咐我們做什麼
[00:14:44.640 --> 00:14:48.640]  要成為別人的祝福
[00:14:48.640 --> 00:14:49.640]  各位弟兄姊妹
[00:14:49.640 --> 00:14:51.640]  讓你人生的目標
[00:14:51.640 --> 00:14:55.640]  是要成為別人的祝福
[00:14:55.640 --> 00:14:58.640]  這是神對你對我的吩咐
[00:14:58.640 --> 00:14:59.640]  一方面是應許
[00:14:59.640 --> 00:15:03.640]  另一方面是吩咐
[00:15:03.640 --> 00:15:08.640]  我記得我曾經和大家姐妹分享過一個事件
[00:15:08.640 --> 00:15:12.640]  就是有五位宣教士曾經在1956年
[00:15:12.640 --> 00:15:15.640]  在Ecuador 阿瓜多爾的地方
[00:15:15.640 --> 00:15:17.640]  被當地的土人所殺死
[00:15:17.640 --> 00:15:18.640]  殺害了
[00:15:18.640 --> 00:15:21.640]  這件事是轟動世界的
[00:15:21.640 --> 00:15:25.640]  當時有一位其中的宣教士叫Jim Elliot
[00:15:25.640 --> 00:15:30.640]  這位宣教士當他被殺的時候
[00:15:30.640 --> 00:15:34.640]  大概只有29歲
[00:15:34.640 --> 00:15:36.640]  但在他離世之後
[00:15:36.640 --> 00:15:38.640]  大家會記得所分享的
[00:15:38.640 --> 00:15:42.640]  就是很多熟悉他們的人
[00:15:42.640 --> 00:15:44.640]  不斷地祈禱
[00:15:44.640 --> 00:15:49.640]  神就感動了這位Jim Elliot的太太
[00:15:49.640 --> 00:15:52.640]  和這個受殺的機師的妹妹
[00:15:52.640 --> 00:15:57.640]  和其他的姐妹再次到英國的土族地方
[00:15:57.640 --> 00:16:02.640]  這個土族是以食人為名的
[00:16:02.640 --> 00:16:06.640]  但竟然這個土族後來接納了這些姐妹
[00:16:06.640 --> 00:16:09.640]  然後這個土族有很大的轉變
[00:16:09.640 --> 00:16:11.640]  十年之後1966年
[00:16:11.640 --> 00:16:13.640]  他們舉行一個教會的浸禮
[00:16:13.640 --> 00:16:15.640]  教會已經成形
[00:16:15.640 --> 00:16:16.640]  舉行浸禮
[00:16:16.640 --> 00:16:20.640]  浸禮當中為了很多當地的土人來去施洗
[00:16:20.640 --> 00:16:26.640]  也包括了受殉道的一位機師的女兒
[00:16:26.640 --> 00:16:28.640]  為他來施洗
[00:16:28.640 --> 00:16:30.640]  而施洗的這些教會領袖
[00:16:30.640 --> 00:16:35.640]  就是曾經有份殺害他父親的當時的土族
[00:16:35.640 --> 00:16:38.640]  這些故事很多人都講述傳頌
[00:16:38.640 --> 00:16:42.640]  但對我來說比較深刻的就是Jim Elliot
[00:16:42.640 --> 00:16:43.640]  曾經說過一句話
[00:16:43.640 --> 00:16:46.640]  是我很深刻的一個記憶
[00:16:46.640 --> 00:16:48.640]  他用一個英文這樣說
[00:16:48.640 --> 00:16:54.640]  He is no fool who gives what he cannot keep
[00:16:54.640 --> 00:16:58.640]  and to gain what he cannot lose
[00:16:58.640 --> 00:17:04.640]  當他付出他不能夠保存那些
[00:17:04.640 --> 00:17:08.640]  你在地上有的金錢甚至你的命
[00:17:08.640 --> 00:17:10.640]  你都不可以一直保存著
[00:17:10.640 --> 00:17:15.640]  但是他付出他不能夠保存
[00:17:15.640 --> 00:17:19.640]  但是他得到的是不能失去的
[00:17:19.640 --> 00:17:24.640]  因為他所得到的是神給他永遠榮耀的賞賜
[00:17:24.640 --> 00:17:28.640]  這些人並不是愚蠢的人
[00:17:28.640 --> 00:17:30.640]  今天很多人覺得
[00:17:30.640 --> 00:17:32.640]  教徒明明有一份好工作
[00:17:32.640 --> 00:17:36.640]  為什麼放下工作去另一個地方做服務呢?
[00:17:36.640 --> 00:17:40.640]  有些宣教士本來是很有身份
[00:17:40.640 --> 00:17:45.640]  或者他們家族是很有錢的背景
[00:17:45.640 --> 00:17:48.640]  但是他放下這些一切去宣教的工場
[00:17:48.640 --> 00:17:51.640]  有人覺得他們是愚蠢的
[00:17:51.640 --> 00:17:54.640]  但是按照Jim Elliot所講
[00:17:54.640 --> 00:17:56.640]  He is no fool
[00:17:56.640 --> 00:17:59.640]  他並不是愚蠢
[00:17:59.640 --> 00:18:02.640]  因為他能夠付出
[00:18:02.640 --> 00:18:05.640]  他不能夠保存的
[00:18:05.640 --> 00:18:08.640]  但是賺取到他不會失去的
[00:18:08.640 --> 00:18:10.640]  各位弟兄姊妹
[00:18:10.640 --> 00:18:11.640]  當我們看聖經裡面
[00:18:11.640 --> 00:18:13.640]  這麼來鼓勵我們的時候
[00:18:13.640 --> 00:18:14.640]  告訴我們知道
[00:18:14.640 --> 00:18:19.640]  神的應許會永遠大於他對我們要求付出的
[00:18:19.640 --> 00:18:21.640]  我們就感謝上帝
[00:18:21.640 --> 00:18:24.640]  大家看回聖經十二章的經文
[00:18:24.640 --> 00:18:27.640]  在第三節繼續說
[00:18:27.640 --> 00:18:28.640]  聖經說
[00:18:28.640 --> 00:18:31.640]  給你祝福的,我必賜福給他
[00:18:31.640 --> 00:18:35.640]  那些接受你的,神會賜福給他們
[00:18:35.640 --> 00:18:38.640]  那些就座你的,神會去懲罰他們
[00:18:38.640 --> 00:18:42.640]  因為神是看顧著屬於他們的人
[00:18:42.640 --> 00:18:43.640]  不單止這樣
