
[00:00:00.000 --> 00:00:04.500]  當我們提到要建立金銀寶石的生命工程的時候
[00:09:34.000 --> 00:09:35.500]  放在泥土裡面
[00:09:35.500 --> 00:09:37.900]  你如何努力去栽種
[00:09:37.900 --> 00:09:42.600]  是沒有任何的成長的
[00:09:42.600 --> 00:09:45.200]  種子是神所賦予的生命
[00:09:45.200 --> 00:09:47.500]  生命在一個適當的環境當中
[00:09:47.500 --> 00:09:49.400]  它可以生長
[00:09:49.400 --> 00:09:50.400]  當然這是不是一個
[00:09:50.400 --> 00:09:53.100]  自動會造成的事呢
[00:09:53.100 --> 00:09:55.500]  你試過一些種子種了之後
[00:09:55.500 --> 00:09:57.800]  沒有生長嗎
[00:09:57.800 --> 00:09:59.100]  當然有這樣的情況
[00:09:59.100 --> 00:10:01.400]  就算是人的生命
[00:10:01.400 --> 00:10:03.300]  一些嬰孩出生之後
[00:10:03.300 --> 00:10:06.500]  他不一定能夠健康成長
[00:10:06.500 --> 00:10:08.700]  甚至有些生命
[00:10:08.700 --> 00:10:10.200]  可以出生幾天
[00:10:10.200 --> 00:10:12.900]  是突然間夭折的
[00:10:12.900 --> 00:10:15.700]  能夠成長完全是神的工作
[00:10:15.700 --> 00:10:19.200]  是神讓他能夠生長
[00:10:19.200 --> 00:10:20.900]  在我們的侍奉裡面
[00:10:20.900 --> 00:10:23.300]  我們是要建立生命
[00:10:23.300 --> 00:10:25.800]  幫助別人的生命成長
[00:10:25.800 --> 00:10:27.100]  但是如果這個生命
[00:10:27.100 --> 00:10:28.100]  不是神的工作
[00:10:28.100 --> 00:10:29.400]  你再多努力
[00:10:29.400 --> 00:10:32.100]  都不會有果效
[00:10:32.100 --> 00:10:34.500]  所以大家留意聖經前面
[00:10:34.500 --> 00:10:35.300]  就這樣說
[00:10:35.300 --> 00:10:38.000]  不如大家看前面的第二章
[00:10:38.000 --> 00:10:44.500]  第四節
[00:10:44.500 --> 00:10:45.800]  第二章第四節
[00:10:45.800 --> 00:10:48.700]  我們看和合本
[00:10:48.700 --> 00:10:49.300]  聖經就說
[00:10:49.300 --> 00:10:52.100]  「我說的話講的道
[00:10:52.100 --> 00:10:55.200]  不是用智慧委婉的言語
[00:10:55.200 --> 00:10:58.400]  乃是用聖靈和大能的明證
[00:10:58.400 --> 00:11:01.500]  叫你們的信不在乎人的智慧
[00:11:01.500 --> 00:11:05.100]  只在乎神的大能」
[00:11:05.100 --> 00:11:07.900]  有些人可以用一些
[00:11:07.900 --> 00:11:11.600]  叫人信服的道理
[00:11:11.600 --> 00:11:14.400]  一些很合聽我們現在所說的
[00:11:14.400 --> 00:11:16.200]  一些思想
[00:11:16.200 --> 00:11:18.800]  去叫人信耶穌
[00:11:18.800 --> 00:11:21.700]  當時可能真的表示信耶穌
[00:11:21.700 --> 00:11:22.900]  但如果你發覺
[00:11:22.900 --> 00:11:23.900]  這個人的信心
[00:11:23.900 --> 00:11:26.000]  是基於別人的智慧
[00:11:26.000 --> 00:11:27.900]  以至他信耶穌
[00:11:27.900 --> 00:11:28.900]  這種的相信
[00:11:28.900 --> 00:11:31.900]  不是一個真實的相信
[00:11:31.900 --> 00:11:32.900]  真實的相信
[00:11:32.900 --> 00:11:35.500]  必然是聖靈的工作
[00:11:35.500 --> 00:11:38.400]  就算他在短期間說相信
[00:11:38.400 --> 00:11:39.300]  但後期就發現
[00:11:39.300 --> 00:11:42.200]  他生命出現問題
[00:11:42.200 --> 00:11:44.300]  如果人用人的智慧
[00:11:44.300 --> 00:11:45.700]  委婉的言語
[00:11:45.700 --> 00:11:48.200]  來叫人信靠耶穌
[00:11:48.200 --> 00:11:49.300]  你會發覺
[00:11:49.300 --> 00:11:52.900]  只不過是一些仿製品
[00:11:52.900 --> 00:11:55.000]  大家知道什麼是仿製品
[00:11:55.000 --> 00:11:56.500]  看起來很真
[00:11:56.500 --> 00:11:57.300]  一摸一下
[00:11:57.300 --> 00:12:00.000]  質地很不同
[00:12:00.000 --> 00:12:03.200]  或者是一些假花
[00:12:03.200 --> 00:12:04.300]  看起來好像很真
[00:12:04.300 --> 00:12:06.600]  現在的假花真的很真
[00:12:06.600 --> 00:12:07.400]  真到很假
[00:12:07.400 --> 00:12:09.900]  假到很真
[00:12:09.900 --> 00:12:10.600]  你看到的時候
[00:12:10.600 --> 00:12:11.600]  嘩!很漂亮
[00:12:11.600 --> 00:12:13.100]  走過去看清楚
[00:12:13.100 --> 00:12:16.500]  是一些絲卷所造的花
[00:12:16.500 --> 00:12:18.200]  總之是假花
[00:12:18.200 --> 00:12:19.600]  是仿製品
[00:12:19.600 --> 00:12:21.400]  因為不是來自聖靈
[00:12:21.400 --> 00:12:25.000]  生命是來自聖靈的工作
[00:12:25.000 --> 00:12:25.600]  各位弟兄姊妹
[00:12:25.600 --> 00:12:27.400]  當你去服侍的時候
[00:12:27.400 --> 00:12:29.200]  無論你帶人查經
[00:12:29.200 --> 00:12:31.800]  或者你去做一些簡單的
[00:12:31.800 --> 00:12:33.900]  總務的服侍
[00:12:33.900 --> 00:12:35.000]  但當你的服侍
[00:12:35.000 --> 00:12:38.200]  你知道是靠聖靈來做
[00:12:38.200 --> 00:12:40.300]  不是靠你自己的聰明才智
[00:12:40.300 --> 00:12:40.700]  沒錯
[00:12:40.700 --> 00:12:43.300]  你會用你自己的聰明才智
[00:12:43.300 --> 00:12:45.100]  但運用才智
[00:12:45.100 --> 00:12:47.500]  和依賴自己的才智
[00:12:47.500 --> 00:12:50.600]  之間很大的分別
[00:12:50.600 --> 00:12:52.000]  如果你要你的侍奉
[00:12:52.000 --> 00:12:54.100]  是神所閱納的
[00:12:54.100 --> 00:12:56.600]  是能夠叫人得生命的
[00:12:56.600 --> 00:12:58.500]  你一定要在當中祈禱
[00:12:58.500 --> 00:13:01.200]  讓神藉著你的工作
[00:13:01.200 --> 00:13:03.900]  產生到對生命的建立
[00:13:03.900 --> 00:13:06.300]  我們回到後面的三章
[00:13:06.300 --> 00:13:08.200]  我們看第八節
[00:13:08.200 --> 00:13:13.200]  第八節
[00:13:13.200 --> 00:13:19.900]  災重的和囂貫的都是一樣
[00:13:19.900 --> 00:13:22.900]  只是各人要照著自己的奴婦
[00:13:22.900 --> 00:13:26.100]  得著自己的報酬
[00:13:26.100 --> 00:13:27.800]  無論是什麼角色
[00:13:27.800 --> 00:13:31.200]  在神的眼中都是一樣的
[00:13:31.200 --> 00:13:33.000]  我在不同的場合
[00:13:33.000 --> 00:13:34.000]  有人跟我說
[00:13:34.000 --> 00:13:35.200]  施牧師
[00:13:35.200 --> 00:13:36.800]  你是牧師
[00:13:36.800 --> 00:13:40.800]  將來你一定得很大的賞賜
[00:13:40.800 --> 00:13:42.800]  我很誠實地說
[00:13:42.800 --> 00:13:45.600]  我說我不知道
[00:13:45.600 --> 00:13:47.400]  我見到我這麼多年認識
[00:13:47.400 --> 00:13:48.700]  不少弟兄姊妹
[00:13:48.700 --> 00:13:50.900]  他們有很多限制
[00:13:50.900 --> 00:13:52.900]  但他們在限制之餘
[00:13:52.900 --> 00:13:56.700]  盡心地做他們的服侍
[00:13:56.700 --> 00:13:57.900]  而我相信
[00:13:57.900 --> 00:13:59.200]  有很多弟兄姊妹
[00:13:59.200 --> 00:14:00.700]  他們的侍奉
[00:14:00.700 --> 00:14:05.800]  是得到比牧師傳道更大的賞賜
[00:14:05.800 --> 00:14:07.700]  都不一定
[00:14:07.700 --> 00:14:10.200]  我們過去在我們的英語崇拜當中
[00:14:10.200 --> 00:14:12.300]  有一位姊妹
[00:14:12.300 --> 00:14:14.000]  她現在不在我們當中
[00:14:14.000 --> 00:14:16.500]  我方便一點說
[00:14:16.500 --> 00:14:18.600]  她是在另一間教會的
[00:14:18.600 --> 00:14:20.300]  但她見到這間教會
[00:14:20.300 --> 00:14:21.500]  有一個很特別的需要
[00:14:21.500 --> 00:14:24.500]  就是當時的一些小孩子
[00:14:24.500 --> 00:14:27.700]  要用英語來幫助他們上主學
[00:14:27.700 --> 00:14:31.400]  但當時沒有這樣的弟兄姊妹可以幫忙
[00:14:31.400 --> 00:14:33.900]  因此用了兩年的時間
[00:14:33.900 --> 00:14:35.700]  每一次她在自己的教會
[00:14:35.700 --> 00:14:36.500]  完成了崇拜
[00:14:36.500 --> 00:14:37.900]  完成了她的服侍
[00:14:37.900 --> 00:14:39.500]  她就走過來
[00:14:39.500 --> 00:14:41.700]  幫助我們當中的
[00:14:41.700 --> 00:14:45.500]  一些兒童英語的主學課程
[00:14:45.500 --> 00:14:47.500]  這個課程當時人不多
[00:14:47.500 --> 00:14:52.000]  由兩歲到十二歲都有
[00:14:52.000 --> 00:14:52.800]  你教的主學
[00:14:52.800 --> 00:14:55.500]  你知道這麼大的一個差距
[00:14:55.500 --> 00:14:57.100]  很難教
[00:14:57.100 --> 00:14:59.800]  但她兩年沒有任何的埋怨
[00:14:59.800 --> 00:15:03.900]  每一個星期來幫忙在當中服侍
[00:15:03.900 --> 00:15:05.200]  當我聽見的時候
[00:15:05.200 --> 00:15:06.500]  我心裡面知道
[00:15:06.500 --> 00:15:09.500]  神預納她的侍奉
[00:15:09.500 --> 00:15:10.500]  不是很簡單
[00:15:10.500 --> 00:15:12.100]  是要付一些代價
[00:15:12.100 --> 00:15:13.500]  但她的侍奉
[00:15:13.500 --> 00:15:15.400]  神知道
[00:15:15.400 --> 00:15:17.100]  而她的報酬
[00:15:17.100 --> 00:15:18.900]  如果我們要說報酬
[00:15:18.900 --> 00:15:21.700]  不會低過一些我們可能見到
[00:15:21.700 --> 00:15:25.900]  好像是很高的位置的一些人的侍奉
[00:15:25.900 --> 00:15:26.700]  在神的眼中
[00:15:26.700 --> 00:15:28.200]  無論囂觀的
[00:15:28.200 --> 00:15:29.200]  殺種的
[00:15:29.200 --> 00:15:31.000]  都是一樣
[00:15:31.000 --> 00:15:32.600]  但神按什麼標準
[00:15:32.600 --> 00:15:35.400]  來給不同的酬報呢?
[00:15:35.400 --> 00:15:38.700]  你再留意一下這句話
[00:15:38.700 --> 00:15:42.800]  「只是各人要照著自己的奴婦
[00:15:42.800 --> 00:15:46.200]  得著自己的報酬」
[00:15:46.200 --> 00:15:47.600]  按照我們的奴婦
[00:15:47.600 --> 00:15:49.100]  你發覺不是說按照我們
[00:15:49.100 --> 00:15:50.800]  是否成功
[00:15:50.800 --> 00:15:52.600]  是否很多人讚賞
[00:15:52.600 --> 00:15:53.600]  不是
[00:15:53.600 --> 00:15:57.500]  是否你真誠地付出代價
[00:15:57.500 --> 00:15:58.900]  這種情況
[00:15:58.900 --> 00:16:03.700]  神就要給我們有不同的酬報
[00:16:03.700 --> 00:16:06.300]  大家在過去60週年唐慶的時候
[00:16:06.300 --> 00:16:10.200]  一定會常常看我們的唐慶特刊
[00:16:10.200 --> 00:16:12.400]  很多人都說那本書
[00:16:12.400 --> 00:16:13.500]  有時候說不出什麼書
[00:16:13.500 --> 00:16:16.600]  就說那個有洞的書
[00:16:16.600 --> 00:16:19.500]  你知道那本書中有個洞
[00:16:19.500 --> 00:16:20.500]  有人問為什麼有個洞
[00:16:20.500 --> 00:16:24.500]  因為前面是那些膠的長片
[00:16:24.500 --> 00:16:26.100]  後面是iPad
[00:16:26.100 --> 00:16:28.200]  從以往到今天
[00:16:28.200 --> 00:16:30.200]  貫穿一個的歷史
[00:16:30.200 --> 00:16:31.900]  當中有提及我們所敬愛的
[00:16:31.900 --> 00:16:34.300]  藤藤輝牧師他的歷史
[00:16:34.300 --> 00:16:36.900]  藤藤輝牧師我們當時很清楚知道
[00:16:36.900 --> 00:16:41.700]  他每個月教會給他有300元工資
[00:16:41.700 --> 00:16:46.000]  但是他每個月奉獻是500元
[00:16:46.000 --> 00:16:49.800]  嘩 你說這樣倒貼
[00:16:49.800 --> 00:16:51.200]  他為什麼可以這樣做
[00:16:51.200 --> 00:16:54.500]  因為他知道當時教會的經濟很困難
[00:16:54.500 --> 00:16:56.700]  教會不能夠應付很多的
[00:16:56.700 --> 00:16:59.000]  一些基本的開支
[00:16:59.000 --> 00:17:00.800]  因此他自己額外的
[00:17:00.800 --> 00:17:04.600]  無論寫書或者是晚上
[00:17:04.600 --> 00:17:06.600]  來通宵的翻譯
[00:17:06.600 --> 00:17:08.500]  有時候在外間的一些港島
[00:17:08.500 --> 00:17:11.500]  所得到的一些錢
[00:17:11.500 --> 00:17:13.600]  他就奉獻給教會
[00:17:13.600 --> 00:17:18.300]  剩下一點點給自己來用
[00:17:18.300 --> 00:17:19.600]  當你看歷史的時候
[00:17:19.600 --> 00:17:23.600]  你就會發覺很多很多的侍奉者
[00:17:23.600 --> 00:17:26.000]  不單止是藤藤輝牧師
[00:17:26.000 --> 00:17:27.800]  他們是真的帶著一個
[00:17:27.800 --> 00:17:31.800]  負代價的心來服侍上帝
[00:17:31.800 --> 00:17:34.400]  今天當我們在教會裡面服侍的時候
[00:17:34.400 --> 00:17:38.100]  你要想為什麼這份工作這麼困難
[00:17:38.100 --> 00:17:40.500]  為什麼會搞這麼多事出來
[00:17:40.500 --> 00:17:41.800]  為什麼會付這麼多代價
[00:17:41.800 --> 00:17:44.300]  是我最初沒有預料的
[00:17:44.300 --> 00:17:46.200]  但是當你帶著一個心智
[00:17:46.200 --> 00:17:48.400]  你是願意來誠實地
[00:17:48.400 --> 00:17:50.200]  付代價的侍奉
[00:17:50.200 --> 00:17:50.900]  聖經就說
[00:17:50.900 --> 00:17:54.500]  按照你的勞力給你的報酬
[00:17:54.500 --> 00:17:58.300]  這個是你將來會清楚的體驗的
[00:17:58.300 --> 00:17:59.400]  大家再看回下面
[00:17:59.400 --> 00:18:00.700]  再說第九節的時候
[00:18:00.700 --> 00:18:01.600]  聖經就說
[00:18:01.600 --> 00:18:03.500]  我們是神的童工
[00:18:03.500 --> 00:18:05.600]  你們是神的田地
[00:18:05.600 --> 00:18:07.400]  神的房屋
[00:18:07.400 --> 00:18:08.400]  這三個小句
[00:18:08.400 --> 00:18:11.700]  其實都以神為最中心的描述
[00:18:11.700 --> 00:18:13.800]  一切都是神的工作
[00:18:13.800 --> 00:18:17.200]  我們只不過是按照祂給我們的力量
[00:18:17.200 --> 00:18:20.000]  忠心作我們的工
[00:18:20.000 --> 00:18:23.900]  而神就恩代使用我們
[00:18:23.900 --> 00:18:26.200]  在第二方面我們再看
[00:18:26.200 --> 00:18:28.200]  不單止我們在侍奉的過程當中
[00:18:28.200 --> 00:18:30.500]  我們不是以人來誇口
