
[00:00:00.000 --> 00:00:04.600]  我們今天一起再讀主耶穌降生時聖經的信息
[00:06:04.400 --> 00:06:06.400]  在耶路撒冷的東邊
[00:06:06.400 --> 00:06:09.400]  大概是阿拉伯或者現在所說的伊朗
[00:06:09.400 --> 00:06:11.400]  伊拉克的地方
[00:06:11.400 --> 00:06:13.400]  但是那個地方
[00:06:13.400 --> 00:06:16.400]  由他們所在來到耶路撒冷
[00:06:16.400 --> 00:06:20.400]  最少要四個至六個月的時間
[00:06:20.400 --> 00:06:22.400]  一段很長的旅程
[00:06:22.400 --> 00:06:25.400]  所以當這幾位的博士
[00:06:25.400 --> 00:06:28.400]  他們觀察到這顆星出現
[00:06:28.400 --> 00:06:30.400]  然後他們做很多研究
[00:06:30.400 --> 00:06:34.400]  然後去計劃怎樣來到耶路撒冷
[00:06:34.400 --> 00:06:36.400]  怎樣去預備他們的行裝
[00:06:36.400 --> 00:06:39.400]  計劃他們的交通路程等等
[00:06:39.400 --> 00:06:41.400]  很可能已經來到耶路撒冷的時候
[00:06:41.400 --> 00:06:44.400]  已經超過一年的時間
[00:06:44.400 --> 00:06:48.400]  當希律一直問及他們是什麼時候出現的時候
[00:06:48.400 --> 00:06:50.400]  可能他已經心裏想到
[00:06:50.400 --> 00:06:55.400]  如果萬一不知道什麼地方找到這個新生王
[00:06:55.400 --> 00:06:59.400]  兩歲以下的都要死
[00:06:59.400 --> 00:07:04.400]  所以為什麼他會特別想到兩歲以下的嬰孩
[00:07:04.400 --> 00:07:07.400]  他一直問
[00:07:07.400 --> 00:07:09.400]  似乎是想去朝拜
[00:07:09.400 --> 00:07:12.400]  但是其實他想去殺了他
[00:07:12.400 --> 00:07:15.400]  因此他所做的事情
[00:07:15.400 --> 00:07:17.400]  表面上好像很美善
[00:07:17.400 --> 00:07:22.400]  但是其中有他的政治考慮
[00:07:22.400 --> 00:07:26.400]  希律以為尼塞亞是君王
[00:07:26.400 --> 00:07:27.400]  他錯了
[00:07:27.400 --> 00:07:29.400]  他不是地上的君王
[00:07:29.400 --> 00:07:32.400]  他是天地的君王
[00:07:32.400 --> 00:07:34.400]  是永恆的君王
[00:07:34.400 --> 00:07:35.400]  在《馬太福音》第二章
[00:07:35.400 --> 00:07:36.400]  當你小心讀的時候
[00:07:36.400 --> 00:07:41.400]  你會發覺一直在強調尼塞亞是君王
[00:07:41.400 --> 00:07:43.400]  幾位博士來到
[00:07:43.400 --> 00:07:46.400]  他們是尋找猶太人的「和」
[00:07:46.400 --> 00:07:50.400]  當祭祀們提出聖經
[00:07:50.400 --> 00:07:52.400]  聖經裏面描述到
[00:07:52.400 --> 00:07:55.400]  這位君王要在伯利恆出生的時候
[00:07:55.400 --> 00:07:58.400]  同樣講到在猶太當中的領袖
[00:07:58.400 --> 00:08:00.400]  也可以翻譯為君王
[00:08:00.400 --> 00:08:02.400]  是君王
[00:08:02.400 --> 00:08:04.400]  當我們讀到1989年的聖經
[00:08:04.400 --> 00:08:05.400]  很多寓言
[00:08:05.400 --> 00:08:07.400]  基督降生的時候
[00:08:07.400 --> 00:08:10.400]  同樣講到這位是君王
[00:08:10.400 --> 00:08:13.400]  我們常常讀的二創書第九章講到
[00:08:13.400 --> 00:08:17.400]  政權必擔在他的肩頭上
[00:08:17.400 --> 00:08:21.400]  他的政權和他的平安
[00:08:21.400 --> 00:08:23.400]  無窮無盡
[00:08:23.400 --> 00:08:26.400]  他坐在大衛的位上
[00:08:26.400 --> 00:08:29.400]  是統管著萬人
[00:08:29.400 --> 00:08:31.400]  直到永遠
[00:08:31.400 --> 00:08:35.400]  耶穌不單止是救世主
[00:08:35.400 --> 00:08:36.400]  拯救生命
[00:08:36.400 --> 00:08:38.400]  他更加是君王
[00:08:38.400 --> 00:08:43.400]  同時將神自己的權柄顯露出來
[00:08:43.400 --> 00:08:47.400]  但是人何時不接受君王
[00:08:47.400 --> 00:08:49.400]  或者說
[00:08:49.400 --> 00:08:54.400]  很害怕這個君王會威脅了他的地位
[00:08:54.400 --> 00:08:56.400]  損害他的利益
[00:08:56.400 --> 00:08:58.400]  他就會拒絕來塞亞
[00:08:58.400 --> 00:09:00.400]  我說的不單止希律
[00:09:00.400 --> 00:09:03.400]  我們今天都會經歷到
[00:09:03.400 --> 00:09:06.400]  人何時會想操控自己的人生
[00:09:06.400 --> 00:09:11.400]  何時覺得有一位上帝要做我心中的王
[00:09:11.400 --> 00:09:13.400]  他會拒絕
[00:09:13.400 --> 00:09:15.400]  我想說一件事
[00:09:15.400 --> 00:09:17.400]  早前一位弟兄說
[00:09:17.400 --> 00:09:18.400]  他初初信耶穌的時候
[00:09:18.400 --> 00:09:20.400]  他爸爸極力反對
[00:09:20.400 --> 00:09:21.400]  甚至說
[00:09:21.400 --> 00:09:22.400]  如果信耶穌
[00:09:22.400 --> 00:09:23.400]  你不要做我兒子了
[00:09:23.400 --> 00:09:24.400]  為什麼?
[00:09:24.400 --> 00:09:25.400]  因為他說
[00:09:25.400 --> 00:09:26.400]  我死之後
[00:09:26.400 --> 00:09:28.400]  誰會拜我?
[00:09:28.400 --> 00:09:31.400]  誰會拜祖先?
[00:09:31.400 --> 00:09:32.400]  我們怎麼辦?
[00:09:32.400 --> 00:09:36.400]  他以為只要能夠讓自己的子孫
[00:09:36.400 --> 00:09:38.400]  在他死之後拜祭他
[00:09:38.400 --> 00:09:40.400]  他的將來就有前途
[00:09:40.400 --> 00:09:44.400]  他以為這樣可以控制自己的人生的將來
[00:09:44.400 --> 00:09:46.400]  因此發覺
[00:09:46.400 --> 00:09:49.400]  如果這個兒子不再去拜祭祖先
[00:09:49.400 --> 00:09:52.400]  就等於他失去他的利益
[00:09:52.400 --> 00:09:55.400]  因此他拒絕來塞亞
[00:09:55.400 --> 00:09:58.400]  也不願意他的兒子來信耶穌
[00:09:58.400 --> 00:10:00.400]  人有些時候
[00:10:00.400 --> 00:10:04.400]  要控制自己的時候
[00:10:04.400 --> 00:10:08.400]  反而他失去了真正的平安
[00:10:08.400 --> 00:10:10.400]  弟兄姊妹我們今天都信了主
[00:10:10.400 --> 00:10:12.400]  我們都這樣來禱告
[00:10:12.400 --> 00:10:14.400]  求神讓我們知道
[00:10:14.400 --> 00:10:16.400]  主來到我們生命中
[00:10:16.400 --> 00:10:19.400]  他降生是要成為君王
[00:10:19.400 --> 00:10:23.400]  我們在很多的經歷裏面
[00:10:23.400 --> 00:10:27.400]  如果不願意去順服神對你的旨意
[00:10:27.400 --> 00:10:33.400]  你裏面會有一種傾向去拒絕耶穌
[00:10:33.400 --> 00:10:35.400]  或者會和祂疏遠
[00:10:35.400 --> 00:10:38.400]  覺得為什麼祂這樣待我呢?
[00:10:38.400 --> 00:10:41.400]  我想分析一位姊妹
[00:10:41.400 --> 00:10:46.400]  這位姊妹在我們中間一段很長的時間
[00:10:46.400 --> 00:10:51.400]  她和她的丈夫有很多的困難
[00:10:51.400 --> 00:10:53.400]  家庭有很大的掙扎
[00:10:53.400 --> 00:10:56.400]  但那段時間她一直在說一件事
[00:10:56.400 --> 00:10:59.400]  她說:我常常想分析
[00:10:59.400 --> 00:11:02.400]  耶穌平靜風浪的那件事情
[00:11:02.400 --> 00:11:05.400]  沒有錯,一條小船突然出現暴風雨
[00:11:05.400 --> 00:11:08.400]  是不想見到的
[00:11:08.400 --> 00:11:11.400]  很抗拒有這些暴風雨出現
[00:11:11.400 --> 00:11:13.400]  但在暴風雨裏面
[00:11:13.400 --> 00:11:17.400]  心裏想到一切都是有神的美意
[00:11:17.400 --> 00:11:19.400]  她接受那種情況
[00:11:19.400 --> 00:11:23.400]  但想到只要耶穌在那條船裏面
[00:11:23.400 --> 00:11:25.400]  就可以放心
[00:11:25.400 --> 00:11:27.400]  照主仍然在我的裏面
[00:11:27.400 --> 00:11:29.400]  這條小船雖然有暴風雨
[00:11:29.400 --> 00:11:32.400]  但仍然可以安穩
[00:11:32.400 --> 00:11:35.400]  這個信念一直放在她的心中
[00:11:35.400 --> 00:11:37.400]  一直鼓勵著她
[00:11:37.400 --> 00:11:42.400]  她想只要耶穌基督在我的船上掌權
[00:11:42.400 --> 00:11:44.400]  或者說掌舵
[00:11:44.400 --> 00:11:48.400]  我就可以對前面有把握
[00:11:48.400 --> 00:11:50.400]  不是我操控著
[00:11:50.400 --> 00:11:53.400]  但我知道祂在我的生命當中引導著我
[00:11:53.400 --> 00:11:57.400]  我就可以面對暴風
[00:11:57.400 --> 00:11:59.400]  耶穌基督來到
[00:11:59.400 --> 00:12:05.400]  祂以公平和公義管理世界
[00:12:05.400 --> 00:12:08.400]  祂將真正的平安帶進人的生命中
[00:12:08.400 --> 00:12:11.400]  因為祂要作你的王
[00:12:11.400 --> 00:12:13.400]  在你信主之後
[00:12:13.400 --> 00:12:15.400]  你繼續常常的思想
[00:12:15.400 --> 00:12:16.400]  就是主啊
[00:12:16.400 --> 00:12:17.400]  你向主說
[00:12:17.400 --> 00:12:20.400]  求你在我生命當中掌權
[00:12:20.400 --> 00:12:22.400]  作我的君王
[00:12:22.400 --> 00:12:26.400]  我知道我就可以領受真正的平安和保障
[00:12:26.400 --> 00:12:32.400]  希倫放棄了尼賽亞作王
[00:12:32.400 --> 00:12:38.400]  因此她要面對的是很快速的滅亡
[00:12:38.400 --> 00:12:39.400]  在歷史記載
[00:12:39.400 --> 00:12:42.400]  希倫在她的事件之後兩年
[00:12:42.400 --> 00:12:46.400]  就突然間遇到一種意外死亡
[00:12:46.400 --> 00:12:47.400]  在她的裡面
[00:12:47.400 --> 00:12:49.400]  似乎要掌握著自己的人生
[00:12:49.400 --> 00:12:50.400]  自己的權位
[00:12:50.400 --> 00:12:53.400]  但卻是失去了
[00:12:53.400 --> 00:12:54.400]  我們再看
[00:12:54.400 --> 00:12:55.400]  在《下體成經》裡面
[00:12:55.400 --> 00:12:58.400]  提及到的另外的祭司長和經學家
[00:12:58.400 --> 00:12:59.400]  沒錯
[00:12:59.400 --> 00:13:00.400]  他們都在當中
[00:13:00.400 --> 00:13:04.400]  很快速地知道尼賽亞會在哪裡降生
[00:13:04.400 --> 00:13:06.400]  經學家是一些熟悉聖經的人
[00:13:06.400 --> 00:13:09.400]  他們教授律法
[00:13:09.400 --> 00:13:10.400]  雖然他們知道
[00:13:10.400 --> 00:13:13.400]  但他們沒有去尋求
[00:13:13.400 --> 00:13:15.400]  希律王要問他們
[00:13:15.400 --> 00:13:16.400]  他們就可以馬上查出來
[00:13:16.400 --> 00:13:21.400]  但他們沒有任何的動機去尋找尼賽亞
[00:13:21.400 --> 00:13:25.400]  一個人當他認識聖經的知識
[00:13:25.400 --> 00:13:30.400]  但沒有真正去尋求這些知識於他無益
[00:13:30.400 --> 00:13:34.400]  我想回到主耶穌和那群猶太人在《讓福音》所說
[00:13:34.400 --> 00:13:36.400]  你們願意查考聖經
[00:13:36.400 --> 00:13:41.400]  但卻是不願意到我這裡來得生命
[00:13:41.400 --> 00:13:42.400]  人認識聖經
[00:13:42.400 --> 00:13:45.400]  但沒有真正去尋求
[00:13:45.400 --> 00:13:48.400]  他們仍然會失去
[00:13:48.400 --> 00:13:50.400]  但我們再看下去的時候就發覺
[00:13:50.400 --> 00:13:53.400]  這幾個的星象家很不同
[00:13:53.400 --> 00:13:55.400]  當時大家留意到
[00:13:55.400 --> 00:13:58.400]  我們一直在說博士
[00:13:58.400 --> 00:14:01.400]  因為的確他們是一些有學問的人
[00:14:01.400 --> 00:14:03.400]  備受尊敬的人物
[00:14:03.400 --> 00:14:05.400]  甚至應該是在不同國家
[00:14:05.400 --> 00:14:07.400]  一些很有權位的人
[00:14:07.400 --> 00:14:10.400]  但其實他們是星象家
[00:14:10.400 --> 00:14:12.400]  或者是占星家
[00:14:12.400 --> 00:14:13.400]  按照聖經所說
[00:14:13.400 --> 00:14:16.400]  這些人憑著自己的一些估計
[00:14:16.400 --> 00:14:17.400]  推敲
[00:14:17.400 --> 00:14:21.400]  甚至牽連很多靈界的一些智慧
[00:14:21.400 --> 00:14:25.400]  或者一些靈界對他們的一些控制
[00:14:25.400 --> 00:14:29.400]  他們去做這些研究
[00:14:29.400 --> 00:14:31.400]  聖經舊約裡面特別提及
[00:14:31.400 --> 00:14:34.400]  神不喜悅這些人
[00:14:34.400 --> 00:14:35.400]  但特別的地方
[00:14:35.400 --> 00:14:38.400]  這次我們見到神憐憫這一群人
[00:14:38.400 --> 00:14:40.400]  雖然他們不認識神
[00:14:40.400 --> 00:14:42.400]  但神憐憫他們
[00:14:42.400 --> 00:14:45.400]  神讓他們見到那顆指示彌賽亞的星
[00:14:45.400 --> 00:14:48.400]  在他們前面顯現出來
[00:14:48.400 --> 00:14:49.400]  或者這麼說
[00:14:49.400 --> 00:14:52.400]  或者說神是輔奏著他們的軟弱
[00:14:52.400 --> 00:14:57.400]  是用他們習慣了去探索天地的一種方式
[00:14:57.400 --> 00:15:01.400]  來讓他們去認識彌賽亞
[00:15:01.400 --> 00:15:04.400]  讓他們知道一位的新生王
[00:15:04.400 --> 00:15:06.400]  指引他們
[00:15:06.400 --> 00:15:09.400]  你發覺當基督顯現的時候
[00:15:09.400 --> 00:15:13.400]  首先祂讓猶太人認識神
[00:15:13.400 --> 00:15:20.400]  但接著讓外族的博士來認識神
[00:15:20.400 --> 00:15:21.400]  今天你知道
[00:15:21.400 --> 00:15:24.400]  上帝的救恩不單臨到猶太人
[00:15:24.400 --> 00:15:28.400]  更臨到所有各族各方
[00:15:28.400 --> 00:15:30.400]  包括你和我的人
[00:15:30.400 --> 00:15:33.400]  就算我們有時候在軟弱、在罪當中
[00:15:33.400 --> 00:15:36.400]  上帝仍然要去呼喚我們
[00:15:36.400 --> 00:15:37.400]  召集我們
[00:15:37.400 --> 00:15:39.400]  引導我們去認識祂
[00:15:39.400 --> 00:15:41.400]  這幾位的博士
[00:15:41.400 --> 00:15:43.400]  或者代表著很多的外族人
[00:15:43.400 --> 00:15:45.400]  將要認識基督
[00:15:45.400 --> 00:15:49.400]  也讓我們見到神仍然念問他們
[00:15:49.400 --> 00:15:51.400]  仍然向他們呼喚
[00:15:51.400 --> 00:15:53.400]  讓他們能夠認識神
[00:15:53.400 --> 00:15:56.400]  當然重要的是他們不單見到聖
[00:15:56.400 --> 00:15:58.400]  而他們有一種很特別的動力
[00:15:58.400 --> 00:16:00.400]  他們要去尋找
[00:16:00.400 --> 00:16:02.400]  要去認識
[00:16:02.400 --> 00:16:04.400]  剛才我們讀到
[00:16:04.400 --> 00:16:08.400]  我們說他們離開耶路撒冷有多遠?
[00:16:08.400 --> 00:16:12.400]  有四至六個月的時間旅程
[00:16:12.400 --> 00:16:14.400]  他們是千里迢迢
[00:16:14.400 --> 00:16:15.400]  很遠的
[00:16:15.400 --> 00:16:17.400]  很願意來到這個地方
[00:16:17.400 --> 00:16:21.400]  很願意來到去朝拜這位新生王
[00:16:21.400 --> 00:16:24.400]  他們帶著甚麼?
[00:16:24.400 --> 00:16:26.400]  黃金、末藥、瑜香
[00:16:26.400 --> 00:16:29.400]  很貴重的禮物
[00:16:29.400 --> 00:16:30.400]  要表示他們的尊崇
[00:16:30.400 --> 00:16:34.400]  來去朝拜這位新生王
[00:16:34.400 --> 00:16:36.400]  他們來到耶路撒冷的時候
[00:16:36.400 --> 00:16:38.400]  他們透過希律知道
[00:16:38.400 --> 00:16:40.400]  新生王是在伯尼行出生
[00:16:40.400 --> 00:16:42.400]  好像是他們觀星
[00:16:42.400 --> 00:16:44.400]  或者別人給他們的資訊
[00:16:44.400 --> 00:16:46.400]  所以來到
[00:16:46.400 --> 00:16:48.400]  但是他們接著很清楚知道
[00:16:48.400 --> 00:16:50.400]  其實不是他們
[00:16:50.400 --> 00:16:54.400]  如果大家留意剛才讀過的第九節
[00:16:54.400 --> 00:16:57.400]  你會留意到他們聽了希律的話之後
[00:16:57.400 --> 00:17:00.400]  突然他們就在上頭
[00:17:00.400 --> 00:17:04.400]  在天上見到東方所看見的火星
[00:17:04.400 --> 00:17:06.400]  忽然在他們前頭出現
[00:17:06.400 --> 00:17:09.400]  令他們到那小孩子所在的地方
[00:17:09.400 --> 00:17:12.400]  就在上頭停住了
[00:17:12.400 --> 00:17:14.400]  你要留心想想
[00:17:14.400 --> 00:17:16.400]  如果你看見一顆星
[00:17:16.400 --> 00:17:18.400]  在你前面帶領你的路
[00:17:18.400 --> 00:17:21.400]  那顆星一定都不可以太遠
[00:17:21.400 --> 00:17:23.400]  是你肉眼看到的
[00:17:23.400 --> 00:17:25.400]  而且分辨到
[00:17:25.400 --> 00:17:28.400]  而且那顆星似乎就著他們的速度
[00:17:28.400 --> 00:17:30.400]  我想他們未必走得很快
[00:17:30.400 --> 00:17:33.400]  那顆星可能一直等著他們
[00:17:33.400 --> 00:17:35.400]  但是也有方向
[00:17:35.400 --> 00:17:38.400]  引領他們走去一個地方
[00:17:38.400 --> 00:17:40.400]  而且到那個地方的時候
[00:17:40.400 --> 00:17:41.400]  停在那裡
[00:17:41.400 --> 00:17:44.400]  意味著之前他們知道它在動
[00:17:44.400 --> 00:17:46.400]  但是去到那個位置的時候
[00:17:46.400 --> 00:17:47.400]  停定了
[00:17:47.400 --> 00:17:48.400]  變成他們知道
[00:17:48.400 --> 00:17:50.400]  下面那個房屋
[00:17:50.400 --> 00:17:53.400]  就是尼采瓦所在的地方
[00:17:53.400 --> 00:17:54.400]  他們清楚知道
[00:17:54.400 --> 00:17:57.400]  有一位上帝在引導他們
[00:17:57.400 --> 00:18:00.400]  去認識尼采瓦
[00:18:00.400 --> 00:18:01.400]  我想回一件事
[00:18:01.400 --> 00:18:03.400]  我曾經在第一節提及過
[00:18:03.400 --> 00:18:07.400]  一位我以前認識的大學同學
[00:18:07.400 --> 00:18:10.400]  這位同學在我們讀書的期間
[00:18:10.400 --> 00:18:12.400]  他經常挑戰我們教徒
[00:18:12.400 --> 00:18:16.400]  提出很多問題質問教徒的信仰
[00:18:16.400 --> 00:18:18.400]  後來他畢業之後
[00:18:18.400 --> 00:18:22.400]  他去了美國再進修讀書
[00:18:22.400 --> 00:18:25.400]  後來他成為教徒
[00:18:25.400 --> 00:18:28.400]  我們知道之後很開心
[00:18:28.400 --> 00:18:30.400]  後來知道這個故事
[00:18:30.400 --> 00:18:32.400]  後來有一天
[00:18:32.400 --> 00:18:33.400]  他在校園裡面
[00:18:33.400 --> 00:18:34.400]  晚上很晚了
[00:18:34.400 --> 00:18:36.400]  預備回家
[00:18:36.400 --> 00:18:38.400]  突然抬起頭
[00:18:38.400 --> 00:18:40.400]  天空很美
[00:18:40.400 --> 00:18:41.400]  繁星點點
[00:18:41.400 --> 00:18:43.400]  很燦爛
[00:18:43.400 --> 00:18:45.400]  突然間心裡面有一種異念
[00:18:45.400 --> 00:18:47.400]  他說難道真的有一位上帝
[00:18:47.400 --> 00:18:51.400]  創造這些天地的嗎?
[00:18:51.400 --> 00:18:54.400]  他就做了一個禱告
[00:18:54.400 --> 00:18:57.400]  他說如果你是神
[00:18:57.400 --> 00:19:01.400]  你讓我認識你
[00:19:01.400 --> 00:19:03.400]  接著很快
[00:19:03.400 --> 00:19:05.400]  突然間他有急性病
[00:19:05.400 --> 00:19:07.400]  有些腸炎的問題
[00:19:07.400 --> 00:19:09.400]  馬上要在醫院做一個小手術
[00:19:09.400 --> 00:19:11.400]  做手術之前
[00:19:11.400 --> 00:19:12.400]  他在醫院沒什麼事做
[00:19:12.400 --> 00:19:14.400]  突然間就想
[00:19:14.400 --> 00:19:16.400]  讓我先看一看聖經
[00:19:16.400 --> 00:19:19.400]  他以前指責很多教徒讀聖經
