
[00:00:00.000 --> 00:00:02.720]  上次第一章已經提到
[00:02:22.500 --> 00:02:28.900]  在二章二十六節和二十八節
[00:02:28.900 --> 00:02:32.420]  他提到這段婚姻的破壞
[00:02:32.420 --> 00:02:34.420]  不單止是以色列子民
[00:02:34.420 --> 00:02:40.340]  並且涉及到所有的宗教和君王
[00:02:40.340 --> 00:02:42.980]  經文提到以色列和他們的君王
[00:02:42.980 --> 00:02:48.980]  首領祭司先知也都照樣收奎
[00:02:48.980 --> 00:02:55.220]  其實這個敗壞的程度涉及了每一個層面
[00:02:55.220 --> 00:02:58.180]  很多人 由上而下
[00:02:58.180 --> 00:03:00.740]  左至右 所有人都是這麼敗壞
[00:03:00.740 --> 00:03:06.420]  都是向外邦的神行淫
[00:03:06.420 --> 00:03:09.860]  所以因為這個背叛 因為這個不忠
[00:03:09.860 --> 00:03:13.700]  耶和華神多次藉著眾先知的勸喻
[00:03:13.700 --> 00:03:16.660]  包括耶和米先知在外的勸導
[00:03:16.660 --> 00:03:18.020]  當人們不聽的時候
[00:03:18.020 --> 00:03:19.380]  最終我們知道
[00:03:19.380 --> 00:03:25.220]  以色列在公元前720年被亞述國毀滅
[00:03:25.220 --> 00:03:32.260]  當猶大南國看到他的姐姐
[00:03:32.260 --> 00:03:35.860]  以色列被亞述國所滅的時候
[00:03:35.860 --> 00:03:38.660]  猶大國有沒有吸取到教訓呢
[00:03:38.660 --> 00:03:40.660]  有沒有吸取到教訓呢
[00:03:40.660 --> 00:03:48.740]  在經文第八節告訴我們
[00:03:48.740 --> 00:03:51.940]  不單止猶大國沒有吸取到教訓
[00:03:51.940 --> 00:03:55.940]  並且他們更加不怕 更加行淫
[00:03:55.940 --> 00:03:57.940]  更加拜偶像
[00:03:57.940 --> 00:03:59.940]  上一張圖 上去後
[00:03:59.940 --> 00:04:01.460]  看到最後的字幕
[00:04:01.460 --> 00:04:03.460]  猶大神的數目
[00:04:03.460 --> 00:04:07.700]  拜偶像的數目好像各樣城一樣多
[00:04:07.700 --> 00:04:09.700]  很誇張
[00:04:09.700 --> 00:04:11.700]  很誇張
[00:04:11.700 --> 00:04:15.700]  在這樣的情況下
[00:04:15.700 --> 00:04:17.700]  耶和華神
[00:04:17.700 --> 00:04:21.700]  對猶大國作出一個很嚴厲的警告
[00:04:21.700 --> 00:04:23.700]  很嚴厲的警告
[00:04:23.700 --> 00:04:25.700]  他們這些猶大子民
[00:04:25.700 --> 00:04:27.700]  看到仍然犯罪
[00:04:27.700 --> 00:04:31.700]  這讓我想起一個很著名的歌手
[00:04:31.700 --> 00:04:33.700]  不知道大家認不認識這個歌手
[00:04:33.700 --> 00:04:35.700]  Whitney Houston 但這是他的女兒
[00:04:35.700 --> 00:04:39.700]  Whitney Houston 是上世紀的一個美國很著名的歌手
[00:04:39.700 --> 00:04:41.700]  唱了很多經典的歌
[00:04:41.700 --> 00:04:43.700]  她在2001年
[00:04:43.700 --> 00:04:47.700]  2012年2月的時候
[00:04:47.700 --> 00:04:49.700]  她被發現倒閉在酒店房間
[00:04:49.700 --> 00:04:53.700]  後來驗屍報告發現她吸了大量的毒品
[00:04:53.700 --> 00:04:57.700]  而溺斃在浴池
[00:04:57.700 --> 00:04:59.700]  三年之後
[00:04:59.700 --> 00:05:01.700]  她的女兒
[00:05:01.700 --> 00:05:03.700]  Whitney Houston 的女兒
[00:05:03.700 --> 00:05:05.700]  同樣的倒閉在房間
[00:05:05.700 --> 00:05:07.700]  結果一模一樣
[00:05:07.700 --> 00:05:09.700]  都是吸了大量的毒品
[00:05:09.700 --> 00:05:11.700]  以致她的心亡
[00:05:11.700 --> 00:05:13.700]  其實
[00:05:13.700 --> 00:05:15.700]  看到媽媽的狀況
[00:05:15.700 --> 00:05:17.700]  女兒應該心痛
[00:05:17.700 --> 00:05:19.700]  惋惜
[00:05:19.700 --> 00:05:21.700]  和應該不要重蹈覆轍
[00:05:21.700 --> 00:05:23.700]  但並不是
[00:05:23.700 --> 00:05:25.700]  不要說他們
[00:05:25.700 --> 00:05:27.700]  其實從創世紀第三章開始
[00:05:27.700 --> 00:05:29.700]  其實人類
[00:05:29.700 --> 00:05:31.700]  當阿當夏娃始終犯罪之後
[00:05:31.700 --> 00:05:33.700]  我們都是走向同樣的路線
[00:05:33.700 --> 00:05:35.700]  我們看到
[00:05:35.700 --> 00:05:37.700]  很多人做錯事
[00:05:37.700 --> 00:05:39.700]  我們都照樣去做
[00:05:39.700 --> 00:05:41.700]  性質可能不同
[00:05:41.700 --> 00:05:43.700]  不過我們本來就是一樣
[00:05:43.700 --> 00:05:45.700]  都是犯罪的人
[00:05:45.700 --> 00:05:49.700]  在這個時候
[00:05:49.700 --> 00:05:51.700]  耶和華神
[00:05:51.700 --> 00:05:53.700]  藉著耶誕節的先知
[00:05:53.700 --> 00:05:55.700]  告訴所有的猶太人
[00:05:55.700 --> 00:05:57.700]  子民知道
[00:05:57.700 --> 00:05:59.700]  其實你們犯罪的根本
[00:05:59.700 --> 00:06:01.700]  根源是什麼呢
[00:06:01.700 --> 00:06:03.700]  一切都是出於
[00:06:03.700 --> 00:06:05.700]  心的問題
[00:06:05.700 --> 00:06:07.700]  你們的心不正直
[00:06:07.700 --> 00:06:09.700]  心不正直
[00:06:09.700 --> 00:06:11.700]  在第十節和第十七節都說了
[00:06:11.700 --> 00:06:13.700]  猶太人的犯罪
[00:06:13.700 --> 00:06:15.700]  因為他們不是一心
[00:06:15.700 --> 00:06:17.700]  歸向耶和華神
[00:06:17.700 --> 00:06:19.700]  而是他們有惡心去行事
[00:06:19.700 --> 00:06:25.700]  有趣的是
[00:06:25.700 --> 00:06:27.700]  當猶太子民假裝去敬拜
[00:06:27.700 --> 00:06:29.700]  在聖殿獻祭的時候
[00:06:29.700 --> 00:06:31.700]  其實他們的內心
[00:06:31.700 --> 00:06:33.700]  卻是在敬拜偶像
[00:06:33.700 --> 00:06:35.700]  都很恐怖
[00:06:35.700 --> 00:06:39.700]  這豈不是第一世紀
[00:06:39.700 --> 00:06:41.700]  新約的時代
[00:06:41.700 --> 00:06:43.700]  很多法利賽人
[00:06:43.700 --> 00:06:45.700]  很多文士的作為
[00:06:45.700 --> 00:06:47.700]  戴著面具
[00:06:47.700 --> 00:06:49.700]  假冒為善
[00:06:49.700 --> 00:06:51.700]  戴著面具在聖殿獻祭
[00:06:51.700 --> 00:06:53.700]  卻是賺取很多錢財
[00:06:53.700 --> 00:06:55.700]  扼殺很多孤兒寡婦
[00:06:55.700 --> 00:06:57.700]  戴著面具
[00:06:57.700 --> 00:06:59.700]  戴著面具
[00:06:59.700 --> 00:07:01.700]  耶穌對法利賽人說
[00:07:01.700 --> 00:07:03.700]  你們的杯子
[00:07:03.700 --> 00:07:05.700]  外面好像很乾淨
[00:07:05.700 --> 00:07:07.700]  裡面裝滿了
[00:07:07.700 --> 00:07:09.700]  勒索和放蕩
[00:07:09.700 --> 00:07:11.700]  你們好像粉色了的墳墓
[00:07:11.700 --> 00:07:13.700]  很多花墳墓
[00:07:13.700 --> 00:07:15.700]  很漂亮的墳墓
[00:07:15.700 --> 00:07:17.700]  裡面全部都是
[00:07:17.700 --> 00:07:19.700]  死人的骨頭和污穢
[00:07:19.700 --> 00:07:23.700]  我讀到這裡的時候
[00:07:23.700 --> 00:07:25.700]  耶穌說
[00:07:25.700 --> 00:07:27.700]  不知道大家有沒有
[00:07:27.700 --> 00:07:29.700]  心裡面的一行
[00:07:29.700 --> 00:07:31.700]  這個一行就是
[00:07:31.700 --> 00:07:33.700]  會不會楊牧師也是這樣
[00:07:33.700 --> 00:07:35.700]  我站在這裡
[00:07:35.700 --> 00:07:37.700]  說道
[00:07:37.700 --> 00:07:39.700]  其實我裡面也是很污穢
[00:07:39.700 --> 00:07:41.700]  裡面也是心不正直
[00:07:41.700 --> 00:07:43.700]  其實這篇道
[00:07:43.700 --> 00:07:45.700]  是給所有人的
[00:07:45.700 --> 00:07:47.700]  我們在座每一個人都知道
[00:07:47.700 --> 00:07:49.700]  其實聖經就是一面鏡子
[00:07:49.700 --> 00:07:51.700]  反照著我們的生命
[00:07:51.700 --> 00:07:53.700]  內心
[00:07:53.700 --> 00:07:55.700]  好像猶大人一樣
[00:07:55.700 --> 00:07:57.700]  好像法利賽人一樣
[00:07:57.700 --> 00:07:59.700]  敬拜上帝
[00:07:59.700 --> 00:08:01.700]  其實不是敬拜上帝
[00:08:01.700 --> 00:08:03.700]  我們裡面裝滿了很多
[00:08:03.700 --> 00:08:05.700]  的偶像污穢
[00:08:05.700 --> 00:08:07.700]  說到假裝
[00:08:07.700 --> 00:08:09.700]  我就想起
[00:08:09.700 --> 00:08:11.700]  前一陣子我在區議會
[00:08:11.700 --> 00:08:13.700]  碰到Henry
[00:08:13.700 --> 00:08:15.700]  黃泉東
[00:08:15.700 --> 00:08:17.700]  他說楊牧師
[00:08:17.700 --> 00:08:19.700]  之前跟你拍了一套片
[00:08:19.700 --> 00:08:21.700]  因為區議會
[00:08:21.700 --> 00:08:23.700]  做了很多生命特輯
[00:08:23.700 --> 00:08:25.700]  其中找我
[00:08:25.700 --> 00:08:27.700]  我們想找一個很健康的
[00:08:27.700 --> 00:08:29.700]  牧者
[00:08:29.700 --> 00:08:31.700]  拍一些
[00:08:31.700 --> 00:08:33.700]  不是醒燈集
[00:08:33.700 --> 00:08:35.700]  特輯
[00:08:35.700 --> 00:08:37.700]  幾個月前拍了
[00:08:37.700 --> 00:08:39.700]  上個月已經拍了
[00:08:39.700 --> 00:08:41.700]  拍了
[00:08:41.700 --> 00:08:43.700]  拍了到現在還沒有
[00:08:43.700 --> 00:08:45.700]  出版
[00:08:45.700 --> 00:08:47.700]  為什麼呢?
[00:08:47.700 --> 00:08:49.700]  跑步的季節推出
[00:08:49.700 --> 00:08:51.700]  我說現在有排
[00:08:51.700 --> 00:08:53.700]  現在是夏天
[00:08:53.700 --> 00:08:55.700]  要等到年底
[00:08:55.700 --> 00:08:57.700]  最快年底或出影年頭
[00:08:57.700 --> 00:08:59.700]  慢慢等
[00:08:59.700 --> 00:09:01.700]  我想起
[00:09:01.700 --> 00:09:03.700]  那套片
[00:09:03.700 --> 00:09:05.700]  我是親身當事人
[00:09:05.700 --> 00:09:07.700]  這套片
[00:09:07.700 --> 00:09:09.700]  真的很假
[00:09:09.700 --> 00:09:11.700]  怎樣假呢?
[00:09:11.700 --> 00:09:13.700]  拍片當然是
[00:09:13.700 --> 00:09:15.700]  有導演的心意
[00:09:15.700 --> 00:09:17.700]  我不說其他
[00:09:17.700 --> 00:09:19.700]  說最後一幕
[00:09:19.700 --> 00:09:21.700]  最後一幕是什麼呢?
[00:09:21.700 --> 00:09:23.700]  導演說楊牧師是拿著水喝
[00:09:23.700 --> 00:09:25.700]  鏡頭在這邊
[00:09:25.700 --> 00:09:27.700]  我要看那邊
[00:09:27.700 --> 00:09:29.700]  拿著水喝
[00:09:29.700 --> 00:09:31.700]  然後慢慢轉頭
[00:09:31.700 --> 00:09:33.700]  喝的時候
[00:09:33.700 --> 00:09:35.700]  好像很滿足
[00:09:35.700 --> 00:09:37.700]  很享受微微地笑
[00:09:37.700 --> 00:09:39.700]  就叫做Ending
[00:09:39.700 --> 00:09:41.700]  我在那個鏡頭拍了五六次
[00:09:41.700 --> 00:09:43.700]  喝水
[00:09:43.700 --> 00:09:45.700]  微微地笑
[00:09:45.700 --> 00:09:47.700]  好像跑步之後很享受
[00:09:47.700 --> 00:09:49.700]  很開心
[00:09:49.700 --> 00:09:51.700]  跑步真的是美事
[00:09:51.700 --> 00:09:53.700]  跑步的人怎麼會這樣呢?
[00:09:53.700 --> 00:09:55.700]  你問大鏡
[00:09:55.700 --> 00:09:57.700]  嘉華
[00:09:57.700 --> 00:09:59.700]  你們跑完這麼長的路
[00:09:59.700 --> 00:10:01.700]  快點回家洗澡吧
[00:10:01.700 --> 00:10:03.700]  還在喝水
[00:10:03.700 --> 00:10:05.700]  微微地笑
[00:10:05.700 --> 00:10:07.700]  多假
[00:10:07.700 --> 00:10:09.700]  其實我們每每
[00:10:09.700 --> 00:10:11.700]  都是帶著我們的笑容
[00:10:11.700 --> 00:10:13.700]  包括我在內
[00:10:13.700 --> 00:10:15.700]  來到教會
[00:10:15.700 --> 00:10:17.700]  崇拜
[00:10:17.700 --> 00:10:19.700]  等一會小組
[00:10:19.700 --> 00:10:21.700]  其實內心有很多
[00:10:21.700 --> 00:10:23.700]  屬靈的心靈
[00:10:23.700 --> 00:10:25.700]  是很不濟的
[00:10:25.700 --> 00:10:27.700]  會不會是這樣呢?
[00:10:27.700 --> 00:10:29.700]  表面是很好的
[00:10:29.700 --> 00:10:31.700]  但內心真的很不濟
[00:10:31.700 --> 00:10:33.700]  所以今天的經文
[00:10:33.700 --> 00:10:35.700]  耶利米茲或耶和華神
[00:10:35.700 --> 00:10:37.700]  藉著耶利米茲
[00:10:37.700 --> 00:10:39.700]  祂想讓我們看到出路
[00:10:39.700 --> 00:10:41.700]  其實我們每個人
[00:10:41.700 --> 00:10:43.700]  都有虛假的一面
[00:10:43.700 --> 00:10:45.700]  或者有陰暗的一面
[00:10:45.700 --> 00:10:47.700]  或者在糾纏一些掙扎的位置
[00:10:47.700 --> 00:10:51.700]  耶利米茲最主要
[00:10:51.700 --> 00:10:53.700]  祂叫我們有兩個回轉
[00:10:53.700 --> 00:10:55.700]  兩個神的屬性
[00:10:55.700 --> 00:10:57.700]  和兩個盼望
[00:10:57.700 --> 00:10:59.700]  什麼都忘記了
[00:10:59.700 --> 00:11:01.700]  不要緊
[00:11:01.700 --> 00:11:03.700]  記住今天的經文
[00:11:03.700 --> 00:11:05.700]  祂有特別的鋪排
[00:11:05.700 --> 00:11:07.700]  兩個叫我們回轉
[00:11:07.700 --> 00:11:09.700]  兩個神的屬性
[00:11:09.700 --> 00:11:11.700]  和兩個盼望
[00:11:11.700 --> 00:11:13.700]  給以色列和我們
[00:11:13.700 --> 00:11:15.700]  我們先看第一個回轉
[00:11:15.700 --> 00:11:17.700]  十二十三節
[00:11:17.700 --> 00:11:21.700]  耶和華神說
[00:11:21.700 --> 00:11:23.700]  背道以色列
[00:11:23.700 --> 00:11:25.700]  回轉
[00:11:25.700 --> 00:11:27.700]  這是對以色列子民
[00:11:27.700 --> 00:11:29.700]  北方十個支派說的
[00:11:29.700 --> 00:11:33.700]  回轉當然是我們知道的
[00:11:33.700 --> 00:11:35.700]  在無形新約舊約
[00:11:35.700 --> 00:11:37.700]  都是在說悔改
[00:11:37.700 --> 00:11:39.700]  重建同神的關係
[00:11:39.700 --> 00:11:43.700]  你敬拜偶像
[00:11:43.700 --> 00:11:45.700]  回頭吧
[00:11:45.700 --> 00:11:47.700]  你們是妻子
[00:11:47.700 --> 00:11:49.700]  你們辛苦
[00:11:49.700 --> 00:11:51.700]  回來我生娘
[00:11:51.700 --> 00:11:53.700]  生郎
[00:11:53.700 --> 00:11:55.700]  回頭吧
[00:11:55.700 --> 00:11:57.700]  十三節特別說到
[00:11:57.700 --> 00:11:59.700]  只要承認你們的罪孽
[00:11:59.700 --> 00:12:01.700]  承認
[00:12:03.700 --> 00:12:05.700]  承認就是虛假的相反
[00:12:05.700 --> 00:12:09.700]  虛假的相反
[00:12:09.700 --> 00:12:13.700]  回到這個關係的起始點
[00:12:13.700 --> 00:12:15.700]  最重要的一步
[00:12:15.700 --> 00:12:17.700]  就是我們要真
[00:12:17.700 --> 00:12:19.700]  真的要面對
[00:12:19.700 --> 00:12:21.700]  自己的憂暗一面
[00:12:21.700 --> 00:12:23.700]  我知道沒有人知道
[00:12:23.700 --> 00:12:25.700]  是我知道的
[00:12:25.700 --> 00:12:27.700]  當然我也可以欺騙自己
[00:12:27.700 --> 00:12:29.700]  但神是全知的
[00:12:29.700 --> 00:12:31.700]  神怎會不知道
[00:12:31.700 --> 00:12:33.700]  我昨天失落了
[00:12:33.700 --> 00:12:37.700]  在哪個地方
[00:12:37.700 --> 00:12:39.700]  我得罪了神
[00:12:39.700 --> 00:12:41.700]  是你知道的
[00:12:41.700 --> 00:12:43.700]  你怎會不知道
[00:12:43.700 --> 00:12:45.700]  在家裡吃煙
[00:12:45.700 --> 00:12:47.700]  回到家噴很多香水
[00:12:47.700 --> 00:12:49.700]  那不就掩飾了
[00:12:49.700 --> 00:12:51.700]  你是知道你在哪裡失落
[00:12:51.700 --> 00:12:55.700]  對自己真
[00:12:55.700 --> 00:12:59.700]  承認你是違背耶和華神的話
[00:12:59.700 --> 00:13:03.700]  因為聖經有很多神的話語的心意
[00:13:03.700 --> 00:13:09.700]  不過我們愛心漸漸冷淡
[00:13:09.700 --> 00:13:11.700]  這是真的
[00:13:11.700 --> 00:13:13.700]  因為不法的事真多
[00:13:13.700 --> 00:13:15.700]  馬達夫音24章12節
[00:13:15.700 --> 00:13:17.700]  因為我們看到這個世界
[00:13:17.700 --> 00:13:19.700]  或者教會有很多情況
[00:13:19.700 --> 00:13:21.700]  令我們傷感失望
[00:13:21.700 --> 00:13:23.700]  我們開始冷淡
[00:13:23.700 --> 00:13:25.700]  走上去的人就像馬拉松
[00:13:25.700 --> 00:13:27.700]  我們跑開步就知道
[00:13:27.700 --> 00:13:29.700]  一公里兩公里很輕鬆
[00:13:29.700 --> 00:13:31.700]  信主也是
[00:13:31.700 --> 00:13:33.700]  但跑一跑你會看到很多
[00:13:33.700 --> 00:13:35.700]  你覺得眼中不如意的事
[00:13:35.700 --> 00:13:37.700]  甚至自己慢慢都
[00:13:37.700 --> 00:13:39.700]  愛心冷淡
[00:13:39.700 --> 00:13:41.700]  不再愛神
[00:13:41.700 --> 00:13:43.700]  是不是
[00:13:43.700 --> 00:13:45.700]  不再奉獻
[00:13:45.700 --> 00:13:47.700]  不再回小組
[00:13:47.700 --> 00:13:49.700]  不再回教會
[00:13:49.700 --> 00:13:51.700]  很多的我們見得多
[00:13:51.700 --> 00:13:53.700]  愛心冷淡
[00:13:53.700 --> 00:13:55.700]  我們面對自己的真我
[00:13:55.700 --> 00:13:57.700]  我們不需要再假裝
[00:13:57.700 --> 00:13:59.700]  不要裝假
[00:13:59.700 --> 00:14:01.700]  耶和華神最真能扮演
[00:14:01.700 --> 00:14:03.700]  你要真
[00:14:03.700 --> 00:14:05.700]  對自己真
[00:14:05.700 --> 00:14:07.700]  這個真就帶來
[00:14:07.700 --> 00:14:09.700]  我們見到新約聖經
[00:14:09.700 --> 00:14:11.700]  很多的英雄
[00:14:11.700 --> 00:14:13.700]  很寶貴的英雄
[00:14:13.700 --> 00:14:15.700]  包括耶和華神對神
[00:14:15.700 --> 00:14:17.700]  對啟示福2章5節
[00:14:17.700 --> 00:14:19.700]  以弗所的教會說
[00:14:19.700 --> 00:14:21.700]  你回想是哪個代學
[00:14:21.700 --> 00:14:23.700]  你知道的
[00:14:23.700 --> 00:14:25.700]  虛心的人是有福的
[00:14:25.700 --> 00:14:27.700]  因為天國是他們的
[00:14:27.700 --> 00:14:29.700]  Poor in spirit
[00:14:29.700 --> 00:14:31.700]  你知道的
[00:14:31.700 --> 00:14:33.700]  在宿靈上的破產
[00:14:33.700 --> 00:14:35.700]  在哪裡沒有了
[00:14:35.700 --> 00:14:37.700]  然後
[00:14:37.700 --> 00:14:39.700]  最寶貴的詩篇51篇
[00:14:39.700 --> 00:14:41.700]  大衛奸淫師
[00:14:41.700 --> 00:14:43.700]  他犯奸淫
[00:14:43.700 --> 00:14:45.700]  和拔士巴
[00:14:45.700 --> 00:14:47.700]  然後寫了詩篇51篇
[00:14:47.700 --> 00:14:49.700]  他說什麼
[00:14:49.700 --> 00:14:51.700]  耶和華神最喜愛的是什麼
[00:14:51.700 --> 00:14:53.700]  你在我幽暗處
[00:14:53.700 --> 00:14:55.700]  是我的智慧
[00:14:55.700 --> 00:14:57.700]  神最喜愛的是什麼
[00:14:57.700 --> 00:14:59.700]  憂傷痛悔的心
[00:14:59.700 --> 00:15:01.700]  你必不輕看
[00:15:01.700 --> 00:15:03.700]  為自己的罪
[00:15:03.700 --> 00:15:05.700]  愛上
[00:15:05.700 --> 00:15:07.700]  面對自己的軟弱
[00:15:07.700 --> 00:15:09.700]  向神呼求
[00:15:09.700 --> 00:15:11.700]  這個就是我們回到
[00:15:11.700 --> 00:15:13.700]  耶和華神的起始點
[00:15:13.700 --> 00:15:15.700]  也是最重要的一步
[00:15:15.700 --> 00:15:17.700]  你對自己不真
[00:15:17.700 --> 00:15:19.700]  你是沒有辦法
[00:15:19.700 --> 00:15:21.700]  回到神那裡
[00:15:21.700 --> 00:15:23.700]  因為神不喜歡虛假的人
[00:15:23.700 --> 00:15:25.700]  真是
[00:15:25.700 --> 00:15:27.700]  神不喜歡虛假的人
[00:15:27.700 --> 00:15:29.700]  嗯
[00:15:29.700 --> 00:15:33.700]  我們回到神那裡
[00:15:33.700 --> 00:15:35.700]  為什麼我這麼污穢
[00:15:35.700 --> 00:15:37.700]  為什麼可以回到神那裡
[00:15:37.700 --> 00:15:39.700]  我這麼污穢
[00:15:39.700 --> 00:15:41.700]  我經常得罪神
[00:15:41.700 --> 00:15:43.700]  因為神有兩個迴轉
[00:15:43.700 --> 00:15:45.700]  有兩個屬性
[00:15:45.700 --> 00:15:47.700]  第一個屬性在迴轉中說了
[00:15:47.700 --> 00:15:49.700]  因為耶和華神
[00:15:49.700 --> 00:15:51.700]  因為我是慈愛的神
[00:15:51.700 --> 00:15:53.700]  或者是憐憫的神
[00:15:53.700 --> 00:15:55.700]  merciful
[00:15:55.700 --> 00:15:57.700]  很有憐憫的神
[00:15:57.700 --> 00:15:59.700]  其實新約聖經或舊約
[00:15:59.700 --> 00:16:01.700]  呈現出的圖畫
[00:16:01.700 --> 00:16:03.700]  就是耶和華神不輕易發怒
[00:16:03.700 --> 00:16:05.700]  且有豐盛的慈愛
[00:16:05.700 --> 00:16:07.700]  耶利米埃哥說
[00:16:07.700 --> 00:16:09.700]  我是有諸般的慈愛
[00:16:09.700 --> 00:16:11.700]  發憐憫的神
[00:16:11.700 --> 00:16:13.700]  我們這樣的人
[00:16:13.700 --> 00:16:15.700]  能夠回到神那裡
[00:16:15.700 --> 00:16:17.700]  他知道我們的本相
[00:16:17.700 --> 00:16:19.700]  他知道我們會軟弱
[00:16:19.700 --> 00:16:21.700]  一次又一次令他失望
[00:16:21.700 --> 00:16:23.700]  不過他說
[00:16:23.700 --> 00:16:25.700]  回來吧
[00:16:25.700 --> 00:16:27.700]  I am merciful
[00:16:27.700 --> 00:16:29.700]  我會饒恕你的
[00:16:29.700 --> 00:16:31.700]  因為我就是這樣的神
[00:16:31.700 --> 00:16:33.700]  你只要迴轉就行了
[00:16:33.700 --> 00:16:35.700]  在整本聖經當中
[00:16:35.700 --> 00:16:37.700]  最能夠凸顯神的憐憫
[00:16:37.700 --> 00:16:39.700]  是我們很熟悉的
[00:16:39.700 --> 00:16:41.700]  什麼故事
[00:16:41.700 --> 00:16:43.700]  浪子回頭的故事
[00:16:43.700 --> 00:16:45.700]  我上星期在00A
[00:16:45.700 --> 00:16:47.700]  查景也是帶這段
[00:16:47.700 --> 00:16:49.700]  我用OIA查
[00:16:49.700 --> 00:16:51.700]  浪子回頭
[00:16:51.700 --> 00:16:53.700]  有幾個重點
[00:16:53.700 --> 00:16:55.700]  我帶得很快
[00:16:55.700 --> 00:16:57.700]  但其實我是很驚訝
[00:16:57.700 --> 00:16:59.700]  驚訝的是
[00:16:59.700 --> 00:17:01.700]  胡家坊十五章的二十節
[00:17:01.700 --> 00:17:03.700]  你看到嗎
[00:17:03.700 --> 00:17:05.700]  這個父親是怎樣的父親
[00:17:05.700 --> 00:17:07.700]  一個浪子
[00:17:07.700 --> 00:17:09.700]  爸爸都沒死
[00:17:09.700 --> 00:17:11.700]  拿了家產走
[00:17:11.700 --> 00:17:13.700]  兒子醒悟
[00:17:13.700 --> 00:17:15.700]  他醒了
[00:17:15.700 --> 00:17:17.700]  他對自己真
[00:17:17.700 --> 00:17:19.700]  他回頭
[00:17:19.700 --> 00:17:21.700]  但經文很刻意地說
[00:17:21.700 --> 00:17:23.700]  他爸爸是怎樣的爸爸
[00:17:23.700 --> 00:17:25.700]  我們的天父是怎樣的天父
[00:17:25.700 --> 00:17:27.700]  他父親
[00:17:27.700 --> 00:17:29.700]  漢健
[00:17:29.700 --> 00:17:31.700]  遠看見一個很骯髒很噁心的兒子
[00:17:31.700 --> 00:17:33.700]  衣衫藍柳的
[00:17:33.700 --> 00:17:35.700]  小兒子
[00:17:35.700 --> 00:17:37.700]  動了慈心
[00:17:37.700 --> 00:17:39.700]  跑過去
[00:17:39.700 --> 00:17:41.700]  抱著他
[00:17:41.700 --> 00:17:43.700]  親他
[00:17:43.700 --> 00:17:45.700]  親嘴
[00:17:45.700 --> 00:17:47.700]  你看到嗎
[00:17:47.700 --> 00:17:49.700]  我們的父親是怎樣的父親
[00:17:49.700 --> 00:17:51.700]  每一次我們得罪神的時候
[00:17:51.700 --> 00:17:53.700]  我們只要真誠的悔改
[00:17:53.700 --> 00:17:55.700]  我們的天父
[00:17:55.700 --> 00:17:57.700]  都是這樣對我們
[00:17:57.700 --> 00:17:59.700]  真的
[00:17:59.700 --> 00:18:01.700]  抱著我們
