
[00:00:00.000 --> 00:00:03.320]  弟兄姊妹 今天我們要讀的經文是
[00:05:03.600 --> 00:05:05.600]  反映出你跟他們的關係
[00:05:05.600 --> 00:05:08.600]  沒有任何的摻雜的動機
[00:05:08.600 --> 00:05:12.600]  於是保羅特別就提醒這位牧者說
[00:05:12.600 --> 00:05:14.600]  你對弟兄姊妹要溫和
[00:05:14.600 --> 00:05:16.600]  不要自私
[00:05:16.600 --> 00:05:19.600]  牧養不是一種慈善投資
[00:05:19.600 --> 00:05:22.600]  為了信徒對你的回報
[00:05:22.600 --> 00:05:24.600]  對他們要對待家人一樣
[00:05:24.600 --> 00:05:25.600]  我們知道對待家人
[00:05:25.600 --> 00:05:28.600]  我們常常是不計算回報的
[00:05:28.600 --> 00:05:31.600]  因為核心就是在於
[00:05:31.600 --> 00:05:33.600]  他們是上帝所創造的
[00:05:33.600 --> 00:05:35.600]  既然是上帝所創造的
[00:05:35.600 --> 00:05:39.600]  所以保羅說要彼此尊重
[00:05:39.600 --> 00:05:41.600]  那麼接下來很有意思的是
[00:05:41.600 --> 00:05:43.600]  三到十六節的內容
[00:05:43.600 --> 00:05:47.600]  保羅就提到一個非常特別的群體
[00:05:47.600 --> 00:05:49.600]  這個群體就是寡婦
[00:05:49.600 --> 00:05:52.600]  那麼什麼是寡婦呢
[00:05:52.600 --> 00:05:53.600]  各位弟兄姊妹
[00:05:53.600 --> 00:05:55.600]  其實今天對我們這個社會來講
[00:05:55.600 --> 00:05:58.600]  寡婦不是主流群體
[00:05:58.600 --> 00:06:01.600]  甚至可以說是非常少見的
[00:06:01.600 --> 00:06:04.600]  如果上偶通常會在嫁
[00:06:04.600 --> 00:06:06.600]  很少長期守寡的
[00:06:06.600 --> 00:06:09.600]  不是過去傳統社會
[00:06:09.600 --> 00:06:13.600]  寡婦使得丈夫這些女人
[00:06:13.600 --> 00:06:16.600]  為什麼保羅用這麼一大幫的精文
[00:06:16.600 --> 00:06:18.600]  去處理這個問題呢
[00:06:18.600 --> 00:06:21.600]  那難得寫一封信給提摩太
[00:06:21.600 --> 00:06:24.600]  要告訴提摩太怎麼牧養教會
[00:06:24.600 --> 00:06:29.600]  為什麼這麼一大段去處理寡婦這個問題呢
[00:06:29.600 --> 00:06:30.600]  可想而知
[00:06:30.600 --> 00:06:35.600]  說明寡婦這個群體是比較重要的
[00:06:35.600 --> 00:06:37.600]  大家如果有印象的話
[00:06:37.600 --> 00:06:39.600]  在《使徒行傳》的第六章
[00:06:39.600 --> 00:06:42.600]  教會特別當時為了寡婦的問題
[00:06:42.600 --> 00:06:46.600]  在早期教會就選出當時七位執事
[00:06:46.600 --> 00:06:49.600]  同工來處理寡婦這個問題
[00:06:49.600 --> 00:06:51.600]  可以看得出來當時有不少的寡婦
[00:06:51.600 --> 00:06:56.600]  在教會當中是需要弟兄姊妹去幫忙的
[00:06:56.600 --> 00:07:01.600]  由於那個時代羅馬社會有戰爭
[00:07:01.600 --> 00:07:03.600]  男性的死亡率比較高
[00:07:03.600 --> 00:07:08.600]  所以女人一般都是依靠男性來生存的
[00:07:08.600 --> 00:07:09.600]  男人死了
[00:07:09.600 --> 00:07:12.600]  意味著女人生活就出現了問題
[00:07:12.600 --> 00:07:15.600]  所以弟兄姊妹有問題
[00:07:15.600 --> 00:07:17.600]  那麼教會就要去處理
[00:07:17.600 --> 00:07:19.600]  用我們今天話來講
[00:07:19.600 --> 00:07:21.600]  如果大部分的群體
[00:07:21.600 --> 00:07:22.600]  這個行業
[00:07:22.600 --> 00:07:24.600]  這個階層的人出了問題
[00:07:24.600 --> 00:07:27.600]  教會就要去處理
[00:07:27.600 --> 00:07:31.600]  實際上如果大家特別去看的話
[00:07:31.600 --> 00:07:34.600]  從舊約一直到新約
[00:07:34.600 --> 00:07:36.600]  寡婦在男權社會
[00:07:36.600 --> 00:07:45.600]  她是屬於一種要依賴性比較強的群體的
[00:07:45.600 --> 00:07:47.600]  寡婦意味著男權社會
[00:07:47.600 --> 00:07:50.600]  你要依靠 但是又沒有依靠
[00:07:50.600 --> 00:07:52.600]  但聖經裡面你會發現
[00:07:52.600 --> 00:07:56.600]  舊約到新約上帝一直關愛這個群體
[00:07:56.600 --> 00:07:59.600]  提莫泰作為以佛所教會的牧師
[00:07:59.600 --> 00:08:04.600]  他特別需要留意一些問題
[00:08:04.600 --> 00:08:06.600]  除了基本牧養問題以外
[00:08:06.600 --> 00:08:09.600]  其中一個就是關於寡婦照顧的問題
[00:08:09.600 --> 00:08:13.600]  很明顯早期教會有義務要盡到這個責任
[00:08:13.600 --> 00:08:17.600]  當地教會要給那些失去丈夫
[00:08:17.600 --> 00:08:22.600]  失去依靠生活來源 經濟幫補的寡婦
[00:08:22.600 --> 00:08:24.600]  提供社會幫助
[00:08:24.600 --> 00:08:28.600]  提供一個保護層 經濟的幫忙
[00:08:28.600 --> 00:08:30.600]  但很有意思的是
[00:08:30.600 --> 00:08:32.600]  這群人得到教會的幫助了
[00:08:32.600 --> 00:08:35.600]  教會也盡到義務照顧他們
[00:08:35.600 --> 00:08:36.600]  而且不是少眾
[00:08:36.600 --> 00:08:39.600]  可能是非常大眾的群體
[00:08:39.600 --> 00:08:40.600]  但問題來了
[00:08:40.600 --> 00:08:42.600]  教會牧養的過程當中
[00:08:42.600 --> 00:08:44.600]  提莫泰發現一個非常精銳的問題
[00:08:44.600 --> 00:08:48.600]  就是和教會好意相仿
[00:08:48.600 --> 00:08:53.600]  很多寡婦說教會既然照顧我
[00:08:53.600 --> 00:08:55.600]  我就立志 我就發誓
[00:08:55.600 --> 00:08:58.600]  我一生就不再嫁
[00:08:58.600 --> 00:08:59.600]  那幹什麼呢
[00:08:59.600 --> 00:09:03.600]  我好好專心地在教會侍奉
[00:09:03.600 --> 00:09:05.600]  侍奉教會的其他弟兄姊妹
[00:09:05.600 --> 00:09:09.600]  你會發現在第十二節裡面專門就提到
[00:09:09.600 --> 00:09:13.600]  當時這項計畫很快在教會裡面遇到了一個難處
[00:09:13.600 --> 00:09:15.600]  這個難處是什麼呢
[00:09:15.600 --> 00:09:18.600]  從保羅這封信裡面就可以看到
[00:09:18.600 --> 00:09:21.600]  保羅教導提莫泰說
[00:09:21.600 --> 00:09:25.600]  你要有智慧地去調整這項服侍的工作
[00:09:25.600 --> 00:09:30.600]  而當時正恰好出現兩個具體的問題
[00:09:30.600 --> 00:09:36.600]  第一 有些年輕的寡婦生活沒有著落的時候
[00:09:36.600 --> 00:09:41.600]  她說 我奉信自己來教會侍奉
[00:09:41.600 --> 00:09:48.600]  但他們突然之間會發現原來在教會侍奉是一件不容易的事情
[00:09:48.600 --> 00:09:50.600]  需要你全情投入
[00:09:50.600 --> 00:09:53.600]  需要你解決弟兄姊妹所需的問題
[00:09:53.600 --> 00:09:55.600]  可能半夜要零落你
[00:09:55.600 --> 00:09:57.600]  哇 我家的下水管道堵塞了
[00:09:57.600 --> 00:09:59.600]  哇 淹水進來怎麼辦呢
[00:09:59.600 --> 00:10:01.600]  趕緊要出動
[00:10:01.600 --> 00:10:02.600]  對不對呢
[00:10:02.600 --> 00:10:04.600]  教會服侍不是一個神聖
[00:10:04.600 --> 00:10:07.600]  是一個非常偉大而已
[00:10:07.600 --> 00:10:09.600]  可能是非常防鎖 微小
[00:10:09.600 --> 00:10:12.600]  可能會影響你情緒的一個問題
[00:10:12.600 --> 00:10:14.600]  所以這群姐妹呢
[00:10:14.600 --> 00:10:16.600]  突然之間有一天想
[00:10:16.600 --> 00:10:19.600]  與其在教會受氣 勞累
[00:10:19.600 --> 00:10:22.600]  不如改嫁
[00:10:22.600 --> 00:10:25.600]  或者是說 我又想結婚了
[00:10:25.600 --> 00:10:29.600]  又想結婚不是問題來著的
[00:10:29.600 --> 00:10:31.600]  教會從來沒有規定說
[00:10:31.600 --> 00:10:33.600]  上偶的就不能夠再結婚
[00:10:33.600 --> 00:10:35.600]  只是當初你勵志
[00:10:35.600 --> 00:10:38.600]  在上帝面前信誓旦旦拍著胸膛說
[00:10:38.600 --> 00:10:39.600]  上帝我勵志
[00:10:39.600 --> 00:10:41.600]  我跟隨你
[00:10:41.600 --> 00:10:43.600]  我在教會服侍
[00:10:43.600 --> 00:10:45.600]  那你現在又想改嫁
[00:10:45.600 --> 00:10:47.600]  或者再婚
[00:10:47.600 --> 00:10:52.600]  那意味著你違背了起初的私隱了
[00:10:52.600 --> 00:10:54.600]  於是另一些寡婦
[00:10:54.600 --> 00:10:58.600]  很明顯的就變成了聖經當中保羅特別提到的
[00:10:58.600 --> 00:11:00.600]  哀家 哀戶
[00:11:00.600 --> 00:11:04.600]  並成了一群有所好行
[00:11:04.600 --> 00:11:06.600]  好管刑事的一群婦人
[00:11:06.600 --> 00:11:08.600]  這個問題就來了
[00:11:08.600 --> 00:11:13.600]  既然這群姐妹身體盡篆
[00:11:13.600 --> 00:11:16.600]  教會又給她生活的來源
[00:11:16.600 --> 00:11:18.600]  於是乎呢
[00:11:18.600 --> 00:11:20.600]  她不滿足於在教會的生活
[00:11:20.600 --> 00:11:22.600]  可能去探訪的過程裡面呢
[00:11:22.600 --> 00:11:24.600]  就傳播一些閒話
[00:11:24.600 --> 00:11:25.600]  我告訴你
[00:11:25.600 --> 00:11:27.600]  昨天晚上小組聚會
[00:11:27.600 --> 00:11:29.600]  我聽到某某人家的問題
[00:11:29.600 --> 00:11:31.600]  作為一個談話的資本
[00:11:31.600 --> 00:11:34.600]  零落他人的關係
[00:11:34.600 --> 00:11:36.600]  相反就造成很多麻煩
[00:11:36.600 --> 00:11:38.600]  所以保羅遠在他處
[00:11:38.600 --> 00:11:40.600]  聽到提摩太把這個問題
[00:11:40.600 --> 00:11:41.600]  跟他講的時候
[00:11:41.600 --> 00:11:46.600]  作為師父就跟自己的學生說
[00:11:46.600 --> 00:11:48.600]  你特別要留意
[00:11:48.600 --> 00:11:52.600]  教會供養寡婦最低的年齡多少歲啊
[00:11:52.600 --> 00:11:53.600]  60歲
[00:11:53.600 --> 00:11:55.600]  你剛才讀到這段經文了嗎
[00:11:55.600 --> 00:11:56.600]  一定要60歲
[00:11:56.600 --> 00:11:57.600]  那換句話講
[00:11:57.600 --> 00:12:00.600]  教會是剛開始慢慢建立制度的
[00:12:00.600 --> 00:12:01.600]  對不對
[00:12:01.600 --> 00:12:04.600]  他可能一開始說照顧寡婦都照顧
[00:12:04.600 --> 00:12:05.600]  可是問題出現了
[00:12:05.600 --> 00:12:07.600]  那問題出現就有制度了
[00:12:07.600 --> 00:12:08.600]  所以像聖經裡面
[00:12:08.600 --> 00:12:11.600]  你會發現人犯罪了
[00:12:11.600 --> 00:12:13.600]  所以上帝就頒布什麼
[00:12:13.600 --> 00:12:14.600]  律法
[00:12:14.600 --> 00:12:16.600]  什麼是可以做的
[00:12:16.600 --> 00:12:18.600]  什麼是不可以做的
[00:12:18.600 --> 00:12:19.600]  如果人都不會犯罪
[00:12:19.600 --> 00:12:21.600]  那要不要律法
[00:12:21.600 --> 00:12:23.600]  不用律法了嗎
[00:12:23.600 --> 00:12:24.600]  對不對
[00:12:24.600 --> 00:12:27.600]  律法是要約束你
[00:12:27.600 --> 00:12:28.600]  各位弟兄姊妹
[00:12:28.600 --> 00:12:31.600]  你會發現保羅在這裡要建立一套制度
[00:12:31.600 --> 00:12:36.600]  幫助教會能夠牧養這一群弟兄姊妹
[00:12:36.600 --> 00:12:40.600]  那為什麼這個話題這麼重要
[00:12:40.600 --> 00:12:41.600]  簡單來講
[00:12:41.600 --> 00:12:45.600]  寡婦沒有孩子
[00:12:45.600 --> 00:12:50.600]  如果也沒有丈夫到處去行逛的女人
[00:12:50.600 --> 00:12:55.600]  她在羅馬當時的社會的標準裡面
[00:12:55.600 --> 00:12:58.600]  是不符合的
[00:12:58.600 --> 00:13:01.600]  羅馬社會理想當中
[00:13:01.600 --> 00:13:05.600]  一個寡婦是一個安靜端莊
[00:13:05.600 --> 00:13:07.600]  行為非常謹慎的
[00:13:07.600 --> 00:13:09.600]  大家留意這不是基督教的標準
[00:13:09.600 --> 00:13:11.600]  是當時的羅馬社會
[00:13:11.600 --> 00:13:14.600]  所以在羅馬社會當中
[00:13:14.600 --> 00:13:16.600]  安靜端莊的妻子
[00:13:16.600 --> 00:13:18.600]  自理家務
[00:13:18.600 --> 00:13:23.600]  她就會維持整個民主的美德
[00:13:23.600 --> 00:13:25.600]  而這個國家之所以有未來
[00:13:25.600 --> 00:13:29.600]  關鍵就在乎你有一個良好的道德基礎
[00:13:29.600 --> 00:13:31.600]  如果道德破產了
[00:13:31.600 --> 00:13:34.600]  這個國家就會破產
[00:13:34.600 --> 00:13:39.600]  社會學家都通常是這麼理解這個社會未來的走向的
[00:13:39.600 --> 00:13:42.600]  所以最基本的單位家庭必須要維護得好
[00:13:42.600 --> 00:13:45.600]  連社會倫理都是這麼看重的
[00:13:45.600 --> 00:13:47.600]  更何況是基督教呢
[00:13:47.600 --> 00:13:49.600]  所以按照慣例來講
[00:13:49.600 --> 00:13:52.600]  羅馬人通常會鼓勵寡婦呢
[00:13:52.600 --> 00:13:54.600]  再嫁
[00:13:54.600 --> 00:13:56.600]  也就是說在羅馬社會裡面
[00:13:56.600 --> 00:14:01.600]  認為女人她必須要在婚姻家庭這個關係當中
[00:14:01.600 --> 00:14:03.600]  自理家務
[00:14:03.600 --> 00:14:05.600]  然後服務家人
[00:14:05.600 --> 00:14:07.600]  才是美德
[00:14:07.600 --> 00:14:09.600]  問題來了
[00:14:09.600 --> 00:14:11.600]  當你的丈夫去世了
[00:14:11.600 --> 00:14:13.600]  沒有出嫁
[00:14:13.600 --> 00:14:15.600]  就等於失去了這個美德
[00:14:15.600 --> 00:14:17.600]  你必須要再嫁
[00:14:17.600 --> 00:14:20.600]  才盡力起你作為一個女性的美德
[00:14:20.600 --> 00:14:25.600]  這是羅馬帝國社會的一個人倫標準
[00:14:25.600 --> 00:14:32.600]  但是教會就創造出一個非常非常不一樣的社會階層
[00:14:32.600 --> 00:14:34.600]  就是守寡
[00:14:34.600 --> 00:14:36.600]  你明白吧
[00:14:36.600 --> 00:14:40.600]  就是說過去是羅馬社會是不要求人守寡的
[00:14:40.600 --> 00:14:44.600]  生了女兒必須再娶再嫁
[00:14:44.600 --> 00:14:46.600]  可是教會說
[00:14:46.600 --> 00:14:48.600]  我來幫助你們
[00:14:48.600 --> 00:14:52.600]  你們如果立志服侍上帝可以不嫁
[00:14:52.600 --> 00:14:57.600]  所以等同於教會在當時的社會裡面創造出寡婦
[00:14:57.600 --> 00:14:59.600]  守寡
[00:14:59.600 --> 00:15:01.600]  這個全新的社會的階層
[00:15:01.600 --> 00:15:03.600]  那換句話講
[00:15:03.600 --> 00:15:06.600]  這個階層就動搖了整個羅馬社會的文化了
[00:15:06.600 --> 00:15:10.600]  動搖了整個羅馬社會的慣例
[00:15:10.600 --> 00:15:18.600]  似乎教會在破壞羅馬社會穩定家庭的一個因素
[00:15:18.600 --> 00:15:20.600]  反其道而行
[00:15:20.600 --> 00:15:26.600]  保羅說既然你要創造出這樣一個跟這個社會不一樣的倫理群體
[00:15:26.600 --> 00:15:28.600]  你卻沒有競爭
[00:15:28.600 --> 00:15:32.600]  那教會很可能會被外邦人指責
[00:15:32.600 --> 00:15:36.600]  你看我們早說寡婦應該再嫁
[00:15:36.600 --> 00:15:39.600]  反而你讓他們守寡
[00:15:39.600 --> 00:15:42.600]  可這群守寡的人到社會遊手好行
[00:15:42.600 --> 00:15:44.600]  說長道短
[00:15:44.600 --> 00:15:48.600]  那請問教會有競爭嗎
[00:15:48.600 --> 00:15:50.600]  這教會如果沒有競爭的話
[00:15:50.600 --> 00:15:53.600]  教會如果在早期剛開始發展
[00:15:53.600 --> 00:15:56.600]  很可能就被扼殺在搖籃當中
[00:15:56.600 --> 00:15:58.600]  不是自我扼殺
[00:15:58.600 --> 00:16:00.600]  是道德失去競爭
[00:16:00.600 --> 00:16:06.600]  坦白說既然社會的一個倫理是維繫人與人之間
[00:16:06.600 --> 00:16:08.600]  社會制度的一個核心
[00:16:08.600 --> 00:16:11.600]  那麼教會當然也是這樣
[00:16:11.600 --> 00:16:13.600]  因為教會也是一個群體組織
[00:16:13.600 --> 00:16:15.600]  是一個團契
[00:16:15.600 --> 00:16:17.600]  是一個關係
[00:16:17.600 --> 00:16:22.600]  簡單來講不處理好守寡這個問題的話
[00:16:22.600 --> 00:16:25.600]  教會就在社會沒有競爭
[00:16:25.600 --> 00:16:29.600]  如果失去競爭的教會就很難生存
[00:16:29.600 --> 00:16:31.600]  更不要談說發展
[00:16:31.600 --> 00:16:33.600]  對不對弟兄姊妹
[00:16:33.600 --> 00:16:41.600]  教會說如果沒有丈夫而到處行慣的一個女子
[00:16:41.600 --> 00:16:48.600]  出信還不如鼓勵他們再嫁
[00:16:48.600 --> 00:16:50.600]  來管理好自己的家庭
[00:16:50.600 --> 00:16:54.600]  處理好自己最小單位的人際關係
[00:16:54.600 --> 00:16:58.600]  那這樣子你就不會給那些人
[00:16:58.600 --> 00:17:02.600]  尤其是敵人辱罵你的機會
[00:17:02.600 --> 00:17:05.600]  所以保羅寫到這裡他的邏輯很清晰的
[00:17:05.600 --> 00:17:07.600]  弟兄姊妹如果沒有競爭
[00:17:07.600 --> 00:17:10.600]  反而有人就會罵你基督徒
[00:17:10.600 --> 00:17:11.600]  你說哇
[00:17:11.600 --> 00:17:14.600]  不要把我們有道德綁架
[00:17:14.600 --> 00:17:16.600]  基督徒也是人嗎對不對
[00:17:16.600 --> 00:17:17.600]  不對
[00:17:17.600 --> 00:17:19.600]  你既然稱為基督徒
[00:17:19.600 --> 00:17:22.600]  坦白說很多非基督徒
[00:17:22.600 --> 00:17:24.600]  不是基督徒的群體
[00:17:24.600 --> 00:17:26.600]  通常對你是有期待的
[00:17:26.600 --> 00:17:28.600]  通常認為你是一個
[00:17:28.600 --> 00:17:31.600]  應該道德跟我們不一樣的
[00:17:31.600 --> 00:17:33.600]  你知道在中國內地
[00:17:33.600 --> 00:17:35.600]  過去在八九十年代
[00:17:35.600 --> 00:17:38.600]  有些地方教會在發展的過程當中
[00:17:38.600 --> 00:17:40.600]  外邦人或者不信耶穌的人
[00:17:40.600 --> 00:17:41.600]  稱基督徒
[00:17:41.600 --> 00:17:44.600]  他通常不叫信耶穌的人
[00:17:44.600 --> 00:17:46.600]  稱他們為信道理的人
[00:17:46.600 --> 00:17:50.600]  信道理很多地方的方言
[00:17:50.600 --> 00:17:52.600]  尤其是閩南地區
[00:17:52.600 --> 00:17:54.600]  浙江地區上海一帶
[00:17:54.600 --> 00:17:57.600]  這群信道理的人
[00:17:57.600 --> 00:17:58.600]  為什麼呢
[00:17:58.600 --> 00:18:00.600]  因為這群人有好的道理
[00:18:00.600 --> 00:18:02.600]  有好的道理並且
[00:18:02.600 --> 00:18:03.600]  行好的什麼呢
[00:18:03.600 --> 00:18:05.600]  道理的生活
[00:18:05.600 --> 00:18:06.600]  所以保羅在這裡
[00:18:06.600 --> 00:18:09.600]  特別重要的就是在第二章
[00:18:09.600 --> 00:18:11.600]  九到十五節說
[00:18:11.600 --> 00:18:15.600]  女人穿貴重的衣服
[00:18:15.600 --> 00:18:18.600]  什麼可以的儀態
[00:18:18.600 --> 00:18:19.600]  品格 氣質
[00:18:19.600 --> 00:18:23.600]  這些方面非常要留意
[00:18:23.600 --> 00:18:27.600]  不是要穿特別的衣衫
[00:18:27.600 --> 00:18:31.600]  黃金 珍珠 寶物掛在身上
[00:18:31.600 --> 00:18:32.600]  什麼最重要呢
[00:18:32.600 --> 00:18:34.600]  品格
[00:18:34.600 --> 00:18:36.600]  保羅為什麼講來講去都講女性
[00:18:36.600 --> 00:18:38.600]  弟兄都跑哪裡去啊
[00:18:38.600 --> 00:18:40.600]  對不對
[00:18:40.600 --> 00:18:43.600]  為什麼對姐妹這麼高要求呢
[00:18:43.600 --> 00:18:45.600]  或許保羅跟中國人一樣
[00:18:45.600 --> 00:18:47.600]  通常有這樣的一個觀念
[00:18:47.600 --> 00:18:49.600]  世上只有媽媽好
[00:18:49.600 --> 00:18:50.600]  為什麼呢
[00:18:50.600 --> 00:18:52.600]  因為人的群體裡面
[00:18:52.600 --> 00:18:55.600]  母親 女性對孩子的影響是巨大的
[00:18:55.600 --> 00:18:56.600]  可能是壓倒性的
[00:18:56.600 --> 00:19:00.600]  你從小讀朱志清的賞門詩就知道
[00:19:00.600 --> 00:19:02.600]  爸爸的背影對不對
[00:19:02.600 --> 00:19:04.600]  父親的背影
[00:19:04.600 --> 00:19:06.600]  我們香港有一個機構叫突破機構
[00:19:06.600 --> 00:19:08.600]  原來的一個總幹事
[00:19:08.600 --> 00:19:10.600]  叫蔡元雲醫生
[00:19:10.600 --> 00:19:12.600]  他原來他爸爸是做海員的
[00:19:12.600 --> 00:19:14.600]  他說他從小看到他爸爸的時間
[00:19:14.600 --> 00:19:16.600]  大概只有
[00:19:16.600 --> 00:19:17.600]  一年只有一個月不到
[00:19:17.600 --> 00:19:19.600]  因為要經常坐船出去
[00:19:19.600 --> 00:19:21.600]  所以他很難對他爸爸
[00:19:21.600 --> 00:19:23.600]  有擁抱
[00:19:23.600 --> 00:19:25.600]  那種親密的情感
[00:19:25.600 --> 00:19:27.600]  但對他媽媽不同
[00:19:27.600 --> 00:19:29.600]  所以他媽媽對他影響是巨大的
[00:19:29.600 --> 00:19:31.600]  我想很多中國或者華人群體
[00:19:31.600 --> 00:19:33.600]  都有這種情況
